PRES	latitude	longitude	PAHs	warning	TEMP	C2H3NO5	CH4	PM10	Pb	CO	PM2.5	O3	NH3	SO2	NOx	H2CO	CFCs
1109.61734	17.30858	97.01124	6.26157	1.00000	12.43861	3.12823	9.60491	3.86922	28.56510	4.53783	8.31124	5.52511	6.49818	7.83009	6.89709	61.98284	51.93208
1175.02479	4.96667	10.7	8.80114	0.00000	9.60174	1.86747	6.74165	4.33252	63.98634	8.73995	4.63705	6.07696	7.29385	8.37379	6.78678	60.11853	71.64941
1106.48010	34.14251	-118.25508	7.36792	1.00000	19.68070	3.06768	9.72340	4.53377	54.68639	5.37005	9.00527	5.46963	6.73168	5.67343	7.26911	63.21230	44.58080
1184.73738	55.25	24.75	5.39568	0.00000	8.95324	2.37852	8.14528	5.55047	67.92088	9.58796	7.77564	6.14103	5.62753	8.19229	6.01396		55.54108
1156.37777	37.16911	10.03478	4.21656	1.00000	-0.63699	3.68456	6.25870	7.58132	48.22762	5.78618	7.17548	6.34833	5.34427	8.47596	5.79627	41.98304	58.46202
1184.74906	36.61954	4.08282	4.36491	1.00000	22.99585	2.52335	8.53505	4.43514	31.19083	6.85962	7.48212	5.17158	6.31149	6.86036	6.30242	55.03131	45.58884
1068.19247	0.03813	36.36339	8.48609	1.00000	30.68008	2.12372	8.41758	5.11112	36.08537	7.73731	7.57326	9.36286	6.06753	6.42865	6.56282	60.46586	48.33715
1129.98745	58.23583	92.48278	6.19222	1.00000	18.89492	3.18998	9.10524	2.86045	61.37272	9.17744	9.68005	6.00981	5.36660	7.60277	5.28472	30.73173	52.26550
1058.31819	-0.35817	42.54536	3.75083	0.00000	26.39152	1.91471	7.84586	5.07219	56.35431	6.83197	7.95423	6.51106	4.47896	7.95210	5.22764	47.81813	72.28553
1177.96042	31.78336	35.23388	8.10718	1.00000	23.98319	2.33895	9.07755	4.70041	37.67003	8.71992	7.83311	7.77952	6.90733	7.70398	6.83942	56.23007	61.49428
1124.69402	36.24624	139.07204	9.75794	1.00000	17.76631	2.62717	5.04527	5.87577	47.80144	6.25715	8.64923	6.45152	8.80696	4.11808	8.22728	72.88322	56.59391
1137.53780	18.51957	73.85535	10.05583	0.00000	19.60210	1.57121	5.59647	3.12703	28.61890	4.24596	5.29972	7.22329	5.67391	8.62578	5.74226	36.02759	51.51983
1188.68854	-8.99167	125.21972	11.10906	0.00000	4.48641	2.87010	5.30788	6.58124	28.24765	4.97170	3.36667	5.29631	7.73725	10.07242	8.99505	60.93659	51.59684
1170.38192	42.35843	-71.05977	8.84431	0.00000	13.96057	2.29627	6.16993	5.51348	86.49979	6.44685	3.98720	8.19016	8.17272	9.29725	5.46832	40.14715	70.28086
1100.33664	-8.99167	125.21972	7.72453	1.00000	21.35793	3.11742	8.43838	3.38620	39.33376	8.15180	6.77692	5.18202	7.04605	6.85868	7.83118	63.67407	47.30267
1177.94742	19.32889	-99.32556	7.07179	1.00000	8.27783	2.82836	9.04612	4.56219	47.39911	8.61577	7.70993	8.65469	6.74069	5.92914	6.18023	52.83826	52.59642
1166.58114	3.27833	32.88667	7.65738	1.00000	29.47150	3.77293	8.64094	7.13279	40.44846	7.09951	8.83725	8.16015	7.69370	3.68533	6.36524	46.59701	39.90621
1142.96789	50.7236	-3.52751	5.80094	1.00000	20.92006	2.62021	8.73077	5.83052	63.04002	6.24256	8.80168	7.80220	7.11922	6.80055	6.27354	60.44099	63.06739
1132.01195	-16.25	-69.08333	9.26317	1.00000	15.30535	2.34051	4.30316	4.57467	43.78814	5.45875	7.47952	6.74971	6.18777	3.11583	6.17103	44.61828	71.87885
1064.02178	50.8	3.16667	4.34277	0.00000	11.82547	2.83735	7.46442	3.99852	57.41211	6.47780	8.08222	5.01111	8.80407	8.31564	6.02232	42.44315	51.55817
1133.55809	-19.72806	-50.19556	5.33776	1.00000	24.10377	4.18431	6.26130	7.38730	60.68766	4.79506	8.95880	5.73904	7.92665	9.16088	5.30083	26.31345	59.12732
1167.23848	40.2737	-76.88442	7.26661	1.00000	11.66740	2.61607	9.05748	4.61222	68.90950	9.44819	6.39411	6.61544	7.39641	6.86126	6.20447	55.56096	62.91003
1107.52129	38.55632	69.01354	7.89479	1.00000	16.22581	4.16727	7.73717	6.93390	45.52098	3.30037	9.30028	5.91806	4.79385	8.30196	7.31539	41.08831	44.32668
1160.00540	58.63667	59.80222	9.02435	1.00000	12.55957	3.96403	8.06781	7.36877	61.79782	6.76644	8.50754	6.80871	7.76966	4.04223	5.79844	66.49182	48.84054
1197.78185	41.16704	-73.20483	4.53834	0.00000	16.17834	1.78064	7.99442	4.18014	64.37810	7.74319	6.36189	7.36927	6.68420	8.33864	7.34759	66.47985	56.47637
1111.39541	50.18545	27.06365	4.12683	1.00000	17.50523	2.42403	6.69129	5.45483	55.33528	6.35993	7.65673	7.27083	6.64931	7.84961	5.26418	51.12388	74.11501
1103.49020	1.6	103.81667	3.51067	0.00000	26.45726	2.46649	8.20031	5.11364	51.79557	8.24402	7.24190	5.28750	6.02893	7.43070	6.66158	35.65046	46.14250
1130.25591	12.95629	78.27539	8.19164	0.00000	23.42974	3.03388	7.01288	4.89003	43.23566	8.07325	10.60775	6.40406	6.44700	6.36185	7.34861	70.73761	67.24393
1175.71093	46.08333	122.08333	9.62711	0.00000	10.08728	1.23446	4.80856	4.03394	29.06043	4.63127	4.52835	6.14193	7.39170	8.45384	7.55514	45.93240	73.38655
1144.42177	49.88307	-119.48568	9.14886	1.00000	27.57632	2.55706	8.04241	5.43195	47.62147	6.52601	8.73345	6.74151	6.80459	6.26796	6.31305	57.90526	72.48910
1134.48180	37.19723	122.05228	8.61726	1.00000	26.52120	3.16088	8.23535	6.50246	39.47219	6.20334	9.36109	8.43249	4.95460	4.65839	7.77673	76.78286	70.24291
1085.50028	48.46458	9.22796	5.64590	0.00000	34.49970	2.43076	8.42692	2.67002	45.06616	9.31804	6.34511	8.24990	7.26678	10.74493	8.24387	38.13609	46.56151
1185.02480	34.75856	136.13108	6.47715	1.00000	25.30814	2.09911	9.58686	4.10379	46.98682	3.12773	6.55752	8.53258	7.04001	8.06657	7.42336	71.16533	64.15616
1199.79034	41.75338	-86.11084	11.44446	0.00000	12.22445	2.51805	4.92212	5.67819	49.71879	7.66516	6.43033		8.10532	7.18979	5.92603	38.78633	53.88631
1191.16621	53.49389	-1.29243	2.88073	1.00000	-0.07616	3.71895	6.03414	7.25269	46.86980	5.84828	8.54509	6.46780	7.45590	10.39084	5.74966	55.79527	64.37130
1080.50421	46.32374	-120.00865	5.32079	1.00000	19.74840	2.58484	6.79559	5.33365	61.12156	3.44926	8.17141	8.24845	6.76435	10.35137	7.02463	52.38522	69.66337
1068.53392	30.24706	115.04814	7.73903	1.00000	32.07045	1.90011	9.49944	5.36213	49.04160	3.89584	8.42710	5.64119	7.24709	6.93726	6.24423	59.00675	67.64856
1111.85089	55.67938	12.53463	7.99445	1.00000	13.01464	2.51596	8.44248	5.59203	26.73701	5.53907	10.80172	6.75143	5.63904	6.37805	6.30814	59.28141	52.49143
1156.86634	55.67938	12.53463	3.83696	0.00000	33.80758	2.35815	8.35465	6.06951	51.76469	10.48978	7.22508	5.00386	6.78089	6.53906	6.97377	48.70389	55.62018
1072.95250	-0.71667	-48.52333	2.59590	1.00000	13.76676	3.90303	8.10879	7.15082	47.96221	7.82333	5.91335	7.64379	7.92796	6.15217	6.49015	45.42775	49.76168
1140.86601	27.0174	49.62251	7.46180	0.00000	-4.72750	4.26936	8.86158	7.57635	49.27606	9.90235	8.65354	6.91743	6.31220	8.31391	7.02454	67.50788	56.22946
1134.13890	53.93361	37.92792	9.74554	0.00000	17.60448	2.98752	5.93566	5.14964	57.08371	4.26845	3.88428	5.80856	6.70915	9.83311	6.08424	53.45093	53.45324
1136.31017	50.76306	-1.29772	8.45407	0.00000	31.71255	2.84945	5.38726	5.55335	44.78463	6.54993	4.74951	5.33673	7.20273	8.81934	6.64052	57.58084	54.08532
1168.57797	16.0438	120.4861	4.71698	0.00000	21.61595	2.61024	8.47710	3.13614	34.76658	8.68581	7.04786	5.41090	6.43480	10.21728	6.02837	46.05528	45.10117
1104.54615	34.09668	-117.71978	4.88068	1.00000	7.98240	2.27864	8.49350	4.76824	54.00836	4.35245	6.13496	5.45671	8.15601	8.64258	5.82656	52.43108	51.35893
1066.16356	41.85059	-87.882	6.17620	0.00000	13.94880	3.08600	8.47247	5.56891	52.53333	7.33578	8.48278	6.21233	6.52969	8.24536	6.64575	40.53343	40.75986
1101.37203	37.31309	40.74357	6.84106	1.00000	8.43898	2.22019	8.01013	5.39234	59.92223	9.09962	8.03498	6.55163	5.55430	4.73554	5.65983	40.45798	60.64219
1058.75307	50.88506	4.07601	6.60787	0.00000	-9.18354	3.12589	7.45393	5.65328	72.03020	8.91770	9.57929	7.19170	7.81568	8.44079	5.87231	31.31166	70.29923
1091.88823	-14.66463	-52.35558	6.17359	0.00000	22.31503	2.72024	7.40621	5.38030	58.36369	11.39357	9.07147	6.97351	7.56148	9.35030	7.41890	76.50081	68.48545
1158.71229	39.43534	-84.20299	7.93978	0.00000	21.71316	2.55782	5.55241	5.13919	45.37724	6.78144	4.85785	5.20811	7.00327	8.16869	6.57510	61.32191	63.06890
1181.13300	9.89206	43.38531	8.96353	0.00000	15.32699	2.45404	4.65851	6.70052	37.26833	6.82823	5.74634	7.08016	8.44017	8.30049	5.52097	48.13656	59.84186
1129.88490	48.52961	12.16179	3.99615	0.00000	10.23399	2.42878	7.73378	3.07490	40.36085	5.40232	6.23677	6.18651	6.44276	9.18209	6.33706	39.01997	79.41345
1054.08801	35.48199	137.02166	7.63905	1.00000	21.87411	2.58462	6.66669	5.00677	60.47928	6.61530	9.31569	8.04423	7.54017	4.17693	6.58041	59.04959	61.08986
1141.08044	-1.9487	30.4347	4.51707	1.00000	11.15268	3.10311	8.87072	7.09443	42.67978	8.16726	7.70757	6.14591	7.35308	5.00513	6.75016	59.13989	61.18785
1077.83499	52.71083	5.74861	10.70118	0.00000	9.32985	3.68666	7.49681	5.92385	64.71051	8.91045	5.46601	7.71033	6.61360	10.44219	6.27305	39.65282	52.20711
1166.50647	53.37596	51.3452	4.67378	0.00000	18.40743	2.99176	7.91195	3.33224	60.58903	7.71331	6.82203	6.98284	7.97005	9.83787	7.38034	53.31370	43.03302
1131.52880	50.06	43.2379	3.57910	0.00000	12.47134	3.10442	7.79245	4.67320	45.86935	6.29327	6.76694	7.01576	5.13455	7.81865	7.62479	70.26013	64.28165
1125.93592	37.08819	-8.2503	5.90350	0.00000	37.91987	2.66607	8.10416	5.70832	62.42218	7.11908	7.53957	9.25405	6.27962	7.36970	6.05120	54.33704	52.90775
1122.93951	14.37395	100.48528	6.43945	1.00000	4.32834	1.90578	8.06781	2.83208	41.74155	9.54309	7.17476	6.30720	6.74592	6.93983	7.40481	53.37329	43.75247
1126.05636	41.50343	-74.01042	6.84821	1.00000	7.82696	2.81386	9.61380	5.95069	54.70610	9.00075	7.09740	8.31023	6.47829	5.11564	8.12879	60.15110	48.11655
1192.77964	11.93381	79.82979	8.24736	1.00000	25.73084	2.59855	8.75764	3.67617	38.72983	2.98745	9.07120	6.11254	5.86823	8.35881	6.40380	69.61008	85.00569
1125.55443	38.55632	69.01354	4.80243	1.00000	12.86149	3.54247	7.53776	6.96009	61.96483	4.99725	7.21014	5.66288	7.07030	8.29765	5.97108	87.57213	43.69459
1079.94361	30.35028	112.19028	5.93038	1.00000	14.82736	8.27460	8.34203	8.47929	45.09737	5.16556	9.48267	6.66476	4.32601	8.13464	6.28856	74.41524	65.75751
1117.79888	-21.205	-41.88778	7.63451	1.00000	20.52667	2.62616	8.18470	6.09121	36.11614	7.76484	7.91325	5.66636	6.31360	4.14054	4.87120	67.22156	37.08264
1117.18002	34.75856	136.13108	7.74845	1.00000	15.11829	2.58006	8.66087	4.09240	39.53957	4.50434	8.99621	7.62784	6.59576	6.90504	7.75610	49.38484	61.63719
1066.03587	9.91861	-68.30472	8.06077	0.00000	29.94922	4.85942	7.24552	7.97779	45.58076	9.51980	10.23570	4.39956	5.50291	7.46089	6.16974	51.80234	62.63281
1102.59421	46.18396	6.10237	3.93270	1.00000	23.81127	20.36276	6.92051	9.75418	54.50438	9.58528	9.72302	7.10454	4.93234	5.22681	5.72943	73.99174	56.94413
1092.73783	43.91452	-69.96533	4.84688	0.00000	18.24014	2.82231	8.24536	5.06281	66.25842	9.13852	8.27522	7.82843	8.04991	7.83637	6.56138	41.13546	54.53375
1056.96648	48.46458	9.22796	9.77136	0.00000	20.48247	3.12138	4.72991	6.40154	42.72865	6.03454	4.28944	6.31542	7.10031		5.47050	57.88997	57.14398
1068.88703	59.80917	30.38167	7.89191	1.00000	15.97135	3.46701	8.31497	5.76581	51.44877	8.01088	9.24878	6.21454	6.04369	5.52608	7.53293	53.45153	61.20658
1134.49359	58.23583	92.48278	8.04069	1.00000	30.31325	2.50750	7.97972	5.81611	48.33919	8.45334	7.12727	7.12697	5.88610	5.19446	6.17145	49.23799	37.45358
1112.73024	-8.99167	125.21972	7.91627	0.00000	14.41031	2.39533	5.82841	6.60069	60.41509	10.37210	5.86803	5.13143	7.20546	7.89674	6.32305	55.85871	46.93110
1177.65632	29.98869	122.20488	7.37426	1.00000	7.06679	2.44871	7.34405	4.42701	63.09911	6.30169	9.11285	5.54097	7.50513	4.50661	6.34783	67.18311	52.75514
1056.10444	48.21644	9.02596	5.99646	1.00000	21.00164	2.27693	8.60114	4.25722	27.92089	8.45059	7.88581	6.29998	6.48121	4.86573	6.18673	50.67832	70.32954
1113.43613	50.26729	-119.27337	6.90689	1.00000	10.80925	2.45097	8.48586	4.19734	59.85746		6.26510	7.19929	6.55569	6.32169	6.53673	43.38723	52.38245
1061.63511	50.23805	8.86704	8.11180	1.00000	20.69810	4.25009	8.53623	7.39697	63.67394	6.82411	9.10085	5.90987	6.35949	3.90149	8.58459	28.73401	73.24183
1114.66654	29.84576	-90.10674	3.97092	0.00000	4.99954	2.21095	8.46650	2.71678	48.73407	7.75826	6.41304	6.84069	7.10501	10.05641		54.07646	56.18063
1181.95840	54.03876	43.91385	6.93817	0.00000	15.79306	3.65261	7.92560	7.51727	20.70268	7.90773	8.69213	5.96889	7.85791	7.54042		45.27976	47.07786
1169.97669	52.2	8.63333	8.45486	1.00000	17.15135	3.89744	9.44610	6.89440	50.73642	8.26989	9.67057	6.35711	6.33358	6.59975	7.14898	52.96414	53.98144
1185.17093	15.79408	104.1451	8.81647	1.00000	15.51010	2.32929	8.28155	2.70579	41.96606	2.18147	8.16297	6.93292	5.95589	8.08297	8.41854	53.70433	43.82040
1055.09675	-16.25	-69.08333	5.12800	0.00000	10.08126	2.48859	8.12193	5.30310	35.94209	5.66918	8.24068	6.44675	4.89228	7.80013	6.89045	71.89704	60.24739
1087.72140	-28.24	-48.67028	5.89703	0.00000	22.98599	4.27002	8.60737	6.83586	50.27771	9.12948	8.31738	3.77718	6.22192	7.43410	5.11085	51.36888	42.26661
1145.11254	50.82709	6.9747	6.88303	1.00000	18.40217	2.30608	9.59813	2.99424	42.94627	9.31268	6.01101	7.57824	5.32937	7.74915	5.71653	71.47317	73.35586
1073.13622	45.0408	-93.263	7.92865	0.00000	23.72456	1.63315	5.58945	5.61974	45.62235	8.80868	5.20630	5.55784	6.85767	8.30733	6.85001	62.43535	45.27317
1064.63047	44.75874	19.21437	7.61091	1.00000	16.83631	3.03294	6.73139	5.14171	72.42456	6.71689	8.07064	7.25509	6.12830	3.60004	6.57724	77.35114	62.89232
1176.35804	55.1904	30.2049	9.36075	1.00000	2.71419	3.30944	6.54826	6.12303	71.26981	7.47045	7.80670	6.92232	6.41117	4.89941	7.97273	58.00368	58.78443
1162.72244	45.49428	-122.86705	5.35330	0.00000	37.21636	2.24808	8.16757	5.09522	49.45557	9.51099	8.37238	6.19943	7.14526	8.29759	5.94110	55.45856	70.21603
1054.65369	39.32288	-76.72803	7.74772	1.00000	27.45530	2.30977	8.48498	3.89235	65.94711	8.23923	7.85133	5.87561	6.25561	7.12307	8.37447	76.60398	55.69936
1093.57893	43.86682	-79.2663	7.03598		15.61875	2.17114	9.75896	4.19262	62.89604	4.38434	8.17113	6.53733	6.14237	7.18328	5.27131	71.81784	65.41610
1090.93382	53.95278	32.86389	6.62888	1.00000	17.82076	2.24191	8.70950	5.09063	35.37297	3.83775	8.11161	8.26373	6.55234	8.20121	6.64365	48.56090	65.54892
1149.34956	53.43333	-7.95	2.68515	1.00000	7.16455	1.77984	6.61480	3.96265	43.72788	4.99899	6.18797	7.12677	6.53500	10.30241	7.44976	48.24510	66.96620
1161.50073	43.67681	4.63031	8.40946	1.00000	1.24791	2.99886	8.20379	6.94903	72.96896	7.02829	8.47846	7.50525	6.82131	4.15141	6.40935	49.33382	51.53053
1084.97920	39.22493	42.85693	6.16862	0.00000	27.98547	3.46492	8.82995	3.65049	61.32820	8.67586	5.40468	5.70687	6.34910	10.02382	6.88084	61.67960	47.04175
1146.40467	-28.24	-48.67028	9.26267	1.00000	8.83591	2.97536	6.15883	5.43052	67.40781	6.45577	9.26751	4.64309	6.73542	4.87107	5.86396	52.11746	48.62618
1147.71078	-10.90889	-37.03861	8.60466	1.00000	4.08330	2.94688	8.47656	6.16682	61.02087	6.83872	9.43271	7.75489	6.14535	5.32369	4.89903	60.77084	71.06425
1178.23050	6.25947	102.05461	8.70952	1.00000	8.69658	2.05147	7.26422	5.68797	72.19478	6.87560	8.37420	7.30468	5.35442	4.87175	6.49955	52.63829	50.72079
1157.77116	38.91817	-78.19444	7.81961	0.00000	8.67863	3.85951	3.27305	7.12244	65.18393	7.14926	6.60377	6.26269	6.65503	7.76561	8.00830	67.38398	39.07393
1056.64902	22.49396	-105.36369	7.25311	1.00000	25.33989	2.91486	9.50156	5.61128	54.90100	4.47920	7.26739	7.45375	6.67881	5.79599	5.41519	55.94598	55.16914
1112.04705	-20.88231	55.4504	7.01528	1.00000	16.67193	2.03701	9.24448	5.18312	41.65102	8.49483	7.79407	5.84301	5.26293	5.45056	7.07753	41.42524	61.44269
1157.37921	48.46458	9.22796	8.86586	1.00000	23.62495	2.27597	8.27647	5.74552	52.01176	7.83965	4.71914	7.39111	7.00245	5.25590	7.41147	75.11682	33.52082
1153.32514	39.33427	-76.43941	6.86261	0.00000	18.51754	2.01001	4.74428	5.21608	39.37916	7.87282	5.39903	7.42128	6.78011	8.45410	7.13808	59.01937	56.64852
1195.29476	36.06386	4.62744	6.77262	1.00000	36.50891	2.67998	7.76757	4.59222	28.51052	4.22442	8.88589	8.47049	8.17224	8.26393	4.66718	54.75193	61.26501
1137.20969	52.09	5.23333	6.82385	0.00000	7.68400	1.58481	5.38592	3.71166	39.92406	8.30823	6.06370	7.38830	6.43343	7.70197	7.06148	72.72504	71.73494
1171.45842	6.8485	3.64633	5.12331	1.00000	-6.15656	2.36031	8.05199	4.03592	43.51330	5.17061	8.97336	5.59280	7.08061	9.26605	4.94752	40.00636	52.29037
1065.77458	40.92298	14.30935	4.15298	1.00000	19.35384	2.52422	8.62991	5.07791	28.45114	6.15151	6.83720	7.34836	7.77952	7.04265	5.53262	53.48282	57.83115
1114.39957	-22.97056	-46.99583	4.60211	1.00000	14.84009	3.75641	5.45620	7.55146	35.16785	7.16213	7.92623	6.07066	6.19331	6.30974	7.50099	50.55074	54.52654
1199.54563	39.32288	-76.72803	6.23174	1.00000	21.41600	2.30457	9.06474	2.70591	47.44279	2.54852	6.22007	7.14445	8.20135	8.67339	7.68469	76.41463	51.05266
1056.20080	36.24624	139.07204	1.56926	1.00000	6.74375	3.48950	5.85431	6.30630	29.59100	7.45993	8.63194	6.47365	7.88500	10.01592	6.84834	68.94907	97.88129
1178.77249	32.54044	-82.90375	8.25007	0.00000	24.35450	1.76951	5.24113	5.29392	26.71878	8.67154	5.66638	6.47358	4.35696	6.80310	6.01340	60.23867	54.90898
1059.82056	24.28859	116.11768	7.11409	0.00000	6.32278	3.23538	8.86259	4.70613	42.84505	9.75160	6.87588	7.08578	6.21427	9.65084	6.44610	70.52144	64.57809
1054.27801	-10.95817	-38.79084	5.42112	1.00000	13.97565	1.90314	7.33314	3.83280	62.03192	5.01455	10.33194	5.71242	7.51597	10.18059	6.34705	47.88041	54.92988
1052.24787	44.97639	19.61222	5.04071	0.00000	1.66213	2.57162	7.94426	3.22284	39.52567	8.71217	5.97821	7.01382	5.72317	9.10341	7.06270	37.95636	72.45593
1180.06058	29.65163	-82.32483	2.77586	0.00000	17.91442	2.62326	6.88599	6.03684	12.65012	5.75017	8.98034	6.17699	7.52942	6.47711	7.66101	43.12561	44.08721
1165.58994	34.75856	136.13108	7.26697	1.00000	-7.59006	2.25454	9.10280	2.40426	79.52347	8.60496	6.35855	6.45198	8.00389	8.12260	6.95541	59.54035	61.52793
1059.81856	20.28527	-103.42897	7.81579	0.00000	8.81008	2.90764	6.29295	6.10294	67.64327	9.62973	5.55415	4.57579	5.45805	9.29865	5.22871	48.68698	56.42763
1180.86220	18.65297	-72.09391	6.25387	1.00000	18.57656	1.78620	8.60160	4.30128	42.19945	4.17900	7.35323	5.85018	5.77917	8.04703	6.08698	63.34432	63.18868
1108.39760	41.85059	-87.882	9.30123	0.00000	18.87711	1.70407	4.65628	4.82271	48.16988	6.41672	5.17371	8.23108	5.57058	7.16995	7.01880	53.13786	46.37622
1096.04014	42.819	47.1192	8.78710	0.00000	22.39391	2.70304	7.67685	5.07756	40.69816	7.60635	6.59306	6.76139	7.17968	5.86310	6.47599	42.35390	81.64000
1128.31698	34.81667	137.4	2.99287	1.00000	13.50290	2.30844	7.89019	1.86786	28.84712	4.70700	7.49484	6.56957	5.52554	11.31123	6.45151	51.51580	47.77128
1180.25087	40.85158	122.74754	4.95445	1.00000	-7.24109	3.43404	8.31909	4.10093	23.50926	6.81426	6.82843	6.98114	6.74855	5.78598	5.45649	44.09956	47.30538
1169.97500	53.6052	10.03988	3.86422	0.00000	21.26852	3.41428	8.05016	5.70238	29.82718	7.57436	7.17727	6.81822	7.21365	6.75326	6.54985	60.61614	68.91397
1148.08544	52.71083	5.74861	5.46716	0.00000	19.86386	2.87362	7.17548	6.18744	50.85523	6.28379	9.37996	7.61065	5.75909	6.27535	7.24220	51.93620	59.04025
1151.02766	50.88506	4.07601	8.71876	1.00000	23.20855	2.43969	8.22807	6.12959	42.00949	7.54110	6.70958	6.24858	6.52513	5.14944	9.23940	62.54537	41.78430
1087.49715	38.06084	-97.92977	6.24510	0.00000	6.67109	2.33778	7.87376	5.89275	48.48206	9.19381	7.86454	7.76522	6.32129	7.92455	5.25425	52.75532	46.72906
1189.34330	17.34769	78.55757	8.00688	0.00000	20.14852	2.79776	6.82244	3.75637	68.49150	9.04822	6.72987	6.27014	6.41878	8.28569	7.16980	42.95255	57.23385
1170.01262	38.10558	-1.86343	6.55366	0.00000	22.31928	2.99859	5.05777	3.32112	55.01489	7.19101	6.11948	5.46421	7.51987	7.28785	7.61949	67.19424	63.40198
1096.32068	42.64031	125.51176	5.39099	1.00000	24.85859	2.74604	8.39350	3.68045	67.82931	4.76941	8.01271	6.78639	8.68544	8.76945	7.84833	46.04473	63.23999
1093.81438	-31.25033	-61.4867	10.73191	1.00000	25.88221	3.56744	5.71793	7.10533	65.79798	5.36842	8.76681	7.88529	5.22108	4.05682	5.17121	36.06491	59.34656
1186.45934	36.76775	2.95924	8.83348	1.00000	10.10749	3.11737	7.62278	6.85919	51.53038	7.52093	8.14963	6.86819	7.35371	4.39994	7.63725	68.41995	58.32300
1199.49837	35.72917	10.58082	3.80085	1.00000	23.64684	2.37711	8.99470	2.22360	57.78786	4.62758	5.85198	7.91522	7.15304	8.92736	5.70590	61.64062	48.67005
1118.05748	51.82721	107.60627	4.43160	0.00000	11.61470	4.42341	7.87524	7.05331	47.74824	8.18167	8.64012	8.19909	7.31276	5.61179	6.99708	39.53308	64.63045
1194.27855	32.17629	75.06583	3.82483	1.00000	27.02745	2.52191	6.68102	3.93050	51.76576	4.70043	7.22542	7.21291	8.21449	10.25447	7.08744	53.01111	24.36051
1170.17741	40.81	-73.9625	5.24739	1.00000	13.09981	2.21532	9.12063	3.35864	49.56413	9.31456	8.37327	6.30065	5.55890	5.95484	5.97430	61.06880	63.57866
1097.61817	38.13708	41.00817	8.87463	1.00000	19.80680	2.54259	8.04129	4.88860	50.98646	6.75623	8.14161	7.18070	4.37841	6.58143	7.69790	66.47691	69.38765
1086.38725	5.84752	-5.682	8.54857	1.00000	17.94460	2.58827	8.17280	5.49298	44.03620	7.11468	8.57578	7.58463	6.22022	5.67181	7.53384	62.84292	54.92805
1092.48449	50.75767	-1.5443	4.80391	0.00000	11.12608	2.85766	8.46361	4.74248	38.63417	9.50140	7.63329	5.69836	5.20180	9.25398	5.24194	36.20255	54.16866
1153.18087	41.27194	123.17306	4.38286	1.00000	8.84562	2.61245	5.97000	5.97206	53.84605	4.26047	7.51693	5.78928	6.56852	10.13682	7.83900	30.86578	54.64296
1128.76553	-31.95224	115.8614	5.09732	1.00000	5.88551	2.83534	6.57474	5.99570	38.53341	7.54327	10.18811	6.28301	7.81161	7.23699	7.42321	44.27356	59.90223
1120.32875	52.59319	13.32127	5.12248	1.00000	25.41603	2.99435	5.99274	6.26791	51.00045	4.38961	7.58440	5.25938	4.42269	9.11726	5.94687	53.20721	52.59086
1115.37150	-17.83333	48.41667	7.70626	0.00000	18.57857	2.28882	8.27622	5.38867	20.59512	7.80180	7.55143	6.75602	7.58194	4.85644	7.88152	42.34901	59.78538
1110.49074	7.65649	4.92235	5.90588	1.00000	24.34237	3.11271	8.47492	2.37211	49.20510	8.94659	7.61514	6.31830	5.51510	6.71314	7.16708	77.62732	63.90326
1116.86189	50.75767	-1.5443	11.11257	0.00000	14.91978	2.30263	6.76844	4.70123	49.77051	8.48191	7.10433	7.07895	6.60157	8.99995	6.58162	73.38845	66.12850
1099.56215	55.75556	60.70278	4.95147	1.00000	31.39726	38.72249	6.28987	10.45158	54.13788	8.11694		5.88140	4.95009	6.41661	5.99483	70.72393	73.47365
1112.99627	53.16167	6.76111	6.86525	1.00000	1.83683	2.14635	8.21675	3.68327	58.97829	8.70022	8.25991	5.72182	6.21366	6.17507	6.42418	59.92905	80.41167
