CO	warning	CH4	H2CO	C2H3NO5	PM10	CFCs	O3	Pb	NH3	longitude	SO2	PRES	PM2.5	PAHs	latitude	TEMP	NOx
8.22621	0.00000	5.58867	49.00756	0.69512	4.83979	57.50649	6.11660	61.83374	7.34934	2.59753	8.53762	1101.41852	7.42607	5.66889	8.88649	11.47499	6.64620
5.86878	0.00000	7.21779	53.24267	1.18624	7.84859	30.43839	8.41111	58.27732	8.46115	-1.08593	5.01475	1053.06957	7.18380	5.76720	50.79205	15.80773	5.62031
6.72000	0.00000	5.24113	49.88369	0.40174	4.13009	58.70210	7.75763	64.78863	8.58530	-105.36369	6.24059	1196.28028	7.32260	6.39124	22.49396	7.80626	5.93302
7.68161	1.00000	8.19705	37.17329	0.58201	5.36557	36.99139	4.75203	42.27027	6.48398	-51.87389	8.61112	1074.10578	7.78962	11.37104	-23.44361	23.68774	6.74626
6.54732	1.00000	4.19645	57.40291	0.62965	6.01101	35.11486	6.70848	58.95960	6.80822	-2.01111	7.32258	1097.08813	8.93597	8.33040	52.66277	8.23793	8.15827
6.87834	1.00000	6.92850	69.66659	1.03710	7.52068	41.73907	6.42722	75.23970	7.45287	-7.95	11.05998	1189.91392	8.52996	7.46042	53.43333	-5.62088	6.75038
6.32953	1.00000	3.99118	39.69761	0.37326	5.87038	62.25499	6.77458	67.29397	6.11954	35.34722	8.12397	1193.40392	6.23864	6.57571	-23.85972	8.57493	8.00393
7.96908	1.00000	4.61866	36.55783	0.63659	3.01907	47.43699	1.94690	60.38697	9.51444	-74.26419	8.62561	1180.36406	7.99614	10.79970	4.73245	29.63706	5.85040
7.99075	1.00000	6.64096	62.42174	0.69362	6.46750	29.44611	6.49299	60.36425	6.84733	-48.67028	8.12471	1170.30318	5.35640	10.21450	-28.24	21.80714	7.36516
5.44528	1.00000	7.15359	57.59533	1.10937	7.95797	52.02518	7.66242	58.07835	6.74571	4.8951	10.36046	1083.23203	7.40297	9.98671	44.92801	26.19631	5.01022
6.22149	1.00000	6.21574	26.81274	0.83068	5.70223	50.84797	6.10920	74.64468	6.07209	-86.99666	8.19308	1175.54026	8.13897	8.80982	33.45122	18.10203	5.56980
7.48696	0.00000	7.69514	62.20008	0.67583	3.79063	35.05162	6.49545	54.12692	8.60828	21.32778	8.16454	1099.75982	5.62281	8.14237	42	8.43181	7.02417
7.13567	0.00000	5.14296	16.85357	0.51068	5.35926	62.00257	9.40081	58.68806	7.16515	6.83042	7.68086	1125.97140	7.56627	10.30279	6.15038	9.55246	7.49292
7.25000	1.00000	8.21311	45.40687	1.47232	8.16475	35.09820	6.79686	25.76280	8.94739	-2.31938	5.80167	1137.69589	7.46003	9.09550	6.46346	18.99658	7.64242
6.96652	1.00000	4.69307	35.77538	0.48990	5.33627	26.18733	5.27197	56.52146	6.40601	-69.96533	8.44322	1074.32926	7.49726	7.71975	43.91452	11.21559	6.26158
5.77382	1.00000	8.54931	69.93076	0.77419	6.20958	45.84335	5.36667	36.48603	5.72031	6.51352	10.45465	1070.35707	5.16393	8.19544	51.19139	3.16029	8.32945
7.25130	1.00000	5.98481	53.50349	1.48028	8.00190	54.98681	10.27090	45.01759	9.41298	10.7	9.87816	1055.63216	7.84481	10.19044	4.96667	4.37163	6.39057
7.26669	1.00000	6.46118	58.01961	4.01329	9.54057	54.00338	8.07011	38.34850	7.69320	137.36215	10.55507	1129.61020	6.49681	7.55458	36.75965	19.55006	7.66801
6.12782	1.00000	5.60732	41.27297	0.49718	5.06996	39.88820	8.22894	32.37775	2.86203	140.11667	7.78538	1075.21173	6.49237	6.83165	37.56667	6.67059	7.13328
7.81134	1.00000	5.37064	45.22494	0.51820	6.50353	44.72159	5.16271	34.48315	6.54765	-1.64295	8.24572	1172.41815	7.65519	8.35283	42.8139	4.83043	6.30997
7.98503	0.00000	7.67084	38.66232	1.47619	8.20812	38.56649	9.19602	68.32607	7.92175	-25.66689	5.89248	1183.10853	8.00551	6.72022	37.74615	10.69472	7.44622
6.43367	1.00000	8.78375	52.14084	1.73522	8.58023	59.93055	8.19544	47.47576	8.32620	128.62667	7.83018	1161.89630	7.05743	7.55556	34.8825	7.93199	7.54808
7.18894	1.00000	9.41375	39.70421	2.97568	9.26120	58.27056	9.03934	71.90846	9.07440	1.00288	9.46626	1155.02014	5.65760	6.77258	49.28669	10.99726	5.82411
6.61842	1.00000	7.25116	47.42252	0.90656	7.10251	35.69549	6.29453	54.40045	4.52626	-101.2591	8.17361	1100.36101	8.03656	8.39474	21.01858	21.34100	6.01050
8.41823	0.00000	10.55330	42.72335	5.46236	9.88694	53.92704	10.40734	37.25956	8.20687	-96.67834	7.67946	1199.54388	6.63958	6.94936	34.77453	10.22780	5.42500
6.83412	1.00000	7.72640	69.01820	0.36647	3.87077	55.99200	2.97354	66.45845	8.45725	92.48278	11.19525	1166.77175	8.77691	9.11943	58.23583	7.08710	8.78929
5.18504	0.00000	8.80856	44.56195	0.90084	7.43436	41.50692	10.29100	31.60281	6.59609	-15.58602	8.39771	1197.66693	6.08960	4.44290	27.76056	14.31683	7.47289
7.97197	1.00000	6.51500	48.36561	0.78948	6.78295	26.76448	8.58486	82.60514	6.55955	-91.06177	6.57748	1051.99588	7.25329	5.68179	33.41012	20.85458	6.36430
6.85530	0.00000	8.69073	49.93570	0.81933	6.64654	58.92167	10.44248	54.52649	5.28511	-117.71978		1198.16089	8.73880	4.99732	34.09668	12.15960	7.04796
7.42775	1.00000	6.91287	34.74305	2.49815	9.05633	35.95484	7.85202	59.48472	8.25236	77.0202	9.67193	1124.82647	4.08107	8.13238	43.41949	21.68137	6.73588
4.53821	1.00000	8.83276	21.21665	1.16993	8.15232	50.07288	9.04648	51.69822	9.22510	4.47124	6.48720	1060.40441	8.92123	8.49080	51.95838	3.98152	6.50931
5.21491	0.00000	8.89850	58.22187	1.87021	8.40024	57.05244	8.84315	14.06602	7.81891	-2.68333	6.99239	1060.06684	5.73958	4.29581	43.31667	36.88689	7.46612
6.32885	1.00000	7.53473	60.93088	1.17002	8.00416	41.89500	10.99259	63.41138	6.72829	-61.4867	11.83731	1142.48201	6.33472	10.19631	-31.25033	-6.51424	6.03571
6.49426	0.00000	5.86092	48.43495	1.39349	8.18500	48.12740	4.35360	65.28549	10.83256	112.23109	2.08115	1148.45856	7.20893	4.99769	-7.57897	7.61550	8.51079
6.38664	1.00000	10.37601	64.69522	6.18591	10.05501	51.02859	7.90696	49.03965	6.88018	13.28702	7.22055	1196.05365	7.70557	7.69645	52.4581	-2.94926	6.21439
5.94132	0.00000	4.81921	29.46606	0.64474	6.60792	54.08869	11.13056	31.81187	9.78453	-67.15407	7.28343	1053.66669	7.14746	10.43222	18.42745	6.87874	7.77969
7.85960	1.00000	5.06489	45.84913	0.79648	5.30266	53.14176	5.37660	63.38260	6.26023	8.88104	5.73913	1082.04231	8.32670	11.51616	45.79377	18.04758	7.51432
8.05636	0.00000	4.90293	70.71325	0.46827	6.09362	33.91056	7.98591	67.20667	8.49402	16.50104	8.15197	1135.15272	7.01256	7.43975	41.24264	-12.43999	7.98398
5.29871	0.00000	6.59090	64.99072	0.49926	5.45776	30.31887	11.15962	49.79276	7.85146	13.44275	8.35342	1075.40666	6.07205	10.99448	38.07789	13.66866	6.09634
7.26121	1.00000	8.80593	48.52372	4.98498	9.85777	26.95141	8.54340	62.29656	10.07064	10.7	8.55493	1176.74122	7.23188	6.56427	4.96667	23.39367	6.69685
6.46960	0.00000	6.03303	53.27585	4.05769	9.54202	67.99104	7.65478	39.24384	8.84267	-118.25508	12.04776	1112.76948	7.56561	6.50747	34.14251	9.14670	7.00450
8.02292	1.00000	8.35434	35.41527	0.34693	5.46319	52.51285	5.91808	49.63520	4.54303	-121.75689	9.42565	1081.65966	9.01893	8.94124	36.91023	8.33413	6.37156
8.06526	0.00000	5.33453	56.13523	0.62933	3.30668	48.02847	8.38395	58.33067	7.78049	24.95034	5.91702	1159.76942	5.80509	7.76709	60.18427	11.80729	7.48953
6.44204	1.00000	8.31012	42.83086	3.42266	9.33171	40.44138	6.82398	47.35873	8.02912	-95.63079	8.74684	1112.55524	6.71796	8.12616	31.76212	21.23394	7.62869
7.84211	1.00000	4.22338	60.20728	0.63823	4.34534	44.15511	3.83399	28.15150	6.05430	46.5813	9.60943	1169.32726	5.15772	6.47578	54.8421	21.16920	6.26548
6.87835	1.00000	12.14998	58.20246	1.49805	8.49677	11.39903	11.62055	56.70667	9.36452	-72.22625	5.14166	1052.59905	6.98868	7.25712	18.57677	16.86608	6.96049
7.04028	1.00000	6.22998	32.23675	1.38753	8.34613	20.92379	6.43261	62.16419	9.80671	1.04945	7.79403	1075.13242	7.85039	8.04054	35.06544	0.19344	8.00354
6.89068	0.00000	4.50092	37.08255	0.52526	4.67088	51.24680	7.96398	54.24867	8.70168	9.37082	6.59195	1118.35587	6.96923	8.28899	36.08497	32.86092	7.87306
4.56985	1.00000	7.32894	77.10571	0.60507	5.14918	54.19069	5.19554	37.63501	5.17500	-77.43532	8.72185	1132.61572	7.02593	9.34456	20.14298	27.50844	8.46361
6.44545	0.00000	4.45101	44.45460	0.69955	5.74674	40.82337	11.55216	40.46927	10.11286	-6.03731	6.37962	1132.39791	7.12864	10.11500	37.35813	11.16210	6.19646
6.17015	0.00000	4.49580	24.97693	0.60931	5.19815	64.00560	7.76029	60.40184	8.13056	-1.64295	7.30263	1170.62336	6.70360	6.18651	42.8139	29.31098	5.41939
7.36209	1.00000	7.04140	36.20814	1.13634	7.78282	42.26863	6.32369	40.34474	6.86455	13.58357	11.27703	1186.97794	5.95105	8.63205	-1.63333	15.45920	6.06497
6.09458	1.00000	9.63751	52.06397	2.15627	8.81604	35.49665	11.26386	36.07899	8.97608	-69.96533	7.31330	1088.25126	6.63803	7.99752	43.91452	26.83132	6.24340
6.62642	1.00000	7.18751	58.23013	1.89562	8.60972	40.62110	7.90632	56.25857	7.02889	71.21169	10.88850	1108.59904	8.10886	9.16742	21.59983	2.91872	6.44044
6.08231	1.00000	3.94491	39.62077	0.81172	6.31645	37.18384	7.90922	51.85776	2.06524	10.03478	7.03922	1093.14259	7.86770	5.64024	37.16911	26.27332	6.58915
6.83583	1.00000	9.39418	28.49107	0.59863	6.71541	60.03953	9.49471	58.29097	7.55966	101.96857	5.87817	1076.82697	7.96010	9.72310	4.88441	19.60286	6.43791
7.93369	1.00000	7.74580	24.90145	2.08923	8.79379	82.71361	6.93088	58.31742	10.28757	13.32127	5.49396	1169.72001	6.38626	7.50301	52.59319	2.68411	6.70380
5.64131	0.00000	5.49107	65.68514	0.54565	3.02757	37.25928	7.12926	65.86407	6.71376	1.26738	6.25871	1062.71511	6.34835	8.40659	51.84819	10.95670	8.46415
6.97740	1.00000	10.91958	55.70016	1.66053	8.44888	37.24057	10.81495	61.49152	9.04617	103.81667	7.57120	1080.97199	5.78651	7.41235	1.6		7.27078
8.33759	1.00000	5.14382	52.56583	0.99854	7.56301	58.76577	7.04177	45.27952	3.73749	-41.88778	7.64273	1187.35015	5.05315	6.49433	-21.205	-2.64487	7.08012
6.49306	0.00000	4.88514	58.84881	0.62657	6.42910	44.53878	8.49531	39.50957	8.96491	103.65309	7.75526	1116.15089	7.45861	8.23135	16.0567	25.16864	7.09269
5.74252	0.00000	7.41378	58.89970	1.94741	8.62156	61.82001	7.29590	23.38780	9.38850	-41.45861	3.66178	1073.13122	5.87836	5.90644	-4.42472	16.64967	7.32179
6.60299	1.00000	9.68520	46.12139	1.42888	8.27066	34.36195	10.21783	44.46020	6.46735	11.32903	8.76333	1194.96954	6.70146	9.80155	50.9803	16.36678	5.95450
6.19377	1.00000	9.23359	47.31595	0.89626	7.37564	44.09935	10.14270	73.20988	8.51494	18.84	9.34338	1126.28934	7.31217	7.91608	42.28639	4.24014	5.90569
6.18812	1.00000	4.83242	28.36464	1.01612	7.56605	58.04755	6.63911	50.05588	5.77681	122.08333	7.08936	1182.47875	7.07334	8.60505	46.08333	16.27959	6.58439
6.54639	1.00000	6.96853	69.33078	2.54983	8.98135	50.89696	7.27167	53.48269	7.44955	-73.58248	9.64757	1053.95959	4.34927		45.40008	2.70812	6.97717
5.42203	1.00000	4.06426	41.59626	0.66656	5.27439		6.32898	79.83886	7.01519	-82.07842	7.17775	1181.15045	5.81235	8.69393	26.91756	15.38113	6.65348
6.11517	1.00000	8.88988	48.10427	1.14598	8.00406	37.46181	7.78682	60.81404	8.06844	13.39954	9.17628	1175.34811	6.87907	7.36727	43.62558	-6.17210	7.35243
7.32053	1.00000	8.96520	63.83741	1.68457	8.38772	46.39631	7.97071	44.77973	9.47673	-70.6996	6.47595	1106.02666	7.37493	7.86935	-33.59217	20.70996	6.87068
6.51440	1.00000	5.31276	37.24089	0.67327	3.87002	67.32600	6.76706	59.93810	8.02705	-74.38987	6.95221	1085.79968	6.13986	7.28322	40.65538	17.81780	5.85140
6.33400	0.00000	4.95773	31.81549	0.43009	5.11467	49.74942	9.85537	48.60658	9.21228	-0.76667	6.51422	1159.07657	8.25671	10.41069	53.38333	1.07180	7.53680
5.94531	0.00000	8.99648	60.28763	4.52162	9.69432	46.15190	9.92547	43.18315	9.23381	14.43865	7.28969	1077.74195	7.33870	8.15313	40.87329	15.99772	7.96852
5.96907	1.00000	6.83151	65.89939	4.42785	9.71137	62.88818	5.96118	53.00621	7.23346	-58.38341	11.39173	1140.80138	6.20326	8.46851	-34.64966	12.18282	7.30458
6.65744	1.00000	8.91413	58.45273	1.61801	8.40232	61.61219	11.12323	39.79091	8.54336	78.55757	7.98292	1110.10921	9.32274	8.23977	17.34769	27.12340	7.43996
5.10909	0.00000	10.03920	64.83126	100.00000	12.89906	68.25837	7.02379	61.38282	11.01285	-73.75335	4.86388	1122.13664	5.32267	8.48124	45.4473	14.88968	8.15707
6.47094	1.00000	7.27261	54.77277	2.57691	8.93329	42.34845	7.98829	37.36704	6.74285	-98.1664	10.25692	1190.66533	9.06004	10.74425	19.32932	9.11363	7.05390
5.79452	1.00000	7.35470	22.12961	2.77547	9.15063	48.66900	6.73720	67.88172	7.85542	47.3799	8.69064	1108.11830	7.61940	7.77432	33.14447	4.91769	6.31118
8.36029	0.00000	8.54171	52.10921	0.95242	7.83021	33.55245	10.06587	57.69732	6.89599	150.60036	6.96799	1181.55581	7.67803	4.71176	-34.88422	10.85855	8.89906
5.70261	1.00000	5.90623	24.75071	1.33551	8.26652	36.70952	5.32947	46.38262	7.18987	-82.32483	8.36922	1088.36291	5.46841	9.73670	29.65163	18.60964	5.94227
7.25179	1.00000	3.91462	37.35078	0.53410	4.58544	52.13778	4.48132	43.36574	5.61927	130.57211	8.97690	1078.53723	7.18185	6.31371	45.75279	17.53821	7.28167
7.53426	0.00000	5.73928	24.40169	0.47756	4.75089	35.70384	7.50609	49.76326	6.84827	-2.31938	8.14149	1163.24194	6.62637	7.93290	6.46346	18.19755	7.43519
5.92897	1.00000	5.43701	51.29118	0.99931	6.97566	46.64433	5.57411	37.97691	8.11098	144.23058	9.32543	1140.94625	6.48246	7.41129	-5.85746	17.49029	7.02307
5.98099	0.00000	5.53277	33.63635	0.42656	5.53035	34.35597	8.15378	59.55645	7.86465	38.66667	7.88431	1165.55892	7.39283	9.65961	-6.25	6.95009	8.70246
9.09559	1.00000	5.66414	54.43969	0.75698	6.79314	16.55175	4.56884	28.61414	4.99930	-72.27814	8.52713	1106.09406	6.95394	7.68737	42.93369	18.17168	6.82008
5.30970		10.14313	55.88601	4.18938	9.63464	35.86115	9.63978	58.19321	9.28173	-2.1875	5.19738	1062.94033	6.06372	7.58867	51.26	11.58631	6.73862
7.06084	1.00000	5.69111	63.19344	0.48899	4.59559	68.83710	4.94459	56.20099	6.72726	5.58472	8.74353	1124.16753	7.90133	8.98780	52.14	4.04030	7.37040
6.91005	0.00000	8.56676	46.19162	0.60949	6.98440	56.08176	7.21943	51.20840	7.60580	111.4834	5.54531	1092.55138	8.01095	4.06776	65.93381	14.77284	6.55008
7.44265	0.00000	6.07378	69.81916	3.83832	9.43495	28.19412	5.82195	54.90443	10.64654	19.27498	2.94802	1182.83004	6.81192	6.68171	50.20528	30.61824	6.20128
7.39200	1.00000	9.65116	65.27068	1.58982	8.37590	28.70255	9.71866	66.52185	7.53894	35.59642	8.86321	1175.33345	6.65379	8.10237	3.11988	30.27020	6.81445
7.39159	0.00000	9.54355	91.17951	1.43984	8.39775	55.13002	8.20132	45.48254	7.90104	-79.00453	5.37514	1100.93782	5.06558	5.95665	-2.90055	6.01710	7.79044
6.52651	0.00000	5.97971	50.77951	0.42408	6.47676	51.76500	8.96194	38.26792	7.94756	16.86194	8.58030	1056.00020	7.87166	9.83976	54.58048	39.72262	5.98477
8.32057	1.00000	9.38226	43.26375	1.34851	8.22420	44.84074	7.84187	43.89130	9.15149	117.63083	7.93971	1198.02252	7.79171	7.08041	35.50056	22.25218	5.44281
8.02701	1.00000	7.76142	38.67545	0.83353	6.87639	37.45320	6.08493	45.53643	9.16357	27.06365	7.07263	1197.34034	7.42309	7.11169	50.18545	18.49124	6.81992
7.10110	1.00000	4.94320	62.02909	0.76681	6.21537	47.29392	5.55085	29.92438	5.67331	10.58082	8.07011	1099.86003	7.19651	8.07340	35.72917	16.20109	5.79629
8.72629	1.00000	7.10373	64.00372	0.84090	7.00895	38.30147	8.10617	59.47161	7.88449	-71.8023	8.83739	1141.43312	7.77819	9.49084	42.58342	27.06635	6.61365
6.70309	0.00000	9.24167	74.11049	2.38925	8.99514	33.01323	9.54682	26.80703	7.35451	-2.01111	8.03476	1101.08417	6.59781	5.82140	52.66277	-6.25592	7.18790
7.47559	1.00000	7.23912	40.67826	3.87253	9.50681	44.23272	10.59153	72.99306		14.72443	8.90746	1070.75263	6.86582	8.69008	36.92574	10.55584	6.64329
5.93996	0.00000	6.50771	46.00957	0.85073	6.55866	40.70690	6.64531	31.10928	9.51957	101.44167	9.83340	1156.54973	6.69956	6.46676	0.51667	14.36931	7.37633
7.47220	0.00000	6.99702	43.96137	1.61662	8.35484	44.43681	5.35164	49.12659	10.38596	-71.19901	3.30048	1063.99562	7.48209	4.92762	-30.60106	2.88789	7.46969
6.91572	1.00000	7.59997	64.74402	3.55794	9.45635	64.82283	8.17197	48.77480	7.60033	51.67462	10.40282	1070.73248	8.03238	7.27074	32.65246	-3.40961	7.74799
5.84402	1.00000	10.04850	61.99666	1.74751	8.50317	54.87577	10.73225	77.64507	8.94615	8.86374	5.26951	1135.83533	5.64380	8.75319	44.89784	22.91906	5.81157
6.39355	1.00000	9.08396	51.80925	0.81132	7.03473	61.95187	9.95186	37.84334	8.52031	5.58472	8.91073	1064.72923	6.78520	9.01578	52.14	26.72986	7.85555
6.94127	1.00000	8.43863	60.63226	1.48570	8.34833	43.59030	7.60092	65.75486	10.17387	-85.43772	7.58102	1128.86122	5.65047	8.51730	10.63504	25.49332	7.81945
7.22089	0.00000	10.18697	35.97346	1.69871	8.55754	43.86657	9.63921	48.16226	9.43883	-2.68333	4.95942	1149.08523	7.16667	6.84073	43.31667	12.41169	7.41330
6.47713	1.00000	5.05225	45.00783	0.28311	5.15390	52.26783	6.53801	31.91865	3.72471	98.6738	8.24619	1141.14128	7.11731	6.40411	3.7278	30.96315	7.96144
6.91659	0.00000	7.09846	60.74812	0.59795	6.28466	48.57345	9.97207	38.37341	6.57823	10.18527	5.80604	1130.99690	6.54315	4.87931	47.98372	17.93500	7.63847
6.15354	0.00000	8.97113	55.29764	1.31993	7.78187	51.11071	9.51157	78.09653	8.24545	79.883	6.09772	1170.07546	6.35636	4.67140	6.9909	17.94296	6.16553
7.62147	1.00000	8.60707	55.02010	0.93682	7.69445	64.73345	9.36349	63.93548	9.01691	128.62667	6.71447	1062.55530	7.67524	8.69411	34.8825	23.97237	5.84976
6.58648	1.00000	8.34631	61.02517	0.95340	7.56338	55.79304	7.09093	40.64097	9.33831	-88.31476	9.23671	1198.43353	9.32395	7.67824	36.61033	-5.41682	7.15006
6.14668	1.00000	5.05905	44.91720	0.50780	5.44712	54.42312	6.53375	46.08880	3.77107	11.18709	8.02298	1170.27625	6.96227	7.77843	48.73218	10.32697	6.64895
6.69320	0.00000	5.83487	48.97737	0.82003	7.16523	41.07493	9.25584	45.11305	8.97078	111.4834	9.40674	1141.82287	9.28784	8.68461	65.93381	8.46425	6.77089
8.02654	0.00000	6.39324	65.03528	0.66658	7.26828	16.37228	10.40277	39.84274	8.31170	-81.56929	9.80030	1088.72066	6.80583	9.35553	41.55838	17.71960	5.36459
7.94721	1.00000	6.80300	63.76700	0.54452	4.90106	59.94194	4.80581	47.68786	5.09859	68.75915	7.89609	1142.08789	7.39143	10.40671	27.52948	28.09034	6.57372
6.94229	1.00000	3.12292	45.18844	0.54301	5.63029	49.76586	6.33896	32.60972	4.86800	-2.77259	6.99840	1188.95590	7.17242	7.32480	37.49073	5.13053	8.19295
7.35705	1.00000	9.51874	35.72816	1.35721	8.29757	74.14490	7.75341	38.91132	7.94461	-117.29198	8.63686	1160.36571	7.69794	7.18948	33.03699	23.51219	6.39332
6.24113	1.00000	6.13242	48.37236	0.55512	6.27084	42.82048	6.92223	70.10784	5.20192	-117.79394	7.87559	1173.21403	7.42940	7.97230	33.76446	11.29926	7.33975
8.16440	0.00000	6.24772	17.38696	1.11102	7.92153	44.07104	5.92354	51.00762	8.45724	-68.30472	3.93070	1094.73924	9.46835	6.75633	9.91861	19.92021	8.25668
6.47602	0.00000	9.74174	62.92874	1.89178	8.56508	53.25961	11.03186	58.71727	5.49687	150.60036	11.62961	1125.60647	6.42894	10.02431	-34.88422	21.11179	6.02103
8.04256	1.00000	5.48807	54.13591	0.98122	7.40113	45.75529	8.06580	58.53612	6.36765	-74.28459	8.03394	1164.93295	6.67042	7.34599	40.5576	-1.60288	7.79849
6.80760	0.00000	6.15959	38.59090	0.45217	3.26132	47.31215	9.53111		7.06309	86.79271	6.54819	1065.95100	7.18274	10.06562	25.92127	12.51991	7.90927
7.21626	0.00000	4.67511	43.23440	0.93659	7.35327	30.45786	8.21441	33.22312	8.63258	-8.53778	8.92238	1138.67156	5.82511	7.12186	7.57944	7.87906	5.48973
7.98943	0.00000	4.96817	50.12700	0.58362	6.63254	52.02040	10.03206	35.82313	9.98738	-79.00453	7.79011	1107.45576	6.89758	8.99579	-2.90055	8.98283	7.08444
6.42797	1.00000	6.31190	51.62198	0.44480	6.31214	40.04190	4.09610	22.83193	7.01748	65.27258	9.38965	1070.10570	8.20053	9.30209	58.04254	7.91105	6.49564
7.07801	1.00000	5.17087	58.78283	0.24629	4.19123	62.98649	6.80894	33.75310	0.96472	103.65309	7.71995	1074.92687	6.28432	6.02874	16.0567	24.57569	8.93944
5.72444	1.00000	6.22175	44.68872	0.28653	4.83617	36.68522	5.35000	54.59212	7.30612	-76.78319	9.19813	1085.53802	8.12826	8.97463	18.00747	21.46075	4.98291
5.53520	1.00000	8.19845	55.67917	0.79948	7.62870	47.09836	8.42005	51.77900	7.01172	36.36339	8.77621	1131.33793	6.23486	10.61703	0.03813	12.55580	5.60657
6.19492	0.00000	10.32089	55.22227	2.59681	9.08830	37.91167	8.45825	46.19536	8.96593	-102.36764	6.02550	1115.43550	7.13844	4.37912	31.84568	-2.06223	7.00972
7.79645	0.00000	11.29258		7.49766	10.24856	72.88347	9.43222	58.01174	8.82991	8.86374	5.46241	1172.51488	5.92497	6.85422	44.89784	2.34817	9.21774
6.81723	1.00000	8.14741	57.50774	5.19317	9.86036	57.65725	5.89504	61.28180	8.41845	78.55757	10.01416	1109.10170	5.94337	7.54258	17.34769	14.71189	7.60564
8.01200	1.00000	9.76632	52.55970	6.96577	10.13810	50.02778	8.72941	60.06374	10.20493	-122.2054	6.54249	1181.81741	8.13694	7.10940	47.76232	29.85885	6.56535
6.21082	0.00000	6.58464	41.41978	0.49824	4.65232	49.84706	8.30742	49.27742	8.39245	-0.29825	7.99130	1056.69593	5.63692	10.14028	51.39148	5.12578	6.89014
7.20630	1.00000	3.52640	54.65085	0.72105	5.99473	31.81168	4.70763	46.94412	6.42206	6.8625	7.58575	1161.75643	8.18173	8.18732	51.47805	31.37904	6.66750
6.31358	0.00000	10.37505	29.60233	1.58656	8.29466	47.68497	7.64854	45.32202	7.65913	139.6853	4.46031	1121.16395	5.40012	3.66333	35.815	9.72640	5.50283
6.19066	1.00000	8.57841	65.91577	1.15546	7.70617	55.22864	9.71984	41.81666	7.74112	75.11937	9.12697	1122.71099	6.90030	9.96878	20.88098	8.30191	7.23313
7.18554	1.00000	7.34633	51.95437	0.84277	5.71830	38.07773	5.70272	36.73485	4.72412	-1.86343	10.08593	1196.61325	6.61372	6.69309	38.10558	18.79451	6.91861
5.48466	0.00000	4.47381	58.70841	0.71532	6.61976	34.86862	7.25196	34.45377	5.91669	-73.02841	6.70501	1173.85464	7.52204	8.72933	-36.9256	-5.21776	7.47246
8.29463	1.00000	4.24618	56.42646	0.49543	5.13769	76.89652	5.07359	56.85225	5.68151	133.42825	7.98569	1111.26680	7.23510	7.69925	45.47885	23.91910	7.02508
5.91692	0.00000	6.17919	51.39587	0.67156	6.80289	51.79739	8.66157	43.94276	8.86641	-0.76667	9.64141	1060.64234	8.28478	8.95040	53.38333	17.81833	7.12617
6.20927	1.00000	8.86629	43.63023	0.54487		55.62160	4.46377	67.57535	7.31712	-101.2591	8.68766	1062.03474	6.98968	11.94931	21.01858	17.44263	6.64204
8.25787	0.00000	12.07791	52.57278	5.79724	9.97946	32.55919	8.99625	50.87859	8.69285	102.3278	5.05514	1110.24659	7.48288	5.54148	2.2139	-2.39522	7.69150
8.91001	1.00000	5.14949	66.42176	0.31631	5.80661	45.81562	5.83419	37.41529	4.66112	57.3552	7.03826	1091.10060	7.20450	9.27384	51.4781	31.99175	6.39185
6.86263	0.00000	10.33029	50.39999	3.44404	9.34068	53.49663	7.80173	15.07294	7.21525	38.66667	7.90373	1059.48752	7.82286	5.97424	-6.25	-2.24919	3.51625
7.18701	1.00000	4.94372	57.27256	0.40372	2.66004	30.57388	3.47903	51.24734	3.65351	-82.00919	9.66970	1154.41638	4.56233	6.13705	23.04419	7.51065	5.77603
5.56123	0.00000	5.83998	56.11946	0.64072	5.58211	41.54019	7.38968	48.93208	9.11031	48.26258	8.01595	1095.79575	7.00013	7.54938	33.86419	16.57475	6.70922
