NH3	SO2	C2H3NO5	Pb	TEMP	latitude	CH4	O3	PRES	CO	PM10	longitude	H2CO	CFCs	warning	NOx	PAHs	PM2.5
6.59529	7.39909	0.27151	51.68978	14.83788	33.78333	9.22256	8.66281	1086.20069	5.30586	8.87913	114.51667	75.25876	47.18812	0.00000	10.00785	7.46033	5.90915
8.61208	6.01506	0.06825	48.55140	6.29294	53.59782	8.58030	5.42321	1198.60057	4.50836	6.84439	34.33825	42.61311	80.53786	1.00000	8.18521	10.75173	6.64023
8.56436	8.35923	0.07333	49.63649	27.62213	55.75556	6.55012	9.56285	1094.98160	7.29802	6.40712	60.70278	45.74483	36.76523	1.00000	6.62732	9.13443	
7.77621	6.75788	0.07447	29.29182	16.45593	-8.76194	9.08732	8.00840	1183.64236	1.83875	1.73781	-63.90389	73.68085	38.00068	1.00000	9.67601	8.36343	6.00263
6.90433	8.07285	0.11548	54.30722	28.66581	22.10194	10.39794	7.40838	1090.62227	9.60982	7.59598	85.37752	49.18664	67.66915	0.00000	9.31679	6.82926	8.04812
7.36723	7.56183	0.05292	50.39361	28.12032	53.19146	6.91220	8.73750	1080.10888	5.02535	6.18518	-2.52398	58.02507	48.71243	0.00000	8.53770	5.66654	6.21202
7.04934	6.96165	3.21676	27.95546	-0.71575	48.15659	11.76673	7.88259	1120.54270	8.45532	11.56716	28.28489	55.54384	60.54878	1.00000	7.89353	8.86611	8.49278
5.48798	6.73924	0.45852	46.81751	24.46567	43.48961	8.97444	7.69429	1070.00606	8.86506	9.55204	-8.2194	40.68434	47.49313	0.00000	7.65011	4.62769	8.35898
6.22135	7.41038	0.08176	68.09801	11.97793	37.19723	9.32646	8.40452	1070.34743	10.89705	7.20923	122.05228	84.47426	50.73704	0.00000	5.61448	5.11017	8.77032
5.15741	8.00861	0.04215	66.58764	6.09427	35	6.27718	8.69491	1074.41734	4.02801	5.35894	136.51667	53.36093	52.14787	0.00000	9.11238	3.91134	8.22792
6.68900	5.98375	0.45229	53.12566	26.20822	-22.45667	8.96470	7.03617	1074.51760	6.32382	9.55852	-47.53028	65.56290	65.20286	1.00000	7.90238	8.14851	7.19772
6.75631	8.13393	0.06014	75.83463	7.00558	23.49668	6.53046	8.50560	1068.97186	5.05223	5.01429	86.68363	57.11977	34.93920	1.00000	9.34280	8.70706	9.26917
6.16681	8.20606	0.05077	36.50684	13.99164	61.72744	6.32527	7.70367	1113.83325	5.13931	4.52352	17.10558	43.27636	44.98658	1.00000	9.60740	10.32223	6.61261
6.50289	8.49072	0.17508	54.33794	3.83032	8.88988	8.33936	8.57325	1081.27071	6.93210	8.38164	-79.62603	37.35349	44.08406	0.00000	9.82209	6.49943	8.83425
7.90507	6.38366	0.09535	59.64075	26.76331	49.68369	8.00420	4.29722	1164.98259	4.37772	6.43171	8.61839	55.86447	67.99896	1.00000	9.84869	10.26188	7.69411
8.11430	8.24260	0.05577	72.34689	37.27469	35.8	5.88374	7.85480	1075.40081	5.61691	5.74663	137.23333	52.78722	44.25161	1.00000	10.83862	9.46923	8.41350
7.17721	5.66003	0.07294	48.98528	12.80665	6.45407	8.99935	7.33695	1129.00322	9.53065	6.07218	3.39467	77.33081	48.69802	1.00000	4.68022	10.43121	7.32727
7.87620	7.23916	0.17459	45.74748	8.05456	40.55851	7.84540	7.92701	1123.80669	9.91827	8.28332	17.80774	66.90224	34.49625	0.00000	8.15554	6.92073	8.16647
7.83595	6.69379	0.14077	50.87696	30.46073	31.71667	7.82976	6.18793	1174.16447	5.61544	7.88915	73.38333	53.53033	38.46736	1.00000	8.15756	7.43269	7.33747
7.04176	7.83520	1.60793	45.43042	20.54883	-11.48472	8.95011	4.89393	1171.18235	5.09309	10.84919	-37.93278	71.02841	56.29274	1.00000	10.76198	9.74448	7.03595
7.07280	8.61390	0.04862	50.07693	14.88118	50.18545	8.06462	8.66490	1144.35659	5.25093	3.30721	27.06365	44.11212	62.69313	0.00000	7.01507	3.75018	7.02686
6.78487	6.24375	0.07992	43.15471	19.08041	26.91756	10.11923	5.74798	1188.88806	6.61805	6.39215	-82.07842	46.94919	55.63809	1.00000	8.19552	10.41325	8.16130
8.88078	6.12986	0.07106	43.04785	10.32759	31.71667	9.00993	4.09974	1070.51996	4.34882	6.45391	73.38333	65.39852	58.95216	1.00000	10.65736	9.97349	7.84496
7.93834	6.66590	1.24544	62.66970	8.88103	-37.32167	8.37750	7.57494	1115.86645	6.73393	10.60516	-59.13316	44.97298	49.54396	1.00000	7.52763	5.42184	7.08995
4.69721	6.56900	0.17199	57.25748	8.39970	47.80527	4.97637	9.40140	1139.67536	7.68874	8.24271	-122.24064	53.01977	53.30588	1.00000	6.98348	7.07294	8.08024
8.60646	7.57907	0.35186	46.80192	14.85722	46.1351	9.87686	10.46287	1119.81346	8.25814	9.14747	-60.1831	76.91229	36.34559	0.00000	8.52081	4.48299	6.68946
8.31028	8.23842	0.07076	57.95171	11.43873	8.56697	8.88451	8.57274	1060.46610	5.61323	5.91730	123.33471	59.37787	48.43063	0.00000	9.15366	5.38187	7.94366
8.30128	7.45500	0.04267	61.05173	23.11519	48.49144	7.04106	8.40641	1172.48077	4.53630	5.12151	9.20427	54.06038	43.62219	1.00000	8.60772	7.26711	7.55559
7.79270	7.29186	0.03879	39.60203	23.18084	51.26	7.03660	8.30200	1120.13187	4.43839	3.69901	-2.1875	66.66444	65.65919	0.00000	8.80204	3.18093	8.02002
5.86364	8.93567	0.07130	45.08755	5.03358	-6.48167	5.55215	8.05619	1140.64917	7.25878	6.89082	106.85417	37.58228	57.11116	1.00000	9.04784	9.67633	8.09120
7.91429	8.12109	0.04194	55.69505	25.67288	-26.22861	6.92528	8.37721	1100.42539	6.05924	3.91205	-52.67056	49.85921	50.03593	0.00000	8.28539	4.26316	7.83849
5.12063	7.22050	0.15762	47.14266	26.05639	33.35283	11.91180	7.95517	1055.13774	8.60518	8.03215	-111.78903	40.50039	62.78182	1.00000	5.85438	10.14850	6.74233
7.48282	7.10939	0.10549	51.31127	2.24121	-31.25033	8.82640	8.68363	1149.53422	5.56508	7.37737	-61.4867	38.92250	18.91174	0.00000	9.47530	6.51348	5.85311
7.65180	5.90384	0.84255	42.42400	3.33476	52.31333	11.18702	8.13733	1183.00894	8.37010	10.17053	6.92917	43.67428	40.54933	1.00000	6.61499	9.18372	7.24849
8.04287	7.77697	0.12275	51.97497	-0.11766	32.9156	9.72700	6.82555	1068.84306	10.84322	7.83104	-117.14392	51.46663	57.18662	0.00000	8.23167	6.46793	8.07376
8.84472	6.91244	0.08698	68.29177	14.28649	37.65639	6.78648	9.95582	1059.68535	6.54577	7.11406	126.835	54.28840	69.60290	1.00000	9.03975	6.10658	7.09248
6.28894	6.84854	0.03885	53.68798	0.00183	41.55947	7.34268	7.53456	1146.48471	5.39949	3.74572	14.66737	62.02651	21.66701	0.00000	9.21481	4.73956	7.47218
6.18488	7.69226	1.55444	42.20322	10.97597	-7.0981	9.38834	5.97937	1197.87081	6.76047	10.80832	109.3243	64.63360	59.17005	1.00000	10.46467	7.05776	6.20125
6.80560	8.27554	0.81878	69.22818	29.78036	37.35813	7.94571	8.36138	1185.57389	6.09677	10.12509	-6.03731	31.33527	60.08714	1.00000	5.90081	6.48500	7.91993
7.40765	5.61520	0.65086	43.28607	26.20187	41.91738	7.31057	7.90366	1060.71135	8.66434	9.86910	3.1631	59.19910	57.88294	0.00000	7.14843	5.96065	6.41124
7.43415	5.99580	0.06657	60.60610	26.67217	48.86667	5.80687	8.57755	1138.37715	4.94192	3.47743	2.08333	69.82358	50.80088	0.00000	8.04286	3.86068	7.11962
7.04214	7.32278	0.05460	58.53130	6.54501	36.21544	7.25276	7.77672	1131.55894	4.43268	5.13869	65.93249	66.39649	48.52065	0.00000	9.43646	5.14881	7.26190
6.98513	6.01150	0.09984	31.67412	18.32800	45.50369	9.05260	7.48608	1141.91978	11.47118	7.17380	11.412	42.49846	51.94110	0.00000	9.15413	8.32007	6.65996
6.73598	8.24884	0.36552	68.92378	14.27014	58.63667	4.89193	4.59686	1082.14445	1.82379	9.29767	59.80222	57.64009	67.02761	1.00000	10.57667	6.00869	8.73052
	6.88951	0.09489	44.97912	17.51221	23.29549	5.43771	8.98368	1112.08028	7.47102	7.03575	113.82465	64.06576	64.52666	1.00000	10.33471	9.37706	6.21195
8.50778	6.05259	0.05553	36.18637	8.79683	30.75545	6.34786	8.02014	1099.35963	5.45047	4.47197	20.22625	55.82546	37.87960	1.00000	6.82114	10.64699	6.85408
7.35497	7.02726	0.06595	58.77698	22.93451	51.08468	9.18342	7.18665	1136.69552	1.43534	2.68456	7.11393	44.97598	47.58446	1.00000	9.79158	6.49741	8.11750
7.05305	6.37304	0.04709	51.96280	18.55167	3.3285	6.22768	7.13940	1166.11889	3.03097	3.20882	99.1625	65.57345	55.97523	1.00000	9.49716	9.58602	6.13621
7.58878	7.91734	0.33394	54.21505	15.02043	14.62578	9.54556	9.85863	1139.50488	7.66053	9.08333	121.12251	51.81955	57.91970	1.00000	8.84756	5.11624	7.20318
6.38802	6.15801	0.04537	66.48247	17.61985	14.46693	7.71885	9.54686	1164.31458	6.85060	4.79583	75.92694	61.36519	40.40470	0.00000	5.69761	5.68874	6.99274
7.10312	6.72475	0.07065	42.72202	15.81964	43.32393	5.33859	8.30117	1068.36655	5.83264	5.94368	5.4584	35.84576	52.08675	1.00000	5.24186	8.66473	6.64201
5.89209	7.92621	0.04451	41.65842	11.56480	40.72816	7.70395	9.89030	1055.35762	5.46501	5.73804	-74.07764	64.03319	78.21992	1.00000	8.47114	6.22014	6.29452
7.94058	7.79972	0.13635	60.46376	13.24375	-15.675	9.30826	5.95791	1067.89477	7.98724	7.71617	-38.94722	87.09266	54.43727	1.00000	7.92754	9.07241	5.90359
6.42654	6.86355	0.04644	50.21908	31.68033	53.0233	5.24784	9.04454	1147.83345	7.05675	6.91289	-1.48119	64.11114	76.95445	1.00000	6.73071	8.65317	9.65062
5.47766	7.49473	1.03525	65.54144	15.30488	41.77583	8.49672	5.81981	1146.90226	4.73897	10.37705	140.73667	65.42934	37.31662	1.00000	9.50941	8.54544	6.95994
7.29721	7.78799	1.13682	55.48556	2.60589	41.85059	11.25532	10.86474	1112.24278	6.93570	10.49846	-87.882	64.68257	41.69470	0.00000	9.09744	2.76595	6.64060
6.97856	8.34958	0.09345	74.97604	8.61347	50.72043	6.40805	10.45784	1066.69028		6.87538	11.34046	48.54645	55.76320	1.00000	7.98446	8.02255	7.45961
7.58707	5.87207	0.06750	71.78679	15.47603	19.32889	8.03821	8.15845	1120.06028	4.80177	6.30154	-99.32556	64.26538	68.55064	0.00000	9.49711	5.74327	6.43374
6.74241	7.33867	0.26868	64.50211	4.82332	55.39485	8.24638	7.80056	1151.84109	9.85455	8.89002	43.83992	48.75234	53.97270	0.00000	9.05188	6.94316	7.14150
7.24265	7.99081	0.08547	42.60555	23.56075	-8.66667	5.42527	8.83489	1103.47974	6.24514	6.20099	-35.71667	80.94441	49.44177	1.00000	7.21640	8.50013	6.09104
7.18192	8.83871	0.12116	79.70059	27.77706	25.95533	4.89522	9.71660	1183.08245	6.18957	7.39949	68.88871	54.52367	46.45288	1.00000	9.21295	6.02834	4.68471
7.26756	8.61218	0.53201	75.96199	2.19005	49.65186	8.46890	5.61611	1190.90096	6.59963	9.67416	26.97253	64.27616	51.23942	1.00000	9.23289	8.85273	8.41061
6.31049	10.10984	0.53748	16.18742	25.62964	50.64336	10.36787	6.15744	1138.85485	5.50771	9.70308	7.2278	67.81369	58.14092	1.00000	9.03293	9.38546	6.80115
8.60091	5.79177	0.07224	76.49795	12.76507	45.51667	7.17973	8.65287	1197.50827	5.96719	5.81882	4.86667	58.40545	36.62418	0.00000	8.98570	5.74960	7.26534
6.83226	7.15980	0.12998	54.20909	29.80665	45.73333	5.78839	9.89557	1074.99955	7.42005	7.76884	4.91667	44.02545	48.86199	1.00000	9.68879	7.31739	7.58879
7.64419	7.98460	0.93348	34.05998	15.89924	51.78967	11.77214	8.50873	1090.93647	7.80643	10.29376	1.15597	43.80546	39.76060	1.00000	7.15663	7.67868	7.84446
6.79916	7.24521	0.11723	36.65394	6.64636	18.42745	3.35359	7.75857	1136.34913	4.65252	7.23072	-67.15407	42.55272	39.60885	1.00000	11.13869	6.05052	7.10302
6.67234	7.20671	0.06867	50.57473	12.89108	50.80904	8.81074	7.27465	1085.34306	2.65201	1.74189	8.77069	65.12315	38.87238	1.00000	7.69956	9.96822	6.97005
6.39724	9.06299	0.06728	42.55974	9.40404	40.93333	8.32024	8.84926	1062.16586	5.43368	5.68226	73	60.02908	22.61306	0.00000	8.42272	5.02945	8.79122
6.68441	7.40385	0.04643	43.63840	21.40208	51.03427	6.89137	9.42685	1065.26593	6.28925	5.68368	5.37429	60.90517	58.75518	0.00000	5.35329	7.09227	6.36445
6.99555	6.56383	0.36798	64.10897	-0.63054	45.53929	10.21538	4.54150	1115.85479	6.39325	9.32099	-122.38731	41.78281	56.09749	1.00000	11.68881	9.26883	6.22723
7.21383	6.21037	0.59077	53.72740	2.17264	-15.21194	8.14039	5.62277	1177.80161	7.07444	9.76018	-75.11028	44.50513	42.18706	1.00000	9.89745	6.89354	7.02515
9.17197	8.67026	0.41219	53.12731	12.45923	47.76232	10.69592	5.56081	1161.57704	7.30425	9.35866	-122.2054	34.61593	45.30792	1.00000	9.86577	10.28313	6.01507
9.52946	7.14435	0.06253	34.40521	19.45207	11.50526	7.57004	8.45695	1138.46084	5.28285	5.43956	77.23826	56.55192	48.29717	0.00000	8.48771	5.50640	5.92725
6.98812	6.41130	0.07837	44.91862	7.93809	13.65805	5.75926	8.95894	1182.81844	6.06711	6.87524	102.56365	56.32692	59.35384	1.00000	7.22456	6.86959	6.31032
6.51668	6.91384	0.04045	61.38716	16.78457	37.73604	7.01966	7.32992	1099.00651	4.41314	3.73853	-120.93549	36.16884	52.05659	1.00000	10.43808	10.51186	8.37450
7.50398	7.29943	0.04396	56.80607	3.12204	-34.28853	5.23373	9.17235	1176.33162	6.21354	6.78938	146.05093	65.23843	46.92143	1.00000	7.87570	7.37520	7.49426
5.77900	7.47828	0.03208	69.47275	1.01144	34.09611	6.94277	6.94458	1062.47928	2.91021	3.73582	-118.10583	57.41806	32.68617	1.00000	7.97396	7.99998	7.65995
7.54859	9.52824	0.06040	48.16988	14.12380	51.19139	7.99246	8.53943	1144.08485	5.63375	3.54271	6.51352	64.62778	44.88124	0.00000	7.93174	3.59357	8.73881
6.56121	5.45056	0.05396	43.22549	16.98611	18.18158	6.73878	7.22041	1072.15900	4.94790	4.09291	76.03889	41.51229	39.97923	1.00000	9.01692	10.93527	5.77206
7.19943	9.35445	0.16505	59.37156	7.81437	35.8	9.40837	6.59117	1130.33922	5.93622	8.12767	137.23333	32.28135	39.36371	1.00000	8.11685	7.87803	5.08917
6.82142	6.73206	0.11315	51.82627	5.60591	31.20176	7.39004	5.59488	1111.13229	7.24158	7.48470	29.91582	38.19375	48.36938	0.00000	9.43765	7.90615	8.82348
7.39337	7.78876	0.10700	62.18315	2.95165	46.7055	4.69725	9.70690	1187.98558	7.77200	6.87054	38.2739	56.21400	57.29461	1.00000	8.61719	9.72691	7.25799
8.58203	7.46976	0.04764	65.29834	25.88461	-15.675	7.84933	9.56414	1148.21560	6.78919	5.82429	-38.94722	49.97465	37.51473	0.00000	7.29051	5.57193	
6.18368	8.14906	0.70735	41.34643	1.45235	12.1277	8.47923	5.04001	1149.77603	3.54010	9.95314	78.15794	55.77442	68.59895	1.00000	11.24991	7.58140	7.91255
5.79152	7.63787	0.12417	45.54604	16.52426	10.29085	9.12466	5.25710	1158.61747	5.14759	7.83222	105.75635	62.60401	65.63496	1.00000	9.35298	10.60920	6.86168
6.36612	8.08397	0.08497	44.98660	11.08725	10.66668	7.09330	7.48644	1065.57822	4.65238	5.18902	-61.51889	46.76295	37.22003	1.00000	11.72031	8.74031	5.40511
7.48920	6.77473	0.06737	45.70262	7.40464	-15.675	5.27590	7.45312	1125.01580	5.34302	5.90130	-38.94722	55.97027	29.81776	1.00000	5.67180	8.73124	5.94094
6.21616	5.91976	0.05933	57.23671	18.79591	50.09019		10.08198	1102.43931	6.05319	6.56953	8.4493	47.69272	59.65817	1.00000	8.45523	5.84905	7.38156
6.97615	6.50862	1.40593	20.43365		36.21544	5.26568	5.39522	1151.53941	3.33518	10.71899	65.93249	67.80214	27.87905	1.00000	9.25324	7.51824	8.19784
7.53246	7.15436	0.08964	60.97511	13.01768	17.06542	6.51961	8.86717	1087.66908	5.64016	5.28580	-96.72365	50.43650	40.81872	1.00000	8.28574	8.99101	6.23191
7.48166	6.76973	0.04370	36.14147	-1.74108	38.40917	6.08291	9.85224	1081.76917	6.10256	6.54396	112.73333	39.13742	24.46631	1.00000	6.60894	6.16682	7.86979
6.86194	7.35540	0.07718	67.06995	13.84293	-15.675	6.52105	9.37647	1055.05952	6.75210	6.35790	-38.94722	52.70553	31.65651	1.00000	8.58602	8.29675	8.55057
7.04586	7.25477	0.37385	59.78825	12.28107	42.67164	5.37865	4.82048	1191.43011	3.16145	9.31593	14.01481	53.62900	42.66060	1.00000	9.53753	7.81921	5.42270
6.29052	7.03868	0.06926	58.77682	23.35394	42.24113	7.89608	9.73088	1185.58157	5.31660	6.26050	-88.3162	50.22707	60.05808	1.00000	8.72670	4.87956	7.31690
6.60444	7.26998	0.07796	40.92491	28.85412	43.78956	11.09824	8.06996	1196.65826	6.83511	7.05564	7.60872	56.08540	65.78165	0.00000	9.42685	7.47345	6.50968
7.98942	6.73201	0.03545	34.70706	23.54178	-3.5403	9.33898	7.21264	1143.49667	5.22737	4.66337	118.9707	46.06439	43.52025	0.00000	10.02745	5.37045	6.82206
6.62320	6.97024	0.06064	45.03156	18.42627	34.95303	8.35934	8.55994	1065.69268	6.49452	6.37071	-120.43572	49.13400	49.53110	0.00000	8.59978	6.90561	6.49538
6.98926	7.71372	0.22006	28.58555	16.13406	37.31065	10.57226	6.93907	1108.37167	7.26415	8.60732	13.57661	25.10392	43.66581	1.00000	8.95929	6.43890	7.33064
6.31883	8.27777	0.03169	59.59212	15.85172	38.38479	7.32936	8.50348	1054.72625	5.37060	5.62171	-0.76773	63.86272	54.60291	1.00000	8.06656	7.83202	7.29997
7.92188	7.15720	0.26911	39.51788	23.09745	-31.4488	10.79472	11.28615	1091.22402	7.66365	8.73237	-60.93173	47.34145	42.06351	0.00000	10.05325	4.69070	8.16643
7.17785	7.27155	0.10517	66.14308	14.66415	9.82564	10.06667	6.56215	1162.94106	6.72941	7.39860	78.25795	55.71734	47.40746	1.00000	7.46201	10.19382	7.38059
6.57919	6.31630	0.07014	44.58934	30.32498	14.62578	7.63233	8.65566	1136.00263	9.66013	7.17280	121.12251	59.53387	24.27663	0.00000	7.16778	6.08538	6.09340
6.76449	7.12189	0.07246	58.13875	39.09031	38.54491	6.60613	7.34826	1054.23146	6.12340	5.79979	-121.74052	59.92219	52.02641	1.00000	6.80895	9.64013	7.64734
7.05216	7.96924	0.13554	53.29044	6.94190	-37.32167	4.35567	8.40068	1122.08928	6.98698	8.11540	-59.13316	34.65608	52.55600	1.00000	8.06489	7.43344	6.78357
7.24147	8.22259	0.11421	56.06879	34.02996	42.16808	7.48806	5.03527	1063.81334	4.82461	7.57818	-88.42814	60.93475	44.35596	1.00000	9.09386	9.87890	6.76537
7.08901	8.63648	0.06774	22.89458	28.38138	-16.25	6.58317	8.05584	1166.87943	5.54161	4.55222	-69.08333	57.97917	53.95681	1.00000	8.91651	10.58900	5.73191
8.06358	7.42647	0.05704	63.35517	3.81954	25.95533	8.92960	8.23902	1193.43833	5.52985	5.06548	68.88871	56.41942	58.62121	0.00000	8.30270	5.33390	7.29886
7.14292	7.91426	0.06496	29.28454	22.62131	51.26	5.69011	7.46033	1081.36328	5.23814	5.43652	-2.1875	73.19625	47.09680	1.00000	9.19924	9.35599	7.74923
6.17902	6.15497	0.20148	65.40613	25.01000	54.03876	9.39359	5.10107	1151.79556	7.13336	8.57707	43.91385	33.96940	33.86393	1.00000	9.74775	10.12876	7.52666
7.93104	8.10455	0.82659	53.77002	20.40888	42.55308	10.15411	6.00806	1144.74081	7.41073	10.19043	-87.93341	63.44193	47.28749	1.00000	9.43147	8.93963	7.84246
7.79965	7.43875	0.07602	57.26128	14.93944	50.8	5.87216	9.31654	1079.16423	6.35932	6.99925	3.16667	53.22755	35.39714	1.00000	8.13756	6.94107	6.67408
9.46121	8.46625	0.05915	64.74726	29.16577	55.39485	8.89850	7.77041	1061.47682	6.28978	6.06918	43.83992	42.28959	54.45863	0.00000	9.33840	7.44426	8.35300
6.19435	8.16824		37.71305	21.47546	-4.26613	10.37548	7.86149	1199.64168	6.47708	5.98340	15.28318	54.11465	54.60160	0.00000	9.63776	6.73712	6.75899
8.30394	7.53492	0.05480	61.10333	28.79546	43.32393	5.84907	8.63933	1055.85571	6.14705	6.50989	5.4584	69.07569	73.50606	1.00000	9.41127	8.08615	7.48655
7.12157	6.35372	0.04947	71.74142	10.14449	-29.2975	10.23350	8.13471	1108.75840	7.86230	3.49393	-51.50361	45.68130	49.91410	0.00000	7.58055	5.36047	7.86661
8.85599	9.06598	0.14211	45.17427	24.51740	40.11583	7.06940	5.86619	1157.28646	4.74666	7.92306	67.84222	52.73159	29.18185	1.00000	8.54759	7.63712	7.11976
7.28324	8.46273	0.26105	37.57199	29.07247	-26.93366	4.74102	10.16541	1162.07132	8.26194	8.79760	29.24152	60.94174	62.11751	1.00000	9.18121	6.81189	8.17447
8.45487	7.89807	0.07114	62.64563	-5.55895	-33.59217	8.14768	8.03341	1095.00923	4.94179	6.20843	-70.6996	46.38710	53.85985	0.00000	9.44640	5.95461	7.49131
8.75009	8.60197	0.04446	54.89434	-1.92255	34.25	8.69512	7.70625	1165.21241	4.14975	3.19576	135.31667	59.67988	76.95073	1.00000	9.23867	10.24362	5.87883
8.14628	7.45790	0.11815	31.57437	8.11127	41.66394	6.79877	3.94537	1069.70324	4.39816	7.51570	-83.55521	62.03536	16.86495	1.00000	9.82436	10.90036	6.83741
7.07035	7.48685	0.07074	37.33540	12.97439	18.57677	8.92363	8.36236	1176.22359	6.17003	6.24590	-72.22625	63.48918	25.84671	0.00000	8.54341	6.82321	6.50689
6.89609	7.66259	0.08748	40.23588	25.22898	41.15376	9.74717	4.41415	1055.74395	6.66114	6.96162	-87.88754	54.53296	32.33702	1.00000	10.18578	10.92554	6.58948
4.73558	7.56779	0.06101	54.04001	8.08946	40.11583	11.88087	11.86383	1074.09396	5.18502	6.70122	67.84222	36.26118	42.05292	0.00000	9.50966	3.60434	8.13494
7.20070	5.28350	0.15674	69.26047	20.40927	-33.59217	9.96526	9.48240	1156.97710	10.01599	8.21710	-70.6996	56.23570	40.83773	0.00000	7.72609	4.47925	7.09147
7.40152	8.56354	0.07960	52.51983	10.23470	47.90771	9.41348	7.93993	1107.07837	6.04903	7.30227	106.88324	57.77480	28.68264	0.00000	10.28061	7.09664	6.62862
7.96046	8.41785	0.09837	50.87469	3.37243	53.37596	8.06551	5.28023	1105.77295	7.57130	7.50643	51.3452	70.42497	49.80896	1.00000	8.21157	10.30900	5.94092
7.83280	8.15581	0.09682	65.07770	27.04690	5.27247	7.68605	9.34673	1183.00050	6.45888	7.61155	-3.59625	45.85556	48.12387	0.00000	8.04617	7.16467	7.94097
6.06681	6.75130	0.09376	65.90452	11.39921	51.84819	11.50608	8.08198	1104.80092	7.95813	7.14694	1.26738	51.41812	41.30049	0.00000	11.64985	6.67421	6.15255
6.77667	7.16419	0.94780	55.20511	7.30043	-25.42778	6.34677	4.46377	1067.33278	11.37374	10.29409	-49.27306	66.69883	37.14817	0.00000	7.94848	8.18520	6.06093
7.59223	8.11712	0.07059	56.10762	-0.51494	50.71229	6.62442	6.91730	1150.10140	4.56061	3.82260	4.52529	64.09456	44.61600	1.00000	9.39276	11.48854	7.99298
7.62051	7.06544	0.14039	61.64090	6.25386	45.44694	9.22865	6.43352	1193.73209	6.75762	8.08033	8.62118	40.92131	39.60721	1.00000	7.92474	8.39789	6.60850
7.16429	7.65839	0.05421	39.84220	35.02275	26.2173	8.65876	8.94851	1052.70257	6.48922	4.93797	-80.22588	76.28689	26.32540	0.00000	7.00184	5.66188	8.18115
7.58610	8.02233	0.12189	35.77297	0.41363	38.55632	5.40562	4.54665	1184.95592	3.94016	7.86501	69.01354	51.85607	47.06427	1.00000	9.52771	8.33039	7.81741
4.78090	5.46263	0.08444	53.54982	16.55275	18.20854	8.55288	5.37875	1131.33058	4.55526	7.18246	-71.10077	74.56551	44.86314	1.00000	8.48365	10.99184	9.37908
7.58526	8.12797	0.02890	38.87123	23.55566	35.20889	6.49410	8.30924	1103.87476	5.15139	4.82867	111.73861	40.74393	36.39421	1.00000	7.81789	9.23534	7.54948
8.09854	7.77529	0.06419	30.59452	1.63218	55.54028	9.56005	6.25540	1054.50022	8.59445	5.57434	89.20083	32.23456	51.81835	1.00000	7.67701	7.28098	8.09124
5.45833	6.98610	0.44375	49.54780	26.94390	25.80565	7.01643	8.67633	1151.43764	9.43091	9.47078	68.49143	46.46315	50.10269	0.00000	6.32035	5.68159	7.79229
6.90079	5.78197	0.08708	11.04007	29.05503	-19.65	6.52074	9.19683	1112.69019	7.19605	6.07910	47.31667	44.30631	29.61305	1.00000	7.22530	9.67841	8.53316
6.42078	7.66229	0.37587	61.18623	7.49900	46.1351	7.31583	4.82705	1092.31690	4.15920	9.30077	-60.1831	68.33628	30.63463	1.00000	9.59053	9.94573	6.34999
8.65451	7.73687	0.04216	55.41594	3.16712	-8.76194	5.95595	4.39619	1190.32773	5.09544	4.79899	-63.90389	70.43740	60.45249	1.00000	7.49071	11.80469	8.16838
7.53511	8.86066	0.06410	39.79406	24.78109	45.49428	6.56727	9.98664	1194.35866	8.23223	6.32403	-122.86705	48.98725	32.23719	1.00000	7.72437	10.46372	5.31097
7.31753	6.02866	0.04637	52.76377	10.17269	4.73245	5.24336	8.86023	1173.82236	6.63091	6.51506	-74.26419	70.54228	50.31765	1.00000	6.86033	8.65901	7.45886
