PM10	PM2.5	NOx	H2CO	C2H3NO5	latitude	SO2	CH4	longitude	warning	Pb	NH3	CO	TEMP	PAHs	PRES	O3	CFCs
6.63271	9.52492	6.39089	71.22331	0.99968	51.42708	11.24208	9.43964	-0.91979	1.00000	72.77720	6.41364	6.32411	16.49156	7.52887	1055.55669	9.65444	58.79856
7.34025	8.05511	7.95630	32.85408	1.32869	53.16167	10.06127	6.75533	6.76111	1.00000	54.82561	10.01147	9.93147	18.54320	5.06004	1094.87651	8.84223	38.73159
5.10293	7.98537	8.32791	56.76312	1.08970	41.55947	9.20954	10.66443	14.66737	1.00000	37.59217	9.58107	6.03398	22.49130	7.32342	1148.78297	11.74746	65.82874
6.82931	6.88886	11.08466	67.40511	0.87426	31.96258	6.83822	7.55031	73.97117	0.00000	38.18961	8.35771	6.66664	13.25301	9.83017	1070.02792	9.76798	65.65709
6.21297	6.56816	8.31222	59.55578	0.64842	43.91452	8.67128	8.27926	-69.96533	1.00000	63.32428	8.14795	9.01929	28.64352	4.83397	1098.04295	6.85137	53.29433
6.42956	8.47043	9.54413	72.61500	0.69394	53.14657	7.64686	7.75500	140.72287	0.00000	35.85746	7.29347	5.21969	15.99435	8.08163	1074.42143	8.33600	45.25906
7.51183	8.59063	9.95933	75.54301	1.28232	43.35071	6.63689	6.10472	46.10925	0.00000	48.00211	9.79774	7.57575	24.33712	9.47237	1109.20123	9.97138	59.96470
4.53783	7.94089	8.66639	48.64924	0.66539	29.38242	8.08338	4.85136	70.91106	0.00000	33.60085	8.06771	8.91062	22.64981	4.29965	1080.54750	9.37761	34.02044
6.89375	8.15437	9.69122	45.56749	0.96778	41.16704	7.36144	5.66306	-73.20483	0.00000	27.16073	9.25950	10.72689	28.62076	6.58881	1144.49260	8.12018	48.34710
6.20530	7.45297	8.59510	49.90684	0.88534	51.42708	6.82408	6.58762	-0.91979	1.00000	48.90077	8.42952	10.54077	16.64082	7.47521	1166.52095	7.17280	51.43128
7.29836	8.31270	8.18137	46.72798	1.19166	22.4711	6.62966	8.60526	88.1453	1.00000	48.98087	8.42563	4.95810	23.43832	8.17069	1189.62700	9.59818	51.19736
6.84609	8.18715	7.95737	81.44542	0.93574	46.7055	9.12715	7.40461	38.2739	0.00000	42.84831	6.52564	6.50522	13.47822	10.87713	1087.28311	10.03784	35.95172
7.99900	8.06368	6.93815	65.44552	1.87481	32.35126	7.72978	6.39315	-95.30106	1.00000	39.11134	8.92246	5.89465	31.63275	9.63668	1113.39038	8.83614	56.71132
5.97813	7.57194	5.89475	50.62639	0.59899	-29.2975	7.15006	4.44278	-51.50361	1.00000	37.89034	7.36419	11.67000	-3.22746	9.45819	1066.73150	7.01469	45.16402
6.66804	9.71055	7.95343	46.97262	0.69199	36	8.45769	10.80685	139.55722	1.00000	49.92020	9.11471	6.46356	22.14874	6.44999	1064.82770	10.69956	38.42346
7.16648	5.84049	8.31053	59.42808	1.34921	37.71715	8.02165	10.25539	-122.40433	1.00000	21.68346	9.80975	6.34204	41.17286	7.39532	1093.97134	10.61727	66.02596
7.57099	7.33696	8.61030	75.77116	1.69266	42.28639	8.08397	8.68773	18.84	1.00000	27.62852	8.01610	4.35580	32.88519	6.52392	1196.52642	10.27779	49.64087
4.33659	8.33959	9.66360	66.07995	0.09546	61.78491	6.42149	9.99988	34.34691	0.00000	33.11263	6.85338	6.96945	15.29996	8.44925	1135.98937	6.81376	72.92046
5.46249	8.58684	6.33739	40.93158	0.33441	26.67319	7.76580	9.84112	31.4976	1.00000	60.88014	7.84004	6.71926	-2.89420	7.86188	1063.39273	9.86304	40.10113
6.49634	8.19904	8.60460	36.06224	0.82394	50.75	8.71984	7.04945	2.25	0.00000	44.91804	7.72300	9.98055	26.06178	6.88431	1077.17550	7.14499	38.96507
5.93359	9.53140	6.56125	35.76329	0.81974	40.57788	9.75898	7.16914	-73.95958	1.00000	44.43468	8.45143	8.00785	5.58070	8.95779	1076.26002	6.04169	57.40646
6.92707	8.17390	10.25790	55.83291	1.21997	7.62789	8.56558	7.35687	4.74161	0.00000	43.22211	7.85561	10.36545	13.72515	8.47554	1087.28081	9.19235	44.12239
6.54852	7.51362	9.02134	51.44256	0.89675	43.35071	8.38390	7.19772	46.10925	1.00000	39.51970	7.73685	9.52196	12.40062	5.84254	1129.98783	6.80833	55.14822
7.69176	8.61428	9.05699	62.28305	1.97471	30.21121	8.48865	10.36406	74.4818	1.00000	70.65050	8.74464	5.67511	1.15947	4.71056	1164.14030	4.53957	34.94951
7.65204	9.37798	8.72938	76.56365	1.75944	57.47908	6.01060	6.37333	-4.22398	0.00000	59.04770	6.44813	5.68365	-8.75893	7.49588	1163.44453	8.74451	45.28845
6.58520	7.43233	9.46582	50.31124	1.05826	52.61131	7.22176	7.98233	13.31783	0.00000	59.78738	8.33538	9.77836	15.22064	7.89089	1186.78101	9.59510	53.85691
7.06359	7.96643	7.83211	43.53801	0.94751	-25.54073	7.87080	6.10023	152.70493	0.00000	48.18600	8.65531	5.44757	20.31515	12.17426	1076.45227	11.71314	62.28930
5.60842	6.63803	4.78393	56.07968	0.69553	33.50921	7.88420	11.20533	-111.89903	1.00000	46.49858	8.02849	9.37821	-0.67344	5.99215	1196.01263	9.44891	57.90747
7.14493	10.42224	5.93750	42.72390	1.31952	25.92127	7.04456	6.32801	86.79271	0.00000	69.25941	6.88321	6.98112	-0.18573	9.78675	1062.07563	9.44940	56.87115
6.98344	7.76116	9.20911	37.13370	0.92429	40.93333	8.31736	6.79588	73	0.00000	61.07392	9.81707	9.51069	8.08322	6.52253	1092.91783	10.26705	79.96619
5.57920	9.55969	6.17026	48.65635	1.00166	31.92923	7.02372	6.42200	34.86563	1.00000	56.78503	8.75147	10.97291	5.62242	7.46770	1142.19182	7.88651	45.90942
8.40166	8.61276	12.31896	57.32421	2.62628	35	8.44840	4.87840	136.51667	0.00000	44.33519	7.03111	5.75435	7.58675	11.60468	1151.64168	12.74731	41.09167
5.70138	9.83739	6.92163	54.13749	0.92862	50.75767	7.06480	7.84918	-1.5443	1.00000	46.53655	7.78998	8.60668	10.73379	7.31043	1083.38440	6.08240	47.62391
5.53219	6.53902	6.91498	43.34796	0.77307	39.32011	9.24102	9.08291	-76.51552	1.00000	58.48081	8.51408	5.28889	25.22474	8.36843	1148.48233	10.32937	54.69151
5.07268	8.31536	11.06898	39.83522	0.34340	-33.88096	9.12329	6.24832	151.07986	0.00000	26.16125	9.47888	7.70968	16.57451	7.76791	1105.60980	8.02821	57.72909
6.30284	8.41530	8.09698	69.26047	1.14433	25.49043	8.36643	7.98009	85.94001	1.00000	47.61503	6.53711	8.57218	8.13711	8.23098	1137.85363	5.73279	33.38062
5.33061	8.76463	5.13236	27.56544	0.67086	38.47917	8.60540	8.63874	-1.325	1.00000	54.28206	7.79252	6.77847	27.20047	8.52345	1055.06613	8.99317	43.08245
7.02517	8.10230	8.55942	43.38460	1.19503	36.06386	7.40140	9.61003	4.62744	1.00000	45.50977	8.17128	6.63612	10.85067	7.42613	1100.24126	6.36411	47.16580
7.90467	7.15706	7.13760	46.30174	2.13476	35.06544	7.98315	6.59201	1.04945	1.00000	50.97965	7.65882	9.80445	8.78527	4.97644	1112.25335	7.33700	42.12188
4.67670	9.04051	8.24492	60.63231	0.56184	48.28259	7.63960	4.56851	9.72749	0.00000	75.16439	8.23500	9.00377	3.20475	3.42788	1124.12020	9.57268	38.34470
6.14800	8.95239	9.15896	40.23378	0.96100	-37.88333	7.89410	8.54494	145.06667	1.00000	43.71084	8.27001	8.43773	27.79719	7.15935	1194.88233	6.45338	58.30621
7.55023	8.89318	8.87695	57.13727	1.66465	41.15376	7.83387		-87.88754	0.00000	48.44007	8.63793	10.00023	21.35902	6.57893	1194.92036	9.25694	34.92606
7.61418	7.64874	10.10619	54.73851	1.56287	50.64336	10.01630	7.53747	7.2278	0.00000	55.19853	10.72376	10.22078	9.32068	8.19263	1068.78599	8.35963	62.78677
8.04811	9.86726	9.06930	50.25901	1.97853	50.20528	8.00540	8.90685	19.27498	0.00000	34.68106	6.76199	10.75974	12.51882	8.27563	1067.99418	10.20259	54.58071
6.27862	9.84141	5.53638	39.54245	0.82914	5.27247	8.03062	6.38474	-3.59625	1.00000	40.60328	8.07168	10.18528	30.09683	6.57663	1159.34021	7.09808	42.53841
4.85581	6.86577	6.95133	52.37265	0.28856	39.22493	9.56924	11.30630	42.85693	1.00000	52.06609	9.71141	6.57828	-1.46770	5.57269	1086.15360	10.95960	54.33597
6.58199	8.95789	5.68988	62.30409	0.71254	36.08497	8.84642	9.23199	9.37082	1.00000	50.38988	8.97701	7.46922	18.07048	6.14658	1116.37419	8.55212	65.60552
10.05426	8.17307	8.11427	49.66800	11.37933	50.50301	6.40772	7.92446	13.63617	1.00000	38.17304	8.16859	5.71821	4.18513	4.88821	1056.18822	8.48665	54.03903
6.97225	7.58971	6.18221	47.02882	0.87126	5.20856	7.46500	7.98549	-74.73584	1.00000	40.09334	8.19245	6.22669	6.24152	7.24951	1090.08308	8.30730	53.81487
9.94153	7.57367	7.73044	34.22010	10.28714	29.22254	7.41258	7.00699	79.5286	1.00000	44.21349	8.44007	6.00323	24.34093	6.00667	1055.78773	7.92811	68.66718
8.78776	7.42170	7.35439	75.06908	3.36485	36.33011	8.56764	8.24691	138.89585	1.00000	26.00896	7.10343	7.13236	24.16903	5.83690	1073.24557	8.27692	40.64709
6.80669	7.43935	9.38350	36.64980	1.21178	41.85059	6.87281	6.50903	-87.882	0.00000	14.97266	8.59844	10.64863	16.95337	6.70498	1147.28088	7.26809	44.96892
6.98989	8.53281	6.88013	30.64790	1.09648	22.49396	8.63549	7.49145	-105.36369	1.00000	67.41790	9.04261	9.67870	14.93784	6.83739	1197.11920	7.50611	77.36901
2.72000	8.80515	6.41106	38.85783	0.52911	41.27621	7.68577	12.40141	-72.86843	1.00000	51.00624	8.77415	7.35440	24.40656	8.37118	1156.67499	12.27741	54.04324
9.25926	8.78463	9.60552	37.78079	5.28873	36.76775	8.64167	6.37142	2.95924	1.00000	44.08993	7.43290	3.33856	17.90572	8.18705	1135.19839		66.92616
5.49224	9.46776	8.45477	43.13538	0.90078	43.35071	7.46514	8.56639	46.10925	0.00000	53.57875	9.50753	8.32225	14.17209	9.35856	1101.90451	8.05698	90.55763
5.82197	9.00679	5.76741	46.42037	0.82332	45.44694	8.27526	5.65077	8.62118	1.00000	18.17060	8.85795	9.30005	27.38462	6.74146	1108.04390	5.97539	56.07421
7.59583	10.54118	8.20058	40.20285	1.79217	41.94175	8.42821	7.88654	123.50266	1.00000	37.02176	8.01564	8.87631	15.22161	4.58076	1097.45877	6.68270	50.34093
6.28248	8.77487	9.14817	20.40093	0.66420	20.74122	7.59727	6.49042	-100.44843	0.00000	49.85237	8.00535	9.14123	3.80911	6.16892	1065.88555	10.51597	35.64953
7.37292	9.13064	7.13486	50.67251	1.33588	43.41949	6.48973	9.26355	77.0202	1.00000	30.38768	7.67598	6.24517	23.45094	5.75880	1060.65064	9.06215	74.80119
6.61853	9.06014	6.00094	54.27286	1.37098	42.4251	7.16628	8.08253	-71.06616	1.00000	49.58428	6.56526	6.41851	3.64682	6.75066	1066.07737	9.21429	43.13015
5.55359	9.36133	10.38281	28.90106	1.06333	25.80565	8.00101	7.32483	68.49143	0.00000	44.46180	9.14499	6.97361	22.15455	10.35074	1146.27595	9.65869	68.96481
5.46372	9.07470	6.06500	51.13495	0.62007	50.82882	7.28954	10.14882	-0.32247	1.00000	34.65032	7.80679	7.37612	12.88906	7.56077	1098.98171	10.21675	78.83049
5.81817	8.05740	6.60787	62.26300	0.53360	41.85059	8.66453	8.93072	-87.882	1.00000	50.48433	7.23308	6.17053	13.88822	8.10360	1050.40668	9.00344	53.47603
7.60726	7.79743	6.98468	50.62144	1.26972	39.78504	8.20128	5.83621	-85.76942	1.00000	54.77798	7.11444	11.91151	16.16192	6.40836	1188.52609	8.98489	65.83764
6.22454	7.89421	6.26612	51.70102	1.41645	35.89972	6.52105	6.41061	14.51472	1.00000	49.02248	8.12124	9.64037	4.93878	6.21873	1063.75680	5.89091	45.78050
10.20905	8.26404	9.27770	37.60241	12.91321	37.08819	8.06534	4.49392	-8.2503	1.00000	43.78795	8.36802	2.26699	1.85477	7.12763	1055.80183	7.94033	55.59859
7.29800	8.05295	10.30143	59.17118	1.83327	26.11527	6.13065	6.53905	86.59509	0.00000	72.09086	9.52870	10.11638	5.34705	7.54055	1059.60239	8.45009	55.70593
7.51532	8.55882	5.36860	52.15174	1.32243	-19.32556	8.32912	5.07563	-41.25528	1.00000	42.89717	8.87951	11.39077	18.16965	5.86080	1134.69328	8.12579	84.66717
7.39960	6.29606	7.57412	60.87121	1.49047	31.84568	9.56381	9.03098	-102.36764	1.00000	61.30675	9.27011	7.36290	17.48126	3.32066	1184.78686	6.28238	45.54681
5.33347	8.68432	8.97170	60.70689	1.11773	53.78333	8.86913	5.15202	-1.06667	0.00000	40.20286	7.77058	10.51853	17.82623	5.32942	1172.31402	8.09838	38.23921
7.17280	10.06074	10.10517	82.30546	1.55990	36.65	7.45238	6.63041	138.31667	0.00000	36.20432	8.74247	4.54238	20.74876	11.13514	1066.47007	11.26422	58.63104
6.98697	8.13808	8.29612	54.84114	1.04694	16.68911	7.82873	7.11254	98.50893	0.00000	47.00197	7.56305	4.30033	10.39408	9.85409	1191.83613	9.96018	31.27749
5.67410	8.39046	6.77862	46.49592	0.89760	24.81757	8.78468	10.75245	84.63445	0.00000	42.57551	7.81138	7.01337	6.43798	7.42647	1142.35792	10.27122	32.15433
6.50455	8.42121	3.67744	53.63064	1.08297	-32.45242	9.51924	5.31311	-71.23106	1.00000	30.81343	7.87502	10.41710	39.16014	6.67304	1167.64559	7.34925	47.71056
7.51001	8.26973	9.26233	53.70837	1.22707	41.92361	7.92038	7.34582	20.91361	0.00000	32.45910	7.72731	10.68006	7.88644	7.55220	1151.47312	10.89784	61.20299
5.67396	7.83746	9.86184	58.20826	0.78111	35.89972	8.82203	5.90955	14.51472	0.00000	42.64908	9.18102	9.80248	14.23437	6.56586	1098.53704	8.84578	63.55199
8.28271	8.31024	7.73411	51.28920	2.00544	-24.19436	8.61291	8.24345	29.00974	1.00000	55.48515	8.42367	8.55401	18.22126	6.14001	1083.10087	7.46398	57.29135
8.38156	6.77167	10.64336	60.79169	2.69746	47.83333	8.35400	9.75644	59.6	1.00000	38.89554	8.06220	8.16318	6.27550	6.85789	1192.29369	7.86262	39.84727
6.69310	9.82860	9.93094	63.41987	0.88883	41.91886	6.80531	8.23755	8.73812	0.00000	51.09953	8.55628	9.95416	-6.34101	8.81287	1141.11293	11.34618	51.32564
10.72923	8.32365	7.44736	40.40118	21.98507	32.44874	6.51984	6.23157	-99.73314	1.00000	40.37160	9.27530	6.03655	0.87746	5.17772	1194.52155	7.28683	80.60567
4.03203	9.89306	5.62128	46.81335	0.76713	34.25807	8.46458	11.45232	-88.70464	1.00000	28.60274	8.88338	9.00396	-2.92399	7.29078	1142.48778	11.84618	49.94231
4.13212	8.62429	9.00582	53.24289	0.77481	43.4125	7.84193	3.60447	23.225	0.00000	55.83247	9.57643	10.16865	1.69686	4.09970	1078.53430	9.31426	57.09877
4.69428	7.88109	9.39621	48.38711	0.84346	33.86419	8.12858	3.53626	48.26258	0.00000	68.41872	7.25632	8.87323	13.73075	3.73593	1138.85353	8.03385	64.10128
7.19224	7.94825	10.21978	41.08674	1.25473	-26.93366	6.71253	7.60617	29.24152	0.00000	56.71823	7.59974	8.68211	2.51100	7.10212	1065.14597	7.46545	32.35060
4.25971	9.16784	4.35538	37.81163	0.44301	1.6	7.91846	10.34088	103.81667	1.00000	40.86477	7.87869	8.04329	14.12265	8.50881	1169.31600	9.08317	48.46721
6.34184	9.98120	5.42741	53.43497	0.46293	25.49043	8.89927	7.78601	85.94001	1.00000	48.88288	7.60058	7.54986	10.66624	5.54348	1102.01644	6.35472	43.45776
7.96220	8.06249	11.75146	51.09131	1.66246	-10.91722	8.98881	8.08639	-37.65	0.00000	34.33785	7.89297	9.08675	26.00843	9.98665	1106.97740	9.32150	37.55171
7.51095	9.34325	7.62079	50.67453	1.48093	42.30865	7.71297	7.32969	-83.48216	1.00000	31.86121	8.20711	5.58652	19.52027	10.05313	1175.40066	9.49975	62.97399
10.07926	8.36022	12.94715	31.53869	11.87243	34.61667	7.56207	4.67562	135.6	0.00000	59.12551	8.08054	5.47936	-2.04549	9.03382	1068.87660	11.60631	53.67057
7.71772	9.45487	8.49410	66.26689	1.46927	42.93369	6.91288	9.33961	-72.27814	1.00000	56.22023	8.83182	5.86839	12.16808	7.10238	1116.78555	5.48506	47.47244
6.46317	7.91642	10.57330	58.85526	1.13805	40.55851	7.54957	6.66609	17.80774	0.00000	51.55031	7.52796	9.85779	19.23986	7.99991	1132.26157	9.20701	60.09741
8.45469	10.14710	4.91118	49.76345	3.14223	52.2	9.16692	5.73525	8.63333	1.00000	69.00318	8.37889	10.10240	25.44621	4.21186	1156.30943	6.37861	63.09689
4.42402	9.30501	5.60740	46.36529	0.45470	52.21099	9.18773	9.28309	7.02238	1.00000	48.33029	7.14723	7.27177	39.22401	8.94266	1193.11397	9.98372	66.50215
6.60900	6.88657	7.90386	76.90639	1.10297	51.08468	5.40928	6.91057	7.11393	1.00000	39.84898	9.16146	10.45678	11.02806	4.36412	1149.97438	7.39745	60.67763
6.29660	7.64532	7.72588	61.85884	0.83436	41.8542	9.33372	6.53308	-87.66561	1.00000	53.57709	7.31430	10.50141	2.92723	6.71423	1174.64040	7.50815	53.11387
6.46898	8.08452	10.41285	56.06634	0.69513	40.49748	9.65539	8.77378	44.7662	0.00000	24.23611	6.95658	10.53193	2.69454	10.10060	1058.12317	11.15759	53.49038
6.85846	7.10212	7.12734	30.52237	0.61613	52.68333	9.87362		0.93333	1.00000	64.06128	8.11566	7.92549	2.05256	4.76677	1197.58148	9.90391	65.04683
7.51057	6.96593	10.84739	50.65896	1.28887	42.50729	7.01608	7.28817	1.53414	0.00000	45.60707	7.31559	9.66761	8.00641	8.60613	1137.45397	8.98915	50.63545
7.21117	9.23718	10.74679	48.21630	0.91710	32.87533	7.39650	7.27122	71.57118	0.00000	34.93034	6.40429	7.69001	7.65047	7.78674	1149.05215	8.23059	74.87684
8.61937	6.81192	7.71947	49.33139	3.33332	28.15112	8.32837	6.99071	-82.46148	0.00000	76.94986	8.81543	10.74109	15.74285	5.38586	1089.50979	9.41394	52.35497
9.35162	9.26695	7.55258	64.40634	6.07451	50.64336	9.50613	7.82349	7.2278	1.00000	33.05882	9.56276	7.67911	22.18908	7.24717	1172.75090	6.44534	30.46332
8.62733	6.44207	9.53462	53.98310	3.36025	39.32011	8.11139	4.97914	-76.51552	0.00000	38.53445	8.16832	6.09544	25.34180	11.57555	1197.97830	12.27354	51.56390
6.31884	9.01078	8.78698	38.33779	0.99973	41.24264	7.64319	6.43726	16.50104	0.00000	41.36532	8.25715	8.61640	19.61931	5.76758	1157.92762	10.42802	68.71408
5.37000	7.97232	6.97581	40.38761	0.78798	44.22639	7.59507	9.81798	22.53083	1.00000	48.93424	9.93227	6.48175	3.05682	8.21668	1090.04295	10.22239	71.90800
6.93524	7.82832	7.09856	40.00809	1.20772	20.21322	9.72577	8.00560	-100.88023	1.00000	56.68861	9.19981	8.46345	13.47579	8.61343	1075.78468	6.94304	61.53618
5.64132	5.78230	7.75164	65.16219	0.63615	42	8.25907	8.22692	21.32778	1.00000	51.52233	7.96072	8.20440	10.31792	7.01517	1144.47648	6.12729	57.40924
6.76477	7.22710	6.29153	40.11450	1.05107	50.79205	7.36492	6.47828	-1.08593	1.00000	54.34366	8.47866	7.95867	5.95447	10.53523	1155.80365	5.45986	46.17305
7.02098	8.13963	5.40080	43.07075	0.83170	49.65186	6.99292	7.27785	26.97253	1.00000	38.59031	6.09786	7.58315	35.75649	4.54182	1086.41420	5.33526	46.33020
6.99883	8.24361	9.87212	55.89998	0.54977	3.27833	7.57426	6.69795	32.88667	0.00000	55.48455	7.33751	9.51432	15.08294	7.32631	1196.04114	9.31426	54.83388
7.56585	7.10897	7.15324	47.50077	1.34992	-10.91722	7.50970	7.35007	-37.65	1.00000	41.93175	6.00412	8.20675	32.06539	6.83032	1154.41676	5.71445	60.19992
8.20485	8.60462	8.22345	64.47997	2.90237	53.81667	9.04205	7.25460	-3.05	0.00000	33.90737	8.57282	10.61740	0.31994	6.26798	1090.14789	10.13528	38.40038
6.23280	8.66659	8.25629	51.00470	0.36765	8.88988	6.10407	10.35746	-79.62603	1.00000	32.64595	9.18975	6.33725	4.39399	7.80098	1124.57266	10.79626	43.28975
5.97317	7.63283	8.44788	49.48403	0.62323	52.21099	9.21404	6.37967	7.02238	0.00000	48.16893	7.58483	7.66469	10.31147	12.81094	1103.45175	11.67645	54.00393
7.96959	8.51928	5.63322	55.92256	2.35465	40.85158	7.87494	8.26885	122.74754	1.00000	45.35838	7.61047	7.14397	15.91968	7.36036	1191.09487	7.86165	
7.94203	11.78518	6.07897	42.15281	1.87636	28.54944	7.20659	10.75534	-81.77285	1.00000	42.69958	7.95039	9.47859	10.19353	4.55543	1069.98544	9.06089	42.66803
7.39087	10.83022	6.48267	42.30898	1.30566	42.50729	6.62486	8.27804	1.53414	1.00000	64.46937	9.57054	6.50118	5.45206	6.76528	1079.87230	8.92799	31.82440
5.35947	8.61207	5.90580	43.78555	0.30386	-7.60361	7.40011	10.05977	37.00438	1.00000	37.58031	8.28130	8.33522	25.15505	8.05995	1137.45407	9.73242	42.91611
7.85825	8.79735	7.54409	67.17969	2.06619	33.93113	7.38486	8.59214	-117.54866	1.00000	55.88370	10.23815	7.61050	9.70401	5.77355	1182.02591	6.57793	49.07652
8.66821	8.25675	8.93116	55.02410	3.47390	34.15429	7.49894	6.87647	3.50309	0.00000	46.40670	8.87685	10.57602	2.32476	6.16894	1073.32434	8.57672	74.28026
7.90628	7.53918	8.32174	53.45113	2.29770	39.71734	8.02055	6.93876	-74.96933	0.00000	39.55573	10.09326	10.01296	12.81906	5.38560	1117.71770	8.53310	75.73925
7.71954	9.29102	8.54605	36.16610	1.53993	25.80565	7.54125	4.29902	68.49143	0.00000	53.59210	7.89507	6.66492	11.46399	12.07619	1169.86258	12.57222	52.12836
6.15529	9.12167	7.41480	58.75083	0.57691	42.64031	8.29872	5.65646	125.51176	1.00000	63.26554	8.30953	10.67429	15.03854	6.71120	1107.08186	6.87230	46.22332
9.37656	8.73141	6.25957	55.59370	5.94601	46.7055	7.11684	7.69562	38.2739	1.00000	34.71894	8.13594	6.57649	17.16431	5.31820	1160.52902	7.09008	49.58532
5.22306	9.71339	7.49605	53.59165	0.66948	50.26729	7.57626	5.96795	-119.27337	1.00000	47.74804	7.86985	10.11907	9.37334	8.22170	1135.68524	6.32733	55.45719
7.61716	6.88198	9.34761	42.58148	0.83938	3.51667	8.16746	8.00943	11.5	1.00000	43.66153	8.38855	9.07700	26.27428	7.02165	1195.25872	7.01298	54.88201
4.76533	6.97858	8.25596	50.71628	0.54153	53.46506	7.93134	12.23066	-1.47217	1.00000	30.42218	9.51374	5.81626	8.01071	7.57574	1064.62288	11.56997	52.28832
6.75214	8.39049	8.96053	45.18935	0.90002	52.57583	8.11564	5.59840	6.61944	0.00000	46.36143	7.49228	9.98486	13.57818	5.25481	1167.47822	9.09773	55.28457
7.83657	8.17957	7.52550	35.95920	1.98758	27.52948	8.59415	8.55644	68.75915	1.00000	79.42959	10.04497	6.01494	27.57369	6.27103	1190.40667	8.86078	50.99097
7.39463	10.45785	8.11241	57.96851	1.22111	33.03699	6.54233	8.29948	-117.29198	1.00000	66.27252	9.21193	4.98014	12.88652	8.32158	1127.45043	9.79793	57.36037
6.66351	10.38423	6.57987	66.31929	0.99390	48.78232	9.19177	11.94856	9.17702	1.00000	64.30243	8.65587	9.83297	11.87851	5.51989	1177.83405	10.45772	50.23063
7.23411	8.52989	9.71592	47.28058	1.29807	37.56667	8.00046	6.48005	140.11667	0.00000	81.28939	7.63891	10.34460	0.77203	6.65368	1136.30404	9.00614	57.48956
9.10492	9.04042	6.98060	68.50657	4.15912	42.16808	7.84281	5.84345	-88.42814	0.00000	66.44404	7.88316	5.08571	16.51001	8.47474	1163.76246	7.33448	60.86389
3.27111	8.70587	6.05089	50.25632	0.69243	42.55308	8.13502	12.09355	-87.93341	1.00000	48.23468	7.93196	7.64137	29.72446	7.54157	1114.50853	10.95054	54.83380
6.53949	8.87708	5.36317	51.65082	1.14560	41.92361	8.82276	11.94659	20.91361	1.00000	67.78986	8.82090	10.05849		5.28431	1106.11092	9.51638	34.44492
7.33392	8.65703	6.92296	41.91086	1.45923	27.52948	6.85972	6.83476	68.75915	1.00000	40.17917	7.92287	4.41691	1.52405	7.93594	1184.59966	8.38517	62.02798
6.97865	5.49948	5.93134	58.80277	1.00087	48.07667	10.26125	7.06302	8.64409	1.00000	78.51281	7.74214	10.09876	8.14396	6.10896	1087.47422	7.33901	92.06344
6.84411	7.11127	9.39949	73.83269	0.97096	-19.32556	7.77597	7.15026	-41.25528	0.00000	64.81927	7.39404	9.75003	17.63429		1133.53770	10.06985	37.23354
6.46278	8.76233	7.77253	46.32684	0.93106	51.42708	5.84603	5.89886	-0.91979	0.00000	51.22231	8.46278	10.52440	15.07996	4.70776	1172.56176	9.25734	46.64466
6.42407	8.21701	7.40425	45.16320	0.99429	53.53395	8.58318	9.92998	33.72798	1.00000	46.91027	7.23989	6.59848	23.16303	7.12135	1128.77318	9.79344	33.72254
6.64440	7.52499	5.82489	40.00131	0.71574	9.6531	6.09235	9.19123	124.3697	1.00000	26.53391	9.52511	7.72352	9.81570	7.74213	1095.52079	8.89984	54.34601
6.30307	6.51541	4.65156	67.20519	0.73365	15.48131	7.40302	6.92302	-86.57415	0.00000	27.74405	9.46175	7.30629	14.34642	9.69016	1198.04249	8.75085	50.67562
6.07063	11.25402	6.95629	88.59019	0.72341	50.75932	8.31998	8.50942	25.34244	1.00000	54.19203	10.05544	5.17184	15.84584	6.87378	1073.35473		60.58871
