CO	PRES	warning	NOx	Pb	CH4	PM2.5	C2H3NO5	NH3	TEMP	H2CO	SO2	longitude	PAHs	latitude	PM10	O3	CFCs
7.20311	1169.84127	0.00000	10.05160	53.13231	6.63250	7.17003	1.90490	5.79513	21.20755	34.62871	6.12051	117.4831	9.11885	27.34089	5.75671	5.90039	58.22825
7.67531	1175.69822	0.00000	5.85149	50.35961	9.46141	3.07038	2.71209	5.83855	20.12849	29.86396	5.63549	8.4493	8.39277	50.09019	5.89216	7.00252	60.64693
8.94103	1104.91568	0.00000	8.04544	44.25601	8.40204	5.39618	1.83437	7.10281	15.06877	40.92640	7.66968	-38.94722	7.50269	-15.675	5.13456	5.73801	64.93605
5.01822	1069.01846	0.00000	10.08521	65.77957	6.70228	5.92159	3.19194	7.50241	-1.29600	41.24416	7.63956	38.2739	8.67667	46.7055	7.06472	8.39795	72.59206
7.27367	1120.32379	1.00000	4.75079	54.40999	7.36997	5.86120		6.16714	17.10524	61.47931	5.27791	13.57661	6.47244	37.31065	4.93337	7.62719	
7.18611	1092.28768	1.00000	4.41597	50.84705	7.38277	5.50451	1.54585	6.29783	32.95415		5.14598	0.75	8.04515	52.41667	5.35873	7.52373	52.63196
5.84220	1101.35268	0.00000	5.41342	39.51184	6.85537	8.82264	2.58719	5.72971	6.75102	68.32639	7.61628	141.95	7.49974	39.46667	6.19475	7.76159	81.94078
6.11549	1112.80215	0.00000	10.81984	33.62825	6.45786	5.96116	3.54936	7.73682	-6.14592	55.21939	6.36485	-97.03285	9.62770	47.92526	7.69563	9.13075	69.23211
6.04053	1192.97142	1.00000	3.78634	31.74508	6.45140	2.24009	2.73094	7.12560	11.01107	59.98049	3.49863	44.53333	10.55263	-22.9	7.09455	6.67350	61.83636
7.29742	1064.85151	1.00000	9.43546	47.81684	6.28563	9.05604	5.35003	7.18636	7.29506	80.94419	9.10552	12.87117	4.28498	50.23271	8.11378	8.01411	67.67152
7.80464	1060.09561	1.00000	5.60542	40.90145	8.44356	7.54373	2.54305	5.19927	19.31687	53.36873	6.50442	4.62744	9.16747	36.06386	5.74541	9.62864	64.33710
7.70810	1106.78840	1.00000	6.79587	29.97680	6.55850	9.68573	1.93144	8.68397	17.94231	44.84979	9.60289	98.19151	4.80929	14.0823	5.83474	8.78330	61.67275
6.97222	1081.02279	1.00000	3.60754	57.52549	7.31436	2.55185	1.99032	5.71132	3.15259	53.17274	3.06815	38.16694	10.09071	54.84444	5.66721	6.85486	67.76475
8.88179	1176.45027	0.00000	7.17303	34.66681	7.65517	4.59820	1.71850	6.31651	14.41599	62.10920	3.63387	12.70038	5.51991	45.9836	5.11977	2.52844	64.67705
5.07956	1154.23532	1.00000	9.99113	53.15305	5.28488	7.95693	3.95917		20.60694	65.36888	6.40476	106.92667	8.00015	-6.91806	7.95131	7.83582	62.97577
5.95262	1115.08473	0.00000	5.40264	31.15959	5.59585	6.86345	1.82731	7.92363	10.82353	49.15232	5.39351	4.91667	9.45358	45.73333	1.98200	7.91672	77.74816
5.45113	1197.43329	1.00000	5.10001	41.64947	5.76509	4.94862	1.15416	7.26700	5.67702	75.57329	5.02542	4.69889	7.17368	50.56149	4.86786	7.47853	74.92149
7.08242	1051.78817	1.00000	10.13330	57.51737	6.61481	8.43595	3.80494	6.56157	16.66883	38.27395	8.45022	-117.23991	5.81471	47.64995	7.90723	8.30735	63.66613
7.16963	1134.91029	0.00000	6.02465	43.44827	6.36274	2.55602	2.13408	5.49550	33.31676	50.34711	6.60824	8.86704	8.55053	50.23805	6.51512	7.24029	68.48780
5.64766	1119.77152	0.00000	3.37752	58.28273	7.63425	8.82952	2.49616	8.26882	-1.17559	40.11426	4.63500	82.85749	3.66163	17.54907	3.19378	7.24392	67.22094
6.47144	1081.52881	0.00000	9.32994	55.04364	7.98486	5.74921	2.67405	7.50078	30.23848	53.06274	6.94398	-2.16	9.24595	34.31	6.76861	7.42218	73.60364
6.86724	1192.66565	0.00000	6.54286	23.61685	7.62052	5.27738	1.76648	7.15445	4.53331	47.35624	6.02652	12.19458	5.93148	10.61285	3.87427	4.39658	73.01530
7.48042	1140.66916	1.00000	7.47595	46.71607	7.18567	7.83987	3.68125	5.24384	5.27028	51.47981	5.86843	123.99333	4.70943	12.97389	7.41431	6.30681	58.84002
5.06224	1133.07514	1.00000	6.01303	68.29503	5.91715	8.22972	2.98550	8.03436	4.76620	46.56851	8.14735	74.12286	6.86454	30.76468	7.28315	9.05548	65.57554
8.36236	1052.97667	1.00000	6.15468	42.65370	5.98486	6.32595	1.55343	6.77109	20.22803	55.84636	5.86840	12.70038	8.19520	45.9836	4.35946	9.95177	60.24585
5.53663	1117.84588	0.00000	11.05270	61.54962	5.87598	6.94794	2.63675	6.16806	15.45889	60.17064	8.32567	-72.97261	5.74018	43.61062	6.73929	0.00000	66.23699
8.72786	1156.72767	0.00000	7.80695	51.99427	8.66919	7.96673	0.92255	7.24436	11.50512	40.87926	4.06527	116.82887	6.34665	-1.26753	3.58581	6.55853	66.36246
6.69734	1094.03546	1.00000	5.30262	49.08286	7.36107	3.12915	2.54122	7.49868	21.40293	71.61477	3.99652	46.5813	10.58214	54.8421	6.52629	5.80546	74.09523
7.31653	1069.37875	1.00000	5.46852	30.48558	6.57121	8.75289	4.55889	8.09138	8.09905	35.55178	9.79598	8.55552	5.32013	40.72586	8.11604	9.29088	52.51547
6.92494	1091.93004	1.00000	6.56555	31.02325	6.53374	6.95414	14.82229	7.17997	26.96471	18.93985	9.01376	73.85535	7.68019	18.51957	9.48396	8.47907	71.51261
6.90097	1166.95857	1.00000	8.25173	55.54275	7.43045	8.56145	2.44799	7.49260	23.90927	45.26009	8.01963	122.9666	6.84841	10.7375	7.15147	8.17818	65.32443
6.61525	1179.86968	1.00000	7.83738	57.83302	3.88910	6.41638	2.22170	7.37700	1.39420	26.99640	6.90014	24.71204	7.05003	41.57439	6.22110	7.90939	61.20926
7.85428	1150.74119	0.00000	6.47167	46.82423	8.65047	7.97040	3.17511	8.20774	9.62133	55.66137	6.69434	40.17171	7.82592	58.1908	7.45785	10.13515	59.20280
8.11105	1073.63012	0.00000	7.53658	46.82714	6.35452	8.59160	1.42838	8.05141	30.21119	51.41830	7.34659	15.00835	7.02285	51.14942	4.32911	11.58297	68.31152
6.60156	1081.31401	0.00000	4.34705	77.46675	6.52816	7.98752	2.76655	8.72573	20.82773	59.14895	4.48137	13.32127	4.88389	52.59319	5.86986	6.58626	65.59930
7.27881	1116.93361	1.00000	8.67705	23.68747	6.72233	6.85391	8.01996	6.84018	5.13073	32.49837	6.61422	-2.68758	6.70555	53.69786	8.88171	5.65725	63.51985
5.27459	1066.98332	1.00000	7.21223	51.25836	7.62260	7.12902	9.36718	5.34726	30.18432	60.90002	8.50781	-86.57415	4.49069	15.48131	9.07099	7.16828	54.96112
6.94105	1150.46944	0.00000	4.71602	47.17264	6.73550	8.90511	2.76055	8.89274	20.64420	29.44696	5.12674	-4.10734	4.52516	38.68712	5.48436	8.46277	55.10181
6.21561	1151.83883	0.00000	3.44557	60.91183	8.08428	7.93234	6.47128	6.91505	7.40188	34.76571	4.79573	34.4587	4.19456	-13.7804	8.60974	6.93416	70.09153
8.76924	1175.20795	1.00000	5.47752	23.08591	6.88695	4.01818	6.86886	5.21457	10.39985	31.83830	5.70787	-86.57415	10.60161	15.48131	8.62336	5.07955	53.31573
7.83516	1153.50049	0.00000	9.61852	37.94992	6.20184	8.28712	1.63018	4.95655	9.92920	40.01913	7.05619	7.11393	9.66281	51.08468	5.05727	4.03570	65.86279
7.40788	1072.06330	1.00000	10.80077	47.91826	5.18509	9.96476	3.02983	6.74651	13.51223	51.74315	10.83037	42.7125	5.53381	11.15583	7.27709	8.66498	47.37724
8.39594	1121.80202	1.00000	8.86995	72.13331	7.06513	8.07114	4.00278	7.93348	11.19563	38.67450	8.27087	-60.47389	5.56655	-34.64167	7.65343	7.70587	48.79790
5.18909	1053.24719	1.00000	6.20815	50.04677	5.82107	7.76913	4.45699	6.90349	7.75894	25.92996	8.77340	-50.19556	7.36396	-19.72806	8.07798	9.44131	60.06554
6.95667	1092.81046	1.00000	8.01117	62.49717	6.55510	8.43162	5.79804	5.53990	13.68693	44.20421	8.45732	117.65694	4.88943	36.19278	8.41026	8.21662	57.43709
6.77317	1109.61329	1.00000	9.29160	51.94725	7.25610	7.88053	4.79015	8.69462	20.63558	53.52828	5.53389	-120.93549	7.08987	37.73604	7.96123	8.39649	65.69279
6.75867	1129.45758	0.00000	5.79068	48.27000	3.69981	7.48627	2.11993	5.81273	19.25301	32.60235	4.03495	2.29026	7.18376	48.77644	6.08868	9.77282	58.29731
6.71481	1091.17877	1.00000	4.51501	46.53416	7.00899	5.82563	1.92891	6.28575	1.37539	26.40866	5.28850	70.96699	7.77274	30.46907	5.21121	8.23071	72.56881
4.58702	1115.44516	0.00000	7.08472	54.67112	6.27272	6.13016	1.83089	7.05880	-3.40098	55.02543	1.93501	79.883	8.65195	6.9909	4.41033	4.09776	69.05243
7.62892	1159.94215	0.00000	7.57353	69.59165	5.67811	4.60042	2.46544	8.37944	26.90571	49.20554	5.45914	-89.10944	5.27340	13.70167	5.58684	2.83095	67.80341
7.47009	1080.91013	1.00000	10.70370	54.13376	7.26086	7.39518	11.13122	8.51301	1.36862	36.80050	7.52130	2.95924	5.86157	36.76775	9.26789	7.35482	78.02386
6.06260	1180.57954	0.00000	7.71746	38.32046	6.44220	3.72425	2.51060	5.48511	18.10060	60.33781	6.39825	76.03889	4.38553	18.18158	5.92298	3.34182	65.80046
5.53788	1082.70131	0.00000	4.99333	58.95628	7.74967	8.86364	2.79727	8.05405	10.47878	42.68309	7.47187	76.03889	7.28159	18.18158	6.21146	10.28185	68.15332
7.37082	1189.38135	1.00000	4.28540	51.96513	9.36018	4.62217	2.69784	6.07729	21.72910	58.46513	4.73617	-71.10077	9.92221	18.20854	6.28126	9.72353	66.73341
7.32529	1183.54556	1.00000	4.24173	43.48028	6.44716	6.90580	1.95271	6.87753	12.86728	43.59325	6.07044	112.23109	5.77332	-7.57897	5.22534	9.18628	77.06995
5.97673	1179.63765	0.00000	4.98755	36.95530	7.28883	8.50076	2.29186	6.67820	16.47003	46.56902	5.88907	70.91106	5.01237	29.38242	4.59448	9.28872	71.86342
6.63733	1143.52281	1.00000	8.49490	55.26790	7.20082	8.87487	3.25095	7.08836	5.16907	60.98237	8.80883	6.26764	4.66087	4.92675	7.47268	7.97556	56.64863
7.20736	1127.56029	1.00000	6.80907	48.34036	8.29328	8.94706	2.16998	7.73008	10.16021	33.68032	8.86754	-72.97261	4.19963	43.61062	6.97187	9.31461	65.74864
7.83870	1104.10392	0.00000	2.81999	26.67268	6.27497	8.33875	1.70600	8.43671	8.37557	66.55193	3.96540	5.22778	4.47194	51.955	6.43575	8.55969	61.38006
7.17272	1149.46305	1.00000	7.42542	42.99274	7.31636	7.80310	2.99804	5.46629	21.72392	36.64769	8.24535	34.37389	5.89810	40.1675	7.43792	6.47441	49.20453
7.20198	1102.03240	1.00000	10.12446	21.37602	7.01487	8.17572	6.74627	6.44707	13.33674	36.09285	8.59603	-82.00919	6.80982	23.04419	8.38528	7.81022	64.13499
6.96715	1138.48910	1.00000	9.91281	39.22441	6.15413	10.27140	1.20949	5.82072	-1.47025	49.42921	7.39406	0.75	5.24037	52.41667	5.59471	9.53641	68.61594
7.06726	1076.75792	0.00000	8.84652	54.51834	6.89308	7.23597	1.88419	7.25760	8.62965	53.89672	5.70558	88.1453	8.00022	22.4711	4.53591	10.05100	67.52998
6.40531	1129.18693	0.00000	3.94394	49.47989	7.02122	8.41255	3.00495	4.57730	17.19428	34.95768	4.20046	7.973	5.31625	51.168	4.03388	9.35962	61.27789
6.04165	1072.97599	0.00000	5.74944	72.75710	6.22946	6.99888	1.49481	6.71799	23.61978	31.85012	3.84878	-59.13316	8.20038	-37.32167	2.16400	2.84397	63.30343
6.87065	1066.54140	1.00000	8.12930	22.94539	6.93204	9.16541	2.66230	5.82566	5.31450	54.02498	8.35102	-13.68778	4.79579	9.535	6.98179	8.83086	68.44055
6.28985	1141.16630	1.00000	6.09422	71.07844	6.87552	5.32955	2.91565	6.67202	15.18027	53.70333	5.96240	-69.96533	10.65332	43.91452	6.87595	8.17014	62.47023
7.95218	1118.51285	1.00000	4.92405	30.26826	6.79235	5.98545	2.31646	6.51205	21.78322	65.65408	6.27787	18.34717	6.01269	54.60528	6.20218	6.81465	60.50671
7.09919	1182.01247	0.00000	8.96110	43.59203	8.72833	6.27251	2.02521	7.34227	17.76427	45.37246	5.43892	-121.74052	6.02751	38.54491	3.78337	6.91176	61.29408
6.75493	1171.20718	0.00000	3.65857	16.88283	7.95715	7.51046	1.80182	7.25987	13.40832	38.59593	4.57981	-62.64102	2.55832	8.35122	6.20869	8.00225	74.16442
6.38845	1123.48615	1.00000	6.06163	40.26035	7.15795	5.89030	2.37828	7.40158	17.55302	29.36559	5.69517	37.3825	4.10370	37.05944	2.95754	8.35093	70.04463
6.48142	1061.73669	1.00000	10.54421	64.72833	6.00757	9.56523	3.11260	5.16929	26.29890	49.21007	10.07176	28.28489	3.54141	48.15659	7.42066	6.54987	72.04016
8.35815	1141.04893	0.00000	4.39003	56.39008	5.97031	7.91582	5.68224	5.86299		21.93734	4.34570	-52.35558	6.75720	-14.66463	8.22904	7.31638	79.10274
8.62921	1138.17558	0.00000	9.49024	46.44438	7.25178	7.10537	0.54998	7.44074	18.45007	61.89474	6.22366	9.15013	9.81348	13.70727	5.73629	5.60555	53.15677
5.90741	1092.68311	1.00000	7.02396	46.55133	6.77325	8.22899	4.11740	7.43613	21.86388	61.13960	9.12327	78.25795	5.35465	9.82564	7.70077	7.96286	73.44901
5.85013	1088.03069	0.00000	7.20177	35.95788	6.41196	6.40785	2.03292	9.94845	4.65099	35.18271	2.50121	83.62389	7.24223	53.30972	3.68124	3.11914	65.82134
6.28659	1177.49833	0.00000	6.65950	35.83871	6.47737	9.01140	2.26675	5.55640	2.54098	43.80207	7.02160	123.89071	6.96799	10.31672	3.63193	8.25321	72.64872
8.14097	1081.46466	1.00000	8.51505	34.78897	7.58963	4.06093	2.04675	7.27970	34.53792	63.96752	6.14811	4.69889	6.67158	50.56149	6.90083	5.81538	68.87631
7.69697	1081.91155	0.00000	5.08275	66.96035	8.46114	7.98116	1.74889	6.89127	-0.42067	53.86942	4.95364	-1.4001	3.89169	7.06273	5.60245	7.44000	61.56803
7.00357	1111.75591	1.00000	8.70257	47.82141	7.60936	8.10578	3.71720	5.54372	11.27831	13.48857	6.83231	136.61667	4.53338	36.53333	7.88788	6.98592	77.77804
5.38398	1197.75141	1.00000	7.68847	42.72772	6.72216	6.03880	20.33350	6.16604	12.58725	60.97924	5.35113	24.43973	6.50909	0.76755	9.93074	5.89187	76.71202
6.98465	1193.64418	0.00000	9.39002	22.31305	6.74436	6.41468	2.14456	7.42851	18.61686	54.47434	4.27831	-122.24064	6.93934	47.80527	5.59252	2.78991	50.59517
6.57509	1147.71674	1.00000	6.77229	37.11815	6.38624	5.66402	1.72487	6.47319	16.95934	41.52008	6.02068	75.11937	8.02983	20.88098	6.25872	7.16792	63.54340
7.10316	1144.23536	0.00000	7.99398	26.96719	4.94039	6.21288	1.61593	7.78385	22.50652	43.85655	7.08601	120.82747	8.36486	37.30553	4.73939	5.23105	68.83911
6.57065	1138.88742	0.00000	4.00095	34.82395	6.23397	7.98691	5.29847	7.21823	10.90908	32.39275	5.49665	78.14797	5.33513	15.45144	8.33845	7.75210	47.98480
7.07440	1126.99032	1.00000	10.33729	48.25025	5.22207	8.45156	5.11452	5.37377	16.74519	70.83167	8.63082	76.35484	4.90279	10.10649	8.29850	7.07649	62.14642
6.57496	1112.90199	0.00000	7.40234	45.99150	7.69129	8.20438	1.92598	5.42695	27.44238	23.46688	1.81396	4.86667	8.06531	45.51667	2.26254	2.70615	62.72779
6.20711	1061.12443	1.00000	7.48361	23.57376	8.14553	6.31492	1.58564	7.11075	10.60399	49.88574	6.34856	10.5511	7.49453	52.47774	5.13084	8.58416	71.32536
7.76313	1101.99567	1.00000	8.01653	50.72180	5.70499	5.51029	3.61769	6.30766	22.24723	51.26271	6.65002	-76.78319	8.83614	18.00747	7.43985	5.46147	69.61394
5.97678	1066.78415	0.00000	3.03298	66.22457	5.10657	8.16363	4.89940	8.50306	9.36041	12.33529	3.79258	-98.1664	4.05400	19.32932	8.03422	6.18936	61.25510
7.84755	1189.01376	0.00000	9.22154	46.52822	8.13237	5.62755	2.75086	7.83978	21.75208	50.68990	4.40188	29.26639	9.28904	37.58105	6.67222	4.77299	57.88076
6.63936	1097.12525	1.00000	8.71668	40.53388	5.92265	6.53943	16.14203	5.84485	23.54341	54.68147	7.80939	120.03308	6.33959	28.88162	9.66746	7.07988	79.37407
5.93368	1082.36477	1.00000	5.81347	45.77435	7.60111	6.38289	2.16779	7.59215	10.78730	36.40373	5.72317	109.3243	6.93972	-7.0981	4.68206	7.54838	70.84526
6.84671	1101.63927	1.00000	7.11753	60.87775	5.83966	7.17877	10.87132	7.10073	5.99965	27.43021	7.56028	43.67663	6.61106	53.53041	9.22855	8.10181	62.80881
6.55347	1105.87337	0.00000	5.69826	59.59804	6.17252	4.39272	2.55593	5.89455	6.72136	53.55470	5.34648	-100.88023	8.39937	20.21322	4.62457	5.33550	57.41128
7.55064	1152.91220	1.00000	8.49693	46.20575	7.20814	7.72884	3.40291	7.95718	11.88215	22.65436	6.32764	-111.99633	7.09954	40.65995	7.64168	7.09908	62.55049
8.75543	1076.29478	1.00000	5.73791	72.31902	8.00203	6.22258	2.03874	6.08883	19.36413	39.96847	6.28507	-116.21677	9.97636	33.7207	6.10981	9.10591	62.91830
6.57923	1144.73049	0.00000	5.37987	43.25522	6.87802	9.73782	1.59418	7.69654	30.36008	50.72439	5.46280	150.99292	5.34732	-33.75881	2.43389	7.77990	81.05544
4.43525	1057.87030	1.00000	9.03575	47.07292	5.50464	8.22505	4.32748	6.69222	9.71261	41.07157	8.21139	-97.35992	5.28110	19.8173	8.05255	6.66024	50.10510
6.59691	1077.41357	1.00000	2.59210	58.08306	7.17858	3.01395	3.71434	7.33489	12.06805	41.91992	3.29763	29.41824	9.92977	45.99194	7.76369	5.75577	69.55040
6.69509	1071.15416	0.00000	9.92024	36.91881	8.31776	6.47336	2.35409	7.78967	14.74052	50.43035	6.18398	73.85535	7.91713	18.51957	6.06577	5.38452	59.36719
6.72353	1134.15834	1.00000	7.51824	69.87466	6.92771	8.49018	4.91381	7.56149	15.16061	68.03197	8.60808	13.44275	5.44446	38.07789	8.07941	9.86721	57.66650
6.49878	1079.31728	0.00000	6.15075	34.82279	8.51548	8.70141	1.65535	7.32938	32.36987	47.32963	6.50399	137.5	6.53829	34.9	4.17994	6.63138	70.56767
7.52021	1195.41581	1.00000	7.58971	38.10041	8.27372	7.74092	5.30092	7.63212	13.46669	77.55071	8.35198	72.68533	5.31640	22.75218	8.12817	7.13641	79.18671
7.60096	1182.22246	1.00000	8.94441	58.75733	5.26918	7.98913	2.99754	8.62769	14.71568	37.17813	6.48326	145.06667	6.04487	-37.88333	7.23109	6.36874	64.49663
6.99270	1073.12091	0.00000	5.57084	55.15980	8.15880	9.01095	0.65833	9.04816	21.06886	36.25136	7.00145	-72.97261	6.07973	43.61062	4.23057	7.68099	72.35105
8.06245	1122.25590	1.00000		48.77741	6.22368	7.29969	8.54471	6.75413	25.53248	52.34953	6.88142	72.54064	6.38499	31.82539	8.82681	6.94426	63.54335
6.63661	1140.13670	1.00000	5.97199	39.87422	6.30602	8.43877	1.96329	5.86838	33.26793	69.38371	5.84557	-116.56346	6.27523	43.54072	5.24544	8.23125	72.68295
6.07796	1123.06217	0.00000	5.98518	56.07148	7.84641	7.92311	2.10381	8.16148	16.72689	36.09650	3.59296	107.60627	3.42877	51.82721	3.28596	7.52668	78.75531
7.94109	1180.26123	0.00000	6.50703	59.55755	6.73098	8.20274	2.61607	5.85075		17.43896	4.55750	-86.57415	5.18813	15.48131	3.77803	8.16000	58.47978
6.45856	1139.47785	1.00000	8.42951	66.60071	8.88274	8.52304	4.66091	7.23308	13.01444	50.45495	8.48373	25.8191	4.88361	53.5942	7.96716	9.11234	56.03952
7.28030	1191.19607	1.00000	10.36695	52.34592	7.63253	6.89996	6.63380	6.06890	23.31299	58.58475	6.15084	53.26023	7.45093	54.39304	8.75905	6.10400	56.70944
7.37920	1128.66566	1.00000	5.87758	46.99641	7.09133	5.37606	1.82562	4.96682	6.33596	58.99629	5.30633	72.68533	7.83007	22.75218	4.94314	7.72178	77.47111
7.43948	1183.52142	1.00000	3.90199	35.90875	6.54124	4.71668	1.31211	7.48142	14.82177	47.55594	4.31477	118.53333	8.22211	27.92333	4.90532	10.24003	55.27949
6.76922	1117.70452	1.00000	6.09705	42.87351	5.30317	8.10035	5.40631	7.13425	13.64430	54.24686	9.95866	-73.75513	4.93038	40.60538	8.27592	6.57205	63.76088
6.03382	1080.98266	1.00000	7.62630	52.93225	6.68177	8.89211	2.51478	5.65477	21.47420	58.85890	8.38730	14.43865	5.37528	40.87329	7.04817	8.79913	77.20600
5.93483	1157.46026	1.00000	6.32294	40.96830	6.77665	6.25420	2.89592	6.12656	9.93427	59.13903	6.69915	-41.88778	8.42279	-21.205	6.20156	9.04902	65.20612
4.50193	1062.99053	1.00000	2.91291	44.59960	6.72502	3.63979	2.23414		8.76876	43.42537	3.28849	76.35484	6.65471	10.10649	5.48216	5.94068	51.93201
8.12459	1166.35267	0.00000	6.86152	27.42367	5.66989	4.48537	0.90721	6.48000	18.98320	43.46985	5.58555	117.33333	9.32798	34.85	5.24768	8.09080	74.81545
6.27823	1156.28975	0.00000	8.42566	58.10813	5.00107	5.66555	2.89525	9.63798	9.98498	28.36568	5.77933	-74.38987	8.91949	40.65538	5.97038	4.77928	71.55508
7.11830	1094.45577	1.00000	7.22402	36.83765	6.89716	7.91948	3.02307	6.51450	16.65722	34.34108	7.75913	-72.22625	8.47141	18.57677	6.93303	7.32274	67.67576
7.03152	1194.85951	1.00000	6.71266	61.29231	6.98361	6.61883	2.17327	6.24487	20.34740	77.61010	6.03207	-93.263	3.48810	45.0408	3.12836	9.61352	63.24200
8.33470	1066.54919	1.00000	7.58604	69.74734	7.04689	9.96452	2.97597	6.44493	15.01616	47.05187	11.06979	-88.81395	3.55229	35.61452	6.73432	9.16359	55.18925
6.93065	1062.39745	1.00000	9.36875	20.89067	5.38256	8.46913	3.70889	5.11383	14.52517	37.14232	5.55954	117.4831	6.21158	27.34089	7.46521	8.40166	56.82784
6.90060	1057.75399	1.00000	5.46221	40.21359	3.56388	5.58451	4.26527	5.92972	18.69339	43.09807	6.07076	14.66737	9.68340	41.55947	7.74336	7.32395	75.50644
8.58958	1158.66696	1.00000	4.71585	65.54510	6.49989	6.87268	2.12004	7.10269	1.17865	59.52501	5.84096	-2.16	8.29937	34.31	5.74342	10.31842	64.68517
6.95428	1109.14975	1.00000	8.73592	52.88963	6.17679	8.64316	3.78914	5.68224	10.17534	46.16037	7.84210	3.39467	4.06918	6.45407	7.79252	8.00734	74.39997
7.90177	1085.30445	0.00000	10.32954	27.44173	6.43717	4.44674	4.92886	7.37024	7.76971	53.54379	4.75467	145.18333	6.88381	-37.9	8.28089	2.96057	74.08861
6.09263	1190.90119	1.00000	9.02990	56.64999	7.55893	7.82563	10.90535	6.07901	16.97425	57.43897	8.18028	-58.44417	6.24425	-3.14306	9.28410	7.53622	71.12268
7.99255	1078.87981	1.00000	8.27281	62.60169	8.48199	7.03631	9.79986	6.33643	24.17679	33.83261	8.78363	13.57661	6.62683	37.31065	9.07460	7.64975	68.91797
5.99880	1057.61906	0.00000	7.87008	41.00465	5.78000	5.61407	1.66551	7.07272	12.17934	47.91073	5.09311	77.9129	9.48986	25.6439	5.37480	7.58001	65.67882
4.93141	1118.60061	1.00000	4.61475	65.82414	6.73951	4.09971	2.01615	7.64006	10.45994	44.39681	4.61094	104.64992	9.22499	14.64056	6.70393	5.60007	59.61967
6.48660	1168.41114	0.00000	10.70867	47.89864	6.04398	5.92569	2.92719	8.14779	19.55069	50.82452	7.49208	-58.70072	6.29997	-34.74785	7.15063	4.61767	68.91806
5.74966	1077.77798	0.00000	4.41257	43.33665	6.40378	7.68559	1.82650	6.61820	16.83538	45.55211	4.47719	13.29371	2.60934	52.53048	4.89507	5.92967	67.73874
8.10301	1180.16407	0.00000	6.12676	42.68229	6.63710	8.29915	1.51608	8.14842	-0.55737	59.56985	5.68675	-66.8499	6.99830	18.03496	5.58815	7.41521	66.99553
7.65417	1130.48589	1.00000	8.17168	58.97386	7.62263	6.27422	20.60278	6.68296	15.06932	60.33539	6.70439	136.51667	5.66219	35	9.98457	8.33958	52.29789
7.22272	1187.25577	0.00000	9.01145	50.38758	7.41537	8.61638	2.21360	6.69257	33.60714	42.99516	7.59268	35.23388	7.35277	31.78336	1.21875	8.59381	44.59600
6.38379	1187.53445	0.00000	9.29778	34.38096	6.24872	5.52376	3.02406	7.32366	36.48107	30.96379	6.60852	70.91106	8.58680	29.38242	6.60421	6.71117	66.04133
6.31711	1095.53477	0.00000	8.63216	44.46616	9.03306	7.38236	1.69420	5.54137	14.50925	29.25399	6.60122	26.01649	7.28292	44.43579	4.26404	3.22046	58.52804
5.85334	1198.16205	0.00000	9.85494	71.56075	6.71994	6.66637	2.04696	6.97135	24.60116	19.62424	5.04233	12.53463	5.03165	55.67938	2.30880	7.44596	69.81779
6.94935	1060.04290		7.22422	50.63965	6.44138	7.32166	2.08825	6.72337	27.96688	19.68536	6.61869	1.26738	7.15267	51.84819	6.44739	9.19590	61.47423
5.94518	1052.32881	1.00000	7.90580	64.31170	6.22939	4.62055	2.08325	7.35772	-19.63307	66.11424	6.32942	34.37389	8.78341	40.1675	6.57106	6.79503	54.18204
5.64237	1103.88023	1.00000	5.53686	20.73977	7.12032	4.36759	1.89322	4.36622	15.57869	56.49366	4.52803	130.94098	6.37151	33.3213	3.64023	8.35392	62.79372
6.66429	1154.52155	1.00000	9.08928	28.13780	8.47688	8.51282	2.69271	6.31461	14.27989	41.79294	8.42364	-2.52398	4.40587	53.19146	7.38741	6.33053	58.23511
