longitude	CO	PAHs	TEMP	PM2.5	SO2	latitude	PRES	H2CO	Pb	PM10	O3	CH4	warning	C2H3NO5	CFCs	NH3	NOx
100.04427	7.30943	8.30606	-0.51425	5.53641	8.19053	13.8196	1108.67194	52.86261	23.41206	7.96034	6.44593	8.68723	0.00000	0.11608	13.82342	6.30969	6.75355
-0.76667	8.57032	7.96145	11.53495	5.74886	9.16247	53.38333	1074.76050	61.13842	43.83211	11.86432	7.17766	7.49147	1.00000	4.57146	47.42323	5.09233	6.36970
121.06761	7.94938	7.50191	7.94235	10.03833	5.87224	12.35275	1071.85174	36.41590	47.22840	5.20263	7.51419	6.97676	0.00000	0.01807	82.99104	5.12493	7.48393
118.9707	6.42411	10.51325	26.13704	5.97126	8.71434	-3.5403	1071.04569	61.68631	46.28434	9.85966	5.38077	7.34536	0.00000	0.66180	55.27738	6.58139	6.21969
-91.77127	7.50197	11.94460	15.96428	7.91831	8.84179	37.95143	1165.58447	41.89326	45.28191	5.88822	8.38217	5.73319	0.00000	0.06775	30.93298	7.35600	6.45746
-96.39774	9.25089	10.50062	11.41905	8.30612	8.10924	30.16688	1106.35013	49.46975	36.18736	6.09328	7.26922	7.56632	0.00000	0.06914	22.14844	7.69488	8.53907
-82.46148	7.99504	8.85076	7.49330	6.69980	8.92728	28.15112	1112.58959	29.99506	54.86758	10.23425	7.06550	6.70243	1.00000	0.93342	55.97300	3.71583	8.93927
-2.09814	8.81757	6.63766	17.39397	6.38920	6.64894	57.14369	1132.12479	16.81876	30.94262	7.45393	7.00169	6.74508	1.00000	0.11964	35.55937	7.94462	8.17714
4.08282	7.68369	11.97901	0.08537	7.03945	8.43355	36.61954	1166.10478	42.05477	45.39986	5.95846	8.78501	8.00642	0.00000	0.08019	70.53566	7.37553	8.21015
-122.39168	8.65996	8.68503	15.66235	6.92745	4.59393	40.58654	1071.03952	56.83177	56.82002	9.18921	8.53144	6.67322	1.00000	0.32123	25.28328	10.39813	6.57011
9.02596	9.52922	9.32125	-4.29292	3.94837	9.11686	48.21644	1141.83803	40.05598	53.90973	8.83172	7.10496	8.03306	1.00000		62.94993	5.13446	8.63062
-88.42814	6.83624	9.46140	3.94058	7.31473	9.75720	42.16808	1154.68976	69.75239	58.53111	10.10692	7.61733	7.66118	1.00000	0.81784	42.09046	3.45067	6.83717
-1.29772	11.40406	5.66570	14.18366	6.79291	4.21508	50.76306	1112.75984	47.21751	54.43613	9.97386	6.52195	7.40105	1.00000	0.72781	56.51167	7.30390	5.16516
-119.0376	5.80530	9.51278	25.76549	3.04457	7.59894	34.21639	1151.10147	18.94504	58.30070	11.57847	4.17810	8.61666	0.00000	3.46562	44.96899	7.41700	9.66678
101.44167	8.37478	5.06250	29.52983	5.35186	6.70116	0.51667	1066.49895	58.13272	54.03826	8.03426	7.68228	6.97136	1.00000	0.14174	64.20299	7.96606	9.30505
51.0193	9.84230	7.35323	5.76618	7.13017	7.03477	35.6803	1157.39230	43.26539	53.55762	9.12226	7.25427	8.97215	1.00000	0.30821	32.76091	8.52573	8.10943
171.25364	8.42222	11.89472	23.38821	8.43127	7.04114	-44.39672	1092.81231	82.21104	36.04990	3.31293	7.73887	5.49589	0.00000	0.03634	56.01698	8.18358	8.36931
24.99798	5.98014	7.17000	24.62610	4.06303	3.29907	-8.73508	1134.19738	76.68159	67.33876	12.48686	8.08111	5.93059	1.00000	8.52678	59.09024	10.60549	7.90529
-91.11667	8.86162	9.71211	11.33562	8.68305	6.67470	14.93333	1163.60357	58.93981	47.58193	6.85740	6.44619	7.60474	0.00000	0.07240	33.83650	6.49376	7.43499
-117.14392	8.40182	6.96558	2.58847	10.14846	5.57579	32.9156	1145.13960	44.42510	57.27071	7.29235	7.97443	7.21683	0.00000	0.08540	31.24363	4.09732	8.98791
-34.88111	4.67670	8.80823	35.33485	7.55221	9.59619	-8.05389	1177.58327	33.81150	46.52217	8.42622	8.92150	7.63647	0.00000	0.15630	41.23063	5.50974	7.10667
139.55028	6.92354	10.78475	14.07151	6.21709	6.86214	35.30889	1136.05981	52.67155	49.51270	10.00322	7.43348	7.63616	0.00000	0.75515	62.12761	5.23667	7.84668
91.00632	8.51055	8.01445	24.87506	7.54393	7.66063	26.32293	1129.84885	44.65797	82.81279	7.06514	7.45674	8.84121	0.00000	0.07074	49.70193	6.05826	8.08512
125.21972	9.55394	6.77618	18.92703	5.50329	6.65013	-8.99167	1050.45162	56.41437	48.20153	10.01925	7.80684	7.73932	1.00000	0.76163	40.59096	9.69792	7.75818
171.25364	7.21662	9.79934	9.85226	8.00441	10.71378	-44.39672	1072.08962	54.54115	32.32230	8.01724	6.30535	7.71551	1.00000	0.16411	65.14022	6.95374	7.96043
8.51667	8.68725	7.23523	12.93200	6.73306	8.09014	51.88333	1062.48467	27.73532	60.54174	10.36630	6.94992	7.32879	0.00000	1.05302	39.35299	4.66937	7.58480
-76.51552	8.03730	4.82162	30.58477	5.60858	6.35900	39.32011	1083.56376	50.91321	55.04837	7.28637	7.87021	6.64536	1.00000	0.13318	32.05305	7.33993	9.18518
-94.91386	8.56876	6.67147	29.95301	8.93778	6.00634	17.94979	1120.26490	61.10669	59.61682	7.89789	7.58500	6.36782	0.00000	0.12219	29.32734	4.39316	7.10176
-4.1	8.49299	6.49211	14.54830	10.61231	3.18210	48	1157.42945	52.71958	69.97385	6.09136	7.26628	6.79972	0.00000		51.91167	3.77846	8.57443
47.3799	8.57221	6.91697	24.00844	6.36796	6.98825	33.14447	1124.38552	51.53972	60.66953	11.63238	8.88803		1.00000	3.67219	55.50914	5.50394	7.52223
-52.51028	8.92383	8.55939	20.77830	8.08206	7.57730	-28.81833	1169.36102	36.67428	53.57216	6.38009	6.51607	8.18787	0.00000	0.04370	69.55750	7.16035	8.31272
7.36027	6.05557	8.33968	3.10960	8.51305	9.92377	51.20219	1101.95381	59.82263	66.61785	8.52928	6.97695	8.96049	0.00000	0.21214	21.14447	4.91548	7.61850
123.33471	8.37705	8.76697	16.64529	7.05390	9.50412	8.56697	1138.59219	68.53386	51.04382	9.38890	6.58603	8.04154	1.00000	0.39532	45.13302	6.58375	7.57339
-42.19667	5.39387	9.06186	10.95236	3.87631	8.37633	-21.41222	1076.36198	77.99240	36.52884	9.82220	9.24125	7.69808	0.00000	0.65096	71.60991	7.69051	7.59763
73.06784	8.94722	9.95004	4.17522	4.17804	11.43228	25.13915	1195.32557	46.86093	44.06486	7.28384	6.07322	6.96228	1.00000	0.07409	73.76012	8.73623	7.18057
37.92792	9.77177	8.79510	8.21906	5.69769	8.57711	53.93361	1069.43288	37.39938	43.62565	6.52207	6.99738	7.16896	1.00000	0.06381	23.82287	8.41394	6.03318
-120.93549	8.89620	10.40876	11.20859	4.20564		37.73604	1152.44186	53.03325	62.09808	8.54646	8.35665	6.61556	0.00000	0.17840	31.02219	4.21369	6.53696
24.14662	5.35464	9.24203	11.13149	6.77864	8.31818	65.84811	1171.48100	55.40146	53.71787	8.63475	7.48426	6.73650	0.00000	0.22275	60.90800	5.25352	7.54138
86.59611	9.10155	5.99066	-6.09602	6.38791	7.13070	25.87498	1126.83708	42.58115	51.45871	7.83744	8.18130	6.22802	1.00000	0.15441	66.10032	8.23732	5.63092
2.1699	11.41653	6.78852	8.13926	6.51914	8.23535	48.98994	1154.13955	51.09490	37.55267	8.53288	8.15835	6.18429	1.00000	0.19557	54.17168	9.09786	7.27412
-2.77259	8.94079	6.04719	25.93584	7.52335	5.23147	37.49073	1058.18290	27.20907	47.44738	8.01012	6.55709	7.64496	1.00000	0.13371	33.91891	9.29746	6.97711
-41.45861	9.19333	10.81659	23.23123	4.09321	9.79563	-4.42472	1192.78510	34.07814	50.52329	6.14960	8.53652	7.43452	1.00000	0.08132	42.71814	5.07182	7.20164
47.31667	6.92690	9.29494	38.26957	6.22747	5.95408	-19.65	1142.50421	43.91580	57.69883	10.65082	7.80367	8.92813	0.00000	1.40529	46.72774	5.53337	7.94239
3.87723	10.82837	4.93728	26.93399	8.07313	7.35755	43.61092	1086.50963	57.29598	50.41178	8.04879	5.88110	7.71385	1.00000	0.15840	59.05862	10.16091	9.09281
4.7934	5.65691	7.71187	-7.95548	6.98402	9.19892	45.69558	1086.10533	45.33187	57.99951	8.05790	8.09106	7.13002	0.00000	0.17002	49.94631	5.66562	6.37572
39.85331	6.27072	7.14440	29.56633	4.45331	7.93033	57.30185	1161.96179	39.30761	55.03965	9.30006	8.15626	7.59200	1.00000	0.40414	18.39362	7.14110	6.71832
28.19028	8.12144	8.49697	-0.47913	7.50398	7.98528	59.37722	1101.20145	55.84429	49.47055	9.13700	7.61918	6.39570	1.00000	0.33111	47.55121	4.70623	8.41703
27.18052	9.08699	9.67377	10.91278	9.83135	4.99716	39.12074	1170.40596	60.79610	66.91221	7.15643	9.70470	7.34305	0.00000	0.10021	48.24594	5.37804	7.07235
27.18052	9.86421	6.68272	40.57036	6.32457	7.37827	39.12074	1114.25111	46.12028	38.44545	9.35891	8.32105	8.45229	1.00000	0.41478	61.03482	8.53954	5.72360
-119.0376	5.96462	8.07628	4.82858	7.69288	10.71519	34.21639	1167.12363	57.71010	56.01546	6.69331	8.20780	8.19310	0.00000	0.05643	35.63111	5.98535	7.53949
11.32903	9.11411	9.45115	11.77856	10.51086	4.98915	50.9803	1113.82216	72.93324	55.72296	6.41054	8.10008	6.61699	0.00000	0.05586	53.53166	5.58398	5.73615
74.80555	9.37568	5.31966	18.89538	8.56770	6.29403	34.08565	1103.23630	49.26778	59.46486	7.89884	6.79133	7.54859	1.00000	0.11394	40.03028	9.21841	7.10488
78.95693	8.35107	8.78015	15.95713	7.34747	9.16168	29.21399	1077.42775	52.23471	45.22211	9.69384	6.97258	7.63817	1.00000	0.56729	44.35352	5.48827	6.91764
-48.29694	6.95926	8.57811	16.09146	6.85020	7.17114	-20.87306	1145.28800	52.21417	87.64832	11.18467	6.27329	8.67110	0.00000	2.35311	41.94474	5.15273	8.74984
-2.1875	9.24403	9.64289	18.31681	4.67465	9.45275	51.26	1107.43021	49.51263	43.77556	8.06845	8.01483	8.27854	1.00000	0.12986	57.32310	5.24333	7.02782
-79.59415	8.07628	7.70864	2.60132	6.58983	8.41891	-2.13404	1108.40430	66.46979	65.60732	10.97098	9.42228	6.60077	1.00000	1.90644	47.92876	5.58670	8.29774
-88.81395	7.52481	8.54189	29.99722	7.31619	9.41293	35.61452	1087.62809	74.22097	57.25389	10.35471	7.35028	6.33721	1.00000	1.03816	40.36317	5.09089	8.02289
-79.00453	9.67684	10.06028	21.71010	9.27390	7.39671	-2.90055	1187.79051	71.13181	51.53684	6.47456	6.12559	10.20584	0.00000	0.03152	63.38272	7.21556	7.02902
-61.4867	6.24956	9.15768	23.14865	3.67498	6.94329	-31.25033	1141.45064	45.25881	52.61646	10.42625	5.40387	5.84831	0.00000	1.09973	54.67466	6.97704	7.07579
5.16108	9.68808	8.87369	13.88958	4.54091	8.60542	48.77275	1165.60802	34.56629	44.95135	8.17773	7.53271	6.67786	1.00000	0.15112	68.92591	7.21789	9.54916
-0.18333	8.22082	11.31002		8.31034	6.67383	38.96667	1124.93768	48.10648	51.58127	4.72913	7.19027	6.18343	0.00000	0.07627	47.16387	7.50005	6.90545
42.85693	4.66659	9.50698	14.69713	5.39986	9.32103	39.22493	1100.39233	22.62733	46.84862	9.17751	7.20498	7.94677	0.00000	0.35720	65.14160	6.83531	9.19128
-1.05366	8.48792	7.52343	14.42827	8.43141	7.08891	43.71032	1182.77515	63.23298	42.72609	8.62757	7.59865	7.98792	0.00000	0.21275	48.71103	5.19869	6.81423
124.3697	9.72537	7.59363	16.45981	6.30918	5.50842	9.6531	1140.81953	57.82696	43.18080	8.95669	10.65622	9.14151	1.00000	0.29062	37.63153	9.28675	8.57787
-88.3162	9.13510	6.85601	26.02360	7.51020	7.78926	42.24113	1166.46968	51.75399	43.83619	7.62747	8.78801	6.48910	0.00000	0.10261	52.66360	6.31397	7.80712
-58.70072	7.33172	9.31167	13.10825	7.21277	9.42641	-34.74785	1150.82202	73.92563	45.00724	7.67225	6.38462	7.34052	1.00000	0.10363	52.56727	7.09872	8.33453
33.9162	7.67257	10.72949	14.40174	8.72401	6.48353	51.67822	1128.29789	33.95504	46.62269	5.27456	9.79380	7.39219	0.00000	0.03140	41.51419	6.26345	6.60204
88.28637	8.56566	5.20749	-1.02633	5.96838	7.17161	23.07492	1114.18604	40.40658	58.23230	8.19170	7.63279	6.46560	1.00000	0.14434	49.43060	7.53484	8.00800
8.55552	9.66507	9.51064	27.23056	9.72010	4.73617	40.72586	1152.23212	73.25462	42.68457	8.74076	8.20347	7.52952	0.00000	0.26149	23.76121	2.70019	6.60090
-84.13722	9.31470	8.57595	6.26201	6.80987	9.22662	9.92787	1148.08901	55.63744	42.79487	8.28248	8.18917	6.44594	1.00000	0.16096	38.80584	9.02271	7.45291
27.46153	8.90247	6.00455	7.54944	7.15726	5.28706	-21.44236	1184.25227	57.99135	58.97454	7.04669	7.68665	8.59548	1.00000	0.05304	59.25778	8.35280	9.73158
123.33471	7.91682	10.96034	17.04853	7.85428	7.85078	8.56697	1106.73011	34.29201	69.55072	8.74464	6.64891	7.37301	0.00000	0.25508	45.00069	5.72752	7.98813
89.20083	8.93165	4.79057	11.21449	8.45148	7.85629	55.54028	1120.11564	50.27393	68.31674	9.45817	7.50551	8.46243	1.00000	0.44165	44.14270	9.13654	8.88112
99.89166	8.34356	10.30950	23.34121	5.68088	10.65618	15.46063	1163.07764	47.19700	40.30498	8.22914	6.07181	8.37527	1.00000	0.18763	35.96961	4.61825	7.16364
10.7	8.76576	7.72052	22.18088	7.65274	4.29073	4.96667	1120.11963	38.55026	36.87199	9.19712	8.01561	8.59695	1.00000	0.34500	43.96006	9.96033	8.79473
-74.38987	10.98633	7.58058	14.55858	5.28036	7.01364	40.65538	1188.42791	79.88635	48.05892	7.93965	6.77860	10.23262	1.00000	0.10879	26.48567	8.67628	8.54050
-82.42491	7.11778	2.74595	3.63108	3.60540	5.32024	42.97086	1099.58725	46.56430	48.61904	7.60910	8.45386	5.93134		0.12175	52.90501	7.75008	6.04106
38.66667	4.93933	9.34154	29.00163	6.68486	9.75053	-6.25	1143.08776	63.80244	39.10141	7.97370	8.77144	8.22739	0.00000	0.13144	37.38726	6.69695	4.83083
5.37429	10.18354	7.91820	24.15741	4.23755	7.93794	51.03427	1091.18294	81.47062	36.71913	8.03962	7.58013	8.29601	1.00000	0.13981	41.37481	8.29479	8.14582
24.95034	9.34561	8.68813	29.06670	10.56440	4.91984	60.18427	1177.41891	65.80562	32.31951	5.86581	6.56625	7.43408	0.00000	0.03897	49.94826	5.38284	7.93439
104.64992	7.04907	8.35931	10.94117	5.26749	7.33786	14.64056	1076.93408	41.01664	56.27889	9.57003	5.69092	8.08397	0.00000	0.49760	25.56646	6.70747	6.96910
-77.37331	8.84903	2.91970	7.68482	5.80621	7.14509	37.60876	1152.57577	52.77370	41.25580	5.31736	6.73722	7.54354	1.00000	0.04521	67.97650	6.89942	6.07694
-61.51889	8.31475	8.15940	28.10491	5.18525	4.76145	10.66668	1056.47668	45.15452	56.68896	11.68220	8.41942	5.88506	1.00000	3.81850	47.93619	11.02525	8.02031
72.54064	8.45882	8.35104	9.38305	7.58931	5.10205	31.82539	1092.48373	19.03306	38.30242	3.29939	6.28290	7.40999	0.00000	0.03242	60.15733	7.55576	6.48586
126.835	8.65317	6.60188	19.65956	6.27367	4.71763	37.65639	1050.22833	42.50211	49.32612	6.69599	7.97679	4.57578	1.00000	0.09847	56.67429	7.54677	8.71114
91.00632	10.23054	4.58205	17.56072	8.36563	7.63174	26.32293	1124.66742	66.13450	35.95268	4.46320	7.56044	6.94220	1.00000	0.03737	41.10024	6.82153	7.04221
-58.70072	9.67590	12.30038	27.37003	9.72746	7.83775	-34.74785	1162.31007	63.49050	27.73104	5.39157	8.93027	7.49614	0.00000	0.06167	69.56375	8.02861	7.59981
-122.23484	9.68964	8.59976	-3.33729	6.08823	8.57649	47.38093	1073.32788	52.60479	51.84384	7.31385	7.91306	6.74495	1.00000	0.08069	46.33346	8.70162	
5.55575	11.07700	7.32228	14.74677	5.48621	7.13526	46.67535	1136.65185	31.98559	50.44667	9.51869	7.51725	6.27706	1.00000	0.47733	57.70168	8.72530	9.82482
-38.94722	5.59007	7.73386	8.84110	7.36943	11.41980	-15.675	1179.40423	62.28553	44.33825	7.14538	6.18819	6.94524	0.00000	0.10483	49.66476	6.16632	7.80568
57.3552	10.39412	7.77930	7.10114	6.99344	8.05618	51.4781	1187.24230	58.08467	59.67851	9.77922	7.22401	5.48810	1.00000	0.61597	33.37653	7.40906	8.93268
8.63333	8.55245	5.70388	18.65408	6.21796	6.22432	52.2	1167.09376	54.80104	34.21974	8.64008	6.49738	7.25770	1.00000	0.20081	24.12149	8.55753	6.87870
-4.0573	9.86603	13.46513	11.96358	7.86462	8.36023	55.82737	1138.59090	59.88028	49.21351	5.55978	6.08353	8.79060	0.00000	0.06744	64.67611	9.68178	6.67015
76.32756	9.38052	9.89104	20.45579	10.49386	5.49071	9.57046	1185.70219	57.52932	43.16295	6.99382	8.61847	7.06655	0.00000	0.10277	70.60383	5.91345	7.60506
-48.62789	5.72832	8.60739	6.86247	6.60903	9.20171	-17.74431	1176.18993	76.68605	33.57435	8.24228	7.40205	7.13411	0.00000	0.16164	47.46938	6.00782	8.47192
3.47717	8.97700	6.37183	4.97025	4.29346	6.65129	36.76639	1073.55352	64.74635	30.41557	9.39657	6.54870	7.72966	1.00000	0.45725	48.17688	8.40909	7.99165
8.61839	8.61384	9.38930	17.46979	11.50467	4.63554	49.68369	1164.41804	59.89962	59.95606	4.27255	7.63220	8.77187	0.00000	0.03314	56.59781	5.49522	7.60174
12.19458	8.15586	9.34148	20.08020	6.03891	8.99621	10.61285	1165.09560	53.34676	55.44512	7.70054	7.72142	7.34768	1.00000	0.12869	48.42319	5.67704	8.38533
27.46153	8.17969	10.12987	5.79795	8.57981	6.43280	-21.44236	1061.65773	38.26484	52.13259	5.50434	6.10115	6.96376	0.00000	0.01556	55.45354	6.21332	6.70127
24.04142	8.19416	8.79980	24.85402	7.53975	8.51336	54.39635	1101.53210	39.72366	59.31433	9.74270	7.39238	6.95962	0.00000	0.60015	58.12428	5.03332	7.68412
69.01354	8.24296	4.27042	27.59963	5.57843	4.90195	38.55632	1160.00689	46.35675	32.27807	7.89505	8.27194	8.96673	1.00000	0.12923	64.41803	9.13767	7.40797
76.56719	9.20883	10.77410	9.24972	5.04615	10.17096	24.41288	1108.99306	39.99948	41.57053		8.89826	6.06813	1.00000	0.05561	50.18708	5.78056	9.54825
73.66633	7.86859	8.45415	1.49628	6.92789	5.81039	25.92493	1122.22548	40.25844	49.86768	9.68838	8.80402	8.76358	1.00000	0.56160	54.97925	8.87878	7.25830
-89.66123	10.07495	4.93934	5.95227	7.18485	7.02231	21.28306	1199.91158	59.57916	39.30095	7.55518	8.43831	6.40069	1.00000	0.07989	80.67741	9.10504	6.90509
-81.79819	4.85747	7.29768	11.41245	8.42894	10.04796	41.48199	1139.02555	55.37683	37.06534	6.09774	7.30855	9.01308	0.00000	0.04048	68.20168	5.58785	7.89862
137.5	9.37199	9.23161	34.05630	8.24493	6.28332	34.9	1153.22106	49.74586	51.63278	9.85384	7.04867	7.86273	1.00000	0.66373	32.77189	10.22790	5.90237
-2.01111	8.21005	10.98080	-2.78249	5.19554	4.62001	52.66277	1056.44291	60.27615	41.90423	12.57648	9.48085	7.36259	1.00000	9.30401	77.26050	11.43790	7.17620
-105.11221	6.85764	8.70190	10.16081	6.88568	8.61286	39.57582	1085.37712	35.58268	33.72488	10.06504	6.38759	8.12199	1.00000	0.78843	46.50693	3.37306	7.30020
-73.9614	6.57167	11.45874	21.71132	5.34773	7.06504	10.15031	1089.18771	65.69492	52.09586	9.25862	8.89825	8.38905	0.00000	0.38205	41.82716	6.58555	6.09160
153.10236	7.75229	7.24319	25.78775	6.84371	6.74826	-27.50578	1055.42162	47.53040	50.88511	9.45568	7.96060	6.51135	1.00000	0.43364	48.46096	8.60562	9.61710
24.99798	11.53854	5.18061	21.48182	10.73626	9.13984	-8.73508	1116.35634	55.48597	53.03616	5.58322	7.94431	7.89114	1.00000	0.05405	50.35708	6.95744	8.07607
142.45778	8.56709	4.08385	6.04867	5.55669	5.96305	44.35056	1090.02004	28.99516	54.87065	7.27685	7.89244	6.74487	1.00000	0.08246	54.18878	8.88268	9.05475
-2.68758	6.00563	10.92723	22.01045	5.66446	8.65981	53.69786	1156.83442	75.04957	31.50387	9.03417	7.98388	8.60612	0.00000	0.32748	54.98531	5.95813	8.68845
15.28318	8.58867	8.06980	-7.05977	5.58536	6.37661	-4.26613	1126.91391	34.67369	58.60604	12.43423	7.25280	6.73992	1.00000	8.10430	45.78471	10.24584	6.58357
13.29371	9.75485	10.29497	17.59401	4.97879	10.33074	52.53048	1058.79304	16.04984	41.08058	5.80299	6.51054	8.04878	1.00000	0.03080	57.16858	8.81773	8.00890
2.1699	8.48113	8.49356	19.43064	6.41646	8.53340	48.98994	1084.17324	53.45565	43.12306	9.39676	8.52958	6.37304	1.00000	0.43895	47.11877	5.21353	7.39428
-80.08199	9.89443	8.53436	16.23247	9.72812	4.64923	35.88264	1158.64101	23.88887	36.72021	4.94564	7.98507	7.31675	0.00000	0.02182	33.64849	7.10237	6.47613
8.4493	9.10844	10.03086	22.52833	5.90703	9.99639	50.09019	1066.27619	60.01371	27.54544	7.75718	4.98999	6.83870	1.00000	0.11776	38.84835	6.41945	7.49965
10.18527	7.04574	7.74099	15.35697	8.66103	7.66955	47.98372	1103.05539	66.30893	65.15491	10.01716	7.23541	6.28832	1.00000	0.75633	65.29008	5.38855	7.22074
7.36027	11.41628	7.25939	4.31682	7.02718	7.74511	51.20219	1103.06424	34.94664	36.73681	8.01021	6.90566	7.23520	1.00000	0.14182	50.89325	9.32210	5.33715
-74.26419	9.19574	9.75649	-3.98249	8.43070	7.18269	4.73245	1196.31725	64.14403	70.92373	6.55908	6.10213	7.70315	0.00000	0.09019	56.69520	7.12086	7.42865
114.68333	8.09471	7.87842	14.26880	6.17746	4.13370	23.73333	1130.68845	58.94735	46.22643	11.16290	8.63528	8.94826	1.00000	2.27999	33.34920	10.28943	7.30295
-41.45861	6.62435	11.08161	-3.63229	6.66309	6.49385	-4.42472	1054.03780	39.27532	55.78558	9.43360	10.18284	8.49936	0.00000	0.44242	49.25260	5.54391	7.87230
27.18052	9.51630	4.77299	14.27347	6.09260	7.16691	39.12074	1157.07612	54.80107	52.44921	7.72434	5.07075	9.14473	1.00000	0.08016	29.60355	8.13204	6.65195
101.44167	7.11170	10.06062	11.76256	5.99563	7.73873	0.51667	1058.41584	54.00779	42.56225	8.59444	8.65335	8.77586	0.00000	0.21383	40.87004	6.30159	7.21837
84.13864	7.89936	7.70867	17.14480	9.09682	4.95305	22.88783	1095.44284	52.52902	41.04810	6.09984	7.77221	6.96902	0.00000	0.07017	47.57205	4.74157	6.59023
102.3278	9.09667	8.31979	16.95889	7.41061	6.09143	2.2139	1110.05309	57.11813	51.92808	10.23758	8.67057	6.78239	1.00000	0.92238	23.42022	10.12143	7.26061
120.82747	10.20283	8.41988	7.12488	7.40458	8.27123	37.30553	1144.24750	66.46920	45.65088	6.85120	8.93743	7.70963	1.00000	0.05978	56.96078	10.24702	7.29847
104.64992	8.37335	5.38123	13.96553	4.13834	4.40918	14.64056	1091.56049	54.88144	47.66543	6.46089	8.10195	8.30220	1.00000	0.05547	68.76166	7.07569	8.31258
78.23456	8.50718	8.04036	11.74210	7.76742	6.85866	28.92694	1190.24758	65.30518	64.01066	7.06755	7.76312	6.19045	0.00000	0.06685	33.55852	6.10595	8.66787
78.27539	11.65431	11.15041	14.40912	2.14925	9.10091	12.95629	1075.23794	51.95660	59.76500	6.01391	7.10049	8.23737	1.00000	0.04113	28.71105	3.77443	6.04799
122.05228	9.45264	8.36201	18.99588	7.45109	5.26757	37.19723	1129.76398	40.86928	63.20330	8.08677	7.23166	8.15399	0.00000	0.13808	34.55565	8.42969	5.89914
78.40102	8.15565	11.77953	28.23802	10.54379	6.04284	27.9247	1063.09342	58.81511	46.89980	7.09323	6.47207	8.06262	0.00000	0.03980	38.22048	5.00503	6.82945
3.39467	6.28790	9.42968	24.11642	5.08744	9.80473	6.45407	1118.51246	61.29817	37.13621	10.32585	5.99016	6.34561	0.00000	1.02953	44.54188	6.94554	9.31009
33.9162	3.81689	8.24486	16.92242	6.64818	11.12823	51.67822	1181.08328	58.61063	57.58637	8.86007	6.35539	7.54474	0.00000	0.25175	42.05565	6.48166	6.57769
14.01481	5.35236	10.32118	16.77912	8.32564	10.80472	42.67164	1170.34988	65.16625	54.51176	8.45840		9.64172	1.00000	0.20346	44.17583	4.59914	6.03918
-75.69947	5.23961	6.75668	15.57360	5.80415	11.37349	8.79577	1189.16038		61.93402	8.05189	6.90641	7.19544	0.00000	0.13982	50.55700	6.99551	7.69320
-13.68778	10.01133	6.17521	17.81530	5.70652	6.02310	9.535	1090.89641	58.46504	82.39973	7.03134	7.29346	7.74219	1.00000	0.04292	85.24702	8.01173	7.51637
-99.32556	7.16891	7.51073	29.67469	7.21649	7.82225	19.32889	1195.06684	69.18551	53.90598	8.81809	6.45344	6.92267	0.00000	0.27491	58.98795	4.89807	9.37871
46.58333	9.39018	7.46855	7.37359	8.47930	6.93101	-21.15	1149.18578	46.79711	38.15459	7.21719	10.01451	6.28008	1.00000	0.09246	45.87402	7.46651	7.26936
-1.47217	10.28633	6.35765	9.93826	6.37239	6.83343	53.46506	1176.04491	43.40917	53.79207	9.54426	7.52149	5.94215	0.00000	0.49287	38.66599	9.74385	7.21023
34.4587	6.98602	9.82358	2.43014	6.06671	10.27855	-13.7804	1054.62270	65.20522	48.65374	8.58580	7.55360	8.61566	1.00000	0.20461	45.14957	5.07745	6.70110
