CFCs	SO2	O3	PAHs	C2H3NO5	latitude	H2CO	Pb	CH4	NOx	PRES	PM10	TEMP	PM2.5	warning	NH3	longitude	CO
44.73941	5.01461	7.36348	3.03941	0.45133	3.02013	63.62484	72.96818	6.71726	8.13046	1154.96074	9.18484	30.80305	8.24578	1.00000	5.69774	30.91105	8.87899
58.78123	7.57462	8.10484	7.42116	0.10381	22.75218	39.51806	47.54164	8.39094	8.05170	1056.38879	6.91893	6.28387	7.56398	0.00000	9.69135	72.68533	6.73770
40.47036	10.60397	8.00036	8.54634	0.17309	-11.78333	70.14022	51.79998	8.24408	5.49982	1065.33887	8.06627	-3.97569	8.72730	1.00000	10.29891	19.91667	7.11186
69.57152	6.08684	8.52292	4.76833	0.56059	34.4833	48.93326	46.50661	7.40474	7.64617	1052.57987	9.52134	10.14006	9.01117	1.00000	4.52236	136.84186	8.43509
76.13969	5.85429	7.91308	7.92346	0.08816	4.2475	48.14203	64.04943	9.42275	5.90028	1127.69288	5.03497	12.16464	6.86952	1.00000	9.15653	9.00472	9.47308
64.64528	9.32439	7.39527	9.24028	0.14541	27.55898	39.94733	55.21780	8.86090	8.82597	1162.25035	6.66422	20.41024	9.44234	0.00000	5.37423	68.21204	7.38713
25.80837	7.88258	8.04311	8.65907	0.12518	27.09978	51.27969	38.39927	8.32588	7.97239	1114.22898	7.24051	6.89932	7.62529	1.00000	8.31139	-82.45426	8.32339
65.62371	6.36044	7.88105	10.47902	0.10723	17.30858	46.15196	44.95892	5.98228	8.78573	1105.16209	6.67342	31.63840	6.90001	1.00000	8.34999	97.01124	11.12939
53.42840	6.47830	7.64194	6.40211	0.05241	9.92787	45.80966	46.24852	8.34745	10.16431	1164.55513	4.08081	25.61815	8.67921	0.00000	9.56058	-84.13722	7.16454
59.29191	10.21703	6.26992	9.29388	0.12401	37.35813	74.26828	44.85359	8.93887	5.18595	1073.16325	7.75493	27.47278	9.13412	0.00000	9.73513	-6.03731	5.50582
78.60266	5.60256	8.99520	8.49200	0.04091	3.02013	54.89570	67.46140	7.41355	7.27223	1051.52434	3.03237	12.80861	9.89738	1.00000	11.25109	30.91105	9.38606
34.58076	6.48091	7.86693	5.41834	1.19194	6.95194	47.13254	53.86123	10.38616	7.64952	1095.70807	10.33289	18.82410	7.07100	1.00000	7.56846	121.96361	8.64473
41.30959	8.79374	8.71759	10.22855	0.45071	50.9803	55.74863	45.63676	6.40294	7.76645	1096.67825	9.30208	9.02008	8.97054	1.00000	8.68990	11.32903	8.37702
29.94254	8.98645	7.59537	7.94626	0.09284	35.25064	27.03987	54.15777	8.60485	7.00793	1111.89139	6.62759	19.11795	9.44441	0.00000	10.59240	-91.73625	7.76255
51.20541	5.08205	8.39631	3.90837	2.60880	40.24537	59.13576	40.22917	6.77765	8.22615	1140.71114	11.11036	-0.86786	9.04759	0.00000	7.47955	-75.64963	6.02561
36.44636	9.37752	7.36155	8.95863	0.07866	48.98994	54.00061	61.12523	6.30834	8.02355	1088.08502	6.41345	14.84411	7.44008	0.00000	8.54466	2.1699	8.01925
48.24293	7.96638	6.28773	8.55289	0.06421	53.53333	29.30755	58.55631	10.92555	6.80862	1093.80243	6.03764	14.60100	7.98578	1.00000	9.60590	-7.35	8.64095
42.64697	6.59401	6.77490	8.10780	0.14482	53.53333	51.29031	52.89694	8.68934	3.78493	1141.15225	7.55964	6.11284	7.35945	1.00000	8.15942	-7.35	9.41249
59.19776	5.09321	8.13811	4.35371	1.94155	5.20856	49.29482	57.96596	7.51882	7.06098	1163.55567	10.82731	21.71174	8.26030	0.00000	8.39561	-74.73584	6.51866
26.06033	6.69581	8.57240	8.33999	0.06738	9.535	31.15129	48.80598	8.95979	5.89755	1194.23860	4.92660	7.68866	7.65996	1.00000	10.82061	-13.68778	8.46627
48.57001	6.11176	7.50299	5.90326	0.93570	-34.64167	28.26243	49.86933	8.27328	5.60467	1174.68695	10.04191	5.97280	8.69040	1.00000	8.35029	-60.47389	9.61574
32.73926	8.76668	5.91165	8.79440	0.21256	-21.44236	55.20344	35.95856	8.70899	5.45960	1097.91545	8.00273	13.50583	7.50846	1.00000	10.01170	27.46153	7.54732
44.70315	7.19489	9.98072	9.50839	0.04726	55.39485	29.61082	63.52047	7.49722	7.53858	1088.32205	4.92312	13.68671	8.86606	1.00000	11.12544	43.83992	9.13406
45.31006	4.12270	7.08007	5.29252	12.75340	34.4833	57.43934	58.93981	8.06380	8.62932	1192.14879	12.72342	23.85245	8.37784	0.00000	6.31342	136.84186	5.41252
53.62365	4.79632	9.99007	4.84622	1.03835	53.69786	37.78373	31.12639	7.07078	7.23711	1068.29679	10.14940	8.85264	7.09901	1.00000	4.16109	-2.68758	11.24479
53.95691	5.99678	6.14867	10.47411	0.08551	52.48173	24.25735	47.21709	8.80156	6.78334	1082.37091	4.93516	-4.87385	9.25382	1.00000	11.76389	-2.12139	10.19396
48.37943	10.37987	7.82563	12.32109	0.10960	23.73333	60.19037	58.32273	9.53426	5.19922	1154.77711	7.27895	24.06377	9.67941	0.00000	8.52757	114.68333	5.40395
63.49665	9.02991	8.33660	9.26858	0.71510	44.92934	37.99134	57.85154	6.57698	5.14087	1080.09594	9.71085	12.13092	7.24469	1.00000	5.52308	37.99117	7.23036
43.74520	6.59557	8.55143	9.53665	0.71127	46.23899	71.70003	53.64779	7.32769	7.78549	1125.25865	9.69587	30.34592		0.00000	4.59762	-63.13414	6.37318
38.84509	6.78509	8.33512	8.96457	0.10104	48.15659	29.80118	44.15356	7.76631	5.94799	1157.69532	6.68642	32.87039	8.92074	1.00000	9.20991	28.28489	9.34744
42.81182	10.58561	8.14612	10.86010	0.17013	42.8139	34.54147	54.52366	9.29047	5.15976	1101.88334	8.04549	0.24267	6.90058	0.00000	8.90343	-1.64295	5.44510
43.66381	5.88322	7.78584	7.11513	1.11887	37.35813	69.99862	73.61073	6.89729	8.28838	1068.10352	10.21893	7.61482	6.37502	0.00000	5.95082	-6.03731	7.00380
47.76564	6.30271	8.46476	7.31848	0.84644	39.57582	57.72266	51.23394	7.34098	5.19502	1132.66983	9.92343	32.36859	8.64517	1.00000	7.69029	-105.11221	10.09009
51.39426	9.83329	8.35839	9.72587	3.07419	50.75767	44.08353	60.01674	7.51055	7.54032	1078.06077	11.28606	23.98496	8.80520	0.00000	7.99581	-1.5443	11.52138
54.95347		8.29744	9.72498	0.25680	30.29184	45.83041	63.11389	7.21425	8.26025	1196.43697	8.71743	18.41975	7.33334	0.00000	6.24362	71.67164	6.21758
44.14191	6.53816	9.42475	8.98357	0.11677	45.16024	49.62268	45.40006	7.35221	8.39723	1199.55928	7.23171	34.88748	7.21685	0.00000	8.97353	-93.08883	7.70141
65.82873	6.45008	8.01712	8.17756	0.06318	44.31771	65.14445	51.95779	7.50175	7.28349	1056.29158	5.22782	22.35862	8.07299	1.00000	9.13126	9.32241	9.00979
41.05993	11.50718	9.35613	12.41718	0.15625	57.14369	47.64779	47.42599	7.17896	5.76159	1083.51231	7.46985	13.57558	8.61572	0.00000	7.96658	-2.09814	8.48624
74.33023	6.88606	8.38894		0.49108	1.6	39.25079	49.60428	7.25634	7.38830	1118.51236	9.28948	20.91291	9.60880	0.00000	8.81915	103.81667	7.14365
22.18782	11.54064	8.69115	11.07316	0.08567	36.82167	39.68936	67.76396	9.20762	4.26774	1126.45426	6.67089	32.08398	8.72374	0.00000	10.05389	128.63083	6.58927
36.02279	5.65483	6.91300	8.92204	0.95896	-23.7975	48.23014	50.54049	7.97755	5.50398	1113.63499	10.06916	-3.34551	7.43548	0.00000	6.10110	-48.59278	5.84980
58.51095	6.55034	7.79665	7.63122	0.24535	33.4425	63.55176	45.53384	5.93771	8.23500	1158.74295	8.51725	11.99675	9.54561	0.00000	5.37909	129.96972	7.51865
46.59061	6.16124	7.85973	7.28218	0.83110	55.64776	18.35237	57.16395	7.41672	5.85797	1094.90888		3.69891	7.55009	1.00000	5.29306	38.02486	10.99016
44.02950	6.18622	8.90858	7.76313	2.46925	43.11667	37.34937	37.36832	7.55429	5.87195	1088.48391	11.05851	5.02352	9.48767	1.00000	3.43960	1.6	10.89094
37.80074	7.38170	8.46418	6.54753	0.05172	41.84364	68.70739	44.55131	7.03485	7.19851	1102.35283	6.42484	-11.16313	8.52347	1.00000	6.79129	-87.71255	7.92383
65.37915	7.11518	8.73642	7.07386	0.28492	4.73245	54.44551	63.59503	8.39214	7.81555	1160.23637	8.75216	-1.53881	8.37598	0.00000	7.90985	-74.26419	6.74900
26.68240	7.32025	8.09590	9.41665	0.10894	37.13548	41.13584	96.43970	9.95856	5.73762	1128.83492	7.28407	2.86697	6.05181	1.00000	9.49452	-3.67029	9.28116
51.08253	5.50857	6.72566	4.96296	0.36374	39.72943	41.82028	30.17158	7.31804	9.12613	1108.46332	8.95842	24.95195	7.50250	1.00000	6.21725	-104.83192	9.88228
30.09692	13.16496	7.10100	9.25221	0.81445	33.54428	61.92715	46.61491	6.96877	3.59079	1074.95430	9.89241	12.21748	7.73893	0.00000	9.49290	-84.23381	7.16804
88.97733	9.55010	8.09561	8.92172	0.07074	35.815	42.71713	46.90548	8.04243	5.39290	1121.21511	5.89936	20.40706	7.70388	0.00000	6.17991	139.6853	7.97745
54.30674	5.61998	7.38092	8.45762	0.06635	41.24255	34.12116	67.35917	8.28233	5.79614	1179.72616	2.69896	31.52262	9.42779	1.00000	11.56027	-82.61573	10.14301
66.25080	5.14881	6.96842	5.67487	3.01147	39.43534	50.58536	36.65883	8.27487	6.61215	1147.94687	11.25015	30.72978	8.97848	1.00000	3.41399	-84.20299	11.15674
64.25321	6.12303	8.63135	6.97229	0.06829	43.1122	34.34718	50.03338	9.13950	10.66713	1091.35534	6.36650	41.47892	7.22758	0.00000	8.54088	12.38878	8.70211
61.04962	5.52940	7.45413	7.94563	0.11276	36.19278	37.38042	46.40951	8.94520	4.96527	1072.23585	7.00648	41.29786	9.12397	1.00000	8.42404	117.65694	8.68580
34.45046	10.38011	7.69346	9.44176	0.50945	-37.32167	35.74277	58.81804	8.98993	7.83510	1051.39176	9.32578	10.18889	8.70492	0.00000	7.70499	-59.13316	10.62011
38.31388	6.96969	6.58852	6.50967	0.35378	48.46458	44.05021	43.39228	7.25575	5.33732	1186.76115	9.00953	19.29661	9.41900	1.00000	7.40761	9.22796	8.10024
34.75925	6.76101	7.85216	7.12283	11.72339	8.79577	31.67178	33.54624	8.91842	5.08482	1103.03430	12.63600	19.35440	6.96887	1.00000	5.04141	-75.69947	9.24771
56.29702	7.95219	7.36916	5.40125	0.23572	51.95838	46.92320	54.79924	10.09369	6.87871	1069.60732	8.60911	18.45183	8.16357	0.00000	5.71028	4.47124	6.46631
42.20318	6.71534	8.89912	9.26759	0.07334	-1.9487	57.53892	64.33279	6.36921	6.27233	1172.73144	4.24805	21.12816	7.81422	1.00000	11.16133	30.4347	10.07369
54.68825	8.77905	7.21596	9.47487	0.09249	18.57677	44.39353	45.00346	9.03038	5.47519	1179.41430	6.66277	14.37323	8.88879	0.00000	6.32176	-72.22625	5.89918
58.20233	10.27659	7.07291	10.55147	0.26396	42.50729	43.79825	28.24046	8.65939	6.38583	1102.20037	8.47148	47.15993	7.45026	0.00000	8.90933	1.53414	8.97505
43.28133	8.87020	7.42070	8.14392	0.28173	6.15038	65.78212	77.12128	7.50617	5.56100	1085.25550	8.63000	-0.89026	6.41937	1.00000	5.88795	6.83042	6.71923
36.19208	4.97451	9.21854	4.84217	3.84959	44.92801	43.56176	42.71222	7.90850	6.85720	1169.20795	11.50666	-3.77208	8.23185	0.00000	6.93359	4.8951	7.05049
39.80605	6.95596	9.37519	8.03690	0.21602	9.82564	38.31172	40.38521	9.40430	7.20956	1145.72447	8.33630	6.90623	8.46204	1.00000	10.20574	78.25795	10.26720
65.99718	6.20972	9.51849	11.70890	0.24819	30.76468	36.87862	79.40400	9.39120	8.80495	1190.45307	8.34543	14.80041	5.72289	1.00000	10.13387	74.12286	9.22205
41.50785	6.02977	7.96374	7.54578	0.07039	32.52515	50.96147	76.08347	7.20077	6.20300	1189.15316	4.40098	9.48643	6.82110	1.00000	9.33264	-93.75018	9.21525
46.11151	7.56476	9.01586	6.25104	0.30340	7.83389	37.40449	64.14827	6.83564	5.70105	1162.57585	8.74412	12.97118	8.58659	0.00000	6.53401	-72.47417	7.17918
48.35078	6.36070	9.42656	9.16888	0.08249	32.42067	37.75257	36.71235	7.59622	5.96592	1128.47898	5.34574	6.47807	9.22083	1.00000	9.24821	-104.22884	11.02146
61.27148	7.35323	7.94640	7.41876	0.36658	41.14676	41.23295	45.11548	7.66839	5.55700	1126.22147	8.96506	14.26560	9.42663	0.00000	6.89111	-73.49484	6.28774
32.60985	6.60710	7.81315	9.58373	0.22484	26.2649	28.01606	41.79714	7.33060	5.04491	1100.86717	8.11521	20.22975	6.87056	1.00000	9.76308	81.54855	8.64234
58.82119	5.14850	7.74137	9.54424	0.07006	41.91738	53.25132	89.23360	6.00454	5.61563	1109.49199	6.14512	8.25065	9.34767	1.00000	9.93940	3.1631	10.01263
56.48032	4.94947	8.41107	4.89314	12.88969	53.7446	33.29190	56.63637	7.33437	8.64669	1131.22844	12.73401	16.68216	7.05070	0.00000	7.11787	-0.33525	5.96558
50.39998	8.11055	7.75016	8.46867	0.17768	26.2649	55.94271	51.88664	9.15942	5.57538	1186.03326	7.83360	14.12938	8.44885	1.00000	6.46657	81.54855	8.24423
73.92284	5.72746	6.97155	6.00335	0.40124	45.53069	56.62926	49.33451	7.45950	7.39461	1177.59008	9.01654	4.01815	7.80198	1.00000	3.50626	9.40531	10.53184
40.28799	7.43275	7.54873	8.41897	0.14764	55.63711	45.20713	51.14573	8.66642	7.94446	1095.18822	7.82953	19.63318	7.87880	1.00000	8.02792	37.38115	7.59474
54.01925	8.82800	8.59399	10.43262	0.08130	45.44694	71.72147	64.11452	7.49268	6.41199	1081.08183	5.68908	10.96765	9.09273	0.00000	9.12092	8.62118	4.75756
35.39747	7.63013	7.70276	6.66482	0.10786	-12.91667	46.15441	38.24519	8.61518	7.25962	1072.54353	6.65766	20.97415	8.70485	0.00000	12.06874	-39.25	8.32717
23.98450	7.64555	7.18807	9.59508	1.89553	55.75556	33.66037	73.41297	7.49506	4.00665	1179.65631	10.80003	16.45415	8.58966	1.00000	7.68232	60.70278	9.62317
54.60363	5.53216	8.93456	4.22877	0.41361	50.75767	45.39282	50.40755	6.96750	9.15319	1058.57451	9.10607	17.24785	6.68384	1.00000	5.76194	-1.5443	9.48859
35.36715	6.96160	7.65651	6.37967	1.56003	45.9836	45.31956	68.81667	6.78465	6.04203	1096.14096	10.56732	23.60337	10.38416	1.00000	6.42048	12.70038	8.50828
37.86604	7.28319	8.75494	6.47003	0.43272	5.27247	55.71069	64.44225	8.20676	7.17493	1136.82241	9.18319	4.23717	5.59167	1.00000	9.00232	-3.59625	8.32754
53.84504	9.10124	8.49736	8.84700	0.08932	54.48147	61.41774	60.68587	8.66908	7.23226	1177.94044	6.49525	18.34349	10.38859	0.00000	9.26682	53.47103	7.00908
54.01054	5.34257	9.14900	5.66684	12.50133	34.5624	50.76565	55.94409	7.45358	6.32117	1059.88461	12.70360	12.99148	6.48190	1.00000	3.28396	38.28402	10.85735
31.15498	6.96277	8.45920	7.36688	1.34990	26.2173	44.58544	55.67190	8.41923	6.50179	1122.34031	10.45069	20.71920	7.72429	1.00000	3.67073	-80.22588	9.41066
36.21412	5.21773	7.78308	7.16655	0.85561	23.29549	36.77469	46.55230	8.21516	4.97082	1098.41718	9.91702	14.08949	7.55947	0.00000	7.81728	113.82465	6.09591
48.52193	7.55538	8.47550	8.93996	0.16629	43.1122	68.93867	57.40570	7.35529	5.92235	1091.33105	8.07198	-0.21825	8.62838	0.00000	5.58099	12.38878	6.99092
27.31117	8.50341	8.79229	7.86883	0.18081	57.14369	44.22305	39.72944	9.83615	5.72712	1148.69695	7.97684	29.23455	6.35159	1.00000	7.33758	-2.09814	6.97227
49.08024	5.00755	9.02673	10.00944	0.07116	6.15038	30.33432	37.45647	7.56426	6.63783	1186.54695	6.39879	6.95888	6.62910	1.00000	9.76018	6.83042	10.10920
62.85289	6.66585	7.13109	9.36301	0.09736	3.11988	56.00697	76.55167	8.10583	7.96362	1106.32169	4.64492	3.69261	8.84957	1.00000	10.43162	35.59642	9.68690
50.90291	6.93472	7.70497	6.82979	2.64641	53.0233	49.45728	27.34474	8.47412	5.84146	1180.25146	11.13467	13.03389	8.34928	1.00000	7.05723	-1.48119	8.86066
43.50821	5.29339	6.65881	3.59198	0.24998	37.16911	16.41366	41.52738	9.69766	8.06145	1127.18615	8.46528	9.84534	9.07685	1.00000	8.45955	10.03478	9.16633
62.45104	3.07948	9.77667	3.71076	27.78089	23.18	48.84189	42.48820	7.52740	8.61947	1146.27972	13.50318	7.32339	8.65199	0.00000	5.07066	88.58	6.17694
42.16502	5.64820	9.04742	11.00417	0.08179	52.4089	44.05663	81.64571	7.73786	7.29310	1097.95917	3.90674	28.19287	8.52852	1.00000	12.66956	31.3237	10.78654
53.15031	7.02830	9.00840	5.86880	0.35716	56.03361	56.96524	43.29544	8.50485	6.82628	1103.58066	8.86450	10.92938	8.17174	0.00000	7.06143	35.96944	7.71297
42.75719	6.96904	7.51978	7.78967	3.40592	22.88783	55.31268	71.16144	4.47037	5.92469	1089.26499	11.38816	6.28685	8.77924	1.00000	7.23481	84.13864	9.68821
43.17041	7.72871	7.85969	9.10629	0.07023	48.28259	32.36095	37.59342	9.77222	9.57242	1083.02230	4.13098	25.85173	8.01426	1.00000	9.52024	9.72749	10.11960
58.93836	6.21900	8.44057	5.49883	0.32495	35.89972	56.56498	36.97232	8.22186	7.44973	1163.32899	8.87658	22.22816	9.28177	1.00000	6.65149	14.51472	9.02014
44.83570	5.25737	7.67669	5.47894	1.44417	-22.53722	66.54706	41.50707	8.11183	7.94626	1150.57263	10.51681	-5.61789	8.23775	0.00000	7.96355	-42.98194	6.59291
46.88060	6.82072	7.90088	5.50465	0.34094	50.09019	17.66482	54.60672	9.17758	6.91486	1192.39507	8.83455	5.64570	5.80122	1.00000	5.69675	8.4493	8.14632
45.51420	7.10541	6.45683	7.99460	0.18724	26.11527	30.63584	46.80023	8.02176	5.11913	1057.61006	7.81343	22.57032	7.71909	1.00000	6.66685	86.59509	9.43284
31.49810	6.66747	7.51100	8.09292	0.14526	33.86419	52.42596	31.68143	7.58303	7.12427	1144.91490	7.35871	24.03113	7.69781	1.00000	8.66630	48.26258	10.66051
42.31960	10.12576	8.74660	9.88655	0.13849	6.9909	21.45211	44.50247	8.95327	8.07909	1097.19554	7.82388	19.34575	8.29092	0.00000	8.67390	79.883	12.09967
66.29512	4.76502	7.95654	8.55764	0.04372	25.66795	47.44570	40.87018	9.03627	5.79770	1134.76625	4.72682	15.90434	6.51880	1.00000	10.21356	85.83636	9.54941
54.09418	10.45957	6.78813	11.34327	0.04393	52.86147	43.02790	65.56931	8.45892	5.31079	1078.30369	6.34357	23.83659	7.49280	0.00000	8.55569	9.5926	4.59434
50.02543	8.02721	6.05303	8.46154	0.80646	9.535	46.32424	52.23527	7.55612	6.30256	1190.22830	9.87200	20.96632	8.01318	1.00000	6.24910	-13.68778	8.44014
66.44307	7.43149	8.37077	6.63356	0.25255	33.35283	43.56281	40.93297	8.54631	7.03229	1093.39038	8.37771	30.62793	7.64928	1.00000	5.64477	-111.78903	7.49917
62.62075	6.40330	8.13392	8.69219	0.21517	26.67319	57.36153	57.26790	7.84765	5.60683	1123.87564	8.41373	26.57327	8.57410	1.00000	8.14922	31.4976	8.41536
40.93580	6.22863	8.41168	8.94001	0.06076	22.19303	68.96984	48.98492	8.39468	6.45696	1125.79072	5.60741	29.63555	7.33076	0.00000	10.31843	88.18466	8.89044
53.93770	6.26110	6.97480	4.28502	0.25763	-30.60106	50.01021	60.26040	9.70691	8.77829	1151.84035	8.48260	7.60830	9.50246	1.00000	7.92674	-71.19901	8.12268
70.02512	5.13769	7.82732	3.34366	16.59249	41.55947	44.07699	73.59483	7.43896	5.99716	1079.49631	12.98806	10.32246	8.27997	0.00000	7.99331	14.66737	4.20193
64.22743	8.64289	6.35645	9.31002	0.87257	48.90982	62.95868	74.32226	6.83157	5.01391	1098.06455	9.94368	21.26522	7.42035	1.00000	8.30911	2.45012	8.13737
31.38869	4.97725	9.07641	9.78289	0.06952	47.98372	32.42119	65.48961	6.74258	6.73781	1108.74826	4.99721	13.89363	7.53993	1.00000	10.67629	10.18527	10.16699
55.48651	7.34088	8.82765	9.26205	0.19026	45.9836	22.26688	55.54240	7.90084	7.04036	1183.79980	8.26178	15.29830	7.28561	0.00000	8.67021	12.70038	8.22004
36.03219	4.45129	8.25507	11.00575	0.27525	7.6	45.77102	62.30385	7.82829	4.72477	1167.45884	8.64033	16.81122	8.24406	1.00000	11.74441	4.18333	7.99925
55.75891	7.01007	8.30152	6.52443	0.17954	45.75279	65.65958	59.37077	8.97825	8.13485	1115.49522	8.06636	3.32221	8.78624	1.00000	5.01978	130.57211	8.91204
40.57756	8.41958	7.45896	7.32982	0.10023	41.48199	38.02535	35.47680	6.77007	5.68377	1065.38510	7.11687	10.07233	7.62292	1.00000	6.61568	-81.79819	6.89673
74.43418	5.54045	7.97251	5.96141	0.30420	49.03685	39.62147	53.98717	8.66185	8.12806	1158.22967	8.65910	3.80494	8.34506	1.00000	6.55713	8.70745	10.91284
48.03649	7.29383	6.95612	9.77301	0.06753	44.43579	26.51209	66.35546	8.62094	10.20165	1079.40020	6.15671	11.77966	7.71920	0.00000	7.40785	26.01649	8.96086
46.43205	5.46197	7.30972	7.39329	0.06771	26.67319	51.45256	54.08437	8.75074	5.87695	1076.94608	2.26018	-5.35881	8.89178	1.00000	11.02389	31.4976	9.48960
56.95421	7.51596	8.23860	8.24636	0.12829	9.535	58.74088	30.54762	9.11272	4.74511	1162.32616	7.75773	8.94795	7.94090	0.00000	6.24184	-13.68778	6.96976
45.68363	6.85429	8.45247	7.16938	0.05244	35.815	45.94446	53.79492	10.04385	5.76563	1100.50429	4.64757	13.89397	6.72906	1.00000	9.61933	139.6853	8.36948
45.14459	6.14852	6.83076	5.37294	0.21398	47.48444	44.49935	45.11007	8.33282	8.58780	1191.12173	7.96538	23.79433	7.87758	1.00000	7.27316	36.25361	9.39047
48.71724	8.45988	7.15090	6.99400	0.15802	5.27247	42.37610	35.57191	8.07507	7.48409	1134.68882	7.76671	17.28777	8.91086	0.00000	8.16941	-3.59625	5.83563
57.32121	10.81327	8.47754	10.06544	0.14074	47.83333	37.60359	38.84078	7.48902	5.23407	1069.02494	7.43877	18.42202	7.19217	0.00000	9.21676	59.6	6.20193
54.08344	6.76237	9.09039	6.84817	0.57924	39.00622	56.58103	56.12881	10.26475	7.01600	1186.91479	9.48637	15.21914	6.97247	1.00000	7.14330	-77.4286	9.47569
39.48340	7.87787	9.07032	6.40193	0.11765	48.07667	41.47295	60.35849	9.29727	5.68456	1080.36978	7.63992	19.63842	8.93309	1.00000	6.46579	8.64409	6.72875
73.13828	11.96941	7.28375	11.26223	0.45423	33.14447	33.59460		7.66219	4.14143	1189.17349	9.20288	27.23176	5.66449	0.00000	8.96755	47.3799	7.06342
53.00000	6.73522	7.10107	6.90136	3.96254	48.73218	25.21956	69.83878	5.58832	5.65419	1188.74387	11.54447	15.67760	7.43108	1.00000	3.84808	11.18709	9.51092
34.04483	5.56729	8.70832	5.39759	0.55937	9.92787	53.53069	68.46283	7.71164	6.79217	1085.27420	9.43112	6.20709	8.75431	1.00000	10.38554	-84.13722	9.92255
43.90587	8.38440	7.04338	10.90658	0.15124	37.31065		34.63565	6.44639	9.04515	1161.98415	7.42933	6.16378	8.50648	1.00000	8.69300	13.57661	10.70024
49.79442	5.59698	8.23750	8.84802	0.73843	9.3337	64.51642	47.96323	9.18747	4.23271	1095.07915	9.76788	11.53496	6.90624	0.00000	4.88998	122.8637	7.71764
53.90133	9.12311	7.55925	9.86168	0.09771	55.62047	54.16045	74.18027	7.40864	6.25319	1051.71691	6.07372	14.62696	8.20375	0.00000	9.50706	37.49338	5.49945
34.83662	5.25226	9.38731	9.57130	0.04527	52.57583	64.63110	66.13662	8.69204	6.68861	1186.96609	5.16023	6.87385	6.58037	1.00000	10.65245	6.61944	9.75518
64.52181	6.22805	6.84956	8.20919	0.08917	47.38093	48.10952	40.88910	7.41374	6.79870	1084.46410	4.52755	10.68448	8.39580	1.00000	9.82817	-122.23484	9.26347
46.20260	7.50597	6.54887	10.34103	0.06477	27.76056	54.06661	37.08608	6.48680	7.24298	1076.31273	6.29267	0.33118	8.07751	0.00000	10.18399	-15.58602	7.51362
48.10083	10.59285	8.42782	10.61584	0.10300	26.67319	23.90535	68.18633	5.41287	6.26085	1064.10712	5.89742	29.65758	7.88412	0.00000	8.92868	31.4976	6.85692
57.44133	8.25962	7.21879	7.86793	0.06148	23.49668	66.69570	85.42417	8.72942	7.42877	1124.48520	5.58075	19.64455	7.41200	1.00000	8.68167	86.68363	8.77992
42.16240	7.27588	9.71929	8.43708	0.05280	4.2475	57.10097	75.18149	8.28299	7.35855	1063.94184	5.21121	18.85393	9.75278	1.00000	10.16891	9.00472	8.32942
32.08810	7.65030	7.55229	8.88088	0.28011	-23.7975	23.27166	43.93210	8.61765	5.29080	1051.67993	8.77914	-3.08826	8.40842	1.00000	7.14645	-48.59278	9.39595
51.25819	6.09663	8.20818	3.43984	0.62466	3.02013	43.56993	66.07936	8.21092	7.35160	1189.17614	9.68545	11.34936	7.27466	1.00000	6.74968	30.91105	7.53214
41.39883	6.45912	7.41729	10.47703	0.06929	41.55947	65.32538	34.43468	8.54839	7.34972	1083.10636	5.80897	-12.12615	9.03246	1.00000	11.23049	14.66737	9.60963
32.77646	9.18677	7.85581	8.23403	0.13697	31.20176	22.29456	59.86660	6.73970	4.74685	1058.85393	7.63008	28.36715	9.87069	1.00000	7.34861	29.91582	5.79717
34.62848	7.18990	6.91870	8.07722	0.48241	9.58126	45.86414	81.19482	7.42388	7.42457	1088.80163	9.35083	27.64906	7.33614	1.00000	5.46579	8.2926	9.92609
