PM10	TEMP	NH3	PAHs	SO2	latitude	H2CO	C2H3NO5	Pb	CFCs	NOx	O3	PRES	PM2.5	warning	longitude	CH4	CO
7.87145	25.13833	9.69618	7.63065	7.99455	39.96348	66.00373	2.79636	54.12815	65.73418	7.08431	9.77169	1105.26336	7.85588	1.00000	-4.83076	10.58996	9.25368
7.62180	22.75342	6.90795	4.85075	8.46411	40.64621	53.82570	2.41176	56.22068	80.30326	9.70299	11.47267	1134.43059	4.32555	0.00000	-73.97069	4.84575	8.34044
9.07856	9.26216	7.87724	10.03545	9.75706	41.75338	33.03096	6.29940	41.75172	70.27812	9.24381	7.05926	1107.07555	4.43836	1.00000	-86.11084	7.48177	7.54385
6.48735	-0.79149	4.67041	6.68514	8.07919	34.31	42.23340	1.29133	70.05270	68.27779	6.76582	8.16215	1185.68369	5.41845	1.00000	-2.16	8.64124	9.36043
7.34865	10.44427	7.72322	9.25293	9.24309	28.54944	30.05439	1.42249	40.13200	67.95298	7.74205	7.32332	1133.00848	9.04537	0.00000	-81.77285	10.07174	8.11824
8.85329	-8.21408	5.64209	7.06170	8.16781	-38.16604	40.21359	5.18888	44.33104	68.68909	7.17036	7.32721	1154.07984	7.45987	1.00000	145.13643	10.35933	7.56915
7.98042	7.32356	11.89405	6.23259	8.60160	40.53123	42.43133	2.53883	44.79844	56.82734	6.93381	8.60107	1116.12583	5.97619	1.00000	17.58522	10.11484	8.86657
8.13456	15.93423	11.38627	7.13497	9.97808	-8.76194	51.19633	3.57100	56.47292	59.75108	9.75653	7.76137	1070.66246	5.93298	0.00000	-63.90389	12.65945	8.23601
9.63109	13.63580	7.09997	6.34151	9.30554	46.65581	28.95339	10.44923	77.19604	80.39068	7.43340	7.42918	1065.36317	7.85891	1.00000	32.6178	5.61128	8.07069
7.30872	9.05083	10.55362	3.47932	9.34340	46.18396	32.38616	1.77954	33.00402	60.99885	7.16128	9.39106	1055.46760	8.00080	1.00000	6.10237	7.09777	8.09300
9.71674	15.03194	8.41221	6.69650	7.96194	25.92127	65.82473	10.90865	31.79798	62.80354	10.06030	6.64191	1067.13577	7.42171	1.00000	86.79271	8.16158	8.74793
7.95959	11.82574	9.13313	6.93917	6.21889	50.75767	37.93613	2.93826	38.99707	72.30589	9.05013	8.20414	1175.98691	7.24651	0.00000	-1.5443	11.94956	7.58662
7.44463	2.23857	11.98430	5.65877	9.13161	-31.95224	62.77618	2.58051	48.20173	63.83973	6.48143	8.31137	1168.69214	6.53013	1.00000	115.8614	9.96110	7.86766
8.87850	12.08475	9.97708	7.32179	8.78191	54.03876	82.18173	5.52558	62.90059	65.65921	6.64580	9.33571	1132.97377	6.51775	1.00000	43.91385	10.50266	7.49832
9.81871	-0.44369	5.81308	6.78999	7.33127	44.73941	41.56688	12.41611	57.49230	72.77211	8.67999	9.48169	1126.87657	6.22564	0.00000	-93.12577	7.97448	10.39519
9.77571	16.14282	6.63069	9.67913	10.12186	10.58806	62.71739	12.05280	46.43482	79.80935	4.83021	7.24560	1111.16806	4.97903	0.00000	77.24779	6.30633	7.96661
7.30013	7.98624	8.24549	9.81638	7.35839	53.37596	27.47614	1.40992	40.73283	69.67457	6.26765	10.00208	1064.96297	7.45032	1.00000	51.3452	12.00333	8.49564
8.49826	22.65685	7.54558	4.86287	8.57571	34.09668	63.16487	4.00848	66.64612	79.19596	10.04183	9.05181	1096.23548	6.11778	0.00000	-117.71978	12.63603	9.65150
6.22051	24.32416	6.75399	6.01738	9.79073	41.55947	60.49196	1.08086	32.74067	74.47416	10.43021	12.01328	1058.36620	8.25207	0.00000	14.66737	6.37457	6.86460
8.89482	14.51409	6.68284	3.04536	9.13693	8.56697	36.78898	5.62777	68.09842	70.45417	3.67591	5.68264	1066.14578	9.39211	0.00000	123.33471	7.73107	8.84653
7.67997	3.62167	6.26676	9.04802	9.12247	50.75767	61.94988	2.46634	62.95992	59.90084	9.78166	9.01949	1143.07073	5.49535	1.00000	-1.5443	6.52751	7.11114
7.95658	7.98659	7.29873	12.22987	8.89923	8.43333	61.30649	2.95462	51.83742	71.61243	5.42208	5.45739	1055.88163	10.55192	0.00000	99.96667	8.18736	8.77813
8.17889	26.74636	9.77303	8.78498	8.52784	50.75767	39.99485	2.73795	41.83217	59.83980	7.55890	11.18874	1105.46560	7.22963	1.00000	-1.5443	12.19172	8.61103
8.68073	11.21764	6.22101	7.17274	7.78670	4.02219	63.31153	4.25920	71.35807	53.20965	9.68970	9.75256	1114.92053	7.47260	0.00000	101.02083	8.64130	7.78678
9.56074	31.45584	7.56082	11.83226	7.69377	33.14447	71.57891	9.61935	59.49157	69.75187	5.82611	10.45410	1102.71876	5.55709	1.00000	47.3799	13.53173	9.00574
8.80771	8.21275	6.57477	8.22253	9.02310	41.84364	48.59331	5.26015	72.93082	64.97590	6.23927	7.13805	1087.20994	6.58748	1.00000	-87.71255	6.41414	8.72361
8.15765	18.18662	7.19674	5.91058	7.89226	49.03685	38.55648	2.77475	64.37721	72.01963	8.58436	6.58556	1152.88095	7.33171	1.00000	8.70745	9.59823	6.69991
7.49726	26.79616	6.27989	7.88663	7.97979	55.39485	46.51403	2.25841	57.85822	66.26501	9.51772	10.96751	1067.42505	8.51476	0.00000	43.83992	5.87208	8.55780
7.33537	23.26832	9.16646	6.23101	7.73806	16.68911	50.51895	1.94928	43.32501	63.63292	9.90872	10.41817	1155.64355	5.54368	0.00000	98.50893	4.27709	7.38235
7.34234	19.34608	7.37003	7.22621	9.49581	35.61452	51.68538	1.72383	80.87640	76.58955	8.26293	7.36381	1079.10851	7.59090	1.00000	-88.81395	8.03408	9.07388
8.76747	18.42569	6.29997	10.96927	8.40533	-27.76952	56.16804	4.50255	38.62999	54.54145	5.84131	5.90776	1161.03823	10.76490	0.00000	30.79165	9.16471	8.54063
7.60754	17.08163	7.67593	9.76073	8.60208	28.98002	41.12223	1.16491	64.79409	64.19756	4.91222	6.92259	1070.40001	8.92669	0.00000	77.70636	8.31739	7.63632
	26.37680	7.15602	10.32385	10.46625	26.91756	37.67388	1.51273	43.95800	49.70778	6.23055	6.93329	1085.71306	4.89567	1.00000	-82.07842	6.93209	7.55790
8.32004	7.55299	11.41941	5.67053	6.60297	32.50611	59.95677	3.31152	54.68279	59.85922	7.79673	10.00827	1093.16988	7.02521	1.00000	120.14278	9.19874	8.21016
10.79308	19.89962	5.79227	8.78178	9.24327	52.4089	52.43052	30.46918	61.64932	74.19547	8.13410	6.78534	1086.06228	8.71429	0.00000	31.3237	10.47755	9.35301
9.21185	-6.30603	6.24463	7.57507	7.80136	36.08497	55.40055	7.08111	43.01725	59.84130	8.25225	13.36736	1193.01975	9.14465	0.00000	9.37082	5.50155	7.52342
8.12336	12.99906	5.41917	12.05409	7.83124	34.25628	63.01095	2.88569	41.39823	54.41400	6.23089	5.54003	1158.31454	11.42823	0.00000	-78.04471	8.54681	9.21103
9.28249	20.28141	6.19350	9.31883	7.71410	-8.28333	35.44834	7.44707	85.30403	68.27039	9.56389	9.08424	1167.70952	5.82891	1.00000	-35.03333	8.28393	8.22121
9.43421	26.71576	10.85289	4.89686	9.48100	-17.83333	36.05343	8.61664	61.08155	65.90810	8.18769	10.32968	1170.14816	8.39606	1.00000	48.41667	8.43950	9.04007
8.14421	33.50751	7.65766	9.25576	6.32887	-31.4488	42.37077	2.85796	49.41291	56.40429	7.21049	6.48046	1091.87204	5.76552	1.00000	-60.93173	7.35390	8.05717
8.09103	13.94831	6.56305	6.26184	8.06460	14.8361	47.12716	2.48880	50.73467	75.26290	7.01245	6.95596	1120.58656	6.51270	1.00000	120.97844	8.63140	8.88805
7.65694	14.30520	6.82633	7.81337	8.27243	34.25628	54.38173	2.39603	57.78813	72.23699	9.70565		1059.89828	7.98065	0.00000	-78.04471	7.31169	6.73304
10.11603	12.79737	8.32995	9.12683	7.35038	39.22493	68.72222	16.79674	52.36230	50.41459	7.28360	8.65219	1051.55488	9.99868	0.00000	42.85693	9.28992	6.83085
6.84617	8.74061	7.51682	7.44939	8.56802	50.8	63.55749	1.43048	59.03167	55.79488	9.55777	9.31475	1171.27202	6.32341	0.00000	3.16667	5.86144	9.20324
8.08939	13.29919	5.99658	10.32725	8.58240	39.22493	59.55517	2.86258	39.86259	71.98049	6.67452	9.16699	1199.42642	4.60459	1.00000	42.85693	4.52493	8.22332
8.16204	2.24471	8.22289	5.00636	10.05840	41.91886	48.51275	2.96767	42.32058	68.10896	7.91153	6.39047	1148.38218	9.24891	1.00000	8.73812	6.79160	7.47686
8.41778	34.16606	5.64695	11.52692	7.93827	32.57756	38.53675	3.45551	55.42477	71.38701	6.34030	6.45908	1096.40014	11.67332	0.00000	71.52847	8.42603	7.96889
7.98261	3.74671	8.64106	5.86653	8.25293	19.30157	34.77757	2.27855	58.07515	61.49095	8.50244	6.01869	1169.72021	9.73167	1.00000	72.85107	7.74984	7.77626
7.88135	2.15229	6.72011	7.36413	8.02787	51.21187	22.42450	2.41403	49.05627	70.19095	8.94539	9.63579	1192.70484	5.83521	0.00000	4.25633	5.42047	9.46729
7.46844	5.91184	9.28922	8.56657	8.64820	50.88506	62.41499	2.09054	54.36561	71.77258	8.28471	10.37664	1085.74946	7.53644	1.00000	4.07601	10.64979	7.97913
7.96964	27.81342	5.82009	10.31588	7.86493	49.5099	59.54995	2.49177	51.49158	75.93096	6.34257	5.80393	1090.65647	9.42541	0.00000	6.74549	9.27393	6.46630
9.17204	14.07029	7.84528	7.50935	7.76925	48.98333	77.36169	6.89142	43.65352	65.82647	10.29324	9.05962	1144.63775	8.96330	0.00000	2.61667	8.78740	9.14972
9.35330	18.64275	7.27010	5.83720	6.06174	28.98002	51.89163	8.50134	57.11900	68.78108	7.03724	6.21683	1082.14709	7.23258	0.00000	77.70636	7.87043	4.91595
7.17267	-6.03013	9.99224	6.06777	9.69769	-19.65	53.19913	1.69289	50.86805	62.93730	6.88742	11.15512	1155.23637	8.54992	1.00000	47.31667	10.34536	8.80605
8.34410	17.78750	8.64901	7.80198	9.33557	6.03333	52.18006	3.56569	45.45761	68.10764	6.92606	6.50403	1166.05693	8.26530	1.00000	37.55	5.24581	7.79546
9.39678	6.32725	6.24898	6.35904	9.38869	41.14676	52.97726	8.54779	45.59487	57.96642	9.44516	8.46080	1096.72420	6.10570	1.00000	-73.49484	6.90393	8.01367
10.09446	28.29678	10.16014	7.83565	9.43177	8.88988	76.04015	16.07582	57.73427	77.19394	7.29159		1102.15526	6.24220	1.00000	-79.62603	10.20013	8.51338
7.71868	15.97262	8.05182	7.45754	6.15888	49.03685	56.25578	2.99296	47.43160	65.43508	10.98349	9.86794	1194.15526	9.02937	0.00000	8.70745	11.13642	8.74851
9.43264	10.16898	9.53373	6.58504	8.58568	27.52948	56.68788	8.11511	58.60744	63.71898	6.72469	10.43871	1081.90693	6.72567	1.00000	68.75915	9.37657	7.73810
7.51131	12.92571	7.65765	5.01398	8.72262	7.57944	57.17591	2.10803	45.51972	69.66951	9.48631	13.76016	1132.17727	6.53683	0.00000	-8.53778	3.84938	10.12809
6.59091	8.19617	8.44716	6.71472	7.41503	-31.95224	61.21896	1.34146	62.32873	55.16233	7.94363	6.15125	1112.86209	10.04932	1.00000	115.8614	7.24913	8.31043
8.22864	15.03764	10.79810	5.21105	8.82964	48.78232	47.58958	3.77734	50.91842	54.92064	7.79286	12.44448	1112.90434	8.47815	1.00000	9.17702	10.23072	8.30681
8.86176	24.78261	4.26371	9.04490	8.80577	47.80527	66.43118	5.35167	57.89160	61.40861	9.82026	7.31440	1064.72799	9.22657	0.00000	-122.24064	11.04395	7.74604
6.12668	12.11651	7.62631	8.55843	7.89439	22.98212	44.06476	0.46282	54.17961	80.67199	8.60781	9.76462	1191.72056	7.69595	0.00000	-80.58556	5.95814	8.61964
8.66066	14.77141	6.65345	7.87105	7.38748	51.955	19.33251	4.15843	47.76406	61.89082	8.23614	10.80455	1138.30316	7.19424	0.00000	5.22778	5.58396	9.32786
8.26397	3.15598	7.21815	4.51304	7.89660	36.72544	48.37285	2.87699	70.16577	56.54003	10.43646	12.18459	1165.45333	5.06636	0.00000	3.55665	5.07072	7.21903
8.20801	6.30999	9.31510	8.59828	6.89365	19.32889	53.78763	2.94647	29.38498	67.38374	6.79831	8.03418	1111.00976	5.35705	1.00000	-99.32556	9.86276	7.68810
7.84345	-5.09594	7.78769	4.77341	8.92796	36.76639	60.52994	2.14460	49.46707	52.20439	7.09754	5.49178	1168.36016	7.10954	1.00000	3.47717	8.60395	8.19219
7.00911	17.45592	5.76346	7.40101	7.04875	34.4833	50.02607	2.15846	52.37535	57.55031	6.94982	7.97103	1070.52666	6.49211	1.00000	136.84186	6.59063	9.96903
7.87325	18.01634	8.91427	9.06282	7.35244	47.56494	38.15882	2.68189	46.53074	68.77909	7.07400	9.93384	1133.31623	7.24247	1.00000	31.33078	10.94568	7.08466
8.24184	23.34655	7.52482	7.42245	8.91763	40.49748	58.16173	3.31257	47.51100	69.11322	4.20773	5.33631	1128.29970	7.56671	1.00000	44.7662	8.47350	8.56994
8.05656	18.11601	5.28885	7.15564	9.08428	0.46005	62.46238	2.25185	73.69091	67.66470	8.87976		1163.07066	6.34737	1.00000	34.11169	9.40077	6.96745
7.07477	17.06959	10.28742	7.36147	10.05295	41.84364	47.33883	1.44881	58.87613	70.47076	6.21218	9.56127	1199.41793	7.39069	1.00000	-87.71255	11.43082	8.51390
8.86798	19.53745	9.76732	6.56815	8.27367	22.10194	66.41415	5.58454	65.60806	82.35728	7.63707	10.34417	1113.65302	7.58964	1.00000	85.37752	9.37430	8.52124
9.03425	16.12304	8.63921	7.35612	8.78464	36.24624	40.33848	6.11570	58.89262	59.18924	6.80697	9.80299	1063.86684	6.79889	1.00000	139.07204	9.07571	8.49403
8.44260	-2.75419	5.71803	12.22553	9.78690	42.7	33.89327	3.58251	48.77285	75.87626	7.01919	5.23931	1158.60910	11.85813	0.00000	27.25	9.49538	10.00873
7.11485	10.02318	8.95442	5.75123	8.93718	33.4425	64.21971	1.76172	62.44622		6.41374	5.79896	1166.65304	8.62121	1.00000	129.96972	4.04687	10.85116
7.15097	14.21072	8.88864	5.94835	9.44910	48.49144	30.92871	1.74460	56.78152	68.50570	8.62701	5.67092	1122.04050	9.03460	1.00000	9.20427	9.44321	6.12980
10.16131	5.06441	9.49525	9.63981	7.40510	32.35126	17.16134	16.25040	48.79925	69.39761	6.70256	9.91953	1188.04528	5.67497	1.00000	-95.30106	11.69184	7.95741
8.94268	27.51721	5.46436	8.59307	7.55571	53.19146	67.88853	5.33777	36.28614	60.86196	7.81790	8.84648	1135.22811	5.24545	1.00000	-2.52398	8.34251	6.85594
7.76463	17.87329	9.40698	7.43458	7.44378	39.12074	30.91460	2.67911	68.57044	59.87172	8.04035	10.94119	1086.22735	6.63954	1.00000	27.18052	9.25871	8.45695
7.16145	20.91113	7.47050	7.84677		16.0438	59.37268	2.34429	68.35529	59.20388	8.57099	8.93508	1167.30410	7.15453	0.00000	120.4861	7.96904	7.05452
7.92171	26.18573	8.57907	8.64963	8.56905	-6.48167	53.23906	2.67915	64.13924	63.77141	7.45185	9.99225	1130.93657	6.80421	1.00000	106.85417	9.93522	8.18301
8.02516	-0.70118	5.73280	10.35330	8.81113	23.04419	68.67005	2.96745	63.37508	65.92495	6.08646	5.10651	1061.74393	9.41629	0.00000	-82.00919	9.84407	8.56228
10.51217	10.80798	5.16348	9.00957	8.98340	50.80019	51.70015	23.13500	48.52891	79.06764	8.40602	8.16498	1197.91727	8.84996	0.00000	7.20769	10.86609	9.07095
9.46660	17.58680	7.43409	9.58595	7.51183	33.54428	61.23199	8.18827	69.45890	65.32947	6.24604	9.80689	1140.81868	6.40458	1.00000	-84.23381	10.61480	8.23961
6.84469	20.09471	8.66698	7.36878	7.19602	51.21667	34.18642	1.20628	43.11854	72.19335	8.56396	9.19011	1132.15427	6.80239	0.00000	6.26667	5.94649	9.73243
7.86170	9.91248	6.59204	7.59743	10.16751	23.49668	41.81294	2.04731	40.62027	75.73222	9.33091	8.10230	1165.99616	6.59233	0.00000	86.68363	8.98324	8.98455
8.72406		9.14901	10.26706	7.58565	38.06084	34.15175	5.00639	13.60520	67.43470	7.72719	11.32002	1134.54285	6.72209	1.00000	-97.92977	12.13669	8.80774
9.08515	7.40337	6.06343	6.98941	6.90706	25.92127	56.98831	5.82385	64.34208	76.90868	7.11469	8.13759	1150.34443	5.63707	1.00000	86.79271	7.02736	
7.73272	7.66503	11.45249	5.03763	8.48751	40.87363	75.93753	2.39582	75.18712	74.05328	8.23510	11.88828	1163.39262	7.93017	1.00000	14.34085	9.22781	10.50676
7.61820	14.82936	9.04180	7.89060	7.23470	34.06635	56.91761	2.14908	38.58830	86.36242	7.48751	10.02676	1173.51162	7.68215	1.00000	-84.67837	10.30878	8.91900
10.96085	17.27761	6.15655	6.92363	7.75953	43.67681	64.03975	36.15897	34.43764	60.40624	11.45257	10.94853	1158.56874	10.18458	0.00000	4.63031	8.48728	8.66872
8.02248	25.91620	7.81011	6.79034	6.84948	-21.42917	30.85387	2.54702	60.95802	60.41596	6.55318	6.36909	1120.66467	7.61768	1.00000	-45.94722	7.46619	8.26732
5.99514	6.31079	7.79126	4.93339	8.78601	40.65538	54.85804	1.38513	53.63619	71.84974	10.67343	13.37888	1117.40712	6.10502	0.00000	-74.38987	3.79939	9.14578
5.19470	18.26479	9.97387	4.54809	7.62102	47.56494	39.46334	1.11549	38.98900	70.71666	7.55514	4.38025	1093.57299	9.20518	1.00000	31.33078	6.03803	9.57131
8.00970	29.14073	8.29880	3.78630	9.93045	8.56697	8.87051	1.85912	76.03757	70.39306	8.27956	5.96300	1081.23061	8.51523	1.00000	123.33471	6.43712	7.97540
8.29141	-4.98976	6.93710	9.66097	9.75333	34.85	41.78135	3.34352	52.43981	60.17343	8.63338	7.08066	1129.45555	9.56144	0.00000	117.33333	10.33373	7.28477
8.76104	16.69100	10.25534	7.97322	5.53063	13.44581	51.66047	4.91876	46.31704	71.02999	5.13394	6.48063	1156.18137	3.13427	1.00000	101.18445	8.91827	8.48124
8.52030	1.21995	5.93620	7.21958	9.48310	53.81667	45.83535	3.93222	44.40918	75.09304	9.81771	9.81146	1056.31051	7.22403	0.00000	-3.05	6.68485	6.79821
8.32582	14.07131	6.50041	10.34477	8.34115	54.39304	45.73840	3.67977	60.41514	72.63608	6.09973	7.07992	1147.53982	10.99042	0.00000	53.26023	8.90906	7.41669
9.34623	12.72464	6.78141	7.12361	9.22438	43.32686	46.84029	8.14055	57.92375	66.21697	8.33648	9.38941	1131.77196	5.22697	0.00000	-2.98884	5.45390	8.72426
7.91693	13.04680	8.02314	4.64190	8.67710	53.94313	39.18088	2.63819	50.49152	59.53934	8.77930	6.08210	1152.70621	9.99808	1.00000	10.30215	9.33857	9.57332
6.77085	0.26616	8.02395	9.62401	8.23988	-31.25033	52.31783	1.43300	55.86070	62.59631	6.34888	9.25967	1119.61564	5.36919	1.00000	-61.4867	9.60249	8.12400
7.71928	11.60036	7.81106	8.60583	9.88741	46.67535	68.03562	2.59622	69.96859	59.68499	7.63532	8.14030	1140.04523	5.82228	0.00000	5.55575	7.38916	8.59932
8.97756	21.24277	8.40017	6.29189	7.94504	43.83125	63.40630	5.83919	42.59744	64.41947	11.02598	8.42792	1167.37069	5.06968	0.00000	5.03586	5.67752	9.19235
8.90146	31.53529	7.04435	7.95454	7.98306	19.32889	46.08173	5.70775	47.55586	78.99863	5.40808	6.70006	1150.94098	7.83057	1.00000	-99.32556	6.30385	8.72743
8.25602	46.53148	3.03454	8.81240	7.20465	-34.28853	63.26804	2.92646	41.50955	62.88894	7.21958	10.87242	1126.14393	3.29162	1.00000	146.05093	8.74369	8.76442
9.14527	16.08848	8.82132	6.47363	7.45782	40.57788	65.42466	6.65936	48.14428	65.53908	8.33519	5.97308	1074.51323	8.12393	1.00000	-73.95958	6.54555	8.11235
7.60953	26.31559	6.93342	6.84945	8.31544	32.57756	52.87954	2.12296	67.09646	69.31973	6.70030	13.31548	1085.11958	11.14382	1.00000	71.52847	10.70789	8.76079
9.63344	9.98006	9.08576	7.08331	9.04696	36.72544	46.72515	9.82229	49.55163	75.07199	9.69863	8.73687	1142.11034	5.31364	0.00000	3.55665	5.24863	8.93213
8.04481	24.83355	6.22210	11.06308	7.87463	38.07789	52.38109	2.71264	53.23586	66.75014	6.96202	6.15893	1149.48816	10.14764	0.00000	13.44275	8.90684	8.18687
9.73201	3.83747	6.84605	9.41807	9.21022	42.50729	70.46289	11.39024	56.30142	70.96300	7.93753	8.03751	1143.08342	3.81756	1.00000	1.53414	6.99622	9.42902
8.92764	3.42922	7.91081	8.93793	8.96262	4.94273	63.23606	5.53715	57.80719	68.38928	8.45296	7.96175	1051.38147	8.25003	1.00000	15.87735	1.71204	
8.08180	20.41299	8.17950	4.32253	10.29473	35.61452	58.26974	2.78687	68.74821	62.50565	6.73401	10.40167	1052.34026	9.22736	1.00000	-88.81395	7.69641	10.10998
9.19015	4.35393	9.63351	6.24149	8.62454	33.4425	47.44741	6.38879	46.83530	80.36509	6.87276	4.83001	1054.40039	9.15797	1.00000	129.96972	5.42935	7.59095
8.19038	19.08282	6.47112	8.03057	7.31320	42.30865	42.39829	3.00280	48.97987	75.99362	9.04965	8.52361	1109.18622	7.35424	0.00000	-83.48216	8.57935	8.17065
7.49069	15.42671	10.94221	11.10374	8.12062	-25.54073	34.19669	1.93836	43.27201	61.80099	4.56274	9.00103	1057.53532	2.04566	1.00000	152.70493	12.93099	8.85710
8.05234	-7.09548	11.33681	7.85861	7.91618	33.78333	46.67353	2.79502	71.30469	54.10334	8.39307	6.98298	1121.87937	5.07896	1.00000	114.51667	8.72553	9.55416
8.27043	27.22851	7.20302	7.65593	8.56855	51.65	37.46479	3.51495	40.61584	71.62611	8.83326	10.72737	1163.74863	7.17288	0.00000	-0.2	5.31609	8.75208
8.98129	20.30987	6.27510	9.52537	8.14663	18.87813	65.35861	5.54835	55.03176	59.16397	6.84120	8.59379	1198.56398	5.37941	1.00000	72.93924	3.25622	7.77092
6.42909	-1.52707	4.74649	9.06356	7.21193	9.91861	52.05141	1.18449	65.91507	60.88703	5.02135	7.18238	1092.42771	10.23354	0.00000	-68.30472	8.56566	7.92616
8.54347	22.57302	8.17324	5.44743	8.47157	-22.9	53.79631	4.12465	40.44350	73.84374	10.28408	9.77581	1077.88065	5.21186	0.00000	44.53333	5.36409	9.40376
6.90726	7.63934	9.76574	7.29933	8.68886	42.22718	49.95713	1.67260	57.66925	66.79646	10.82102	7.54846	1092.66941	6.45546	0.00000	14.39024	12.96585	7.14584
9.43925	7.26919	8.90868	5.94380	10.43819	53.37596	63.32159	8.72143	72.72626	56.61162	5.61756	5.11823	1193.49388	9.10406	1.00000	51.3452	6.94788	7.87427
8.55582	17.70068	11.07037	6.44697	7.27682	60.97944	63.99942	4.08505	37.31869	56.71153	8.16934	11.99531	1112.45259	7.48007	1.00000	76.92421	9.92898	8.55191
8.17293	17.79787	9.36088	3.49502	8.83650	-24.19436	47.35357	3.27156	64.39441	69.15697	7.68353	9.37030	1113.52629	7.76130	1.00000	29.00974	6.80111	7.29759
8.63758	16.37453	6.27421	8.97042	9.05799	53.16167	50.32136	4.58632	48.16156	69.18988	7.86212	6.66548	1082.23831	8.70708	0.00000	6.76111	10.42054	11.11509
8.88585	8.85824	8.41456	8.84006	7.66304	4.88441	51.29233	5.48547	53.24316	69.74838	8.69325	6.59256	1164.83385	7.78599	0.00000	101.96857	11.37307	8.54051
8.36357	26.80208	8.61912	8.19895	8.10099	14.93333	54.64999	3.41306	77.81144	65.75250	8.49256	8.83424	1051.54425	7.09267	1.00000	-91.11667	9.05736	8.31214
8.25034	1.69667	10.55139	5.39873	8.74786	41.6764	68.73751	2.74531	57.81021	64.36423	7.65128	10.32041	1063.16744	8.63149	1.00000	-91.58045	9.78934	9.22022
9.32640	20.95867	9.71920	5.79260	7.90585	36.19278	54.77892	8.22895	72.06286	67.34541	6.36562	10.79240	1123.69528	7.93694	1.00000	117.65694	9.89883	6.89929
8.98612	13.16921	9.78838	11.20143	9.63782	-28.44917	26.75072	5.66157	61.70096	77.46849	9.04387	9.85188	1169.04706	6.84231	1.00000	-52.2	12.51451	9.19412
10.10521	17.32313	8.23125	6.88142	9.29617	35.85	33.42873	15.49151	52.31979	75.73666	8.70118	12.95630	1093.62456	7.77309	0.00000	117.7	3.56870	8.17232
8.37468	5.36993	8.84159	4.63432	8.97528	45.51667	45.98739	4.01159	56.70649	74.48313	6.34589	11.60950	1129.83597	10.56611	1.00000	4.86667	9.80558	8.76856
8.13822	-10.17495	7.31821	7.88489	9.14323	44.97639	48.05973	3.18560	64.14238	64.38506	6.94150	6.89127	1177.91379	6.61528	1.00000	19.61222	7.80391	5.45833
9.63476	17.26413	7.26528	7.09485	8.21266	39.08367	58.36167	10.83446	77.57471	65.81768	7.97473	8.34949	1075.69212	8.19829	0.00000	-84.50855	10.88529	9.21199
10.10866	10.90644	5.88832	6.87296	8.58218	36.08497	38.45943	15.96529	59.73208	73.95691	3.97403	7.68607	1119.82206	8.71548	1.00000	9.37082	5.84415	8.21180
9.53087	21.93872	7.22707	10.36333	7.78202	46.32374	63.43441	8.92122	43.49877	67.58945	7.64037	6.03276	1078.26488	9.32478	0.00000	-120.00865	10.15210	9.77907
6.66996	25.94692	10.88980	2.54098	8.06932	34.31	58.20739	1.59052	62.10281	66.69568	7.77452	9.19026	1108.64780	9.04670	1.00000	-2.16	6.79264	8.01569
8.53186	18.89469	11.99176	5.65861	8.18062	37.60876	56.13400	4.43754	61.43324	76.27600	6.31366	8.48979	1093.82693	6.55799	1.00000	-77.37331	10.17608	7.79513
7.63695	21.42999	5.54619	7.12795	6.84275	-25.42778	40.01123	2.08487	47.41060	72.78313	4.69605	7.82301	1078.73147	7.47479	1.00000	-49.27306	5.84872	7.95728
