PRES	PM10	PAHs	PM2.5	O3	Pb	warning	NH3	CO	SO2	longitude	CH4	NOx	CFCs	H2CO	TEMP	C2H3NO5	latitude
1125.40990	8.93407	6.96396	7.96911	9.62289	51.66986	1.00000	7.35268	7.99585	6.85292	2.61667	5.28317	8.45508	40.49272	45.25972	23.85808	12.65952	48.98333
1051.94732	6.36701	9.39520	5.53776	5.98340	39.72215	0.00000	8.43136	9.48111	6.72407	2.18247	9.73302	7.67103	47.01945	44.39406	27.28256	3.05125	41.41204
1085.86494	7.40468	6.36584	5.05099	7.16077	33.82013	1.00000	4.85399	7.46450	6.28924	122.8637	7.66745	9.82424	78.99989	63.32976	-4.97263	3.56482	9.3337
1130.66632	6.91439	5.29878	7.86855	8.43876	44.18968	1.00000	5.66708	8.63232	7.19879	-93.12577	6.00551	8.99809	21.76418	70.34483	21.55504	3.63327	44.73941
1156.79434	6.67051	5.71397	9.00544	10.85643	69.38763	1.00000	7.18029	6.16861	8.93742	85.94001	7.31163	7.95013	31.94794	39.04760	9.41900	4.94349	25.49043
1190.02467	5.64981	8.11825	6.18195	6.65396	53.18487	0.00000	6.25952	7.03708	6.81066	15.16554	6.36787	7.69659	35.77481	57.74724	35.65824	2.52608	-4.5833
1143.74289	5.69254	9.65632	7.55157	5.28849	64.25035	1.00000	6.69321	9.90399	6.82068	44.7662	5.31659	4.23942	42.07803	47.01653	13.43002	2.10271	40.49748
1092.68574	7.11551	8.15766	6.97301	7.62592	60.00202	1.00000	6.05149	9.78468	8.09680	-117.79394	5.33681	7.13736	51.58780	66.73543	17.22986	4.33796	33.76446
1074.33306	6.96387	7.20211	6.75988	4.27023		0.00000	6.42929	5.83780	8.51758	4.69889	8.06052	9.56033	56.37062	44.96988	12.33611	3.48980	50.56149
1173.30448	8.25537	6.41763	7.66815	6.83071	51.45788	1.00000	9.58742	5.70679	6.08916	-76.51552	9.46815	7.39093	42.15796	60.94629	25.77845	7.39663	39.32011
1146.30229	5.80316	6.58592	7.54291	6.93695	67.45574	1.00000	4.25421	11.11934	6.99115	27.02444	6.53518	8.14428	39.17242	61.41994	15.77589	2.69656	39.59611
1190.75863	8.07601	7.12003	7.29241	5.66959	38.94946	1.00000	5.13380	7.92388	6.80873	-79.59415	8.02450	7.92103	44.05970	60.39774	22.42790	6.06512	-2.13404
1094.30682	8.06790	7.73699	6.95269	5.84409	61.97036	0.00000	4.96423	6.30376	7.41342	77.54372	8.09828	11.60889	34.26770	43.45142	17.54005	6.44395	10.12268
1120.31809	8.33661	8.77923	5.81544	5.22696	55.75116	0.00000	6.97758	6.41471	7.18399	17.80774	6.39733	9.24947	46.35188	61.59989	4.14061	8.33270	40.55851
1050.23986	6.22916	6.17654	6.07057	10.22252	75.48811	1.00000	8.49706	7.49269	6.74375	39.85331	5.88704	5.61938	52.65374	42.72642	16.58234	3.01944	57.30185
1116.94905	7.56113	6.96998	8.55436	11.72681	85.54692	1.00000	7.28532	5.53099	5.93265	38.01667	8.88626	6.35020	42.77282	52.87365	0.81292	5.06724	11.85
1116.15026	6.28446	6.08799	5.75024	9.28483	42.60754	1.00000	6.04243	8.25101	7.15745	18.28333	6.74675	7.58354	32.73306	31.54165	4.88560	1.98587	59.33333
1153.68978	7.78475	3.53362	7.28703	8.56147	66.97342	1.00000	4.62525	10.47927	4.91414	-70.6996	7.30586	8.14802	54.78849	45.76597	24.49641	5.42728	-33.59217
1165.87631	9.00756	7.84362	7.40651	5.13948	66.92215	0.00000	6.57266	6.62219	8.55348	69.67639	4.42741	10.54853	29.36846	39.52807	10.44026	13.07067	41.29444
1118.71500	6.22856	8.27627	7.46025	11.67995	66.86810	1.00000	9.35888	8.55182	7.29165	-87.71255	8.52569	6.16193	68.59049	42.28245	25.07006	2.55013	41.84364
1163.66507	6.80905	6.47704	7.04125	4.47774	51.38204	0.00000	6.50723	8.53289	7.28970	13.32127	7.24179	9.94913	69.33489	47.09212	16.10564	4.24967	52.59319
1110.39754	6.84431	8.58206	6.19099	5.67566	60.85564	0.00000	6.95729	6.44392	9.35583	46.10925	8.85920	7.88436	52.72814	66.49927	4.65420	3.22475	43.35071
1055.10879	7.81537	7.39637	7.25114	9.96276	50.23778	1.00000	7.84488	7.67181	7.87525	29.41824	5.27181	6.01302	48.90026	52.91483	11.21178	4.75490	45.99194
1051.13270	6.83626	5.45519	6.89870	9.60976	72.23631	1.00000	4.86672	4.23874	8.96650	14.34085	8.06929	7.58240	39.96298	56.44848	17.66360	2.98934	40.87363
1106.95083	6.72893	10.88809	7.47230	7.38963	38.62204	0.00000	9.68186	7.92501	6.85521	127.08472	10.16328	7.16704	51.10409	57.06209	3.29287	2.98719	36.20389
1108.07037	5.86364	4.99724	6.88389	7.68570	61.80934	1.00000	3.03478	5.43596	6.25485	-49.27306	6.69024	10.55995	52.59884	35.11334	14.73344	2.30328	-25.42778
1149.13288	7.94618	7.70034	7.57078	8.45491	43.81098	1.00000	6.49773	7.01717	6.84708	15.87735	10.14925	8.60928	48.90865	49.77341	32.53125	6.48588	4.94273
1091.03061	8.00431	7.65839	7.92271	4.18346	27.19461	1.00000	8.42308	7.22059	7.09511	139.6853	5.89118	7.52839	48.33654	37.21187	16.33343	5.85964	35.815
1153.79235	5.72963	7.82744	7.08288	8.31979	47.69288	1.00000	3.20108	7.75721	7.13816	73.66633	6.62739	9.24939	61.53014	67.42634	12.39528	1.78661	25.92493
1063.03634	6.37097	11.27356	7.34128	5.78984	55.17588	0.00000	7.41703	5.20993	6.77340	151.07986	7.55212	9.20486	58.70637	64.47532	22.12437	2.61124	-33.88096
1052.80069	5.94077	9.10541	6.71335	6.72867	41.63611	0.00000	3.67947	3.31326	7.62700	-1.48119	11.60899	10.76962	56.72952	56.27182	23.60673	3.04600	53.0233
1144.29600	7.77583	6.65036	7.85310	9.45369	50.26179	1.00000	6.82284	8.69838	7.96039	-91.73625	5.65251	7.38948	68.84367	58.60164	19.24305	5.53017	35.25064
1131.33212	7.36697	7.79942	5.94204	6.59995	25.09577	0.00000	10.65391	7.34988	5.14348	37.99117	8.32115	9.05049	31.17038	29.42041	4.07906	3.95746	44.92934
1136.93277	7.21394	5.07522	6.76460	8.15535	66.03298	1.00000	5.46469	10.34689	7.48720	15.46667	4.71581	10.61109	47.51392	87.17070	18.17482	4.29835	47.05
1157.84044	7.85362	12.20099	7.07119	9.51358	48.99055	0.00000	12.56580	7.31758	7.13999	33.72798	12.78871	4.59803	45.33898	43.37624		5.16092	53.53395
1185.88556	6.18541	6.89372	6.57962	9.12113	65.84535	1.00000	6.88005	8.11188	7.07187	127.08472	3.44750	10.01076	44.23045	67.24159	9.69781	2.15611	36.20389
1096.53324	6.27883	4.48815	7.13927	7.93542	44.27543	1.00000	4.72061	1.94162	5.99004	5.06258	11.25228	8.57730	65.87147	61.52655	36.50449	1.64819	7.50251
1092.22546	4.94956	6.40526	8.57894	9.04483	44.99405	1.00000	6.60771	7.20128	7.69101	145.18333	7.84304	8.42267	35.31296	31.01365	3.27420	1.49175	-37.9
1060.80435	5.80517	6.87364	6.50326	6.87314	38.83454	1.00000	6.31861	7.43927	6.47376	1.26738	5.21533	9.53065	39.57016	63.77069	7.27837	2.84463	51.84819
1194.49780	5.49425	5.18214	8.61148	9.95573	36.77661	1.00000	6.09218	7.16017	7.06398	19.27498	6.74692	9.43058	50.13145	62.38600	7.31289	1.95706	50.20528
1103.36082	9.09371	3.29465	7.51914	8.01920	44.97015	1.00000	4.12734	9.98518	7.14516	12.19458	6.20595	11.04433	67.14879	27.89988	-6.45136	12.62737	10.61285
1112.06531	6.50047	7.74240	8.22473	8.12780	53.62848	0.00000	3.92850	6.06310	6.95788	-87.71255	9.00036	7.81398	56.31509	48.44696	-17.31091	1.49786	41.84364
1152.75075	6.82106	9.42906	7.09680	5.26112	64.97393	0.00000	7.58703		7.06972	-79.00453	8.61152	6.89200	58.42402	43.25309	12.62619	3.50512	-2.90055
1160.90524	5.55091	5.71972	5.73083	8.14413	36.52236	1.00000	5.73149	5.86045	8.22529	-122.2054	8.99734	9.81593	42.50270	43.48156	18.84430	3.08944	47.76232
1080.61546	6.45495	9.49391	8.21946	5.14408	32.64398	0.00000	6.08693	5.19589	6.91921	88.18466	9.01283	11.39392	63.50499	50.96763	28.61679	2.91106	22.19303
1133.74785	6.73189	9.09771	7.18537	5.49264	90.54058	0.00000	6.03470	4.71945	6.07310	-102.04897	6.59584	10.73003	46.13003	60.78163	14.62433	2.98208	19.64745
1104.94623	7.12010	6.41695	6.33370	7.16652	55.22250	1.00000	5.99685	6.82406	5.69344	19.27498	7.69434	7.87630	51.61852	73.47926	25.19551	4.68727	50.20528
1054.50466	8.21917	7.66726	6.66326	4.01406	52.17945	0.00000	4.94768	8.70901	7.86462	8.55552	6.08038	11.15037	60.73177	57.30146	24.23491	7.43962	40.72586
1055.30728	6.64055	4.46162	7.23968	7.15074	62.55892	1.00000	3.92568	3.43777	8.67423	76.56719	9.36744	9.66691	54.75280	30.55654	38.56662	2.31067	24.41288
1179.00465	6.94467	5.99145	7.70306	10.81077	82.31223	1.00000	7.48776	8.99397	8.26958	4.69889	5.23857	7.08237	60.67671	47.21493	29.70281	3.74715	50.56149
1161.12474	8.48269	7.84607	8.38367	5.75906	48.98929	0.00000	8.62056	9.15324	8.33833	0.47713	8.98399	8.38122	48.97613	74.37756	33.57532	9.58455	51.39323
1087.82365	6.83485	7.63488	6.44959	5.55184	48.32194	0.00000	8.58618	9.04760	6.10894	-73.81669	9.05839	7.77492	44.21788	54.01116	12.30381	4.41881	45.44868
1091.85712	9.64246	3.26900	6.39420	7.91036	71.07703	1.00000	5.08081	6.13677	7.29218	-86.19903	4.27871	8.78720	64.86553	26.08718	21.49692	22.80157	11.84962
1071.90687	6.56164	8.74733	6.15689	5.74592	47.84049	0.00000	6.53632	6.87025	6.88424	122.74754	11.54443	7.37192	41.13450	53.45846	4.37985	3.03688	40.85158
1062.23171	7.11334	4.36514	6.38394	7.21176	77.97754	1.00000	5.48373	9.76005	7.68642	-79.00453	8.35752	6.91617	50.55872	42.04445	29.30661	3.43428	-2.90055
1062.31280		5.85823	6.86545	7.43956	62.09148	1.00000	6.14372	6.30415	7.66871	57.3552	9.39905	10.10074	66.17351	47.88501	8.82369	5.19746	51.4781
1164.42022	7.19101	7.65905	6.58422	7.96285	60.86394	1.00000	4.55320	8.18453	8.09676	-41.25528	7.71624	10.15378	53.16569	62.40948	3.04778	4.51100	-19.32556
1112.78370	7.98255	6.29077	7.85651	8.74859	67.65611	1.00000	5.73960	3.93964	8.40472	-82.00919	11.63032	8.71160	61.66669	79.21554	18.00638	5.80539	23.04419
1102.89286	7.70257	7.37435	6.95275	6.38093	71.97215	0.00000	3.55703	3.90105	7.44895	-84.62081	7.46276	11.59332	33.10416	52.70280	21.30417	3.81013	42.7392
1190.96483	7.07541	11.25587	7.67784	5.78809	70.37049	0.00000	7.38462	4.31125	7.33917	-89.10944	8.41413	7.72532	46.30253	49.69930	16.71944	3.25020	13.70167
1140.15081	6.39995	6.67490	7.60948	8.37801	37.27909	1.00000	3.89661	6.17216	8.51829	-82.07842	7.61381	9.36014	39.35466	64.21413	23.95054	1.49100	26.91756
1117.73706	8.97113	5.35969	6.93962	8.41775	52.03307	1.00000	5.63126	7.88441	6.85779	7.2278	4.80099	7.50169	35.70580	48.00580	4.27654	14.07929	50.64336
1061.53827	8.32481	5.78974	8.67684	8.64314	61.22971	1.00000	8.69112	6.69926	8.96802	-60.1831	9.58810	7.98878	44.25924	52.12876	9.21353	6.90193	46.1351
1055.22230	6.09950	5.85163	7.25812	9.73660	57.81600	1.00000	6.44740	5.32908	7.73273	122.20488	9.07402	8.06766	32.82533	48.09061	27.74800	2.77943	29.98869
1152.37965	8.17215	5.56971	6.11481	8.48403	71.42179	1.00000	6.75869	7.24353	7.49824	-77.4286	6.42628	8.96323	41.41765	50.79189	15.25130	5.93549	39.00622
1065.29571	7.80251	5.10539	7.13726	9.30076	62.50553	1.00000	9.29755	7.37377	5.22262	2.31889	7.64220	7.35235	59.20915	59.11182	13.22039	6.10276	35.21222
1199.94998	7.38680	10.92426	6.13705	6.74540	50.03690	0.00000	8.92464	9.21504	6.64074	111.73861	9.13691	8.22156	56.85244	41.72558	18.67734	4.05115	35.20889
1160.68202	7.49293	9.42963	6.55774	6.97500	59.83119	0.00000	6.34021	8.09381	7.92469	-91.06177	6.64749	9.23819	45.69080	68.66171	3.90163	5.15852	33.41012
1053.95342	8.33906	7.31260	7.92410	9.07538	54.39928	1.00000	6.62644	5.86186	7.73730	77.5609	10.62110	9.30749	47.49708	61.68199	12.77139	6.32802	11.00599
1148.40695	8.54431	6.68117	7.05091	9.65961	43.46443	1.00000	4.90064	10.47440	7.06147	121.12251	6.37006	8.76097	55.62843	56.52047	12.82037	8.90489	14.62578
1109.49769	6.47876	10.10403	7.28249	6.91054	43.74484	0.00000	7.25451	8.46002	8.61145	2.31889	9.28456	7.51872		59.26832	32.16036	2.84104	35.21222
1089.52875	8.28714	4.30067	6.96839	9.15018	46.47785	1.00000	4.81884	4.45552	5.39089	-58.70072	6.48444	6.96545	43.50284	41.28600	1.00806	7.06011	-34.74785
1130.04990	7.44594	3.26287	6.88684	7.10372	65.76978	1.00000	5.81224	3.45044	8.57277	114.51667	9.03962	8.12143	56.66535	44.84107	6.67984	4.40419	33.78333
1191.85333	6.54878	9.66967	7.17768	4.16608	55.83859	0.00000	8.57916	5.66637	4.28358	46.5813	7.71892	7.49949	45.28839	41.05100	23.57555	3.20127	54.8421
1142.21333	7.75012	8.12459	8.02469	2.80580	62.23663	0.00000	9.62836	6.81583	7.90090	112.23109	4.77272	6.89353	42.60078	68.45674	27.68129	4.80295	-7.57897
1108.91827	6.61876	6.19563	8.43989	10.61938	53.51659	1.00000	7.48713	8.43500	6.70619	-93.75018	4.26302	8.83418	51.43028	67.61941	17.44542	2.93206	32.52515
1125.82702	5.67493	7.42987	6.76950	8.86770	82.15255	1.00000	6.64096	6.63918	8.42276	-58.44417	7.97483	7.25055	75.24793	29.35106	16.46043	1.45148	-3.14306
1198.17543	6.55206	9.17437	8.06328	8.07962	37.53916	0.00000	4.33924	6.69608	7.14132	10.03988	9.44395	8.98757	31.44175	51.40869	-2.94568	3.68217	53.6052
1192.46827	7.92488	10.66436	10.07026	6.63463	70.28312	0.00000	5.96114	4.50643	8.61102	-117.54866	8.07304	9.02626	70.32899	57.09756	4.12390	6.23105	33.93113
1189.96357	7.14731	7.40418	8.00474	8.17861	65.57964	0.00000	3.41695	6.66965	8.93187	112.23109	9.29722	9.53632	42.08727	65.31978	7.49377	4.28489	-7.57897
1182.89283	7.32644	7.79760	7.13666	8.10813	44.03636	1.00000	5.53229	6.84190	7.44857	7.2278	10.18692	10.37688	39.05606	28.29265	6.55862	4.99030	50.64336
1158.17073	5.09393	9.96123	8.22141	6.48193	56.14503	0.00000	8.07927	8.79219	7.14798	-8.53778	9.42585	7.51763	35.02667	55.08813	12.95755	1.91712	7.57944
1182.40757	8.07678	8.23878	6.48476	6.04421	59.50363	0.00000	5.69864	4.71236	6.66931	28.88222	7.14846	9.07055	79.13592	44.58853	-1.84365	7.16077	40.37528
1192.90456	7.55897	6.03187	7.26108	8.41690	51.06173	1.00000	6.91323	6.90661	6.19115	37.73333	4.85342	9.12002	44.59878	66.91988	11.18553	4.88804	-4.06667
1159.01861	7.58508	7.26161	6.24647	7.04060	52.87395	0.00000	9.37416	7.78945	8.10123	1.33467	10.09893	6.42547	43.84709	43.70070	9.69349	4.49545	43.61058
1135.40414	7.88818	5.56897	6.04685	7.38656	77.55475	1.00000	8.01112	6.50285	4.70413	9.37082	10.00014	9.01717	72.52227	56.64215	18.62847	4.92236	36.08497
1085.75273	6.93235	7.91417	8.39980	6.83697	72.24412	0.00000	12.14170	8.58783	4.16264	76.56719	10.63634	6.97648	67.22551	80.37858	-9.95733	3.60637	24.41288
1183.67841	6.84650	7.47645	6.96748	7.06088	53.80358	0.00000	8.26396	4.37957	8.11803	-45.94722	8.98800	7.85501	72.03003	58.56176	25.35642	3.22306	-21.42917
1174.31993		7.64595	7.18485	6.46953		0.00000	5.48673	6.08864	8.47327	75.35927	8.11462	7.01318	69.96982	57.48708	31.73145	5.52430	12.04161
1185.40486	6.33218	6.30732	7.52492	10.33388	59.17171	1.00000	8.46401	5.23004	7.35834	-71.08977	10.59644	7.48509	45.91604	53.29517	5.34112	4.01760	41.9001
1115.28906	6.30490	7.13239	7.47423	8.49876	44.33433	1.00000	6.68042	6.50382	9.67500	37.56667	6.50799	8.54758	54.85380	50.43184	8.78224	2.73252	55.85
1086.20825	9.43460	7.86356	7.18213	11.47820	79.27154	1.00000		6.28401	7.32011	-1.29772	9.60837	6.25805	41.68153	33.75873	9.70862	19.77746	50.76306
1072.19064	7.29365	7.69151	7.38146	6.27361	63.77589	0.00000	6.18998	6.13658	7.68205	38.15035	5.51246	7.26581	40.81664	27.00582	9.97344	4.36715	49.41029
1189.65469	7.29661	7.81677	8.02804	4.33391	26.27017	0.00000	7.59482	11.22363	7.55392	7.2278	8.66910	8.65711	34.95857	56.03226	14.37644	4.27145	50.64336
1073.73515	7.33901	5.40786	5.96781	5.55922	51.08862	1.00000	3.68387	11.80913	7.47773	73.08333	7.75995	7.19438	13.91656	48.92873	9.30664	2.92443	19.21667
1156.31323	6.27654	5.69106	7.99094	7.79053	42.01814	1.00000	6.05677	8.57575	7.98023	2.61667	5.51063	8.78347	70.88214	40.46476	16.59645	1.56071	48.98333
1059.43602	5.85965	11.45679	7.17329	8.59847	44.21021	0.00000	12.22865	8.75665	7.02487	24.43973	12.15464	5.17813	57.53591	31.17303	16.78541	3.68575	0.76755
1076.90776	8.98513	4.06918	7.72634	9.92485	54.05372	1.00000	8.73969	4.14361	9.80513	-95.63079	9.39445	7.11167	51.60493		18.68711	13.90623	31.76212
1185.18977	7.28782	7.89592	7.91661	8.07268	21.88818	1.00000	5.40175	6.76386	6.95688	60.70278	10.34474	9.99382	79.53571	40.58892	21.48357	3.53797	55.75556
1186.94072	5.44726	4.55330	7.75567	8.49023	42.86669	1.00000	5.54390	3.64355	6.25490	7.11393	9.42712	8.59651	26.81728	56.20121	6.40348	1.44185	51.08468
1160.73233	7.77320	9.10468	6.36520	6.78138	55.72259	0.00000	11.91975	8.86361	7.03049	34.37389	10.65063	7.13843	39.49897	64.82121	17.63364	6.25729	40.1675
1152.10832	6.56405	6.57573	7.00008	8.87856	52.46133	1.00000	6.01058	8.04653	6.71712	7.973	6.07779	9.31344	43.91114	60.79853	7.16022	2.92153	51.168
1128.14114	7.63772	6.91414	6.54636	3.59796	72.68763	0.00000	7.89210	10.88428	7.24438	130.94098	8.45604	9.62145	60.58168	69.57242	11.22360	5.20904	33.3213
1164.34369	7.97438	9.06905	7.81492	6.35860	41.52986	0.00000	5.21322	6.74016	6.95092	37.56667	10.63447	10.04764	59.76201	33.92362	-11.86264	5.50323	55.85
1137.41897	6.88957	8.17572	6.13362	8.84156	83.20279	1.00000	8.45452	7.21078	5.96729	31.33078	12.01922	8.44044	62.77613	58.24062	17.64719	3.57862	47.56494
1149.55892	6.50411	9.27842	8.27185	6.55954	65.21455	0.00000	7.62430	6.55157	7.61618	77.24779	7.89176	9.65606	36.10542	50.80013	19.88586	2.89609	10.58806
1057.91992	8.03254	10.97219	6.67452	6.02301	34.89071	0.00000	7.39259	5.86936	8.52236	56.36091	6.13708	9.98486	40.50522	38.30396	4.33927	6.70481	51.78771
1180.34689	6.45614	5.75808	7.13310	9.14503	72.38596	1.00000	3.84074	10.42716	7.34541	-15.58602	7.26158	9.53748	72.06168	74.27452	-4.01103	3.18720	27.76056
1196.14267	8.67537	5.45926	5.66935	7.93937	74.72971	1.00000	5.38300	4.71519	7.78021	-87.93341	10.02781	9.16231	34.68436	59.96419	13.53341	10.12552	42.55308
1088.95297	8.86775	12.37223	7.54486	6.55688	64.17466	0.00000	8.15546	6.48720	6.73837	103.65309	9.34302	7.09559	60.82199	48.72062	3.52363	13.04740	16.0567
1075.88977	6.94318	6.19009	7.46345	8.29441	38.02138	1.00000	5.63270	6.39957	5.83584	29.26639	8.28066	8.71568	40.56858	50.12856	10.35631	3.15846	37.58105
1162.03137	5.53278	9.31613	7.74224	6.39635	47.22228	0.00000	10.32204	10.05668	7.07160	60.70278	10.82969	6.68015	53.78041	39.64173	21.13629	2.36441	55.75556
1085.14045	7.62084	6.54311	7.01456	8.71709	69.19906	1.00000	5.32870	4.20796	6.73462	34.37389	11.18862	9.57303	43.19068	54.65578	6.20768	5.78537	40.1675
1177.34679	4.99128	4.89885	8.33000	7.95221	45.89250	1.00000	4.46238	10.81805	7.30109	-79.00453	6.70235	9.37435	57.52590	65.96811	20.40542	1.87293	-2.90055
1091.85987	5.66732	5.17174	7.68356	9.18791	63.34960	0.00000	6.42104	5.30490	9.74300	11.32903	8.21552	8.08982	41.26135	36.04550	0.52468	2.45894	50.9803
1168.71145	6.63002	6.74470	7.83785	9.24032	51.16881	1.00000	3.48646	7.58350	7.31730	-41.88778	8.94755	11.49579		55.08705	6.03415	3.64389	-21.205
1199.35136	7.75950	7.56355	7.26217	7.79321	39.29561	1.00000	6.36274	8.67274	6.11031	72.54064	6.23102	6.89593	52.85682	69.63359	6.31364	5.09106	31.82539
1057.35967	5.83186	9.41014	8.14438	8.47326	68.51497	1.00000	5.86068	7.40200	8.04059	3.47717	5.98252	9.17478	51.44179	37.60174	19.29520	2.79792	36.76639
1177.01097	5.99332	6.67602	7.95538	7.58575	53.59446	0.00000	6.44264	8.73095	7.65304	-119.48568	2.65449	10.57602	41.64006	64.33391	5.59784	2.60048	49.88307
1098.30906	4.98929	6.55055	7.46270	8.63929	63.95555	1.00000	9.19770	9.57685	8.40253	14.30935	7.66713	8.11818	55.92275	84.83261	7.59581	0.63730	40.92298
1074.42784	7.40206	7.23217	7.14911	6.91918	44.19697	0.00000	4.53139	6.73037	7.66908	0.30367	6.43967	10.03532	51.31111	26.41318	17.27417	3.66807	51.38673
1177.69422	4.91265	7.00275	8.39182	9.35585	60.91036	1.00000	6.61752	6.89458	6.80999	101.44167	8.98708	8.06232	47.37725	47.25104	11.87078	2.28359	0.51667
1086.27897	9.03267	8.58215	8.84668	5.46488	67.26460	0.00000	6.99655	6.02460	7.82640	99.95469	7.57266	7.86584	37.18875	39.30792	21.15376	12.44623	13.51825
1083.26074	6.02276	12.27208	5.49471	8.24270	60.50329	0.00000	10.32727	7.72789	6.99495	3.1631	9.88422	7.81647	58.72361	49.82641	-1.38995	3.00188	41.91738
1114.80174	6.22411	5.00169	5.09604	8.68697	68.91567	1.00000	8.00863	6.53444	8.15016	122.9666	7.98576	7.71986	57.63852	58.91760	14.43151	2.38116	10.7375
1119.41120	7.40689	9.84736	7.87717	3.97346	55.98092	0.00000	7.72032	5.70556	7.89387	89.20083	9.85632	9.38999	64.95063	58.68194	9.63897	3.86052	55.54028
1109.75959	8.67270	9.73994	7.61142	7.18798	60.74870	0.00000	6.31168	6.73256	6.89878	77.5609	7.79177	7.21594	54.25892	64.02384	9.34024	9.67139	11.00599
1054.22305	7.43568	11.71386	7.61031	8.97939	46.46162	0.00000	11.89752	6.09675	9.06856	4.69889	9.75787	7.96520	71.81253	53.20782	14.14844	2.25676	50.56149
1120.93710	6.87372	6.05610	5.77302	7.92514	38.80706	1.00000	6.20331	10.27016	8.78876	71.52847	4.47704	8.68698	49.48915	59.03966	13.46981	3.24518	32.57756
1173.68805	8.17496	5.40750	7.66822	6.92881	65.26083	0.00000	3.11319	5.17804	7.24025	106.92667	9.73563	8.98592	43.39575	55.40712	13.85212	6.94174	-6.91806
1142.00493	6.66845	9.13501	7.01343	6.41638	57.28971	0.00000	9.54623	10.00552	6.68417	-6.03731	10.37965	7.00250	56.02163	73.60097	2.98873	1.96083	37.35813
1171.17783	6.83128	5.12679	8.78508	9.83560	49.47193	1.00000	8.96526	6.49955	7.33400	-81.38758	8.25070	7.27390	60.57726	56.98415	12.61303	2.66041	30.17746
1066.80331	6.76803	7.04277	7.87162	9.84316	55.18609	1.00000	8.41121	8.24322	6.63615	-77.55777	7.56170	7.65574	37.29607	73.39631	17.45327	4.03774	37.52487
1071.94879	7.20989	7.26546	8.47096	10.59867	63.23101	1.00000	7.82245	6.47335	6.67969	-98.1664	5.70930	8.53421	15.95466	81.60401	-1.20087	4.66425	19.32932
1115.11825	8.36556	6.28615	6.63876	9.29407	68.58426	1.00000	5.32213	7.02989	7.17125	24.14662	6.45761	8.23041	69.92258	58.27505	30.90089	8.10633	65.84811
1116.59585	6.68658	4.98322	4.74495	9.19580	49.26266	1.00000	5.34145	9.38519	4.68476	34.34691	5.48811	10.22708	51.36974	55.36659	15.00714	2.00215	61.78491
1166.70302	6.83742	7.09017	7.32643	10.08729	64.78519	1.00000	6.84575	7.35221	6.71819	-63.90389	7.44352	7.30403	73.47338	54.21430	3.22786	3.18419	-8.76194
1058.45932	5.64203	6.42851	7.09392	6.38263	45.91290	1.00000	3.88577	10.21942	7.81955	60.8019	8.32879	7.69068	53.50380	71.16804	9.08465	1.82802	56.9083
1129.65036	7.40237	7.18474	10.14935	5.09199	69.94866	0.00000	5.58262	5.58885	7.19938	3.39467	8.25059	10.30506	45.76430	61.61244	13.95702	4.36790	6.45407
1111.99549	8.60713	6.39140	7.37869	9.14382	61.18978	1.00000	6.86650	7.91017	7.01303	127.08472	7.19418	8.47174	63.73934	61.99284	22.26007	7.94126	36.20389
1066.09757	6.91801	6.65201	8.11144	4.68905	25.89227	0.00000	6.80284	6.88715	6.04957	-1.64295	8.75492	7.13726	71.67608	26.78786	29.32352	3.68642	42.8139
1109.96578	7.92675	3.19858	7.21538	7.05256	57.34135	1.00000	3.71213	11.67773	4.55490	31.4976	6.65170	9.35195	51.02995	46.15555	30.32753	5.19105	26.67319
1067.74421	5.78765	5.30841	8.18972	7.33563	66.01744	1.00000	4.31999	4.58220	7.63451	38.15035	9.06841	10.43236	51.53620	49.62114	10.79925	2.70502	49.41029
