Pb	PM10	O3	PRES	NH3	TEMP	CO	PAHs	CH4	CFCs	H2CO	warning	PM2.5	longitude	C2H3NO5	SO2	latitude	NOx
58.68525	6.94279	8.04754	1114.84398	6.46519	17.41555	7.04115	8.90830	8.20611	62.94189	52.45407	1.00000	6.14188	-85.43772	0.16930	7.93656	10.63504	4.53364
57.93584	11.68128	7.92675	1161.19770	6.50609	20.50236	7.41189	7.68389	8.70218	53.78963	56.64675	1.00000	6.38780	-77.02303	6.61509	6.59681	38.70734	7.33378
72.38127	5.13129	7.33628	1109.05070	5.10333	31.02310	5.39624	6.98374	8.78403	71.61065	49.09523	1.00000	5.43308	118.9707	0.11287	7.13550	-3.5403	4.41409
29.12741	6.19229	5.63470	1154.10618	8.66704	18.50147	4.73845	7.08759	4.91899	69.25766		1.00000	9.08123	-4.10734	0.03285	5.40580	38.68712	4.95842
44.69684	7.82598	7.34955	1179.95379	7.21445	9.12134	4.05742	6.40489	6.25209	71.99870	57.48317	1.00000	4.66607	-76.70944	0.21841	6.94662	-11.94306	3.94368
54.69995	7.70671	5.82065	1051.02250	8.19285	29.29296	8.23209	8.60538	7.81701	80.71682	40.60036	0.00000	6.06735	-88.81395	0.22646	5.72377	35.61452	5.11209
44.75050	6.72548	6.62840	1131.44051	6.28543	10.85874	9.34513	6.13313	6.72004	58.50027	54.87142	0.00000	5.12002	2.18247	0.14241	6.62242	41.41204	3.72274
45.37353	7.15568	7.25760	1052.97228	8.80861	4.70238	4.55205	7.21824	5.81648	79.58615	45.66037	1.00000	8.12060	106.85417	0.16527	7.49929	-6.48167	3.80094
46.07649	8.33279	9.39990	1052.76931	9.00877	12.71552	3.55972	7.16232	1.82146	69.57738	49.29127	1.00000	9.16748	122.8637		8.05902	9.3337	4.37046
63.51671	9.45038	7.82306	1101.15422	7.85792	23.76011	8.57670	6.87286	7.68090	72.73990	24.96885	0.00000	10.22652	77.70636	0.78780	7.31396	28.98002	6.66743
46.99226	7.72306	7.67760	1086.94274	4.81131	9.71598	2.72944	7.72691	7.76972	67.19222	44.28726	1.00000	3.55836	14.43865	0.19717	7.30672	40.87329	7.10585
61.52634	5.19774	6.84504	1144.20445	6.25716	30.07529	2.98836	6.60484	8.12717	68.81472	44.23811	1.00000	3.39768	8.2926	0.10976	6.43616	9.58126	4.78620
34.87301	7.79907	6.40116	1067.96400	7.01803	20.02236	9.32136	7.49838		67.94997	61.76000	0.00000	5.77446	145.13643	0.26247	6.03006	-38.16604	4.94759
43.95178	5.05569	7.43267	1162.30407	8.94967	23.94806	7.56473	8.15071	2.95073	68.59818	64.87309	1.00000	7.88806	82.85749	0.12328	6.88482	17.54907	9.07065
63.88379	5.25463	7.08060	1194.39606	8.92413	30.79310	4.71564	7.35953	5.48665	62.19251	59.13601	1.00000	8.18731	86.79271	0.08516	8.45532	25.92127	4.78460
61.60525	11.55815	7.10102	1092.11930	11.38957	10.70159	10.70893	7.76703	10.05740	79.37611	41.95582	0.00000	10.92184	-91.73625	5.91661	6.68429	35.25064	4.45003
57.59493	12.50103	7.00043	1124.22717	5.97656	14.43587	7.38801	7.57515	7.64602	77.55844	47.86164	1.00000	6.89648	-100.44843	14.98772	7.39851	20.74122	7.65164
69.67663	9.15742	7.19966	1185.93952	10.37466	11.60812	6.40163	6.22486	10.37839	56.36183	60.06801	0.00000	4.86248	-101.2591	0.60394	6.05529	21.01858	7.18233
72.49843	11.45065	7.36413	1119.85163	5.60394	32.81455	7.08050	6.03314	7.91579	69.24657	55.28554	1.00000		-68.3	5.31195	7.92119	-54.8	7.21283
83.82103	9.48043	5.63874	1185.17991	5.92757	31.03507	3.54878	7.07656	7.83695	78.94898	51.12455	1.00000	4.87700	-96.39774	0.80435	7.17216	30.16688	5.10284
22.65554	8.09359	6.32669	1155.91499	5.23498	10.60981	4.55851	7.71664	8.28778	73.10092	53.28607	1.00000	5.56940	123.50266	0.31684	7.78232	41.94175	3.91661
48.13291	5.47781	6.68779	1159.98499	9.76236	22.66311	5.62375	6.92155	4.31262	71.26545	65.87703	1.00000	9.77665	121.06761	0.05596	6.93044	12.35275	6.48965
57.63279	4.64747	6.97205	1186.70382	8.97322	5.54964	6.51720	4.97222	5.05596	48.94184	61.09320	1.00000	9.32760	123.89071	0.10883	7.05651	10.31672	7.48594
49.40582	9.21922	6.73396	1085.94258	5.63924	33.31945	3.74326	6.55882	7.55611	68.61828	40.63625	1.00000	4.69746	-80.66756	0.62746	6.96235	26.68451	6.21775
46.97238	3.49202	7.95424	1195.17892	8.96664	17.57932	6.21233	6.16131	7.71525	64.35137	48.29141	1.00000	7.98901	-2.1875	0.09834	4.93169	51.26	5.95722
57.22409	4.24461	7.03942	1076.89587	7.74158	5.09900	6.03724	6.48992	7.03754	66.54723	46.96189	1.00000	8.65092	46.83187	0.12077	6.31055	14.53767	5.95311
53.92846	8.55366	6.96597	1104.52260	4.00922	17.28693	7.28805	6.07444	9.05993	76.89633	50.90541	1.00000	7.58191	8.77069	0.34046	7.59095	50.80904	4.61181
57.34543	10.15050	6.29574	1065.73650	6.51292	29.89697	5.87297	6.44047	8.15009	54.23990	39.08824	1.00000	5.41328	38.16694	1.53653	6.31970	54.84444	6.25942
28.01883	9.55121	7.19614	1153.53628	5.90436	23.68787	6.14486	7.06144	7.27845	65.45556	61.01377	1.00000	6.44642	38.01667	0.90990	5.62789	-5.41667	5.21685
61.66837	5.84355	7.28842	1112.43705	8.16377	8.44994	6.52456	7.61279	5.45846	74.18274	50.92687	1.00000	6.99440	117.27583	0.10980	5.81016	35.64889	6.24946
69.70181	5.29138	7.14186	1180.87979	9.28430	13.90162	5.46613	8.53570	5.15969	75.61119	70.94335	1.00000	8.87062	15.28318	0.06508	7.74946	-4.26613	5.99870
30.21209	7.02546	7.38369	1104.43842	5.00283	16.86887	5.32401	6.01397	8.86338	61.85424	50.66241	1.00000	5.36335	-0.76773	0.11905	6.45142	38.38479	6.01833
52.27690	8.56240	7.15434	1130.53553	3.89967	28.70899	4.12127	6.68359	10.07345	76.24724	60.01689	1.00000	4.97188	-70.20749	0.36928	6.58751	8.62261	6.50164
45.72951	6.19216	6.64963	1070.39053	8.90478	25.15230	6.26813	6.08788	2.98853	79.59452	49.44633	1.00000	7.97038	-119.01677	0.09983	7.79470	36.06523	7.23701
49.07801	7.80805	6.18203	1096.09758	4.73478	20.93157	6.73029	7.94016	9.60068	67.77687	69.77400	1.00000	6.63040	-79.00453	0.20182	7.62787	-2.90055	4.58194
52.48303	9.84998	5.53882	1151.85977	7.05415	21.85678	5.80162	8.89831	5.96202	63.88037	65.14860	1.00000	5.70038	37.99117	1.13624	5.04845	44.92934	6.69189
55.02424	7.81720	8.19589	1125.73802	8.54222	5.22397	7.28751	5.81045	7.87757	59.21435	55.35218	0.00000	7.28563	-91.77127	0.21238	6.45816	37.95143	5.59823
51.92332	5.77157	7.82861	1128.95017	7.02904	10.36859	6.47206	7.73764	6.49554	55.98732	53.01926	1.00000	6.86455	-98.11889	0.14862	7.17399	19.04222	5.83146
27.93869	5.15791	6.43047	1158.80562	6.87356	11.14386	6.79618	8.05642	5.44466	65.82457	79.37375	1.00000	6.22142	-74.96933	0.14262	8.27580	39.71734	6.49549
74.96060	7.54812	6.21335	1183.45087	5.11854	7.82813	6.65335	6.42010	9.53923	63.28297	42.88981	1.00000	5.52897	-47.53028	0.21200	7.94194	-22.45667	5.89892
21.99027	8.94276	7.42954	1187.83697	9.06308	0.32746	7.53602	6.12669	8.82628	77.55566	44.61893	0.00000	6.19730	118.53333	0.54148	9.04261	27.92333	4.90371
49.58240	7.06136	7.76150	1198.22348	5.91441	22.85007	5.12887	7.23078	5.04180	64.78699	36.49514	0.00000	8.99859	4.82313	0.17998	6.02024	51.24197	5.13630
62.48566	4.14001	7.83610	1170.07196	8.37483	25.31670	7.50955	5.52053	5.67379	82.63567	64.24235	1.00000	9.05674	-85.76942	0.08734	6.75419	39.78504	8.39642
56.22692	8.47026	5.62761	1180.89745	10.78366	18.90282	10.75233	6.11883	10.17554	71.36459	63.13764	0.00000	10.14701	14.01481	0.37171	6.73036	42.67164	5.92019
64.79197	5.37672	7.28140	1199.20587	8.71282	21.62095	5.96192	8.10698	3.80308	65.07933	41.93765	1.00000	9.48014	79.87116	0.14732	6.42516	6.84019	7.18605
82.49657	5.76352	7.30205	1122.52108	6.38698	5.10544	7.82317	7.55218	3.71519	62.86691	20.89865	1.00000	5.55372	10.18003	0.11611	5.65875	24.96334	8.15086
26.71338	7.18043	7.26994	1127.09939	9.24751	27.75907	7.38409	7.01389	7.27781	77.77848		0.00000	5.39919	48.41667	0.14902	6.87775	-17.83333	7.11847
50.50292	7.90558	6.87059	1152.83946	4.28412	13.75291	5.47247	5.47565	8.54632	75.87990	39.84662	1.00000	6.31436	-87.882	0.26115	7.11089	41.85059	4.40781
47.59249	7.93440	7.23952	1130.89237	6.03846	6.32337	5.23412	8.98489	7.98740	70.59413	45.89186	1.00000	5.56013	38.01667	0.23656	6.93791	11.85	4.49575
58.94579	9.58423	7.39357	1102.92450	5.86740	28.59453	6.14260	5.93156	6.52403	80.39525	48.19105	1.00000	6.07069	38.66667	0.86206	8.34531	-6.25	6.34818
38.34696	9.19883	6.92019	1182.25515	8.78868	10.63904	6.10941	7.25994	8.74193	75.02990	67.18681	0.00000	3.80009	32.6178	0.62989	6.57706	46.65581	5.77221
47.21160	10.73408	7.44802	1126.25209	8.00327	7.23598	6.88419	6.26475	7.01032	69.68889	45.19339	1.00000	5.00035	-96.72365	2.64641	7.51186	17.06542	7.96542
53.48868	8.37833	6.54574	1180.99485	5.98796	15.48306	8.13544	7.37792	8.38875	75.41136	45.34030	1.00000	6.97238	9.40531	0.33197	8.33895	45.53069	5.33635
41.69962	8.31682	5.02429	1073.08606	5.83972	25.22304	6.35851	7.62258	8.78800	66.19180	35.93797	1.00000	5.75799	73.38333	0.29915	7.65924	31.71667	5.88067
45.22395	6.99647	5.09665	1143.55759	7.46932	-4.45001	5.12486	8.08410	3.91965	84.68598	29.89077	1.00000	6.53934	-73.81669	0.19567	7.37197	45.44868	4.90245
50.16029	7.21886	6.69535	1067.43158	6.53505	20.43899	7.32077	7.33075	8.18514	63.60783	22.42761	1.00000	5.63318	-111.99633	0.14979	7.35011	40.65995	6.38737
74.01954	9.52144	5.06738	1195.15959	6.17197	14.83199	4.46326	5.81897	6.74929	61.49084	35.96809	1.00000	5.98972	-48.29694	0.86783	6.38569	-20.87306	4.33517
42.73756	7.86509	6.75168	1193.41696	6.87236	34.64404	7.59150	8.11484	6.75689	85.29678	63.53929	0.00000	4.87707	30.79165	0.21261	6.36310	-27.76952	4.31106
61.92718	10.44933	7.51224	1176.26410	4.99024	19.67283	7.63688	7.48267	9.43759	74.97468	72.88219	1.00000	7.07874	-86.99666	1.99682	7.43592	33.45122	6.37879
55.55091	7.37089	5.97010	1142.58054	7.51752	6.43884	7.88401	7.53312	7.61771	79.59148	63.04546	0.00000	7.96733	17.10558	0.20226	5.89647	61.72744	6.64851
78.58334	4.65448	7.11435	1144.68122	8.44444	14.35320	6.73622	7.22224	5.89437	63.32583	24.14887	1.00000	6.30462	75.16878	0.11635	6.57907	30.81383	6.48927
42.83567	7.18091	6.38738	1124.27622	7.92129	9.47312	5.15508	7.15187	4.93204	50.78320	56.05285	1.00000	7.78357	-86.78777	0.16463	6.05316	33.44872	4.81173
58.78018	5.64216	5.06937	1085.91501	7.40561	16.33386	6.33441	4.99482	6.55870	68.23553	52.19330	1.00000	7.24562	43.63417		6.05200	43.96222	5.61516
76.63234	10.18824	7.25029	1073.92614	3.96107	24.43919	4.45624	6.11367	8.26121	63.17631	39.82387	1.00000	5.91846	-47.53028	1.54218	4.91572	-22.45667	6.19422
77.62198	5.23467	6.23477	1170.03641	4.19065	28.01439	2.97962	6.64272	10.26948	64.76596	67.70683	1.00000	4.10883	-87.882	0.14904	7.91993	41.85059	2.79522
47.01485	10.18104	6.28893	1062.24981	5.80562	25.08537	6.36201	8.34731	7.51218	55.49585	68.41960	1.00000	6.27311	2.1699	1.56866	7.61384	48.98994	5.36493
67.44511	8.58698	5.94786	1093.28948	5.21793	25.60263	5.60161	5.18572	7.82821	72.21311	57.30121	1.00000	5.65230	2.1699	0.46868	5.71718	48.98994	5.96739
56.00344	7.33523	7.02099	1062.46525	9.15429	21.18945	8.00277	8.13067	8.48025	79.13484	45.69559	0.00000	7.30041	4.21372	0.14878	7.66680	51.12794	5.93527
41.53738	6.88633	5.27671	1114.27052	8.72562	21.15647	7.09004	7.74730	8.92380	61.86416	51.86690	0.00000	8.69811	-63.90389	0.11399	6.55921	-8.76194	5.46636
64.16690	7.97600	7.21099	1171.74592	9.19202	24.60423	7.09667	6.98651	7.45507	65.25807	40.39303	0.00000	6.39882	32.88667	0.24436	7.40993	3.27833	4.35441
54.69015	7.96620	7.34981	1165.74086	8.75954	13.65150	2.30838	6.65820	4.24787	62.94443	62.00641	1.00000	10.05924	5.74861	0.30836	6.05390	52.71083	2.45245
66.05481	8.73957	4.57987	1130.52338	9.50237	15.92859	6.29537	8.63323	8.63328	62.02938	29.80177	0.00000	4.95711	120.33063	0.42364	5.15181	37.65181	5.14029
54.16687	7.90452	7.83191	1103.34158	8.91549	15.29745	9.45760	7.88812	9.40661	63.86055	51.96067	0.00000	6.55867	-85.76942	0.20546	7.25971	39.78504	6.29209
63.45570	6.13125	6.66117	1090.29746		18.07132	6.64682	7.75434	2.82891	47.82669	37.22973	1.00000	7.63748	43.38531	0.08813	7.34589	9.89206	7.63205
64.04807	4.48320	6.01131	1101.75431	10.65297	19.77126	6.79968	7.17642	6.36145	58.18818	59.66993	0.00000	5.27085	9.40531	0.10643	5.96796	45.53069	3.35255
54.52225	7.27779	5.81579	1090.04389	10.75853	-1.06730	7.22169	6.24934	9.30716	53.90510	52.00468	0.00000	6.46397	71.30633	0.19233	8.09678	21.34222	4.52322
45.95664	5.58247	7.80361	1062.91038	7.88690	29.52281	4.50729	6.75257	6.03456	65.25995	49.67740	1.00000	8.48831	106.85417	0.10646	8.05460	-6.48167	4.22539
46.49018	9.69663	6.30457	1058.38034	5.30937	2.60428	5.68064	8.88446	7.76764	56.19809	79.05405	1.00000	5.96260	-86.11084	1.01625	6.32556	41.75338	5.90861
38.42628	8.82525	6.84248	1111.45189	9.60201	9.48742	8.52227	7.84034	9.89610	69.17809	36.57389	0.00000	5.53644	-3.59625	0.44500	6.24104	5.27247	8.37624
21.38336	5.14510	6.45188	1185.50323	7.54744	41.28100	6.36125	4.96604	6.05248	68.52727	62.06178	1.00000	7.64273	-71.06616	0.09847	7.33661	42.4251	6.20466
62.75007	6.71328	6.89388	1112.18811	6.43801	9.12648	4.68645	6.71422	6.88176	60.79002	78.40858	1.00000	6.38394	35.7	0.11540	6.55955	-7.76667	3.16133
59.32382	9.86745	5.84377	1073.32505	3.51518	8.26365	6.89248	6.56702	11.32469	67.37210	43.92619	1.00000	5.86197	123.33471	1.15572	7.05614	8.56697	7.63021
69.28681	5.58460	7.93670	1103.75825	4.84020	-7.03879	7.47223	6.36781	7.71307	58.86030	77.03425	1.00000	2.36825	36.25361	0.07959	7.56474	47.48444	5.18250
76.01334	7.97554	7.83522	1062.30071	3.51603	23.58904	6.52203	7.89830	8.78829	65.32929	50.10817	1.00000	6.21923	117.55417	0.25927	6.45779	34.86472	7.90876
47.92972	5.56758	6.14682	1111.19113	7.65907	16.11211	6.19697	7.86538	5.84357	66.43796	51.46501	1.00000	6.42027	107.60389	0.08981	6.87563	-7.01833	5.83096
32.41654	7.93155	5.66673	1086.69005	7.14011	7.66218	8.01542	7.49328	7.15323	80.05402	61.30991	0.00000	4.81568	113.69785	0.23165	8.49876	-7.73379	5.52831
59.38168	3.80200	6.61906	1056.81009	7.06674	38.21020	6.07636	6.98538	6.59785	69.91688	47.61445	1.00000	6.54428	2.45012	0.12665	7.74259	48.90982	5.90032
43.92210	8.95968	6.64368	1087.01142	7.18605	26.22595	7.79654	7.23571	7.65732	88.57925	44.73399	0.00000	5.45694	-3.59625	0.54080	8.79195	5.27247	
45.11690	8.59332	7.46641	1087.08923	8.14846	28.27092	7.65525	8.50836	8.70838	67.42029	27.89498	0.00000	4.58035	100.48528	0.41098	8.06417	14.37395	6.72797
59.22138	5.22530	6.36927	1082.62105	7.90160	15.33679	8.07661	7.07286	5.24352	76.69689	39.74115	1.00000	8.61046	73.66633	0.05981	6.46418	25.92493	8.60346
21.29475	9.61836	5.39882	1122.40252	9.82192	-4.28832	8.01179	5.72597	9.12831	92.91303	62.46824	0.00000	9.63574	5.58472	0.92432	7.84166	52.14	4.39816
54.16723	10.81951	7.61844	1060.64999	6.59196	3.72398	8.24506	6.98019	7.46872	46.95886	31.08565	0.00000	7.12006	112.19028	2.90698	6.48814	30.35028	6.24537
54.45711	7.32305	8.07266	1063.08408	8.14077	21.74309	9.65398	6.92697	7.37323	60.71766	46.33035	0.00000	6.50326	151.08057	0.17817	6.96235	-33.79176	6.07751
72.58363	4.10376	8.28842	1171.99536	6.86026	-8.12486	7.59458	4.02171	8.82007	62.74674	63.60518	1.00000	7.69616	137.5	0.12792	8.66708	34.9	6.70561
70.81389	4.56774	7.35788	1150.59375	7.86541	3.96819	6.63635	7.30150	7.57961	76.31087	50.59611	1.00000	6.72530	-73.86586	0.08253	6.24669	45.43341	5.77856
53.25000	5.44610	8.10265	1137.55364	5.07314	20.78028	3.98055	7.93641	8.76003	73.67339	48.65752	1.00000	4.13331	-75.64963	0.11563	6.96025	40.24537	6.11492
55.90441	7.63601	6.80959	1156.24090	5.66296	12.52505	1.47032	5.63459	6.28483	62.11200	35.37134	1.00000	3.88197	-103.5687	0.20314	6.92648	20.22816	4.52226
42.59856	7.90679	6.68168	1116.58967	7.39111	15.36243	8.61844	6.27820	8.08633	67.36401	45.58322	0.00000	4.52301	5.74861	0.23873	7.10884	52.71083	7.36464
61.57400	7.11849	6.12914	1070.76141	5.27043	29.62724	3.40365	7.18442	9.56393	72.42856	41.37539	1.00000	3.60653	-88.81395	0.10535	5.98166	35.61452	5.46429
41.36375	4.83131	8.47427	1053.43573	6.17386	27.85839	4.92186	5.06256	7.82682	55.15940	35.59635	1.00000	4.42001	14.39024	0.03942	6.45785	42.22718	5.56623
36.51243	6.55679	4.32366	1182.80387	6.31405	32.42255	5.06267	6.27929	7.87271	55.61382	40.07175	1.00000	5.09683	-85.76942	0.13676	6.82788	39.78504	4.70560
59.42381	5.30589	5.62037	1099.09505	6.88357	22.58268	4.39927	6.29234	7.75913	72.63386	55.36480	1.00000	7.61600	-0.2	0.15151	4.70922	51.65	3.35954
50.10782	5.20950	7.13231	1058.13841	6.51927	18.89039	3.64656	7.08658	7.68835	66.90019	62.34491	1.00000	4.39320	2.59753	0.06245	6.28332	8.88649	2.87458
48.16952	5.40530	7.78502	1135.86531	7.33223	11.47556	6.36413	6.68977	5.50108	76.44226	61.72372	1.00000	7.30732	23.225	0.10909	6.59680	43.4125	6.24925
72.91997	6.38225	6.38272	1139.11414	6.94750	-5.02915	4.37203	5.68624	4.21148	63.89670	60.97739	1.00000	8.39465	39.28333	0.14103	7.30237	-10.33333	4.76286
55.56930	5.72348	4.88244	1190.90658	8.52007	24.79498	6.01572	6.69848	5.01609	80.11015	48.92614	1.00000	8.89003	123.62494	0.13006	7.02496	12.37169	6.47326
59.37135	5.47330	6.47938	1115.53690	11.85848	26.34816	4.53867	6.56986	2.68240	59.87282	55.77965	1.00000	11.44027	-77.70066	0.03260	6.38665	43.16547	6.38454
51.94799	6.42676	6.66383	1195.58641	3.93989	7.62874	1.56618	6.57695	8.99059	69.06454	54.44221	1.00000	3.42253	74.85849	0.14144	7.95731	31.28092	4.30109
52.04343	8.78833	7.62102	1123.70319	8.86853	15.61414	7.17155	7.08114	7.00643	64.08272	55.99542	0.00000	8.09699	36.25361	0.49191	7.37181	47.48444	7.58773
64.47422	10.25908	5.63584	1167.62074	4.69448	26.03818	5.68368	6.75446	9.06925	73.75452	44.52655	1.00000	6.35200	100.48528	1.65884	7.74323	14.37395	5.96416
66.58167	6.02493	6.63262	1149.74929	5.68649	10.31881	10.09612	4.26962	5.56502	57.37586	28.65618	0.00000	5.20045	86.79271	0.15822	6.81180	25.92127	4.72268
46.55622	4.98024	8.63087	1079.03208	8.74898	23.28098	4.61641	9.87955	5.80667	73.43522	51.12714	1.00000	9.15353	74.4818	0.10324	5.41252	30.21121	4.98547
62.01239	4.19045	8.79125	1136.52241	10.13443	4.90692	4.27026	5.75444	5.56059	66.92346	48.76514	1.00000	11.58903	-5.53715	0.08394	8.16949	50.11861	5.62131
45.23096	9.57797	7.90791	1120.87419	6.73422	14.78415	2.89282	4.22415	6.69477	73.72165	50.24929	1.00000	4.15020	140.73667	0.91351	6.18334	41.77583	5.64556
55.83315	8.66525	6.70391	1151.59311	6.86690	20.63437	7.84674	6.47008	6.77439	67.74938	53.39667	1.00000	7.07260	-81.26367	0.39582	7.30589	28.90054	5.15066
43.12060	8.10611	8.70428	1154.49258	6.09848	6.70080	2.69064	6.12866	7.89261	62.85659	55.28686	1.00000	4.44081	46.5813	0.20695	7.54753	54.8421	3.77462
49.84361	9.82898	6.84164	1182.38936	6.77311	10.48794	6.62036	7.91547	8.46118	72.41031	22.92398	0.00000	2.66077	-25.66689	1.08716	6.28332	37.74615	5.99884
42.06976	9.23903	6.03281	1084.09264	11.24557	13.46377	11.44241	7.23310	9.91351	52.65608	68.93601	0.00000	9.62977	124.3697	0.67324	6.13370	9.6531	5.76002
58.52106	5.61981	6.32455	1061.97605	8.93640	-0.86598	5.74455	6.49227	3.85390	73.64688	69.23436	1.00000	9.15661	14.34085	0.11705	5.96578	40.87363	6.78532
62.49927	6.87764	7.34566	1171.67778	5.07120	1.57708	5.07819	5.21150	4.60328	58.30227	55.89199	1.00000	7.42641	-80.66756	0.20692	7.04082	26.68451	5.04963
56.21089	6.37855	8.19625	1130.81168	4.42998	-4.36876	8.58412	6.43161	4.99889	64.24812	32.34729	1.00000	4.72879	30.79165	0.07719	7.64999	-27.76952	8.03138
45.58180	8.26584	6.05253	1116.16947	10.13705	17.66954	7.90658	6.88680	10.12138	57.47232	41.23823	0.00000	9.37948	-2.09814	0.31273	6.43503	57.14369	3.65254
48.40218	5.75207	9.32787	1174.72447	5.80246	13.21343	6.26218	5.55647	8.52279	81.67592	60.61501	1.00000	5.77742	0.30367	0.11384	7.20129	51.38673	3.95148
51.14095	4.80571	5.94029	1069.25300	8.24634	-15.36094	4.28505	5.64286	5.92596	76.80988	35.79593	1.00000	8.02695	38.28402	0.07911	5.99247	34.5624	4.29843
69.29483	6.25638	5.32598	1183.83967	7.76092	20.40507	6.83765	8.17394	5.90567	74.17378	34.20004	0.00000	4.53101	17.10558	0.11282	7.75444	61.72744	4.62601
59.45064	10.20491	6.99883	1152.84766	7.10286	14.95725	9.48223	3.92808	7.74990	70.75582	64.00901	0.00000	8.35423	-43.80139	1.54909	7.40683	-20.25333	5.19156
73.48751	8.03612	8.11405	1073.00247	7.76979	10.98310	10.08884	6.98390	7.90853	61.11199	35.45713	0.00000	7.68927	77.9129	0.30842	5.83869	25.6439	6.45442
46.53044	6.08073	5.59721	1155.37427	8.25680	26.50658	4.70479	6.51215	7.80580	65.79848	56.65899	1.00000	9.92699	17.58522	0.14049	7.25591	40.53123	3.96342
69.96728	8.29686	7.16193	1092.87233	6.13687	28.68494	7.31455	7.04559	7.86026	62.61940	20.75452	1.00000	5.51539	5.2875	0.27347	6.61264	51.65333	7.90066
58.68069	5.57787	6.72155	1077.75573	5.11647	4.06319	5.00375	8.34115	7.22271	62.66236	57.68604	1.00000	5.90529	4.25633	0.10934	8.50084	51.21187	4.07716
58.35881	4.07886	7.04834	1167.82365	8.05473	16.97834	7.30198	8.31380	4.87200	70.74614	65.68507	1.00000	7.57877	34.3869	0.13151	7.37294	11.8659	7.95844
52.51087	5.91480	7.66049	1077.71104	5.19851	-1.18449	7.93005	6.19439	8.75884	80.04994	31.29401	1.00000	7.10290	-73.81669	0.13571	5.88972	45.44868	4.80905
60.24468	4.85756	6.84979	1086.39715	6.66313	19.80415	5.62851	7.29545	6.19576	65.04692	45.52341	1.00000	8.16436	-1.98956	0.13794	6.24951	5.30383	5.60693
50.24679	8.31340	5.91950	1065.03600	8.82981	22.97966	7.27766	6.26834	9.62144	53.12457	48.66320	0.00000	8.30011	47.3799	0.28673	5.31221	33.14447	2.97413
42.98905	6.10464	7.32692	1163.82602	7.65939	18.37884	5.86612	5.31098	6.24680	72.86757	65.72111	1.00000	6.68676	16.4	0.11539	9.44932	48.25	5.24165
61.43131	4.83008	6.99142	1178.45634	9.66640	24.07459	8.17714	5.91516	6.40940	65.69875	38.42266	1.00000	10.14503	-88.27205	0.10631	7.52095	44.27804	8.67488
41.19912	8.18217	6.09086	1122.26744	5.88413	4.38822	5.12397	6.98213	3.81384	78.11024	42.99639	1.00000	7.05507	30.4347	0.32744	6.83597	-1.9487	4.80949
47.91241	8.52927	5.31891	1110.21220	6.25231	18.64442	4.28915	7.04875	6.38315	72.33214	48.88559	1.00000	5.19753	34.3869	0.37876	8.39137	11.8659	4.90235
70.79170	8.76439	7.60125	1117.08259	8.94741	12.24956	8.51239	6.99046	7.36114	78.50903	51.32244	0.00000	7.86335	-80.31727	0.40114	7.15851	25.67927	7.17748
47.37021	7.10111	8.15752	1173.13623	7.95930	36.81249	7.82867	6.39062	8.53159	61.73927	47.98767	0.00000	9.11372	6.26764	0.15242	6.70590	4.92675	5.75898
57.45408	7.87124	8.13475	1105.65946	10.82269	10.95843	8.02454	6.76867	10.43031	70.84115	54.59174	0.00000	6.12409	104.1451	0.22073	6.82599	15.79408	4.78679
63.35187	7.37609	6.90535	1126.13929	6.60278	12.30674	5.05431	9.53580	4.05881	54.20302	44.33279	1.00000	8.36717	-67.33122	0.18971	6.41977	10.22677	5.12218
52.34969	6.30009	6.91074	1191.66984	4.78119	28.49978	8.05699	6.81965	9.18920	69.84929	49.00165	1.00000	6.85901	73.38333	0.09535	5.24545	31.71667	5.58520
