H2CO	PM10	C2H3NO5	NOx	PM2.5	NH3	CH4	warning	SO2	CFCs	TEMP	latitude	longitude	PAHs	PRES	O3	Pb	CO
63.36678	8.19380	1.29113	6.41138	11.70767	8.92194	11.83210	1.00000	8.23775	73.24606	24.62913	13.73417	-89.71472	6.47120	1190.72724	8.93219	56.59612	8.08773
52.94049	8.66283	2.62691	8.58293	11.06002	9.97341	8.87440	1.00000	8.42282	43.25382	20.26138	11.86064	9.0027	10.26861	1080.26157	6.36354	69.01802	7.00153
38.12836	7.46943	0.82012	8.35334	10.11474	10.46506	9.33443	1.00000	7.69462	46.85852	4.03569	32.61603	44.02488	8.12471	1096.06834	7.50166	69.20053	8.62574
43.26071	8.84117	3.04365	7.11416	7.10940	6.48280	10.32169	1.00000	8.71493	47.51279	13.74568	51.65333	5.2875	9.53784	1195.42307	5.49767	39.37251	9.05779
57.52939	8.92856	3.59389	8.79062	9.63761	5.93600	6.71509	1.00000	7.74772	45.65767	36.40347	48.73218	11.18709	9.22525	1144.48773	7.54434	38.61285	7.63653
53.36800	9.27352	4.29809	10.95667	10.70953	7.04684	9.33522	1.00000	8.91430	70.53420	3.23306	-13.7804	34.4587	9.02136	1083.25673	9.54301	34.11843	8.87676
34.92746	11.56959	41.43388	6.01430	9.00516	9.09912	9.36582	1.00000	8.97467	61.91079	13.60191	32.5007	-94.74049	4.47153	1064.67033	8.07497	62.24621	8.17628
33.31640	9.43777	5.08644	9.13795	5.89007	9.34016	8.98084	0.00000	7.52900	50.92796	16.71229	11.12018	76.11996	7.02773	1167.28063	11.37874	41.44561	9.05106
47.81814	8.84399	2.89286	7.76313	7.69774	7.33908	9.94399	1.00000	8.26923	50.80775	37.84235	8.35122	-62.64102	6.54466	1079.93658	7.54864	49.52759	7.87802
41.22231	8.97436	3.37795	5.88014	10.56079	10.65334	9.04843	1.00000	8.71380	49.43422	-1.13668	-19.7625	-44.31389	6.21267	1067.77848	8.14560	24.35080	7.33528
54.01117	9.95311	8.50371	10.93913	11.11396	7.61716	8.11440	1.00000	8.46917	17.44762	12.61703	26.9423	68.11759	8.95086	1079.74997	7.50852	56.01187	8.79525
44.20693	7.81866	1.42546	6.81334	9.00586	12.66968	10.21175	1.00000	8.29780	49.24986	4.68028	33.93113	-117.54866	3.27116	1093.40934	7.99859	59.68060	7.99690
57.49558	7.03058	0.79342	13.84888	7.81956	7.30682	6.14400	0.00000	9.11427	44.60336	10.25815	34.85	117.33333	6.69220	1141.17861	10.97613	51.65997	8.02239
67.53504	8.42063	2.01785	5.69714	11.02528	7.22859	12.56049	1.00000	9.35173	67.74196	2.74311	7.65649	4.92235	5.48008	1060.29973	8.80260	36.56253	8.07118
59.81683	8.45588	2.45906	11.80828	13.90109	5.60210	10.29329	1.00000	9.14131	61.50068	23.80299	12.04161	75.35927	7.30331	1112.17172	7.14241	48.79809	8.54001
22.91462	8.68110	2.50490	5.44976	10.73171	10.23128	9.73248	1.00000	10.28343	45.60287	4.13177	12.74409	-8.07257	7.38532	1119.67027	8.24530	33.91350	6.55699
45.94797	8.95752	3.31849	12.37752	8.01830	8.84238	11.12928	0.00000	9.47210	51.01652	12.89813	43.54072	-116.56346	8.97957	1113.14640	12.21762	48.38029	9.75591
33.71059	8.55535		9.47443	9.96606	7.43931	6.52349	1.00000	10.15213	61.47830	34.38694	5.30383	-1.98956	10.25823	1140.46111	8.65416	59.44703	6.85818
59.56544	8.30519	1.99429	8.26885	8.68543	5.60365	3.85170	1.00000	8.58191	57.20357	11.63050	35.89972	14.51472	11.29084	1070.81134	4.84882	49.81504	8.86580
36.59910	8.12474	1.56406	7.83149	7.97483	5.90021	4.12284	1.00000	9.90647	32.44217	4.28715	41.77583	140.73667	10.70929	1095.30853	7.20354	48.96336	9.48423
29.42166	8.96406	3.19354	8.75657	7.04878	13.04973	8.31534	0.00000	8.46248	51.31748	12.87157	37.16911	10.03478	7.12451	1078.77288	7.79132	46.73646	10.32657
55.99089	9.26947	4.45387	5.88480	10.63393	10.24273	10.41494	1.00000	8.81256	52.11101	35.62395	43.61062	-72.97261	5.25294	1190.54037	9.60486	41.98251	7.08373
45.69509	8.20813	1.78480	9.44547	13.28749	5.46886	5.21059	1.00000	6.45528	45.36825	16.60502	48.90982	2.45012	10.10400	1092.73377	5.80636	44.73034	7.76175
25.83229	10.40569	13.18293	7.59776	9.08494	12.00137	8.67237	1.00000	8.80045	59.50173	22.44360	0.51667	101.44167	6.37767	1140.35108	7.12515	73.48597	7.69771
52.95520	7.24872	0.92960	9.25915	10.34215	7.43674	6.31732	1.00000	9.07637	33.44949	6.15566	-4.06667	37.73333	10.41614	1114.63411	7.46982	18.62246	9.27034
35.65399	7.03153	0.46232	7.81645	6.75745	8.50996	6.13669	1.00000	8.01405	49.74283	20.89550	6.46838	-73.26022	11.64255	1087.29819	9.20207	50.62554	9.90079
43.09709	8.10949	1.88705	8.82009	6.20890	10.50626	8.83711	0.00000	9.37671	37.88625	-2.22511	6.45407	3.39467	4.67427	1095.02135	11.53839	53.33119	8.64956
36.11666	8.35741	2.05469	7.55781	11.13510	8.21752	9.45163	1.00000	7.54172	64.53453	7.10638	34.25628	-78.04471	9.10818	1135.16341	5.67429	46.00060	7.28669
21.21794	7.78176	0.89654	6.64356	10.10451	8.45670	6.55249	0.00000	10.23028	58.18227	9.09647	52.48173	-2.12139	6.24793	1081.41388	5.70922	50.76339	8.81464
53.51175	7.58122	1.11017	9.98239	7.90471	5.42403	10.38218	0.00000	8.44575	47.60688	23.88566	41.91738	3.1631	7.65866	1185.26735	8.68606	55.02148	7.11319
41.61251	9.76383	6.97780	6.02964	11.19710	6.15813	4.21942	0.00000	9.48307	38.90809	12.28978	24.41288	76.56719	9.02181	1103.48574	8.79815	61.72448	8.77260
41.20051	7.00505	0.40032	6.83698	8.90563	7.56273	9.14827	0.00000	9.56430	40.89499	10.84182	47.4943	-122.24092	6.59715	1112.96711	5.23132	44.37132	8.11563
63.69634	8.51483	2.43963	9.98652	7.87994	6.32723	10.33300	1.00000	9.49101	50.09759	8.54188	50.23019	8.77155	9.36214	1141.41740	8.98769	30.58909	8.30723
53.20733	9.88274	7.42353	8.20477	9.42837	6.26960	10.38897	1.00000	7.72558	69.44588	26.74988	31.28092	74.85849	8.98109	1152.91782	4.66056	72.48937	9.09204
70.58288	8.06236	1.33791	9.58847	7.79524	6.08433	8.45589	1.00000	7.44782	65.66477	23.06785	21.53889	71.57737	10.10541	1067.24938	8.12376	57.40847	7.33054
43.41200	7.62648	1.24988	8.93563	6.40883	8.83940	9.85915	0.00000	8.34026	77.40325	17.12864	36.06523	-119.01677	9.75744	1056.07791	11.61745	52.96514	6.41362
43.80319	7.12368	0.95918	7.40737	9.07223	5.46602	7.26680	0.00000	9.21549	63.84103	19.66025	27.85	112.9	7.71130	1125.38958	8.23060	48.82925	7.20395
39.31364	9.49211	4.87370	5.93418	9.11225	11.20890	9.70872	1.00000	9.15515	66.07978	28.74658	41.72059	-87.70172	3.38718	1172.74536	8.56459	35.17478	8.10223
25.60320	8.38873	2.00900	7.33682	11.70768	9.34870	9.63884	0.00000	8.57458	48.01243	29.94255	55.8736	85.4265	9.68139	1192.36001	6.13008	56.68549	7.82480
26.02050	9.75004	6.69179	7.04055	8.71208	9.35435	10.84402	1.00000	10.10091	41.62359	14.71254	55.63711	37.38115	3.63257	1050.39667	8.32537	60.71507	9.64557
53.91990	6.75010	0.98784	8.46202	10.50583	6.46574	9.83382	0.00000	8.84291	71.62790	12.34863	32.35126	-95.30106	8.42144	1109.16429	8.92167	39.98790	8.77098
52.71864	8.18974	1.94160	10.83492	10.99809	6.29213	8.76223	1.00000	6.63626	44.06053	23.41957	32.50611	120.14278	8.34796	1126.04245	9.19770	49.02569	9.21326
43.70510	7.18696	1.21307	10.27015	9.96541	5.19880	9.12778	1.00000	8.89440	59.03344	20.23590	33.93113	-117.54866	8.81635	1159.70370	7.35318	57.83892	8.24981
54.02288	7.39993	1.06835	7.66944	10.51259	7.57468	7.94369	0.00000	8.60674	66.22288	5.21186	32.61603	44.02488	7.56431	1191.63308	7.81737	55.52988	8.48673
26.63647	9.29063	4.65756	11.26478	9.99010	6.29322	11.92843	1.00000	9.38926	49.53082	9.75098	31.96258	73.97117	7.44973	1135.02806	7.56419	28.26140	7.93016
44.92345	7.64224	1.17245	7.41069	7.28089	10.85337	13.97156	0.00000	7.53304	68.83177	3.39835	45.79377	8.88104	6.34787	1121.45480	11.86141	59.38439	7.90489
59.80452	8.02587	1.34091	8.00902	7.76711	9.22973	9.86209	1.00000	8.54272	52.36145	5.67919	43.71032	-1.05366	10.12300	1118.33033	6.00902	58.28462	7.81320
47.44683	8.72421	2.89465	7.47185	10.55014	9.88090	10.56926	1.00000	8.45862	69.43069	15.90290	4.2475	9.00472	8.83522	1101.37767	6.78509	42.08739	7.03571
54.25987	6.91043	0.90624	8.46138	7.47102	3.87186	8.09271	0.00000	10.09518	21.57314	7.58896	28.15112	-82.46148	9.37575	1139.00948	6.81846		9.17699
44.72834	9.64461	6.43503	6.72352	10.84631	8.49150	11.57568	1.00000	9.97093	30.33865	-0.49582	-4.26613	15.28318	6.13742	1102.35113	9.09224	54.17245	9.20116
34.97280	7.21713	1.12181	12.68101	10.15262	6.74633	13.09044	0.00000	7.90535	62.46649	21.19809	31.28092	74.85849	9.46854	1074.29735	9.47368	52.31235	4.95813
51.02239	7.99228	1.28565	7.54708	6.97720	11.83927	7.13912	1.00000	9.06038	42.49841	21.47759	44.27804	-88.27205	5.30400	1177.78954	5.59950	58.87290	9.62440
55.70214	9.69622	6.32245	6.95907	12.47447	10.46251	10.28622	1.00000	7.84694	36.79715	34.46331	41.77583	140.73667	9.59705	1055.92499	7.08748	32.67917	7.57759
45.36646	9.01095	3.52290	9.17458	8.66843	5.74799	10.22222	0.00000	7.88946	62.09873	11.50104	12.95629	78.27539	8.94833	1125.40416	7.99845	65.94592	9.44974
75.81750	8.38335	2.10337	10.80451	8.22826	6.73136	10.39206	0.00000	9.55682	41.55599	19.91927	36.19278	117.65694	8.30605	1065.48495	9.48181	60.69784	8.30690
46.44244	8.28214	2.03311	6.15029	8.73690	8.12222	11.42587	1.00000	7.56323	35.56845	16.93427	43.82634	144.09638	6.80299	1178.47077	7.88810	23.52327	7.90369
47.27280	7.86767	1.39776	6.61836	12.64489	8.63371	10.88124	1.00000	8.88614	35.39981	-2.35315	40.60538	-73.75513	6.32033	1130.35685	8.92902	27.63731	7.67234
55.48388	8.33020	2.18403	9.34466	10.58439	10.47996	9.57324	0.00000	7.23039	40.02049	18.12539	31.76212	-95.63079	5.49875	1147.46576	8.35957	53.48839	8.45414
71.42169	8.70180	2.54022	8.24103	8.10810	6.75952	10.43297	1.00000	9.99038	64.17245	15.95849	51.67822	33.9162	9.09503	1055.70035	6.47008	74.44091	8.63596
45.59984	9.74678	7.09353	7.59641	10.24709	9.81221	9.63006	0.00000	7.67066	46.09260	6.56483	-34.64966	-58.38341	9.02529	1164.68084	6.02726	46.26606	9.31894
24.68519	9.24936	4.34525	8.70114	7.06860	7.12098	10.58129	0.00000	8.09500	23.16494	19.62050	21.28306	-89.66123	4.14599	1140.62804	9.26911	49.12192	7.55530
44.02093	9.21712	4.00597	6.57474	10.71965	8.42012	5.72643	0.00000	9.44296	34.27657	37.12878	-3.14306	-58.44417	6.33488	1096.36682	6.62616	58.26561	7.95550
38.41582	7.04695	0.79999	9.73064	6.35985	11.59131	7.92487	1.00000	9.20364	53.21566	22.89904	17.34769	78.55757	8.50342	1073.73615	4.99024	73.54913	8.37354
50.96921	9.50939	5.64995	6.81300	9.70319	10.35884	9.37033	1.00000	8.13910	36.67604	34.73402	43.32393	5.4584	7.89788	1110.02180	6.49372	33.11203	9.10521
37.94969	7.72143	1.04428	10.40288	10.76862	6.78889	8.60824	1.00000	8.75449	54.51466	20.62263	34.8825	128.62667	9.34477	1185.47487	9.88541	69.19731	7.31252
43.27299	7.48825	1.33005	6.30771	9.69710	9.05618	10.86761	1.00000	8.91262	67.56543	15.36264	14.95472	120.89694	6.70291	1137.68702	7.64555	38.61719	8.80446
31.28164	10.25573	11.11040	7.02346	8.82783	6.52792	6.21804	0.00000	7.62273	49.37487	8.70463	23.5654	119.58627	6.12964	1076.66728	6.65245	40.23472	9.68416
41.57459	10.23959	11.31314	6.02784	9.04008	6.82986	6.96834	0.00000	9.46240	80.19699	38.23105	38.58894	-89.99038	7.94663	1096.05460	6.29868	47.72653	8.99751
41.08261	7.30039	0.84202	6.63920	7.32452	9.91842	8.75435	1.00000	8.16705	40.19798	13.21507	8.62261	-70.20749	6.28225	1117.51902	6.54366	67.19729	7.09280
53.11104	6.63692	0.49978	6.82548	8.98908	8.07680	10.38606	1.00000	8.65259	60.72289	25.55872	48.73218	11.18709	7.20513	1136.41021	6.83260	61.89386	8.46908
38.18876	8.80227	2.61390	5.87721	10.11675	5.79292	6.11909	0.00000	8.79494	66.90781	1.10694	43.2907	5.4384	8.18881	1052.76803	5.23341	61.59182	7.19977
43.58087	7.10866	0.85145	9.12395	10.22403	12.03582	7.76223	1.00000	8.89793	42.37265	14.39386	14.67751	-60.94228	8.37913	1186.91907	5.01688	34.69099	8.48537
29.17015	8.78662	2.84071	7.58740	9.11500	7.76698	11.01757	1.00000	9.00234	73.61876	-0.22374	45.50369	11.412	8.63660	1176.01536	6.74014	56.71195	9.60992
59.50731	7.83637	1.02480	9.64526	9.80263	7.93160		1.00000	9.18122	54.57431	20.32837	32.54278	111.50861	10.14977	1111.89094	10.43239	50.64662	9.48152
55.04878	9.09419	3.62515	13.11428	9.38085	5.32484	8.63923	0.00000	9.62314	49.93266	0.03549	44.92934	37.99117	9.21305	1134.32095	8.96783	66.07038	8.98182
59.28822	7.36262	1.12384	5.70378	9.97686	12.44289	8.91879	1.00000	7.86191	38.94565	10.13807	34.86472	117.55417	4.37275	1160.63315	7.93431	63.86534	9.36937
49.50691	10.78033	18.88786	8.11566	9.38260	8.06840	13.38281	0.00000	8.73943	52.23379	0.62586	33.86419	48.26258	6.31926	1194.34855	9.33715	57.85902	9.12022
43.57882	8.02408	1.42167	7.70737	10.54069	9.00737	8.87304	1.00000	7.18103	31.42270	7.94521	53.43333	-7.95	7.44361	1093.85869	7.58490	28.42313	9.85420
54.20599	7.40311	1.00050	9.33672	6.85250	9.33690	10.64280	0.00000	8.76636	63.08616	8.33773	53.53041	43.67663	5.63526	1156.97989	11.39151	37.45034	8.50124
61.62680	7.35017	0.73829	5.92851	10.42443	8.20015	12.04996	1.00000	9.26073	36.23778	-2.74028	13.65805	102.56365	6.91556	1053.02695	8.11369	20.50587	8.73764
72.96379	7.47284	0.80656	8.37616	5.73277	7.84959	7.66873	0.00000	9.15023	50.12911	1.98364	50.75	2.25	6.37376	1114.26225	9.54256	63.38302	8.65561
37.68712	9.25715	3.85959	8.75030	8.91409	10.86485	9.44662	1.00000	7.48380	47.69532	13.24810	51.78967	1.15597	5.11586	1082.78961	7.95169	39.23254	9.76314
53.61448	10.03202	9.30390	11.15569	10.61005	6.19580	7.54342	1.00000	8.65085	48.46078	-9.24221	34.21639	-119.0376	7.74389	1110.90297	3.82061	59.02329	6.53161
48.92401	6.64270	0.80956	11.40518	8.03562	7.49311	10.35820	0.00000	7.35763	59.11458	31.30577	48.21644	9.02596	9.51068	1066.99161	10.20638	55.57331	7.89933
39.36560	9.01267	3.65649	9.57643	7.37418	8.31031	9.32523	0.00000	8.62595	32.62539	22.76983	36.19278	117.65694	6.08133	1064.63695	9.72145	55.79901	6.72477
45.02841	10.31786	12.04581	10.24569	8.24600	6.53211	11.07042	0.00000	8.22292	51.30277	14.63066	9.58126	8.2926	5.80990	1115.10994	8.94958	36.51202	9.76018
35.62778	10.73722	17.91543	10.63973	9.99738	5.41585	8.43511	1.00000	10.45297	62.54717	6.71732	25.95533	68.88871	8.17600	1187.93197	7.70217	63.87755	9.07990
23.19382	10.16216	10.67481	6.27331	11.86056	8.35560	6.75080	0.00000		48.11763	17.23467	50.56149	4.69889	8.02485	1191.65153	7.28512	63.94410	8.60265
56.48846	9.00184	3.69356	8.03408	9.19955	5.21201	9.11874	0.00000	10.00532	63.87161	28.99681	21.53889	71.57737	8.81124	1113.49874	8.56014	31.63240	10.35587
50.39767	8.95702	3.62341	7.74368	3.97190	6.30759	5.14672	0.00000	10.30405	54.27272	18.54436	41.41204	2.18247	8.71150	1140.92369	10.09454	38.99851	8.88067
40.15766	8.74654	3.02197	7.70299	8.22007	13.11403	6.66893	1.00000	9.06942	47.90091	15.56199	12.35275	121.06761	7.98552	1086.40657	5.21811	41.26842	9.18826
30.81442	8.58042	2.11808	9.32528	5.82100	7.53438	8.72859	0.00000	9.11405	55.73537	1.32867	13.51825	99.95469	5.98241	1051.28175	11.13133	59.50865	7.52004
40.14073	8.31185	1.96121	6.99427	10.07772	8.13737	11.45029	1.00000	8.73031	47.28727	16.41404	47.4943	-122.24092	5.62123	1154.55591	7.23087	48.89589	7.53955
52.26081	8.92979	3.31822	10.75091	11.12139	7.65900	6.22243	1.00000	7.93199	28.25709	11.59640	4.94273	15.87735	10.69645	1094.73876	5.59385	37.95393	7.37991
59.88341	8.07282	1.68742	10.10023	5.03668	9.46011	7.20352	0.00000	7.88667	49.08181	14.64504	45.0408	-93.263	6.30669	1184.00501	12.78804	54.41541	8.85502
45.32897	8.56859	2.43140	7.73683	8.57131	10.44354	9.42200	1.00000	9.26888	47.59875	22.24141	51.64316	-0.36053	7.17124	1076.59680	6.43058	49.54288	9.06703
31.28485	8.47671	2.18704	10.30144	7.60047	7.47900	8.51774	0.00000	8.37957	64.01309	13.89797	19.64745	-102.04897	7.55916	1104.81966	9.62694	71.50846	10.58077
33.86526	8.12606	1.59959	8.32902	8.85805	5.13820	7.57849	0.00000	8.26143	47.05927	12.42425	10.98778	-74.95472	8.73323	1164.08807	9.00261	44.84234	7.78588
38.04564	8.07277	1.72029	8.30904	6.62098	8.14321	10.58149	0.00000	8.75541	53.30870	26.00977	47.64995	-117.23991	6.65604	1193.12659	9.70474	57.88664	6.25310
23.02535	9.02291	3.21419	9.98906	9.70872	5.43051	8.61622	1.00000	8.29401	22.09092	20.93050	27.9247	78.40102	9.44223	1148.64594	8.79692	62.04428	7.57335
42.14147		0.94200	10.24205	7.31637	8.08273	10.53297	0.00000	8.21237	58.36087	7.30757	22.37066	114.10479	9.60807	1166.86280	10.81727	59.39967	8.04328
23.04798	6.76451	0.91101	9.47549	9.70659	7.78658	7.77679	1.00000	8.35971	52.72607	18.56266	40.85158	122.74754	9.94985	1085.31870	11.01759	36.88042	8.22954
50.98600	8.55942	2.24155	10.88717	8.24727	7.15257	11.41744	0.00000	8.10960	46.83216	9.05409	25.49043	85.94001	6.92634	1195.39988	9.56346	45.00444	7.98536
41.23497	11.02791	24.16076	7.18540	12.99217	9.67627	10.08183	1.00000	8.46780	51.32498	17.94002	43.78956	7.60872	9.30707	1063.39008	6.45890	53.83133	7.23851
40.36802	7.79938	1.36148	6.61579	11.63228	9.42932	6.00016	0.00000	8.99465	61.74416	23.14190	-25.54073	152.70493	6.65002	1182.67002	6.79626	48.18462	10.02624
57.84402	9.83733	7.53965	9.63691	11.02181	6.92896	6.29883	1.00000	7.92549	41.50356	35.78542	12.25282	79.41727	9.71582	1184.96548	5.79857	42.70935	9.96886
46.25702	8.95309	3.51491	8.22725	6.54444	7.35645	9.16548	0.00000	7.43201	75.08014	7.01996	50.20528	19.27498	5.06244	1156.77332	9.46646	22.18320	8.77156
49.86874	8.74929	3.11994	10.96871	8.09647	9.00767	10.70445	0.00000	9.87662	44.34771	10.03489	38.68712	-4.10734	7.38385	1187.51798	11.31151	48.44806	7.97637
52.42273	8.67746	2.35205	7.21316	12.24006	10.71464	9.56293	1.00000	8.11836	41.98148	16.26527	55.67938	12.53463	6.59557	1097.52955	9.11874	62.99553	9.48558
55.33879	7.12866	0.91582	7.75840	12.36991	11.09871	9.93522	1.00000	9.48857	26.99614	30.77417	48.77644	2.29026	7.14919	1187.75278	8.03310	31.96627	7.69148
44.36423	8.97206	3.49078	5.82758	9.95972	9.03961	9.94613	1.00000	8.59025	35.77684	29.39008	36.33011	138.89585	6.22438	1126.82699	8.59459	58.39694	7.09419
64.61206	8.94942	3.75623	11.87733	10.56487	6.44183	11.97715	0.00000	9.77412	75.47613	12.94630	49.07866	30.96755	10.16184	1126.42482	8.31844	68.07015	8.91050
34.86282	8.47926	2.11316	8.83231	9.19556	9.23986	5.63328	1.00000	8.51678	52.47238	14.23453	50.23805	8.86704	10.81775	1119.68997	7.50100	55.51645	8.73152
47.35636	7.50933	1.00411	7.76202	8.55180	9.72013	8.88764	1.00000	8.62305	47.94081	-14.26222	45.0408	-93.263	10.01029	1189.80032	5.15157	38.65580	8.54965
35.52358	8.65028	2.76601	9.29098	9.16555	6.24950	7.97457	1.00000	11.85129	47.79106	26.54257	33.92946	-116.97725	9.84317	1144.47526	8.49101	61.10674	7.78278
45.25734	7.92525	1.54586	7.87589	7.21766	3.00988	6.81588	0.00000	8.09497	26.69122	23.52923	34.85	117.33333	8.08118	1154.92500	5.58595	59.73121	9.99439
54.19286	8.24193	1.75386	9.59370	9.84086	6.73808	6.37716	1.00000	8.72341	54.22425	17.80504	60.2052	24.6522	10.98914	1139.17062	9.08126	55.63622	9.05465
46.65249	8.16483	1.65980	8.52510	6.92555	6.36029	5.61306	1.00000	8.52178	83.06820	-7.14649	-34.64966	-58.38341	9.67676	1139.77413	4.96823	45.24415	9.98974
44.92090	8.25428	1.84475	9.69293	8.14546	6.23314	8.87180	1.00000	9.74743	40.53078	0.27582	7.62789	4.74161		1103.70315	8.11802	40.34670	8.10355
70.39477	8.31760	2.19467	8.84011	8.47271	10.80728	10.03516	1.00000	8.07095	67.39747	22.93261	39.08367	-84.50855	6.56127	1139.10094	6.45989	51.54951	9.15010
59.28851	9.38587	4.95763	8.61825	10.12059	8.22762	5.73755	1.00000	8.72166	46.46972	-8.06736	34.61667	135.6	10.86938	1108.08437	8.41697	32.82450	8.38037
42.44228	9.25691	4.02309	5.30234	9.98687	8.62339	10.75871	1.00000	9.32203	45.56410	12.77548	45.0408	-93.263	7.15412	1163.99733	7.31802	35.12211	8.95054
27.32054	8.67308	2.34128	7.35168	7.08672	11.20315	8.06271	1.00000	9.14295	64.22573	24.83573	53.53333	-7.35	7.67615	1160.82866	7.03654	40.42774	6.40613
45.63664	7.81751	1.37051	12.87149	10.22265	5.91873	10.63012	0.00000	7.97004	54.51759	23.25476	-6.25	38.66667	8.29793	1158.76639	8.27405	28.35888	7.61388
42.86652	8.28940	1.60164	9.99285	11.65751	7.41248	7.59986	1.00000	8.36406	66.76080	-6.96839	6.03333	37.55	8.35447	1188.58204	8.75685	68.35207	10.05433
60.64888	9.37021	4.79159	12.43737	10.17912	8.65850	11.21036	1.00000	8.87476	71.78844	-4.07848	40.5576	-74.28459	8.54409	1177.01924	6.18234	55.13996	9.15332
46.80833	6.88827	0.62549	6.23106	8.33468		6.50446	0.00000	8.62989	57.89493	10.95947	37.73222	115.70111	7.98980	1183.01589	6.48383	44.01874	7.81380
52.56653	8.37824	2.17916	5.76261	12.64113	13.33759	10.55055	1.00000	7.47589	29.00467	15.42040	42.50729	1.53414	5.76508	1070.65957	8.08478	45.92357	8.32218
48.92819	8.59639	2.78377	6.24745	11.14418	7.60997	11.17246	1.00000	6.94895	37.19717	10.98587	37.73222	115.70111	5.97776	1181.65476	8.65839	52.47462	7.56926
61.92281	9.62117	6.23643	5.76551	8.78868	3.05498	5.97825	0.00000	6.69814	55.90444	5.87648	36.75965	137.36215	10.94532	1055.11494	8.46201	69.28302	9.63636
36.64829	7.21460	0.73496	5.36725	11.87082	11.71158	9.57060	1.00000	7.34949	66.37709	15.67795	-27.76952	30.79165	5.61382	1116.09098	8.25019	35.42243	6.99282
67.88270	8.30619	1.97866	6.94935	8.49545	11.37587	10.28329	1.00000	9.15354	44.73435	10.92763	31.20176	29.91582	2.30046	1074.42629	8.62523	30.04857	9.22144
31.82534	9.06940	3.54500	5.91624	9.49205	8.96559	10.51231	1.00000	8.80283	54.47154	-0.41087	40.63316	-74.13653	7.26360	1102.02442	7.76353	39.41201	8.17325
41.45973	8.90188	3.12462	11.20399	11.78028	8.28967	9.53229	1.00000	7.95937	68.46500	19.96308	48.78232	9.17702	8.83024	1164.33350	10.23661	23.61500	7.70245
55.24712	8.35814	1.76739	8.60512	7.08567	7.91529	9.14846	0.00000	9.23377	53.50141	13.59932	0.51667	101.44167	7.20761	1106.02942	9.71253	51.09372	9.53975
41.51328	8.23347	2.09136	6.96157	9.76172	10.16362	10.57897	1.00000	7.67682	53.12391	17.78891	19.21667	73.08333	7.76095	1114.12835	7.63309	51.14312	8.92292
36.88447	9.17036	4.10248	9.47699	11.51538	6.87971	7.98536	1.00000	8.31970	21.07252	9.89279	43.61062	-72.97261	9.67888	1095.46598	11.57164	42.32086	9.56346
55.93693	8.59070	2.30448	6.53083	9.13812	3.91349	6.31829	0.00000	10.08976	49.03722	15.48408	2.2139	102.3278	10.48669	1147.48782	8.18559	40.76101	10.32748
28.73492	7.02642	1.07221	7.33707	11.68881	10.93086	8.22631	1.00000	10.11368	61.70117	20.97678	12.95629	78.27539	10.65039	1064.65817	5.42208	69.46907	8.83330
46.85790	8.73087	2.75482	9.34306	9.33063	8.90745	9.77338	0.00000	8.74064	66.64811	28.54574	36.33011	138.89585	4.91985	1190.59363	6.51097	40.52883	6.70966
57.59677	10.17967	10.37018	10.58039	7.32408	7.48376	10.04700	0.00000	7.66616	57.80433	19.01802	12.97389	123.99333	6.10392	1105.77556	9.30545	48.34496	7.65014
