H2CO	NOx	C2H3NO5	PM10	latitude	O3	PRES	TEMP	PAHs	longitude	Pb	CFCs	PM2.5	warning	SO2	NH3	CO	CH4
53.33266	7.94599	2.80931	8.30588	60.02427	7.42009	1067.38809	5.36091	6.77349	30.28491	57.79887	52.53380	3.91905	1.00000	5.92809	8.74652	7.02860	9.05300
47.87017	5.49776	33.27258	10.93088	53.16167	8.71950	1100.62256	23.02238	7.58260	6.76111	51.98869	76.72001	8.34472	1.00000	9.58986	7.44674	9.58400	5.31185
40.70834	8.54947	1.51673	7.19717	4.2475	7.61386	1062.71711	6.76055	7.01239	9.00472	51.21431	38.94722	8.21724	1.00000	10.01004	11.28600	7.90150	7.85782
70.77296	9.68096	5.72635	9.11042	48.06919	10.13346	1089.04683	26.94252	3.83659	11.37703	55.30291	30.89572	7.47073	1.00000	7.19651	3.31964	6.88298	10.52210
52.08497	7.63227	2.71663	8.36714	-11.48472	9.23113	1089.60842	11.95116	10.07724	-37.93278	33.61391	46.70985	5.83210	0.00000	7.49923	9.53436	9.52286	7.85563
40.90520	8.03575	2.91910	8.25841	52.53048	8.69758	1180.67943	27.52976	4.70134	13.29371		43.79611	8.32278	0.00000	7.54579	13.05984	7.85611	8.55943
36.93584	5.96821	2.01599	7.55985	0.03813	7.12785	1080.58364	36.34582	7.98207	36.36339	64.27875	34.70868	10.64652	1.00000	9.51987	9.34613	8.63007	7.47446
41.75887	4.95685	7.52270	9.35802	36.61954	7.54604	1073.52911	20.71812	5.24765	4.08282	39.99679	44.16569	5.47065	0.00000	7.70544	7.65456	7.40590	9.78916
9.12326	8.54169	1.27957	6.98483	52.59319	7.77589	1182.82062	-11.31614	5.73013	13.32127	65.93095	62.34209	6.76844	1.00000	6.51430	5.23068	5.87627	9.60250
61.09696	8.67491	1.65519	7.56108	37.35813	9.26771	1106.46823	4.15119	8.52241	-6.03731	55.06578	47.44247	7.93423	0.00000	9.32223	7.16924	7.53639	10.98967
38.87214	6.72117	3.07236	8.13758	36.33011	8.79791	1132.31600	9.04945	4.85487	138.89585	68.71902	74.09280	7.23508	0.00000	7.61985	10.61357	8.14925	8.69832
55.46608	6.81636	2.10884	7.57094	25.13915	10.00634	1056.83645	23.66178	7.30030	73.06784	70.63525	61.49761	8.74998	1.00000	6.39269	5.40787	7.10540	10.43465
57.03468	9.49363	1.95607	7.55596	32.05971	10.08215	1108.92968	24.81125	7.08774	34.8732	65.32617	59.12711	8.46364	1.00000	8.10283	6.11183	9.49103	9.44766
50.54321	10.58418	2.55907	8.09934	51.44889	7.69249	1162.18052	19.29697	8.44736	5.51978	60.99477	72.74668	7.54716	0.00000	7.50438	9.08685	8.28364	10.91912
49.31762	6.52791	4.86019	8.96033	40.65538	9.05736	1062.37736	24.55662	4.12926	-74.38987	67.67154	75.24649	7.21053	1.00000	6.47018	3.36512	8.24053	11.95734
38.57218	7.57806	1.47694	7.72624	8.48714	6.68188	1065.09849	5.11060	6.48907	-13.2356	48.40647	69.71672	7.33203	0.00000	5.44758	10.07873	9.34486	8.86420
52.19045	6.34410	5.33735	8.96374	46.65581	8.44179	1128.81802	25.67648	7.35785	32.6178	39.44701	24.76549	10.07166	1.00000	10.90797	11.56599	6.82387	7.55136
56.58134	7.37171	2.05014	7.49393	18.87813	9.61755	1173.53841	11.32219	7.50234	72.93924	42.65984	47.64540	7.63436	1.00000	10.57168	9.74479	9.06801	6.31189
64.37411	11.26011	5.71497	9.16986	38.37255	9.21861	1075.12342	13.79274	8.38394	34.02537	72.81293	49.43315	8.54411	0.00000	7.60351	9.07286	8.49145	8.64152
53.65828	6.49970	3.51991	8.35117	25.66795	6.70349	1164.28129	13.14093	4.23401	85.83636	67.99853	48.07627	7.42002	0.00000	8.30289	12.14890	7.38030	9.14139
62.57607	8.03105	2.16872	7.43921	33.95015	9.78857	1091.90363	18.83076	7.73447	-118.03917	73.20218	55.01567	4.31465	0.00000	8.46735	6.62464	7.88458	10.33195
54.23609	7.49701	5.00367	8.93176	22.75218	8.23331	1069.74032	13.55638	8.07417	72.68533	46.67685	18.26338	7.02313	0.00000	6.22091	8.78333	9.35748	9.46332
53.00945	8.24890	9.07732	9.50437	16.68911	8.25686	1085.97158	25.32817	7.19851	98.50893	52.88644	32.87946	7.95570	0.00000	7.56963	10.86731	9.36253	9.18198
41.27633	8.76769	2.12689	8.15587	60.02427		1162.91150	27.27548	7.74800	30.28491		41.28173	8.20164	0.00000	6.52801	8.01376	7.73350	7.00347
59.43885	8.92005	2.12171	8.29220	37.16911	6.53021	1071.16317	7.72604	5.37832	10.03478	61.58830	36.26785	8.07382	1.00000	9.02055	6.44551	8.31355	9.80712
55.83819	10.73238	4.37767	8.71470	16.06213	8.95317	1113.95465	8.48039	7.98414	76.0586	60.74560	58.21370	8.54354	0.00000	7.43346	7.34791	9.76315	10.89486
26.68703	5.85658	2.62397	8.27993	41.48199	7.15126	1104.90351	30.28721	6.43976	-81.79819	64.06045	48.46458	8.95537	1.00000	11.47107	7.84878	8.13239	4.62568
35.01860	10.47466	1.37685	7.51354	42.24113	7.53909	1197.10129	13.47454	11.41415	-88.3162	62.56133	41.03838	6.60120	0.00000	5.18316	10.55106	5.93807	8.16929
62.75560	6.88691	2.16613	7.36171	52.09	7.22114	1106.17006	6.07390	5.66598	5.23333	52.67668	59.36363	6.42843	1.00000	6.50464	6.93771	8.05676	10.42916
58.69050	7.08891	4.61373	8.74451	27.55898	10.88534	1106.42810	-0.09219	10.99519	68.21204	50.70197	65.88866	4.79483	0.00000	7.48340	11.84374	10.43129	8.15435
36.95350	7.68368	3.06829	8.21395	43.48961	9.25025	1057.01440	8.28868	6.63498	-8.2194	56.17097	33.19584	8.11650	0.00000	7.25349	11.30070	9.73079	9.11746
49.69256	13.24686	3.08079	8.23054	15.79408	7.78114	1140.14608	12.01337	9.16506	104.1451	44.25573	65.75162	9.40285	0.00000	6.72281	9.64407	7.40997	11.44905
71.40630	9.20073	2.45498	7.93070	52.41667	9.14470	1074.76588	5.16028	12.66554	0.75	31.70123	48.28964	7.26936	0.00000	7.29625	8.91588	7.98452	9.17364
46.72011	7.05968	4.96263	8.83168	-37.32167	6.71675	1067.47627	13.51350	9.81979	-59.13316	44.52979	61.91984	6.24124	1.00000	10.92892	9.88024	8.15191	6.82567
27.95194	7.02970	7.49314	9.40191	51.39148	8.49338	1070.49395	31.20905	5.20224	-0.29825	43.67531	58.47895	7.59542	0.00000	9.26425	11.72969	8.55751	9.53492
61.02310	10.80443	1.58830	7.42147	17.94979	8.98129	1169.53897	20.21795	10.30373	-94.91386	67.11239	73.91992	7.12360	1.00000	6.14048	10.35058	6.49476	10.46796
66.84768	5.74937	2.09888	7.56045	29.21399	7.54598	1171.26798	18.41092	8.16557	78.95693	72.29129	46.60828	10.84835	1.00000	11.26997	11.58835	7.91496	8.44565
48.06865	7.39287	5.46431	9.00180	40.72371	7.63946	1161.63355	18.56213	9.25088	-73.95097	46.80668	33.22119	8.03773	1.00000	9.85850	9.88963	6.74026	7.14220
69.82573	8.51759	8.82115	9.56710	10.98778	7.30079	1141.24117	8.75836	8.07914	-74.95472	64.15163	52.60919	6.89113	0.00000	7.68477	9.67676	10.17564	9.83408
60.50134	6.20843	7.52969	9.28696	29.21399	7.97039	1187.65481	34.59051	7.09552	78.95693	65.79441	46.75805	7.92736	1.00000	7.45207	7.23985	9.21276	10.08422
44.46126	7.79516	13.50381	10.01601	3.3285	7.16459	1086.99155	2.24329	6.43662	99.1625	39.25190	44.30848	10.11718	1.00000	11.29528	8.96763	7.49343	7.27556
56.14582	7.71967	0.85177	6.93071	27.92333	6.74200	1110.87812	18.01507	5.48421	118.53333	49.19880	60.73927	8.80006	1.00000	9.02555	5.04141	8.47060	9.85349
67.49107	11.39690	1.08831	6.87661	40.2737	8.51388	1126.87670	21.19954	9.35813	-76.88442	47.34867	73.83626	8.52126	0.00000	7.94622	9.89326	8.92220	11.07983
35.78420	9.79584	11.70213	9.84309	24.81757	7.34920	1159.37690	12.79085	9.96151	84.63445	59.06440	66.98507	8.44281	0.00000	8.85338	8.17196	7.62813	11.50402
45.21460	5.36384	10.68573	9.79700	40.49748	8.39268	1146.12912	-2.32546	7.97206	44.7662	40.33436	32.24842	4.51129	1.00000	5.46482	9.09539	7.99841	9.23729
52.51813	8.54043	2.36765	7.60772	36.75965	7.58251	1110.80504	11.88554	11.73259	137.36215	44.75866	41.76670	6.01592	0.00000	5.52294	9.10605	6.71506	7.80454
51.17671	6.47867	4.53956	9.03037	41.54566	7.88098	1139.44501	2.78782	8.61091	-71.29144	63.69137	36.37378	7.50861	1.00000	9.75476	11.05324	9.70748	7.73074
41.01740	5.64818	12.90036	9.92325	37.58105	8.40156	1131.60384	9.64816	7.05774	29.26639	49.07270	41.41692	9.23018	1.00000	10.95292	8.86141	8.72439	5.26741
37.76406	11.64698	5.45637	9.07834	51.14942	8.42688	1175.96120	6.28463	9.14437	15.00835	53.42352	36.27856	8.48435	0.00000	6.21118	8.68275	8.62510	9.75040
60.85649	5.05269	2.12985	8.03423	26.32293	8.25453	1129.68883	30.31922	8.42032	91.00632	38.19953	30.72734	9.43656	1.00000	11.29227	9.62208	7.66136	6.75949
42.85004	6.55891	5.65106	9.08230	41.91738	7.55475	1133.85120	17.68153	7.54557	3.1631	83.80975	62.00382	6.21204	1.00000	5.76662	7.74373	9.04202	9.83865
58.36262	4.41027	8.76326	9.51212	11.84962	7.87069	1110.16019	1.26595	7.77440	-86.19903	46.82752	55.43713	5.50493	1.00000	5.43314	6.98014	9.73246	11.24969
41.20430	10.23232	2.06502	7.83981	40.65538	10.54736	1189.42754	16.44219	7.20164	-74.38987	49.33113	65.78126	7.74761	0.00000	7.06757	8.35484	9.90359	11.76117
64.27055	9.43178	4.84725	8.85218	38.10558	9.21545	1085.39830	28.09302	9.08261	-1.86343	56.76529	53.02985	7.54275	0.00000	7.88992	9.00298	8.77613	7.69392
49.23045	6.19910	8.56443	9.55499	40.1675	8.80946	1178.62241	9.90951	8.09630	34.37389	63.43716	37.87076	10.14411	1.00000	9.76912	9.12060	8.52511	7.40836
32.02996	4.68407	1.68423	7.56992	-3.20333	9.45945	1199.31885	8.83453	8.37002	-52.20639	59.05361	35.78995	10.63981	1.00000	12.07732	7.98433	9.17174	6.63645
33.18376	7.41058	4.70994	8.89643	38.54491	8.27138	1114.19350	19.99718	11.59525	-121.74052	67.19108	52.77879	4.25315	0.00000	5.67338	11.77221	8.47218	6.44605
39.12938	6.46742	10.80473	9.79738	42.7	7.28285	1109.41809	2.77717	6.66046	27.25	62.70022	35.40811	7.51650	0.00000	7.87388	10.19739	6.41719	9.73009
57.84987	7.27452	4.05369	8.55648	39.32288	7.12071	1193.18368	9.34747	6.85846	-76.72803	64.35914	53.64786	9.37055	1.00000	10.26026	8.17812	9.77145	5.93392
51.85677	7.94614	2.64422	8.28388	50.71229	7.51284	1162.90345	23.87739	5.80069	4.52529	74.78994	49.42842	11.44836	1.00000	8.00712	9.33673	8.83239	6.99932
65.29700	10.10793	6.00141	9.11179	6.15038	10.11040	1116.82050	23.30434	8.49368	6.83042	55.28934	59.70446	6.91573	0.00000	7.06174	10.96665	10.63470	9.08322
40.10391		1.09090	6.81839	-32.45242	7.47045	1051.46325	2.20233	6.44774	-71.23106	51.11037	31.62240	11.35850	1.00000	9.67096	11.89010	8.33368	8.42341
58.96808	5.11260	5.60659	9.01533	-4.24444	7.83054	1076.58108	8.53103	6.26917	-42.29444	47.77061	40.49804	6.21259	0.00000	8.89406	8.35318	6.72015	10.33210
48.07487	7.74699	1.96986	7.68332	43.71032	9.29761	1186.83207	9.48779	6.70884	-1.05366	37.52837	57.71759	6.76017	1.00000	6.16665	6.37889	11.65913	9.82957
50.34543	6.86967	3.23416	8.18088	21.53889	7.41553	1155.00245	19.94827	6.91131	71.57737	52.10316	11.18284	7.06717	0.00000	6.95682	5.41098	9.36169	8.93896
54.37828	4.52859	12.47897	9.93799	28.15112	6.77637	1133.85412	23.62371	7.65481	-82.46148	66.45707	23.72762	6.25081	1.00000	5.22988	6.60989	8.52023	11.47204
58.44965	6.31966	14.40430	10.10874	40.65995	8.77254	1159.32541	7.21571	6.83790	-111.99633	58.56071	62.55186	4.34069	1.00000	4.96653	6.51326	7.12505	9.52163
49.63451	7.97169	4.58658	8.71089	38.10558	7.27853	1143.93348	19.10283	7.75413	-1.86343	76.22740	46.43328	8.60894	1.00000	9.41841	10.87924	8.63127	7.89046
39.88566	4.02056	4.31092	8.67866	18.51957	8.55298	1184.55754	-8.43759	8.80473	73.85535	46.18318	28.47639	5.90411	1.00000	4.71948	8.03585	8.23685	10.58207
53.18004	8.94134	4.00425	8.71235	5.20856	7.47289	1175.54848	15.22810	11.40229	-74.73584	49.47246	45.41634	6.64193	0.00000	6.70664	9.51534	10.04300	11.01517
46.85254	8.56884	2.68676	8.25072	41.16704	8.97949	1162.87966	31.04156	9.01763	-73.20483	52.35164	49.67758	7.29012		8.50383	8.17840	8.02413	8.80576
57.72617	7.69837	2.98415	8.28093	53.30972	8.59907	1061.83947	31.74595	7.82343	83.62389	57.48487	62.83698	8.14643		6.97309	6.52151	7.13626	8.70210
53.86319	5.64489	6.66996	9.26432	38.07789	8.23610	1179.71924	21.45196	8.26008	13.44275	52.35781	30.83563	10.47690	1.00000	12.66194		9.48953	6.89699
63.09181	6.60884	7.90726	9.31888	-2.90055	8.28755	1191.60830	25.63875	5.61996	-79.00453	56.50466	51.46665	8.71649	0.00000	6.61865	12.47943		9.15099
41.46338	7.10901	4.27764	8.66994	-21.44236	7.89871	1057.36618	41.81225	7.95471	27.46153	28.06764	62.09149	8.99704	1.00000	9.95470	9.38627	8.56167	6.83374
59.16420	5.75654	2.58940	8.28215	-19.7625	9.02716	1171.41775	22.24681	8.74739	-44.31389	54.82481	58.58037	6.79196	1.00000	5.31804	7.37860	8.69420	9.97371
44.47945	8.00002	1.22398	7.16324	38.40917	7.28096	1122.13878	21.63537	8.72945	112.73333	64.05972	71.28969	7.18207	1.00000	8.47392	8.78104	10.23740	7.79977
36.04318	6.61064	18.22397	10.33539	48.15659	9.37650	1184.34814	24.82994	7.69430	28.28489	50.43208	52.06714	7.05312	0.00000	6.23402	9.42191	7.22481	10.18536
53.11205	7.67664	2.25042	8.08001	39.08367	9.97556	1159.63968	19.78357	6.94231	-84.50855	56.37763	59.66018	7.82611	1.00000	10.58154	9.70761	8.05851	6.93158
38.41595	10.38066	1.77375	8.01621	38.37255	8.75271	1103.73762	19.15444	10.43141	34.02537	38.24986	63.32547	7.73655	0.00000	5.22845	8.48238	7.65625	8.82135
63.74649	8.97310	11.11842	9.77715	-20.25333	9.41214	1184.94419	-2.88366	6.21063	-43.80139	33.74239	44.53996	6.28705	0.00000	9.17362	9.92256	7.37719	8.93594
38.29161	6.29210	3.47665	8.62711	33.95015	9.57509	1093.53888	1.66811	6.22192	-118.03917	55.98723	50.03705	5.91990	0.00000	8.82736	8.55411	9.30122	10.15325
54.47968	6.17526	3.87961	8.66480	34.25807	9.63684	1060.93607	-10.63489	9.44286	-88.70464	42.82598	41.98705	8.23982	1.00000	11.51461	9.98227	8.57351	8.09082
48.42259	9.54958	2.07811	7.56246	-44.39672	6.73645	1070.81782	26.76257	8.70552	171.25364	39.80489	45.84913	6.78286	0.00000	5.31952	7.16896	7.18734	11.14262
58.82453	8.36294	2.39973	8.03799	18.51957	6.53768	1056.39623	25.90513	8.19706	73.85535	70.45410	66.99512	5.81679	0.00000	8.28939	7.66046	10.03749	9.77117
36.45653	5.94816	2.48404	8.29631	15.45144	8.12919	1100.33725	5.01826	6.04559	78.14797	65.82825	52.24604	10.64334	1.00000	9.73831	10.63528	8.29733	7.16015
54.77019	9.10309	1.65229	7.79763	-20.25333	10.36188	1139.45512	12.29274	11.21479	-43.80139	61.85224	42.95064	6.19279	0.00000	6.53368	10.17927	7.39437	9.05325
48.70236	7.29120	1.91581	7.26401	15.46063	7.58810	1129.16729	30.53396	7.70418	99.89166	40.85638	47.10737	6.26490	1.00000	7.00331		7.06858	8.51020
54.49639	9.03829	3.39365	8.39855	-31.25033	7.38130	1146.29019	7.50520	6.92648	-61.4867	75.20792	50.46147	9.78136	1.00000	10.51486	12.56286	6.78555	9.06246
50.43251	8.47610	10.65840	9.77452	12.97389	9.15627	1087.14913	19.17793	5.59816	123.99333	55.49882	41.31253	11.65212	1.00000	7.92399	10.10887	8.71315	7.83586
48.26575	5.76105	2.40289	8.14694	41.16704	7.15187	1186.02422	15.32279	6.51935	-73.20483	65.68529	39.95817	7.63723	1.00000	7.07049	6.62168	8.73466	11.10205
50.27198	7.13512	23.78630	10.62509	58.23583	9.50224	1081.20484	13.25326	8.59444	92.48278	31.97254	38.23515	10.16914	1.00000	9.32346	8.13848	8.68670	8.53866
50.45018	5.01419	1.23722	6.91148	37.60876	8.52492	1136.58777	7.60164	5.92348	-77.37331	61.56512	70.49375	8.64922	1.00000	6.21967	3.61055	8.78106	11.99566
51.19331	3.48927	1.00961	7.10230	4.94273	8.77930	1186.82720	16.18795	9.48413	15.87735	41.99035	51.27105	7.01739	0.00000	6.09780	8.33667	7.79703	10.15493
47.14728	7.03409	47.60420	11.31411	46.1351	9.85823	1114.60949	34.29179	5.81623	-60.1831	73.54944	22.37555	9.92550	1.00000	10.01728	10.68135	10.07349	6.92955
56.27578	8.39777	8.61404	9.53047	41.48199	6.25695	1196.69848	24.27846	6.65863	-81.79819	60.58529	62.71354	6.94650	1.00000	10.07497	9.77026	7.22294	6.19458
54.27241	7.48937	5.26898	9.00996	32.50611	8.59179	1101.84172	4.99729	8.85441	120.14278	46.84740	40.35181	7.70025	1.00000	9.84220	10.62802	8.58632	8.26509
45.89994	10.04111	2.48536	8.12316	33.7207	8.44288	1075.03162	18.91834	5.33320	-116.21677	45.26355	44.04742	7.97790	1.00000	8.57590	6.28111	7.35665	9.57889
59.14889	10.80120	2.90603	8.40597	34.31	8.28914	1056.91798	16.65983	9.15790	-2.16	49.87796	35.07810	6.47014	0.00000	4.82333	10.49921	8.10493	10.02287
52.90100	8.93244	1.80369	7.86073	33.45122	7.43472	1092.33952	12.37080	7.92937	-86.99666	29.81423	58.37734	6.92249	0.00000	5.40277	9.30740	9.06085	8.86249
21.73241	6.65686	16.48315	10.22931	37.13548	9.03580	1131.62858	20.89182	6.47556	-3.67029	64.39534	15.82664	11.04033	1.00000	9.63858	6.17579	9.17641	4.81990
75.93308	7.82832	1.31967	6.96575	37.35813	10.58953	1174.93154	12.36437	5.30708	-6.03731	31.63697	50.34141	8.00975	0.00000	7.48732	12.25661	8.33452	8.79244
55.56322	9.81253	2.75304	8.26339	-28.81833	8.69607	1110.29184	28.47677	10.81868	-52.51028	41.66031	56.41198	6.58773	0.00000	7.05869	11.05887	9.12459	7.38571
42.83768	4.66376	23.99237	10.62353	26.76628	8.07167	1068.01831	28.70935	6.82505	83.36889	56.15355	79.83669	12.09858	1.00000	13.62988	6.68641	9.56708	4.70735
52.53029	8.76382	11.21440	9.75927	10.66668	9.41582	1122.49098	-12.66764	4.57432	-61.51889	41.61447	39.77985	7.76559	1.00000	7.40061	4.92014	8.18735	11.19576
62.19113	6.75368	1.25262	6.57524	-22.57306	7.17241	1146.49785	17.03000	7.45393	-47.1725	71.13650	57.12510	9.72459	1.00000	9.46010	9.84692	8.78487	7.59089
52.24888	7.91694	2.66613	8.08360	45.43341	7.98439	1166.58042	3.42157	11.04662	-73.86586	30.16107	38.66098	4.97459	0.00000	6.91088	11.87624	8.87171	10.57171
45.23797	7.46523	3.42729	8.41651	42.22718	8.35846	1075.12161	10.07714	6.02835	14.39024	33.95691	26.65705	8.40835	1.00000	8.95908	6.32439	8.02775	9.28996
35.84718	9.62939	6.39558	9.21954	10.98778	9.30364	1093.81116	18.94281	5.74262	-74.95472	43.77670	52.87847	7.11813	1.00000	8.06386	6.29493	7.47476	9.20366
45.41731	7.82472	26.73652	10.71768	10.12268	6.44180	1080.42769	10.33190	6.96615	77.54372	38.01750	59.78302	10.38882	1.00000		11.26477	8.52495	8.39313
40.55698	5.74991	12.92290	9.95021	39.22493	9.81027	1078.06218	9.33343	7.84504	42.85693	53.51726	75.54385	8.68773	1.00000	10.07292	11.83543	8.52406	8.00204
32.03436	9.08898	5.68107	9.06100	17.54907	8.21052	1156.70847	16.47987	8.08574	82.85749	59.37513	47.50302	7.12820	0.00000	8.69576	9.63097	9.25729	11.14332
59.52555	9.02092	7.34360	9.39707	0.03813	7.53363	1092.88522	10.21726	5.41565	36.36339	46.82640	61.09586	9.92401	1.00000	8.65651	11.06554	7.19346	7.61365
61.79240	11.83646	4.38560	8.82351	15.45144	9.11980	1088.80267	25.70872	8.42802	78.14797	66.14784	48.48217	8.25527	1.00000	6.81128	10.03324	8.47926	10.11614
58.54782	9.15150	32.87773	10.94255	43.82634	8.01913	1150.25295	8.29760	10.54815	144.09638	47.31976	43.33570	7.57481	0.00000	7.11273	8.29189	7.76938	9.33236
73.73324	10.82929	5.92581	9.15335	51.42708	7.92111	1183.30244	7.12427	7.57655	-0.91979	68.67800	47.41035	8.16506	0.00000	8.09045	9.57230	7.57815	8.95224
40.57946	8.07163	2.51567	7.85202	46.1351	8.36505	1126.12091	33.90570	6.00230	-60.1831	51.78219	22.93288	9.66471	0.00000	10.70975	8.16383	8.62950	5.53074
69.38608	9.16098	5.79713	8.98606	53.59337	9.72681	1051.19170	2.61898	8.87332	9.47629	77.02113	49.95445	7.58352	0.00000	8.96281	8.01529	9.77848	8.79868
58.38658	7.57957	3.17029	8.56998	50.76306	8.63707	1086.53378	14.12969	7.51876	-1.29772	41.54219	79.06073	9.40411	0.00000	5.61821	12.66596	7.98151	9.45137
56.75486	9.84973	15.03206	10.15314	24.41288	6.57099	1136.64809	9.62423	9.57099	76.56719	68.88186	55.88643	7.22081	0.00000	7.40739	9.12068	8.28112	8.47746
60.92858	6.84741	5.91310	9.07663	36.72544	7.55184	1187.92943	7.83650	8.70920	3.55665	63.55186	53.53910	7.52733	0.00000	6.58623	9.32597	7.38946	10.44925
46.43010	6.08178	2.12088	7.68309	12.97389	7.76662	1101.87746	9.17123	5.84336	123.99333	55.57937	41.80442	7.49391	1.00000	6.95802	6.53562	7.41627	11.76674
50.81500	8.96177	2.18334	7.58361	7.65649	6.97697	1133.31254	13.34701	5.09419	4.92235	46.66804	30.74519	9.66580	1.00000	7.97558	11.30455	7.56856	7.49664
62.65780	8.42660	3.79706	8.47790	53.78333	9.61499	1161.47112	8.00146	5.98516	-1.06667	42.36234	46.24962	6.75230	0.00000	9.93816	10.29212	7.69917	9.15098
42.85475	6.07341	5.55212	9.11785	45.49428	9.39139	1192.06441	22.42422	5.71979	-122.86705	64.55876	32.53312	6.83698	1.00000	7.71561	6.28006	8.16501	10.09918
54.32656	5.69197	5.09508	8.95923	36.08497	7.53834	1155.45640	22.12244	7.43337	9.37082	56.62910	49.33977	9.31320	0.00000	5.91210	11.37822	7.59244	9.52216
48.72229	9.56906	1.07160	7.50538	28.92694	8.69207	1059.46245	18.52597	6.34813	78.23456	52.26545	67.60416	5.36028	0.00000	10.21223	9.33176	7.79579	9.28589
63.80260	8.04550	6.09558	9.16487	12.97389	8.25921	1058.26354	9.30961	4.47220	123.99333	18.93503	55.74881	6.84051	1.00000	5.65420	4.27105	8.28789	11.76660
61.27940	6.64308	4.25835	8.74275	3.02013	7.13913	1126.47536	14.09130	4.38151	30.91105	65.23915	58.52477	3.97562	1.00000	5.63014	6.48446	8.72304	11.83916
61.46754	7.46108	20.47066	10.45578	-7.81667	8.98609	1185.23946	8.90615	3.54199	112.01667	67.92968	30.87754	4.87244	0.00000	5.41339	5.80177	9.97431	11.91915
55.93754	9.13340	9.20419	9.63771	25.13915	8.31381	1170.03178	22.50607	8.55482	73.06784	45.32178	37.40599	7.57398	1.00000	7.05052	11.19975	8.21055	8.73215
45.26197	7.91816	3.00632	8.16096	-28.81833	7.80456	1151.08842	8.40563	7.22277	-52.51028	51.79262	44.25293	7.58885	1.00000	9.34628	11.09222	6.21478	7.78343
50.12693	6.94604	5.92498	9.12317	-21.44236	9.42452	1141.72759	1.83296	6.48915	27.46153	69.02978	75.75160	5.37807	1.00000	5.95355	7.23165	7.86456	10.92944
48.13564	7.76788	6.20090	9.09441	33.93113	8.51042	1155.87641	5.17583	7.11964	-117.54866	69.51284	44.88201	7.15617	1.00000	11.07704	10.13198	8.50284	6.18226
31.46553	8.69176	4.95269	8.95181	38.68712	7.83082	1175.75908	8.38469	9.26703	-4.10734	63.94209	34.55593	6.28870	0.00000	7.12248	9.29448	7.90240	7.79855
62.42047	8.52734	1.40886	7.30817	55.75556	9.00191	1067.08184	15.89243	6.60363	60.70278	55.67625	53.45897	7.32251	1.00000	7.37033	9.67833	9.19800	6.19927
59.08207	6.93648	5.61060	9.00665	-6.8	9.22282	1056.51457	8.32996	7.30123	39.25	49.07497	73.71148	6.45403	1.00000	7.40682	8.19836	7.81217	9.78200
36.66507		2.65547	8.06796	36.21544	7.84547	1065.99614	14.52824	6.57874	65.93249	61.15383	38.41165	6.59735	0.00000	5.89182	8.67183	9.62348	9.29688
58.18360	5.39308	5.76761	9.21396	9.15093	9.38908	1151.79971	15.96191	12.00022	-79.62098	68.53919	12.51718	7.42436	1.00000	11.84239	7.69198	9.38724	7.59694
45.23407	7.21584	1.94206	7.74176	42.64031	9.15433	1141.74365	9.93839	7.76554	125.51176	42.09981	58.76813	7.80381	1.00000	7.18027	7.22485	9.94364	9.06197
65.56039	5.70642	2.62166	7.96901	14.37395	9.38455	1176.30464	2.88301	8.11690	100.48528	65.49455	41.39123	7.14564	1.00000	8.17531	9.39966	8.21724	9.41548
64.81570	6.89519	1.31945	7.45162	-32.05251	6.33266	1062.29442	20.29999	6.26507	115.88782	41.58488	48.75122	5.84027	0.00000	7.37630	8.45023	9.62387	9.45158
