PAHs	H2CO	latitude	O3	CH4	CFCs	PM2.5	SO2	Pb	longitude	NOx	C2H3NO5	TEMP	PM10	CO	warning	PRES	NH3
8.01988	36.63837	-30.60106	9.46291	9.97957	61.72152	11.18746	5.99123	55.41458	-71.19901	6.96972	2.76562	7.99543	8.86496	13.07931	1.00000	1127.48429	11.03663
9.09797	62.72704	44.92801	7.46930	10.31351	45.46192	9.62287	7.75023	49.39382	4.8951	6.78282	2.12034	15.28932	8.46864	10.18893	1.00000	1192.51469	10.03227
8.92102	49.10401	46.32313	7.51570	11.38593	46.88586	9.97231	7.83763	68.53701	-0.45877	8.18376	8.59056	11.64271	10.09012	11.72952	1.00000	1161.11289	10.32633
9.19659	42.63267	34.9	9.27654	9.93985	77.88106	8.61892	6.19186	31.13411	137.5	6.98360	1.70118	10.71823	8.31884	10.49688	1.00000	1173.77050	8.79731
9.45979	61.09760	-27.50578	9.57704	6.29683	47.87333	9.43513	8.81312		153.10236	9.62133	3.35928	41.96660	9.11121	7.80480	0.00000	1183.00423	10.39234
9.61194	64.12055	45.0408	9.44553	9.87658	41.36055	9.57932	7.80465	57.39404	-93.263	4.34392	9.07075	15.95917	10.12542	12.15900		1097.56423	9.70190
9.24389	41.67262	41.55838	7.56488	6.41913	75.70595	7.05511	8.53063	44.01185	-81.56929	7.18231	2.49888	2.32199	8.61579	6.95114	1.00000	1181.26363	8.45818
8.42494	56.30157	19.04222	8.98413	9.10157	30.02615	8.45112	6.79374	46.39948	-98.11889	10.56391	2.89686	2.31231	8.93790	7.35806	0.00000	1129.79497	10.62248
9.43355	52.79208	21.28306	9.07595	8.33780	48.75267	7.19036	6.38015	60.95901	-89.66123	7.15040	2.99772	21.23833	9.01758	9.02186	1.00000	1135.61700	14.78196
9.05878	40.81859	37.65181	10.23611	10.09184	51.36012	7.49192	8.19066	40.87298	120.33063	9.34622	1.71241	9.11907	8.31017	7.40886	0.00000	1104.28634	8.93643
9.80334	59.79496	7.50251	8.49677	6.86128	75.20469	11.60224	6.88218	44.80915	5.06258	10.65542	2.93939	14.95109	8.99935	7.29707	0.00000	1154.59771	10.21224
7.04026	40.27038	0.03813	8.70376	11.99601	52.42377	7.05808	7.82661	64.60756	36.36339	9.57556	0.76750	20.23737	7.50986	5.24605	0.00000	1187.30409	8.94641
7.83934	56.63755	25.92127	8.69921	7.44155	35.63271	9.93932	9.24379	44.65986	86.79271	12.14476	3.65134	21.41223	9.15222	9.57008	0.00000	1053.06511	8.80479
9.01179	48.29940	4.88441	9.07220	8.79394	50.54499	6.15945	7.94639	53.65289	101.96857	7.59547	3.15910	47.95709	9.02541	8.11066	0.00000	1144.79157	6.93484
8.22366	50.99912	45.49428	7.32377	9.51055	54.74713	10.28770	8.83137	59.85254	-122.86705	4.92755	5.20682	20.48854	9.52605	11.14772	1.00000	1142.07505	10.66559
9.24799	55.51444	36.27462	9.62623	6.40636	27.06409	5.42848	9.18624	74.47702	4.85668	7.31094	0.57341	11.40560	5.77297	4.92481	0.00000	1051.70791	9.60520
7.99203	73.25964	-10.91111	6.94364	7.76916	55.46177	4.30937	10.47495	59.58132	-37.07167	6.04627	4.79040	16.22719	9.45448	9.56016	0.00000	1199.77602	5.95365
9.00890	28.88489	41.55838	9.90812	10.25429	30.33946	7.62500	7.54057	48.21428	-81.56929	9.91872	2.24133	26.56972	8.39284	7.54163	0.00000	1153.45070	8.08305
9.58312	61.19333	31.92923	8.53551	6.49522	53.33750	9.19837	8.90566	53.70745	34.86563	9.52407	7.34115	18.71959	9.91404	7.47854	0.00000	1191.65378	9.62674
8.91564	58.22797	52.14	7.47522	9.89662	67.99124	5.02720	10.00959	72.46787	5.58472	5.06458	5.63033	17.38051	9.63017	6.51093	0.00000	1171.05070	8.40032
8.88553	65.05116	29.84576	6.80006	10.94895	61.98880	7.96742	4.46462	62.75751	-90.10674	11.05780	3.16731	28.32645	8.96515	7.21364	0.00000	1157.56588	5.66510
9.17855	50.50415	44.92801	8.24415	8.92094	57.39419	8.27145	7.68244	42.55263	4.8951	9.85991	2.37426	31.90366	8.60615	8.13959	0.00000	1179.57521	7.33780
9.27757	53.51215	25.75728	9.07733	11.06093	53.78736	9.07424	8.95337	37.54102	75.37991	6.62107	2.08957	20.68773	8.55085	10.20604	1.00000	1092.81958	10.28300
8.94720	68.63185	-1.6	10.35543	6.66332	62.39156	7.07027	7.42242	32.21950	103.61667	7.56599	0.59917	15.30947	6.97878	7.65122	1.00000	1055.00476	10.82586
9.45510	45.57068	43.2907	8.97530	6.02899	69.05593	5.68377	8.91203	22.94345	5.4384	6.62787	1.42216	16.67879	7.83028	6.92542	1.00000	1065.48383	11.31963
	38.62522	51.12794	8.61430	8.03785	54.21598	11.60818	8.10206	26.57848	4.21372	10.77764	1.17678	15.20152	7.62422	7.88744	0.00000	1106.78152	9.92576
8.45740	61.35579	43.61092	8.58230	6.45926	48.84253	6.17106	6.23456	49.71552	3.87723	7.12542	4.02221	5.24570	9.22831	11.31130	1.00000	1124.99222	11.12118
8.96386	54.30591	44.97639	11.00171	7.08882	55.57235	6.11038	9.25007	54.94944	19.61222	7.45272	0.99279	15.78744	7.78578	4.48708	1.00000	1090.49393	8.10135
10.05263	51.26415	39.78504	9.46662	8.92634	42.34322	8.05588	7.71272	52.00398	-85.76942	14.06021	5.19787	27.58240	9.59291	7.62723	0.00000	1082.86482	6.76001
9.91799	44.77080	39.09112	10.51170	10.95791	22.92682	8.82326	6.47658	29.60854	-94.41551	5.44481	2.04371	27.86266	8.55022	11.49015	1.00000	1190.48205	9.85781
9.50772	44.02132	41.9001	8.76281	9.22457	44.38439	11.58025	7.16364	35.49026	-71.08977	8.18924	20.51523	18.31617	10.97243	11.58673	1.00000	1059.36810	9.88451
6.65528	55.09931	43.41949	10.34353	8.35336	50.05466	6.65170	8.23026	58.61938	77.0202	7.19522	1.48542	24.73665	7.69748	6.50016	1.00000	1131.65553	8.53979
9.29390	39.55943	28.90054	9.60254	9.20879	47.11658	5.57455	9.35593	62.70826	-81.26367	7.07717	2.93204	10.52828	8.89915	3.45788	1.00000	1152.64168	9.97270
7.83881	39.33350	27.09978	8.99008	9.01053	43.73802	7.40003	6.47355	48.65075	-82.45426	9.79911	1.33960	8.66888	7.86629	6.95691	0.00000	1061.70532	8.28061
9.23626	54.91809	9.92787	9.83337	10.54285	46.15029	9.29682	6.22162	66.57024	-84.13722	4.84076	5.55740	29.44861	9.61894	12.30318	1.00000	1195.76443	10.37817
9.23208	58.50325	43.32686	7.84758	7.76174	49.70040	7.94736	6.96358	39.89988	-2.98884	6.86551	8.36844	14.25593	10.05642	9.64919	1.00000	1125.16690	11.42934
10.37692	31.68512	19.32889	7.88654	10.92527	43.52928	8.54803	6.71657	54.10557	-99.32556	5.32377	9.86237	12.26286	10.26015	11.40321	1.00000	1199.29829	9.09723
8.93650	52.48383	37.16911	8.99651	10.65944	55.10973	8.58173	6.81511	39.39217	10.03478	5.61939	1.51423	17.87605	8.13918	9.74813	1.00000	1080.88224	9.82813
7.16342	32.35099	14.37395	9.47626	7.64465	48.51115	7.41203	7.71289	60.38128	100.48528	7.30933	3.16951	8.08014	9.03790	7.01763	1.00000	1121.77730	11.02188
8.10936	63.11385	53.94313	8.99965	8.86125	65.25578	6.74908	9.16948	60.13877	10.30215	6.70137	2.25018	9.24183	8.64057	5.04981	1.00000	1095.62760	8.54198
9.31960	54.64455	-10.91722	7.35671	11.47542	51.24869	9.47033	4.87788	50.25201	-37.65	7.99533	3.17357	9.82805	9.00512	6.82972	0.00000	1154.68132	10.01490
8.32426	30.45445	10.7375	9.80889	6.74217	38.78335	9.74942	7.53613	49.04560	122.9666	9.98858		5.02060	7.54764	7.41130	0.00000	1050.44456	11.02814
8.43632	41.38900	0.76755	7.68274	9.17364	46.51603	11.62657	6.29161	49.98002	24.43973	10.24124	1.08915	15.46952	7.61111	9.03256	1.00000	1111.77670	10.56706
8.42098	56.93093	55.54028	8.79295	10.85505	60.06800	10.37775	8.37613	64.49931	89.20083	7.87415	11.06296	24.11506	10.34505	12.01716	1.00000	1167.45421	10.74498
8.49969	63.10639	60.2052	10.02370	11.01567	49.90979	7.16864	7.54647	39.67226	24.6522	7.80235	1.05520	21.29585	7.51650	6.29803	0.00000	1137.55056	8.97350
9.03030	38.02482	11.15583	9.51522	9.53690	55.65927	10.19163	8.34737	61.27638	42.7125	9.40010	1.07941	9.80791	7.49831	7.78375	1.00000	1163.34694	9.49933
7.97158	48.91843	60.2052	7.71075	5.00904	76.67661	10.28418	7.75037	21.48089	24.6522	10.21465	1.81927	26.59810	8.17754	7.30303	0.00000	1128.65405	12.24295
9.08335	46.73205	48.35693	7.72693	7.22679	68.69288	4.81088	9.41641	58.77642	10.98461	9.96424	14.74345	23.98886	10.64059	9.79265	0.00000	1109.63560	3.87596
8.98956	58.38977	-25.54073	8.23221	6.50551	49.21031	9.19329	8.54943	41.90049	152.70493	9.24639	12.36932	-3.07993	10.45056	7.25867	0.00000	1186.73865	11.51395
8.33512	34.63694	47.92526	9.37469	9.18136	51.48538	10.62894	7.10176	51.03244	-97.03285	6.26490	1.82266	16.36933	8.35073	10.37223	1.00000	1143.35408	10.19241
8.18109	40.31716	49.41029	8.76520	9.26520	45.64479	7.42404	8.53530	59.45298	38.15035	6.96116	2.38824	21.11274	8.68993	5.03881	1.00000	1187.12049	11.22278
8.35383	56.70283	50.06	9.76337	9.98024	38.01241	9.41283	8.37343	48.11567	43.2379	6.21219	0.88808	10.74620	7.57944	10.30367	1.00000	1069.57487	9.48889
9.12983	52.68662	29.98869	8.69182	9.76698	42.57603	8.54103	7.33554	64.03166	122.20488	6.70364	2.55882	16.60499	8.78277	8.40841	1.00000	1165.41622	9.50515
8.50043	56.96445	47.05	8.12176	6.37338	37.23282	6.57027	8.38255	33.31841	15.46667	7.40868	4.53447	13.31560	9.40408	6.31635	1.00000	1136.60559	10.13906
9.48770	43.43192	44.92801	9.36161	10.64534	41.66745	9.27107	9.03349	51.31133	4.8951	5.84822	2.59355	11.72268	8.77124	10.72688	1.00000	1130.93074	10.13395
9.16302	64.04751	3.27833	8.08463	11.69291	54.45212	8.86913	5.52994	68.29178	32.88667	11.97361	10.66499	18.55250	10.29346	6.05372	0.00000	1141.88428	7.82702
8.17439	54.05648	54.8421	7.47565	5.25584	44.43468	13.33673	8.22575	47.30483	46.5813	9.12546	7.69078	20.12027	9.97711	6.59975	0.00000	1157.22388	11.07352
10.29371	58.07107	-5.85746	8.28379	7.77146	33.41605	10.17761	7.17546	72.05248	144.23058	10.00590	1.76967	5.15064	8.40666	7.30370	0.00000	1070.79292	10.85960
7.71833	42.96375	51.4781	9.32980	9.61447	44.36309	10.32907	5.31193	67.90019	57.3552	7.00977	2.52608	-3.79291	8.73619	9.53680	1.00000	1118.63125	10.81151
7.72939	54.17740	2.2139	9.36323	11.51807	78.33790	7.56432	8.87435	57.59464	102.3278	5.57153	4.17446	12.93524	9.34039	9.00694	1.00000	1176.66634	9.64191
9.41888	49.85883	53.14657	9.86960	10.38023	28.02017	9.00801	7.89889	23.28221	140.72287	6.82860	2.83593	7.77908	8.75515	8.70036	1.00000	1056.50496	9.96861
7.82569	42.06520	41.50343	9.60239	12.13356	56.61577	9.42392	7.62098	30.55330	-74.01042	9.33546	4.02326	12.88773	9.29173	11.03774	1.00000	1065.26493	10.49780
8.97043	38.50060	51.955	7.49993	10.66468	48.71882	9.72703	6.29271	57.82769	5.22778	6.72838	1.31432	-0.63478	7.98945	11.47431	1.00000	1196.53988	10.59443
9.58032	39.55476	6.03333	8.39599	9.83715	63.32275	10.76539	5.87505	69.56273	37.55	8.53990	7.43270	14.15167	9.89879	9.69205	1.00000	1050.48517	10.88748
9.32590	54.38746	34.65918	9.00091	9.23555	61.19253	5.12942	9.45072	39.02378	109.22921	10.27175	0.75746	15.83205	6.81936	7.16253	0.00000	1070.28507	6.34240
9.52113	40.29301	-7.81667	11.15540	9.05265	65.34697	7.82417	5.70873	53.69197	112.01667	6.95572	1.19522	-2.02838	7.68855	12.04642	1.00000	1135.14546	9.69326
8.27201	54.48925	14.66	8.45274	8.72781	32.56030	10.42154	5.12054	50.97323	120.56528	8.10691	3.89420	8.11398	9.13725	10.30359	1.00000	1148.49435	10.78756
7.95264	59.84371	51.12794	7.30906	8.97544	56.59172	7.27782	7.56055	57.28977	4.21372	7.51676	7.77135	34.04136	9.98523	8.79197	0.00000	1069.46989	7.94328
9.99980	28.98294	13.65805	9.05348	9.34500	39.51130	8.88181	6.69614	49.10682	102.56365	9.18649	14.03157	33.96643	10.59201	9.09711	0.00000	1076.37476	8.53628
6.18870	35.09302	14.62072	8.12527	6.59056	56.01282	6.94676	7.38584	53.22477	74.83554	7.50527	3.92781	24.48626	9.28692	8.13296	1.00000	1149.33551	11.40637
10.14226	56.09257	9.82564	10.18081	11.64115	32.35797	8.72554	5.90737	49.45719	78.25795	6.65915	0.89225	7.30104	6.37891	12.08332	1.00000	1155.20717	9.93874
9.63627	62.15624	33.41012	8.50666	11.52173	48.12417	6.87404	9.22908	58.39284	-91.06177	3.72735	1.79588	-4.48028	8.42095	9.47976	1.00000	1178.95103	9.43858
9.81766	39.77194	27.71809	8.35816	8.29442	54.88010	8.87626	6.18568	41.59595	-82.35176	7.65668	5.94350	13.57737	9.70608	8.89564	1.00000	1154.89060	12.32023
8.42654	64.68490	12.74409	7.82063	10.31371	55.74273	9.73225	4.96514	53.92001	-8.07257	7.92822	1.80322	17.53367	8.48605	10.51041	0.00000	1080.23304	9.47116
8.54841	41.35545	38.38479	9.00379	6.44895	46.65405	10.56155	8.48888	56.47610	-0.76773	8.84036	0.28964	22.16020	5.92335	7.84743	0.00000	1114.04079	9.43790
7.50408	54.83843	54.60528	6.40647	8.46433	56.96019	6.30318	7.26150	31.63968	18.34717	7.92308	0.67183	13.71938	7.81473	6.64779	1.00000	1052.24569	7.84354
8.85807	52.42620	49.5099	7.22988	11.87237	54.95216	9.38898	5.70840	72.00172	6.74549	10.57105	3.56420	31.00586	9.17188	4.98704	0.00000	1107.72148	9.77883
8.31925	47.28763	52.26083	8.10723	6.29481	56.24398	7.92361	6.48178	22.20321	7.00417	7.49436	1.67690	16.72675	8.12472	10.47367	1.00000	1178.15691	10.25311
10.18496	60.62316	46.23899	7.92931	9.31328	66.14584	9.92113	9.28990	51.59118	-63.13414	7.65857	3.48468	18.92957	9.06676	7.48404	1.00000	1177.09816	10.06621
10.71031	33.69471	-23.44361	7.63625	11.51944	33.96527	10.33956	3.83881	33.78758	-51.87389	8.58980	1.56101	20.97253	8.16896	13.41587	1.00000	1155.58391	10.42558
8.28440	54.52886	36.6009	8.71977	8.52924	63.41397	8.93577	6.90797	49.53848	126.665	7.71282	3.91515	14.01791	9.23580	7.71534	0.00000	1116.13560	8.74856
9.58590	47.92249	-26.93366	9.03389	9.26175	64.38623	11.31219	5.71958	20.07132	29.24152	11.45383	0.94795	24.72603	7.31782	7.25238	0.00000	1161.34390	12.90500
9.20072	44.29934	41.72059	9.37249	8.52056	74.70017	8.97182	5.00211	44.84624	-87.70172	8.07130	1.04917	22.86258	7.84956	10.30710	1.00000	1107.38379	11.64752
7.37265	51.15360	23.07492	8.98677	9.99799	59.59646	10.97994	6.69778	38.65875	88.28637	8.12264	0.53370	3.45500	6.99181	10.97665	1.00000	1118.14826	10.12642
7.97800	43.25355	10.15031	7.40607	6.24661	61.76585	9.65366	6.55147	51.10032	-73.9614	7.91746	2.25162	27.57302	8.59352	9.20091	1.00000	1152.01885	10.18401
8.19395	50.86394	36.19278	8.35250	4.84774	92.17626	11.95707	7.01578	14.53524	117.65694	10.68593	9.56292	23.22506	10.19207	7.24407	0.00000	1066.76978	13.67966
8.55670	35.00425	40.92298	7.78149	10.75104	36.18645	9.80275	6.11940	55.69245	14.30935	8.22746	2.31581	21.60591	8.69425	10.42434	1.00000	1125.29622	9.99163
9.01291	53.97066	-3.74912	8.58832	10.25113	24.47525	10.36242	6.10705	33.02293	-73.25383	8.34053	2.03723	0.15381	8.41594	6.60122	0.00000	1080.80797	8.15120
8.11971	54.04246	54.48147	8.37942	9.95692	45.94884	11.17187	6.94723	54.93142	53.47103	8.11266	6.03725	25.57022	9.69145	12.01299	1.00000	1092.18478	10.10062
8.50249	71.95518	0.03813	9.40764	10.76319	51.16897	8.94351	7.34524	18.63589	36.36339	7.25877	8.91556	20.12737	10.11400	9.28617	1.00000	1137.16677	9.63126
8.23804	47.53114	33.3213	8.63485	8.65185	51.41105	9.50176	5.75964	52.48763	130.94098	8.03931	2.96598	23.98349	8.97156	8.63123	1.00000	1093.08898	12.79679
8.80098	61.36309	53.59782	10.64603	7.64378	61.35732	7.72735	7.56745	43.90544	34.33825	6.83247	0.70627	0.17656	7.32937	8.80293	1.00000	1135.22918	9.07168
8.60561	22.11632	35.88264	7.82831	9.94461	28.72199	11.44179	6.82614	52.30204	-80.08199	9.29133	10.25791	21.71319	10.24642	11.44857	1.00000	1108.75874	10.44364
9.08772	45.68322	33.3213	7.77589	10.12284	44.86126	6.74670	7.53424	40.40565	130.94098	8.97566	18.18878	31.26044	10.85110	7.29734	0.00000	1090.51901	5.72441
9.15038	66.95874	16.455	8.35726	11.49606	49.88411	7.92856	7.12693	61.94244	120.5875	12.57516	1.73879	9.75402	8.40540	5.30265	0.00000	1141.65536	7.84634
9.18687	40.34585	17.94979	7.09367	8.08587	46.61194	6.47583	7.69338	46.91868	-94.91386	7.37644	2.97595	18.41790	8.91624	6.55841	1.00000	1076.77577	11.06513
9.52492	35.03040	22.98212	7.66593	7.21414	56.66152	11.50460	6.79610	51.16349	-80.58556	8.86068	9.23953	8.59337	10.17477	6.17980	0.00000	1176.88836	10.73336
7.59443	53.07336	-22.97056	11.44674	10.04493	50.10383	7.74945	7.75676	72.03839	-46.99583	9.83385	11.40635	28.60461	10.36904	7.77040	0.00000	1186.56223	7.67901
6.61988	56.38800	36.46917	9.59217	8.48813	17.83133	6.57408	6.75634	29.43873	10.78222	7.53791	10.31949	5.37521	10.27568	8.55229	1.00000	1116.95976	9.44544
9.36907	50.51618	61.78491	10.45914	8.76526	36.29136	6.52859	7.16649	64.48671	34.34691	6.99731	0.85114	20.57592	7.54179	8.36214	1.00000	1196.33017	11.03301
9.35024	59.89626	20.21322	8.05089	8.06934	58.88315	7.56544	6.97058	62.86111	-100.88023	7.78678	3.36854	28.91104	9.08522	7.34870	1.00000	1131.75194	10.36557
10.25050	71.05332	34.21639	9.63738	9.69798	70.45820	9.82054	10.69185	63.73929	-119.0376	8.64536	2.03295	20.86622	8.50097	6.85047	1.00000	1072.52699	9.75314
8.39484	38.23842	-21.44345	9.92768	8.48241	50.03435	9.64108	6.05633	54.71233	-65.71875	7.75992	4.88946	-1.11407	9.51463	9.23429	1.00000	1141.57081	10.48772
6.70465	58.51453	-11.94306	8.66392	5.81398	37.84549	6.12921	7.10107	46.68023	-76.70944	7.29172	12.98133	10.16993	10.50017	9.28080	1.00000	1179.98814	12.92796
7.84617	65.93810	44.22639	9.08233	7.52047	46.01517	7.83195	7.85473	45.21803	22.53083	8.01868	5.96104	28.92469	9.72971	5.52185	1.00000	1090.83859	9.47191
9.72080	38.50431	3.27833	8.41751	8.32576	47.63349	4.67275	10.26593	34.32969	32.88667	8.82954	2.07495	24.57077	8.50909	8.23727	0.00000	1134.27357	6.48711
8.20876	49.25370	51.39148	8.88835	10.15586	62.84889	10.82588	6.49561	59.97347	-0.29825	8.92710	0.86071	21.69601	7.37119	11.84237	1.00000	1173.61722	9.33316
7.23497	72.26205	43.41949	8.90227	8.75705	38.04263	11.17418	6.62392	40.69141	77.0202	7.54060	3.79099	14.19959	9.20719	9.93266	1.00000	1110.96921	10.00803
8.72483	60.03157	41.20485	8.90055	7.04746	68.25148	9.36580	7.35365	43.56989	-8.33147	10.42801	7.06483	-1.67184	9.84679	7.34961	0.00000	1124.92340	10.29884
9.32721	19.43531	44.98901	7.59101	6.49118	64.17932	11.69072	6.94241	72.52971	38.94324	8.87278	1.00507	25.79144	7.07359	6.29205	0.00000	1179.68089	12.36106
10.11823	48.43093	41.41204	8.25501	10.09034	16.71231	5.21806	7.13633	37.64520	2.18247	9.48189	10.48980	27.59855	10.28777	6.64212	0.00000	1153.50199	5.84694
8.45050	32.48103	51.95838	8.22729	6.83791	39.24146	4.97361	8.01850	60.92223	4.47124	6.96875	1.41197	32.25669	8.17717	7.69097	1.00000	1099.09014	11.48702
8.98638	45.22348	34.95303	8.22911	9.06333	15.92726	8.80366	6.62544	30.35498	-120.43572	7.72487	1.20088	9.99506	7.08405	8.06158	1.00000	1186.27385	9.31408
7.30540	56.85013	35.74788	9.44710	9.01851	51.44477	9.86464	7.32158	46.42297	-95.36969	10.93111	3.35494	13.77240	9.09667	9.17021	0.00000	1171.80303	8.44858
8.90101	43.95836	45.44694	9.74134	6.60132	67.43433	6.59111	8.00531	67.90515	8.62118	7.30867	6.79557	16.04258	9.88502	7.27547	1.00000	1188.19158	9.80233
7.97142	59.27886	38.47917	8.65768	7.55758	72.31280	7.70872	6.92793	58.67073	-1.325	8.08044	10.94269	9.74454	10.31335	7.61321	1.00000	1175.74688	8.04645
8.23403	52.38925	16.06213	8.72572	10.01617	42.73938	7.84056	6.64040	51.33361	76.0586	10.53306	2.26507	29.17825	8.65364	7.38367	0.00000	1062.63415	6.26769
9.60975	59.02899	40.49748	9.56223	7.96492	46.31079	10.97932	10.64204	63.32544	44.7662	6.81665	5.30286	19.04216	9.56171	7.28695	1.00000	1165.52359	9.62769
9.14233	40.89434	34.95303	8.09768	9.71319	34.58404	10.07621	8.09436	49.60970	-120.43572	7.36915	5.12306	9.51650	9.47990	9.04285	1.00000	1114.03947	10.25972
8.47424	57.60644	40.72816	10.06370	8.80765	52.72059	9.09443	6.52214	37.38556	-74.07764	7.51909	2.66320	1.47923	8.86897	8.71242	1.00000	1068.35749	10.19223
8.72406	57.11558	68.79833	8.41630	7.29889	45.72661	7.36025	6.45384	78.79695	16.54165	7.45490	2.45480	16.09620	8.73593	9.50638	1.00000	1170.18684	12.40392
7.07371	50.65668	35.815	8.35349	12.92266	48.41262	7.10176	9.51799	54.19618	139.6853	5.89657	0.99415	-0.39855	7.37742	11.39596	1.00000	1123.40433	9.38335
8.85757	53.84227	7.62789	8.11530	10.63734	64.08247	8.31915	6.24151	31.03031	4.74161	10.16576	0.85522	4.63990	7.17943	7.39888	0.00000	1170.69623	7.54875
8.04884	39.47785	68.79833	9.70036	9.34906	45.42855	11.58545	6.74216	59.04376	16.54165	10.79179	2.17578	16.93519	8.62869	7.43775	1.00000	1115.61706	10.83817
8.92641	63.12367	15.5439	8.21234	8.11209	32.00927	3.95467	9.87073	61.69994	73.7553	6.35067	5.67184	13.39581	9.62965	4.51488	1.00000	1088.05891	9.87096
7.54224	47.24598	18.57677	7.88198	7.04371	57.26350	10.91786	9.69503	51.58651	-72.22625	8.70694	3.96489	25.19736	9.26286	8.48576	0.00000	1125.96014	7.11323
9.06652	50.83173	9.92787	8.49982	5.88405	23.62843	5.47155	8.68502	71.16312	-84.13722	6.77521	2.84349	28.15378	8.86651	8.72171	1.00000	1083.90582	5.48064
8.02786	51.33636	10.98778	8.22594	9.21674	54.42225	5.93324	8.18793	68.56413	-74.95472	6.46041	6.57894	17.66242	9.82648	7.69154	1.00000	1181.23301	8.11737
8.43690	59.22405	38.17492	7.86931	10.82988	52.41842	6.02750	7.18909	61.67981	-122.2608	10.27749	1.90303	37.90200	8.47009	5.87011	0.00000	1073.68031	7.37079
7.82999	64.96257	33.44872	8.46163	10.60478	51.61819	7.92707	8.07898	62.94209	-86.78777	8.80336	6.99070	7.42279	9.87337	6.68737	0.00000	1127.16189	8.78973
7.89058	48.75995	18.51957	9.25294	9.96413	51.70788	10.95875	6.98135	31.60821	73.85535	8.94476	2.39201	26.19103	8.76111	10.17726	1.00000	1166.20113	10.49559
8.24664	38.86648	61.72744	8.35638	10.98535	49.36661	7.01019	8.19103	35.13420	17.10558	6.83417	4.61293	18.30472	9.41054	6.32710	0.00000	1128.90130	9.07617
8.50117	51.68236	53.95278	7.46815	5.58003	62.51206	4.94799	9.77173	45.83156	32.86389	6.81432	1.30505	11.16989	7.94609	4.69457	1.00000	1100.38561	11.77588
10.00223	58.72015	36.61033	9.86120	6.62756	60.53058	6.57644	8.64301	53.34302	-88.31476	7.47041	1.96297	24.81709	8.45793	5.55008	1.00000	1106.89328	10.13070
7.71283	45.86449	33.14447	8.54504	11.44362	67.42384	9.07296	7.15624	39.84225	47.3799	8.64397	3.48853	23.41617	9.12294	8.52640	1.00000	1187.49308	11.20617
9.00266	43.34362	34.9	9.45909	8.30713	56.90381	8.31231	6.59296	76.06759	137.5	7.26278	3.01692	4.52447	9.01529	9.23324	1.00000	1086.82069	11.08562
10.05765	60.71509	10.58806	8.19306	11.38920	57.81151		7.05546	52.24414	77.24779	6.65217	0.67915	44.17943	7.04082	10.21414	1.00000	1050.55965	10.58725
9.38776	40.30333	-23.44361	8.45747	9.34448	46.09120	7.42701		38.03170	-51.87389	8.23457	3.06646	0.90040	9.02867	8.51885	0.00000	1104.18423	7.50330
8.17348	46.02484	28.15112	8.59454	8.26729	40.41013	8.50944	6.73858	63.80957	-82.46148	10.67967	7.77520	15.81235	9.96200	7.20006	0.00000	1149.75906	10.87001
8.56992	52.71923	37.56667	7.14331	7.21529	49.51842	10.37544	6.53872	56.00808	140.11667	9.67505	2.26929	5.35930	8.71225	6.85792	0.00000	1123.80501	11.33895
8.55152	49.41454	65.93381	9.14978	11.17020	32.70738	8.69754	8.63416	42.22006	111.4834	7.09391	3.02038	14.35064	8.90183	9.13639	1.00000	1166.97396	9.93966
