PM10	NH3	CH4	NOx	latitude	O3	SO2	CO	PRES	warning	Pb	TEMP	PM2.5	C2H3NO5	PAHs	CFCs	H2CO	longitude
8.44824	6.89407	8.17018	5.42835	27.55898	7.07121	7.48882	5.16517	1140.35826	1.00000	51.82366	20.84761	7.25814	15.43756	6.40613	49.66553	57.68672	68.21204
6.28337	6.02120	5.79387	8.59169	10.13361	4.54999	7.61991	5.36511	1101.85100	1.00000	60.35321	37.18624	5.59471	5.04988	4.99907	46.56144	44.94849	124.84472
7.68931	5.77944	3.79582	6.85356	53.6052	7.10661	7.20352	7.17334	1060.65895	1.00000	71.33192	20.68758	8.45065	9.07465	3.70834	39.17060	23.11395	10.03988
6.63979	10.43331	7.45733	5.44041	-7.73379	5.75279	6.21218	5.48665	1125.39630	0.00000	37.19922	-0.36001	6.44113	4.49644	7.77570	42.88835	55.81684	113.69785
8.10052	7.19563	7.75637	7.99030	18.00747	7.97367	5.03506	5.42733	1150.58846	1.00000	53.55762	25.02964	7.42623	11.57339	7.41119	44.58857	49.32358	-76.78319
5.75119	9.44429	7.01042	7.26915	21.28306	5.94692	7.42900	7.09173	1159.54210	0.00000	41.63087	15.86182	7.16371	4.18838	7.49865	58.70734	56.24160	-89.66123
9.30238	8.52142	2.47118	8.43700	53.77166	7.36329	8.25561	5.12367	1068.59378	1.00000	21.17782	-2.16863	8.03171	30.69912	4.36168	51.73837	47.12595	38.12408
8.38704	6.41392	4.66507	10.58855	48.8222	9.13094	7.52379	7.11797	1141.96230	1.00000	51.36575	15.85429	6.66912	16.67565	4.69205	30.41166	23.53768	2.12213
7.05866	6.65486	9.84466	6.59563	-8.66667	8.57520	7.38539	4.25190	1136.69200	1.00000	62.80659	15.01212	6.76336	7.21224	7.20900	60.05088	32.81327	-35.71667
8.58238	8.24165	5.28908	8.42139	64.5635	5.25808	8.81905	4.67068	1175.94838	1.00000	44.62578	11.38715	7.70052	18.13155	6.16308	65.88487	84.35499	39.8302
6.28262	9.23913	5.07325	6.28353	6.46346	7.14229	7.05072	6.19662	1097.59247	0.00000	38.28687	4.87664	7.72696	3.02225	7.65514	39.05811	56.80851	-2.31938
10.41970	7.46499	2.58302	4.27833	33.93113	7.25456	7.27218	0.00883	1155.92511	1.00000	70.44131	23.50723	6.89386	90.70554	4.55465	70.71808	36.98324	-117.54866
5.78304	5.53304	4.50608	9.11382	10.61285	6.34554	7.12892	5.50960	1118.91401	1.00000	82.54431	6.93707	7.04344	5.08879	5.38620	47.79088	29.38219	12.19458
8.58324	9.37979	5.25297	7.09271	41.72063	6.94123	8.16670	4.23698	1178.95070	1.00000	58.81106	13.99424	6.61684	17.97173	5.22569	41.85457	46.35341	12.6723
5.37653	7.23353	5.44916	5.39476	59.80917	7.37588	4.83589	6.13830	1092.42618	0.00000	66.19889	9.24606	7.30999	4.87877	9.18817	63.75220	23.34164	30.38167
4.20190	11.04831	6.19665	5.50131	33.93113	7.61005	9.41636	6.53709	1104.73262	0.00000	32.60644	20.69552	7.83052	4.17235	8.37085	39.26099	48.13521	-117.54866
8.95405	9.91329	4.44300	6.54645	13.8196	5.06841		4.35010	1080.36735	1.00000	53.42706	7.01926		22.24353	5.42458	45.13467	62.62465	100.04427
4.20751	7.13747	5.33195	5.69762	50.8	7.50632	6.98908	5.92317	1157.49619	0.00000	49.84140	-0.60904	7.48109	4.89642	8.72468	44.66790	26.24038	3.16667
9.14669	9.89844	4.75964	6.44861	51.78771	5.56325	8.57187	3.26856	1069.63635	1.00000	30.44579	22.12277	7.40341	28.58900	7.15147	43.28826	30.45509	56.36091
5.59015	4.76123	6.66504	8.60008	41.20485	9.10262	8.80000	7.24274	1104.10984	1.00000	50.30136	18.12563	6.21393	3.95288	3.79696	21.46355	41.46859	-8.33147
6.70898	7.27258	5.40168	3.83188	34.85	8.14689	7.01901	4.41618	1051.54483	0.00000	46.50061	17.71906	5.95687	8.43806	11.19615	37.25446	36.98884	117.33333
8.84818	10.74775	5.30919	7.48009	3.8801	7.45782	7.74325	4.98220	1133.20533	1.00000	37.46445	12.33914	6.93598	20.60921	6.70878	48.88766	58.01138	-77.03116
4.43105	4.61663	8.25292	8.10540	41.84364	6.93841	9.11678	6.15582	1082.09348	1.00000	62.87496	6.67551	6.17378	4.58682	6.42245	54.85364	46.60535	-87.71255
7.24484	6.63197	7.36667	10.34393	16.75973	5.99657	4.71051	8.03150	1163.43798	1.00000	46.58445	33.09717	8.32405	7.86871	5.00854	14.63089	46.83696	-93.11308
8.93427	8.32889	4.39841	7.26933	9.57046	7.65103	7.81127	5.63666	1056.47102	1.00000	64.44479	17.12019	5.49869	22.61429	7.52861	59.98757	59.50356	76.32756
8.37570	8.84698	7.05103	7.97904	51.62907	7.49621	8.37056	6.22731	1194.27947	1.00000	32.16177	10.64846	7.13350	15.39760	8.17335	38.26187	55.85162	-0.74934
5.60328	5.64450	7.12801	8.16309	12.1277	7.91466	8.84413	6.12874	1189.31260	1.00000	61.47965	20.74090	7.04758	4.43533	6.04029	57.67571	44.18983	78.15794
5.08827	9.22571	3.29946	6.95739	22.4711	6.93867	7.62138	3.46806	1152.60459	0.00000	44.51656	8.87288	7.53283	5.43843	7.64764	40.67033	80.24928	88.1453
4.06700	11.20661	6.90164	5.75666	41.75338	6.09276	7.50017	7.28948	1110.76028	0.00000	55.25597	13.61588	7.67874	4.44990	8.54420	79.16871	66.28318	-86.11084
5.01011	9.02011	5.90139	6.26165	-21.42917	7.31846	7.29308	6.27459	1066.51311	0.00000	64.28176	12.13763	8.61232	6.26984	7.49080	59.01957	58.67869	-45.94722
7.10134	9.18747	5.43365	4.28922	-4.83	8.35107	7.01942	3.65636	1087.12012	0.00000	53.20857	20.96420	7.84226	10.12412	9.69604	35.01256	53.41623	29.65806
6.58163	5.80212	3.72958	8.17701	50.23805	6.29298	7.49732	6.57407	1088.62245	1.00000	56.68075	24.56732	7.32281	7.36275	6.00032	45.18833	59.87414	8.86704
4.06723	10.39180	3.18058	5.05366	53.93361	7.91504	6.94229	4.16608	1171.90702	0.00000	40.25226	18.36467	7.38870	5.81374	7.52542	35.28290	77.38794	37.92792
8.47560	8.05565	5.17047	7.93467	34.06635	5.55942	7.54982	4.18254	1060.84340	1.00000	36.55875	17.55514	7.72931	16.79538	5.77347	46.60910	33.33011	-84.67837
6.05930	8.38598	6.06930	8.17785	22.75218		7.59785	5.73692	1064.17277	0.00000	42.47103	7.66368	7.94007	4.09711	7.81424	43.28350	57.07167	72.68533
7.09107	5.30697	5.02647	7.39756	26.11527	7.69407	7.14084	5.27087	1112.21429	1.00000	63.00729	24.23729	6.62815	7.52342	4.83094	41.26700	82.96563	86.59509
6.67098	6.05402	8.48238	8.34820	7.83389	7.41864	7.78948	8.72073	1102.60552	1.00000	42.40183	6.68905	7.07067	5.67452	2.82885	26.75843	57.40888	-72.47417
7.49658	8.68443	7.48672	9.03527	42.7392	7.71994	6.52422	8.36385	1137.08866	1.00000	40.57929	10.17036	7.36336	7.87610	5.86417	45.43263	50.48875	-84.62081
7.00585	4.30745	5.44770	12.86106	29.21399	7.41762	7.22396	5.57308	1155.34342	0.00000	39.10633	38.26544	6.88624	7.05877	8.63788	36.41855	52.46614	78.95693
7.43669	8.14339	8.35364	10.43599	53.93361	6.86575	6.39254	7.86686	1065.95434	1.00000	60.92022	18.10245	6.47420	8.44986	8.75516	70.47405	35.71871	37.92792
8.76709	6.75473	4.50405	9.91838	33.41012	7.39791	8.56187	5.04620	1169.12384	1.00000	45.34959	16.11994	8.24426	22.42571	5.28877	42.24522	54.26572	-91.06177
7.80692	7.57435	7.21329	9.13657	42.7392	5.47756	6.61055	7.40244	1126.96399	1.00000	68.09195	15.60340	7.49779	12.53580	6.83429	60.93254	27.18423	-84.62081
7.15317	7.00651	5.15808	9.14966	14.67751	8.05073	6.79602	5.64186	1142.04670	0.00000	57.68460	25.27689	5.15391	7.71232	8.24462	54.23957	51.09812	-60.94228
6.98776	7.83503	4.22829	4.81611	40.82232	7.84454	8.61304	5.15997	1087.80329	0.00000	54.65589	9.21614	9.05265	8.47962	9.78865	53.25297	57.03848	-74.15987
9.22963	9.03303	5.49096	5.28712	16.68911	7.10714	7.02227	2.01927	1100.63030	1.00000	26.77775	29.52260	7.75646	28.35111	6.91345	59.02618	73.09336	98.50893
5.48241	6.63828	5.91590	6.09340	52.48173	5.05495	6.12593	6.97168	1112.63645	0.00000	44.94328	25.20071	5.72470	3.42613	9.23623	31.24268	46.89336	-2.12139
5.40689	9.88183	7.34898	6.52325	43.11667	8.10695	4.99635	8.42990	1159.52882	0.00000	37.19369	15.86196	7.13494	7.41793	9.42712	28.04082	45.61663	1.6
3.58606	5.80270	5.92662	10.73759	53.77166	7.14678	7.08880	5.87001	1094.70555	1.00000	57.51810	-0.19253	9.18614	5.20357	6.84652	39.88523	52.37868	38.12408
7.54655	8.54704	7.66047	11.37625	-11.48472	6.90758	7.52256	7.90215	1156.07362	1.00000	10.72666	17.28249	8.94001	8.35250	7.36912	47.59225	41.26173	-37.93278
5.32758	5.72725	7.01042	8.46599	54.52156	8.13151	6.52657	5.80301	1092.09817	1.00000	35.98792	19.11551	7.83533	4.87269	5.42065	46.16320	46.76880	9.5586
5.09864	7.19561	7.43589	9.23267	41.41204	7.82064	6.92686	3.38102	1106.32359	1.00000	54.83769	8.12951	8.73926	4.15524	8.31871	41.23744	59.13907	2.18247
6.93418	5.10190	6.28570	7.31702	-8.73508	7.19385	6.84543	4.54490	1134.18517	1.00000	24.95322	19.69549	7.06889	7.59236	5.54546	52.15580	45.96174	24.99798
5.62236	6.90539	5.10251	5.02263	52.59319	8.22559	7.97915	5.96398	1161.70646	0.00000	22.53560	3.59349	4.55277	6.03960	9.77894	74.17886	11.40042	13.32127
5.17258	7.65405	7.44068	9.79525	3.8801	7.96827	6.29782	7.46191	1112.80733	0.00000	66.79739	21.03674	7.06610	5.28657	9.31883	27.53893	51.49642	-77.03116
8.36627	8.62563	4.50345	5.61825	45.50369	6.73724	6.61662	4.55251	1195.23102	0.00000	44.61079	29.11923	5.57049	17.90718	9.06484	48.22164	32.86169	11.412
8.15935	8.47331	5.39364	10.43771	40.78206	7.15783	8.96177	7.75009	1084.77457	1.00000	59.33705	11.15501	8.51911	10.36662	6.29426	25.92658	38.06612	72.34424
4.96907	4.77512	3.94559	9.55453	37.74615	6.30680	6.92564	6.18014	1066.52181	1.00000	38.89495	14.16705	8.59158	4.85967	4.79694	14.32315	26.03082	-25.66689
8.87245	7.98669	5.78585	7.73319	41.55947	7.51270	7.90587	5.26622	1142.76223	1.00000	35.83963	26.49181	5.99433	25.67395	5.50313	50.15548	42.66571	14.66737
6.19459	8.44839	8.88842	9.24600	41.15612	6.58720	6.31638	8.75014	1056.19503	0.00000	64.91304	16.70079	7.12869	4.34834	10.24144	39.80754	85.97038	1.10687
8.01471	8.45391	6.23617	9.08522	6.46838	8.13914	8.26068	6.32234	1055.69033	1.00000	69.56881	-3.54569	5.23402	12.79843	5.65032	25.92696	60.99220	-73.26022
4.82401	8.88956	6.48503	5.89515	-7.54972	6.75244	7.77177	7.03627	1177.36890	0.00000	59.96248	9.92757	5.27549	3.29130	7.78995	45.40053	61.24600	110.71639
6.73908	5.65592	8.04367	6.28170	-17.73648	7.37135	6.67613	4.82720	1069.58708	1.00000	55.01919	12.27121	8.33404	5.95006	7.35478	50.78931	40.75865	168.31366
8.39451	8.21383	5.27612	9.79002	-4.42472	5.90133	6.87346	7.10954	1146.13619	1.00000	56.16697	33.07480	5.84987	15.39857	6.80876	42.90571	60.23705	-41.45861
5.64586	6.43000	6.07933	8.13541	59.80917	8.32245	6.22666	5.32991	1161.62712	1.00000	47.25335	26.52908	7.00904	4.70468	7.75212	73.59418	71.39173	30.38167
5.59573	10.22382	7.16750	6.51329	53.16167	6.80714	8.06553	5.63705	1193.14540	0.00000	44.86278	21.10133	7.91947	5.09150	6.47352	63.87460	41.25049	6.76111
3.79605	5.36657	5.48920	10.03218	44.22639	6.10851	8.39347	5.22885	1178.23635	1.00000	52.91084	29.72079	6.83938	5.52975	7.57205	45.20516	30.90249	22.53083
3.61093		6.78007	6.14355	5.20856	7.08327	6.30913	7.38942	1092.81862	0.00000	41.19993	20.65908	6.18266	6.47279	8.43789	49.27475	35.41507	-74.73584
5.19827	3.77855	4.19169	8.71392	-22.45667	6.80709	7.35951	5.77762	1199.10407	1.00000	58.33560	2.50009	7.40364	3.31982	4.43570	59.41112	45.99264	-47.53028
4.80853	7.15261	3.22506	10.33436	-21.44236	6.33335	7.04336	5.23639	1196.28256	1.00000	45.30777	8.33268	5.96300	3.20275	6.96810	50.88440	37.39428	27.46153
6.23677	4.24708	6.11086	7.13487	41.55838	8.82708	6.68092	6.67017	1053.60364	1.00000	38.10554	7.35612	6.56359	4.35076	3.97184	79.91616	53.30635	-81.56929
5.79213	6.04038	6.50236	11.35551	17.34769	6.92346	6.22630	6.33344	1127.30384	0.00000	63.72651	2.25584	5.08732	5.62731	8.89646	42.80679	38.62271	78.55757
6.17363	5.66543	6.84604	7.88072	32.9156	7.16606	7.55158	5.84106	1150.39238	1.00000	44.34236	3.26567	7.23474	5.24069	4.92676	37.40834	60.95006	-117.14392
5.92779	4.99256		8.13692	-33.79176	7.33815	6.74810	5.48430	1125.27849	1.00000	59.50489	5.75178	6.35215	2.64469	5.81195	53.78594	61.96444	151.08057
6.94292	5.29693	7.34407	5.97487	5.84752	6.29916	5.45585	6.52272	1122.07325	1.00000	33.66089	19.04129	6.38279	8.20046	5.78858	57.51770	41.92831	-5.682
9.34167	8.87911	3.66977	8.52071	64.5635	6.12378	6.45093	3.74109	1124.79518	1.00000	60.55144	29.61714	5.51851	34.93344	5.33747	53.26139	62.41042	39.8302
4.94338	7.06131	5.46904	5.41398	20.74122	6.85249	7.76365	6.52611	1193.07415	0.00000	40.73020	8.49111	6.76386	4.78290	9.40518	40.61669	50.86131	-100.44843
4.66743	9.07190	6.59267	5.57569	16.455	6.49085	6.79011	6.46916	1192.24813	0.00000	45.35932	33.73373	8.17307	6.03720	7.99379	63.83520	58.40979	120.5875
6.67187	7.64699	7.71822	9.16674	54.52156	6.53254	7.09965	7.76557	1141.45880	0.00000	72.89269	19.03468	6.79386	6.81534	8.82792	44.67187	25.99031	9.5586
8.92722	10.21690	4.10850	8.94376	30.75545	7.89379	8.63999	4.22207	1122.67668	1.00000	41.99601	34.33730	6.37984	22.77948	4.91789	50.53058	33.79166	20.22625
6.11200	9.88949	6.46645	6.81919	42.24113	5.98078	8.95657	6.36720	1131.34487	0.00000	54.27252	40.12681	8.65529	5.79280	8.48597	51.67394	39.30356	-88.3162
6.68506	5.90079	5.68561	11.10399	43.4125	6.44016	6.51172	5.84860	1151.52307	0.00000	55.50709	22.00235	7.25237	6.95461	8.49535	34.48976	54.71524	23.225
8.61910	9.20478	5.30794	7.96229	35.82756	7.74368	7.80719	4.45816	1099.19051	1.00000	19.41700	10.96824	5.27847	20.58459	5.83849	56.47505	50.03089	137.95378
9.12905	8.95939	5.98172	5.45167	52.26083	7.10781	7.08561	3.24768	1102.02290	1.00000	45.74500	16.42733	8.09784	26.94952	8.55193	62.76763	73.08699	7.00417
8.34783	7.81456	4.96499	5.93124	42.30865	8.28440	7.99013	4.14436	1191.38889	0.00000		15.12274	6.19086	15.70105	9.20667	44.80521	58.95794	-83.48216
5.66352	8.14545	6.66371	7.95170	53.69786	7.50671	7.88435	6.40287	1131.03367	1.00000	54.00374	11.52758	8.94454	6.10888	8.33783	49.03470	62.53528	-2.68758
7.95602	8.05979	6.36904	9.34218	42.64031	7.37689	9.32328	6.30613	1190.77900	1.00000	75.27727	34.50672	6.93282	10.94185	4.65059	40.14694	15.93757	125.51176
4.97861	10.42765	7.27397	6.91589	53.93361	8.12018	7.00993	6.89382	1110.09477	0.00000	53.38760	-1.44202	5.51117	2.89420	9.08008	42.63754	35.44995	37.92792
4.24308	10.29605	4.18289	6.22263	33.93113	5.34923	8.38322	7.38785	1074.00546	0.00000	67.88165	24.10847	6.49623	4.13024	6.44956	64.64764	59.79537	-117.54866
8.22617	9.55482	6.29342	8.54875	38.06084	5.02227	5.73135	5.69376	1093.30600	1.00000	23.34181	14.84226	8.19009	12.06962	6.61212	42.80623	53.74607	-97.92977
8.46703	9.28156	5.36367	7.06227	33.3213	6.73153	7.64476	5.65391	1163.07975	1.00000	23.52004	19.75006	7.77676	16.55438	4.70639	35.06307	51.72443	130.94098
7.84028	7.16291	6.38208	9.35960	40.64621	5.73736	7.65313	7.32047	1171.50557	1.00000	40.51884	24.27085	6.65522	12.05179	3.52905	45.50812	45.11530	-73.97069
4.93078	5.61615	6.47705	4.30844	53.51684	6.03813	5.69964	5.27872	1184.23878	0.00000	60.41557	5.44189	5.29776	5.72104	11.11538	57.98321	57.18214	-113.3187
6.08847	7.63231	5.01061	5.69458	41.50343	7.65544	6.86688	4.94496	1178.87980	0.00000	42.51646	15.26399	6.63776	5.72846	8.98707	54.21935	49.30800	-74.01042
5.15245	8.51070	4.57656	7.47119	40.70995	6.01537	7.23128	4.97082	1167.47030	0.00000	42.96851	15.88472	7.53635	4.86006	7.41476	47.26649	44.85679	0.57856
5.96479	8.68397	4.17041	6.24584	30.16688	5.58972	7.79418	5.51820	1176.32053	0.00000	39.02963	11.24495	6.99289	6.32494	7.62684	53.58965	55.02508	-96.39774
5.79914	6.00521	7.61798	4.12035	34.06635	3.94015	7.33737	5.15210	1173.06003	0.00000	51.63154	18.22908	6.35546	7.30216	11.37587	57.38784	36.20480	-84.67837
8.99937	11.22169	4.85164	6.31584	44.85278	8.88893	6.32629	3.32721	1052.27224	1.00000	32.60154	23.32895	8.20279	26.26714	5.84418	33.10690	32.77678	65.50917
6.70443	4.03022	7.93666	6.71725	36.92574	6.79154	6.01432	4.92597	1052.88328	1.00000	25.02967	18.60296	7.97773	7.56800	5.76880	53.27869	56.90816	14.72443
5.36512	7.53514	4.65197	9.53880	34.77453	7.02761	6.71747	4.41642	1073.95095	0.00000	72.69927	18.09378	6.01841	6.28070	8.68261	60.43758	32.58065	-96.67834
4.76812	10.59876	5.06892	5.56110	-4.42472	7.38451	6.70276	5.08092	1164.17029	0.00000	46.19331	12.49363	7.26581	4.51393	8.07616	50.27803	51.36014	-41.45861
8.06175	6.21511	8.71568	7.60309	13.70727	7.91367	8.68173	5.90623	1118.60549	1.00000	58.41612	5.03902	6.81770	11.32212	7.10623	50.96668	53.03542	9.15013
4.58123	6.61546	5.50521	4.20829	41.20485	8.09666	6.20743	5.86645	1062.08974	0.00000	67.65998	12.85125	7.58370	3.94425	10.67060	33.29373	56.78585	-8.33147
8.24949	8.30458	4.36219	10.46667	59.80917	6.62621	6.69830	6.97757	1131.01111	1.00000	48.69495	22.78034	7.83711	15.60825	4.61989	48.08082	48.18165	30.38167
8.91930	8.66708	5.67344	6.04132	41.91886	6.69215	8.75568	3.33946	1130.72673	1.00000	39.62872	21.66860	7.46811	24.67755	6.27858	42.06502	53.19541	8.73812
9.07596	9.52121	5.34360	9.73847	4.94273	7.03730	8.54054	4.61393	1061.54628	1.00000	66.41812	32.01340	6.89581	26.17489	8.26820	60.24752	54.98458	15.87735
7.58019	10.43835	5.33964	6.72032	55.82737	7.20590	7.47127	6.29407	1183.55599	0.00000	42.14175	18.69115	7.46937	8.44579	6.80610	55.87593	27.56706	-4.0573
4.37342	10.86336	7.98787	6.22363	14.8361	6.60417	7.01685	7.79791	1098.77491	0.00000	50.97804	30.52432	6.05494	7.35580	6.24816	48.57243	46.97751	120.97844
7.71790	8.17658	7.20404	7.76001	39.72943	7.99259	7.13900	6.68715	1192.95685	1.00000	44.41386	4.29258	7.21912	11.20344	5.66453	66.32095	46.08511	-104.83192
6.49878	9.89000	3.81575	5.69635	53.6052	7.81620	8.57841	5.08726	1107.57663	0.00000	46.48885	34.13149	7.51720	5.62504	7.58394	53.87689	73.36979	10.03988
3.36355	7.95906	8.77784	5.05477	34.81667	7.75222	6.38639	6.99072	1157.02788	0.00000	60.26628	11.90594	6.38403	2.17477	8.96924	61.40637	48.74515	137.4
3.89903	9.45915	6.89036	5.07036	53.83333	6.10845	8.21732	6.51944	1196.51615	0.00000	36.32785	40.93443	5.82831	5.66249	7.95828	76.52997	54.53599	-2.98333
5.55286	6.24614	3.59164	8.98588	11.85	8.71621	8.56911	7.30086	1079.89628	1.00000	68.96477	18.86353	8.23912	5.82284	5.21051	60.53893	41.95720	38.01667
4.87914	7.65710	1.30480	10.92054	25.6439	6.28916	6.61723	5.38584	1061.28576	1.00000	68.95756	1.55418	7.98924	4.95872	5.63438	51.14612	61.38450	77.9129
4.43447	6.16947	4.38195	10.47266	41.75338	6.66035	8.34400	6.36941	1188.60799	1.00000	44.71227	17.33204	6.83999	5.23702	4.47895	26.49255	54.68229	-86.11084
5.08023	9.37676	5.77202	4.43232	23.18	5.52679	7.34008	6.71527	1104.45542	0.00000	71.11919	11.11452	7.65277	3.94272	8.93292	46.95815	41.86383	88.58
8.02959	6.58714	4.18948	6.46369	39.57582	7.69432	6.16110	4.32805	1134.16747	0.00000	41.64666	18.32183	5.14778	11.71529	9.30821	67.51919	50.25551	-105.11221
8.93751	6.76824	6.60942	7.33680	53.00974	6.25889	5.03934	5.47734	1050.96237	1.00000	55.73380	22.96117	8.28642	23.69973	6.78103	27.01371	45.04481	-3.05814
4.88320	7.76761	6.27914	4.59930	41.55947	6.51250	5.52115	6.55476	1086.15259	0.00000	64.55368	20.01561	6.57552	7.48448	9.85327	55.08341	58.62902	14.66737
8.51374	8.28219	5.01241	6.30433	45.43341	6.66815	9.35861	4.17812	1189.04650	0.00000	65.80709	15.38625	8.36311	15.21651	8.63987	58.80370	23.78745	-73.86586
5.87303	5.38138	9.30468	7.75647	-24.19436	5.98403	6.60876	5.99841	1134.45297	1.00000	55.03503	36.35838	6.60841	4.24022	5.98000	52.79983	27.77497	29.00974
5.93674	6.34842	6.04559	8.52072	47.98372	6.19625	7.07954	5.76594	1179.10486	1.00000	48.13161	5.22512	7.81584	6.23231	4.73699	44.84471	67.94278	10.18527
7.75115	10.44757	6.86774	7.57169	37.1759	8.10915	7.00813	7.37746	1132.42319	1.00000	68.85877	16.00445	7.38137	12.05323	4.91234	68.31512	43.88252	128.9889
8.92899	6.60135	4.88003	6.31540	33.76446	6.66545	5.96518	4.89432	1075.90234	1.00000	33.66494	15.23131	7.25580	23.34986	4.89176	25.89113	15.85947	-117.79394
6.42047	9.45358	5.11458	6.98037	15.48131	5.69244	6.03839	5.65729	1176.49981	0.00000	60.99867	31.91845	5.83608	3.35147	6.84136	44.81398	74.20007	-86.57415
7.68188	8.17081	5.28153	9.76749	59.80917	7.33802	7.14802	8.52469	1136.80311	1.00000	72.82565	17.64356	6.34388	10.27823	4.17742	45.87508	47.83032	30.38167
6.36474	7.02463	3.71560	9.34242	40.55851	8.53681	8.03872	3.57004	1135.54731	0.00000	47.91551	11.60273	6.75471	4.06888	8.10225	52.53298	65.69324	17.80774
5.15590	8.90858	6.31882	4.85642	-33.59217	7.43722	8.56047	6.02935	1192.31004	0.00000	55.75759	10.66877	7.75445	5.92684	8.93865	46.25346	65.94717	-70.6996
3.98951	7.98526	9.24129	9.49781	6.33444	8.26995	7.25840	5.16257	1192.00127	1.00000	46.04464	12.28061	6.84160	2.88415	9.97852	39.61481	85.03111	124.95278
4.54433	9.21547	6.28402	6.60886	31.84568	7.54476	9.09664	7.01241	1053.88027	0.00000	47.04800	5.46375	9.58915	8.00807	6.80068	49.64725	71.51372	-102.36764
6.96471	6.58110	4.79293	8.01744	35.64889	7.24310	4.97049	5.97193	1163.96234	1.00000	49.81770	15.06975	6.86427	5.47623	5.25741	28.93190	45.35650	117.27583
5.28269	5.01615	7.05173	8.03919	4.02219	6.95154	5.83177	5.81185	1142.07220	1.00000	68.50848	20.04020	5.22605	3.94271	5.56666	42.04234	45.50777	101.02083
6.74058	6.33840	7.61119	7.26566	33.92866	6.82358	8.13916	5.23300	1125.98164	1.00000	69.99006	10.96317	6.77585	6.89487	5.80176	47.85226	35.56282	-6.90656
6.11766	6.72960	5.17289	8.41327	55.82885	5.72494	5.86665	6.23447	1071.23407	1.00000	57.45053	22.74437	8.68976	5.28879	4.66644	58.45749	39.69725	-4.21376
5.88001	7.08201	6.43213	6.46651	-0.35817	6.36822	8.14522	6.06568	1130.13075	0.00000	42.67110	12.00105	7.84318	2.90748	8.59025	41.53244	40.01556	42.54536
9.49570	9.06829	5.73003	6.26791	36.65	7.03784	8.29052	3.16025	1174.83110	1.00000	49.39702	19.49290	7.76731	39.18158	7.75006	1.90127	34.91501	138.31667
4.93588	7.31182	6.96789	5.84627	14.8361	8.51545	7.01886	6.98547	1120.31636	0.00000	58.33989	15.62720	7.18532	4.83663	8.86186	29.79299	43.05828	120.97844
6.14198	9.85685	6.80795	6.50184	33.72255	9.98942		5.83144	1072.03067	0.00000	68.80430	11.43962	8.20245	5.66579	6.86156	63.64106	42.15520	-116.37697
6.93624	7.90647	5.04863	8.84720	43.83125	7.53499	6.21731	4.56355	1180.94281	0.00000	51.03895	6.36870	5.71947	4.14536	7.52201	70.66181	38.33503	5.03586
5.40774	3.62766	5.79577	7.44251	32.65246	8.07556	6.72751	5.21576	1189.80137	1.00000	45.90668	9.25044	6.99385	3.40229	6.80076	38.95056	54.66390	51.67462
8.28139	7.11905	7.50219	7.96747	29.22254	8.65687	7.18640	6.35601	1111.34674	1.00000	59.12280	12.22657	6.06021	13.47640	6.78692	56.29987	34.35132	79.5286
8.86638	8.68494	5.03931	6.94695	3.11988	7.89736	5.19110	4.85908	1113.74146	1.00000	42.53551	16.44563	7.06822	22.11746	6.65647	37.92242	30.50539	35.59642
4.57586	9.92386	6.35179	6.60775	-23.7975	7.34548	7.05847	7.10985	1164.80304	0.00000	62.89201	17.36692	6.32444	7.28882	8.80399	45.00178	52.09765	-48.59278
8.76585	9.10580	5.41561	9.54549	25.92493	7.30489	6.93975	5.95197	1112.17038	1.00000	47.97305	11.63523	7.56590	21.68430	7.63767	58.54500	38.18379	73.66633
