PAHs	C2H3NO5	SO2	longitude	warning	Pb	PM10	PRES	CO	NH3	TEMP	O3	CFCs	PM2.5	latitude	CH4	NOx	H2CO
5.11103	0.32848	9.72589	124.84472	1.00000	48.73711	6.73368	1188.30092	6.72480	6.24971	4.10266	6.89555	41.95315	5.81215	10.13361	6.23932	6.31606	49.88387
5.79391	0.51878	9.06556	8.62118	1.00000	54.84270	7.95175	1093.78706	7.22300	7.22320	29.45508	7.46365	40.08382	6.21224	45.44694	4.87807	5.17774	76.81736
5.09816	0.30959	8.77019	34.11169	0.00000	41.78248	7.06468	1054.36925	4.95494	8.11267	20.73770	8.00427	51.01258	5.78946	0.46005	5.62822	6.45266	38.18131
6.50608	0.36745	6.44560	16.91667	1.00000	63.01810	6.91098	1110.42538	8.10251	7.24133	24.97187	8.80010	68.96633	2.99820	-21.98333	6.89641	3.21985	47.39567
4.80455	0.12872	7.80283	39.25	0.00000	63.85052	5.82926	1101.48392	5.64118	6.96705	10.29053	9.15116	43.78478	6.19919	-6.8	6.29769	7.02772	57.77476
6.90491	3.08389	8.34194	-0.36053	1.00000	52.49808	10.23185	1088.50964	4.53637	8.86266	-3.23863		67.54029	6.81054	51.64316	7.41686	7.67318	32.22869
4.13046	1.38290	8.12121	30.38167	1.00000	72.25660	9.36670	1191.87999	11.00105	8.30807	1.09401	7.22340	47.49196	6.98556	59.80917	7.47781	7.68513	66.09901
7.63182	0.19660	8.48550	-48.62789	0.00000	40.81593	6.21993	1146.65057	6.68652	7.27051	16.48428	7.97685	46.82913	7.84057	-17.74431	9.39228	7.61373	49.34193
5.36851	0.19276	8.19612	69.49015	0.00000	52.14719	6.45416	1071.55799	4.11434	8.20778	8.03780	7.67129	26.17805	5.48163	56.11281	7.53182	5.07373	54.77856
6.95587	0.38140	7.44827	145.13643	1.00000	63.83366	8.02429	1068.80226	8.87794	6.62186	9.58687	6.13594	49.49344	5.41939	-38.16604	8.60226	4.93200	70.13650
4.52511	0.40487	5.19925	-2.58736	0.00000	26.33464	8.09523	1058.37742	4.69843	8.55054	12.81109	8.45044	48.82127	7.27940	56.56317	10.16827	7.97366	41.34912
4.09147	0.17832	9.36192	-120.93549	1.00000	41.68865	4.99801	1166.68498	6.06104	6.30078	7.72243	9.13128	53.07211	4.76479	37.73604	5.37649	6.25296	58.70673
7.87368	1.13191	6.86279	151.07986	0.00000	37.21109	9.19637	1112.81294	7.72438	6.46206	15.08200	6.85387	62.12740	5.70665	-33.88096	6.09068	6.21973	59.64110
8.66504	0.21709	6.56227	68.11759	0.00000	51.44661	5.82738	1193.93040	7.09269	7.49518	34.92253	6.41098	46.60072	5.05269	26.9423	8.01861	10.70066	26.11720
6.58295	0.20394	7.66444	34.4587	1.00000	56.30950	6.81328	1179.06633	7.81531	6.30258	11.26945	7.41167	45.15020	6.89010	-13.7804	5.53408	5.31513	37.29723
5.79396	0.26774	8.40037	-82.07842	1.00000	30.98046	6.84804	1199.54186	7.33873	7.71869	2.65518	7.74392	54.94295	6.28182	26.91756	5.94700	8.07312	33.75629
7.75919	0.49610	7.29914	17.58522	0.00000	50.11241	8.41143	1056.46817	4.23216	7.64924	25.43152	8.21061	48.90225	5.08644	40.53123	9.91842	4.20335	73.83832
4.29242	0.16337	7.73383	8.91229	1.00000	76.30589	4.94436	1167.27515	5.85492	6.93798	14.78557	6.24110	32.94009	4.83169	49.13645	6.20195	4.45909	59.51700
6.42167	0.31064	6.85930	-94.74049	1.00000	43.29237	7.20308	1054.76172	6.14764	6.72391	22.14599	7.80155	62.04860	6.44713	32.5007	5.83927	6.12451	37.85914
5.08548	0.15043	7.86284	109.3243	1.00000	64.14676	4.82969	1199.17373	6.56855	6.22735	27.02571	7.17194	68.91359	5.52925	-7.0981	5.87560	6.71284	32.22698
5.92236	0.23314	5.72318	10.18003	1.00000	47.67906	5.15669	1114.86552	6.54817	6.96340	12.10862	7.50409	60.97560	5.88665	24.96334	6.78385	6.89252	39.75737
8.41155	13.47237	7.19882	8.4493	0.00000	51.42976	11.75044	1169.90038	8.49394	8.91793	17.25993	8.93034	48.78018	7.58957	50.09019	8.31383	7.59207	49.88709
9.18050	0.35497	7.52454	7.00417	1.00000	46.55706	7.37289	1072.68885	9.27804	6.85281	11.21979	7.36909	71.97345	8.61868	52.26083	5.53349	4.31689	42.24091
6.78938	0.38193	8.79937	77.40858	0.00000	40.48142	7.78763	1078.65101	4.98820	6.13505	28.73864	9.07653	84.58699	5.38793	24.05979	8.47825	3.73551	48.23673
5.87469	0.17275	8.29509	-79.62098	0.00000	27.69752	5.76130	1099.55232	5.53735	8.04723	13.97295	8.50774	43.02151	6.77697	9.15093	8.53682	8.63399	64.22443
5.48925	3.83004	5.65725	2.35739	1.00000	35.21584	10.48558	1060.30676	6.71412	7.09402	24.48291	7.24512	45.60715	6.56645	41.63976	9.93651	7.37702	60.66145
8.40548	0.16189	7.58762	-4.1	1.00000	20.96819	6.35333	1104.77106	8.15073	8.28448	5.98995	6.06239	45.09678	7.99274	48	5.76641	6.73650	47.42016
7.04465	0.86404	7.98034	-73.99681	0.00000	27.19961	8.68803	1133.03163	6.83579	8.49542	-8.71035	6.89815	62.67716	7.00590	40.94065	12.71287	9.69024	68.02707
6.25316	0.38981	8.08047	-91.06177	1.00000	49.38084	7.90515	1080.08943	10.26629	6.77016	23.77383	9.50592	68.84358	4.00167	33.41012	6.85892	4.87300	38.44216
6.56921	0.80952	5.63483	91.84128	0.00000	41.49784	8.67661	1091.04720	5.78089	7.14500	17.31487	7.02324	54.75713	5.85336	22.83957	6.46411	6.26272	58.12253
8.00687	1.22579	8.08345	117.65694	0.00000	20.55896	9.24116	1151.11374	7.37416	8.16792	20.98288	8.29760	60.82154	5.03977	36.19278	6.16734	3.32500	40.11484
4.95881	2.42085	7.48338	30.38167	0.00000	52.32866	9.99658	1124.38320	3.14748	6.04096	20.18601	8.27939	25.62622	7.03227	59.80917	10.57754	8.06501	52.31016
8.66064	0.37115	6.54298	-74.01042	0.00000	48.09912	7.97121	1081.57859	7.83935	6.92557	16.43569	5.07817	51.26628	4.46998	41.50343	6.35585	4.76852	38.23579
7.17871	0.48001	9.36303	5.03586	1.00000	29.91633	8.06119	1055.50398	6.97822	7.20357	20.00388	8.34737	35.77255	7.21469	43.83125	6.27351	5.37521	54.99587
7.72293	0.20017	7.71306	-0.74934	1.00000	65.11134	6.42763	1062.02323	8.01039	8.40107	12.00920	7.89816	37.63679	7.62011	51.62907	6.83282	6.29416	50.96376
5.45873	0.20568	6.92790	3.50309	1.00000	57.67725	5.73924	1098.59359	7.12117	8.99955	16.35571	4.88816	49.44266	6.08706	34.15429	6.75295	7.03298	51.66987
6.80651	0.43272	5.84054	60.70278	1.00000	28.02453	7.75832	1145.20252	9.93056	8.59076	22.49072	7.90969	67.28407	6.56843	55.75556	8.17735	4.68968	60.00854
5.29539	0.22509	8.51776	92.48278	1.00000	27.32385	6.26263	1130.61536	6.03683	8.79632	23.56017	6.96027	47.37682	5.78623	58.23583	6.85578	7.01203	48.31166
6.36140	0.54640	9.90582	123.33471	0.00000		8.31535	1127.76495	4.82900	9.38630	22.24207	8.67066	0.00000	6.65369	8.56697	9.52990	6.49881	51.58092
7.68746	0.20454	6.41715	114.51667	0.00000	38.76053	4.52705	1135.93609	7.63330	8.34232	28.28342	7.60931	57.99590	7.31878	33.78333	6.99395	7.87307	60.14067
6.78182	0.19429	8.79006	9.22796	0.00000	66.92970	6.13023	1184.57691	6.44710	7.95848	-1.15603	5.97948	55.28295	6.64474	48.46458	8.59798	9.15163	22.44791
5.39416	0.21701	6.80390	-87.45476	0.00000	57.50897	6.98938	1145.18468	6.60752	6.57548	16.26815	6.72213	56.50878	5.59992	41.47892	7.31034	7.42709	48.67967
7.41689	1.24143	7.33943	-1.60452	0.00000	55.22812	9.26601	1102.37235	7.96644	6.35491	35.49449	8.29779	82.73116	5.62409	42.06166	4.46623	6.75904	22.66298
5.99410	1.64778	7.75809	121.12251	1.00000	43.42608	9.53227	1198.69849	10.29131	8.44232	18.83322	6.78692	48.67644	6.68149	14.62578	9.84742	7.40796	32.22607
6.61172	0.83709	7.95894	115.8614	1.00000	61.07723	8.87259	1180.87410	8.33570	8.29381	29.69679	7.05913	70.60878	7.67835	-31.95224	9.84731	6.46407	65.36108
6.21748	1.14337	7.82146	137.5	0.00000	62.39065	9.15621	1163.61083	7.37817	7.43421	21.86655	8.40975	57.89051	7.23660	34.9	6.54075	7.75266	34.12654
8.41407	0.47790	5.40475	72.34424	1.00000	36.64222	8.14439	1167.74635	7.17491	9.48019		7.57443	57.82678	8.00513	40.78206	6.28283	7.33356	41.08913
5.32258	1.60821	8.80338	83.36889	1.00000	87.44916	9.55233	1180.20227	8.85389	6.80830	16.70285	7.39775	42.35455	6.57384	26.76628	8.32026	7.29352	43.07028
4.38710	0.21024	8.31802	10.18003	1.00000	57.49563	5.33445	1059.72458	6.68774	7.65642	14.08189	6.62806	37.92457	5.22165	24.96334	6.37912	6.45609	43.23981
6.38148	0.27759	6.26302	-96.39774	1.00000	31.53177	6.64848	1065.75685	5.62370	9.48581	30.31352	8.15840	61.61050	6.19449	30.16688	7.13940	7.00900	47.50281
7.11159	0.22669	8.25103	123.62494	1.00000	73.90885	6.67258	1134.85717	7.06251	4.83045	4.02093	7.46306	28.55912	7.12054	12.37169	6.38367	6.89669	50.44673
4.13999	2.19048	7.88378	-70.92866	0.00000	76.40761	9.90866	1096.45047	4.51412	8.72412	34.49848	9.79812	49.80712	3.77420	42.52787	7.58753	9.14308	39.59753
5.61536	0.72848	7.92999	-86.11084	0.00000	42.41732	8.46627	1194.43505	8.23118	7.93393	21.11893	6.03498	44.68371	6.77595	41.75338	3.95567	6.97197	48.04361
7.62847	0.40324	8.19563	37.99117	0.00000	65.45260	7.99099	1128.24905	6.23478	7.76240	-5.25150	5.66374	64.73883	4.62716	44.92934	6.95678	2.97662	38.25846
5.86871	0.24280	8.09742	11.34046	1.00000	31.60587	6.05520	1095.04016	6.31716	6.82644	24.59085	6.14031	63.05361	5.85012	50.72043	6.13456	5.18461	54.28470
7.35588	0.93519	9.31182	14.51472	0.00000	55.74211	8.95354	1167.14164	6.58022	8.82351	22.14931	7.29658	73.81671	4.15999	35.89972	8.49577	9.90945	46.39865
6.43630	0.10454	8.14392	78.95693	0.00000	19.67669	3.75956	1119.05050	6.34360	8.26207	12.18339	7.02108	39.22933	5.41804	29.21399	8.02505	11.61908	55.83121
7.32991	0.82298	7.72465	139.07204	1.00000	66.07944	8.78659	1087.57584	9.92377	6.92761	19.24619	8.03394	49.26121	6.37090	36.24624	8.71318	6.64155	40.01265
6.49467	10.00920	8.19112	-156.47432	0.00000	77.27983	11.44320	1162.94356	6.45049	8.10295	-1.87053	7.21609	55.59487	7.43568	20.88953	6.05345	7.97870	32.98033
5.58942	1.84196	8.91776	9.02596	1.00000	63.55224	9.70246	1195.90798	6.56675	7.63807	14.07238	8.20379	59.85404	7.44113	48.21644	6.31643	6.79866	26.81675
6.16739	0.49488	6.71843	-13.2356	0.00000	74.81545	8.43413	1156.83656	5.57640	8.18214	26.82748	7.01528	39.11504	5.41800	8.48714	8.77619	8.78667	52.78049
5.26741	0.39431	8.32309	86.59611	0.00000	56.42592	7.91389	1119.38962	5.23092	5.98342	22.52966	6.30614	52.22953	6.58979	25.87498	6.73225	6.44625	42.99366
7.36674	0.42232	7.40955	71.21169	1.00000	72.78400	7.56536	1085.73874	6.35556	7.08153	17.33255	5.32318	62.48601	7.17722	21.59983	6.80086	6.41804	40.30819
4.50715	0.25099	8.61105	71.57737	1.00000	44.26403	6.55576	1121.51771	5.04885	6.43331	16.64081	9.36756	58.82311	5.04214	21.53889	6.79201	7.50481	53.98786
4.51213	0.15374	9.58987	116.10146	0.00000	58.58178	5.38962	1149.38767	3.07902	8.23971	15.37948	8.19654	48.33029	6.03515	5.90702	9.01609	6.51851	45.44933
6.52525	0.76735	6.39429	76.03889	1.00000	49.75107	8.67992	1141.22608	9.04516	7.15277	16.61405	6.23536	50.35521	5.59422	18.18158	9.06032	5.86651	26.05532
7.29177	0.38406	8.68672	9.02596	0.00000	55.31341	7.28701	1095.50194	4.94693	7.60755	6.35537	8.33840	44.59858	5.26477	48.21644	9.46411	4.96300	52.77819
5.97780	0.72649	8.47587	-3.53261	0.00000	47.54709	8.51479	1129.72706	6.06735	6.85746	13.33745	7.23486	41.03459	8.13160	40.42386	11.91054	7.74032	59.80209
7.04894	1.78791	6.60674	-79.62098	1.00000	61.98149	9.64754	1086.44748	9.81952	6.99585	5.80562	7.12468	51.07230	7.24148	9.15093	9.71858	6.42315	23.78024
5.27341	0.33616	6.10886	-93.11308	1.00000	55.82517	6.99385	1186.75408	5.28053	5.36946	11.06532	7.06223	25.32805	5.44389	16.75973	6.23549	5.33484	51.49496
7.25228	0.00000	6.67822	-116.21677	0.00000	68.82849	6.02496	1072.64985	6.54459	7.21310	12.11861	7.32269	55.56859	10.59698	33.7207	13.64897	7.95286	45.90717
4.62032	0.61816	6.72054	-74.26419	1.00000	48.53938	8.47804	1188.45138	8.84801	7.42275	2.06131	7.51831	43.53132	5.77205	4.73245	7.31962	6.30020	62.96571
6.42914	1.05225	7.14277	120.57224	1.00000	55.11574	9.12335	1149.73337	8.84149	8.37738	28.98931	8.02082	56.63951	4.46602	15.72892	8.65836	5.70771	76.20073
6.47083	0.14004	6.73767	141.95	1.00000	65.28911	4.92590	1055.62609	5.62959	7.48555	40.63483	8.11472	66.54300	6.31501	39.46667	7.49659	7.61078	35.85723
6.40925	0.10900	7.29159	116.10146	1.00000	49.62696	5.37039	1177.14681	7.43960	6.96843	13.65738	8.10356	74.18071	6.44955	5.90702	6.55688	6.84533	52.26569
7.29069	2.19277	7.41317	89.20083	0.00000	57.22864	9.87193	1097.77526	6.04420	7.18857	25.21591	7.29265	53.76331	5.71007	55.54028	5.74163	7.13639	40.87748
4.41510	0.32414	7.92025	4.52529	1.00000	54.04091	7.43669	1162.61694	4.76375	8.39646	1.89985	6.22292	64.69733	4.96889	50.71229	6.10145	6.04979	52.73356
4.48623	0.38375	6.01536	14.01481	0.00000	60.61953	7.64872	1079.82443	3.97020	9.43060	33.68334	7.73736	34.68404	6.80841	42.67164	9.40345	8.92587	63.57324
5.86611	0.19132	8.85363	5.4384	0.00000	56.59019	5.65675	1115.67088	6.05293	7.62909	28.19282	6.84417	74.80080	6.68607	43.2907	8.72869	8.55624	45.43009
6.93737	0.20735	8.59060	8.62118	1.00000	74.70053	5.18759	1095.80640	5.04638	7.17762	29.32626	7.98190	49.36452	6.43709	45.44694	7.49899	9.40397	59.14535
6.96877	0.36349	7.53889	106.92667	1.00000	55.81064	7.46050	1162.52393	10.43038	7.42345	21.68925	8.59818	48.27538		-6.91806	8.13466	5.57598	44.16322
5.88240	0.23161	6.25037	120.4861	1.00000	53.81411	6.41517	1117.02016	6.43620	7.53541	12.27689	7.48154	39.26978	6.02393	16.0438	5.56279	6.49584	63.47788
7.12739	2.22168	6.29292	-85.43772	1.00000	73.81659	9.88976	1081.38407	7.42367	8.13440	20.72009	7.70533	62.79590	4.45036	10.63504	10.30929	5.04616	16.43060
6.33526	0.31378	6.96392	-2.98333	1.00000	54.38216	6.91893	1197.79242	10.41284	9.51711	3.36202	8.72909	42.81550	5.83625	53.83333	7.23983	4.10946	42.43591
7.71980	1.62241	7.65155	-47.53028	1.00000	32.00545	9.56311	1197.74062	7.28981	8.33814	14.98578	7.04994	51.95580	7.24156	-22.45667	11.12905	6.56394	58.28806
5.89262	3.47342	7.85117	-74.28459	1.00000	47.44778	10.36146	1089.45580	7.51548	7.27255	31.24854	6.87101	40.88033	7.26255	40.5576	11.10833	6.95927	47.64840
5.33554	0.84955	6.73898	109.3243	1.00000	55.64261	8.73671	1061.90557	8.33270	7.69172	1.49250	9.04073	36.33002	4.50969	-7.0981	7.96633	6.05195	51.55415
7.93428	0.74078	5.70077	114.33333	1.00000	38.11857	8.53618	1161.65426	9.83459	6.66213	5.52911	6.77047	45.42855	8.08825	-8.43333	9.13702	6.76847	52.70420
6.09092	0.39608	6.73268	-88.42814	0.00000	51.20642	7.65180	1069.65813	5.28242	8.03029	18.24524	7.35039	53.77798	4.76947	42.16808	7.33584	9.46956	46.39216
6.99474	0.21160	7.69310	20.89389	1.00000	21.29477	6.86560	1063.38469	8.45021	8.78795	17.30519	8.60120	18.92785	7.14591	42.62833	4.47671	6.18611	62.29881
7.21458	0.83065	6.49562	3.47717	0.00000	28.48025	8.85114	1084.25009	7.44847	6.74989	16.96127	8.22843	47.12157	6.66886	36.76639	8.04814	5.99611	37.27547
6.92802	0.45416	8.46401	4.08282	1.00000	43.41501	7.91537	1063.93832	5.90846	8.75307	21.91811	6.54810	41.13522	6.69734	36.61954	6.48217	4.31591	42.42497
9.93638	0.03930	8.43313	-60.47389	0.00000	46.21062	3.22447	1183.80764	9.33962	6.61930	7.98095	7.89512	41.86125	6.67701	-34.64167	10.19867	11.52875	53.40666
7.38869	0.25011	8.74225	8.2926	1.00000	66.57783	4.82724	1103.03491	7.80274	8.53853	25.86326	8.12197	54.75648	7.14290	9.58126	6.45752	7.12319	56.32404
5.08759	0.12838	7.65063	-71.19901	1.00000	48.61503	5.64139	1190.50950	6.75885	8.76793	17.74341	6.84259	40.52698	5.62699	-30.60106	6.52692	7.30898	35.16597
6.85440	0.21457	6.32650	137.5	1.00000	76.42605	6.02426	1072.78602	5.75380	8.21449	36.20699	8.21922	55.86722	6.59691	34.9	6.57164	6.33971	65.81536
5.97185	1.18165	8.55134	-73.89875	1.00000	77.82907	9.10856	1196.80034	8.80623	7.77045	14.27551	8.36690	32.90016	5.59145	40.93121	9.31177	5.85943	59.34917
2.02166	0.29948	7.58135	85.83334	0.00000	39.86555	7.23371	1137.60694	2.62458	8.81598	29.74588	8.60458	38.21170	5.93384	20.88197	6.47089	7.58540	36.68307
5.63399	0.35702	8.29013	-76.72803	1.00000	55.35453	7.74116	1156.53549	5.16471	7.07950	30.58020	7.46449	66.85833	5.79319	39.32288	5.80477	7.47043	28.67003
11.59649	0.31928	7.53633	-0.74934	0.00000	18.02521	7.13204	1120.21857	9.55216	5.85145	21.40599	7.62323	48.46474	10.26339	51.62907	6.60591	5.17203	62.72254
5.77887	1.17112	7.76598	9.5586	0.00000	51.16522	9.24726	1186.88916	5.83263	8.24855	-0.79154	8.05969	57.19227	6.77819	54.52156	6.49869	6.37742	34.52418
7.60090	3.08825	6.57918	-120.93549	0.00000	65.66885	10.24738	1133.13660	7.74874	7.39730	21.86099	6.98934	47.93635	5.48088	37.73604	4.17673	5.05969	40.57941
6.91213	0.24807	7.39129	78.25795	0.00000	50.28898	6.47588	1102.73581	7.10984	7.29540	-1.40684	8.12170	58.28045	7.72944	9.82564	11.31181	8.66723	55.24429
9.48228	0.32784	6.98987	135.21667	1.00000	43.44873	7.31051	1091.01442	10.58874	6.31988	13.30706	8.54020	42.17744	6.85539	35.06667	8.91758	5.04983	44.10049
6.90047	0.06503	7.63416	44.7662	0.00000	44.59695	1.57247	1126.85139	6.93380	7.63292	9.69496	8.30596	54.01339	7.30489	40.49748	6.86960	9.23869	71.47632
4.96175	1.20683	7.63250	-7.95	1.00000	59.48066	9.31887	1179.96223	8.75332	8.85976	24.42721	7.25196	45.84158	8.64175	53.43333	8.29006	7.02491	37.89379
8.94279	0.15560	10.81684	-77.02303	0.00000	64.42375	5.90725	1052.87818	9.06008	9.57206	36.64440	7.43548	52.08440	4.24728	38.70734	7.90486	10.24893	29.24951
5.81501	2.33949	6.39339	-121.75689	1.00000	37.54926	9.97531	1192.20647	7.27327	7.99376	-3.48955	6.34880	31.89201	5.35798	36.91023		6.21151	50.27171
6.31399	2.14265	8.79391	-37.03861	0.00000	63.00737	9.88536	1053.02797	6.26903	7.60783	21.15185	8.14355	43.13002	7.13937	-10.90889	7.36834	6.35848	45.68866
7.28339	10.81870	7.68056	-1.325	0.00000	50.89389	11.52714	1091.24857	8.34507	8.83722	17.17617	7.78371	53.49819	6.52714	38.47917	3.71045	6.42795	42.27036
7.17520	0.69231	7.77049	-6.03731	1.00000	41.70724	8.34787	1101.62003	8.61845	6.16255	10.40992	7.51526	48.59419	5.44376	37.35813	8.84516	5.34065	41.32890
9.16168	0.04031	8.17300	18.28333	0.00000	39.70947	4.16410	1101.34095	9.36308	8.18990	8.62153	7.55370	65.22183	5.81898	59.33333	9.05846	10.54102	43.77720
8.19533	1.04273	8.26213	9.02596	0.00000	34.88835	9.09028	1078.13934	7.27312	7.71067	14.70181	7.37191	42.43358	4.62190	48.21644	5.93507	2.75488	49.10738
5.79723	0.21821	7.68509	78.15794	1.00000	61.00506	6.75694	1088.84462	6.29848	7.92874	44.66799	8.15997	69.80512	6.08398	12.1277	6.87274	6.82768	23.08817
4.96028	0.23020	6.51560	25.8191	0.00000	29.50392	6.11335	1089.83592	5.02445	7.91818	24.74183	9.05541	52.55156	5.86526	53.5942	6.50119	6.69485	66.44042
4.46159	0.08031	7.64489	76.03889	1.00000	17.43201	5.63970	1163.60043	6.35204	8.05284	20.66048	8.16811	44.40257	5.22380	18.18158	6.54146	7.16961	43.76939
8.34923	1.14617	7.62689	71.21169	1.00000	64.34330	9.10606	1119.81185	8.09414	7.01267	18.82749	8.05662	90.37214	6.47903	21.59983	11.17909	5.70473	37.85911
5.07125	0.47760	8.45731	43.63417	0.00000	50.09216	8.14683	1085.91471	6.19997	9.70739	0.59325	8.21068	38.14032	7.64477	43.96222	7.64205	7.37516	54.56574
3.61560	0.57169	7.72942	120.14278	0.00000	55.19313	8.35360	1061.39104	3.07188	8.12198	18.86823	8.13108	37.91154	6.79417	32.50611	9.79753	9.08116	55.13269
8.16901	0.49969	8.75023	-121.75689	1.00000	48.91201	8.11360	1089.72832	6.98554	6.61482	25.74358	7.90131	65.45129	7.73805	36.91023	5.99875	5.59418	35.16893
7.83257	0.45000	7.40657	2.2469	0.00000	36.19306	7.85717	1179.18811	7.88187	7.94274	13.00630	7.21687	49.35496	4.64582	48.90472	9.33849	10.17788	51.76775
6.09569	0.91539	7.93811	13.63617	0.00000	59.34635	8.96436	1189.86232	4.74705	8.89873	6.98218	9.52568	41.94425	6.53043	50.50301	8.40279	5.48828	50.09218
6.69053	0.74485	7.14664	76.92421	0.00000	47.42203	8.62599	1170.06374	6.86349	9.86904	-1.15552	6.09720	47.40355	6.59854	60.97944	6.88334	8.25227	32.18429
7.70362	2.03873	6.05739	-73.9614	1.00000	42.50291	9.82603	1190.91974	10.02195	6.76100	25.87499	7.52728	58.37611	8.55664	10.15031	11.11273	7.83909	54.98125
7.01567	0.35174	8.34956	86.59611	1.00000	44.13041	7.55989	1076.98866	8.90412	9.47564	25.38586	9.50690	43.52059	5.55782	25.87498	7.99478	3.14365	46.39897
3.80823	0.37072	7.04135	-42.29444	0.00000	61.46316	6.87496	1110.91097	2.66979	8.69111	17.55496	7.10131	39.36669	6.98272	-4.24444	7.79509	8.20916	33.00502
5.18347	0.29105	6.62151	68.88871	0.00000	44.96305	5.55579	1091.01303	6.45359	8.22686	11.31133	8.30454	42.78756	4.43844	25.95533	6.16770		55.92836
7.20925	0.50295	6.27771	15.46667	1.00000	63.29901	8.00958	1098.80040	9.67322	6.84194	22.43898	6.77699	50.42099	3.06923	47.05	7.75114	5.32924	35.82239
5.01133	0.99767	8.70061	145.13643	1.00000	33.25224	8.96713	1130.17748	10.23089	6.89074	24.27561	5.96903	61.24142	6.26705	-38.16604	8.86638	7.00516	64.30751
5.23493	0.51403	7.53942	29.41824	0.00000	66.21488	8.15684	1081.92651	3.92904	9.01388	10.82564	5.61172	49.90838	6.95367	45.99194	8.93883	6.83622	39.91337
5.41410	3.96544	5.42834	13.39954	0.00000	31.18048	10.50910	1160.43297	5.14306	8.36411	15.14817	7.02881	66.04370	8.10553	43.62558	7.59408	8.87005	40.62948
6.76352	0.63845	8.63068	123.89071	1.00000	61.19121	8.48821	1175.22510	11.73824	9.04150	24.71638	7.40873	46.31674	8.29423	10.31672	8.07003	7.66695	59.92765
6.93158	0.09541	6.95326	31.3237	1.00000	55.11579	5.61418	1074.65524	5.59036	7.48665	5.67977	6.52773	59.52567	6.55174	52.4089	6.60225	9.10647	39.10453
7.47349	0.72040	8.29515	-78.19444	1.00000	26.68391	8.58231	1117.44908	8.75315	7.97102	18.66004	8.38980	57.86932	4.98377	38.91817	8.97893	4.76587	37.65452
5.72862	2.01969	8.87460	-77.4286	1.00000	79.50983	9.81414	1151.66061	9.87765	7.80753	19.04811	9.15863	50.28054	6.43318	39.00622	9.12906	7.82427	40.69858
5.85993	0.26762	7.87479	24.95034		45.64951	7.06107	1060.05624	9.13091	7.88027	11.30229	8.26483	55.46262	5.20589	60.18427	7.01003	3.46991	47.14184
7.71769	0.71070	8.03851	-117.79394	0.00000	47.24241	8.54326	1076.11014	7.32603	7.68991	18.16688	8.46797	50.46098	8.13502	33.76446	13.07411	8.70755	47.17213
5.23493	0.51403	7.53942	29.41824	0.00000	66.21488	8.15684	1081.92651	3.92904	9.01388	10.82564	5.61172	49.90838	6.95367	45.99194	8.93883	6.83622	39.91337
7.44213	0.17460	6.91372	-58.38341	0.00000	51.99735	4.91393	1095.08739	4.79165	6.56712	1.29069	7.30328	75.58055	3.30651	-34.64966	8.26524	2.65150	59.17550
6.74026	0.49443	7.39962	-50.00639	0.00000	79.21795	8.02184	1085.54600	7.01277	8.95350	15.59819	8.58881	50.35404	5.88177	-25.42944	6.28242	5.97526	21.92193
5.09990	2.05508	7.88765	-60.93173	0.00000	58.56705	9.81581	1058.31464	6.48669	8.14265	13.98135	9.47583	58.58137	9.06259	-31.4488	8.64659	9.07932	56.00890
7.02113	0.41495	6.39918	73.38333	1.00000	49.68822	7.44189	1162.48095		7.12657	14.07975	6.62393	34.94211	6.97035	31.71667	6.84320	5.08068	41.36028
6.69130	0.99151	6.92736	-78.19444	1.00000	69.87682	9.00177	1153.72826	7.24711	9.13652	6.36633	7.32773	55.29355	4.68903	38.91817	10.31420	4.93857	48.73825
