NH3	C2H3NO5	TEMP	Pb	PAHs	O3	CFCs	PM2.5	warning	H2CO	longitude	NOx	CO	latitude	SO2	CH4	PRES	PM10
6.77479	5.63573	26.37655	28.31295	8.34091	5.98514	67.96203	7.11135	0.00000	44.89583	-15.6	8.87579	8.05797	13.56667	8.19255	5.63653	1160.94267	8.41695
8.04203	1.78896	-4.19578	41.18950	8.76285	8.47495	69.78147	5.98647	1.00000	74.80172	-117.54866	8.68117	11.44458	33.93113	7.80837	4.12537	1128.52838	6.42889
8.33020	15.04046	27.27587	57.36375	6.91378	5.99557	67.07075	7.35419	1.00000	59.08303	72.93924	10.76814	9.92114	18.87813	7.64636	4.28691	1101.60220	9.55919
8.76751	6.21962	8.89193	37.25401	6.96144	7.32034	50.12177	7.85671	1.00000	67.87217	-1.48119	9.29960	9.49402	53.0233	7.58647	5.07385	1195.79114	8.61353
8.48156	2.49126	14.76124	35.13577	7.36742	10.16029	57.23573	6.05558	1.00000	50.12988	-93.75018	8.96689	4.92523	32.52515	11.13279	4.38852	1104.24416	6.18266
8.74473	11.92558	17.61614	35.85550	7.70548	4.90136	73.92736	5.82150	1.00000	62.54379	72.54064	7.41746	4.45973	31.82539	6.99562	6.35821	1151.96010	9.29278
	1.14520	30.69628	38.01902	6.82584	5.06097	55.71107	7.35242	0.00000	46.30483	76.35484	9.98665	8.61270	10.10649	9.89745	5.55112	1184.71760	6.18845
9.31335	1.19529	32.75776	39.53821	6.05035	6.94454	63.63389	6.08318	0.00000	34.21511	-73.9614	7.00141	6.19596	10.15031	7.51374	8.14922	1060.11561	6.24281
9.22649	1.56563	13.34965	55.14986	6.11315	6.07156	63.62620	5.27130	1.00000	49.80822	41.77921	9.72275	8.40239	41.82143	5.48458	6.99364	1050.25921	5.72686
7.85991	4.26847	29.63783	53.48212	5.89036	6.66475	41.04663	5.64252	1.00000	59.09713	14.34085	7.42943	5.37118	40.87363	8.12040	7.43979	1072.88056	7.97479
7.47158	3.27791	21.09620	54.84057	7.03421	6.08943	50.39228	5.90212	0.00000	60.36655	-119.0376	5.47298	5.25218	34.21639	6.17661	8.66041	1088.04926	7.57514
5.68741	3.29274	14.36172	54.33409	7.01409	5.76894	82.10918	3.84222	0.00000	59.59596	59.80222	8.23621	10.69342	58.63667	7.33484	8.73280	1104.20133	7.15797
6.97998	2.41494	7.57733	43.18346	7.03396	5.18568	57.49367	6.61396	0.00000	54.53501	13.39954	5.59056	7.37133	43.62558	5.27543	9.21238	1172.68336	7.13453
7.71546	2.70941	6.97454	69.39098	6.15751	6.72413	67.81473	4.30399	1.00000	74.38021	-1.06667	9.46169	5.61031	53.78333	10.53189	4.53876	1077.06303	7.61166
7.63028	5.75117	2.76277	32.79726	7.76005	4.87437	65.21695	4.10006	1.00000	50.52996	10.03988	8.96022	6.71324	53.6052	9.14569	6.27859	1103.79407	8.35423
8.50941	4.38580	4.66919	19.54024	7.79937	4.59787	61.82353	6.88027	0.00000	66.84631	88.18466	6.27845	8.25805	22.19303	5.29836	8.79089	1140.86140	7.92530
9.39314	1.76169	-10.98159	14.04150	5.28528	5.34341	73.99664	7.30192	1.00000	42.13125	-71.19901	9.23435	4.97503	-30.60106	6.12208	4.79105	1105.13297	6.68999
8.62617	11.00859	29.64810	43.03656	6.76684	6.23288	52.98730	5.98736	0.00000	68.19403	120.03308	9.39960	10.23647	28.88162	8.11534	5.86420	1099.98028	9.11248
7.48926	3.74386	17.17238	35.83167	8.05470	6.60293	56.30120	5.21714	0.00000	71.20752	-88.64235	5.50048	6.39484	46.09273	6.96515	10.17968	1110.99548	7.66730
7.69878	2.76995	5.21672	26.83159	6.25116	5.56005	49.26983	5.70880	0.00000	53.59241	-88.31476	9.60550	10.89849	36.61033	10.87363	7.82703	1184.05220	7.41844
6.04628	2.51619	21.94238	55.59950	7.24828	4.16606	73.83402	8.84992	0.00000	42.94113	47.31667	6.75956	8.65109	-19.65	3.23992	8.07979	1082.25135	6.56708
7.24042	4.28366	3.78630	46.50437	7.58362	6.85609	68.11764	6.36589	0.00000	61.50463	18.84	6.87015	4.93775	42.28639	5.91392	7.67744	1171.05846	8.15670
8.04645	3.70053	11.70443	36.77280	9.56046	6.16157	71.47621	4.72185	0.00000	84.66575	-51.50361	7.38249	8.05683	-29.2975	7.70545	7.73747	1194.31063	7.61509
7.47957	1.98651	13.60994	23.88650	9.00788	8.84601	59.59071	3.89630	1.00000	58.74948	-73.9625	8.53674	6.96190	40.81	7.79839	8.94209	1085.93091	6.87269
8.90007	1.80169	23.51891	41.03330	6.78712	6.03573	55.03149	6.82921	0.00000	65.22796	65.50917	5.26727	5.31694	44.85278	5.44699	8.39846	1161.41014	6.92567
7.60312	3.10897	20.87725	43.07296	8.28637	6.00582	79.83671	7.96329	0.00000	53.14536	145.18333	6.36876	7.12424	-37.9	6.10922	8.06000	1150.32044	6.90409
6.39491	4.95182	1.83302	56.37745	6.83354	6.24540	59.25156	4.90281	1.00000	86.77386	9.40531	8.14451	5.53469	45.53069	8.67196	6.33688	1062.25401	8.38269
7.58744	3.86984	18.88280	46.76628	8.82003	11.66532	75.01382	7.04647	1.00000	45.67826	13.63617	9.10903	9.44148	50.50301	9.18340	8.00891	1118.08054	7.93630
6.13635	6.34874	10.76439	53.63696	7.08950	8.44107	58.18957	2.36937	1.00000	46.42108	10.30215	6.59083	4.52533	53.94313	10.93383	7.33447	1055.81278	8.54589
7.87208	3.00748	21.02888	50.46143	9.02298	8.94962	66.50682	4.06221	1.00000	73.76476	-1.08593	7.56754	9.57084	50.79205	9.35700	3.84071	1192.68565	7.68577
6.58964	1.19629	11.01857	56.89736	8.91504	7.09658	73.46376	6.48073	0.00000	51.17027	2.2469	5.79783	5.68652	48.90472	7.16094	8.93425	1129.59163	5.74202
7.04867	1.35833	17.87031	57.87014	7.11048	9.64549	66.52892	4.79445	1.00000	58.21616	91.84128	9.45402	8.75131	22.83957	7.70245	6.04852	1176.15308	6.44704
9.62643	1.80206	3.95627	34.42409	8.22866	9.49674	46.04399	9.21947	1.00000	61.58321	38.02486	10.87478	5.79012	55.64776	11.15142	5.58800	1189.76531	6.33065
6.42087	4.14957	12.23273	36.94334	8.87840	13.52351	65.57169	9.78277	1.00000	68.67576	46.04833	10.41894	7.32642	51.40944	11.41964	6.82726	1143.16853	8.14123
6.74077	5.31710	5.46464	40.02879	7.16471	10.68134	52.32315	6.06197	1.00000	58.35573	27.25	7.76880	8.31514	42.7	12.08472	6.23959	1093.87226	8.37855
6.90895	2.92000	6.57707	51.86994	7.90495	6.85184	73.55734	7.41521	0.00000	78.00136	-123.02621	3.14188	3.34509	44.99012	5.95991	7.77894	1073.40629	7.56044
6.82712	7.80704	28.45041	100.00000	9.16212	6.95919	47.55629	8.24000	0.00000	48.46691	17.58522	4.00842	4.00476	40.53123	6.03082	7.86843	1188.71717	8.84923
5.46407	1.07716	10.42797	49.68069	6.73555	11.53064	59.10662	11.00840	1.00000	61.74172	29.24152	10.15782	8.00796	-26.93366	12.30745	6.65833	1156.69757	5.50795
8.21111	2.51743	5.96281	36.79966	6.30195	5.10586	61.82667	8.49097	1.00000	61.85304	71.30633	10.64653	8.65988	21.34222	10.67677	4.68383	1060.05337	5.84912
7.09557	1.76116	16.15634	30.07279	9.76498	5.35369	45.60946	4.30739	0.00000	62.76372	139.6853	7.40279	6.53795	35.815	6.34985	9.72136	1112.61826	6.63901
6.81262	5.88345	6.09064	28.22227	6.62116	4.63215	56.79036	7.62601	1.00000	46.10005	-37.07167	10.73551	5.54915	-10.91111	8.63106	2.64277	1163.66785	8.46587
8.69524	4.83620	12.94499	44.28510	7.65904	5.31905	42.81279	6.92584	1.00000	62.12893	104.1451	10.67928	9.39147	15.79408	7.15993	4.74843	1116.31605	8.23334
7.01214	1.47637	1.59810	39.16121	6.31174	6.26908	55.67540	5.26236	0.00000	67.41230	-6.03731	6.44114	5.57663	37.35813	6.58791	8.39023	1062.74607	6.54901
7.26467	5.07341	15.30562	46.10386	7.52631	6.86508	69.95492	7.02019	1.00000	48.94602	-8.2194	10.53644	8.14977	43.48961	8.72611	5.45233	1139.08444	8.44990
7.87007	1.88919	1.58048	39.40194	7.13503	11.50699	67.17105	3.77306	1.00000	74.29876	38.15035	5.89842	8.32790	49.41029	12.14307	8.56304	1176.91654	6.26035
6.88523	11.09629	11.16968	54.46673	8.18136	5.66795	55.00690	5.38742	0.00000	23.22201	65.27258	9.57303	10.97622	58.04254	7.98149	6.64766	1156.12580	9.22333
7.97186	8.38516	16.31642	48.15347	6.54754	9.31165	54.83867	7.85353	1.00000	46.56202	-73.20483	10.06924	5.41392	41.16704	8.78240	8.24663	1198.25758	8.78731
7.67996	2.53603	17.81791	68.39510	8.10951	7.22064	67.54344	6.20627	1.00000	44.49522	-75.60804	9.09089	9.81834	39.96097	6.75638	6.20821	1085.54189	7.61532
7.87934	3.27363	11.60278	42.87924	8.83289	4.59918	64.17656	7.78646	0.00000	48.90087	75.06583	6.93120	9.19680	32.17629	4.76790	8.56800	1159.26466	7.90167
7.35726	2.62468	26.69072	39.73739	6.80332	5.84571	46.81517	4.19161	1.00000	55.57926	37.92792	6.76007	4.67466	53.93361	6.61839	7.52334	1160.12068	7.54239
9.97465	0.86538	-2.62742	60.17556	6.84570	7.92854	64.49090	7.48350	1.00000	53.89349	2.1699	10.94445	6.82561	48.98994	8.44713	3.96514	1144.91287	6.03800
7.38112	4.04995	31.41806	45.78848	6.94484	6.45952	58.06011	6.10488	0.00000	63.22268	86.00214	4.59665	4.76226	46.51872	5.73885	10.65807	1134.54778	7.93072
5.21326	4.86225	16.75735	39.81127	8.44962	2.84895	68.96501	9.10410	1.00000	48.60181	-120.45794	9.21058	4.99536	34.63915	7.80419	4.61508	1131.18029	8.23292
9.03768	0.07845	30.41704	52.56184	8.34070	5.12104	67.49631	4.83649	0.00000	50.54073	3.47717	7.49822	7.56165	36.76639	5.74362	9.47562	1063.85492	5.21909
8.36088	6.46028	16.82907	41.76475	6.92888	9.98236	67.78690	7.23379	1.00000	55.81661	13.28702	8.99620	8.21542	52.4581	9.08285	6.13777	1121.84761	8.40953
7.49060	3.04622	9.10185	33.60625	6.40495	6.96849	59.75858	4.74431	1.00000	71.03087	71.52847	8.09025	10.73381	32.57756	9.07664	3.39915	1177.01876	7.67045
6.51412	2.09719	8.28342	68.60713	6.15687	8.39179	74.41293	5.93324	1.00000	42.98402	-116.37697	9.13846	7.78318	33.72255	9.12622	7.43893	1178.92052	6.93217
7.18758	1.75389	13.16384	53.13405	5.50596	5.02241	68.87127	5.55067	1.00000	59.88244	79.87116	8.62396	6.06194	6.84019	10.19383	6.02542	1071.70281	6.76272
6.07998	4.05963	-1.40510	23.09267	6.03144	13.32025	58.50738	6.14511	1.00000	65.68583	-113.3187	8.06255	8.01734	53.51684	11.50283	7.19362	1061.90005	7.90543
8.32109	8.07245	17.57681	33.13381	8.18265	6.32479	70.99372	5.58217	0.00000	58.19184	-77.70066	6.31225	7.13663	43.16547	7.40056	9.43131	1182.69608	8.94098
6.96862	1.11006	9.70670	33.24492	6.37488	9.42294	70.08718	6.14487	1.00000	91.48063	1.26738	8.57136	8.38941	51.84819	7.83753	6.45377	1052.14315	6.16775
7.93320	2.23274	21.20508	78.33780	6.42126	6.05409	57.93490	2.55025	1.00000	36.90345	-73.02841	8.36531	5.85905	-36.9256	6.79332	6.50949	1178.94115	7.43066
8.17397	8.64401	21.29868	40.34595	7.83221	2.76749	58.02953	10.22518	1.00000	57.74691	-105.11221	11.30349	5.93878	39.57582	6.91655	3.24379	1152.38858	9.03638
7.95466	4.64630	15.86008	34.76811	7.98947	5.37896	84.73576	6.13078	1.00000	60.79587	26.97253	10.80412	7.77499	49.65186	5.05399	8.42848	1124.85077	8.23299
7.05225	0.00000	17.32033	44.23594	7.14350	5.39838	47.46649	5.63277	1.00000	54.47696	125.51176	7.82718	6.32311	42.64031	8.08373	7.65183	1188.99166	5.62295
7.32064	1.05560	6.26224	70.70805	7.17677	4.05077	62.25481	6.97911	1.00000	53.17156	8.2926	8.10589	6.48671	9.58126	7.53905	7.53782	1091.66238	6.34498
7.68217	2.32039	15.74269	38.28548	6.29993	6.18101	59.69008	8.56979	0.00000	33.32688	26.01649	5.92524	7.44618	44.43579	6.46127	8.00643	1148.18857	6.68229
8.66320	2.21127	17.56001	27.46741	6.07260	8.22690	66.16121	4.69428	1.00000	60.38064	79.87116	8.94893	7.23888	6.84019	8.79566	6.99317	1170.69126	7.46940
6.17353	6.21487	35.30394	50.75414	7.57826	6.23306	59.19065	7.31133	0.00000	62.42858	-77.96389	6.40227	7.57555	39.45621	5.92475	8.68537	1122.33243	8.70001
6.91957	2.88649	2.92182	38.41987	9.27944	7.28190	59.54522	4.68815	0.00000	39.82812	146.05093	7.44731	8.19156	-34.28853	7.69468	6.18270	1082.12985	7.34312
7.12974	1.93787	18.15596	67.33441	6.31839	9.30489	72.80526	6.06610	1.00000	59.15410	45.36561	6.90029	8.48820	41.09246	12.25794	5.96635	1134.44074	6.72804
	2.46197	14.97346	54.61463	9.43426	4.89713	44.77839	4.04385	1.00000	52.91639	30.4347	9.03095	8.10791	-1.9487	9.14461	7.47570	1080.31301	7.30186
9.75577	4.69064	25.89151	73.55650	5.94509	6.58727	50.12094	5.17891	0.00000	54.59606	4.91667	8.17524	8.72377	45.73333	9.43958	6.70636	1086.55205	8.00431
6.68055	2.04853	16.30922	52.41465	6.46684	6.21192	63.47018	7.36832	0.00000	52.94884	1.26738	9.38562	8.04853	51.84819	9.87433	4.71370	1184.13833	6.01508
7.67843	1.37220	25.47440		7.56517	5.03019	79.92922	7.80914	0.00000	39.98304	68.88871	3.63448	6.21978	25.95533	3.82065	9.39446	1085.32301	6.59454
5.41812	2.60885	20.08298	32.87866	7.16697	3.52497	80.97578	7.89710	0.00000	67.02246	-38.94722	6.84866	9.35502	-15.675	3.98885		1130.19296	7.24363
8.20321	9.09937	18.30419	56.80872	7.41953	5.50463	66.91211	5.32681	0.00000	42.84684	168.31366	7.22663	6.71038	-17.73648	5.29944	8.98916	1058.06692	8.97458
8.64846	3.07332	20.60762	46.84279	7.92163	6.11587	65.87848	5.55165	1.00000	40.72428	72.93924	8.57908	6.92808	18.87813	7.52103	7.18766	1096.24660	7.59937
8.26352	2.08809	10.79412	32.43404	8.00505	7.67107	62.05295	6.13558	0.00000	50.98002	-97.54667	6.85082	5.14415	30.5427	7.80791	8.41597	1114.33018	7.17863
8.36693	2.75235	10.63255	46.84279	4.72006	7.17041	73.35128	7.50527	0.00000	48.42006	-2.01111	8.38005		52.66277	7.92935	2.40385	1090.41843	7.16611
8.24273	3.38474	-1.42601	65.14568	5.65248	5.39371	62.97739	7.19884	0.00000	46.81660	35.23388	9.53278	8.50508	31.78336	9.26964	5.80232	1186.94798	7.75886
8.64044	3.32082	14.63677	11.58388	6.28047	11.91065	67.21291	5.19177	1.00000	68.90971	-69.96533	8.00139	7.13902	43.91452	10.20548	8.33403	1170.89035	7.75337
6.91623	8.05554	12.31374	54.07699	7.61544	6.02589	65.44175	5.74967	1.00000	62.85370	75.37991	8.84190	7.87056	25.75728	8.82553	7.69323	1113.68297	8.92922
6.80391	1.73468	28.02187	43.64937	8.55191	4.90632	58.13243	6.40576	1.00000	53.85376	34.02537	10.39338	8.04434	38.37255	9.65033	5.33750	1182.20310	6.24180
9.52051	11.43466	19.95622	53.10264	8.49718	6.70308	68.24620	5.50218	0.00000	41.50009	4.52514	6.81795	5.86123	12.74482	6.95123	9.00731	1110.88472	9.26161
6.64314	2.43608	11.12103	31.40915	7.10230	5.87291	72.08082	7.41088	0.00000	34.26567	-1.60452	10.19755		42.06166	7.10167	3.08410	1157.46514	7.15077
8.04608	6.75568	15.45277	51.57686	7.41194	6.05310	79.06180	5.11859	0.00000	58.16114	-71.19901	8.53100	9.72590	-30.60106	8.63138	7.51306	1090.15119	8.64184
7.49738	0.93227	12.05785	15.35005	7.16915	10.33719	61.36040	6.04017	1.00000	49.05945	19.61222	7.37937	12.26204	44.97639	9.63781	4.82995	1094.44253	6.37299
6.14146	2.24050	2.96952	57.45635	8.14815	4.49636	57.35533	6.87387	1.00000	72.98780	-6.00137	8.61624	5.49199	33.42585	5.63443	6.19591	1162.38679	7.02729
6.61437	1.58016	19.18504	62.42524	6.98088	6.69002	59.43119	7.41730	0.00000	38.56902	38.16694	7.99824	6.18255	54.84444	10.72713	5.70628	1183.94756	6.17283
8.13253	4.11008	16.58174	52.67004	6.86191	7.56253	66.28213	6.44000	1.00000	91.43234	9.20427	8.26050	7.44067	48.49144	11.15117	7.99487	1051.82237	7.98041
6.91585	3.38225	20.22101	36.28729	6.71212	6.28062	65.18603	6.94052	1.00000	66.73566	-7.32097	9.81058	3.67300	41.1053	8.24541	2.29375	1129.67124	7.68173
7.32144	1.80036	23.11386	53.41229	6.52308		62.75818	6.14716	0.00000	70.34880	26.01649	6.26617	6.02418	44.43579	5.90194	9.55175	1148.00347	6.18458
6.15724	4.83489	25.19624	51.63666	7.78875	4.89175	66.77541	5.99745	0.00000	50.85985	144.09638	7.91662	8.93728	43.82634	6.30373	9.38028	1059.97775	8.08590
8.03627	1.07156	13.13874	49.60990	8.92550	5.51018	72.90313	4.83366	0.00000	48.05426	-75.60804	8.92278	10.08290	39.96097	7.71566	7.38464	1062.20741	6.31470
7.57312	2.41069	24.28725	39.05189	8.21411	6.50752	57.38416	4.52944	1.00000	48.17264	-73.9614	8.71800	8.73917	10.15031	6.88777	5.91198	1108.25291	7.41158
9.09774	3.05199	15.44164	47.92468	4.92124	8.61536	53.53009	4.07105	1.00000	65.15313	77.23826	8.55237	10.07668	11.50526	5.59290	5.95157	1056.13219	7.77512
8.91705	3.17820	33.88185	18.53937	8.93903	6.32382	69.90024	6.06514	0.00000	48.63944	121.06761	7.96505	7.72343	12.35275	10.15981	7.14558	1092.96473	7.59629
8.85047	6.63548	-0.12704	47.54114	7.13434	4.43956	51.25549	6.05143	1.00000	57.32742	-60.1831	10.32407	6.86162	46.1351	6.96722	4.94087	1169.04724	8.76508
8.54222	12.01857	7.35967	57.57861	8.09099	5.48021	66.74145	6.15344	1.00000	59.59751	145.13643	7.26891	5.38718	-38.16604	9.27980	7.21030	1104.56309	9.34666
8.44922	2.14727	-2.68686	43.60556	7.56049	6.56396	64.69032	8.48463	1.00000	55.27744	-84.13722	11.94756	9.19437	9.92787	9.28024	4.51593	1080.21698	6.74175
6.91979	2.11565	4.61442	45.90408	6.56953	10.68000	64.08420	5.83683	1.00000	66.06830	74.4818	8.15229	8.61949	30.21121	10.04876	6.63356	1169.02338	6.98583
7.34878	2.70087	13.98685		8.14639	6.75656	62.34452	4.57378	0.00000	50.11529	-95.44744	8.41767	6.85930	29.53885	8.18042	8.34538	1141.36350	7.37768
	1.66805	19.91960	35.24095	7.86467	8.70076	61.81936	6.45220	1.00000	58.36599	-52.2	6.93748	9.80707	-28.44917	10.82993	4.49202	1087.46450	6.58285
6.85794	1.57192	4.28020	27.97233	9.33477	7.33887	57.88829	5.64340	1.00000	59.51585	-71.19901	8.11652	8.81588	-30.60106	9.46314	4.80138	1080.73678	5.64625
6.34015	5.31231	0.69800	23.77356	7.96050	6.28962	53.08528	5.35898	0.00000	30.32518	4.85668	8.61817	10.02758	36.27462	9.39032	7.59810	1194.79957	8.37874
8.97147	4.73238	22.08513	55.97150	7.52695	4.82474	62.11840	3.18713	1.00000	43.59292	47.3799	5.92150	5.18252	33.14447	9.66564	8.96871	1123.15850	8.27424
8.26547	2.67668	20.92215	63.38679	7.96133	8.71240	66.94598	5.95728	1.00000	75.78148	146.05093	7.54034	8.98958	-34.28853	9.86581	6.78305	1193.87790	6.82351
7.97208	1.73593	20.08762	54.32711	7.01487	8.04247	50.03107	6.09124	0.00000	73.03205	13.63617	8.03224	8.39668	50.50301	8.67325	4.70374	1129.16159	6.71971
8.27068	3.22184	5.27283	17.31530	7.67133	5.27606	68.77670	6.97555	0.00000	60.22820	-116.37697	8.93066	8.34984	33.72255	9.41746	7.24631	1197.19885	7.62218
7.07005	0.46632	21.12367	27.18660	8.53634	5.56430	76.57845	6.07352	1.00000	66.41451	137.23333	7.17607	5.26808	35.8	8.61593	7.53070	1091.44661	5.97485
7.35537	3.17302	5.50541	46.80791	6.29852	7.11492	76.65761	9.34445	1.00000	44.81251	-41.45861	10.02877	9.26174	-4.42472	8.43895	4.88762	1136.40770	7.37006
6.37515	8.25611	24.81476	44.24604	9.72374	5.31797	61.27727	6.21846	1.00000	49.63705	1.10687	9.49200	8.81365	41.15612	6.20503	5.47439	1052.22484	8.83028
7.91473	2.57052	5.81093	40.92933	5.92035	8.70848	71.08888	5.31331	1.00000	48.20247	83.97573	7.95523	10.10852	21.46527	7.56853	6.34601	1119.18755	7.14721
8.82559	2.79857	17.14272	66.47800	8.18229	7.61189	50.52831	7.80669	0.00000	39.05540	12.6723	9.19712	8.08403	41.72063	8.87171	3.02839	1179.61216	7.41536
5.93439	14.46439	22.42731	55.43933	7.86218	6.55048	53.24541	6.41239	0.00000	70.16054	4.63031	7.17302	8.38548	43.67681	7.70869	8.79396	1085.24906	9.49274
7.05163	3.04728	7.45851	55.88822	7.64668	8.24982	66.69917	5.42419	0.00000	51.26409	-113.3187	8.54108	9.77620	53.51684	6.38348	3.53044	1140.44129	7.64516
4.23081	3.08258	17.29613	48.22746	8.15788		56.83287	6.21983	0.00000	48.41899	117.63083	9.90839	7.15644	35.50056	9.40158	5.77190	1097.13429	7.57980
6.74902	1.94514	2.76150	51.71746	8.48953	6.74069	59.96028	7.93857	0.00000	73.89793	112.9	6.44107	5.62255	27.85	6.50463	7.12668	1144.31931	5.55739
8.19174	3.91523	22.74800	62.49280	8.50733	5.59578	65.20132	5.53974	0.00000	45.30479	57.3552	8.95002	10.55194	51.4781	9.78638	8.61486	1197.07024	7.82098
8.11700	5.95010	25.19264	48.67947	7.02759	6.54099	52.65632	6.45880	1.00000	58.36810	89.20083	9.55006	8.12057	55.54028	8.37377	6.96071	1196.17427	8.52869
7.94942	1.15059	6.78244	31.26137	6.57116	9.62587	75.20424	6.48308	1.00000	54.42117	-87.88754	8.60536	6.05994	41.15376	11.23521	6.91419	1161.22365	5.84226
7.28488	1.85546	18.03623	61.65144	8.09249	6.76246	54.11868	5.81418	0.00000	69.38679	77.40858	7.89606	8.05016	24.05979	8.66289	6.52896	1179.52384	6.10663
6.61481	2.16205	22.28874	46.74704	7.51817	5.92187	69.74798	3.29876	1.00000	59.17001	120.14278	8.57988	7.70133	32.50611	8.04851	5.38030	1178.13316	6.66809
6.65117	3.90807	22.77628	26.65562	5.62054	6.17239	60.78035	6.03487	0.00000	50.18422	44.7662	9.00585	8.18026	40.49748	7.12032	4.27452	1065.86855	7.90819
9.52700	0.63890	17.11716	54.10212	8.33849	6.84223	64.36716	7.53028	0.00000	38.38990	53.47103	6.29953	7.35902	54.48147	6.95804	8.32144	1198.05358	4.95352
6.15443	3.80693	36.11166	48.67010	8.00908	8.24180	73.76404	6.56889	1.00000	54.42733	-72.97261	8.76239	10.01721	43.61062	7.70519	5.48763	1093.06140	7.87175
5.01039	2.35651	4.57128	68.84627	7.25687	5.06209	57.57962	9.36179	1.00000	54.71070	120.4861	9.26939	5.80160	16.0438	7.74197	5.39510	1150.89244	6.81659
9.08093	11.82920	24.36653	45.15030	6.90047	8.72263	61.50615	7.49115	1.00000	37.09435	12.87117	8.61980	7.99764	50.23271	10.02730	5.61173	1089.16831	9.32921
7.87137	2.59850	-7.96026	53.51043	6.88097	6.27922	92.00219	7.12372	0.00000	39.38207	-93.263	5.83217	6.68977	45.0408	5.96064	8.62734	1106.08466	7.05156
8.50685	5.22089	4.24721	58.21120	7.54018	5.95720	56.67282	6.07223	1.00000	60.71896	-2.16	11.31951	8.29486	34.31	7.79831	4.53877	1157.55084	8.49094
7.65478	1.93876	41.22638	29.67539	5.61883	7.28501	67.81627	5.81700	1.00000	50.18347	1.26738	10.24668	6.15580	51.84819	7.81893	9.06988	1187.75457	6.44918
9.15593	2.60454	19.05794	42.58809	8.79070	7.41905	68.83273	2.36783	1.00000	57.53534	-0.76667	6.34565	10.04603	53.38333	9.37703	4.94159	1055.16549	7.01598
5.58742	1.71822	12.28032	20.29628	6.05301	4.16306	63.13187	6.00021	1.00000	54.16481	71.30633	8.05228	3.15316	21.34222	9.38500	4.30900	1080.14309	6.93424
8.32389	3.14067	10.73275	52.56973	7.68886	6.04570	66.31454	7.63405	0.00000	44.68345	73.38333	9.06939	7.27732	31.71667	9.33085	4.84998	1130.95401	7.86164
7.28368	2.34420	20.01545	57.01552	7.69534	10.62232	49.35957	4.87093	1.00000	54.15406	-85.76942	6.86158	7.43167	39.78504	13.14284	5.03783	1183.99443	6.63916
7.55196	1.68909	3.84728	42.22824	7.36571	3.16048	63.21994	5.71413	1.00000	56.75619	113.82465	7.49652	5.11951	23.29549	7.75549	7.01654	1188.10654	5.49170
7.31917	4.20584	10.29306	42.61933	9.25087	6.08363	57.24221	8.03904	0.00000	45.48205	13.63617	5.91921	8.07133	50.50301	6.39233	8.68199	1068.32699	7.96868
5.80568	5.51191	13.66077	60.67782	6.33408	6.01085	60.64144	5.83458	1.00000	57.86450	-73.47429	6.86581	4.54924	40.68066	10.77327	6.63869	1142.37848	8.57133
6.93074	7.46261	-0.76339	41.60902	7.43663	9.84366	62.61588	6.63935	1.00000	52.71481	117.33333	9.06836	9.90695	34.85	7.51263	7.87602	1135.13003	8.83158
8.64223	8.48603	-5.90545	62.98214	5.72139	5.15721	59.74465	7.91487	0.00000	48.27057	26.01649	10.18233	9.38016	44.43579	11.87166	6.68110	1151.58370	8.85763
6.93318	5.09164	27.32705	76.56711	6.78089	4.67177	63.73853	4.34327	1.00000	64.26408	120.33063	6.03833	3.74949	37.65181	6.21321	8.03748	1114.94711	8.28891
7.29556	0.45223	10.87309	80.23314	6.07426	7.58674	57.36753	8.65048	1.00000	66.57362	27.25	7.12011	6.13836	42.7	9.55408	8.31265	1062.03502	5.84811
