PAHs	warning	H2CO	SO2	O3	CO	TEMP	PM2.5	NH3	longitude	Pb	NOx	PM10	latitude	C2H3NO5	PRES	CFCs	CH4
7.70904	0.00000	41.07657	9.07889	6.76017	9.54441	10.65267	4.51758	7.05268	100.04427	65.82490	7.72346	8.72744	13.8196	7.31071	1063.74711	73.96655	5.38133
7.45148	1.00000	86.06479	7.54525	6.88632	12.22238	14.78949	7.97852	6.17029	89.11943	52.74390	6.99137	6.68697	23.9028	2.53576	1187.63907	78.60947	8.82509
7.81368	1.00000	69.88237	7.44488	7.49097	10.10518	11.41732	9.18865	7.99074	32.88667	48.34220	6.26048	4.82184	3.27833	1.14934	1137.38511	72.52572	8.07060
8.37362	0.00000	43.43332	6.47200	6.69182	9.35357	13.75017	6.92456	8.38493	2.08333	31.53753	8.31081	5.79483	48.86667	1.76104	1182.90196	69.02595	6.18436
8.09952	1.00000	25.95722	4.84480	5.93671	9.82962	4.67325	9.84792	4.12105	-1.4001	29.70189	8.03122	7.96030	7.06273	4.71574	1120.39975	68.51442	10.79954
8.73449	1.00000	30.80199	5.04683	7.55507	6.29627	14.73610	6.03526	8.96391	-4.21376	26.47583	8.55571	8.49705	55.82885	7.46978	1071.03628	74.05559	9.62888
8.28540	0.00000	58.94511	5.12587	8.21887	10.18385	18.62879	6.34082	8.17367	130.57211	36.08075	9.73138	8.43082	45.75279	6.74883	1185.78196	69.55422	4.70844
8.48547	1.00000	47.59310	7.81510	11.56581	8.97078	13.16379	5.76021	8.45143	-71.19901	62.91277	7.54986	10.40343	-30.60106	36.91508	1103.32542	60.13932	9.82692
6.47879	1.00000	68.03718	6.38465	8.28531	2.29104	13.52806	7.59659	9.68374	-42.29444	40.68874	7.11304	7.93355	-4.24444	3.98447	1161.40882	71.57050	8.81599
8.06342	0.00000	60.27475	9.19096	6.02544	10.72653	31.67024	6.82870	7.67778	-48.67028	54.92194	8.62130	7.71787	-28.24	3.65202	1098.75884	78.11204	5.01977
8.03249	1.00000	57.86583	7.37588	7.74387	8.94661	27.42669	10.58943	7.22853	35.23388	56.24606	8.46285	8.26776	31.78336		1142.91729	65.25847	7.11171
9.08548	1.00000	56.82148	10.09919	6.25257	8.37132	6.95005	7.93193	8.50444	-73.25383	49.78255	6.99221	8.18203	-3.74912	5.12566	1184.60179	67.54700	8.52317
7.31024	0.00000	76.81339	10.29626	9.12085	10.48472	18.07177	7.85690	5.18381	-85.76942	42.54550	8.79146	6.06523	39.78504	1.59179	1098.68832	81.12490	6.92491
9.74741	1.00000	38.53176	6.12324	7.52328	7.67677	26.22030	7.25354	8.20737	13.10984	62.28705	7.64991	7.83533	51.30001		1170.23652	70.14302	11.57457
8.01616	0.00000	36.93895	5.06748	9.43801	6.73561	7.68780	4.46121	9.65268	38.28402	49.69478	7.63361	8.33951	34.5624	6.40526	1090.94958	75.02177	9.06290
8.36453	0.00000	47.53063	6.61466	7.81483	6.61860	6.82686	7.23731	8.51937	-41.45861	29.21743	7.42503	9.05432	-4.42472	10.94461	1137.73995	72.21245	4.78632
9.01927	1.00000	43.85026	6.58399	7.50240	7.95828	6.21464	10.25596	5.22024	86.68363	62.98922	7.15433	7.71742	23.49668	3.11990	1190.51606	85.48246	7.69175
9.23394	1.00000	61.95305	4.86920	5.86001	6.52693	29.71340	9.87433	4.89726	115.70111	61.93939	7.37503	8.22906	37.73222	6.47526	1076.33748	59.35470	10.70448
6.30523	0.00000	50.54765	7.78648	7.17864	7.22180	13.69748	7.87022	7.79471	-1.47217	35.45940	7.17963	5.75474	53.46506	1.64225	1195.71551	76.95668	6.34246
8.37308	1.00000	70.71262	7.73450	7.73277	8.25370	4.19671	8.66432	3.43088	-73.89125	45.90089	6.66048	9.71998	40.67705	19.04237	1109.68079	66.05127	6.11251
7.31617	1.00000	60.96044	7.26189	9.81558	6.88130	0.68571	6.42162	8.93410	-119.01677	39.64952	7.80780	8.38097	36.06523	6.63928	1199.51443	82.83561	10.00941
7.13053	1.00000	44.39965	8.99623	9.88969	3.21872	28.07335	8.67173	9.10641	3.87723	59.41056	8.41321	8.37968	43.61092	6.43121	1132.49513	59.86515	7.37820
9.58635	1.00000	51.55172	6.24923	6.76928	8.45798	21.95670	9.69046	4.48959	4.86667	59.18067	8.08836	9.12288	45.51667	10.44961	1162.09956	71.53376	8.31965
9.14966	0.00000	52.83974	6.81629	9.86284	7.59968	19.41915	7.46850	8.84476	-122.2054	51.14857	8.11570	8.95958	47.76232	9.83505	1185.75481	75.80488	9.53617
8.31321	1.00000	68.17486	7.12163	6.67294	9.09868	-6.87761	8.66846	6.76322	-75.23266	71.70124	8.35655	5.94060	43.1009	1.56640	1166.38981	65.32261	7.37826
7.81362	0.00000	34.37262	7.58204	5.13355	8.95167	27.15528	5.67220	6.45498	117.33333	60.38006	8.68553	7.87642	34.85	3.76312	1074.97823	80.23088	5.56339
7.73809	0.00000	68.83150	9.90579	8.90442	10.03923	29.04046	9.03687	4.91767	137.23333	58.31630	6.98675	7.63355	35.8	3.33770	1124.35670	61.92153	7.11557
9.28913	1.00000	51.58057	6.48316	8.82979	6.15691	6.28362	6.39130	9.22217	12.19458	22.72549	5.49773	7.83583	10.61285	4.07144	1152.38228	77.17419	8.59500
7.85502	1.00000	56.67524	7.41035	6.10276	9.43722	27.98466	9.24681	6.61925	9.15214	62.15143	7.05862	7.75697	49.97704	3.55348	1162.02511	71.93687	8.05957
6.97949	1.00000	26.12344	7.01845	9.38993	5.58877	24.28152	6.06083	8.20328	75.11937	32.87380	8.49696	7.22864	20.88098	2.90027	1123.87103	80.84623	8.35622
4.35714	1.00000	54.48451	6.56514	7.32549	9.69697	12.33887	9.34034	3.76237	-95.36969	33.50433	7.31645	8.68707	35.74788	7.58612	1100.75000	72.44035	8.77988
8.23885	0.00000	69.74148	7.28281	7.33392	7.88182	16.42451	6.85159	9.27329	51.49621	49.94549	8.55115	9.40857	36.64852	14.01333	1181.87386	58.49472	6.83666
7.13915	0.00000	54.06338	6.43255	7.21303	9.60560	16.15336	5.95309	8.62679	-44.31389	44.93439	6.57101	7.06775	-19.7625	1.98085	1067.43645	79.61963	5.48981
8.23985	1.00000	34.12857	7.06695	4.98148	11.24247	18.14090	5.99031	6.68017	-111.89903	38.73297	7.08777	7.82809	33.50921	3.33061	1079.36819	75.55108	11.58877
9.45444	1.00000	57.43186	6.48572	5.43686	9.87668	18.63009	10.43357	4.04286	107.60389	32.47463	6.06955	7.51939	-7.01833	2.63017	1113.28741	66.37432	8.50721
8.08310	1.00000	58.06200	7.76491	7.59768	7.94963	19.31567	8.98979	7.12261	-81.77285	64.56538	5.79479	7.69861	28.54944	4.21586	1149.89350	76.80741	7.24549
6.67938	1.00000	71.72934	5.59702	5.99581	10.86044	10.71799	10.59553	7.42291	-117.29198	41.44239	7.52314	7.99449	33.03699	4.29584	1155.68098	74.52791	11.72517
9.11353	0.00000	62.09704	5.71432	7.56104	10.72828	27.81112	5.62316	8.13993	107.60389	85.08932	8.26059	8.06364	-7.01833	4.75509	1109.95348	41.47743	4.87468
8.35044	1.00000	36.68542	7.36274	8.90561	7.01623	-10.62453	7.58108	11.03204	32.6178	20.82455	7.02326	7.14517	46.65581	2.52274	1060.31222	74.44214	8.12697
7.32035	0.00000	36.63962	7.72149	6.15793	7.50974	8.54435	5.25089	8.48141	76.11996	67.96904	7.36760	7.65817	11.12018	3.95251	1189.89284	77.37003	4.34666
10.16832	0.00000	50.87228	9.53045	7.33859	11.27710	4.96307	8.38061	8.11102	-15.58602	26.85610	7.38323	7.93892	27.76056	3.38371	1170.88466	74.15467	5.79501
7.39199	1.00000	54.33903	5.25963	9.52973	7.17431	22.43532	5.85976	11.14981	30.96755	38.05114	8.64852	8.68842	49.07866	8.02449	1174.83498	74.12521	9.87699
6.90246	1.00000	34.25612	6.88918	6.63767	11.62663	10.46064	7.72158	7.63874	33.72798	61.49410	8.58192	7.14792	53.53395	1.88391	1149.95288	60.39682	9.85046
10.11239	1.00000	53.47494	8.60551	5.73444	10.73582	11.88255	8.63780	7.08978	14.30935	31.29995	7.65725	7.95517	40.92298	4.69247	1064.63206	57.96783	7.75350
7.64094	0.00000	46.79805	7.55160	6.75718	11.80071	1.94707	7.08007	2.99620	-90.10674	42.98247	7.95175	9.87795	29.84576	22.68522	1123.37588	72.77430	5.26608
7.97251	0.00000	29.11091	6.21255	8.97885	9.49039	12.68635	5.03423	10.68733	135.6	45.03119	6.78873	7.36466	34.61667	3.18989	1130.87858	79.20430	6.67337
8.33756	1.00000	53.12332	4.67665	7.51982	5.85086	-1.70647	5.42888	9.31568	39.25	51.87376	8.15256	8.39354	-6.8	5.10986	1152.10861	67.41518	10.44243
7.64610	0.00000	33.52869	7.44748	5.15035	7.77674	1.18496	6.82737	9.33426	103.81667	34.15807	9.04655	8.54072	1.6	5.77375	1149.42952	65.68424	6.81762
7.99830	0.00000		9.14718	7.07864	9.69244	17.30441	6.64692	7.47062	-2.01111	58.91770	8.09841	8.44271	52.66277	6.42567	1100.62689	72.18715	6.55448
6.97531	1.00000	60.35038	7.91791	8.71192	7.90371	23.17120	9.27527	6.92765	20.89389	36.91145	8.71790	7.18171	42.62833	3.33686	1172.53139	77.10537	5.51487
7.25528	0.00000	27.57457	5.38410	8.79263	9.13648	28.01582	6.95397	7.37284	8.86704	56.83227	7.89518	8.81961	50.23805	8.59080	1074.35194		3.99420
7.61050	1.00000	51.65742	7.18731	6.69524	8.70753	15.18279	7.94824	7.04471	-101.2591	37.10010	7.85350	10.16849	21.01858	30.41963	1091.23903	77.44816	9.60511
6.66484	1.00000	50.10840	7.04899	9.17270	7.29163	-2.09164	6.87173	9.27658	112.19028	59.58898	6.25149	7.50717	30.35028	3.76849	1133.33562	74.01724	8.19923
8.11189	1.00000	59.60628	6.21746	9.23613	9.25316	10.66562	6.88341	4.73117	29.47306	31.95126	7.96311	8.22112	0.49113	5.52338	1058.35211	66.45577	7.42042
7.47355	1.00000	32.89024	6.95107	5.24074	10.48530	34.68024	9.03957	11.71839	-8.07257	60.79892	8.56287	7.00863	12.74409	2.66487	1050.73621	79.66394	11.67740
9.37755	0.00000	60.44874	9.05947	5.89114	6.25016	10.81894	6.18532	10.78913	123.62494	64.41160	6.95566	9.78275	12.37169	21.74753	1061.78066	74.41510	8.12004
6.91444	0.00000	54.57939	6.50061	8.05124	8.34928	19.43983	7.49178	8.37101	-73.89125	21.45696	3.51817	8.74718	40.67705	7.73355	1091.42967	68.33307	6.19855
9.36885	1.00000	22.33950	7.09121	5.97034	9.24578	13.13480	8.84778	7.32538	-86.57415	62.99773	7.76117	8.43608	15.48131	6.93754	1192.79944	62.07878	9.27112
5.65729	0.00000	28.00051	7.82907	3.86774	9.44794	3.84702	5.10198	9.93773	112.73333	14.17178	5.74654	8.06458	38.40917	5.28677	1149.53854	62.94583	6.96486
8.59822	1.00000	53.87852	5.55736	5.81004	8.09542	16.38123	10.74415	10.28976	98.19151	46.98695	7.75400	6.75751	14.0823	3.07954	1065.20887	69.82085	11.11286
8.81783	0.00000	53.62199	6.69195	6.35843	9.19193	20.34610	5.11600	10.62039	112.19028	41.57031	8.85582	7.76359	30.35028	3.54530	1159.99320	69.86092	6.64593
7.89367	1.00000	43.60874	6.04055	4.16719	10.47994	0.71632	10.32004	7.76881	-96.67834	50.44736	10.40638	9.28305	34.77453	13.57316	1105.59329	70.27169	11.92184
7.14247	1.00000	58.02096	7.20126	10.68843	4.00069	8.87925	6.60009	8.30315	57.3552	45.78601	9.40804	7.14106	51.4781	2.99287	1054.32345	74.36747	8.20967
7.64430	0.00000	53.65024	9.27560	6.14549	9.04082	5.96777	7.28312	7.99263	68.88871	25.27554	8.35010	7.43217	25.95533	3.12661	1150.38991	52.94530	7.35242
8.41679	1.00000	60.41899	6.07579	9.22949	6.74289	14.33154	5.68467	9.81760	135.31667	55.59146	7.56555	7.50348	34.25	3.74943	1166.59142	61.85984	8.32512
8.03125	1.00000	50.61428	6.64984	9.20901	4.78837	14.89544	6.02441	9.50790	-41.88778	62.89643	7.40038	7.83988	-21.205	3.41593	1064.64765	65.64718	9.32901
7.26247	1.00000	58.04149	7.08330	9.47164	4.52749	24.09715	6.67278	7.70614	69.67639	36.13648	7.23144	7.61479	41.29444	3.59090	1055.17612	88.16384	9.25971
7.28355	0.00000	19.06819	9.41342	6.61442	10.29947	19.25303	6.79816	6.52738	33.2525	33.38002	8.71043	7.72471	57.97472	4.21662	1050.64016	59.55153	6.17280
8.67014	0.00000	53.19541	6.89735	6.40403	11.15940	16.82387	4.41727	10.64284	56.36091	34.95793	8.02047	6.04087	51.78771	1.13653	1170.01629	67.35954	7.73748
6.85047	0.00000	39.98658	8.71114	7.56326	10.19469	26.16492	6.27325	8.03209	128.9889	55.17827	8.26701	7.09750	37.1759	2.21387	1156.17081	84.36041	7.23726
6.81511	1.00000	60.93297	4.65230	6.18001	6.98826	15.55236	9.96657	4.92367	-75.11028	53.15018	8.68241	8.24009	-15.21194	5.82898	1094.51278	85.23226	10.38865
8.63639	1.00000	56.47982	5.78087	5.80691	8.79482		8.77631	6.12329	8.77069	67.58905	6.16476	7.56809	50.80904	2.99873	1141.81463	65.17284	10.72279
7.06872	0.00000	30.38341	6.08551	7.42640	10.34085	14.89418	5.90145	8.51828	-71.19901	51.36281	8.97982	8.66664	-30.60106	7.15358	1104.71160	78.01028	5.61839
6.97578	0.00000	43.40674	6.04636	8.68515	10.65367	10.82580	6.11715	8.24679	-82.00919	36.04479	7.95397	8.73895	23.04419	8.35740	1073.86065	63.66595	5.90679
7.68164	0.00000	38.23735	7.76002	6.19427	8.90433	12.30800	6.45564	8.77972	30.96755	66.47214	7.74172	9.61973	49.07866	18.14118	1121.92988	70.42425	7.06838
7.93207	1.00000	42.97627	6.24241	10.17225	8.89773	35.66889	5.51789	9.10631	13.57661	61.58039	7.84815	8.65613	37.31065	7.24570	1192.90715	69.70229	9.92244
8.45177	0.00000	46.59433	8.93216	4.19976	8.47577	17.70184	6.23093	10.78190	-15.58602	65.20602	8.97021	7.46181	27.76056	2.92116	1162.96457	57.50572	5.81163
7.06720	1.00000	30.12112	4.68695	5.61776	8.67931	25.49735	13.42281	6.75461	-0.76773	39.82755	8.04292	6.69673	38.38479	1.43732	1108.56227	80.40868	10.34773
6.10692	1.00000	41.93045	6.60854	6.40795	10.15040	4.43289	5.67876	6.88857	38.28402	35.29063	8.76238	6.42449	34.5624	1.82378	1079.26070	67.31577	11.10073
7.19055	1.00000	48.14046	7.07445	6.99786	8.89845	12.49605	9.52136	6.46445	106.92667	40.22422	8.45545	7.56775	-6.91806	3.01445	1060.41599	84.04903	7.80487
8.04073	1.00000	57.73555	7.31622	5.98329	8.46221	5.02077	10.59309	8.37878	24.99798	70.24697	8.27903	6.56792	-8.73508	1.81407	1092.69462	68.56445	8.11021
7.55368	1.00000	58.47056	8.21539	11.33390	6.44712	9.52517	6.85955	8.66087	8.70745	35.95582	7.89245	8.79213	49.03685	8.76284	1081.64661	66.04366	9.40399
9.00277	1.00000	55.51921	5.31360	5.77174	8.84844	19.73025	9.89006	4.63294	9.00472	66.24638	8.37601	6.10356	4.2475	2.45226	1143.75462	69.90801	10.03691
9.47503	1.00000	37.60086	5.94058	10.03220	8.67179	42.24347	5.82316	10.74884	-48.67028	52.83353	7.34529	8.13269	-28.24	4.85950	1104.52431	81.61981	8.91156
7.96969	0.00000	23.44859	9.88534	6.89208	8.36866	24.00343	5.64111	5.42905	24.99798	51.32736	9.77905	7.99692	-8.73508	4.78531	1170.07929	62.06836	6.49422
7.66636	0.00000	77.50738	7.48936	5.33067	7.82636	8.90359	6.94877	10.46751	-40.7475	51.69447	6.90636	6.50867	-4.16694	1.77320	1101.01069	78.93913	8.08049
7.40106	1.00000	28.32314	6.33875	10.63699	7.16966	8.88492	5.69032	9.51049	13.39954	48.59360	8.22686	8.11993	43.62558	5.17869	1095.39265	80.67056	9.22686
8.88764	0.00000	37.95059	5.53165	6.45162	9.04089	18.33896	8.95785	7.90982	-4.22398	64.01394	7.41170	8.30131	57.47908	5.91542	1159.07484	72.85126	6.52352
8.32576	0.00000	26.82622	5.84483	7.15574	8.83792	12.36588	9.28908	8.12526	97.01124	55.42453	6.63416	7.16746	17.30858	2.32545	1061.19622	84.88306	7.21249
7.13940	1.00000	54.70526	7.07386	8.83794	7.57114	13.71816	7.06903	10.16362	-67.15407	53.14579	7.34678	7.84383	18.42745	4.31615	1118.02595	57.97091	7.44817
8.82546	0.00000	40.43315	5.45965	8.84770	6.31608	25.38638	5.37463	9.31466	33.34864	36.32401	9.29951	9.36060	46.75451	13.82435	1055.00260	66.40449	9.96489
7.48736	0.00000	64.54882	4.81984	7.70679	8.83397	24.48836	8.77936	7.41458	9.20427	32.34918	8.75564	7.23607	48.49144	2.29409	1054.16435	92.39777	4.86504
7.15192	0.00000	38.74174	7.55475	7.86691	9.10872		7.65156	6.84170	-45.94722	36.29851	7.27549	6.80307	-21.42917	2.59948	1084.36973	68.28916	6.25979
8.02714	0.00000	61.84553	8.72435	6.99894	10.05527	7.36912	5.09053	6.67004	14.43865	32.95812	8.30952	6.84116	40.87329	2.14503	1182.41694	59.18738	5.73982
7.68647	0.00000	38.33304	6.90742	4.74916	8.09545	15.04797	9.13479	9.87336	15.07041	46.15834	7.48240	5.26373	37.49223	0.73409	1155.39268	62.04161	9.23558
8.55976	0.00000	56.81300	9.19298	3.60941	8.91687	15.35114	3.95801	10.33616	-76.70944	57.90666	7.66475	9.78999	-11.94306	20.96492	1126.67086	46.92639	5.12347
8.05775	0.00000	47.55537	8.24952	10.40304	7.46304	6.72938	7.80471	7.43735	38.01667	58.65863	8.91187	7.67643	11.85	3.73156	1181.37010	64.52271	6.93659
7.40056	0.00000	48.08754	9.78751	8.99544	9.07084	20.69508	6.05793	5.18357	4.74161	32.68352	9.02676	7.68928	7.62789	3.86598	1064.63307	71.50120	6.94532
	1.00000	34.73998	5.26521	8.60937	10.07162	12.96824	5.66014	8.05832	-119.01677	59.87287	8.03420	7.10763	36.06523	2.28095	1105.18769	67.81029	12.49163
6.61466	1.00000	64.43197	6.75593	9.36079	8.08798	-3.28945	6.37810	8.07704	20.22625	49.40715	5.97111	8.59522	30.75545	6.57676	1091.26596	81.78373	10.26139
7.33907	1.00000	62.10504	6.85024	6.56942	8.85670	14.31665	9.24411	6.83202	8.77155	55.08934	7.71693	5.65369	50.23019	1.89740	1145.80357	76.18771	8.02681
5.69692	0.00000	62.41481	7.73960	6.63717	9.31266	21.26511	9.26135	7.70104	-80.22588	47.89479	8.37658	7.83078	26.2173	3.88219	1109.43859	70.28198	8.54303
9.31344	1.00000	57.01653	6.39397	9.69735	7.05798	21.18990	6.70474	8.52838	-1.29772	39.29019	10.14308	7.67382	50.76306	3.38189	1131.06172	60.45731	11.81767
8.02471	1.00000	37.73606	6.94359	11.37063	5.07341	14.30331	6.23923	9.95420	114.10479	53.03069	8.40019	7.45554	22.37066	2.68820	1181.14701	68.15810	10.56691
6.81439	1.00000	38.60434	7.48767	9.23848	4.89362	24.97048	6.94749	8.47208	73.7553	46.09605	8.15302	9.16381	15.5439	11.75776	1103.61249	71.89144	8.10705
8.69813	0.00000	50.81512	10.06253	7.04608	8.61309	32.79270	6.20241	6.29723	4.69889	38.66766	8.02282	8.16959	50.56149	4.32342	1168.49925	68.86801	7.80359
8.83489	0.00000	23.80405	5.27653	4.89893	10.65163	7.81596	6.94052	9.80409	-91.58045	36.53954	9.49888	8.22298	41.6764	5.72879	1052.87634	67.67417	7.02282
8.38695	1.00000	50.11252	6.85537	5.51161	9.45212	35.51959	11.31789	9.13663	15.00835	44.58768	7.37041	9.08382	51.14942	10.73454	1152.24090	55.08478	9.28953
9.50130	1.00000	65.27305	5.15156	7.80141	9.40268	9.83758	4.92496	9.59217	5.03586	46.82837	9.37676	7.82891	43.83125	3.71379	1077.45721	58.73811	10.27091
7.65940	0.00000	61.70287	8.14559	11.15148	4.68533	12.72005	7.03176	10.18499	-72.86843	59.57543	10.17167	10.16748	41.27621	29.71431	1149.44766	69.12990	5.49405
8.23170	1.00000	52.28124	6.21154	9.01756	3.78925	14.20368	7.06982	9.69088	102.05461	82.54596	8.54024	8.12430	6.25947	4.09575	1158.94703	64.21914	9.99871
6.16489		62.45636	9.48869	10.55432	7.96277	16.87055	8.87925	8.08589	-51.87389	23.61931	7.11536	7.88397	-23.44361	3.63170	1086.39779	66.60426	8.69442
7.15352	1.00000	44.05267	6.88414	9.12161	8.80840	22.18102	6.91466	8.52998	57.3552	45.41414	6.46542	7.05941	51.4781	2.01085	1147.15124	68.91288	10.40749
8.10292	0.00000	33.16921	4.90007	6.05606	10.18259	3.81123	8.48437	9.41614	60.70278	47.52562	7.97898	8.10610	55.75556	5.64967	1057.18808	60.45674	7.62020
8.37858	1.00000	45.92611	7.91419	10.57601	7.51836	22.94343	6.42712	8.93399	78.15794	62.51980	6.41627	8.17070	12.1277	4.79592	1161.29071	59.29468	8.45618
10.20785	0.00000	42.60632	5.95837	4.44015	8.74751	21.23103	9.99420	9.93598	2.35739	37.93639	8.44278	8.51140	41.63976	7.28422	1076.70669	63.67075	9.59550
6.99067	1.00000	59.80835	6.12197	7.50765	9.02061	11.34957	9.31079	9.83033	38.28402	31.68015	8.46833	6.89995	34.5624	3.17906	1053.66102	66.38078	10.44123
8.92083	1.00000	23.41613	7.12382	7.55997	10.08439	15.92458	7.56626	7.36348	-42.98194	54.50791	7.91554	7.42442	-22.53722	3.04738	1144.40181	74.29434	8.40821
8.40927	1.00000	55.86965	5.53746	8.36292	5.67324	-1.43236	6.53423	10.05485	-119.0376	58.13797	8.84569	8.32521	34.21639	6.28166	1088.77609	67.92415	10.20534
6.94371	1.00000	60.58823	8.10951	9.22782	8.48775	27.28240	7.57432	9.49976	-115.98391	60.91532	8.27277	7.49304	36.20829	2.94127	1089.66125	83.46780	6.73306
7.42059	0.00000	43.64326	8.93760	5.40008	9.18977	14.75972	5.42660	7.13780	33	56.64242	8.49672	8.46185	-2.68333	7.27413	1061.90170	60.79105	5.19279
6.64553	1.00000	61.48096	6.07690	6.38187	7.74197	8.87108	9.88373	6.09601	-4.10734	69.39987	7.05833	7.44549	38.68712	2.85360	1089.96726	63.55373	9.42391
6.26972	0.00000	49.15850	6.54648	6.47952	8.18843	12.67731	6.41291	8.01836	-2.12139	30.67268	9.84711	6.64697	52.48173	1.82191	1174.71527	84.07436	4.34469
7.55365	0.00000	84.32140	7.26559	5.68878	8.33245	28.93854	5.70548	8.97143	46.04833	62.74057	8.57502	8.16698	51.40944	5.14981	1153.89369	76.29244	5.37851
7.11620	1.00000	54.74165	9.30096	10.45583	6.68858	35.55453	8.48649	8.30324	1.00288	50.56963	8.36110	8.68227	49.28669	7.63328	1120.19154	70.70513	8.08935
7.34148	0.00000	72.48947	8.46433	5.97708	8.26340	11.16354	4.84202	5.82822	126.835	61.13016	7.87512	7.76813	37.65639	3.81085	1104.44705	75.70898	6.57160
7.06265	1.00000	49.35485	8.11738	5.91916	11.24390	23.62866	5.63207	6.89708	-75.11028	36.12963	9.04305	8.39527	-15.21194	6.67894	1097.33046	66.59882	9.31044
5.97580	1.00000	43.27872	4.74747	8.00219	8.64114	19.42562	4.90489	9.85018	29.47306	46.70055	7.61398	7.07310	0.49113	1.62175	1125.97235	72.27456	10.03719
7.59312	1.00000	65.70658	3.56440	7.43926	6.50223	17.33791	4.99802	12.12263	-120.43572	42.15288	7.70359	7.25523	34.95303	2.98826	1137.78685	80.08846	8.71635
7.98184	1.00000	50.15040	6.96660	7.78735	8.86578	28.17326	6.75710	5.30873	75.06583	52.57187	8.04976	7.04896	32.17629	3.27381	1121.18459	58.37649	7.85034
8.46296	1.00000	44.67812	7.15636	6.73546	4.45192	17.06200	7.72878	6.19698	45.36561	70.90908	8.96548	9.25656	41.09246	13.26219	1059.92824	84.42851	8.48489
8.52305	1.00000	53.08056	7.99107	8.88598	3.74446	37.59568	8.20329	8.03339	145.18333	72.15535	7.56841	6.92100	-37.9	2.68194	1151.42354	81.37509	9.79463
7.45096	1.00000	51.49563	6.81686	9.06232	5.66097	13.82067	6.61049	10.35124	-72.22625	48.78708	5.90574	7.93351	18.57677	4.74578	1052.34993	67.18000	7.74914
8.21998	1.00000	75.95718	6.06624	6.24019	7.33126	18.42908	10.01512	9.16738	-47.53028	26.42340	7.54177	7.51182	-22.45667	3.36221	1157.87205	77.37123	10.60684
8.12498	0.00000	53.00222	9.51049	6.87307	8.89054	32.89791	5.68121	7.90632	37.73333	43.56495	9.19033	8.78332	-4.06667	8.66265	1110.40496	78.79357	6.54103
8.53119	0.00000	70.86190	5.01134	7.09053	9.94877	11.19145	7.93238	7.70809	-37.93278	37.13669	6.97482	8.00629	-11.48472	5.13122	1125.07012	86.53125	5.41015
7.45506	1.00000	70.42528	6.21618	5.07423	9.84979	22.64150	9.86599	6.56316	-94.41551	57.62357	5.63359	7.76691	39.09112	3.82490	1090.27906	73.34301	11.14587
7.58940	1.00000	44.01091	4.46661	7.13470	9.71944	5.17792	5.03390	9.11911	-80.38297	69.36022	6.73046	7.96248	42.8334	4.19782	1088.05203	70.96604	11.39989
6.85921	1.00000	49.99997	6.81522	8.34844	8.19336	18.51265	7.19786	10.25176	3.55665	40.71538	7.13924	6.85600	36.72544	2.60209	1199.49378	61.78081	8.57823
9.28183	1.00000	36.79637	5.52477	7.80659	6.80915	15.19094	6.41875	11.82020	-74.96933	49.74453	7.40233	5.96179	39.71734	1.65278	1155.09317	64.03068	7.29460
6.56395	0.00000	53.55545	5.89299	8.06497	7.37229	22.84927	7.43707	7.32255	9.40531	52.28710	7.64610	8.08946	45.53069	4.56056	1067.73102	62.50018	3.51798
7.31880	0.00000	42.54804	6.67942	4.58598	11.07050	30.65987	4.70458	10.61155	137.36215	51.81719	7.46400	8.48459	36.75965	6.47508	1062.02060	81.52053	7.37693
