CFCs	latitude	TEMP	NOx	H2CO	NH3	C2H3NO5	PM10	CO	PRES	PAHs	warning	O3	longitude	Pb	CH4	PM2.5	SO2
62.43267	20.88197	3.60379	7.23961	55.84780	6.03981	2.94846	8.54866	8.26270	1189.64848	7.42911	0.00000	7.31958	85.83334	51.61761	7.98101	10.98367	7.88313
54.70163	33.37526	24.48369	10.34350	44.12075	5.71190	8.49648	9.84707	8.64224	1199.83715	7.67449	1.00000	9.14630	74.3092	55.60016	7.98563	10.02577	7.69995
51.91422	45.4473	19.71244	6.02569	52.37494	8.04989	2.18354	8.21476	7.20350	1171.25260	7.58563	1.00000	8.90298	-73.75335	65.65136	8.82195	7.20314	8.69283
45.00580	43.11667	21.71084	9.99981	47.63986	7.46233	0.38436	5.58296	7.94326	1152.63140	7.27970	0.00000	7.27343	1.6	57.13641	8.06920	9.10942	7.12193
42.93368	6.03333	18.23693	11.51480	35.29711	6.84372	7.43842	9.64438	8.48914	1100.40575	8.25822	1.00000	8.13845	37.55	42.78909	5.79449	9.90683	8.15197
59.72917	45.16024	30.56049	10.80879	59.18181	6.03609	1.23888	5.39245	8.25077	1167.09888	6.16000	0.00000	9.02328	-93.08883	31.02638	5.71180	7.41088	7.88561
75.74682	-7.57897	8.74345	7.72776	37.75999	6.59810	2.32496	8.27178	5.15370	1076.46233	8.74664	0.00000	8.01625	112.23109	48.30619	10.52037	9.74046	8.25544
71.69254	5.6561	7.78849	9.43259	68.67471	5.81910	1.38023	7.45090	8.69550	1199.04501	8.37350	1.00000	10.03579	-75.87877	66.14018	6.38478	9.74762	6.94311
65.54366	54.48147	2.73714	9.65694	13.05358	4.50547	1.09171	6.57159	8.99518	1158.00136	7.56233	0.00000	7.65546	53.47103	26.60984	8.60930	9.27425	9.35508
50.21584	53.95278	10.01037	7.97628	44.27493	7.19849	1.94988	7.99386	9.52300	1143.38001	8.99335	1.00000	9.05932	32.86389	62.46087	8.22319	6.63454	8.06045
49.46183	11.00599	21.20536	7.68486	36.41493	4.61272	1.18162	6.57809	11.05533	1196.85677	9.17447	1.00000	9.60043	77.5609	35.55403	7.76234	6.20233	9.13429
57.98799	10.10649	19.92889	9.30259	23.38891	8.08081	2.26359	8.17152	8.33708	1169.82802	7.49803	0.00000	7.53561	76.35484	58.76514	7.91788	9.83012	9.42857
33.28924	39.33427	15.78507	6.26399	29.74429	7.59650	0.71458	7.05442	3.32780	1100.87428	9.10169	0.00000	6.88174	-76.43941	59.27153	11.66180	10.14972	8.20704
53.27797	18.42745	4.20013	10.57734	53.16513	6.62534	0.55182	5.80831	7.81686	1070.53163	7.90112	1.00000	9.81895	-67.15407	58.50547	5.92798	8.35151	9.07736
44.69477	34.77453	22.06505	5.78922	58.80729	6.97093	2.12698	8.12415	10.62030	1149.11185	8.91936	1.00000	6.66377	-96.67834	51.61454	7.03180	7.09486	8.16940
53.27656	18.51957	16.43134	7.19886	41.06963	6.57053	1.02992	5.45970	10.42254	1090.86873	6.97667	0.00000	8.00690	73.85535	52.86528	9.42967	10.61822	8.54543
22.19889	26.18924	17.89596	9.73563	71.34797	7.39184	3.78018	8.85430	9.97347	1143.25291	7.96827	1.00000	7.26899	-98.15529	51.40837	4.92609	12.20422	7.04475
41.28641	4.96667	26.91369	9.70845	63.35920	5.66393	2.29737	8.29991	7.50920	1072.20460	6.87144	0.00000	6.28342	10.7	46.97585	8.98763	8.97429	6.26997
50.04922	29.22254	24.07326	7.63933	42.23010	6.79012	0.89129	5.53808		1089.38107	5.76508	1.00000	7.97477	79.5286	51.47971	8.61068	6.57649	6.31901
81.41451	42.8139	5.62523	5.31765	58.93795	6.21087	0.85002	5.23115	9.14357	1196.91150	7.29021	1.00000	8.09594	-1.64295	53.78054	9.82941	6.54251	6.20644
68.61958	38.07789	13.19184	9.23505	55.37539	5.94491	1.54410	7.06650	5.51111	1117.92994	8.24171	0.00000	7.02762	13.44275	38.45774	9.96268	10.02917	7.08890
52.92400	-34.64167	29.73774	5.95804	42.36662	6.12396	1.90599	7.95420	10.61048	1145.95293	6.45539	1.00000	8.23424	-60.47389	62.43764	11.01664	6.15316	8.19344
44.60217	40.49748	19.56636	11.08322	25.25925	6.10828	0.83494	5.89726	6.72638	1082.45419	7.98848	1.00000	7.42421	44.7662	61.31282	5.58460	7.52376	7.94851
59.44242	14.8361	18.27819	7.03944	61.76954	6.15916	0.87128	6.95045	10.09605	1069.23946	8.07228	1.00000	7.22250	120.97844	43.65880	8.51051	6.50581	8.39328
27.36183	38.47917	9.24336	6.90053	49.15808	6.27644	1.34848	7.26811	7.19499	1162.20209	9.04919	1.00000	8.97675	-1.325	49.97282	8.99480	6.74460	8.24192
63.93433	47.38093	34.68283	9.15382	41.51585	8.65406	2.04328	7.94045	10.64570	1103.24972	9.05601	1.00000	8.94764	-122.23484	63.56982	9.05210	6.31365	9.13772
58.38366	6.25947	9.52179	9.55569	47.07579	7.08401	1.25135	7.36040	9.16756	1086.78717	7.60571	1.00000	7.04808	102.05461	57.33777	6.06076	9.73261	7.41052
49.21608	55.25	-0.88370	6.73084	16.79259	7.31459	1.51550	7.44659	9.25652	1172.95083	8.82909	0.00000	6.64463	24.75	39.00658	7.82486	11.24686	8.57836
52.87084	26.76628	5.71084	10.33425	44.29865	6.58840	1.19916	6.74300	8.53106	1179.05353	8.69286	1.00000	9.84857	83.36889	51.24603	6.58316	8.32096	8.19104
51.25495	-17.73648	1.60836	11.26902	71.18608	4.99207	3.40297	8.66396	7.56760	1190.33095	9.77496	0.00000	6.99036	168.31366	40.75260	9.17267	10.53680	7.63152
47.21396	55.64776	16.40070	8.57047	43.38154	6.67215	1.93912	7.89121	10.99008	1164.09624	7.98440	1.00000	8.30258	38.02486	47.93576	6.70005	10.94263	9.60832
35.41466	15.72892	8.55780	6.27165	54.17154	7.78749	1.34106	6.69040	4.31865	1079.85970	6.91049	0.00000	8.39593	120.57224	64.34974	11.64986	9.45091	8.76580
49.81702	-15.21194	-2.93755	7.77160	59.06325	6.79892	1.27774	6.13470	10.67677	1054.07624	6.40046	1.00000	6.29095	-75.11028	46.23885	6.73549	10.07776	8.84560
60.78538	-32.45242	9.84702	9.07631	42.50820	6.92026	1.34494	7.48143	8.50482	1060.36627	8.12497	0.00000	9.85101	-71.23106	38.45082	7.84134	9.47284	7.79408
73.17095	6.9909	16.98112	9.64410	56.78950	5.79078	0.95483	6.26427	7.81510	1107.85524	8.52170	1.00000	8.76841	79.883	39.58095	6.66729	7.71031	7.16548
56.01423	55.82737	8.10355	8.34939	47.92086	6.76162	1.39204	7.02137	5.61213	1119.03163	7.12220	0.00000	8.81353	-4.0573	41.11554	10.07865	9.61345	6.88984
60.55746	57.97472	-6.55147	8.05078	40.02022	7.04541	1.47535	7.26448	4.60187	1110.88470	7.90796	0.00000	6.92100	33.2525	68.57052	11.39895	10.95366	7.67543
45.44724	37.58105	25.81606	9.86166	43.30052	6.82149	0.77751	4.84703	7.80753	1152.72597	8.04800	1.00000	8.38720	29.26639	45.42776	5.73777	8.21904	9.12807
56.73897	-0.71667	25.30260	8.34844	47.86699	6.66294	1.29813	6.17181	9.89266	1115.91120	7.63559	1.00000	10.50144	-48.52333	51.16400	10.56871	5.87947	7.02935
59.37608	25.75728	22.91231	10.31557	53.52381	5.53782	1.30978	4.40120	6.05008	1143.58605	8.34062	1.00000	5.46695	75.37991	23.63071	5.71699	7.54791	8.48848
46.87987	32.65246	13.69779	5.44735	48.18902	3.44877	0.80107	3.89748	8.17404	1057.64972	7.78488	1.00000	7.06240	51.67462	56.43970	9.42333	6.31265	7.69830
61.37492	-0.35817	7.39963	7.84466	51.59651	4.96792	4.24406	9.05510	5.04931	1072.84106	6.85982	0.00000	6.69658	42.54536	54.44083	8.77300	7.96878	9.04823
59.96390	48.49144	32.18948	9.43404	54.22465	5.46125	3.53650	8.72974	6.98457	1197.37359	8.45953	0.00000	8.59203	9.20427	73.64080	8.84607	8.92698	6.97748
49.10962	44.89784	18.13364	10.84559	67.30740	4.78805	0.96918	6.44670	8.75299	1079.76171	7.40084	0.00000	9.41926	8.86374	60.24732	8.97807	7.02813	9.87932
33.50438	35.21222		9.88936	41.42097	5.86336	1.81773	7.76378	8.18222	1198.77919	9.61494	0.00000	7.01720	2.31889	59.57594	7.01956	7.74227	7.18251
28.43536	48.15659	23.12560	6.37807	37.91377	5.89424	1.39135	6.88387	8.40667	1113.93492	8.20836	1.00000	6.56660	28.28489	62.40984	8.13608	6.80046	8.06306
32.66761	13.65805	24.29279	8.00906	55.98593	5.42052	0.68316	4.16942	9.15497	1052.91006	7.33397	1.00000	8.09163	102.56365	32.98025	10.44872	5.81161	7.07515
40.92636	55.38752	12.05690	4.37949	36.11626	6.13857	0.78827	5.41994	8.73516	1111.90874	9.24253	1.00000	9.12343	36.73307	46.01152	8.14850	7.11723	8.26175
63.78152	30.24706	2.98670	7.48193	56.39054	6.92504	0.85017	5.56897	9.35030	1095.37250	8.23778	1.00000	8.59345	115.04814	58.34699	9.12613	6.42238	8.04461
65.31892	41.0051	18.14248	9.28876	24.12315	5.57580	0.65715	4.88206	8.86758	1142.45340	6.84345	1.00000	8.48765	-73.78458	63.65468	8.24065	7.08352	7.71122
44.46878	29.22254	9.05700	7.77850	39.26696	6.07124	4.81140	9.08578	5.24814	1060.30302	7.46360	0.00000	7.79231	79.5286	58.69411	9.67059	9.19077	7.78960
48.55558	14.95472	-1.52301	6.29325	44.96132	9.34529	35.96534	11.33373	7.91654	1167.10737	6.90790	1.00000	8.26440	120.89694	55.24429	8.67025	7.41724	6.79259
46.72088	48.77275	25.84652	9.73553	45.97855	6.92262	1.06502	6.31794	9.12374	1195.30469	7.12772	0.00000	8.04156	5.16108	63.24593	9.99771	10.27721	7.88039
60.35486	-20.87306	25.06033	7.29993	52.06334	6.68151	0.54841	4.89718	8.87646	1179.74097	9.76970	1.00000	9.36237	-48.29694	50.15257	4.95464	10.05223	7.86718
48.48768	0.03813	21.94162	9.38314	36.53332	6.31445	0.74349	4.77967	9.95688	1161.93007	7.14165	0.00000	6.81792	36.36339	56.27650	11.07036	6.98344	6.92678
34.21167	50.80019	25.26882	9.10905	44.44629	6.97313	2.72593	8.47770	10.13873	1187.91985	6.38881	1.00000	7.49207	7.20769	57.25779	8.14556	9.50284	6.41006
51.36151	48.98333	3.38888	6.82129	19.39380	6.68575	1.18602	6.23982	9.69819	1062.84342	7.00877	0.00000	9.81794	2.61667	43.50692	10.61284	10.90271	8.81823
43.03091	-21.41222	15.99112	12.85769	39.06332	4.57723	1.04417	6.94047	9.30315	1194.32281	10.48124	0.00000	8.09588	-42.19667	71.44683	6.63186	8.99817	8.03306
39.65220	18.57677	13.50909	6.09677	39.65377	7.20512	1.30048	7.31031	6.78145	1195.17050	7.85224	0.00000	7.66073	-72.22625	41.95051	7.24000	7.39907	9.14000
70.10292	-20.87306	8.69847	9.85726	33.40159	6.23699	0.87820	5.55514	7.98081	1190.82317	7.81471	1.00000	8.91091	-48.29694	27.90728	6.37179	7.59458	7.43492
60.95972	38.96372	18.29030	9.23754	25.52282	6.68622	1.33841	7.00368	10.06217	1097.22320	8.43083	1.00000	7.80489	-76.99081	38.52275	6.00433	10.56176	6.32659
64.03298	13.8196	16.22860	9.12501	46.33624	6.25578	1.37525	6.73833	6.67876	1097.20595	7.69668	0.00000	7.48718	100.04427	47.57921	8.86059	8.66449	8.88578
45.92054	49.68369	-9.16101	7.54293	25.23094	7.13868	1.94480	7.69330	9.45683	1158.00688	5.84495	1.00000	8.64607	8.61839	29.11805	7.85468	6.81408	8.20369
38.58770	13.44581	2.48251	8.31118	29.88031	7.24097	0.91644	5.62686	5.11705	1085.15884	6.47452	0.00000	7.69076	101.18445	63.88142	10.49536	9.97304	7.83794
42.19728	43.48961	23.48295	8.21322	36.13638	7.07008	1.23927	6.84744	5.64795	1143.10861	8.13109	0.00000	8.64346	-8.2194	63.22248	9.63248	9.41554	7.80725
47.57674	13.8196	13.99011	7.59089	23.23347	7.09947	1.47488	7.08757	11.44407	1171.81159	6.28328	1.00000	9.21550	100.04427	37.25791	8.74933	9.12460	7.83181
62.51942	33.92946	10.76984	8.11610	41.66505	7.32569	1.22321	6.69246	10.36000	1091.22468	8.54182	1.00000	6.11486	-116.97725	49.27810	7.26713	8.54304	8.13772
60.46905	21.28306	-5.83376	9.85814	20.57483	7.40465	0.80349	4.25307	7.37371	1179.22727	8.30842	0.00000	8.49417	-89.66123	35.23893	9.23433	9.27977	7.58796
29.62113	25.66795	33.24722	8.55284	49.67198	7.06885	0.60047	5.37282	10.56991	1137.09502	6.96850	0.00000	8.90211	85.83636	43.52805	9.72801	9.31630	8.38450
52.34019	-19.72806	-0.57416	10.09538	65.80576	6.14423	1.29121	7.07879	8.45611	1069.64947	7.77286	1.00000	8.40132	-50.19556	66.21189	6.44241	8.58281	7.75890
44.68643	18.87813	22.78415	10.53922	38.29500	6.44040	1.74040	7.56975	7.50792	1110.80085	8.58531	0.00000	6.43877	72.93924	55.70973	9.75482	10.80085	7.03998
56.12328	33.76446	-10.15326	5.56551	43.18565	8.89521	0.71483	5.57408	4.10216	1107.76754	8.37633	0.00000	5.62833	-117.79394	35.89622	11.33961	9.11463	8.02402
58.07409	51.38673	21.42325	7.88423	37.83747	7.64522	0.78122	4.72769	5.18467	1090.74041	8.22554	0.00000	7.64176	0.30367	64.63269	11.36556	9.79445	6.67046
54.91694	37.49073	26.79838	8.82476	52.17981	4.86828	10.17626	10.04072	6.69767	1067.07458	7.78963	0.00000	8.50356	-2.77259	40.86009	9.61439	8.73729	7.94092
32.31785	41.54566	34.06164	8.02003	46.81976	4.81416	1.26747	6.02719	9.75153	1152.86928	8.89699	1.00000	9.11294	-71.29144	68.87523	9.43978	12.07034	6.64564
74.17436	52.4089	-17.28981	6.05736	57.17799	4.58513	0.72270	4.28488	8.12166	1153.85239	8.83189	1.00000	8.36074	31.3237	65.78567	9.70686	6.29232	8.38569
77.65895	25.95533	18.98254	7.88037	38.74310	7.01623	1.77312	7.80263	11.15562	1088.28748	8.25990	1.00000	10.53968	68.88871	52.84487	5.54867	12.43003	7.59123
84.31489	25.92493	9.28974	2.60020	68.94497	5.09203	0.60701	6.78106	9.22172	1159.23092	6.86398	1.00000	8.80655	73.66633	78.14210	10.07197	6.88747	8.09785
52.98976	37.13548	20.11819	6.97114	57.30340	7.12308	1.66773	7.57191	4.23998	1193.56904	6.24731	0.00000	9.68931	-3.67029	28.19127	12.08489	10.36129	6.95114
40.86896	41.09246	6.34500	6.67860	44.57408	5.48683	1.92464	8.01445	3.59526	1130.14413	8.47426	0.00000	8.00262	45.36561	43.04090	9.88187	8.10119	9.20888
45.87015	-21.42917	39.28123	6.42694	28.93032	7.30343	2.31461	8.43170	9.98308	1053.87642	8.36582	1.00000	7.52495	-45.94722	59.41556	10.32451	6.44866	
41.86729	8.43333	5.19075	9.96254	49.41381	8.16954	1.28988	6.96437	9.14546	1148.14434	8.00183	0.00000	6.56610	99.96667	45.35756	8.66789	10.16975	9.86230
55.65492	45.9836	1.34848	7.26153	47.89578	5.33776	1.29015	7.11181	8.93062	1102.15482	8.28135	0.00000	7.12091	12.70038	43.88230	8.91343	10.88131	8.29022
49.74888	60.18427	24.12135	10.71732	41.88545	6.97003	2.58990	8.44079	8.22514	1093.08378	7.65618	1.00000	9.56717	24.95034	40.06119	3.69957	10.86623	7.33005
54.13738	36.20829	21.96194	13.10782	57.00442	7.05120	0.77465	4.38466	9.97224	1138.61501	8.51669	0.00000	5.49722	-115.98391	59.71577	7.29689	10.33857	7.43670
53.01958	8.79577	9.71535	9.99864	38.00806	7.44492	0.91839	6.75240	12.24116	1082.04455	6.62633	1.00000	5.69061	-75.69947	69.78281	7.53074	6.13215	9.96903
36.42988	54.48147	7.52026	6.27417	42.42695	5.29094	0.88636	4.57125	8.14231	1100.55455	6.29980	1.00000	8.62414	53.47103	81.61531	8.73347	6.57583	8.06867
74.61044	48.35149	-2.86692	9.80978	50.63715	4.64212	7.61163	9.68418	6.85419	1087.23434	7.65967	0.00000	7.54943	8.96317	67.16466	8.90422	9.17686	8.63510
66.24699	-20.25333	22.28822	9.14947	68.55013	6.47482	1.64361	7.48395	9.70443	1175.60729	9.82987	1.00000	9.38416	-43.80139	35.80908	5.17143	11.61680	7.70164
	53.38333	23.70771	7.41168	44.39220	7.10505	6.98909	9.65363	12.56995	1067.51571	6.44283	1.00000	7.07878	-0.76667	37.69480	8.31654	11.71997	7.42512
62.70953	44.92801	23.18745	6.96833	55.61532	8.59787	4.46555	9.11265	9.79286	1097.06984	8.17891	1.00000	5.74094	4.8951	66.64874	6.50732	7.35445	7.61608
61.34213	25.13915	8.98413	4.68966	35.36980	7.93699	7.43870	9.69201	9.43678	1052.63868	8.33580	1.00000	8.07213	73.06784	34.69135	9.57773	7.07906	6.80164
50.74634	-28.44917	8.09855	5.04780	51.00086	6.37495	1.13381	5.85311	5.82551	1154.28665	8.43731	1.00000	7.48325	-52.2	59.70035	7.80593	7.38907	7.44532
53.97642	8.79577	24.18657	8.89852	39.65829	6.47934	0.85893	5.35612	8.80619	1051.56821	8.02425	1.00000	10.00672	-75.69947	55.23946	6.28421	9.35442	7.55447
69.82836	49.13645	5.43066	7.73278	49.89060	8.31702	3.95795	8.91320	13.11763	1159.26817	7.79336	1.00000	8.09645	8.91229	55.20638	8.08652	11.30414	7.22916
51.16569	33.54428	20.18981	6.92830	50.97933	6.71113	0.77816	5.92503	9.13573	1165.04618	8.98704	1.00000	9.44076	-84.23381	60.69199	10.45836	6.22970	9.74215
42.83590	61.72744	28.98077	3.40236	34.37163	4.87442	0.49990	5.78607	8.44058	1156.41173	8.25783	1.00000	8.24038	17.10558	56.93836	9.81459	6.80080	7.75660
62.14183	15.73628	18.97847	9.74435	54.89477	5.49122	1.24925	6.95561	5.87389	1178.42567	8.60814	0.00000	7.94556	75.96976	56.43587	8.56697	9.28808	6.77607
68.42108	41.84364	10.72878	10.02015	46.78576	7.37511	0.76354	5.28904	7.67724	1085.13934	9.62990	1.00000	7.23927	-87.71255	58.10724	4.25736	8.35710	8.10419
61.15624	35.25064	-10.05655	6.77315	12.63212	7.84556	3.11813	8.76331	8.45266	1147.18873	7.16748	1.00000	8.14484	-91.73625	50.62928	9.47446	6.80275	8.56625
29.16789	14.8361	18.74933	8.23057	23.42076	7.88894	1.63147	7.86269	8.43857	1198.15876	6.28803	1.00000	7.27948	120.97844	57.99227	8.91551	6.65726	8.13966
46.41914	47.4943	17.88718	8.45327	34.37229	7.71864	1.35353	6.88732	9.40803	1122.95260	7.68713	0.00000	6.84156	-122.24092	71.89761	9.15263	11.27802	8.75265
51.07126	51.82721	20.13174	8.92477	42.44109	7.66233	2.30829	8.25344	8.24278	1190.08531	7.96863	0.00000	7.66586	107.60627	30.76774	8.28397		9.36983
38.55595	40.55851	14.47127	9.41955	57.48984	6.30595	0.97960	5.21994	7.95481	1125.26762	8.15580	1.00000	6.62876	17.80774	56.60328	4.25076	9.39986	6.44345
42.75117	-6.48167	1.60637	7.56013	38.91915	5.70696	1.21251	7.25399	3.86655	1165.47395	8.43159	0.00000	5.81936	106.85417	28.01946	10.21793	9.07626	7.32506
31.31829	41.50343	13.91631	11.98874	42.73924	5.70747	1.47601	6.96152	9.70064	1106.13205	10.01183	0.00000	8.47788	-74.01042	68.55885	7.34872	8.98874	8.13313
51.26163	21.01858	13.12756	8.28336	20.13440	7.50920	1.46880	6.78757	9.21870	1094.30927	7.32577	0.00000	6.83509	-101.2591	50.55933	7.88561	9.23391	7.16529
54.17265	-7.76667	19.76971	8.16165	19.06507	6.01693	0.65325	4.76353	10.04533	1086.37594	9.12204	0.00000	6.56509	35.7	60.32198	11.23395	7.41357	9.03222
62.38575	34.25807	25.70790	9.40416	60.19835	6.40411	0.78302	6.44346	9.41123	1198.24290	8.11391	0.00000	6.25434	-88.70464	56.74136	5.40964	10.73313	7.19254
42.65386	41.24264	-0.37552	4.28703	48.01300	5.64121	1.19642	6.44397	8.34398	1193.66960	7.09753	1.00000	7.56493	16.50104	49.25700	10.90824	6.57048	7.47494
63.29221	39.43534	23.79429	6.11839	51.67650	6.51620	0.87772	6.27299	9.12515	1060.69077	8.68118	1.00000	6.91877	-84.20299	58.69912	7.93283	6.89140	
60.21094	44.89784	3.36352	4.45444	36.82596	6.85978		6.76037	8.77281	1144.83104	6.93620	1.00000	8.82501	8.86374	50.87787	10.21378	6.81983	7.50268
63.71040	7.62789	4.38464	7.95698		8.16634	1.13941	6.97049	10.50288	1057.84023	6.92427	1.00000	7.88761	4.74161	51.81949	8.34947	6.60905	7.14227
40.10377	45.44868	18.19434	8.57000	62.11969	7.03180	0.97586	5.95852	11.16004	1050.88608	7.63183	1.00000	7.31422	-73.81669	14.71154	11.06936	5.65129	7.33040
33.44796	52.31333	7.30145	8.75938	36.48453	6.62641	1.40709	7.03579	10.36817	1108.48331	7.62811	1.00000	5.78137	6.92917	70.37681	6.60727	10.48490	7.32254
45.37813	55.25	24.30250	6.29435	41.82623	8.89405	3.19997	8.55321	7.92925	1067.76872	7.05961	1.00000	7.79856	24.75	32.64549	8.33163	7.28370	7.39501
53.50279	44.31771	17.29803	9.35453	39.05865	4.67425	5.53624	9.38105	7.26540	1117.16322	9.84968	0.00000	7.89453	9.32241	40.18589	7.40375	7.49430	8.22002
52.96890	44.59445	12.19183	10.06194	53.19030	7.81492	0.65633	5.07418	10.18319	1051.62720	7.42726	0.00000	5.95794	11.04979	45.66664	11.16882	6.67289	9.06050
41.58684	33.92946	31.39549	10.31319	58.23880	5.98083	0.95545	5.27975	7.47859	1152.07263	6.78024	1.00000	10.19454	-116.97725	46.00276	7.70726	6.61207	7.53725
43.14540	16.455	16.52722	11.40972	40.24723	3.76501	3.65279	8.81507	8.17402	1102.49478	7.94112	0.00000	8.65032	120.5875	36.97897	5.66588	7.55517	7.63714
44.99260	27.55898	-8.82253	5.44451	30.08010	6.19331	0.95742	6.42233	7.92869	1067.96503	7.54476	1.00000	8.69472	68.21204	55.46350	9.75580	6.70834	7.32745
30.05803	46.32313	25.37695	10.69993	30.66747	6.50941	2.10361	8.12198	8.75214	1133.73512	8.40340	1.00000	10.14593	-0.45877	47.10069	7.14836	9.12828	6.89294
50.16824	40.24537	14.57807	10.95901	33.96294	7.32186	1.48339	7.43731	8.16863	1074.23902	7.18051	1.00000	7.77158	-75.64963	40.78967	5.32781	9.47315	6.80692
54.59880	13.73417	24.34498	8.33788	33.10717	6.30222	0.70977	6.30824	9.39095	1171.68324	7.75189	0.00000	9.92989	-89.71472	47.00234	10.00965	9.04724	6.22214
55.37409	54.39304	10.79454	9.40274	55.89410	5.90806	1.18922	7.67817	9.11445	1197.73674	9.62290	1.00000	5.42149	53.26023	44.25686	7.69604	9.14141	8.47748
30.78112	33.03699	9.74374	6.79245	48.33079	6.68103	1.70766	7.46920	5.07263	1172.96623	6.71942	0.00000	5.85360	-117.29198	49.54884	9.14116	7.69690	7.89460
36.95946	29.38242	0.31702	9.61073	47.32613	4.48707	1.08125	7.16354	8.75354	1064.83546	6.48630	1.00000	7.11363	70.91106	27.47705	8.11667	9.15457	8.36007
57.63706	37.65639	13.96869	10.82684	41.10974	5.62364	1.92012	7.92538	7.82681	1102.20688	7.72488	0.00000	7.87977	126.835	55.03413	6.98127	9.32448	6.05358
79.88053	38.96372	10.10914	8.87474	56.49635	6.72586	0.92618	5.17089	9.37775	1155.90132	7.04897	1.00000	10.19512	-76.99081	53.90107	6.83377	8.22063	8.67613
47.90436	38.68712	3.99560	10.72289	19.71063	6.99774	3.10354	8.72615	9.06503	1143.97698	9.22163	1.00000	8.28003	-4.10734	63.97277	6.15074	9.54023	7.63830
41.55651	17.30858	15.67163	9.49378	17.83064	6.82188	1.21082	5.95916	7.94557	1054.97341	7.70663	1.00000	8.56276	97.01124	64.87048	5.16132	9.03381	8.07192
61.03156	25.49043	2.52798	6.52280	44.67509	7.56722	1.32487	7.76323	10.00466	1069.55855	7.69288	1.00000	7.79655	85.94001	40.53727	10.90350	6.25248	7.26356
58.05719	25.67927	12.15785	7.87546	41.10672	6.78592	0.95367	7.00047	5.82993	1057.19073	7.17970	0.00000	7.90528	-80.31727	49.07793	8.24226	7.99592	6.13629
67.48960	14.37395	22.48578	7.68926	28.83194	6.83076	1.47574	7.58867	10.59958	1083.40932	9.02956	1.00000	8.04533	100.48528	67.25638	8.46582	9.69764	6.74947
59.81192	45.9836	32.12794	5.96184	54.42869	7.72876	1.02464	7.15715	7.56606	1107.03339	7.17589	1.00000	8.85663	12.70038	43.99902	10.93943	6.64903	6.49061
43.31768	34.61667	15.96146	7.87775	51.19913	7.35290	1.27975	7.12903	10.18059	1160.17173	6.74847	1.00000	7.30546	135.6	51.61888	9.00397	6.41362	6.64973
60.68406	36.06523	18.56061	7.47056	41.17984	8.07404	10.34687	10.05109	7.92003	1194.36718	6.93165	1.00000	8.65735	-119.01677	73.72170	8.28908	7.03146	7.31547
55.82333	33.76446	6.85862	11.57297	47.77001	4.88224	0.65026	5.49413	7.56769	1117.75614	6.64253	0.00000	6.43843	-117.79394	30.23270	6.74242	8.35269	6.32170
50.86948	22.49396	22.43500	7.65030	50.74037	8.02947	1.14089	5.97906	4.58613	1128.82061	9.76041	0.00000	7.38079	-105.36369	45.54414	11.99026	11.10259	8.98430
53.38999	4.2475	1.66427	8.47721	60.45386	7.64665	0.85172	5.32143	9.22248	1054.21085	9.07250	1.00000	9.13828	9.00472	50.85978	7.95587	6.69316	7.35284
62.40730	23.04419	25.43131	8.72277	20.72115	7.08673	0.57893	5.68621	7.44211	1178.04272	8.02059	1.00000	8.99795	-82.00919	76.29173	9.81299	6.28590	8.27093
34.84033	52.26083	17.38752	5.13598	68.55527	6.94075	1.52432	7.48905	8.31406	1193.59998	8.57557	1.00000	9.44849	7.00417	48.08051	7.19191	7.46730	6.72380
