PM2.5	C2H3NO5	SO2	CO	warning	latitude	PM10	Pb	CH4	longitude	NOx	O3	CFCs	TEMP	NH3	PAHs	H2CO	PRES
8.77357	0.19957	5.15783	6.51260	0.00000	30.29184	6.05208	37.80500	6.72182	71.67164	7.41165	5.50703	55.22208	29.70665	6.54878	8.09177	58.71430	1124.54933
3.30167	7.32836	6.03494	5.48833	0.00000	35.6803	10.75470	41.34212	7.30900	51.0193	7.94324	9.64206	74.74814	2.07757	8.33853	12.55515	35.79104	1145.85920
5.84202	0.63600	5.30770	5.22589	0.00000	40.2737	7.59582	58.58351	7.84230	-76.88442	6.19713	9.15775	80.23240	0.32354	6.56358	7.81618	49.05770	1133.34556
8.48650	3.66301	4.87497	8.44206	1.00000	32.50611	9.96683	48.40629	7.29498	120.14278	8.07373	9.85064	63.54299	13.92331	9.36225	7.22893	61.96861	1168.26531
4.89747		9.42162	7.50110	1.00000	40.1675	7.60593	53.74263	5.92730	34.37389	7.11638	10.46773	66.01906		7.66272	9.49041	57.04020	1094.22354
8.82331	0.29425	6.68996	6.24809	0.00000	40.93333	5.68342	53.14542	6.84194	73		5.05199	66.65399	16.15862	6.80875	9.72823	48.44949	1135.31005
5.13789	2.52087	5.84876	3.29171	0.00000	36.27462	9.61348	49.01455	6.84797	4.85668	7.02507	8.99705	61.67623	14.35775	8.48022	10.34293	61.40347	1078.12710
9.60534	0.95771	6.96410	6.82668	1.00000	35.20889	8.37780	36.72232	7.85298	111.73861	9.66849	8.58200	68.39010	14.18399	7.57655	7.87447	60.38730	1061.79761
9.36778	0.32154	8.61589	6.06418	1.00000	33.76446	6.38437	49.55834	7.20522	-117.79394	8.12411	7.39687	53.81863	30.16950	5.47228	9.86220	63.61514	1191.56449
4.65381	1.04287	7.76180	6.13138	1.00000	41.91886	8.50142	60.63077	8.11903	8.73812	8.20595	9.84757	49.73295	12.97237	5.71949	9.07362	64.07584	1174.82455
7.16017	8.02293	4.51431	6.30606	1.00000	55.82885	10.82227	27.84074	8.41755	-4.21376	6.74900	11.38096	53.89768	4.68517	7.23327	8.03779	74.58352	1135.73707
6.87673	0.64008	6.59395	4.14514	1.00000	51.4781	8.02352	68.74023	6.91234	57.3552	7.21596	9.32081	63.80321	9.67877	7.51802	10.79481	26.06545	1143.84808
6.77176	0.64761	5.22274	7.57448	0.00000	-25.42944	7.90596	47.23094	8.68609	-50.00639	6.27354	8.55176	73.92849	1.44289	6.71547	7.36554	45.47971	1181.29864
7.62851	0.20461	8.80541	3.52748	0.00000	33.03699	5.43957	51.85781	8.11854	-117.29198	8.12967	6.59996	60.46289	26.06151	6.95228	10.54732		1103.06362
8.26161	0.60455	5.45836	7.99874	0.00000	40.58654	7.90650	35.21226	7.12321	-122.39168	8.31289	9.98965	58.33050	26.57521	5.57795	6.54419	56.94148	1153.23821
8.52101	0.32808	6.95167	4.80751	0.00000	41.57439	6.76075	67.08172	6.00890	24.71204	9.38916	6.01285	54.07296	8.88322	8.43107	8.07997	40.22649	1119.17135
8.35351	0.71567	3.07556	7.60679	0.00000	45.39402		54.18791	6.63402	9.29109	7.64990	9.79776	65.13548	9.95070	5.15826	10.28031	38.12900	1107.97394
5.01374	0.49588	7.39363	7.98174	1.00000	9.57046	7.69573	56.21242	8.33419	76.32756	6.71473	10.65524	76.99871	14.73881	6.59023	8.94420	54.57400	1091.52619
4.43388	1.16123	5.95065	5.69412	0.00000	7.65649	8.67287	19.69108	5.43990	4.92235	7.90403	9.35571	62.43229	21.06497	8.11840	7.29522	50.81655	1110.30250
9.42755	1.01724	5.38542	5.97805	1.00000	49.07866	8.43148	36.75373	7.36926	30.96755	6.51832	7.17303	76.71113	5.96221	5.48777	7.30172	59.82473	1109.77589
8.41224	0.22449	7.90934	5.62699	0.00000	32.57756	4.92500	48.94067	9.01248	71.52847	7.99693	6.76565	61.15792	7.89725	6.85871	9.93780	28.65679	1066.08670
3.81623	0.37733	6.56490	5.21626	0.00000	41.6764	7.35833	48.09952	7.53120	-91.58045	8.98321	9.16453	43.10791	9.69696	5.84098	7.62128	71.29768	1151.71139
9.20119	0.43384	1.09221	9.92287	0.00000	40.65538	6.35629	28.20394	8.56470	-74.38987	6.31017	5.29714	78.95824	13.84978	7.13533	6.22006	55.03745	1075.64195
6.73160	1.39342	5.55149	4.07517	0.00000	42.55308	8.98192	48.23624	5.02312	-87.93341	5.60977	9.89393	63.22514	-1.10429	7.89051	7.72468	37.81418	1172.41544
8.25374	0.31727	5.23838	5.88244	0.00000	68.79833	5.33099	43.90170	7.08580	16.54165	5.85005	6.04285	56.81715	4.96991	8.73105	8.30081	61.83419	1152.51509
7.94368	0.28065	4.47050	6.43309	0.00000	53.6052	5.33819	38.03011	6.79444	10.03988	5.59198	5.29926	71.00481	22.64201	8.43578	8.64701	76.16926	1183.11269
7.21168	0.70084	4.05543	8.36432	0.00000	53.93361	7.98924	38.79286	7.34851	37.92792	7.45933	8.74116	70.01963	2.07412	7.00308	10.04509	62.90740	1175.75257
8.88067	1.10173	5.49001	4.09375	1.00000	-0.71667	8.70170	42.19837	6.76181	-48.52333	8.80345	8.08749	61.99332	23.70210	8.13000	8.22660	57.29615	1171.92848
9.24284	0.66832	4.49003	5.73599	0.00000	0.46005	7.80131	21.15299	6.69356	34.11169	8.10295	4.95932	59.38217	7.81460	6.36487	5.68235	75.18061	1126.42715
9.31976	0.55823	5.60571	6.21952	1.00000	31.20176	7.93754	55.94793	6.75816	29.91582	7.57685	7.45116	56.11521	20.80569	5.58981	8.51059	50.56839	1162.91408
8.60955	0.54437	6.26653	3.88145	1.00000	35	7.37003	50.63263	8.04040	136.51667	5.81716	9.11469	66.50692	-1.95283	6.50063	9.04610	49.69684	1120.62759
6.38010	2.99875	5.94338	5.00832	0.00000	51.955	9.76384	81.19746	8.61378	5.22778	7.54461	9.84440	63.08067	14.00538	6.91296	10.08485		1086.17330
6.60548	0.69380	8.25635	4.85067	1.00000	55.1904	7.87069	46.90993	8.18080	30.2049	5.42391	11.38105	64.26542	33.36793	6.18551	12.83326	84.20458	1198.68144
7.18897	0.31823	4.89434	5.94155	0.00000	43.62558	5.83905	46.58924	6.71648	13.39954	6.81546	7.16522	67.93055	17.71182	7.69324	8.79711	78.07680	1195.41213
8.33252	0.21570	4.74714	6.57367	0.00000	50.80904	5.34579	25.61331	6.46279	8.77069	7.33970	7.12893	72.06139	-5.25947	6.68432	7.60351	32.95877	1079.83887
6.30831	0.55527	6.83550	10.02715	1.00000	33.7207	7.64772	34.25519	7.81977	-116.21677	7.78610	7.83430	55.32410	23.84364	7.88888	8.08226	70.07943	1108.01566
7.80650	0.29867	5.42159	5.44686	0.00000	11.8659	4.86443	44.62137	5.45088	34.3869	6.67118	7.40309	69.17542	9.70061	4.83308	7.93598	42.50130	1104.62238
9.11903	0.86995	5.22722	5.93676	0.00000	-7.57897	8.28279	37.33221	6.01191	112.23109	7.15333	5.51540	67.27967	7.12732	6.78082	6.71012	31.96912	1053.49583
9.67250	1.43654	3.74546	7.36814	0.00000	43.54072	8.99455	66.82431	7.29959	-116.56346	8.26617	5.56256	49.31552	15.73495	7.35242	5.42420	36.24137	1144.24464
9.15300	0.84317	8.63018	5.68538	1.00000	15.73628	8.16410	27.61973	7.24157	75.96976	8.18276	8.31188	67.31188	16.14124	6.91038	9.34024	60.84974	1142.06899
4.64327	0.51079	6.25970	6.93590	0.00000	32.57756	7.31476	35.49122	7.23867	71.52847	6.29531	7.01809	66.59753	-4.77659	5.60175	7.93010	40.42099	1196.59457
8.77898	0.32008	8.40605	5.30114	0.00000	36.64852	6.05491	41.93335	8.94702	51.49621	8.91608	5.16648	63.60063	3.21938	7.14300	10.27997	48.65426	1120.70905
5.42032	2.20318	8.91587	6.88301	1.00000	28.98002	9.48580	42.56771	7.92966	77.70636	7.07206	11.20704	48.24359	15.45379	7.20984	8.82692	57.05598	1119.99554
7.83619	0.52851	8.54032	5.88251	1.00000	5.90702	7.70508	26.31935	7.98133	116.10146	8.16230	8.28321	64.88396	29.16165	7.53744	10.71318	43.25987	1062.93818
6.27818	0.74185	8.98491	9.08690	1.00000	-21.44345	8.12692	14.43349	7.29642	-65.71875	7.61146	6.87487	93.11826	24.79457	8.52850	8.26890	57.51443	1150.68467
6.10232	2.74741	4.52730	6.63243	1.00000	42.24113	9.66310	52.16743	7.66417	-88.3162	7.51880	9.94611	59.55810	9.49153	6.61835	9.42827	29.48990	1168.96859
10.13972	0.52459	6.19843	5.35959	1.00000	42.24113	7.58861	59.39450	7.43520	-88.3162	7.48854	6.24020	69.75702	16.37490	7.59596	7.54046	82.69565	1123.96622
6.93417	1.10037	6.82631	7.67685	1.00000	22.4711	8.71749	46.48210	4.82008	88.1453	6.65349	7.66114	60.05477	3.22472	6.23949	7.07795	69.71424	1068.69946
9.40904	3.13373	3.83638	6.46494	1.00000	51.39148	9.85239	49.14345	8.29031	-0.29825	7.46934	10.74637	72.34595	22.98249	8.34781	5.87812	51.28862	1179.19328
8.04898	1.01599	6.45090	6.19828	1.00000	9.58126	8.42343	67.49685	8.45840	8.2926	3.75994	9.82333	64.10561	16.36867	5.89964	9.63939	71.49101	1051.71589
8.60760	0.53997	5.58734	3.99653	1.00000	-8.66667	6.98729	59.24528	6.90358	-35.71667	7.23535	9.22266	65.51381	12.38391	8.11424	10.19760	61.35039	1196.01449
6.16208	2.62870	6.21116	5.93071	1.00000	55.38752	9.59928	44.93727	7.45780	36.73307	5.66911	8.68087	75.33326	10.19538	7.46636	9.90890	37.23670	1078.61954
9.89931	0.31442	5.47463	5.06831	1.00000	-32.45242	6.51295	45.65117	7.42767	-71.23106	7.75521	6.58981	72.01911	10.62818	7.23124	8.02990	37.22467	1120.56176
8.24143	4.06171	7.11119	7.51632	1.00000	40.94065	10.14336	33.09256	8.01874	-73.99681	6.31044	11.35528	75.27619	14.81281	6.85034	6.10687	56.34743	1154.50791
6.45561	0.93488	8.32645	7.02231	1.00000	45.40008	8.36893	49.01711	5.94069	-73.58248	7.11694	9.14181	55.79958	23.58099	7.02937	7.43343	51.16529	1089.06443
7.49710	1.54780	9.47098	10.58283	1.00000	36.81667	9.04291	28.28668	6.55774	117.81667	6.96152	9.42251	69.48122	11.61217	7.41616	7.63138	58.54861	1098.95667
2.38154	0.50721	8.68902	8.23460	1.00000	41.09822	7.81747	50.47344	7.26029	120.74792	9.47091	9.11016	58.53212	-2.94123	6.38321	11.67302	65.92415	1115.29033
8.84630	0.43829	6.92251	8.46845	0.00000	-38.65333	7.63119	36.87169	6.52573	178.00417	7.34328	5.12017	68.20737	23.59574	7.02000	10.50648	38.75104	1144.51988
8.44334	0.50350	6.27060	4.93574	1.00000	50.09019	7.91042	47.92138	7.68360	8.4493	7.74013	6.60451	74.00295	8.29929	7.54478	8.47357	40.11149	1196.10196
4.69178	0.54008	5.44431	5.48725	0.00000	-2.13404	7.69299	45.06087	6.72020	-79.59415	6.19102	9.12196	83.35732	35.03919	6.95656	9.00695	66.63384	1115.52312
9.25625	1.24442	6.95238	3.45241	0.00000	42.8139	8.79559	63.77791	5.72646	-1.64295	5.67767	4.84670	66.61484	6.78692	7.04592	6.46408	47.83455	1057.66647
8.98542	0.48018	7.94601	5.40520	0.00000	6.46838	7.42553	63.97706	7.76494	-73.26022	7.14785	5.90532	61.26833	12.11919	6.47181	9.06181	54.16331	1194.19467
8.85571	5.54783	6.56692	6.83614	1.00000	-4.06667	10.44817	56.20311	7.58270	37.73333	6.71536	8.19526	53.51051	13.31753	9.50766	6.23809	57.74341	1065.90932
8.18817	1.34891	7.74768	8.77554	1.00000	16.75973	8.82212	39.13350	6.76123	-93.11308	9.23895	8.83998	60.48550	31.93779	6.17102	6.16015	33.27469	1059.75760
8.89985	0.24026	1.76181	8.66399	0.00000	45.50369	4.97826	36.02745	8.03425	11.412	7.72788	5.25403		18.74968	8.09261	7.31133	70.43724	1140.41525
9.21060	1.01547	5.64492	5.57419	1.00000	50.86079	8.50344	42.87912	9.46998	17.4674	7.23510	8.73075	68.49303	21.79432	7.03024	8.14836	47.00577	1131.71014
8.41501	1.12945	5.70927	8.41145	1.00000	42.52787	8.58051	35.10323	5.88787	-70.92866	7.99767	9.80502	81.38796	2.97723	7.28236	5.56830	39.56927	1123.51821
6.07979	10.15840	4.16919	6.00721	1.00000	-22.57306	11.07017	35.17836	5.72888	-47.1725	7.12593	9.42812	80.02027	7.86685	8.58613	7.82055	48.42475	1178.05564
8.20368	0.19391	7.58727	3.83841	0.00000	41.91886	4.45037	44.81630	7.68062	8.73812	6.71323	6.42282	76.00545	11.01341	6.75097	9.00226	27.22880	1141.56773
5.80380	1.30056	6.73667	5.02076	0.00000	34.81667	8.89548	17.55092	7.33726	137.4	6.24963	7.51215	47.07831	9.73509	6.70163	7.99644	43.61370	1189.14413
6.15822	2.03238	8.40147	7.61348	1.00000	-4.24444	9.28947	28.69463	7.84674	-42.29444	6.39426	9.70355	59.05261	10.91144	6.57207	8.39233	42.75722	1145.19523
8.02854	0.21693	3.18236	7.38088	0.00000	41.1053	3.73459	53.20695	7.48969	-7.32097	7.71617	5.24626	69.53487	28.86061	5.67998	8.66480	37.81307	1112.89403
7.78589	0.93358	6.53272	4.96109	1.00000	22.10194	8.43207	48.48435	6.81536	85.37752	8.66967	8.84390	65.24954	18.34623	6.24088	9.45525	59.39226	1179.94483
8.36474	0.52213	7.67400	5.59742	1.00000	51.4781	7.58756	25.36115	7.43049	57.3552	7.88859	8.13455	56.98406	23.42855	9.33205	10.16209	53.30780	1101.92795
10.44423	1.74849	6.37367	5.02614	0.00000	47.80527	9.23279	28.53664	8.09326	-122.24064	8.07159	4.13207	84.86584	26.59169	7.57690	5.76057	56.09658	1090.53406
5.97090	0.98880	9.76994	8.40575	1.00000	4.94273	8.66604	65.17057	5.95453	15.87735	5.93226	6.96432	57.78787	4.05323	6.01455	8.67122	60.14419	1092.37228
8.67333	0.44587	7.89347	5.15658	0.00000	33.95015	6.32288	48.75343	6.66857	-118.03917	8.57427	6.57678	62.50607	-2.21181	6.85068	8.92111	62.70526	1078.21370
5.59842	1.86458	5.00460	4.26567	1.00000	49.88307	9.20421	72.43145	8.36470	-119.48568	9.30961	9.58971	60.93471	3.03067	8.67229	9.98900	54.18585	1170.42549
7.53528	2.71513	6.36008	7.47891	1.00000	22.83957	9.69578	60.96654	7.45463	91.84128	8.91129	9.20378	64.84335	4.12210	6.85497	8.69874	42.49549	1194.60420
8.14094	0.93561	5.67184	6.08369	1.00000	-24.19436	8.30486	49.42132	7.30257	29.00974	8.21429	9.59609	65.01341	0.31764	6.57819	8.42761	54.47219	1125.38426
9.13330	0.41606	6.41446	4.39376	1.00000	48.98333	7.08616	21.98636	7.26341	2.61667	7.82189	7.67356	54.89203	13.50586	7.35049	8.82802	42.46383	1068.07173
3.22295	0.33044	8.87981	8.95130	1.00000	-3.5403	6.02029	40.22973	6.90663	118.9707	8.70601	7.56511	55.81183	15.97733	7.65071	11.18332	67.59686	1082.60231
7.89370	0.27131	4.93413	5.38911	0.00000	47.56494	5.10596	55.58896	7.75094	31.33078	7.89864	5.29966	50.43867	29.59476	6.60248	8.77207	60.44741	1133.33037
6.52855	0.39669	4.36806	9.50413	0.00000	27.92333	6.89687	46.19646	6.12242	118.53333	8.16528	7.99945	59.59336	2.85552	6.69568	7.78814	44.60953	1168.60471
9.36389	2.85267	3.75601	5.46510	1.00000	8.48714	9.71224	55.03022	6.53869	-13.2356	8.41607	8.75137	67.55445	15.93477	8.05930	5.83629	72.99550	1117.48676
7.13519	0.21455	5.46773	4.87175	0.00000	-33.75881	3.68055	46.65594	6.67531	150.99292	8.79993	7.67787	75.62567	9.87035	5.81726	8.29597	50.99479	1187.05730
7.73895	0.25914	7.43970	6.19488	0.00000	13.73417	2.90226	73.75612	7.34644	-89.71472	6.10444	6.64922	63.56475	14.67205	6.78326	11.44492	34.08968	1148.61511
7.51533	0.73629	5.28893	3.25005	1.00000	41.50343	8.21038	57.42613	7.74784	-74.01042	6.19763	10.27954	70.63959	26.58798	7.13259	9.68984	54.29069	1072.95166
8.54233	0.37929	6.24977	6.49837	0.00000	-22.53722	4.32501		7.10600	-42.98194	7.77976	5.62199	73.67117	23.40152	6.47868	10.20981	37.13647	1073.25648
6.61887	0.31349	7.28465	10.74128	0.00000	31.28092	6.53243	60.59155	6.86125	74.85849	7.39664	6.02022	80.49742	21.87968	8.03394	7.56170	60.45383	1140.11877
8.59168	3.63570	8.05158	8.30608	1.00000	34.06635	10.01411	63.35061	7.89556	-84.67837	5.59144	10.19823	43.73828	19.35480	6.85176	8.58751	54.98419	1149.00143
9.66980	2.11305	5.55123	7.36230	1.00000	34.85	9.40323	54.49314	6.52646	117.33333	7.64131	8.73927	44.22151	31.95246	7.66163	6.78597	51.70088	1057.43021
7.81478	0.64595	7.31341	8.64159	1.00000	46.32313	8.00239	50.93575	7.89710	-0.45877	6.69535	8.57346	67.74061	15.97576	7.62197	6.40920	54.28092	1120.49469
9.20796	0.69648	6.32085	6.63438	1.00000	-33.38056	7.93291	46.02624	7.64844	-56.52361	5.99218	6.96748	76.38246	17.94642	7.66118	7.91117	57.73442	1106.66103
7.62436	1.48472	5.80027	7.07186	0.00000	12.04161	8.90925	34.66799	7.73760	75.35927	7.72450	8.19032	60.03325	12.16109	7.04165	10.28941	80.99836	1118.25787
5.66155	0.98662	7.27982	5.27916	1.00000	38.47917	8.36868	32.61747	6.40598	-1.325	7.12913	8.78616	65.26420	23.64759	8.43510	11.74406	37.23670	1144.51268
3.63262	2.85302	4.74396	4.46337	1.00000	45.50369	9.73745	51.90019	7.65489	11.412	7.33293	12.26411	56.73211	5.83287	6.30958	12.77868	65.98654	1058.71761
8.37419	0.28911	3.29071	5.12035	0.00000	38.55632	5.05986	58.64448	8.20354	69.01354	7.91076	5.69604	63.63864	24.31429	7.68010	6.28846	69.94121	1074.17331
6.95886	0.91896	6.96886	7.92592	1.00000	14.66	8.37932	46.89594	7.85339	120.56528	7.44159	8.28775	63.08357	25.09796	9.01956	6.94256	57.00332	1090.15759
7.34696	0.31673	3.53106	7.53576	0.00000	51.20219	7.31785	28.99992	5.66088	7.36027	6.86009	8.18972	72.73153	18.54865	6.13607	7.14536	44.33760	1099.37988
7.84969	0.68541	5.71402	6.11469	1.00000	38.54491	8.08175	60.81718	7.14824	-121.74052	8.37933	8.97380	65.68498	14.12523	5.57390	9.61240	40.52857	1126.40531
9.91252	2.98499	3.15917		1.00000	34.8825	9.77710	30.02706	6.70831	128.62667	9.34517	8.18032	81.25455	25.71000	8.30722	5.55136	51.25112	1145.73697
8.19734	0.25302		4.40049	1.00000	50.75767	4.23613	28.79455	5.84949	-1.5443	7.00016	6.10581	60.69109	11.79791	6.44625	8.39435	51.77631	1090.64464
8.42920	0.87482	5.54297	4.32380	0.00000	0.76755	8.42052	40.37786	6.87359	24.43973	7.07628	11.00241	85.05384	10.77880	7.91913	5.21853	71.22517	1090.21221
8.49384	0.25122	4.70306	5.51321	0.00000	0.03813	4.14187	27.43349	7.78891	36.36339	8.11074	5.11785	49.75850	-9.40920	5.51423	8.29788	41.71988	1183.19191
7.09771	0.56908	6.66801	9.31632	1.00000	43.61062	7.46972	61.83483	5.50455	-72.97261	8.10304	9.80332	57.50935	13.69797	7.00257	7.05176	50.08345	1163.00718
4.50054	9.85636	6.11316	6.41216	0.00000	45.35	11.03298	40.82735	7.46200	126.28333	6.92685	9.50668	68.10451	13.83908	7.95537	12.02480	33.87935	1160.32319
7.59566	0.64336	6.23164	4.49046	0.00000	8.88988	7.68182	68.89122	4.72518	-79.62603	6.26754	7.69188	49.40282	19.35424	9.16161	7.14674	56.73078	1054.69458
8.32263	0.47958	8.08760	4.77489	1.00000	51.82721	6.66877	31.64871	6.65805	107.60627	7.09501	6.69659	74.76991	9.70692	6.84732	10.16779	45.35756	1152.90283
6.80185	1.92765	5.91013	10.72887	1.00000	17.94979	9.28484	22.67838	9.36350	-94.91386	8.53495	6.39174	47.16049	27.20743	6.99761	7.66479	55.13986	1161.24103
7.81895	0.52293	5.21952	7.46044	0.00000	25.80565	7.69396	51.17252	7.25354	68.49143	6.56696	8.20216	67.22413	0.95775	7.24189	7.85449	33.28317	1194.98962
9.08244	0.40460	6.93557	6.09261	1.00000	51.35084	7.43328	57.19130	7.33942	-1.99421	8.85837	5.49597	70.69069	18.00726	7.62650	7.99646	69.23602	1079.89576
11.01536	0.42461	5.67596	5.28790	1.00000	38.06084	6.46433	48.75440	6.28613	-97.92977	6.71067	6.31323	61.49721	2.32041	6.78375	7.55974	55.49538	1193.70519
8.79955	0.35563	6.60996	6.23958	0.00000	43.96222	6.01881	49.04385	7.65991	43.63417	9.48115	6.62791	69.21933	15.89220	8.46802	8.63975	55.74867	1119.62123
10.96507	2.00903	7.28257	7.65085	0.00000	54.39304	9.36243	48.38778	8.28705	53.26023	8.51163	3.44287	66.67747	19.24691	7.64755	8.15374	79.34270	1099.89933
7.05994	2.19688	7.92381	7.42398	1.00000	40.64621	9.46659	39.29886	6.72731	-73.97069	7.40526	8.16552	71.83860	18.45917	6.46424	6.78032	47.74169	1124.58436
4.66326	1.25421	8.10959	6.98132	1.00000	41.91886	8.86978	65.30964	8.90737	8.73812	6.10613	11.99070	78.80198	31.55824	7.85893	9.09882	47.30224	1170.56144
7.60921	0.62903	7.16201	3.94529	0.00000	-33.59217	7.92308	40.47367	7.63166	-70.6996	8.56785	8.52952	54.91983	27.63559	7.55096	6.16996	74.22567	1098.32763
5.48116	0.67461	5.97301	5.55199	0.00000	41.47892	8.11472	50.95034	8.22492	-87.45476	6.91777	7.92374	71.76488	14.80466	7.93872	7.68588	73.06775	1196.56008
5.90330	3.11687	6.18785	4.95919	1.00000	43.48961	9.82661	24.27767	4.74948	-8.2194	7.43032	10.87767	63.71096	9.98703	7.54885	9.80877	48.89097	1178.39272
5.10589	1.02681	6.50880	6.77074	0.00000	-27.4338	8.47073	48.00612	6.92953	-65.61427	5.91375	8.18141	57.78074	34.23017	7.58787	9.25805	53.07475	1120.34015
6.84032	4.21182	8.16055	9.26319	1.00000	34.77453	10.15135	49.23918	6.89011	-96.67834	6.28794	8.74504	71.93118	22.24059	7.59250	7.86931	68.38207	1118.62456
6.96017	1.95592	5.48627	6.49866	1.00000	9.92787	9.32498	22.74148	6.48883	-84.13722	8.27860	9.54531	72.25026	17.46987	6.68510	9.88553	46.63111	1198.04680
9.40344	0.47488	5.19606	8.70274	1.00000	40.87329	6.48124	61.70388	7.64641	14.43865	8.32615	5.95495	83.24920	18.11043	5.18715	8.53188	59.11731	1057.15888
4.76757	2.82832	8.40561	7.28293	1.00000	-8.76194	9.68808	68.68847	8.34792	-63.90389	6.68531	9.82315	76.11543	14.15300	6.07115	9.20400	36.24565	1189.48311
6.73508	1.12586	8.32633	8.98242	1.00000	33.52253	8.62737	63.94528	6.61848	-117.70755	7.09441	6.23355	62.56143	8.26186	6.62938	7.79065	55.88194	1110.57346
4.31023	0.45313	9.52383	8.79764	0.00000	28.90054	7.52232	49.68092	7.73224	-81.26367	8.72285	8.35808	72.20417	34.30012	6.68225	10.08718	53.78209	1156.58057
8.65777	0.26638	6.53718	4.20229	0.00000	41.8542	5.59293	42.01748	8.39583	-87.66561	7.42075	6.22631	62.07997	22.11514	6.77780	7.84082	39.11398	1076.60738
7.74492	2.30680	5.28718	5.91704	1.00000	58.23583	9.47097	43.61129	6.50234	92.48278	6.33540	9.50902	61.04743	18.09906	7.65209	8.40578	47.65486	1163.08226
6.17226	0.29553	8.52974	1.87810	0.00000	45.47885	1.46580	32.62714	7.56826	133.42825	7.77326	8.10011	62.90153	9.61031	6.00755	11.22320	57.76156	1150.83196
8.09721	0.43263	7.39628	5.83203	1.00000	52.26083	6.91747	51.17288	7.82567	7.00417	6.22555	7.52014	72.10787	12.26518	6.26505	10.17947	49.40280	1137.72394
6.06150	12.05624	5.21660	8.56963	0.00000	39.12074	11.24265	45.50569	7.60168	27.18052	6.69066	8.56437	67.47397	12.00261	7.19505	13.56344	56.69760	1057.86238
7.55685	0.73134	7.09118	6.20739	1.00000	54.58048	8.11880	46.16667	5.72991	16.86194	7.28117	8.48945	69.26315	19.24637	5.87922	9.87624	61.92647	1160.20157
7.78597	0.64466	7.71755	8.72654	1.00000	50.18545	7.75306	43.48234	8.26529	27.06365	6.36077	8.42970	69.89403	7.51487	5.99587	6.84933	52.87075	1183.38522
10.08931	2.11802	4.52041	7.35786	1.00000	13.56667	9.43945	61.59615	6.36607	-15.6	6.57264	3.90810	62.92317	0.29695	6.51693	6.42597	34.63583	1118.55478
11.57007	0.67572	6.70287	4.86697	1.00000	51.955	7.91333	70.07484	7.30810	5.22778	7.66847	7.37984	44.83591	14.37078	7.23180	6.69008	50.44773	1113.20622
5.88728	0.45469	6.80881	5.71532	0.00000	36.08497	7.18515	48.41449	5.29695	9.37082	8.39499	7.95781	64.15705	-1.47218	6.83730	6.17874	84.79744	1106.93502
5.87235	1.08863	6.90487	8.26509	1.00000	56.56317	8.48854	26.68263	7.66790	-2.58736	5.17753	8.38553	81.01634	10.69826	6.36080	8.00621	52.88260	1170.17092
5.41006	1.59808	8.77284	9.14907	1.00000	40.68066	9.04889	46.65863	5.22695	-73.47429	7.00267	5.60143	76.98818	25.34550	8.30861	8.92867	44.67245	1105.32029
7.29847	0.18768	5.89771	5.71243	0.00000	16.0438	3.14204	49.17030	8.13532	120.4861	6.61735	7.40209	49.05999	22.65581	6.99113	9.90608	52.40374	1053.75559
7.84443	5.40640	3.42143	6.15134	1.00000	42.30865	10.42533	28.98291	7.74021	-83.48216	6.15882	9.80863	71.89891	27.76208	6.32079	6.40127	62.25739	1146.28622
4.54126	0.25893	6.72770	5.73112	0.00000	48.8765	3.90153	20.82261	7.15502	2.18967	6.55054	5.38696	57.66203	9.09640	7.84625	4.64540	63.19520	1091.79739
10.82647	1.17128	5.49863	6.28525	1.00000	-27.76952	8.63315	48.47306	4.58170	30.79165	6.55665	6.68501	53.35838	10.76140	8.30694	5.90776	29.50391	1100.85598
9.53107	0.71007	7.69609	5.36070	1.00000	-21.44345	7.66388	61.13836	5.97646	-65.71875	7.00753	7.39913	50.22314	20.11874	7.52640	8.62513	73.47453	1120.87842
