SO2	PM2.5	Pb	C2H3NO5	NH3	CH4	PRES	NOx	longitude	latitude	CFCs	CO	H2CO	PAHs	warning	O3	PM10	TEMP
7.35661	7.09024	47.52894	0.18353	5.65497	8.09177	1190.47677	4.20093	-91.77127	37.95143	55.16720	6.38146	59.55866	9.47202	0.00000	6.97097	3.60206	18.84709
7.65197	9.11940	64.18272	21.85368	2.40870	7.54825	1165.44199	12.38604	88.1453	22.4711	53.37500	8.68456	56.91473	7.63034	0.00000	7.01623	12.43407	21.55666
7.19734	5.12488	56.55649	0.30573	7.59601	5.91725	1134.29806	7.00324	-2.1875	51.26	60.05399	3.60691	26.75326	8.77752	0.00000	8.44628	6.67952	18.67309
8.26844	9.15237	54.77381	0.19475	6.04976	8.98100	1173.58653	6.25215	-71.08977	41.9001	37.85395	5.02950	68.76940	9.73241	0.00000	6.70163	6.76947	18.99009
6.91128	5.33053	63.56786	0.70141	9.06829	6.60494	1159.74742	7.50371	-0.2	51.65	45.63496	6.47573	46.30477	3.74081	1.00000	7.69041	8.65466	8.71524
6.66038	4.74683	53.04266	0.29706	4.83290	6.50247	1061.16981	6.39610	4.69889	50.56149	23.98189	4.40705	42.97480	7.03707	0.00000	6.40963	6.28809	25.86189
6.94314	7.38557	69.02056		6.30827	7.09707	1106.03209	4.85880	35.90057	56.85836	42.01700	7.02939	47.77696	9.25223	0.00000	7.61664	4.67793	32.09725
5.77044	4.44708	60.59736	0.38296	6.31341	4.81442	1089.61025	8.64774	-82.4017	23.0072	27.96812	8.86283	60.96742	8.59432	1.00000	7.77506	8.29644	5.15151
8.09994	6.40744	26.19118	0.23752	9.19377	8.80096	1147.45188	7.54991	-119.48568	49.88307	48.57347	6.17773	61.94110	7.41159	1.00000	6.83779	6.97987	11.91739
6.12281	5.60220	80.58850	0.17137	4.59180	6.72433	1091.45680	5.99506	8.51667	51.88333	66.10352	5.51615	40.94517	7.23864	0.00000	7.43612	4.56521	26.55605
6.54288	5.67645	27.57332	10.39611	9.14249	8.05344	1178.48052	5.88480	72.68533	22.75218	57.54406	9.68598	42.48233	10.73962	1.00000	8.40842	11.68542	13.94277
6.87726	4.82949	58.09655	0.26845	5.63053	6.82920	1083.48108	6.25456	85.83334	20.88197	46.96647	5.58418	63.38442	8.69243	0.00000	7.66616	6.76281	18.62007
5.24581	5.83685	31.80202	0.26872	4.35746	7.89261	1106.31290	7.95303	7.02238	52.21099	21.08765	6.66740	66.07755	5.89257	1.00000	6.36243	7.33067	13.03452
6.57112	8.63937	64.38096	3.90636	4.13615	7.94321	1136.41301	10.89888	83.36889	26.76628	46.07243	6.96758	60.96626	7.47580		8.50956	10.68207	25.11094
6.55629	4.22044	49.36128	0.41655	5.56749	7.91617	1103.05043	8.69964	-119.0376	34.21639	66.15844	8.03704	62.45537	8.15975	1.00000	6.63767	8.14168	18.16040
7.29603	5.94124	29.83085	0.17746	4.92635	7.73770	1051.91041	9.56594	4.07601	50.88506	41.45747	9.99950	64.49055	5.04796	1.00000	8.27663	6.36639	-5.84952
8.07503	6.66057	63.96976	0.57869	4.84308	6.43500	1178.50290	9.80212	129.96972	33.4425	36.97969	3.61038	72.93602	9.09477	1.00000	6.10155	8.31939	31.30937
7.10407	7.52961	21.65185	19.42051	6.80449	6.04533	1184.89166	3.48256	119.58627	23.5654	50.25557	13.65975	87.21478	9.05355	1.00000	8.56772	12.31556	15.92242
7.85730	8.03662	46.00711	1.68770	4.26804	6.55441	1162.18620	8.87502	-117.70755	33.52253	61.55823	6.58154	59.34619	10.13786	0.00000	7.40113	9.82362	25.83155
6.47370	5.26764	40.68705	0.16851	9.12304	6.64826	1164.87560	8.66482	29.26639	37.58105	55.82173	5.71095	61.39659	5.70996	1.00000	7.39174	5.33293	9.65314
7.96690	6.17497	55.85735	1.15579	6.50704	7.29822	1108.95419	7.28002	106.85417	-6.48167	63.02620	10.95262	42.67238	8.39941	1.00000	7.13160	9.41722	7.92295
8.91195	8.14264	71.02221	1.19349	5.54608	7.99506	1119.54089	6.37530	-94.74049	32.5007		8.08955	61.35106	5.49865	1.00000	6.45153	9.41800	4.70890
6.58627	8.59363	40.24762	0.10696	7.34285	7.64246	1087.87673	4.52427	2.31889	35.21222	42.11173	8.09634	44.49240	10.13239	0.00000	7.08320	4.92910	-2.06394
8.56729	4.31874	40.62471	0.26359	4.64339	8.47985	1191.76780	8.67797	-2.01111	52.66277	66.86559	7.93107	58.99414	6.44464	1.00000	6.60681	7.19178	15.46862
7.03926	5.60472	49.43513	0.20638	4.91488	7.20951	1134.94669	10.32658	-116.21677	33.7207	49.70348	7.47540	38.45057	8.24780	1.00000	6.36128	6.98471	22.50011
8.80099	7.38765	41.67852	1.51091	6.63640	6.32684	1076.46919	6.89900	-75.11028	-15.21194	48.20760	10.11843	66.83615	7.18119	1.00000	7.10652	9.67997	15.02351
7.67210	10.84954	52.98144	0.17773	6.00060	6.02874	1114.25008	8.29068	123.62494	12.37169	51.91080	5.76239	30.67920	7.74602	0.00000	8.94715	6.13485	25.77793
4.72550	7.31613	44.53318	0.26955	8.56296	5.70065	1122.93080	8.13048	78.27539	12.95629	44.97536	7.36417	59.11425	3.20095	1.00000	6.40346	7.24921	10.50889
8.03384	6.32736	56.71100	0.34674	3.62840	6.89693	1136.69980	8.03608	68.11759	26.9423	44.59548	9.20579	34.19797	6.45944	1.00000	9.63549	7.44523	36.93594
8.44120	6.55329	61.92395	0.17711	7.62480	5.90974	1103.76176	9.19991	8.61839	49.68369	44.17088	4.74627	56.71388	9.88879	1.00000	8.09819	3.56533	10.98567
6.42739	6.98709	65.80780	0.04436	6.41828	5.94292	1078.52020	3.73932	120.33063	37.65181	27.66684	7.54988	40.36080	11.30455	0.00000	7.10297	5.26929	17.04168
8.22553	3.70885	43.98461	0.23745	4.18598	7.71676	1176.50269	8.28886	-1.5443	50.75767	35.93777	4.42770	72.25304	5.48816	0.00000	8.27472	6.82042	-0.48398
7.55882	4.44306	58.32008	0.33597	4.83288	6.98999	1115.33936	9.77841	38.15035	49.41029	38.37369	6.98172	72.20369	9.33487	1.00000	6.28325	7.55378	2.22688
6.10759	5.21363	68.51887	0.06243	7.05371	8.65386	1127.67607	8.45837	39.85331	57.30185	37.64375	8.69608	71.61857	7.73521	1.00000	6.82440	5.51693	17.42158
6.88503	6.22887	58.17798	0.19667	4.67927	7.60521	1110.24075	4.74042	138.89585	36.33011	57.12552	5.34899	57.06586	7.96330	0.00000	7.27285	3.87403	13.88092
7.37230	4.97949	51.53982	0.25361		6.21827	1182.20405	8.68453	-0.74934	51.62907	31.65027	7.15851	67.28951	5.66448	1.00000	7.04739	5.99623	19.59906
5.91204	4.66398	72.41415	0.40883	8.61351	6.75153	1193.07419	7.87373	128.9889	37.1759	50.42703	8.42089	69.04221	6.10088	1.00000	6.36459	7.87762	-5.38574
8.54816	7.72097	55.98174	0.22000	7.75266	6.61944	1073.60089	8.51460	136.84186	34.4833	52.74659	5.97452	67.91954	3.68501	1.00000	7.18764	6.38307	14.90646
7.48209	7.06005	58.09655	0.13567	4.59297	7.35814	1066.39620	7.07459	-98.1664	19.32932	20.66188	7.16164	48.59645	5.39319	0.00000	7.55707	3.98510	12.09980
5.11402	6.99727	53.57623	0.24103	3.96390	7.34819	1127.27053	9.34674	21.32778	42	42.57344	7.95415	62.88265	6.14357	1.00000	7.66676	6.49665	15.23344
7.62550	7.53626	60.23706	0.25026	7.69836	8.00793	1052.14963	4.58804	29.26639	37.58105	57.38063	3.71206	56.28024	12.52416	0.00000	7.32106	6.80136	18.75695
7.87942	11.15872	88.34754	0.15965	6.24490	8.03836	1091.85304	6.72239	1.33467	43.61058	67.32227	5.86047	52.28820	7.22517	0.00000	5.23284	5.76714	2.20572
7.14744	8.74686	52.89869	0.18093	5.81957	7.48284	1090.81154	6.53752	-81.38758	30.17746	46.70760	9.32494	50.45256	6.91512	0.00000	8.18015	4.79790	4.30952
7.29022	6.32101	83.54350	0.44929	4.65633	6.30898	1134.39383	9.11182	-71.23106	-32.45242	58.02839	10.95494	44.16639	9.68034	1.00000	7.29391	7.81088	19.77097
8.12459	7.01661	60.34467	0.61870	5.63339	7.51783	1064.13098	8.45536	120.5875	16.455	54.63930	7.40149	62.38467	7.24370	1.00000	7.21166	8.52141	21.47034
6.17618	7.87728	32.94631	8.20289	8.06963	7.61452	1095.36205	7.30170	24.75	55.25	41.67507	5.20594	73.90958	10.90587	1.00000	7.99838	11.44638	13.13345
8.40487	5.62387	65.71802	1.87055	7.33287	7.22995	1073.54780	8.37496	13.44275	38.07789	45.57794	10.03013	58.94377	12.03218	1.00000	8.36061	9.87122	12.20742
7.76780	7.33036	51.81395	1.01958	5.55098	7.51999	1129.63884	7.67041	1.6	43.11667	58.33126	4.59738	24.47316	12.29090	0.00000	7.27253	9.25002	19.12690
7.30852	4.41837	79.91663	0.17750	9.65676	6.43237	1134.35342	8.54685	67.84222	40.11583	38.22126	4.67676	60.84247	7.16524	1.00000	7.04090	5.76887	7.67602
4.76371	5.49340	64.03779	0.26613	6.12529	6.17204	1169.37987	11.40253	-93.08883	45.16024	41.74761	6.22915	26.21360	8.99449	1.00000	7.99503	6.66004	19.45709
7.69503	4.97247	55.11212	0.23635	4.11886	7.96750	1073.08142	8.55067	51.49621	36.64852	54.30169	11.13744	64.37843	6.61603	1.00000	7.25526	6.91721	7.53675
10.11223	7.80174	41.81313	1.85532	5.39258	6.08662	1193.94188	6.46319	116.11768	24.28859	59.60406	10.43639	53.83471	8.17265	1.00000	8.04284	9.88244	7.12572
6.43561	5.57389	46.55928	1.34609	6.02414	7.51617	1136.82461	7.29225	116.11768	24.28859	46.70616	7.47426	65.04698	7.57134	1.00000	4.21511	9.48364	7.65357
5.61506	6.76111	32.65416	0.18153	4.94756	10.53983	1057.70612	5.41647	-63.13414	46.23899	35.91906	6.87332	28.26704	7.60489	0.00000	7.51407	4.91311	21.90904
7.23279	4.97895	42.66226	0.16220	7.85011	6.49269	1168.77273	8.33080	138.89585	36.33011	62.08515	7.66013	39.02605	5.77550	1.00000	6.68033	6.19435	4.09635
5.82423	6.26470	50.76718	0.30451	8.26767	7.49460	1120.67593	8.64817	110.71639	-7.54972	56.13568	4.78385	39.77791	2.88542	1.00000	7.30059	6.27789	27.25986
7.70145	6.34802	61.15829	0.13422	8.02259	7.93687	1179.24421	8.68200	-71.08977	41.9001	47.68318	6.90143	69.53466	6.44615	1.00000	5.98402	5.80738	19.36552
7.11475	4.60198	68.41020	0.52647	6.34800	6.06665	1087.70267	7.65022	-81.79819	41.48199	49.23176	8.35149	53.42414	7.72909	1.00000	7.63561	8.47846	29.23144
4.96915	6.38923	66.70548	0.17946	8.08945	7.57084	1143.83659	8.59667	-77.43532	20.14298	68.88659	6.16051	62.81366	5.14854	1.00000	6.70730	5.99107	-3.49529
7.81275	9.76562	49.94437	1.41156	3.36551	8.00877	1069.24588	9.89510	9.15214	49.97704	54.82122	7.46393	48.21730	6.23865	1.00000	7.32719	9.60806	32.35910
5.67499	4.22944	8.50227	0.19524	7.74109	6.92661	1057.31369	9.78262	12.70038	45.9836	50.04082	3.27895	65.98619	6.82311	1.00000	7.32600	3.16619	12.98261
6.73740	5.74376	59.86874	0.17219	7.28486	8.23909	1138.55181	8.63419	2.29026	48.77644	50.05638	5.77154	63.61823	6.65446	1.00000	6.95090	4.56199	27.30542
6.73096	6.85860	23.03685	7.76574	5.12400	7.10067	1140.78308	8.02511	-91.77127	37.95143	52.87949	7.81248	81.12266	5.84151	0.00000	6.43219	11.38938	10.92357
5.52129	4.32340	40.98282	0.49725	6.84899	8.94781	1109.14668	9.92677	114.33333	-8.43333	63.92602	3.83167	50.83479	9.22645	1.00000	6.83296	7.98595	23.95456
8.69781	6.41902	39.61545	0.36922	8.62803	7.21919	1062.30132	5.24399	-74.28459	40.5576	40.52334	5.50748	41.65623	11.20152	0.00000	7.89962	8.17675	20.04636
7.44091	6.29664	57.70935	0.74132	5.67764	8.72638	1068.84667	7.73338	5.22778	51.955	57.79062	7.40738	40.33164	8.76090	1.00000	7.34871	8.79782	9.61434
6.94031	4.66479	56.30878	0.17702	3.75359	6.46700	1121.72649	9.63784	-91.11667	14.93333	41.58529	9.19237	59.98822	5.46121	1.00000	6.73485	5.66955	11.19059
7.96837	6.74362	61.70930	0.35562	7.80691	7.28186	1154.35263	7.78257	-88.70464	34.25807	58.76025	7.21917	41.42128	6.82638	1.00000	7.90400	7.51482	26.59680
7.59609	7.85372	53.90046	2.16993	6.07187	6.53152	1069.52165	7.43113	68.11759	26.9423	82.90494	12.24574	59.87980	11.09051	1.00000	7.17610	10.05705	12.96572
6.88205	5.48083	42.98307	0.87081	5.20577	7.65390	1192.37625	8.20537	59.4839	58.7002	36.41689	8.15042	57.79191	8.61375	1.00000	5.58221	8.96702	16.27419
7.47666	9.68235	43.93130	0.24891	6.58673	7.82020	1189.94314	5.34900	2.29026	48.77644	52.82819	4.92097	48.81856	10.90479	0.00000	5.86335	6.69549	21.70481
7.48560	5.13201	40.66348	0.11681	6.71008	8.26357	1110.89309	6.38741	71.30633	21.34222	43.45810	5.03110	45.82902	9.34522	0.00000	8.41824	6.38657	8.61224
6.62738	9.52827	37.86967	0.19621	5.51016	5.18201	1166.44462	4.66220	-119.27337	50.26729	67.87932	5.23046	73.64856	8.00764	0.00000	6.46394	6.54589	7.10584
6.48979	6.49430	35.70717	0.18718	6.97796	7.84388	1128.94447	7.32592	120.4861	16.0438	67.99558	6.35010	59.60720	8.32270	0.00000	7.29208	5.64010	9.90446
8.17649	5.77659	55.78798	0.70893	6.33416	6.83514	1077.55761	9.19169	123.99333	12.97389	41.91852	9.35686	45.09030	9.05032	1.00000	6.18966	8.73862	4.60897
9.23340	8.25592	55.55146	0.29732	7.62442	7.23875	1165.01815	8.47730	-97.54667	30.5427	49.43346	4.74362	42.97832	9.37393	0.00000	6.92159	7.51074	20.92078
6.89971	9.00959	67.90479	2.00237	4.70386	6.37446	1149.32313	11.14113	-97.92977	38.06084	53.05112	7.73920	57.92122	6.55976	0.00000	7.79863	9.95443	26.32976
7.44146	6.47024	46.46803	0.16373	8.17103	5.95555	1053.70210	7.70041	-95.63079	31.76212	51.04004	8.24646	63.14304	6.01102	1.00000	8.12698	7.35240	19.82910
6.38918	6.37475	36.16923	0.15254	8.27332	6.81677	1138.77039	7.94996	117.7	35.85	27.02539	6.25439	67.14776	6.98102	1.00000	7.97013	6.02058	-11.33898
6.79057	5.99089	51.56443	0.23611	6.67516	5.37837	1058.72831	5.69965	-1.32471	51.40148	47.91319	4.80977	51.83382	8.53730	0.00000	7.19775	7.11548	-2.25822
5.88620	5.60753	24.10918	0.29344	5.17792	8.51287	1130.99913	9.81249	-90.10674	29.84576	64.86428	8.19348	57.20625	6.20773	1.00000	7.75414	7.07050	26.22092
7.51655	7.10314	74.22740	1.18059	5.23670	9.48638	1112.60997	6.61606	24.14662	65.84811	45.49449	12.31249	45.51845	9.37863	1.00000	7.52691	9.46985	2.11960
7.01400	4.51447	57.07574	0.28071	6.26691	7.44035	1137.23833	5.58160	4.52514	12.74482	38.11251	5.11536	63.71354	10.07078	0.00000	6.66792	7.46271	15.97151
7.39922	7.49259	30.80062	0.14208	3.39040	5.61502	1076.57559	9.56914	-48.59278	-23.7975	73.79357	7.38580	34.87973	4.82057	1.00000	7.93781	6.39081	13.61035
9.11526	6.82997	58.86851	1.08989	5.86169	6.48997	1112.65629	6.70411	78.40102	27.9247	39.02002	4.43045	37.86739	10.01513	0.00000	7.96772	9.23415	1.50739
6.59940	9.12994	49.30438	0.57182	3.43160	7.35724	1087.82639	5.98973	24.75	55.25	57.74584	6.02698	77.71015	6.61238	0.00000	6.30061	8.35986	5.48886
6.99169	5.86004	44.37314	0.19616	7.62981	8.01598	1147.48664	8.95384	-77.96389	39.45621	34.21181	5.97741	46.91288	6.00891	1.00000	6.77826	5.72978	18.36503
7.47928	5.88516	50.02617	0.21180	8.71833	6.80980	1122.99922	9.28592	-1.06667	53.78333	43.91490	3.40704	62.02207	6.08342	1.00000	6.58673	4.22316	6.09453
6.95053	4.48018	76.92848	0.42351	5.54007	8.33531	1180.40020	8.62614	116.82887	-1.26753	48.12753	8.54267	56.27639	9.77866	1.00000	7.25104	8.31554	22.47467
7.02842	7.75127	53.16602	0.93043	9.45163	7.00844	1108.24234	7.47749	-84.62081	42.7392	45.85367	6.09885	57.90032	2.00148	1.00000	6.45042	9.14259	17.36244
7.45654	9.70748	31.32479	0.45110	4.94662	7.82463	1094.72175	7.67318	-2.77259	37.49073	60.05293	6.87853	46.03575	8.09494	0.00000	6.74759	8.06042	8.32756
6.91695	3.52554	47.05259	0.44075	5.40299	5.95763	1082.56755	8.17776	-122.24064	47.80527	50.80049	6.00006	38.37729	8.14387	0.00000	6.73626	8.01362	-5.08019
5.86624	6.60362	74.32677	0.13369	5.78456	7.78029	1174.97469	5.79339	4.92235	7.65649	54.34978	8.59380	73.91581	9.38016	0.00000	6.45474	6.08381	3.47449
7.80641	7.64316	56.58701	4.63181	6.05439	6.99536	1058.96043	11.64866	78.55757	17.34769	65.84221	6.74900	75.33530	7.19505	0.00000	8.01030	10.84080	20.86942
5.05584	6.61328	52.32314	0.15115	5.75640	8.26793	1134.17500	6.13047	-1.5443	50.75767	45.97115	5.38235	53.66677	7.07137	0.00000	7.55809	5.16977	46.34755
7.68770	6.50057	75.38264	0.21287	5.00939	7.79594	1174.00533	10.65715	-86.11084	41.75338	43.34912	7.80602	57.97615	7.17660	1.00000	7.39682	6.60693	21.74616
5.93591	7.30655	29.36955	1.98804	7.02265	6.63690	1062.37830	8.08197	-79.00453	-2.90055	54.15104	8.29166	58.23519	9.32643	1.00000	6.61820	9.97122	26.12670
6.75607	8.95085	77.07756	0.33091	5.80969	5.11594	1169.75536	6.76595	-71.08977	41.9001	45.52962	6.03644	64.08186	7.39308	0.00000	8.19717	7.70736	-0.19781
6.54356	6.85650	42.77276	0.24289	5.51692	6.74228	1128.56698	10.21975	-69.96533	43.91452	41.16497	9.70122	63.73390	8.81427	1.00000	9.47271	7.23275	25.70520
8.09178	9.54778	31.89426	1.46095	7.52933	5.87653	1070.59989	9.30995	-117.29198	33.03699	56.90707	6.60506	56.86633	10.47867	1.00000	8.11858	9.62170	22.32733
6.36423	6.32845	58.41967	0.72492	6.09422	7.22245	1095.86516	8.64403	-102.36764	31.84568	71.02793	6.97774	52.67876	9.21582	1.00000	6.52925	8.84394	-1.97718
7.59202	4.03775	77.98248	0.22260	9.16532	7.31086	1115.26336	9.22663	86.68363	23.49668	31.59757	3.56857	41.12180	6.06192	1.00000	6.74667	4.09103	9.13108
6.97409	6.15600	29.58857	0.08823	5.35207	7.67789	1087.05372	4.76365	37.55	6.03333	46.25142	6.75889	80.88389	9.55740	0.00000	7.66225	5.02017	20.39090
7.27270	6.08936	47.59025	2.56367	6.92708	6.03460	1058.05609	6.09817	8.88104	45.79377	53.42642	9.32962	70.63530	7.49071	1.00000	8.35216	10.23144	27.10791
6.57657	7.03778	66.22432	0.16605	5.68334	8.52452	1102.66467	4.29446	4.92235	7.65649	58.57310	7.95214	55.60553	10.24833	0.00000	7.40609	4.19833	11.47607
6.97928	5.65300	37.90335	0.28278	5.87845	7.05166	1195.96170	6.36756	71.57737	21.53889	53.99564	4.70878	59.38440	7.64678	0.00000	7.91353	6.09642	13.44429
7.11926	9.22041	58.39246	0.58681	4.36615	6.73046	1161.80795	9.20587	-7.32097	41.1053	56.37520	5.61991	60.14172	7.80402	0.00000	7.96971	8.59810	14.64095
8.03752	6.24751	42.59239	0.58883	9.12317	7.29606	1190.65406	6.54715	78.27539	12.95629	35.19713	5.69057	55.21121	10.87244	0.00000	8.40783	8.56136	30.39912
8.54944	4.94897	58.95635	0.15716	2.99412	8.56794	1193.36809	7.80145	99.96667	8.43333	44.32546	4.68324	69.15341	3.77511	0.00000	6.23370	3.74412	23.59863
6.76987	6.02554	65.10704	0.24257	4.41283	7.68214	1161.30450	10.39665	5.06258	7.50251	51.26929	10.08011	58.35889	7.90321	1.00000	7.85532	6.59849	16.47493
6.11049	3.19294	45.39534	1.78974	8.46699	6.76484	1198.65170	5.64362	-75.11028	-15.21194	48.69358	3.64548	48.03849	12.88416	0.00000	6.33841	9.85867	9.97154
5.20777	5.65490	55.38360	0.27069	8.37640	7.75910	1058.80136	8.09420	9.22796	48.46458	27.93056	7.31403	50.81391	5.55484	1.00000	9.06102	7.46610	9.75288
9.03673	10.46431	60.12908	0.24929	5.20308	8.70673	1061.13492	5.54618	12.16179	48.52961	41.74314	6.95503	37.87316	7.16819	0.00000	7.02136	6.85725	21.88982
6.21785	7.30023	46.23555	0.11453	7.80750	7.04807	1088.66797	8.70385	-76.51552	39.32011	47.95761	5.37580	52.91791	5.52105	1.00000	6.77204	4.81553	5.47109
5.26750	6.55563	60.60847	0.22484	7.37717	8.52805	1178.94331	10.02695	85.94001	25.49043	61.33776	5.26739	40.52060	6.14372	1.00000	6.92476	3.24953	6.77543
8.35031	6.09379	48.06931	0.19622	7.85578	8.17032	1175.68394	8.96583	110.71639	-7.54972	59.23332	4.80860	52.06954	5.66455	1.00000	7.08443	4.55583	6.74228
7.22173	5.10178	46.63835	0.11858	7.57742	7.33249	1195.16149	9.09856	-71.19901	-30.60106	43.06317	6.18815	49.57806	6.09491	1.00000	6.29941	5.26921	16.11392
7.32762	5.62407	36.52931	0.12555	9.83170	7.66662	1181.91573	8.82678	98.19151	14.0823	26.42610	2.83182	35.65666	5.27030	1.00000	9.99353	5.74862	11.96531
5.46565	3.39302	41.56871	0.19665	5.60488	7.23143	1065.93384	9.81015	124.3697	9.6531	41.42240	6.67591	69.17337	8.33351	1.00000	6.25750	7.28065	21.16831
7.94520	5.83185	36.42589	0.29178	6.22945	7.45001	1117.63622	9.93891	136.84186	34.4833	58.69458	7.80125	36.65333	9.57180	1.00000	8.01020	7.70642	21.44329
7.77868	4.36862	53.36649	0.40900	5.92420	5.82177	1061.27606	7.58992	30.96755	49.07866	41.99229	5.26269	32.53134	7.77508	0.00000	8.77615	8.27760	11.08691
7.72938	3.80104	62.34879	0.39700	5.71463	7.39190	1074.37681	9.03691	-74.38987	40.65538	55.21370	6.40703	81.94493	6.87925	1.00000	6.53433	7.87657	21.56232
7.70712	6.96336	73.05038	0.66490	9.56703	5.90164	1099.58454	7.41975	-53.13722	-22.92306	31.56007	5.44084	35.34852	3.73626	1.00000	7.89233	8.64866	18.71036
9.36695	5.92596	44.05610	0.18904	4.53050	8.49554	1060.01892	6.79572	-72.47417	7.83389	41.11546	6.06170	56.52549	5.89805	0.00000	8.70851	5.51914	2.95480
8.14409	4.53554	45.32237	0.12894	8.54092	6.15026	1186.87175	8.33962	-73.9614	10.15031	46.92308	6.90279	61.32597	9.08181	1.00000	8.53029	5.70416	-1.61531
9.02795	6.35288	33.28299	0.20536	8.08237	6.85914	1064.81539	8.29597	4.18333	7.6	61.21685	7.47798	56.37303	6.87758	1.00000	8.10407	5.95196	14.18219
7.98189	4.69483	67.51699	0.19716	6.26941	6.17515	1175.65815	6.54558	38.01667	-5.41667	49.81057	5.97250	50.37348	9.53000	0.00000	7.61073	7.28625	6.01477
7.54605	5.35214	62.54818	0.20882	7.69095	6.83156	1079.17466	5.27180	-95.63079	31.76212	47.52094	4.23059	48.20559	10.83459	0.00000	7.34259	6.96104	19.73432
6.77988	6.63494	38.33585	7.30971	6.34911	6.40036	1156.84710	11.00265	137.4	34.81667	56.00795	7.77726	49.16677	6.51534	0.00000	6.43226	11.32755	11.62360
6.87786	5.25613	48.32489	0.19466	8.32604	7.26669	1057.40261	8.08375	9.0027	11.86064	37.82755	8.06981	51.66629	7.93629	1.00000	8.26906	6.01103	15.05202
6.97171	5.64689	74.32419	0.17434	8.45879	5.60645	1057.39118	9.01818	-76.88442	40.2737	67.34597	4.74480	48.40996	7.76679	1.00000	6.98352	4.72915	17.54445
7.55284	4.60776	40.34684	0.39327	6.09533	6.46035	1136.94297	8.21683	-82.32483	29.65163	49.68252	3.48307	49.95166	5.97905	0.00000	6.83112	7.90401	9.46375
5.83475	5.21133	43.62507	0.46441	5.57726	7.57216	1171.13716	8.74021	82.85749	17.54907	36.92938	8.49737	75.56433	6.47250	1.00000	6.81248	7.78857	16.25978
5.90950	8.27650	31.76736	1.51298	5.30698	7.51972	1108.06030	9.69084	-72.22625	18.57677	29.84397	7.30368	59.19782	7.16423	0.00000	6.51288	9.70199	16.09340
8.16069	4.77604	55.77244	5.74983	7.64651	6.14339	1120.77040	6.53236	140.11667	37.56667	55.39491	6.43727	72.21555	10.00802	1.00000	6.48106	11.07772	21.32609
7.04028	4.51362	63.70021	0.21601	8.65153	7.07975	1067.10252	8.63440	114.10479	22.37066	74.60569	5.19263	63.58129	9.37808	1.00000	6.58883	4.65304	3.29193
5.78704	5.84072	34.22690	0.17065	5.49499	8.06559	1177.87662	5.51014	1.6	43.11667	60.52152	5.95175	47.34149	8.41189	0.00000	6.72783	6.09697	9.00288
7.58660	4.55921	65.54126	0.20935	5.75418	7.67468	1107.20343	11.25944	13.44275	38.07789	46.80940	8.46287	48.91490	6.96241	1.00000	7.40851	6.44434	22.39549
7.90155	5.39784	55.89692	0.14287	7.56370	6.97741	1078.07668	9.29092	4.92235	7.65649	55.96320	4.60286	38.54402	5.59667	1.00000	6.64942	4.82575	2.89790
4.78218	5.37230	67.47491	0.08502	5.99621	6.58947	1170.29090	11.81998	14.34085	40.87363	77.44368	7.44592	65.77546	8.51080	1.00000	6.55413	5.97658	32.54438
6.46043	8.54428	66.74397	0.32854	6.94989	7.84056	1129.16260	9.10244	8.61839	49.68369	46.35432	5.11373	30.24650	9.07806	1.00000	7.57832	7.87431	-2.60501
5.66731	5.61423	30.74444	0.12705	3.94292	7.63290	1099.25423	6.24177	31.4976	26.67319	50.58138	7.98205	70.23388	7.61097	0.00000	7.29574	5.46210	3.05967
8.54854	5.72134	60.37093	0.17341	5.79200	7.90990	1193.46373	7.46078	-119.48568	49.88307	50.63754	6.22598	51.34009	7.29901	0.00000	9.71868	5.60641	23.81084
6.51206	7.42214	50.05953	0.44610	7.47979	6.62543	1125.24094	8.02585	97.01124	17.30858	78.65238	5.06875	53.63377	9.02267	0.00000	6.20261	8.26266	13.02411
