NOx	PM10	latitude	Pb	TEMP	H2CO	NH3	PAHs	CFCs	PM2.5	CO	longitude	C2H3NO5	PRES	SO2	CH4	O3	warning
7.47958	6.10981	44.75874	37.90371	26.64119	72.51840	9.15727	6.85059	72.25443	6.91632	6.84229	19.21437	0.03166	1107.94021	6.84750	6.85975	6.17582	0.00000
6.61184	10.39790	46.7055	45.42313	5.00421	50.75629	3.85233	9.91179	45.85797	7.69596	10.02235	38.2739	0.58524	1178.91997	7.81355	8.63037	7.99185	1.00000
5.69740	9.81595	21.53889	40.99516	12.43792	62.91231	6.30589	10.07748	37.45901	8.47316	7.25267	71.57737	0.33365	1122.00681	8.74740	6.35711	7.12061	1.00000
6.71063	7.54873	46.08333	30.56422	-1.58180	65.13726	7.80741	10.36375	54.99845	6.91514	6.89514	122.08333	0.06207	1088.23887	7.42882	6.84452	6.50093	0.00000
5.97333	5.77132	13.44581	57.62862	17.93948	61.57493	4.27919	8.18392	39.85638	8.30655	5.51623	101.18445	0.04104	1060.86510	8.98817	6.49239	5.54973	1.00000
6.13723	9.67082	50.5107	23.94479	14.19903	52.85462	9.01067	5.84054	32.54398	6.41353	9.12675	18.30056	0.27482	1080.42347	8.99219		8.16621	1.00000
8.15794		35.06544	31.49430	12.57263	49.95702	9.79913	5.28495	54.16526	8.64240	11.22020	1.04945	0.10932	1089.37438	6.24188	6.72415	9.33709	1.00000
6.26380	9.61345	42.24113	65.31936	17.22713	52.53705	7.03379	5.06443	33.28661	7.43686	7.26963	-88.3162	0.29373	1088.09402	9.72679	7.39766	5.78096	1.00000
5.48107	8.43254	36.53333	56.35653	5.90226	50.59857	7.89136	7.58820	55.54940	6.98008	8.89526	136.61667	0.10158	1111.03058	9.35445	8.08079	4.84519	1.00000
6.60915	6.28219	51.21187	37.84462	6.79024	79.23387	9.14044	10.19338	64.91824	8.95312	6.50694	4.25633	0.03761	1138.43580	7.50998	7.80925	6.74964	0.00000
9.02187	11.18077	2.41669	48.82331	2.32483	46.58399	6.93288	9.45566	51.15538	8.57732	6.58090	30.98551	1.28519	1175.19438	7.87231	8.59061	5.12816	1.00000
7.21896	8.24698	46.1351	46.23690	43.27298	68.42093	7.25215	8.12780	35.77135	8.17763	5.96617	-60.1831	0.09654	1061.53496	7.36394	6.65901	6.65421	1.00000
2.96179	10.31745	28.90054	57.94469	4.82971	42.57353	9.41066	9.01499	62.89817	7.74769	6.89858	-81.26367	0.55281	1060.47204	6.95410	7.61034	5.68429	1.00000
6.53327	8.11601	-3.5403	35.16935	13.89811	41.95397	6.89870	8.22658	55.10866	8.26138	9.99490	118.9707	0.07613	1143.80017	8.62389	7.06565	7.00043	1.00000
5.83821	9.52755	-19.72806	32.28039	10.42901	40.03084	6.44562	8.83512	65.99030	7.87649	5.90170	-50.19556	0.26273	1060.34913	7.89669	8.37854	7.41296	1.00000
8.86484	13.21325	44.97639	55.91348	6.62812	32.01195	6.27726	9.17438	53.24654	7.19188	6.20353	19.61222	9.60454	1184.32731	8.47179	7.13338	6.04733	1.00000
7.50300	8.30439	48.77275	59.84729	18.44419	58.74186	10.13903	6.15483	76.27087	7.53622	9.79769	5.16108	0.09090	1066.95200	7.94615	9.22208	5.90201	0.00000
4.95160	10.65389	19.64745	39.43473	8.85859	37.52336	5.47254	8.21562	41.17200	7.02971	6.02489	-102.04897	0.76982	1189.25561	8.35907	7.26651	7.02849	1.00000
7.63575	8.83728	48.35149	59.40323	40.42878	51.08575	5.28222	9.13478	34.21379	8.74173	5.05660	8.96317	0.14248	1096.44972	6.44110	8.19939	5.86966	1.00000
7.90922	6.14020	42.7392	50.36333	7.23558	38.38503	8.47417	10.07193	44.81823	9.10362	5.55186	-84.62081	0.03374	1163.93366	8.63560	8.02435	5.56032	0.00000
5.85978	9.31698	-22.45667	37.64101	2.71702	67.71758	7.20490	8.39329	37.78784	9.88279	9.65208	-47.53028	0.21101	1097.49527	8.46970	8.00999	8.01902	1.00000
5.66167	8.72159	22.4711	50.65532	14.55851	31.83006	4.53385	7.69715	67.56165	6.88975	7.36017	88.1453	0.13523	1125.45950	8.19102	5.81011	4.87516	1.00000
7.74296	6.81739	41.0051	57.74288	14.73470	54.87947	7.34170	7.85510	30.14297	7.29148	11.66438	-73.78458	0.05156	1170.92926	6.48618	8.60763	7.31347	1.00000
6.85114	9.03134	43.91452	56.06150	3.83583	25.32509	8.93542	9.23198	27.25031	7.32486	6.74398	-69.96533	0.15765	1141.34237	9.02251	8.38680	8.45711	0.00000
7.64533		48.98333	39.34634	16.76738	62.06668	5.36202	8.17919	63.61425	8.75763	10.27753	2.61667	0.27646	1148.74283	8.22510	6.95777	8.29216	1.00000
6.08153	9.84395	16.06213	60.53008	20.50610	57.33078	7.58603	6.45419	38.79512	8.18074	8.63604	76.0586	0.35089	1178.92312	8.03164	8.43840	8.00159	0.00000
7.34348	7.97599	30.75545	47.01120	11.07824	49.00583	9.08444	4.63287	51.60538	8.06727	10.65012	20.22625	0.08418	1187.71808	7.87160	8.88851	5.94099	1.00000
4.96587	11.01648	10.10649	49.29843	12.92893	32.87591	9.17680	5.75693	60.57627	8.25248	6.81349	76.35484	1.08388	1170.20918	6.85965	7.62595	6.72453	1.00000
6.67180	9.91318	7.50251	49.12307	37.70255	40.82221	7.09542	9.42128	37.19601	8.87150	5.64324	5.06258	0.38623	1123.60261	7.38488	8.14895	7.47227	1.00000
6.45803	8.74154	-3.74912	35.32300	1.13155	86.11772	8.39026	7.29270	71.69733	8.80978	7.30783	-73.25383	0.13731	1059.35379	8.71591	7.02576	5.94248	0.00000
6.27106	10.05906	49.13645	44.28336	19.79865	51.48571	6.61657	5.40840	46.85472	7.71153	8.12046	8.91229	0.43973	1087.94970	7.20348	8.41212	4.67726	1.00000
6.18004	5.29318	55.63711	49.35399	11.97916	45.62226	9.92120	9.96017	60.62905	8.70808	6.89842	37.38115	0.02663	1145.40023	7.90695	7.71676	6.33970	0.00000
6.46532	10.32565	40.65538	51.34763	11.57094	54.52702	6.95004	5.67633	63.90784	7.26409	7.88485	-74.38987	0.54126	1084.09767	7.46887	6.41458	7.27740	1.00000
8.16925	10.85758	5.30383	60.00687	23.28511	42.95527	3.96083	8.23472	43.77560	8.30378	5.72312	-1.98956	0.93974	1157.58366	8.90955	7.54272	4.63009	1.00000
5.72972	10.62526	-0.71667	60.56945	22.40317	59.52756	9.79867	8.31284	48.97857	7.66256	8.92687	-48.52333	0.75277	1079.24068	8.44025	7.86103	6.79474	0.00000
8.17237	7.99133	45.40008	61.90016	28.35274	60.98217	7.36834	5.49407	77.54793	8.31397	11.36840	-73.58248	0.07889	1140.97747	6.45955	9.18958	7.64739	1.00000
6.97225	10.15906	-25.42944	24.20654	14.53914	60.46631	8.34693	10.71224	34.63019	6.85714	6.99360	-50.00639	0.45693	1134.91670	6.37009	5.47820	7.20481	1.00000
7.01032	9.42696	36.53333	40.75056	20.88835	49.62666	9.76152	7.48600	67.36253	6.63477	8.87591	136.61667	0.24678	1199.11886	6.10512		6.61088	0.00000
5.81686	13.37629	52.47774	57.98699	4.66746	34.25736	8.08497	10.86805	76.01550	8.41145	9.11962	10.5511	11.28502	1187.92796	9.04443	8.00884	8.29696	0.00000
2.90998	8.53918	53.37596	24.85087	28.16680	52.62774	6.57094	7.55823	55.80080	8.62903	9.04343	51.3452	0.12238	1162.08977	9.08144	7.73376	7.85931	1.00000
7.24170	7.42298	35.21222	51.43825	21.07784	30.80128	5.20841	7.98581	17.35655	7.44056	10.10795	2.31889	0.05901	1066.60035	9.59963	7.57471	6.69209	1.00000
6.56675	6.57992	33.3213	32.73979	8.99178	61.15752	9.38703	9.17086	43.69182	7.53665	7.37479	130.94098	0.03101	1053.06045	7.89478	8.02071	8.45042	0.00000
6.25483	9.71196	64.5635	13.46472	24.09914	41.17819	8.66426	10.79415	61.28829	8.90225	8.23289	39.8302	0.30404	1067.22471	10.25563	7.86974	7.95026	1.00000
7.07180	8.12031	41.72063	15.79885	38.22167	48.20147	8.64408	8.12149	59.07819	9.86835	10.79991	12.6723	0.07550	1161.95703	8.38668	7.77427	9.44413	1.00000
7.52306	11.98387	50.75	35.63976	26.76964	59.02792	7.69074	9.29596	63.72931	8.40717	11.60486	2.25	2.83484	1116.44596	7.69456	7.04656	8.34661	0.00000
6.37970	10.37274	-26.22861	60.74043	-7.24399	46.94825	6.88313	6.47752	47.10388	6.05154	8.43924	-52.67056	0.59607	1132.92988	9.72643	8.38846	7.01900	1.00000
7.70198	11.11047	37.95143	33.25169	26.87415	57.53265	1.54439	7.26549	27.04533	8.10930	7.73144	-91.77127	1.18500	1165.10882	6.36180	7.79135	7.08903	1.00000
6.92476	8.51670	6.25947	48.48411	16.08475	33.55891	8.02040	9.70728	48.48140	9.14144	7.47465	102.05461	0.11959	1188.46016	8.22394	5.38751	6.50915	1.00000
4.18124	10.64679	3.11988	28.67226	-2.54255	65.17387	9.96011	7.76328	44.42465	6.66885	7.19432	35.59642	0.74864	1152.40001	9.31717	7.93678	5.67821	0.00000
5.33056	5.60427	48.98333	71.28669	7.34365	46.91757	8.43360	9.88003	51.68949	7.45341	9.77261	2.61667	0.03064	1070.82758	7.86482	7.60192	11.18737	0.00000
9.00580	11.81686	54.39635	50.73025	25.67624	42.88908	7.61784	9.53904	59.72422	7.61489	12.01732	24.04142	2.40056	1099.88733	7.00428	7.36176	8.32012	0.00000
8.01389	8.55230	-16.25	39.85761	11.40173	56.43714	9.33403	5.74269	63.22328	8.95792	8.79579	-69.08333	0.11995	1130.20035	7.81461	9.73073	5.53306	0.00000
7.61668	8.32864	43.82634	38.15659	22.28893	47.54231	8.03527	10.25006	43.80924	9.70272	7.21060	144.09638	0.09063	1110.22682	8.79091	7.59782	7.16119	1.00000
7.30933	10.05706	13.73417	50.23468	7.25402	35.06264	10.05660	8.94699	53.19831	7.16969	10.65221	-89.71472	0.42589	1061.52212	7.45280	8.14074	8.79051	0.00000
5.44707	10.71174	48.86667	48.99406	6.31641	23.38596	7.08001	8.78094	52.78816	7.31588	8.04332	2.08333	0.80316	1073.17236	6.97193	8.13349	7.12830	1.00000
6.96691	8.36070	41.66394	47.20611	7.63433	68.70198	8.91639	7.52419	47.02394	7.67877	6.76304	-83.55521	0.09727	1077.56819	7.11678	9.50954	6.32046	0.00000
7.44332	7.95681	39.09112	54.35993	-12.34877	41.03921	5.56646	8.24559	72.49539	7.90535	10.75624	-94.41551	0.08010	1068.45989	8.85018	8.56775	6.02640	1.00000
6.52481	8.85819	7.6	46.30872	6.86592	60.27658	10.01622	6.74446	53.02935	6.70028	8.01289	4.18333	0.15154	1083.26047	7.90336	8.72088	6.75332	0.00000
8.93342		-4.16694	32.63686	35.48862	50.39972	7.49454	9.87480	20.15164	7.23621	6.41244	-40.7475	0.03563	1179.28565	6.54518	8.12629	6.10755	1.00000
7.69961	9.93344	10.63504	52.54121	4.42677	72.54558	4.96706	7.10785	50.00694	8.14464	10.13896	-85.43772	0.38234	1120.79166	7.76109	7.36973	7.51843	1.00000
8.15672	9.30646	26.91756	48.42380	40.97698	50.67923	4.70946	8.19237	52.52251	7.87267	5.82980	-82.07842	0.21358	1055.65237	8.33913	8.83874	4.93893	1.00000
5.29036	12.06339	42.22718	45.98262	32.78439	53.79978	9.84537	10.04978	49.80621	7.43658	7.20293	14.39024	3.05211	1193.07973	9.01817	8.74924	7.13679	0.00000
4.65354	12.70235	42.06166	66.67807	17.92116	39.81116	7.74644	9.44518	71.11550	8.53704	10.16024	-1.60452	5.76376	1132.34699	8.46706	8.14290	8.54148	0.00000
6.26718	9.59721	35.72917	32.05424	14.00574	43.90380	9.65202	7.51624	79.38110	8.63282	8.98939	10.58082	0.27691	1083.29192	8.06637	9.33692	7.09360	1.00000
6.26837	11.89182	25.13915	53.81386	16.59632	38.32405	8.01065	9.02091	56.01574	7.99216	9.28808	73.06784	2.55881	1075.71043	7.51319	7.60920	7.81498	0.00000
6.77866	10.60650	26.18924	54.75092	7.02871	36.45209	4.02375	6.93264	60.23094	8.06452	6.64175	-98.15529	0.73880	1188.36263	7.15389	10.16173	4.67882	1.00000
6.25107	9.27750	31.64615	25.55429	8.76306	71.16022	6.15642	6.66009	43.70359	8.53390	7.97574	120.74221	0.20955	1077.50207	7.33444	6.38689	6.61898	1.00000
5.27192	5.60351	36.53333	39.41661	20.67107	70.27033	8.29532	10.69318	46.94487	8.89797	8.45352	136.61667	0.02053	1089.30308	8.38801	7.95081	7.44760	0.00000
9.16586	10.35013	38.40917	70.65344	20.79378	31.60817	8.13563	8.74839	49.96052	7.96542	11.62156	112.73333	0.56371	1088.90373	6.71895	6.70741	9.31497	0.00000
5.17732	12.71454	39.96348	54.07851	-0.62134	58.53108	5.51863	6.88550	26.88283	8.40292	7.23276	-4.83076	5.82030	1055.36967	8.62798	7.72129	7.10255	1.00000
8.56111	6.86736	52.31333	44.65574	17.71798	56.10608	6.79736	10.02579	47.77398	9.78184	7.46221	6.92917	0.04529	1060.63429	9.27150	8.46179	5.28778	1.00000
8.86712	6.54534	5.6561	25.69281		56.10831	9.84248	4.68098	63.22149	8.67482	10.44983	-75.87877	0.04510	1171.13836	8.57051	8.59755	6.90558	0.00000
6.00831	10.66640	-6.48167	48.38790	14.03459		8.90778	7.94476	35.14045	9.73520	9.51597	106.85417	0.76958	1146.27622	8.03241	8.17428	7.28706	0.00000
6.94942	7.93586	48.86667	30.17003	30.98419	64.85546	9.20761	5.83620		7.31769	10.86100	2.08333	0.07956	1122.90804	7.16314	7.55749	9.15169	0.00000
5.74074	10.69683	30.35028	51.49343	9.92866	47.76046	5.35913	8.71321	80.37955	7.25383	7.61734	112.19028	0.77765	1111.62593	9.15296	7.23679	6.51170	1.00000
5.81078	8.62727	24.05979	40.19757	1.76336	57.13170	10.26055	6.78150	57.17426	7.69290	8.18569	77.40858	0.12714	1051.86415	8.91241	8.11770	7.92798	0.00000
3.24003	10.97269	-22.53722	54.99949	22.68509	57.59562	8.53752	9.71689	44.53827	6.97736	9.60066	-42.98194	1.03605	1189.57332	9.67160	5.81287	8.78577	1.00000
7.04629	10.47576	51.20219	34.78217	14.39714	60.30262	4.06545	8.38397	69.53523	7.23625	6.50949	7.36027	0.65791	1066.54439	7.89736	8.34479	4.92589	1.00000
7.43065	9.89630	18.87813	63.93487	16.75934	48.61030	10.14531	8.80916	59.83760	8.42196	9.60630	72.93924	0.36366	1081.70498	8.02087	8.20211	8.11162	0.00000
8.74239	10.44963	36.06523	45.94324	8.24336	76.48356	7.49175	7.31659	50.42217	6.03107	10.10989	-119.01677	0.61699	1077.49719	8.18065	6.45639	7.21450	0.00000
7.86032	6.55642	21.59983	43.89066	16.31531	57.39923	5.40141	9.93658	54.95172	8.14150	5.22898	71.21169	0.03006	1092.90146	5.63678	6.04136	5.88340	1.00000
7.85672	11.20215	36.21544	61.77804	16.54564	46.34853	4.67950	7.14164	57.39425	8.42284	10.12808	65.93249	1.31525	1069.44017	9.12930	5.74991	7.22471	1.00000
6.90763	5.17820	-6.48167	51.02306	21.62161	35.12003	6.69227	9.79162	42.02736	7.34153	4.20804	106.85417	0.02466	1109.00866	8.17979	7.64414	7.37224	1.00000
4.64886	9.29766	13.48082	65.23040	23.82850	54.39069	5.40589	8.27185	49.04785	7.26856	8.16597	-86.58208	0.22286	1174.92553	8.84284	8.47709	6.47855	1.00000
5.44405	10.90581	53.19146	47.53212	7.28088	51.11197	8.55503	7.14403	61.29551	7.94388	8.99479	-2.52398	0.97041	1139.70656	8.36452	7.05769	5.46202	0.00000
8.83641	8.15781	55.54028	45.48190	22.79315	37.03014	5.32318	8.87919	53.38866	7.23253	6.99354	89.20083	0.08617	1139.39584	8.58008	8.72452	3.90146	1.00000
7.03295	7.25035	48.90982	44.84474	9.52072	47.85698	10.23851	4.62502	42.84143	7.74157	8.80284	2.45012	0.04553	1124.85453	7.26008	9.18088	5.21890	0.00000
5.26199	11.47797	-10.33333	37.25202	22.49035	50.61989	8.31279	7.91143	15.32134	7.40471	9.81069	39.28333	1.71732	1060.29703	7.52950	8.08093	6.34933	0.00000
7.61586	9.17808	25.95533	76.37180	6.27604	48.58841	7.84962		45.85145	6.10119	9.25614	68.88871	0.21299	1186.61661	7.08610	6.91941	5.98238	1.00000
4.85414	11.93976	25.87972	40.48235	11.44079	66.01698	3.90855	7.47159	14.41820	9.08209	6.36203	-97.50417	2.70772	1150.29857	7.98668	8.17778	6.31311	0.00000
6.29961	10.66791	7.6	37.17150	0.78999	60.03150	5.47487	5.59302	32.51116	7.31916	7.61669	4.18333	0.77216	1088.09985	7.31984	7.47731	6.81424	1.00000
6.01114	10.82822	40.72371	43.33701	7.19464	29.40583	4.24725	9.04954	27.52637	8.10277	7.63917	-73.95097	0.90820	1092.51611	9.41505	8.25936	8.66248	1.00000
9.01883	8.19857	29.69221	54.45657	7.54176	64.80772	5.68571	9.62190	63.51468	8.52895	7.53054	72.54566	0.08175	1133.23308	6.89100	7.51285	4.21153	1.00000
7.66276	7.54959	50.8	40.36012	25.12192	37.83889	9.30878	5.86739	54.64143	9.29957	11.33096	3.16667	0.06457	1096.43237	6.76383	4.44593	9.33529	0.00000
7.58992	8.01504	24.96334	63.75538	6.42028	65.20872	6.82576	6.80120	42.13097	8.59358	11.98678	10.18003	0.07002	1167.30172	8.74984	8.09425	6.96329	1.00000
7.19185	9.53612	5.27247	30.62746	17.83239	67.58809	5.13952	6.61957	47.70455	8.18458	9.68747	-3.59625	0.26097	1102.39316	7.81216	9.00926	6.35887	1.00000
4.85548	10.75151	8.88649	55.94567	24.57005	47.66512	9.43217	8.18591	70.76644	7.54472	7.42666	2.59753	0.84677	1155.85636	9.46375	6.00732	7.08278	0.00000
8.22611	8.41013	31.64615	56.47363	24.93781	38.33854	4.48661	7.41393	51.04360	7.11955	10.29677	120.74221	0.10483	1140.80765	7.77772	7.81779	8.45830	1.00000
6.63860	8.40271	-21.41222	54.89648	1.98342	66.91523	8.76719	6.31480	72.41137	8.95950	9.99260	-42.19667	0.08980	1093.69451	6.54796	9.05903	6.06293	1.00000
7.37821	10.84917	42.93369	41.33497	14.37613	39.51618	9.13795	9.40868	49.51572	6.30148	9.26580	-72.27814	0.92854	1090.11950	8.56377	7.82157	9.03882	0.00000
8.06935	8.91488	37.13548	54.96199	-2.72865	42.46061	8.91560	10.66433	34.02543	7.88664	7.15167	-3.67029	0.14305	1138.87981	7.33572	8.49916	6.94088	1.00000
6.54561	8.99342	39.59611	43.77713	14.80127	45.80947	8.95894	8.03524	20.50050	9.88672	6.97963	27.02444	0.15470	1165.40253	6.65517	7.96946	6.51982	0.00000
6.21733	8.82378	39.09112	41.41715	11.81787	49.91438	7.05721	9.87578	37.16890	8.48902	6.44719	-94.41551	0.13937	1124.26238	8.65543	8.88300	7.20231	1.00000
4.41087	13.24872	26.67319	27.25588	22.72145	41.59254	5.06465	7.39171	40.10636	7.82905	6.33738	31.4976	9.94801	1097.64128	6.87909	6.94790	5.48209	1.00000
8.24554	9.93125	36.53333	26.78775	7.34975	62.28954	7.56897	6.34050	78.66725	7.24179	12.47843	136.61667	0.39928	1121.94779	6.74623	7.33870	9.79484	1.00000
7.33351	9.05015	6.8485	66.17142	21.34089	68.96499	5.11455	8.20238	42.11208	8.51990	11.09627	3.64633	0.17805	1090.43235	7.94162	8.00182	8.05289	1.00000
7.43978	6.22324	42.7392	38.99831	10.60151	51.12170	10.42410	8.90244	47.38455	7.38279	6.28370	-84.62081	0.02330	1180.78573	8.58768	7.77452	7.66825	0.00000
5.95239	10.85898	38.58894	65.09708	7.89037	61.05695	8.51474	7.83728	50.23085	7.81699	10.97759	-89.99038	0.93310	1104.58709	6.08523	6.55539	7.09130	0.00000
6.33731	5.84605	35	78.91380	16.53263	60.29620	9.53602	10.09963	59.92179	8.30650	5.56079	136.51667	0.01961	1178.29760	9.86865	9.31463	2.87997	0.00000
5.36592	9.19576	35	32.34270	5.98144	46.05620	7.39159	9.00305	44.70822	9.35801	5.68298	136.51667	0.20392	1199.53027	7.74043	7.04278	8.57625	1.00000
6.14444	9.38037	41.66394	34.68702	21.55065	55.99395	8.63923	10.42163	69.91933	8.33100	6.46923	-83.55521	0.21982	1136.23361	7.69787	7.43364	8.94636	1.00000
8.88282	8.85744	57.97472	33.85543	42.62562	63.76686	8.37410	5.64968	44.76260	7.28570	10.88343	33.2525	0.15573	1155.31289	7.21731	7.42504	6.46400	0.00000
7.23975	11.60510	-10.90889	45.48497	11.11837	56.36046	9.16892	10.10383	34.05417		11.34446	-37.03861	1.94642	1103.13874	9.01878	7.00300	8.68460	0.00000
7.76074	7.92332	40.2737	24.62175	6.96931	51.70167	9.45659	4.85617	58.59733	8.42619	9.31922	-76.88442	0.07741	1129.81019	6.92247	6.49301	4.71871	0.00000
9.76525	5.87226	42.35843	48.94501	0.33083	41.04135	6.81408	3.92593	86.47415	7.54656	12.10204	-71.05977	0.03694	1105.43210	8.20113	7.85287	5.19952	1.00000
8.85317	8.41184	34.85	57.18999	2.60562	35.44224	8.44005	5.48738	42.50302	7.87129	11.11740	117.33333	0.10440	1124.80089	6.47310	8.56902	6.78693	0.00000
6.96084	10.85221	34.95303	22.80496	15.26601	41.19241	6.36371	9.26893	48.08233	7.91881	4.72037	-120.43572	0.92872	1168.25982	8.00926	6.03944	7.36089	1.00000
4.17076	6.67242	-8.76194	61.17709	6.78673	66.22028	7.14874	9.82909	27.89126	7.78055	8.76963	-63.90389	0.02774	1164.73514	8.54529	7.30715	7.42657	1.00000
6.84402	6.67187	54.58048	64.01785	23.01071	26.09262	6.29968	9.60137	63.21232	7.76706	5.06709	16.86194	0.02888	1079.55008	9.01768	6.88790	7.33755	1.00000
6.34883	9.89590	37.51803	58.67452	24.84978	58.45902	7.18082	9.55865	41.82498	8.33771	4.35473	15.00913	0.35402	1138.09979	9.18132	8.04973	8.33125	1.00000
6.07457	9.51566	40.11583	50.07789	19.62212	37.54768	5.85789	8.62310	48.71302	7.28375	9.19745	67.84222	0.27071	1118.65153	7.03987	8.60467	7.59912	1.00000
8.01594	9.82613	38.07789	64.04434	-1.60136	53.18404	5.49839	8.93636	62.17150	7.89974	6.05709	13.44275	0.35859	1169.25911	7.77697	9.61181	4.37126	1.00000
7.84762	10.32580	33.78333	51.44553	22.79981	55.57223	8.21661	10.92632	51.06849	8.12691	6.88174	114.51667	0.55907	1141.50183	8.38072	7.00482	7.61392	1.00000
6.14362	8.71554	14.8361	31.50701	11.52258	52.35796	6.20773	10.15587	59.87488	7.40942	10.57933	120.97844	0.12449	1069.80321	7.68781	8.94752	7.71485	1.00000
8.26245	8.62207	40.65995	57.88601	1.40640	52.45319	3.42782	8.49833	39.22552	7.78748	4.30614	-111.99633	0.11680	1180.32539	7.71084	8.00502	4.81852	1.00000
5.95611	6.46364	53.83333	60.26871	3.47113	43.64362	10.68564	9.47902	27.46955	9.05420	7.21066	-2.98333	0.02812	1165.45627	8.52333	7.06209	8.72392	0.00000
3.84067	8.51162	-19.7625	39.71051	15.31001	50.35243	10.35258	9.60630	72.56721	8.76675	7.92282	-44.31389	0.11348	1169.44631	7.39664	7.63172	10.34883	1.00000
5.86260		40.24537	54.05690	24.52878	38.45336	9.22956	7.40860	38.64734	7.28260	9.53762	-75.64963	0.38210	1161.74410	9.66365	8.69596	8.49408	1.00000
6.14294	6.96127	43.35071	40.80815	21.34469	68.73203	7.23145	10.45540	30.37352	8.21105	6.54038	46.10925	0.03409	1154.26523	7.56852	7.20734	3.62114	0.00000
6.63249	8.87094	53.59782	49.42392	15.87681	45.36927	10.03883	6.95363	44.41724	7.38269	9.64512	34.33825	0.15914	1133.01937	8.68863	7.48137	7.98149	0.00000
7.34019	9.57651	58.23583	38.81835	-18.90594	54.84424	7.27217	9.79993	58.10738	7.24997	6.06891	92.48278	0.27774	1081.61774	10.57619	8.75814	6.95045	1.00000
8.01995	7.67882	41.66394	55.52122	23.66848	53.42444	8.40543	5.87792	54.80782	7.54959	11.43473	-83.55521	0.07801	1068.65773	7.60428	7.81841	7.54130	1.00000
7.17526	11.54293	41.27621	71.39630	36.90062	39.63320	4.60623	7.42205	42.56252	9.02927	4.33765	-72.86843	1.82645	1199.93369	7.01234	8.24939	6.16980	1.00000
7.71789	8.94116	16.06213	56.70708	31.59380	53.65500	3.81440	9.51735	28.18919	6.67927	10.35608	76.0586	0.16424	1176.95941	7.75246	9.29360	8.02907	1.00000
5.86103	9.26108	-21.15	54.47197	10.66825	49.31863	8.93215	6.54701	52.49345	8.35685	7.43417	46.58333	0.21205	1093.60131	8.78099	8.21166	7.41044	1.00000
6.84216	6.57695	-4.26613	56.69028	11.49216	28.32971	9.54799	2.45643	59.12130	6.59580	7.78680	15.28318	0.03920	1093.84905	8.45068	9.66262	3.29019	0.00000
7.56935	9.75480	52.21099	48.21030	24.83719	36.05661	9.15627	7.36150	39.86093	9.67777	11.36777	7.02238	0.32432	1078.67221	9.63882	7.32577	7.27652	0.00000
5.96099	8.68208	35.82756	69.35294	19.19996	32.38924	11.06660	7.80659	43.27920	7.85597	6.46193	137.95378	0.11669	1178.41107	7.16858	9.00976	6.24776	0.00000
6.39233	8.34431	32.35126	38.38835	20.48948	29.95786	10.58521	6.83050	39.64417	8.56040	10.08897	-95.30106	0.08867	1062.03514	8.55244	7.41717	7.66011	0.00000
2.77480	10.81330	40.65995	59.87364	9.52855	38.79411	5.20333	7.15222	46.70561	8.32564	5.49048	-111.99633	0.88628	1132.33564	8.37543	8.76832	8.83301	1.00000
6.24146	5.43803	10.15031	56.93982	7.14120	43.41740	8.57264	10.83581	76.08399	9.07956	6.44991	-73.9614	0.03024	1133.19491	8.48479	9.11661	8.08335	1.00000
5.34036	10.53937	-3.20333	50.29955	7.54221	50.98080	5.49658	8.57144	33.28428	8.35912	7.41312	-52.20639	0.68164	1095.07544	7.46478	9.21183	6.65762	1.00000
8.23897	8.63227	18.87813	42.19155	1.81962	54.26775	6.37761	6.39242	47.64839	7.27861	11.53450	72.93924	0.11481	1168.97281	8.38648	7.83824	6.04895	1.00000
