latitude	O3	Pb	PM2.5	NOx	PAHs	CFCs	TEMP	H2CO	NH3	longitude	warning	PRES	CO	SO2	PM10	C2H3NO5	CH4
36.76639	8.61102	52.34248	5.68111	6.84830	6.14439	55.09231	29.54819	53.30077	7.08697	3.47717	0.00000	1159.56463	6.36203	9.13928	8.39772	9.64835	8.93880
27.52948	11.30801	82.05164	9.20246	8.34576	6.32579	66.50550	26.01932	39.63984	5.60032	68.75915	0.00000	1179.06133	8.15240	7.37187	8.09251	6.68098	9.14003
11.12018	5.18153	53.39155	9.99522	8.29128	6.79538	35.86418	15.51250	55.25810	5.93931	76.11996	1.00000	1145.50468	7.07191	5.58192	8.10012	6.34733	9.04642
25.92493	5.43831	52.70004	8.67166	6.52571	7.07259	59.22670	26.59284	63.29776	7.51000	73.66633	0.00000	1192.63850	7.81805	6.46190	6.38876	3.50393	6.91358
-25.54073	7.08118	32.55775	8.64251	7.20257	4.51744	73.35639	18.40204	43.00218	6.69162	152.70493	0.00000	1076.62392	6.72168	12.31933	8.18534	7.01853	9.93477
8.43333	9.13790	62.95644	9.45959	9.17879	6.75594	43.09050	-7.95227	33.21151	4.56145	99.96667	0.00000	1166.74384	7.79531	7.58524	5.93180	4.49113	8.43228
33.72255	7.91083	57.64706	5.98095	5.32006	6.70959	80.59369	6.36102	52.07636	5.30293	-116.37697	1.00000	1177.95805	6.71768	8.16263	6.94677	2.75796	7.35968
54.58048	5.76960	33.55108	8.75890	8.63351	8.41917	33.40088	5.09095	59.85564	7.00195	16.86194	1.00000	1053.10375	7.93033	6.02609	8.63961	10.22654	4.37019
-13.7804	6.96157	48.57473	7.44047	8.47190	8.16693	55.70469	6.37914	33.09425	8.41208	34.4587	1.00000	1080.60222	8.50404	5.12413	6.60257	2.19445	5.88477
43.62558	4.75808	39.17305	8.10265	7.62334	10.60108	65.90569	-0.50835	34.75539	9.77336	13.39954	1.00000	1123.70691	7.73693	6.74577	6.51954	3.82797	6.01337
-14.66463	7.22434	68.00280	6.91022	9.88992	4.83303	53.10791	27.41473	49.75148	6.28996	-52.35558	1.00000	1159.18831	8.63239	6.59098	7.45669	4.22512	7.94170
24.05979	7.76663	48.94945	5.33086	5.45499	2.98624	53.72181	25.73251	45.14157	8.36775	77.40858	1.00000	1115.89549	7.40079	5.04087	9.00689	15.18577	5.51332
31.96258	4.66748	44.09660	11.88215	7.64147	6.55879	58.78487	19.26898	59.44046	6.38643	73.97117	1.00000	1072.98942	6.55495	5.92197	7.27876	4.61906	11.21364
47.30997	9.17393	56.08820	6.53531	8.07270	6.77984	53.64835	15.56551	49.58018	3.31244	8.52462	0.00000	1109.36713	9.00210	8.97801	8.78976	11.95750	9.60715
4.94273	7.15450	54.00454	10.77484	8.14143	4.15303	44.12442	11.55877	38.73892	4.97934	15.87735	0.00000	1185.92543	5.60372	9.49880	6.42691	3.08224	4.60643
9.91861	5.99807	46.25553	4.59554	8.55658	9.61258	57.04065	17.35748	74.69204	9.87614	-68.30472	1.00000	1178.19442	9.57567	7.18219	8.97984	14.95754	6.69218
48.43174	6.96470	47.03370	9.63654	7.96571	4.12168	48.16268	9.67454	58.14336	8.54559	17.8031	1.00000	1084.94934	9.58513	5.80079	6.43841	3.49217	9.24157
30.35028	6.16911	46.26967	4.64633	5.32122	9.82816	55.18554	18.70424	60.50935	10.90652	112.19028	1.00000	1114.36206	8.58921	6.63359	5.27524	3.30264	5.46621
-14.66463	8.16646	52.67240	5.68022	6.03579	6.71489	72.15890	10.47512	56.94791	7.00061	-52.35558	0.00000	1123.85001	5.49996	5.03230	9.18417	17.14452	6.17597
14.14989	5.73577	67.51444	2.48579	8.78948	5.97666	56.95245	8.67024	54.97136	7.28665	121.3152	1.00000	1185.89605	6.50011	4.90838	7.00347	3.06148	6.67299
3.7278	7.61072	60.29719	6.66807	8.57342	4.11426	44.79171	5.69975	52.68858	7.51816	98.6738	1.00000	1123.41233	9.24946	6.63903	9.81657	30.44301	8.22310
31.20176	5.45477	21.08963	10.05545	6.75691	5.92194	57.40985	22.92279	44.01119	7.16515	29.91582	0.00000	1198.18037	7.57549	8.03217	7.02295	4.10584	5.56017
40.87363	5.09053	48.83981	10.38215	8.65223	6.89375	62.28590	18.45527	51.18491	4.29584	14.34085	1.00000	1134.03610	9.95644	7.03171	6.23522	1.99653	10.70994
25.67927	5.16250	49.58151	6.24287	7.85701	7.96172	39.69644	15.54006	46.06311	8.28516	-80.31727	1.00000	1061.05364	8.45688	5.39242	6.09188	3.41795	5.30152
-10.90889	5.77796	46.64748	6.10656	8.24566	8.20567	40.76253	8.19993	45.74722	7.74766	-37.03861	0.00000	1168.88366	6.75603	8.60374	9.09297	16.07452	7.43728
11.84962	6.21425	57.75357	3.87250	8.68159	8.30411	61.48446	-3.01073	28.20750	8.51818	-86.19903	1.00000	1173.04006	6.18974	6.37535	8.18103	8.14555	8.40495
41.6764	6.63757	52.06499	4.23195	6.80418	7.34208	59.72603	6.98653	57.73515	7.07636	-91.58045	1.00000	1190.62950	6.08125	6.17988	6.70275	4.48391	6.46879
50.56149	4.48840	50.67925	11.33594	8.35644	5.92228	66.46231	17.68323	58.87443	7.09371	4.69889	1.00000	1135.80295	6.95041	5.00099	8.35525	10.21086	9.85792
20.14298	8.17991	30.04657	7.08515	7.74942	7.06112	39.01140	12.73348	34.01536	4.88427	-77.43532	1.00000	1164.21725	7.96692	6.98935	7.17619	3.52673	8.37109
38.70734	6.22764	43.18573	7.34310	7.65888	7.33514	50.28261	8.30026	34.72247	7.49789	-77.02303	1.00000	1109.43571	6.79211	4.61614	7.34609	4.86004	5.24442
37.31065	4.90669	69.38248	11.09807	6.61757	8.89963	73.66037	-1.37602	56.16925	4.73432	13.57661	1.00000	1182.96934	7.53230	5.97397	8.80145		10.56084
15.46063	7.02854	51.42516	7.81003	6.60796	6.00427	55.73186	10.39550	69.78305	6.99297	99.89166	0.00000	1171.79392	7.30684	8.66204	6.34666	1.99085	7.23123
22.49396	7.31495	46.86675	7.78674	8.43942	7.53292	64.17609	41.56500	40.43922	5.91121	-105.36369	0.00000	1160.05910	8.46091		6.97772	4.19098	7.69290
40.93121	6.98878	73.45400	7.75898	7.97657	5.15135	55.36607	15.30020	35.24633	6.93677	-73.89875	1.00000	1162.52903	8.15274	7.00577	7.76675	6.10906	8.82272
42.4251	7.23496	68.12031	7.40160	7.13894	5.62158	62.44448	8.52317	51.65699	7.19174	-71.06616	0.00000	1139.95622	8.11379	8.19083	7.64979	6.52398	6.63901
31.84568	7.80035	40.20451	8.90458	7.66957		26.55234	19.46725	35.45484	5.14005	-102.36764	0.00000	1066.90019	5.73775	8.61669	7.42176	2.64500	6.04041
61.72744	2.74513	72.92074	9.26319	8.68902	6.61797	44.04046	35.97791	49.29701	8.67517	17.10558	0.00000	1070.31603	7.31300	11.66583	7.02728	3.99203	4.23243
52.21099	6.12414	56.28688	8.35740	7.92884	5.23521	57.95358	-7.37903	39.37331	6.79111	7.02238	1.00000	1185.28720	8.64506	6.17207	9.84498	32.76275	8.60968
53.59337	7.68247	43.61114	8.34644	8.13361	5.04012	49.49532	9.67918	55.74820	5.97561	9.47629	1.00000	1143.65069	8.01073	10.37600	8.63136	11.77980	11.43199
-11.94306	5.95384	26.50455	10.28250	6.97528	8.80725	46.36062	-1.34787	47.11535	4.88679	-76.70944	1.00000	1077.70617	9.31709	6.71963	8.37974	8.37420	10.05209
3.11988	5.60184	31.51258	8.80887	7.86898	6.10152	66.53483	-2.77008	70.69250	5.08609	35.59642	0.00000	1117.84797	5.27020	9.82121	6.40163	2.13158	5.54144
18.42745	5.78864	54.47087	10.13190	7.14785	4.81153	54.18266	12.73764	25.06529	6.82069	-67.15407	1.00000	1050.67938	6.53393	7.47518	8.38437	11.95619	10.63420
-23.85972	5.57240	36.71567	5.47886	5.89502	6.14551	47.59962	6.97866	35.40066	7.88561	35.34722	1.00000	1180.31427	8.18685	3.67914	8.55723	10.95178	5.24689
47.30997	4.96740	51.14213	8.41857	6.91889	6.15968	33.34960	22.79483	53.65999	6.53303	8.52462	0.00000	1161.39613	8.01411	8.89031	6.52359	4.27262	6.09620
35.06544	9.67122	36.32317	9.82327	6.22722	5.52668	66.18996	29.34760	16.01610	7.31421	1.04945	0.00000	1082.11111	7.41188	7.64119	7.72226	5.50934	7.67716
59.80917	9.39093	36.04532	8.15750	7.23831	6.60871	40.82577	12.13959	22.66261	7.56023	30.38167	0.00000	1117.16623	7.04938	7.67005	8.38301	9.52176	8.11544
41.41204	11.75819	60.77348	9.56840	7.38696	4.92269	38.34017	19.44726	28.43174	8.04864	2.18247	0.00000	1097.17026	6.75215	9.15579	8.36973	8.56235	9.78062
12.74409	10.80664	24.84869	8.48306	5.40966	4.77377	57.29124	29.87894	43.54392	4.53910	-8.07257	0.00000	1071.17505	7.24530	8.90965	4.91734	2.06649	9.40711
16.0567	2.77966	22.71225	6.51470	6.38302	9.36411	64.09278	15.42095	40.37102	9.82610	103.65309	0.00000	1059.70275	7.15248	8.63829	8.53845	9.55457	7.17884
21.46527	7.30603	60.75374	7.90024	7.09197	5.10638	50.31391	16.90239	55.83561	5.90151	83.97573	1.00000	1090.93512	8.76731	7.51901	7.15467	3.40529	10.21793
32.42067	3.31889	22.90181	6.92942	7.11003	6.28905	69.96437	26.67564	60.87486	8.15540	-104.22884	0.00000	1175.73779	7.71258	12.11526	8.85958	13.64541	5.33001
22.10194	5.81620	65.81076	9.29252	7.25649	6.86475	55.23652	33.23289	44.13379	4.29136	85.37752	1.00000	1072.78522	5.09997	8.31647	10.21286	45.97180	11.17338
53.77166	5.26825	34.58925	8.47649	7.27794	6.44896	39.61882	26.69950	50.80260	8.10574	38.12408	0.00000	1069.74151	7.26196	8.54552	7.16118	5.18408	6.05217
7.62789	6.38385	59.96852	8.06349	9.32131	5.78161	35.03909	12.12407	33.59066	5.69821	4.74161	1.00000	1086.84819	7.67305	5.29564	6.70009	4.73749	7.26823
56.03361	10.07763	48.69558	8.37020	6.65378	4.62819	61.39936	23.74141	31.55609	7.40783	35.96944	0.00000	1061.93961	7.56648	7.73421	6.84307	3.08206	6.41693
49.88307	6.00807	44.46172	7.31418	8.15324	9.01232	48.68646	23.74951	58.28153	6.33957	-119.48568	1.00000	1105.94202	7.21717	7.09572	6.55316	3.25937	5.36126
18.18158	5.13565	40.57290	9.50978	9.98744	5.81144	47.38230	21.59279	33.81066	6.57845	76.03889	0.00000	1052.61021	6.43969	9.99662	7.43224	6.30613	4.95835
30.35028	9.04452	37.99996	8.53417	8.10367	4.99495	50.94502	5.58126	30.16915	5.30283	112.19028	0.00000	1169.59825	7.37705	7.82408	6.93009	4.69111	6.54643
14.53767	7.03135	55.45702	8.84218	8.94729	6.01030	40.33277	11.83536	36.40720	5.24009	46.83187	0.00000	1110.20556	6.85244	8.75361	8.00289	6.40346	5.91714
33.93113	3.99722	50.87519	8.48008	7.14873		75.75159	7.50753	64.85083	6.90246	-117.54866	0.00000	1072.06819	8.08746	7.39981	8.34230	9.19620	6.70665
12.1277	4.94998	29.28961	8.20217	8.83118	5.22058	68.18876	12.29751	59.61164	4.83869	78.15794	0.00000	1051.63760	7.14618	10.62886	6.98709	3.69271	5.39680
34.09668	6.97796	40.31105	4.16167	6.62489	5.48913	52.21781	9.02285	24.95722	5.90068	-117.71978	1.00000	1071.34998	6.52217	4.34577	8.29144	7.84506	6.70486
33.98154	5.69629	55.99836	7.17464	7.64222	3.65203	72.66220	6.49788	37.43056	7.06364	-81.23621	1.00000	1134.87225	8.07274	5.54068	7.30660	4.77024	7.73392
52.09	7.20741	50.00631	7.28259	7.05267	3.21570	56.77104	12.78611	48.74304	8.20843	5.23333	1.00000	1066.96269	9.64674	3.81830	8.70266	11.34106	6.49881
48.78232	4.95901	67.28005	4.58157	7.80372	8.94206	64.45819	24.09895	16.29289		9.17702	0.00000	1075.08389	8.74535	5.09842	7.91757	6.94943	9.85064
45.78071	6.40381	41.36738	6.47030	8.39578	7.71260	59.07389	24.63944	48.58361	7.96333	12.84052	1.00000	1171.73920	5.40837	5.05962	9.31567	18.70728	4.38222
58.7002	6.35799	55.88998	5.54568	6.14750	8.94580	45.22537	39.47763	59.00031	10.41620	59.4839	1.00000	1151.88807	7.74110	5.86036	8.18515	8.71083	5.41765
32.87533	4.46049	23.28292	8.43410	7.22072	7.15446	45.76310	24.84001	66.52039	7.66301	71.57118	0.00000	1060.20046	7.65679	9.03555	5.88651	1.58180	5.87754
33.03699	4.85140	28.72402	7.57128	7.58725	7.17876	52.41406	4.14312	11.92063	6.95257	-117.29198	0.00000	1159.98487	7.05220	8.60026	7.69984	5.17118	6.69878
15.46063	3.95984	49.16892	7.04526	6.55415	7.49636	62.95407	6.67289	50.23664	6.02681	99.89166	0.00000	1057.00369	7.00124	8.96970	8.50104	9.52727	6.87690
-14.66463	6.69374	42.11745	8.95935	5.78948	6.48450	62.34414	3.67696	46.05363	6.28451	-52.35558	1.00000	1153.65256	5.89450	5.68432	6.61861	3.12280	8.29774
50.80904	6.54828	55.97128	6.79184	8.29306	6.81225	60.72105	9.74002		6.36789	8.77069	0.00000	1140.84741	8.72955	6.40460	8.21604	8.94334	8.06007
53.6052	9.02531	70.61690	9.74293	6.19579	4.86533	64.47003	15.84358	46.56911	8.13715	10.03988	0.00000	1183.54934	8.35057	10.98673	9.79240	29.86458	10.16939
13.56667	6.23811	55.31997	9.65726		6.58169	51.85702	15.58461	51.39968	5.02016	-15.6	1.00000	1070.57788	7.21180	7.73812	6.45564	3.32244	10.40924
3.7278	4.29533	51.31364	10.83875	6.73051	6.29877	75.77198	8.91275	58.96700	6.06198	98.6738	1.00000	1155.41486	6.86467	7.26115	6.90178	3.90494	10.49569
38.06084	6.28449	68.72805	5.73788	7.55542	9.75829	43.74502	-7.11923	57.77074	9.77507	-97.92977	1.00000	1194.40922	7.71192	6.74610	7.62037	6.32083	6.74676
14.14989	8.02351	45.22968	7.03485	9.07317	4.87763	64.64834	29.74016	37.64017	7.36111	121.3152	0.00000	1186.52021	6.72739	5.07381	7.67984	5.01860	6.65367
22.83957	4.62437	59.33570	8.98802	8.86096	6.65274	24.93016	15.11358	52.22393	6.18123	91.84128	0.00000	1067.74612	8.66338	8.38577	7.87181	5.20039	6.09290
41.27621	10.34991	39.33815	6.50889	7.18183	4.72215	45.95377	39.30518	34.70611	5.57122	-72.86843	0.00000	1101.45667	6.51148	6.77429	5.61110	2.65841	6.32844
40.57788	9.00771	57.15065	11.55114	6.07362	3.86949	56.24105	-3.88821	66.01157	4.81346	-73.95958	1.00000	1102.20899	9.18944	9.78680	6.92650	3.96708	3.96794
51.168	6.36609	42.86243	10.43189	7.80483	6.62972	49.12710	30.04957	50.87218	4.55681	7.973	1.00000	1153.63640	8.31497	9.54948	7.36470	3.62905	12.68215
-7.60361	6.21864	44.73690	8.68912	8.86466	6.63435	63.88180	21.61847	57.67115	6.86773	37.00438	1.00000	1195.53726	7.97728	7.53563	9.23576	17.80671	6.57398
14.46693	8.29744	46.52115	11.38190	6.58113	6.39286	45.79856	28.02215	38.74241	3.68942	75.92694	0.00000	1097.68116	7.40222	8.34097	6.22893	3.01763	9.16008
53.38333	5.88633	46.40900	9.48422	5.92246	4.89577	44.61956	-6.51503	48.26461	7.21790	-0.76667	1.00000	1192.29712	6.97733	4.18269	5.89316	2.71134	8.21807
40.72816	7.56912	46.56360	5.38492	7.81398	4.57933	63.67090	0.75430	37.92256	5.29466	-74.07764	1.00000	1156.90760	7.28671	7.32519	7.43643	5.01624	7.72281
57.14369	6.92388	42.87864	7.88669	7.69543	5.26979	56.79627	5.65501	40.04376	6.75044	-2.09814	1.00000	1113.22807	7.70090	8.37691	7.80970	7.25029	6.47635
9.6531	10.88876	54.78840	7.55094	6.14641	4.67963	65.74519	24.10074	33.88273	5.15332	124.3697	0.00000	1134.00715	7.27236	8.48741	7.00517	3.11122	7.63500
18.87813	5.46972	49.19926	7.86072	7.11418	7.07099	66.63422	22.17037	30.64935	6.86056	72.93924	0.00000	1125.20214	7.40946	6.66529	6.04125	3.45284	7.47526
-13.7804	6.11097	56.71828	8.01870	8.08225	2.36346	62.84978	26.54687	49.14271	10.05294	34.4587	1.00000	1063.47158	7.76281	5.78838	7.11408	4.45590	6.88633
37.08819	6.38465	60.58114	6.75360	6.07243	11.26817	37.74870	21.88246	66.33804	10.40053	-8.2503	1.00000	1129.01764	8.71554	8.30503	6.52577	2.61135	5.21907
11.84962	5.77351	39.34185	7.76763	8.44740	9.23391	47.73653	16.86113	45.39884	9.66699	-86.19903	1.00000	1182.08172	8.35098	6.12156	7.45337	5.77205	4.91704
10.29085	5.20728	47.88159	9.00007	6.88622	5.91406	65.38673	26.86926	76.07896	5.36294	105.75635	1.00000	1121.58394	6.67889	5.98797	7.66327	5.66849	9.30432
47.05	7.02474	49.14888	4.65523	6.09538	6.22010	44.56607	16.59594	32.29545	7.95348	15.46667	1.00000	1070.93340	8.34302	4.06312	7.74974	6.37613	6.86335
38.06084	5.33004	43.04988	6.12300	5.99230	7.75190	42.68973	19.73022	44.83630	6.22565	-97.92977	0.00000	1166.98925	6.43011	9.21309	4.60750	1.94161	8.93022
41.92361	4.46588	33.71636	6.82619	8.40079	11.59396	54.68841	9.70438	46.25978	8.87069	20.91361	1.00000	1064.39663	8.29927	9.40653	6.09136	2.51193	4.73563
42.30865	6.24891	53.32155	6.83815	7.35519	8.96836	84.40897	17.46983	61.30500	8.71291	-83.48216	1.00000	1196.23898	7.30798	5.43721	5.89042	1.74862	8.53131
-7.81667	9.58273	31.60492	9.51208	6.22522	6.55117	57.85615	17.24824	42.41497	4.26590	112.01667	0.00000	1060.59165	7.86577		7.18622	4.31100	9.30156
31.92923	4.86363	26.95340	7.92242	6.36481	6.63044	49.51590	26.28943	47.92149	7.24892	34.86563	0.00000	1084.00583	7.98967	9.62570	7.70063	5.30980	6.06050
35.82756	6.66977	49.97709	8.88862	7.78445	5.74187	50.80851	16.39428	58.26524	5.56410	137.95378	0.00000	1160.31663	7.72383	9.64315	6.91629	2.43091	5.41254
48.79325	5.99642	59.69262	9.38649	7.75556	5.88988	45.03027	13.27950	52.11306	6.31224	2.29275	1.00000	1133.24141	7.89418	7.00459	7.49455	5.45442	9.56439
36.20829	5.12677	44.31099	5.91488	7.04377	8.96476	54.54623	16.85912	34.66279	7.18843	-115.98391	1.00000	1178.38547	8.55773	7.10749	7.32171	5.45028	7.32923
26.2649	5.39471	85.59569	7.64806	7.61579	9.32261	59.49892	17.33541	38.87199	8.88492	81.54855	1.00000	1054.39366	6.49809	5.89738	7.80364	6.53472	6.68242
51.4781	8.22467	45.33985	6.70956	6.48151	4.71160	71.13876	1.90343	48.17692	5.45916	57.3552	1.00000	1140.92479	6.34032	8.06130	7.49979	6.04296	8.83789
6.45407	7.76843	41.95447	8.72153	6.15191	4.49476	67.53187	13.47823	70.71596	5.35812	3.39467	0.00000	1194.49647	8.22595	7.84956	7.07543	4.81541	6.36209
39.96097	6.33962	48.06360	5.07842	8.34498	6.56801	57.55237	29.10747	47.38313	8.09314	-75.60804	0.00000	1083.55663	6.42901	4.39629	6.04377	2.54565	6.99162
55.82885	5.66478	54.87572	6.20049	6.68762	7.64620	53.84429	8.39212	50.10923	7.46339	-4.21376	1.00000	1191.41716	6.90562	5.23581	6.74315	3.12962	6.86768
31.20176	6.48151	54.02103	7.48630	7.29107	3.71295	41.39094	5.63420	35.75331	6.23850	29.91582	1.00000	1187.23779	7.80096	8.75166	6.30682	3.60210	9.67920
7.62789	4.52049	79.92422	9.11773	7.66347	6.29647	43.47123	32.58478	42.90474	7.72527	4.74161	0.00000	1146.66102	7.48464	9.61961	8.89450	12.69824	5.20390
-25.54073	8.33403	38.80911	8.81531	7.33426	4.85557	60.11850	15.71924	48.94140	8.72847	152.70493	0.00000	1178.39987	5.88650	9.95240	8.02532	5.93542	8.82848
8.48714	7.44258	38.48760	10.40600	6.25132	6.58055	29.26869	20.62294	53.16091	4.59900	-13.2356	0.00000	1177.00848	9.10931	9.05497	8.12385	7.47251	9.70526
47.98372	5.11959	49.93215	9.36136	7.45451	6.41004	49.53234	9.21344	64.20996	7.60554	10.18527	0.00000	1162.22547	7.28948	8.70367	7.77975	5.18508	5.58105
22.37066	6.96578	39.10969	7.50876	8.34233	5.57962	39.69003	11.44194	46.96857	6.76616	114.10479	1.00000	1099.87322	6.77978	2.42574	8.89384	13.11583	5.79574
32.5007	2.85611	41.49002	12.88118	8.16606	7.18834	73.41301	-2.76614	40.03051	5.50621	-94.74049	1.00000	1185.22816	8.57616	6.64476	8.22771	7.66421	11.12839
52.57583	5.88240	68.11817	7.28154	6.60440	10.07250	52.69922	25.53204	46.44964	8.79840	6.61944	1.00000	1110.89430	8.17499	7.76578	8.29176	7.98289	3.02210
34.77453	5.56734	50.75966	5.02551	7.32093	10.62075	46.41215	38.80357	48.68109	10.79233	-96.67834	1.00000	1193.61805	7.66886	8.08683	6.02788	3.90533	4.56080
50.80904	5.47424	50.13446	7.22280	7.45353	6.03629	66.91756	22.16518	37.57954	7.58709	8.77069	0.00000	1195.10460	6.30620	8.53626	8.25530	9.11571	6.85444
49.03685	9.02071	44.76901	11.02065	8.45506	7.20699	44.11427	21.82591	50.06833	8.01457	8.70745	0.00000	1065.96836	8.26475	10.13786	8.00082	8.03499	12.27867
12.18441	5.19203	38.48251	12.53274	5.72268	7.48515	64.73154	30.59934	53.90812	4.97326	18.69303	1.00000	1146.56179	6.24916	8.26783	6.23068	2.07057	13.88220
35.64889	8.47265	39.40451	10.62532	8.12678	6.50056	50.55649	17.99743	62.91458	7.09050	117.27583	0.00000	1168.24763	7.11673	8.43813	7.90612	5.98128	9.44548
43.48961	6.46337	35.86994	7.67211	6.64686	8.36024	61.02378	19.94750	37.93406	7.81030	-8.2194	1.00000	1051.92288	7.42340	5.39135	6.09228	3.07115	6.24696
44.98901	5.63527	84.91842	9.11208	8.26714	6.14204	65.34485	32.55955	63.93535	6.19475	38.94324	1.00000	1069.54715	6.77169	7.15505	7.50093	4.78629	9.02853
51.78771	7.28506	49.70945	9.29242	6.04294	9.39883	55.25926	11.27884	53.86379	9.00299	56.36091	1.00000	1059.73959	8.55998	5.32698	8.11684	7.47717	5.07847
47.98372	4.02285	73.39327	3.45453	6.70485	11.20353	58.50100	8.38640	42.91855	8.17068	10.18527	1.00000	1077.14873	7.73892	10.57626	7.74913	5.51360	4.03050
34.65918	6.65747	65.22557	2.93056	8.22626	8.36409	62.67037	3.57694	47.45036	10.09392	109.22921	1.00000	1191.57424	5.59015	6.56332	7.79616	6.26269	7.25757
30.81383	8.17325	50.59554	9.73762	7.88571	4.44777	56.27859	6.84750	52.80489	5.55352	75.16878	0.00000	1078.78842	7.21247	7.60490	8.81386	13.42160	5.86541
36.64852	7.07245	46.18411	5.36282	7.48727	4.09239	76.95304	14.55414	73.12135	7.14333	51.49621	1.00000	1125.43450	6.71724	5.17253	6.90427	4.09652	5.59537
43.1122	9.50810	76.15302	6.38549	7.03905	8.31094	34.98779	23.01364	31.03945	3.03501	12.38878	0.00000	1132.60428	6.85558	5.92205	8.56179	11.09482	8.57941
40.78206	5.97475	48.75902	6.56781	8.03424	6.22825	40.03696	10.69067	40.53008	6.97375	72.34424	0.00000	1168.53215	6.98917	8.27741	7.96888	6.49519	7.26430
44.92934	6.36410	8.77828	8.83582	8.39350	4.88699	52.57340	22.50330	48.34451	6.65729	37.99117	1.00000	1162.75918	7.05631	4.80893	6.04072	2.86734	8.49248
44.98901	8.65630	57.46813	6.27685	8.08821	4.85420	48.43639	6.53654	56.19044	5.94625	38.94324	1.00000	1162.55673	6.48663	6.52256	8.38893	9.21655	7.61012
41.6764	8.90427	49.23732	11.36626	8.86987	5.22055	37.11783	22.05846	82.92825	5.33922	-91.58045	1.00000	1181.09580	8.62362	9.18795	6.72654	3.84203	8.66801
41.77583	7.96450	50.40749	7.41547	8.29812	5.49363	48.96767	19.13861	50.24426	3.00780	140.73667	0.00000	1074.35969	6.90492	8.16699	8.46429	10.83808	7.03630
35.06544	4.99889	21.27135	10.22652	8.16610	9.00369	71.53599	26.69459	72.13581	5.17635	1.04945	1.00000	1142.05412	7.43498	4.51875	7.15677	4.36836	9.41475
12.1277	5.91577	43.43884	5.21061	7.90917	7.76581	53.14662	12.38207	48.65306	8.60859	78.15794	1.00000	1123.58679	7.49445	5.76225	8.13840	8.38196	5.63536
40.34912	4.95390	67.17870	11.30984	7.97146	8.07387	51.99634	13.44181	43.81906	4.97916	-111.90466	1.00000	1189.66751	6.23197	7.47712	8.12355	7.20604	11.46049
28.90054	6.29447	63.19962	6.94858	8.07900	8.65341	54.88722	14.98345	49.16878	7.56189	-81.26367	1.00000	1144.23745	8.80618	5.82524	8.27019	8.55230	7.79942
12.95629	7.02576	69.94892	7.59813	6.93622	9.70575	60.41438	35.00375	29.02197	8.17033	78.27539	1.00000	1178.50306	8.34119	6.63135	4.58026	1.75805	7.30381
22.98212	5.94660	56.30280	9.16809	8.18850	9.49229	44.52835	8.09150	47.96662	8.04118	-80.58556	1.00000	1169.35660	6.94834	6.29172	8.32889	9.27023	4.60259
43.16547	7.76673	42.18255	11.23346	6.13245	7.31191	63.81427	21.56568	38.67532	6.17332	-77.70066	0.00000	1074.82348	8.01101	8.69371	8.20652	7.53517	10.15184
20.88953	6.40191	41.78047	4.45050	4.92370	7.91882	58.75960	15.57230	53.17986	9.74941	-156.47432	1.00000	1158.28250	6.69584	5.31926	7.55100	4.78606	6.92356
36.20389	5.06666	44.91139	3.86279	7.64352	10.72583	41.14831	23.83842	43.39307	9.54438	127.08472	1.00000	1081.69356	6.76583	9.36004	5.83941	2.37295	3.84508
31.92923	6.96435	51.07376	7.15533	6.75034	8.35181	80.68756	12.80441	39.35044	9.90867	34.86563	1.00000	1094.17115	7.95021	5.04732	8.09528	7.31189	6.23766
