O3	SO2	warning	H2CO	CO	PM10	NH3	Pb	CFCs	PAHs	PRES	NOx	PM2.5	CH4	C2H3NO5	TEMP	latitude	longitude
9.18786	5.95949	0.00000	44.86645	9.65894	12.92747	8.25645	36.68195	52.05005	10.78261	1099.18296	9.19666	7.24269	7.58140	10.82238	6.96751	43.41949	77.0202
8.36584	9.04706	1.00000	42.86862	6.84619	9.54914	7.59915	53.00203	29.12913	10.16810	1103.83194	7.91008	7.50089	8.52275	0.41359	23.34204	48.98693	2.44892
7.72600	5.71495	1.00000	52.62800	6.71566	5.88431	7.73692	62.05348	27.92742	7.76544	1132.24268	8.43379	7.01039	8.19365	0.04775	29.49256	56.9083	60.8019
7.52569	7.34217	1.00000	52.98450	6.22582	8.84129	8.19199	65.19325	51.09670	6.34792	1057.11697	8.87194	7.72959	8.78369	0.23162	27.90149	49.41029	38.15035
7.46972	6.11275	1.00000	53.02657	7.05726	6.51810	6.89194	51.29091	31.27857	7.06483	1107.49873	8.63660	7.78717	8.42039	0.04756	18.80756	46.32313	-0.45877
11.98626	7.39147	0.00000	61.83483	4.55538	6.27615	7.56236	63.44502	30.90776	8.22895	1156.92603	7.23644	6.99187	6.27705	0.04252	3.77875	37.56667	140.11667
7.44749	10.05986	0.00000	48.40888	7.63449	9.59571	5.88733	51.83198	57.76268	6.26568	1055.21154	9.17407	7.09640	9.23344	0.43567	13.56065	-21.15	46.58333
7.66631	11.91612	0.00000	40.52372	7.47997	8.79896	8.20625	36.59897	32.75207	7.42754	1110.95778	9.04797	8.05989	6.89084	0.20490	19.40039	46.08333	122.08333
7.13706	6.70586	1.00000	54.54491	8.75030	5.34071	8.40498	50.42410	35.75397	8.81587	1075.31141	11.97432	9.24315	6.30916	0.05741	14.17953	-24.19436	29.00974
8.92988	8.55684	0.00000	57.56845	9.25701	9.39511	7.81383	51.92812	55.15711	9.63117	1172.13121	6.91050	8.61668	7.59408	0.34901	11.27543	45.53929	-122.38731
5.87647	7.30460	1.00000	23.03319	3.25255	6.94108	7.52485	63.69628	34.13682	4.34017	1174.33732	6.79887	7.96782	7.69415	0.06315	11.49231	12.25282	79.41727
5.66704	7.36786	1.00000	41.18726	5.93693	9.73485	9.22814	52.05918	23.31718	10.48057	1101.35239	9.70066	8.57239	9.23489	0.49157	6.95205	16.0567	103.65309
4.33595	6.45325	1.00000	64.20701	3.30217	5.82717	8.13234	40.22555	50.40531	3.35880	1060.80560	7.39757	8.69881	9.59019	0.04091	12.19452	42.06166	-1.60452
7.90874	7.71447	0.00000	51.91310	8.72853	8.49236	8.01492	48.44662	51.54994	7.22073	1070.23854	8.21276	7.60161	6.40141	0.16318	33.67090	10.61285	12.19458
10.69469	10.66587	0.00000	56.10579	8.09436	9.72964	8.70558	60.76621	53.54490	9.70925	1170.04500	9.19281	6.98408	8.36810	0.47999	9.51525	48.98693	2.44892
6.59606	5.35631	1.00000	57.09007	5.71700	7.32082	6.51687	68.26630	54.17380	9.93998	1107.62176	6.66821	9.82473	7.62199	0.07318	15.06003	29.69221	72.54566
7.82961	8.01715	1.00000	53.09270	6.25889	8.29629	6.01246	36.71919	54.54044	9.89047	1197.54795	8.11308	7.60172	7.81417	0.16841	-4.69772	14.8361	120.97844
7.28484	10.98335	1.00000	35.33679	6.75929	9.71277	9.71552	39.38977	37.33115	9.05329	1194.09602	10.42676	6.59182	9.15642	0.49862	2.76078	31.76212	-95.63079
8.27654	8.08744	1.00000	53.72066	6.74464	10.88381	7.61103	66.09732	40.77579	11.97746	1052.41395	8.52699	8.23480	7.61768	1.41711	10.21290	43.32686	-2.98884
5.80373	11.14003	1.00000	56.16548	6.99326	8.58322	6.96682	45.12161	51.23781	6.58067	1089.78493	8.64711	10.12701	8.15242	0.16132	8.67900	-19.7625	-44.31389
9.94561	9.91729	0.00000	61.65717	13.26555	5.52342	6.67118	40.18917	55.34354	4.00651	1128.66968	8.89994	8.55317	7.67794	0.04675	15.97829	50.86079	17.4674
7.44554	11.53371	0.00000	46.65359	6.47438	8.71972	8.52109	61.06807	49.20755	7.33011	1149.94792	10.79882	8.32047	7.21906	0.18505	12.12720	36.06523	-119.01677
6.02744	9.01495	1.00000	45.88453	6.45481	10.11795	7.89821	42.28691	36.74594	8.78066	1178.64161	8.38251	8.00821	8.07643	0.70357	23.26688	35.72917	10.58082
8.14245	8.21894	0.00000	33.46863	11.38235	8.62995	7.94760	64.93401	26.88754	9.10267	1051.19009	7.17908	6.75310	5.79312	0.19285	12.87819	52.4581	13.28702
9.04559	11.18819	0.00000	42.85159	7.33576	10.78231	8.11292	29.48367	37.65157	9.83899	1064.66047	6.72697	7.69761	8.27315	1.31726	16.14202	51.64316	-0.36053
5.24335	9.21815	1.00000	63.87264	5.39720	6.68427	7.76058	39.36519	71.59794	7.54875	1177.07240	11.44284	7.51108	7.74195	0.07997	7.87903	29.22254	79.5286
4.29068	6.87930	1.00000	23.84299	4.05879	6.91236	7.09252	79.35032	42.71598	3.53110	1101.63399	8.27201	6.63303	7.32498	0.07441	33.03713	-37.32167	-59.13316
8.99774	9.47543	0.00000	70.68285	8.54591	6.20252	8.21467	52.53401	35.48082	6.54029	1142.53241	2.76838	7.35475	8.67760	0.05760	8.96945	40.56754	-89.64066
8.94848	8.35139	0.00000	74.85298	5.76441	8.83673	6.28204	44.96533	41.57818	6.36918	1111.54424	9.40704	6.98397	7.84655	0.22574	16.80378	41.75338	-86.11084
5.80566	7.90186	0.00000	48.96872	5.59500	9.43645	7.74611	50.45940	27.26085	9.66990	1107.31141	10.02553	7.94765	6.90212	0.36391	17.38927	18.87813	72.93924
6.55742	9.76753	1.00000	60.69665	6.90047	9.24650	7.47113	57.46249	51.49632	9.03101	1066.32616	9.13561	8.73639	5.77068	0.30674	30.71488	41.63976	2.35739
6.96783	13.48689	0.00000	59.91229	7.81877	13.17429	7.42311	78.40627	18.67353	3.55668	1105.15605	8.82889	8.65735	6.64598	13.85998	19.05580	41.20485	-8.33147
9.66510	7.48076	0.00000	44.54212	9.24444	8.62448	7.34691	48.07035	63.93525	8.51453	1144.82555	6.55784	5.07660	8.48080	0.15557	6.12888	23.73333	114.68333
10.51906	8.54051	0.00000	39.82224	6.28561	8.75639	7.13091	33.18027	61.84887	6.37743	1132.49387	8.07239	7.30800	9.25553	0.20903	4.27985	36.21544	65.93249
7.31934	10.00253	1.00000	62.53839	7.40485	10.92732	6.63614	55.13603	47.44890	9.50244	1143.32472	7.64407	7.05233	7.68476	1.50340	14.55950	60.2052	24.6522
8.64670	10.45535	0.00000	36.29458	5.24136	10.34805	8.21171	46.65647	67.33562	6.44906	1059.60664	10.80118	8.88836	7.25480	0.83831	29.39327	40.55851	17.80774
5.43079	5.54988	1.00000	34.00862	6.74066	4.91334	8.85547	55.83832	57.72865	4.42709	1054.77721	7.71045	7.03906	7.09505	0.03970	17.46206	42.06166	-1.60452
7.71568	9.08285	0.00000	63.26724	9.87949	10.26021	7.59725	25.82758	45.98204	9.32294	1101.65956	6.13983	6.99608	7.80174	0.80383	20.14074	-37.32167	-59.13316
9.27318	6.60142	1.00000	51.27508	6.93031	5.58684	6.72686	52.12265	45.56798	8.75196	1092.77570	9.42904	8.66408	6.02549	0.05814	32.58089	48.86667	2.08333
7.91196	7.88413	1.00000	35.30821	6.58707	5.09208	8.91111	64.96105	40.29313	5.02191	1098.88154	10.66053	9.25320	8.94668	0.04785	18.97754	14.67751	-60.94228
7.75070	6.64883	1.00000	64.05123	6.68148	5.87652	6.51450	71.72327	51.73472	9.48536	1192.60496	10.21035	8.16324	8.35120	0.04604	22.59712	41.29444	69.67639
6.84605	12.16562	0.00000	49.97043	7.70117	11.23085	8.15969	70.23526	38.46493	4.14145	1161.37970	9.33033	6.27685	9.28209	2.02194	6.37638	32.17629	75.06583
7.64823	8.84895	1.00000	30.52564	7.36689	11.87460	6.31001	51.36101	39.04066	10.79777	1138.31721	6.92863	8.69717	7.07372	3.82620	19.23477	-1.26424	104.09701
5.36961	7.59954	1.00000	38.45883	9.25443	8.62000	7.22573	49.13810	56.99648	7.47583	1074.62104	12.03114	6.62969	7.03514	0.18694	24.79002	27.55898	68.21204
5.63450	6.10175	1.00000	47.79720	7.34351	5.51628	7.29212	55.97237	46.11158	6.91161	1119.51028	9.92756	8.11188	6.36191	0.06590	8.70761	27.34089	117.4831
4.52129	6.52616	1.00000	38.54073	5.36437	8.40749	6.14336	60.59226	48.52711	9.41390	1194.49458	9.63726	8.04492	7.02767	0.16744	6.87178	8.48714	-13.2356
7.53427	10.75735	1.00000	34.11662	7.33816	8.92426	7.38702	33.51375	60.00500	7.98275	1057.00343	7.66868	8.62194	8.06854	0.24592	7.07109	31.64615	120.74221
7.25680	5.16107	1.00000	44.16882	6.68846	4.78032	6.15709	80.71027	41.67677	2.80047	1092.82921	7.24613	9.65242	8.58495	0.04167	20.55040	-36.9256	-73.02841
7.27751	5.42325	1.00000	42.23729	5.76018	5.29321	9.01743	77.37919	31.85980	7.55674	1160.99899	9.57460	7.09082	6.37137	0.05042	25.17815	48.77275	5.16108
6.88443	5.65925	1.00000	63.36177	6.17508	9.71745	6.11961	42.08231	53.17421	11.10947	1075.50790	6.39410	9.09078	9.28266	0.49153	37.97009	41.80753	-87.65644
6.34944	12.32300	0.00000	46.70382	8.89707	10.95612	8.73601	43.29213	44.15363	3.33003	1190.91835	8.38175	7.88475	8.83036	1.55600	4.59667	54.58048	16.86194
8.81189	10.80888	0.00000	27.56885	9.18432	9.06011	8.22069	27.49020	56.06585	10.04355	1097.66539	6.85451	8.15618	7.95912	0.24811	24.61963	-1.26753	116.82887
7.54513	5.82877	1.00000	40.80049	7.89070	5.01902	7.44083	47.21004	57.34911	8.15629	1109.37340	10.61755	7.49457	7.65480	0.06206	25.41252	-7.51611	109.05389
8.19625	12.38042	0.00000	28.98669	7.59941	7.97440	8.19784	55.44708	45.43624	6.87636	1082.53872	6.50819	7.22832	8.31899	0.09639	16.83536	19.30157	72.85107
5.98741	8.51957	1.00000	46.68481	7.25149	9.67566	7.47364	55.28981	35.45188	9.47166	1160.62561	7.42944	7.52207	8.01729	0.48076	15.04826	35.05266	-78.87836
8.32552	6.21279	1.00000	62.72711	6.98703	8.70972	8.61141	44.95124	51.42518	8.52591	1062.44166	8.39910	8.70453	7.04892	0.21219	19.32777	31.39547	34.75699
7.26503	5.33754	1.00000	47.77045	4.36240	6.36794	7.61353	51.54351	38.42670	10.36136	1169.15951	8.79295	8.62698	7.94551	0.06632	20.77012	37.13548	-3.67029
7.79989	9.52246	0.00000	74.90334	8.33289	10.18183	7.94574	54.33628	41.25522	9.74548	1190.09697	5.23676	6.82100	7.72577	0.73889	21.91019	36.06386	4.62744
6.75080	7.87167	0.00000	57.88410	8.90714	9.61401	9.50071	41.74429	68.35345	5.30856	1132.84587	9.85637	7.79450	6.55215	0.42580	14.90136	15.45144	78.14797
8.73301	6.83798	0.00000	39.08640	9.16962	8.69875	7.81783	61.80506	42.17091	8.69057	1177.52325	4.85022	8.93502	8.18670	0.19493	8.74270	-37.9	145.18333
5.80087	6.29076	1.00000	60.51942	7.05277	5.36588	8.93070	37.15285	46.51381	2.30257	1166.72613	8.71535	8.91671	8.66576	0.04271	28.81945	6.33444	124.95278
6.13936	10.90047	0.00000	1.23569	7.03320	8.79781	8.01014	54.17014	50.11855	8.52616	1057.51847	12.09217	7.61191	7.35315	0.19929	22.45327	51.40944	46.04833
6.56136		1.00000	21.11790	3.18515	8.05043	7.82609	35.31630	30.18292	9.22517	1054.28395	7.66170	8.60605	8.60452	0.12817	9.38601	34.9	137.5
4.32828	8.69994	1.00000	67.25721	5.91844	8.00914	7.04424	70.29863	60.34060	6.82892	1111.92082	8.73361	7.32369	7.39950	0.13181	16.22257	18.00747	-76.78319
6.83605	7.09014	1.00000	49.68445	6.17549	8.17271	8.43790	62.05995	44.71910	9.66478	1061.45773	7.44928	6.74367	6.29216	0.14334	10.60568	41.72063	12.6723
7.45065	5.65165	1.00000	53.15940	3.35487	6.75013	7.53926	64.80653	52.90279	7.85423	1085.02870	5.94035	9.36687	9.22786	0.05290	4.57121	46.65581	32.6178
7.85050	8.56942	1.00000	78.77964	6.47921	8.97583	8.76951	70.03995	33.40029	10.06888	1129.63834	8.49163	8.16194	8.56233	0.26981	19.93858	41.20485	-8.33147
7.43870	6.19723	1.00000	56.26020	4.33617	6.97246	7.62303	46.93411	41.78962	4.69716	1138.12748	5.82122	7.70939	7.34937	0.07261	3.89572	50.50301	13.63617
5.88303	7.89574	1.00000	45.40161	5.64594	8.13426	8.21609	32.80147	39.60256	9.20656	1155.50584	9.91840	7.87378	7.72261	0.12788	35.28798	51.14942	15.00835
10.59396	10.05858	0.00000	80.57098	5.32118	9.42343	8.17542	38.56805	41.63230	6.06548	1064.21575	7.97016	7.43391	9.29669	0.36014	7.21154	-1.26753	116.82887
5.72770	7.49828	1.00000	47.01304	5.32215	8.01090	6.26600	42.92076	54.92771	9.36309	1076.21111	10.29086	8.50174	8.91878	0.09940	34.22897	41.54566	-71.29144
6.55652	8.92990	1.00000	40.91044	5.89556	8.60350	6.93430	55.10349	40.33394	9.45323	1104.79307	10.55585	7.83203	6.26888	0.17579	16.40371	43.35071	46.10925
9.61907	9.03799	0.00000	49.83645	5.99727	7.61064	8.49296	43.67115	44.78226	8.15687	1190.39331	9.92044	7.33401	8.35607	0.10990	12.75358	-26.22861	-52.67056
7.90160	8.60796	1.00000	58.36242	6.11471	7.43142	6.39202	49.98774	36.05363	9.26052	1084.78518	8.91310	8.54238	7.43775	0.06916	7.49670	12.37169	123.62494
8.06612	5.43276	1.00000	27.32486	5.66274	5.57515	7.53423	36.64975	57.62667	8.33261	1100.34141	8.56411	6.48539	9.05055	0.04529	-8.19583	54.52156	9.5586
6.98512	10.65188	1.00000	26.57765	6.48469	7.81998	7.73651	53.73032	45.66963	7.63920	1086.56631	9.69033	9.00587	7.11018	0.12193	16.98048	36.72544	3.55665
9.88327	6.93377	0.00000	64.68633	7.04037	10.64604	8.22683	55.49813	59.06075	4.73267	1060.82207	7.98055	9.56009	6.26145	1.16388	1.77816	38.13708	41.00817
7.10889	10.70295	1.00000	44.93560	6.70150	7.40709	6.40622	43.60663	42.46872	8.24472	1059.69699	10.37690	8.15439	7.53605	0.08084	15.25204	44.27804	-88.27205
7.71498	6.11272	1.00000	58.55293	6.11643	8.72118	9.26905	50.83215	34.66247	7.99543	1119.13437	7.01734	7.44788	6.53559	0.20459	10.77757	14.0823	98.19151
9.55915	7.73790	0.00000	52.60487	9.74178	7.11865	7.65806	52.72708	38.37360	6.77855	1098.16167	5.23829	9.55710	7.27367	0.07692	6.83140	52.68333	0.93333
7.57530	8.69024	0.00000	41.68366	8.32394	8.91971	9.21177	58.97169	39.16935	7.11388	1162.76039	8.79345	5.86679	7.85696	0.23977	15.82451	51.04962	12.1369
10.28472	10.01898	1.00000	46.26931	6.39898	8.36072	7.83917	73.41907	33.39623	10.62848	1192.00472	9.89466	7.93592	7.38839	0.15034	13.97602	41.41204	2.18247
8.22490	8.92366	0.00000	52.06192	6.78533	9.18471	8.02794	48.49290	41.30860	5.86791	1066.15743	9.09913	7.33583	8.18183	0.30413	6.35882	52.71083	5.74861
6.91166	4.10969	1.00000	63.31588	7.42357	3.82818	8.22341	39.49286	49.46402	4.79237	1178.59515	7.44796	8.40476	9.10353	0.04887	12.06810	-31.25033	-61.4867
10.95934	10.04601	0.00000	44.21885	9.60255	6.21542	8.73008	39.78310	22.36960	6.21964	1084.15617	6.98313	8.15409	7.40506	0.02934	-2.84902	41.20485	-8.33147
7.96509	6.28870	1.00000	33.73016	6.78652	6.47942	9.20636	41.96610	32.11113	7.79008	1061.83892	9.11283	9.06357	9.45236	0.06873	16.07355	59.33333	18.28333
7.68970	12.57247	1.00000	77.53605	7.96561	10.89015	9.34469	55.89327	50.56618	7.34936	1076.27240	7.24152	7.36610	7.98718	1.45238	18.13234	43.4125	23.225
4.53106	7.94915	1.00000	54.59054	5.10351	7.67190	8.30656	41.99014	34.47507	7.66322	1197.64513	10.18224	7.20356	7.95626	0.09032	19.35218	51.168	7.973
10.74114	8.33702	0.00000	56.56316	5.05333	9.36724	8.54060	80.44139	24.33274	5.74229	1108.25496	7.88614	7.20015	7.16648	0.37136	-0.51783	51.168	7.973
7.96252	10.80336	1.00000	49.97334	6.90100	9.61472	9.86317	60.61351	56.61045	9.43715	1095.07459	9.85026	7.03254	8.06363	0.44544	7.42269	50.82882	-0.32247
9.33004	11.64930	0.00000	57.60751	6.64518	10.47494	8.33591	64.45136	50.44146	10.22620	1165.46351	6.78313	5.65335	8.77534	0.97698	3.53870	36.64852	51.49621
5.12287	10.89086	1.00000	44.07631	6.64976	7.80170	7.22633	36.80417	47.04899	5.51023	1065.23715	8.29597	7.77984	7.21611	0.09625	22.31660	53.53041	43.67663
6.51412	6.39493	1.00000	50.10903	4.89939	5.79297	7.25507	48.72427	73.47220	4.50511	1096.56433	7.60525	8.11545	6.49553	0.03924	20.66001	-7.73379	113.69785
8.23274	9.84477	1.00000	47.83247	6.50824	10.57306	7.48652	50.38334	19.46561	10.38364	1134.61269	9.67022	6.85776	9.06335	1.07837	23.65238	51.40944	46.04833
6.30919	9.84975	1.00000	63.35295	6.90799	9.51415	8.49831	38.45070	37.76975	8.17130	1157.94346	8.06668	6.53078	6.45304	0.39835	8.90170	43.41949	77.0202
6.30508	5.86751	1.00000	69.91708	7.34347	5.72034	7.63413	44.34650	62.94311	5.43266	1167.64738	9.32707	7.48004	7.23909	0.05809	18.96218	36.72544	3.55665
4.85693	8.30126	1.00000	58.76019	4.30098	5.24660	7.75652	69.19975	35.38974	1.83716	1168.47716	8.59294	8.41639	6.71162	0.05601	-0.06345	50.82882	-0.32247
9.05092	8.87368	0.00000	44.82584	8.49529	11.43424	7.45867	62.95497	45.65605	10.52217	1085.13248	7.60537	7.73304	8.92800	2.46715	26.26142	43.41949	77.0202
12.03238	7.15986	0.00000	59.10205	4.48143	11.42008	8.05065	40.60520	51.46922	10.05909	1194.80250	6.56204	7.00563	8.93215	2.45108	28.77396	-25.42778	-49.27306
8.39875	4.98833	1.00000	46.60671	5.99910	6.08422	7.02267	71.04392	40.83004	8.25047	1174.67670	8.05049	9.49877	7.88549	0.03990	13.81535	35.95664	36.7138
6.41568	4.68735	1.00000	40.55050	5.14135	6.51542	8.44959	44.75354	40.87495	7.13033	1098.37991	6.55450	8.88613	7.24332	0.05915	19.00975	37.19723	122.05228
5.47297	11.77180	1.00000	51.74034	6.71629	9.26533	6.59035	57.35934	32.73753	8.37515	1101.57779	12.69912	8.79153	8.79693	0.34338	20.45717	41.24255	-82.61573
7.80945	7.94655	1.00000	69.09779	7.99599	6.75163	7.87817	44.11426	15.34421	6.29369	1105.94610	10.33993	9.24972	10.35093	0.05157	16.21986	34.08565	74.80555
	9.01102	1.00000	61.52613	5.83651	7.23740	7.27154	51.60790	53.71907	8.12750	1186.08708	9.17678	8.07323	6.94395	0.08634	11.27855	47.30997	8.52462
5.09059	6.80554	1.00000	47.47191	7.42382	5.79014	7.45171	35.12327	32.77831	5.84014	1056.34466	10.33964	9.56269	8.69845	0.05154	30.09828	41.72063	12.6723
6.93078	11.09334	0.00000	57.68055	8.50471	8.70648	6.90252	53.55089	63.75996	5.97540	1116.50017	7.66688	10.54985	7.43753	0.20709	23.91243	15.46063	99.89166
6.86806	7.61396	0.00000	65.32329	12.07867	9.13873	8.44191	45.75885	49.97624	8.62459	1051.40796	7.14961	7.38436	7.78899	0.28483	7.17848	33.52253	-117.70755
6.23173	8.99656	1.00000	26.47201	7.29994	11.00904	8.35974		68.99034	9.68945	1118.12280	7.41935	7.51189	8.69802	1.65472	14.72862	51.21187	4.25633
6.32930	7.90052	1.00000	37.52318	7.94270	6.87216	7.32940	39.64783	38.26983	4.94913	1113.80163	9.76947	8.06826	6.02163	0.05854	17.05583	50.75767	-1.5443
8.98120	9.36921	1.00000	50.38666	5.57123	5.99160	8.85338	53.40954	43.83149	8.85606	1102.88347	9.85062	7.43990	7.77769	0.05593	21.64809	33.93113	-117.54866
3.82243	8.90811	1.00000	50.07491	6.31367	8.99712	7.49564	77.42259	36.08759	7.35325	1070.12788	9.00839	6.89729	6.49825	0.24004	13.61919	15.45144	78.14797
6.96351	10.23737	0.00000	67.49832	10.28477	9.97330	7.72666	38.24338		9.57448	1123.75568	5.96836	9.08170	8.77521	0.59852	8.18683	38.45598	48.87498
8.65475	11.29036	0.00000	51.75802	7.25692	6.98750	6.71000	45.14142	22.98990	7.79414	1094.46674	8.50608	7.95296	7.55305		20.45212	-7.73379	113.69785
6.62690	8.65884	1.00000	57.06568	5.94916	8.57131	8.28572	43.09289	41.17713	9.23099	1178.07183	9.68282	6.96100	8.00565	0.17028	4.14966	34.08565	74.80555
3.51488	9.74020	1.00000	60.56183	6.12089	9.93912	7.08336	52.56668	31.95255	8.46173	1125.47517	12.01593	7.60744	8.00403	0.61645	17.59159	20.22816	-103.5687
7.64185	7.23290	1.00000	58.19599	8.45436	7.03047	9.79314	27.47978	49.11155	8.76643	1132.69812	11.29297	7.32669	10.30572	0.07777	23.27718	35.06544	1.04945
9.63407	6.98411	0.00000	36.26930	7.58805	4.86173	9.76815	61.42796	30.05991	9.62974	1061.18244	6.83666	7.65909	8.18302	0.04395	18.76704	-24.19436	29.00974
7.45609	6.97068	1.00000	67.36204	6.23717	7.75496	8.39412	61.31954	40.70097	7.47934	1125.41492	9.43024	7.13809	8.26328	0.10504	14.75006	-21.98333	16.91667
5.24585	4.35573	1.00000	44.79621	5.46096	6.43971	6.88705	51.24057	45.72656	4.29833	1145.36392	5.46751	9.41231	8.44949	0.04742	13.59909	10.10649	76.35484
11.09226	9.33363	0.00000	28.83882	8.71510	6.13453	7.14023	52.51995	51.86094	8.18845	1056.90057	5.86770	7.95352	8.77546	0.02188	9.76458	-21.15	46.58333
6.66178	6.56040	1.00000	32.88521	5.24045	7.75265	7.56074	46.80599	56.44157	6.72902	1134.62837	8.07546	8.06547	7.34473	0.10717	15.01003	44.99012	-123.02621
8.32263	8.22437	0.00000	50.51974	7.33079	10.57479	5.36178	45.53177	48.35036	4.51720	1113.01157	8.86261	6.92803	8.41470	1.05421	18.71006	10.10649	76.35484
3.92424	7.03932	1.00000	16.66556	3.82237	6.18652	7.71764	46.01396	46.58554	4.39600	1147.60582	8.41543	6.23242	7.06936	0.04185	18.74689	51.39323	0.47713
7.01227	9.44427	0.00000	41.88804	6.92752	7.92677	8.22333	65.59901	33.70987	7.66783	1166.07053	10.71595	8.78356	8.92087	0.13668	20.67358	11.84962	-86.19903
7.33252	7.37777	0.00000	72.36917	9.75252	6.25451	7.72771	64.68975	71.82471	7.81526	1133.48303	2.06275	7.63641	7.95561	0.05558	13.97298	20.21322	-100.88023
9.49281	10.14418	0.00000	54.61526	7.66498	9.81631	7.28880	44.61986	59.22562	9.32135	1159.12923	5.73594	8.65110	9.87507	0.53338	-4.60388	12.74482	4.52514
6.14864	8.23768	1.00000	72.47327	6.07220	8.20494	9.30389	42.98897	64.98179	8.74322	1100.62874	8.76848	8.09471	7.39278	0.14980	24.95597	42.4251	-71.06616
7.11664	9.21663	0.00000	29.75851	8.35855	7.72047	6.74807	25.73836	44.91773	8.69458	1189.08063	9.45309	7.29454	7.47351	0.09890	4.23541	14.0823	98.19151
6.42130	6.50386	1.00000	48.95067	3.57979	7.35121	8.36309	68.57383	50.26395	6.14041	1108.38870	7.39761	8.11555	7.98546	0.07755	16.71017	49.28669	1.00288
6.50534	5.49356	1.00000	52.19779	10.37411	5.11500	8.18416	38.87145	32.97159	5.82702	1071.43944	10.22842	7.81767	7.52218	0.06061	32.53704	-21.98333	16.91667
6.76024	6.91965	1.00000	48.36740	7.96703	6.09290	5.46727	38.91131	60.78742	5.00223	1164.97938	10.11378	7.80029	10.20477	0.04988	23.46963	37.73604	-120.93549
9.46484	9.31608	1.00000	48.89217	7.69727	10.25576	6.92742	35.83114	49.28401	10.64653	1143.83417	6.12815	8.94936	6.54590	0.80173	-3.40615	14.66	120.56528
8.27298	9.84726	0.00000	44.95495	8.59649	10.47519	7.77322	32.72051	50.78352	10.54102	1182.66415	6.89415	9.05654	7.49207	0.98433	19.27687	48.8765	2.18967
4.13006	4.77712	1.00000	71.19748	5.89340	6.59199	5.22751	49.18264	67.18372	5.07520	1083.38521	7.72699	8.94774	7.28064	0.05230	13.17089	50.76306	-1.29772
8.97985	9.93660	0.00000	48.10040	8.79478	9.14102	8.15802	62.28743	42.31924	8.83184	1193.32036	6.75289	7.10186	7.27811	0.28157	2.20008	-20.87306	-48.29694
5.28003	10.27780	1.00000	58.06502	6.48081	9.98550	6.76961	57.60686	30.29969	9.09584	1157.52865	11.48316	7.68005	6.86597	0.62378	9.63053	25.80565	68.49143
5.88104	6.12546	1.00000		5.64608	5.67045	9.09639	67.38951	43.71262	3.68351	1198.82964	7.84410	8.39464	7.39401	0.05220	16.38251	41.77583	140.73667
7.15470	9.76149	1.00000	40.68507	7.07705	9.67310	8.32834	50.55820	56.41243	9.53058	1070.72712	8.77893	8.44420	9.05794	0.46018	29.78241	3.02013	30.91105
8.43991	10.42848	0.00000	68.63556	6.56882	10.08695	7.54611	47.60861	55.26626	5.45171	1069.87597	9.57915	8.62913	7.26047	0.67445	25.09669	39.78504	-85.76942
5.13794	7.53055	1.00000	43.43368	4.23450	7.68325	9.01150	48.32890	54.25892	7.54456	1087.81733	9.09235	8.38855	7.33670	0.10840	29.18451	14.0823	98.19151
8.34066	5.99182	1.00000	55.09763	8.13132	6.08347	7.50824	60.90584	55.48551	3.97416	1072.09814	7.89484	5.00362	8.05141	0.04465	0.95889	36.64852	51.49621
7.66812	6.68519	1.00000	34.33714	7.07206	7.02471	8.13039	46.68375	31.46882	8.65848	1169.83592	9.62300	7.94062	7.71668	0.09035	22.41135	-38.65333	178.00417
