PM2.5	O3	H2CO	SO2	PAHs	longitude	latitude	NH3	TEMP	C2H3NO5	CO	CFCs	PM10	PRES	warning	Pb	NOx	CH4
9.71480	8.57952	65.50899	8.08526	8.35978	-93.11308	16.75973	3.99405	18.12056	3.84759	8.13918	36.83829	11.44711	1053.22290	0.00000	73.00815	8.71640	8.08396
7.82996	9.90452	68.26156	6.30988	7.96881	19.27498	50.20528	6.25326	8.19743	1.28375	8.48255	34.26231	10.31947	1151.83197	0.00000	56.60407	7.15636	8.50957
10.05271	9.60311	51.53062	9.37357	9.50124	29.24152	-26.93366	7.53546	12.08451	0.10345	7.75758	57.23845	6.13276	1195.89101	1.00000	52.22000	4.89595	3.75740
8.19825	7.26804	37.02115	9.34170	9.16799	7.36027	51.20219	7.06751	16.11592	2.06340	9.29560	42.38804	10.82762	1147.88526	1.00000	53.47260	10.08822	9.30261
5.15591	7.15371	28.96804	4.28353	7.62590	-122.40433	37.71715	6.85980	7.93331	0.12567	9.16879	28.37056	7.18244	1162.06582	0.00000	59.64848	6.47881	11.95593
9.49927	8.55365	42.23536	11.18055	7.41022	-88.31476	36.61033	9.04015	14.68760	0.05722	8.10215	27.61407	6.23421	1096.52188	0.00000	40.60590	8.58260	7.97568
6.78641	9.04680	66.73864	7.09291	9.29680	-76.99081	38.96372	7.76164	7.38192	0.43072	8.25323	40.10659	9.20323	1128.21897	0.00000	63.25177	6.99689	12.48388
7.82568	8.03893	45.57624	8.64913	7.32317	-120.00865	46.32374	7.50525	21.72321	1.26929	10.02278	56.55743	10.32529	1175.55351	0.00000	28.33380	7.43269	9.90216
6.61779	9.58573	64.30331	6.08305	8.60701	91.84128	22.83957	7.41790	20.61406	0.82142	7.89354	41.81640	9.85481	1182.24823	0.00000	48.03402	4.21639	9.35259
4.91676	8.25059	58.15276	8.61283	7.35467	5.4584	43.32393	5.32864	14.43493	0.23742	7.80232	71.92923	8.11332	1116.43738	1.00000	34.62606	9.78612	8.95411
11.11695	7.60571	34.83697	6.35962	8.28805	-1.98956	5.30383	11.96528	-8.28090	0.10300	8.06885	65.95753	5.95488	1166.08926	1.00000	37.99785	6.74932	10.68013
12.77929	9.02204	46.00730	11.10502	9.17295	115.70111	37.73222	8.98488	15.49026	0.11170	9.22598	37.73676	7.01142	1059.24477	1.00000	59.50135	8.71004	4.42999
8.68136	6.96179	49.42643	8.62714	6.36294	3.55665	36.72544	10.36425	-2.81493	0.09823	8.22471	61.26155	6.89755	1119.67146	0.00000	46.14681	9.39091	8.65479
8.09846	9.47216	53.31078	10.93875	9.65360	-76.43941	39.33427	7.75737	30.89423	0.15847	7.79214	44.02975	7.47315	1128.12652	0.00000	35.75461	12.92062	8.18208
12.26691	8.29521	57.59224	8.74136	6.96897	-1.98956	5.30383	9.56032	20.47959	0.08578	8.79398	51.62623	5.26209	1131.71753	0.00000	67.32430	9.39755	4.38621
4.40290	8.78321	38.22971	9.48886	8.25194	-43.80139	-20.25333	7.79666	2.99827	0.09736	10.43786	42.17506	7.08181	1149.28857	1.00000	35.74725	9.37103	8.88640
7.63005	6.09829	39.72214	11.78388	8.42753	-89.66123	21.28306	7.89521	21.00315	0.14334	9.17055	60.80673	7.35995	1078.13846	0.00000	68.43428	11.18221	10.24358
8.11958	8.56121	55.02666	7.01772	6.98365	17.4674	50.86079	10.64061	8.55695	0.18666	6.84894	36.95482	7.94030	1061.38626	1.00000	50.31938	7.68879	8.15460
5.59471	9.30488	38.01070	7.03240	6.52216	83.97573	21.46527	8.10970	8.59350	1.14821	8.68624	42.79404	10.23570	1106.14322	0.00000	50.34080	4.47770	10.04408
10.03549	8.77266	28.53919	9.27675	9.38025	-73.95958	40.57788	9.56108	6.76548	0.06041	8.55679	71.61864	4.57970	1057.08225	0.00000	53.63540	9.44363	7.86390
7.90074	9.47223	37.52520	10.81213	10.39685	11.34046	50.72043	5.83919	12.83383	1.82727	7.87639	57.90895	10.67648	1179.48493	1.00000	44.54142	9.94105	9.51305
7.48728	8.14157	43.70361	10.31813	8.28843	-99.32556	19.32889	7.88915	16.29152	1.84215	8.12562	31.45117	10.70767	1096.21260	0.00000	59.56335	7.39179	9.58114
7.45850	8.76481	61.97273	9.05692	7.44836	99.89166	15.46063	6.43536	16.69441	1.30522	8.47521	42.87771	10.35070	1084.87467	1.00000	43.47325	8.18611	11.36690
3.82594	11.06456	65.14900	7.67351	7.91792	44.53333	-22.9	7.20651	30.76282	0.08811	7.95621	45.71371	6.91536	1177.38283	1.00000	34.52451	7.80237	10.44923
7.62285	7.43660	39.84151	9.55474	9.09709	29.91582	31.20176	7.50158	-3.48460	0.89577	8.12815	53.24645	9.96226	1139.52381	1.00000	52.81357	9.97046	9.01066
6.71262	9.09507	37.64543	9.37431	9.59141	43.63417	43.96222	6.31931	23.69696	0.67622	6.32255	52.25888	9.66721	1185.50185	1.00000	41.12445	9.19918	9.85184
8.02908	7.84361	48.62425	8.95592	6.79132	-0.91979	51.42708	10.56191	21.88197	0.24301	9.48352	24.89842	8.38046	1162.02583	0.00000	49.85692	8.39624	5.42543
9.40374	7.63294	76.93078	9.63995	8.65007	-7.95	53.43333	7.09137	8.04251	4.45512	8.62378	34.07573	11.61472	1068.77484	1.00000	43.97603	9.20144	10.80838
9.82450	9.84732	36.14324	5.05718	9.89930	38.02486	55.64776	9.85565	33.83860	0.06932	8.29487	72.91996	6.75589	1090.11774	1.00000	46.75865	8.02572	7.95966
6.98604	8.17423	59.33810	9.55934	7.87456	28.19028	59.37722	6.85389	30.83860	0.60646	7.77995	73.50674	9.50698	1072.91952	1.00000	57.73012	9.86014	9.52602
7.08539	7.78159	71.37032	8.66787	7.81749	-67.33122	10.22677	9.00843	12.19979	0.44668	8.39906	51.53006	9.12923	1160.49208	0.00000	56.41194	8.86781	8.76213
8.55073	9.76757	34.81446	6.70489	7.84742	34.3869	11.8659	4.85671	5.28347	0.50148	7.69983	37.46240	9.29924	1067.55975	0.00000	46.65337	10.61956	8.66750
10.30353	7.15345	43.37544		6.63903	145.18333	-37.9	9.44234	7.40148	0.08529	10.05944	25.72527	5.74367	1187.21362	1.00000	34.58561	4.43874	6.44559
9.26889	6.27321	44.20890	7.53030	8.58156	-0.36053	51.64316	10.00853	-7.01378	0.10176	9.30600	79.45944	6.72774	1109.96605	1.00000	68.36007	4.99672	7.05717
8.23027	8.63475	58.24478	5.40297	10.13408	15.07041	37.49223	12.15510	10.69672	0.36059	6.20588	46.62851	8.82219	1071.55400	1.00000	48.94930	8.01094	10.17339
10.65087	7.02912	66.28332	8.24930	8.28748	-2.01111	52.66277	11.23967	25.01568	0.06503	8.83142	50.15132	6.36318	1164.37929	0.00000	53.69098	7.69067	6.29204
10.13248	8.69300	72.45688	9.67957	8.81539	114.68333	23.73333	9.26284	25.64650	0.12288	6.99813	62.63002	6.61370	1107.26681	0.00000	48.97226	10.12598	7.02271
10.51050	9.25144	31.54288	8.18523	6.89090	-7.95	53.43333	9.68784	31.51786	0.09282	8.76984	57.05440	5.95945	1153.68072	1.00000	54.44165	6.02496	6.68940
5.88434	6.73566	72.68524	6.83972	7.90780	-75.69947	8.79577	8.65692	0.08127	0.43941	8.86731	74.30137	9.16195	1132.20520	0.00000	33.83811	6.02219	10.15021
6.34943	8.02654	45.51328	6.21117	9.73076	-4.83076	39.96348	7.87223	19.12042	0.62615	9.89506	29.58736	9.58452	1152.93413	0.00000	51.79379	5.76462	11.45015
6.94703	8.78484	9.56738	8.25143	7.62272	-94.74049	32.5007	7.25824	2.08948	0.72260	7.58127	67.65514	9.61975	1071.57764	1.00000	57.31192	9.62095	9.46258
8.80542	8.65121		10.17314	7.45063	68.21204	27.55898	10.17580	21.76465	0.07263	8.29308	57.27862	6.92550	1181.22611	0.00000	41.07358	8.62524	8.61835
11.02198	8.47038	62.01957	8.46710	9.64913	36.73307	55.38752	8.63323	28.08011	0.07521	9.51782	35.51431	6.61706	1139.07912	0.00000	50.48105	11.11396	3.47302
8.40144	10.19669	33.15977	7.24049	7.37456	-77.96389	39.45621	7.69371	-14.41032	0.07341	8.26262	70.46319	6.00485	1133.50929	1.00000	54.50964	3.72295	4.69595
8.34659	9.13014	46.39011	10.42189	8.89460	151.07986	-33.88096	4.41642	16.80093	3.66722	8.40413	34.32137	11.41530	1194.53242	1.00000	42.69902	9.15332	10.41561
7.24906	8.69057	30.45834	8.43102	6.94527	16.91667	-21.98333	7.28508	31.30919	0.35636	7.41366	54.03163	8.95381	1180.08963	0.00000	48.47142	9.66124	9.09294
10.34748	8.87272	39.66418	8.00543	8.38450	3.55665	36.72544	11.02193	18.48629	0.08962	9.27517	44.68089	6.50085	1157.95486	0.00000	49.94378	9.05206	4.85764
10.83310	8.04095	72.64173	6.68083	7.20244	145.18333	-37.9	10.83624	28.54477	0.12452	8.87714	60.28880	7.35782	1136.36243	1.00000	44.87753	8.08554	7.99107
5.81603	9.56134	47.53691	8.89165	7.54469	1.6	43.11667	4.64063	-2.59665	0.45775	8.33755	65.04189	9.15657	1067.26906	0.00000	34.65283	7.49953	11.39883
9.24369	10.01892	43.00669	10.67529	7.92859	38.66667	-6.25	6.06786	15.12631	5.55802	9.43893	42.58970	11.82877	1113.92579	1.00000	23.15385	13.13139	6.67000
5.41934	8.72486	56.30656	8.46404	8.58284	105.89333	34.56861	7.14012	13.75338	0.26111	8.31426	29.01231	8.37842	1148.17107	1.00000	55.96406	9.54042	9.04707
6.20203	9.49395	40.67019	8.57902	9.27704	125.21972	-8.99167	7.36057	8.78020	0.43068	9.88048	41.27839	9.09312	1190.66942	1.00000	76.94726	8.28839	10.59018
10.41526	8.68433	28.20090	7.63413	7.68277	44.53333	-22.9	11.55166	21.24826	0.10385	9.08487	61.45794	6.83381	1056.29613	0.00000	34.24832	7.67739	5.23179
5.81104	7.37534	57.18960	10.29571	8.05833	124.84472	10.13361	3.59509	9.57463	0.38674	7.93123	56.34727	9.06586	1177.66404	1.00000	27.95763	12.29820	6.16627
9.37197	7.76794	53.53402	6.87056	8.81400	-2.01111	52.66277	9.52560	12.68418	0.10468	10.12504	28.94244	7.15676	1063.95937	1.00000	57.80205	6.80968	6.85030
8.77613	6.62995	25.66935	8.73841	8.60713	30.2049	55.1904	10.94295	9.53044	0.18646	8.45628	65.16011	8.13074	1152.02575	1.00000	52.68005	7.34637	7.42489
6.07700	8.81229	54.88746	10.20736	8.33521	117.59152	3.31332	6.23607	9.71238	0.29456	7.46697	55.08496	8.68664	1175.93107	1.00000	35.65242	9.50992	9.44432
10.23121	8.46902	70.94209	10.17222	10.15340	43.83992	55.39485	8.57331	23.30264	0.08674	8.56111	51.03769	6.63428	1174.20304	1.00000	68.34617	4.95988	4.20940
4.12401	8.22858	49.50858	9.30477	9.34241	115.8614	-31.95224	7.67902	14.35896	0.11611	8.45620	47.71012	6.74555	1118.63280	1.00000	25.19115	9.70930	8.16993
9.16358	8.00490	56.73691	9.67206	6.89887	112.19028	30.35028	8.90974	7.90743	0.12949	8.89445	51.83281	7.84937	1114.83019	0.00000	44.00479	12.15212	7.06250
6.00227	7.24250	42.69307	5.77448	8.28281	-91.77127	37.95143	8.19216	18.70664	0.23468	7.42862	37.18703	8.48530	1099.11660	0.00000	39.78321	5.75937	11.76832
6.40573	6.87517	56.66431	4.54898	7.82646	-98.15529	26.18924	5.35767	16.94749	0.35293	9.63547	39.51214	8.84917	1072.91202	0.00000	66.81908	5.74784	11.25667
9.81738	7.69916	38.93687	7.81404	8.62067	130.57211	45.75279	10.16415	20.31378	0.13090	9.10996	33.61305	7.74338	1124.62128	1.00000	43.83580	7.19285	6.92247
8.80707	6.18365	39.40320	6.19811	9.85027	43.91385	54.03876	10.70429	12.55112	0.34443	10.06367	36.90098	8.88801	1132.80173	1.00000	46.15673	6.30280	6.52536
9.33498	8.98117	43.73800	9.47340	9.14236	-91.77127	37.95143	9.18347	26.43386	0.09675	8.32546	32.00553	5.37067	1142.14862	0.00000	68.90164	10.30941	7.08680
8.91626	8.09474	47.69023	7.33649	9.11955	29.47306	0.49113	10.11208	36.36343	0.28131	6.33810	55.06028	8.51811	1141.48382	1.00000	78.18427	9.02745	7.57097
8.17066	6.01205	46.37795	8.29455	8.89306	-72.27814	42.93369	6.10268	18.48512	5.73127	9.25914	22.98071	11.86271	1088.07520	0.00000	27.78371	4.76284	10.14045
8.14717	7.41976	48.52281	10.31627	7.80360	74.3092	33.37526	8.78108	26.85995	1.03673	8.08120	58.61529	10.09701	1094.16844	1.00000	73.16654	10.11037	
6.80020	6.98322	41.79465	8.05261	7.02866	29.65806	-4.83	8.53504	16.20282	0.50093	9.11685	88.13321	9.33571	1157.98472	1.00000	57.01936	6.51637	12.87219
8.63554	11.02664	33.77777	8.79023	8.51688	4.7934	45.69558	6.15176	11.13722	2.74729	8.02727	35.17173	11.12001	1177.25120	0.00000	44.63941	8.38131	6.34880
6.88380	7.70219	59.42281	7.21549	8.28219	1.33467	43.61058	6.89332	20.30748	0.54608	9.18644	43.94904	9.45503	1163.57897	0.00000	45.51803	7.63178	8.52053
3.88017	7.12806	60.74596	8.88016	7.06068	-76.78319	18.00747	8.67021	23.82950	0.09116	8.17314	44.42224	6.50001	1053.80890	1.00000	43.71877	9.91338	8.16404
9.96024	8.21620	67.03260	9.24113	9.35628	-5.55835	42.64685	8.61945	18.43453	6.81012	9.60583	39.28039	12.02958	1101.87237	1.00000	55.54229	10.03541	10.15719
2.98802	9.40833	54.58872	9.01274	7.38893	8.63333	52.2	6.29995	7.36291	0.10865	10.83431	47.95220	6.18348	1081.95407	1.00000	56.42120	10.60167	7.20250
11.22825	8.73724	66.56818	8.25023	8.08538	12.6723	41.72063	9.96211	31.23285	0.05459	6.12098	49.42753	5.08429	1054.84704	0.00000	60.36190	9.12117	4.39646
11.03179	9.61603	35.95490	5.93770	8.89788	-89.71472	13.73417	11.66216	9.10009	0.18448	6.76995	72.33847	7.44187	1151.47384	1.00000	54.45566	7.26160	8.90169
6.44232	10.04690	53.87719	10.11207	9.83683	-4.10734	38.68712	7.95929	13.70520	0.31725	7.65572	47.33027	8.64892	1173.13843	1.00000	46.18389	8.73151	10.19371
10.10624	7.94986	24.83257	7.92604	7.59932	10.98461	48.35693	10.13956	14.54156	0.13966	8.34990	57.41317	7.44240	1066.89742	1.00000	35.55126	10.08801	8.14438
4.83996	8.13265	42.90320	8.60990	8.30167	9.02596	48.21644	7.43749	31.66871	0.17652	7.92680	45.09602	7.76343	1129.68367	1.00000	46.45308	7.77119	10.86627
10.26373	8.93481	57.52403	9.36505	8.03819	8.96317	48.35149	10.40667	13.43980	0.09873	6.99235	19.71331	6.71598	1098.75275	0.00000	24.27124	7.90355	5.72554
10.98463	7.61152	47.11703	8.25424	6.55272	-86.99666	33.45122	8.97534	16.37589	0.05988	9.73237	25.10672	5.08568	1056.61327	0.00000	82.72527	12.20804	5.88561
10.18659	9.09773	50.18258	10.45708	7.54035	72.68533	22.75218	8.51408	10.63197	0.14916	6.59323	56.70171	7.72325	1095.93154	0.00000	32.93135	9.82805	5.78757
8.08005	7.39402	47.07230	8.65116	9.55401	117.59152	3.31332	9.27436	6.02464	0.08720	8.85608	56.33810	6.57782	1130.81533	1.00000	57.53703	3.41495	5.76396
9.21232	8.11025	54.07421	7.59692	7.47123	98.19151	14.0823	9.12627	14.91918	0.09091	8.84615	24.20886	5.99029	1151.63412	1.00000	35.14093	4.23445	6.27807
7.71903	8.16837	63.69139	6.82847	8.22255	-77.03116	3.8801	5.65150	9.42647	2.01435	8.31566	58.76851	10.81146	1079.39411	0.00000	67.52749	5.57096	8.79951
9.89989	8.96988	61.09776	9.97320	6.95755	-1.08593	50.79205	6.58138	4.12082	11.10815	9.52519	34.24330	12.52447	1064.49215	1.00000	44.33935	10.38131	9.73530
7.16610	9.59331	36.08877	7.64990	9.80183	59.6	47.83333	8.16662	21.99632	0.92156	7.60384	38.82508	9.98438	1150.88414	0.00000	39.03754	5.84022	11.91178
11.33679	9.03624	28.05879	7.36689	8.89507	-88.3162	42.24113	11.03485	19.39406	0.30512	8.23952	39.23987	8.72852	1082.38099	1.00000	26.27815	10.15212	7.69598
6.71887	8.56895	49.20806	10.47631	5.37688	-86.11084	41.75338	9.50476	25.88408	0.59173	8.99997	39.16009	9.48212	1131.07070	0.00000	13.98460	9.22818	6.68888
8.05185	7.98618	51.14776	5.63062	8.12755	46.83187	14.53767	10.80551	20.13620	0.33644	8.19326	42.37885	8.85371	1061.72801	1.00000	56.19376	9.46516	9.00220
10.57525	9.81337	41.24667	6.71424	8.93205	4.63031	43.67681	9.45993	22.28922	0.05250	7.25554	59.88628	5.16057	1196.36253	1.00000	39.22909	6.48070	8.28716
10.94432	8.33182	12.85604	8.60030	7.87817	2.61667	48.98333	8.96614	21.23670	0.11700	8.43237	44.07579	7.17911	1170.61311	1.00000	40.92856	7.81076	5.71728
4.29976	7.40749	53.81994	9.28653	10.07625	117.59152	3.31332	7.54642	13.51425	0.11322	7.52354	40.94802	6.78843	1114.69398	1.00000	48.74494	10.13754	8.20758
10.71060	9.97134	57.30860	4.98645	8.95825	114.68333	23.73333	9.36132	24.49439	0.08575	8.53347	51.35664	6.79090	1121.36655	1.00000	51.46037	6.82446	6.52633
10.01416	6.37743	67.12816	7.60826	8.55833	31.33078	47.56494	10.59888	13.21871	0.22879	7.64146	16.71788	8.24205	1097.23586	1.00000	49.79449	7.24803	6.39838
10.71014	8.77728	40.36818	8.46622	6.26712	-91.73625	35.25064	10.62816	5.95525	0.09372	7.98722	59.87260	7.32180	1058.05592	0.00000	43.07928	8.59857	5.43204
11.97781	7.48207	39.68608	5.11450	9.30368	-2.16	34.31	10.28819	9.74421	0.07467	8.51518	57.73611	6.01294	1108.20328	1.00000	52.15018	7.03079	8.20665
9.24047	8.55931	42.02163	9.85944	7.78289	126.835	37.65639	9.60190	20.22544	0.08686	7.46947	33.70100	5.73775	1199.73842	0.00000	39.95890	9.97955	9.59119
4.78307	7.85113	47.33387	9.91598	8.89627	-72.09391	18.65297	6.40880	16.41201	0.15442	8.73825	68.76119	7.76243	1096.43264	1.00000	68.21509	9.99474	8.51324
4.73641	9.52911	45.34267	5.19496	8.49660	99.89166	15.46063	9.22233	4.49857	0.12341	7.36415	68.79580	7.17434	1057.11079	0.00000	32.94193	7.06610	13.25570
7.09790	8.40156	26.42968	10.81291	8.90728	137.5	34.9	8.34788	25.42073	0.46129	6.74853	59.70601	9.20736	1100.83107	1.00000	23.51523	10.34108	8.63882
8.70106	8.14287	12.59410	9.12629	9.50103	151.07986	-33.88096	10.34654	17.07081	0.06191	7.02108	43.97055	6.58813	1094.53236	0.00000	41.76965	8.57546	7.65942
9.71645	9.80353	61.87598	7.12021	7.95175	77.9129	25.6439	10.65633	18.41999	0.17540	7.89985	41.58052	8.18844	1108.84352	1.00000	43.40358	7.48120	7.46877
5.14150	8.06237	29.11395	6.85077	8.79700	73.85535	18.51957	9.63468	24.71232	0.24186	7.62834	58.79161	8.39503	1181.07417	0.00000	35.61925	5.82287	10.80820
5.87606	8.45557	35.08123	9.29511	8.47027	72.54566	29.69221	4.78092	23.15392	0.41543	9.26163	45.90325	9.13938	1099.47648	1.00000	34.25553	11.41200	7.35613
9.72381	8.41681	25.57768	10.18000	7.55124	-120.00865	46.32374	9.60782	14.14194	0.14160	7.30391	25.68227	7.45883	1054.72476	0.00000	44.56403	8.62836	8.66818
8.19815	6.70427	28.21470	10.27096	5.88953	31.4976	26.67319	4.87552	-8.63152	2.70288	8.64593	71.20729	11.09812	1148.50050	1.00000	65.47539	9.63953	9.88990
5.68300	5.93364	50.90859	9.03993	8.33833	74.4818	30.21121	10.13388	9.33360	0.18710	8.36910	28.08949	7.93869	1134.90817	1.00000	41.06417	10.15113	8.46284
7.33602	8.37326	60.01228	4.78260	8.50015	-6.03731	37.35813	4.25315	11.48546	0.20115	8.50957	39.64943	8.19771	1077.65855	0.00000	37.54604	8.70332	10.33092
9.67940	7.80345	51.67489	9.70477	6.92356	-99.32556	19.32889	10.87802	4.50943	0.13244	8.87647	50.29627	7.47506	1134.87916	0.00000	30.00497	7.41657	6.78814
6.24289	7.85587	50.36303	4.89231	10.87839	107.60389	-7.01833	6.54128	9.91552	0.29300	8.81618	30.76594	8.70610	1135.21992	0.00000	44.68186	7.80318	8.77905
9.95764	8.89032	57.18493	10.50886	8.72141	-77.96389	39.45621	9.09958	8.02843	0.08643	9.84803		5.59248	1163.56556	0.00000	58.23810	11.16906	9.42578
10.93595	7.82997	40.03387	8.82575	9.07398	79.883	6.9909	6.01032	24.89638	0.08532	8.65781	32.30199	5.03420	1197.65036	1.00000	45.30045	6.49563	3.40578
9.25247	7.91461		8.26915	8.21779	136.84186	34.4833	9.70247	9.67623	0.21748	8.41373	53.45018	8.38121	1199.25545	1.00000	34.65916	8.50965	6.51324
8.56108	8.14962	65.57194	9.10452	8.74146	-71.23106	-32.45242	9.89864	23.64639	0.21030	9.32229	41.08127	8.29906	1180.74015	0.00000	28.86533	9.57184	6.38478
7.22757	7.46620	36.21790	6.63396	7.19406	178.00417	-38.65333	6.53258	11.62693	0.60864	9.27966	49.71860	9.48445	1107.78234	0.00000	39.93525	7.50347	6.54959
5.51693	8.87984	56.03333	8.61315	7.41076	19.91667	-11.78333	6.81132	14.80279	0.27791	8.71163	50.92529	8.53185	1085.69942	1.00000	40.86347	9.37105	9.57754
8.08726	7.82099	60.61764	8.93703	8.20633	38.16694	54.84444	6.98481	26.92898	1.59617	7.49597	14.00216	10.56330	1188.19095	0.00000	62.56842	9.16027	6.20446
9.21355	7.61075	45.42999	9.10422	8.73042	-7.32097	41.1053	9.25476	10.00355	0.06061	7.51015	44.47397	6.22912	1135.07476	0.00000	52.73017	10.20832	4.14647
7.13273	8.89915	59.00506	8.82305	6.55623	8.64409	48.07667	8.35898	22.87413	0.53933	7.85550	54.92574	9.37941	1170.74737	1.00000	61.97692	9.42676	9.79664
10.30576	8.67877	37.93666	9.05537	6.63769	121.3152	14.14989	10.24807	8.51949	0.08201	7.68008	47.40107	5.08153	1117.49948	0.00000	64.69048	9.72157	6.18405
7.55328	9.19578	49.46088	8.93742	7.69836	103.61667	-1.6	7.81720	14.17394	1.31079	9.83363	59.81582	10.34589	1130.06092	0.00000	38.47376	9.67328	6.06099
6.20498	7.67403	48.10661	6.88456	6.46852	-0.76773	38.38479	9.21221	13.39257	0.14681	10.28622	54.82547	8.08252	1106.93591	0.00000	47.98217	8.42214	11.06132
9.47713	6.81020	54.27174	7.30447	9.25615	-6.03731	37.35813	8.04383	23.62883	0.10457	9.16414	48.18888	6.80916	1051.45924	1.00000	48.68920	6.78389	5.04449
9.88565	7.78569	25.24329	9.16469	8.50419	28.19028	59.37722	10.82139	24.95490	0.10525	7.17719	56.40990	7.01268	1114.53457	0.00000	41.44309	7.70839	6.69680
6.88920	8.51175	53.72865	5.65314	7.54696	20.22625	30.75545	6.01414	19.03274	0.99928	8.86525	60.70726	10.07904	1178.26518	0.00000	40.89711	5.39156	10.40285
7.59668	7.69648	46.05707	8.69981	9.04911	105.75635	10.29085	7.49852	8.58001	0.85157	6.70138	37.58618	9.89376	1150.55660	0.00000	52.50148	6.77256	10.45526
8.21834	8.57302	59.54891	8.05191	9.73102	60.8019	56.9083	5.40055	6.19540	9.62040	6.92134	45.64182	12.38143	1171.83391	0.00000	14.59933	3.47258	9.39292
5.38058	8.48448	39.73569		8.29327	-73.78458	41.0051	6.73027	7.18261	0.22487	9.54059	40.79183	8.23510	1168.70408	1.00000	24.74296	9.82337	8.55846
7.91657	8.60624	32.15741	6.63510	8.95859	-84.67837	34.06635	4.93598	21.34818	0.49705	7.47924	62.32177	9.30699	1059.61095	1.00000	33.38460	9.15267	9.43083
9.41440	8.64505	54.12858	9.72335	8.17896	-102.04897	19.64745	10.03991	24.67917	0.09584	8.95783	30.42207	6.45525	1091.40710	1.00000	31.79560	3.17953	6.16550
7.87238	7.87690	52.38871	7.27381	7.82174	99.89166	15.46063	5.56291	20.07289	2.54615	7.70866	51.36776	11.05001	1079.97615	0.00000	34.02832	5.13377	11.04616
8.72557	7.22491	49.73540	9.77385	8.19350	83.97573	21.46527	10.23701	-3.31415	0.11374	7.85799	49.00658	7.01962	1104.72112	0.00000	62.62526	9.18661	7.94204
10.47977	8.37786	36.09277	9.41768	7.89706	-7.95	53.43333	9.43233	27.10584	0.09212	9.25827	66.38775	6.07836	1114.62847	0.00000	42.96301	10.34372	7.33851
5.80521	8.95070	50.70950	9.28211	6.79503	-118.25508	34.14251	6.59621	9.38146	0.27482	7.55293	57.46123	8.50848	1107.30605	1.00000	67.47810	9.66419	8.99813
8.26098	6.81520	76.91131	5.93991	8.98524	113.69785	-7.73379	7.86786	20.52405	0.07830	9.07967	43.46919	6.32112	1050.99052	1.00000	46.10221	4.56205	5.48121
8.78839	10.18348	8.68838	11.28287	8.21413	-86.19903	11.84962	7.45547	19.75543	1.81025	8.33910	50.32702	10.68453	1160.97601	1.00000	61.54404	10.86499	8.61470
10.18581	9.75337	46.27152	8.46110	7.91399	11.32903	50.9803	10.58157	21.64623	0.10553	8.46471	39.11241	6.97382	1157.77136	1.00000	31.44990	5.90317	7.21697
9.10018	9.03005	52.05006	4.44479	8.36568	-65.71875	-21.44345	10.84366	12.85172	0.26378	8.36080	64.33779	8.31853	1195.59289	0.00000	55.47591	9.88973	9.38854
6.10835	9.48016	76.94477	4.83737	9.58611	-73.78458	41.0051	5.93403	4.85889	0.80714	8.20884	49.44986	9.79188	1095.71230	0.00000	54.64341	3.54640	11.90770
9.10129	6.71392	40.46281	8.53739	6.78400	-87.65644	41.80753	10.47844	21.14936	0.08625	7.46512	42.52862	6.71012	1096.45677	0.00000	42.63536	9.57377	7.00750
8.33789	9.44811	30.35258	3.97529	7.08986	35.96944	56.03361	2.93159	4.38281	1.29738	7.92712	65.49729	10.31884	1119.47548	0.00000	40.78572	5.98837	13.05824
