O3	PAHs	Pb	latitude	NH3	C2H3NO5	H2CO	PM10	NOx	longitude	SO2	CH4	PRES	warning	CO	PM2.5	TEMP	CFCs
7.68254	9.11148	22.28961	53.6052	12.47156	18.10985	58.47143	9.93583	9.71009	10.03988	6.20695	3.70919	1154.64198	0.00000	5.92054	10.07357	23.35282	50.62887
7.15474	7.69587	57.13606	9.92787	9.81661	2.85701	60.47351	8.10355	6.77270	-84.13722	9.45810	9.52121	1060.73982	0.00000	6.75262	6.73869	34.82230	50.28378
7.31795	6.56605	53.35269	48.78232	8.69680	0.25190	47.99396	5.97806	5.87077	9.17702	5.66736	7.44301	1121.98376	0.00000	9.09047	10.50099	15.93521	24.26907
9.91979	8.81475	46.76215	42.06166	6.80910	2.22047	66.81725	7.82327	8.58238	-1.60452	7.37624	6.80671	1188.09852	1.00000	9.06956	8.39778	18.11567	51.38071
8.71257	9.38417	23.90294	39.43534	4.16175	2.24161	31.29317	6.89423	10.86166	-84.20299	9.31035	7.89273	1169.01104	1.00000	11.46351	10.16048	23.83754	39.82031
9.29009	7.08583	39.83413	8.88649	6.20851	5.49913	52.94059	8.57266	9.39257	2.59753	9.49023	8.17345	1108.28667	1.00000	9.98218	9.19284	23.53156	57.56881
5.02502	7.69899	47.27311	33.93113	11.05397	2.38966	49.42647	7.71766	7.75053	-117.54866	5.50565	5.97656	1154.53940	0.00000	8.32815	11.58510	1.71949	62.19197
7.04702	6.69509	51.54230	58.7002	7.83005	1.12552	53.86729	6.67044	9.81313	59.4839	7.27726	6.98943	1149.30031	1.00000	7.69516	10.72309	24.12585	68.81347
6.11053	7.64453	88.22504	-54.8	9.59360	1.46520	40.22593	6.17069	7.52222	-68.3	9.54331	8.87157	1100.21930	0.00000	6.43514	6.82954	27.56855	44.35884
8.97307	7.89240	52.27200	-2.13404	8.05302	1.99075	59.24487	7.57782	5.63670	-79.59415	11.08755	8.69768	1138.45804	0.00000	7.76614	7.33211	8.56269	68.48246
8.47679	6.90028	59.49188	-8.73508	10.68529	0.50686	38.79700	6.02405	8.60917	24.99798	6.41083	6.25293	1081.91409	1.00000	11.88755	8.70862	2.41261	53.53048
8.81445	6.37442	37.50194	20.14298	7.98676	2.25162	60.74692	7.82076	4.94838	-77.43532	4.94072	7.54273	1125.06426	0.00000	9.64658	11.30869	23.22390	44.21172
9.09188	7.58201	37.75718	49.97704	9.53256	1.99905	37.18773	7.51971	9.10924	9.15214	6.41226	5.68365	1129.42877	1.00000	9.95724	8.36953	18.70342	77.82815
7.75765	7.13495	66.63217	42.93369	10.44417	2.32100	48.11888	7.41831	9.71331	-72.27814	7.59857	9.67671	1069.81008	1.00000	5.48946	10.91698	4.72693	49.06691
8.44840	7.50442	36.65819	48.98333	8.83287	2.16823	44.49930	7.75829	9.62066	2.61667	6.28373	7.97536	1113.84210	1.00000	9.96223	10.69975	25.29286	40.68411
7.73064	9.08660	28.75535	57.14369	8.15316	1.74653	40.31871	6.32541	5.70115	-2.09814	8.16834	8.96449	1197.13612	1.00000	6.35864	7.30304	22.27218	72.02098
7.78533	9.29098	47.71596	41.09246	9.97380	5.55728	69.72397	8.61430	6.92386	45.36561	9.84508	8.53354	1062.97994	0.00000	6.42056	6.83732	24.87575	65.80478
7.41556	7.88308	14.13381	12.18441	9.94004	1.94718	22.10721	6.34912	6.26895	18.69303	3.47844	4.70858	1168.39014	0.00000	8.80084	12.24680	12.90457	39.07052
8.67749	9.24232	41.07165	30.29184	9.18039	8.14939	63.42774	9.09653	7.53498	71.67164	6.94591	6.00488	1083.76231	1.00000	10.27701	8.68607	28.41929	63.10440
7.65187	8.83248	36.76109	59.80917	4.86118	16.13654	40.36636	9.80503	8.52112	30.38167	7.56564	11.06313	1184.71842	1.00000	8.24735	7.81380	11.33494	70.40427
8.19425	7.86760	48.07901	-21.15	10.71587	3.50437	59.53621	7.84317	6.88093	46.58333	8.37273	9.61173	1171.41169	0.00000	4.47493	6.66133	11.38305	42.32980
8.85085	6.78896	50.13885	35.815	10.82562	3.47246	45.44052	8.05607	10.29193	139.6853	7.48470	6.82523	1187.09265	1.00000	9.19482	7.55488	4.44260	46.60167
9.33352	7.47053	51.85835	37.19723	5.99775	6.16605	52.25840	8.80739	9.55002	122.05228		11.88582	1169.51761	1.00000	11.25850	7.38053	6.05070	35.30769
8.54912	7.42482	40.43981	53.77166	8.21116	8.12521	76.36171	9.08555	10.39212	38.12408	8.12971	8.31789	1133.85814	1.00000	7.69378	9.87114	8.48121	53.03701
8.46586	8.46100	40.80998	-28.24	8.14312	3.02076	22.65221	8.24238	5.46427	-48.67028	8.65098	9.26607	1092.36656	0.00000	6.75040	6.93851	20.84955	58.73935
9.01057	6.68548	64.73770	10.13361	6.90909	8.44210	52.57792	9.08926	3.25855	124.84472	5.01897	7.73466	1162.11207	0.00000	7.69744	8.73697	13.62480	76.06882
8.58803	8.37324	54.32886	50.75932	7.28102	1.67925	46.33040	5.77164	4.55997	25.34244	6.12855	7.29905	1166.02846		6.97207	9.00584	37.60316	38.40448
6.94466	8.02074	64.49934	51.08468	8.13668	4.59879	55.48017	8.36727	9.00977	7.11393	9.04003	8.11701	1093.84098	1.00000	6.83091	7.58329	16.08285	44.92093
7.88515	8.14647	50.04806	15.5439	9.23209	2.23719	43.54390	7.10360	7.13036	73.7553	9.02593	10.96198	1111.28871	0.00000	7.82639	6.95740	6.62478	70.22615
9.70551	7.59869	47.35963	-8.73508	6.80839	2.61770	42.40936	7.70901	9.80406	24.99798	8.57088	7.76858	1184.97793	1.00000	8.04069	7.83671	22.18313	56.63972
8.44034	8.49597	58.95827	47.46657	10.78001	1.32615	59.86798	6.31190	9.85980	84.87144	5.28820	6.27693	1117.77043	1.00000	8.39919	11.29993	29.25848	63.63323
6.12854	7.80057	46.64967	-1.6	3.51396	4.79008	31.72584	8.47663	8.45139	103.61667	7.81710	9.73803	1058.86142	1.00000	10.88498	8.57098	26.50064	25.97806
9.26783	9.47817	56.81340	12.95629	6.54282	1.91622	40.09199	6.60024	10.12114	78.27539	7.67268	7.92838	1169.98286	1.00000	8.54307	10.54364	16.90490	51.55947
8.36086	7.65545	46.18817	40.98894	5.01975	5.24103	43.04704	8.51056	1.97969	28.67582	6.03685	9.24777	1172.15415	0.00000	6.16500	6.34353	22.68664	55.29060
9.71045	8.10691	41.02909	5.4709	8.30296	5.25451	53.14943	8.62095	9.35897	100.24529	6.58034	4.84868	1174.17602	1.00000	10.81842	9.10823	12.97036	53.78598
7.28480	6.55959	56.90705	35.95664	12.03078	1.01881	43.37306	6.28987	6.94543	36.7138	3.22779	5.87333	1066.14126	1.00000	12.28429	12.66117	-0.58184	70.30820
9.25907	9.19618	81.04342	44.31771	8.39153	3.61181	29.82609	8.32096	9.51537	9.32241	4.59701	9.37334	1101.16429	1.00000	7.69817	10.03424	5.07678	43.95021
8.76441	8.84306	68.18678	61.78491	8.32847	3.17265	30.84076	7.53048	9.92225	34.34691	7.32355	8.05235	1124.14078	1.00000	9.07267	8.94807	12.77460	48.89746
6.37562	7.59304	22.98461	50.80019	8.13718	8.70012	56.91933	9.06413	10.47245	7.20769	7.42010	9.18690	1126.59584	1.00000	9.34619	10.96472	28.76469	18.71860
8.59646	6.94450	43.53252	-7.51611	11.82404	7.01025	61.50677	8.97230	6.94612	109.05389	5.69840		1080.04828	0.00000	7.50658	9.16059	21.00728	61.33136
7.68900	9.98033	38.74126	51.14942	10.09915	1.76858	51.97546	6.88717	7.29801	15.00835	8.68494	9.92841	1152.85746	0.00000	6.01937	6.49722	11.85841	66.34936
9.89415	8.14514	58.18426	51.88333	9.02699	17.25381	55.34353	9.90576	9.18581	8.51667	5.85931	7.67283	1186.31418	1.00000	9.59601	10.63936	26.84740	42.15866
8.20482	7.95138	54.57258	52.68333	11.04676	4.01409	31.06151	8.36436	8.91470	0.93333	5.98598	5.85096	1193.51127	1.00000	10.71679	8.91747	7.06123	56.44388
8.86175	7.77344	50.03212	30.35028	10.54668	1.24206	74.20161	6.97979	10.79347	112.19028	4.45788	10.02958	1062.80580	1.00000	9.09493	11.15305	9.35727	57.47101
8.97056	7.58069	55.84872	40.34912	9.71439	0.97277	54.70706	7.21900	6.89754	-111.90466	7.48250	7.27573	1155.54041	0.00000	5.82087	10.10878	-3.32268	53.33842
8.11467	8.05167	45.57022	18.42745	9.02651	3.97457	42.20781	8.19738	9.48672	-67.15407	6.51402	6.97129	1086.89188	1.00000	10.50759	9.64224	2.68184	50.67416
8.26253	8.35646	50.37079	25.13915	8.35999	3.04175	39.44816	8.10534	5.42012	73.06784	9.26075	11.15410	1072.35859	0.00000	6.82111	6.26003	23.61340	44.84906
8.44970	9.51150	51.03709	13.51825	10.77730	3.89507	44.80324	8.28006	8.72119	99.95469	10.15331	5.80458	1103.88135	0.00000	7.48322	7.74578	11.89865	72.23660
8.40809	7.65829	43.08271	52.41667	9.67770	4.81239	41.92318	8.57895	6.92275	0.75	6.40952	5.91909	1066.32140	0.00000	5.45274	9.21942	-1.05028	69.70753
10.03830	8.56056	30.76088	53.51684	6.01204	2.64611	39.13252	7.79952	8.35570	-113.3187	5.46164	10.93105	1094.57855	1.00000	8.36379	8.42916	9.40978	64.73074
7.57573	7.47964	52.64770	39.43534	9.01905	11.73495	60.52327	9.48160	9.36273	-84.20299	6.90998	8.65857	1050.27403	1.00000	9.25071	12.31150	4.01559	59.21836
7.74523	6.92530	46.02765	12.95629	4.87652	2.58294	54.44489	7.69800	8.50077	78.27539	8.95474	9.68023	1139.28670	0.00000	11.67787	8.11061	28.87817	47.11113
7.51363	8.03275	62.94602	38.17492	7.98346	1.13576	65.48535	7.02348	8.86145	-122.2608	6.30190	9.91314	1194.78027	1.00000	9.84679	9.29032	-7.00818	59.35611
7.76056	6.89421	60.32971	48.8222	5.42284	14.42206	42.36386	9.69472	8.69465	2.12213	8.32166	10.60868	1168.64151	1.00000	7.69098	12.80453	29.10695	49.12078
4.68648	7.77652	53.59235	2.41669	8.73407	2.71742	62.91298	7.75021	6.10423	30.98551	9.33069	9.76686	1112.03346	0.00000	7.07870	7.02738	25.47629	49.94218
8.18496	9.54925	29.95508	41.8542	11.74334	1.83287	52.72977	7.00699	9.98035	-87.66561	9.61821	9.47988	1069.28849	0.00000	6.87397	6.41535	6.99248	58.63000
8.15104	6.12749		34.15429	6.13468	2.93654	63.42174	7.82358	7.90192	3.50309	8.49379	10.10989	1127.17290	1.00000	10.67952	7.16867	-2.89093	46.94120
10.64881	8.37525	63.32009	6.8485	7.33680	5.15671	41.47743	8.50130	10.40154	3.64633	10.26090	7.58127	1058.69503	1.00000	7.03962	9.69521	26.49920	55.79798
8.56941	7.27809	48.08289	3.8801	10.25550	4.35799	39.58477	8.30606	10.10998	-77.03116	6.85175	6.03123	1087.83973	1.00000	8.76618	7.85230	-12.18866	69.14524
9.35436	6.90712	44.63399	-7.57897	5.83406	3.23575	60.17799	7.90441	8.99009	112.23109	8.30013	8.79771	1057.05565	1.00000	7.82595	8.75080	20.92279	52.61746
9.88402	8.83882	37.44525	40.49748	10.39439	3.41241	58.72081	8.03794	7.17249	44.7662	7.72941	7.22273	1153.74328	0.00000	5.81196	7.21815	18.97638	59.84665
8.52556	9.62922	53.32474	33.43443	5.13038	20.91726	55.43885	10.06986	9.27589	-5.22126	9.32639	9.70951	1059.72829	1.00000	8.32198	7.73851	19.29430	28.06047
7.62250	8.70462	57.11033	12.95629	9.20283	2.14591	30.30132	7.64344	6.68523	78.27539	7.52190	11.99823	1104.32298	0.00000	5.93320	6.37782	11.61593	46.08841
9.19728	8.34249	54.22132	54.52156	11.67509	8.67313	44.54239	9.21082	9.01275	9.5586	8.85740	9.44685	1058.06810	1.00000	7.76144	9.21937	31.18652	43.80665
8.92206	7.71940	55.73020	30.81383	9.21645	1.08510	32.85828	6.78234	6.75379	75.16878	5.83817	2.40729	1173.98091	1.00000	11.00724	7.87963	11.56179	33.72442
7.57004	7.89540		40.72586	7.96017	52.37952	30.60747	11.02950	8.14396	8.55552	4.73427	10.22534	1104.42688	1.00000	10.27701	8.74407	-12.52054	58.06163
6.53343	8.41071	46.76186	53.53041	12.86767	1.15625	17.67898	7.09684	9.58810	43.67663	7.89589	6.24487	1134.96440	0.00000	6.39577	9.10927	12.94297	46.81699
8.31520	7.63844	34.64181	41.9001	6.80351	2.60834	38.07259	7.48805	9.25429	-71.08977	5.63988	12.03211	1149.80983	1.00000	10.99847	8.38993	7.69495	45.01737
9.40273	7.93427	55.79722	35.95664	7.29384	15.77970	34.39728	9.79777	8.38686	36.7138	7.41931	8.41428	1163.77344	1.00000	10.94875	9.61645	17.56756	30.93517
8.72436	5.92399	39.41629	65.84811	10.78232	2.09768	48.08476	7.47217	8.04117	24.14662	6.54515	7.03040	1188.58569	0.00000	9.25932	11.53571	0.23036	44.41053
8.45732	7.57652	25.60182	41.84364	10.23188	1.60277	57.04539	5.42014	6.72129	-87.71255	6.26858	8.57101	1196.16460	0.00000	9.12767	10.63724	2.63802	75.92900
8.17739	8.17151	23.84213	39.32011	8.60557	2.86277	50.97055	7.68979	7.39771	-76.51552	5.89725	3.29211	1160.10720	1.00000	12.40803	8.30954	1.08497	71.12428
7.25042	5.34105	49.02721	51.14942	9.74572	7.11388	52.03620	8.92964	7.36191	15.00835	6.26533	6.76160	1067.12327	1.00000	9.40997	11.41803	15.93783	73.96116
8.79084	8.90398	45.46284	35.06544	8.42974	3.05127	43.39765	8.01843	11.04634	1.04945	7.28681	7.21585	1084.59946	1.00000	6.18790	11.50488	2.98492	66.67376
9.90150	10.07865	44.30696	50.72043	10.38759	3.92781	49.58678	8.35915	10.30471	11.34046	8.11195	6.03053	1082.52286	1.00000	6.73617	7.04916	28.05070	76.27899
6.93675	8.46767	50.21294	-8.28333	7.73280	2.43158	35.74598	7.27565	10.43290	-35.03333	8.23090	8.52240	1189.84039	1.00000	8.06425	9.87412	10.98113	60.07478
6.60866	8.28388	53.65604	33.52253	6.69164	20.22432	58.85360	10.05976	9.31902	-117.70755	7.98018	7.06584	1186.75278	1.00000	7.56121	10.13050	7.57918	53.93957
6.70157	9.46390	51.82753	-34.88422	11.11297	10.46892	68.14399	9.40160	11.47716	150.60036	6.25983	6.54642	1121.89023	1.00000	8.14647	8.52401	26.05528	59.94674
6.89307	8.07118	39.55933	-5.41667	9.63373	5.45373	31.16279	8.64714	5.19173	38.01667	8.57376	11.34834	1078.78535	1.00000	5.87785	6.26136	31.39086	63.24058
8.46225	7.49462	71.45150	53.77166	8.44519	2.35523	72.55444	7.56472	9.42684	38.12408	7.52370	11.14295	1158.74105	1.00000	8.88645	7.71512	19.33243	58.70716
8.64789	7.88044	34.14708	8.48714	13.25236	1.67007	27.98187	6.94689	9.31084	-13.2356	5.04325	7.10705	1063.94291	1.00000	8.70144	11.15998	3.68819	47.63203
9.03537	8.05261	59.20261	51.39323	9.85785	8.14104	52.21180	9.04683	11.24051	0.47713	9.71614	4.31095	1120.09935	0.00000	6.71532	7.84613	5.75688	49.31600
6.48862	8.65484	47.16577	-27.4338	10.08596	1.36317	42.41866	6.95545	11.58290	-65.61427	5.47361	6.68258	1171.11487		10.45432	10.15418	14.23400	76.49954
7.61918	7.43720	45.03565	36.92574	8.28234	2.67644	51.22694	7.90301	9.65288	14.72443	7.43675	6.96750	1175.61615	1.00000	9.38630	8.80160	10.67089	53.97543
9.66920	7.00325	48.71863	35.48199	9.88524	6.20703	60.28362	8.79822	10.34070	137.02166	6.55915	5.63908	1130.72124	1.00000	9.44442	7.97798	9.92135	63.04922
7.16783	9.40483	62.92344	-10.91111	8.06747	7.52276	46.80262	9.02749	10.85578	-37.07167	9.21148	9.23417	1057.63880	1.00000	7.94468	7.86513	10.82149	53.20519
7.38854	8.35066	60.46706	14.62072	7.15721	10.86735	27.43241	9.43605	4.99918	74.83554	8.31995	11.13658	1070.90941	0.00000	7.06854	6.63241	-0.15199	72.49604
7.45148	7.78782	59.24453	44.97639	3.72669	35.17290	54.48186	10.61745	9.23341	19.61222	8.34101	7.84078	1183.15062	0.00000	9.53476	10.22612	19.63543	39.91834
8.26036	7.55043	39.82244	20.14298	11.19356	2.12557	51.47874	7.84201	10.28790	-77.43532	4.19427	3.80569	1098.07893	1.00000	10.11777	9.02431	-1.98573	44.15408
9.00220	7.10137	32.43713	36.75965	9.24080	44.59337	47.63051	10.89737	8.27173	137.36215	7.13125	7.09522	1182.41676	1.00000	9.27824	10.17037	11.44739	34.59103
8.88424	8.81736	49.08304	50.23805	10.59408	2.82581	41.12156	7.65360	7.70900	8.86704	8.32525	8.65334	1142.69229	0.00000	4.90659	6.59285	3.48490	61.49424
7.35747	7.76027	17.37903	27.55898	4.86379	4.58964	16.38866	8.28769	9.13988	68.21204	7.69410	7.43325	1109.22635	1.00000	10.65455	9.83651	9.21443	59.78606
7.29700	9.11095	27.96130	50.18545	9.12129	13.32352	66.97819	9.59993	7.65045	27.06365	10.57869	7.99830	1110.78744	0.00000	7.71646	7.32637	14.56156	57.58301
8.22020	7.44668	40.00281	36.20389	8.63708	3.58564	46.47570	8.42970	9.21033	127.08472	4.57365	6.34757	1144.39899	1.00000	8.30780	13.36975	16.89655	40.57223
8.42691	9.04726	58.78175	39.33427	8.89063	1.74464	29.53778	7.45565	10.00316	-76.43941	5.95962	9.76176	1145.36900	1.00000	9.47474	13.53136	13.77016	57.51840
8.55498	9.67338	48.66955	31.20176	9.70950	7.51224	70.80525	8.97188	7.27043	29.91582	7.63820	7.02265	1155.84475	0.00000	6.40139	8.69716	20.32772	78.16127
8.98205	8.49411	29.21395	48.06919	9.12892	2.46211	26.79319	7.86059	9.41783	11.37703	5.33850	6.79449	1112.46475	0.00000	8.95828	11.38933	19.48351	36.20968
8.31636	8.43452	58.60113	34.86472	4.30443	0.32889	38.19555	5.91688	8.66847	117.55417	8.22767	8.19930	1080.25210	1.00000	11.30316	9.66648	-0.35646	78.25211
7.89489	8.76936	55.83854	38.96667	8.98625	7.14718	39.07686	9.00959	5.41941	-0.18333	8.37800	11.66916	1058.38400	0.00000	6.48688	6.31465	15.86567	52.85216
8.39729	6.55815	47.66172	47.76232	10.11800	7.41086	47.91700	9.01224	7.38195	-122.2054	10.13300	8.22471	1053.94596	0.00000	8.06613	7.19537	23.08670	53.49172
9.17723	7.29167	34.97716	40.58654	9.41895	8.18440	66.52029	9.02407	7.13271	-122.39168	8.37391	9.35321	1148.16079	0.00000	5.00222	6.15309	26.22927	45.57283
8.39023	9.36646	76.02196	48.98333	9.44576	3.53410	11.81736	7.86404	10.09077	2.61667	5.84311	8.32849	1119.93235	1.00000	8.92736	12.07177	29.13812	53.34535
7.36088	8.72347	48.64758	50.75	5.71557	1.58658	43.76782	6.92496	9.07626	2.25	8.25323	8.02204	1088.90384	1.00000	8.80306	9.38364	13.74655	38.24283
8.41845	6.79912	49.74773	33.41012	11.50481	2.46262	49.79704	7.39064	7.55918	-91.06177	5.37633	5.80208	1055.19737	0.00000	7.83570	9.87362	7.47359	66.33169
8.43441	9.25519	64.49015	49.28669	10.17214	23.02420	37.75333	10.16599	10.81590	1.00288	2.84700	8.20160	1126.26098	1.00000	10.28870	13.65734	15.25033	46.30191
6.86850	5.77902	58.10937	40.42386	8.13434	10.03599	59.55168	9.31025	9.73319	-3.53261	5.06099	6.07398	1129.52252	1.00000	9.14202	11.09175	20.61090	57.40973
6.87862	6.36795	43.49187	55.82885	10.59646	9.22358	59.35657	9.17278	8.46493	-4.21376	8.53031	7.84940	1179.03009	0.00000	6.21112	6.81098	13.76536	
8.73831	7.96838	61.66684	43.1009	9.32237	4.34068	63.26748	8.33643	8.24365	-75.23266	10.20043	7.09654	1148.80285	0.00000	8.06527	7.62543	4.46865	51.52100
8.48574	9.76434	44.04677	50.75932	5.78713	6.87534	57.00800	8.87919	7.53999	25.34244	5.25899	10.51637	1162.55219	1.00000	10.89803	8.94390	14.38138	41.44648
7.87258	9.38729	60.77131	54.48147	11.51846	2.04173		7.43083	9.61592	53.47103	6.54907	6.85065	1135.97068	1.00000	8.95009	8.76511	9.31213	47.86739
9.37827	10.02329	65.94339	48.73218	8.91494	5.61916	42.56910	8.60030	5.55311	11.18709	5.18910	6.75913	1198.14971	0.00000	6.60261	9.76279	7.38679	46.23242
7.45923	8.17631	53.09886	19.8173	9.59874	4.45010	14.15022	8.33172	11.63148	-97.35992	6.87803	5.61269	1090.19644	1.00000	9.32303	6.07786	9.18372	63.32074
6.92306	9.25366	23.93929	12.18441	7.90409	1.95129	60.30023	7.64539	9.71448	18.69303	6.08068	8.61261	1077.32380	1.00000	11.83729	11.75148	9.48616	57.95371
8.10792	7.69316	33.05554	14.37395	8.28595	10.07488	55.78575	9.31604	10.60666	100.48528	6.37607	9.64655	1083.50090	1.00000	7.52294	9.63340	14.55322	64.80386
8.78797	10.20587	60.44311	36.46917	7.36773	6.76673	39.13057	8.91377	10.83711	10.78222	7.22797	9.23816	1072.41894	1.00000	10.28313	10.18906	10.98452	40.65847
6.47241	8.80999	56.43612	37.56667	5.71521	5.10199	56.10546	8.60165	7.32796	140.11667	6.15341	12.87743	1101.80008	1.00000	12.21665	6.07352	19.99889	42.65593
8.38743	8.46670	56.52155	38.58894	8.43189	2.79124	51.58358	7.54309	6.00613	-89.99038	6.07751	7.04930	1090.04149	0.00000	7.15322	11.29075	33.17011	61.46949
7.48656	7.54479	65.81546	41.1053	8.75587	7.09920	48.94650	8.92350	6.13320	-7.32097	8.21250	10.53715	1086.80490	0.00000	6.06972	6.66557	13.99372	62.26529
8.93259	7.92239	40.69127	-11.78333	9.83560	1.40820	31.09023	6.31458	9.58770	19.91667	6.67126	5.68080	1198.14781	1.00000	10.30005	8.75839	16.99363	62.75279
6.45514	8.88202	40.43322	-22.45667	6.53338	7.72015	31.35244	9.02199	5.45062	-47.53028	8.30523	11.05407	1074.35924	0.00000	7.02267	6.76880	23.05796	23.06383
7.90557	8.75793	32.84166	25.6439	4.56495	6.09825	46.24661	8.71841		77.9129	7.62666	9.21950	1116.40378	1.00000	11.06538	8.67097	19.90996	46.69050
8.91538	7.54854	27.85658	-25.42778	12.43151	6.12146	45.42866	8.77895	10.67312	-49.27306	8.91820	5.25153	1096.35807	0.00000	5.66602	9.99651	4.63722	57.90749
8.79713	9.39420	63.49851	48.49144	8.88469	4.70112	34.17762	8.56422	11.39373	9.20427	5.55639	7.65315	1169.75752	1.00000	8.66547	10.32468	4.58749	43.86624
8.71323	8.47631	58.73971	-27.50578	7.49352	4.01254	61.95203	8.31569	8.91384	153.10236	4.66477	10.44952	1127.98466	1.00000	8.34166	9.16352	8.21825	42.36520
7.68793	7.54917	62.84525	-27.4338	5.81604	4.97123	75.66692	8.59688	9.38888	-65.61427	8.08150	11.59150	1143.66598	1.00000	12.53624	7.59650	30.16266	44.90187
7.85188	8.40149	45.87358	32.55531	5.70915	2.13465	37.94988	7.79009	8.94280	76.12647	5.86012	9.05097	1184.18875	1.00000	9.32010	9.79848	7.01160	60.19641
7.57272	9.03014	51.45686	46.23899	9.53436	1.68991	52.50570	6.84065	11.53256	-63.13414	6.25493	5.45686	1123.14572	1.00000	8.49269	8.32727	-5.90542	55.50448
7.11710	10.02143	48.74482	46.23899	6.51909	5.38079	45.27648	8.72726	8.48240	-63.13414	7.01073	10.47574	1171.80927	1.00000	9.70682	7.99428	25.00422	80.34165
8.77257	8.44792	40.01994	50.7236	8.69815	1.43057	47.45298	6.89113	6.53804	-3.52751	6.80598	7.41747	1107.27917	0.00000	8.52806	11.18236	21.53414	50.31567
9.86871	6.91814	34.70847	48.90982	9.43266	4.51627	58.81245	8.28134	5.52801	2.45012	5.40525	6.98668	1198.18215	0.00000	6.30119	8.50657	10.24411	64.30777
8.99713	6.68254	40.49813	19.21667	5.40497	5.13066	60.54718	8.58626	8.43421	73.08333	5.78011	8.53135	1112.56261	1.00000	8.12239	9.57943	31.93191	64.36159
6.99296	7.92069	57.38476	47.76232	9.08354	3.05734	61.52954	7.46895	7.93455	-122.2054	7.47036	6.36590	1181.03643	1.00000	8.26518	9.23842	21.23972	48.79639
8.31506	7.59251	57.95855	-8.28333	10.00234	2.38867	57.41139	7.41315	11.91922	-35.03333	4.66739	7.52700	1097.39160	1.00000	7.59527	12.15925	10.56501	46.87440
7.90195	6.62432	35.82672	53.6052	9.02244	3.25978	65.62209	7.99161	7.86504	10.03988	9.56956	8.28910	1128.02953	0.00000	4.89205	8.05893	9.23920	65.00835
6.92282	7.34517	47.57140	-1.6	11.43148	2.99209	32.60827	8.08080	8.60415	103.61667	8.11413	10.35267	1131.06359	0.00000	5.23203	6.24711	26.13274	65.59771
9.30094	8.39621	70.78118	3.8801	7.28238	2.04242	57.37522	6.77650	10.30324	-77.03116	8.73523	12.53419	1168.51996	1.00000	9.49505	7.04049	-6.08849	49.81896
8.07260	7.15732	65.84704	44.85278	9.26530	6.02010	48.33736	8.80210	7.28275	65.50917	8.40747	7.06218	1099.67701	0.00000	6.40246	8.61312	-4.02185	37.45105
8.53800	6.75579	57.80489	51.88333	7.99408	1.49786	59.79526	5.93608	8.22180	8.51667	6.74472	8.65228	1076.23236	1.00000	9.94589	10.40992	11.67467	66.90715
7.53723	8.57019	54.85893	-4.42472	8.82612	5.52482	58.38790	8.72796	5.49875	-41.45861	6.70809	8.39037	1074.50187	0.00000	6.99657	8.78422	26.88772	50.14553
6.55674	7.76694	39.56291	34.65918	11.05257	1.88313	71.49487	7.58399	7.66523	109.22921	6.96430	7.36664	1196.93785	0.00000	5.82995	8.84548	24.39955	67.04853
8.80937	9.67959	39.97126	40.98894	9.80903	8.67273	50.69618	9.19273	10.49882	28.67582	5.62413	6.64369	1058.64420	1.00000	8.30893	10.27632	9.52921	66.75446
