H2CO	PAHs	SO2	NH3	PM2.5	C2H3NO5	latitude	NOx	Pb	CO	CFCs	O3	PRES	TEMP	PM10	warning	longitude	CH4
34.61859	7.52742	6.68806	8.04982	6.48281	0.15673	-15.675	7.64202	56.04099	6.80780	49.68316	5.31484	1165.40540	18.40687	7.01867	0.00000	-38.94722	9.61751
43.00539	10.04751	4.63403	4.75241	6.95976	0.01990	22.88783	7.31557	51.49265	7.53927	15.89557	7.54798	1151.47738	11.31284	4.73817	0.00000	84.13864	7.26895
36.10629	7.11188	5.41490	5.82758	6.73326	0.07320	48.77644	6.13810	51.11405	6.94655	66.89507	4.95449	1082.37458	24.74723	5.93584	1.00000	2.29026	4.31107
59.99581	6.84980	7.27737	7.35261	7.33540	0.10340	36.06523	5.63150	66.91344	7.71712	42.95350	6.28896	1139.40465	30.27289	5.45906	1.00000	-119.01677	6.00317
61.45555	9.03474	8.57859	7.41925	7.80018	0.49456	37.49223	6.85485	40.67277	7.46718	71.09806	6.70099	1055.29938	-2.25831	9.07006	1.00000	15.07041	5.90104
47.17646	3.13642	6.43635	6.67085	7.59663	0.14656	44.92801	8.32112	84.67981	9.44095	51.45324	5.11615	1119.77774	12.19298	3.61026	1.00000	4.8951	7.26540
34.29683	8.62514	4.49151	5.23503	7.38553	0.09906	28.90054	7.13214	30.42214	7.73023	53.84328	7.61365	1132.92538	21.26268	4.66052	0.00000	-81.26367	5.82311
34.01794	6.21176	9.36455	4.16247	6.89540	0.28275	-7.76667	6.41991	56.25361	7.11668	41.05100	4.47029	1079.11725	32.15686	8.25894	1.00000	35.7	7.89928
49.40100	8.86832	7.31747	9.64522	7.22971	0.98892	42.7	7.98201	29.74307	8.02272	40.00176	2.86955	1091.12721	15.02411	9.76427	0.00000	27.25	11.77001
75.89232	5.44830	5.10893	9.68498	8.35078	0.65205	35.48199	8.49745	50.02582	6.91471	61.27584	4.95138	1123.47505	15.42704	9.28028	0.00000	137.02166	10.63814
28.25861	5.32489	5.60173	6.80746	7.64086	0.15650	33.98154	6.54416	31.77447	5.84485	47.59641	6.60823	1147.61305	29.22471	6.90226	0.00000	-81.23621	7.23143
33.80248	7.84023	4.60772	5.63267	8.32109	0.06291	43.32393	7.58732	50.37876	6.32072	69.79868	7.73364	1057.13424	16.03083	5.93758	0.00000	5.4584	6.31141
54.74949	8.98460	9.44278	6.07498	5.20600	0.44615	27.85	7.59023	53.27713	7.80271	29.77177	6.06616	1182.53975	8.05963	8.81988	1.00000	112.9	4.26961
44.27354	8.48615	9.44145	5.13788	8.68328	0.20786	37.49073	8.20098	51.84148	6.87500	51.19212	4.34584	1158.39260	10.51719	7.83062	1.00000	-2.77259	5.58336
40.39962	8.93808	6.92339	7.00353	5.31214	0.06404	20.74122	7.55907	54.60725	8.40157	51.20119	7.54403	1075.98324	3.32052	5.73391	0.00000	-100.44843	7.34596
42.94955	4.49587	7.51525	6.70940	7.41652	0.09506	13.44581	7.08354	60.51037	7.93933	52.41916	6.40934	1119.13593	24.01901	4.44933	1.00000	101.18445	7.04406
70.39677	5.25828	5.72138	7.90354	7.59245	0.82358	47.98372	6.54384	51.54889	7.04285	0.00000	5.10826	1142.08221	27.80141	9.62724	0.00000	10.18527	8.86087
70.91243	10.65605	3.91867	6.04782	5.20970	0.08088	51.67822	8.04962	61.10160	6.39786	61.73363	6.40503	1105.01361	5.50158	4.38977	0.00000	33.9162	5.44527
49.30871	4.84215	6.87894	5.31402	7.22157	0.07573	49.5099	7.06276	57.24202	6.57372	67.99283	5.16079	1065.81559	27.97772	4.76664	1.00000	6.74549	8.16032
45.93094	4.58478	5.92114	8.34189	7.51926	31.68205	15.58552	7.12308	40.67420	7.16157	45.16065	2.87467	1140.22230	5.76236	13.33831	0.00000	102.42587	11.24844
22.78145	1.52396	7.13596	9.11244	8.35246	1.56680	35.88264	8.57168	49.64173	8.23818	69.02563	4.99636	1120.40592	30.26363	10.31191	0.00000	-80.08199	10.59349
51.21018	5.15000	6.18893	6.54267	7.47227	0.07255	22.88783	8.48791	53.68681	7.49704	47.92260	4.79628	1138.77825	7.48656	4.16353	1.00000	84.13864	5.66810
57.99483	5.12721	8.64132	3.71716	4.73123	2.96836	41.24255	7.23166	31.13141	5.75493	50.46902	4.02201	1084.83109	8.74231	10.94428	1.00000	-82.61573	8.84496
37.08453	10.25365	8.55074	7.99412	6.21867	0.21173	51.19139	7.54119	48.69015	6.18191	32.26084	6.75012	1095.48747	24.87300	7.26300	1.00000	6.51352	5.27668
69.01392	10.38511	5.38391	7.21518	4.86230	0.53797	51.64316	7.71241	36.87787	8.38350	81.40721	4.45486	1085.57930	10.80242	9.21025	0.00000	-0.36053	8.03131
67.48807	7.10554	9.68268	4.92519	6.05504	2.09801	-3.5403	6.24623	56.29580	6.80438	61.57684	5.07285	1113.14882	-1.32670	10.58955	1.00000	118.9707	5.78684
59.20143	8.24160	9.86177	6.21749	5.87737	0.37384	18.18158	6.42099	42.28046	8.24736	49.12060	7.58238	1109.36989	39.28085	8.70817	1.00000	76.03889	4.36080
27.97336	5.42488	4.99843	6.97778	5.74416	0.10487	26.9423	6.16381	49.01556	7.86703	31.96916	6.30877	1117.11190	15.05922	6.86990	1.00000	68.11759	4.95265
65.43986	7.22196	4.97076	6.20887	6.43401	0.07218	26.91756	8.05645	52.40308	6.89430	29.55316	7.82295	1086.26468	11.71367	5.31686	0.00000	-82.07842	4.81252
36.44388	8.08510	9.08575	5.94090	7.87844	0.60173	41.27194	7.46981	58.97668	6.73027	58.97142	7.84061	1199.24767	16.78628	9.19504	1.00000	123.17306	4.57472
26.30628	8.11443	7.27526	5.94911	5.96923	0.14893	31.96258	5.24771	42.63548	8.59243	21.38213	9.60027	1154.01153	15.94717	7.18208	0.00000	73.97117	6.77589
53.25431	5.44356	4.49121	7.90623	8.45062	0.13116	34.5624	5.39695	39.90385	7.84327	26.18249	6.44481	1083.52826	19.96134	7.05109	0.00000	38.28402	8.32746
46.79219	2.99819	6.64669	5.89634	8.73130	0.07402	49.28669	6.30852	44.79760	4.59230	63.74564	6.90107	1173.47762	-1.25476	4.37992	1.00000	1.00288	6.31840
35.92488	5.85736	4.54769	5.21644	7.08769	0.13512	8.88649	7.86213	41.43549	8.37510	44.54751	4.48851	1083.39523	17.87516	5.67816	1.00000	2.59753	5.05640
39.94459	4.06397	7.13749	10.20644	7.03658	0.07072	40.1675	8.19178	62.01558	7.14690	46.58714	6.68537	1094.46330	9.49100	6.08991	0.00000	34.37389	10.16180
54.50618	6.46908	4.86322	4.77518	6.58162	0.09057	41.20485	7.03668	47.19112	7.26517	46.98644	4.24335	1111.66253	43.84746	6.15715	1.00000	-8.33147	7.35457
37.05981	6.15710	10.29889	3.64788	7.36016	1.34770	36.81667	7.05380	35.83271	7.21006	54.40933	4.51268	1173.25587	8.45244	10.06579	1.00000	117.81667	5.91702
40.76945	4.37560	1.92313	4.89031	7.07670	0.09566	36.19278	6.70867	42.77013	6.34840	60.96263	3.79444	1182.36118	8.83752	6.65310	1.00000	117.65694	4.20402
36.70840	5.77283	6.53410	4.36343	6.74882	0.04967	36.08497	6.61739	43.83943	8.52238	51.40430	6.08623	1146.45077	39.16215	5.07864	1.00000	9.37082	6.95296
54.78544	9.87506	4.96790	6.72271	7.30022	0.08801	43.83125	9.85272	84.53504	7.13306	51.97473	6.61441	1170.48416	13.69063	5.05842	0.00000	5.03586	6.03817
57.31992	5.98532	9.97303	3.74837	7.27198	0.43755	34.5624	7.69678	66.66107	8.04621	24.57903	5.63318	1074.06574	12.56009	8.82359	1.00000	38.28402	6.32482
33.15115	11.00913	3.69148	4.79488	6.70949	0.05999	11.84962	7.66727	48.30907	5.84890	67.86514	6.72482	1149.94439	4.88185	4.92796	0.00000	-86.19903	7.58610
72.12582	7.72014	4.68281	6.24320	6.41404	0.15605	23.1959	7.31661	37.77261	6.76404	40.05506	7.19547	1078.14337	2.74459	5.41595	0.00000	86.51499	5.82897
53.85123	7.53987	7.84159	4.16882	6.70159	0.15441	37.73222	7.24735	50.97023	7.74135	23.56498	5.43006	1144.76541	9.98412	7.82602	1.00000	115.70111	6.61680
34.73130	4.74153	5.46494	6.76587	5.85519	0.07519	15.72892	5.85109	69.52774	8.44239	31.86535	4.06973	1198.92484	-1.72573	4.66573	1.00000	120.57224	6.49902
43.45062	6.28869	5.76338	6.78756	6.48341	0.06651	28.98002	6.89097	36.60146	8.14885	40.10571	6.15672	1065.10851	12.74991	5.96142	1.00000	77.70636	4.75435
67.55152	9.17432	6.76461	6.11404	6.43421	0.13750	40.58654	5.97553	55.86887	8.72279	45.04766	6.07215	1140.62861	10.12170	6.95193	1.00000	-122.39168	5.56833
33.77036	6.60751	5.04776	4.67028	7.69012	0.10342	59.80917	7.90142	26.17554	6.74333	64.32952	5.32527	1125.81553	19.89097	6.34525	1.00000	30.38167	5.81192
21.13981	5.57052	3.20304	4.86723	4.67849	0.31991	31.92923	7.59930	62.07539	6.71057	38.34432	10.69936	1193.91258	18.90225	8.47030	0.00000	34.86563	0.96514
16.61727	8.26628	9.44899	5.83145	6.98313	0.26365	58.63667	5.73650	60.41102	6.97250	57.21517	6.72140	1175.68326	35.25009	8.21643	1.00000	59.80222	5.06616
44.41326	10.61901	5.84444	4.62993	7.90514	0.03264	-22.57306	6.29423	46.97245	7.73390	39.16396	8.71263	1104.90262	14.99453	4.82810	0.00000	-47.1725	6.59667
47.34701	4.02798	2.23201	5.25795	6.79710	0.05091	40.81	8.15382	62.94028	5.87006	69.14633	4.04566	1197.49108	9.69323	6.09399	1.00000	-73.9625	3.30130
37.59455	9.25212	8.47747	7.26602	7.65378	0.53457	29.22254	8.57032	59.07627	6.27680	46.09956	5.84947	1059.86977	18.70736	9.12597	1.00000	79.5286	5.94214
51.94174	5.69985	6.24641	6.56757	6.90637	0.08070	31.92923	7.45322	52.38502	7.92278	43.65019	6.29849	1185.64381	29.21469	5.72845	1.00000	34.86563	5.69069
55.91226	4.38938	7.58515	7.41290	8.12700	0.07543	-54.8	7.50228	63.95383	6.41616	52.36418	7.71263	1118.86878	22.13662	5.28949	1.00000	-68.3	5.80753
33.46245	7.24239	9.31709	5.01350	6.69828	1.54853	40.70995	7.84048	45.55680	8.05531	56.37860	5.44213	1086.20317	16.52962	10.27532	1.00000	0.57856	5.83335
47.42408	8.31423	4.60801	5.15318	8.50766	0.06418	2.2139	6.37806	33.10765	7.19670	60.05301	8.88974	1118.55983	28.27038	5.49493	0.00000	102.3278	3.91219
51.32992	8.81784	7.76870	6.73472	4.80209	0.50291	51.30001	5.86208	45.71179	8.07291	50.99884	2.91220	1132.19531	15.02868	8.98916	1.00000	13.10984	8.65933
41.04828	5.69303	5.87898	7.21666	7.96569	2.62845	55.63711	6.11930	60.85385	10.18844	32.16772	3.66276	1076.55168	4.64520	10.81860	0.00000	37.38115	9.74184
61.75708	3.83779	6.73976	8.61783	7.00948	0.12792	32.44874	6.33287	44.58019	7.52385	33.65336	7.42376	1053.16275	3.64467	6.79943	0.00000	-99.73314	7.78032
38.23377	5.58537	4.39517	6.79080	6.34571	1.37507	47.90771	6.16804	62.23889	8.29189	20.51623	4.27084	1118.15690	1.65596	10.14107	0.00000	106.88324	8.81320
41.95110	6.43798	7.52860	5.79909	7.02443	0.11788	40.11583	7.87838	28.17062	7.07325	67.57646	6.91264	1186.77733	28.95580	5.54131	1.00000	67.84222	6.50529
27.74696	8.93030	7.20409	6.26427	4.19099	0.28699	14.67751	6.46755	32.38821	7.36031	22.55499	5.45418	1180.89734	15.37845	8.31968	1.00000	-60.94228	7.02217
53.25652	5.91159	10.02321	2.17265	7.29546	0.32847	-37.32167	5.74642	77.80342	6.69724	26.82337	7.27155	1104.42032	21.28146	8.52805	1.00000	-59.13316	3.77481
53.37089	7.94236	7.71793	6.12258	6.43609	1.29081	40.42386	8.81340	42.76298	8.07765	68.19910	4.65040	1141.19660	0.00778	10.05734	1.00000	-3.53261	7.77807
45.93233	4.94078	3.76165	3.68526	7.18268	0.08698	39.71734	6.91952	57.25245	7.21039	22.85294	6.60507	1102.90653	27.36469	6.66939	1.00000	-74.96933	4.35385
44.04501	6.94480	2.48802	6.63034	7.63455	0.66314	19.30157	7.78705	24.80822	6.52841	47.39385	6.20734	1094.69000	2.58862	9.41330	0.00000	72.85107	6.60485
64.54880	6.05266	7.30617	7.07795	6.41963	0.07081	48.8765	7.50772	35.50635	7.75567	48.02462	4.15338	1175.35315	5.37146	3.81925	1.00000	2.18967	7.62695
61.79220	5.60338	4.44046	8.03263	7.18965	0.56811	51.24197	8.23966	39.00400	7.60289	52.10166	5.41984	1148.70538	29.94126	9.15241	0.00000	4.82313	8.35698
56.05462	8.03464	7.93607	6.62363	8.02778	0.10951	42.64685	7.81795	35.80867	6.38862	48.86915	10.01473	1090.84595	21.61423	7.22607	0.00000	-5.55835	5.47136
27.90710	7.29996	6.91455	4.35730	6.88048	0.29123	43.54072	8.23498	65.85661	8.76450	34.64631	5.44283	1069.14553	24.99573	8.45428	1.00000	-116.56346	7.53200
25.45690	7.14476	10.11046	4.65885	7.91544	0.16439	-7.57897	6.39114	44.85202	8.40593	42.46065	4.53512	1130.38426	15.06154	7.86595	1.00000	112.23109	6.48497
67.87709	4.09877	6.62351	5.54480	7.80291	0.10054	36.33011	7.33134	69.19820	6.72548	33.42925	4.46487	1149.89100	10.92942	3.22511	1.00000	138.89585	8.05866
50.11302	5.63006	5.92843	8.33224	6.01101	0.16673	65.84811	5.95534	37.87950	7.12320	24.94192	7.28950	1158.32357	1.75278	6.85606	0.00000	24.14662	7.95313
37.61381	9.29293	5.21737	5.10322	7.07419	0.10314	38.96372	8.37735	46.32298	7.48229	59.15365	8.08759	1076.81511	35.05350	5.53751	0.00000	-76.99081	6.96734
61.06436	5.85600	6.69430		4.28197	0.08666	41.27194	7.52775	47.42794	6.44448	23.97273	6.86496	1152.48003	6.16119	5.20955	1.00000	123.17306	6.65397
31.33463	7.32106	4.83236	5.03801	7.49790	0.09356	-1.6	7.76184	18.77829	7.08376	41.81761	3.54423	1181.94713	11.61501	6.57405	1.00000	103.61667	7.48277
45.36992	10.45789	4.41057	3.20349	5.89118	0.08414	42.35843	8.49071	58.59715	5.57227	52.78774	8.65034	1159.68216	28.92306	4.93985	0.00000	-71.05977	7.66322
69.00003	7.22308	4.82465	7.24876	7.72813	4.09008	-6.48167	6.73138	65.31012	6.76687	32.41632	5.26883	1057.78920	22.30507	11.27034	0.00000	106.85417	7.28216
46.41135	4.10196	8.33257	9.09683	6.21194	0.59505	40.72816	5.94333	50.63271	8.67002	62.33735	4.23149	1192.77494	10.74338	9.17417	0.00000	-74.07764	11.13569
63.60296	8.90349	7.48680	5.76890	9.23034	0.42606	37.51803	9.59733	57.96414	5.37396	40.96043	5.53203	1150.75104	23.69184	8.91099	1.00000	15.00913	6.00657
61.97807	4.55150	6.10455	8.69230	6.89708	1.32178	32.61603	8.32624	16.99625	9.17826	50.08293	4.11859	1118.41155	-7.01512	10.09888	0.00000	44.02488	10.87197
48.25356	6.78712	5.19992	5.70305	5.90130	0.14872	45.75279	8.07929	41.24200	6.28113	24.53122	9.68748	1112.75709	26.42267	6.81833	0.00000	130.57211	3.33462
65.36966	8.12921	6.65299	4.14141	8.36323	0.05277	33.4425	7.76399	51.87913	6.60404	40.34657	5.08357	1166.16944	10.40312	5.58610	1.00000	129.96972	6.81563
34.06412	7.64947	6.30035	6.83724	7.67458	0.18866	-5.85746	6.41895	37.07948	10.66621	44.81704	7.17821	1116.94587	4.86693	7.71156	1.00000	144.23058	4.25554
69.93998	8.11386	9.04498	5.04189	5.56735	0.14624	-17.83333	5.84759	29.10079	7.73702	60.21198	8.36978	1135.92321	30.96240	7.18395	1.00000	48.41667	3.98555
22.84452	4.52537	6.03994	8.55705	8.39470	1.06744	44.59445	6.57876	65.84076	7.27142	51.16704	6.77747	1125.90310	1.01075	9.87747	0.00000	11.04979	7.44094
27.77889	8.48961	5.34443	5.41786	7.61477	0.03666	47.80527	6.50263	39.40167	8.78358	69.24040	6.67118	1171.02260	14.81073	3.96793	0.00000	-122.24064	8.70912
38.49461	5.65415	5.56024	5.77575	8.06893	0.10980	23.07492	6.80912	36.44887	5.31946	52.86141	6.72766	1186.70482	5.26989	6.55632	1.00000	88.28637	5.19482
50.58658	7.07472	6.54329	7.63024	7.37215	0.30424	34.4833	8.01675	44.64953	6.37120	46.83194	4.72400	1152.53969	5.01000	8.43463	0.00000	136.84186	8.72949
30.80329	8.83247	5.94259	4.47374	7.30905	0.05722	6.45407	6.94796	77.24644	6.89238	39.65523	9.78534	1173.94139	10.63198	6.41917	0.00000	3.39467	6.37138
59.96398	3.98795	5.47770	7.94097	8.03069	3.59621	39.43534	9.07610	49.42094	6.48867	42.92578	5.92596	1150.79424	12.85673	11.14190	0.00000	-84.20299	7.32695
63.16488	7.87657	5.66334	10.11775	7.90077	0.07219	23.07492	8.29053	52.49867	6.39988	39.21642	6.71454	1152.59740	22.69586	5.42444	0.00000	88.28637	9.48956
67.10588	4.99004	6.43472	10.27395	7.71804	0.10104	41.66394	7.77722	78.98371	8.19967	25.06386	6.71561	1120.61584	6.25008	5.72612	0.00000	-83.55521	10.11039
29.49856	4.87394	8.67471	6.31002	5.25033	0.05089	39.78504	5.00657	44.39539	6.86889	47.16898	6.41523	1054.36285	17.41311	3.43064	1.00000	-85.76942	7.85301
23.25036	7.10955	6.48338	8.32080	8.38932	0.08221	9.15093	5.18428	28.40806	6.13385	46.33523	6.54614	1134.93067	15.77326	5.03335	0.00000	-79.62098	5.81409
51.27765	7.65416	8.98398	4.73837	6.29861	0.20856	41.48199	8.25347	58.84233	6.06950	50.28594	5.14515	1169.89029	6.45891	7.89202	1.00000	-81.79819	6.21620
55.66185	3.97040	4.37518	4.11329	8.96159	0.08662	50.79205	8.62352	59.93623	7.13577	46.92768	3.83325	1073.57099	15.71826	3.83076	1.00000	-1.08593	5.11008
50.00991	10.27002	7.39310	7.52433	5.91484	0.58463	36.19278	7.54830	31.83088	8.74413		4.38387	1156.47485	14.82081	9.21403	1.00000	117.65694	6.48889
40.28833	8.97006	7.61732	6.84234	8.38957	0.11630	-6.8	7.04338	49.82769	7.18599	63.50422	4.29387	1139.90583	11.93857	6.36351	1.00000	39.25	7.88262
45.82091	10.29455	8.82390	8.24268	6.27238	0.19239	38.07789	7.29369	39.81911	6.72256	37.41311	8.72999	1141.62590	9.47459	7.51499	1.00000	13.44275	3.91308
54.72673	7.01284	5.85629	4.24454	6.39971	0.12523	53.53333	6.42209	59.67088	6.89634	48.62635	5.55860	1158.32905	15.09466	6.54013	1.00000	-7.35	6.91131
88.84940	6.20685	6.97642	7.62255	7.42329	0.10075	39.78504	7.28390	39.91930	8.64643	30.78812	7.30272	1092.15360	8.30561	6.35895	1.00000	-85.76942	4.87505
74.93188	6.73193	4.96003	7.32337	6.90799	0.17138	54.60528	7.51925	66.72588	6.43917	52.91433	4.25220	1193.95822	1.33778	6.57547	1.00000	18.34717	4.93695
41.56666	8.03719	6.52845	6.30986	7.35094	0.19233	34.4833	6.63584	30.31265	6.62057	22.18917	7.22917	1131.31799	16.67568	7.89486	1.00000	136.84186	5.44347
51.18138	5.07431	7.48756	6.27632	7.69213	0.24312	26.32293	6.11651	42.41447	8.18397	74.13621	10.01002	1167.34685	15.30735	7.92117	0.00000	91.00632	6.62540
35.57879	8.81221	6.18072	5.41133	5.84368	0.09809	41.09246	6.80837	54.76644	7.26437	61.58992	9.02748	1195.31904	10.76290	6.60529	0.00000	45.36561	6.78497
31.00052	5.94419	6.67612	3.27043	7.50581	0.07334	8.48714	5.53224	45.66440	7.21860	56.60893	4.41697	1136.93095	7.17428	4.23332	1.00000	-13.2356	8.95409
47.35299	6.94946	4.72461	7.26651	5.59758	0.16184	51.14942	7.81094	81.90620	7.27182	47.42888	6.02844	1180.17962	21.66604	7.86527	1.00000	15.00835	4.24073
81.00814	6.61888	6.05072	8.03425	6.12231	0.07362	45.53069	7.24209	39.13094	7.40327	23.58908	6.15754	1123.34148	29.63747	5.24299	0.00000	9.40531	9.26786
38.89590	8.90350	7.12355	6.60529	7.67575	0.49523	51.04962	5.48544	19.30607	7.70108	48.19237	4.41007	1126.20333	15.27924	8.91616	0.00000	12.1369	7.86122
17.64320	8.40858	7.84452	6.73246	6.64459	0.73957	-6.8	5.73380	55.86490	8.00976	58.91980	5.01886	1164.99555	17.71113	9.48087	1.00000	39.25	7.65293
59.38024	8.43759	9.87389	7.27688	7.25990	0.60881	18.18158	4.52411	67.05632	6.79666	48.87331	5.37838	1097.31940	24.66117	9.25438	1.00000	76.03889	6.45217
49.42000	5.76292	5.26989	7.87025	5.98636	3.60552	18.03496	6.34774	68.04872	5.68903	32.22932	5.42607	1118.55661	16.60532	11.14367	0.00000	-66.8499	8.19131
75.51506	7.26570	7.72827	4.54900	8.60076	0.12659	52.61131	8.38495	47.82555	9.14146	43.49992	8.07789	1069.66028	20.63931	7.04219	1.00000	13.31783	7.09742
67.51206	8.67070	8.69522	6.36555	7.34214	0.20626	41.9001	6.46475	30.94692	7.96949	54.82468	7.14779	1152.88683	15.01249	7.95641	1.00000	-71.08977	5.33202
58.83663	7.56749	8.74306	4.69830	7.86327	0.40462	-21.15	6.88389	54.88827	6.33561	32.71204	5.13040	1126.25273	24.54874	8.79157	1.00000	46.58333	6.18401
23.72542	8.96318	9.20984	6.01723	5.51348	0.13826	43.78956	8.72507	19.81222	7.23704	47.58968	5.76127	1071.62166	9.63626	7.36807	1.00000	7.60872	5.26160
42.90977	8.06822	5.37008	6.21262	6.64555	0.09174	18.18158	6.88058	40.17372	6.89185	44.82786	8.03653	1076.03079	36.05414	5.97481	1.00000	76.03889	5.51672
48.87206	8.01313	9.26975	7.19767	7.75416	0.17996	18.00747	7.42645	89.13185	7.01098	42.13266	10.14329	1141.75823	22.19396	7.28941	0.00000	-76.78319	6.22128
61.31502	6.59379	7.43896	10.77516	7.49014	0.10634	49.41029	7.12151	47.31930	6.42897	29.90273	6.91127	1127.73751	25.45260	6.71002	0.00000	38.15035	8.62579
49.27590	7.63288	4.64487	5.89608	7.23357	0.09162	54.58048	7.52579	31.77121	8.77087	55.97188	6.91985	1078.17748	23.02941	4.79558	0.00000	16.86194	6.68840
45.75814	7.67283	5.95555	3.93985	8.65492	0.11135	6.45407	8.06298	51.40947	7.45945	29.43199	9.23370	1087.90607	14.53860	5.29437	0.00000	3.39467	8.01708
59.44312	6.40729	5.78078	7.38549	8.83205	0.11418	40.82232	6.76303	64.52981	6.74923	35.75001	6.78681	1192.54050	16.61407	6.32812	0.00000	-74.15987	7.53099
89.71659	6.51345	6.13277	7.66897	7.84493	0.82212	-3.5403	9.94398	60.76478	7.07445	49.21202	3.64679	1106.88902	24.32889	9.62598	0.00000	118.9707	9.86567
69.15069	5.23781	7.85775	11.33812	5.81479	0.46339	43.61062	8.47416	47.37071	6.57290	39.79144	4.39915	1173.92279	28.57962	8.93044	0.00000	-72.97261	12.14108
29.11429	7.33976	8.62138	8.36822	6.78593	0.17841	53.78333	7.35188	22.20411	8.28851	59.90951	8.62722	1093.31013	22.24865	7.24554	0.00000	-1.06667	6.28461
41.01937	7.38897	3.81537	4.59664	7.07508	0.10258	45.9836	6.34391	48.28057	6.91322	47.95756	4.49566	1158.05957	7.71914	7.24476	1.00000	12.70038	5.15326
43.82699	7.79260	9.59835	5.29133	6.23459	0.27239	35.48199	8.14317	65.12905	9.07195	46.29625	4.84213	1117.65522	13.26599	8.25986	1.00000	137.02166	6.23496
60.13870	1.73141	3.05883	2.75840	5.48347	0.05169	37.51803	9.12867	36.60960	6.43238	47.31780	5.22854	1189.07493	-5.98383	4.21816	1.00000	15.00913	4.91091
38.95450	8.02853	7.48730	4.31274	6.36174	0.12326	43.41949	6.20368	79.19018	8.47169	44.74833	5.60205	1164.83994	19.47898	6.90347	1.00000	77.0202	6.47928
35.18508	4.96987	6.56931	6.01818	9.02867	0.10354	32.35126	6.63448	67.99989	8.32180	52.60022	5.51643	1061.03422	17.14980	5.14794	1.00000	-95.30106	6.11530
39.69945	6.71877	6.98319	6.55103	4.87058	0.10878	-27.76952	6.81612	30.98552	8.24816	53.34204	7.07087	1076.40616	28.07110	6.45819	1.00000	30.79165	5.54339
47.26530	7.19307	8.37753	5.18472	6.62509	1.56125	32.50611	7.83038	54.56809	8.09033	57.95909	5.65732	1063.35480	7.07214	10.30201	1.00000	120.14278	6.71158
67.77581	8.72584	8.76144	11.82470	5.02381	1.95081	45.40008	6.35951	53.20729		35.61291	5.54119	1141.88257	9.32251	10.51830	0.00000	-73.58248	9.45265
63.57112	6.16287	5.31893	5.76753	5.81729	0.11033	55.75556	5.42982	36.08278	8.69087	57.67259	5.46978	1079.28676	18.66317	6.25687	1.00000	60.70278	5.71853
26.46488	9.29133	7.62138	6.72646	7.40880	0.13499	51.30001	4.26630	32.44712	7.25186	55.28367	3.80975	1149.25470	4.33464	7.74769	1.00000	13.10984	7.88325
53.75227	5.58111	5.54930	8.28113	8.21024	0.11000	-15.21194	7.89836	41.34949	7.43237	51.97129	8.70141	1106.95052	29.97264	6.20797	0.00000	-75.11028	5.33227
71.08727	7.92695	8.05907	4.20169	5.51691	1.07872	51.84819	7.27904	51.18910	5.63819	47.84501	4.84988	1058.00772	10.22386	9.84628	1.00000	1.26738	5.36612
41.59058	8.72955	8.75592	7.01314	7.07729	1.30723	7.57944	7.63531	51.70151	7.90291	52.98656	5.27626	1189.26283	9.06534	10.14060	1.00000	-8.53778	6.35078
31.15901	7.16023	6.16256	5.46482	8.67524	0.07638	44.97639	5.80503	39.99507	7.29180	53.96995	9.61629	1096.85078	25.78706	6.10569	0.00000	19.61222	4.94198
46.39957	4.75628	3.66646	5.30952	7.06432	0.13361	-44.39672	6.82905	34.96328	7.49450	47.09871	6.26935	1103.63815	13.55785	6.96023	1.00000	171.25364	3.86475
61.10288	9.95535	5.21722	4.76495	6.08558	0.13140	48.06919	8.72173	52.05001	6.83261	54.33580	9.30243	1133.82699	13.32068	6.54882	0.00000	11.37703	5.57203
