SO2	longitude	O3	NH3	CO	TEMP	Pb	CFCs	warning	CH4	PRES	PAHs	NOx	latitude	C2H3NO5	PM10	PM2.5	H2CO
8.25833	-122.24092	7.36315	7.35503	6.46337	10.08260	44.67236	41.96392	1.00000	9.73490	1160.94576	9.01642	4.60671	47.4943	0.10778	8.02552	5.67796	66.08409
8.12211	12.6723	7.06958	8.00217	8.32834	14.20362	47.70232	68.31130	1.00000	9.99853	1082.20390	9.39245	6.08137	41.72063	0.36168	9.61459	7.14046	39.83430
5.35722	0.93333	6.51886	6.56555	7.35749	14.68532	45.13296	57.65803	0.00000	9.17907	1103.49365	8.75063	8.18756	52.68333	0.19039	8.76823	7.08945	43.10622
9.83205	139.55722	8.85022	7.09195	6.74299	20.85614	44.74707	45.08545	1.00000	9.17444	1169.40845	8.13591	4.35169	36	0.33818	9.52036	5.22766	61.73441
3.75265	-122.24064	7.56290	8.63415	6.76153	27.10083	32.66383	55.82377	0.00000	6.60084	1083.25680	5.64870	7.21348	47.80527	0.13140	8.40297	8.00269	56.31451
5.65225	-52.51028	6.50797	5.82714	9.26688	3.40590	58.04340	39.70041	0.00000	11.85296	1162.92337	9.51635	10.06549	-28.81833	0.90966	10.60486	10.35031	49.96651
8.13813	77.54372	6.45065	7.29851	9.23697	10.87174	50.24254	37.20310	1.00000	8.69833	1066.38079	9.56961		10.12268	0.06307	7.45723	6.64262	48.11234
6.07243	-79.2663	8.52811	7.04969	10.21994	29.22227	54.60934	56.50002	0.00000	11.15817	1177.12231	6.92973	11.08240	43.86682	0.08136	7.41571	7.81732	68.17039
5.47617	60.8019	7.59913	7.64355	9.00640	6.37364	52.61905	62.90429	1.00000	6.19345	1050.00461	6.73605	11.63547	56.9083	0.02662	4.29556	7.34743	36.14770
3.47386	3.50309	7.19114	8.17837	6.31702	17.67849	35.26816	59.39085	0.00000	9.18867	1088.49403	8.67959	8.40677	34.15429	0.17497	8.84657	6.37463	43.11241
8.68794	135.31667	7.91246	5.62109	8.61249	32.40640	43.05752	35.40677	1.00000	8.07837	1116.54923	8.43415	7.49522	34.25	0.14351	8.47823	6.28793	69.38306
8.99321	112.01667	7.69744	6.22841	8.91070	25.59843	61.04673	44.23627	0.00000	9.28804	1116.45443	9.94646	6.37296	-7.81667	0.43872	9.80164	7.08430	57.68777
6.08538	8.62118	6.85673	7.13500	7.91944	10.24241	47.54234	55.51545	1.00000	10.03277	1175.58843	7.27667	8.79075	45.44694	0.04333	6.55099	6.18265	62.06252
9.78446	-97.90308	8.43237	6.69839	9.67320	20.53136	36.17380	48.50462	1.00000	9.68104	1145.82106	10.14805	5.62388	31.12406	0.52429	10.01229	7.43910	48.78657
4.67854	-82.00919	8.51610	6.17370		3.84542	61.99419	51.44965	1.00000	8.24459	1130.90308	4.79234	9.24982	23.04419	0.04851	3.53398	6.38803	37.88054
6.08862	37.00438	7.01459	8.38037	9.32639	-4.96500	34.79632	54.17127	0.00000	10.65395	1103.40650	7.22240	10.94041	-7.60361	0.15296	8.61085	6.94745	55.10628
4.01430	2.12213	7.13765	8.41180	6.67154	14.43487	70.20396	47.72644	1.00000	10.72367	1070.97395	6.60853	10.62690	48.8222	0.04215	4.12619	8.69648	62.75217
7.74948	9.0027	6.64837	8.74213	5.95861	17.72852	51.50552	40.71459	0.00000	5.92611	1185.78398	8.29590	5.61177	11.86064	0.06972	7.50565	7.22483	50.52266
8.27991	1.6	7.74115	6.01357	5.64936	29.00639	20.42870	51.65767	1.00000	9.69777	1132.16501	9.01527	5.01520	43.11667	0.12150	8.38117	4.59630	40.98822
7.92151	13.39954	7.13430	7.39512	9.13615	14.73266		67.27007	0.00000	8.41105	1134.31085	9.21609	8.33767	43.62558	0.33182	9.53109	9.17217	58.49551
9.60390	73.06784	8.85484	7.85042	8.99210	14.68647	37.31219	49.26297	1.00000	8.12150	1101.06030	10.10656	7.60255	25.13915	0.13002	8.28955	6.87791	38.47106
10.40110	86.68363	7.36683	7.15642	6.82492	23.46972	57.84420	46.74696	1.00000	9.13679	1105.18099	9.67906	4.96722	23.49668	0.31232	9.49783	5.86517	58.41806
5.77939	34.34691	6.89371	8.22842	5.72208	17.21201	49.69222	52.41435	0.00000		1092.28058	8.10668	6.31928	61.78491	0.04075	5.93015	6.89110	59.24387
8.90651	86.79271	7.87796	8.08088	6.86884	19.09517	64.72693	47.90561	1.00000	9.57044	1141.68852		7.63491	25.92127	3.16259	11.86352	6.56096	68.38616
5.38350	15.87735	6.29874	9.17700	8.44555	12.61076	37.03445	55.07505	1.00000	9.70479	1194.08661	5.70443	8.10721	4.94273	0.03438	5.75812	7.45241	35.38122
7.97731	136.61667	7.02693	5.61674	6.19658	8.50040	28.78193	56.65347	1.00000	9.96208	1183.62773	7.98154	5.21783	36.53333	0.64884	10.24637	7.73528	57.35946
5.07337	5.4584	8.93265	7.37158	6.09623	13.29797	79.11137	54.05697	0.00000	6.85294	1111.64753	5.33104	6.80872	43.32393	0.36571	9.55868	8.34671	46.66180
7.16318	150.60036	7.85191	7.35050	7.52103	30.75180	34.59273	39.19833	1.00000	9.17225	1074.04543	6.52010	4.58977	-34.88422	0.15073	8.71058	5.97838	40.87337
5.36091	26.01649	7.43448	7.89871	8.88272	29.84777	52.66296	42.14977	1.00000	7.89141	1197.49901	5.98793	9.58007	44.43579	0.03341	4.64133	6.96121	68.80486
6.17932	73	8.06346	7.51921	9.94072	10.25993	62.49335	51.12595	1.00000	9.32342	1110.44667	4.36346	8.72265	40.93333	0.07315	7.35383	8.21142	69.12753
6.78594	-79.00453	6.29417	6.14770	8.16748	0.73567	57.40138	61.53166	1.00000	8.77355	1187.21505	8.76451	7.27060	-2.90055	0.09063	7.70431	8.27520	55.41571
5.38424	-72.47417	7.11816	7.85062	5.55359	20.15947	48.92545	44.65915	0.00000	7.53848	1142.30445	7.78429	6.85711	7.83389	0.07903	7.16596	5.54654	43.33652
4.24702	55.4504	6.17863	6.98660	4.89436	8.64025	50.08913	37.93985	0.00000	8.59678	1084.65868	6.93098	7.22072	-20.88231	0.01933	3.95834	7.16104	61.04219
7.09633	153.10236	6.52608	7.56721	10.38304	15.10027	73.16845	47.04097	0.00000	6.51934	1068.81151	10.58489	7.84875	-27.50578	0.24817	9.23854	6.59116	61.98480
8.03542	9.37082	7.62695	7.72635	9.83793	12.66114	20.85905	64.29800	0.00000	8.01358	1087.67600	8.60037	9.63967	36.08497	0.74167	10.36819	7.15107	54.46963
7.29690	-117.70755	7.62882	6.40578	7.75756	21.67687	55.95796	75.40873	1.00000	10.21441	1065.22872	9.68809	7.10701	33.52253	0.45291	9.87972	6.11430	40.93716
6.86753	-77.43532	6.37519	7.79263	9.68936	31.21115	69.77848	75.58187	1.00000	7.89944	1147.25256	6.35343	9.31139	20.14298	0.03301	5.94539	8.47099	45.90079
10.21309	71.30633	7.50181	5.66687	9.03992	8.25778	68.34415	58.45893	1.00000	9.46487	1177.96909	10.79040	6.15783	21.34222	0.56315	10.12402	7.67667	62.38931
7.68527	37.99117	7.49788	7.61716	10.04947	-4.35881	50.70237	51.56312	0.00000	8.09057	1072.87584	9.87160	8.78517	44.92934	0.55480	10.08378	6.06001	51.97671
7.15957	1.26738	7.57829	9.20070	7.89299	39.08197	69.16547	58.80393	1.00000	4.15811	1117.51048	6.41411	12.15777	51.84819	0.03897	4.29366	6.90459	63.28179
4.65665	8.62118	7.35197	6.60563	7.64928	12.24081	61.55629	79.78506	1.00000	8.21281	1139.11068	4.15742	10.96153	45.44694	0.04475	3.96437	6.94338	76.78797
5.74766	-86.57415	9.08491	7.86693	9.25094	11.92735	43.78597	63.18818	1.00000	7.50260	1199.37962	4.80223	10.90273	15.48131	0.04882	5.22888	9.38043	68.65395
8.45725	74.3092	7.96717	6.63155	5.31031	17.86440	51.16562	46.97223	1.00000	10.39119	1152.89148	10.19270	6.29438	33.37526	1.21554	10.88858	8.71568	64.09577
7.64616	-6.90656	8.62707	7.48906	6.49985	26.11427	36.81681	67.35456	0.00000	4.81727	1071.38976	4.95776	5.12942	33.92866	0.26013	9.17806	6.27078	56.85392
6.53247	20.89389	7.01927	4.33751	6.29814	1.11595	27.80957	75.33906	0.00000	5.17232	1169.86470	5.47667	5.77882	42.62833	0.17005	8.71284	8.26630	39.66157
5.90886	-79.00453	7.43648	7.81252	5.48127	10.72170	35.97408	57.13232	0.00000	7.38356	1117.66187	6.55695	6.31884	-2.90055	0.12244	8.41536	9.64254	77.66452
5.94589	36.7138	7.76768	6.04629	8.12049	6.34480	37.26526	38.73529	0.00000	8.48464	1149.65103	10.05720	8.55880	35.95664	1.17562	10.85625	6.88122	68.44733
	16.86194	7.49204	8.11738	4.60796	27.91084	76.04962	42.91525	0.00000	9.75265	1185.73892	5.36111	6.42018	54.58048	0.12786	8.41906	6.79892	57.57858
5.60043	74.3092	8.79978	7.25554	8.21216	20.69985	62.05675	82.60376	1.00000	9.00156	1142.95237	4.92744	8.77588	33.37526	0.03855	6.11416	6.07150	45.94044
8.33928	6.51352	6.48340	7.63470	6.64123	13.16854	55.53990	31.96469	0.00000	4.09972	1096.74827	7.40794	6.31443	51.19139	0.48533	9.95523	8.00157	75.80594
6.60219	65.50917	8.33035	8.16618	11.94386	4.64781	48.66137	48.61468	1.00000	9.65045	1077.61090	7.56328	8.17508	44.85278	0.14915	8.72434	8.55421	22.84441
6.56787	33.34864	6.51955	9.21855	8.40261	26.49728	53.34847	63.65766	1.00000	8.66968	1196.37909	6.09718	6.79116	46.75451	0.05237	6.21935	6.20664	58.29920
7.74841	71.21169	7.46601	7.84898	8.12209	18.85707	52.73495	65.97395	1.00000	9.93182	1076.08309	9.89976	6.52473	21.59983	0.29600	9.39068	7.19360	74.65364
7.55472	133.42825	7.90123	8.61083	6.01708	9.79718	22.70537	70.64402	1.00000	4.92513	1090.17708	3.79629	9.01982	45.47885	0.04467	4.42027	7.45391	52.29968
6.33986	-120.43572	7.13521	9.58953	8.03255	25.78312	57.15954	38.03697	0.00000	8.42417	1191.27867	10.31411	6.24383	34.95303	0.12221	8.52955	7.10511	46.46304
5.60705	-70.6996	6.81862	8.02674	9.12065	4.87648	47.62776	63.69487	1.00000	10.00935	1112.86853	7.73800	9.35810	-33.59217	0.03370	5.59421	8.27587	56.59671
8.69311	125.21972	7.48845	8.44348	6.40502	7.56398	36.09172	28.84655	0.00000	4.85279	1093.85290	5.87192	4.62996	-8.99167	0.14960	8.48965	7.59731	52.78096
9.43617	-89.64066	4.49279	7.28926	7.68483	28.44963	50.09365	65.11760	1.00000	10.07328	1170.32064	12.19641	7.04241	40.56754	0.51604	9.98897	7.08449	78.45341
6.42903	38.28402	6.33348	6.97881	10.52522	27.26288	76.34671	36.65446	1.00000	8.21757	1166.75353	5.50598	6.66624	34.5624	0.15410	8.56090	8.32999	52.23184
8.44337	-84.13722	8.70528	7.39785	8.69776	7.67067	31.44637	31.57283	1.00000	7.60761	1194.53671	7.02765	6.57543	9.92787	0.06241	7.83915	7.78780	58.93899
7.07341	9.85	6.63941	7.64302	9.74960	-4.50263	39.36360	47.22324	1.00000	10.01671	1123.83024	6.72954	7.28005	53.63333	0.10059	8.31862	6.97015	71.63010
5.71665	-42.29444	7.48142	6.80888	10.41451	1.37965	34.18564	39.94219	1.00000	6.77435	1053.65960	5.30464	9.43870	-4.24444	0.04634	5.30278	8.86501	55.28654
7.26211	-122.38731	8.61233	9.41035	9.55533	6.46591	61.19756	53.86440	0.00000	9.15723	1147.29946	7.97752	7.51416	45.53929	0.03064	5.63618	7.12608	61.20356
8.40816	10.03478	6.90101	7.51836	8.80654	15.40854	48.13044	33.53665	1.00000	8.25349	1083.06853	8.18379	6.46544	37.16911	0.08484	7.65848	6.06440	47.25360
4.61108	-77.4286	7.59606	8.37320	7.82818	21.68694	61.37814	43.63326	1.00000	10.01685	1130.19778	5.80400	10.25923	39.00622	0.03834	4.88205	7.53120	50.61315
6.44912	-73.95097	6.51774	7.80649	7.35390	20.66975	61.86640	23.13833	1.00000	8.71106	1138.58765	6.51281	9.04571	40.72371	0.04473	5.54446	8.94001	70.26444
6.72672	-97.35992	7.32861	7.89974	10.44093	26.19340	45.89791	54.84223	1.00000	11.00376	1166.30041	7.98614	6.43214	19.8173	0.15540	8.61899	6.28973	68.83997
3.31540	75.96976	6.16439	7.56034	7.16003	13.66508	35.47743	37.19942	0.00000	10.75805	1070.91097	10.42867	8.39344	15.73628	0.95987	10.63704	7.92500	60.79193
5.64065	126.665	7.06655	5.72706	8.33509	7.28843	66.30978	52.44509	1.00000	9.35513	1105.86088	7.57358	9.38614	36.6009	0.04732	4.75330	7.92879	49.80385
9.00465	-81.26367	7.35757	6.41456	7.46754	8.33422	69.50234	51.12772	0.00000	3.80317	1109.71693	7.15056	7.19888	28.90054	1.00681	10.68010	6.55971	70.08840
9.04502	-1.05366	7.24828	7.03749	8.71547	-0.33052	53.46407	69.19535	0.00000	7.26999	1068.89425	9.27357	8.37486	43.71032	1.01072	10.69542	7.05253	46.97036
10.13138	-9.24671	7.10894	9.69258	11.62894	5.26983	56.06773	50.28893	1.00000	7.54139	1114.48448	8.04964	5.50634	38.72706	0.07757	7.41622	8.19324	66.91734
9.37044	30.96755	7.22870	7.28086	10.39490	13.54536	62.91790	68.45182	1.00000	8.17026	1050.65609	8.58343	6.92364	49.07866	0.32298	9.50262	6.60145	45.17537
4.10171	151.08057	7.37357	7.13802	9.33541	0.55542	60.79936	51.67631	0.00000	9.13283	1129.75734	9.99066	8.24159	-33.79176	0.11956	8.24887	6.59982	61.65452
6.03965	79.883	5.67244	9.76894	6.72271	13.00143	28.29764	47.50761	0.00000	7.42810	1155.21948	9.38505	5.87217	6.9909	0.08043	7.63170	8.09818	51.89854
5.01976	11.412	5.10771	7.45757	9.15560	24.34803	31.44254	39.91785	1.00000	8.87236	1071.38933	6.80049	11.55598	45.50369	0.04423	5.70821	5.92891	49.61002
4.98569	38.16694	7.49531	7.33530	6.46570	19.54979	56.97977	36.30741	0.00000	6.16781	1089.19493	8.05073	7.17174	54.84444	0.09345	8.09815	6.76441	39.91975
3.15423	126.665	6.83069	7.58943	5.64560	7.47777	39.52213	63.03318	0.00000	9.75949	1175.14777	2.67174	7.38032	36.6009	0.04618	6.87669		47.65167
4.40406	136.61667	5.65498	7.18799	7.90977	24.18703	25.78027	40.52253	0.00000	11.46766	1190.69975	9.76338	6.48317	36.53333	0.08070	7.04021	5.30049	51.88663
6.24867	39.85331	8.48842	6.65568	7.16894	16.21144	76.92102	60.10779	0.00000	5.41255	1138.87691	3.50630	6.04218	57.30185	1.75240	11.26047	6.25111	43.75474
4.92176	39.25	8.45929	8.11957	8.61341	10.09604	30.36896	49.18325	1.00000	7.20022	1121.20821	5.30558	11.53557	-6.8	0.03701	4.04126	6.54843	65.53338
10.49611	-71.23106	8.80227	6.49080	7.58778	24.00448	32.09233	39.44250	1.00000	8.77692	1060.34892	9.99723	4.82046	-32.45242	0.11165	8.22314	8.74595	35.60724
6.32869	18.84	8.43250	8.27978	6.16448	11.63928	80.91434	61.40043	1.00000	6.40372	1084.63033	3.41155	10.89386	42.28639	0.02178	4.63680	6.88357	56.26183
6.17538	146.05093	6.55105	6.96862	8.80831	41.91635	58.49560	44.19811	1.00000	8.29005	1111.34686	5.43171	7.20549	-34.28853	0.03990	6.03931	7.30206	64.02120
7.77801	82.85749	7.41833	6.66395	8.30826	26.28877	44.65466	32.32118	1.00000	8.53767	1123.20723	9.78255	6.54950	17.54907	0.05120	6.36973	5.05134	51.50114
7.78373	46.58333	7.24906	9.25683	10.38242	2.03872	55.67779	47.91586	0.00000	8.09458	1065.98463	8.92012	8.67265	-21.15	0.10197	8.16532	7.67708	70.33525
6.84678	118.9707	7.52625	8.50428	7.60840	28.51412	65.03851	35.20775	0.00000	3.45905	1150.38151	6.27770	6.59727	-3.5403	8.60260	12.87275	7.62369	53.18403
7.66239	38.01667	8.37038	7.65781	9.41376	11.23679	67.82212	43.66516	1.00000	9.17552	1169.12325	8.54617	7.04794	11.85	0.07145	7.59643	6.87854	62.55880
5.72761	5.4584	6.94476	6.50866		0.92935	40.30198	60.76162	0.00000	7.73925	1145.82870	7.68197	5.96396	43.32393	0.05138	6.71508	7.94774	43.82955
7.19671	-101.2591	7.11847	6.80644	6.51088	6.22404	30.33274	31.29550	0.00000	5.69281	1100.66792	4.92075	6.62683	21.01858	0.53106	10.01613	6.83547	41.90308
4.04467	-77.4286	6.81901	8.79575	7.86406	6.49179	54.11193	54.68684	0.00000	9.55277	1087.01414	12.13362	5.28214	39.00622	0.26367	9.22840	7.30601	71.13169
5.15734	33.2525	7.05537	6.32960	7.42668	10.74003	32.25859	61.92268	0.00000	8.22101	1121.55313	8.67401	8.89410	57.97472	0.48309	9.92304	7.27809	44.96434
4.26949	-58.44417	7.68510	7.66211	7.20158	25.36235	42.21103	41.97019	0.00000	6.52117	1196.89731	2.36223	6.48725	-3.14306	1.17916	10.86190	6.25742	18.69373
5.49001	38.94324	6.91176	7.62967	8.68911	10.32017	45.93512	31.98257	1.00000	9.57440	1088.07383	5.85449	9.21493	44.98901	0.04310	5.87157	5.58995	69.32948
6.76821	-70.6996	7.35834	7.13983	8.52941	12.30725	42.65003	42.96590	1.00000	6.89672	1190.47615	5.98276	9.14746	-33.59217	0.04581	5.10646	6.69738	58.58665
7.30800	122.8637	7.16840	7.09568	12.48540	18.88417	42.68312	38.73224	1.00000	10.97674	1139.36610	9.24750	7.22316	9.3337	0.35020	9.58481	6.95912	37.76408
6.93960	-120.00865	7.42399	7.77784	7.56196	4.19600	52.35623	79.84434	0.00000	3.98964	1082.95357	5.79540	6.24769	46.32374	1.07861	10.75628	8.95780	60.74264
8.70413	117.55417	8.83763	6.45349	6.81527	8.47211	32.53185	51.83978	0.00000	3.90363	1174.96763	6.06886	5.13182	34.86472	0.08670	8.01089	7.73367	54.90278
7.66082	115.88782	8.12653	7.43058	6.48453	8.72823	65.90094	57.89109	0.00000	4.40370	1186.90902	6.66524	5.37938	-32.05251	1.14649	10.83494	7.86585	58.85533
8.41002	0.93333	6.05776	8.13645	7.59645	0.88656	30.69818	39.75654	0.00000	6.52392	1135.04429	8.03195	8.88294	52.68333	0.05614	6.91172	8.08603	56.47104
8.11593	71.67164	7.20547	5.89097	6.74858	6.37973	34.95759	44.20934	0.00000	4.90217	1080.83924	7.23656	6.32934	30.29184	0.25329	9.14135	7.16607	55.65461
6.83570	44.53333	8.33876	7.48819	6.60496	5.45297	52.23937	69.20808	0.00000	5.22005	1087.33853	5.84204	6.31077	-22.9	0.68544	10.27630	7.90836	50.74143
5.64700	2.2469	5.77820	6.50268	5.42410	13.73541	28.19255	66.56020	0.00000	7.68516	1153.45834	5.89296	7.03095	48.90472	0.04041	5.92749	7.55755	39.68071
10.86501	111.50861	8.31618	8.15901	10.32674	4.80376	68.18357	47.83006	1.00000	8.12093	1087.56413	8.43240	4.25653	32.54278	0.11218	8.02940	7.97462	70.68964
12.54234	77.40858	8.34121	7.57487	8.05351	15.43992	46.83709	45.26273	1.00000	11.03910	1108.19382	14.49840	5.34903	24.05979	1.61189	11.18165	8.21123	57.35172
6.82869	37.73333	9.18223	5.94148	5.56693	0.60828	56.95748	38.84128	0.00000	5.61116	1195.74103	5.57691	5.85190	-4.06667	0.22484	9.11388	6.94414	44.93713
7.00198	14.72443	8.31804	6.78781	7.63485	10.82237	35.08615	45.63778	1.00000	8.77067	1151.18159	6.59169	6.45839	36.92574	0.26073	9.21636	5.54070	68.63208
5.64533	37.38115	6.26466	7.79585	8.16308	-8.29468	45.28778	60.15376	1.00000	7.26359	1175.27016	11.00906	7.37969	55.63711	1.22955	10.89837	6.46289	47.04860
7.62860	26.97253	7.95439	5.30188	9.44149	21.94432	65.21813	45.25112	0.00000	9.24838	1116.46550	7.43906	9.60342	49.65186	0.11543	8.19006	7.79723	62.15048
8.29029	122.74754	8.80864	7.35943	7.49102	-4.91233	53.36469	47.85632	1.00000	9.91362	1148.31624	7.97900	4.59584	40.85158	0.53300	10.02396	6.45340	55.29398
6.09642	85.83334	7.71366	8.08421		16.67566	73.72314	57.56321	0.00000	10.22308	1092.31883	6.99294	10.09876	20.88197	0.04092	6.89068	8.69255	92.98871
6.77707	-96.67834	6.95247	6.72918	7.29756	20.60725	50.51971	38.90659	1.00000	7.48746	1156.56413	3.00236	7.50047	34.77453	0.04548	5.31223	9.20966	88.81964
5.58689	92.48278	9.60156	8.30558	8.68497	11.85551	59.53303	41.68227	1.00000	8.87643	1058.04124	7.76719	9.64453	58.23583	0.05188	6.17069	8.92303	54.31358
5.56226	38.16694	6.39462	6.85773	8.35369	20.59346	48.40356	50.55476	0.00000	9.63483	1160.21013	9.26311	8.78156	54.84444	0.46479	9.87909	7.48032	61.64684
7.93872	-95.44744	6.58468	6.77844	7.68394	11.47363	33.88638	57.94199	0.00000	3.54077	1176.20228	5.81263	5.37287	29.53885	2.55984	11.65376	9.60967	49.27832
7.94079	-52.2	7.22215	6.96838	10.00282	9.45938	46.62555	39.17949	0.00000	7.77279	1167.44611	9.38801	8.88324	-28.44917	0.42633	9.72121	7.59753	66.37158
4.63119	38.01667	9.01770	8.34775	8.03655	1.54612	46.32178	64.74528	1.00000	10.29780	1078.96701	2.38534	7.81014	11.85	0.03234	4.14626	6.97177	58.48667
8.65563	2.08333	7.23954	7.02538	11.72595	18.41292	60.07043	59.12388	1.00000	7.34241	1097.41569	8.29663	8.12826	48.86667	0.11324	8.16559	7.45681	60.16786
9.09360	30.28491	8.07203	7.13862	7.19981	5.76676	48.73059	48.21210	1.00000	8.78871	1122.71276	9.00329	5.83247	60.02427	0.10710	8.22979	8.30563	61.56912
5.91583	41.00817	5.64709	7.80334	9.17947	11.53808	24.79119	48.16794	1.00000	10.21528	1063.08763	5.14438	8.07243	38.13708	0.05149	6.51792	7.41975	33.38439
4.31040	133.42825	5.27523	9.27107	7.69411	15.50982	27.49283	36.88595	0.00000	5.12108	1155.90622	7.26777	7.39634	45.47885	1.33743	11.00105	8.46755	46.61153
6.20212	-1.29772	7.84844	7.98910	6.75409	13.94284	50.44008	17.11784	0.00000	5.55781	1141.75966	5.82247	5.41182	50.76306	0.28796	9.39430	7.86672	62.90883
5.28295	89.20083	6.64008	6.16116	7.47125	11.91669	40.61134	45.81267	0.00000	9.43811	1169.91422	9.30690	7.34113	55.54028	0.16421	8.62461	7.29095	48.95415
8.73206	9.5926	8.39790	5.63937	8.02247	-1.01311	65.29778	29.49222	0.00000	3.22813	1165.61780	5.30551	5.86967	52.86147	63.34608	14.87189	6.58455	43.35432
5.89114	-79.00453	6.59333		6.61100	10.40415	36.51704	26.30381	0.00000	5.69879	1108.02003	5.91484	6.48748	-2.90055	0.08712	7.60667	8.38930	77.00263
4.28612	89.20083	9.42106	7.61073	5.98137	23.94469	40.91353	52.48617	0.00000	7.90973	1146.56342	7.55185	6.97141	55.54028	0.09515	7.69677	6.58709	49.72749
9.79658	72.34424	7.85902	8.00355	9.83379	39.86347	55.45128	55.20174	1.00000	8.97155	1056.50763	10.04801	6.73068	40.78206	0.51975	10.01067	6.26125	55.12302
6.08087	2.08333	7.42075	7.73218	5.38576	8.38790	55.96255	53.26668	0.00000	7.37940	1050.38553	6.58963	6.15021	48.86667	0.05689	6.22982	7.03945	59.10705
4.92959	-44.31389	7.30454	8.26579	8.12188	-5.83096	47.80157	59.63262	1.00000	9.39360	1111.87094	5.09562	9.81973	-19.7625	0.02030	4.72254	7.67612	52.00307
8.79966	-7.95	6.74549	8.77393	7.19870	14.00999	61.86818	29.90706	1.00000	8.55300	1180.55934	8.20399	5.85754	53.43333	0.14402	8.70220	6.82815	49.73718
4.42017	30.28491	5.77234	5.48350	8.16599	16.69375	52.28972	67.48896	0.00000	10.26540	1070.67145	9.28188	7.63247	60.02427	0.09281	7.57682	7.78091	73.76686
8.45347	122.74754	6.71580	6.48167	8.66299	18.73980	43.87596	56.67477	0.00000	6.07204	1180.70994	8.92819	7.96091	40.85158	0.35018	9.61067	6.16571	59.26721
5.05286	15.87735	7.32351	7.02497	7.44347	10.52629	54.25484	44.63534	1.00000	5.62184	1108.25032	5.43622	7.03179	4.94273	3.63188	12.00627	8.05474	64.08787
9.65776	38.94324	7.85140	7.00861	9.13745	13.88890	53.41413	49.83480	1.00000	8.45900	1188.20316	11.31569	7.42745	44.98901	0.12583	8.40902	6.95608	71.24660
6.55275	-73.26022	6.01157	8.25113	5.98080	23.81819	40.06707	59.00627	0.00000	5.51823	1134.70617	6.60216	4.93491	6.46838	0.13884	8.50410	6.16347	50.94295
7.40654	-89.71472	9.23700	6.29959	7.46421	-2.46333	61.74808	35.29768	1.00000	8.57330	1183.77386	6.88046	5.62941	13.73417	0.10758	7.87250	6.67988	52.07177
5.75615	-71.19901	7.25365	6.22699	6.96119	-0.83082	42.50929	58.08304	0.00000	5.90830	1107.51896	4.76470	6.26169	-30.60106	0.36226	9.68978	7.08040	38.78930
5.67279	9.85	6.31892	7.15734	9.61097	17.48782	43.73805	63.14148	1.00000	8.80636	1092.30795	7.05011	8.73872	53.63333		5.54188	7.11721	49.40332
8.41766	3.39467	7.77196	7.83300	6.92153	7.60953	24.30127	86.85943	0.00000	3.50958	1167.15341	5.50733	5.42568	6.45407	7.14897	12.68631	7.89212	58.21467
8.58809	-1.05366	9.69224	6.90508	8.39570	7.92807	43.63755	63.06766	1.00000	9.19618	1141.53579	7.77700	4.37182	43.71032	0.19122	8.78501	7.59983	38.14145
4.51550	123.758	6.79150	8.07757	8.26052	1.44305	41.96115	42.77104	1.00000	8.65825	1175.15813	3.27392	9.81581	10.20898	0.05130	2.91459	7.38830	50.39017
7.30996	33.72798	8.35049	6.99363	6.85544	-1.40650	70.96124	47.36351	1.00000	10.56033	1187.71504	10.41019	7.12686	53.53395	0.40058	9.75557	7.51532	67.74946
7.17023	0.93333	7.67649	7.25434	10.70614	21.64585	49.40758	52.92160	1.00000	7.47367	1183.65061	7.48619	7.83414	52.68333	0.05402	6.94744	6.93329	46.04587
