O3	latitude	PM2.5	CFCs	warning	NH3	longitude	CO	CH4	SO2	PRES	H2CO	TEMP	PAHs	C2H3NO5	Pb	PM10	NOx
7.30731	41.27621	10.16746	31.63724	0.00000	8.97675	-72.86843	8.03853	11.85850	6.94200	1172.42626	26.93744	8.33026	9.32126	1.32201	58.38706	8.38570	10.24534
12.32448	51.03427	12.58226	52.90633	1.00000	8.92869	5.37429	9.68639	10.11225	9.00806	1059.74550	75.08447	-2.52979	7.49785	0.68641	69.88587	7.48106	7.77206
8.27432	39.32288	10.37670	54.85853	0.00000	7.22684	-76.72803	8.11074	9.29879	7.09204	1190.64039	68.82371	22.67257	9.09797	2.22110	41.31066		5.96158
8.27511	44.97639	11.24265	53.65381	1.00000	8.28149	19.61222	10.09461	10.21894	5.26001	1095.59191	69.76919	21.84882	7.74850	1.48218	71.34621	8.76393	9.62813
11.35909	48.98333	11.12527	46.92923	0.00000	8.76861	2.61667	13.57137	8.90114	6.81137	1172.38972	42.05036	7.16300	8.36594	1.24451	53.45456	8.45828	9.96236
6.80684	18.57677	12.65589	51.16884	1.00000	8.97347	-72.22625	7.64619	8.41821	8.06823	1165.73213	41.32817	8.36768	8.93824	1.19995	34.60338	8.36613	5.61528
8.56826	33.37526	11.05674	52.01709	0.00000	7.45542	74.3092	6.68835	10.92007	5.96617	1111.70810	47.42619	21.18567	10.67661	1.55766	62.63912	8.71575	8.42030
11.90129	29.65163	8.87942	58.02071	1.00000	10.31051	-82.32483	7.18625	8.96898	8.09946	1110.57852	51.93332	15.83596	9.48190	4.75945	68.12188	9.89436	10.26047
6.71970	50.23019	11.35286	58.26390	1.00000	7.84325	8.77155	7.94724	8.51154	8.61455	1057.06428	60.62338	17.72944	9.49928	4.86504	31.97863	9.87235	5.68384
9.08658	50.76306	10.97388	44.12451	0.00000	8.98368	-1.29772	8.43443	8.78853	7.43149	1072.46036	69.59119	10.23547	8.18409	2.52309	71.46605	9.22039	8.00909
9.53642	-21.44236	12.88683	37.25219	1.00000	8.33500	27.46153	9.04846	9.74819	6.41192	1070.76631	32.07099	32.27422	8.58653	2.80524	42.47978	9.31707	7.35714
13.15409	20.14298	12.33359	39.49403	1.00000	8.57093	-77.43532	10.31306	9.55325	7.96271	1120.83962	49.79563	16.48443	8.23247	3.06940	52.37433	9.40871	8.98165
6.64470	-15.675	10.74948	53.25987	1.00000	7.48910	-38.94722	9.04931	7.33407	10.92313	1110.43502	37.92629	11.30215	8.84308	13.19931	64.90135	10.92029	6.55254
11.07699	34.63915	11.57156	61.02595	0.00000	8.81736	-120.45794	12.29432	6.75391	7.40496	1082.40152	64.13068	21.56650	9.81456	11.07468	55.36304	10.74728	10.24295
9.71568	42.64031	8.50432	37.95940	1.00000	8.77627	125.51176	4.71860	4.16864	8.66179	1069.47780	22.10128	10.56074	9.28439	2.13425	53.46131	9.05696	12.14169
8.19532	11.8659	12.18646	33.03934	0.00000		34.3869	7.48617	10.96483	7.47215	1084.02374	54.23311	6.16421	8.88202	1.52567	64.63782	8.59403	10.42680
9.70975	56.11281	9.29434	61.08112	0.00000	8.65303	69.49015	6.97057	11.34606	10.89094	1168.28703	13.02366	22.11019	8.63515	2.05589	46.66139	8.83724	8.46152
10.55979	41.14676	12.47006	45.63546	0.00000	8.61603	-73.49484	9.17924	10.05226	12.06089	1171.51435	65.57716	5.10473	9.21744	4.41463	29.91935	9.83700	12.79464
10.11902	42.64031	8.29551		1.00000	8.89496	125.51176	7.13621	7.44441	7.71843	1146.62959	49.69272	21.87016	8.91225	3.85077	54.62788	9.68626	12.53220
12.11710	40.65538	11.64191	57.43677	1.00000	7.45847	-74.38987	8.69643	7.75123	8.54153	1191.09957	56.95180	16.52451	9.55921	0.67756	31.86499	7.88540	9.24624
8.56154	53.51684	12.44189	55.74233	0.00000	10.11231	-113.3187	8.24767	11.51846	5.77698	1086.58822	50.62550	17.99151	9.26126	0.46066	48.31055	7.20978	10.05313
10.63358	20.21322	10.45856	35.41788	1.00000	10.37936	-100.88023	8.32034	8.56346	8.19727	1146.14752	59.51928	19.85907	8.89502	1.21996	48.72919	8.36365	10.20790
7.97307	52.86147	10.27060	50.40021	1.00000	8.81134	9.5926	7.22344	6.35371	10.89095	1094.51394	65.98033	27.00954	9.09631	1.41286	46.06221	8.45720	8.96737
11.94869	43.1009	11.61367	46.34293	1.00000	8.02896	-75.23266	8.33653	7.12268	8.93404	1107.30620	73.93305	16.26473	9.14075	4.39949	42.42408	9.77134	9.50227
7.17888	48.98693	8.85901	52.50487	1.00000	8.54942	2.44892	5.03243	3.40262	7.72558	1140.71613	54.04070	7.02268	7.56414	0.46616	30.10890	6.75888	12.25339
11.25569	53.59337	10.44855	51.13484	1.00000	8.15747	9.47629	6.01412	4.98926	10.14124	1113.62169	19.88101	25.51403	9.19624	1.64486	47.32143	8.83131	10.32757
8.95885	43.67681	9.63713	53.28733	1.00000	8.04715	4.63031	7.81793	7.96704	5.58302	1104.41667	70.75006	8.14087	8.39465	0.98061	47.80301	8.32972	11.24103
9.51527	56.56317	9.15901	52.97671	0.00000	9.86441	-2.58736	5.80902	7.86371	8.05289	1183.61225	59.02199	17.47467	8.44947	1.32396	64.31245	8.49820	11.33578
10.00681	41.9001	11.94035	57.43374	0.00000	10.10664	-71.08977	10.48067	7.24298	7.05168	1088.29690	81.96679	22.91488	9.86013	0.47114	78.24786	7.55882	10.78818
10.07939	5.30383	9.97015	41.38797	1.00000	10.50050	-1.98956	7.31300	8.21835	7.55089	1109.69546	24.34832	13.70474	8.46051	2.49763	62.80527	9.19841	9.87268
6.56208	53.94313	9.60320	53.17685	0.00000	8.79526	10.30215	4.29899	10.52114	7.45313	1172.45904	14.07718	17.22160	9.08172	6.62192	51.92486	10.20388	6.78424
6.71691	40.93121	10.43143	42.97595	0.00000	7.59615	-73.89875	8.39153	10.23448	7.50024	1074.07063	23.02363	-4.35489	6.57903	7.66131	53.59872	10.37469	7.87094
10.05999	39.12074	8.10647	32.88357	1.00000	8.31559	27.18052	5.90302	4.67505	8.02949	1177.17804	48.94035	2.06670	7.31033	1.12268	66.35222	8.34427	13.36605
6.90833	5.84752	12.70041	37.37109	1.00000	8.57645	-5.682	9.89199	3.81870	12.22490	1094.36739	45.65338	8.67174	8.16109	1.19397	63.52376	8.44692	7.21063
11.52811	55.63711	7.98683	47.58802	1.00000	7.85050	37.38115	5.28273	4.65517	10.24436	1154.42323	68.17562	20.50567	9.92984	1.49020	22.30822	8.54169	12.26715
8.66970	40.5576	11.85570	22.74693	0.00000	7.18253	-74.28459	6.95378	10.26198	6.43712	1190.28008	27.10247	34.50881	7.51621	0.99658	66.03086	8.23502	7.16380
9.69460	36.02506	10.12699	49.35028	1.00000	8.89536	-86.77917	7.67894	7.32894	7.70196	1075.17791	42.62169	1.43711	8.19502	0.73861	44.42077	8.00116	10.69807
8.71610	36.72544	9.61351	53.21175	1.00000	9.43303	3.55665	6.69076	7.60604	6.83163	1103.94882	45.52709	23.82848	10.98469	1.95493	55.03210	8.88068	9.88290
7.37335	18.57677	11.03486	52.95439	0.00000	9.25350	-72.22625	9.87436	10.84716	7.15945	1104.86553	55.77209	16.94487	7.46232	2.61885	34.06377	9.23328	8.95883
9.44380	23.07492	10.69419	37.44816	0.00000	10.45839	88.28637	10.03656	7.26556	9.50749	1189.18195	48.08714	13.81276	9.53529	14.83355	49.41882	11.04436	10.26717
10.59706	10.22677	7.91455	42.66346	1.00000	9.29768	-67.33122	5.62437	4.96895	8.85214	1070.48957	65.67200	30.45642	8.95758	7.45815	38.90079	10.35502	12.70550
11.36567	32.87533	11.03712	34.14937	0.00000	9.11757	71.57118	10.63746	7.83127	7.51995	1134.44229	52.36911	15.86758	9.11621	3.19232	66.47442	9.44139	11.66841
10.06986	41.66394	10.13808	39.91619	0.00000	8.87089	-83.55521	6.96589	7.09587	8.95928	1171.08116	48.23658	22.95335	9.22312	1.11743	52.51355	8.15241	11.36648
8.19201	28.92694	7.82663	47.13421	0.00000	9.36141	78.23456	8.57657	10.44677	7.05277	1197.16173	40.10846	11.34003	10.30592	5.13992	73.58114	9.99385	9.06020
7.53905	-7.0981	10.63172	56.74456	1.00000	8.04654	109.3243	5.42545	9.21452	8.01005	1103.31342	46.63124	32.73161	8.81668	1.42937	59.42802	8.56471	7.32031
7.47839	39.32011	6.93377	45.32341	0.00000	9.43194	-76.51552	11.01502	10.31600	9.53614	1114.90640	54.44528	-2.63579	8.81807	2.07458	55.41984	9.09820	9.06919
10.93687	-33.59217	12.71280	46.55619	0.00000	10.54416	-70.6996	9.70289	7.95075	9.54686	1070.20844	60.39618	1.61681	9.77521	4.03308	51.35951	9.68618	12.09335
8.47367	24.28859	9.75630	61.08835	1.00000	9.69416	116.11768	5.85063	8.17228	8.93568	1156.28290	67.07192	9.62337	9.90449	1.58688	60.47350	8.65891	8.55466
8.57017	44.59445	8.34725	32.29386	0.00000	8.91597	11.04979	11.29815	7.88648	5.96859	1157.28812	44.48027	-2.46422	9.93481	3.32321	40.43991	9.47293	7.88151
10.90971	51.04962	9.29599	27.35564	1.00000	9.74443	12.1369	6.84526	7.25892	8.40217	1193.17193	56.60691	-3.40328	8.81614	1.86687	44.74086	8.87458	10.42640
11.24521	5.30383	11.55235	56.73987	1.00000	8.51363	-1.98956	8.92907	9.70377	8.06627	1059.23882	35.97490	27.26063	7.36455	0.53563	43.35660	7.19435	8.22209
7.35923	44.97639	8.48371	39.72642	0.00000	9.64294	19.61222	8.89853	9.63113	6.36945	1164.71627	53.07813	4.32337	9.86692	2.08177	55.99690	9.08190	8.13647
7.74883	40.93121	10.81525	42.70710	0.00000	9.49583	-73.89875	6.93290	11.11884	6.70315	1072.20664	38.95194	19.22445	10.12815	7.21209	74.96332	10.27586	9.38008
12.36958	27.92333	11.08532	58.06065	0.00000	9.06301	118.53333	10.83093	7.64159	8.54437	1183.10397	54.96946	30.69080	9.77591	5.15195	35.40836	9.95478	11.96890
9.04719	24.28859	9.88072	76.72011	1.00000	8.45750	116.11768	6.72534	6.64405	7.02970	1139.09688	39.22008	24.16727	8.44213	2.71232	53.13391	9.29205	10.39321
6.89832	18.87813	7.94912	51.53830	1.00000	8.33766	72.93924	7.65737	9.42948	10.71298	1197.09002	60.08447	8.53962	10.74293	10.39678	59.71628	10.69956	6.80452
7.34457	51.78967	11.83410	64.58207	0.00000	7.57199	1.15597	7.74914	10.55583	6.24075	1113.05184	44.98213	32.65029	7.81249	3.84691	48.82499	9.65123	7.78768
11.61445	51.04962	8.10777	33.38529	1.00000	9.12106	12.1369	5.36395	4.29052	9.28054	1099.37935	64.58913	14.28992	8.75482	1.12406	56.64735	8.12869	13.14324
8.04643	47.76232	8.06608	36.05701	0.00000	11.32233	-122.2054	11.97081	9.79763	6.63061	1071.11373	14.61925	13.88836	8.82966	1.79930	44.49826	8.94789	7.57643
10.57595	4.96667	11.94044	67.86821	1.00000	8.54512	10.7	11.76071	7.15704	9.01768	1137.46054	39.72655	17.23396	9.38316	1.90071	71.08040	8.78372	10.25465
11.38891	18.20854	10.55856	66.92094	0.00000	10.09054	-71.10077	10.76981	7.57965	6.78831	1050.80860	47.51845		8.85120	0.18828	57.73701	6.68930	11.58366
4.85423	7.57944	11.29116	44.85208	1.00000	8.43675	-8.53778	7.74017	9.33522	8.70100	1169.40962	64.96027	20.22362	9.01498	0.76480	62.54897	7.81752	4.42033
8.43834	43.86682	8.59936	59.61553	0.00000	8.89233	-79.2663	10.63561	12.97662	5.38371	1063.96192	26.50678	24.76742	8.31619	0.85849	42.24166	8.28183	11.96986
7.39492	-34.64167	9.08358	68.92702	0.00000	9.67761	-60.47389	6.71073	9.20184	9.62698	1128.39573	53.78631	14.16348	7.72435	2.41266	62.64552	9.25931	5.83871
8.26336	38.96372	9.31681	37.46859	1.00000	8.74497	-76.99081	6.84830	9.82853	9.48381	1080.24454	56.86039	23.52332	9.29997	0.73049	34.11907	7.53448	8.22178
10.01414	27.76056	9.50830	48.80398	0.00000	9.56301	-15.58602	6.73052	10.40436	9.12909	1063.81675	41.76855	15.36491	8.92309	1.42076	52.91312	8.72389	7.09434
8.78679	10.22677	8.64945	54.35195	1.00000	9.21931	-67.33122	7.33204	7.10947	11.90850	1079.00925	44.58676	10.51429	8.47031	0.85905	38.38927	7.82038	9.80292
7.19739	39.08367	11.72088	50.23126	0.00000	8.60087	-84.50855	7.16521	10.27957	6.06521	1076.83429	80.41559	29.27188	7.84308	1.69789	56.35804		8.22268
7.48957	37.65639	9.78491	60.86299	0.00000	9.39100	126.835	10.14122	13.04589	6.95465	1082.56558	46.43173	12.02639	10.45444	3.77785	43.91853	9.65002	11.56866
11.59859	43.61058	9.34282	58.18554	1.00000	8.89677	1.33467	7.09914	6.80973	8.02252	1173.79714	55.58357	19.85631	7.21364	1.76995	59.91290	8.78080	11.32756
6.80498	6.95194	10.49462	55.35494	1.00000	10.24108	121.96361	7.54031	8.81716	10.33488	1134.22014	68.07868	17.51107	9.55448	0.81307	67.04664	7.97628	7.37624
6.86959	-31.25033	10.11754	48.65039	1.00000	9.77156	-61.4867	8.51936	9.56336	8.65705	1155.77892	63.86110	21.21185	7.74205	5.62404	34.48871	10.02287	4.97361
7.69825	18.03496	8.51787	48.98436	1.00000	9.47712	-66.8499	6.10082	7.67753	5.66895	1086.24233	42.26836	10.04806	10.85151	9.40965	53.40944	10.57239	10.73928
9.61847	54.58048	9.40838	64.23794	1.00000	9.95068	16.86194	8.45495	8.55003	10.02603	1055.01002	56.70453	35.71949	7.99870	8.20023	56.17427	10.43510	7.75307
8.51755	-14.66463	9.45567	73.01182	1.00000	9.19629	-52.35558	8.93495	6.12926	12.22809	1069.06062	37.18932	21.43717	9.46978	1.02462	38.07065	8.07903	8.67678
6.09762	30.24706	12.61240	58.73300	1.00000	9.46711	115.04814	8.14970	5.68287	10.23811	1181.33918	35.78983		8.21906	0.96587	49.21991	8.22199	6.50832
5.70068	20.21322	10.59818	54.10748	0.00000	9.70905	-100.88023	7.41157	10.47273	7.54102	1195.80429	63.39527	31.01857	9.22249	16.98114	62.03140	11.17529	7.55783
11.45411	51.26	8.06567	66.06271	1.00000	7.26672	-2.1875	5.25701	4.57988	10.47447	1138.37597	45.60309	12.50688	10.39458	1.19039	46.45896	8.48122	12.48029
6.55325	48.90982	11.21128	60.52665	1.00000	9.44781	2.45012	6.24470	7.87781	9.17027	1199.14370	10.09095	9.80662	9.58724	2.75942	43.34466	9.24380	6.93622
11.12531	-31.25033	10.30316	24.19623	1.00000	8.40319	-61.4867	8.61685	8.76932	6.68313	1120.54396	63.29695	15.12068	9.55777	3.81423	31.22638	9.61365	11.09600
12.19525	27.09978	9.07962	41.90050	1.00000	9.29634	-82.45426	7.54222	7.45941	8.28821	1154.52041	84.17654	7.25078	8.67207	0.40567	42.78362	7.14041	11.57474
9.92274	28.98002	9.79434	45.58408	1.00000	7.85140	77.70636	6.99834	6.92378	7.92017	1127.81513	39.81866	10.68647	7.16043	4.63854	46.46312	9.86897	10.71586
7.43753	40.68066	9.67067	66.92553	0.00000	10.29394	-73.47429	9.09610	11.54835	5.27408	1103.57742	26.35077	31.23732	7.31359	3.16909	42.73144	9.39926	9.96628
10.14235	35.64889	14.00895	62.90513	1.00000	8.18712	117.27583	10.32137	9.67984	7.93585	1155.12601	66.54171	13.88627	6.24475	1.06409	51.29213	8.28904	6.74536
10.00078	40.67705	10.88070	32.26927	1.00000	8.58716	-73.89125	6.70299	6.01920	8.32279	1123.90985		3.88302	9.01035	2.72419	71.82771	9.35073	9.81883
6.23110	34.81667	10.11309	32.48086	1.00000	9.48735	137.4	9.25503	7.43081	11.64577	1090.41435	53.86633	10.74708	9.89297	1.03736	49.54202	8.41378	6.25364
12.37883	34.25807	9.16233	50.23203	1.00000	8.48903	-88.70464	9.38954	6.97619	6.34860	1164.23054	50.33591	6.59413	7.57137	1.39931	49.25002	8.56498	11.05664
12.08377	12.37169	9.97637	54.42381	1.00000	9.34236	123.62494	6.19790	6.00913	9.92563	1083.31248	73.75234	1.54475	10.38374	1.08834	48.98362	8.39093	10.34473
6.89709	10.98778	11.39112	50.78153	0.00000	8.25915	-74.95472	9.21316	7.75716	9.93778	1078.20298	55.90710	9.05308	9.67520	0.64839	63.94013	8.00524	5.84693
10.71624	3.02013	10.15368	55.78684	0.00000	8.33146	30.91105	7.84354	7.63003	10.43598	1132.57992	59.51805	8.28945	7.72490	0.42619	61.24451	6.85429	11.25635
5.57111	0.76755	10.17919	62.95519	0.00000	8.67664	24.43973	8.94023	11.97023	7.37789	1109.95591	61.69645	20.75824	7.91029	0.99589	50.74289	7.77042	11.96042
8.89934	32.65246	10.27721	57.84781	1.00000	9.22109	51.67462	7.51238	8.37782	9.07860	1053.72749	60.93164	12.85805	9.14615	0.79506	50.27543	7.93077	7.96823
10.33775	32.9156	9.44387	53.20611	1.00000	10.30477	-117.14392	6.22460	9.28464	8.86169	1106.29387	84.97374	15.85061	10.60570	1.31334	51.10727	8.50570	9.22063
7.45709	39.72943	10.14327	67.10037	1.00000	7.74772	-104.83192	8.32889	6.48873	12.09827	1114.28026	50.06921	21.53509	9.50954	3.18349	62.27477	9.48431	8.74245
6.95548	43.1009	11.80006	29.37725	0.00000	8.05277	-75.23266	7.41215	10.36800	7.99972	1062.66013	84.56743	20.09176	9.29160	1.00167	41.97891	8.16352	8.29365
6.96788	39.46667	12.09684	26.95099	1.00000	9.38006	141.95	8.86963	3.87732	12.17779	1093.34236	64.96963	10.89397	8.46517	3.15609	44.87516	9.41466	8.29426
9.30490	27.09978	10.08308	54.33383	1.00000	9.01347	-82.45426	7.68009	7.99923	6.20794	1082.68508	37.74261	3.72857	9.71608	1.57480	46.59141	8.65024	10.52799
12.27051	37.49223	8.83504	34.01058	1.00000	8.83608	15.07041	6.03163	5.95302	9.58225	1112.49343	55.55311	19.98364	11.23332	1.26382	57.86364	8.56221	11.47667
7.54867	33.98154	11.65641	52.89451	1.00000	8.86596	-81.23621	7.59811	9.30117	6.41785	1148.42943	71.97064	24.37319	7.86770	1.09769	36.46896	8.27576	7.31112
7.22304	26.67319	11.32119	43.60230	0.00000	9.46039	31.4976	8.59869	10.64576	5.72262	1055.97216	50.61618	29.01997	8.46545	21.74062	65.16170	11.42800	8.37682
7.56473	31.84568	9.45374	44.66927	1.00000	10.85721	-102.36764	8.98878	8.34096	11.79111	1154.36339	63.05718	25.99331	8.21727	1.32269	37.67381	8.75452	7.37149
10.83246	0.03813	10.32806	60.89187	0.00000	9.93038	36.36339	6.54132	8.12026	9.01363	1138.80398	57.49327	4.69372	9.34779	1.61650	42.00917	8.64453	8.69891
9.74853	43.62558	11.12820	63.71744	1.00000	9.65503	13.39954	8.55628	5.75659	11.29792	1093.98587	59.59387	21.72152	9.17254	1.15005	51.85126	8.56892	9.51473
9.08026	28.15112	9.14504	65.69811	0.00000	11.35755	-82.46148	7.49561	7.53872	11.35307	1127.19263	52.70018	20.31230	8.39374	2.34710	43.42544	9.10510	4.56421
6.34598	-1.26753	8.70754	31.40231	1.00000	9.29540	116.82887	6.16208	6.48588	11.78086	1187.00396	40.97311	11.76576	9.12630	0.96578	48.11788	8.00566	8.38115
6.40390	37.51803	12.69826	37.97296	1.00000	8.49656	15.00913	9.84165	7.21355	9.98759	1113.77730	51.02431	-1.09244	8.16868	1.86538	40.10537	8.96297	5.10005
7.36787	33.95015	8.22039	41.61896	1.00000	8.44889	-118.03917	5.63920	9.75194	9.65588	1126.21341	48.20211	24.81867	10.35066	0.52116	51.06709	7.74701	8.11748
6.16712	37.13548	9.84628	79.95591	0.00000	9.80359	-3.67029	7.90553	11.31779	7.09125	1053.19895	34.38522	19.19050	10.41305	0.67806	22.07043	7.96036	7.68071
10.89009	-14.66463	7.78377	76.07199	1.00000	9.83176	-52.35558	5.42074	4.28776	8.27986	1129.27899	31.04160	39.14558	8.92202	3.04502	47.69256	9.43331	13.53193
5.80725	-22.53722	10.85029	51.79849	1.00000	8.14573	-42.98194	8.41588	6.97492	11.10340	1129.71222	47.38590	6.11577	9.00479	2.04326	51.57422	8.92608	6.33762
7.82252	13.44581	9.41726	59.84958	1.00000	7.03464	101.18445	6.36436	9.52093	8.52479	1060.60269	49.69997	16.40149	7.71174	1.70594	36.38810	8.77214	7.16475
4.28754	40.72371	11.27288	38.20955	1.00000	9.80426	-73.95097	8.19194	10.53867	8.28368	1147.56031	41.85716	39.41482	9.11420	12.46466	43.06352	10.87201	3.58440
8.40832	27.09978	10.70159	42.24881	1.00000	9.93468	-82.45426	7.80195	6.46016	10.47121	1117.62453	36.32478	12.55512	9.61421	15.97562	52.58897	11.11386	8.43614
10.47760	30.76468	8.90581	52.38409	0.00000	10.57014	74.12286	9.20289	6.32818	6.76480	1115.45302	68.95935	27.98158	8.78850	1.10788	47.02616	8.31312	9.50686
8.48373	41.09246	10.00686	65.86198	0.00000	10.59222	45.36561	6.05604	9.96323	9.89037	1087.97237	57.08043	35.07506	9.20796	0.57152	42.42629	7.53777	7.38406
9.39243	-11.48472	8.81260	45.06362	1.00000	8.37471	-37.93278	7.61812	7.89709	11.17716	1128.06876	42.91821	11.28790	9.22043	0.59072	39.15671	7.54127	9.11935
5.39969	44.31771	11.06576	47.65657	1.00000	8.98274	9.32241	8.88329	7.21005	10.26874	1158.34308	53.09103	20.63613	8.59813	1.78634	58.02413	8.88918	5.36731
9.55064	-25.54073	9.53792	64.87102	1.00000	8.07611	152.70493	8.34202	7.44038	11.55209	1059.73631	61.60897	20.97621	9.49197	2.11281	37.06635	8.99018	9.58339
10.14218	45.73333	7.33576	49.37687	1.00000	7.17891	4.91667	6.94652	10.24067	9.86222	1174.79192	59.80332	25.41688	9.59395	1.84854	49.37050	8.88879	8.59208
12.75305	38.17492	9.53438	69.90144	0.00000	8.90596	-122.2608	9.74453	6.22187	5.41128	1119.86663	27.86377	32.25806	9.55693	0.89756	37.30005	8.19150	11.30102
10.50498	65.93381	10.13237	47.11738	1.00000	10.19156	111.4834	7.60075	8.69585	7.46049	1056.08239	51.91197	30.47844	8.02052	1.94462	49.63176	8.87198	9.52086
6.37924	37.58105	11.53571	42.77901	1.00000	7.79061	29.26639	8.82424	9.11652	8.41282	1080.16364	53.98355	13.39624	7.92895	0.74640	52.85553	7.97077	4.38494
10.09962	36.46917	9.97796	54.73063	0.00000	9.17538	10.78222	8.72883	8.14167	8.69875	1115.52905	73.20095	-1.33354	9.32551	3.14506	33.25402	9.43490	10.88610
10.02773	50.76306	10.46803	49.49602	0.00000	8.54715	-1.29772	9.31002	9.16627	9.50233	1141.48072	41.87446	-2.25751	9.21440	2.17726	49.29021	8.99478	11.11087
8.31622	32.05971	9.79405	49.62344	1.00000	9.03074	34.8732	5.47025	8.29812	8.96286	1102.55906	73.71969	5.97275	10.24852	3.09835	42.64414	9.35312	8.91653
10.94760	-3.5403	10.63775	59.32533	0.00000	8.31211	118.9707	9.95933	6.56586	7.69107	1096.27717	28.55470	28.14052	6.97735	1.76752	60.95975	8.75859	10.42363
11.83441	-7.54972	9.00891	48.02197	1.00000	12.22172	110.71639	6.01500	6.06947	9.68497	1054.81538	60.42502	22.87931	11.56615	1.23676	66.09910	8.50286	11.57653
9.37580	9.15093	11.16693	51.76982	0.00000	7.57736	-79.62098	12.43944	8.44132	5.45386	1132.27929	38.36582	15.83604	8.84366	1.57302	69.00088	8.65886	9.62668
8.33205	-32.05251	11.19926	49.72668	0.00000	8.29562	115.88782	6.69650	10.15411	9.59476	1067.63868	41.38130	4.94016	9.14565	0.55162	43.48527	7.67932	7.40031
11.37120	37.31309	9.55169	58.77109	1.00000	8.52854	40.74357	7.40464	7.61047	9.65710	1067.33970	68.77439	17.70350	9.25500	0.85518	56.34521	8.11823	10.64692
8.17022	4.92675	10.85103	28.63799	0.00000	9.24785	6.26764	6.81153	8.63621	9.19186	1192.30499	39.21620	-0.99385	9.72830	0.59777	42.53765	6.84179	5.53086
10.67762	54.60528	10.56230	53.26069	0.00000	9.20183	18.34717	10.87641	7.77616	7.50462	1079.03581	31.98643	23.13968	9.73434	7.63857	35.68377	10.36669	10.26420
9.83250	46.18396	12.17576	45.62338	0.00000	9.07302	6.10237	12.36642	9.03730	6.79589	1123.95731	50.82241	19.00757	9.31523	1.04401	46.31374	8.15161	10.51980
9.54622	38.37255	10.75473	56.85843	0.00000	7.80820	34.02537	7.98256	8.23350	10.62535	1096.35110	21.38938	17.35660	7.97054	0.94808	56.48714	8.13151	11.56465
7.65985	26.32293	10.54477	36.74189	0.00000	8.79241	91.00632	7.02281	11.02375	4.06243	1080.32682	44.57419	11.46767	7.81350	6.71962	57.71943	10.25505	8.02004
9.99244	3.27833	8.31419	62.11888	0.00000	9.50280	32.88667	10.40954	6.02429	5.89694	1185.73686	60.88322	18.45681	8.89698	3.01141	29.92013	9.37771	8.00806
8.36996	11.84962	9.83814	56.45995	1.00000	10.65390	-86.19903	9.14432	6.50560	11.76146	1180.03845	61.93057	29.11795	9.28229	1.47260	53.69938	8.68670	8.33196
10.27603	61.78491	10.00106		1.00000	9.12778	34.34691	6.07319	5.48658	9.06611	1134.06078	38.45829	26.28385	9.28867	1.11401	42.45189	8.35139	10.60064
11.86468	-32.05251	10.55590	75.92028	0.00000	9.61173	115.88782	8.57371	5.74988	9.07404	1175.62787	56.40435	8.65335	8.79888	1.26421	53.00968		11.62152
9.32635	-37.88333	9.69373	58.92199	1.00000	9.59334	145.06667	6.21733	5.85384	8.16705	1101.17533	50.71623	35.79124		3.41752	43.93153	9.49276	
