H2CO	CH4	PM2.5	C2H3NO5	Pb	NH3	longitude	SO2	latitude	PAHs	CO	TEMP	O3	PRES	PM10	warning	CFCs	NOx
50.38400	7.96754	10.54989	0.96894	57.61462	5.58037	-1.47217	8.44984	53.46506	8.53709	4.57004	20.47972	9.37898	1063.86849	9.22717	0.00000	56.69192	9.97565
41.25845	7.01828	11.05774	0.22077	62.68601	11.36249	97.01124	8.58461	17.30858	7.38931	7.73048	12.87601	7.49531	1161.50895	7.23282	1.00000	63.52151	7.35635
23.55424	9.00262	10.12953	0.69072	54.30248	8.09983	111.73861	8.73294	35.20889	5.30984	7.40105	14.90546	8.59571	1082.29162	8.64921	1.00000	71.49916	9.62625
53.07708	6.63602	11.40193	0.19659	40.35889	9.29378	2.1699	8.68971	48.98994	7.82423	5.54493	9.31949	9.01636	1116.22239	5.06250	1.00000	73.20540	8.80605
51.09810	10.93543	10.29759	0.24354	57.69156	6.72261	14.51472	8.69000	35.89972	7.80826	10.28484	7.04566	7.17264	1100.46595	6.47921	1.00000	48.03695	7.89549
41.24762	7.25661	11.00604	0.33357	68.60764	12.06539	-77.4286	9.11717	39.00622	7.31754	7.33107	9.19366	7.38151	1169.82653	6.89669	1.00000	79.08107	8.56416
49.66877	7.51597	9.12409	0.39400	60.94383	6.43714	-99.32556	8.68460	19.32889	7.09961	7.54661	9.49594	6.80180	1079.62237	7.62699	1.00000	35.22696	7.42654
53.51016	9.14903	11.59465	0.22063	63.18973	7.16386	-2.98884	8.20369	43.32686	8.85696	6.23379	27.71797	7.15522	1082.30291	6.61419	0.00000	35.91462	8.35737
34.26469	7.07852	9.68085	0.26949	23.27764	11.22243	-75.11028	8.30804	-15.21194	7.36571	5.45740	4.30470	9.79197	1141.98526	7.48657	1.00000	37.82342	8.91278
54.95419	9.80358	10.02331	0.35495	52.91884	6.36778	59.6	11.26396	47.83333	8.77407	9.11476	19.75129	7.97710	1107.69150	7.78266	1.00000	53.25304	9.85522
64.06702	8.85765	10.43968	0.18407	63.95879	11.10965	40.74357	9.92371	37.31309	10.37019	8.50334	13.75696	7.10803	1192.97407	5.42437	0.00000	60.45281	8.09558
61.01609	10.99032	9.91861	0.23474	61.17513	5.90263	83.62389	10.29483	53.30972	6.84332	9.17414	15.52577		1083.81368	5.68536	1.00000	58.39584	8.19018
38.62935	7.98167	9.04621	0.29891	63.97561	8.35967	51.0193	7.05234	35.6803	6.25860	5.74007	21.88950	8.86386	1173.26509	7.68458	1.00000	53.94968	8.61459
58.97555	10.08761	11.12816	0.09558	55.51374	7.47880	140.73667	5.98439	41.77583	5.28707	10.56866	21.58200	8.90339	1186.84230	4.76387	1.00000	65.74048	8.63796
51.16908	10.82140	11.04821	0.91462	60.35467	6.32007	139.07204	8.69816	36.24624	11.58278	4.67332	26.77933	10.61430	1114.07618	9.23831	0.00000	53.95337	9.64041
43.00201	5.20409	9.92160	0.59664	37.65421	8.33359	-76.72803	7.49349	39.32288	9.41304	3.62556	9.67625	9.24163	1121.10274	8.48557	0.00000	49.42177	7.89631
59.43989	6.71591	8.93051	0.19312	74.53365	11.84537	-77.02303	9.32543	38.70734	7.88395	6.57691	-4.07019	9.62595	1168.39246	6.67761	1.00000	48.51634	9.96032
65.72839	5.74723	8.79739	0.26598	62.55457	10.22721	29.47306	10.13398	0.49113	9.24133	4.98663	7.34589	6.51394	1079.18812	6.77045	0.00000	57.48020	8.06271
66.61745	9.68790	9.91509	0.16237	36.24678	5.99785	9.5586	9.74603	54.52156	5.78434	8.52326	24.82703	7.74879	1172.79598	5.93063	1.00000	71.50258	9.61421
37.63732	10.56637	15.79073	0.20579	26.37870	5.67801	51.0193	11.30180	35.6803	9.12909	7.45465	12.38787	7.51872	1118.78040	5.38553	0.00000	49.20064	8.19130
	9.45565	8.73118	0.16323	40.71807	7.86520	-1.325	7.94033	38.47917	5.10760	8.37967	1.74572	7.66524	1166.08829	5.92699	1.00000	53.21333	9.04035
63.82122	8.74827	10.01060	0.63189	61.28310	9.03751	51.67462	8.00085	32.65246	8.04704	10.99161	1.06459	9.43305	1141.65796	8.66647	1.00000	56.54297	8.50244
48.13863	7.32013	9.28590	0.31920	70.43868	8.77940	-118.25508	9.08622	34.14251	7.16129	7.97991	-4.68716	8.90129	1101.73138	7.58946	1.00000	48.77524	8.34864
29.30172	9.73161	7.79874	0.91085	56.00490	5.81132	102.42587	8.63483	15.58552	11.49432	6.72969	-1.10321	10.64723	1148.86685	9.12146	0.00000	52.05585	7.24707
39.44168	7.23588	8.44340	1.36619	37.80106	6.87676	-74.28459	7.25319	40.5576	3.43909	10.00871	0.93990	7.67645	1144.21885	9.55983	1.00000	77.77202	9.24071
48.52508	6.84559	10.30223	0.20139	56.33410	13.92425	76.03889	9.22770	18.18158		8.25051	18.59573	7.84510	1172.26198	5.87564	1.00000	58.21314	9.03429
56.33682	9.37056	10.03376	1.91974	36.65914	7.98772	107.60389	9.84374	-7.01833	10.33786	11.07952	6.54488	8.67957	1173.20501	10.00700	1.00000	76.92302	9.43472
72.95395	11.24807	7.66361	0.27761	39.01484	6.58580	171.25364	7.87624	-44.39672	8.80156	7.53380	-7.54785	10.22441	1062.49171	7.36280	1.00000	72.93540	7.08064
31.11835	10.35999	11.27709	0.09088	63.59077	8.98251	72.93924	8.23754	18.87813	8.71057	8.24678	14.67826	9.05517	1123.11239	5.16489	0.00000	49.03263	7.91055
48.48316	9.29973	7.75900	0.50107	68.48950	6.64415	-35.03333	11.44670	-8.28333	8.59423	8.41032	30.23982	6.74878	1131.33311	8.21207	0.00000	43.09539	9.09276
38.97729	6.58843	9.02268	1.97809	40.41598	10.43492	-72.97261	8.03293	43.61062	9.89444	4.97717	12.60086	9.39592	1128.56206	9.98585	0.00000	53.16347	8.35214
52.97552	7.06730	7.73213	0.60291	80.23696	10.54109	105.75635	8.25725	10.29085	9.32559	7.67104	15.72201	7.26551	1093.87219	8.65867	0.00000	51.34822	9.05999
40.88097	9.49899	10.53032	0.23117	58.27957	10.50115	123.17306	8.31201	41.27194	5.27618	12.52764	8.64392	8.95744	1138.31577	6.03763	1.00000	75.04866	6.77538
48.54655	7.85050	9.84939	0.18693	60.96642	10.55213	69.49015	7.99649	56.11281	9.75418	8.36153	21.28927	8.96680	1178.60852	6.41995	0.00000	59.83082	9.63584
54.84078	5.98634	8.46472	0.33677	37.14155	10.27676	102.42587	9.46890	15.58552	9.74232	7.86158	13.94629	9.01499	1125.71284	7.67057	0.00000	42.98567	7.84936
61.60816	6.12553	11.34513	0.22385	47.31483	14.23320	-99.73314	8.27264	32.44874	8.65227	6.49368	16.46205	7.46313	1162.90831	5.36565	1.00000	74.17751	7.48806
59.02866	8.13494	8.83255	0.65904	50.25230	7.31455	-6.03731	8.66076	37.35813	5.69196	7.44106	4.13482	8.38803	1149.37378	8.65912	1.00000	70.98884	9.55998
35.79710	7.29048	9.83724	0.31904	44.99058	8.71564	140.72287	8.27848	53.14657	7.39097	7.65620	7.36992	8.27713	1091.10132	7.61011	1.00000	78.33847	9.08567
56.09738	6.67271	10.13784	0.20087	44.90623	9.52593	74.83554	7.99410	14.62072	10.06008	10.01230	16.28660	7.68442	1082.27957	5.84420	0.00000	41.20729	7.94861
42.82305	10.05446	9.50357	0.27835	35.30679	7.73213	78.55757	10.56383	17.34769	7.46077	9.58110	18.55185	8.60458	1131.34622	6.93896	1.00000	55.35292	8.22210
33.62226	7.23492	8.31038	0.20585	35.49980	11.04564	72.54566	8.10298	29.69221	9.82440	9.71614	3.38295	7.55540	1140.54250	6.25210	0.00000	51.34026	9.19783
35.49010	8.18366	8.90370	0.26902	64.12599	5.52558	19.27498	9.35791	50.20528	8.78955	6.43469	4.06957	8.59889	1092.12213	7.49062	0.00000	51.75845	7.14209
61.48038	8.87469	11.01596	0.30345	59.49045	6.78572	75.92694	8.00290	14.46693	8.27838	6.21464	2.52923	9.58965	1176.22901	7.22485	0.00000	46.03692	8.37841
48.92897	10.80882	8.37626	0.41104	68.07852	7.82976	11.5	8.43604	3.51667	11.20839	8.35772	17.06755	8.51869	1056.34534	7.54186	0.00000	32.39353	9.41788
48.86060	8.51163	6.85258	4.65982	42.54493	5.73575	4.74161	9.71588	7.62789	8.42342	7.03540	26.53109	8.55819	1148.93211	10.92290	0.00000	34.65377	8.02440
44.35688	11.30977	10.65096	0.21555	65.27117	8.49740	11.412	7.88148	45.50369	8.66576	10.22861	29.15137	11.16368	1160.70262	5.15091		74.11792	8.12179
62.00362	10.54316	8.22358	0.44065	63.02150	8.52644	33.2525	8.91008	57.97472	8.05487	9.79391	17.16547	10.16007	1099.33937	7.96375	1.00000	61.84354	9.43918
37.37725	7.37610	10.11454	0.25843	45.60219	8.14602	8.62118	9.53839	45.44694	7.23457	6.32992	4.33800	7.47113	1061.01102	7.00362	1.00000	50.26616	6.44066
53.59044	8.27307	10.02766	0.22856	76.66248	9.72254	37.73333	8.06543	-4.06667	10.47220	8.27017	14.52984	6.58814	1154.98514	6.26699	0.00000	61.68858	8.22007
65.63186	6.08618	8.21399	0.72869	66.95449	10.54991	2.18247	9.12040	41.41204	10.02000	7.34428	31.77237	6.88936	1116.29368	8.89247	0.00000	66.45716	8.51275
59.31636	12.49673	9.55545	0.24655	46.46991	8.14467	97.01124	7.53658	17.30858	8.63362	11.02017	13.00275	9.14824	1161.22361	5.94391	1.00000	64.42622	8.71474
	9.43910	10.01695	0.19455	42.03259	8.85522	5.06258	8.24685	7.50251	8.20378	8.71932	18.28219	9.32528	1053.01005	5.57930	0.00000	43.75853	8.41508
62.48315	10.67942	10.56663	0.14842	54.98204	4.55209	38.15035	7.65681	49.41029	7.00188	8.15108	21.40974	10.18502	1054.92946	5.30612	1.00000	54.67716	9.07368
41.47523	9.88275	10.23695	0.28711	51.43735	9.20208	35.96944	7.71325	56.03361	7.08407	12.02050	7.92761	8.88354	1145.03722	7.36671	1.00000	72.64925	8.29375
54.40810	10.93454		0.24158	46.62980	9.10443	-73.49484	8.72405	41.14676	11.04560	8.27971	11.71088	6.93842	1195.49659	6.33778	0.00000	63.77857	9.31285
40.30089	10.18176	8.64988	3.39493	60.38386	5.67271	112.19028	9.10410	30.35028	10.25757	6.48972	24.36268	8.45996	1095.09732	10.56472	0.00000	41.87327	9.89583
23.20419	7.01348	8.03000	0.23723	72.45636	7.34134	-66.8499	9.42479	18.03496	6.90891	6.95327	3.66468	7.39395	1108.65197	7.50417	1.00000	59.48657	7.18478
66.93191	8.67059	10.47000	0.31306	57.42234	6.51016	139.07204	8.76193	36.24624	7.52867	8.83970	11.46338	6.22566	1085.60192	7.47241	1.00000	52.98617	8.47269
47.14558	9.50649	11.02540	0.25962	40.23573	8.78138	-1.325	8.59140	38.47917	7.58104	10.75333	11.43853	8.46710	1159.59311	6.27060	1.00000	56.62901	8.54151
41.47852	7.91306	8.90120	4.10631	68.28765	6.62560	104.09701	10.14661	-1.26424	8.08679	9.43305	-5.21035	8.19796	1105.10860	10.79430	1.00000	70.13280	9.33379
28.04826	5.65354	9.13663	0.28910	60.57175	8.99017	34.3869	7.38146	11.8659	8.13638	6.23651	13.37866	8.22796	1180.21524	7.72991	0.00000	49.43204	8.61329
38.92463	9.90633	9.08605	0.23182	54.31997	7.79531	-75.87877	8.24229	5.6561	9.51774	8.65475	22.94987	9.70941	1152.37601	5.87107	0.00000	33.33993	9.39865
65.68295	6.16249	11.13240	0.19544	39.14136	12.14706	30.91105	10.04221	3.02013	8.20388	6.72596	11.78842	8.51025	1093.29372	4.26614	1.00000	51.09457	9.30500
60.39811	8.34655	8.19890	0.48561	67.46235	5.78508	-82.35176	7.39150	27.71809	8.25889	7.40930	36.90942	9.02177	1094.55651	8.21061	0.00000	68.06006	9.69015
49.14505	7.93745	12.43065	0.34096	43.37261	9.31660	85.83334	8.00049	20.88197	7.12866	7.56047	-1.48022	8.55176	1189.32608	7.81968	1.00000	48.85557	8.07259
69.01321	7.56771	9.73888	0.30742	55.19996	11.78203	-75.60804	9.07664	39.96097	6.95012	7.51713	2.84893	8.16262	1132.89172	7.72978	1.00000	48.55597	8.81725
56.24677	9.91289	8.25034	0.36768	68.80359	7.64576	44.02488	8.78815	32.61603	8.92909	8.82940	-2.56754	7.73663	1118.98358	7.74570	0.00000	61.64742	7.14314
49.79573	6.14626	8.54650	0.18981	50.31166	10.85244	-75.64963	6.86007	40.24537	11.00687	7.35770	12.84773	8.87988	1111.30489	6.43463	0.00000	50.65505	8.32143
60.22302	8.28244	10.36086	1.43450		6.56881	-73.25383	8.15886	-3.74912	8.71147	9.90231	29.96756	8.15431	1072.33491	9.60498	1.00000	65.35554	9.13088
59.78502	7.04542	11.18730	0.11051	63.52480	8.63953	8.2926	7.89393	9.58126	8.78066	4.73007	36.41731	9.83937	1081.74543	5.72436	0.00000	52.13533	7.32837
37.95636	5.94226	8.26613	0.12069	63.78259	9.81232	141.95	10.38688	39.46667	8.44442	7.45317	5.05756	8.55109	1123.29977	5.74021	1.00000	45.07340	10.09426
15.87663	9.36829	11.94858	0.18002	61.04090	7.30514	15.00913	9.56350	37.51803	8.92120	5.93187	5.04996	7.81285	1120.39728	6.65731	0.00000	62.87869	8.52930
58.47791	7.52696	11.26075	0.18711	60.91390	11.40797	13.57661	7.18930	37.31065	7.65245	6.23767	33.05251	7.93140	1064.83293	6.95729	1.00000	75.12161	7.91157
36.01865	5.89133	7.26065	0.32298	54.54770	12.24094	-117.14392	8.71454	32.9156	10.07676	7.68198	22.07868	7.68164	1195.48044	7.38186	0.00000	58.04834	7.83543
56.28167	7.98106	10.65300	0.29640	53.84449	9.52720	10.98461	7.60229	48.35693	7.00208	7.19591	15.98054	8.68225	1075.39159	7.08918	1.00000	49.55590	8.55503
73.99115	7.09361	9.12757	0.27938	44.56862	10.60032	75.37991	8.50983	25.75728	7.05830	6.95689	11.15227	9.81275	1192.23786	7.35760	1.00000	44.65998	8.24718
43.62302	12.58993	10.52533	0.13108	84.41855	10.95830	-2.09814	8.97566	57.14369	8.99169	10.94311	27.51517	8.79269	1099.98603	3.35127	1.00000	40.15632	8.43803
79.95774	7.51848	9.42614	0.23660	56.35307	7.86391	171.25364	9.06257	-44.39672	6.50403	5.70432	26.80402	8.64415	1189.36989	7.02713	1.00000	42.35357	7.99105
57.91024	10.39136	8.40785	0.53315	57.77395	6.65826	7.36027	9.62419	51.20219	9.94887	7.80716	11.51778	8.09998	1132.86248	8.45217	0.00000	74.15391	8.09559
17.03893	8.38400	7.31568	2.06680	62.64347	5.89051	120.5875	8.01151	16.455	7.01215	7.43652	32.53787	7.51567	1146.67176	10.09579	1.00000	76.87544	7.85171
40.16532	7.91379	10.84753	0.26109	54.17608	11.17014	79.87116	8.77490	6.84019	7.12430	7.45770	-0.58470	9.22739	1125.08770	6.83755	1.00000	61.26210	8.90458
49.82170	6.28632	8.80379	0.22318	21.12561	9.43909	-2.98884	8.91735	43.32686	8.97937	5.98660	23.97098	9.30223	1114.46702	6.81939	0.00000	41.63057	9.68445
40.87562	5.33601	9.44508	0.42993	75.22370	10.09921	-60.47389	9.16356	-34.64167	10.26110	6.76709	14.85411	7.59548	1158.09896	8.19430	0.00000	45.56050	9.39389
29.29200	6.92564	10.98877	0.20879	38.83429	8.67689	138.89585	9.00638	36.33011	6.97266	7.44143	29.54635	7.90428	1154.05263	6.48135	1.00000	30.58372	7.12813
53.94753	9.63403	9.09470	0.72696	42.00687	6.51012	-77.03116	10.40218	3.8801	9.51614	7.02771	25.00667	9.81669	1050.95791	8.78853	0.00000	64.31010	7.77084
43.94808	6.90962	9.39528	0.21340	50.96402	10.24669	43.38531	9.97041	9.89206	9.52332	6.61015	16.89371	8.78929	1073.03090	6.78731	0.00000	35.55889	7.88141
43.95090	11.57245	10.28723	0.30441	66.56216	7.98366	-75.87877	7.70662	5.6561	8.91373	12.19608	30.37446	8.01461	1073.99264	7.36875	1.00000	48.94860	10.17188
54.46778	8.31519	9.91595	0.21308	42.59185	9.90640	-87.65644	8.31724	41.80753	9.18482	7.71260	23.58417	7.83546	1121.25071	5.25113	1.00000	68.77801	5.18850
43.26879	5.80890	6.09855	0.31322	56.04099	7.76075	-80.38297	9.94086	42.8334	7.79611	8.21819	7.37206	8.30302	1057.39039	7.20282	1.00000	60.91639	8.60673
45.47094	7.32565	8.29062	0.46678	39.85231	11.25706	14.39024	9.44689	42.22718	7.05112	7.86644	1.21656	7.18225	1196.27004	8.13921	1.00000	49.11670	9.50596
54.26501	6.77851	11.21264	0.18092	74.99093	12.31581	126.835	9.02918	37.65639	7.63014	6.28400	19.27535	8.60264	1169.21066	5.65169	1.00000	48.84807	7.64873
18.72494	5.63689	9.21737	0.09849	35.08109	10.37929	-48.67028	8.71664	-28.24	8.46518	5.63299	16.52642	8.50910	1064.74161	5.15371	1.00000	53.38920	9.47112
68.59792	10.35960	9.65740	0.13514	61.96823	8.37867	6.9747	7.75768	50.82709	6.33457	10.08516	28.61355	8.29347	1091.91756	5.78633	0.00000	74.13296	8.36661
36.35991	5.17127	8.08105	0.15543	45.11754	10.23233	-91.73625	8.62833	35.25064	8.34174	7.94631	9.71861	6.37946	1133.00219	5.64625	1.00000	40.13058	9.87503
17.46889	10.19758	10.84391	0.53917	47.28819	7.30443	-97.03285	8.71020	47.92526	10.11415	6.16014	16.73502	7.79844	1155.52713	8.48537	0.00000	58.56348	5.69271
39.67703	8.05554	11.21392	0.21570	60.49049	9.19614	-74.07764	8.30912	40.72816	10.22611	5.38849	8.87393	7.85555	1058.07613	5.64525	0.00000	72.73707	8.85634
37.63861	9.86759	11.59141	0.18238	42.81868	6.95238	27.18052	8.90661	39.12074	5.77415	10.28629	6.90543	7.15789	1168.73848	4.82571	1.00000	37.06794	8.03260
40.17964	8.79870	11.47882	0.21741	35.94497	6.94267	-104.22884	8.63615	32.42067	5.08515	10.21795	-3.39779	9.51183	1055.41593	5.60176	1.00000	59.89016	9.54310
61.08961	9.03186	11.04007	1.32687	54.38812	5.18378	112.01667	9.10087	-7.81667	11.26952	3.57883	21.10907	7.89275	1170.55605	9.55570	0.00000	53.78325	8.47958
54.30547	5.81243	8.41849	0.27661	69.92517	10.25440	7.02238	6.62386	52.21099	9.47679	6.95985	7.82599	7.99151	1151.37352	7.00167	0.00000	49.13839	8.37318
51.13825	11.29399	7.70523	0.21891	40.40363	9.12621	-117.70755	8.66876	33.52253	11.76258	9.88568	8.85962	11.16111	1173.55238	6.86106	0.00000	32.73317	7.66308
52.34087	9.45387	11.59948	0.27762	33.20657	7.88469	85.83334	8.44471	20.88197	8.96771	6.22424	21.40392	8.15954	1101.01118	7.67491	0.00000	83.66437	8.38109
39.28892	6.96377	8.97932	0.20715	60.23012	10.94982	-78.19444	8.47360	38.91817	7.09059	6.37166	3.06833	9.95262	1085.10333	6.88577	1.00000	59.55371	8.24996
35.45509	5.47341	10.55490	0.23861	63.59071	11.50694	-5.22126	8.89477	33.43443	8.65098	6.31462	18.48401	6.14266	1103.67685	4.68645	1.00000	30.96723	8.40424
78.73543	7.76536	11.42850	0.29705	34.10683	9.44110	142.45778	8.74433	44.35056	7.48422	4.41332	20.83113	7.20274	1052.07268	6.43876	1.00000	59.21718	7.51601
48.88471	8.25932	11.26393	0.31575	66.96058	8.98558	-120.00865	7.55587	46.32374	8.02409	5.37183	19.22119	8.27102	1145.78191	7.20412	0.00000	29.48503	8.35514
61.12622	7.61828	10.75410	0.31034	47.60420	8.29897	-77.96389	10.08774	39.45621	9.01892	5.58858	7.28978	8.13031	1075.46306	7.67190	0.00000	62.34537	7.24629
52.88036	9.15847	10.56987	0.36925	52.30758	6.82827	-87.65644	8.71286	41.80753	9.80105	5.74725	0.15170	7.07104	1142.14093	7.92683	0.00000	44.31348	8.62527
60.29732	9.38320	10.42776	0.45666	53.21716	6.71510	100.48528	10.58644	14.37395	8.21580	10.24381	7.27423	6.99276	1086.81854	8.20728	1.00000	80.23842	9.35568
79.39452	9.92318	11.84657	0.21196	51.62582	9.41952	68.11759	8.78894	26.9423	9.70761	8.25445	20.84929	8.73611	1186.78916	4.18125	0.00000	38.15466	9.19501
55.52808	8.21183	10.37676	0.32352	54.63478	8.82024	73.85535	7.59017	18.51957	6.36521	10.68462	11.78157	7.18347	1113.00926	7.59886	1.00000	53.08715	7.40893
44.25865	4.78869	9.41704	0.17496	44.64986	9.89557	-83.2321	8.07827	33.08014	9.58622	6.35843	31.04308	7.01193	1151.20132	6.55525	0.00000	51.83708	9.79717
67.87681	7.84180	10.64557	0.25853	52.75059	8.45074	-59.13316	7.11775	-37.32167	9.38704	7.25299	9.19080	8.10953	1089.37288	7.33935	0.00000	35.66411	7.96655
46.39416	6.16237	11.04369	0.21319	53.30290	11.80328	9.40531	8.75545	45.53069	8.92199	5.98873	43.12729	8.92054	1081.23005	5.73620	1.00000	53.14660	9.96083
42.15183	10.28982	12.21536	0.29635	55.30798	7.63444	153.10236	8.54743	-27.50578	8.90145	12.12226	10.76407	10.59584	1070.94627	6.79344	1.00000	59.60715	6.69585
20.78956	9.61872	11.68972	0.17606	64.44018	9.15645	-5.22126	8.68979	33.43443	10.67199	5.61630	29.59482	8.68269	1086.47861	5.89808	0.00000	56.97459	8.75315
36.69799	6.60014	9.71397	0.20927	71.17999	10.49335	122.05228	10.13425	37.19723	10.25308	5.06012	8.30674	8.82718	1154.16152	6.09137	1.00000	68.12952	10.19948
50.06858	7.59016	10.56382	0.35704	39.53385	10.58004	77.9129	8.05112	25.6439	6.95745	6.20749	9.11719	10.52702	1134.36478	7.68520	1.00000	82.28554	8.09629
57.68299	8.92125	8.40603	0.22852	57.80170	6.27135	-0.76667	9.29417	53.38333	4.47586	7.85580	9.55169	8.58985	1065.42204	6.90089	1.00000	55.07167	8.23179
54.13688	6.71218	9.01039	0.45578	41.14614	10.61080	126.835	9.31550	37.65639	9.52401	7.22891	14.97272	8.47306	1106.89607	8.19711		48.31265	9.26436
75.14641	9.03313	10.56302	0.56301	70.07210	6.97059	5.22778	9.58951	51.955	8.37765	10.52181	6.46367	8.16487	1086.50612	8.65455	1.00000	34.67453	7.22339
53.80023	6.16590	10.95911	0.25505	42.49077	8.50221	101.96857	6.99928	4.88441	8.06019	3.21575	17.44496	7.56843	1094.09216	6.67976	0.00000	53.36333	10.05200
58.32649	8.82140	7.67326	0.24136	46.45199	8.43352	138.89585	7.22942	36.33011	3.84651	8.14734	-2.07083	9.01236	1086.20621	6.46651	1.00000	63.84343	7.75266
28.93391	11.13168	13.57072	0.17191	52.73766	7.67638	-82.61573	8.09656	41.24255	8.81366	7.74815	16.63320	8.32751	1132.21527	4.84672	0.00000	39.39819	9.37709
37.02832	5.16507	8.05768	0.08833	70.56976	10.08291	4.74161	8.52098	7.62789	8.88418	5.78278	10.68712	9.58365	1136.35885	3.52693	1.00000	55.05530	9.37799
51.98460	8.58316	11.33888	4.88733	59.10652	5.06758	73.38333	9.10215	31.71667	9.36645	3.38330	21.34675	8.53906	1057.83979	10.94616	0.00000	65.32566	7.45832
81.45771	8.66605	8.85593	4.73413	40.22307	7.42127	112.01667	8.64685	-7.81667	9.29784	10.08910	0.19252	7.69113	1170.48910	10.93186	1.00000	58.09164	10.63094
42.92594	6.83424	9.14537	0.24150	28.13865	10.45707	29.47306	10.86864	0.49113	9.61484	7.30243	16.16759	8.31587	1099.22861	6.42368	0.00000	31.04960	9.91677
69.41163	7.63060	8.65478	0.57427	60.22424	9.13996	27.18052	9.06598	39.12074	6.45358	8.33627	18.30808	7.28039	1070.42467	8.45498	1.00000	52.28116	8.36439
61.19575	10.53655	13.89984	0.09535	52.53919	8.58420	-79.00453	8.21304	-2.90055	10.06778	8.38485	21.82950	8.95465	1118.68378	3.16487	0.00000	57.14126	10.04457
54.95858	7.77765	10.84709	0.24542	50.73265	9.80824	11.37703	9.60827	48.06919	6.64496	6.62037	30.71279	8.06752	1063.45778	7.19589	1.00000	52.54211	9.81145
60.81890	8.06230	8.56697	0.68425	43.54974	7.83809	-1.47217	9.95101	53.46506	6.64285	7.33340	20.17654	8.58628	1151.17715	8.78476	1.00000	59.42503	8.09159
32.73005	7.04885	9.20782	0.27730	41.61104	10.17165	38.07083	8.92429	54.90083	10.24253	8.20143	13.64922	10.46411	1149.92899	6.93888	0.00000	57.74298	9.66801
39.22906	5.22577	10.13926	3.52986	57.68417	8.00915	122.9666	9.07921	10.7375	8.33717	2.38715	13.37945	9.99064	1097.93512	10.61776	0.00000	47.88296	9.47600
20.18659	8.73997	10.09978	1.34279	51.28038	10.28942	126.835	6.83081	37.65639	5.92629	9.92226	13.20636	9.22428	1150.80069	9.59671	1.00000	95.81271	10.05815
52.33993	9.61535	10.84549	0.14325	45.64152	7.97775	4.18333	9.21560	7.6	5.22170	11.04666	21.67860	10.48139	1131.91523	5.68157	1.00000	11.57660	7.06517
59.75759	7.05858	9.64457	0.24853	44.67197	8.18114	3.20639	9.91488	50.74497	6.98914	8.33911	34.76025	9.50981	1073.92556	6.97917	1.00000	76.08671	9.30169
43.03921	10.62983	9.45161	0.19991	60.10525	8.13193	125.51176	8.60931	42.64031	11.26501	8.32803	11.95051	7.98386	1125.04887	5.12958	0.00000	46.82038	10.00386
46.55044	10.03550	8.86343	0.73029	36.02226	9.77396	-117.14392	7.53346	32.9156	9.27444	11.10493	22.34611	9.71624	1192.88820	8.88027	1.00000	45.93430	8.25109
35.35630	11.29912	9.80875	0.76131	52.68585	6.44087	74.3092	9.74034	33.37526	9.74624	11.24537	32.14881	9.38657	1168.32773	8.81348	1.00000	40.24869	8.65752
49.40011	9.50304	8.74647	0.68897	53.04959	5.78450	38.15035	8.67935	49.41029	10.28758	6.73152	13.25882	9.06665	1181.54952	8.60718	0.00000	47.46203	8.20745
