C2H3NO5	PM2.5	CFCs	CH4	TEMP	PAHs	PM10	Pb	longitude	latitude	SO2	warning	PRES	O3	CO	NOx	H2CO	NH3
3.80659	8.13063	51.97995	7.26404	-2.77930	11.18861	8.99029	36.40390	102.56365	13.65805	10.78321	1.00000	1066.71030	7.06160	8.80765	8.24861	42.77170	8.52785
1.87598	8.94064	60.61631	6.58448	26.25495	7.37901	8.21513	55.33128	-79.62603	8.88988	6.95502	1.00000	1157.18541	8.38254	9.29855	10.21395	64.45273	8.66859
0.86108	10.69354	34.85378	7.89435	26.32767	6.80504	7.37170	52.66044	-72.97261	43.61062	6.44161	1.00000	1194.68629	10.63647	10.07238	9.17087	57.52689	8.65040
12.09801	9.36547	59.50351	5.66730	22.97902	11.58340	10.22769	68.00130	7.11393	51.08468	11.81096	1.00000	1196.70710	8.91815	8.47191	10.59296	61.76279	9.54879
1.74971	8.09941	53.32807	7.82400	16.95833	9.13494	8.29027	39.10815	-1.4001	7.06273	9.58376	0.00000	1063.96328	6.46447	9.03312	8.86510	37.84169	7.79146
11.47021	8.98309	38.26959	7.77371	29.35800	8.15441	10.17493	41.13850	41.00817	38.13708	7.54230	1.00000	1065.92404	10.56708	8.79929	8.92320	61.36257	9.29939
8.66876	9.61469	41.61989	8.18700	17.17261	5.69803	9.88492	52.59911	10.98461	48.35693	7.93864	1.00000	1109.66976	9.85206	10.23160	9.06599	47.87285	7.79840
7.92156	10.40582	71.84072	9.86065	17.01200	9.46386	9.78280	41.07954	-6.90656	33.92866	7.36814	1.00000	1153.62597	6.31688	11.06073	9.49869	34.48788	10.14762
1.27633	8.92806	53.20093	4.02641	19.14431	10.64151	7.34578	60.53690	38.2739	46.7055	10.53475	0.00000	1087.14338	9.79555	6.37726	7.87811	67.12659	9.32497
2.00981	11.26053	40.61851	7.17278	17.00030	7.65728	8.04475	39.70785	20.89389	42.62833	6.55349	1.00000	1065.47329	11.26049	10.58064	8.64884	24.04651	8.43935
2.46857	9.59622	72.32428	11.18770	24.09598	12.62173	8.41884	53.47850	78.15794	12.1277	8.00572	1.00000	1117.56066	6.21922	11.37647	9.14896	45.43209	8.04769
5.93663	7.48543	40.61732	7.25540	9.17098	7.36078	9.43057	53.31805	111.4834	65.93381	10.53712	0.00000	1191.06439	8.33456	6.51426	8.41162	63.58290	9.95646
4.13481	10.44533	56.85702	7.97004	22.06815	7.64194	9.15412	60.84394	-111.89903	33.50921	10.22314	1.00000	1106.27083	8.96550	11.11024		36.76389	7.66749
1.30966	9.70442	75.04115	6.34263	20.42617	6.41376	7.83714	54.16759	-87.66561	41.8542	9.08792	1.00000	1116.62338	9.83489	11.88424	8.62320	45.14920	9.43880
1.39044	10.27338	50.29430	8.74696	19.59985	9.38939	7.76416	41.33386	-81.26367	28.90054	9.99540	1.00000	1184.70094	10.08190	10.03442	10.61386	42.14443	10.04292
2.17791	7.39013	78.29845	6.31342	11.74569	10.65905	8.40694	60.19134	37.55	6.03333	9.47415	0.00000	1072.46613	10.29273	5.72135	8.23034	45.47970	9.45439
	6.44476	56.75115	8.75207	6.42968	10.55875	7.77815	62.55377	-84.62081	42.7392	9.19901	0.00000	1146.45961	5.61392	10.36083	8.78270	42.44486	9.11841
6.60634	10.66560	72.37893	7.78235	26.53310	8.62695	9.61036	61.22853	-122.38731	45.53929	6.30635	1.00000	1154.80767	8.16324	9.11786	10.87114	56.71992	8.32189
4.85987	10.94276	48.53164	10.37234	19.31828	7.39095	9.29169	59.23351	-50.00639	-25.42944	6.97943	1.00000	1071.40482	12.10348	8.86128	7.43676	51.27785	10.15358
9.82317	10.29343	65.88996	8.75084	11.79558	10.34770	10.02426	64.05938	3.20639	50.74497	9.22741	1.00000	1128.37900	7.40789	10.72251	9.03478	36.32022	7.99871
21.27188	11.02925	49.20729	7.75156	24.64263	9.72716	10.82297	63.55502	2.18967	48.8765	10.52434	1.00000	1074.17894	8.19600	11.14101	8.81153	26.86767	9.04498
2.22283	4.75775	58.47573	8.12636	18.28667	7.05057	8.29870	49.73435	3.16667	50.8	11.55549	0.00000	1096.08278	4.14913	7.10686	9.72491	68.56236	7.39471
54.39356	7.46911	42.42876	6.15025	12.58880	11.41655	11.76870	51.35843	-119.0376	34.21639	9.56547	0.00000	1147.84869	9.51856	6.98231	7.69182	38.93978	8.55268
10.36531	9.03709	75.07029	7.89665	15.55010	7.34551	10.08446	49.78438	-38.94722	-15.675	8.59362	1.00000	1158.81101	10.47830	9.51286	9.18026	62.65500	10.75768
2.32849	12.38203	66.31452	9.10691	35.81419	7.91280	8.62289	53.90397	112.01667	-7.81667	5.65326	1.00000	1127.60419	10.30260	9.88986	9.60067	61.08853	9.32551
1.73364	7.19242	67.00254	7.69126	21.04452	6.80342	7.77938	41.59313	-82.90375	32.54044	9.68728	0.00000	1097.40531	5.11448	7.22457	9.93178	47.27669	7.70127
8.36077	7.13499	48.20868	6.63663	16.80726	6.55906	9.88193	35.16673	89.20083	55.54028	10.31422	0.00000	1153.65019	9.18517	6.17067	10.45299	25.19470	9.35554
6.01042	7.54336	77.14469	4.44050	16.46262	7.24696	9.57786	50.24291	5.03586	43.83125	9.35708	1.00000	1084.45757	8.01242	10.82309	9.28726	51.70096	9.60851
5.44647	5.58942	57.74200	9.19641	6.42661	8.36482	9.37030	38.36259	12.1369	51.04962	10.59469	0.00000	1151.49586	4.50128	9.63981	10.87652	49.09289	7.63791
1.72453	9.37893	32.52540	7.86277	19.11720	6.80798	8.30035	51.32242	-87.70172	41.72059	7.50225	1.00000	1092.48826	11.70746	9.61095	5.60923	56.90749	8.20227
3.90023	9.24520	62.59310	7.73599	21.73385	10.79641	9.08710	43.23001	13.10984	51.30001	9.16556	0.00000	1121.18394	5.23190	8.55600	8.39152	53.74345	8.71018
3.04503	10.85625	43.11287	7.06661	13.60339	8.03973	8.57328	56.17413	-60.47389	-34.64167	5.22431	1.00000	1165.00171	8.78055	9.36545	8.23441	67.18734	9.26199
1.54899	6.02484	58.95670	8.42257	26.46338	7.98591	7.89170	67.08786	-103.42897	20.28527	12.31890	0.00000	1083.87512	9.86705	8.97688	8.23739	65.45910	7.82793
3.02329	4.85779	54.40056	9.48852	21.59415	7.93477	8.59812	55.60993	118.9707	-3.5403	10.80161	0.00000	1094.73406	6.21067	8.82604	8.14011	53.54994	10.27495
18.09311	11.08144	43.90655	6.01556	39.48040	9.13360	10.64021	58.59282	113.13148	23.02677	11.10347	1.00000	1193.34360	9.10031	10.00149	10.56554	38.61650	8.12332
8.86065	11.01906	54.14384	4.89455	14.19389	11.76387	9.90436	66.84041	-111.90466	40.34912	12.05085	1.00000	1082.33866	8.64508	9.04350	9.08047	51.01005	7.11742
12.27748	10.45912	47.52043	8.51652	8.12511	8.82961	10.26328	39.28171	8.88104	45.79377	9.15826	1.00000	1182.26780	6.97150	11.07797	8.26965	25.93719	8.59280
4.25784	7.73966	34.63977	8.21857	3.40910	10.58750	9.10524	58.26891	8.77155	50.23019	10.48716	0.00000	1076.79901	10.64775	8.25010	10.04024	39.14022	8.47021
5.59176	8.64659	18.75612	5.33655	12.40760	7.59354	9.38592	47.66895	75.06583	32.17629	10.75071	1.00000	1136.54029	7.29868	8.18432	8.99359	58.65309	9.48257
1.22654	5.85622	80.94236	7.87418	11.87306	7.39308	7.69932	36.94599	128.9889	37.1759	10.50256	0.00000	1143.73448	7.67904	8.02787	8.99035	33.94813	9.95399
0.63779	9.98812	38.13796	6.77885	40.04500	11.14748	6.62474	52.97483	3.16667	50.8	10.10837	0.00000	1117.98163	8.73491	9.47909	8.82117	56.10290	8.43089
3.04496	9.30946	54.24546	7.05222	14.13145	5.70201	8.77171	36.98940	-62.64102	8.35122	12.32406	0.00000	1112.31844	9.94961	6.95154	7.81309	55.26977	8.70275
4.64589	7.81469	20.01399	9.10778	18.02474	7.07998	9.18519	48.85539	115.04814	30.24706	10.27764	0.00000	1066.87436	4.59818	7.79036	8.16089	58.32179	7.63028
7.16459	7.29181	46.72201	7.65612	12.76005	10.39190	9.67888	93.87284	6.76111	53.16167	9.87448	0.00000	1116.20322	8.34628	9.66379	9.32277	40.71350	12.45821
39.75392	8.32336	54.73882	7.96437	27.38207	10.03109	11.46217	46.02089	72.68533	22.75218	10.94398	1.00000	1136.60923	9.85488	9.07199	10.80420	39.35448	8.32927
2.62905	8.48824	33.88129	7.02080	31.11294	9.11056	8.56967	73.46321	-82.00919	23.04419	10.65116	0.00000	1175.89929	10.62487	6.41852	9.07580	42.50808	9.39807
8.70432	10.99246	44.58207	8.68019	23.09914	7.89549	9.92540	52.46204	37.55	6.03333	7.70118	1.00000	1142.09756	5.56963	11.00334	8.70923	39.93740	9.52426
2.58094	7.70494	55.92141	9.49697	4.84944	7.71904	8.54909	76.17128	-105.11221	39.57582	11.28380	0.00000	1147.66099	8.60574	9.20004	8.82568	49.85423	9.10882
2.24020	7.26777	42.72016	7.78344	11.95408	9.19937	8.19237	41.53814	72.54566	29.69221	8.97359	0.00000	1182.45029	12.37658	5.15293	8.93568	46.88610	9.31093
13.78980	9.82456	59.10725	7.32099	12.69835	12.74495	10.35938	62.27724	79.883	6.9909	11.21914	1.00000	1159.19263	7.73209	9.89801	8.65466	51.90983	7.69175
3.36072	3.44368	56.65115	11.45389	11.44971	8.84931	8.96331	54.57226	78.40102	27.9247	6.43951	0.00000	1056.58311	10.64022	6.56102	9.86756	48.78935	10.27272
2.69221	7.53822	30.55805	7.74062	17.74662	9.07131	8.56511	29.40795	79.883	6.9909	9.64864	0.00000	1192.36203	5.25126	8.58363	8.33131	50.96756	8.95293
1.53273	8.32633	45.85612	8.09922	13.81053	8.81707	8.00745	31.47109	77.0202	43.41949	8.78513	0.00000	1145.55911	7.23006	9.33448	10.42792	32.82938	8.08740
4.10440	7.15653	57.45295	6.95458	7.98988	10.10939	9.08360	71.45943	-93.263	45.0408	9.97258	0.00000	1100.42662	7.33612	9.20440	7.61746	52.66393	10.52303
1.74626	11.44732	64.29728	4.28436	6.74777	11.23136	7.80703	47.38816	-81.24441	23.15678	13.16222	0.00000	1188.44378	10.49566	8.56313	9.57609	34.57242	8.98346
10.47750	10.33986	64.87941	7.10199	13.21438	7.13291	10.13071	45.17662	120.03308	28.88162	6.86310	1.00000	1103.52749	11.38917	10.59013	8.74304	79.00508	10.16698
2.70116	10.53097	41.65259	6.50522	11.05620	12.96801	8.64449	38.21041	112.9	27.85	10.78304	1.00000	1196.03246	7.17442	9.26060	7.98948	36.89331	8.85711
8.46784	6.59523	46.21842	6.94008	27.58759	7.18243	9.87237	48.79172	-1.08593	50.79205	10.48698	0.00000	1107.20526	10.56508	6.59930	8.88113	30.43396	9.90196
2.72639	6.66616	54.88525	8.02796	29.54161	7.08706	8.46347	50.26761	6.92917	52.31333	11.30377	0.00000	1098.92232	7.79369	7.91924	8.98848	0.00000	9.02640
2.67635	12.14995	39.86938	9.07863	12.08048	6.64874	8.55615	36.52904	77.0202	43.41949	6.59557	1.00000	1187.06233	11.26360	10.77777	9.70326	62.80606	9.63096
3.87483	11.27483	53.61101	7.22410	8.45501	9.77653	8.99728	36.78780	-91.58045	41.6764	9.19214	1.00000	1090.55554	10.89767	11.35548	9.35348	52.75291	9.17381
2.05695	9.36387	72.61820	6.18053	10.96726	7.95149	8.20683	66.55855	38.12408	53.77166	6.96404	1.00000	1140.55989	10.26359	9.78299	8.86279	49.03185	9.33471
2.84026	9.57791	54.19750	7.11772	1.82213	6.70447	8.46245	47.39961	115.04814	30.24706	8.72193	1.00000	1086.00312	12.35340	11.03936	7.55860	48.62254	9.39668
2.07134	7.32624	63.82209	8.98300	22.19599	10.03437	8.11397	45.89079	8.88104	45.79377	8.28202	0.00000	1109.16969	5.13083	10.31944	7.54372	74.37770	8.98537
3.03884	6.68685	40.63485	6.67370	5.75596	12.08764	8.83827	66.33706	115.88782	-32.05251	9.65268	0.00000	1088.50502	8.59416	7.51937	10.04428	52.96474	8.71141
1.74658	9.98662	35.86260	8.65114	28.76053	7.28465	8.14013	42.41584	72.34424	40.78206	9.03348	1.00000	1171.53857	10.53897	10.26036	8.68905	57.50777	8.63149
3.73249	11.15902	46.42264	6.38263	5.58699	8.47416	9.04131	62.31670	-52.35558	-14.66463	10.88546	0.00000	1051.25699	7.67965	10.60312	9.09835	51.97326	8.21460
4.16056	13.07570	25.63946	8.81186	8.99383	7.96988	9.08359	36.28709	73.7553	15.5439	6.83376	1.00000	1065.84127	12.40198	11.43352	6.94056	36.52192	7.58792
8.15692	8.62438	46.23127	5.01861	20.50028	8.49226	9.83079	57.36125	76.32756	9.57046	10.23118	0.00000	1199.68634	9.19699	5.57437	10.10647	64.79592	8.97479
2.48399	9.79572	47.35985	6.38049	21.53911	9.72114	8.48329	65.13049	38.2739	46.7055	10.77668	1.00000	1182.98153	7.61167	9.32729	7.55232	58.42799	9.37519
1.77208	8.23219	62.08204	7.14986	11.28965	9.18570	8.10667	42.72049	33.72798	53.53395	10.17757	0.00000	1121.04828	5.96591	7.98084	7.99473	37.26295	8.29104
4.45649	10.11519	72.24513	6.06845	19.09416	6.61157	9.04654	37.32835	-62.64102	8.35122	9.41981	0.00000	1163.58394	9.81101	6.02540	8.21257	69.25951	8.79629
4.79197	10.25386	59.03004	9.84050	4.97215	7.01067	9.28693	59.74317	-73.75513	40.60538	7.38535	1.00000	1081.83576	12.75438	9.10147	9.07323	25.13192	10.13191
3.94408	9.58301	57.98967	6.28168	9.39178	6.73777	9.05215	50.68563	-81.23621	33.98154	6.97661	1.00000	1186.61374	9.63625	10.52470	7.87293	49.43760	8.79309
3.84263	9.30527	20.60707	7.10790	34.54107	8.44663	8.95675	35.94293	8.63333	52.2	6.51612	0.00000	1160.42632	6.21223	8.36181	9.06437	43.74506	8.34506
6.45349	4.95306	46.02263	9.99435	22.48407	7.42835	9.55263	73.31290	-0.59543	44.80477	7.77482	0.00000	1127.49467	9.67240	6.00099	9.70321		9.35467
8.48200	9.91637	46.59417	5.78136	-2.74087	7.06600	9.89544	49.51437	20.89389	42.62833	7.51008	1.00000	1163.32425	8.64916	11.15261	9.64347	60.88554	9.61200
4.00572	7.03582	31.99514	7.14222	2.85509	13.35222	9.07613	45.64152	-61.51889	10.66668	9.87687	0.00000	1112.76070	10.29674	7.09967	9.79875	57.71587	9.01820
4.30415	11.02501	59.57583	8.81914	21.76786	6.59552	9.15820	33.84261	-100.88023	20.21322	9.74240	1.00000	1064.79310	10.48876	11.84803	9.05163	33.31044	7.80896
1.63759	11.73666	58.54612	7.36650	7.75613	5.79348	7.67291	34.45138	2.95924	36.76775	6.89884	1.00000	1059.76397	10.66744	11.97943	8.05813	62.59513	7.70369
2.68170	8.44570	35.30896	6.37456	3.27207	11.96488	8.25957	60.06818	-117.14392	32.9156	11.60021	0.00000	1144.90873	9.84222	8.72600	8.53425	68.70641	7.65324
1.65693	11.75642	46.15597	6.36742	7.11893	9.43787	7.72821	47.85671	76.32756	9.57046	10.79686	1.00000	1110.71803	8.15698	10.69933	8.22721	58.97773	9.04341
2.16580	10.00796	37.15388	5.00060	19.85413	6.75174	8.31925	55.82625	-2.98333	53.83333	12.08158	1.00000	1079.10012	9.31346	9.40513	10.01055	35.19429	9.71570
2.65445	9.01044	50.65907	3.95538	3.82273	10.23624	8.59753	42.31731	53.47103	54.48147	12.31359		1153.02944	8.08110	7.44345	9.22177	54.09780	8.85209
4.17977	8.30618	58.58972	7.76388		9.16446	9.14259	57.75806	-4.0573	55.82737	9.57006	0.00000	1184.64781	7.06280	7.82696	9.19018	37.97377	9.56915
3.41332	12.33340	53.01533	8.00427	-0.81722	7.29551	8.74569	49.01541	4.18333	7.6	6.02913	1.00000	1093.62151	10.43353	10.95745	9.54570	41.43620	9.49316
2.12561	8.83831	50.99855	4.04710	19.92040	13.16966	8.15673	55.94881	38.94324	44.98901	10.22291	0.00000	1171.97027	10.24125	8.11882	9.07639	30.40418	8.04041
4.97401	6.00905	75.09654	5.77291	27.95361	9.29536	9.30851	45.40045	68.11759	26.9423	12.40073	1.00000	1098.87280	8.39314	7.19248	8.65185	31.63315	9.46128
4.94878	9.29862	28.61186	7.19834	12.43948	8.87663	9.29120	63.61060	2.08333	48.86667	8.75335	1.00000	1147.81722	10.52639	9.70419	9.90260	53.53682	8.18246
5.88898	10.78528	42.97424	7.69283	19.00174	5.79528	9.51290	52.45951	-48.67028	-28.24	8.04498	1.00000	1137.39190	11.69738	11.73151	7.60888	43.05410	9.80042
0.49904	11.10996	26.62043	6.16008	22.00470	7.64326	6.24504	45.64900	-82.07842	26.91756	6.40956	1.00000	1173.83750	10.12037	11.14582	7.76404	44.96849	9.49423
2.40978	9.96470	67.90130	7.81997	11.94294	8.93850	8.16716	48.94421	56.36091	51.78771	9.80612	1.00000	1073.53551	6.76543	10.36358	7.58463	26.89446	7.71272
1.06043	8.86797	47.66875	6.81351	2.82920	9.46843	7.66455	50.69158	73.7553	15.5439	10.58234	0.00000	1069.19211	5.07481	7.65872	9.49800	64.24084	9.55032
15.06398	10.05941	41.62567	8.53957	26.03502	9.91924	10.45356	62.94405	-100.44843	20.74122	10.34313	1.00000	1050.58367	7.52609	11.11029	10.36115	55.77634	12.18626
4.32618	9.89437	62.65212	6.19892	15.07619	8.05498	9.12146	44.80781	-0.33525	53.7446	9.65681	1.00000	1108.65338	11.47359	11.87336	12.27039	63.40436	9.08254
6.47014	9.64497	57.85536	7.27640	34.16483	6.20955	9.57553	58.17610	74.4818	30.21121	6.81171	1.00000	1068.84675	10.55320	10.07755	8.13315	70.90299	8.22555
4.47977	10.14311	36.66534	8.37583	6.43138	7.15402	9.18136	57.65972	83.36889	26.76628	9.29124	1.00000	1059.72272	7.41227	10.98297	9.21093	56.15377	8.41587
3.85894	10.91572	67.70561	6.79099	10.14537	7.35968	8.99452	69.90446	73	40.93333	9.59956	1.00000	1087.76114	7.66558	10.25574	8.13930	43.85445	9.17925
2.23918	8.13531	65.97088	7.20952	11.39682	10.77772	8.40081	43.48251	104.09701	-1.26424	11.34662	0.00000	1112.17892	9.89922	7.07748	7.26499	46.43853	10.00042
1.22399	6.87467	45.93177	10.87706	6.21821	8.21363	7.40081	34.70889	-1.06667	53.78333	10.48954	0.00000	1118.50884	10.24828	9.43851	7.85657	47.32009	6.56924
3.01297	9.47831	52.53082	7.44356	2.76063	10.46691	8.72051	56.92899	-59.13316	-37.32167	10.18576	1.00000	1105.70032	7.73358	9.55904	9.12765	54.00810	9.46172
3.11422	11.51529	81.39299	8.10676	12.24529	9.48671	8.75185	34.18074	39.8302	64.5635	6.28877	1.00000	1067.27446	8.74080	9.26643	8.97625	33.98228	9.24923
5.17589	8.09308	51.98898	6.20166	15.31942	6.30423		24.21048	-65.61427	-27.4338	9.80992	0.00000	1102.05767	8.09668	6.07650	8.62662	30.10530	8.46212
0.35929	5.85258	61.84657	8.55426	5.15985	6.89092	6.54772	47.02701	76.0586	16.06213	11.55476	0.00000	1186.11872	6.68906	7.57936	9.17333	36.60881	9.90330
11.61535	7.38417	53.49862	7.79973	22.51739	10.57928	10.18421	54.77636	5.22778	51.955	10.62359	0.00000	1183.94808	8.75246	9.19213	10.21604	58.78508	9.22339
1.82209	7.74684	66.71839	6.63977	6.07443	11.86408	8.17046	53.88451	-73.58248	45.40008	10.57839	0.00000	1199.65651	9.48198	7.63722	9.51267	41.91274	8.02985
1.46246	10.04007	52.69628	5.74039	28.37817	10.21308	7.82512	58.53522	79.82979	11.93381	11.74120	1.00000	1147.32023	8.98880	9.18393	9.70295	34.10543	9.37900
2.72205	8.67669	72.56459	4.40840	14.26634	7.89164	8.74947	40.18173	9.29109	45.39402	9.94231	0.00000	1166.02769	7.86064	5.09739	7.94331	26.12917	9.12024
2.70770	7.67192	53.05359	5.34337	33.74953	7.41467	8.60328	42.08501	-69.96533	43.91452	8.06471	1.00000	1130.09487	8.75882	9.60411	8.16692	47.71974	6.85743
1.85447	10.64081	42.30540	9.10994	19.97529	11.40719	8.20424	36.62958	17.4674	50.86079	8.29936	1.00000	1190.57328	6.10598	10.71136	8.48960	35.88788	9.16778
4.74765	9.31479	67.97996	5.16866	9.85531	9.85482	9.13568	75.92561	3.1631	41.91738	12.67987	1.00000	1148.29590	9.20492	8.80713	8.82472	55.71206	6.95032
8.32031	10.17342	55.73735	9.33105	5.15080	7.38749	9.84291	58.38557	43.67663	53.53041	8.61400	1.00000	1173.27580	6.66908	11.63406	7.91887	42.60610	10.61825
2.66042	10.69328	50.09056	7.32853	14.40876	8.63759	8.69681	51.22097	-79.59415	-2.13404	6.87732	1.00000	1061.43335	11.19870	9.95323	8.81196	62.59009	9.10289
8.85123	6.96617	66.58116	8.11378	17.39766	11.95866	9.92717	34.86829	77.40858	24.05979	10.63444	0.00000	1064.56730	8.43823	9.84274	8.54537	50.04972	9.99622
18.88962	10.23627	60.10260	4.28785	15.14537	9.16357	10.68842	50.75996	37.49338	55.62047	11.18356	1.00000	1138.65856	7.88857	8.13944	8.82988	41.43146	
2.16078	8.64090	56.10491	5.12184	22.64067	5.89974	8.31276	24.97440	102.56365	13.65805	10.36029	0.00000	1172.60755	11.53589	4.48860	9.77280	73.97226	9.67005
4.82269	9.57452	56.17826	8.66497	11.23022	6.57737	9.15358	33.02855	-102.36764	31.84568	7.22525	1.00000	1099.88036	11.26859	9.23211	8.56154	46.13545	8.37591
1.67552	9.04408	46.95828	8.40206	21.53784	11.72318	7.99198	66.81458	-50.00639	-25.42944	12.83486	0.00000	1081.14675	9.29720	11.03386	8.59884	55.02430	8.96383
2.16824	9.69962	64.85888	5.22760	6.61554	3.95392	8.30092	31.21069	-3.67029	37.13548	8.13100	0.00000	1093.61157	9.18947	4.82750	9.74201	60.72410	7.69569
10.85188	7.34373	53.28724	8.23527	13.55737	11.33217	10.11031	42.90812	-70.20749	8.62261	11.24626	0.00000	1162.34815	8.87262	9.36787	9.50587	48.54233	9.06494
5.21843	9.98689	59.88482	9.49231	8.36073	6.59518	9.36152	23.85379	25.8191	53.5942		1.00000	1194.80233	8.65791	9.46547	9.56347	52.99734	8.87137
3.91375	11.24514	58.32614	9.66277	8.27906	8.05278	9.05483	64.09596	5.74861	52.71083	7.90105	1.00000	1163.65844	11.53752	9.77890	7.25772	32.81016	10.19510
6.64303	8.92490	22.29302	7.15669	10.06114	7.88349	9.59438	61.61608	4.85668	36.27462	7.02093	1.00000	1105.32459	9.78244	8.70937	8.91001	45.14807	9.50296
1.30395	8.58673	55.91729	5.36698	14.26292	7.80826	7.54400	32.73628	4.52529	50.71229	8.65943	1.00000	1142.88481	8.63889	10.60261	10.31264	63.51080	8.93686
7.18397	7.43495	48.74886	4.38813	22.74257	7.00452	9.76551	47.82691	-15.6	13.56667	9.59886	0.00000	1156.14261	8.10542	3.46453	9.29101	46.14589	8.65336
1.32677	9.02945	60.87805	7.11144	26.29633	9.07292	7.47159	56.00433	-47.1725	-22.57306	10.49952	0.00000	1131.24492	8.19849	8.45761	9.43928	46.60751	7.67955
5.73281	10.94417	49.65378	6.19369	6.48738	6.42847	9.43274	76.79387	27.46153	-21.44236	8.41156	1.00000	1066.06329	10.96341	12.66225	9.11398	66.90369	9.09094
0.51085	6.36665	62.09671	8.93789	13.67201	7.48374	6.69852	9.27798	27.06365	50.18545	8.60121	0.00000	1052.91925	9.50103	5.79094	9.86782	75.97881	9.40658
4.93151	7.39659	58.16666	6.23997	12.55106	12.74053	9.21363	74.70046	-100.44843	20.74122	10.79639	0.00000	1062.20393	8.73532	6.16505	9.43201	13.32367	9.61390
7.01095	10.84265	65.83792	4.11579	19.44947	13.34104	9.70301	75.35841	76.03889	18.18158	13.36435	0.00000	1073.18899	12.34862	5.67676	9.52713	72.74116	7.79537
1.64924	9.90933	52.92773	6.50672	12.21321	10.49262	8.01643	66.87061	38.94324	44.98901	11.80934	0.00000	1052.92349	13.09320	4.93002	8.56109	57.89240	9.03604
3.83929	9.49468	36.18791	9.19635	15.90044	9.82594	8.94994	69.09724	4.8951	44.92801	9.97356	1.00000	1152.74807	8.08487	11.11874	9.38605	34.80112	8.20099
4.74012	8.61134	29.86472	6.82766	23.08707	6.45322	9.17432	40.36713	145.13643	-38.16604	9.92559		1185.24924	7.57644	6.15694	9.67378	37.10940	7.52988
6.33258	6.16588	52.01492	8.01055	14.10339	9.13801	9.58062	41.82860	-116.56346	43.54072	8.52722	0.00000	1168.72264	7.03432	8.91205	10.34647	49.66698	9.60516
2.07457	7.04235	34.59191	8.42835	11.61353	11.15496	8.13752	55.89054	-118.10583	34.09611	10.51497	0.00000	1104.27199	9.43594	7.87043	7.24226	57.45646	9.40846
5.21542	11.25747	64.30018		4.58335	8.46484	9.36247	68.83705	-116.56346	43.54072	7.80920	1.00000	1063.99989	10.26170	10.21085	9.05015	56.60405	9.43095
3.55527	8.73298	69.60602	6.61638	15.67436	5.95967	8.88895	35.80685	-76.78319	18.00747	8.32069	0.00000	1184.71963	10.98428	7.06134	10.03352	63.05629	7.60424
4.21835	11.58388	50.11408	8.31674	5.37452	10.96414	9.06564	47.20644	-0.91979	51.42708	9.19263	1.00000	1059.87250	6.91889	11.09373	9.02156	62.29504	9.95424
1.50935	11.09455	63.63317	6.58454	8.45491	8.59374	8.04203	26.09308	-1.08593	50.79205	10.80706	1.00000	1188.18845	8.53894	10.57311	8.50212	29.57903	9.83294
21.28806	8.33627	48.75756	8.94037	9.84001	7.97158	10.81396	49.41942	-115.98391	36.20829	10.15311	0.00000	1107.24711	8.17985	9.81516	8.35161	46.32852	8.40643
