longitude	C2H3NO5	O3	CO	warning	Pb	PAHs	PM2.5	PRES	TEMP	latitude	NH3	H2CO	SO2	CH4	PM10	CFCs	NOx
123.99333	0.04494	9.03158	9.09813	1.00000	41.31874	10.50068	7.97445	1110.03704	8.94646	12.97389	5.93532	23.91409	8.63033	9.13384	7.47695	64.70688	5.32778
10.5511	1.24584	9.15759	8.55627	0.00000	34.14769	8.39178	6.94663	1135.20046	12.68330	52.47774	8.04140	30.39720	5.12706	6.83950	11.40507	38.93115	6.21046
17.8031	0.06665	8.73250	7.84761	1.00000	37.10940	9.36845	9.10618	1085.44374	5.89562	48.43174	8.39772	64.13033	9.70680	8.54552	7.98430	47.60966	8.15228
-82.00919	0.03988	7.39919	6.00407	1.00000	42.97697	9.71787	11.08446	1094.86393	13.09894	23.04419	10.47131	46.83154	10.15592	7.98813	7.10793	56.32495	7.82021
-73.78458	0.05249	8.82231	9.15639	0.00000	67.17967	12.43660	7.97759	1169.29415	23.07168	41.0051	4.49871	53.90748	8.36223	9.70692	7.86919	46.23338	7.62531
-50.19556	0.03439	6.55328	10.35370	1.00000	34.97776	11.06959	7.35905	1167.80746	7.57269	-19.72806	10.14756	56.46222	7.95789	10.33734	6.62737	50.08891	7.25329
19.61222	0.05718	9.48134	8.11859	0.00000	44.51765	9.46008	9.27853	1095.03138	25.56348	44.97639	10.14457	46.80645	9.97325	8.45221	7.82465	38.29236	7.67494
14.43865	0.17417	8.20493	6.84815	1.00000	22.79865	9.73783	8.22218	1082.38159	9.49621	40.87329	7.27512	15.85320	9.48182	7.07281	9.36772	53.30325	3.74595
-2.16	1.91533	8.09840	9.15540	0.00000	39.00672	8.68113	8.17245	1122.53296	2.49127	34.31	6.82706	38.82841	12.82449	4.63615	11.84174	59.73794	9.54803
71.52847	0.03627	7.28394	8.32865	0.00000	45.01883	7.12427	9.55163	1164.99197	7.36403	32.57756	6.63827	22.92692	8.66160	8.38390	6.58159	56.41522	7.80780
104.1451	0.16462	7.92268	8.77841	0.00000	34.97025	7.32778	6.60140	1131.75647	6.07232	15.79408	9.85023	47.09937	10.66973	6.33727	9.29545	48.28764	7.60807
128.63083	1.73350	8.55944	8.68414	0.00000	48.19361	8.14621	6.92007	1071.12853	25.18825	36.82167	7.98287	39.00732	5.65040	6.85340	11.74003	64.43147	6.00315
114.68333	0.27253	9.96842	9.05512	0.00000	57.18965	6.48130	6.66844	1051.09519	16.85243	23.73333	4.15587	31.84478	9.67792	5.01907	9.77959	53.71865	5.82462
46.5813	0.04261	6.87374	8.23041	1.00000	40.27765	8.89161	6.25525	1156.57421	-8.75332	54.8421	8.07028	44.36828	11.06089	9.32450	6.96113	57.38895	9.12291
9.17702	0.06083	8.78194	9.99678	1.00000	28.54810	11.70283	6.91002	1093.52340	19.58904	48.78232	9.73756	44.61079	9.15614	8.74750	7.83429	46.07844	8.12496
15.07041	0.02806	7.85341	6.32770	0.00000	53.44248	5.08850	9.43940	1068.13345	30.02099	37.49223	8.58487	49.40252	10.93379	4.93130	6.69356	72.51669	9.01451
-91.77127	0.04025	8.64705	7.09424	1.00000	39.18217	9.31742	8.37705	1052.93338	23.25836	37.95143	6.53813	40.64770	8.43788	9.91184	7.31301	56.60101	5.34058
-2.16	0.01217	9.24846	10.42084	1.00000	67.68138	10.81720	9.16469	1112.86463	20.18517	34.31	5.84052	48.78807	10.11006	11.10189	4.49105	61.72610	10.41857
8.63333	0.07877	8.07136	6.08409	0.00000	36.56188	6.75810	8.00983	1102.58174	-1.08059	52.2	7.47860	42.35528	10.12779	4.13923	8.39841	26.84593	10.60910
8.77069	0.02117	8.17420	8.21890	1.00000	43.30017	9.45026	6.95223	1176.31883	5.78596	50.80904	7.25523	51.95613	9.59386	10.18291	6.41262	49.86874	8.43960
136.13108	0.16327	9.38956	8.45326	1.00000	64.10182	7.25833	8.96181	1050.71605	8.01487	34.75856	10.46598	38.17055	9.61773	7.54099	9.22749	53.92726	6.14323
4.52514	0.04174	9.72216	8.49977	0.00000	60.46898	6.13200	7.55848	1160.24546	26.07499	12.74482	8.50040	53.23206	8.76138	7.80750	7.42951	68.08462	9.07084
-48.52333	0.03742	7.79179	7.89133	0.00000	52.38665	6.73163	8.38443	1102.83996	15.97206	-0.71667	5.19701	40.16104	10.38149	7.92568	7.42884	43.23414	10.35616
12.38878	0.52885	7.70464	8.54081	0.00000	48.99127	7.83823	8.91032	1156.20365	24.72400	43.1122	7.17939	58.39049	6.30443	7.16276	10.54099	52.47788	6.49973
4.62744	0.04151	9.61533	9.17028	1.00000	50.96792	10.43283	7.24026	1089.84386	19.89711	36.06386	8.16747	21.93391	8.14805	10.64073	7.56032	38.91757	7.80942
-38.94722	0.04596	8.16938	6.55834	1.00000	49.60560	11.37769	9.44664	1064.21324	12.15607	-15.675	5.71502	56.80821	9.22905	9.23280	7.57894	74.83164	7.58633
-2.98884	0.03930	9.28218	7.25748	0.00000	59.60467	6.60402	9.11459	1121.64103	4.98492	43.32686	3.72123	36.87473	7.84874	6.26417	6.62312	51.95942	8.23613
-0.74934	0.02293	8.44563	8.58495	1.00000	59.20130	6.56230	9.30176	1183.37754	15.55453	51.62907	6.54867	63.65542	10.35046	5.90381	6.20825	55.63475	9.80560
7.11393	0.21239	8.78603	7.13422	0.00000	52.72014	7.85242	8.64987	1142.22043	24.03911	51.08468	5.30854	55.34306	6.04741	5.15189	9.52386	57.84302	5.98166
117.63083	0.06815	8.01902	8.08723	1.00000	37.97324	9.22718	9.41272	1079.26610	13.29813	35.50056	8.48093	48.28638	8.84681	8.48512	8.33242	62.81584	7.15661
-76.78319	0.02571	8.44869	8.79506	1.00000	55.81707	7.01111	8.44638	1067.77360	25.48934	18.00747	9.24835	60.44182	9.28557	10.25978	4.42756	44.37919	4.60481
51.49621	0.03082	7.91409	7.99212	1.00000	49.81580	8.26278	8.69853	1109.61750	1.59015	36.64852	11.95072	54.18582	10.79576	6.08652	5.51825	61.85475	6.15239
68.88871	0.01528	9.70529	7.74145	0.00000	39.12734	7.87272	8.75461	1188.42443	11.62100	25.95533	7.43596	52.97613	6.31170	7.42831	5.90335	53.72904	9.10289
89.20083	0.02874	9.09127	7.73097	1.00000	51.55565	10.94262	7.80791	1166.21778	7.83271	55.54028	5.03627	41.51787	8.92110	11.00012	5.57135	44.13726	7.65492
-73.9625	0.01880	8.63078	8.30833	0.00000	37.35317	6.89840	9.69374	1073.61865	23.75964	40.81	7.20924	55.28060	7.24039	8.92953	5.06093	50.77381	8.85510
77.23826	0.03742	7.42647	8.19923	0.00000	33.76712	8.69294	8.15850	1137.06513	4.79823	11.50526	6.33490	60.95758	7.56108	9.80117	7.30153	71.92671	8.71035
125.51176	0.02165	6.63803	7.86106	1.00000	57.06911	8.53896	8.33765	1059.64626	0.66048	42.64031	6.15766	69.47624	9.67031	11.78444	4.82224	50.27212	7.15316
69.49015	0.04245	8.72041	7.71361	1.00000	34.09704	10.77653	8.24170	1069.93685	0.04078	56.11281	6.36322	63.56900	10.92894	8.69077	7.58130	46.90434	8.24649
-122.40433	0.07787	8.21212	9.72006	0.00000	61.72539	6.09699	8.11531	1149.45914	8.53703	37.71715	6.32417	51.63685	13.69115	5.51265	8.53340	55.33531	9.76767
99.95469	0.24437	9.44755	8.15883	0.00000	32.08862	5.02614	8.73743	1112.63251	13.32749	13.51825	7.55174	75.77704	4.53915	6.02378	9.69193	38.74606	8.11809
24.71204		8.00291	7.93417	1.00000	60.96869	6.48914	9.32334	1181.76258	13.32448	41.57439	11.37590	38.14279	9.71702	10.03328	7.77688	66.66014	6.23860
-1.32471	0.02345	10.56701	8.61353	0.00000	61.68413	6.19658	7.23119	1167.80526	28.02598	51.40148	7.86993	40.14810	8.07362	8.99170	3.96540	49.96169	8.51151
117.55417	0.03726	7.04338	8.55909	1.00000	63.02706	11.83481	9.09034	1172.24895	8.89389	34.86472	3.40745	60.88715	7.67362	11.47407	5.94531	39.91623	6.13327
-118.10583	0.02672	10.51592	9.95103	0.00000	51.74447	6.84267	9.39515	1053.81600	17.98622	34.09611	7.31014	58.68827	9.90665	6.35959	6.52422	38.43562	9.45894
-41.25528	0.07827	8.18124	8.71375	0.00000	47.95776	5.44428	7.47827	1050.36221	4.08818	-19.32556	8.16451	14.75421	9.62167	5.73695	8.31759	45.57066	10.74677
101.18445	0.04068	8.70664	8.75878	1.00000	25.84679	7.90507	7.98397	1056.28728	3.91411	13.44581	11.50434	27.04032	9.95731	8.68403	7.76043	41.51637	6.66428
6.26764	0.06645	7.29043	7.99739	0.00000	53.70888	6.00082	6.19160	1149.47910	27.35835	4.92675	8.25851	58.96679	4.83973	10.74511	7.90283	42.85137	8.77412
150.60036	0.06017	9.84052	7.48640	1.00000	67.86165	8.48159	7.05500	1169.30170	18.88301	-34.88422	6.50493	35.90229	4.20682	7.14386	8.13826	35.89378	7.62927
42.7125	0.04580	8.14842	7.04390	1.00000	29.07167	8.82578	7.04358	1193.34494	23.36776	11.15583	8.45880	59.32453	10.82846	8.57172	7.53966	59.40207	7.94920
-60.94228	0.03328	7.09354	7.62729	0.00000	68.20246	7.44939	7.96086	1137.38937	5.52554	14.67751	7.58625	58.04354	9.71146	7.55234	6.20632	41.68735	8.02628
-60.47389	0.29165	7.71988	5.92885	0.00000	40.69143	8.27053	8.30133	1096.18605	10.49291	-34.64167	4.09238	42.08019	5.70885	1.11708	9.92665	59.30125	6.94318
15.46667	0.05060	7.34975	7.95592	0.00000	53.79281	9.74311	8.90838	1172.02114	17.42473	47.05	9.06465	57.57140	8.09765	12.09845	8.05318	65.77930	7.37998
30.2049	0.93689	7.53737	8.14771	0.00000	54.78120	6.78206	8.83197	1124.60397	-12.17523	55.1904	8.81075	54.32165	6.38469	9.08309	11.13022	46.01264	6.05557
-58.38341	0.06239	6.63256	9.70928	0.00000	40.87706	5.27568	7.45896	1057.56877	33.68643	-34.64966	8.81545	44.43109	10.10207	3.66818	7.93155	54.51946	10.30449
-37.03861	0.41529	7.51785	7.80511	0.00000	52.06928	9.18772	6.22248	1058.65579	21.17518	-10.90889	6.92438	51.19923	3.88560	6.95995	10.27895	75.77697	6.42526
10.03988	0.46915	6.39707	7.26306	0.00000	41.66841	4.59450	7.71565	1197.13560	14.26658	53.6052	7.37661	44.07290	8.10859	6.84348	10.41312	47.44071	7.02752
14.51472	0.07402	6.51337	7.44379	0.00000	45.78314	8.67305	8.75645	1160.62051	13.66732	35.89972	4.59819	40.62036	6.63764	5.76166	8.24355	45.40352	7.22055
77.24779	0.04389	6.96276	9.70166		57.31626	7.71450	7.54574	1094.44064	6.29477	10.58806	7.59695	21.54432	7.68681	7.48370	7.53106	47.58334	9.42752
37.49338	0.03985	8.46693	7.81325	0.00000	43.75932	6.71142	6.79810	1142.19035	7.16788	55.62047	4.85829	58.73281	8.76911	6.83383	7.41844	77.85243	12.00895
-3.05814	0.02896	8.08031	6.27947	1.00000	45.22263	8.57309	9.52127	1053.24442	27.35819	53.00974	7.35818	44.26407	10.43642	10.04151	6.10062	42.34851	7.55563
16.54165	0.70539	8.53532	7.32729	1.00000	78.48948	12.65317	9.26252	1096.20575	34.87863	68.79833	10.91729	44.04456	10.02157	7.57647	10.82710	70.14981	10.71069
-93.263	0.03932	10.00327	7.87539	1.00000	51.18783	9.79956	6.23631	1073.97290	23.13381	45.0408	7.53106	34.15850	9.55203	10.34451	7.32489	66.62232	6.62290
74.3092	0.08089	9.06028	9.03411	1.00000	51.67295	8.80407	7.76823	1103.43553	12.34142	33.37526	7.06574	56.13083	10.24650	10.87087	8.48585	27.69218	7.51443
-80.58556	0.90426	8.14260	8.18577	0.00000	33.32447	8.27006	8.04991	1106.09687	18.75872	22.98212	6.66841	43.26112	5.90061	6.46179	11.08085	56.06627	5.56313
-77.55777	0.01677	9.04617	8.40868	1.00000	66.74067	10.75080	8.43516	1119.78429	6.79658	37.52487	7.50637	50.61297	9.17025	10.26664	5.91301	52.84544	6.25482
72.54566	2.34230	8.55736	6.75658	0.00000	29.94287	6.08653	8.02911	1057.46876	15.84646	29.69221	9.06995	40.16863	6.22474	7.93171	12.04598	47.51236	6.75071
-88.31476	0.02844	9.74857	9.10685	1.00000	45.25707	9.60056	9.57566	1194.42661	-10.71186	36.61033	5.22885	53.84937	10.32816	12.51216	3.98446	53.29198	9.40325
-67.15407	0.11268	8.75064	9.54872	1.00000	41.27840	11.03606	8.20668	1197.90525	10.34091	18.42745	9.35659	46.13090	8.92906	9.25642	8.76200	47.64887	8.54740
-51.50361	0.02519	6.93449	8.27040	1.00000	46.27898	9.56199	8.30446	1186.62249	21.51215	-29.2975	4.18709	50.13840	10.58932	11.72819	4.39670	45.98354	5.90449
-93.263	0.39997	8.49520	8.68588	1.00000	33.29583	8.40922	9.64959	1085.24913	18.26373	45.0408	9.67932	54.40682	9.02756	6.20602	10.23441	28.58210	3.97313
-117.71978	0.05398	7.74795	9.16911	1.00000	52.07786	11.93798	7.62699	1068.67476	34.16804	34.09668	7.28100	43.66489	7.90785	12.53341	7.47657	53.88498	7.56308
40.74357	0.12342	9.12889	9.72591	1.00000	48.39833	8.88538	9.19478	1085.67789	9.20199	37.31309	9.30629	47.73403	10.36010	7.41577	8.93565	49.46116	7.72366
144.23058	0.09032	7.71198	8.00026	0.00000	56.22441	7.53106	7.66566	1150.87576	18.16797	-5.85746	9.81870	77.14323	9.73125	5.93972	8.62888	51.73935	7.66701
7.11393	0.04744	11.33185	6.96850	1.00000	49.97998	11.90922	7.30212	1186.71202	10.64920	51.08468		46.86842	10.13007	5.41299	7.69399	54.47727	8.58219
140.73667	0.06266	7.87116	8.94812	1.00000	47.99272	9.78557	9.06548	1100.80777	14.30096	41.77583	5.95871	67.15800	9.12643	9.42987	8.28067	53.96728	5.09539
-122.86705	0.02000	9.27930	7.83765	1.00000	48.25355	8.91033	10.05860	1069.10023	7.74436	45.49428	8.39304	48.57200	8.53696	10.38722	5.74521	77.16029	5.84259
7.02238	0.03806	7.27286	9.04633	0.00000	39.69850	6.93336	9.06540	1073.81124	15.99685	52.21099	7.86036	45.11370	14.06864	7.46256	7.38827	73.35135	7.05314
46.10925	0.47691	9.75734	7.75915	0.00000	63.96921	8.18308	9.61752	1101.98596	19.46886	43.35071	5.59063	53.22600	6.38942	4.77790	10.40153	61.11504	6.25207
-69.08333	0.04082	7.84629	7.31731	0.00000	54.52146	8.84993	5.32379	1106.31014	19.26665	-16.25	7.03788	35.06495	7.08279	7.98926	7.42116	40.18044	8.17525
130.57211	0.05171	7.61260	6.34478	0.00000	27.90091	6.75051	8.84952	1112.49047	22.42886	45.75279	7.65287	48.44642	9.15807	5.62851	7.76415	52.32006	10.10238
-65.71875	0.07372	7.69081	9.04370	1.00000	46.11266	10.00025	8.85623	1123.59356	15.31715	-21.44345	6.96590	42.11435	8.18471	9.55925	7.86856	47.39162	7.21592
71.21169	0.02104	7.21949	8.90335	1.00000	37.07949	8.43281	8.45237	1051.21442	29.09945	21.59983	8.81198	33.80327	10.76963	7.37691	4.48777	72.28209	5.90321
128.9889	0.03706	8.10985	7.28655	1.00000	58.64009	9.03051	6.56659	1111.84274	11.23506	37.1759	7.68082	39.81871	10.15005	8.97809	6.35556	62.12951	6.54679
-1.99421	0.02873	7.94615	8.18593	1.00000	54.68797	8.43105	8.71386	1199.93735	21.00372	51.35084	7.18470	20.32558	9.69679	9.67996	7.07387	35.70219	5.30354
-2.16	0.32323	7.88440	8.51268	1.00000	45.30924	9.34289	9.51277	1118.96451	16.40864	34.31	8.00766	41.66343	8.39337	8.06509	10.01224	34.77844	5.55843
22.53083	0.72230	8.44154	9.82857	0.00000	47.91309	10.71937	8.16609	1110.69146	7.41935	44.22639	7.33864	38.61659	2.02843	7.08746	10.86423	44.18431	5.82272
105.89333	0.17266	7.11850	8.54621	1.00000	49.02481	9.96759	8.26150	1130.40962	19.02324	34.56861	8.16456	41.72437	10.55391	7.06085	9.32152	60.47768	7.10070
138.89585	0.02834	7.36518	6.98443	1.00000	55.03689	10.39435	7.55715	1095.09789	37.15964	36.33011	6.38295	76.57745	9.38707	9.38334	6.21623	63.92323	6.62948
-121.75689	0.17400	9.83253	8.76216	1.00000	53.25209	11.15333	7.77187	1125.53191	22.45381	36.91023	11.81447	53.16088	10.69576	5.75904	9.29773	47.32364	9.52637
-37.93278	0.02470	7.94251	8.27848	1.00000	63.90665	6.49786	7.59283	1062.97699	26.22696	-11.48472	6.18806	50.46183	8.18817	7.74568	4.70636	50.45732	9.74768
33.34864	0.40542		7.93299	0.00000	59.33173	7.34562	8.46456	1182.86919	6.51911	46.75451	7.20483	27.56696	4.80965	7.46054	10.23914	39.35823	6.30429
71.67164	0.08186	8.51691	7.51434	1.00000	56.01774	8.87294	9.08041	1116.74068	8.10807	30.29184	9.65848	51.18493	9.41503	7.50294	8.52984	52.54354	7.60590
-116.37697	0.03515	8.01610	7.49168	0.00000	42.14736	6.45239	7.99858	1141.97216	9.20494	33.72255	7.36475	37.84083	12.39573	5.65024	6.40443	62.86613	8.93154
15.00835	0.14524	7.55295	10.23723	1.00000	45.76656	8.81215	8.03661	1156.16770	16.76141	51.14942	10.41101	42.78917	10.65561	6.45728	9.19831	59.48072	8.36085
4.18333	0.18138	8.36016	9.08710	0.00000	41.06443	8.99997	8.32368	1079.23828	5.27470	7.6	7.46414	55.56258	7.82373	9.06953	9.34255	80.98498	6.08057
112.01667	0.05678	9.86555	8.43353	0.00000	67.48010	5.19122	9.71244	1154.00462	23.74123	-7.81667	8.42901	63.77569	10.04340	4.61525	8.08116	38.12306	10.33239
70.96699	0.02716	9.13687	7.78066	1.00000	44.35536	9.07257	7.41335	1052.53629	0.82194	30.46907	10.27288	75.62954	10.61822	7.28595	5.03514	52.20837	6.32901
71.21169	0.03417	8.19468	7.78801	1.00000	71.82724	9.97655	7.80920	1085.94169	19.05090	21.59983	6.32330	43.21478	8.88979	9.65098	7.52107	45.43458	6.16696
32.6178	0.02349	7.73772	8.71895	1.00000	46.74172	8.63220	8.39462	1073.71580	-1.32829	46.65581	6.18263	10.73243	10.86045	11.28804	4.63501	33.67921	7.54738
137.23333	0.04901	9.12372	7.17008	0.00000	67.66255	9.02499	8.38385	1085.46257	-2.23278	35.8	5.70275	55.85181	5.77574	5.65125	7.50426	55.36535	7.00055
-91.58045	0.02275	8.41192	7.96756	1.00000	39.05701	12.42254	5.71710	1135.20042	13.60460	41.6764	7.73731	61.19765	7.40518	8.72104	5.47477	54.61772	7.77877
-78.19444	0.37566	8.41841	8.60408	0.00000	48.92498	7.27557	8.66225	1075.87461	8.73887	38.91817	8.13315	43.80420	8.34827	8.70975	10.17841	33.99494	7.14022
-0.59543	0.01728	9.53313	8.19092	0.00000	45.50957	8.00257	9.97942	1094.53048	22.52598	44.80477	8.34502	34.64582	8.42216	7.30555	6.70828	18.91486	8.00346
136.61667	0.06352	6.35493	10.12022	0.00000	53.45057	5.89285	6.50859	1174.18074	7.51477	36.53333	7.18415	47.16172	9.33875	6.62259	7.75844	34.38084	11.10844
123.99333	0.06618	8.50147	8.75181	1.00000	39.14220	11.28992	8.01799	1056.34250	10.70772	12.97389	5.98111	44.53565	8.43619	9.35542	7.84308	56.06508	7.48192
110.8405	0.11521	8.68335	7.35768	1.00000	41.39461	9.36243	7.15811	1146.55572	10.68322	-6.8048	7.80759	51.69723	9.67142	11.48258	8.79156	51.01752	7.09669
78.55757	0.36568	8.89791	8.05979	0.00000	44.63529	9.23215	7.86083	1108.65285	38.00170	17.34769	6.99000	34.35571	5.66140	5.71055	10.15026	46.35542	6.16451
31.3237	0.03627	7.28662	9.11541	1.00000	35.05037	9.97070	7.65512	1092.13243	21.60491	52.4089	6.84840	36.75742	9.87297	9.52530	6.18604	60.65688	6.55517
117.59152	0.02810	8.54896	8.31293	1.00000	36.46477	8.96683	8.69436	1170.12684	9.67287	3.31332	7.79795	63.63300	9.11569	9.52738	6.51628	60.82316	7.04335
-6.00137	0.24689	6.74827	8.51891	0.00000	45.90394	7.92399	9.43852	1056.95715	19.81970	33.42585	5.75095	47.52327	6.45360	6.17452	9.73292	44.33817	7.10499
110.71639	0.04941	8.81935	8.06292	1.00000	34.51688	8.82864	8.35707	1123.97163	3.54189	-7.54972	10.06177	54.18271	9.64840	9.94975	7.41864	54.52156	6.77698
129.96972		7.11334	8.75595	0.00000	64.01692	5.57604	7.43989	1190.11360	33.35908	33.4425	6.58658	69.64911	8.65389	6.26874	5.90050	40.91832	11.27972
6.26764	0.03829	9.72519	9.48540	1.00000	72.67861	9.57923	5.51592	1136.54719	20.60478	4.92675	6.45884	62.52433	9.17712	9.54343	7.37569	50.07150	5.56624
-89.66123	0.03514	9.82882	7.77084	0.00000	43.97103	7.95106	8.02459	1093.36316	24.35962	21.28306	6.59097	54.23383	7.76983	6.97402	5.78004	56.27595	9.73379
32.86389	0.10405	9.53163	7.37630	0.00000	58.98969	5.35462	8.97375	1183.80774	32.37771	53.95278	6.80014	42.23971	9.04892	8.28408		17.40281	7.53860
-84.13722	0.02499		8.18386	1.00000	54.38093	8.17602	8.71562	1140.97957	9.05496	9.92787	6.95699	36.37366	10.01647	10.38664	5.88339	36.42537	5.84590
-122.39168	0.04447	8.12509	8.01018	1.00000	59.72828	9.54095	6.69954	1186.04997	9.01232	40.58654	7.57097	40.79240	9.11159	8.94243	7.80498	46.44692	6.79623
8.77155	0.01893	7.05715	6.48011	0.00000	28.33786	8.95474	8.81401	1083.59371	27.62072	50.23019	5.77226	66.29708	6.93993	12.42769	4.34417	56.95404	7.36097
8.2926	0.04231	8.62338	7.88662	0.00000	53.73849	4.28088	7.00915	1095.06867	10.64013	9.58126	7.18970	41.22090	12.18108	3.95222	7.29167	66.10177	10.69691
-69.08333	0.01802	7.21392	7.26297	0.00000	53.03277	5.80934	7.63545	1071.78618	4.05405	-16.25	6.64557	63.01229	9.46144	6.40488	5.62205	54.54677	10.07577
1.6	0.08847	11.01556	6.80746	0.00000	42.77251	7.68286	11.08824	1066.44565	11.00529	43.11667	6.36431	54.02783	7.87043	7.11246	8.54069	50.54017	7.62196
124.84472	0.19476	8.35055	6.75138	1.00000	53.07991	6.13474	8.29092	1194.09799	6.76031	10.13361	7.59004	53.39973	6.88933	7.69508	9.46069	47.46065	7.53227
-77.43532	0.04895	10.67781	9.16847		48.88602	12.00511	8.73635	1166.29277	1.61898	20.14298	11.94501	66.74076	9.23621	7.50488	7.93765	50.44426	8.97856
29.47306	0.02837	8.94741	6.99910	1.00000	44.05971	7.85422	9.24817	1152.71909	16.43324	0.49113	11.16980	50.93662	8.75532	9.94001	6.84288	57.74603	6.07050
68.21204	0.03640	8.21094	8.33709	0.00000	57.42300	8.73318	5.99909	1110.25857	6.22810	27.55898	4.54318	69.09319	10.31416	9.21126	6.83489	39.68541	9.27873
71.21169	0.03406	6.28638	9.00931	1.00000	56.60102	6.67759	8.51237	1101.23422	22.03706	21.59983	11.41714	74.29790	10.58285	11.22717	7.18092	53.40649	5.52809
0.57856	0.03004	9.05894	9.04774	1.00000	34.25755	10.86219	8.32894	1079.93949	27.58107	40.70995	11.57734	20.20145	9.90131	8.35546	6.64427	49.46377	8.48954
34.3869	0.01876	8.26751	8.05214	1.00000	40.34630	8.76654	8.71711	1130.37384	2.38934	11.8659	7.16184	35.08218	10.55991	9.53451	6.46270	49.18570	6.43276
-56.52361	0.03191	9.85121	9.52621	0.00000	54.26553	5.11230	8.04395	1167.48804	11.48765	-33.38056	7.28922	36.35520	8.33845	10.59767	7.27714	57.66908	8.36620
5.51978	0.06508	9.31665	7.35332	1.00000	48.04124	9.56440	8.49613	1061.98510	14.33370	51.44889	11.82553	25.76444	10.14054	7.80182	8.21138	46.37801	7.77738
110.8405	0.02785	9.29551	7.56020	0.00000	36.24951	6.44091	7.68009	1152.75982	5.61950	-6.8048	5.34616	75.25743	11.05342	6.60835	6.97499	78.07319	10.39003
49.62251	0.04470	5.24850	8.01456	1.00000	39.59895	9.83060	8.64363	1185.73259		27.0174	6.51689	38.89469	9.10543	10.03507	6.85045	49.50042	7.30077
24.71204	0.25316	7.87660	8.25592	0.00000	62.24716	7.10608	7.35335	1074.68179	-12.12475	41.57439	7.82450	52.20091	5.31939	5.94156	9.78858	51.74560	7.38839
-123.02621	0.02300	8.98420	8.95264	1.00000	64.58759	8.60811	7.38508	1067.36275	-10.16670	44.99012	7.23310	47.11463	8.85372	10.03106	6.17380	45.85434	5.95915
24.99798	0.14292	9.06645	8.55619	0.00000	42.06331	8.33051	7.80373	1069.41590	18.81725	-8.73508	7.87195	61.29737	11.75122	4.56956	9.16076	54.89388	8.66164
7.00417	0.03579	7.97331	6.68017	1.00000	36.89895	10.09474	9.34444	1092.39739	13.73535	52.26083	7.60686	61.82445	9.95654	8.25826	6.99451	68.62844	7.47118
101.02083	0.09798	6.23939	10.18699	1.00000	71.52540	11.55858	6.33287	1071.86964	24.96226	4.02219	5.76551	42.27354	9.27290	8.69571	8.48793	31.27865	7.18023
150.99292	0.02110	5.90745	6.27061	0.00000	32.71988	9.27836	7.53279	1080.28955	-4.91478	-33.75881	6.02572	33.31939	7.15213	10.32633	6.45386	35.20472	8.88219
75.37991	0.04747	9.05797	8.03351	0.00000	43.28274	7.93161	9.31848	1172.87842	8.17283	25.75728	6.65075	42.18375	9.86722	7.68715	7.64555	48.79825	8.77836
-9.24671	0.04215	9.41298	9.09721	0.00000	37.83067	8.24394	8.92435	1112.18884	-5.40580	38.72706	5.00030	71.14966	7.93177	7.60602	7.79120	62.44274	7.31462
-103.5687	0.05283	7.32272	9.26837	1.00000	64.95247	9.31856	7.53321	1193.52944	-5.81419	20.22816	9.21579	27.52334	8.95453	9.86842	7.45459	55.29310	6.93057
44.7662	0.09847	9.71536	9.28235	1.00000	38.00401	9.71254	9.03030	1165.37251	22.02383	40.49748	8.20798	33.21433	10.59339	7.70024	8.61993	56.58982	7.86146
