Pb	PAHs	PRES	PM2.5	NH3	latitude	CH4	NOx	H2CO	C2H3NO5	CFCs	TEMP	O3	longitude	warning	PM10	SO2	CO
56.77180	9.01365	1121.84599	9.07289	10.33584	17.34769	9.17268	11.44298	52.63360	0.43945	75.72057	34.95286	11.03146	78.55757	1.00000	10.09402	10.69546	10.85121
49.63376	8.70878	1050.55969	8.91595	9.50002	43.41949	10.59495	9.98123	46.53627	0.19221	42.27550	27.49042	9.52965	77.0202	0.00000	9.17131	9.21902	9.79302
47.37817	7.73369	1190.07026	7.42744	7.71639	30.16688	11.32929	7.43735	51.27336	0.10443	45.92830	24.02422	10.33395	-96.39774	0.00000	8.53493	9.49321	9.59543
51.48611	5.41893	1108.28103	9.77632	10.78014	23.18	9.53939	7.82680	75.78191	7.23880	39.72653	22.08235	10.01171	88.58	0.00000	12.93634	10.67552	10.89593
63.14768	9.78272	1149.12128	9.15103	9.89828	53.30972	10.80383	9.77455	49.09005	0.05122	47.03350	19.90836	9.61994	83.62389	0.00000	7.53297	9.91318	11.47735
61.80910	9.72246	1152.76090	8.29269	10.38972	42.55308	7.19783	9.81957	50.62708	0.32976	42.22755	24.21614	10.39655	-87.93341	1.00000	9.80509	8.53890	12.67986
28.80605	10.12516	1156.12109	9.53685	9.53876	6.03333	8.82843	8.89670	57.28556	0.42177	28.33961	34.68433	11.01962	37.55	0.00000	10.03384	10.80509	11.46948
49.86376	8.99473	1173.55821	11.53094	9.23890	34.65918	7.79085	10.75454	52.49104	0.16735	41.85826	20.37228	10.22197	109.22921	0.00000	9.03968	10.68364	8.86739
38.56045	11.05529	1186.75317	8.89457	8.58162	31.64615	8.66234	10.69952	70.84302	0.09551		22.07133	9.99591	120.74221	1.00000	8.51390	10.19386	10.51666
	7.81504	1198.18048	7.69314	10.65523	44.22639	11.89154	7.29323	72.63920	0.06707	41.38035	20.85865	9.55509	22.53083	0.00000	8.00215	9.71317	10.98961
57.76609	10.08960	1059.71651	11.75194	9.64597	13.65805	7.93969	12.18522	49.12827	0.16250	56.26123	30.79711	10.46019	102.56365	1.00000	9.08814	8.50652	9.90713
48.24676	9.74921	1062.61694	6.76610	9.81893	33.93113	6.72759	11.87561	59.20050	0.28027	76.70239	27.72592	9.65672	-117.54866	1.00000	9.57324	9.49871	12.93331
72.79967	9.49943	1193.97001	8.10556	8.86608	31.96258	11.25735	9.52088	51.68793	0.05170	36.83788	12.80326	12.13378	73.97117	0.00000	7.23074	8.42744	11.26410
68.26554	11.49385	1072.82176	8.57656	8.58850	19.64745	9.93385	10.24870	44.02640	0.08396	61.03197	-2.85062	9.70721	-102.04897	1.00000	8.44816	9.84060	8.89459
48.52230	9.69693	1067.40100	11.79652	8.87253	37.58105	7.41562	11.35129	47.71999	0.04607	43.05793	17.96091	7.19895	29.26639	1.00000	7.12827	10.20307	9.21331
51.89941	9.95203	1196.17007	8.86757	9.03502	-22.9	12.36888	10.10323	70.08582	0.09806	44.35902	5.35912	10.54135	44.53333	0.00000	8.54641	10.42818	10.36235
54.56936	9.30859	1194.35409	7.74479		26.9423	6.28066	12.83344	66.72074	0.09631	66.40184	11.23901	10.02386	68.11759	1.00000	8.49509	8.78621	12.61976
58.11468	11.07665	1074.77021	7.20181	10.85240	-11.48472	7.11777	7.55013	58.60506	3.54432	52.60568	15.25098	9.51799	-37.93278	0.00000	12.21794	9.86743	10.87405
31.00673	11.20121	1133.59343	7.62479	10.58514	40.11583	7.79582	10.25849	63.29560	1.26101	30.97262	12.66761	10.21712	67.84222	0.00000	11.18055	11.48992	11.36724
43.69228	6.94504	1118.56381	7.93866	9.90180	-2.13404	12.62235	6.37190	65.59312	0.04133	54.13660	19.25511	10.03245	-79.59415	0.00000	7.63725	9.06110	13.23134
48.30969	8.17395	1145.37925	8.35323	10.57082	27.71809	10.12086	8.66617	57.92925	0.37348	38.44804	10.68261	9.57843	-82.35176	0.00000	9.93531	8.79794	9.92447
46.51893	12.49351	1071.43905	7.36596	10.66231	40.93121	9.63581	11.50082	58.58665	0.77793	75.93679	18.99555	11.55755	-73.89875	1.00000	10.66742	6.74675	10.19524
76.63260	9.13459	1094.05928	12.20301	9.49291	50.74497	7.13905	10.22234	56.50330	0.02818	43.13635	28.30241	10.68743	3.20639	1.00000	6.56678	10.42993	7.52919
62.17566	9.36851	1083.43065	8.23723	9.33206	38.07789	7.56821	11.14583	49.49219	0.10005	67.06268	21.70738	9.41968	13.44275	1.00000	8.41050	10.44933	10.95139
55.94737	7.04306	1165.41678	6.10561	9.90711	48.78232	14.07963	8.94779	55.30383	0.12486	32.83088	16.91487	10.00247	9.17702	0.00000	8.58965	10.34383	7.01734
52.26132	10.90575	1185.53607	10.10170	10.67257	47.05	7.71650	9.19051	61.97143	0.21827	73.37636	4.55963	10.18550	15.46667	0.00000	9.46449	8.69449	12.03523
59.59102	10.32856	1076.16683	8.79236	8.75802	-10.33333	7.89087	9.13395	23.02016	0.34234	39.86134	15.72446	8.85712	39.28333	0.00000	9.86115	7.88249	11.87875
69.20003	8.96549	1060.35029	11.48709	11.59751	36.65	8.82433	12.39286	48.10613	0.03176	42.69411	11.81573	9.63300	138.31667	1.00000	6.71993	9.56051	7.51815
53.15315	7.93356	1095.42994	9.63650	9.93617	40.11583	8.48895	5.52827	46.57318	0.26837	44.61746	7.82370	8.16917	67.84222	0.00000	9.63137	9.15146	14.06558
53.45981	11.44910	1148.74997	9.61771	9.82810	32.57756	7.26589	7.60584	53.56300	5.76792	49.57062	-0.71378	8.37835	71.52847	0.00000	12.70439	9.18614	10.85333
42.09084	6.96857	1156.14687	12.42075	9.25902	68.79833	8.12910	10.22540	31.61564	0.15062	30.05877	19.35913	10.04989	16.54165	1.00000	8.95032	9.03317	6.09206
38.78656	5.90493	1120.48599	9.46103	8.41551	23.07492	10.51261	10.22588	31.77777	0.02040	36.86855	6.12845	9.15548	88.28637	1.00000	7.14898	10.05127	4.39819
56.21564	8.56193	1076.64680	7.91041	9.83767	41.92361	9.43099	9.75930	37.74512	0.16271	52.28001	6.21242	8.81056	20.91361	0.00000	9.12303	8.49800	11.72561
34.57659	11.39322	1112.50581	10.86432	10.06773	12.35275	8.53154	12.43659	81.06447	0.04655	38.23598	26.93524	8.94510	121.06761	1.00000	7.56640	11.01622	9.39138
46.32961	6.96987	1111.77824	8.90184	8.83147	41.63976	10.41863	12.01488	51.23782	0.19991	43.47531	31.58743	9.20183	2.35739	1.00000	9.24558	9.76407	8.68988
59.90526	7.82975	1135.34514	8.81612	7.97872	50.26729	7.70694	8.76317	58.76436	0.21417	54.86555	19.27411	10.09552	-119.27337		9.26983	8.65808	10.26494
64.40220	11.44457	1062.88992	7.39099	10.86601	39.46667	9.88424	9.49122	40.80309	3.85487	58.42920	-0.74481	10.70999	141.95	0.00000	12.30219	9.81295	9.89518
33.02980	6.74834	1058.12991	6.15071	9.40185	-20.87306	15.11482	6.51976	73.16210	0.04480	56.16946	17.96608		-48.29694	0.00000	6.31551	8.92002	10.62256
36.22586	13.48592	1110.17176	8.11175	9.68289	0.03813	7.44233	8.44081	59.96352	0.26918	41.87001		8.36624	36.36339	0.00000	9.54763	9.25799	11.29528
66.91456	6.70831	1145.61704	8.07651	11.61925	35.95664	11.61219	6.55470	43.66524	0.19387	50.80635	24.29236	11.36214	36.7138	0.00000	9.17177	9.26346	12.02803
82.02546	9.82608	1089.68228	9.07875	10.43863	42.819	8.46989	10.17264	54.59745	0.03558	48.37939	18.04374	8.55905	47.1192	1.00000	6.52762	12.11411	9.78460
39.00371	9.98186	1125.28041	8.89428	11.17715	52.59319	9.80365	10.23737	39.74446	0.07544	48.38011	3.43062	9.15412	13.32127	0.00000	8.18536	9.92627	10.33967
37.87381	10.26966	1086.39689	8.07437	8.68889	43.35071	8.14236	11.63833	56.48134		52.88924	-0.31325	8.25439	46.10925	1.00000	6.24733	11.40482	10.35523
54.47265	6.78524	1105.75597	10.41844	8.70093	22.83957	11.17687	12.28806	57.59874	0.02555	52.06621	18.19976	8.30770	91.84128	1.00000	6.12963	10.25944	3.60226
47.33437	8.96820	1162.26358	11.44217	10.27559	40.55851	9.56089	11.84010	35.72314	0.11917	34.14609	8.21031	8.99806	17.80774	1.00000	8.70535	8.04374	6.02423
23.09418	10.51959	1105.83751	15.91702	9.22496	-8.28333	4.18599	8.76813	56.54546	0.03777	47.45255	21.68624	9.34970	-35.03333	1.00000	6.77500	9.24459	6.61117
70.30280	12.32907	1099.90185	10.59335	9.28414	50.11861	7.86612	8.03373	70.71842	2.21140	44.91735	24.84587	8.09439	-5.53715	0.00000	11.74693	9.17281	10.63072
60.20607	12.08886	1058.00246	9.07292	9.00090	-10.90889	8.12218	7.71863	59.24522	1.44102	63.21173	20.54455	10.86038	-37.03861	0.00000	11.31139	10.11894	10.71193
52.19796	12.63159	1126.20910	8.35638	8.78916	24.96334	9.05660	10.73556	48.02533	0.02604	53.42509	4.86597	8.54899	10.18003	1.00000	7.26464	10.62982	11.25930
73.08961	11.67811	1168.62478	8.14302	9.03728	40.94065	7.37385	12.95799	31.58535	0.16489	56.74724	10.86765	8.96639	-73.99681	1.00000	9.06450	9.30370	12.64806
47.47293	8.38823	1158.55011	8.42714	9.06105	52.59319	11.15296	8.48908	23.04513	0.07892	58.10180	-10.72456	10.31141	13.32127	0.00000	8.11196	9.94197	11.79670
58.05934	8.65078	1169.42010	12.34613	8.88200	48.8449	7.23697	10.30207	83.41575	0.11514	32.46054	7.65438	10.63335	17.22635	1.00000	8.73326	11.27543	8.13854
59.21662	11.14108	1180.98134	8.85027	9.09627	3.7278	10.41047	10.40547	73.06237	0.04835	44.73441	-5.73778	11.18413	98.6738	1.00000	7.96317	9.52451	7.53533
56.64356	13.48397	1150.47116	10.13432	9.82765	32.61603	9.22204	8.54074	41.26678	0.04008	67.70961	15.13959	11.06685	44.02488	1.00000	6.69398	7.89827	12.26728
58.06344	9.36126	1154.15490	6.08757	10.23101	-11.48472	9.23424	7.98716	45.95222	1.11778	48.40983	-0.63391	10.34886	-37.93278	0.00000	11.06027	10.42817	10.79412
48.03427	10.99301	1159.01415	8.66125	9.29145	44.59445	10.12621	8.08199	42.11846	2.43782	34.15348	-8.92006	8.67090	11.04979	0.00000	11.84182	10.47740	9.75952
46.84560	8.36240	1094.53090	11.55162	8.91320	54.8421	8.65541		64.48746	0.03504	23.25159	6.25267	7.83233	46.5813	1.00000	6.79482	10.21673	7.45902
50.55777	10.58182	1056.33708	9.41769	11.01253	50.06	9.42628	10.45955	58.99598	0.04940	50.04950	29.52212	8.36262	43.2379	0.00000	7.80792	9.33332	11.08304
41.32724	9.32587	1174.44412	10.69054	8.81578	31.20176	7.52153	7.91447	55.42005	0.14835	38.58275	24.09908	8.25147	29.91582	0.00000	9.01737	9.46989	14.63406
27.55735	6.52303	1185.76615	7.67496	10.20369	10.63504	12.23658	6.71259	53.51287	0.18652	14.40339	26.30598	10.20241	-85.43772	0.00000	9.26295	10.24099	11.03643
	10.22530	1092.66582	7.96600	9.49480	15.79408	6.96796	12.21069	47.49866	0.11310	32.32603	5.62667	9.58295	104.1451	1.00000	8.59774	9.57138	12.42409
30.37009	8.83120	1088.63256	14.01382	10.26359	37.49073	8.15232	10.40043	52.56276	0.10994	76.22066	8.25289	10.06691	-2.77259	1.00000	8.53916	9.55504	3.41374
48.26342	8.76157	1065.40202	11.23259	9.53490	53.14657	7.66728	11.25619	58.79218	0.07872	45.33871	29.73373	9.67513	140.72287	1.00000	8.17480	11.73333	9.88206
33.20714	11.31962	1188.00134	6.91643	7.95185	20.88953	9.50285	9.13860	55.73079	0.20478	56.72712	12.82294	9.50243	-156.47432	0.00000	9.32966	9.37644	10.78277
38.11703	9.66202	1140.51601	9.09042	10.16514	42.52787	7.45019	9.74969	44.99477	0.06608	57.75942	11.31343	10.09681	-70.92866	1.00000	7.77689	7.97985	11.82350
60.31963	8.95798	1094.43998	8.80663	11.07768	-12.91667	10.20305	8.82133	31.48530	0.09590	38.39008	19.40384	10.03992	-39.25	0.00000	8.52982	12.64563	11.52208
57.89576	11.19760	1199.04191	7.88553	10.20689	33.14447	9.31465	10.43203	66.87097	0.31115	58.34969	22.62415	11.39891	47.3799	1.00000	9.69526	9.94708	9.90916
45.04653	7.76557	1125.57408	10.30176	9.77389	43.83125	9.90049	10.43137	51.79082	0.03749	46.90382	2.59085	9.56321	5.03586	0.00000	7.47472	10.28249	12.37655
47.03533	11.48826	1185.79333	6.84762	9.17482	18.20854	13.44747	7.97228	61.99135	0.62300	43.15395	24.46409	11.20998	-71.10077	0.00000	10.45153	9.72156	8.24048
44.90377	8.92879	1148.75677	10.17319	8.79201	18.20854	7.51173	7.63494	50.64647	0.24459	59.30973	19.44130	10.35409	-71.10077	0.00000	9.46818	7.84246	13.92006
40.95718	7.37067	1162.22681	11.02959	10.05418	-25.42944	7.75631	9.97949	63.30845	0.17935	29.71227	9.41484	10.87946	-50.00639	1.00000	9.22256	8.10972	8.94207
45.81354	10.27639	1151.99914	8.58728	8.85893	54.52156	6.86282	11.71162	62.95519	0.02337	28.21708	18.76902	12.02715	9.5586	1.00000	6.62944	9.65084	12.59917
50.80623	12.93460	1096.37890	9.00884	8.80353	33.76446	8.69047	10.87431	52.41258	0.48110	31.33464	8.91048	9.45201	-117.79394	1.00000	10.19502	8.44450	12.23764
48.90702	11.13370	1185.31168	9.75576	8.86130	36.76639	8.24917	11.10851	44.12168	0.02323	53.00341	26.86057	8.98367	3.47717	1.00000	6.30013	9.94887	10.83436
52.54667	9.37747	1056.47019	8.94209	9.98891	42.52787	10.85449	13.04375	43.59400	0.27352	54.43636	31.71430	10.98403	-70.92866	1.00000	9.63713	10.05524	8.95649
50.23759	12.74509	1176.83173	7.68326	8.45987	41.85059	9.90723	12.70687	56.28130	0.05340	56.19943	3.18230	10.30595	-87.882	1.00000	7.65429	11.34384	9.20270
49.02920	8.51243	1159.69441	9.96666	9.27552	41.48199	9.63654	13.82333	40.78662	0.01238	38.16072	20.31676	10.96399	-81.79819	1.00000	5.04998	9.09277	9.17856
53.69801	8.03630	1097.18548	7.94209	10.31708	43.16547	11.49457	9.18760	53.25984	0.16066	38.34440	14.64630	8.41347	-77.70066	0.00000	8.91313	9.57858	9.31264
48.97196	11.35877	1167.69981	9.52925	9.43549	40.65995	6.58182	7.48559	53.38912	8.74902	40.75493	28.44847	9.62108	-111.99633	0.00000	13.12517	8.31848	11.08152
45.85191	7.85920	1071.23178	9.60764	11.04278	6.33444	6.83324	7.47207	54.02644	0.04575	44.66268	12.38983	9.52294	124.95278	1.00000	7.52490	10.71732	12.24089
54.00186	10.67734	1118.69397	8.91773	10.84940	32.42067	10.53268	9.75698	57.46992	0.02550	33.95561	0.96937	8.76879	-104.22884	0.00000	6.29320	9.80697	12.48701
20.45925	14.68561	1074.66718	8.63827	10.68922	52.59319	9.81364	9.63775	49.73008	0.23944	62.10219	18.82970	10.91922	13.32127	0.00000	9.50058	10.37287	10.29032
16.09534	10.80881	1051.45204	12.05266	9.60066	38.38479	4.22298	9.76441	59.36314	1.38140	42.59843	28.44634	8.07647	-0.76773	0.00000	11.26508	10.89577	13.36282
72.62930	11.49287	1075.05464	8.34127	9.41733	41.94175	9.40314	12.41262	37.21218	0.02160	77.96399	8.18243	9.45022	123.50266	1.00000	6.57364	8.31620	8.68566
51.42889	7.35088	1072.53561	9.60579	9.13297	7.57944	10.46850	12.16045	46.16796	0.04290	50.82318	13.37723	10.25266	-8.53778	1.00000	7.16744	7.80999	6.66880
48.85727	12.73716	1192.00772	8.85967	7.85094	36.20829	6.90983	11.65628	54.12576	0.44538	29.49533	7.17639	10.46176	-115.98391	1.00000	10.07310	11.05572	15.02957
54.30633	13.86290	1184.43726	7.56374	10.45335	14.37395	10.03428	10.33146	68.53071	0.15045	54.80044	26.87694	10.36437	100.48528	1.00000	8.99299	9.79237	11.13074
49.63824	7.80676	1141.65137	12.36915	9.66205	-34.64966	8.81419	11.88216	71.27812	0.01966	43.97721	9.05883	9.76564	-58.38341	1.00000	5.95837	11.02054	5.41492
31.43635	11.80559	1055.93228	5.98876	9.58558	15.48131	8.34843	12.44812	58.45172	0.49036	43.13945	41.83763	10.54385	-86.57415	1.00000	10.19506	9.39562	11.85058
53.59049	7.70172	1085.23694	9.45219	9.93954	47.64995	9.44985	8.60973	79.33836	0.83517	36.99523	28.87932	10.81191	-117.23991	0.00000	10.74284	9.77436	11.95731
61.84542	9.13675	1199.77987	12.60276	8.41083	53.30972	7.89115	12.10255	59.45374	0.09917	40.52607	10.39523	10.34046	83.62389	1.00000	8.38729	9.47271	8.32922
24.72105	8.47624	1096.35272	8.15431	9.28837	34.95303	8.84792	8.43906	69.83763	1.33796	62.67220	23.17767	11.84383	-120.43572	0.00000	11.24315	8.27714	11.44096
41.98759	10.60995	1056.86699	8.66642	9.37947	37.52487	8.35814	11.07471	50.02111	0.08247	33.29380	-7.05649	9.00532	-77.55777	0.00000	8.56582	10.13049	12.40119
42.40653	7.78777	1141.09761	8.75590	10.65585	-3.5403	10.38440	7.74498	66.85927	0.15100	52.18651	16.85397	8.16915	118.9707	0.00000	8.95548	10.77829	12.03811
34.96109	10.92154	1079.77421	5.64215	9.58422	53.93361	9.12924	11.48180	40.81906	0.65819	36.01010	17.59026	8.26313	37.92792	1.00000	10.52412	9.25392	10.05885
48.69476	8.22069	1060.20535	10.16883	10.58489	60.02427	6.47400	8.19042	50.71984	0.04516	30.29251	28.42156	9.83026	30.28491	1.00000	6.80299	7.40512	12.68460
74.83912	12.44033	1093.20451	7.01036	9.33818	42.52787	10.02460	11.14400	76.13033	4.31876	54.04137	13.48275	10.08526	-70.92866	1.00000	12.42089	9.38781	9.89400
72.85451	9.92276	1166.43171	7.65350	8.50831	43.61062	11.41473	10.96873	48.72780	0.05908	39.81890	1.38132	10.24627	-72.97261	0.00000	7.62404	8.78064	8.67422
26.24043	10.74436	1185.92751	7.30690	9.01286	39.72943	8.37685	13.28012	73.14895	0.13325	67.75412	12.52313	9.99219	-104.83192	1.00000	8.89772	10.50511	10.00110
53.50705	12.89991	1149.80464	8.00502	9.65439	51.24197	8.84130	12.12255	44.08625	0.16209	53.48119	6.03573	9.56160	4.82313	1.00000	9.07407	11.55768	11.54326
58.30032	7.12977	1054.20900	5.33090	11.22924	36.64852	13.90130	7.54287	54.62316	0.07267	39.50961	42.83652	8.47480	51.49621	0.00000	7.85325	9.45643	7.65074
46.85408	7.08087	1151.45210	7.81840	9.82350	36.24624	12.17487	8.50585	78.22910	0.11502	54.95927	22.52514	9.69680	139.07204	0.00000	8.74308	9.16394	10.53861
59.14715	7.46943	1124.27991	7.30086	8.53088	9.91861	12.51895	12.82732	52.33865	0.35938	64.00543	15.58762	9.57374	-68.30472	1.00000	9.86231	8.75930	7.64159
47.49805	8.67747	1060.66401	8.62053	9.36337	41.91886	10.77421	6.48928	51.32377	0.04495	53.60265	10.92796	9.67163	8.73812	0.00000	6.95152	7.84549	12.52797
41.54457	12.81177	1169.98651	7.97253	9.91583	6.8485	6.92491	9.08554	54.57153	0.50628	46.29868	11.66018	9.73309	3.64633	0.00000	10.23158	12.11066	11.76292
24.14985	7.97802	1081.14222	8.83288	10.33223	8.79577	10.32212	8.35878	55.43211	0.16511	62.19367	12.77217	8.55488	-75.69947	0.00000	9.04389	9.59730	11.50198
57.22276	5.27584	1193.85591	9.65547	11.32059	44.89784	10.33827	12.04408	64.76663	0.04307	48.68943	8.17142	9.97765	8.86374	1.00000	7.36279	9.49630	7.11494
50.30759	11.18091	1081.03186	8.78612	10.79414	45.35	10.24754	7.64936	65.71114	1.09566	56.26930	11.41181	7.76999	126.28333	0.00000	11.02694	10.77282	9.76943
35.59209	6.92397	1139.53310	8.49595	10.41738	38.91817	11.13230	8.46774	63.41399	0.50317	33.66056	24.13538	6.99085	-78.19444	0.00000	10.23405	8.18686	10.11157
74.96720	10.58448	1075.33196	9.93469	10.13857	49.03685	9.64905	8.79938	39.02614	0.02792		12.10667	8.60172	8.70745	1.00000	5.01048	9.04491	8.62482
56.25561	10.59344	1128.09207	9.49893	9.44170	-16.25	9.57301	10.42698	65.01257	0.03306	49.35306	9.28748	10.07273	-69.08333	1.00000	7.42878	10.04652	11.92574
44.23446	11.89356	1065.38183	8.00950	11.25314	36.6009	9.01460	12.79799	50.39706	0.08885	51.36991	-15.06554	8.61231	126.665	1.00000	8.23995	8.95076	9.85491
55.52860	7.87906	1115.51486	11.78636	8.55338	-10.91722	8.39518	11.65954	53.10073	0.01808	63.71907	6.85657	8.91749	-37.65	1.00000	6.22397	10.00372	7.02056
56.53103	8.73967	1068.07046	8.45185	9.26892	9.6531	9.34505	7.55453	74.65568	0.13655	60.69508	3.18365	9.48552	124.3697	0.00000	8.80654	9.22667	10.96418
51.14103	6.61046	1168.61795	7.20876	9.68986	-7.73379	12.44724	6.35262	62.07531	0.06754	61.10039	30.47364	10.07448	113.69785	0.00000	8.43557	10.56364	10.44075
33.89154	10.21926	1198.99405	11.61716	8.51344	68.79833	7.96653	11.64623	74.02481	0.20234	66.74128	4.91486	10.50022	16.54165	1.00000	9.17492	9.62833	9.33808
59.79898	9.00449	1197.80604	8.99477	9.14425	47.38093	10.58358	9.73133	54.41665	0.09605	42.59384	23.55276	10.41839	-122.23484	0.00000	8.43344	11.26327	10.90010
42.48496	14.43231	1090.45559	7.51640	10.95008	54.84444	9.27140	6.96223	41.42969	12.51755	52.82981	15.21417	11.47003	38.16694	0.00000	13.48445	10.44263	8.43896
24.14960	8.78116	1057.12851	11.08809	8.93309	12.97389	9.50409	13.04983	68.22116	0.12903	71.26101	19.81315	8.83753	123.99333	1.00000	8.83496	9.29014	8.37175
39.42741	10.01079	1103.25465	8.29612	10.92769	41.09246	8.39897	10.67424	45.95460	0.03699	49.35489	17.97534	9.03118	45.36561	0.00000	7.05155	9.32188	10.11802
53.69558	11.30213	1064.95033	7.04426	9.40820	30.46907	8.89017	12.89110	55.34186	0.32175	65.97962	27.22244	9.23295	70.96699	1.00000	9.74241	11.10593	9.90930
41.50708	5.09833	1074.17058	10.22577	11.81616	53.7446	8.05881	8.42966	36.10032	0.07492	59.27521	30.53638	9.74660	-0.33525	1.00000	8.02725	7.83613	7.20184
63.28842	8.82784	1079.45661	11.40294	10.21149	43.91452	6.51291	7.86175	50.91790	0.19953	57.28163	4.30108	8.45031	-69.96533	1.00000	9.21983	9.45206	8.38753
59.96611	13.99347	1181.62080	8.18210	9.51089	35	8.98706	8.20743	57.92516	4.52193	52.50757	23.95904	8.27586	136.51667	0.00000	12.46661	7.35785	9.28330
39.95283	9.37644	1122.20222	7.83883	11.89075	65.93381	7.66969	9.02278	59.12912	0.71674	64.04468	11.89307	10.27013	111.4834	1.00000	10.58751	8.88140	12.07298
33.92178	7.48714	1100.07686	10.57004	9.29497	26.18924	8.27169	10.18597	43.15710	0.09355	53.27560	21.07001	8.78454	-98.15529	1.00000	8.37761	10.64223	8.24333
54.02135	10.63566	1104.58746	10.49210	8.40465	40.94065	8.66040	10.01058	62.02407	0.02229	29.14202	12.14514	10.32521	-73.99681	1.00000	5.86252	9.75556	9.85946
47.58266	9.92865	1146.79582	10.79395	9.51634	12.74409	8.92420	12.67136	31.32471	0.23905	56.24675	23.79436	8.92758	-8.07257	1.00000	9.43831	8.00692	9.85721
70.47276	10.09181	1131.80849	9.23232	10.01412	42.62833	8.33737	9.05812	38.98982	0.09954	32.03155	28.77086	9.24168	20.89389	1.00000	8.43445	10.11055	10.90568
55.07942	12.50692	1158.96250	8.57255	11.55527	36.81667	7.72074	11.91350	43.53690	0.12019	38.72308	30.33532	8.12361	117.81667	1.00000	8.87753	9.16983	13.16736
33.28953	9.06091	1197.58483	6.21822	10.88330	51.38673	8.85639	8.76947	82.44673	0.49682	54.56548	28.33128	8.87032	0.30367	0.00000	10.20771	10.12784	11.23052
69.78722	8.32595	1152.65837	7.53606	8.45758	16.75973	11.34376	8.03394	74.72417	0.09940	59.22127	28.30299	10.04474	-93.11308	0.00000	8.37381	9.58822	9.26932
44.59264	8.48456	1081.02057	8.42192	10.05349	11.50526	10.76671	7.58298	49.07299	0.08001	50.11444	9.45131	10.17587	77.23826	0.00000	7.98129	7.80210	11.81821
45.65769	8.10787	1111.72831	10.33748	9.92940	-2.90055	8.70625	11.27589	45.95095	0.23400	45.20249	14.56692	11.07458	-79.00453	1.00000	9.41475	8.91108	9.47015
62.43124	7.70492	1194.78654	7.69511	9.42208	32.35126	12.55371	8.24550	60.28029	0.08133	43.97959	3.80852	8.71895	-95.30106	0.00000	8.21618	8.87728	10.97651
40.29144	10.77944	1156.92040	6.83456	9.45756	-44.39672	8.62141	10.41052	68.16942	0.22497	41.95361	1.03516	10.06851	171.25364	1.00000	9.39843	9.60339	11.13176
58.04387	9.41616	1092.33314	11.85302	9.50019	34.15429	7.79033	11.74614	66.78951	0.10701	62.35749	24.94356	10.97118	3.50309	1.00000	8.53462	8.68314	9.34072
