O3	NOx	CO	PRES	warning	PAHs	CH4	NH3	H2CO	CFCs	latitude	PM10	TEMP	Pb	C2H3NO5	PM2.5	SO2	longitude
6.68665	4.52571	6.48254	1191.51226	0.00000	4.82798	7.76319	4.84501	54.85336	44.35851	47.90771	7.38784	13.34234	59.91136	2.18296	6.58332	7.64272	106.88324
6.88084	9.64098	6.21496	1171.53496	1.00000	5.28001	5.15722	7.19874	56.97751	45.29758	32.42067		9.08620	46.74516	1.94922	7.46744	8.05094	-104.22884
7.83823	2.18152	8.05892	1197.69422	1.00000	6.38233	7.66027	9.50512	50.22765	52.28088	48	7.34015	11.39210	67.18024	2.49488	5.32056	5.00293	-4.1
6.29835	6.06012	6.88218	1051.62790	1.00000	9.76720	11.00806	10.06134	54.35267	36.55405	42.06166	8.10772	11.76088	62.31440	3.91381	11.79405	4.77777	-1.60452
8.58961	5.33725	8.21859	1148.88959	1.00000	4.84624	6.52696	3.66621	33.54121	28.96623	31.96258	7.39801	19.13039	45.29512	1.63193	5.24865	6.73393	73.97117
8.25630	5.52571	6.12790	1141.90192	0.00000	8.86353	5.99847	5.23821	56.37208	21.14273	-21.41222	7.79411	12.30438	34.99947	2.56618	9.97135	10.54342	-42.19667
7.93891	7.41955	7.60004	1156.26009	1.00000	6.02547	9.98981	5.82141	43.66693	60.76094	-13.7804	6.29440	31.13812	45.16042	1.85313	10.70046	5.60027	34.4587
6.46955	9.25368	6.98060	1185.74821	0.00000	6.54988	8.20435	2.68816	61.49814	18.41034	35.48199	6.56345	14.38567	46.55191	1.86301	8.29945	8.88490	137.02166
8.14611	3.26889	8.19479	1123.39890	1.00000	6.01950	9.69272	11.74481	62.88037	28.04973	48.86667	6.91440	25.44127	64.17823	1.65923	4.82040	4.86808	2.08333
8.24056	6.84751	8.88303	1091.15374	0.00000	3.75882	6.32666	7.27726	45.37104	50.41722	41.55947	6.54222	8.45102	48.77512	2.06207	10.37302	6.34236	14.66737
5.33666	4.85535	8.76800	1184.17484	0.00000	7.07075	5.36823	8.07413	57.11752	34.98344	24.41288	7.10235	26.16576	54.17603	2.06916	10.83152	9.50636	76.56719
6.93144	7.33994	5.99615	1117.39238	0.00000	9.10076	6.70688	4.30435	39.93253	31.48125	37.56667	6.50737	12.05950	46.78073	1.72488	9.15928	11.38474	140.11667
7.36174	7.62981	7.42736	1152.94602	0.00000	5.96774	6.99140	6.33283	40.25541	57.90952	50.09019	7.99528	14.49814	28.86589	3.46792	7.17326	7.60811	8.4493
7.36308	6.68444	5.36470	1135.91838	1.00000	4.63209	8.67413	7.25087	44.89406	46.83225	9.3337	6.46780	16.45481	51.48333	1.12686	4.59787	7.06750	122.8637
7.45065	6.83258	8.98454	1076.76573	0.00000	4.01661	5.40462	8.04893	46.45522	42.05014	43.31667	6.90989	16.23011	39.35664	2.20789	9.15428	6.59615	-2.68333
8.35240	6.05355	9.63291	1057.98270	1.00000	6.78696	8.69453	9.27481	22.43044	40.37370	-14.66463	8.01129	4.94327	45.92809	4.90777	6.55776	5.43807	-52.35558
6.67110	11.46226	7.95362	1052.39234	1.00000	6.94910	10.99884	9.71780	23.73792	19.04364	40.24537	7.87455	17.03941	50.59050	3.38362	8.93559	5.38837	-75.64963
6.87675	4.20887	8.45269	1196.43084	1.00000	5.23863	7.20603	3.67579	50.35562	32.37508	33.93113	5.98528	9.69578	60.13218	2.21285	7.67013	6.40773	-117.54866
7.44702	4.50680	7.46578	1153.90397	0.00000	6.17626	3.19092	9.18420	59.04942	62.41573	43.1009	6.29872	14.45082	42.67478	1.95703	10.69210	6.78085	-75.23266
7.88881	6.73475	7.85582	1095.87184	0.00000	8.58149	7.84563	7.64084	59.15707	36.73411	18.57677	8.59167	14.67296	50.66739	5.23383	9.71488	8.76089	-72.22625
6.38093	5.12080	6.30194	1059.90992	0.00000	8.31342	7.61132	8.92452	71.86532	54.21851	53.6052	6.12851	8.23737	41.11939	1.57297	8.04089	9.43327	10.03988
7.17548	5.42923	7.40861	1150.17633	0.00000	6.10810	6.92049	4.71288	47.17142	52.84893	48.15659	7.27454	2.54671	41.50613	2.30910	7.59110	9.20536	28.28489
7.13118	6.77229	7.33711	1070.96640	1.00000	5.02015	8.13474	4.99554	58.63039	59.00610	9.91861	7.69382	24.26050	48.19315	2.69879	7.70487	6.97365	-68.30472
9.51626	6.35853	8.71425	1068.24681	1.00000	5.78775	6.02116	4.47071	42.35497	54.21759	38.58894	6.52041	27.65112		1.25370	7.78028	4.38612	-89.99038
7.63088	6.13883	8.02706	1142.16803	1.00000	7.51756	9.15665	6.46687	54.53842	60.18718	48.79325	9.00290	7.20723	41.63254	7.06311	9.86252	5.00785	2.29275
5.14260	6.83343	7.20450	1139.29389	1.00000	5.97104	10.68984	6.41940	49.26870	24.44337	52.66277	7.98941	27.10697	68.77555	3.80685	9.68861	5.98740	-2.01111
8.41123	6.45898	5.92199	1181.79193	0.00000	8.26986	7.01665	2.36264	73.28877	43.16234	43.67681	7.24261	-7.34107	41.94033	3.24099	7.24196	10.12179	4.63031
9.02233	6.02679	6.64868	1052.40740	1.00000	7.88926	10.48466	7.80981	42.81444	33.43650	43.61062	7.47005	2.63864	47.67349	2.75807	10.46272	5.58268	-72.97261
6.49449	4.69407	8.49499	1076.95467	0.00000	3.81522	4.78289	8.18070	41.16012	48.15654	42.93369	7.73662	9.76716	41.09720	2.98102	7.85625	6.15874	-72.27814
6.76083	3.88393	7.47381	1191.70515	0.00000	6.28703	7.47297	11.03551	69.95599	43.47724	43.1009	7.16677	25.25741	52.66429	2.24435	10.63627	9.28958	-75.23266
6.31838	3.98649	7.10924	1104.86130	1.00000	8.44241	9.70234	12.21484	57.24343	35.89542	6.15038	7.20593	-5.31950	49.90077	2.47556	7.69155	3.39381	6.83042
9.02117	7.15575	8.63680	1117.68873	1.00000	4.89074	7.90319	5.66431	57.24651	67.46310	53.83333	6.21479	-3.42708		1.57697	7.70492	5.99347	-2.98333
7.08978	3.98873	8.17001	1171.83797	1.00000	6.56340	6.17105	6.11342	46.72989	28.63627	52.61131	6.49634	19.99691	62.93092	1.11950	5.78716	6.97845	13.31783
5.56099	8.00829	7.66740	1076.69899	1.00000	4.30717	7.72887	2.72700	73.77127	74.39760	45.16024		19.51592	46.84588	3.05478	8.10199	4.38268	-93.08883
6.32745	6.28490	8.61355	1083.14700	1.00000	7.14414	13.38183	6.45341	52.13139	39.99214	-4.06667	7.62226	26.48006	68.78110	2.93167	5.33237	6.94742	37.73333
7.00053	7.55560	8.58399	1064.17159	0.00000	4.65427	6.87063	5.73501	48.07126	55.59989	42.06166	8.26877	13.21258	53.27755	3.31075	6.93619	7.85340	-1.60452
6.78053	6.08381	5.99536	1162.40613	0.00000	6.59452	10.56872	5.85167	43.53871	41.65851	51.35084	9.47493	10.54989	47.45849	12.26687	9.27875	6.39596	-1.99421
6.59020	4.71867	8.01436	1106.11010	1.00000	7.18752	9.50756	6.59815	68.87146	41.84445	37.05944	6.93669	0.66991	44.08179	2.20108	8.96940	6.91033	37.3825
6.26096	8.20737	5.39778	1186.98170	1.00000	4.56929	9.82559	7.81251	54.54076	52.05321	26.67319	6.61447	15.90469	62.16129	1.89861	5.29201	6.83114	31.4976
8.95623	4.12352	7.82260	1070.31053	1.00000	7.34729	7.69125	6.40753	40.33049	46.02021	-6.8048	4.90244	14.50834	53.16718	1.59797	7.71126	6.30535	110.8405
8.92459	5.80712	6.94605	1194.17425	0.00000	5.92119	7.91848	4.04445	56.56866	25.17134	43.78956	7.97194	4.17484	46.25476	3.19371	7.31088	10.03285	7.60872
9.06246	6.32723	8.35881	1187.22967	0.00000	8.66523	7.36753	4.00619	60.95557	40.47031	56.03361	6.95955	32.76742	49.24985	2.58040	9.95087	10.88161	35.96944
8.62907	4.96660	6.77320	1167.34382	0.00000	9.25827	7.11161	3.33467	72.80701	45.57218	56.03361	6.36144	9.79723	62.71363	1.88240	8.42789	12.01139	35.96944
6.93369	5.02273	6.50121	1172.55140	1.00000	6.28312	6.45247	6.21227	59.28647	56.49449	33.54428	6.94848	22.66803	28.53223	1.14124	5.78063	8.00125	-84.23381
7.44398	6.24008	7.19347	1135.47606	1.00000	6.92906	8.09152	8.55788		40.62215	-4.06667	8.35251	33.16121	57.40283	4.02316	7.41395	6.69171	37.73333
7.08499	9.76081	6.77601	1171.90991	1.00000	2.08165	7.91073	7.30090	46.97528	62.62392	35.21222	6.70802	21.44819	37.41741	2.35905	3.80204	5.69072	2.31889
6.69180	8.40096	6.80256	1105.26275	1.00000	2.74156	3.86783	11.23628	49.11777	52.56971	38.07789	8.05176	17.83389	54.28801	3.24497	5.28126	4.41133	13.44275
6.42038	5.91511	7.32947	1088.63697	1.00000	6.33721	6.25251	5.02873	56.38603	51.73188	18.65297	8.33869	20.49094	49.94019	5.26478	7.00669	4.49684	-72.09391
9.18662	5.08502	8.02301	1101.41916	0.00000	7.23227	4.98848	4.54631	71.37256	41.33953	45.51667	6.82537	-11.28922	45.11890	1.38161	7.60292	7.69136	4.86667
5.41450	7.30587	7.71011	1125.96751	1.00000	6.82540	7.62572	9.54559	50.65020	51.05157	11.93381	8.71143	26.09723	55.48800	6.66144	7.84882	7.29100	79.82979
8.18705	5.69279	8.43790	1100.96260	0.00000	9.80184	5.63374	4.45402	70.10155		42.06166	8.30501	22.78424	46.49926	3.99816	8.60033	11.38643	-1.60452
7.09367	5.94560	6.96403	1131.93919	0.00000	10.40029	6.61234	11.35442	36.04680	31.91924	6.25947	9.23891	-4.32202	65.49810	10.08411	10.44453	9.45206	102.05461
6.03171	5.02111	8.33762	1138.17381	1.00000	5.98881	10.25025	7.03108	46.05330	41.95331	37.05944	6.86091	34.82023	49.58557	2.70550	9.56166	7.43532	37.3825
6.88448	7.09777	7.96577	1172.64403	0.00000	10.91708	9.24138	7.99351	39.68865	46.90711	0.49113	8.58838	1.86583	16.72840	5.08093	9.06418	9.34175	29.47306
7.26380	5.87690	7.31918	1099.53640	1.00000	6.82986	9.89953	10.31080	55.68752	46.90146	20.88953	7.10181	6.08861	36.29595	2.58978	6.79048	5.38633	-156.47432
6.94409	5.21089	6.46898	1068.14501	0.00000	6.60909	3.84530	8.74664	66.73262	70.55958	51.40944	6.30853	19.37947	66.52965	1.55807	11.29579	7.58816	46.04833
7.46477	5.00250	8.71970	1118.72669	0.00000	7.99283	9.88381	10.21071	27.93649	47.46192	40.78206	7.71975	2.90540	62.77015	3.46380	9.53005	8.98050	72.34424
8.88253	12.49846	8.06916	1075.71378	0.00000	5.53288	7.58859	6.16782	20.88327	42.33997	43.1009	8.79237	26.16207	50.44254	6.76281	10.29674	7.94280	-75.23266
6.24030	4.89850	5.59261	1167.50592	1.00000	5.75809	6.99109	5.35361	12.48332	20.63816	35.21222	6.59743	20.97383	55.71301	1.27227	7.82423	6.68484	2.31889
8.13003	4.43073	6.57258	1078.33887	1.00000	5.79820	7.41547	5.31013	1.60102	31.96526	41.84364	7.72231	18.51465	49.19767	3.07022	6.95069	7.56099	-87.71255
6.62727	2.15494	8.88017	1148.49912	0.00000	3.94003	2.04651	11.76957	66.06958	38.16884	41.57439	7.75128	6.81718	49.42265	2.72915	8.30649	5.47010	24.71204
8.76368	6.48054	7.65990	1133.60003	1.00000	5.29435	8.88559	5.21928	53.78101	50.98389	51.26	8.35254	8.48388	35.20318	4.63474	7.11978	6.55047	-2.1875
7.85351	5.28409	10.14232	1092.80540	0.00000	6.08173	5.90239	6.80564	33.61204	51.28885	50.79205	7.67979	21.62053	58.60383	3.11098	9.26874	9.04732	-1.08593
5.98558	6.24334	7.57623	1074.28406	0.00000	6.53542	7.18438	6.25860	63.96920	51.27151	58.63667	7.13035	12.28808	49.83599	1.89739	10.79807	9.95965	59.80222
8.63929	6.30625	5.88623	1173.64909	1.00000	6.45875	10.72493	9.10221	25.23098	36.38385	38.47917	7.56109	30.43998	72.81628	2.80380	9.67121	7.85479	-1.325
7.04741	3.95757	7.81165	1141.97763	1.00000	5.96301	7.38044	5.27859	35.65354	58.95877	37.31309	7.26599	-2.02984	67.99687	2.23022	7.01264	7.36698	40.74357
7.15647	7.10959	7.74964	1128.36575	1.00000	5.54832	6.96246	8.44488	63.13814	56.73587	49.41029	8.73671	-2.54248	52.31883	6.98008	5.94208	6.00974	38.15035
6.18192	4.80177	7.02625	1114.55185	1.00000	5.66049	8.59487	6.39018	37.55548	32.28631	54.39304	7.61496	6.22460	36.96634	2.77641	5.29278	8.62041	53.26023
5.07519	5.37193	8.18732	1087.84156	1.00000	4.29172	8.52387	2.42023	46.64553	47.02846	-21.42917	7.73650	10.55332	58.31027	2.45692	5.98731	6.58376	-45.94722
8.70656	6.12478	7.45479	1101.00083	0.00000	7.18884	4.74706	6.91489	31.71353	63.21661	40.1675	8.37949	11.48011	65.64590	6.18504	8.05266	9.04802	34.37389
6.18780	6.06706	6.04468	1061.32308	1.00000	7.72115	9.01949	8.77182	55.16253	43.87651	35	7.17109	9.95097	68.27233	2.77651	8.32636	8.05504	136.51667
7.66667	2.67266	6.99224	1133.86853	0.00000	3.27357	4.47449	8.37850	57.58846	45.81325	33.03699	6.73574	13.86490	33.58989	1.84981	6.33794	6.52869	-117.29198
6.64616	8.54222	7.69586	1091.40510	1.00000	4.12975	11.82091	6.22701	76.20402	35.55667	45.75279	7.23063	22.20139	59.27954	2.05645	3.61474	6.58262	130.57211
8.03375	4.87608	7.81969	1197.48174	1.00000	4.77596	9.66628	3.09640	64.00536	26.36060	33.43443	7.30230	9.08721	40.22257	2.59973	7.36173	7.39347	-5.22126
8.12281	4.20481	7.23680	1141.58280	1.00000	7.66544	5.93981	6.25119	55.04342	57.76153	-2.90055	8.13226	-0.23760	49.67864	4.54480	7.40547	5.46559	-79.00453
8.56367	5.72318	7.32644	1092.39473	0.00000	7.89734	9.42085	8.58434	36.71359	56.63560	32.42067	8.41575	21.74605	51.87195	5.33364	5.20229	9.70886	-104.22884
6.91548	4.17244	9.49398	1186.61285	1.00000	8.84766	5.89285	6.12142	28.06257	44.71525	42.7	7.22173	14.99004	39.27946	2.35624	8.79524	4.84064	27.25
8.20007	5.24427	7.35709	1100.65578	1.00000	6.69325	8.39631	11.37759	63.46825	58.02249	27.52948	6.08939	5.83101	39.10241	1.37191	6.21145	6.52791	68.75915
8.10529	5.80334	7.33265	1090.78779	1.00000	5.49013	10.30575	9.40655		56.60902	51.4781	6.15368	11.56051	49.92400	1.98953	4.32516	5.88329	57.3552
6.52450	3.37456	5.06687	1150.35260	1.00000	6.06573	8.27355	4.25548	56.64842	57.48672	14.95472	7.18576	10.71633	23.74700	1.70988	7.33612	7.61789	120.89694
5.10167	6.58703	6.78345	1068.68766	1.00000	4.91478	7.15875	9.36060	44.34471	47.44031	59.33333	8.73309	26.39421	57.99998	6.56067	6.13529	7.33935	18.28333
7.69343	6.48581	6.01721	1065.09349	0.00000	8.22560	7.71029	9.18017	78.10713	51.03626	40.87363	6.92348	24.79815	62.04265	2.17838	10.46690	9.67712	14.34085
6.15946	5.54494	6.17382	1050.66778	1.00000	5.32277	7.15516	6.17985	58.91136	28.10015	55.39485	6.71860	3.76854	44.61379	2.36112	5.53181	7.43854	43.83992
9.07881	5.81962	8.06584	1126.07691	1.00000	5.56568	9.40602	7.53740	57.49854	49.73366	57.97472	5.64951	4.41157	68.19174	1.31218	4.72573	5.75241	33.2525
8.35393	7.36361	6.90140	1168.35931	1.00000	6.57741	7.96905	10.10060	49.02390	54.57738	4.73245	7.83778	8.56210	35.31549	3.65680	7.28008	7.54730	-74.26419
6.64497	6.14431	7.55789	1175.51689	1.00000	6.79346	8.22744	8.27618	40.45502	64.02886	57.14369	9.17124	4.64772	42.77345	9.01433	6.81730	8.66609	-2.09814
7.37098	9.17121	8.86662	1134.18440	1.00000	4.63282	7.62008	8.15638	51.08227	58.50947	47.83333	7.94109	12.72114	42.79220	3.51732	6.27590	7.13014	59.6
6.86868	9.24252	6.32817	1086.12905	0.00000	5.80902	7.68436	4.18959	67.12377	40.76716	52.61131	6.53088	19.56554	59.05602	1.63012	8.94601	8.26883	13.31783
9.19542	5.66371	7.82586	1131.29830	1.00000	8.37484	7.76075	6.58907	66.63026	60.29045	16.0567	7.00858	0.59228	65.19229	1.38243	7.93995	5.97374	103.65309
7.97170	5.16794	7.38254	1196.39176	0.00000	7.51216	8.58991	9.48428	56.53208	28.64053	43.1122	6.54171	6.75906	50.05396	1.33008	9.92925	9.87930	12.38878
7.72815	3.78037	7.95361	1159.64211	0.00000	7.89061	8.49034	6.09996	54.00919	40.23105	41.24264	6.13953	1.44578	46.19824	1.34541	6.59363	7.69510	16.50104
7.93483	4.09674	7.07140	1082.01701	1.00000	6.57235	8.68512	9.25450	59.27741	34.06730	31.20176	8.66881	19.45980	49.49566	6.36753	5.72955	6.31379	29.91582
5.86174	3.94937	8.56276	1068.20495	1.00000	5.13255	6.68205	3.45741	46.09807	43.29729	5.90702	8.74663	4.25823	73.59427	6.48467	6.41333	6.92933	116.10146
7.08278	2.97252	7.46925	1066.67237	1.00000	6.87752	4.56920	3.83536	35.29338	43.12521	-25.42944	7.97507	17.82772	41.16487	3.84654	5.39789	6.31114	-50.00639
8.32564	7.41086	8.25427	1134.85679	0.00000	5.78980	6.53983	6.52990	43.43058	28.75138	58.63667	7.12002	9.45323	48.40887	2.78692	10.14729	8.36209	59.80222
8.20517	5.38505	9.59380	1106.60349	1.00000	7.49181	5.79482	4.80256	61.82643	68.62593	41.41204	7.66750	27.67689	52.42332	3.00999	8.14942	3.83598	2.18247
6.75891	6.23931	8.11687	1087.20321	1.00000	3.92369	8.46486	4.14361	64.18632	38.29214	53.38333	8.18737	23.66086	27.78109	4.24410	6.71164	6.86441	-0.76667
8.57185	5.26783	7.18364	1170.71978	0.00000	10.15432	9.51533	9.48743	58.69623	59.59091	33.45122	6.85991	16.48226	73.86176	2.60386	7.31440	9.77890	-86.99666
8.56960	6.85451	7.42850	1094.76468	1.00000	8.65896	9.30197	8.63707	57.22670	41.09054	41.09246	9.40800	22.57359	38.44411	11.01712	8.49117	5.80571	45.36561
6.02613	6.41391	9.46938	1142.44729	0.00000	11.24557	10.07454	7.75325	51.13102	38.42625	33.03699	7.36712	23.64104	76.15305	1.65745	8.52681	8.29116	-117.29198
6.88474	7.70080	7.59164	1189.75958	0.00000	10.90101	9.62759	7.27335	16.08447		8.43333	6.34481	9.09227	63.36946	2.03446	8.70055	8.09185	99.96667
5.98708	4.60702	7.03259	1114.34371	0.00000	5.57035	6.25326	5.41382	37.43475	44.87441	1.6561	6.85883	24.85587	45.77737	2.30886	8.72910	8.12668	103.6032
5.41156	7.38741	7.22934	1125.23184	0.00000	7.94233	7.41397	7.99765	50.13851	30.08717	30.16688	6.83473	24.22492	29.03217	1.82133	7.98489	8.71157	-96.39774
7.90894	4.51496	6.62470	1194.11827	0.00000	6.23487	9.65807	7.06595	74.05667	52.55620	9.6531	7.55275	10.23905	45.75406	1.73722	7.37147	9.18876	124.3697
6.25286	5.51139	8.91307	1120.77450	1.00000	6.92708	7.21774	6.75564	61.26673	41.48583	35.20889	8.37322	12.52186	65.14252	4.42111	8.29144	5.54745	111.73861
9.56044	6.43055	7.55201	1139.61203	1.00000	5.88493	8.83109	5.13944	47.09659	45.35819	54.39635	5.76962	12.43544	47.76041	0.93219	5.33834	5.85533	24.04142
8.86691	6.40417	7.33831	1187.55884		5.13762	8.38586	6.19100	60.58333	54.33889	37.56667	8.12352	4.26321	59.16231	3.44327	7.27288	7.36704	140.11667
8.00766	2.26068	7.32511	1109.23130	0.00000	8.20760	4.93802	6.03286	68.18561	56.90319	36.61033	9.98455	9.60025	51.00965	19.49248	7.88566	10.69292	-88.31476
9.27769	5.55345	8.76257	1147.98073	0.00000	5.99519	7.04750	8.71069	48.54919	35.57666	54.84444	8.91338	18.34152	64.71660	7.67354	8.42151	8.62871	38.16694
6.63042	3.94739	7.49157	1155.84138	1.00000	7.99718	12.13046	8.39772	62.00359	49.51652	35	7.57901	10.41788	45.11940	3.56163	6.13046	5.10712	136.51667
7.10291	5.92590	5.72008	1056.00159	1.00000	6.38341	6.02710	7.35735	72.23080	41.99070	0.49113	6.47192	9.05045	47.12346	1.77089	6.38570	7.67933	29.47306
5.84454	4.83314	7.70769	1058.14765	0.00000	7.63789	6.56719	4.59677	49.85663	38.01874	10.7375	7.40028	16.33961	44.39771	2.73572	9.36748	10.27190	122.9666
6.98489	5.41937	7.17785	1171.88165	1.00000	5.70193	8.48343	6.17045	41.52855	58.46830	35.72917	7.52366	18.83085	55.65683	2.98111	7.80956	7.01540	10.58082
7.41039	2.71153	7.52095	1165.72914	0.00000	6.44119	9.05716	11.27420	40.50903	50.79927	42	7.18365	20.26112	38.27168	2.65869	8.39838	10.25680	21.32778
7.78416	4.03901	8.38130	1051.61461	0.00000	6.11467	8.92028	8.79182	47.05124	44.54205	19.32932	5.34873	17.34587	29.51769	1.67050	8.78756	9.74219	-98.1664
7.79626	2.52407	9.86330	1125.39180	1.00000	6.28490	9.62535	8.70333	60.54383	48.65118	40.92298	6.55026	15.87006	49.56788	1.92804	4.80613	5.85123	14.30935
8.67450	8.95696	4.76286	1181.12418	1.00000	5.38953	6.51914	8.97768	40.62452	58.77825	35.50056	7.10376	-3.47390	54.40614	2.45755	7.49740	5.38134	117.63083
7.28280	6.05668	7.26994	1163.01683	1.00000	4.74368	9.81330	5.44457	60.13994	36.44283	33.78333	6.27591	10.62278	57.19041	1.79280	7.55692	6.85672	114.51667
5.95467	5.93295	7.02116	1108.25501	1.00000	4.82672	10.46277	9.84880	39.78170	38.20281	29.53885	8.80618	5.57854	67.91476	6.70794	3.86287	5.76535	-95.44744
7.88438	5.41173	8.38529	1078.70700	1.00000	5.69232	9.21455	7.77680	48.88012	43.43502	13.73417	6.70514	20.71740	58.61350	1.79568	5.16862	6.85868	-89.71472
6.36853	5.10769	6.48397	1057.75589	0.00000	8.73904	7.68528	10.25685	75.94872	58.95152	53.49389	8.73273	-12.63603	51.34832	6.64162	8.69566		-1.29243
7.33602	5.46788	8.19112	1187.34639	1.00000	4.67726	9.64621	5.55260	69.76380	32.25400	50.74497	7.95287	18.26807	33.33576	3.35774	7.92481	7.66565	3.20639
6.73189	5.97595	7.42420	1105.24054	1.00000	5.20553	10.10987	5.34346	36.28825	45.22544	36.81667	6.19082	10.95651	59.11221	1.93544	9.04862	6.93621	117.81667
6.70458	4.73663	7.05782	1070.44931	1.00000	8.33095	8.92934	7.96123	38.97122	34.59586	10.58806	6.70323	10.96888	76.30969	1.95365	7.18923	6.45743	77.24779
8.72056	5.09545	7.78995	1174.73941	0.00000	5.34605	6.30954	9.74048	60.78191	39.10879	42.7392	7.10222	20.78179	29.15941	2.51646	7.97639	9.22126	-84.62081
7.63818	5.02215	6.79429	1109.13198	1.00000	6.34552	9.16146	9.43162	51.21623	48.24512	41.77583	7.59184	12.40512	59.64442	3.22432	5.75801	5.32615	140.73667
6.54827	5.75235	8.75224	1159.59563	0.00000	3.07379	3.15795	11.54187	51.92133	48.39026	19.21667	7.60589	8.18303	68.08783	2.87155	10.13229	4.47097	73.08333
6.55270	8.22629	7.75399	1085.47950	1.00000	4.65575	9.22907	6.01901	57.43315	36.85007	-26.22861	7.01708	23.18672	61.85624	2.37834	8.99013	5.62649	-52.67056
7.17113	6.86582	7.33559	1153.18364	1.00000	7.66720	9.66957	6.44243	31.92330	56.25189	38.68712	7.46688	23.35802	68.05404	2.94266	9.93688	4.42866	-4.10734
5.90649	6.26488	6.88088	1180.77570	1.00000	7.62154	8.90792	7.44275	45.41529	42.68644	47.30997	9.46937	12.46839	42.40797	12.15437	8.23441	6.63363	8.52462
7.02949	7.00920	7.42363	1141.97967	1.00000	6.17057	8.59462	5.17400	56.88446	57.61716	13.70167	7.19355	18.53799	30.09628	1.86717	8.39532	5.21274	-89.10944
7.53124	6.45382	7.08049	1139.43094	0.00000	5.74730	6.47368	6.66258	38.98961	65.30241	31.12406	7.07642	20.75581	58.22453	2.47880	9.33240	8.37202	-97.90308
7.39226	5.36849	6.40464	1168.39375	1.00000	6.06075	6.39880	4.81423	30.10412	49.13989	-13.7804	6.00720	12.13376	50.89481	1.39437	7.83426	5.37035	34.4587
7.69697	4.54257	6.96070	1071.49002	1.00000	6.80115	10.57095	10.59762	46.29186	18.69747	-17.74431	7.16249	38.79967		2.49837	5.17990	5.21717	-48.62789
7.50951	8.86633	8.47558	1115.11458	1.00000	4.61249	5.73137	9.00930	50.96801	20.42915	55.8736	5.80788	15.58403	47.66394	0.68167	6.49788	7.02155	85.4265
6.92096	6.02174	6.92804	1061.99342	1.00000	6.61666	9.54820	7.09899	40.25941	34.75683	6.95194	5.37606	35.17293	59.31329	1.15006	9.11017	6.50052	121.96361
7.55579	5.86508	7.42316	1176.79379	1.00000	2.28042	8.19788	8.79346	34.56255	43.45570	39.96348	8.67615	24.24745	49.67425	6.67160	2.44014	5.01511	-4.83076
6.41770	4.36862	6.45207	1136.52020	0.00000	6.59676	7.40212	10.42472	68.21328	54.95230	40.58654	7.25932	22.22438	46.58062	2.60779	9.22465	8.82877	-122.39168
8.55733	7.63510	6.15312	1086.47916	0.00000	6.05492	7.14106	5.77426	55.16928	58.32783	46.23899	6.03973	21.44143	28.62370	2.14748	9.88406	9.60253	-63.13414
5.31469	6.25425	8.95262	1070.94154	1.00000	6.69996	10.07078	6.99827	45.97535	47.61620	48.79325	8.02412	20.02015	39.94430	2.73918	10.19262	5.85087	2.29275
6.54862	4.49106	7.19100	1115.52973	0.00000	7.18993	6.34703	4.63901	44.91457	54.57637	5.30383	6.43592	8.39790	53.49115	1.57537	8.80266	9.72971	-1.98956
5.57244	7.26320	8.12863	1099.75293	1.00000	4.57748	9.35967	4.95721	70.53545	37.52801	41.48199	6.51887	19.29030	54.08284	1.73061	9.15557	6.13400	-81.79819
6.26076	6.31623	5.86054	1158.56443	0.00000	8.20644	8.68433	8.68254	35.45296	31.47934	6.95194	7.29344	6.70101	45.91281	1.98317	9.95767	8.69767	121.96361
