CO	Pb	O3	CH4	CFCs	H2CO	SO2	latitude	PM2.5	TEMP	warning	longitude	C2H3NO5	PM10	PAHs	PRES	NH3	NOx
7.98946	43.59450	9.21447	7.45607	51.04037	82.67688	7.24790	6.25947	7.75755	27.41254	0.00000	102.05461	0.16091	8.86146	9.64997	1167.97336	5.42315	8.14098
8.12760	50.89922	8.44283	7.77317	41.59370	53.40065	7.10112	37.30553	4.78243	4.74408	1.00000	120.82747	0.04359	7.02082	7.71301	1152.58120	9.77468	4.57956
10.65012	43.04187	5.03402	8.80087	58.80765	80.76529	9.91066	7.65649	7.80112	-1.67844	1.00000	4.92235	0.05500	6.67686	5.97319	1082.54468	7.09838	8.33537
8.38632	37.59888	9.69156	5.78247	43.61720	92.53777	9.81267	52.47774	6.89310	33.07553	0.00000	10.5511	0.09501	8.30107	8.71072	1119.58496	9.59851	7.80458
8.00339	29.96489	10.04573	7.86825	46.82025	32.14208	10.00719	23.5654	6.66560		1.00000	119.58627	0.01520	6.46842	8.31621	1131.75315	5.90631	9.31395
8.35604	51.41435	5.38412	8.03176	59.72281	68.27405	9.37668	37.51803	6.83029	9.63188	1.00000	15.00913	0.07355	7.52467	9.98931	1058.91290	7.90800	7.71155
8.75855	48.86722	10.53555	7.46219	45.49001	30.69384	10.59319	54.58048	6.76869	18.08911	0.00000	16.86194	0.28520	9.43005	7.98381	1109.88672		9.73608
9.34573	60.17495	7.62031	8.06882	51.32471	67.24523	6.36347	38.68712	6.47050	18.82959	1.00000	-4.10734	0.04185	6.05712	8.47440	1107.02556	9.78720	6.47890
8.90602	68.92892	10.23766	8.75711	74.95554	67.25328	10.70831	48.98333	6.34279	19.48063	1.00000	2.61667	0.04661	4.69501	5.86206	1141.13270	6.98557	9.41267
6.88383	66.14368	8.07877	8.65572	79.73432	48.48377	11.05005	10.66668	6.27676	27.59247	1.00000	-61.51889	0.03771	6.28302	6.19735	1085.86508	6.44237	10.56610
7.27661	75.94699	7.22663	7.77450	71.03970	66.60149	9.57691	48	7.41811	14.36127	1.00000	-4.1	0.14153	8.47994	9.16256	1134.08230	10.85017	3.41112
8.26488	37.29800	8.35264	7.73914	52.20972	34.38779	7.51886	40.60538	6.34950	13.76683	1.00000	-73.75513	0.09784	8.25046	6.62931	1193.20487	10.10651	3.08826
9.59396	56.07824	10.04732	7.67090	55.59708	70.44171	11.57173	-22.9	7.78756	3.84846	1.00000	44.53333	0.02639	4.88363	7.69680	1131.46572	6.52984	10.78382
8.31098	57.08048	5.38989	6.83877	51.60136	55.59284	11.78665	37.71715	7.35028	33.34397	1.00000	-122.40433	0.71211	10.48251	6.87872	1083.16302	9.10688	5.30686
7.87680	49.95331	6.79558	5.93825	53.27491	48.67238	7.15541	45.9836	5.24563	9.48108	1.00000	12.70038	0.09100	8.04615	7.79527	1077.29452	5.13405	8.28192
7.68753	63.84136	6.85465	5.07909	62.62257	48.17209	8.09619	6.8485	5.43218	15.90869	1.00000	3.64633	0.18841	8.99611	6.98996	1165.41584	8.71012	6.68797
8.09481	67.91187	7.49351	7.52353	69.42024	49.65653	10.87631	21.53889	6.59956	11.11651	1.00000	71.57737	0.04050	6.09734	8.84297	1120.79674	6.74358	10.85091
6.68757	75.81967	9.29843	8.09018	61.79802	26.25312	9.35415	-11.48472	6.91296	4.03551	0.00000	-37.93278	0.69435	10.45164	8.25411	1152.48567	7.63058	6.86784
8.28954	27.42501	9.30940	9.35126	51.59365	50.56270	8.50105	-7.0981	4.77726	15.87185	0.00000	109.3243	0.06556	7.07119	7.55359	1136.78353	9.99374	7.98250
10.34974	53.44671	9.39283	7.97753	53.93712	47.40328	11.56693	59.37722	5.17153	26.45753	1.00000	28.19028	0.04050	5.96155	7.96167	1142.41148	8.71455	9.68533
5.98132	41.35635	10.16177	7.32625	47.73810	48.60965	9.76456	43.1122	5.97303	8.85923	0.00000	12.38878	2.37876	11.69686	7.49852	1108.79874	7.22695	8.52418
7.07052	69.80434	9.19345	7.63233	47.43898	68.81888	8.09337	-6.8048	5.71973	14.08988	0.00000	110.8405	2.73533		6.19762	1185.12075	6.84712	5.41748
7.07227	51.73747	10.13260	7.90150	42.92512	38.48581	8.30334	40.78206	7.74042	10.14715	0.00000	72.34424	0.05715	7.47955	6.76888	1093.57433	6.35706	8.20066
7.64188	44.28916	10.27828	4.50139	52.37874	53.39287	10.37352	14.8361	5.96940	10.08519	1.00000	120.97844	0.04907	6.98205	7.16935	1053.97119	7.08936	9.07101
8.44531	54.49660	11.25599	8.37109	30.91021	45.84143	6.38994	57.30185	10.05540	6.50496	0.00000	39.85331	0.08400	8.20119	8.37925	1063.42515	6.62029	7.41019
6.99579	66.99736	9.62449	8.43817	54.22696	41.17502	9.68392	35.72917	5.37049	11.01376	1.00000	10.58082	0.16520	8.94333	7.47507	1105.81521	5.62329	8.72818
7.06120	55.33935	7.44225	8.71887	54.90016	28.80086	6.19044	43.48961	5.55109	11.79934	1.00000	-8.2194	0.07609	7.83160	7.42907	1127.91215	8.89107	7.05094
6.69038	61.13078	11.96321	9.82319	57.81769	44.18771	4.94748	38.91817	9.36774	0.23623	0.00000	-78.19444	0.15753	8.75387	9.52164	1189.98663	8.77746	9.43707
7.67613	49.27429	8.74607	6.93151	41.11921	28.74224	7.97011	52.31333	4.20760	15.63260	1.00000	6.92917	0.06122	6.73902	8.03692	1075.76009	6.35390	7.35474
7.52051	60.66347	9.77755	5.72011	50.46943	43.35565	6.32175	43.83125	9.98478	20.14420	0.00000	5.03586	0.21361	9.20883	7.20286	1193.94029	7.26244	7.37553
6.87156	52.48409	9.18830	8.17845	56.53232	55.15850	9.47842	33.93113	7.72361	27.35677	0.00000	-117.54866	0.05535	7.62327	6.20748	1068.37255	10.62910	6.96172
7.22908	46.85257	9.40181	5.76852	53.46944	64.57807	10.11153	42.7392	7.25315	-4.89169	0.00000	-84.62081	0.05504	7.28555	4.86998	1136.78961	10.20139	9.07481
7.96564	58.59139	9.80497	8.23371	39.66237	67.84007	7.21018	68.79833	9.19057	30.72692	0.00000	16.54165	0.09112	7.75841	8.37150	1084.73327	6.63448	8.69225
6.80738	36.60779	8.68173	6.61552	48.66203	47.73431	8.43427	-31.95224	6.29161	8.98925	1.00000	115.8614	0.08942	8.00098	6.40195	1196.97654	7.06882	8.76778
9.10491	38.56207	7.74235	7.66683	67.38990	60.91178	6.92548	6.03333	7.57808	5.96225	1.00000	37.55	0.03471	6.36413	8.96776	1095.22912	11.58394	4.35569
6.10401	45.57424	7.02331	6.25845	36.74647	56.50987	10.48816	-8.76194	7.32377	11.24656	1.00000	-63.90389	0.05068	5.61451	8.58100	1141.63284	7.20568	11.15329
7.81034	48.91466	9.87431	8.46993	27.24382	59.75761	9.72920	42.55308	7.15869	20.92264	0.00000	-87.93341	0.03108	6.65146	8.64247	1155.23252	5.28416	8.02334
5.58783	56.05418	10.19016	9.67807	52.68508	15.47747	6.33237	9.82564	8.84044	13.52188	0.00000	78.25795	0.15511	8.78607	7.82178	1188.55972	7.49900	8.84270
8.56544	41.23645	8.84700	7.50283	58.64550	48.50588	10.25863	27.92333	7.21542	13.57537	1.00000	118.53333	0.03334	5.24631	7.91263	1061.46466	7.07698	10.19971
8.12982	51.46072	9.06106	6.40046	63.31902	34.85671	6.67844	-22.53722	7.36929	15.01368	0.00000	-42.98194	0.17000	8.89385	7.84299	1154.04317	5.66005	9.98224
8.95789	46.04735	5.03615	6.71969	47.15634	55.74706	7.52836	48	7.71426	-5.90111	0.00000	-4.1	1.18286	10.96845	9.23700	1066.26814	2.92469	7.88574
8.30314	59.63327	9.87386	6.68325	60.64225	77.97147	12.89185	11.15583	9.03863	15.32761	1.00000	42.7125	0.03137	4.82819	7.52796	1097.02750	6.06508	12.36050
7.62463	51.12253	9.67327	7.68764	56.87558	53.58421	10.08330	46.51872	7.76566	12.24773	0.00000	86.00214	0.83220	10.62038	8.99360	1196.45055	7.80449	6.62078
8.60941	60.56319	9.35207	7.73773	62.86006	42.89766	5.85612	39.00622	10.19601	9.30476	0.00000	-77.4286	0.12178	8.44623	7.80676	1062.42349	5.78873	9.55334
8.80366	68.73815	8.43213	8.72031	56.86800	61.09256	7.97870	40.58654	5.82208	5.54124	0.00000	-122.39168	0.29763	9.54747	8.20723	1198.79666	8.27934	3.72593
8.03642	46.74617	10.04924	9.39748	57.41213	62.56410	9.87676	35.6803	6.46164	13.15576	1.00000	51.0193	0.07336	7.73353	8.94803	1132.01589	10.77953	9.58191
5.79836	71.83132	10.79322	7.00441	58.09148	38.71419	5.16713	-21.41222	11.13549	23.70748	0.00000	-42.19667	0.15139	8.83866	6.92075	1199.78333	8.06674	8.49500
9.40891	54.29589	5.98702	5.51339	42.84510	43.13594	5.83333	44.99012	7.90876	13.53535	0.00000	-123.02621	1.48207	11.22288	7.53413	1109.30103	4.93750	9.63589
7.05123	52.92981	9.18439	6.06071	61.51558	48.87613	8.53056	60.18427	5.20113	2.53972	1.00000	24.95034	0.10073	7.75604	7.15659	1139.49515	9.26762	6.03347
7.76048	54.72032	9.18023	6.82189	48.65975	58.91357	10.22899	23.1959	7.71175	11.01180	0.00000	86.51499	0.14314	8.62211	7.22292	1120.90139	9.76160	8.30597
8.54062	51.98780	8.92561	7.49401	42.44133	67.22639	5.80087	38.13708	9.33084	22.85229	0.00000	41.00817	0.36749	9.73171	6.10266	1116.42400	5.94415	8.18027
5.92843	34.15211	7.97598	6.36729	60.92099	54.69803	6.12355	38.91817	4.06390	39.52287	0.00000	-78.19444	0.09856	7.98730	8.33777	1151.78276	9.85695	7.59836
7.24861	60.73329	6.21113	7.91280	23.28597	54.26775	6.09840	-12.91667	8.36878	20.80134	0.00000	-39.25	1.38857	11.15024	6.33686	1085.32135	4.83906	8.72197
7.72728	27.19120	9.11922	6.01947	39.22799	53.79308	10.28704	42.67164	7.54890	-1.16767	1.00000	14.01481	0.04072	6.62765	5.02297	1143.98379	5.31102	10.36573
9.15909	38.00449	5.12504	5.59232	61.72568	89.35766	8.95348	49.88307	6.20036	28.87827	1.00000	-119.48568	1.17630	10.98304	7.68054	1095.45285	7.70122	9.47022
8.11295	73.94521	9.05132	7.70759	39.54407	77.11181	9.73805	36.65	6.51954	11.92725	0.00000	138.31667	0.05621	7.19970		1060.38538	9.35214	6.88073
7.60605	81.39334	6.15651	7.32480	49.92692	44.17302	9.03407	41.55947	5.34384	8.62129	1.00000	14.66737	0.69997	10.43880	9.07342	1155.72902	6.94409	7.62902
7.99300	62.74122	10.02811	7.29599	70.48366	61.27725	7.66668	38.68712	6.89737	27.36407	1.00000	-4.10734	0.05345	6.49191	8.60034	1168.79133	5.76664	8.03017
6.18882	68.33590	3.76971	9.36555	40.18074	52.80505	12.74588	14.8361	9.05528	1.69167	1.00000	120.97844	0.12990	8.45004	7.42981	1188.85781	9.14362	6.96312
6.92837	68.81367	6.92840	8.46357	58.36237	63.07144	7.69789	41.15376	7.07125	14.16212	1.00000	-87.88754	0.27689	9.47041	6.88469	1090.29644	9.34004	5.97734
	53.52561	9.03020	5.86642	54.94604	60.37062	8.70010	40.85158	6.90685	3.28760	0.00000	122.74754	0.02450	5.92654		1171.43557	11.83625	6.59774
7.39643	58.69284	10.10340	6.84669	57.56769	13.38997	9.90158	53.5942	5.21029	12.80163	0.00000	25.8191	0.06120	6.87245	8.17557	1131.35136	8.63616	9.31261
8.44272	65.04200	5.43358	6.86734	58.79011	39.52104	9.90146	13.70727	5.35558	0.87640	1.00000	9.15013	0.58967	10.29540	8.57806	1146.92368	8.42614	8.11463
9.23760	68.27630	7.06626	7.85969	69.12891	49.18290	8.34959	37.51803	6.67296	7.39398	1.00000	15.00913	0.31485	9.56482	5.14392	1199.52162	9.64270	4.22557
7.32804	57.54220	7.31964	7.47800	50.33235	51.79807	9.08351	-7.76667	6.52486	15.74063	1.00000	35.7	0.38157	9.80087	7.16438	1110.24787	9.25302	4.28585
7.67007	51.75447	11.33952	7.04164	53.17279	51.31473	12.01458	24.81757	7.97492	33.60915	1.00000	84.63445	0.02572	4.36607	7.79901	1073.27791	7.34154	10.58620
6.80353	53.12378	8.14255	8.42301	41.82258	52.66368	9.89733	53.5942	8.27670	2.10356	1.00000	25.8191	0.03814	5.35960	8.81656	1187.05773	5.92500	10.85314
7.24413	51.13860	6.71782	8.53732	63.59368	40.25868	10.93581	40.72586	4.91277	-2.31629	1.00000	8.55552	0.18558	8.99664	5.96531	1087.41500	10.51078	4.49148
8.98145	45.38321	12.75596	6.82842	56.36505	29.95481	13.01786	37.73222	6.91259	14.97735	1.00000	115.70111	0.06322	7.65178	5.57062	1079.58870	8.32768	10.15244
9.14379	35.64130	11.27294	7.63231	61.39132	49.03321	4.78708	33.92866	11.42513	11.39887	0.00000	-6.90656	0.27778	9.43229	7.62143	1135.28013	8.60147	7.19694
6.77829	41.74706	5.42579	9.78079	33.71752	59.70346	10.99400	37.73222	6.42073	31.77956	1.00000	115.70111	0.10907	8.36924	6.52858	1195.73148	7.12099	7.14233
8.17949	39.21393	8.68870	7.89357	40.86642	50.84024	8.90211	46.23899	7.50261	20.32121	0.00000	-63.13414	2.55214	11.76822	6.77100	1071.55500	8.74952	6.61881
6.73739	40.69935	9.48730	7.71118	44.37375	66.38055	10.57164	40.34912	5.37835	15.67695	1.00000	-111.90466	0.02123	5.67010	8.36908	1171.76830	8.47975	9.14156
6.60590	75.21662	8.56958	9.51124	52.28427	57.75965	8.73101	45.51667	6.45522	20.09120	1.00000	4.86667	0.03881	6.39493	8.42506	1071.79055	7.36039	9.00825
8.91835	86.75911	10.35988	8.73941	47.70753	62.83804	6.54597	36.20829	9.12004	18.65442	0.00000	-115.98391	0.10363	8.19431	6.95814	1150.77855	7.10391	8.27559
7.85275	60.87005	8.67113	8.50710	44.54731	31.04771	9.08292	32.54044	6.99050	19.88315	0.00000	-82.90375	0.05599	7.35557	6.99372	1165.51474	5.13881	8.74049
7.59848	38.06879	7.06625	6.57230	53.10732	46.70519	7.44177	48	6.83571	13.92114	1.00000	-4.1	0.30437	9.57264	8.35650	1186.70065	9.77780	5.68843
6.95278	69.20305	9.05008	5.91548	56.52827	53.98711	8.08818	50.71229	6.89365	15.90981	1.00000	4.52529	0.03504	6.89029	6.63216	1132.15059	4.62475	8.74890
7.88905	43.38171	9.09790	6.88558	57.49326	52.55499	9.29646	51.84819	5.66634	16.19240	1.00000	1.26738	0.02368	5.08715	7.24687	1078.92460	6.57999	8.70655
8.27981	41.24070	6.88712	7.48123	60.26285	33.85255	8.21596	50.82882	6.00679	13.15332	1.00000	-0.32247	0.13591	8.62762	8.52200	1087.74908	10.28827	7.06567
8.07665	56.03842	8.07504	6.99710	59.50706	40.54991	5.67601	41.9001	8.57039	23.52846	0.00000	-71.08977	0.50245	10.08113	6.28213	1192.32124	6.33153	9.64079
9.31523	51.72277	8.13689	7.54313	36.10259	55.73922	6.75152	43.50891	8.10695	36.95305	0.00000	16.43915	0.09702	8.02033	7.63904	1115.29383	5.31010	11.19132
6.70680	65.45363	9.28578	7.82642	34.93367	33.78723	11.49785	38.91817	6.71194	16.35531	0.00000	-78.19444	0.01771	3.62445	8.26394	1102.50792	8.08980	10.42229
6.65595	44.97758	7.97298	7.10290	56.32196	52.80282	8.10011	40.87363	5.52289	-9.16792	1.00000	14.34085	0.04550	6.80131	7.30050	1127.59091	5.89000	8.45211
7.97974	58.17853	9.50862	6.95604	46.46506	45.17336	9.39894	15.72892	5.51704	17.26272	0.00000	120.57224	0.21233	9.10331	7.62445	1186.05846	7.10471	7.24965
6.62855	56.70012	9.66349	6.96671	62.50527	44.96735	9.91649	36.61954	6.88700	11.31335	0.00000	4.08282	1.23025	11.00851	7.84809	1061.04572	8.92377	8.83619
8.50478	66.60600	6.04607	6.75151	62.88217	41.11048	9.78052	41.57439	6.69308	6.74289	1.00000	24.71204	0.04797	5.53012	8.76840	1104.56818	6.88635	10.83055
8.63316	70.70125	8.58883	10.13042	56.32902	61.55858	9.09832	41.8542	9.06130	28.86349	1.00000	-87.66561	0.02873	4.84369	5.05088	1077.06848	4.83759	10.60592
8.59586	55.19500	9.66868	6.60978	48.84927	63.89804	6.35681	52.61131	9.07784	20.48630	0.00000	13.31783	0.41102	9.88209	8.27443	1057.50015	5.69421	6.20739
7.87980	49.54959	8.30186	6.99883	49.29384	53.34599	7.95603	10.15031	7.57076	16.42537	0.00000	-73.9614	0.10591	8.02895	8.97104	1093.71055	5.38180	9.78928
8.16853	59.64647	6.23190	7.60948	54.70268	67.72524	9.86014	-8.99167	6.63222	9.51364	1.00000	125.21972	0.16608	8.90376	7.69872	1075.04756	8.41656	5.53410
8.15963	50.51888	5.98049	6.87645	17.12466	48.01969	7.21192	-7.51611	7.36869	20.86868	1.00000	109.05389	0.24607	9.33350	7.82975	1190.49772	8.63861	8.90073
6.17822	56.69728	7.09265	7.57344	59.97421	63.34329	6.97205	25.87972	5.41522	2.74198	0.00000	-97.50417	0.21817	9.28516	7.72343	1165.60280	9.75610	2.92778
7.96911	82.09050	9.92223	7.40675	31.52549	47.08322	9.22570	4.94273	4.45673	14.80878	1.00000	15.87735	0.03947	5.98034	8.77604	1180.03293	7.58190	7.67797
7.74671	37.67425	8.78164	8.85748	15.95698	43.04831	5.89173	36.72544	6.12863	4.46669	1.00000	3.55665	0.11333	8.10595	7.64293	1070.05384	4.58285	7.16158
8.00421	58.79045	6.16185	7.25315	40.34727	60.24289	11.02905	50.80904	6.64142	6.30707	1.00000	8.77069	0.09606	8.20457	8.34657	1112.01366	8.70910	3.44420
7.90190	39.62913		6.77724	51.98944	63.44142	10.12284	44.85278	7.61757	19.92853	1.00000	65.50917	0.06717	7.50400	8.43735	1061.14555	5.60578	9.74109
7.10868	53.50833	9.67243	7.96560	24.61412	64.59452	7.47203	44.99012	7.50142	10.14177	0.00000	-123.02621	0.05591	6.75817	6.68151	1086.33047	7.07096	11.52815
9.39257	59.47558	9.32386	7.64839	45.90629	83.61020	7.12251	37.56667	6.31514	25.10546	1.00000	140.11667	0.04439	6.80842	8.04085	1123.34336	6.05187	7.68736
8.93391	57.24438	6.16932	9.42552	22.00750	58.97769	6.33051	11.84962	2.96788	18.90691	1.00000	-86.19903	0.05751	6.90265	9.03143	1188.22326	7.45867	6.73074
7.20307	43.86172	6.12863	7.23042	45.65484	56.64608	9.37277	-4.5833	8.13335	29.70592	1.00000	15.16554	0.53814	10.15419	8.48561	1112.50376	9.94385	4.74238
8.53294	58.88830	6.14776	7.07787	48.88380	49.59859	7.33451	42.55308	7.21696	14.95571	0.00000	-87.93341	0.13716	8.65677	7.66377	1176.89088	8.19322	7.80717
7.26549	23.17523	10.36328	8.73521	51.57141	62.19466	10.67143	-8.43333	6.40145	30.98376	1.00000	114.33333	0.04765	6.45383	9.59678	1188.17547	6.59462	9.45072
7.92196	44.28535	9.51854	8.32521	64.27580	39.77258	7.76784	35.72917	4.13737	19.03214	0.00000	10.58082	1.46381	11.21655	8.75587	1052.54873	7.64401	6.09884
8.48192	52.46933	8.17964	7.70615	36.44155	35.33756	8.85127	36.53333	7.24669	9.13710	0.00000	136.61667	0.50003	10.09232	7.84393	1122.93099	7.61913	4.46512
5.35745	60.52395	8.27656	7.79741	46.23351	61.93465	8.02745	35.95664	8.66790	8.24193	0.00000	36.7138	0.06280	7.07233	8.06368	1198.39970	5.52952	10.05170
8.38940	46.52225	10.02965	5.18054	60.20352	59.82530	11.16136	-26.93366	10.34235	15.73082	1.00000	29.24152	0.00978	2.69140	7.13559	1139.79277	6.65700	11.80336
8.72930	33.55882	7.96485	6.62844	71.35070	37.91493	8.34790	33.72255	6.30277	36.21832	1.00000	-116.37697	0.01912	5.26185	8.16276	1153.87829	5.23037	8.97151
8.60213	38.32921	7.58637	9.18913	63.25794	43.02072	6.52973	37.31309	5.15733	11.13710	1.00000	40.74357	0.21695	9.18786	7.98613	1122.95957	8.19812	7.16629
7.56786	70.32991	5.99398	9.03369	40.66871	52.21394	8.09857	33.43443	6.23738	26.81335	1.00000	-5.22126	0.47801	10.05406	6.05062	1105.93068	7.49446	8.15606
7.32738	46.30361	8.00333	8.98425	44.59499	71.47905	8.40215	48.15659	5.80921	2.29961	1.00000	28.28489	0.06716	7.16395	8.05222	1190.61166	5.17198	8.81456
7.38789	39.10128	7.38676	6.45754	53.01097	39.13204	8.39369	39.08367	5.53803	14.34943	1.00000	-84.50855	0.16492	8.71166	6.42680	1054.70135	8.18043	4.47632
7.93904	32.64008	5.52441	7.30889	38.95582	76.71183	11.11311	43.1009	3.73640	23.61723	1.00000	-75.23266	0.70426	10.44343	7.16360	1179.87347	5.84887	9.01722
7.68078	65.77707	8.94622	9.22000	67.76292	68.47027	7.45424	32.54044	7.75249	21.56181	1.00000	-82.90375	0.03381	6.13440	7.59293	1055.96830	5.24111	8.81636
8.52612	45.98280	8.51146	9.31089	68.01796	36.53945	6.72081	39.45621	9.38544	12.36628	0.00000	-77.96389	0.17364	8.89424	9.22763	1089.47682	5.72437	8.77035
8.27458	54.27947	8.89346	8.55507	43.63813	59.14884	7.65127	7.50251	5.74183	14.88640	1.00000	5.06258	0.06045	7.22751	7.68964	1065.20541	6.60910	7.89546
7.53316	64.77699	11.71143	8.04030	58.60484	48.42131	10.61549	33.45122	7.85423	21.08161	1.00000	-86.99666	0.04061	6.32129		1119.70902	5.75879	9.61938
8.19699	50.96585	3.56539	7.75866	59.75044	51.40712	12.06077	11.93381	6.99112	26.40847	1.00000	79.82979	1.05255	10.87473	8.58764	1062.97750	7.11326	8.14049
8.32256	66.33044	9.52713	8.64711	64.36044	32.49755	10.06707	54.39635	3.77647	10.16348	1.00000	24.04142	0.04618	7.27772	5.55657	1085.29900	7.71877	8.07440
7.00434	41.34508	5.28809	7.03365	45.80403	50.47582	11.86542	44.97639	4.49151	-5.18949	1.00000	19.61222	0.22257	9.30267	7.90304	1092.83908	6.28983	7.77123
9.52187	48.38019	7.40376	9.20098	54.57818	49.69267	8.51040	33.41012	6.28579	14.59731	1.00000	-91.06177	0.70051	10.44577	7.28740	1065.48914	9.19535	4.52025
7.77398	39.18600	6.98986	7.84663	43.52205	32.42297	9.47728	18.42745	6.84425	20.63872	1.00000	-67.15407	0.12293	8.42828	6.81476	1078.45603	9.28689	5.00411
5.88183	61.70992	6.72380	7.38354	53.65139	50.94464	8.82494	50.23271	5.81683	20.84514	1.00000	12.87117	0.03287	5.70456	6.28531	1185.63826	6.77254	9.49432
6.57899	62.99472	8.45096	7.60253	64.30898	60.22008	8.09144	18.20854	5.60373	6.03956	1.00000	-71.10077	0.06353	7.64648	7.58154	1147.71969	4.76928	8.35137
8.46632	46.64001	8.95436	6.88602	55.17462	43.17815	5.88165	55.64776	5.55343	-8.70302	1.00000	38.02486	0.04732	7.13927	9.48787	1143.37173	6.27540	6.70078
8.07077	52.94738	8.21664	7.59230	47.56953	37.86981	9.37095	-1.26424	7.37579	4.76327	1.00000	104.09701	0.00686	5.04745	8.10974	1096.18569	7.64532	9.97937
8.06624	46.60275	7.27914	7.90166	56.84335	29.69767	8.12962	34.56861	5.58834	34.91147	1.00000	105.89333	0.05133	7.42768	8.30281	1119.51028	8.99093	5.87310
7.96149	44.19393	6.57484	8.32192	40.43592	46.10963	7.89352	53.83333	5.35854	16.63856	1.00000	-2.98333	0.11045	8.20557	7.16030	1106.18717	7.24660	8.05842
9.32653	52.91395	7.93320	8.19543	42.62935	72.58646	9.19368	35.85	6.59064	19.93079		117.7	0.05484	5.94254	6.98950	1103.12244	5.20999	9.68127
6.61352	47.37650	7.40827	7.37272	51.37223	61.90503	9.65612	15.45144	6.55199	19.10029	1.00000	78.14797	0.03095	6.62253	6.65102	1185.35396	6.84718	10.13161
7.82547	56.75735	10.17479	7.73616	57.00235	43.23391	6.40711	-10.91722	8.97343	5.02747	0.00000	-37.65	0.13223	8.41868	7.97579	1107.22389	6.03434	8.69148
8.64317	62.80675	7.45516	8.78470	45.54108	44.57623	7.36985	53.30972	5.28469	-0.32972	1.00000	83.62389	0.08347	8.06440	8.76321	1173.18420	8.88990	6.24535
8.07262	42.91495	7.43133	7.26756	45.94669	51.36420	7.63965	34.85	4.89780	7.03066	1.00000	117.33333	0.03586	6.29985	6.86536	1155.13082	7.42813	8.01690
8.16600	50.14992	9.78436	6.26129	21.90353	33.88138	8.54973	34.81667	3.52974	8.58076	1.00000	137.4	0.10260	8.04229	6.22704	1131.27471	7.59009	6.90574
8.29096	78.27841	8.58475	8.39979	54.08472	59.60142	5.34155	45.78071	5.42975	14.75562	1.00000	12.84052	0.05591	6.74271	7.43347	1163.05141	9.23333	5.94768
8.31488	86.90423	6.35400	8.68067	43.57491	48.46026	9.16062	-19.72806	7.23315	25.80061	1.00000	-50.19556	0.38559	9.80230	6.86919	1156.63989	9.04660	5.74287
7.85469	38.12566	9.37354	7.82833	41.62008	45.12178	8.33904	40.5576	6.89458	2.90968	1.00000	-74.28459	0.03559	6.68037	4.93880	1177.00868	7.02393	8.68004
6.35820	49.86568	4.98380	7.27061	44.27178	46.34104	11.51176	49.65186	8.40644	28.56189	1.00000	26.97253	0.13241	8.65792	7.82900	1128.68593	10.49483	5.90814
7.07264	60.33392	12.19685	7.55408	43.06806	52.68251	12.10062	40.94065	6.38689	14.40248	1.00000	-73.99681	0.04488	5.45654	7.07888	1140.69595	7.72975	9.48664
9.45301	69.52966	9.28599	6.34910	39.19729	50.36055	5.53123	40.56754	11.07935	10.67388	0.00000	-89.64066	0.46049	10.03372	6.73844	1193.95866	6.64362	6.63776
6.76429	44.02592	7.23193	8.25065	48.67077	75.76383	8.28989	12.1277	6.52561	12.72280	1.00000	78.15794	0.08374	7.72261	7.49312	1067.75989	9.21734	5.35418
8.20246	50.77694	9.69923	7.45935	59.46724	50.85741	9.97313	36.20829	6.47392	9.89912	0.00000	-115.98391	0.08242	8.16563	7.64020	1166.01103	8.84096	8.33269
