PM10	warning	NOx	NH3	Pb	H2CO	O3	CO	TEMP	PM2.5	CH4	SO2	C2H3NO5	latitude	CFCs	PAHs	longitude	PRES
7.82580	0.00000	5.98610	6.73955	66.02590	70.29258	6.75329	6.94673	13.74876	5.98193	8.64990	6.77503	4.98625	55.62047	54.64926	8.89879	37.49338	1130.29398
7.18597	1.00000	7.22792	10.40483	62.49060	62.81495	7.07795	11.90192	16.03795	8.42691	12.85452	9.87455	3.89608	48.35693	58.52194	8.55315	10.98461	1064.20044
7.13747	1.00000	8.16092	9.49154	72.64660	70.33409	7.04967	5.24645	18.48421	8.34155	6.93923	9.83824	3.72925	46.75451	60.49864	8.53709	33.34864	1177.40324
6.51970	1.00000	6.12766	8.13325	35.08831	64.45865	9.93083	6.50022	24.41827	8.90884	6.07727	8.31728	3.09119	23.5654	18.51018	7.92349	119.58627	1194.25793
6.52674	0.00000	8.97019	6.73017	55.01633	40.41963	8.04610	6.85575	22.16183	6.34903	8.23946	5.10184	2.31528	39.71734	58.61456	7.23040	-74.96933	1146.27255
6.78473	1.00000	5.43930	8.09895	73.16402	74.91149	10.27520	6.76744	17.13748	7.07404	6.79114	7.03505	2.66295	48.25	42.23337	7.51927	16.4	1066.98320
9.50621	0.00000	9.60550	5.35089	62.27297	64.38589	7.44637	7.33528	11.89683	6.79995	8.41749	5.63801	19.80350	30.16688	38.42566	7.28193	-96.39774	1150.01858
7.23224	1.00000	4.65052	7.79777	42.96488	68.97784	6.63345	9.57563	27.79082	7.81607	9.34325	8.31208	3.22565	48.77275	40.86605	6.60522	5.16108	1127.08207
8.72078	0.00000	5.12794	8.19423	53.89131	51.63780	9.47796	9.16807	20.32983	7.92556	7.08312	6.84331	9.71273	52.41667	56.68634	7.54405	0.75	1070.96361
7.43914	1.00000	4.37108	8.77885	70.68947	56.87472	6.81284	6.17600	23.66802	7.02041	8.72273	5.34630	4.07765	35.89972	58.58154	7.47990	14.51472	1095.55361
6.22136	1.00000	5.92827	9.37503	53.86723	51.23625	7.29084	8.89074	10.28813	8.25595	9.38437	8.26940	3.09948	19.04222	61.15563	7.15928	-98.11889	1140.18251
8.66593	1.00000	5.52701	9.74614	53.23165	10.57776	2.74640	9.51166	-1.42038	6.25906	7.60530	9.77889	10.73131	42.97086	71.71642	7.04383	-82.42491	1184.67061
6.53570	1.00000	4.35770	8.94858	58.85752	25.59194	7.79849	4.88529		6.32006	9.21277	6.71347	3.21757	21.01858	68.31521	9.29060	-101.2591	1098.91174
7.98472	1.00000	6.97101	8.62602	39.04343	56.12747	9.28471	9.24680	1.76600	7.14975	8.62269	10.72915	5.21981	45.39402	55.93540	7.51989	9.29109	1177.20768
7.68683	1.00000	7.32188	9.62333	65.81361	58.15798	6.50511	8.07397	28.47479	7.75247	6.86275	11.45804	5.14157	36.61954	71.36612	6.22141	4.08282	1139.76918
7.46241	0.00000	7.36456	7.03359	74.54609	73.66558	9.08736	8.84311	17.25816	6.11111	7.96359	6.04183	4.04377	-31.95224	52.22749	6.93831	115.8614	1187.47356
8.41041	0.00000	5.69146	7.03525	24.27308	66.78833	9.27258	9.75862	-0.23320	7.34970	5.75171	7.08041	7.69143	13.56667	52.43652	9.02408	-15.6	1071.79738
7.15064	1.00000	7.50919	9.53621	56.10105	53.62069	10.00988	8.65708	6.47130	9.31622	8.86305	9.79476	3.72332	35.6803	39.91544	8.05686	51.0193	1178.99751
8.90241	1.00000	6.80134	9.33434	37.53283	52.40396	5.56002	6.91063	28.36676	7.38076	8.66838	10.58383	11.81147	35.95664	47.39619	8.50254	36.7138	1072.13913
7.05951	1.00000	6.55686	8.47678	30.50354		5.61860	5.62252	3.75993	6.49040	9.24230	9.78910	2.60896	-15.21194	51.51593	7.27393	-75.11028	1121.19034
6.22002	0.00000	11.40879	7.78622	29.76474	52.80876	11.43979	9.18922	18.92378	6.89455	9.52272	7.42990	2.46675	6.46346	60.17866	6.06198	-2.31938	1091.31765
7.54598	1.00000	5.32502	8.22192	32.44126	53.88543	8.64360	10.13752	17.75521	10.92849	10.58976	8.57377	3.28356	-33.79176	67.16958	8.24100	151.08057	1197.80050
7.64050	1.00000	6.34498	8.51258	32.64632	50.06603	7.10847	3.39210	-1.21144	6.05335	9.73168	8.53351	4.31030	-20.87306	33.39174	7.26509	-48.29694	1057.99956
6.10001	1.00000	4.92326	8.94917	59.66739	62.99273	4.04583	6.18846	18.95547	6.19758	9.70488	10.15680	2.87454	40.68066	53.71057	6.21140	-73.47429	1142.19670
8.82621	1.00000	9.11909	9.07978	52.71092	67.24122	7.23398	6.53724	21.93747	6.58984	7.58942	11.39718	9.26928	-19.72806	34.62107	7.19897	-50.19556	1073.39590
7.31403	1.00000	5.74649	8.00254	46.44495	68.23085	6.55670	5.45826	12.44497	6.21590	9.98003	9.43369	3.41064	32.17629	47.66071	6.42737	75.06583	1079.98435
7.90085	0.00000	6.46850	4.55460	59.27264	48.68089	8.80495	9.98622	9.32927	8.07583	3.00638	7.98295	5.16001	30.35028	56.06756	7.21826	112.19028	1153.93196
6.12344	1.00000	5.48056	9.23711	40.25925	42.99508	7.03526	6.19058	22.09869	7.69820	7.80461	8.35477	2.15137	44.59445	51.70253	8.04166	11.04979	1199.53206
8.31321	1.00000		8.56751	34.30934	61.87401	8.36224	9.12060	23.55303	7.54206	8.77238	9.66188	7.20059	42.50729	45.68218	5.98259	1.53414	1128.86614
7.25345	1.00000	5.05322	7.78677	45.32926	32.85444	9.15026	8.25402	20.12649	8.16688		8.85085	2.65933	-33.79176	28.55352	9.42789	151.08057	1136.54982
8.35639	1.00000	7.71758	8.82283	64.26669	74.50828	8.11698	4.96263	18.27224	6.42996	8.11348	10.31771	7.36605	48.52961	43.16735	9.41218	12.16179	1164.98580
8.19281	1.00000	6.20187	8.60301	31.38529	47.93902	9.66922	8.49653	21.29077	6.81196	8.35853	9.44803	6.53671	-7.81667	76.22041	5.35185	112.01667	1187.87470
8.45939	1.00000	7.64929	9.82783	40.87868	59.41156	6.05687	8.11813	1.06661	8.60229	5.94720	8.61265	7.89135	22.75218	48.39860	8.66819	72.68533	1095.16239
6.13989	0.00000	8.54661	4.70898	58.31105	40.64444	7.64767	8.95785	14.40305	9.30615	9.08304	4.27318	3.23174	-31.95224	43.79306	9.42164	115.8614	1190.03458
6.75304		7.39684	9.32597	63.24712	44.53146	10.67227	7.70264	33.74183	8.08004	7.57736	9.61045	2.97170	-30.60106	66.22640	7.48083	-71.19901	1153.51810
7.99274	1.00000	5.72823	7.38341	41.52953	27.29500	9.48088	10.40023	15.22460	7.26062	9.78531	10.60667	4.49197	46.67535	66.15430	9.47124	5.55575	1061.01691
7.20931	0.00000	9.17617	5.45689	62.92523	50.07302	8.65917	9.18126	24.08906	7.40377	8.59118	4.80133	4.34004	51.4781	47.92682	7.97043	57.3552	1188.24250
8.39079	0.00000	8.54639	6.61821	43.16565	77.72488	8.32959	9.00444	18.17510	7.28166	8.07763	6.84559	8.05822	42.64685	48.15411	7.79036	-5.55835	1119.87863
7.12815	1.00000	6.52320	8.06370	48.10288	44.15469	11.89432	7.73021	32.06913	7.74306	7.49801	9.98499	3.83456	40.55851	72.19446	6.19184	17.80774	1150.73188
7.13311	0.00000	8.01491	5.02951	62.38802	49.33814	9.16633	9.00969	20.24654	7.37649	6.00254	6.34173	3.94538	11.93381	54.69189	6.34915	79.82979	1165.35428
7.01754	1.00000	6.76617	10.10169	44.99863	50.59987	7.22620	5.27280	8.52651	5.71799	7.37937	8.99304	2.62389	40.49748	75.52001	7.23402	44.7662	1141.08869
7.36501	0.00000	8.92365	8.01549	59.33669	44.61886	8.81635	7.24796	26.16979	8.11732	8.75128	7.09763	2.97644	52.68333	43.49810	5.76235	0.93333	1132.52395
6.96128	0.00000	7.14751	6.61128	62.21756	61.47920	6.86070	8.48713	4.15390	7.49817	7.64192	5.69519	3.84474	40.68066	35.03023	8.25591	-73.47429	1170.65729
6.82791	1.00000	6.20801	8.44933	59.76303	72.63483	6.47244	6.07717	17.12368	9.25095	8.47896	8.38656	3.92136	29.84576	59.76822	7.21614	-90.10674	1162.17289
7.51599	1.00000	5.39699	9.51973	76.58530	49.52450	7.10504	7.37007	1.47398	7.92666	8.35284	6.36427	4.10251	-32.05251	60.10686	7.90610	115.88782	1157.54881
7.84044	1.00000	5.00975	7.50579	57.49345	69.22867	8.49356	1.39830	26.26659	8.51207	10.89442	10.15227	3.94332	13.51825	33.70712	7.16621	99.95469	1081.07384
9.69698	1.00000	3.44642	6.67260	67.51963	31.28567	7.36515	9.41743	-1.57405	6.87642	9.49880	6.24987	23.60053	54.03876	48.18173	8.42386	43.91385	1142.62014
7.86339	1.00000	5.01435	9.22742	44.86116	60.13001	3.23006	8.72489	22.54517	7.52164	9.08845	8.80399	5.28268	14.66	43.22026	7.64595	120.56528	1071.65615
6.79572	0.00000	4.57641	8.52920	50.59436	63.33707	10.57772		8.81291	9.09274	7.29778	5.26999	2.81957	34.25628	51.33151	7.33161	-78.04471	1180.18703
7.97357	1.00000	5.50146	8.87806	33.94270	52.30757	4.59309	7.33566	33.53352	8.81834	7.83921	7.91471	5.87751	-34.28853	37.64746	7.23562	146.05093	1175.02496
8.17213	1.00000	7.06600	8.97427	35.61869	61.88707	8.91393	9.13836	4.51322	8.85672	8.84385	10.12054	5.60334	52.4089	63.01841	6.67357	31.3237	1118.25130
6.59454	1.00000	5.55763	8.15157	52.94438	25.39338	9.20877	8.38747	14.61735	7.12018	8.08160	9.00723	2.79396	-20.87306	45.58647	6.94326	-48.29694	1131.24213
8.25199	1.00000	6.41601	8.40356	44.16131	33.98608	5.87253	7.08844	29.39826	8.15665	8.83853	10.07337	6.96500	21.01858	47.10083	6.35102	-101.2591	1172.05118
9.44879	1.00000	6.38231	6.33084	47.78991	46.95620	7.38552	3.82639	5.40989	7.36204	11.82914	10.18764	17.76581	27.0174	56.15144	8.03421	49.62251	1104.32587
6.73846	1.00000	7.59262	9.82242	24.69983	59.45922	9.43806	6.82677	17.12699	8.47872	6.63833	9.38731	2.40036	41.47892	75.44601	6.42495	-87.45476	1084.90958
7.19852	1.00000	6.68357	9.00040	61.38367	56.91849	8.08123	9.55712	20.61503	8.42011	8.95617	10.50167	2.54901	37.08819	41.73181	6.16019	-8.2503	1115.11008
8.14404	1.00000	4.16866	6.50721	57.87465	46.17438	8.82740	11.03675	20.08424	7.47755	10.79689	10.64351	6.44035	11.00599	66.86127	8.98499	77.5609	1167.17674
8.31008	0.00000	3.86240	10.17904	66.85735	37.78789	4.91576	9.15064	5.70723	5.79652	7.76540	4.82521	6.96074	37.73604	39.49893	7.44915	-120.93549	1154.88414
7.40474	1.00000	6.77148	7.81171	62.80769	53.48514	6.78752	5.84463	19.81239	9.03233	10.27688	9.98640	3.29338	41.91738	35.50186	7.66706	3.1631	1146.83992
10.25684	1.00000	6.71207	10.16866	49.51001	47.19891	5.78446	9.14992	13.74434	6.29262	6.80681	6.03483	39.03005	-32.05251	58.16558	7.87192	115.88782	1131.54832
8.44800	0.00000	9.80745	5.29031	38.60817	52.09916	8.58869	8.94569	15.17206	6.21801	8.53640	5.55580	8.37877	37.73604	51.43067	6.68291	-120.93549	1101.03330
7.61120	1.00000	5.59690	8.69295	64.94474	42.63047	10.66565	7.04459	34.43410	8.88972	7.35959	8.07100	4.53046	40.24537	59.08021	9.67824	-75.64963	1161.15528
7.58025	1.00000	6.35651	9.17769	41.82605	78.43596	4.22311	8.78005	11.02510	8.11623	7.83528	8.21077	3.63739	16.06213	54.23756	8.58542	76.0586	1092.66509
8.46237	1.00000	6.33292	9.98522	52.98357	64.09365	8.44157	6.76232	11.83948	5.71486	7.53763	6.61382	7.56694	41.54566	13.86237	6.51538	-71.29144	1098.05907
7.75269	0.00000	4.99981	6.87353	46.10603	34.74044	10.47938	8.79500	10.66829	6.67062	6.21020	4.73779	5.02296	23.73333	58.20519	8.57847	114.68333	1143.87372
4.73239	1.00000	8.24803	8.42768	51.65999	61.14901	6.18455	8.19427	14.16419	5.71292	7.27699	10.38961	1.85110	49.13645	41.17779	8.42232	8.91229	1118.88402
6.45921	1.00000	5.56591	7.66765	57.62803	39.71382	9.13288	10.21406	33.96392	8.01866	10.09110	10.37692	3.47419	58.23583	55.32529	7.50357	92.48278	1197.99717
5.62651	1.00000	7.30443	9.65193	58.66373	66.12687	7.83103	9.99811	34.15212	6.64462	9.82813	10.31047	1.79505	54.8421	46.44695	6.25489	46.5813	1126.73631
5.60583	0.00000	7.25233	5.70084	56.97061	75.40903	7.35576	8.04265	21.94301	8.75179	9.19710	6.68196	2.86863	38.68712	32.06169	6.78145	-4.10734	1113.72803
7.11526	1.00000	4.87792	6.97177	33.58177	68.74958	9.29168	10.93414	19.95552	6.08996	10.17751	12.20513	3.53077	37.30553	9.53654	7.53930	120.82747	1144.39770
5.93580	1.00000	6.72128	9.96975	50.81044	69.32725	6.46799	7.67847	16.81081	7.26029	7.59647	7.41648	2.49592	-22.57306	36.13756	6.34641	-47.1725	1071.13479
8.63455	1.00000	4.96418	8.72652	59.45317	55.85597	8.56160	5.28691	6.00637	7.67184	10.13368	6.51112	9.25756	53.69786	38.02198	8.84322	-2.68758	1072.22131
7.43811	1.00000	5.87182	8.03691	56.32597	29.31454	8.01071	11.38530	33.05604	6.57151	10.86191	11.69184	4.55269	45.69558	63.16444	6.30473	4.7934	1136.93657
8.02498	1.00000	6.33237	9.23773	62.84626	32.75078	5.94303	4.35965	21.66823	7.75221	7.98364	9.05982	5.99992	-10.33333	46.87364	8.76381	39.28333	1072.31278
8.75816	0.00000	7.90317	4.94360	39.79276	54.97075	9.48009	8.63293	22.08455	7.13173	6.16843	6.70749	9.34870	54.8421	21.44079	6.44354	46.5813	1189.32125
8.18841	1.00000	8.50689	9.49715	65.25457	34.59105	9.37021	10.13648	3.21893	7.44123	9.57146	11.46261	6.22126	20.21322	68.50563	10.27577	-100.88023	1155.37742
7.51547	1.00000	7.71006	9.49343	39.37978	72.13053	8.20866	5.01402	44.53327	8.31599	5.84088	8.03548	4.53074	10.98778	65.12792	8.09370	-74.95472	1054.56901
8.71252	1.00000	8.42963	8.91447	71.87125	43.46168	10.54247	8.87125	14.03232	8.94177	7.77239	13.25423	9.88875	53.77166	43.69339	7.14905	38.12408	1093.98878
7.18237	0.00000	5.74870	5.83048	46.37045	57.64992	9.27214	8.11437	5.24047	6.75078	6.25241	5.63270	3.15647	53.81667	26.24630	7.32098	-3.05	1143.13339
8.30998	0.00000	7.25545	7.97667	46.63803	39.33460	6.33404	6.04850	19.16512	7.14024	9.10346	5.57593	6.12978	34.95303	21.11223	8.65163	-120.43572	1113.11352
8.87439	1.00000	6.17181	8.02162	37.06354	42.70839	10.48201	9.63976	7.31132	9.71425	9.63683	10.36186	10.75266	49.97704	40.44783	9.01050	9.15214	1094.93561
8.60114	1.00000		7.49894	58.47382	65.86318	10.97807	9.76885	17.35512	6.46904	9.03573	11.74785	9.52789	36.91023	48.97509	7.33756	-121.75689	1191.70329
8.12226	0.00000	7.85757	6.88573	51.98250	64.33184	9.94630	10.09617	10.44236	5.74621	6.61134	7.75783	6.02412	49.41029	44.09954	6.82675	38.15035	1116.30456
8.58031	0.00000	6.91424	8.67233	40.71090	45.19315	9.16966	8.69600	17.90131	6.00810	8.10274	6.97427	8.75885	40.58654	38.63062	7.89737	-122.39168	1129.52277
7.56162	1.00000	5.69271	9.47523	55.85387	46.55048	5.67464	7.31092	12.30895	7.16420	8.46910	7.49872	3.55038	-23.85972	37.94256	8.30847	35.34722	1190.94243
8.27055	1.00000	8.12641	9.05599	61.23635	66.36939	4.91092	6.78021	1.15729	7.15345	6.70891	10.48446	7.01245	-10.33333	66.41358	5.34059	39.28333	1150.84783
6.31939	1.00000	7.31000	10.09094	43.89039	55.59173	9.27326	8.80275	1.70553	7.06892	9.71122	8.19217	2.87634	14.66	61.96277	7.52161	120.56528	1134.35641
7.61025	1.00000	5.89365	8.19017	45.20506	55.77230	9.11148	9.81698	20.56442	7.88574	9.38751	9.88082	4.10947	55.1904	47.61425	6.64302	30.2049	1184.73672
7.88310	1.00000	7.20706	10.31349	35.82029	66.90656	5.68093	8.06116	2.99978	9.19581	6.53929	7.21362	4.65805	37.71715	49.57754	9.54736	-122.40433	1121.92297
6.88682	0.00000	10.01054	5.94849	21.90451	40.47967	10.18516	10.43129	28.48258	7.38438	8.47488	4.81584	2.55984	12.74482	35.99085	8.25907	4.52514	1090.53567
8.66856	1.00000		6.91480	47.92445	59.31715	9.12969	3.10062	16.89851	6.02090	10.95569	9.46924	9.16257	44.31771	48.20051	7.54318	9.32241	1097.61525
7.16729	0.00000	5.54977	5.76572	46.73779	62.82298	5.24881	7.97936	10.14542	6.74285	6.27115	6.87064	2.86894	12.04161	50.29075	6.06550	75.35927	1063.18798
7.46683	1.00000	6.29496	7.33299	46.02991	37.98066	9.82585	9.73206	2.39937	8.72514	8.53794	12.29183	3.51207	9.89206	68.87427	10.42907	43.38531	1078.80641
8.33535	1.00000	5.99507	8.46757	83.41708	69.22445	8.90020	2.77195	10.25361	7.54877	9.33235	8.50150	7.35030	49.41029	35.99206	8.04467	38.15035	1131.78029
7.82510	1.00000	6.08571	9.12714	47.71834	64.90404		9.39123	14.92217	8.32090	7.42173	9.32816	5.55950	40.65995	35.02247	8.37739	-111.99633	1087.89425
8.41812	0.00000	8.20048	6.10115	24.95181	36.10488	6.78299	8.00252	26.40028	7.36481	8.58110	5.22180	7.58694	52.21099	59.46729	7.77260	7.02238	1196.44478
6.96402	1.00000	8.49123	9.57975	50.81486	45.56671	6.01585	6.73455	5.59577	8.85978	7.21705	10.03625	2.27421	49.97704	68.42881	6.93878	9.15214	1181.21369
7.61839	1.00000	5.25334	7.76796	47.95075	47.11462	10.69774	8.63000	11.96697	6.49871	8.82334	7.82067	3.41545	52.59319	41.57914	6.61584	13.32127	1179.77510
6.26352	1.00000	5.46890	8.38671	45.03564	55.29216	7.96557	9.53481	33.65107	7.94341	9.66888	8.79097	2.78596	5.20856	59.78762	7.55441	-74.73584	1135.30619
7.34045	0.00000	7.08666	4.78446	60.10293	64.36652	8.79504	10.15410	17.81299	8.17783	3.63049	8.40745	2.58328	48.21644	47.35533	7.73091	9.02596	1103.98413
6.33510	0.00000	6.91473	4.08435	45.90290	59.20066	5.55673	7.77583	7.82749	7.16585	8.37200	4.48760	2.14640	26.91756	64.74760	6.13287	-82.07842	1108.93072
8.83322	1.00000	5.81206	8.34467	53.62997	59.79767	6.31628	4.88524	26.14377	6.54911	10.21383	9.15149	10.09422	48.98333	54.87528	8.73651	2.61667	1189.86737
7.18720	1.00000	5.94178	8.40704	33.59022	53.36041	9.88524	10.28159	24.80746		10.43040	9.83141	2.83309	48.25	53.99635	7.79394	16.4	1145.54206
8.71985	0.00000	9.17321	5.38095	63.96981	51.71420	9.17707	9.79814	18.71912	7.32880	9.91820	7.55873	10.27390	10.66668	56.10966	7.47517	-61.51889	1077.96794
6.10485	0.00000	7.58165	7.06078	66.58923	45.92617	9.94624	10.02044	1.10591	7.27637	7.74596	5.99977	2.64949	48.49144	63.86413	7.69584	9.20427	1107.82285
8.16591	1.00000	7.95604	8.01836	50.55961	64.50280	5.22139	6.12109	10.26698	6.57755	9.69118	11.75905	6.21797	42.52787	27.48902	7.29435	-70.92866	1117.20831
7.41096	1.00000	7.08254	9.60124	51.09580	51.70082	8.58703	7.98642	22.78446	9.22526	8.18831	7.97834	4.49235	35.74788	49.10989	5.96335	-95.36969	1113.72389
8.59594	0.00000	5.30140	5.74410	44.36427	23.98922	10.33398	7.31326	4.21978	7.46143	6.80102	4.38937	10.09528	24.28859	32.42951	5.95724	116.11768	1179.65075
6.26102	0.00000	6.36735	7.19234	71.32713	38.82845	9.13857	8.61103	21.88779	7.73877	7.83920	4.48478	3.94652	-19.72806	44.19325	6.71722	-50.19556	1184.61869
5.85862	0.00000	8.75836	5.15890	55.99975	36.55600	6.73664	7.03434	13.04607	7.29537	8.68875	5.77370	1.12525	43.41949	71.81276	9.22161	77.0202	1104.39674
6.54336	1.00000	5.96872	8.43604	48.00341	32.77570	5.52591	5.65231	31.37908	6.18940	9.37612	9.73077	3.37121	22.37066	65.46866	7.59527	114.10479	1188.25889
7.02466	1.00000	5.43419	10.70622	48.92758	58.32804	5.70563	8.13176	31.00150	7.57828	6.97983	6.39047	5.03597	0.49113	50.74558	6.30358	29.47306	1092.13621
7.61910	1.00000	5.45008	8.13355	66.05041	64.79232	7.89767	8.93931	0.55581	7.01394	8.55657	8.70751	4.54299	-8.43333	27.52576	7.68955	114.33333	1069.90908
6.52756	1.00000	6.47721	8.64803	58.34196	55.92851	4.57519	7.57061	8.98035	8.92346	8.73391	9.68599	2.40468	47.92526	52.75396	6.93319	-97.03285	1072.53501
8.12664	1.00000	6.94747	10.04007	42.84544	33.40216	4.92672	8.56306	24.05653	6.29172	6.94555	9.79203	7.10530	19.21667	50.65491	7.03334	73.08333	1087.35287
7.90204	0.00000	10.08925	8.03813	44.81330	47.42176	10.14048		9.48575	6.37109	7.95333	4.53504	5.95363	17.30858	32.05854	8.41813	97.01124	1071.77681
6.85661	1.00000	6.45121	9.19742	39.32170	34.56843	8.08595	8.74770	15.16527	7.68387	8.83518	7.96766	3.14096	36.76775	53.91427	7.95545	2.95924	1159.63971
6.76957	1.00000	7.08155	8.71727	49.18689	50.98260	9.85038	8.97679	24.28539	6.37484	8.73096	10.84899	2.75973	33.92946	30.76056	8.15474	-116.97725	1076.30399
8.62180	0.00000	10.21873	4.72332	52.04327	58.26021	9.89554	10.77256	18.65698	7.65596	9.41543	6.50706	9.29847	49.28669	37.01854	8.37781	1.00288	1054.40065
8.46294	1.00000	6.44943	5.38849	67.93405	56.57249	8.29863	7.69446	20.28201	5.84736	6.62077	6.53064	8.90175	44.97639	57.38401	8.45125	19.61222	1109.23945
7.88490	0.00000	10.42892	5.57734	45.66071	53.18303	8.96714	7.88658	5.70259	6.98568	9.35782	6.70043	5.45447	45.39402	40.63558	8.47287	9.29109	1062.97107
7.49865	1.00000	5.95791	7.44437	33.28257	45.23615	6.53275	1.90196	16.00048	7.33651	10.61099	10.96157	3.24779	68.79833	42.99622	8.60997	16.54165	1066.92142
7.82815	1.00000	4.96011	8.88039	31.53943	48.77588	7.35386	5.98150	6.54560	8.49029	9.61121	6.23418	4.47547	59.37722	33.16326	6.70264	28.19028	1196.23932
5.64008	0.00000	8.37773	6.03480	56.24571	75.62575	7.30839	8.01156	7.01521	7.39966	8.66228	4.35419	2.98742	18.00747	38.74746	6.44993	-76.78319	1105.51797
5.98544	0.00000	10.15012	7.69206	80.74855	49.57215	9.25449	7.39837	9.87830	8.07854	8.12819	5.33099	2.72187	50.72043	64.15687	7.65589	11.34046	1164.08711
6.77197	0.00000	10.67179	4.41841	37.40339	43.56187	9.16796	9.94575	8.02937	7.06773	8.12339	4.12271	2.51658	35.88264	5.97932	8.16046	-80.08199	1140.25001
9.03706	0.00000	10.59603	9.43719	69.75860	49.60756	9.91691	8.33087	5.07663	8.01693	8.93542	5.01706	12.07464	53.16167	59.04680	8.01528	6.76111	1119.63822
7.37592	0.00000	3.64773	7.33178	41.29921	48.05404	8.62295	7.74534	14.97851	8.33685	6.84933	5.08410	3.35042	17.30858	41.94083	6.58913	97.01124	1062.05271
6.89040	0.00000	9.57997	8.96643	49.71300	65.96236	10.43657	9.40410	17.48128	6.45946	8.01456	4.47222	4.25787	21.28306	22.08465	7.65456	-89.66123	1190.45115
6.97381	0.00000	8.93312	7.66865	40.77624	56.20970	9.57542	8.56324	-0.01053	7.12944	8.70691	8.66749	2.14701	-3.20333	64.53871	9.19027	-52.20639	1082.61296
8.75681	0.00000	5.20011	5.93889	55.83500	50.86608	8.42223	7.72183	16.43778	6.98789	6.39972	6.18495	9.46061	20.88953	57.93199	7.91096	-156.47432	1160.43147
6.36185	0.00000	7.57317	5.72287	59.99420	63.62388	9.42655	9.42213	0.09540	8.66701	5.95060	6.69121	1.60468	17.30858	58.15531	8.03688	97.01124	1176.70104
6.82546	0.00000	7.28981	5.52393	55.80858	42.80534	6.43592	5.98304	-0.39968	6.81106	9.10928	8.09975	3.19428	43.54072	33.21356	7.07044	-116.56346	1063.30535
6.76231	1.00000	7.30843	9.25300	54.49648	70.55382	9.54565	8.50705	26.72941	7.88788	8.33796	9.43959	2.28700	37.73222	34.21296	7.77414	115.70111	1186.32276
7.99064	1.00000	3.76085	6.95906		49.28060	9.79541	10.01159	23.64696	7.11934	10.71153	7.45173	4.90119	41.55815	17.87822	6.73000	-73.0515	1185.15290
6.07472	0.00000	7.54086	5.14205	51.75249	51.01356	7.56424	8.65156	12.61129	7.27542	8.15079	5.78324	1.93904	26.91756	39.95924	6.97969	-82.07842	1100.53406
8.87533	0.00000	4.45550	5.62872	36.99106	48.71454	5.81286	8.06158	1.78361	7.44910	9.96448	7.04492	10.51636	-7.57897	49.91570	6.92346	112.23109	1167.49623
8.78688	1.00000	4.48284	9.60533	48.71085	31.63298	7.43895	5.49188	-2.66959	6.30762	9.03563	5.54717	9.90409	5.27247	53.11714	7.99642	-3.59625	1109.93362
9.09848	0.00000	7.06542	5.85032	65.18669	43.98715	9.95069	8.90841	31.62626	6.86793	6.46559	4.75051	13.09079	-38.16604	49.04095	7.60524	145.13643	1084.16997
7.63287	1.00000	5.07013	7.06922	57.11815	48.60846	9.86495	8.68445	24.83315	6.46397	8.12279	9.75191	4.12217	45.0408	33.24048	7.31507	-93.263	1163.19762
6.42086	0.00000	8.37071	5.34474	48.09199	43.40139	6.97134	7.73427	12.02902	10.13298	7.98547	4.99633	2.98122	7.6	61.30969	8.55904	4.18333	1069.14716
9.67472	0.00000	8.91343	5.00195	55.85803	55.41849	7.28936	7.06039	12.64195	7.25890	9.56729	6.96642	21.44418	32.65246	55.90959	8.89016	51.67462	1076.14566
