PM2.5	longitude	TEMP	latitude	CH4	O3	CO	SO2	NH3	H2CO	CFCs	PM10	Pb	C2H3NO5	PRES	warning	PAHs	NOx
4.44156	120.74792	35.97028	41.09822	9.86988	8.27078	6.36316	4.94532	4.49862	48.23013	82.13381	5.87805	46.30403	3.20310	1099.91992	1.00000	7.01346	7.72747
8.54766	-67.33122	25.12479	10.22677	6.41395	6.29436	3.11923	7.89084	9.86472	58.91693	72.54232	7.83257	60.49029	7.67867	1128.93015	1.00000	8.08130	11.13336
6.32025	-99.73314	20.27929	32.44874	6.88209	7.98805	4.17184	8.93249	12.01159	47.48259	76.72577	7.54046	53.90280	5.59119	1062.32165	0.00000	7.09527	10.66841
9.95210	-0.29825	12.74234	51.39148	6.24459	5.50905	7.27274	4.33387	7.45657	57.11022	67.19379	7.65463	55.83362	7.96728	1187.80372	0.00000	7.27785	8.85246
4.69448	51.3452	38.23317	53.37596	7.98997	7.09466	8.40662	4.04208	6.63629	41.69129	89.08289	8.44024	56.88344	12.04356	1152.91393	1.00000	7.07409	9.06134
6.03020	-6.03731	18.53674	37.35813	7.44500	7.85512	9.10762	4.96013	7.10168	42.79237	63.72041	5.61102	38.13888	1.15822	1101.00304	0.00000	8.28738	6.60790
10.34407	0.93333	13.81093	52.68333	7.81613	6.97108	7.26461	5.30696	5.50411	69.41888	70.63850	6.66850	38.05143	3.79691	1153.15907	0.00000	7.48332	8.34806
8.82047	92.48278	3.56418	58.23583	6.62406	6.29046	10.34608	11.25917	7.04546	45.86967	65.90078	7.52779	63.48612	4.40710	1107.56743	1.00000	8.16654	8.00913
11.46472	89.11943	2.32508	23.9028	9.50993	8.56388	5.63160	6.06727	3.27755	48.97517	81.35446	6.33552	54.74642	4.37193	1194.77527	0.00000	7.73525	5.81535
7.76115	70.96699	5.31688	30.46907	10.06107	5.98269	8.99289	7.66433	8.17555	37.53193	82.44491	6.24611	64.32878	5.84370	1051.73110	1.00000	7.08944	9.96617
4.11106	13.63617	9.46521	50.50301	7.98067	9.15416	10.80195	4.95110	7.48351	44.25199	81.97553	8.09858	50.57212	8.46610	1121.94309	1.00000	6.33499	8.99251
10.19312	117.33333	24.56705	34.85	5.17210	6.54024	8.52673	3.73612	8.36784	47.97241	63.53536	7.54273	47.39673	7.52932	1188.33359	0.00000	6.23616	7.77430
10.91147	122.20488	5.99622	29.98869	6.94503	7.14485	7.29461	8.57601	5.47450	46.92995	75.45008	7.75337	58.92847	6.38319	1179.45378	1.00000	7.10173	12.64873
7.20452	-42.29444	6.47478	-4.24444	7.00086	7.91371	7.46224	6.92883	8.60055	53.49174	74.03283	6.38352	46.02032	4.81487	1087.04969	1.00000	8.52297	8.73413
5.98516	120.33063	12.05197	37.65181	9.71144	7.15578	7.92714	4.99585	9.20470	42.00506	76.48604	7.34554	44.09360	6.43809	1143.63995	1.00000	6.96683	9.35128
7.71879	-117.71978	0.96997	34.09668	5.65665	5.20411	8.36306	6.00715	6.47662	61.61992	75.51126	7.35936	32.99718	5.67931	1127.16789	1.00000	6.68648	8.10650
10.13604	137.5	8.93869	34.9	6.70831	6.84873	8.44974	12.52419	8.35099	57.04830	75.33768	7.71631	55.02177	7.66424	1124.22772	1.00000	8.40622	7.22932
8.46460	120.97844	24.14334	14.8361	8.75028	8.03555	6.80463	9.26204	8.85128	59.68081	69.60391	5.77884	55.66552	2.87944	1058.24842	1.00000	9.55738	9.95606
9.65705	32.88667	15.11034	3.27833	5.91395	7.59798	9.77444	5.10318	8.36242	68.69950	65.04765	6.73558	37.47437	2.45290	1112.91351	0.00000	6.99614	6.55488
5.62958	85.94001	-0.88435	25.49043	8.33610	7.23557	8.80348	6.07819	6.06953	60.14082	79.17299	6.85374	58.39507	6.40924	1097.58521	1.00000	6.58841	8.43394
7.99064	-118.03917	11.68717	33.95015	6.71029	9.38255	7.64613	4.13916	7.71179	71.61148	65.55764	6.60621	32.61547	2.12765	1105.63544	0.00000	4.50416	7.44408
8.66864	30.79165	10.22128	-27.76952	10.05978	6.67186	5.98903	9.24342	10.41429	53.54193	74.55701	6.00355	41.11285	2.36289	1079.74408	1.00000	7.22176	8.94953
7.82453	-80.58556	7.20128	22.98212	10.08066	7.79877	7.18454	5.91677	8.82974	57.91721	70.37859	7.85250	66.99201	8.44841	1157.31648	1.00000	7.35286	9.73812
9.02933	29.65806	5.95492	-4.83	8.17787	6.27934	8.82847	5.79551	5.26942	39.93765	76.06255	7.32786	33.42281	6.53138	1137.66530	0.00000	7.89455	5.61842
10.15574	-72.86843	12.13656	41.27621	6.04555	8.34186	6.84133	4.07825	6.52569	44.90697	73.92095	6.35373	48.74828	4.27824	1143.53993	1.00000	7.34417	9.60818
6.67380	43.63417	12.65295	43.96222	10.56014	6.42805	9.35655	5.81387	9.05444	27.04464	79.94973	7.89941	51.80247	8.07261	1112.12184	1.00000	5.25856	5.77460
8.22129	-4.83076	19.07421	39.96348	5.50876	4.57440	8.66605	6.18376	7.99901	62.67715	79.65533	5.62296	48.72533	2.43459	1166.97981	0.00000	8.63515	8.30455
7.85219	6.61944	9.66335	52.57583	5.36920	7.85894	6.14436	6.05205	7.25124	54.99224	72.32739	6.56870	52.06895	4.68522	1081.40327	0.00000	8.60380	10.91433
9.78165	69.01354	29.92802	38.55632	6.40281	8.09497	7.59904	4.72321	7.24210	77.39188	79.42409	7.34006	76.53575	6.25428	1064.92854	0.00000	5.82686	8.67126
8.66745	-50.19556	13.47380	-19.72806	6.03240	6.70533	8.22573	6.69287	7.80515	45.64741	69.71968	5.06961	55.01918	2.58735	1149.42992	1.00000	6.52758	6.30859
6.41511	1.26738	24.33288	51.84819	7.40586	7.38540	7.07763	5.89992	10.44400	51.21170	78.91443	6.81267	58.97745	5.18978	1095.72151	1.00000	8.25348	10.62167
6.03420	102.05461	11.11737	6.25947	9.86896	6.34918	8.43167	6.66142	10.06161	39.01175	65.36034	7.24221	53.57162	3.52388	1106.69876	1.00000	7.02217	10.75710
6.39486	78.95693	-0.23316	29.21399	7.63257	5.83807	8.16973	3.68664	5.74574	55.91720	72.64540	6.11082	52.66079	2.26449	1197.84639	0.00000	7.30785	7.34372
6.07439	65.50917	17.43845	44.85278	9.13867	7.44530	8.26582	6.45169	5.53534	38.35579	63.43517	7.93037	61.68940	9.07695	1096.73985	1.00000	7.04475	8.26235
10.48847	37.00438	20.37418	-7.60361	5.88010	8.33724	8.71610	4.44855	7.33865	54.08997	77.59009	5.77302	57.63079	4.51749	1129.52099	0.00000	6.02044	7.09145
8.64814	5.16108	17.20596	48.77275	6.68948	5.81021	7.53197	8.30207	7.49444	52.60712	78.93424	7.70903	62.00924	8.57021	1112.34397	1.00000	5.71824	9.09375
9.03668	110.71639	18.64137	-7.54972	6.13499	6.13285	9.32846	6.03211	5.58204	20.98274	79.55803	8.30233	58.73391	12.39430	1051.90747	1.00000	8.31583	8.42362
7.44701	107.60389	14.71500	-7.01833	4.07759	6.44194	7.92027	3.71122	11.72286	49.57166	68.58346	7.61566	69.52885	6.03816	1055.70561	0.00000	8.69429	10.20480
8.12677	-89.99038	26.28688	38.58894	8.02266	7.04540	5.71555	8.92865	11.12407	34.52792	70.38687	5.60600	45.99729	1.31145	1182.71832	1.00000	7.03159	9.51058
6.60426	88.1453	22.26653	22.4711	8.98234	6.53283	8.95192	6.17255	6.30424	47.75260	78.54398	7.53380		6.97192	1183.15402	1.00000	7.05044	8.95695
12.72652	44.02488	20.89059	32.61603	11.25660	5.83909	7.34132	7.29025	3.29264	44.33262	73.74594	7.78649	65.82609	5.97119	1196.10075	0.00000	6.79636	7.25680
7.24990	-0.36053	14.65521	51.64316	5.29115	8.57881	7.27245	6.31750	8.54305	50.54928	86.97784	7.75544	56.22447	7.67166	1076.08359	0.00000	6.52546	10.05955
9.57718	18.28333	9.56584	59.33333	8.36332	7.88755	7.85106	5.05159	4.93144	48.17164	78.22846	6.41816	69.27047	2.88373	1104.35231	0.00000	5.72913	6.09006
9.15122	120.97844	17.21840	14.8361	6.57489	7.88496	9.30321	9.10918	7.63612	49.89685	67.84626	7.96406	48.40461	8.05450	1118.44081	1.00000	7.49219	9.52715
8.48566	-60.94228	10.91670	14.67751	6.83502	9.27119	9.29385	7.77631	6.22338	67.85487	82.43750	6.53917	46.53981	2.38266	1159.93492	1.00000	4.62077	6.62957
7.56025	-1.05366	18.01486	43.71032	7.90607	8.83108	8.69889	5.65574	5.16131	52.89209	65.93296	6.35501	31.08759	4.39240	1155.65324	0.00000	6.74909	4.50320
7.41732	78.95693	32.24794	29.21399	7.54126	5.71394	10.36977	6.55491	6.92059	61.93296	74.65806	6.85141	70.61901	3.33571	1146.04164	1.00000	7.61122	8.05377
8.25089	91.61356	7.62174	26.44931	7.68905	8.08585	7.89182	7.35931	5.43194	39.31894	69.13704	7.92082	45.16825	6.88838	1140.68655	1.00000	6.18223	8.76635
10.28817	120.33063	9.54611	37.65181	9.41309	7.71364	9.70862	7.72090	5.71931	37.66645	71.34086	6.91044	56.88933	3.95552	1170.01945	0.00000	8.56474	4.85305
8.39408	19.91667	10.32270	-11.78333	6.05797	7.83087	5.89881	6.72526	7.87101	57.10662	82.61717	8.86012	49.94464	17.25794	1063.69271	1.00000	6.65599	10.19645
7.94909	76.56719	25.22337	24.41288	7.34111	7.21513	6.50870	9.74712	11.51354	73.71425	77.19097	5.27512	63.59244	4.26759	1067.96218	1.00000	9.85918	8.37944
7.08162	-67.33122	14.03345	10.22677	8.87763	8.39571	8.85752	10.92215	9.96779	46.59640	63.64062	7.68321	37.24590	7.53623	1153.25263	1.00000	6.58614	8.29342
10.19543	-97.35992	10.51077	19.8173	5.67674	6.67004	5.76342	12.90775	9.82163	37.62874	70.50242	7.51496	45.51715	5.49153	1132.41753	1.00000	6.67330	9.21779
5.09575	30.2049	16.24593	55.1904	9.07114	6.50752	9.07195	4.50271	6.24471	58.26050	76.46247	7.12779	36.64254	3.78107	1068.74020	1.00000	6.38859	8.10303
6.79865	-2.68758	2.96781	53.69786	9.79263	6.29663	7.98389	5.73415	5.06061	69.49958	65.94677	5.92251	38.72052	4.59656	1192.83201	1.00000	5.95392	7.35980
10.51826	-122.24092	12.79834	47.4943	6.82045	6.15064	11.00657	5.17165	8.02861	69.52147	61.17648	6.79881	44.94504	3.69598	1075.90211	0.00000	9.62421	4.69183
9.47079	34.02537	29.96730	38.37255	6.70209	7.35958	9.70730	6.74592	6.40872	43.86162	75.64417	5.90874	59.54063	3.22412	1113.56709	0.00000	7.19662	6.24376
3.20221	120.33063	16.71228	37.65181	8.46221	5.82420	10.75679	3.91461	7.61888	57.03559	71.98054	7.90433	40.78211	6.79792	1150.34907	1.00000	7.21658	8.44213
8.20576	6.61944	14.68955	52.57583	9.61433	8.41533	7.78254	10.04989	9.93976	50.31495	62.07970	6.19945	29.04557	4.20660	1199.20846	1.00000	7.47622	8.20437
7.67787	7.2278	19.67523	50.64336	10.42898	7.38875	11.47523	5.75321	8.13811	29.69760	91.16184	6.84701	52.57487	5.14373	1166.71425	1.00000	7.21940	7.32692
5.19845	34.02537	11.90258	38.37255	9.04620	5.99564	6.92460	4.69854	5.25316	56.60913	71.26401	6.54524	55.33455	3.72065	1102.50623	1.00000	6.78133	8.55767
6.66527	-72.27814	21.00468	42.93369	10.41353	6.95984	6.40359	5.82843	10.47121	67.31569	76.48015	7.15939	36.61599	4.35568	1056.84256	1.00000	7.24368	6.73985
8.12037	-73.9625	19.61506	40.81	3.98133	7.59713	6.80566	3.76972	9.93728	55.03384	78.03045	5.18355	76.15390	3.45137	1083.82227	0.00000	5.74622	10.86337
9.31975	48.26258	20.86163	33.86419	8.38849	5.46882	7.26809	7.86834	4.89065	36.05316	76.79260	5.43565	66.03208	3.53635	1158.54794	1.00000	7.40690	8.41927
7.40103	-52.67056	7.13225	-26.22861	8.63040	7.61891	9.21288	6.10106	6.39824	50.04299	70.34557	6.18224	58.43281	3.70325	1189.75490	1.00000	6.11978	8.06658
8.01330	-98.1664	13.38482	19.32932	5.10931	7.43369	8.28920	5.53163	8.87648	33.75776	61.53939	7.77187	48.13349	7.94836	1147.72910	0.00000	7.35743	8.89949
11.30936	10.03478	30.27302	37.16911	8.74919	7.12899	7.25041	5.40482	6.39502	59.92883	73.05131	6.83493	62.61916	3.91088	1196.00053	0.00000	9.07252	7.29490
5.98322	-97.92977	2.57603	38.06084	5.99384	7.59068	8.62618	7.07073	5.43766	60.57267	73.81944	6.37327	60.26655	3.01203	1088.93066	1.00000	8.06143	8.47959
3.17995	4.69889	6.89997	50.56149	12.90590	6.73730	10.06747	3.17238	7.57881	62.06494	75.19606	7.21434	47.74823	3.37802	1172.14308	1.00000	6.52155	10.16275
5.34278	30.91105	4.17875	3.02013	10.30719	6.44254	7.43782	5.68403	5.15694	59.47223	65.73440	7.38520	46.43631	5.67762	1067.67611	1.00000	6.00130	8.18539
10.04539	83.62389	0.73074	53.30972	5.43142	7.31106	5.90645	7.99808	8.32440	48.16874	73.36208	5.61062	43.85459	3.06841	1199.79437	1.00000	7.67334	12.51428
9.13410	-91.73625	9.80985	35.25064	6.91217	8.79503	10.87581	10.09711	6.76517	67.87814	79.93402	6.07808	29.87874	4.66875	1178.55185	1.00000	6.03811	4.70324
9.20576	120.97844	24.99345	14.8361	5.41816	7.09800	6.94722	7.95620	6.91220	58.23671	72.32426	6.58676	57.20699	3.94087	1161.76610	1.00000	7.16963	10.18783
10.13910	120.82747	15.10425	37.30553	8.03067	7.30991	6.91221	5.19910	5.53193	34.04722	65.93306	7.94988	38.53924	6.78367	1190.16263	0.00000	7.47787	6.26707
8.57335	14.34085	19.80643	40.87363	9.60365	7.09282	8.13643	7.79236	7.78441	60.66748	67.21245	5.51611	41.74058	2.36856	1074.85665		8.30941	6.09991
7.28048	-118.25508	21.61901	34.14251	9.08283	7.38391	8.98824	6.32600	7.89875	67.04531	72.02601	6.67010	59.24917	5.61667	1159.26250	1.00000	6.67773	7.69915
7.49331	-73.78458	11.06949	41.0051	10.50675	6.17479	11.14408	7.30677	4.38631	54.08265	71.79102	9.10968	46.02126	20.29352	1177.72552	0.00000	7.44961	4.99839
8.85058	1.10687	14.28998	41.15612	6.07790	7.05703	7.50906	8.80586	7.85466	49.61977	79.88255	7.61301	40.31878	6.54385	1153.22032	1.00000	8.02610	8.67610
5.02048	4.85668	-1.96494	36.27462	9.33079	6.95366	8.63274	5.19450	6.27652	48.79002	64.74313	7.96829	34.92287	7.91182	1135.75936	1.00000	6.46446	10.20373
7.29040	2.31889	9.83528	35.21222	9.23832	6.26589	7.34474	7.23967	10.18227	24.55648	77.42165	7.78720	54.03439	7.05301	1055.18716	1.00000	6.47462	8.92013
8.25155	9.72749	7.41746	48.28259	7.80907	6.82219	8.88403	6.62814	7.41200	48.14439	69.99754	6.92980	28.23455	4.47336	1178.24211	1.00000	8.84423	5.35433
7.86572	1.15597	19.19826	51.78967	7.20430	5.68483	9.53548	7.95745	7.49397	56.19193	65.23565	5.41542	63.92150	3.70467	1101.54020	1.00000	6.87856	9.43483
7.54248	-0.32247	29.39904	50.82882	10.33776	6.70497	9.72688	9.28495	9.18790	46.90693	73.97603	7.14712	52.55045	6.41994	1069.30329	1.00000	6.58678	6.32482
4.67629	8.4493	6.93623	50.09019	10.40947	9.18926	7.27055	3.85816	5.72430	39.56273	69.71796	7.24230	43.84155	4.52370	1060.07333	1.00000	7.84770	7.90798
7.79870	88.58	19.93241	23.18	6.32422	8.04813	8.19235	7.94515	6.39531	83.91470	77.53100	6.18900	41.96806	4.24958	1133.05389	0.00000	8.08357	8.43661
6.54697	-48.52333	8.68211	-0.71667	4.55068	5.73864	7.82308	6.46945	9.70219	40.49002	72.38757	5.68877	19.56657	3.64487	1080.15654	0.00000	8.84593	10.01882
4.71695	78.27539	9.62539	12.95629	5.77103	7.83318	9.06730	4.57085	6.73594	37.22102	75.74076	8.02240	56.40003	7.73289	1090.06324	1.00000	5.50279	8.23919
7.89739	73	19.12410	40.93333	10.31479	7.21169	7.67208	8.80208	8.84608	67.79792	73.10480	9.68347	53.45176	34.56987	1102.23796	1.00000	5.28550	5.70643
5.52096	-13.68778	14.48879	9.535	8.35434	7.65921	10.19454	5.92028	6.49163	62.97261	70.89579	7.91808	56.39648	8.04871	1112.84003	0.00000	6.77960	4.83580
6.56339	24.43973	1.09032	0.76755	8.74526	7.76480	10.50084	7.77194	8.70288	31.64321	77.50881	6.92062	27.41127	5.50786	1184.42772	1.00000	7.86730	5.66478
11.04578	30.38167	13.70365	59.80917	6.47111	6.76219	6.79912	3.97917	6.09444	58.33504	85.05685	7.28920	31.33999	7.11971	1143.29949	0.00000	7.85219	8.69992
10.44399	29.91582	25.72910	31.20176	6.46960	7.57325	8.81948	4.81749	7.08272	41.68171	71.27488	7.59997	49.03127	6.68280	1150.56667	0.00000	7.84678	6.89776
7.24615	-4.10734	15.55906	38.68712	9.45619	5.71720	8.37193	8.37506	9.03218	69.10618	73.48937	7.99088	53.50118	8.28098	1082.24729	1.00000	6.64213	8.21255
8.47366	-73.78458	7.67895	41.0051	5.21577	6.12144	6.92657	4.94584	8.04599	56.93962	74.67624	6.59827	47.11678	4.23172	1064.54085	0.00000	4.92676	10.13843
5.02114	29.24152	5.33015	-26.93366	4.50233	8.55799	9.55492	7.99879	10.89384	47.27333	83.48543	7.96752	63.93091	8.40112	1107.70302	0.00000	6.73840	8.76829
7.52139	28.88222	13.64681	40.37528	4.96741	7.04411	8.83617	5.34425	10.48978	47.90137	81.38291	6.84057	58.55542	4.84050	1173.08217	0.00000	6.61140	8.64017
7.92301	126.835	14.95739	37.65639	9.75401	8.17580	6.63839	6.98194	9.11345	52.84425	76.57952	8.27910	57.07776	9.24706	1114.60216	1.00000	5.93610	7.87065
8.36688	-2.77259	28.47840	37.49073	8.22919	5.64500	8.58979	7.33749	8.24858	32.18391	76.04607	6.41267	33.98053	4.71375	1154.03801	1.00000	6.68240	8.99336
5.05104	29.24152	10.38525	-26.93366	8.86425	7.75115	8.34682	5.74453	5.54061	39.02267	71.35740	7.16305	49.61196	5.93132	1139.21557	1.00000	7.19145	8.29515
7.48589	77.9129	19.15342	25.6439	6.49738	7.33889	8.51192	6.76024	8.64128	60.38726	80.10227	7.86239	51.86308	6.88884	1120.59689	0.00000	7.02542	8.55987
6.05141	21.32778	27.84104	42	12.67382	5.96905	10.98230	9.00110	10.55255	56.32869	65.63382	6.45848	42.25102	2.41978	1190.71635	1.00000	7.33565	3.88851
7.97318	34.02537	15.67534	38.37255	8.16875	8.01005	8.03099	6.56544	7.82311	51.36888	85.89735	6.71423	48.33730	3.86127	1075.43022	1.00000	7.06643	8.89992
7.43794	-82.42491	10.81612	42.97086	5.89480	6.15748	7.76873	7.65016	6.85620	64.79533	79.35582	5.92781	68.74737	3.31566	1172.15926	0.00000	6.66162	9.17544
7.78945	29.47306	17.09582	0.49113	7.44316	7.13874	9.15800	5.68521	6.69091	63.85910	81.14595	8.68428	37.84289	13.35987	1139.97273	0.00000	6.62955	4.90131
9.70500	-6.90656	17.04995	33.92866	10.19310	6.33048	9.91328	7.58850	5.09487	45.42724	73.71900	5.84794	50.31048	4.40967	1185.49148	0.00000	5.06427	5.81855
9.04734	9.0027	-0.00985	11.86064	9.20366	6.26398	11.76421	5.79562	6.34932	22.01602	73.61136	5.84961	35.35237	3.02564	1066.43859	1.00000		5.01948
8.58462	-0.29825	19.63154	51.39148	5.80838	9.54686	10.00863	5.92375	9.14087	47.64693	71.10288	6.93873	65.24584	5.16783	1149.61593	0.00000	7.10457	6.64847
7.10306	-72.97261	26.22593	43.61062	6.87145	6.12365	8.50099	6.31128	8.48808	58.98086	73.29860	6.73552	41.68907	3.76284	1131.02515	1.00000	6.31254	10.72233
8.92698	37.56667	12.23844	55.85	7.34521	6.38442	10.12559	7.21527	6.83759	65.65959	93.27391	5.62166	30.09676	4.78151	1165.27359	0.00000	6.04049	5.96648
9.38944	127.08472	36.72885	36.20389	5.80616	5.56860	9.35071	9.57165	7.01004	62.63649	76.83676	8.22623	45.87821	10.01411	1052.67051	1.00000	6.94494	6.88945
7.85755	-48.62789	-2.69764	-17.74431	5.85279	5.10669	7.09061	6.57525	6.98125	61.31374	73.77389		45.41820	4.43589	1162.86802	0.00000	6.45262	9.98141
6.47882	38.07083	19.64504	54.90083	7.11946	7.51460	7.39952	4.89729	6.91720	54.07310	68.04868	7.62913	41.30806	4.59278	1195.09250	0.00000	5.88470	5.37932
8.85459	112.23109	16.21460	-7.57897	6.15910	8.43712	8.74565	6.87655	7.19467	71.66235	99.43778	6.59959	65.61099	4.65153	1100.36211	0.00000	5.94781	7.21888
	75.11937	21.08446	20.88098	8.42611	6.64290	8.57001	4.98287	5.25122	44.37092	78.28454	6.84392	54.15710	2.70902	1074.81182	1.00000	4.84614	9.65030
9.99931	-8.2194	21.39098	43.48961	7.99589	7.16942	8.40683	5.53583	5.37524	58.44031	81.37195	7.34582	55.59477	5.71900	1100.65873	0.00000	6.75143	6.16604
6.34476	40.74357	12.67254	37.31309	8.80961	7.98200	9.24879	6.03805	6.18526	49.29340	78.52012	8.16012	55.99100	10.86910	1074.27083	1.00000	6.76566	7.97870
5.01331	-156.47432	6.45122	20.88953	4.56043	7.18901	12.35868	6.60533	8.15424	39.16995	83.18322	6.96504	53.62498	6.79409	1062.85787	1.00000	5.75614	9.00611
8.53914	4.86667	5.94658	45.51667	10.21685	7.43372	9.54317	11.27062	9.37640	61.76012	69.92256	5.92092	43.27918	2.71277	1097.81682	1.00000	5.76986	6.84484
4.49057	139.55722	40.55157	36	8.75614	8.45397	5.63998	5.79140	4.02786	33.51476	89.06779	6.79478	48.01479	5.03185	1070.55301	1.00000	8.73725	8.25828
5.65134	76.35484	8.82754	10.10649	8.49846	6.89752	10.34892	7.07521	6.29984	53.38663	64.39348	8.43618	60.87239	10.08631	1124.13516	0.00000	7.56533	3.19359
8.03832	34.33825	7.33345	53.59782	9.16191	9.04915	11.54858	8.12581	7.00740	60.10020	76.30949	8.81848	53.25849	16.22111	1088.90817	1.00000	7.62577	5.87501
9.33668	-73.78458	-7.91963	41.0051	7.19454	8.87791	6.89083	4.67083	6.95546	40.80283	81.64031	6.07562	37.94656	1.26293	1183.20384	0.00000	7.99887	6.97290
6.85480	14.39024	5.51353	42.22718	9.54891	7.20821	7.72996	7.84842	9.57792	38.03577	61.31522	7.35676	53.14578	6.41987	1129.70847	1.00000	5.18133	8.35592
7.40440	74.4818	3.17100	30.21121	7.25628	9.55300	6.88678	4.46760	6.10976	46.81307	65.21320	8.50062	31.98149	12.11125	1146.18145	0.00000	7.08075	6.11800
7.71086	51.49621	16.72004	36.64852	8.98406	6.34671	9.34680	5.52496	5.40724	64.05417	74.31983	7.85671	44.78367	7.50816	1087.05811	0.00000	6.03219	6.05341
7.86169	100.48528	11.86563	14.37395	7.12918	7.21324	7.85496	6.33734	6.90677	43.36156	64.32261	7.60040	35.29716	6.78951	1146.28110	1.00000	6.85136	6.48784
4.94271	-72.97261	9.41562	43.61062	7.90872	6.18311	10.97318	6.22290	6.75620	58.04738	64.97671	7.66032	37.86755	7.97263	1147.66400	0.00000	7.12900	3.56756
8.86952	5.22778	19.35721	51.955	3.68817	6.57655	9.34911	3.05873	11.66712	64.03682	76.46253	7.16326	34.73888	5.24172	1071.61946	0.00000	8.63899	7.93506
10.61468	14.39024	28.45777	42.22718	7.19110	7.00434	7.17284	5.36007	5.56898	33.28486	86.22970	8.00499	29.53419	7.23968	1101.40366	0.00000	7.01214	8.16772
9.64339	99.95469	33.20018	13.51825	7.32978	8.47289	8.53121	9.05416	4.87229	44.51851	73.31030	7.45812	49.73317	4.37938	1185.04228	1.00000	6.94375	7.20215
7.37953	-87.70172	21.96442	41.72059	5.82045	7.01406	6.97041	3.94371	6.62577	45.78761	72.86834	6.86682	56.31801		1169.65003	0.00000	5.42323	5.29801
6.13382	77.9129	-7.40144	25.6439	7.84181	7.47214	7.52457	6.05609	5.18667	68.71928	69.20479	7.56013	55.69346	6.36286	1112.85397	1.00000	4.96805	8.23800
5.04089	42.54536	1.70060	-0.35817	8.11820	7.94969	8.80077	5.98137	5.96751	72.73365	67.84861	7.60503	44.52226	7.23133	1135.69743	1.00000	7.46108	8.92207
9.26549	86.59509	7.29274	26.11527	5.55833	7.11538	10.32340	4.62395	9.89206	48.07551	82.98643	6.22210	54.55188	3.74475	1155.07946	0.00000	9.25584	6.23762
7.34405	5.4584	17.07918	43.32393	3.99236	7.04865	5.68036	3.01973	11.57715	45.36849	73.36583	6.22130	32.79870	4.11296	1056.90476	0.00000	6.28233	12.55862
7.25283	13.44275	5.35795	38.07789	4.50267	5.57905	9.61918	8.74176	5.60962	45.38910	75.10712	7.87540	43.14682	9.02777	1099.29099	1.00000	6.83110	9.78237
6.55027	3.39467	35.00166	6.45407	5.24039	7.45181	8.02754	6.89311	9.15501	32.11923	63.22375	7.48752	45.95216	6.20967	1140.73459	0.00000	6.48375	9.72977
10.41213	5.22778	6.86815	51.955	6.66894	6.21122	8.65254	5.18965	6.29331	72.66999	82.32602	7.24797	59.03169	5.51920	1069.20610	0.00000	6.47223	7.19657
9.05573	16.91667		-21.98333	8.75728	8.66964	8.78072	11.47973	10.50619	48.71601	74.66263	7.40078	56.49566	5.69058	1119.07009	1.00000	5.73781	7.26896
2.41002	-120.93549	-0.84210	37.73604	8.14765	8.25354	10.50179	3.07477	7.82204	40.20279	75.60499	7.71098	50.65909	4.81794	1142.77850	1.00000	7.75746	8.73401
7.04872	-37.07167	22.57736	-10.91111	8.52999	7.06121	9.67367	8.96186	9.00656	79.12245	77.37164	5.98602	55.04752	5.62649	1133.31069	1.00000	7.42060	9.24359
6.75841	-82.45426	-9.38188	27.09978	7.64670	7.01034	9.32333	6.34843	6.20881	39.67202	69.45196	7.88481	50.94957	6.95933	1151.44983	1.00000	5.68361	8.20466
6.85766	-71.06616	-1.19633	42.4251	6.34855	6.86267	9.82270	7.31405	6.62669	53.97857	76.63422	5.92693	58.03226	2.16338	1130.31730	0.00000	7.13326	0.52852
