NH3	NOx	latitude	TEMP	O3	PM10	PRES	warning	Pb	CFCs	CO	longitude	SO2	H2CO	C2H3NO5	PM2.5	CH4	PAHs
7.75467	7.32513	38.72706	19.43126	8.67009	8.56703	1195.86990	1.00000	64.57057	72.45800	8.05511	-9.24671	6.01615	50.12351	2.66988	3.58695	6.18785	7.78886
7.21392	10.24621	-22.92306	8.03600	8.23567	7.91506	1181.09260	0.00000	62.30247	65.18406	9.71707	-53.13722	9.34856	37.78099	1.48240	9.46298	7.85346	7.48565
8.29461	10.18316	51.65	17.10410	7.66029	9.30291	1188.57484	0.00000	25.03667	62.02283	11.11262	-0.2	8.70491	32.58854	4.46832	11.82970	6.84264	11.02208
6.87029	9.44196	42.30865	-0.65319	9.22010	7.05383	1095.15798	1.00000	37.62000	80.93742	10.35133	-83.48216	7.81697	47.36364	0.89169	9.01190	6.69969	7.28211
8.41795	8.54835	52.66277	21.45184	7.91629	8.24703	1086.78651	1.00000	51.63556	69.65468	9.56157	-2.01111	12.55350	31.25811	1.60575	11.34465	7.37659	4.97141
7.56426	9.84955	51.65333	19.87232	8.14688	8.47798	1116.45348	0.00000	48.87173	73.22495	10.45157	5.2875	8.87070	55.29909	1.54304	9.91635	7.24300	8.43101
6.14200	10.33158	0.76755	25.73316	8.36739	6.61641	1189.11058	0.00000	43.08721	74.11408	7.11368	24.43973	8.87377	42.92223	0.24386	10.18439	9.37298	8.97131
9.23752	12.09528	50.7236	18.28635	8.15494	7.85323	1121.69758	1.00000	4.26453	82.38951	8.06451	-3.52751	8.51308	54.03081	1.33144	7.50311	7.52392	4.55139
9.79002	7.88082	22.10194	20.20126	10.70533	7.94475	1098.74458	1.00000	51.00829	78.54739	10.59292	85.37752	6.78233	44.56541	1.32287	5.59672	8.47867	7.62146
7.56080	8.36280	33.14447	9.80840	8.81725	8.94465	1147.82398	1.00000	67.06550	79.15993	11.40836	47.3799	10.31139	35.97020		9.14763	10.95401	6.58063
8.48757	11.45171	40.72816	15.95969	8.38915	8.26873	1102.89175	1.00000	35.55128	61.46051	10.50111	-74.07764	8.96010	50.85059	1.75231	6.74451	6.86603	8.30174
7.47026	8.35174	23.73333	26.22118	6.50446	8.06748	1158.63909	1.00000	42.09483	69.33838	10.40260	114.68333	9.01139	51.83835	1.56003	9.66333	10.96923	5.85643
7.89106	12.07338	48.06919	11.29539	8.33963	8.30758	1134.78304	1.00000	55.39662	56.99895	8.78084	11.37703	8.13519	49.02277	1.58256	7.45393	5.26538	6.88353
9.43248	7.40798	35.21222	17.99894	9.06360	7.48607	1166.24454	1.00000	28.35511	83.55745	9.02617	2.31889	8.46112	54.37088	0.78159	7.67716	6.50612	6.35005
9.09479	12.49718	21.34222	26.47392	9.15698	8.40816	1087.50499	1.00000	46.15773	58.19229	5.62387	71.30633	6.53406	65.02358	1.84934	4.71977	4.62351	4.77051
8.60968	7.67979	46.23899	13.80154	7.04158	8.60911	1075.20498	0.00000	36.73299		8.61645	-63.13414	7.90039	75.24377	2.09995	8.08922	6.81553	5.45864
8.46569	9.02287	-1.26424	12.06180	7.36070	7.84174	1148.86410	0.00000	66.72276	73.53881	10.14660	104.09701	10.40756	42.39197	1.32963	10.32350	5.70209	4.58149
7.92828	8.97226	41.82143	25.98723	8.67102	10.37186	1138.75077	1.00000	44.34216	63.59668	9.60428	41.77921	7.41312	60.34947	10.99076	10.49097	11.48577	6.30448
7.50421	9.45465	42.64031	8.06897	8.88382	9.05929	1195.94423	1.00000	34.49244	70.19369	9.54453	125.51176	8.06287	53.99987	3.05289	10.09917	10.48551	7.41094
7.16457	9.54104	40.2737	-4.15538	7.90111	8.06465	1110.02514	0.00000	57.17529	80.49172	8.49406	-76.88442	9.71055	30.34098	1.63962	9.24444	6.34389	4.72396
9.42466	7.83326	45.0408	2.98080	8.86034	7.38337	1108.51693	1.00000	32.69765	71.25703	9.92602	-93.263	7.33401	58.06286	0.81393	5.67775	7.95769	7.96076
9.47969	9.43807	44.92934	11.17057	6.83863	8.37098	1147.67175	1.00000	38.48216	72.84937	12.49736	37.99117	8.62829	41.09474	1.80601	10.33770	4.69677	
10.11794	9.05155	32.35126	11.87098	8.35396	7.33412	1050.49289	1.00000	59.91131	80.99760	9.14857	-95.30106	9.16205	64.33013	0.85173	11.95062	9.35137	5.87227
8.32094	10.72464	55.75556	10.71078	9.48191	8.48640	1168.71413	0.00000	41.87197	59.80848	10.71061	60.70278	8.43006	43.55967	2.25506	9.49894	6.43733	7.02219
6.97067	9.56671	37.31065	24.65925	9.04523	7.55706	1109.26921	1.00000	28.26278	66.46423	9.09500	13.57661	9.20017	51.96083	0.95374	9.80532	9.73229	7.22687
9.20590	10.14622	40.78206	0.02316	9.93104	9.38104	1166.27591	1.00000	42.39719	60.21823	8.90963	72.34424	8.88161	29.81791	4.39107	7.00379	10.22148	6.55472
10.77726	6.23361	20.22816	18.67470	9.34651	8.57695	1076.89689	1.00000	53.08013	77.23563	10.85638	-103.5687	10.69161	54.81026	2.24912	11.47662	9.28261	5.00297
8.45352	8.11493	4.73245	37.22263	8.82938	7.86111	1104.66177	1.00000	59.58982	67.40044	10.19926	-74.26419	9.33572	36.24818	1.32502	10.88538	10.83823	6.56911
8.72429	11.25764	51.24197	7.24471	8.50419	8.32314	1170.58957	0.00000	34.32115	60.45211	10.20033	4.82313	11.21512	26.11932	1.71165	8.06334	4.58142	5.58751
7.60845	7.96047	44.43579	15.05927	6.69670	6.20774	1123.02586	1.00000	54.96474	69.24060	9.47739	26.01649	8.22492	35.48513	0.43708	9.51070	10.78221	6.94377
7.84257	8.56801	55.82885	13.61613	10.41283	8.08679	1106.20447	0.00000	61.38166	70.69772	10.55987	-4.21376	10.58145	53.28954	1.23511	9.47548	8.01359	6.63545
7.14949	10.12940	32.57756	6.88917	9.44616	8.83743	1181.00220	0.00000	42.17254	75.69686	11.43691	71.52847	9.92412	33.47621	2.66175	8.34730	6.09108	6.16956
8.00688	10.81431	5.84752	7.97360	9.96040	7.10153	1098.90750	1.00000	31.44899	62.08553	8.54902	-5.682	8.05357	60.70540	1.08835	8.36474	9.88768	8.21534
7.25244	10.63264	14.14989	14.20452	6.66014	8.93276	1064.41611	1.00000	59.07921	61.86795	7.95632	121.3152	7.94579	34.46062	2.97729	5.27293	6.25586	6.61339
9.32854	9.74092	43.31667	11.32874	7.07361	8.42976	1142.64165	0.00000	51.41033	63.57389	7.95818	-2.68333	8.47350	48.31356	2.12292	7.96019	7.12733	5.38379
8.62775	9.55647	35.85	6.24884	7.11231	7.16702	1059.62942	0.00000	70.04504	70.70089	9.46596	117.7		40.24313	0.78835	9.05117	6.24871	7.16003
8.87075	11.93595	55.82737	14.30570	8.23482	8.94574	1101.40990	0.00000	60.75019	62.03174	9.20425	-4.0573	8.11398	75.40897	3.14031	9.30487	5.70644	11.29568
8.64402	8.95736	33.45122	4.57399	8.20131	7.77641	1188.14935	0.00000	38.31457	72.32430	11.13773	-86.99666	10.10005	49.93032	0.95509	10.14704	5.76709	4.95140
8.06490	7.16533	34.08565	8.86781	9.59415	8.31362	1092.95477	1.00000	23.97515	67.58196	8.40204	74.80555	6.53299	41.71160	1.84555	8.25068	6.75411	4.73630
6.68670	8.22618	31.78336	13.25361	7.05417	7.46949	1168.86382	1.00000	50.28657	70.21690	10.57636	35.23388	11.71402	55.09470	0.91520	8.11522	8.57283	5.13873
9.50223	10.49920	8.48714	7.20038	8.42716	7.65606	1085.36536	0.00000	50.41284	82.95870	8.49808	-13.2356	8.43865	43.52885	1.21520	9.59907	6.14096	12.17549
6.57272	9.75244	53.38333	18.49467	5.71359	8.13872	1119.57674	1.00000	42.36705	65.86869	10.50637	-0.76667	8.44154	62.74902	1.54626	6.48075	9.07824	6.89813
7.03428	8.52494	5.84752	6.16020	7.50077	7.32955	1175.74184	0.00000	61.94211	70.42269	9.19829	-5.682	10.17589	54.51052	0.87279	9.77721	6.69199	10.37779
7.79439	8.37717	11.8659	26.60136	7.79829	9.13675	1132.80625	0.00000	46.99863	64.52916	10.24280	34.3869	9.98209	47.91373	3.40619	10.21098	8.04698	7.93203
10.05773	10.88503	35.95664	12.87104	8.43538	9.63836	1162.90659	0.00000	30.97458	84.30885	9.49286	36.7138	9.35651	43.30015	5.53592	7.12421	10.08796	8.44101
7.02376	8.69033	57.30185	13.36323	9.24224	9.59649	1154.22190	1.00000	65.16210	61.66547	10.35441	39.85331	10.24006	51.92625	5.41000	7.71841	10.12210	6.39417
9.59038	10.27930	53.16167	6.60940	7.31876	9.61233	1061.73126	1.00000	40.78107	92.27486	9.53899	6.76111	8.41213	29.53328	5.48316	10.52256	10.35059	6.75922
7.95651	8.84900	21.28306	45.85520	7.58275	7.79792	1107.99954	1.00000	60.97149	77.62155	9.74462	-89.66123	8.96759	54.94657	1.56552	11.67020	8.92216	8.16283
9.53870	8.16619	51.84819	17.54457	8.44049	7.72958	1105.53160	0.00000	57.78494	82.25067	10.68860	1.26738	7.23238	40.84243	1.18344	9.56205	5.61899	8.32330
7.46082	10.07501	55.63711	18.87672	7.12193	7.62869	1188.70708	0.00000	57.63572	66.07983	8.78883	37.38115	11.03660	34.92687	0.93937	8.86508	5.90881	5.85618
9.39009	9.82347	33.45122	2.38229	8.59128	8.81594	1158.50333	1.00000	52.11027	54.48813	8.70246	-86.99666	10.11788	48.70699	2.57213	6.63978	8.06752	6.70382
7.89642	10.26630	33.95015	-7.32765	7.98628	9.77646	1147.76955	1.00000	49.64309	79.06190	9.08340	-118.03917	10.64955	75.21256	6.19738	9.04798	7.81354	8.33788
7.00130	10.59398	37.73604	36.17763	6.69757	7.90695	1189.34374	0.00000	65.38034	74.84066	9.01260	-120.93549	9.42130	51.46487	1.41411	9.13739	6.11025	10.51885
9.21651	10.25325	13.70727	23.35284	8.81999	9.23761	1189.41656	1.00000	42.55090	65.64654	10.66917	9.15013	10.67161	53.88134	3.73780	9.61188	9.61956	6.64675
8.24780	10.63211	53.7446	4.06895	6.94848	7.33608	1190.33992	1.00000	30.67845	62.95705	7.77957	-0.33525	7.50827	91.11692	0.89457	6.88658	6.06451	5.75616
8.18681	9.75831	34.9	11.26748	6.32552	7.14948	1101.82813	0.00000	55.95971	76.13189	8.20526	137.5	9.75345	38.58671	0.66416	9.06339	8.45916	8.40296
8.62263	7.85174	44.59445	20.17951	7.40479	7.05445	1054.50786	1.00000	45.20518	68.78011	9.81298	11.04979	5.76247	14.07118	0.77049	7.31405	6.95383	7.44298
8.41953	8.73802	36.06386	21.25109	6.78282	7.61453	1144.04593	1.00000	60.26742	61.69518	9.26023	4.62744	12.96135	36.68470	1.31498	9.95007	5.76854	7.86690
7.36237	9.76266	18.51957	10.70970	9.01263	9.03621	1082.79110	1.00000	43.66090	73.23224	11.64924	73.85535	8.22084	35.63092	3.02715	9.01809	7.27054	7.63233
9.59379	8.91657	-21.98333	-2.67417	9.52835	11.20963	1102.37866	1.00000	34.93830	68.53191	9.85962	16.91667	7.17822	42.33954	24.98427	7.00725	5.33221	8.70305
7.90665	8.61383	41.41204	24.53383	8.45609	5.84340	1167.67989	1.00000	38.89805	61.34987	10.41037	2.18247	9.02536	67.97843	0.69033	11.53378	10.09750	5.04316
9.76625	9.45155	48.06919	25.91022	8.43846	8.94558	1075.30534	1.00000	53.41029	76.71048	9.39099	11.37703	7.94385	39.15766	2.92129	9.85756	10.94120	7.72720
7.12958	9.50639	40.66482	6.65292	9.79576	7.70948	1060.49269	0.00000	58.34625	70.48843	8.76621	122.22833	9.79238	53.68826	1.15725	8.22644	6.68773	9.58903
6.88433	10.30156	33.37526	26.61216	9.33009	7.77401	1120.78592	0.00000	17.48881	81.67399	10.42952	74.3092	8.21794	42.28145	1.34049	9.75275	4.70080	12.10637
8.89208	9.77133	-6.91806	31.84234	8.33300	6.85880	1153.91780	1.00000	47.84692	76.10902	8.74691	106.92667	11.56939	36.36932	0.65846	9.29983	7.28103	8.15138
6.64802	9.90533	-15.675	13.45853	8.40257	6.85536	1054.50655	1.00000	58.81936	67.73644	8.98753	-38.94722	8.50105	50.02286	0.98586	7.75063	7.06285	6.60554
8.35890	7.75068	29.84576	10.90582	6.95132	6.77437	1155.85243	1.00000	41.49214	62.37991	9.22755	-90.10674	9.13171	33.34729	0.62012	10.82798	10.76656	5.65910
7.30296	9.39621	27.85	22.38986	8.80617	8.44861	1104.10232	1.00000	53.60304	70.80693	9.98439	112.9	3.97275	61.51644	1.58015	5.93999	6.31000	8.65142
8.53869	7.15368	23.5654	6.20444	8.25630	7.25258	1112.40865	1.00000	43.54285	58.81753	9.99860	119.58627	7.55270	36.32436	0.96682	8.77681	5.80088	7.12845
10.12969	10.82038	19.21667	28.82250	6.97597	8.63841	1140.37435	0.00000	31.00049	76.42783	8.69323	73.08333	9.76276	52.76695	2.59934	9.38939	8.94447	6.27006
7.14875	9.53232	43.61092	14.18496	7.12220	9.67472	1182.64966	0.00000	56.28099	65.35826	10.82718	3.87723	10.46820	65.87681	6.04407	8.22178	5.85398	8.07542
7.87786	9.56333	53.94313	-13.70053	9.64857	7.41383	1071.15370	1.00000	57.96435	69.52001	9.04004	10.30215	8.81759	58.97685	0.86426	9.99424	10.32839	6.67142
9.61612	10.21082	50.76306	10.43038	9.24029	8.11392	1120.59793	0.00000	38.68899	65.57520	8.91572	-1.29772	9.22202	51.73412	1.49624	8.55382	6.98911	7.75989
6.31432	9.54189	11.93381	15.88712	7.47787	10.88109	1115.87414	1.00000	45.20876	74.54643	8.03950	79.82979	8.14671	30.33057	18.14805	7.81054	6.92378	5.46270
8.21794	10.23195	36.81667	6.95836	7.62854	7.26386	1139.83389	1.00000	50.00626	63.64461	8.53472	117.81667	6.34987	65.18271	0.88977	6.69010	6.48822	5.26688
9.71601	7.70205	50.88506	8.64817	5.83777	8.46076	1176.15500	0.00000	16.17294	64.61043	9.15672	4.07601	9.28803	44.21424	2.12980	10.62223	9.60232	9.18717
9.15376	11.82059	41.48199	7.46329	7.83564	8.04561	1080.63792	0.00000	20.16646	60.58199	11.38748	-81.79819	9.04302	53.94936	1.49543	9.22164	3.87649	7.46995
8.59931	11.24445	38.91817	20.10809	8.65170	7.43616	1196.17179	0.00000	40.42167	72.79384	10.11315	-78.19444	8.71240	28.88224	0.55580	9.24866	8.06161	6.77232
6.85170	10.65547	-33.79176	20.28439	7.78368	8.00176	1197.69659	1.00000	78.94402	69.18454	7.57383	151.08057	5.99304	52.26132	1.32784	8.45193	5.48405	3.63991
8.38320	8.57640	36.75965	11.54772	8.53125	7.11765	1158.60063	0.00000	34.96807	63.39988	10.09629	137.36215	6.65685	31.80094	0.95219	8.00529	6.30149	7.63730
8.20958	10.96071	33.98154	0.80533	9.77498	7.53521	1129.78471	1.00000	67.23137	70.53936	8.70448	-81.23621	8.53702	62.99969	1.14510	9.63188	9.49064	9.18581
8.43974	9.88733	40.98894	4.46827	7.99561	8.71614	1161.85335	1.00000	47.00207	65.77774	9.95726	28.67582	7.10101	48.90156	2.25141	5.81039	7.80717	7.09717
8.61338	12.31741	50.26729	4.33912	8.36068	9.45109	1091.32032	1.00000	51.23689	80.43919	7.15195	-119.27337	8.57922	42.03496	4.63557	7.68704	7.32492	3.60279
7.66749	7.56009	41.55815	28.57556	9.50481	8.10726	1072.14477	0.00000	49.75023	64.60644	7.87857	-73.0515	7.23799	51.15667	1.62526	10.54877	8.80970	8.71484
9.66074	7.30339	38.72706	11.89076	8.22459	8.41443	1103.65759	1.00000	30.10677	72.51321	8.00141	-9.24671	5.17409	30.37567	2.01088	7.81559	5.96620	5.03169
9.34973	8.40036	3.02013	-1.02834	8.00718	7.18849	1056.16816	1.00000	67.48823	57.34888	10.90088	30.91105	12.29660	30.28285	0.89159	11.88953	8.15853	6.04677
7.55667	8.08104	56.9083	9.46871	8.56874	6.61304	1170.65009	0.00000	65.60587	75.43289	10.65584	60.8019	10.32519	28.18293	0.66765	10.33108	7.12619	8.78301
7.02956	8.76304	45.43341	18.57590	8.94746	9.32663	1138.54938	1.00000	35.57784	73.32200	9.35633	-73.86586	8.27900	55.74762	4.10397	10.50809	9.93221	7.14755
7.63220	9.17541	51.65	11.75948	9.42346	8.86733	1073.00661	1.00000	39.88076	65.21946	9.72569	-0.2	5.91871	26.33738	2.52032	9.15930	7.46283	4.71190
7.14958	7.37698	41.85059	17.87134	7.60239	8.36931	1080.51747	0.00000	43.93973	64.10888	10.66063	-87.882	10.02142	60.31891	1.68102	10.48598	7.56860	8.35379
8.22887	10.43287	16.06213	16.56508	7.11922	7.85851	1168.81323	0.00000	47.44951	72.05717	9.66238	76.0586	10.64477	45.72518	1.40804	9.31416	6.79598	7.13267
8.84088	8.53413	-6.25	12.52587	8.24546	7.75244	1067.91172	1.00000	47.38929	71.67767	10.04813	38.66667	5.89760	49.74612	1.40478	7.53527	7.16318	6.73657
7.50571	9.62479	20.22816	20.03604	9.03097	7.36697	1079.57968	1.00000	60.23156	68.13655	11.11624	-103.5687	10.22515	23.08722	0.68044	11.64592	9.10778	7.30433
8.87309	9.55023	34.09668	6.13917	7.65040	7.10765	1174.58848	1.00000	63.89058	67.61742	8.72544	-117.71978	9.40950	41.41025	0.87297	6.07568	6.23308	6.86783
9.18147	11.21244	42.30865	36.11594	7.73066	9.24953	1136.44574	1.00000	42.82657	60.23082	9.16097	-83.48216	9.25676	49.59038	4.19113	8.86242	9.18142	7.16524
7.38826	8.53251	50.64336	24.07937	8.93447	7.09964	1126.56246	1.00000	48.49520	75.38728	10.54227	7.2278	7.34204	56.45245	0.66434	6.94230	7.82610	7.18618
9.29914	10.11556	55.85	-1.34384	6.17246	9.35546	1196.73675	1.00000	56.92463	62.53629	9.55949	37.56667	6.88400	42.30928	3.92716	6.65669	7.09434	6.97088
7.34905	8.31296	38.68712	15.37144	8.17761	7.62313	1073.86599	1.00000	49.22787	64.27594	11.32583	-4.10734	7.91666	50.77524	1.00448	10.78230	7.50667	5.88467
9.86423	7.58637	3.8801	-0.83057	8.70694	9.33996	1194.72243	1.00000	45.54925	72.97589	10.58043	-77.03116	8.31228	43.94191	4.10067	6.03991	9.40519	7.46310
	10.16033	3.8801	9.36544	9.76030	9.79245	1198.32560	1.00000	47.76313	75.07233		-77.03116	9.36238	47.19078	6.34905	7.96482	9.82503	8.00172
6.82944	8.55132	8.35122	20.07170	7.63701	7.31598	1072.83858	1.00000	45.72409	67.61630	8.81701	-62.64102	8.93117	55.59268	0.73437	10.03695	9.06375	4.99837
9.56944	8.70185	23.73333	12.02823	8.66114	7.86059	1115.80310	0.00000	53.72692	61.82894	8.96104	114.68333	11.44395	61.26182	1.33894	7.02097	5.79471	9.09627
7.54079	10.04975	41.29444	8.14750	6.18374	9.36500	1104.89880	1.00000	54.20934	69.20282	10.04958	69.67639	12.61470	15.65127	4.17248	6.96077	7.64088	2.99488
6.75011	10.95303	35.88264	18.80664	9.64171	9.67624	1132.48898	1.00000	46.78942	86.68437	10.33632	-80.08199	11.52662	51.51681	5.79388	8.22626	8.72653	7.41433
9.30319	9.93091	-0.35817	7.77165	10.07516	8.80076	1099.39072	1.00000	50.52616	69.18183	9.68236	42.54536	5.74690	51.47707	2.63137	8.40889	6.14857	6.11648
6.42974	8.80561	43.91452	16.63669	6.04909	8.62834	1088.45090	1.00000	39.29475	71.94259	10.08922	-69.96533	9.58346	65.81411	2.19290	11.73919	9.69166	6.99769
9.32654	7.54997	-8.43333	9.70837	8.94350	9.99628	1194.31665	1.00000	27.06543	79.21598	8.80315	114.33333	10.16294	42.49078	7.84932	7.48730	8.90363	4.51288
8.48076	9.94544	48.25	38.82888	8.11606	8.30339	1099.41966	1.00000	32.42237	86.04190	9.02259	16.4	7.70507	51.70126	1.77856	8.11552	10.82568	7.51012
9.82725	9.08838	46.23899	21.07373	8.32391	10.90970	1094.80841	1.00000	40.63818	86.24707	11.11395	-63.13414	7.67967	36.07557	18.77134	8.44295	8.94252	7.31968
9.83018	9.67986	4.94273	-8.68404	10.93086	8.77630	1162.52485	1.00000	46.23804	59.87894	9.43116	15.87735	5.92736	66.24403	2.50043	6.44554	7.41898	6.02355
8.21844	7.01750	-10.91111	22.86694	7.77655	6.87235	1128.23641	1.00000	40.31342	62.19071	10.78797	-37.07167	3.94763	53.20805	0.54916	6.12194	7.16027	8.32222
8.70720	6.85139	43.96222	8.23456	9.31968	8.15896	1109.52848	1.00000	45.30549	69.92626	9.43292	43.63417	6.81938	53.61175	1.89554	10.24183	7.20737	4.94883
7.70854	10.50642	42	-2.50976	8.02563	10.16133	1051.15805	0.00000	35.80654	76.36082	9.42016	21.32778	8.93655	57.50286	8.97663	9.50476	8.38267	7.18283
7.18083	9.05569	41.94175	21.01129	10.03467	8.49221	1164.70290	1.00000	44.46922	79.31029	10.55719	123.50266	12.21597	42.62831	1.90447	11.41533	8.13081	6.16119
7.22043	6.45443	26.44931	12.30003	7.65979	7.14338	1198.94407	1.00000	52.41753	72.55183	10.86011	91.61356	6.05990	44.84524	0.79432	4.28297	7.37235	9.22560
9.08781	8.32144	-15.675	20.19347	5.69981	7.08049	1095.57466	1.00000	40.44109	59.30610	10.37770	-38.94722	6.48077	36.29034	0.71391	7.15830	7.33245	7.71653
10.38153	6.96565	35.82756	17.54553	8.10094	8.32657	1072.07605	1.00000	63.91786	62.58809	13.22036	137.95378	5.41722	17.12061	1.78085	7.23264	9.00879	9.54185
6.85279	9.73024	-5.41667	11.52140	9.21325	7.78276	1180.86919	1.00000	33.83388	68.53763	9.44468	38.01667	6.57563	50.77359	1.38035	11.05103	11.27871	7.36016
8.39960	7.23549	41.41204	0.13118	8.11864	10.09673	1111.24838	1.00000	40.09966	65.02324	10.99288	2.18247	6.99818	52.37762	8.34121	9.58144	7.97677	6.23538
7.59671	9.88510	26.67319	20.82356	8.27070	8.37328	1135.98065	1.00000	50.54982	75.56317	8.83089	31.4976	9.91970	36.12447	1.66400	8.87395	8.17483	6.34190
6.73369	11.58289	44.59445	18.20495	7.74534	9.12371	1132.95445	1.00000	53.77618	62.69404	9.66174	11.04979	6.65912	38.86932	3.07094	6.11691	7.48686	6.82506
9.42799	12.28672	41.24255	18.32268	8.57245	6.98676	1076.40804	1.00000	38.61945	58.40335	10.01826	-82.61573	5.36391	18.72041	0.90716	7.94689	6.71447	6.53478
6.47235	8.55700	12.37169	15.42207	7.97897	6.64938	1157.99978	0.00000	16.53351	64.16241	9.57431	123.62494	7.86374	81.72360	0.70543	12.01139	10.49505	7.04811
7.49759	8.14394	19.04222	7.77037	5.82868	6.14770	1117.63741	0.00000	33.64061	59.68740	9.50397	-98.11889	7.84715	64.25488	0.49241	10.79923	6.75693	9.17190
7.72916	11.02165	54.03876	5.62361	9.91698	6.84887	1050.16265	1.00000	61.69387	74.93830	10.62350	43.91385	7.19650	53.99331	0.81798	9.30732	6.66139	6.89160
8.86593	7.76846	58.7002	10.75449	8.41795	8.33673	1067.66894	0.00000	44.58731	69.15466	11.43434	59.4839	9.46879	50.18752	1.65869	10.99771	6.39734	9.80888
8.28815	8.17125	31.78336	7.50949	8.28496	8.15403	1130.88987	1.00000	75.55486	74.18644	7.99789	35.23388	9.80472	48.82534	1.52648	9.03348	7.91603	4.55444
7.81396	9.86816	-33.88096	6.16149	9.08663	8.36528	1075.70618	0.00000	53.51613	69.27647	10.06690	151.07986	9.02542	52.14110		10.53664	6.71627	10.17805
7.49927	10.03376	39.32011	6.32444	8.15510	7.09384	1130.60283	0.00000	75.23259	83.60111	10.93178	-76.51552	9.18338	52.23234	0.55164	10.22340	6.69013	8.59436
9.44213	8.85162	5.30383	32.03003	7.18724	7.26946	1169.58306	1.00000	42.05296	69.54168	9.87887	-1.98956	5.77303	45.13787	0.68944	6.69515	6.64185	8.07183
7.14162	6.78695	44.99012		8.03733	9.06730	1124.24431	1.00000	27.46465	73.56112	13.95955	-123.02621	5.54793	49.06303	3.12824	5.87024	8.76091	11.19239
7.03857	7.33815	46.32313	22.46816	8.28043	10.02802	1180.40331	0.00000	49.33686	81.27940	7.43185	-0.45877	9.44660	50.42955	7.81546	7.15210	6.20276	4.91658
7.74560	10.79559	14.14989	10.96881	6.41047	6.79916	1119.17628	0.00000	64.85784	77.69976	7.50916	121.3152	9.42153	26.43581	0.80421	9.21451	7.52024	5.55352
8.10880	11.48420	12.37169	8.02480		7.35556	1155.16613	0.00000	58.44104	74.62057	8.99226	123.62494	7.67206	37.83388	0.87051	10.58337	7.81784	9.72620
8.63799	9.58865	40.55851	5.99213	8.25847	7.78276	1051.20132	1.00000	45.15294	73.52216	9.61309	17.80774	9.82889	56.15846	1.14495	9.36640	9.95815	6.76133
9.95897	10.46969	45.99194	1.48764	7.96308	8.63047	1146.94977	1.00000	19.70649	60.70907	9.20434	29.41824	7.19703	12.61982	2.17617	3.06979	6.60608	9.60880
7.55893	11.74440	-21.98333	22.47983	10.03938	6.98751	1188.63044	1.00000	22.62334	78.14279	7.71944	16.91667	9.14971	48.68867	0.90036	7.13442	5.77863	5.97916
7.37626	10.23363	25.87972	2.38887	7.32458	7.77062	1071.70762	1.00000	44.53596	66.50147	9.76801	-97.50417	5.97804	44.87636	1.39415	9.22739	6.27081	5.90838
8.85144	9.67884	9.89206	6.58291	10.01632	10.58017	1116.81520	0.00000	50.66369	75.33785	8.89302	43.38531	10.50494	32.43393	13.39365	7.34806	6.96733	8.35592
9.33813	6.03250	51.08468	13.28946	8.75869	9.36793	1051.14821	1.00000	71.06162	63.29225	9.10442	7.11393	8.46288	37.19471	4.22375	4.03417	8.21698	8.63759
8.54668	6.67988	48.07667	25.25776	7.31938	8.49777	1112.36740	0.00000	54.71142	86.03348	8.68459	8.64409	12.78503	67.28277	2.11868	7.30624	6.58737	9.38322
7.83514	9.93127	33.44872	9.29976	9.58300	8.85435	1149.99221	1.00000	56.43786	71.98005	8.79864	-86.78777	6.35782	33.74771	2.84001	5.37159	6.92324	5.79479
