CO	NH3	PRES	PM10	PM2.5	O3	SO2	Pb	PAHs	CH4	longitude	latitude	CFCs	H2CO	warning	NOx	TEMP	C2H3NO5
9.67627	8.07583	1146.75219	5.09316	9.29467	6.98752	7.36588	63.59623	7.09157	8.29928	5.22778	51.955	45.20576	59.21004	0.00000	7.02593	26.79718	1.02860
9.59599	6.69752	1089.54448	6.98873	12.52586	7.54781	10.27710	58.56326	10.14190	5.77098	6.9747	50.82709	42.23139	36.01924	1.00000	7.26209	3.87548	2.26272
9.32611	8.65244	1057.29467	9.08150	8.52624	7.00642	7.26385	61.55984	8.15259	6.16206	51.3452	53.37596	72.69579	37.93654	0.00000	9.54201	17.36063	10.85986
9.02657	6.52783	1101.41593	6.93353	6.83682	7.65193	9.11664	49.87651	5.83066	7.28229	86.00214	46.51872	47.28119	50.35254	0.00000	6.76200	22.27078	2.95273
10.86696	7.13500	1116.68686	9.64713	11.81350	7.84105	5.71636	53.14281	5.29020	9.26310	-74.15987	40.82232	41.30716	47.95152	1.00000	7.51170	3.37735	19.08651
7.32745	8.95556	1134.70646	6.35729	7.37605	7.70467	7.47058	53.58322	7.71134	8.66955	5.74861	52.71083	37.69158	47.08886	1.00000	7.28523	21.92901	3.28461
7.88483	9.00868	1087.55522	5.40538	6.91477	9.78654	9.14729	39.26382	5.11350	5.50872	14.30935	40.92298	42.68801	49.55432	0.00000	7.26309	9.96265	1.79105
8.51368	6.29483	1197.18068	7.04947	10.27776	8.67617	8.44737	47.34944	5.48335	9.10063	78.55757	17.34769	36.35262	65.33554	1.00000	8.93260	40.09327	2.27380
7.18156	7.17146	1052.60015	7.04486	9.76561	4.74539	5.32354	43.78729	8.19179	7.86926	98.6738	3.7278	23.40049	27.13674	0.00000	6.37940	4.71813	3.62463
7.72591	6.55304	1094.07369	7.52678	9.66206	8.51556	7.61787	50.01905	7.41427	7.07121	129.96972	33.4425	58.62095	54.68877	1.00000	9.03127	15.46112	2.77942
9.59438	8.41841	1178.02990	6.65766	8.54530	8.14444	10.05097	21.57424	10.57250	5.47748	-80.38297	42.8334	48.60605	69.57679	1.00000	7.70464	9.50908	1.63462
8.61142	6.80802	1169.64163	6.75902	6.05144	9.54810	7.65595	45.58123	8.76068	6.72328	24.04142	54.39635	59.62038	33.14722	0.00000	8.24741	26.21793	2.21018
7.66860	5.65565	1174.78757	7.84846	7.28205	9.32026	8.86834	60.89133	7.23986	6.23107	114.51667	33.78333	36.87142	52.75380	0.00000	7.38768	16.14748	4.48023
9.85944	7.70688	1131.01809	7.23637	6.30716	7.00591	9.43904	48.61386	5.73927	7.54353	-122.24092	47.4943	45.51524	74.07966	0.00000	8.85250	16.08029	3.24050
6.79177	7.14958	1152.99170	6.45301	6.41244	11.42770	7.62183	57.43597	8.17195	5.47398	101.18445	13.44581	24.33771	56.77845	0.00000	8.65712	11.95929	1.63174
6.65970	8.08384	1188.75514	6.95987	7.04628	7.40169	8.56635	46.69198	8.41776	9.17457	-38.79084	-10.95817	35.21420	36.90235	1.00000	7.05439	-1.88724	2.87521
9.92658	9.47822	1134.63486	7.50723	9.21664	9.00598	10.45753	55.59071	9.50314	6.30423	10.03988	53.6052	70.52306	47.95827	1.00000	6.91153	20.15330	3.11384
8.03096	8.09220	1194.02315	8.95605	6.45466	8.33363	4.85753	52.33813	7.12477	9.27683	121.3152	14.14989	24.91849	27.39631	1.00000	8.00815	15.57799	9.78935
9.42509	8.01553	1128.53209	7.67075	10.01594	9.56893	8.61248	37.28140	8.22056	6.57554	146.05093	-34.28853	41.20603	62.12241	1.00000	7.69028	21.62463	4.60088
9.10078	5.71554	1072.79407	6.99645	7.18873	7.50890	9.50901	39.15429	5.83424	7.45163	0.47713	51.39323	57.01557	27.33615	0.00000	7.92421	11.27332	1.88382
8.64476	6.00841	1152.32435	8.18622	9.00147	9.85636	7.52496	53.90345	7.59873	7.79638	-61.51889	10.66668	53.00643	60.95056	1.00000	8.20575	16.72294	6.09545
9.17008	7.59505	1091.76738	7.56761	8.84369	10.60312	9.66477	39.94177	8.58760	7.14835	-38.79084	-10.95817	48.28329	51.34609	1.00000	8.16910	2.17867	3.61983
10.51017	7.18141	1079.38846	8.52274	9.82857	10.00749	7.27646	48.85232	8.45580	13.26788	-88.3162	42.24113	36.59593	53.53126	1.00000	6.54096	21.30632	7.21574
5.94414	7.25500	1058.28154	7.41513	11.57086	8.98547	7.12833	35.94709	6.13169	8.58327	135.6	34.61667	41.20398	40.81661	1.00000	7.91028	1.49054	3.69407
6.51814	6.44112	1155.40424	7.89271	9.50624	9.41603	7.37012	51.64738	5.73873	8.73633	-81.24441	23.15678	61.48466	38.50144	1.00000	8.89731	-5.07803	4.83297
7.28063	7.23831	1174.17740	9.11358	8.96260	8.79064	7.35855	42.83246	3.10163	6.98229	-72.47417	7.83389	42.82232	61.65056	1.00000		5.72494	11.30113
10.48752	9.26730	1153.76304	8.93226	8.24251	6.98909	9.05231	42.26591	9.91952	4.70593	-82.32483	29.65163	38.71548	63.04694	1.00000	7.55037	5.12118	9.42031
9.82342	7.98915	1182.34357	6.65761	9.71707	7.39931	5.60089	59.32751	7.24189	9.09109	-82.07842	26.91756	43.76440	39.54430	1.00000	6.01830	2.36777	1.58844
8.99049	7.93102	1124.93162	10.35138	11.18094	9.75964	10.41534	73.31783	8.56363	7.47870	-1.5443	50.75767	39.74110	52.53735	1.00000	7.24678	9.31478	36.58432
6.77849	7.79766	1052.52481	5.40324	11.83273	8.25705	7.23437	50.25086	8.30171	6.86077	9.00472	4.2475	39.06691	67.73638	1.00000	5.58827	6.44681	0.88770
8.95839	6.76950	1060.61580	9.06047	8.57101	7.17402	7.08630	55.79788	9.67539	4.69766	-95.36969	35.74788	67.41145	49.80347	1.00000	7.16784	26.71503	10.63735
8.07218	8.10178	1154.50370	6.75355	7.81060	9.49157	6.35756	73.14677	8.35368	6.03268	98.50893	16.68911	56.25511	52.16773	1.00000	8.24065	10.48166	2.44412
10.52162	7.70911	1060.27325	7.54157	8.97450	9.25634	10.61615	62.30738	11.08671	5.25071	71.57118	32.87533	56.02148	49.02979	1.00000	5.92877	18.44482	3.00887
8.92949	7.57008	1157.87291	7.42401	6.95466	10.14574	5.47554	48.64823	8.45699	10.15389	-42.19667	-21.41222	67.29076	38.83245	1.00000	9.28567	10.52829	3.66652
10.94063	6.66171	1176.24774	8.56919	9.89393	9.98762	5.79980	53.64187	9.13104	9.88745	-3.52751	50.7236	58.93558		1.00000	7.84077	20.64099	7.82866
10.51887	6.16311	1178.62850	7.15190	8.96277	6.80134	5.34792	55.84354	6.34465	4.70283	-77.43532	20.14298	60.42022	46.25744	0.00000	7.22781	20.35734	3.05270
10.46936	7.51872	1195.79678	7.79190	9.06289	6.76682	6.83838	53.68594	9.58063	7.22830	-83.48216	42.30865	66.19748	46.46567	0.00000	6.96255	-1.22744	4.76559
11.17937	7.18699	1180.56437	8.64550	9.62001	8.91956	7.00689	58.13266	9.71013	5.76134	5.58472	52.14	50.61081	52.87016	0.00000	5.86531	14.50319	7.29551
8.95847	8.45828	1072.19677	7.31492	6.43286	9.04956	9.37234	47.45309	5.21201	5.85738	85.83334	20.88197	34.93653	44.13378	0.00000	6.71679	15.63975	4.91866
10.78656	9.26241	1097.75426	8.57023	8.14299	6.85592	7.09122	40.75684	9.20333	5.81263	-81.23621	33.98154	49.53456	48.96848	0.00000	7.22846	14.01900	7.50342
8.88188	7.98351	1124.23561	7.33535	9.23212	7.58463	5.61301	53.44191	5.02580	8.35656	-42.19667	-21.41222	53.51513	40.39722	1.00000	7.20074	1.47044	2.88142
8.13762	6.53012	1133.30528	7.70979	7.20429	9.62447	8.21796	34.67999	6.84237	6.61011	-37.03861	-10.90889	51.88522	42.70012	1.00000	7.09233	8.66206	3.69328
7.59337	9.21371	1052.91392	8.11899	6.48374	10.99430	9.51060	60.44255	7.41926	4.96046	102.56365	13.65805	45.62686	40.31653	0.00000	7.54172	20.54600	5.56561
9.10489	8.62527	1137.59998	8.13728	6.93526	10.98494	9.63359	54.24420	9.58269	6.68253	73.85535	18.51957	52.26654	69.21585	1.00000	6.96486	0.67432	5.72685
7.02113	7.33528	1199.09950	8.82577	6.50192	11.62792	7.90024	44.20699	7.25306	5.06203	115.70111	37.73222	77.45450	47.57914	0.00000	7.33980	41.69879	8.75341
12.59484	5.43289	1191.94227	6.67734	12.49500	8.58193	4.64519	67.25221	6.68114	10.27294	2.08333	48.86667	44.66537	31.31021	1.00000	8.99290	10.14186	2.64251
8.74561	7.47681	1180.21999	8.17240	11.78710	8.62212	9.97537	83.26784	8.57720	7.12458	91.61356	26.44931	46.30902	47.17192	1.00000	7.36706	17.37159	4.45290
9.37482	8.06441	1179.99299	7.56629	8.94741	5.63225	4.21620	50.85584	6.81559	4.31017	-81.23621	33.98154	56.27028	53.84931	0.00000	8.68149	24.04846	3.19792
6.85808	6.05093	1099.52180	5.85376	6.18437	11.83722	9.28921	57.06264	6.91031	4.31793	-73.58248	45.40008	79.15729	63.92936	0.00000	7.80070	-11.43784	1.72549
9.04670	6.14796	1109.82493	8.53966	11.12568	7.79227	7.38756	35.31660	6.03459	5.12823	1.26738	51.84819	71.17013	59.11222	1.00000	6.11000	16.39521	6.93802
7.51915	6.71645	1097.47858	7.17457	7.77261	9.02738	9.82396	57.35624	4.92305	6.34573	111.50861	32.54278	46.77611	70.25286	0.00000	7.15811	5.01520	3.12711
9.11484	7.48457	1149.96284	7.89957	8.62690	9.25073	6.03742	57.97659	7.75831	7.58380	71.57118	32.87533	61.74164	72.00901	1.00000	9.14438	23.53317	4.42229
9.22484	7.82830	1190.18675	7.03614	9.75872	9.63728	9.92410	45.79342	9.20995	6.72193	-4.10734	38.68712	50.65133	51.03224	1.00000	8.86576	10.15999	2.64402
9.79081	7.53812	1102.68243	8.67701	11.52681	9.67164	11.46016	51.71728	8.39730	7.67739	44.53333	-22.9	47.80945	49.83840	1.00000	8.59368	9.67340	7.20575
8.36898	6.94153	1117.27763	7.38488	8.49885	4.88152	6.52759	32.91526	9.38959	7.47847	71.30633	21.34222	38.19073	53.50819	0.00000	7.22946	13.62865	3.03344
7.92204	8.80375	1185.11987		10.21054	6.96301	6.28264	77.17329	8.62882	5.35839	0.47713	51.39323	57.36289	67.72073	1.00000	7.57342	21.78921	1.01536
5.20790	6.58882	1167.39828	6.90153	7.08923	2.53758	5.53292	42.08671	9.71295	5.39491	0.47713	51.39323	54.46015	51.19096	1.00000	6.30083	12.74014	2.07197
10.04442	5.41279	1130.35305	7.40711	8.61076	9.69913	3.92200	65.89059	6.59185	7.88836	-74.73584	5.20856	33.80877	84.55644	1.00000	8.49824	28.13822	2.84482
8.86353	8.65219	1069.34916	6.79271	8.37207	8.03030	8.47826	55.71620	8.14696	6.43319	140.11667	37.56667	52.84259	35.78984	1.00000	6.60410	-4.14005	2.50169
8.31408	9.07789	1185.18553	8.05165	8.19269	4.43814	3.90663	29.90446	9.43137	3.19519	57.3552	51.4781	68.32169	32.19517	0.00000	6.99772	9.71570	4.74040
8.06761	9.66073	1148.44328	9.48376	7.24594	8.39937	9.27429	64.69361	5.70320	6.62252	-0.76667	53.38333	28.33880	40.81785	0.00000	6.77434	1.04528	15.24084
10.15744	7.99250	1089.23354	8.46887	8.26947	7.94418	9.34655	42.30262	10.09368	5.13816	30.38167	59.80917	49.90709	73.34329	1.00000	7.34934	11.71818	6.29289
7.52449	9.33589	1076.98640	5.19570	9.10030	8.37579	7.83052	63.00790	8.78508	6.52452	26.01649	44.43579	30.59849	45.18086	1.00000	7.42614	-1.89239	2.03818
7.82927	7.13554	1075.61682	6.84650	5.74681	10.80408	5.48080	34.86062	5.93994	11.45222	102.56365	13.65805	46.76508	53.92933	1.00000	8.07460	11.44322	2.32240
8.86424	6.85082	1070.64090	7.24560	8.14110	9.04491	6.39266	32.16759	7.99540	9.35286	101.02083	4.02219	43.42694	42.05420	1.00000	8.54264	21.50483	3.16672
8.11008	7.68979	1127.40742	8.48746	8.06321	4.27896	4.59438	64.98020	7.19200	4.47599	31.4976	26.67319	34.79869	51.89668	0.00000	7.91878	12.08111	6.53920
8.07228	6.16501	1147.59665	8.23759	8.00076	8.45551	6.66580	40.02540	7.01150	8.32847	-67.15407	18.42745	60.10255	31.69428	1.00000	8.54872	17.03673	5.30188
9.37418	6.88992	1094.98758	7.66064	8.00468	11.16393	7.11262	47.63173	8.27993	12.55411	-82.07842	26.91756	47.65185	50.25222	1.00000	7.38707	9.01428	3.36342
9.55290	9.89843	1137.95992	7.04548	10.83393	9.96294	10.37176	55.97330	8.59237	7.19321	-82.07842	26.91756	44.91381	56.51337	1.00000	7.93628	29.53799	2.00591
11.21169	7.44929	1167.51661	8.01621	8.41237	9.93363	12.28088	42.65677	11.24752	5.74874	-88.70464	34.25807	40.80677	56.89502	1.00000	6.83339	10.06838	4.96964
10.71340	8.67022	1169.16560	8.39791	8.65648	6.48951	9.89612	58.90618	10.04885	4.83461	-1.05366	43.71032	56.40623	67.95308	1.00000	5.73844	26.57483	6.30650
8.49839	6.86929	1077.91858	6.72642	6.58605	10.17753	9.08534	55.65937	5.08399	5.53690	-122.86705	45.49428	47.61919	55.50277	0.00000	7.78457	-2.05876	2.42959
6.97044	6.15721	1068.18941	8.83203	9.87055	9.00153	7.36209	55.51887	9.16939	6.42853	114.51667	33.78333	35.93389	39.17944	1.00000	7.48202	17.18629	9.63579
10.16610	5.37810	1087.73114	9.57465	8.19370	5.78838	8.32118	40.53823	12.09287	2.98747	-74.07764	40.72816	66.81550	56.69228	1.00000	9.73560	14.79458	17.96628
10.04617	8.16969	1172.20271	9.23142	7.90245	10.43699	5.00352	55.10114	7.74449	11.88674	-8.2503	37.08819	37.85440	63.00610	1.00000	8.00965	12.84232	12.18880
11.11631	7.30440	1059.32432	5.66425	7.86552	8.47400	9.82584	84.09986	10.58855	4.70293	13.31783	52.61131	40.50648	65.54436	1.00000	6.53804	11.22997	2.29573
8.43787	5.82094	1167.23393	9.81004	7.16287	8.76291	8.84974	73.06282	5.38838	6.51536	43.38531	9.89206	27.40512	18.79788	0.00000	7.65048	26.56170	21.97883
10.49771	8.32297	1068.98057	7.03153	4.92470	9.93549	8.96378	56.77660	9.72558	5.37106	98.6738	3.7278	64.14179	35.28950	1.00000	4.77510	21.63381	2.63751
8.39240	8.16584	1151.55449	8.94187	6.29268	9.32245	8.26225	22.42652	8.71224	6.49294	122.74754	40.85158	48.90589	61.76814	1.00000	8.22733	23.75431	8.75294
10.25348	7.76110	1166.58098	9.07301	7.37824	9.47316	8.45316	65.56949	8.49837	5.87005	9.17702	48.78232	53.68392	53.74238	1.00000	8.43304	28.06344	11.28457
8.31027	7.90400	1195.37711	9.27156	6.57585	10.33365	6.56754	45.82284	7.86054	12.01998	-75.64963	40.24537	55.82810	56.64961	1.00000	7.60843	20.47572	12.61984
8.69711	5.94356	1134.40584	7.14287	6.12836	7.57875	6.01830	35.72293	9.68371	4.34272	-113.3187	53.51684	49.91893	79.88204	1.00000	7.42590	5.43152	2.87246
9.26799	7.71026	1189.49180	6.71098	10.42933	8.89614	7.95613	61.60836	6.30337	10.10673	-74.13653	40.63316	63.50958	55.77849	1.00000	8.56652	-13.40064	1.48859
10.11467	8.39763	1171.20153	7.34978	9.02158	7.80997	7.57981	41.48618	8.49499	6.61493	128.62667	34.8825	49.63351	53.96941	0.00000	7.40281	25.24182	3.54626
10.72680	7.17364	1176.71258	7.10153	8.09626	8.12973	7.56154	77.78008	9.04491	4.59407	-52.20639	-3.20333	59.76219	43.00017	0.00000	6.24248	-6.41118	3.12339
9.83874	7.19171	1115.77661	8.85931	7.58270	7.86550	8.68954	54.21189	10.36122	4.77439	-52.20639	-3.20333	47.64709	54.77357	1.00000	8.12845	9.26238	8.78831
9.14427	9.77176	1151.27853	7.45762	8.41461	8.91576	7.50008	68.15104	9.50610	5.24642	-75.64963	40.24537	65.62503	52.98147	1.00000	8.88117	9.59921	2.70146
9.50555	7.86441	1084.64623	7.49508	10.70938	6.70482	5.02186	38.68662	3.87950	7.02498	10.78222	36.46917	51.24823	65.54836	1.00000	8.17957	14.67673	3.86653
9.76461	8.74698	1067.25395	6.43151	5.98480	6.54170	10.17814	46.03740	8.34061	7.94859	-70.20749	8.62261	58.67459	38.95041	0.00000	7.46797	11.71323	2.07811
5.75700	7.95402	1189.64674	7.38116	7.34562	11.85420	8.01282	50.41005	9.10476	5.39021	-81.77285	28.54944	47.13219	64.69498	0.00000	8.25001	22.08462	3.42722
9.33875	7.33645	1054.15367	8.69764	6.19100	8.78641	9.20129	60.51404	5.66501	6.13941	122.22833	40.66482	25.27130		0.00000	9.62621	5.26294	8.52821
7.84003	8.90169	1149.03949	8.06347	6.83060	9.36146	9.36182	74.45512	5.86698	6.15892	5.2875	51.65333	61.49137	41.72101	0.00000	8.35832	13.72484	5.79265
10.13276	7.96864	1074.51967	7.32392	9.94227	9.41498	5.35377	39.74011	5.81497	8.58891	-96.39774	30.16688	42.77819	80.11993	1.00000	7.14858	8.00964	3.63647
10.23351	6.73756	1140.92228	7.04008	9.25109	9.57050	5.32259	47.46326	8.17912	8.56517	-77.37331	37.60876	38.37003	62.27096	1.00000	6.60011	25.42491	1.56877
7.37058	6.91786	1199.88091	7.22258	8.10966	3.20324	4.76611	53.69694	7.91603	6.31347	38.66667	-6.25	51.84604	49.57566	0.00000	9.38681	-6.97281	2.02416
7.91699	7.90009	1110.51847	8.37107	6.38988	10.57745	8.35533	73.78477	6.37061	5.30847	117.81667	36.81667	49.27212	58.07965	0.00000	7.64586	18.10624	7.16015
7.69283	6.62546	1180.69842	5.93811	8.06350	10.39074	8.21658	38.79924	6.89013	8.52652	-0.29825	51.39148	72.90373	30.04998	1.00000	8.86615	24.76988	0.98383
9.33592	7.61953	1124.00381	9.07536	10.69540	7.37005	8.92477	71.11493	10.19780	5.13340	-87.93341	42.55308	26.33146	21.59933	1.00000	8.08486	13.06657	11.28300
9.51978	7.99052	1089.95491	7.01131	10.61790	10.16805	11.85506	61.74398	9.09211	7.67857	-119.0376	34.21639	54.68804	35.94972	1.00000	7.10958	8.25519	3.35196
9.92740	6.59898	1055.12527	7.65547	9.77424	8.57408	6.65964	35.64132	8.57000	5.45086	2.08333	48.86667	52.50194	62.09269	0.00000	6.99388	6.90712	3.25603
8.40368	7.13856	1087.21605	5.97829	8.22360	8.69296	9.12249	53.30857	9.14529	6.53920	43.63417	43.96222	74.78095	55.36958	1.00000	8.01342	-3.70995	2.01822
6.76450	7.99488	1186.29316	8.31626	5.98323	11.33488	8.75102	57.16318	7.87578	4.81272	-2.68758	53.69786	64.33907	50.73019	0.00000	7.42498	34.04216	5.26382
6.69139	8.43806	1152.01762	7.73134	7.66754	9.46300	7.19787	44.81469	7.12763	7.80217	-66.8499	18.03496	56.79721	51.84470	1.00000	8.57798	3.16454	4.16402
7.15274	5.36482	1122.32820	7.44188	7.39858	9.64814	7.92799	37.46671	6.96741	8.02282	35.7	-7.76667	67.05963	98.81303	1.00000	6.08610	35.44981	2.51065
8.51671	6.80850	1114.24530	8.18818	7.06480	10.35600	7.76222	46.38727	4.86986	5.54674	29.24152	-26.93366	56.87537	21.56616	0.00000	7.24606	2.30367	5.43388
8.54444	9.01270	1177.39833	8.34191	6.53591	9.94808	7.45813	62.70845	6.84609	6.26577	-81.38758	30.17746	46.58014	45.86724	0.00000	7.09327	13.22072	5.43094
8.08281	7.58302	1077.58954	7.21530	8.46301	10.01885	6.24173	49.84291	3.14964	9.09450	73.7553	15.5439	53.32753	20.73424		6.89492	7.19831	3.70580
8.80748	6.79876	1127.18764	7.06224	5.13610	10.52647	8.25175	58.96128	9.46657	5.74906	76.03889	18.18158	51.06138	50.94581	0.00000	8.52412	4.10296	2.29731
9.83066	9.43910	1103.36891	7.37965	9.44741	7.89555	10.26960	42.07726	10.01566	5.71137	138.31667	36.65	61.05585	29.86822	1.00000	7.65432	21.48934	3.69541
8.77458	8.74980	1107.24390	7.73764	11.04521	9.68198	8.89419	69.80631	9.64518	6.20209	17.22635	48.8449	40.72759	28.61287	1.00000	9.53229	21.44714	3.33788
10.00007	8.97708	1058.39048	8.31117	5.85414	7.36344	8.56555	42.33497	7.77311	7.58348	11.34046	50.72043	61.39680	64.28970	0.00000	8.16896	41.60779	5.98547
10.06999	8.59339	1175.15047	8.29300	9.92555	10.23424	6.09510	65.70722	5.82030	9.66731	-4.10734	38.68712	42.44294	47.05141	1.00000	8.20592	22.11334	5.75099
9.60965	7.55432	1071.88420	7.92335	9.41811	7.11370	6.27760	63.93148	7.56023	6.46129	121.3152	14.14989	66.59384	57.04252	0.00000	7.16563	33.57224	4.41066
10.84166	7.21256	1121.00968	8.03464	10.58094	8.81367	7.15307	49.60851	8.54731	8.13428	10.03988	53.6052	38.94786	34.94794	0.00000	6.89054	26.85234	5.06531
7.15129	7.35538	1182.27883	7.80974	6.47822	3.05335	5.86047	48.31198	8.35838	4.81410	9.72749	48.28259	45.03300	58.57783	0.00000	9.39899	14.92731	4.58867
8.07670	6.40395	1121.10780	6.05500	7.34713	7.78672	5.97709	58.42168	6.89868	9.92753	14.51472	35.89972	58.57130	35.27963	1.00000	7.56664	24.16546	2.27565
8.43805	7.00283	1127.34148	7.43552	5.47217	9.39726	9.87846	40.10271	8.11898	5.58499	-67.15407	18.42745	25.28802	55.79335	0.00000	9.16725	8.59076	3.12645
8.35452	8.11078	1083.13624	6.17444	6.32434	9.96857	9.68142	61.51601	6.02803	5.32312	121.3152	14.14989	40.09321	41.80337	0.00000	7.03606	14.36815	
8.59419	7.60435	1183.54908	6.90073	7.66039	9.26120	7.79672	44.47840	9.10727	5.93825	-15.58602	27.76056	37.19590	65.24318	1.00000	7.02855	10.33417	2.82008
7.61400	6.07568	1076.37807	6.66973	6.65541	9.65055	10.73842	65.79247	4.93661	5.20977	120.56528	14.66	39.42577	53.77058	0.00000	8.15650	14.04056	1.76887
7.08640	6.30881	1140.56830	7.25720	7.07408	9.43186	9.95585	46.89381	7.02113	6.08121	35.7	-7.76667	46.86232	66.36721	0.00000	6.29831	22.99197	2.69382
9.71468	9.08076	1131.63481	7.02385	11.29578	7.77793	6.29584	65.60704	5.44459	6.13422	4.74161	7.62789	34.50999	27.45517	1.00000	7.29105	5.61785	2.22794
9.26312	6.33528	1060.34090	8.17224	6.30190	11.16095	7.17023	61.01638	6.17375	5.33017	12.53463	55.67938	61.81510	60.53270	0.00000	7.49924	23.28811	5.39588
10.29018	9.27601	1067.22866	10.60865	9.40116	7.53227	6.76409	54.16316	9.39903	6.38396	-78.19444	38.91817	32.51083	57.46136	0.00000	7.18479	15.91315	49.47280
9.15489	7.71442	1154.81997	7.24350	10.14384	6.32273	4.09331	43.11800	6.24485	5.60582	-84.50855	39.08367	55.01941	27.79732	0.00000	7.30861	6.96970	2.56891
11.12450	7.61351	1063.38274	7.38235	7.85780	10.97609	10.38171	50.93395	8.87956	6.49474	-79.59415	-2.13404	64.68977	49.80937	1.00000	7.75733	19.83538	3.78771
9.20335	9.60167	1098.26132	8.73821	8.31000	8.60896	8.21950	52.41688	9.58964	5.46929	-69.96533	43.91452	52.33729	46.00491	1.00000	9.91806	18.85015	9.69246
7.72759	6.32381	1103.88943	8.61534	8.03393	4.40327	5.23197	68.86078	7.90855	4.84023	-87.66561	41.8542	52.88227	9.68661	0.00000	8.24706	27.73093	7.26455
11.15316	9.73891	1120.29339	6.83396	5.79627	7.30884	7.49360	48.49880	8.47154	8.07989	117.33333	34.85	67.91626	84.40487	0.00000	8.14089	34.14150	0.84324
7.44001	8.27998	1063.65993	5.81139	9.43892	5.77479	6.06199	44.67577	12.29413	6.91452	-61.51889	10.66668	46.56093	65.27601	0.00000	7.74776	20.53730	1.87487
10.34057	8.31164	1134.83038	8.02563	6.18915	7.73286	7.65381	52.66081	6.57035	7.62023	123.89071	10.31672	62.77320	32.42660	0.00000	7.71221	27.00137	5.26475
9.43813	8.26211	1134.92739	9.16711	8.39292	8.30852	5.24197	58.92863	8.37063	8.62906	10.58082	35.72917	56.28109	55.90415	1.00000	6.36563	33.32000	12.71200
10.59583	7.61958	1166.49000	8.31360	5.69218	9.71195	7.36967	67.73396	6.24086	6.35703	28.88222	40.37528	48.00770	35.05581	0.00000	8.63900	1.47724	5.66132
8.06663	8.16371	1077.10221	8.07187	9.22620	9.15271	8.58678	47.50646	6.16902	9.66379	-76.72803	39.32288	35.61384	38.74142	1.00000	7.60616	16.99451	4.89806
10.03002	6.83028	1111.48577	8.96332	9.87914	9.05124	5.07679	54.02236	6.28898	7.23702	-74.38987	40.65538	55.38613	34.37048	1.00000	9.37830	28.14409	10.34650
9.60553	6.99259	1179.43475	8.64979	8.85375	7.06497	5.93451	58.35600	10.69346	4.89559	2.45012	48.90982	62.86060	32.69445	0.00000	7.12587	16.35746	7.99421
7.52625	7.45335	1111.97232	7.97813	5.78959	12.48904	8.65608	44.33837	8.02565	4.54179	39.85331	57.30185	14.26950	50.01038	0.00000	8.01191	8.40798	5.13994
10.74505	8.22813	1197.66603	8.80075	8.26303	8.53783	9.00655	40.30824	10.66344	4.48396	-8.2503	37.08819	41.15911	39.10587	1.00000	7.76600	4.66766	9.26840
10.96017	9.11644	1166.22723	6.53913	12.53165	7.88871	5.80927	69.40695	5.52759	5.97386	73.08333	19.21667	52.99358	46.26019	1.00000	7.29439	22.46189	1.37948
11.25293	7.02280	1196.23546	9.43087	9.09837	9.60469	4.12684	50.76099	8.89704	10.47874	-73.89125	40.67705	44.16787	48.59690	1.00000		15.29995	15.83848
8.71343	7.84538	1198.76103	9.47246	8.37353	8.80395	6.21396	49.58980	5.66514	10.76297	2.59753	8.88649	33.69605	70.50384	0.00000	7.69029	5.42820	15.61802
6.83181	6.65965	1078.54690	5.69027	6.26402	9.32869	6.95598	55.92903	6.72217	8.51440	9.72749	48.28259	67.64988	54.17082	1.00000	8.16029	31.38820	1.28109
