PM2.5	longitude	warning	H2CO	CH4	CFCs	SO2	PM10	Pb	NH3	latitude	PRES	NOx	CO	PAHs	O3	C2H3NO5	TEMP
7.14324	27.06365	1.00000	69.94995	10.92845	38.23058	4.12420	10.17739	52.87741	11.02850	50.18545	1114.96983	7.88019	7.96498	2.87264	2.29473	29.16498	27.08750
5.41708	69.49015	0.00000	56.35040	5.81039	70.53251	4.78921	7.00786	46.06830	5.80590	56.11281	1179.48832	7.64684	7.08670	6.79922	4.81353	1.80224	13.62174
10.80560	75.96976	1.00000	65.86938	5.86080	48.82624	6.30929	8.12422	59.51158	7.23119	15.73628	1164.44850	6.17540	7.93690	5.50699	6.71942	5.52173	12.47419
7.17569	2.61667	1.00000	65.35409	9.64972	63.82609	3.88909	8.90599	33.14625	10.05156	48.98333	1065.80926	9.15508	7.64317	8.43826	6.20457	8.31706	8.70455
7.57184	-2.1875	1.00000	45.73156	9.00462	58.10987	7.13434	9.39900	54.15913	7.51243	51.26	1142.02996	6.63770	7.89474	7.29972	5.92353	13.68808	13.39802
5.94568	76.32756	1.00000	75.66156	13.98095	56.46160	9.08839	7.88803	41.98175	7.46272	9.57046	1087.73416	9.14711	7.44615	10.29464	5.80309	4.38412	38.03034
9.29682	8.86374	0.00000	49.48056	8.83074	35.28791	5.70378	6.36802	47.03735	7.79110	44.89784	1107.00469	9.19081	6.15093	9.78424	8.08754	1.31660	28.74946
7.41051	78.14797	1.00000	35.04443	11.74044	37.92292	6.64326	7.36044	38.50120	7.74527	15.45144	1062.42552	7.55732	9.30789	11.27308	6.23659	3.30306	17.84715
8.73500	-1.5443	1.00000	56.07493	11.53255	45.77511	6.83452	9.22315	51.49305	4.28837	50.75767	1161.79392	8.99467	8.52714	5.09709	6.88273	12.34042	9.62421
6.95007	-111.89903	0.00000	58.73424	7.64320	62.65310	5.75756	8.33952	52.77387	6.18864	33.50921	1098.56705	8.65847	5.68375	7.37686	5.66025	6.13678	22.83285
7.36375	-63.90389	0.00000	61.54514	11.19713	54.18066	7.44293	9.38549	44.97022	8.12189	-8.76194	1154.92513	9.14954	8.99630	7.57405	10.29960	13.55977	1.76700
7.99453	6.9747	1.00000	28.53577	11.20652	40.14360	6.95248	8.82892	57.26278	7.46833	50.82709	1175.80010	8.70837	7.41722	8.84358	6.06697	9.47955	8.38438
8.85768	-65.71875	1.00000	28.10402	10.06232	30.63938	5.96020	8.68070	41.40670	8.81100	-21.44345	1068.47779	7.38117	8.18129	8.28798	10.00535	8.64028	17.31385
12.47203	-73.20483	1.00000	56.36140	10.17155	64.65835	6.44921	6.32424	63.19887	5.29129	41.16704	1138.29491	8.68971	6.60823	5.39974	3.10299	2.25099	22.81870
12.75160	-9.24671	1.00000	38.37291	10.53366	46.34554	5.33559	7.71743	76.50330	3.17913	38.72706	1085.95279	7.30671	8.21759	4.14738	5.39364	2.72610	3.44066
5.39856	28.67582	0.00000	61.38853	4.89931	55.13399	2.69674	6.95172	49.71471	4.08777	40.98894	1076.62150	9.77420	8.54805	6.69828	4.14471	3.06907	27.09235
5.54338	30.91105	1.00000	52.26358	8.23036	35.70556	7.11206	8.40054	54.09895	9.15591	3.02013	1161.70602	9.06982	9.25586	12.61265	10.49813	5.69634	18.53053
9.31220	-1.86343	1.00000	37.07115	7.91880	45.68011	6.78645	7.02612	43.14310	6.50145	38.10558	1099.03533	8.74993	9.27640	5.75307	8.32099	2.20676	11.85845
5.18853	114.33333	1.00000	43.67897	10.71747	43.87266	6.93876	6.60963	32.25227	9.09772	-8.43333	1106.53461	8.22811	8.30294	9.57591	7.97651	2.75765	4.59527
7.33120	31.33078	1.00000	54.74333	8.56743	49.92105	3.66666	8.60762	64.29288	9.71972	47.56494	1162.65572	8.84291	7.55209	6.25079	4.99905	6.57854	23.74272
10.82180	9.0027	1.00000	72.79654	8.90252	46.09234	6.45891	9.95083	37.87243	7.78837	11.86064	1135.40686	8.20405	8.64504	8.26072	4.66269	22.18490	23.45350
8.10479	86.59509	1.00000	62.79868	9.05352	31.53485	5.88072	8.75529	76.28206	4.54933	26.11527	1085.69403	9.02363	7.47835	4.34051	8.17979	7.76566	32.41123
6.50405	-72.09391	1.00000	52.89160	8.24675	48.60554	6.43599	8.94907	57.41525	9.54725	18.65297	1103.11336	7.72147	7.02492	8.65727	6.42333	9.33634	20.43805
9.26241	-51.50361	1.00000	64.69760	8.14259	50.61114	6.82606	8.10643	33.85244	7.96158	-29.2975	1151.96429	7.43983	8.73941	7.83454	5.47592	5.23760	21.52563
4.61921	135.21667	1.00000	68.05891		35.63284	8.27783	8.55755	50.86949	7.37178	35.06667	1122.58370	6.83429	6.26557	10.97137	7.83356	6.98018	19.55832
9.60805	115.88782	0.00000	51.31020	10.93328	46.05412	5.33378	9.18168	55.86165	9.35277	-32.05251	1122.77632	8.77717	6.93944	9.70680	10.36667	12.26860	23.87757
9.56451	35.96944	0.00000	62.82731	9.08127	44.99462	7.98776	9.45024	39.60110	10.21160	56.03361	1095.73630	9.96542	9.58112	10.79278	8.66291	14.61644	4.54086
12.33306	43.63417	1.00000	54.06595	9.80435	41.33060	6.47566	8.98046	52.18546	5.84829	43.96222	1126.40368	7.45050	6.99696	6.18485	6.11091	9.90290	4.97076
7.96197	130.94098	0.00000	46.68599	10.82891	56.56947	8.47144	9.17638	40.96882	9.90442	33.3213	1071.09376	8.13724	9.34256	9.50873	9.97558	10.55048	5.19121
9.20887	-60.93173	1.00000	57.74994	8.38968	45.88234	4.81758	6.26274	18.59267	9.89888	-31.4488	1125.88694	8.59698	7.11539	8.50841	4.59620	0.66444	22.96877
8.44713	119.58627	1.00000	56.03784	7.38574	69.78858	7.08898	8.36520	62.62075	8.54657	23.5654	1180.59962	7.11327	8.05064	7.02419	6.05441	7.35035	5.54924
6.09457	-37.93278	1.00000	73.46392	8.16642	63.96235	6.61264	6.95565	63.93262	8.13559	-11.48472	1139.22065	7.79770	9.64259	7.11230	7.69592	1.70642	29.56196
3.45324	102.42587	1.00000	46.73902	12.22536	45.78747	7.88145	7.70020	60.07882	7.50442	15.58552	1178.63337	6.14546	9.44539	9.17228	8.14821	2.87333	22.15536
6.72149	78.40102	1.00000	50.72656	7.57601		7.74276	7.54849	47.50643	8.70928	27.9247	1154.63145	7.95708	7.03543	9.04878	6.89125	3.89281	17.22131
4.41236	31.4976	1.00000	56.99799	10.08128	68.08229	9.39458	7.40429	37.57317	8.26973	26.67319	1186.48759	7.55116	7.61407	10.33366	8.48425	4.10913	15.18885
10.15672	-84.62081	1.00000	66.77309	12.13740	30.09299	6.89503	7.78297	46.63004	6.39542	42.7392	1096.42751	4.75614	6.92791	8.37639	6.60230	3.99482	16.42816
10.75022	-99.73314	0.00000	48.23222	7.68709	74.15498	8.14833	9.12082	40.82983	11.88577	32.44874	1069.54160	9.19816	6.95601	11.36148	8.57061	11.81844	-11.51683
8.77876	79.87116	0.00000	63.89015	6.85639	50.77808	6.16603	8.94061	66.57106	7.63428	6.84019	1118.40054	6.89306	9.15704	7.51007	7.83180	9.08321	18.40930
7.51690	75.96976	0.00000	78.56019	5.84675	46.81963	6.51513	7.13532	45.81632	7.01607	15.73628	1057.75944	7.86556	7.07174	5.49920	6.85822		33.80816
9.92595	120.14278	0.00000	59.73968	9.94182	50.67052	6.08293	6.24609	43.34372	9.54095	32.50611	1131.16530	7.09711	9.05499	10.35133	9.41736	2.15385	15.59263
9.79765	73.7553	0.00000	74.94817	10.77281	36.83866	5.41932	8.22866	73.18694	9.62942	15.5439	1112.85155	7.29771	8.43746	9.97649	10.23065	5.62257	24.71632
9.66105	39.25	0.00000	54.54324	10.59832	42.80151	8.11443	9.01072	42.39270	11.84619	-6.8	1194.41897	9.29637	7.48673	10.84695	10.47066	10.69821	30.09511
7.71946	-74.15987	0.00000	62.90007	6.22048	51.43629	7.12124	7.82100	30.18661	6.24918	40.82232	1174.22854	8.39230	6.45284	5.79875	7.38353	4.06200	-10.90028
6.96355	104.1451	1.00000	61.00911	9.49867	58.93887	5.93690	7.00260	44.08216	10.23892	15.79408	1191.31415	8.34305	8.32644	9.76233	5.47696	2.68920	16.16048
7.68950	0.30367	0.00000	68.12002	8.63771	68.77125	6.75868	8.98860	61.58031	8.57957	51.38673	1192.89889	8.81316	8.15846	12.50723	8.50612	8.91553	16.60465
7.70719	-52.67056	0.00000	67.32538	7.15535	49.02581	7.87273	8.65974	38.18201	7.59953	-26.22861	1067.57875	10.33824	7.11173	6.58099	7.00879	7.72232	13.70568
8.69351	29.91582	0.00000	53.61501	7.26820	61.99085	6.08790	7.55159	50.96564	7.32821	31.20176	1050.03068	7.61292	9.35648	5.35513	7.06734	3.41242	23.77648
8.94655	145.06667	1.00000	54.64526	6.47558	40.95593	5.03926	6.84164	55.98987	4.89808	-37.88333	1144.86929	6.29521	7.02049	4.13409	8.04638	2.54579	6.65212
9.00996	114.10479	1.00000	61.31733	11.20475	63.11474	6.43183	6.91190	68.89157	4.88807	22.37066	1076.56058	7.71423	7.65603	5.96997	7.05628	1.88387	14.27377
5.59680	128.62667	1.00000	43.96458	7.14701	56.34505	5.74236	6.11523	45.66509	12.10928	34.8825	1157.73509	9.60389	8.01993	8.91511	7.02121	2.45953	17.81148
7.56403	33.9162	1.00000	68.87984	10.99895	33.84038	6.86293	6.15479	45.45126	9.17762	51.67822	1176.24980	9.18226	9.45496	5.83077	4.61400	3.03832	10.43843
11.18489	5.55575	1.00000	50.28800	8.69249	31.32742	6.05881	7.12773	46.53239	5.81969	46.67535	1105.29028	8.59579	7.77833	5.65225	6.32892	2.18338	4.08301
4.24500	38.02486	1.00000	59.88240	13.47793	43.93194	10.35048	10.51591	51.58157	7.64313	55.64776	1086.26428	8.65124	7.16806	13.42421	8.53633	39.58483	17.64571
5.87500	24.99798	1.00000	63.71830	8.41339	74.98055	7.22706	7.50959	63.73696	8.99215	-8.73508	1176.87212	7.70020	8.58274	10.75972	8.04213	3.60236	27.77577
8.58338	2.44892	0.00000	71.79681	9.50566	44.52161	6.78249	7.01402	70.24933	5.82455	48.98693	1145.51211	7.05321	8.92151	6.50748	7.14542	2.48548	11.71839
5.71604	112.23109	1.00000	42.71270	10.81494	40.90647	6.32528	8.94741	51.30169	5.97749	-7.57897	1123.26602	7.55458	8.99144	7.25614	7.40575	9.19931	21.95325
6.82468	-86.11084	0.00000	61.24497	7.12017	57.76256	6.64110	7.02264	66.74333	6.23911	41.75338	1087.32684	8.55404	5.70021	5.77308	7.03081	3.00423	6.59427
7.00689	81.54855	1.00000	55.61137	9.22216	61.98440	6.86987	9.86751	35.11489	6.77233	26.2649	1150.74436	9.00470	10.01874	6.87624	5.67485	21.03091	33.17313
10.61484	151.07986	1.00000	31.47156	8.93695	70.52137	6.45901	9.44089	39.83939	6.84216	-33.88096	1070.64848	8.06543	7.39848	7.65883	6.49376	14.85647	18.26846
9.27090	-15.58602	1.00000	57.25755	10.53737	30.20776	5.64837	8.74329	50.44660	4.25286	27.76056	1108.72328	9.04921	8.83005	5.38830	5.58222	7.90375	-0.35337
9.42096	8.86374	0.00000	43.05667	8.49683	55.80143	5.24225	8.27064	58.62763	7.85688	44.89784	1161.47813	6.97569	7.10060	8.73005	8.57843	5.45958	8.03729
9.75123	77.54372	1.00000	61.76229	7.38076	72.67262	6.56075	7.25960	47.77498	7.38598	10.12268	1109.12967	5.65148	8.86621	7.00140	7.11062	3.02109	4.71068
10.36803	120.74792	0.00000	52.18690	8.75834	48.93315	7.93859	7.58597	35.38431	10.80550	41.09822	1088.30685	8.07748	6.69282	10.36779	9.15444	3.54617	8.74023
9.67199	16.86194	1.00000	31.19994	9.51999	58.93474	7.94018	8.89853	44.17651	7.40049	54.58048	1068.51421	9.35182	7.21737	6.42674	6.58576	8.59742	6.47187
9.95473	29.65806	1.00000	60.28003	7.83476	45.99447	5.00030	7.66037	51.99588	5.85997	-4.83	1173.20754	8.72286	8.29855	5.90738	6.06976	3.55481	21.96346
4.95566	117.55417	0.00000	66.94615	5.20596	43.32546	7.90142	6.81975	43.40665	7.62468	34.86472	1082.95787	7.06944	7.33349	7.65249	6.59935	2.51678	7.43784
6.12615	33.9162	1.00000	47.88791	6.98742	35.30311	6.77457	9.42030	42.13816	7.36972	51.67822	1071.34440	8.19636	8.33940	6.91779	10.49463	14.23734	19.21239
8.24926	16.86194	0.00000	50.98437	10.07022	52.16011	5.76676	7.40490	48.69253	7.47948	54.58048	1130.03460	7.29059	7.44414	8.25828	9.28951	2.90813	10.31371
9.60143	71.52847	1.00000	37.27363	6.54369	42.85601	6.70583	7.72530	51.76385	9.26822	32.57756	1178.35727	7.08504	7.22451	7.96421	8.81208	3.32346	14.49390
10.61024	30.91105	0.00000	53.65803	11.55844	60.01131	5.42094	9.13018	44.61822	9.84640	3.02013	1176.90969	8.59197	8.11842	10.48422	10.73339	10.86447	12.39017
9.66624	-82.35176	1.00000	73.85993	8.04942	84.86957	5.97089	7.39164	33.25190	5.64483	27.71809	1150.92818	6.47467	9.04633	4.58820	6.68957	4.10650	4.60251
7.63388	125.51176	0.00000	65.64864	7.74062	41.43388	7.86030	10.28120	70.84328	7.09705	42.64031	1074.35343	8.24528	8.68904	6.48258		32.47685	4.43763
5.29432	-48.62789	0.00000	35.58732	6.54423	27.33938	6.97946	7.66627	16.67730	7.24171	-17.74431	1123.30091	8.07107	6.75849	7.70368	5.96322	4.13041	11.87574
5.21604	98.50893	1.00000	50.35446	11.55472	55.78158	6.90620	7.81036	53.96617	8.25995	16.68911	1051.79951	8.72950	5.52706	9.29629	6.86996	3.42852	18.27200
6.63120	-35.03333	1.00000	57.11223	8.02721	25.49176	6.39522	10.47033	64.26269	8.69179	-8.28333	1081.21939	8.56697	8.14310	12.72731	9.20799	37.70850	13.29324
7.45743	-8.53778	1.00000	74.09048	6.61178	78.18321	4.39420	7.32943	64.66625	9.35573	7.57944	1060.19953	7.19251	8.54032	10.76597	8.01816	2.25412	19.57911
6.22426	4.18333	1.00000	31.85099	9.97814	50.25865	8.38242	9.82170	37.79588	7.39699	7.6	1080.88252	9.93376	9.07878	10.14582	7.83810	20.85293	28.88769
9.05813	-73.02841	1.00000	62.57449	9.06196	67.67104	6.35055	6.73660	37.33754	6.40046	-36.9256	1090.45168	8.70868	7.57401	7.36758	7.88950	1.86403	13.98705
8.10614	-111.78903	1.00000	49.93359	11.95127	29.44487	4.64646	6.94914	66.46446	5.14933	33.35283	1089.71159	7.17263	7.57092	10.38623	6.39643	2.26318	7.88006
9.90256	98.6738	1.00000	29.81335	9.41418	52.23972	6.70905	8.36160	59.00144	5.61208	3.7278	1179.40463	6.84095	8.69056	5.86828	6.81893	6.37213	9.53586
6.12118	28.67582	1.00000	45.77258	12.55735	39.42830	8.26156	8.65349	46.02998	5.93143	40.98894	1111.87246	7.34352	8.19734	9.70508	6.94866	6.84524	11.06188
5.08500	59.80222	1.00000	56.13249	7.07528	44.60956	8.17800	8.85001	39.55471	12.41380	58.63667	1191.93836	8.32843	7.33470	9.12625	8.58184	8.26264	30.48525
10.99640	-113.3187	1.00000	38.00134	11.27631	52.26322	5.85841	9.31769	30.75410	4.83572	53.51684	1162.90073	7.10599	9.70607	7.12546	7.00047	13.46825	18.61276
10.15719	-39.25	0.00000	48.17989	8.32768	55.05193	6.27633	9.03443	45.52378	8.24336	-12.91667	1093.53667	7.45548	7.33542	9.36069	8.35536	11.43591	15.86649
9.41376	103.61667	1.00000	52.33270	9.65557	53.84254	7.96819	8.54425	53.04106	8.00578	-1.6	1172.33525	8.69531	8.43471	8.39573	7.69645	6.79284	16.24604
9.70313	74.3092	1.00000	55.75094	10.77930	33.81655	7.50516	8.82912	61.56139	6.36768	33.37526	1064.49368	9.66747	8.48300	7.09273	7.29811	8.45964	12.20148
7.12274	-122.24092	0.00000	48.32281	10.17166	41.41727	8.27105	6.22213	40.83152	8.38425	47.4943	1176.95440	9.87306	5.76056	6.70162	10.07096	1.69130	13.77702
7.66318	77.70636	1.00000	45.89611	8.10273	52.42808	7.90109	5.40667	48.57246	7.63424	28.98002	1086.50700	7.73198	6.58863	6.79774	8.92751	0.81423	-2.33178
4.32476	-45.94722	1.00000	63.69043	12.77173	45.65265	9.44397	8.80404	61.92591	8.83168	-21.42917	1187.20893	8.65487	8.95359	7.97894	6.54296	8.44805	10.79029
7.23044	1.33467	1.00000	39.20078	7.59284	27.62274	8.36761	8.59465	35.02391	9.61918	43.61058	1112.40156	8.13671	8.43579	8.09430	7.44582	7.66068	8.06444
4.33995	-99.32556	0.00000	49.20241	4.41320	42.36446	5.39064	7.52460	60.89435	6.80513	19.32889	1163.16131	8.19903	8.65871	7.25718	4.85061	2.54824	-0.43574
8.19002	-73.99681	0.00000	62.89894	7.02620	48.67406	5.10896	9.83343	31.93807	6.98278	40.94065	1173.73395	7.75390	7.04293	5.66097	7.27650	20.88845	23.94510
10.04450	119.58627	1.00000	63.36629	9.75461	45.93070	7.24063	9.20356	50.27608	5.97190	23.5654	1122.90735	8.44930	9.44664	5.75565	6.25371	12.34944	25.34926
4.58420	4.86667	1.00000	76.73913	9.30012	73.23272	7.95437	9.41430	49.56950	9.66796	45.51667	1061.59333	7.97892	7.03986	12.98390	9.30192	14.58352	13.04823
8.28264	111.4834	0.00000	55.29751		44.25858	5.63152	8.17571	59.97574	8.52232	65.93381	1183.76294	7.94958	8.33473	8.95072	9.03494	5.44003	-4.35825
5.78900	32.6178	1.00000	67.33293	11.02696	71.09654	9.59730	8.07855	46.66427	7.76833	46.65581	1100.93455	8.16803	8.25665	11.98764	8.24034	4.93320	25.01251
6.19819	123.99333	1.00000	57.36235	9.88044	29.01209	8.45700	5.77109	20.46713	8.83442	12.97389	1064.69094	7.50056	9.30582	8.59549	5.91283	2.01357	13.18881
7.23222	-86.99666	1.00000	44.96034	8.45357	41.98634	6.22474	9.16962	47.43357	6.46509	33.45122	1137.84351	7.92649	7.66439	5.59358	7.75646	11.32759	24.95647
6.43318	42.54536	0.00000	63.78888	6.71910	73.43718	10.44203	7.73294	35.37354	10.08556	-0.35817	1050.20616	6.22861	9.73609	5.92162	8.57827	3.86628	11.92015
8.79389	4.08282	0.00000	46.79785	8.94604	48.26226	7.58059	8.76714	54.40615	9.78603	36.61954	1149.09132	6.91314	8.51354	9.08076	9.14257	8.75728	8.70958
9.93629	77.0202	1.00000	35.98437	11.00139	56.24960	6.92194	8.78911	50.58592	5.93375	43.41949	1056.07759		7.68800	7.30511	7.50764	7.55828	8.17971
10.55200	111.4834	1.00000	84.43498	8.70833	56.78413	6.65214	8.57142	36.19845	7.82586	65.93381	1052.06212	8.80015	8.70232	8.04173	6.48958	7.09538	6.79970
11.03832	-2.01111	1.00000	65.53730	9.14372	43.16214	6.35947	9.62849	38.92536	6.04388	52.66277	1140.65611	9.48060	8.09148	6.63260	6.44808	17.02597	24.99202
6.94798	-70.6996	1.00000	35.44184	8.45123	53.68537	5.59334	7.62544	41.52568	7.70780	-33.59217	1166.68720	8.99913	7.45067	9.52396	7.27622	3.91771	21.17395
5.03780	-37.03861	1.00000	52.91720	10.87213	46.43979	8.88167	9.36247	67.55872	7.60476	-10.90889	1116.91498	7.65195	6.83382	11.10706	8.89070	13.66225	10.26296
5.76790	37.73333	1.00000	70.08680	9.95384	46.44735	7.93341	8.46258	61.64938	8.58209	-4.06667	1154.36996	6.87102	9.31686	10.35667	7.85551	6.38512	-3.61118
6.37103	5.51978	1.00000	81.82351		54.94224	7.32260	9.97856	34.82597	6.28278	51.44889	1162.35556	9.03026	9.67570	7.19147	6.12512	23.39320	14.97818
6.35430	117.4831	0.00000	60.10475	5.00853	35.75241	5.12974	7.94618	47.90897	5.79883	27.34089	1076.83139	5.82444	7.78990	5.85626	5.64324	4.43291	26.53022
7.33213	9.37082	1.00000	37.10092	8.53971	66.94713	7.02379	7.97350	47.92249	10.36715	36.08497	1074.87217	9.58412	7.74309	10.70178	7.19766	4.81377	16.93638
9.04218	13.10984	0.00000	70.92516		42.61785	8.53902	7.22206	46.01255	7.25524	51.30001	1105.44436	8.07797	8.22349	6.58286	8.60073	3.05910	16.85657
7.29454	98.50893	1.00000	58.45274	8.17950	47.00838	5.72139	6.57133	56.49966	10.20647	16.68911	1194.24957	7.99663	6.84429	9.08210	6.31184	0.70642	-1.35888
9.37014	-86.11084	0.00000	52.54073	11.91306	47.53591	7.61236	7.39651	45.16936	9.64994	41.75338	1163.28966	8.31064	6.43066	8.68311	11.31596	3.32931	12.03486
8.46547	7.11393	1.00000	60.41835	9.04260	48.27678	7.50996	7.69515	40.53143	9.24837	51.08468	1094.11393	7.17014	7.22437	10.22341	9.04804	3.90939	14.39077
7.10971	-74.13653	0.00000	57.00320	8.26847	66.23276	5.92659	7.58093	70.04144	5.87967	40.63316	1120.52866	8.35237	8.67249	7.48000	6.34704	3.41721	2.10799
6.87886	-1.05366	1.00000	79.46577	11.26316	53.18435	7.46502	6.50608	37.97800	7.07655	43.71032	1099.20307	8.23956	8.08544	12.34658	7.89281	3.05064	6.32718
9.59192	-82.46148	1.00000	37.63103	9.93692	47.33620	6.39835	6.27628	48.36670	6.84561	28.15112	1086.17134	6.67265	7.22435	7.58236	5.10809	1.86273	-1.68424
8.00921	-117.23991	1.00000	26.85545	9.58644	44.24960	6.16421	7.18158	47.36745	8.37542	47.64995	1089.44258	7.15503	6.06461	7.08481	3.55411	2.65766	13.39893
8.92520	122.20488	1.00000	77.66100	7.27071	52.70786	4.09339	7.85984	30.55558	9.26995	29.98869	1166.72316	9.16622	8.45420	8.09212	5.77503	3.80854	15.99461
4.14621	126.28333	0.00000	57.34863	4.61353	47.12805	2.27792	7.82107	44.95720	3.45079	45.35	1076.55820	6.37202	6.99399	7.48584	3.68402	4.48616	3.07069
10.15588	-87.45476	1.00000	59.64828	6.10234	55.31882	5.57040	7.31545	42.16417	6.06513	41.47892	1175.54576	8.69268	9.14021	4.83319	7.70548	1.92084	20.31586
11.39142	-73.89875	1.00000	52.51137	11.87727	59.94940	6.53666	8.90833	66.68122	5.49836	40.93121	1079.53549	8.11869	7.47382	7.79788	6.73603	9.32481	6.20621
7.45516	-1.06667	1.00000	65.34700	7.92377	42.95786	6.65129	7.44533	44.99037	6.34048	53.78333	1093.99100	9.05425	8.26163	5.98279	7.39584	2.82152	-3.49088
7.71143	4.52514	1.00000	39.44059	7.21518	54.62293	4.16410	7.76323	47.68267	10.18639	12.74482	1130.98138	9.35382	8.39972		7.16092	4.28162	13.44259
9.94868	-89.66123	0.00000	34.08516	10.48827	72.52962	8.37749	6.99151	57.12036	10.19690	21.28306	1147.19185	7.23642	7.47540	9.57867	10.19215	1.72834	-0.50774
8.14161	126.28333	0.00000	55.30661	11.54382	51.74986	5.14181	7.44201	58.46373	7.31716	45.35	1080.68120	6.45776	8.14715	7.38001	10.74796	3.06934	31.05393
8.80262	9.0027	1.00000	57.72361	7.95962	73.05200	4.77643	8.67971	50.56747	6.04898	11.86064	1070.72402	8.40624	7.40496	5.32554	4.24538	8.05778	40.23080
7.78924	-1.64295	0.00000	64.89925	6.73563	64.71932	9.53000	6.52945	33.16756	8.58725	42.8139	1117.71740	8.37826	7.76259	5.35459	8.13228	1.92541	16.78565
6.20278	5.06258	0.00000	42.47529	5.37068	56.56223	5.89888	7.31002	30.58155	6.29948	7.50251	1063.05201	7.67068	7.55249	6.81137	5.83750	3.07428	24.05764
6.92626	123.50266	1.00000	81.30028	7.36070	41.98766	7.12462	7.48043	47.49921	9.19125	41.94175	1112.79588	8.87394	7.58555	8.07934	7.72392	4.13863	9.99250
8.91022	-82.45426	1.00000	50.63937	11.44940	44.68224	6.85480	8.14964	41.85374	7.64920	27.09978	1056.45520	6.36042	6.94865	9.78807	6.04385	4.89508	16.54196
7.74160	-4.22398	1.00000	55.78159	10.16321	43.93618	8.89345	6.95636	47.16063	10.13383	57.47908	1083.88444	7.54216	8.15719	10.45873	8.51353	1.29714	14.13765
8.00359	34.02537	0.00000	68.53374	10.81261	23.18022	5.52942	7.12293	58.74497	7.73345	38.37255	1119.92428	8.08019	8.39637	7.36189	10.37454	2.60213	34.19408
6.34520	57.3552	1.00000	35.07836	8.70812	56.03068	7.34357	6.22835	32.97138	10.17725	51.4781	1117.01113	7.97438	9.12708	8.60869	7.34273	2.37143	6.20435
8.27501	104.1451	1.00000	50.16211	11.34617	60.97254	7.00509	7.82354	68.56399	6.96620	15.79408	1111.00371	6.80351	10.22004	8.64603	7.16902	4.13240	12.73990
12.23466	30.91105	1.00000	33.98322	12.07325	54.22232	5.45798	7.88969	35.52359	3.11524	3.02013	1115.90046	9.85417	8.48986	5.47979	5.96892	4.47544	13.15281
5.38719	-76.43941	1.00000	80.45154	7.38108	77.08111	7.54355	7.80833	73.11586	11.80785	39.33427	1057.47686	8.72225	7.48074	5.81783	5.99438	4.71959	10.46573
6.95841	24.14662	1.00000	26.74846	9.15958	61.28223	4.36145	9.10683	42.09777	9.55599	65.84811	1177.91805	8.19955	7.31833	7.23448	6.03562	11.30485	4.47324
	75.37991	0.00000	38.57763	10.05974	47.63914	6.81004	6.57159	52.09802	9.73221	25.75728	1114.48497	7.00588	9.16871	11.09230	9.20037	1.80382	16.43682
11.08928	123.89071	1.00000	27.55158	11.46228	61.56384	6.66844	8.68372	57.17713	6.43281	10.31672	1092.74039	7.53567	7.89610	8.15951	7.42873	8.14663	
8.46888	77.40858	0.00000	39.81483	7.93031	38.75633	7.54719	8.75172	46.93465	9.37179	24.05979	1125.79442	8.62394	9.42816	8.92789	8.41473	8.61557	19.58352
9.59756	17.10558	1.00000	57.29002	11.39085	43.23359	7.02311	6.92354	39.53814	5.80858	61.72744	1057.36090	8.56424	6.36019	6.89521	7.03782	2.36328	13.23689
8.62145	14.34085	1.00000	72.17559	5.12191	70.38487	5.22165	8.72340	45.68481	11.46759	40.87363	1120.73586	8.17512	7.63603	10.64776	5.92603	7.23994	0.14045
