latitude	O3	CO	PM10	CH4	PAHs	CFCs	warning	TEMP	PM2.5	longitude	PRES	H2CO	NOx	SO2	C2H3NO5	Pb	NH3
30.5427	6.10377	8.40725	7.57191	5.18433	7.35272	50.49471	1.00000	22.09851	7.46780	-97.54667	1131.52895	44.10718	6.42647	9.55315	4.39146	74.04873	7.06008
11.15583	11.16603	7.66920	6.79437	5.41703	9.43238	38.97002	1.00000	9.05579	6.03122	42.7125	1191.93068	41.77707	6.00666	7.79877	3.76135	52.89479	10.03252
5.6561	11.04412	6.46990	8.95749	4.37671	10.05295	53.00253	1.00000	13.28235	5.28175	-75.87877	1057.34437	35.22232	7.14383	10.25830	9.97762	54.04681	12.63190
56.11281	5.68705	6.48336	7.68579	3.88959	5.72727	44.09846	1.00000	18.03859	7.01470	69.49015	1170.12047	37.55361	7.89499	11.84519	4.50336	66.55603	8.06638
38.38479	8.76363	9.05728	7.38052	8.60845	5.30298	60.86071	0.00000	21.12340	8.87326	-0.76773	1070.38013	34.48925	7.32488	6.48179	4.30781	69.29900	6.42627
-7.81667	4.17232	7.52569	8.90152	5.78883	2.97151	44.86206	0.00000	15.38186	5.83747	112.01667	1166.26888	51.89757	6.77096	8.04437	10.53281	66.33142	9.35181
42.16808	7.18339	7.39771	8.20892	7.76991	8.21996	44.71729	1.00000	2.37375	8.29391	-88.42814	1111.84140	55.59540	7.81234	9.53566	6.62053	51.48661	7.14301
53.00974	6.43992	6.64820	8.93832	7.59014	4.84253	74.99229	1.00000	23.14363	4.99871	-3.05814	1095.66324	42.37664	8.59946	8.59409	11.40364	80.44994	5.22512
39.32288	10.84730	8.88237	7.93378	4.49561	10.07689	43.84958	1.00000	8.25490	5.51181	-76.72803	1062.99994	41.56671	7.59003	9.76589	4.78905	58.84703	11.18105
4.96667	7.82508	8.67511	6.65752	8.18279	6.64769	44.89966	1.00000	32.56704	6.72325	10.7	1121.04948	67.37858	8.49701	8.18307	4.12713	69.43909	6.40941
60.18427	8.19931	7.97900	7.26796	7.15617	6.27052	25.72254	0.00000	21.32011	11.83567	24.95034	1123.66015	42.15510	8.11357	6.97945	2.81130	48.67521	12.05293
43.1122	8.50021	9.03481	9.87323	9.95140	6.61618	34.81379	0.00000	12.95059	10.60799	12.38878	1091.68979	65.57407	8.30163	6.37688	24.86593	44.52752	7.36696
51.20219	8.05685	7.15073	8.81579	5.53434	9.06406	49.73558	1.00000	14.19287	8.41398	7.36027	1166.19077	56.38419	5.61361	11.67377	9.73683	28.72433	8.91881
-29.2975	6.76094	8.09104	9.03784	7.82343	10.83841	44.72280	1.00000	40.19098	6.51981	-51.50361	1071.70305	48.13888	9.04885	11.50142	12.41914	58.69212	9.17771
27.71809	7.92843	6.55487	6.44051	7.23454	9.24331	57.00875	1.00000	40.08558	6.84648	-82.35176	1066.51707	43.39132	6.14009	9.82189	2.98413	44.25482	8.26007
-22.97056	6.87423	8.22758	7.25087	6.25811	8.41788	27.11751	0.00000	32.01158	9.70376	-46.99583	1093.10227	33.89767	7.60512	10.36957	2.96728	72.92830	8.74536
-19.32556	11.20171	8.09672	8.19413	9.08892	7.35133	42.24965	0.00000	6.07025	8.19187	-41.25528	1190.30395	42.46321	6.21872	3.57847	6.03377	53.25661	6.98342
41.84364	6.44493	7.49262	7.39637	6.87234	5.75724	57.80398	1.00000	7.63971	5.26169	-87.71255	1162.82409	31.01781	7.37228	9.23850	4.54520	46.50413	5.87340
31.76212	7.33655	8.23851	6.46054	4.14988	6.03899	17.81453	1.00000	21.18129	5.85679	-95.63079	1179.52729	72.70202	6.42113	11.18465	2.95764	45.12940	7.38507
33.4425	6.00048	8.71198	8.19260	8.38332	5.61991	49.16167	1.00000	10.16385	5.25600	129.96972	1093.68228	37.86590	7.58536	8.78968	6.13115	46.42883	5.29641
15.58552	6.95516	6.11975	6.92518	4.59283	6.54677	42.77038	1.00000	23.29142	6.89470	102.42587	1061.98488	34.50185	9.50425	9.67985	3.69731	63.69644	7.09528
26.18924	9.56768	7.31630	5.58912	9.99811	9.10601	43.13389	0.00000	5.70389	8.33270	-98.15529	1064.88667	31.99314	6.03708	8.10457	2.98071	73.00448	5.88188
42.35843	10.14860	8.44935	9.58516	5.99335	10.73532	22.46863	1.00000	21.51991	3.65486	-71.05977	1068.13899	31.67210	7.93270	8.41876	18.36918	58.35549	9.05877
27.76056	6.24494	5.86299	8.60757	5.50885	4.57612	56.08366	1.00000	12.12819	4.66276	-15.58602	1156.61380	12.61170	7.37021	8.89997	8.77023	41.32952	4.99270
48.90982	7.43542	8.35642	7.91804	6.64476	4.84983	57.24356	0.00000	18.28476	9.90152	2.45012	1118.79382	28.33279	7.38542	6.51243	5.53340	71.35708	11.34618
42.819	5.28411	8.95555	6.87202	6.21929	6.84718	31.15544	1.00000	10.69033	6.67091	47.1192	1116.06183	53.16290	7.16307	10.94574	2.51938	59.17172	7.32183
47.90771	4.44323	7.52158	6.91375	6.38985	7.52805	50.30515	1.00000	25.34985	7.81481	106.88324	1111.55723	45.62147	7.65151	8.01358	3.63028	43.49195	6.26789
4.94273	8.81468	7.04817	8.10728	6.75658	8.54037	16.41981	1.00000	25.03350	6.40955	15.87735	1067.65860	40.61647	8.10978	9.17603	6.46630	29.67827	9.23215
23.02677	6.87289	8.10093	6.09326	6.66840	7.52097	41.08682	0.00000	21.15894	9.76445	113.13148	1193.24232	32.00221	7.11296	10.03661	1.72463	72.74504	9.20911
33.44872	8.96590	9.36530	6.71910	6.34886	8.58198	48.33747	1.00000	29.49931	7.88835	-86.78777	1119.49464	41.44610	9.39525	9.37287	2.75920	44.46256	9.09182
51.08468	8.00741	7.12845	7.36377	5.44863	5.67391	43.44479	1.00000	20.98656	5.03097	7.11393	1110.59547		8.25476	11.33417	3.38749	57.42244	7.06148
28.54944	8.06218	9.29504	8.95790	5.56070	9.69966	27.31882	1.00000	17.50622	6.10188	-81.77285	1122.65461	43.19796	7.22393	12.07513	10.69886	57.36026	9.64641
-2.90055	8.83631	7.13126	7.60742	6.42244	5.62412	51.65055	1.00000	28.04489	5.04387	-79.00453	1067.19865	54.12825	9.56362	9.27988	3.46992	45.63001	6.15101
-22.57306	5.66023	6.58620	6.86222	7.29257	3.81292	35.53874	0.00000	19.03162	8.52078	-47.1725	1062.76618	54.99482	8.61025	7.04264	5.03125	56.45144	8.67853
-4.16694	7.34596	6.30201	6.51856	5.75288	8.95678	52.23087	0.00000	-0.27454	9.11285	-40.7475	1141.47173	50.62430	6.54955	10.70848	3.51839	51.24427	9.95159
9.58126	8.86708	8.51744	4.71803	6.71720	5.44947	56.55738	1.00000	17.04823	4.21326	8.2926	1160.86040	30.42609	6.65923	9.42400	1.84768	47.93399	5.89793
48.15659	4.57431	8.19101	7.35270	4.20472		46.36827	0.00000	19.73442	6.88134	28.28489	1102.74756	44.53978	8.11471	8.05007	4.18683	64.29748	5.77874
9.58126	8.86391	9.23174	6.91566	7.69506	9.96015	42.66352	1.00000	13.68678	5.73090	8.2926	1169.52977	43.38452	8.19966	7.67972	3.19817	61.63906	7.69081
31.78336	5.16857	7.42284	8.94996	6.22618	6.04489	35.72573	1.00000	13.75687	5.68160	35.23388	1117.03590	48.26830	7.19402	7.57578	11.28653	47.32739	4.95063
53.51684	5.84241	8.11906	7.65161	5.81987	6.14215	47.73281	1.00000	19.08897	5.94837	-113.3187	1197.19685	53.64088	9.21731	8.84764	4.33129	56.33987	6.06820
41.29444	7.77370	8.65867	9.61352	6.62878	8.87006	56.59088	1.00000	-2.34012	6.03683	69.67639	1148.59173	53.03022	6.62534	10.72618	20.23363	63.04308	8.80641
22.10194	10.49217	9.22804	7.60953	10.00872	4.79310	65.14702	1.00000	12.89668	4.83379	85.37752	1181.93496	47.69022	6.65819	5.67369	3.89702	45.79393	4.32573
32.35126	7.50916	8.10007	8.68567	5.33945	6.44279	58.96937	1.00000	21.66951	6.30842	-95.30106	1189.75645	50.07681	8.00037	9.68400	8.60596	54.36407	6.90682
14.8361	9.15183	6.55264	8.10791	7.03079	10.33317	31.04953	1.00000	32.93442	5.70255	120.97844	1184.56921	28.32257	8.74578	8.33170	5.27618	40.05642	8.10531
24.41288	5.69425	8.95665	7.86735	7.27920	5.03181	49.29717	0.00000	25.94700	9.42624	76.56719	1066.26909	71.18233	7.09869	7.97784	5.42518	60.67690	8.54993
36.81667	8.28520	8.76906	6.55333	7.27065	9.09125	33.87873	1.00000	22.45033	7.28637	117.81667	1090.70960	26.41192	7.07601	9.91082	2.91550	90.79053	10.03518
-1.26424	10.20787	5.39952	6.89592	8.42756	5.93697	42.62283	0.00000	33.70661	8.57548	104.09701	1077.80904	49.47118	7.68833	6.30847	4.56216	76.56637	7.45371
41.0051	9.93514	7.09861	5.21039	8.08782	9.04212	60.82410	1.00000	31.19774	6.38893	-73.78458	1118.28439	29.49852	8.94576	5.93422	2.65365	38.08025	8.45962
36.91023	4.52753	8.70171	8.47684	4.87094	4.12686	40.25510	0.00000	-12.97305	6.79779	-121.75689	1176.53849	47.77619	7.15332	8.72808	7.82800	67.41206	9.97934
29.38242	6.61405	8.63188	6.93675	5.98335	6.21278	32.68159	0.00000	-2.10698	8.71166	70.91106	1069.50956	68.43500	6.41628	9.08779	4.12773	47.93970	9.35417
-7.01833	10.50878	8.68204	5.42980	4.62167	8.78878	17.18194	1.00000	13.74805	4.83371	107.60389	1050.93201	39.68201	6.57480	10.11502	3.62684	65.92238	11.49269
39.46667	3.79120	8.01780	7.40942	3.39011	9.72824	36.71800	1.00000	7.08792	11.02568	141.95	1072.72156	39.80598	7.99713	8.93378	4.09182	35.65025	8.87581
38.54491	3.16367	8.07850	6.92714	4.81311	7.83589	71.22122	1.00000	15.44559	8.48647	-121.74052	1088.29408	61.92188	8.78330	9.44217	4.47904	48.41648	7.44862
52.21099	4.63151	7.99122	9.06123	4.22038	8.45575	42.55993	0.00000	25.86255	9.61683	7.02238	1081.27525	50.17719	8.08508	10.01800	13.06556	62.28284	9.94170
13.70167	6.38336	7.75847	8.83689	5.14514	6.29484	50.74982	0.00000	14.59521	7.83784	-89.10944	1114.62509	47.73413	8.17422	9.45089	9.87252	59.06766	9.95720
-34.64966	6.51368	8.39831	8.82149	6.81323	6.18116	45.82565	0.00000	8.10555	9.79640	-58.38341	1060.11162	46.73831	6.68585	8.05569	10.33848	85.60401	9.28409
15.45144	9.29750	8.02834	8.01675	5.71730	10.42918	65.10470	1.00000	8.92671	7.13250	78.14797	1084.69772	42.38080	7.02703	10.35811	5.16679	48.21972	9.88842
40.56754	10.75369	9.27142	6.89662	6.36864	4.14814	23.37015	1.00000	-4.95420	4.87582	-89.64066	1140.96920	48.87445	7.60092	10.34009	3.84386	71.59547	6.89082
14.8361	6.78586	7.61683	7.00705	5.29337	6.62706	54.75858	1.00000	21.10727	6.74181	120.97844	1057.53772	48.21474	7.37369	10.88898	2.26627	52.73049	7.63106
30.21121	6.80500	6.03509	6.23181	6.50224	7.14262	53.18927	0.00000	26.45178	9.30569	74.4818	1178.10659	45.06419	7.72053	9.21405	2.17783	64.00245	8.61400
54.84444	7.63047	7.15966	7.60037	5.00305	7.40929	59.49514	1.00000	8.11547	7.20425	38.16694	1117.99940	56.00841	6.86222	10.62414	4.22155	57.37572	8.02881
45.0408	9.90176	8.60345	6.72968	8.12330	7.15759	57.96739	0.00000	29.94536	6.11589	-93.263	1191.70636	48.68635	9.24835	10.00642	3.45210	55.82830	6.01988
33.4425	5.50261	7.19752	8.59050	6.14729	5.98439	53.04654	0.00000	29.52362	7.74351	129.96972	1134.15380	29.45845	7.34661	9.77915	8.32655	67.89190	8.45528
9.89206	6.53763	7.31653	8.68312	5.78871	8.59193		0.00000	16.11229	9.07246	43.38531	1114.00299	54.00736	8.35857	11.24806	9.05839	52.00787	6.67939
61.72744	9.18482	7.99543	7.33682	8.50827	6.08022	47.43072	0.00000	17.74259	11.01374	17.10558	1083.90874	21.79224	8.10370	7.39560	3.81219	47.95567	10.36454
9.57046	9.05518	6.68965	7.33368	9.25234	7.20769	42.10055	0.00000	5.57720	8.26695	76.32756	1059.03903	61.44132	6.90563	7.45279	3.03026		5.69070
13.70167	8.44893	8.71066	11.22391	6.53275	9.52472	55.16000	1.00000	15.22253	7.55668	-89.10944	1108.90641	36.59336	6.57745	10.67639	91.03366	60.63957	10.33700
51.03427	6.00624	7.47902	7.70935	6.15734	5.79725	57.12171	0.00000	3.48145	8.41656	5.37429	1127.20260	38.59635	6.75661	9.55907	4.46598	75.05870	9.24446
25.66795	7.75290	8.31977	7.39125	9.18587	5.93731	39.15726	0.00000	-0.80064	10.51523	85.83636	1125.91625	35.77409	8.07513	7.07166	3.37847	38.65030	5.86366
51.24197	6.94040	7.07282	7.57105	7.75074	8.37238	45.84011	1.00000	7.27654	6.14750	4.82313	1185.15627	57.55171	8.45601	10.80312	4.12584	66.08900	9.01800
13.44581	10.14375	8.71508	6.55837	5.09045	9.87722	48.47934	1.00000	13.29043	4.66304	101.18445	1168.42483	36.59239	8.71803	10.71318	2.58870	60.53129	12.23870
-34.74785	6.60114	8.41845	8.63983	9.53148	6.57457	60.35445	1.00000	26.95190	6.04943	-58.70072	1077.29489	41.39116	6.09510	10.31548	9.47537	45.00543	6.91125
41.57721	5.09848	8.64487	7.89425	5.58982	5.71899	58.21699	0.00000	7.25000	6.49707	-93.71133	1195.54578	41.65831	7.29174	9.46247	5.67720	72.55769	8.84247
14.8361	8.80412	7.08018	8.67691	10.08819	7.49645	79.09354	0.00000	2.90371	9.13141	120.97844	1175.43304	63.35801	9.30042	7.90123	9.01144	63.42875	8.16084
41.91738	6.41710	9.04827	7.50607	5.99396	7.96595	47.92212	0.00000	19.85458	11.06255	3.1631	1122.10987	53.16152	7.74870	10.11711	4.87277	67.47137	10.40856
3.3285	11.15805	8.49469	7.26099	5.66192	9.82448	38.18583	1.00000	10.98590	5.00812	99.1625	1191.80320	38.93522	7.32971	7.07228	4.47430	64.60272	8.71690
51.08468	9.52995	9.09210	7.34673	7.48550	4.59669	49.39561	0.00000	32.01176	7.58698	7.11393	1135.35623	56.33743	4.98521	6.30115	5.14313	63.48611	4.74609
-0.71667	5.68754	9.43976	8.11492	4.92456	10.10452	43.43391	0.00000	17.31841	9.87393	-48.52333	1063.87308	57.52202	8.45412	11.92991	6.47256	38.71302	7.11776
20.88197	6.67304	6.70160	9.49281	5.36258	6.53012	47.64343	0.00000	21.83594	7.82946	85.83334	1067.45556	66.32701	5.94561	8.94503	17.82024	59.40313	10.33095
38.06084	5.40010	6.44054	8.20538	4.32605	7.60667	43.64297	1.00000	4.12498	8.48015	-97.92977	1190.18890	42.20218	7.09830	9.01187	7.39569	39.29737	7.53792
-20.87306	8.21476	7.35257	7.55908	5.19799	7.10568	51.54724	1.00000	24.88342	8.32542	-48.29694	1160.37937	31.27922	8.18652	9.54394	4.53262	52.21631	8.08723
45.40008	8.67477	7.48746	6.62778	8.81992	5.80699	50.42657	1.00000	31.49097	5.18245	-73.58248	1137.25469	63.78168	7.67763	9.80405	2.64948	65.10113	6.32978
34.9	6.86805	8.22106	8.03520	9.80922	6.14676	40.32231	1.00000	20.64112	4.49166	137.5	1099.22907	51.85305	8.45546	7.17119	5.24490	43.89943	
42.64685	10.13059	9.19607	6.76000	9.09783	6.92713	66.15874	0.00000	13.03240	9.27535	-5.55835	1080.88096	59.35219	8.32387	4.43780	3.09236	57.28431	7.57497
54.48147	8.00533	6.55374	7.01348	7.56689		33.14443	1.00000	12.70451	4.20272	53.47103	1172.59893	40.92131	7.86147	9.46534	4.63381	55.20180	5.65724
37.73604	5.30424	7.93078	7.38471	7.76497	5.55597	74.37650	1.00000	-11.10641	5.10298	-120.93549	1121.57418	45.58039	8.23802	8.65754	4.18622	71.93198	5.09484
31.28092	7.44789	5.15843	6.68213	8.43180	8.90192	63.03289	1.00000	33.95668	8.70859	74.85849	1116.99215	47.98636	8.58866	8.14276	2.46029	59.52044	5.99935
36.92574	7.97593	7.47798	8.11722	9.54125	7.49668	45.01545	0.00000	17.35886	10.15664	14.72443	1179.44806	56.08763	7.41651	8.75022	4.90941	50.57560	5.42514
9.57046	3.18298	9.12784	7.90157	4.55562	5.71000	45.28642	1.00000	32.93075	5.51508	76.32756	1080.22788	45.72115	8.69036	9.04092	4.80385	44.64733	5.27874
7.6	9.61113	6.42277	9.19447	6.37923	9.35344	48.05239	1.00000	44.84132	5.76537	4.18333	1090.83870	39.14862	8.86928	8.72185	13.25113	50.72848	9.62046
46.1351	10.48643	6.80631	8.67111	10.10124	9.79364	53.37859	0.00000	30.00179	10.07498	-60.1831	1076.75670	56.60597	7.29609	6.04445	8.81640	44.97522	6.93232
38.06084	8.55274	8.49305	6.68769	6.90884	9.16391	34.89313	1.00000	21.53955	5.77669	-97.92977	1134.93482	40.57350	6.55557	9.26826	3.06950	46.51078	8.56777
31.76212	8.21549	6.65748	11.33303	7.20791	10.06740	38.56986	1.00000	8.01798	4.51322	-95.63079	1097.33008	43.83464	7.44667	10.12856	100.00000	47.20914	9.78437
-22.53722	10.15571	9.45796	9.55653	8.46577	4.42745	30.06237	0.00000	26.16336	7.66591	-42.98194	1143.49007	51.48999	6.46560	3.00955	17.98653	75.75915	7.29267
48.28259	8.57396	5.77276	8.30077	7.50442	9.17129	35.89749	1.00000	32.92677	7.28623	9.72749	1195.81996	36.12917	7.18709	7.98943	6.26671	26.40979	7.18788
35.30889	6.84927	9.88118	8.17874	5.94064	6.18646	31.55008	0.00000	7.49065	8.75826	139.55028	1135.17612	49.02665	6.83204	8.31718	5.65401	58.36899	10.45943
40.93121	10.99820	7.57332	7.94322	9.95897	7.82535	44.62023	0.00000	22.18703	8.23187	-73.89875	1156.03425	70.46035	7.51211	2.65462	6.14664	87.12052	7.83269
36.24624	5.48209	7.36087	5.87922	3.63313	8.13745	60.46807	1.00000	12.57982	8.73283	139.07204	1199.49573	52.59097	6.05307	13.10611	2.46367	68.61084	9.57533
47.46657	5.58435	7.48647	8.10062	6.70228	4.88564	68.39142	0.00000	16.61419	8.88739	84.87144	1077.82079	36.03418	9.46162	8.06131	5.73097	50.71671	7.85661
60.02427	6.38634	7.20799	7.55433	6.38677	5.27688	57.68208	1.00000	32.87289	4.67990	30.28491	1073.30800	56.67358	7.22046	9.30715	3.41223	56.67631	5.73763
-15.675	5.59143	8.16202	8.83129	5.53982	7.74917	35.60678	1.00000	19.54190	8.75038	-38.94722	1181.65300	51.57074	8.04914	10.30925	10.09525	55.85866	8.17272
42.24113	8.22619	7.57365	8.25277	9.41614	6.71399	45.45465	0.00000	-3.54923	10.19426	-88.3162	1128.91184	66.81872	6.95580	8.53607	6.83155	55.46073	6.93688
45.40008	8.15552	5.79226	6.34592	7.42057	11.77200	33.68656	1.00000	-2.33362	3.77285	-73.58248	1140.51639	51.75427	7.29432	9.50833	3.85347	60.13897	7.90351
58.1908	8.34387	6.56129	8.81634	9.10297	7.57224	45.35960	0.00000	-0.34151	8.93264	40.17171	1066.54015	58.50643	7.89827	9.00289	8.97377	52.62076	5.13074
33.03699	7.20047	6.52738	8.19168	7.87413	7.33035	45.06795	0.00000	12.24241	10.57378	-117.29198	1177.43062	39.63796	7.18961	8.68146	7.07545	72.94370	7.52929
26.76628	2.40694	8.47671	6.30464	4.06926	6.27201	52.62108	1.00000	27.49667	7.45489	83.36889	1094.20099	48.67695	5.13126	9.41942	3.04091	59.95236	6.42065
40.2737	7.22265	8.16395	7.19263	7.83825	4.19785	51.98540	0.00000	11.39440	9.40012	-76.88442	1079.65394	49.60678	8.79089	5.50887	4.53236	46.80050	10.39533
51.95838	3.19612	7.08543	7.06887	4.65509	5.59548	69.05233	1.00000	37.90024	5.38925	4.47124	1087.19264	44.98979	8.79081	9.57809	2.54657	66.51347	5.35900
42.67164	9.13849	9.90168	5.97186	6.09776	9.78996	12.31910	1.00000	12.06021	8.47084	14.01481	1157.65838	31.84284	9.20989	9.38043	2.02660	53.64186	8.55846
-8.43333	8.13377	7.13210	5.95554	7.39875	4.33207	45.87564	0.00000	6.46339	11.48331	114.33333	1070.47450	33.42538	8.31210	4.71389	3.33934	50.90819	11.76993
53.0233	5.25933	9.32409	7.68753	5.07168	5.90380	55.44463	0.00000	8.91250	7.52196	-1.48119	1183.12543	41.18974	9.99072	9.24015	5.03225	62.26208	9.54706
11.84962	6.34610	8.60497	8.71476		11.46251	36.65780		23.19827	5.26158	-86.19903	1118.43361	44.26817	7.37933	12.66643	10.56393	58.73513	8.94909
14.66	7.55228	6.99595	7.86889	6.18125	6.49242	58.06216	1.00000	16.44164	6.15002	120.56528	1182.52937	57.76547	7.41601	8.95739	6.00234	34.57030	6.47264
45.39402	7.32041	6.75654	7.60008	7.09047	6.07824	44.55620	0.00000	21.12449	8.59566	9.29109	1098.90669	66.91501	7.31683	8.47705	4.41317	61.13621	8.28539
31.20176	8.20768	7.56176	8.66618	4.46480	5.88579	72.39562	1.00000	6.32615	5.80122	29.91582	1096.38220	65.75261	7.23285	9.42051	9.00722	67.41090	6.34664
36.24624	10.57871	8.33560	6.96269	5.59626	10.42481	50.82387	1.00000	11.77148	7.03451	139.07204	1195.80746	58.56823	7.53652	8.77257	2.62612	57.88184	10.23388
-3.20333	9.98883	6.43293	8.93418	5.13364	8.84442	63.20293	1.00000	4.32119	7.66074	-52.20639	1158.93595	46.08328	6.65027	9.74634	11.01472	51.90681	10.27963
40.87363	7.48179	8.10874	9.21866	8.22697	5.86086	31.62569	0.00000	-0.00531	9.98809	14.34085	1165.05611	51.21421	6.69412	8.16702	14.24734	55.26860	7.77696
-2.90055	5.85754	8.22895	7.78327	6.44006	6.93674	40.16064	1.00000	6.40974	7.41487	-79.00453	1088.34616	34.19421	6.77303	8.42088	4.36686	72.22266	6.69627
51.42708	9.13084	6.97673	7.46007	9.12411	5.96721	57.20939	0.00000	7.48056	9.22475	-0.91979	1149.70125	40.03545	7.31478	7.06283	4.67619	62.82507	7.87543
41.91886	9.03348	9.54819	9.30132	9.34669	7.29359	31.99978	0.00000	11.80321	8.92417	8.73812	1132.45773	55.93363	7.23154	7.00886	15.66140	78.46353	6.35424
15.45144	10.36553	8.94441	7.65281	5.44724	10.33061	52.82426	1.00000	1.33633	4.73748	78.14797	1146.22690	60.04188	7.89016	9.52445	5.45677	47.69469	11.22026
33.4425	8.17749	7.40779	7.39976	8.32005	4.95676	46.71596	0.00000	27.62902	7.82075	129.96972	1098.69609	48.48036	9.36145	8.52014	4.26460	67.63418	4.75495
40.11583	10.50085	7.59157	8.06476	5.84045	8.53194	31.17064	1.00000	8.60173	5.56474	67.84222	1125.92576	56.05348	7.66751	8.28370	4.93277	50.46801	10.42143
-26.22861	9.50338	6.74026	7.54393	8.31793	4.02001	47.39568	0.00000	18.86909	8.25770	-52.67056	1105.70666	27.31978	6.99982	3.53105	3.76221	82.59972	6.46584
41.66394	9.47128	8.88153	6.39841	6.33437	8.99824	33.31457	1.00000	31.51901	6.66770	-83.55521	1168.61038	30.05525	8.19241	9.08750	2.32902	66.33210	9.75598
48.46458	9.38395	7.12512	6.54187	10.48833	8.09553	55.37798	0.00000	31.36627	11.22305	9.22796	1063.69452	46.65488	8.11187	5.44534	4.10957	69.85090	8.66230
45.78071	10.60963	9.50044	7.32146	9.70889	9.38595	24.40181	0.00000	34.62256	9.51477	12.84052	1133.46429	56.62427	7.63106	4.64767	4.29460	39.60960	5.99115
40.72371	4.87331	7.51021	7.85393	6.62646	5.85972	58.19821	1.00000	19.21701	5.70357	-73.95097	1199.43953	58.13852	8.34157	8.91343	5.01625	58.50153	5.62755
41.75338	9.81720	5.99600	7.58607	9.48336	7.17158	59.97778	0.00000	9.40860	10.20992	-86.11084	1182.11415	46.12080	9.38621	3.55451	4.64184	57.99066	6.18378
44.73941	9.08280	8.20075	7.27933	5.93575	9.32773	51.42983	1.00000	21.40314	5.34288	-93.12577	1171.66589	32.39551	8.06474	9.83775	3.23400	50.51746	9.16295
12.97389	6.27747	6.81592	7.56215	6.83046	6.58061	49.58542	0.00000	8.31851	8.65673	123.99333	1148.09660	37.67929	7.35072	10.83558	4.56257	45.83808	9.22401
-5.85746	1.00768	7.12447	9.28674	4.43618	5.50894	41.13527	1.00000	17.74732	5.97516	144.23058	1157.00072	31.15314	8.64154	5.86223	15.23887	54.95093	3.32489
45.44868	10.78443	8.44646	8.35431	5.01825	8.35959	33.15745	1.00000	16.44644	5.39077	-73.81669	1101.00752	53.54134	7.51471	9.00826	7.48776	54.19450	10.91012
20.28527	7.80880	4.40942	7.19929	9.50617	7.04102	56.75084	0.00000	7.26624	9.17614	-103.42897	1197.50737	56.27367	6.61988	8.52280	4.09384	52.71274	5.34648
-21.41222	10.44585	8.25685	7.40659	6.69533	9.21302	41.27127	1.00000	19.20573	6.53790	-42.19667	1198.18121	12.78102	6.95408	6.61998	4.36071	65.25560	8.61677
50.82709	8.27785	9.51843	6.44507	9.70826	7.37519	44.57826	0.00000	14.34570	9.81576	6.9747	1055.40045	58.89143	7.37118	8.49657	3.89822	54.94847	7.09170
43.67681	4.56845	7.90299	7.26044	5.17613	5.85921	52.47899	0.00000	25.23224	7.63100	4.63031	1106.31601	49.82390	9.12936	9.62196	3.91948	39.16086	9.11346
50.82882	8.27033	9.52032	7.42224	8.01667	10.18854	49.54846	1.00000	12.83265	5.18791	-0.32247	1195.65216	28.59625	7.72424	8.20715	3.95322	56.28469	7.67114
54.48147	6.37480	9.27422	9.83435	6.73185	6.40654	57.97460	1.00000	-13.26350	6.38018	53.47103	1063.20597	36.93564	9.65805	5.66694	24.50538	57.06194	4.65719
-10.90889	10.14906	6.13461	8.12006	5.66981	8.09410	41.46048	1.00000	15.73775	7.02820	-37.03861	1159.34707	37.71285	6.44920	8.77443	5.74452	52.54568	9.79414
12.1277	7.80663	7.99040	9.99794	7.44418	10.86811	44.61404	1.00000	10.47024	4.62156	78.15794	1091.25540	34.10058	8.53755	9.92349	28.59314	56.20634	8.28420
