C2H3NO5	O3	CO	TEMP	PRES	longitude	CH4	NH3	latitude	H2CO	Pb	PM10	PAHs	PM2.5	CFCs	warning	NOx	SO2
2.80339	7.54421	5.13216	-1.95892	1146.96736	-79.00453	5.98622	6.46534	-2.90055	59.47310	51.71087	10.21256	7.59016	7.73687	42.08922	0.00000	10.21413	7.02821
0.19760	8.50083	9.89882	6.30971	1089.37796	-96.72365	7.77519	8.55799	17.06542	72.78794	50.50508	5.78994	6.92020	7.60049	35.63076	1.00000	5.57678	5.20596
0.22544	5.82949	8.49359	23.59655	1149.35271	-68.30472	6.82054	4.98812	9.91861	44.86574	57.48906	7.24906	5.80569	7.63564	45.36908	1.00000	8.73288	8.81106
0.45910	9.92259	5.78440	27.69543	1096.09755	43.2379	4.01143	6.27965	50.06	27.54968	63.97315	8.29784	6.10210	7.76925	64.25788	0.00000	4.06707	9.61959
0.25903	8.13982	7.48576	9.67329	1083.44844	-97.03285	6.52302	5.88497	47.92526	50.89329	49.43957	6.93421	5.79091	7.45047	43.14576	1.00000	8.67326	9.32142
0.76478	7.44397	7.00195	27.84071	1189.35148	124.95278	5.08256	2.82939	6.33444	76.72510	53.07594	8.71506	6.23846	5.91794	66.95636	0.00000	10.08127	4.94920
0.31070	6.53686	2.71951	21.34102	1160.39893	-118.25508	4.51083	7.81391	34.14251	61.34260	67.35726	6.76482	8.65435	7.05207	43.45249	0.00000	6.53696	10.74857
0.16370	4.16205	6.69178	9.99275	1101.55392	120.5875	7.49129	4.57616	16.455	36.81837	63.17405	5.59416	7.33949	6.92618	66.19768	1.00000	6.96022	6.37103
	6.42937	5.96196	27.55160	1136.40655	-13.68778	8.99459	7.36356	9.535	43.05201	47.38815	5.59155	4.74285	6.59034	52.81934	1.00000	4.77355	4.74761
0.15365	6.43992	7.76592	10.66305	1075.95612	-93.263	5.58157	5.56845	45.0408	38.90050	59.28146	4.20408	8.42030	9.07073	50.23460	1.00000	7.65814	7.10830
0.15080	5.50138	7.88026	15.96354	1166.11260	-122.86705	6.39595	8.03459	45.49428	32.37267	57.41229	3.63934	7.80563	7.80191	42.25713	1.00000	7.39371	8.22003
26.17568	7.89925	4.36904	2.12914	1184.27796	85.83636	5.29673	7.98170	25.66795	44.50718	56.34275	12.47887	5.53142	8.30210	62.14340	0.00000	10.98826	4.31038
0.32127	8.02151	8.86123	15.09725	1165.44172	4.52514	10.41384	9.06528	12.74482	41.65629	39.68632	7.29888	5.67884	7.71554	32.11994	1.00000	5.62744	4.45415
0.26158	5.81966	9.78751	22.28659	1184.08000	15.00835	7.21828	8.60360	51.14942	43.24263	64.05414	5.87543	8.54639	7.48978	41.87199	1.00000	6.23428	6.22033
0.24404	5.03238	2.74658	4.28130	1141.76864	-37.03861	4.38213	9.23492	-10.90889	57.33048	51.28931	6.88822	6.89715	7.04727	39.55136	0.00000	6.38734	10.29469
9.68053	7.67969	6.26592	20.30431	1165.99154	18.30056	3.78485	4.32996	50.5107	59.22983	43.17371	11.47167	5.91679	5.34920	47.70600	0.00000	10.39500	4.36094
8.77283	8.42520	7.30671	26.60044	1091.74013	99.95469	3.83634	7.91537	13.51825	55.96074	50.24796	11.37685	6.10979	8.16043	55.89037	0.00000	4.85039	7.75764
0.31476	10.03987	3.73030	-11.88165	1109.83521	11.04979	5.52456	7.75316	44.59445	47.21166	47.83433	7.62058	4.13249	6.31907	47.64293	0.00000	5.34945	9.77426
0.13254	6.28846	3.08326	4.81552	1139.85630	153.10236	7.72286	8.44292	-27.50578	38.41441	57.51556	5.27962	5.62381	5.55667	46.81928	1.00000	3.40023	9.70409
0.01697	7.04888	8.59000	19.77857	1136.16238	-101.2591	4.32461	7.45283	21.01858	67.93661	59.80969	3.71541	6.34151	8.62894	42.36523	1.00000	10.38645	8.67789
0.13722	7.01577	9.09703	8.21962	1169.02831	122.08333	4.08989	6.17281	46.08333	58.05116	36.24802	5.59879	6.69366	5.37960	34.49574	1.00000	8.34660	9.24128
0.44410	5.79897	7.95284	35.72153	1191.17778	-111.90466	5.23518	6.30103	40.34912	41.23366	50.33928	7.85245	5.59905	7.73060	52.42740	0.00000	10.00632	3.91175
0.12329	6.83342	9.90741	12.85496	1151.84589	3.47717	8.93219	9.77677	36.76639	49.86940	66.32968	5.80090	5.43080	7.09874	33.95455	1.00000	7.04749	7.30147
0.19139	6.82016	5.90374	17.48629	1121.09702	-93.263	5.10288	6.19671	45.0408	34.06630	66.40612	6.76317	6.66380	6.57228	45.94904	0.00000	9.91941	6.97116
0.16385	7.07314	4.55196	12.84841	1186.94341	69.01354	7.89382	11.58694	38.55632	52.68420	49.25915	5.91805	7.32021	7.50774	63.43354	0.00000	5.12451	6.85487
4.08639	6.43771	3.20004	-0.61650	1184.10884	13.57661	7.97876	6.38987	37.31065	60.36139	52.58621	10.58703	7.68654	5.93500	13.89295	0.00000	5.44484	7.05294
0.08009	6.45883	8.36438	25.07308	1065.88310	-83.55521	8.18304	7.86081	41.66394	69.85456	32.70561	5.46315	6.61913	5.88838	63.78512	1.00000	5.58208	5.26134
0.23550	8.13284	7.03594	23.96143	1091.53168	38.12408	5.44074	5.85755	53.77166	31.10925	55.36156	6.20714	8.22272	4.91129	57.05712	1.00000	5.42995	7.82245
0.11737	6.23491	8.43092	21.79447	1081.20685	-1.4001	5.49801	6.51414	7.06273	42.40151	57.20669	6.08195	7.35186	7.35484	19.83609	0.00000	6.67735	7.70569
0.89620	6.10597	6.26948	8.86524	1059.52301	74.80555	6.42285	9.25397	34.08565	55.11632	48.01804	8.95367	7.80746	6.14251	53.74167	0.00000	4.83256	6.99703
0.18903	7.48804	8.75784	25.46484	1178.09966	122.9666	5.97659	8.70741	10.7375	51.57582	53.61219	3.65558	9.23202	5.84738	39.71687	1.00000	7.23025	8.33661
8.39627	5.81993	3.40566	24.26643	1070.05534	78.40102	6.42085	5.59834	27.9247	73.05606	48.72899	11.33381	5.77124	6.08849	53.53736	0.00000	8.96990	6.74068
0.30703	4.21474	5.72391	25.31195	1088.45385	85.4265	5.77972	1.54548	55.8736	38.93851	77.43520	7.28078	5.44593	7.68947	29.90064	0.00000	7.72723	6.56677
0.17928	6.61412	4.75432	11.11967	1122.56670	1.26738	4.73824	9.17405	51.84819	43.81964	65.41335	5.22534	7.20524	8.07895	58.52771	1.00000	7.01915	3.90551
0.35840	6.58192	5.84704	8.46274	1154.78616	-118.25508	5.44531	6.01151	34.14251	47.86512	58.16262	8.00413	8.86983	6.59078	35.74630	0.00000	9.31956	6.13228
0.20608	6.98530	6.97665	13.10076	1139.14761	33	7.93905	5.85869	-2.68333	49.86585	33.55092	6.74316	8.50846	7.57468	34.85607	1.00000	9.52001	8.71678
0.17555	6.40654	7.90109	22.69798	1120.25844	111.4834	7.01307	6.84767	65.93381	56.05832	54.29883	4.58413	9.61006	6.31954	59.73862	1.00000	5.35293	4.83089
0.32018	7.94964	7.89901	17.22795	1084.38818	2.2469	7.67572	7.43468	48.90472	50.20585	67.39093	5.48796	7.93201	8.38132	90.02192	1.00000	4.48299	3.31626
3.85740	5.58732	4.44266	4.33685	1195.46014	16.50104	6.64584	6.43770	41.24264	51.60383	74.63557	10.53284	6.82791	7.39410	38.45184	0.00000	6.87618	5.87723
0.26090	7.32528	5.62988	9.63812	1181.48650	144.09638	6.21098	6.59327	43.82634	58.29900	68.73368	6.95932	8.02991	6.86274	59.10412	0.00000	7.36199	5.33886
1.10542	6.03904	5.51113	22.85317	1144.09320	72.54064	3.98298	6.89801	31.82539	51.36101	67.30353	9.24227	6.61018	7.29764	65.65535	0.00000	5.13052	9.29934
0.09545	7.43988	8.23295	-0.29201	1137.04879	106.92667	6.63023	6.61309	-6.91806	66.90075	60.94411	4.82824	6.13586	6.59972	71.97829	1.00000	6.02169	7.61504
0.35700	8.14804	5.82758	0.42068	1092.39531	-1.99421	5.20955	8.57174	51.35084	58.75661	42.42035	7.43087	7.14050	7.78304	66.80631	0.00000	9.22236	5.13017
1.89688	6.70987	2.03610	26.96161	1181.21097	-79.00453	7.09644	5.99132	-2.90055	52.41462	62.74092	9.82484	5.33839	6.49834	60.87351	0.00000	4.44509	6.90198
0.14163	5.63504	8.37327	15.55949	1159.74494	1.6	7.65615	4.73302	43.11667	57.01240	46.77499	5.47025	6.80460	5.81112	48.12069	1.00000	12.91117	8.97993
0.16623	6.46845	6.91486	11.29912	1055.03397	5.74861	7.25345	5.04531	52.71083	62.25614	40.18314	5.52795	7.22653	6.99068	62.86757	1.00000	8.54694	7.36662
3.23165	7.91193	4.29789	5.18930	1156.20991	29.41824	5.71628	6.21915	45.99194	56.34772	53.84635	10.34224	6.63018	5.79589	17.46366	0.00000	7.12065	5.64062
0.50736	8.09618	5.34450	27.80399	1101.41315	72.54064	2.45661	6.54866	31.82539	65.25739	52.51397	8.39461	6.22187	6.21183	45.67881	0.00000	5.62738	10.39984
0.13060	6.08491	9.15783	7.35021	1162.55373	-97.35992	4.11134	3.60475	19.8173	43.23749	63.49559	3.02490	7.14001	6.07984	47.49081	1.00000	4.99768	4.18850
0.26826	7.13911	5.65449	23.10572	1159.06989	-1.29243	7.69580	5.17610	53.49389	68.95592	51.68460	6.91824	6.27553	5.92485	38.89696	1.00000	8.96512	10.14213
0.13631	7.50644	10.10654	14.43171	1170.96288	13.57661		7.19386	37.31065	51.61859	69.00744	4.88352	7.05725	7.20954	55.33244	1.00000	10.98966	11.55870
0.10671	7.16237	9.62847	18.38784	1125.61220	-84.23381	8.27574	8.27525	33.54428	34.32904	62.42736	5.03482	8.98936	8.10753	57.00374	1.00000	5.87978	6.94899
2.01943	6.59905	5.38931	14.60894	1192.02384	-48.62789	4.84747	8.48268	-17.74431	41.56947	53.30972	9.86199	6.79823	5.94876	68.50888	0.00000	6.76569	4.66715
0.27943	9.68267	8.11979	25.18602	1194.21647	122.9666	7.13611	5.84363	10.7375	26.71801	63.71231	7.21363	5.94875	8.13978	33.56477	1.00000	8.78243	8.98663
0.16806	6.26134	7.41897	1.38153	1154.23249	3.39467	8.22280	8.34976	6.45407	55.56005	97.63871	5.80339	6.00086	7.65950	68.61835	1.00000	4.57711	4.33783
0.21025	4.37255	8.38570	18.78015	1103.83621	13.58357	4.80439	5.88804	-1.63333	66.38011	48.87282	6.11091	7.08737	7.38364	48.79229	1.00000	8.05337	9.18715
0.36962	7.15784	6.05162	15.83091	1172.61939	109.3243	4.26057	5.36081	-7.0981	48.92745	58.09607	7.79387	5.73702	6.30437	57.27719	0.00000	9.42782	6.29232
0.20329	6.74074	7.92735	8.55151	1113.18567	146.05093	8.07601	8.54762	-34.28853	55.10551	33.71518	5.67048	7.25149	6.77119	34.09028	1.00000	6.22096	6.03139
0.38390	7.13730	3.87630	20.28604	1052.39731	-1.29772	5.42341	10.00673	50.76306	59.26190	46.88552	7.99978	6.99824	6.83146	36.96041	0.00000	3.43796	9.53200
0.45441	5.09164	6.17081	24.73677	1076.49080	126.28333	5.30701	6.65470	45.35	63.06311	64.67545	8.13320	7.92499	7.15326	26.80401	0.00000	8.48956	6.83213
0.10029	6.61898	7.27478	7.00218	1062.60012	-73.78458	4.28184	7.97990	41.0051	86.34144	68.10748	2.63214	5.74305	8.38376	57.68121	1.00000	8.14876	11.03167
0.18754	6.65873	7.78188	18.34053	1125.55823	120.97844	5.95693	6.58897	14.8361	67.22114	65.74718	6.30601	6.96686	7.90125	56.85901	1.00000	10.21237	10.00175
5.18823	7.02019	8.65082	15.23120	1064.20922	14.43865	7.37933	9.37726	40.87329	44.94807	43.32015	10.84128	9.57238	7.02533	47.58430	0.00000	5.77910	4.48204
0.12359	6.59165	5.52265	4.74261	1087.17380	135.6	7.68598	7.24178	34.61667	62.10290	52.21955	4.97636	7.00478	8.21615	47.05390	1.00000	5.50341	6.36343
0.39462	7.16836	5.10363	1.32214	1096.78996	114.68333	6.96581	3.13879	23.73333	73.03881	42.40668	8.10697	6.71730	7.95199	48.09432	0.00000	5.79227	6.03864
0.14193	7.15759	6.99947	19.34091	1152.83535	135.6	4.56658	4.25131	34.61667	70.97738	55.14890	4.52849	5.88587	7.17184	36.75444	0.00000	9.11690	3.42011
0.22831	8.80106	7.57946	29.08158	1133.09879	-113.3187	9.69783	7.75379	53.51684	50.35233	63.64662	7.11524	6.10356	5.72897	50.83152	1.00000	4.42817	3.26482
1.29909	7.49390	5.61971	23.99327	1071.09642	11.5	6.49039	4.62909	3.51667	67.46086	39.11312	9.40075	6.32788	5.53210	48.66268	0.00000	6.34643	5.90121
0.21551	7.48085	8.03333	13.40809	1092.18885	3.39467	6.56581	6.21197	6.45407	54.61304	65.59141	5.73131	6.83903	5.75459	40.03721	1.00000	10.41367	8.67646
0.09926	7.81534	5.81723	4.04466	1149.83070	-122.23484	7.18077	5.93489	47.38093	43.85427	61.70342	4.62487	6.78174	7.75377	37.31107	1.00000	8.82733	7.76667
0.10281	5.90860	7.81489	-12.41928	1060.46333	-4.1	6.45757	4.73908	48	38.87471	65.52025	5.70690	8.13532	6.95205	61.12081	1.00000	6.80225	6.70777
0.38078	6.16397	6.43466	17.62405	1071.22512	5.37429	5.83767	5.03957	51.03427	73.56842	40.33066	7.27212	8.03429	6.67808	66.92960	0.00000	5.61119	5.29431
0.98879	7.85241	7.00095	15.01140	1112.07745	113.82465	4.00359	6.37197	23.29549	31.84787	51.32023	8.97915	7.35447	5.88567	46.44418	0.00000	9.62373	2.64978
0.36720	7.86336	5.16786	12.51465	1172.23035	126.28333	4.59696	7.92927	45.35	54.21019	54.39145	7.93812	6.31936	5.04821	52.51712	0.00000	6.65372	8.72862
1.02440	6.42487	6.64510	16.65357	1131.16394	24.99798	6.21063	9.15813	-8.73508	43.58881	55.70245	9.07804	8.78229	4.97015	26.82897	0.00000	4.83989	7.07394
0.27487	6.48974	9.12548	7.44696	1060.20318	-89.66123	5.37128	5.78139	21.28306	42.60396	52.63669	6.59663	8.08162	7.66688	52.44066	1.00000	8.23712	9.31994
0.68513	7.49360	5.73212	6.90910	1083.07364	2.2469	6.83503	7.16945	48.90472	55.12445	62.90887	8.61716	7.45403	7.23034	52.80691	0.00000	3.55936	8.20490
0.19563	6.46217	6.51171	22.64737	1085.39128	3.1631	8.06609	8.09030	41.91738	53.51424	68.03580	5.58624	6.01743	6.60688	45.47737	1.00000	5.65668	6.24978
0.21756	5.31807	7.63997	15.07034	1177.60466	20.91361	5.08085	4.21568	41.92361	32.18708	43.42380	6.39110	7.65342	6.22211	47.88084	0.00000	5.92529	6.42558
0.21961	6.42534	9.30074	15.84210	1132.17277	24.6522	7.31310	6.98078	60.2052	53.20224	41.20630	6.46280	5.12881	7.23893	33.39980	1.00000	5.80628	5.45379
0.21358	6.44973	8.65841	3.99487	1145.07860	-60.93173	5.82034	4.84178	-31.4488	52.83633	38.40340	6.86601	7.77203	6.17116	58.42576	1.00000	8.49246	9.42027
0.23007	8.00892	6.73899	7.51090	1174.34302	65.93249	7.03420	4.26534	36.21544	41.88646	47.96926	5.87120	7.45874		57.83413	1.00000	5.39194	6.23548
0.25623	7.91774	8.21966	32.69207	1165.72505	8.4493	5.58697	5.57912	50.09019	18.36221	53.09297	5.21750	7.09893	5.53563	34.65409	1.00000	7.45147	7.23421
0.24463	4.43364	7.59994	12.00288	1154.67903	-88.70464	4.77917	7.59032	34.25807	81.68916	70.87883	5.85563	6.71627	6.54990	69.92548	1.00000	8.34483	10.03122
0.13122	5.58238	8.58025	4.85265	1145.48311	-72.97261	9.04875	7.70637	43.61062	31.29929	81.03525	6.19232	6.10481	7.32083	57.41429	1.00000	5.76590	5.33428
0.21606	8.64739	6.12350	22.96205	1071.27793	-7.95	4.85206	7.04504	53.43333	48.86664	57.47399	6.62600	5.63840	6.24906	44.75191	0.00000	8.92094	3.64344
1.55964	6.86175	4.45800	21.14260	1189.41621	5.74861	6.06114	4.95085	52.71083	43.45837	67.72671	9.59897	6.17714	5.73678	55.06871	0.00000	7.01957	6.44873
0.17879	6.25064	6.28993	15.08836	1050.64934	121.96361	7.75234	7.94275	6.95194	65.04747	84.20621	5.18564	6.13457	8.17517	37.64868	1.00000	5.60311	6.68159
0.32153	5.85449	5.77403	-1.45790	1064.76939	43.38531	7.84922	9.41814	9.89206	47.21235	51.76809	7.48684	8.24742	6.94049	51.30226	0.00000	5.66257	6.38716
0.26434	6.67813	5.48025	12.04515	1183.72816	-100.44843	6.90528	8.64051	20.74122	60.94969	59.12586	7.13608	5.81643	7.70651	50.38644	0.00000	6.88242	7.08127
0.19593	6.71998	7.00701	10.26410	1187.23643	-77.4286	6.61235	7.68633	39.00622	43.47661	50.69696	4.33769	7.61418	5.52947	46.18050	1.00000	5.94156	6.87139
0.14665	5.40958	9.15884	7.27055	1055.46304	-48.52333	6.07220	5.21579	-0.71667	14.67289	51.92707	4.55151	5.15028	7.08437	75.02807	1.00000	11.96334	8.37898
3.11255	6.17019	7.64538	19.92083	1183.65272	137.23333	4.35800	7.49112	35.8	32.64052	80.40301	10.29845	6.62738	6.63802	62.37194	0.00000	6.10223	7.07388
0.19089	7.88464	5.46036	16.48449	1066.65767	113.82465	6.58369	5.43004	23.29549	50.53059	55.94186	7.13948	6.27552	4.76305	55.20762	0.00000	7.95623	7.22057
0.20375	5.59256	7.60256	6.41115	1118.76962	107.60389	8.41380	5.34359	-7.01833	54.98453	55.33515	6.03928	6.43496	4.73037	54.94723	1.00000	10.08435	7.17911
0.26024	7.37494	7.68535	3.54874	1179.81122	13.63617	3.24559	5.71417	50.50301	67.20966	60.77237	6.16240	6.03037	6.58862	55.96492	0.00000	8.89819	1.13404
0.26696	5.70654	9.58654	18.56312	1164.29706	-90.10674	3.24499	3.51943	29.84576	68.98892	41.88296	4.10158	8.74185	6.52590	40.56565	1.00000	3.64757	5.11462
0.16259	7.53277	8.65136	5.29277	1159.13611	25.34244	7.28180	7.88645	50.75932	66.02053	34.33260	5.00424	7.01159	6.18202	66.77159	1.00000	6.70373	7.37509
0.18644	7.09841	7.81938	36.16829	1054.56560	34.02537	7.92441	7.73839	38.37255	60.82689	54.91353	5.47708	7.64287	4.78759	48.34643	1.00000	4.69159	4.39969
0.32457	7.93753	1.38722	25.86664	1108.41163	71.67164	7.91363	10.15913	30.29184	45.59788	47.87816	6.07504	6.71892	7.50168	51.24545	0.00000	5.07217	9.90101
0.15236	7.08410	8.53311	-1.49329	1057.84859	35.34722	8.59909	9.97256	-23.85972	41.61804	57.71935	5.87009	6.02426	7.67221	46.49790	1.00000	6.42084	6.44939
0.11491	9.06996	5.05651	-0.07635	1129.56098	-2.52398	6.52770	7.73817	53.19146	62.63975	62.83790	5.95535	5.94297	4.05579	48.51972	0.00000	6.10935	8.04968
0.18420	7.56148	7.52168	12.36551	1142.95009	115.70111	7.82040	6.96770	37.73222	47.62164	63.67656	6.61474	6.51134	7.07559	60.87763	1.00000	4.35172	3.55412
0.21051	6.83137	5.43315	3.49857	1132.80583	4.63031	4.42370	3.46217	43.67681	74.57803	66.25898	7.01345	6.67603	8.97167	58.68265	0.00000	8.00493	3.94116
0.15740	6.82001	9.35527	2.16470	1142.22114	-97.54667	3.33344	5.72724	30.5427	40.04684	54.05910	4.80346	6.11035	7.41668	54.29418	1.00000	8.03550	8.72845
0.34204	7.01189	6.23208	22.93128	1082.52065	4.82313	5.17582	6.82056	51.24197	45.36607	65.36079	7.77242	6.86075	9.20359	59.78952	0.00000	5.45861	8.18152
0.64201	9.74284	5.84822	25.54620	1142.59792	-89.64066	5.17453	6.85450	40.56754	57.77850	57.71575	8.54796	6.50626	6.90368	41.41607	0.00000	8.48799	4.78273
1.17869	9.22361	9.88841	18.87818	1109.10467	23.225	4.72077	6.75777	43.4125	61.38547	66.37460	9.30740	4.88037	7.45375	37.29991	1.00000	6.10323	10.22988
0.25524	7.97917	2.76026	-1.10201	1129.90322	-48.67028	5.24633	8.04958	-28.24	33.27233	61.70060	6.97207	7.25707	7.22807	69.53159	0.00000	4.33537	10.91077
0.15175	7.12914	7.74524	32.72506	1150.70321	34.02537	4.81270	5.30655	38.37255	59.50058	57.78802	4.05371	7.02987	8.60502	49.50075	0.00000	8.61844	7.81399
0.11199	7.14306	5.97672	8.92575	1082.71174	46.83187	6.98264	5.10941	14.53767	48.79798	57.61618	5.02566	6.73376	6.87383	43.37524	1.00000	7.06669	6.93025
0.19946	6.99371	9.10224	21.33193	1077.60633	0.30367	6.68209	8.11430	51.38673	56.12163	53.87798	4.21286	7.36103	8.04095	66.14132	1.00000	6.21824	6.03636
0.15112	6.30569	8.38847	12.02355	1056.45284	4.82313	5.68329	4.39221	51.24197	67.74052	57.59386	4.83080	7.31909	7.49619	48.68622	1.00000	7.10205	6.47794
0.25607	6.84016	8.35215	30.11347	1129.97157	39.8302	8.18761	6.59264	64.5635	65.88829	43.46409	7.00584	7.35530	5.54029	48.15713	1.00000	5.40499	5.47517
0.25473	6.82260	7.01650	16.25176	1099.84934	10.18003	6.64486	5.78003	24.96334	37.95160	44.26135	6.58015	6.58414	6.89122	69.63840	1.00000	5.76282	6.85451
0.11519	6.96349	7.49342	10.36174	1051.63770	8.86374	8.22937	4.91127	44.89784	45.29229	72.62635	5.24708	6.12602	8.43450	56.37727	1.00000	8.09216	5.75697
0.35019	8.57087	9.52096	8.86743	1115.94974	12.70038	9.23001	7.90319	45.9836	43.29164	86.84322	6.77242	8.13004	5.33136	73.37745	1.00000	5.63094	5.59765
0.86607	6.67587	6.19786	5.39409	1066.18928	135.31667	5.79254	5.18839	34.25	25.54041	51.97046	8.94218	8.33850	6.98936	59.76179	0.00000	8.94420	5.83903
0.12687	6.59195	7.97779	6.63922	1130.33567	-68.3	8.55771	8.72093	-54.8	52.35419	53.94242	4.64337	5.53649	9.30794	56.98233	1.00000	5.28324	5.29859
0.18280	6.50367	5.09658	28.26380	1194.86559	89.20083	4.04510	8.57274	55.54028	54.14953	39.71617	5.16778	7.66090	6.97618	55.70420	1.00000	12.02116	4.71277
0.19143	6.64331	10.24059	17.84536	1150.69016	9.40531	7.14524	8.44062	45.53069	63.95144	48.30524	6.29958	7.98791	5.63897	44.74999	1.00000	6.86795	7.22152
0.31798	6.55358	4.63085	25.06980	1153.14818	83.36889	7.38977	8.23370	26.76628	37.09565	78.17523	7.64675	6.02064	6.27307	59.54298	0.00000	4.09056	8.63785
0.19409	6.92550	7.63455	13.23034	1122.18081	4.47124	8.29490	7.12813	51.95838	45.34120	78.83486	5.75608	6.31828	6.56063	52.06927	0.00000	5.18350	4.92832
0.14792		6.96275	17.47530	1135.45318	-71.08977	7.97405	8.05121	41.9001	29.61548	53.52637	5.53107	6.79377	6.26779	41.91184	1.00000	5.04945	4.61740
0.17530	6.16244	6.06988	31.09367	1178.50180	77.0202	5.85773	4.45796	43.41949	53.61264	50.31928	5.73589	6.60925	5.45370	56.97075	0.00000	6.23598	5.85078
0.23515	6.34326	7.14110	9.87969	1101.03800	-46.99583	8.63100	6.91741	-22.97056	40.27636	53.63215	6.55169	7.91370	6.18499	50.86007	1.00000	5.16513	5.56903
0.18800	7.60686	6.45284	3.41040	1112.98848	30.4347	5.55325	6.58030	-1.9487	58.78321	58.18062	5.53462	6.74802	6.76348	61.29420	0.00000	9.63129	4.58657
0.21918	7.31662	7.34148	12.14453	1151.99299	38.01667	6.09306	6.43603	11.85	62.31455	65.82183	5.43667	5.22001	6.81309	46.85090	1.00000	5.03947	5.49025
0.26917	8.05790	9.37596	33.05060	1073.33450	-0.32247	2.88831	8.17186	50.82882	32.91071	46.72557	7.29109	8.42976	8.47628	54.68385	1.00000	6.78872	10.81060
0.55420	7.55988	6.60901	6.31818	1104.57517	89.20083	4.72048	7.18063	55.54028	61.36693	51.72555	8.35023	6.54845	8.27260	55.74205	0.00000	7.99887	7.46867
0.19544	6.02551	7.96532	9.00356	1107.19268	78.40102	8.92128	7.17178	27.9247	52.40179	55.15375	6.47199	7.17704	6.50222	34.70652	1.00000	3.02334	0.98827
	8.01861	8.17102	17.80928	1189.96357	-74.01042	6.66416	7.61119	41.50343	48.70232	88.39083	7.69748	6.36306	6.51242	44.86047	1.00000	8.27748	10.04099
0.10251	7.20793	10.80170	14.46281	1179.69784	38.12408	4.70608	7.43518	53.77166	41.83130	48.40703	5.71456	6.42438	7.90421	51.98331	1.00000	7.67829	7.61210
0.07529	6.49056	9.53732	15.83153	1075.61631	-119.48568	4.57575	6.19442	49.88307	36.71913	36.46676		6.97175	6.59987	47.69682	1.00000	9.90843	8.92402
0.15339	8.73072	6.83283	22.08324	1052.49232	79.82979	5.43328	5.21028	11.93381	64.21613	54.21341	3.68715	5.16521	6.51400	57.41236	1.00000	5.21469	6.94380
0.21235	6.84932	6.97038	-2.18855	1085.36423	-122.86705	8.27410	6.16897	45.49428	46.71960	56.34356	5.17018	6.85274	6.08486	63.24846	1.00000	4.93228	6.06130
0.19107	5.74396	8.78639	-3.44415	1198.43094	49.62251	8.76545	8.34409	27.0174	55.47928	73.37130	6.41466	6.18242	6.37920	53.02457	0.00000	5.81242	5.75718
0.32763	8.87953	10.14309	6.36108	1184.28123	-88.81395	9.19199	9.77935	35.61452	71.20990	54.03893	6.79160	7.15816	5.89880	39.02846	1.00000	6.50054	6.53787
1.76662	6.55647	6.71196	29.91952	1198.85614	76.11996	4.24013	4.62987	11.12018	49.54080	47.89165	9.66850	5.55448	7.31964	68.00872	0.00000	9.08655	3.75749
0.16568	6.91896	7.53334	30.77879	1059.85129	1.00288	3.79813	5.31402	49.28669	46.35540	52.56954	5.99339	7.39166	6.81670	60.07284	0.00000	10.08279	4.43444
0.26540	7.94059	2.69285	6.61835	1058.47905	127.08472	4.20392	8.03421	36.20389	34.75831	58.07004	6.96118	5.36284	5.56274	39.94047	0.00000	6.06364	10.94252
0.99411	7.63622	6.02240	16.42370	1161.73140	9.22796	5.11673	4.77614	48.46458	50.46356	53.42264	8.99246	4.99770	7.66337	45.41749	0.00000	9.27063	4.57115
0.21673	7.51153	7.72413	24.92562	1193.66365	0.47713	6.18747	7.30423	51.39323	60.45104	64.88897	6.39804	6.60634	7.35953	39.69521	0.00000	5.98086	6.09959
0.32423	8.30091	5.01063	19.93782	1070.90585	-84.50855	5.72644	7.90325	39.08367	49.13082	49.82583	7.60948	7.01723	7.66607	54.35709	0.00000	6.00664	8.64942
