SO2	H2CO	PM2.5	TEMP	CFCs	NOx	PRES	warning	longitude	CO	Pb	O3	latitude	PAHs	C2H3NO5	PM10	NH3	CH4
8.78335	41.08774	4.50671	18.80686	88.52504	7.46934	1109.12157	1.00000	33.34864	11.57128	21.50922	8.72874	46.75451	8.61099	0.82909	6.85974	6.89305	3.70842
10.32928	54.79093	7.07948	24.99231	85.13282	7.84775	1165.59767	1.00000	117.33333	10.31946	64.40033	9.71419	34.85	9.08379	0.93363	6.18791	8.16504	8.95607
7.83927	68.26716	6.80733	18.34598	69.05005	8.61172	1066.45269	1.00000	14.39024	8.12784	35.40116	7.48469	42.22718	8.06465	0.75470	6.11178	9.12714	10.57146
8.87908	51.51169	6.05920	12.89177	67.35462	9.09795	1078.35813	1.00000	72.93924	8.09392	63.61895	8.88239	18.87813	8.37334	0.63962	5.01255	8.61258	7.77084
9.53657	56.36414	5.80155	-3.90688	77.51761	11.72521	1166.41827	1.00000	6.26764	8.72207	45.71421	9.54991	4.92675	7.35298	1.71451	7.14645	8.24272	5.63112
7.79454	58.16393	8.30414	9.33294	64.45543	7.10316	1106.86494	0.00000	29.24152	10.09652	48.55391	10.64169	-26.93366	8.05065	2.16364	8.28099	7.08061	6.73201
5.42087	49.39024	8.11597	3.62209	79.70755	9.46201	1129.55260	1.00000	-88.70464	12.66981	44.03979	4.91556	34.25807	7.86925	0.92206	1.74128	8.86848	8.59564
10.61563	63.30950	10.87743	21.45244	67.01989	7.68571	1102.18795	0.00000	72.34424	7.55325	62.32184	6.95977	40.78206	8.48820	2.25687	8.36599	9.50565	10.69866
13.10121	51.31462	7.00736	22.79078	67.59237	8.98085	1086.64976	1.00000	3.55665	10.93967	59.27683	9.99773	36.72544	7.63021	0.92141	5.98885	8.10502	8.05421
10.64285	64.55044	9.89188	-1.46705	67.68268	7.82705	1073.32203	0.00000	-117.71978	4.80005	52.37612	7.26849	34.09668	11.00396	0.95813	6.99074	7.04974	10.06978
9.28154	54.22702	7.48206	0.21695	69.81643	9.70087	1156.27182	1.00000	117.33333	10.16619	65.78473	7.63850	34.85	10.40879	0.73082	6.63949	9.29800	9.66033
10.30822	50.15735	10.90324	7.89987	59.76362	8.58265	1195.60286	0.00000	72.93924	10.30436	41.96296	5.04935	18.87813	7.71272	1.28961	6.99421	7.81010	11.42847
9.48068	56.45181	7.52594	13.74743	75.43017	9.29289	1120.33533	0.00000	91.00632	10.44037	57.86262	9.18314	26.32293	7.98507	0.95945	6.17734	9.74558	8.55369
7.89748	38.65638	6.64479	-3.52034	90.83991	6.94669	1130.82612	0.00000	24.75	8.34173	54.78617	11.60768	55.25	7.75942	2.29148	8.10669	7.84025	6.29096
10.81452	52.78619	10.04709	35.41891	77.85915	7.58553	1066.32125	0.00000	-77.55777	6.85727	45.27449	7.15405	37.52487	9.48897	0.96267	7.20536	7.68786	10.21259
9.41233	68.27805	7.00673	8.62103	77.13592	8.44029	1199.63821	0.00000	16.50104	10.83682	67.37562	9.91537	41.24264	8.96910	1.65149	7.72019	7.19262	5.91849
10.03956	50.25611	7.55366	7.41861	73.85161	7.38431	1148.54893	1.00000	6.83042	6.34100	65.47984	9.36266	6.15038	8.28207	0.95903	6.63194	8.38881	7.23512
7.77479	36.35666	8.07296	10.02272	86.27253	9.95212	1144.33701	1.00000	6.83042	7.65471	52.70431	10.72091	6.15038	7.59600	1.84777	7.86411	7.56210	9.68247
8.42352		4.68075	33.54638	79.83796	8.66085	1109.03719	1.00000	121.12251	7.89218	51.54774	10.93609	14.62578	8.38140	1.14177	6.44373	7.98865	7.67768
8.86356	58.83095	5.47260	9.68082	65.97705	8.42783	1134.23472	1.00000	138.31667	7.88339	41.80920	11.27866	36.65	7.18611	16.85360	10.62150	9.38559	12.18796
9.55171		8.39859	21.70885	70.07964	6.54789	1103.62636	1.00000	13.44275	5.09677	44.62941	9.78193	38.07789	7.70658	1.01706	6.91955	7.37432	8.54938
9.99127	68.08376	8.07975	19.10956	72.15453	8.57527	1132.92024	0.00000	-73.95097	6.24574	48.91594	5.86791	40.72371	8.56819	0.48925	5.49379	7.50254	6.98587
10.07730	44.88218	6.57068	0.49382	77.55248	7.70538	1134.25956	1.00000	-62.64102	11.54186	63.89741	8.42124	8.35122	8.84828	0.86190	5.54607	8.42743	9.28977
9.88428	64.26194	7.36333	15.01410	78.15092	7.85182	1178.05357	0.00000	-1.29243	10.46010		8.95452	53.49389	6.80093	1.12289	6.60494	7.40097	7.13071
9.43841	77.51970	7.39534	25.51614	68.70868	7.46945	1144.72930	1.00000	-73.95958	6.43982	49.77574	9.51296	40.57788	7.25131	1.11390	6.50093	8.48581	8.15863
8.76490	58.47066	9.41310	35.00451	84.75504	8.40846	1134.95319	0.00000	-86.78777	6.28161	70.70816	7.77036	33.44872	9.52231	1.75217	7.72318	9.88491	9.35413
8.79324	51.87485	7.43785	18.25516		8.50728	1106.34496	1.00000	117.81667	5.79846	50.12082	10.20582	36.81667	5.97788	0.98735	6.78659	9.81703	7.26066
10.16700	76.58712	9.03476	15.10294	75.39283	8.10829	1147.97422	1.00000	-43.80139	5.60419	49.69403	7.64147	-20.25333	9.52049	0.80239	4.59277	7.29226	9.73012
12.04544	58.17051	6.71460	19.53394	64.79634	7.49910	1126.82919	1.00000	73.08333	8.41146	55.43884	11.57949	19.21667	9.70816	1.92704	8.01475	8.32464	9.27301
8.13358	39.28960	6.16803	30.15428	69.12806	5.49427	1068.26908	1.00000	-120.45794	8.51835	42.27106	10.38359	34.63915	7.54083	2.68513	8.51230	7.78834	5.38102
8.56833	47.32304	4.38393	16.90104	63.52349	8.31132	1121.10912	1.00000	-62.64102	10.84142	47.58221	8.94133	8.35122	8.99883	0.69976	5.97413	8.30328	5.25974
9.48482	68.82336	8.90304	21.35491	67.06712	9.39610	1175.13455	0.00000	-67.15407	5.69990	36.91735	7.22626	18.42745	9.83848	1.01038	6.71498	9.43094	7.50816
8.79072	46.31673	3.66748	10.27643	70.60862	8.30332	1069.07065	1.00000	8.77069	7.63082	58.52863	12.71560	50.80904	9.28774	2.32768	8.20489	8.61527	5.43716
9.67922	51.99224	10.18131	-0.22688	68.76145	7.93350	1110.74541	1.00000	150.60036	4.82657	64.70132	9.28402	-34.88422	8.30799	2.79857	8.59653	7.84080	7.07767
8.64795	42.55786	8.81440	26.54359	68.11449	7.08560	1182.93178	1.00000	13.44275	7.07029	54.07538	12.51379	38.07789		1.90089	7.99215	5.70547	8.60884
10.80045	63.13841		41.60037	68.89762	8.75767	1080.22858	1.00000	-87.93341	8.48324	60.89259	10.68784	42.55308	6.55001	5.83708	9.48505	7.15404	11.38710
7.71894	51.54064	9.51719	14.63386	65.40724	8.79365	1190.02644	0.00000	59.80222	7.94755	47.33659	6.84816	58.63667	7.79323	1.38503	7.29726	6.92965	8.90904
8.02589	42.01032	10.88196	3.26176	70.11351	8.91524	1085.16747	0.00000	30.2049	12.24276	76.04826	7.78057	55.1904	6.53537	5.26794	9.27447	7.15948	7.96700
9.49333	47.28405	8.84211	17.22342	75.82040	9.29254	1089.15584	1.00000	110.71639	9.38260	68.62202	12.11117	-7.54972	7.94460	7.87242	9.75352	10.36617	8.92663
7.97478	35.00115	7.99869	10.42125	65.76030	8.26911	1198.01667	1.00000	73.7553	12.43891	36.71510	6.52204	15.5439	8.78998	0.55255	3.81441	8.13902	8.48950
8.72191	50.99047	4.68716	-2.12923	71.14511	7.97714	1125.36577	1.00000	-117.71978	7.99626	29.63159	10.54450	34.09668	8.56476	0.89112	5.94118	8.98293	6.95717
9.90088	45.43647	8.07175	0.69924	68.35618	7.09136	1055.82361	1.00000	6.83042	5.44400	28.74100	9.20264	6.15038	9.17270	0.79278	5.85272	7.39931	8.72483
10.37919	58.69420	5.86468	6.15127	76.96670	7.85144	1069.22849	0.00000	-94.74049	8.69035	67.80670	9.98456	32.5007	7.73657	0.91416	5.49875	9.86517	8.21861
9.78461	31.34782	8.11929	0.63077	73.32164	9.56391	1138.19872	1.00000	18.30056	5.25598	67.31725	9.50749	50.5107	6.44721	0.51110	6.25293	7.23022	8.62019
9.27486	61.21346	4.80938	14.60362	77.88773	6.84963	1191.00101	1.00000	-78.04471		48.62900	9.69969	34.25628	8.24490	1.67973	7.73857	6.86177	3.76549
11.37785	40.55534	5.46004	-1.05584	58.07766	9.28049	1182.07634	1.00000	92.48278	7.60087	49.88227	9.84894	58.23583	8.23463	1.03509	6.55348	9.51521	6.78801
11.72125	40.72253	4.63823	-7.14100	66.96892	7.03844	1108.24499	0.00000	2.12213	8.89556	50.31261	9.65849	48.8222	7.21646	0.58762	4.09651	7.80966	8.84487
9.66577	58.82145	8.88969	27.34726	71.50062	8.34854	1092.69673	0.00000	-119.01677	5.86955	53.80737	6.76274	36.06523	8.97844	0.92981	6.18034	8.21870	9.04443
8.48759	25.08158	6.75200	19.86745	85.77925	7.66702	1061.80390	1.00000	4.91667	7.71693	62.57803	10.55039	45.73333	9.39939	3.46497	8.86792	7.63135	5.30752
11.70254	57.39886	10.34952	11.13012	65.82628	6.68752	1195.87010	0.00000	-48.62789	7.76094	52.55822	5.81845	-17.74431	8.90351	1.43258	7.12032	9.81789	10.02855
9.60454	49.14850	5.68329	33.29021	75.43526	7.96119	1187.37294	1.00000	7.2278	8.65660	32.52386	8.40244	50.64336	8.04901	0.73016	4.50760	8.75960	8.13327
11.22062	62.93163	6.56377	17.78870	68.78862	8.95718	1171.11666	0.00000	-1.05366	10.33570	63.91657	8.47427	43.71032	10.25433	0.82219	5.16200	7.55382	8.04082
8.57426	78.52215	11.18829	9.95015	77.00047	7.77503	1179.60267	0.00000	-85.76942	10.59501	39.48669	5.46845	39.78504	8.04137	1.96406	7.97699	7.78892	9.67242
8.59290	61.86493	10.15306	14.87944	69.43758	8.42205	1161.48410	0.00000	-88.42814	10.93912	19.54598	8.31290	42.16808	8.60581	1.96012	8.15585	8.62634	7.09552
10.51852	40.41627	6.94042	8.28365	70.20398	8.61461	1185.19927	1.00000	-1.325	7.24269	57.70293	9.49795	38.47917	7.13585	1.77858	7.38958	7.27581	7.06229
8.96386	87.23923	6.49218	14.45635	85.02420	8.18702	1133.16053	1.00000	128.62667	9.00397	55.06683	11.06079	34.8825	9.58456	0.75839	6.07884	7.54148	9.50256
9.96667	44.15733	6.74999	20.71726	78.43697	9.31568	1110.90442	1.00000	-5.22126	7.77334	29.06512	11.41180	33.43443	8.28195	2.37172	8.43859	8.51305	10.08345
8.21373	38.08964	10.64905	23.42218	69.64784	7.46850	1189.55529	0.00000	19.27498	5.73169	58.30975	8.01303	50.20528	6.78917	3.52129	8.79674	9.82525	9.17897
9.74322	51.51935	8.80539	8.14681	70.99863	7.60362	1090.66763	0.00000	18.84	5.60567	37.25086	7.40200	42.28639	7.76058	1.01083	6.28021	9.00848	10.03270
10.15619	34.71421	6.43596	-3.11206	73.57849	7.34427	1083.04393	0.00000	106.92667	9.06258	29.12201	9.11593	-6.91806	8.17254	1.29979	6.73596	9.74611	6.81509
10.03059	60.04072	7.40574	29.21517	63.58420	9.85993	1146.76287	1.00000	106.92667	6.50589	46.33091	9.81376	-6.91806	9.31302	1.46601	7.53294	8.48041	7.87990
9.12098	57.63044	6.19913	4.60423	80.77611	7.31079	1125.99203	1.00000	137.95378	6.54732	64.33544	11.09612	35.82756	8.61076	5.25291	9.39149	9.05200	11.30167
9.82937	51.78343	9.05596	-4.56288	64.85868	7.76993	1081.33667	1.00000	139.55722	10.37195	34.70664	10.32206	36	7.70923	0.99564	7.22320	10.06329	7.97811
9.49223	31.53707	9.47029	8.96534	67.94961	8.67117	1131.55642	0.00000	-67.15407	8.38056	57.78369	5.94972	18.42745	8.08701	1.20084	6.70427	6.79944	8.44468
9.53378	48.49611	6.92589	27.84048	82.75988	8.79646	1119.65129	1.00000	30.2049	7.77893	38.61736	8.61114	55.1904	8.81315	0.76612	5.75814	8.57780	7.10833
10.58800	64.34680	6.01949	10.51340	83.60097	10.09034	1165.42064	1.00000	-105.36369	9.82590	29.64574	8.93883	22.49396	6.97355	1.98248	8.31907	10.46491	4.52247
10.65794	52.89032	7.84401	11.00407	71.94514	7.83780	1192.05547	0.00000	8.4493	10.57202	75.55529	7.64088	50.09019	8.89953	0.83706	5.90334	8.47808	7.57013
8.94885	42.36073	7.59086	10.60309	61.72334	7.41747	1157.34865	1.00000	9.00472	6.81626	54.82931	9.61740	4.2475	7.69143	1.42831	7.35721	8.56779	7.22892
7.00384	40.59496	7.30003	22.24361	64.26870	8.18784	1179.63961	1.00000	-85.76942	10.99715	61.16852	6.46808	39.78504	8.45669	1.09209	4.90856	9.99128	9.87254
7.88223	61.71239	6.82623	16.36076	65.01439	8.78082	1176.01974	0.00000	-89.64066	10.95753	53.49284	11.20326	40.56754	9.88452	2.96973	8.59646	8.56701	6.86719
7.67226	65.36147	5.39655	28.09607	80.49181	8.71606	1148.27366	1.00000	10.98461	6.71650	30.91556	10.93132	48.35693	8.10031	1.09868	5.61745	6.06422	8.06367
9.32013	50.88042	6.35796	11.22224	80.29692	9.00976	1134.96145	0.00000	22.53083	9.67918	55.61583	10.57893	44.22639	8.98617	1.50044	7.11329	6.76486	6.13032
9.27653	21.31037	8.02372	9.07374	75.88343	9.14955	1179.52726	1.00000	34.8732	7.65478	32.63047	8.60361	32.05971	10.32968	1.09647	7.27847	8.22389	6.69431
9.16633		5.79196	24.16645	77.37406	6.10065	1179.16312	1.00000	-80.08199	8.52901	21.98298	10.06290	35.88264	7.71879	1.55109	7.75210	8.71807	5.54447
7.87902	54.86717	9.30731	22.36485	69.00827	8.44967	1124.06316	0.00000	12.1369	10.30914	55.60320	9.47265	51.04962	8.34726	6.30967	9.54136	7.54822	5.64898
8.60264	48.73433	4.62550	24.26830	72.53519	9.82101	1081.08037	1.00000	33.2525	11.14838	54.07145	7.98908	57.97472	8.08236	1.23836	4.82867	7.57565	5.85332
9.05399	27.58306	8.33296	17.68238	64.61672	8.42233	1174.27116	1.00000	6.10237	12.74132	63.71671	8.91989	46.18396	9.82124	0.77336	5.76322	9.36314	8.16207
8.03307	37.63758	9.03917	5.76989	53.86519	8.41638	1133.52278	1.00000	11.18709	8.97832	59.91409	10.86960	48.73218	7.33192	1.29455	6.69581	9.53724	8.25973
10.54019	28.71552	6.77271	19.20450	82.92054	8.55787	1178.86682	1.00000	100.04427	7.93005	39.46596	10.89806	13.8196	10.02721	3.06700	8.72670	7.09814	10.13946
9.80070	65.68472	8.87173	18.02661	72.68116	9.40469	1141.69749	0.00000	74.83554	5.48486	52.14055	7.23398	14.62072	6.96161	0.78939	5.73731	7.52501	10.06840
8.15088	31.73273	7.37630	3.77110	76.01250	7.19661	1153.43596	1.00000	7.60872	7.86623	19.72046	8.54755	43.78956	8.42760	0.59170	5.82659	9.12831	7.19230
9.63161	31.18648	5.07362	18.93753	57.84466	8.24524	1148.83316	0.00000	10.78222	8.55430	94.08040	10.30553	36.46917	8.22580	1.54377	7.31791	8.35431	6.00952
11.18936	36.43852	8.01624	15.45992	72.60907	8.84163	1191.65145	0.00000	5.16108	6.96191	32.60940	5.90298	48.77275	8.78335	0.73613	4.71927	6.73681	8.04979
11.00083	55.11676	10.54868	11.74031	62.07076	9.35976	1064.86877	0.00000	86.59509	7.22434	57.59032	7.19140	26.11527	9.05740	2.60782	8.17639	9.70764	9.99384
8.80507	53.79151	5.90986	19.61079	80.52176	8.79949	1194.61734	1.00000	37.55	6.62056	69.87599	10.47550	6.03333	8.35989	0.92955	5.96138	9.08236	8.19786
7.39320	34.07156	8.40422	24.11413	65.55122	7.95679	1179.59032	0.00000	67.84222	10.63223	65.97300	10.80010	40.11583	8.06301	2.85760	8.56483	8.58757	6.11014
9.87989	46.80892	7.47872	13.20387	67.16754	6.53183	1093.42355	1.00000	2.35739	10.71639	65.48428	9.54449	41.63976	8.10512	0.70519	6.07212	7.92279	8.74346
8.72330	19.96554	6.40632	36.49587	74.48866	7.03116	1156.46004	0.00000	-3.52751	8.55063	37.10547	11.02632	50.7236	9.17689	1.58319	7.51775	8.85673	7.61025
9.15355	62.35910	7.26877	5.99175	62.67808	8.78520	1088.34941	0.00000	-73.75335	9.94003	50.48746	9.71289	45.4473	8.69069	0.78391	6.31289	8.38795	7.34824
11.03122	67.40621	8.31797	19.28658	66.74810	7.67081	1146.05006	1.00000	-74.13653	8.21070	32.84367	7.39421	40.63316	7.67297	1.12232	6.89236	9.00631	5.21212
10.05698	52.06041	9.43548	10.31693	60.12719	7.82356	1093.24602	1.00000	5.4584	6.37545	51.79198	8.00681	43.32393	8.34016	1.19782	7.05615	8.77118	6.80353
9.35551	28.19481	6.02947	22.29872	70.34000	8.92037	1148.91687	0.00000	100.24529	9.61038	44.89775	10.47593	5.4709	5.91463	0.86819	7.06850	8.11063	7.67922
10.01112	59.01860	1.85848	9.76593	61.26823	9.34996	1086.24688	0.00000	120.74221	6.09618	64.59535	13.06150	31.64615	8.25763	0.99381	5.65118	8.17561	6.00228
8.91849	78.77080	6.55417	6.39762	74.80961	6.43359	1193.53997	1.00000	0.30367	9.60488	55.98735	8.04848	51.38673	9.24431	1.12543	7.28732	8.30134	10.63732
7.09476	47.87100	7.76133	18.29942	87.05835	8.23080	1087.25599	1.00000	71.57737	9.20568	47.25531	9.19074	21.53889	9.23992	1.84834	8.04814	6.77730	10.35242
8.88212	51.02370	7.04488	24.21404	66.14829	7.77280	1131.57406	0.00000	6.26764	10.47988	40.01926	10.41451	4.92675	6.90687	1.70540	8.03461	7.92129	7.06605
11.63474	52.84029	8.92823	14.05697	66.41017	7.33018	1087.28479	1.00000	18.28333	4.36522	40.93016	9.68415	59.33333	7.71702	1.42488	7.63240	9.36171	7.19622
7.82510	53.34431	9.55270	19.24349	61.77263	8.83244	1195.25773	1.00000	-82.45426	10.83523	36.21062	8.37405	27.09978	8.04199	0.72769	4.91294	8.94853	7.62487
4.87554	54.99010	7.83567	29.24890	76.56839	7.32276	1114.24851	1.00000	-91.77127	7.09566	25.44967	7.85637	37.95143	10.75839	1.38194	7.67392	8.29733	11.29901
9.69696	51.20425	6.15701	8.41012	66.10105	8.49407	1138.70167	1.00000	171.25364	11.30581	51.65988	8.76844	-44.39672	6.41822	0.92790	5.74206	8.61388	9.70980
12.88252	33.36918	6.36836	13.44408	65.27105	8.76504	1147.95415	1.00000	113.13148	12.65878	34.37931	8.86379	23.02677	8.15623	0.71544	4.11551	7.93806	7.86520
7.53255	44.47438	7.99826	8.39264	65.56754	8.81733	1093.30506	1.00000	32.6178	9.83564	52.91550	8.65755	46.65581	9.12648	0.61987	6.70247	9.53515	9.57752
9.75565	59.06069	10.99605	21.62134	76.41293	7.98741	1127.67156	0.00000	107.60627	9.25802	79.13132	6.17085	51.82721	8.24832	0.96872	7.15916	6.92710	11.56299
9.29891	40.26923	5.38698	27.18493	79.85645	8.41800	1101.08573	1.00000	37.55	12.06007	50.38589	6.81572	6.03333	8.37831	0.97233	4.96387	8.23156	10.42511
10.30098	61.22390	9.69506	10.13968	67.92289	8.66699	1163.52499	0.00000	17.10558	7.57629	40.72110	7.32842	61.72744	8.92496	0.95745	6.39305	8.24951	11.70366
8.25160	60.95593	8.17148	17.57997	83.35849	9.27325	1185.93803	1.00000	38.07083	8.02286	47.67905	10.46817	54.90083	9.00796	2.18760	8.13869	8.25390	9.60423
10.75203	54.84975	7.21333	10.37015	77.89066	6.95713	1180.82243	1.00000	-7.32097	11.01141	35.74777	9.27121	41.1053	9.70496	1.20420	6.43170	7.84115	8.88213
12.38915	52.51253	5.54564	23.91839	69.66893	7.29689	1120.18819	0.00000	-89.71472	9.93777	47.43408	8.04151	13.73417	10.99873	0.47056	4.99845	9.14129	7.96943
8.60622	24.46812	7.54875	28.74807	62.70514	8.47703	1089.04711	1.00000	73	9.19743	60.57478	9.28111	40.93333	9.66564	0.89414	6.46353	7.73429	9.43038
9.61508	38.65125	8.13205	16.84745	67.67578	7.09037	1050.07840	0.00000	-118.03917	9.16891	36.20540	8.63474	33.95015	8.75423	0.94651	7.42146	7.59288	7.15094
11.95034	46.45941	3.42050	17.77523	63.00481	6.53647	1130.73485	1.00000	4.62744	10.11389	46.00779	9.90375	36.06386	9.07892	1.89098	7.83074	10.05550	11.74778
12.20554	63.36410	6.37334	12.35292	73.47218	7.66098	1187.34527	1.00000	117.55417	9.31457	29.84485	11.58139	34.86472	7.15269		9.91502	10.01270	10.14664
8.82770	55.80434	11.27177	15.60724	81.33274	7.20814	1060.17838	0.00000	-117.79394	7.64327	56.86091	7.50573	33.76446	10.14855	2.51782	8.47440	8.87060	10.79311
8.27211	72.94510	9.62258	17.97828	73.02777	8.96437	1158.45680	0.00000	-0.76773	6.98388	32.96551	7.11093	38.38479	8.97340	1.08704	6.96907	8.44826	9.80692
9.77445	37.15478	6.69792	25.45946	83.16749	7.51304	1151.05881	1.00000	-72.86843	8.42505	58.05961	9.07316	41.27621	9.50353	1.44694	7.36496	7.50831	5.98645
8.87453	21.88551	7.02478	23.03247	71.83847	8.50281	1138.13726	0.00000	35.23388	4.53914	32.45147	6.58863	31.78336	8.97626	0.77597	4.56044	7.75678	7.31958
10.66117	32.80686	8.68536	-0.22628	71.72459	8.75317	1063.09638	0.00000	-121.74052	5.98405	59.96869	6.55987	38.54491	6.48857	0.98810	5.23867	7.64831	9.69209
10.25325	50.84646	6.56883	-2.16890	63.20688	6.39491	1187.50356	0.00000	-74.38987	9.89177	67.53226	9.30949	40.65538	8.28844	0.96077	6.43350	9.57035	6.97225
9.74576	44.36116	6.37696	11.25858	70.72955	8.06094	1137.47477	1.00000	98.50893	8.31993	40.76981	8.30497	16.68911	8.46631	0.67175	5.09339	9.08214	7.28824
8.04096	32.06774	9.31529	26.17076	62.96208	10.35739	1125.42751	0.00000	-72.47417	5.45900	36.83406	8.39282	7.83389	9.97399	1.13700	7.23236	9.48086	9.63528
10.04864	43.83695	7.60536	27.96818	66.08223	8.66361	1074.23522	0.00000	36.7138	8.50215	44.33669	8.90698	35.95664	6.73709	0.58920	6.20395	10.56919	6.74272
10.26848	74.52536	6.83823	20.74244	62.54307	7.21471	1125.66585	1.00000	29.24152	12.50574	31.68937	6.22303	-26.93366	8.82515	0.41619	4.76141	7.20088	9.16193
8.70996	53.69638	7.20140	5.44205	70.43218	8.64761	1189.10611	1.00000	97.01124	8.68226	59.02571	8.47870	17.30858	9.95594	1.43435	6.79683	7.54053	6.00538
10.54748	64.57222	7.34620	-2.97946	80.81782	8.26925	1084.03794	0.00000	-120.93549	10.25036	18.78903	8.72322	37.73604	7.57404	0.59767	6.49664	7.93339	6.17416
10.72358	61.23430		8.72070	86.22329	8.95688	1131.72018	1.00000	51.49621	3.27550	38.73207	9.72040	36.64852		1.56618	6.21543	7.74089	10.07831
8.65914	30.48002	9.06879	17.87990	59.50338	7.36715	1152.78355	0.00000	171.25364	10.02982	45.08997	8.67192	-44.39672	8.59869	1.92089	8.12351	8.90745	7.25612
7.79753	30.31496	9.30232	21.68649	84.25124	7.19870	1093.78402	0.00000	34.8732	8.25100	62.57669	6.73979	32.05971	11.10991	0.97168	6.36105	7.35683	7.69414
10.60850	63.72973	6.95462	12.27587	78.03383	8.82065	1055.86480	1.00000	-47.53028	8.15853	53.34993	7.88857	-22.45667	8.27472	0.55582	5.39522	8.75039	7.50812
8.86877	47.46203	6.85349	1.27364	88.65244	7.38866	1104.10551	1.00000	-96.72365	10.76952	60.20516	8.19392	17.06542	8.26446	2.70015	8.59697	8.44211	2.63795
8.67830	45.61316	9.65035	19.48014	85.30689	8.96669	1191.02349	0.00000	68.88871	11.60737	58.78746	8.56692	25.95533	6.81766	3.65456	8.89714	8.02055	7.17488
9.76680	56.29052	9.34187	18.94711	71.63281	8.61495	1170.75811	1.00000	-1.48119	2.99122	44.84950	10.74561	53.0233	8.37296	1.39987	7.67829	8.72475	9.18876
7.06151	40.75211	7.70296	26.39148	70.84416	7.82703	1079.46958	1.00000	-97.50417	10.28571	59.29301	8.45914	25.87972	7.68202	0.90629	4.66221	7.56843	9.05809
10.21600	59.05351	5.09504	3.26981	73.14139	8.01570	1059.27195	1.00000	121.96361	13.27618	37.84207	4.45748	6.95194	8.55542	0.41439	4.39484	8.56789	10.58810
10.09998	56.63375	7.01362	6.57340	74.67568	8.83862	1106.63663	1.00000	-3.52751	10.73571	12.12448	8.36780	50.7236	7.32032	0.68642	6.42111	6.99559	9.43991
8.83357	38.03499	5.19508	16.47552	64.67218	6.90386	1134.74776	1.00000	8.2926	11.22776	53.59293	9.15650	9.58126	6.63841	2.62063	8.42043	9.09442	3.12813
10.05264	45.10072	4.93265	8.78211	69.17271	8.60915	1171.29306	1.00000	-122.24092	9.43502	59.22228	9.47950	47.4943	9.50528	1.37453	6.78558	9.97066	4.56693
8.60609	43.23078	8.54181	16.67944	79.17252	9.19678	1114.14253	0.00000	59.4839	10.29500	59.91910	9.61657	58.7002	7.69829	2.85492	8.65513	8.79207	6.24125
11.73983	57.60801	10.15672	21.40281	77.37637	9.56475	1112.94585	0.00000	9.40531	6.65152	40.52937	6.53310	45.53069	8.15537	1.04673	6.99559	8.10663	12.01314
10.10515	48.76326	5.15944	-0.10076	60.47430	7.85590	1170.44538	0.00000	4.86667	7.01422	52.47089	10.92230	45.51667	7.93696	0.82536	6.72895	8.25530	6.96439
9.02777	48.27577	6.17990	-1.94945	68.42174	7.24534	1112.40855	1.00000	-1.47217	8.95049	52.78827	8.93818	53.46506	7.97259	1.12745	6.59283	7.27245	6.21217
9.70872	46.18504	8.45787	21.70302	72.96735	9.10257	1178.45816	0.00000	-116.21677	4.91032	32.24270	10.90304	33.7207	8.76401	4.54437	9.17360	8.30140	7.10968
9.99753	54.50375	4.46819	-0.52190	69.29334	9.45526	1055.55478	1.00000	-9.24671	10.66566	52.48126	8.16830	38.72706	9.93862	1.35186	7.14718	7.41417	11.60964
