Pb	TEMP	longitude	NH3	PM10	SO2	H2CO	PAHs	NOx	latitude	CFCs	PM2.5	O3	CO	warning	CH4	C2H3NO5	PRES
52.29968	21.65832	88.1453	7.36649	9.37978	10.03761	58.10207	7.83969	6.65253	22.4711	53.24652	8.86101	6.83915	11.08833	1.00000	10.50511	18.54972	1063.25771
33.48201	5.23010	-88.31476	5.98751	7.12918	11.29783	55.51821	6.59508	8.61361	36.61033	49.34233	4.12704	6.64046	9.59426	1.00000	7.42389	3.52025	1194.58048
49.36308	12.05436	-88.27205	6.78148	8.52837	5.89578	39.45380	7.88924	6.90484	44.27804	51.27647	8.32544	10.43249	5.83887	1.00000	11.43598	8.35136	1087.03864
59.84057	1.96832	115.88782	6.99043	4.37426	7.02476	68.43623	7.62834	6.06734	-32.05251	42.41131	11.72416	6.86191	7.91629	1.00000	7.41000	2.57049	1100.39576
53.36135	-0.27422	117.63083	7.78633	6.63262	8.84662	27.09846	8.47506	8.40268	35.50056	25.45058	8.03936	8.58681	6.61516	0.00000	7.96864	2.58910	1135.65852
54.73787	23.88063	-1.99421	9.73538	8.12120	9.81741	58.22777	7.15571	5.23427	51.35084	58.31785	8.38059	6.84752	9.56449	1.00000	10.62790	6.98602	1086.31604
55.96589	14.09962	44.02488	7.94938	5.76086	9.70538	55.77222	8.09829		32.61603	40.35090	7.83658	9.60663	7.76147	0.00000	6.69511	3.34246	1145.62568
58.45086	3.41360	10.03478	7.04285	8.57721	7.84750	55.85305	7.53943	5.06333	37.16911	57.90890	7.20063	9.34125	3.77283	1.00000	8.88024	9.89994	1051.91587
53.69520	28.08963	30.91105	7.96070	6.10810	6.08079	43.49674	6.60155	8.34962	3.02013		9.22724	8.56012	7.30290	0.00000	9.48838	2.40540	1058.98903
43.56355	20.09999	68.21204	6.48122	7.22068	9.62960	52.50032	8.34809	7.30232	27.55898	54.58388	10.49005	10.80623	5.42825	0.00000	9.41828		1175.17899
23.12880	-2.96706	5.2875	7.28185	6.79649	9.79806	44.96344	9.37535	6.12933	51.65333	57.50407	4.19816	6.67325	7.16444	1.00000	8.46569	3.67677	1195.12860
40.12490	28.52136	34.02537	8.04226	7.07873	5.23374	50.79856	7.02116	11.86715	38.37255	64.88903	10.18864	8.32630	6.88818	0.00000	7.37022	1.66100	1121.77750
62.69359	7.06806	-41.45861	9.03213	6.99726	7.71405	76.01853	7.17694	9.90629	-4.42472	74.75379	9.14630	7.60030	4.82700	0.00000	10.50252	3.81574	1068.81501
44.56560	2.43403	43.91385	7.83713	7.99107	9.04871	42.46515	7.96896	5.50561	54.03876	43.08444	3.81204	7.78153	7.00735	1.00000	9.06858	7.08353	1107.17440
68.71195	10.08341	-65.71875	7.22569	7.63754	8.45271	36.56907	7.89973	4.55085	-21.44345	29.89641	5.39178	7.68677	6.46567	1.00000	9.41450	4.52918	1142.73329
57.48069	16.61592	76.32756	8.45945	6.98185	12.61656	61.17965	8.43077	9.07460	9.57046	44.10311	8.09079	10.04267	5.68978	0.00000	7.65246	3.33125	1121.30133
52.27382	24.82104	-65.71875	6.91200	8.52983	6.80198	61.85769	7.28906	9.35619	-21.44345	50.99769	10.00039	7.89070	3.45239	0.00000	6.06666	8.88365	1182.58227
46.61478	6.95855	117.63083	6.67868	6.81540	9.48120	41.56956	6.96634	7.18240	35.50056	64.81360	5.89555	9.50388	5.24480	1.00000	7.63996	3.24491	1054.80609
42.99178	22.28223	39.85331	8.69651	7.23702	10.57332	46.71298	9.97803	7.22331	57.30185	58.67474	6.57121	7.18881	6.99917	1.00000	7.18431	2.73940	1051.43887
55.03869	8.15999	22.53083	7.27285	5.95676	7.46286	50.65413	8.61842	9.48458	44.22639	65.09156	10.22528	4.51904	9.15099	1.00000	9.15694	1.98104	1090.12372
46.41477	23.08523	-60.1831	7.27040	6.77710	10.38118	53.91047	7.23712	7.44875	46.1351	40.35053	2.96903	8.93124	6.79312	1.00000	7.56909	2.74747	1155.69797
40.88594	27.19019	-96.72365	6.22961	6.84254	9.63360	52.65960	6.67208	4.59088	17.06542	38.53705	7.59995	6.92872	8.59715	1.00000	9.18882	4.32161	1167.55476
50.40210	7.39642	14.51472	5.29287	7.36557	7.56012	40.86305	7.69824	9.07956	35.89972	47.05369	8.96838	4.67195	12.17773	1.00000		4.07833	1196.41465
62.72162	18.42416	34.4587	8.07107	6.60248	5.49423	46.89046	6.75300	9.37513	-13.7804	57.27985	9.06624	5.27721	5.82542	0.00000	6.50983	4.41376	1100.63268
66.99919	16.28393	-82.46148	8.48682	9.21518	7.07052	65.02461	6.92235	10.78377	28.15112	50.63665	5.62077	7.06369	7.67028	0.00000	8.88621	15.95524	1089.45550
65.77452	6.47610	-4.21376	7.50215	5.15377	7.25186	48.35997	7.53252	8.94105	55.82885	45.81744	7.20049	2.96438	6.27394	0.00000	5.05614	3.21466	1077.83607
37.28770	-6.65124	-68.3	8.44740	6.88932	8.30549	47.24473	6.04901	4.67883	-54.8	57.24086	11.03999	7.54707	9.06247	1.00000	8.10183	4.18806	1187.30225
59.14776	15.25062	-91.73625	8.73656	7.77523	10.39586	50.65628	6.71422	5.47803	35.25064	52.84716	8.93604	7.23270	11.00555	1.00000	10.84518	5.13138	1133.20016
50.35288	24.48916	10.18003	7.80442	8.61357	11.59001	62.75123	8.05316	3.32674	24.96334	54.70020	8.08599	7.41296	6.55758	1.00000	9.95537	9.50181	1065.07819
43.47036	8.88307	-83.55521	6.44523		5.35782	58.86300	7.51333	8.65113	41.66394	62.88334	10.70351	4.78900	11.65865	1.00000	9.63490	3.28460	1096.61684
58.49560	13.25119	-82.35176	7.06504	7.44813	10.54142	52.25878	7.09230	7.49032	27.71809	59.50891	8.00238	8.59245	3.88341	0.00000	9.66048	3.63466	1092.11173
28.50309	25.44930	49.62251	6.54476	6.96344	8.05994	62.06458	6.62367	7.18263	27.0174	50.81053	12.02662	5.15953	8.85343	1.00000	8.75969	3.40752	1059.66697
39.46614	5.34515	-86.58208	6.60153	6.89831	7.19393	51.71131	7.35750	7.46504	13.48082	52.68855	7.79893	4.39683	6.98415	1.00000	6.75592	3.71144	1154.07543
38.54614	12.91259	2.35739	8.57776	6.35014	6.07744	61.85450	7.27632	5.22605	41.63976	74.58363	5.00246	10.13678	4.73905	1.00000	11.18770	2.92089	1193.55375
72.86515	16.74658	5.74861	6.90117	6.65552	5.43061	60.89035	5.74057	9.92123	52.71083	59.97187	9.42896	7.20081	7.41015	0.00000	6.51633	1.94569	1132.10162
44.89101	20.87929	-82.46148	7.02207	7.06588	8.23734	43.00539	8.39595	6.13290	28.15112	45.27128	8.56073	6.56458	9.62631	1.00000	7.47354	2.32421	1076.72975
44.95166	8.22142	-84.67837	8.34737	8.46742	8.86429	66.72467	8.54845	6.44815	34.06635	47.84425	7.82114	5.12551	7.65727	1.00000	9.07489	8.38757	1131.45533
46.79448	11.34547	5.74861	7.53339	8.45873	9.82017	57.72215	8.30842	7.39169	52.71083	47.47733	10.02666	11.63422	9.41404	0.00000	8.80522	8.14036	1097.24423
36.64529	8.65245	74.85849	9.89774	6.63235	8.39941	45.75499	7.84253	7.70038	31.28092	49.85864	9.32350	5.04828	9.46674	1.00000	8.67499	1.73331	1174.86821
47.52801	12.11560	-65.61427	5.99250	7.40448	8.45969		7.99479	7.93090	-27.4338	62.20361	7.76014	9.35492	6.20332	1.00000	8.83005	2.88972	1157.79595
61.52777	14.18182	-119.27337	7.55539	8.19562	7.51026	44.15714	7.77296	9.83797	50.26729	62.54979	9.06387	8.24680	6.18678	0.00000	9.15340	7.52214	1137.92038
44.59994	8.56840	83.97573	7.43826	7.72912	4.99792	46.49158	7.44062	7.71899	21.46527	60.01310	8.62494	6.15783	5.87450	0.00000	8.57278	5.69210	1134.77643
54.84921	10.73283	65.50917	6.91946	7.66277	9.21995	52.29637	8.67463	5.42505	44.85278	56.47641	8.88650	5.75282	8.97740	1.00000	8.70368	4.79372	1142.96545
42.64163	40.75235	-2.98333	6.74070	5.88429	8.94835	53.70880	8.69705	8.79117	53.83333	37.09263	4.87518	7.14499	8.27999	1.00000	9.21230	2.24578	1064.33788
51.68854	-1.79167	-74.28459	8.23959	6.08328	7.84565	54.75043	7.51279	4.18105	40.5576	51.46657	5.64091	9.08932	5.11039	1.00000	9.57135	2.75775	1070.77973
65.15773	21.64012	-122.40433	6.11343	7.70909	7.17042	27.66144	7.50520	8.48346	37.71715	37.46905	7.76570	7.16284	10.33704	1.00000	9.71439	4.64221	1149.14720
26.58127	25.77115	-111.78903	7.83170	7.28643	8.44574	39.27014	7.23425	5.18630	33.35283	57.96229	6.82178	8.03252	4.22400	1.00000	8.69440	3.75589	1113.04117
40.33107	14.10956	91.00632	8.48597	9.32666	8.66107	59.23554	7.33283	8.57569	26.32293	60.16486	8.43635	7.14332	6.22669	0.00000	7.35738	17.79424	1088.93658
49.83562	14.85677	-119.27337	9.02931	8.82627	10.03907	57.78537	6.97080	4.56902	50.26729	31.60575	5.87105	8.66179	5.20043	1.00000	7.39309	11.77331	1054.90396
40.42154	23.67041	-65.61427	7.71821	5.23892	9.43145	37.64935	7.09751	6.36423	-27.4338	71.76591	6.89125	10.03408	6.70855	1.00000	8.18669	3.32397	1074.52071
49.49345	21.76104	72.68533	8.18880	7.25551	10.12236	50.43007	6.23096	7.13385	22.75218	72.96056	5.55906	6.48656	7.11899	1.00000	7.82357	5.29207	1093.64734
49.18454	18.81933	12.19458	5.73686	5.83291	8.68119	62.47168	7.19971	3.61924	10.61285	44.08003	6.89292	8.62955	4.99456	1.00000	8.71391	2.47057	1150.72412
50.12828	22.20217	-117.70755	8.52520	6.01372	9.10706	40.65923	7.34283	5.95569	33.52253	48.29305	11.04982	5.54031	10.30740	1.00000	9.49287	2.40708	1176.92445
23.38563	29.41855	-120.43572	7.81824	8.00126	7.20066	36.50291	6.89827	8.53826	34.95303	47.84070	8.49446	7.74646	6.04573	0.00000	6.13025	6.25793	1066.24328
40.56766	11.26432	-75.64963	6.95566	6.94389	8.15428	47.93475	10.54276	9.07926	40.24537	49.93775	8.35829	8.18070	4.09818	0.00000	10.96651	3.60117	1076.15388
48.36051	18.37175	-91.77127	7.50055	6.86332	6.83339	45.98523	7.77816	6.93934	37.95143	65.42855	11.77683	9.92402	6.36370	0.00000	8.29069	2.91429	1199.40020
59.85218	10.35412	-115.98391	5.22630	8.09140	9.09138	46.61026	7.84860	6.53922	36.20829	60.15327	12.15560	6.78355	7.74062	1.00000	10.18541	6.05884	1196.62991
56.87126		-89.71472	9.20639	8.09539	5.07524	51.53199	6.55461	10.41986	13.73417	45.93380	9.17859	3.54772	5.51646	0.00000	6.36430	7.41693	1188.95953
61.28576	-2.58035	-121.74052	5.82490	7.48568	9.64342	46.98488	8.52046	5.66939	38.54491	61.68221	8.36103	6.82730	7.20818	0.00000	7.99327	3.08498	1182.85873
52.10857	25.68274	-116.21677	8.34905	7.90409	9.21210	53.12521	4.68430	6.11808	33.7207	69.31163	6.40987	8.29158	7.08895	1.00000	8.44663	5.97143	1135.45250
77.55717	2.51591	39.85331	5.32560	6.44165	8.74681	45.55527	5.63752	7.78175	57.30185	86.95276	4.78576	8.38786	7.22312	1.00000	9.25844	3.23561	1129.44197
46.33307	19.71357	-85.76942	7.46185	6.91524	11.44165	56.32357	5.17681	7.27268	39.78504	40.03444	6.58847	7.84784	8.29492	1.00000	6.65811	2.76866	1088.10843
77.69677	18.01358	-80.58556	7.82600	9.48046	8.60500	50.35481	7.41173	10.21918	22.98212	73.20915	8.29927	8.15821	6.72059	0.00000	9.09408	19.58920	1145.97670
34.57498	11.40219	117.65694	7.77407	6.93073	6.04810	35.91739	7.16236	9.51900	36.19278	53.67137	8.77872	6.20242	9.80258	1.00000	7.37995	3.36159	1054.38069
37.21171	33.37269	5.74861	6.80162	7.82088	8.17636	50.61191	6.18240	6.90729	52.71083	40.65572	6.57703	6.85930	7.46444	1.00000	8.65197	5.44840	1084.68828
46.01467	31.51131	-81.26367	6.57831	7.43109	8.75159	27.43595	8.66939	7.63989	28.90054	61.47835	6.52356	8.21805	5.86239	1.00000	8.68942	4.10385	1117.65973
70.02983	37.64834	83.62389	6.82418	6.78973	10.61028	44.73029	6.73244	8.92151	53.30972	78.83919	6.98933	7.56404	8.52661	1.00000	7.47433	3.33884	1141.63279
47.85693	5.46468	4.74161	8.08645	8.59921	7.17629	56.01373	8.94181	5.24523	7.62789	52.93679	5.28512	9.99410	4.38238	1.00000	9.97048	8.98795	1090.70468
54.47983	30.33475	99.1625	7.82080	6.38061	9.54809	65.92529	6.68305	5.55375	3.3285	47.91989	7.00844	8.06973	5.08930	1.00000	7.70948	2.46783	1073.65103
44.92637	25.36460	11.34046	6.86315	7.05440		54.37823	7.27427	9.36603	50.72043	47.59930	8.07632	9.90973	5.94143	0.00000	9.45869	3.60227	1093.60810
42.90908	19.07375	-75.64963	6.60091	8.34824	7.16603	52.33201	7.12112	4.95961	40.24537	53.34960	6.95567	8.56716	9.25204	1.00000	6.82588	8.20238	1084.55329
74.25372	14.87722	-76.99081	6.31898	7.63530	5.03390	41.12459	8.53973	9.22236	38.96372	69.06947	10.52402	7.85390	5.44999	0.00000	7.08412	3.92374	1052.02934
51.79283	14.52338	8.70745	9.15657	8.45935	9.23488	60.19618	7.85469	5.77030	49.03685	47.69063	6.16038	8.84222	5.89507	1.00000	8.30665	7.63489	1142.42213
58.06556	29.44935	125.21972	7.89158	7.00674	9.03275	54.98810	9.13377	4.12110	-8.99167	42.77666	9.94252	6.45724	6.93642	1.00000	7.58080	2.75259	1069.43663
65.28332	17.91872	36.25361	7.91885	6.46773	9.71035	40.08622	6.77921	4.36684	47.48444	52.10826	7.28273	6.43901	8.39734	1.00000	9.07232	1.63958	1082.53704
60.91053	20.02592	-87.71255	8.36366	6.50960	7.45987	41.00275	6.99595	7.49139	41.84364	56.27775	8.35739	5.75789	9.25327	1.00000	9.17900	3.44625	1141.65925
44.58199	18.35408	-98.11889	7.60031	6.03243	10.89460	54.52990	5.45449	9.51663	19.04222	76.54001	4.87359	9.57604	7.14670	1.00000	6.74843	2.58854	1116.79534
45.23167	16.12120	-89.71472	7.14170	6.66114	8.46320	57.22126	6.44055	4.30288	13.73417	85.65079	5.48089	10.11226	5.40904	1.00000	8.96811	3.38302	1060.99411
58.59020	21.12889	10.78222	8.69400	6.38935	10.13001	46.13368	8.35928	4.67748	36.46917	50.14647	7.23044	8.17547	4.10560	1.00000	6.80452	3.11515	1052.14036
39.71526	10.47366	-5.55835	8.52253	8.67356	8.85143	41.20507	6.87240	7.33364	42.64685	44.74226	5.18629	6.55665	7.24165	1.00000	9.04979	11.07830	1069.77241
44.01235		2.18247	7.00653	7.90628	8.26008	69.00456	6.35647	5.59797	41.41204	61.47124	10.29940	7.38348	10.46948	1.00000	9.11340	5.73414	1060.20012
46.82530	9.00969	-0.74934	6.87086	8.17228	10.12868	75.20821	7.42885	7.07880	51.62907	48.63150	5.15675	8.03067	8.47191	1.00000	8.11464	6.78310	1088.89464
59.16374	33.34647	117.65694	8.51487	6.37898	8.33085	38.73715	8.00192	7.97396	36.19278	47.89509	8.72433	6.60800	10.84331	1.00000	10.49203	2.21801	1066.61648
53.70969	38.63568	101.96857	8.08844	6.69737	10.08905	43.76946	8.41503	5.56082	4.88441	65.43657	3.95772	10.11957	6.29469	1.00000	7.65099	3.74802	1153.89258
51.37322	21.81639	-6.90656	7.82036	7.16651	8.10715	43.99350	6.51292	8.24808	33.92866	48.32503	8.79628	8.36549	4.42151	0.00000	8.76492	3.82497	1089.46112
53.26283	16.20436	-72.27814	6.91444	7.37521	7.35637	50.11541	9.56334	9.21769	42.93369	47.03429	7.93265	8.95234	6.79325	0.00000	10.18702	3.00427	1180.94209
63.81319	20.13671	4.21372	7.90290	6.39756	10.42101	44.42109	7.27621	7.06772	51.12794	56.19429	10.87611	9.70107	4.56557	0.00000	8.23269	3.79694	1062.60489
61.20489	2.35683	-75.87877	6.70208	7.59537	11.65720	54.35998	8.38587	8.13309	5.6561	38.62559	8.03013	10.03344	4.77936	0.00000	7.39404	4.49249	1130.35658
38.56933	10.94810	37.3825	6.93703	8.42141	10.28647	38.16194	8.10805	8.40844	37.05944	68.34532	8.20920	9.68092	5.89957	0.00000	8.80560	7.67732	1119.93817
42.50654	12.63049	-66.8499	8.53673	7.48251	2.09985	58.30039	8.31838	10.23979	18.03496	44.88376	9.32811	4.26861	8.48414	0.00000	10.34903	5.18318	1083.68015
56.88558	40.34662	-49.27306	7.14030	8.39704	6.66013	56.73474	7.60969	6.53153	-25.42778	56.91429	8.52724	9.60260	6.68554	1.00000	10.78021	7.97995	1075.94145
41.56848	25.56045	14.51472	7.29524	8.12841	8.92238	57.69244	7.95164	6.44842	35.89972	69.17515	8.29685	5.28028	7.13043	1.00000	8.58453	6.52249	1063.80484
40.96361	25.83029	-111.89903	7.50811	6.62260	9.63197	32.35952	6.89978	7.92438	33.50921	59.43055	10.61416	10.23341	7.40454	0.00000	8.62345	4.19342	1159.19708
84.11527	18.41496	24.71204	7.36199	8.74573	5.62153	60.92321	8.00509	6.81646	41.57439	32.52384	8.91554	7.98285	5.07934	1.00000	11.49339	11.56078	1104.34739
38.01764	9.37858	124.84472	6.75383	6.93954	10.08565	47.61409	7.59235	5.90360	10.13361	67.06754	10.04286	8.33712	4.76521	1.00000	6.64222	3.46662	1100.14628
46.94779	13.99510	-77.70066	7.45067	6.50068	6.00840	42.92428	8.17073	9.51206	43.16547	64.22082	11.65620	6.58478	12.54907	1.00000	9.11064	3.28600	1155.73341
32.04290	17.83706	118.53333	6.33253	8.72539	7.01557	48.57982	7.84762	4.87977	27.92333	58.39154	4.43419	8.32233	5.77010	1.00000	10.87931	10.40043	1152.48503
56.03040	8.89742	55.4504	7.45210	7.96574	9.98566	48.42794	7.05186	7.78851	-20.88231	57.13416	7.24521	9.24724	5.54168	1.00000	7.15441	5.45710	1147.19295
40.19372	33.62928	139.6853	7.31196	7.47926	6.72629	57.34741	7.79615	10.74283	35.815	54.61303	8.96818	4.03602	12.25540	1.00000	8.04075	4.43758	1172.73070
40.84488	23.54102	112.01667	6.08490	8.49111		44.67741	7.02488	7.20352	-7.81667	56.47352	6.29473	3.60801	6.90083	1.00000	7.47508	7.80837	1084.02713
65.47356	32.47723	-2.09814	6.67060	8.48374	5.48325	56.86713	8.49649	7.29755	57.14369	69.48107	8.83703	6.35471	3.38218	0.00000	6.76876	9.96158	1169.15056
58.73168	24.55653	-80.66756	8.05419	7.57552	7.29201	49.66432	6.40642	8.31610	26.68451	74.39130	9.57280	9.92196	9.20585	0.00000	8.32393	3.22422	1098.58345
37.72756	16.15547	48.26258	7.50941	5.66306	10.08096	64.16928	8.05404	7.23768	33.86419	31.01124	7.66538	9.57645	5.87473	1.00000	7.16017	1.59664	1172.04870
40.85219	22.93000	77.70636	6.12949	6.72867	11.40830	48.78957	6.69268	3.88692	28.98002	63.20424	8.25337	7.09588	7.30130	1.00000	9.02831	2.56012	1194.98649
35.78530	25.99150	9.85	7.56599	7.98185	8.52007	54.83751	7.40386	7.55929	53.63333	61.36205	4.69847	8.14773	7.46504	1.00000	9.57083	5.61844	1174.67107
41.07218	1.78974	-86.78777	8.88162	6.76878	9.83162	48.69211	7.79098	7.25000	33.44872	41.88268		9.75299	7.93394	1.00000	8.11540	3.93697	1058.25292
60.86732	23.11053	35.96944	8.82841	6.10145	6.37306	55.42388	6.71270	4.44751	56.03361	48.34255	7.75613	10.70951	4.29226	1.00000	10.55865	0.70403	1175.16164
51.07786	3.64699	-117.14392	6.21957	8.11514	9.05652	40.58268	7.85130	5.34838	32.9156	43.98767	8.51310	7.73874	8.13365	1.00000	9.95746	4.27393	1196.07208
56.78188	29.32545	124.95278	8.59579	7.29449	11.97060	42.87195	8.61526	9.94644	6.33444	60.37908	8.17276	8.11133	5.10315	1.00000	6.82370	2.65283	1078.65134
33.97063	15.67707	6.76111	8.17787	7.42149	7.16754	43.88107	8.35438	5.72521	53.16167	38.83119	10.90006	10.02442	3.58898	1.00000	9.25085	4.81410	1148.88668
43.26639	13.98378	-3.05	7.47841	7.23845	4.57323	53.10256	8.05531	10.05659	53.81667	52.17291	10.42947	7.72236	7.82234	0.00000	8.06772	5.28912	1158.13389
61.41038	15.30968	15.87735	7.32307	8.18856	6.27866	45.46206	8.62173	10.37910	4.94273	72.75546	7.15167	4.36715	10.65427	1.00000	8.39550	5.75497	1081.14461
64.71925	11.58117	106.85417	5.82963	7.26199	5.63870	41.95420	6.80494	8.74223	-6.48167	56.25993	9.44981	7.92540	6.57600	0.00000	9.60035	2.88624	1146.19092
49.75052	26.47347	10.58082	7.01185	8.59443	6.40885	46.73116	6.86299	8.28206	35.72917	50.70610	9.22684	6.44898	4.01129	0.00000	8.92008	9.18729	1177.53864
60.35930	15.70779	-98.11889	6.79246	8.60260	8.90110	48.69884	5.40765	4.28486	19.04222	30.80785	11.97369	8.01586	6.93257	1.00000	8.98788	9.29544	1182.67275
39.53468	7.76629	145.13643	8.02462	7.92459	6.41471	76.29038	8.27716	6.18032	-38.16604	31.72443	3.80834	10.56789	5.74436	1.00000	11.33570	5.47296	1179.81580
48.88092	21.29806	100.48528	6.66160	5.77256	10.38978	49.24696	7.78808	7.21228	14.37395	14.40343	4.11897	9.45800	6.55674	1.00000	7.42759	2.29539	1182.10886
42.93868	1.97287	10.98461	9.44612	7.88602	8.22206	46.43281	5.63747	4.68558	48.35693	45.57375	6.41918	9.67225	3.85353	0.00000	8.77183	5.68420	1081.14911
33.13028	33.62809	47.31667	6.77001	5.25458	10.30209	50.96120	7.33218	8.14094	-19.65	48.87338	6.28985	10.03106	6.80473	1.00000	7.32841	1.83715	1144.41653
64.40929	-6.83063	-65.61427	8.30205	7.01467	5.11488	43.26446	6.79558	8.59976	-27.4338	67.84084	9.32200	6.26698	5.00011	0.00000	7.36399	4.20272	1178.45309
48.88222	16.36951	-48.59278	7.34214	6.46248	8.57607	85.49822	6.66776	7.47546	-23.7975	56.27621	7.90578	7.27766	4.25684	0.00000	5.02109	2.45556	1095.39513
55.38008	12.98643	-74.96933	7.07527	6.35689	9.04618	67.97015	8.05556	6.66318	39.71734	52.53668	9.41004	5.18705	7.35395	1.00000	7.07055	3.31116	1162.81737
44.29172	13.55869	13.28702	7.39623	9.23570	8.89696	51.46185	8.98783	6.65353	52.4581	35.47621	7.31508	7.67849	5.99844	1.00000	8.61216	17.17193	1093.13621
52.34044	7.74195	73.97117	7.01494	7.76887	8.38713	51.81285	7.09925	6.70568	31.96258	50.94071	10.83086	8.48108	6.34976	1.00000	8.70422	5.62287	1182.15986
55.89119	3.32620	139.6853	8.29496	7.42523	4.50037	30.68007	5.89414	10.08571	35.815	68.87621	10.13201	7.32138	7.20908	0.00000	7.31020	4.90669	1062.37322
56.77717	16.85716	-1.99421	7.93477	7.28984	6.96834	51.36531	7.34098	3.59717	51.35084	71.74242	7.65548	9.38049	4.62680	1.00000	10.13803	3.55473	1127.55073
43.48323	6.70346	-81.26367	6.50120	5.58701	7.95206	39.84911	7.88251	4.88783	28.90054	38.88240	5.72692	7.05222	7.69960	1.00000	7.88002	0.68149	1148.84906
38.49334	19.95863	2.1699	8.63977	6.10060	10.34707	52.69249	8.02554	6.60473	48.98994	39.48047	4.09178	7.95254	7.14325	1.00000	7.67112	2.44895	1120.57052
38.73424	18.18688	-89.71472	8.80312	6.83944	7.13005	65.07756	6.33894	4.48532	13.73417	39.36856	6.62369	9.26963	5.40708	1.00000	10.28727	4.28612	1165.61918
55.67863	28.24926	112.01667	8.40167	6.53092	8.92164	58.74316	7.22418	5.27288	-7.81667	51.85277	5.54917	8.28839	5.83194	1.00000	8.70439	2.91464	1191.38469
60.44594	29.29688	-73.20483	6.65980	7.18545	8.53912	40.38652	6.40961	9.01914	41.16704	54.46778	6.84296	8.48995	5.79950	0.00000	9.84031		1076.80042
44.20922	11.30195	2.35739	7.43474	5.69863	8.39199	48.07090	7.49237	4.98598	41.63976	51.31110	10.36581	6.95826	8.16394	1.00000	7.89345	1.55828	1190.16313
57.73828	16.11572	36.73307	8.73093	7.72839	7.55100	40.93533	7.68696	10.83130	55.38752	48.72242	6.39310	5.30843	4.51146	0.00000	9.09104	4.13604	1051.57744
42.71856	27.67750	123.17306	7.48953	7.39046	9.07803	64.55945	8.37919	7.02019	41.27194	58.43448	10.01434	9.89339	6.06991	0.00000	8.95341	5.10694	1182.36711
64.00575	9.83875	4.62744	6.46264	7.90047	8.96055	56.17628	5.75841	6.21678	36.06386	66.09184	7.45866	5.45036	8.54322	1.00000	9.11945	5.75382	1192.96674
39.22938	26.58802	-122.24064	8.00018	6.74847	3.92903	57.08574	7.90969	7.71666	47.80527	53.66941	9.02889	5.36619	7.13150	0.00000	7.95855	2.88757	1071.30972
73.23989	17.50140	74.12286	6.41017	8.34576	6.62468	46.96401	7.08632	9.01245	30.76468	44.07880	9.24771	7.11947	5.53391	0.00000	6.69095	8.33479	1105.70746
43.44341	12.17968	29.00974	8.34797	5.99851	9.39842	46.15990	7.42227	7.83667	-24.19436	79.95508	10.49891	10.37507	5.96818	0.00000	10.05516	1.36088	1124.69420
32.10173	4.60394	-51.87389	7.33071	7.38537	8.62972	42.51636	7.30628	7.02733	-23.44361	44.50949	5.47305	5.59752	8.73140	1.00000	7.59097	3.51694	1126.08036
52.18886		4.7934	9.36728	6.92011	7.21808	50.52819	7.86134	4.48199	45.69558	34.49941	5.54853	6.59671	7.39956	1.00000	7.88514	2.80851	1106.26909
58.05544	10.99302	-103.42897	6.11114	7.73754	4.64551	41.60857	5.81033	8.99096	20.28527	68.43908	8.65384	5.18582	7.26200	0.00000	8.70440	4.97105	1169.92103
60.06628	8.92118	117.65694	7.16315	7.22909	11.03148	56.80744	7.59075	6.76388	36.19278	60.84830	7.23648	8.40696	6.82823	1.00000	6.58558	3.69247	1167.66630
