PAHs	O3	Pb	CO	latitude	PRES	longitude	C2H3NO5	PM10	CFCs	NOx	SO2	PM2.5	NH3	warning	TEMP	CH4	H2CO
7.38435	4.42019	40.21088	6.21527	42.35843	1197.54050	-71.05977	4.18645	4.97753	51.43954	8.79304	6.71919	6.94454	7.99235	0.00000	5.17301	5.17445	51.76284
6.33038	7.65657	51.85253	7.21551	-27.76952	1126.54471	30.79165	5.50831	7.15354	68.77344	8.72916	4.64886	9.48401	7.40929	1.00000	11.79379	10.84629	36.30228
7.00163	9.02668	58.14674	4.87059	10.15031	1122.29038	-73.9614	7.10184	7.34681	70.63089	9.08876	7.90015	7.49027	5.49623	1.00000	5.36223	8.54190	73.25779
5.03040	6.12590	25.22653	6.20741	10.13361	1094.81065	124.84472	2.26523	5.99265	63.36731	7.13832	7.00973	9.66444	5.44236	1.00000	6.17800	8.13350	52.07288
8.85135	9.34155	50.09144	6.58627	13.51825	1156.68716	99.95469	4.67006	6.70579	70.38892	6.90850	5.68198	6.59026	7.14336	0.00000	34.64069	5.95510	42.77689
5.68836	7.76302	58.52677	4.70368	42.50729	1174.55366	1.53414	3.89059	5.86897	75.54312	8.75886	6.01450	7.27221	6.90575	1.00000	22.38421	6.58043	56.30045
6.00041	7.20542	57.09944	6.73479	34.81667	1081.63093	137.4	18.64015	9.11654	72.80506	9.90753	5.96666	8.48055	6.96816	1.00000	24.19236	9.56628	56.57564
5.90700	9.32266	54.49515	5.37529	34.56861	1050.68488	105.89333	15.77935	8.87446	78.45515	7.26708	6.91734	8.44834	6.97406	1.00000	1.51311	8.38153	70.72884
7.51646	7.84819	75.25932	6.51619	51.65333	1146.01527	5.2875	10.86171	8.11873	62.11814	9.51277	6.19879	3.80629	7.94424	0.00000	1.15781	9.41780	53.06576
7.98519	7.12205	53.37356	7.76907	10.98778	1129.73116	-74.95472	4.70126	6.22408	63.35872	5.75847	6.68623	6.07907	8.38330	1.00000	2.23723	8.80768	62.98589
10.90567	7.50541	61.19557	6.48007	12.97389	1138.18910	123.99333	11.55884	8.48987	68.32648	8.65761	8.01563	5.35598	6.81888	0.00000	16.08760	6.51285	50.38166
9.12327	10.16129	41.71095	5.39699	-21.98333	1172.27864	16.91667	3.63979	7.02322	77.93582	9.81513	6.37301	2.22822	7.61911	0.00000	19.44384	10.12937	61.94286
9.01388	4.83084	31.45364	7.73691	-4.24444	1178.50199	-42.29444	4.26858	7.11119	73.33997	3.79351	6.67832		5.48511	1.00000	2.98383	5.55710	69.57048
9.57179	4.49592	49.84387	6.51675	35.64889	1070.47049	117.27583	11.06482	8.23166	52.13629	4.75886	6.47790	5.35903	6.79712	1.00000	19.92149	7.48865	57.85899
4.56045	6.15441	45.17582	6.04137	-15.675	1151.47915	-38.94722	6.49011	7.62120	73.18155	7.66201	5.96508	7.55923	7.87871	1.00000	25.80421	7.78237	37.28482
6.44661	8.83469	53.19231	4.35610	50.50301	1060.08321	13.63617	7.30000	7.85966	75.40762	9.21109	8.11280	8.52150	9.85120	1.00000	18.68326	6.55924	68.59689
8.63246	4.98067	42.03573	5.16584	29.53885	1079.65997	-95.44744	9.73073	8.22517	59.22963	7.88221	9.00989	8.63135	8.98062	0.00000	2.92072	9.17801	38.82500
7.90296	7.20645	60.65170	5.86029	43.11667	1050.77492	1.6	9.94413	8.23371	63.42509	7.43295	7.19116	7.19890	7.40116	0.00000	32.65390	9.18394	59.49671
5.12290	7.10248	33.88741	6.12563	42.64685	1139.33236	-5.55835	5.62113	6.98686	64.44159	6.67020	7.10421	7.77400	6.44552	1.00000	31.25043	8.86672	51.25259
8.89907	5.18948	36.61240	3.78669	55.67938	1141.35056	12.53463	2.60411	5.88726	67.63554	6.04506	5.70843	3.58735	6.81082	1.00000	17.93419	9.45039	58.38156
5.30213	6.82391	23.47124	7.37618	45.35	1123.67930	126.28333	4.66699	6.64802	76.89598	9.49287	6.76708	10.48321	7.36826	1.00000	33.63390	9.45926	66.68960
4.48811	7.45821	44.89682	4.76589	10.98778	1129.20107	-74.95472	2.63426	5.79323	70.71173	9.57356	8.18018	5.51818	4.74404	0.00000	25.80916	8.36660	37.48129
10.32912	4.93988	55.09944	9.24851	4.73245	1194.84679	-74.26419	3.52421	6.26458	57.12024	3.95091	6.98644	5.38809	6.49963	1.00000	23.71638	7.50969	48.12088
9.95943	8.77816	49.16322	6.61057	34.25628	1169.16257	-78.04471	5.06773	6.98379	82.71350	6.01683	7.61037	6.33950	6.36856	0.00000	6.38103	7.04320	41.24691
4.83249	8.08230	53.74073	5.61103	16.0567	1097.35818	103.65309	4.59035	6.42861	79.31571	7.67791	7.68316	7.62718	6.20115	1.00000		7.33462	36.17027
6.18953	6.37922	36.09740	5.59646	38.06084	1137.45526	-97.92977	3.90381	6.11311	70.93235	6.52314	6.79352	6.31106	6.42737	1.00000	14.73945	8.57876	45.04570
9.03030	12.63530	54.64130	5.87355	19.04222	1096.74080	-98.11889	3.29090	6.65078	63.60310	7.92322	7.64985	4.35062	6.07335	0.00000	24.41529	8.17119	62.72856
5.58270	4.54148	48.83745	7.61251	49.07866	1058.04067	30.96755	3.25690	6.63124	65.69876	6.32055	5.96375	7.82808	5.27082	0.00000	13.15316	7.71336	68.46005
8.25268	7.49817	32.21924	6.62518	54.8421	1108.05550	46.5813	4.67307	7.11028	66.45887	5.57171	5.83753	7.96426	5.63665	1.00000	26.36434	7.69290	79.87771
3.60012	8.03215	42.40733	6.07904	51.40148	1059.39970	-1.32471	6.55319	7.54175	64.28886	5.04911	5.52506	5.96409	6.82810	1.00000	12.24472	8.55536	35.04377
8.33468	5.18142	16.47182	7.15487	53.6052	1169.00176	10.03988	7.25437	7.62831	79.59047	4.94562	8.44510	6.05403	6.50467	1.00000	20.76538	7.52662	30.88793
7.37309	7.44891	49.90470	3.00125	44.85278	1153.74694	65.50917	4.43666	5.02910	77.87481	11.29503	5.91574	4.36343	7.08160	0.00000	21.76334	8.08088	64.67925
7.87938	8.68909	32.57906	3.63205	40.11583	1181.96442	67.84222	12.45251	8.74792	61.68730	6.13445	6.68040	4.78549	7.09870	1.00000	10.49556	9.33693	45.44665
7.82419	8.02957	59.66221	5.94421	58.7002	1190.74841	59.4839	4.34535	6.74133	76.08728	7.83638	5.80296	5.04667	5.85007	0.00000	5.02966	6.96741	76.01426
	5.00641	41.13249	4.96294	25.95533	1096.60492	68.88871	9.43282	8.10838	77.12313	8.40105	8.08021	7.48630	7.13713	0.00000	25.27421	8.35523	8.30666
7.50120	5.57716	70.13537	3.77489	52.09	1157.84167	5.23333	7.11989	6.16460	72.53388	6.10249	4.69496	7.37896	5.28186	1.00000	16.87004	6.82559	17.34665
6.57895	10.85237	66.87897	5.13164	43.86682	1077.64559	-79.2663	7.93196	8.01341	67.19258	9.16167	7.72849	6.12856	6.32382	1.00000	22.57816	8.98823	66.68812
8.82075	6.57091	59.28510	5.41193	53.19146	1154.54580	-2.52398	3.62870	6.62158	60.90445	8.80021	6.68870	8.36340	7.80044	0.00000	14.91161	7.93938	65.98311
9.42907	7.92983	47.48589	3.28026	-11.94306	1078.29535	-76.70944	9.46322	7.66522	74.88537	5.73763	7.92174	3.90128	6.08455	1.00000	14.86878	8.99192	82.23886
8.90387	4.24375	60.33299	6.04664	54.48147	1164.23038	53.47103	6.20622	7.62349	73.47252	5.05129	7.26918	5.15501	8.26177	1.00000	22.19101	8.04205	50.12176
7.81694	6.88777	40.18312	3.48787	34.09611	1060.11200	-118.10583	4.02616	6.63785	65.63390	11.72056	6.85380	4.48125	7.50215	0.00000	29.51124	7.10345	48.55700
7.24843	6.30801	68.07554	4.29209	37.49223	1172.24300	15.07041	3.72505	6.38725	72.43888	6.74825	8.03857	6.31732	7.26147	1.00000	19.72626	8.84715	55.81172
6.30059	8.17773	62.90283	5.17823	-6.25	1065.32353	38.66667	4.56707	6.97215	63.01695	7.63471	5.91871	6.85146	7.29011	1.00000	7.36002	8.39505	70.10618
10.85333	7.71803	55.46230	7.97003	35.8	1087.55654	137.23333	2.89321	5.61951	74.58713	4.18725	7.60184	9.07811	7.73578	0.00000	10.57624	6.10820	74.44349
5.62138	6.21103	44.87121	5.35673	4.73245	1192.30588	-74.26419	3.54933	6.36377	75.01005	6.82275	5.30184	10.24256	7.11000	1.00000	-1.72842	7.29078	22.69014
4.70496	7.74722	45.62397	6.99246	42	1195.75182	21.32778	7.58005	7.64454	68.49788	8.87738	7.87020	11.03119	6.67154	1.00000	12.82163	8.14708	61.31825
10.16985	5.93041	30.57736	7.58686	50.7236	1123.46945	-3.52751	4.78319	7.23654	74.22584	3.52187	6.04514	5.22131	6.66272	1.00000	10.13676	7.83958	39.33247
8.03847	11.36250	45.48893	4.55929	-12.91667	1180.87884	-39.25	2.08484	5.95207	77.67132	10.99238	8.53880	7.08675	8.37512	1.00000	17.10515	8.97115	37.14141
7.61459	6.08822	49.38507	4.64483	33.37526	1082.98790	74.3092	7.14405	7.94628	57.27634	8.40348	7.14959	8.21584	7.32056	0.00000	23.38069	8.23352	52.44913
5.69940	7.57435	47.06120	6.03037	-31.95224	1118.86916	115.8614	7.69146	7.68943	74.52668	8.19400	5.79736	10.29257	6.84367	1.00000	19.21442	8.26209	47.44513
6.01306	10.25072	41.41862	5.58694	38.72706	1173.99851	-9.24671	5.39766	6.99432	74.43453	9.13758	7.68863	4.86810	4.48408	1.00000	-11.77473	9.59886	47.98698
3.25336	7.75725	28.63924	7.37112	45.9836	1133.96446	12.70038	11.40484	8.54786	63.78705	7.51547	8.43160	7.30655	7.54749	1.00000	21.73348	8.82055	63.43392
6.89637	5.19026	55.48508	6.26972	51.78771	1113.84500	56.36091	4.72648	6.67145	81.00212	8.25701	6.82051	7.15911	7.33744	0.00000	2.78691	7.80758	49.97841
6.32979	4.76837	67.56702	5.44418	36.08497	1198.27652	9.37082	6.53820	6.57660	55.59116	6.72571	8.28443	6.64503	6.81415	1.00000	20.60520	7.81032	56.93582
9.65101	9.57504	47.70521	6.68209	50.7236	1178.78901	-3.52751	2.15408	5.20896	75.04663	7.82857	6.95934	2.12140	6.46231	0.00000	-7.75387	6.79906	53.64538
3.36656	7.68998	42.03468	5.53738	34.86472	1172.67656	117.55417	22.26865	9.29682	64.70835	5.67417	7.62707	6.92320	7.47854	1.00000	19.56686	6.54822	60.12026
7.64662	7.33297	58.50043		9.535	1099.26878	-13.68778	6.10197	7.70562	73.35837	9.92499	6.82880	6.20694	7.19701	0.00000	23.25588	11.78053	62.62382
9.50293	7.79192	14.39511	5.66243	42.55308	1101.55016	-87.93341	3.46311	5.81350	69.57652	9.02958	7.28417	4.84435	5.31224	0.00000	5.27819	7.82406	46.81710
8.95576	6.02388	70.69867	5.96848	50.23271	1195.34262	12.87117	5.53446	7.32534	60.94508	7.90986	7.66205	8.47408	8.90065	0.00000	-6.92936	8.61614	40.48364
4.48912	6.73956	36.31602	7.41813	-10.95817	1122.87457	-38.79084	4.61761	6.64836	62.09827	8.94814	7.57969	10.31894	5.95917	1.00000	23.84657	8.74333	63.34435
7.22858	6.94568	52.59069	5.30362	36.61033	1070.23647	-88.31476		4.79841	63.48121	5.50091	7.09636	6.94766	7.35774	1.00000	20.51410	7.46177	49.16369
6.59195	9.52323	38.61772	4.18871	-36.9256	1177.41961	-73.02841	6.62242	7.26271	73.13848	10.17766	7.46369	5.90469	7.51897	1.00000	15.39542	6.70477	30.99421
7.21185	6.21883	50.75203	5.15884	40.65538	1122.35692	-74.38987	4.18133	6.03849	68.09000	9.29405	7.93117	8.57732	8.62971	0.00000	9.83373	6.22377	56.02332
9.57104	5.96666	54.05549	6.26575	-30.60106	1062.66637	-71.19901	6.59332	6.72692	72.19085	3.69773	7.66172		6.26727	1.00000	23.61409	6.55818	60.63652
7.83941	6.42904	53.84092	5.73144	-15.675	1164.86709	-38.94722	16.88282	8.98566	68.48337	5.71653	6.70322	5.39028	7.92941	1.00000	37.27337	8.77797	78.50069
8.02849	8.84951	60.42370	5.56250	6.15038	1177.33245	6.83042	10.21260	8.18823	80.46023	11.61130	6.39892	10.48745	5.69571	1.00000	12.24406	9.31022	60.64384
7.13321	4.12805	28.89535	6.29791	-37.32167	1073.76107	-59.13316	3.41736	6.22434	64.98291	8.20962	7.06474	5.74243	4.75116	0.00000	7.03732	7.70206	67.86162
9.15238	8.07469	65.65717	7.16611	30.16688	1062.74903	-96.39774	4.20075	6.65407	77.84853	7.31451	8.75936	6.90523	5.01373	0.00000	32.90406	8.13473	57.25317
6.45440	4.64487	47.84145	3.99243	52.53048	1098.43311	13.29371	8.15298	8.10650	74.58311	11.74795	7.40954	5.86201	5.33331	0.00000	18.61630	10.06961	52.35961
6.99585	4.05492	53.89627	5.39924	-7.54972	1059.75653	110.71639	4.14454	6.58520	61.92653	8.33371	6.05230	6.63169	5.98161	0.00000	10.87892	8.09864	48.68679
8.49425	4.93248	49.16912	6.35674	31.20176	1189.97062	29.91582	2.47178	5.93610	84.15381	5.12517	6.98932	6.47030	6.17739	1.00000	3.63923	6.76000	23.83624
	11.18075	31.69266	8.20764	52.21099	1170.15521	7.02238	7.65038	7.44728	56.55546	9.87958	6.41404	1.18079	6.35832	0.00000	24.22171	8.14132	68.32304
8.25526	3.96534	52.73079	5.15338	39.78504	1055.04851	-85.76942	9.67294	8.27656	76.05292	5.69032	5.25299	4.69153	7.58183	1.00000	21.81272	8.29205	46.06600
5.96584	10.98934	39.50926	6.27203	37.31309	1057.78262	40.74357	4.96888	6.67798	59.38740	9.06225	5.85799	9.47296	9.53927	1.00000	0.77605	9.58845	36.99704
7.98103	7.89367	68.24335	6.29947	-14.66463	1164.25292	-52.35558	4.76711	6.76706	74.73085	10.76351	6.93118	10.37053	6.10811	1.00000	3.15166	10.24892	29.51363
7.29418	4.08734	31.99735	4.57014	30.35028	1184.52655	112.19028	7.30425	7.86821	70.83789	5.40869	6.01585	6.29766	5.77007	1.00000	11.94536	7.16344	62.87693
8.54352	6.17427	49.52263	6.55891	27.34089	1120.52138	117.4831	4.41632	6.26239	79.51583	6.57399	7.12191	3.51915	8.32258	1.00000	17.26509	10.22875	42.69096
8.28429	7.45117	25.25648	5.59794	-6.91806	1058.17402	106.92667	10.00785	8.18050	71.84701	8.42476	7.78620	8.74441	8.30495	0.00000	12.46162	7.83767	41.95161
8.28016	4.82498	71.30695	8.11973	54.84444	1146.15354	38.16694	10.95610	8.40195	70.43051	5.12778	7.60645	7.15224	7.21537	1.00000	21.20020	7.10451	48.78199
10.44305	6.66124	48.59933	5.77295	37.56667	1050.36354	140.11667	3.19239	6.17052	54.95068	8.31848	6.40571	10.38616	4.88633	0.00000	17.83444	8.30793	55.56902
6.97488	3.37030	50.57619	4.56517	43.86682	1083.21111	-79.2663	3.48974	6.25533	83.25086	6.57859	6.10013	5.69529	6.98331	1.00000	12.85266	7.72720	47.37840
8.50826	9.25805	29.36371	4.60330	39.12074	1126.36577	27.18052	6.92298	7.76760	74.01346	9.38477	8.83919	11.20600	6.66379	1.00000	25.40096	8.91619	66.40257
4.91001	6.87150	48.40106	5.54051	51.12794	1086.31937	4.21372	3.68893	6.74987	61.08469	7.98171	8.35628	9.29560	7.97268	1.00000	16.37713	7.00535	60.68183
9.85525	3.97434	68.32710	6.78929	-11.94306	1087.23069	-76.70944	3.04526	6.50977	58.11579	8.85209	5.50896	7.21849	6.62896	0.00000	20.36268	7.51894	39.87668
9.00043	4.63957	44.35438	5.74374	-25.42944	1065.14686	-50.00639	4.53525	6.70350	70.23756	7.81689	4.73227	7.84997	7.30743	0.00000	13.60985	9.32503	28.52716
8.48137	8.67822	34.96666	5.37698	34.15429	1182.82796	3.50309	3.81526	5.40486	63.31128	5.88946	6.26699	3.36614	6.59269	1.00000	16.58798	10.62919	57.50158
5.84894	8.13848	56.09456	4.64446	43.11667	1098.89914	1.6	4.47163	6.09149	80.16550	7.16153	7.89779	7.00752	8.69629	1.00000	15.05515	7.64679	57.93933
3.63337	8.24727	48.49211	7.39587	-12.91667	1199.05515	-39.25	3.44646	6.93120	67.63125	8.33320	7.67596	6.28703	6.63285	1.00000	9.34525	9.17666	44.82535
9.87423	7.61332	61.69076	7.37491	37.08819	1157.00541	-8.2503	7.96083	7.95181	70.39184	6.51814	6.14585	6.31515	6.19669	0.00000	3.96667	8.54924	57.94945
6.88703	6.72949	40.93922	5.36880	-12.91667	1061.27986	-39.25	6.06728	7.12934	66.83110	9.72509	7.62328	10.50649	6.23282	0.00000	22.17031	7.59521	38.45256
7.09776	8.50757	37.11267	6.34599	52.21099	1081.02876	7.02238	8.37801	8.14673	74.36276	5.77652	6.17958	6.54056	6.98118	0.00000	33.32010	7.91389	43.64159
7.96874	8.07531	60.76673	7.13298	-34.28853	1179.72961	146.05093	4.33081	6.97200	71.72274	6.38187	7.08027	5.89230	6.16619	0.00000	23.14141	7.62396	30.36673
8.20914	8.04421	45.48610	7.34610	50.80019	1064.82485	7.20769	4.60829	5.52112	64.29482	8.02450	6.82081	3.67454	6.88688	1.00000	29.41157	6.59911	68.55617
5.37887	8.10463	45.23714	5.91184	-17.83333	1131.67312	48.41667	4.50320	6.26639	71.02076	8.84932	7.52587	8.14429	6.47806	1.00000	-1.46761	8.08050	64.70545
9.13259	5.48699	42.49662	4.49090	35.82756	1054.90093	137.95378	3.55108	6.06407	73.26071	7.47297	5.70331	8.81373	6.19937	0.00000	10.35486	9.83923	31.89511
2.06370	7.06323	70.57542	6.04279	41.48199	1146.45255	-81.79819	3.85877	6.48402	85.71212	4.67137	8.18153	7.19177	5.71293	1.00000	12.69450	6.15121	40.72571
3.95162	6.74571	70.51296	6.23193	22.10194	1137.82413	85.37752	1.30226	5.63764	70.28209	6.38316	6.66524	7.30892	7.89632	1.00000	5.92714	8.10468	59.57852
7.20154	6.36386	52.72881	6.46557	-7.76667	1070.07561	35.7	4.31152	5.56916	58.57270	8.11027	6.49682	9.28320	8.29371	0.00000	31.62569	8.22238	41.54385
9.25322	6.08015	29.89372	6.84673	-8.28333	1156.48824	-35.03333	10.04387	8.50158	94.36843	5.73356	8.68979	5.19546	8.15066	1.00000	9.43124	8.09758	52.71810
7.69527	7.90939	58.06123	4.71500	36.08497	1188.14623	9.37082	3.71927	5.93606	68.48180	8.79125	8.62099	7.39272	7.30326	0.00000	21.53114	8.29825	55.63787
9.07692	8.35408	19.00810	6.11392	43.54072	1180.91692	-116.56346	8.93851	8.19793	58.39219	9.18420	7.24979	3.59817	7.87057	0.00000	1.54072	8.98039	52.20647
5.41887	7.27276	38.64255	5.68209	54.48147	1131.48700	53.47103	27.16394	9.54039	42.83455	7.08577	7.71981	9.06067	7.63467	1.00000	21.45383	8.20486	49.33554
7.86483	8.12544	58.70980	3.84573	56.9083	1110.55199	60.8019	4.80756	6.26129	74.81937	7.43244	7.98035	12.03575	6.84354	1.00000	7.11985	6.97874	55.10365
6.71719	8.84423	62.76692	3.92936	34.85	1161.85569	117.33333	7.45603	7.52192	67.04170	7.37313	7.42680	6.77450	7.13771	0.00000	5.53163	6.85022	48.61277
8.48959	6.62170	72.35410	4.89460	52.21099	1108.55955	7.02238	5.68295	6.14681	76.26462	7.30319	8.71813	8.69740	6.72897	0.00000	11.59516	10.53266	53.31382
6.56602	7.88019	55.48825	5.62393	44.59445	1059.57146	11.04979	4.56977	6.87371	68.76211	6.34064	7.65541	5.81256	7.72928	1.00000	3.34249	9.78009	64.69693
10.14816	11.55892	34.17069	7.02600	39.46667	1088.86827	141.95		8.35920	79.20418	7.43967	7.32148	3.20258	3.49654	0.00000	14.59376	8.79904	67.91241
8.75923	7.20033	72.35679	5.56198	39.09112	1127.42969	-94.41551	7.28256	7.62427	73.66729	8.33764	7.13780	11.59100	7.19345	0.00000	0.63139	7.76594	53.65422
4.05481	5.83345	44.38613	7.12109	24.96334	1070.04991	10.18003	5.78494	7.32019	84.29041	7.63276	7.38662	10.11391	6.97869	1.00000	28.91814	8.21197	78.58684
9.58354	6.74559	38.33793	6.83204	43.11667	1182.33617	1.6	9.54697	7.85062	77.38079	4.50075	8.29193	4.06872	5.69239	1.00000	14.20442	8.79292	35.82733
7.03915	9.66043	73.80779	5.26421	60.2052	1140.87865	24.6522	4.70103	7.06991	66.48259	9.73924	6.63323	8.39165	6.03364	1.00000	12.70256	8.69090	48.18840
6.00865	5.53814	58.53271	5.50475	48.90982	1169.58346	2.45012	30.31207	9.66655	65.52546	8.76769	7.78364	8.59797	8.45416	0.00000	5.97297	6.46367	41.23661
7.75895	7.41427	56.81010	6.37313	53.51684	1087.72764	-113.3187	3.61987	5.68091	75.91962	8.12958	7.21754	6.06543	7.49585	1.00000	7.70327	9.46053	50.43142
8.75240	4.93679	32.18817	6.34320	28.90054	1127.35652	-81.26367	5.80514	7.43827	64.67977	7.60512	7.00665	9.34239	6.01997	0.00000	0.01246	9.36663	33.73292
5.69879	7.70755	43.27405	4.84663	15.58552	1079.18919	102.42587	3.32650	6.61043	69.98805	8.03267	5.74091	10.01759	4.92160	1.00000	4.10612	6.66433	73.06670
7.58760	4.33152	49.21213	4.25765	50.7236	1145.46329	-3.52751	2.96666	6.76072	77.29209	6.24390	6.65212	4.81871	6.42717	1.00000	12.48827		45.48633
5.02428	6.11919	66.27594	6.87544	54.84444	1054.15993	38.16694	9.35044	7.72829	74.30546	8.76794	6.94609	8.79591	6.47378	1.00000	15.09134	8.67139	46.57152
10.08193	5.23589	47.46531	6.48212	22.37066	1169.38205	114.10479	2.84100	6.62181	77.47123	6.17176	7.88039	8.87737	7.97761		3.92841	7.43597	56.13654
7.68480	8.43907	44.84970	4.14748	-23.85972	1096.54249	35.34722	16.02670	8.91755	78.27701	9.70365	6.10149	8.27943	5.62456	1.00000	5.07507	7.66703	63.66886
9.08412	5.50778	31.59170	7.65727	8.35122	1168.68756	-62.64102	4.55011	6.43100	75.60898	5.49463	6.15445	4.79883	5.92882	1.00000	16.33215	9.47696	46.00632
7.41017	9.16230	59.57088	5.82502	19.04222	1099.46841	-98.11889	4.86528	6.91932	73.93708	11.27944	5.44414	11.71063	6.78311	1.00000	-14.20350	8.45209	80.85699
9.47170	7.35318	55.41735	5.73486	55.75556	1073.42477	60.70278	4.16135	7.26186	70.28182	10.19264	5.71412	4.17799	6.35195	0.00000	21.41784	8.15267	39.61277
6.38540	7.10442	36.23723	4.89521	-21.98333	1151.50629	16.91667	5.04448	6.96400	71.71129	8.77368	6.49666	10.12910	6.21748	1.00000	23.98197	7.17006	47.08586
7.26366	5.60767	29.98921	4.40906	4.92675	1120.13292	6.26764	3.67770	6.64228	70.72967	8.04804	7.02616	9.52120	7.34693	0.00000	6.13942	8.56859	46.12748
5.23259	7.82344	32.82637	5.65232	-28.81833	1138.55393	-52.51028	3.68075	6.73216	55.68123	6.89382	6.82863	8.98501	5.83697	1.00000	18.38531	7.96461	61.96134
8.85798	4.96040	46.53215	5.70397	41.16704	1096.41329	-73.20483	6.51412	5.46862	59.52514	4.98763	6.76704	6.60512	7.15503	1.00000	10.06135	6.92721	60.97952
8.89334	6.56833	36.59279	8.53135	39.46667	1105.97131	141.95	6.38907	6.97554	71.50607	5.94018	6.99265	5.02224	6.81577	1.00000	16.51882	9.71611	29.74351
7.29930	3.67537	56.46213	5.68918	-10.33333	1087.37105	39.28333	4.86434	7.13286	66.93361	5.33917	7.67944	6.43888	6.90956	1.00000	17.95442	7.54644	61.13584
5.90748	4.40453	31.96915	5.66534	-7.81667	1183.43081	112.01667	4.31140	6.20715	65.52550	5.85550	7.24210	9.08629	7.65499	1.00000	16.50083	6.83062	73.90442
5.24699	7.11143	66.84941	6.12746	32.17629	1151.85888	75.06583	8.34628	7.99306	78.27080	7.44566	6.07166	4.15797	6.38458	0.00000	12.44209	6.57951	32.56698
8.41761	7.68056	65.56425	6.85410	41.91886	1099.44092	8.73812	6.42410	7.59592	79.98005	6.67710	8.10448	7.08273	6.16636	0.00000	16.51045	8.73002	50.33868
4.19226	11.05650	34.73275	5.18549	43.71032	1150.98122	-1.05366	3.49986	6.44195	75.06633	6.45749	5.71957	2.83594	6.78545	1.00000	16.92803	8.41648	40.90927
5.98092	8.72403	37.58477	5.89930	34.4833	1092.01940	136.84186	4.31271	7.17856	73.94537	8.32470	7.49413	6.46130	4.24362	1.00000	11.49588	9.48077	57.40690
8.27669	5.22281	40.79117	5.76067	50.82709	1078.62029	6.9747	3.87383	6.60270	81.16032	6.10923	6.60343	5.04337	6.76265	1.00000	6.27108	7.82860	32.54519
7.00938	7.67761	33.11935	4.06205	47.05	1141.14074	15.46667	5.15746	6.37860	86.87454	10.79035	7.59447	4.48132	7.83286	0.00000	10.09840	9.72333	47.84705
9.34032	5.84139	71.31280	6.25495	40.70995	1175.02107	0.57856	3.85046	5.48779	69.05370	8.76195	8.05819	6.25542	6.98885	0.00000	28.10647	8.51709	35.74506
8.79413	5.60988	51.20134	6.00506	39.00622	1118.42226	-77.4286	4.53176	5.87268	64.65029	4.28647	6.69708	6.32483	6.57462	1.00000	21.62494	7.24928	51.73636
7.56706	6.61707	68.08911	5.14709	30.81383	1111.06168	75.16878	3.38752	6.05875	65.79640	9.20377	5.17721	4.88081	7.99956	0.00000	15.31896	6.87688	32.99061
8.73230	8.41181	45.12149	7.22115	34.06635	1077.42813	-84.67837	9.17991	7.98343	84.02050	7.33451	6.87052	4.18231	6.20735	0.00000	9.69093	5.28638	62.90639
6.99684	4.98916	48.54575	6.03961	-6.91806	1151.00097	106.92667	4.81833	7.20396	69.05337	7.63433	8.37383	8.96057	7.17675	0.00000	-3.57450	8.93514	53.77642
7.47468	7.38088	49.31472	4.15528	25.87972	1143.86719	-97.50417	4.94841	7.43217		6.14400	6.38290	7.78673	6.65831	0.00000	22.03826	8.54503	34.74911
5.26994	9.99252	55.65804	4.82459	54.39304	1140.28926	53.26023	10.06352	8.31297	60.81880	6.58448	7.42124	4.09488	7.37973	1.00000	29.39597	8.50597	53.04437
4.69756	6.48497	70.97464	5.24104	45.9836	1052.97926	12.70038	4.74927	6.70020	71.02320	8.16212	4.93859	6.24703	7.45854	0.00000	16.78243	9.49806	28.80256
