PAHs	latitude	PM10	H2CO	longitude	PRES	O3	TEMP	SO2	Pb	CH4	NOx	C2H3NO5	CFCs	NH3	PM2.5	CO	warning
7.61668	41.91886		28.24243	8.73812	1050.99819	8.59071	22.87414	9.74952	24.61618	5.85020	6.14320	0.07922	36.91412	6.40134	6.77711	9.49476	1.00000
7.69551	29.84576	7.20106	38.97912	-90.10674	1129.07488	8.83619	25.61286	10.07561	61.42281	7.93332	9.14066	0.07106	69.09972	6.35124	9.19444		0.00000
7.05812	48.21644	6.91707	51.87045	9.02596	1187.98542	8.19702	14.00114	10.82962	42.61955	9.18313	8.97606	0.07338	53.15649	8.63845	8.49957	8.98304	0.00000
7.00879	14.93333	5.47353	45.54278	-91.11667	1119.71368	9.05604	10.30920	9.35054	43.02677	5.95796	7.96936	0.03634	39.99406	7.74303	9.34260	9.72218	1.00000
9.00206	42.7	5.35137	59.86055	27.25	1067.00176	12.27182	11.24981	9.22826	48.05518	4.89541	6.75693	0.03682	58.90161	7.22031	8.06608	6.52861	1.00000
8.69755	-26.22861	9.61229	59.62279	-52.67056	1173.85152	7.27607	30.31051	8.99813	51.78261	6.87012	9.15796	0.35343	63.05709	8.32594	9.04091	8.40602	1.00000
7.08641	-7.73379	9.08129	37.96773	113.69785	1153.77717	10.08261	14.64234	7.23570	52.39821	4.70800	5.85233	0.23113	77.01525	6.54691	8.31978	7.53555	1.00000
10.08826	43.54072	8.98305	37.46812	-116.56346	1099.60865	6.97611	11.63242	5.73206	18.81439	8.38260	7.63372	0.22438	66.07313	9.11275	6.56305	8.16277	1.00000
7.59154	20.22816	6.65910	43.63952	-103.5687	1123.40018		16.91521	9.86460	39.98146	6.98370	7.52407	0.04559	53.61929	6.41312	8.59666	7.73644	0.00000
8.79037	-2.68333	10.32097	74.40772	33	1057.40744	5.95023	7.32630	5.93694	46.49205	7.88809	9.23201	0.70493	22.12072	11.16736	8.53657	7.85401	1.00000
8.14057	59.33333	7.01358	33.88156	18.28333	1115.32692	9.60118	13.96684	9.35364	48.32895	8.84385	9.15111	0.05674	41.89820	4.67383	7.09269	7.03580	0.00000
6.89974	41.47892	8.45302	51.46999	-87.45476	1130.51428	7.39415	30.39721	10.43162	48.35602	5.74109	5.79828	0.13173	47.03026	7.79497	7.55142	7.84181	0.00000
7.05903	11.85	8.93103	52.56788	38.01667	1140.36583	7.41159	25.10081	8.94589	31.54414	11.73826	10.69440	0.21446	42.54573	7.69881	8.69920	7.63679	1.00000
8.14770	45.69558	7.30910	34.33938	4.7934	1189.36392	9.14342	0.74388	9.13716	71.04349	5.07962	6.72708	0.08173	53.54436	6.07124	8.25329	8.13131	1.00000
7.79203	52.57583	7.88592	31.97092	6.61944	1150.06704	8.75715	16.53144	10.09171	64.81884	10.31693	10.63895	0.09051	59.73703	8.17983	7.37574	8.90132	0.00000
8.75306	48.90982	11.44599	60.94870	2.45012	1137.11634	7.29439	11.53477	7.36825	47.41128	7.55970	10.11690	2.07409	50.95875	10.55802	8.37432	6.80105	1.00000
6.55499	40.87363	7.73357	37.77778	14.34085	1167.15362	4.97690	15.51655	7.18934	39.48970	9.95494	9.42670	0.09141	36.02439	9.55111	8.59994	6.97406	1.00000
8.14659	10.15031	3.21433	30.56942	-73.9614	1123.68024	10.37356	7.06548	11.85982	59.23901	8.27682	7.97033	0.06641	64.33163	5.59905	7.35499	7.24671	1.00000
8.85592	51.12794	8.08401	73.44757	4.21372	1127.88214	7.99881	20.48247	11.45899	51.31479	10.65843	9.23349	0.10592	55.34864	9.30615	7.98527	7.48082	0.00000
6.90989	48.73218	8.12287	58.04384	11.18709	1115.51337	5.89618	7.58499	8.76868	47.94244	8.61395	10.42693	0.09734	51.26759	8.61081	6.97160	8.13479	1.00000
6.81832	6.46838	7.34802	38.08452	-73.26022	1052.57921	6.33339	23.07891	9.02961	42.68241	5.85463	7.21396	0.07251	60.93178	9.71887	8.79156	7.94120	0.00000
8.48414	38.72706	10.41665	49.35266	-9.24671	1192.13566	7.40797	12.55540	6.39861	56.56778	8.24220	9.05184	0.77148	31.43066	9.93934	8.26786	7.63120	1.00000
8.62827	5.84752	5.02485	54.75853	-5.682	1115.96955	10.84145	28.75516	8.34856	64.30379	4.73021	8.99551	0.05517	45.96277	6.31422	7.48913	7.55038	1.00000
7.00093	-6.91806	9.05460	46.16916	106.92667	1114.29500	8.60693	3.49080	8.25135	25.93330	11.05995	9.61516	0.21435	49.31775	6.37536	7.83037	10.30085	1.00000
8.47919	44.22639	8.26886	42.88362	22.53083	1161.46682	6.58041	29.72146	9.95228	55.97359	11.95791	10.90564	0.12444	31.77490	7.27233	7.22214	8.02924	1.00000
8.09399	47.76232			-122.2054	1126.94759	11.63278	15.06738	9.03825	42.54289	7.24413	8.23284	0.05987	67.52551	6.75810	8.51808	8.32691	1.00000
8.02527	-7.54972	9.71197	26.52027	110.71639	1174.19973	7.62350	2.40777	5.69318	52.40995	10.66127	8.95288	0.41740	46.46527	9.21485	9.26505	8.03491	1.00000
6.96644	45.39402	8.07197	32.68349	9.29109	1092.48893	10.26411	5.51814	9.39499	38.47646	11.25741	9.04780	0.10418	71.58037	6.07127	8.11151	7.42480	0.00000
8.77855	-25.42778	7.90885	33.66163	-49.27306	1144.70514	8.21780	17.22554	9.61158	50.70942	7.65051	7.26203	0.08079	48.41123	9.20968	6.05094	6.68655	0.00000
6.86454	49.13645	8.35426	51.87090	8.91229	1110.24492	4.73379	12.16293	4.86508	35.32656	9.89223	8.61257	0.12163	66.71909	11.19593	9.21069	7.04079	1.00000
6.79270	54.84444	7.13633	41.21780	38.16694	1062.74703	10.42423	11.06989	8.67664		8.02348	8.35000	0.07473	60.94594	6.45852	7.60106	8.71529	1.00000
7.00161	40.93121	6.70861	40.42737	-73.89875	1107.15661	9.15629	9.23141	9.03693	56.70502	9.41413	9.58662	0.05134	49.62145	9.32561	7.13691	7.10983	0.00000
7.61032	53.5942	6.66441	54.50314	25.8191	1174.15147	8.54888	21.98884	8.69157	76.45453	7.21354	6.52118	0.05939	57.83535	8.64097	8.81412	8.49708	1.00000
9.20361	48.8449	10.12088	27.11761	17.22635	1185.35578	5.34613	16.08197	8.45137	45.14092	6.40781	7.11414	0.55270	54.37787	10.45230	10.20197	8.17019	0.00000
7.79162	43.96222	9.13624	62.76907	43.63417	1112.70072	6.35254	-0.28669	10.02643	55.22583	4.18675	4.85702	0.22916	49.54929	9.50345	9.62123	8.91025	0.00000
10.11987	-31.95224	9.61055	55.30165	115.8614	1159.28021	7.10936	3.77491	4.64854	36.10376	10.62211	9.78955	0.35305	68.75232	9.76868	6.38836	8.16775	1.00000
7.08628	21.01858	6.96003	24.52349	-101.2591	1062.77447	10.75201	22.52391	8.19482	47.88157	7.24736	8.25524	0.06944	48.24401	5.61391	6.17826	6.18354	0.00000
9.94288	25.66795	2.25207	30.54467	85.83636	1172.18933	6.44679	21.42763	8.66710	33.20879	7.86901	10.69688	0.04973	88.56991	6.14247	7.27287	8.87774	0.00000
8.72990	24.05979	7.69631	46.98378	77.40858	1124.55782	8.27319	-0.52122	10.12439	38.07576	5.97758	6.12532	0.09260	31.21681	5.66186	7.20762	8.23320	1.00000
7.86213	40.78206	11.50875	55.11916	72.34424	1062.31286	9.29193	12.23236	7.65845	53.08916	10.26131	10.47202	2.21918	36.37317	8.05788	7.80824	6.78328	1.00000
8.04848	42.7392	9.07352	12.39589	-84.62081	1116.64387	6.64242	18.16030	5.75636	50.45300	7.97442	8.64756	0.22022	67.57569	9.34287	7.08562	6.88911	1.00000
9.49571	-10.91722	6.94904	57.12203	-37.65	1150.70709	5.77494	28.39059	7.70480	22.36995	9.26603	9.39977	0.06608	51.84509	8.25990	8.32059	7.49977	1.00000
4.81569	25.13915	11.77401	67.02511	73.06784	1114.39574	7.11888	26.18524	8.40990	39.97155	7.32960	6.02574	2.85846	50.82617	8.85060	10.07661	6.56184	0.00000
8.25324	53.69786	7.88806	47.41487	-2.68758	1125.96749	8.37380	26.08806	9.00081	73.28766	9.17876	5.85110	0.10311	71.84235	6.02015	8.31035	7.69793	1.00000
7.20055	41.0051	6.95565	60.71159	-73.78458	1177.89251	9.39501	18.15724	9.57479	62.07781	6.37163	6.55551	0.05516	55.98317	6.24898	7.75862	9.79119	1.00000
9.34386	51.30001	11.92832	37.68148	13.10984	1052.92702	5.12827	16.54969	9.91939	57.86297	6.45970	5.86703	3.33782	47.89551	8.85732	8.39742	8.01219	0.00000
7.41178	17.34769	10.58994	50.64321	78.55757	1120.78984	7.80944	20.32437	8.65305	39.83780	8.95395	11.84093	0.93596	47.97127	9.12667	7.10313	7.79745	1.00000
7.62491	51.12794	10.28039	35.27286	4.21372	1077.94127	5.77231	12.41559	7.67856	52.56710	6.82219	7.05894	0.68746	49.86495	11.71678	9.19403		0.00000
7.67661	-25.42944	5.31924	69.66608	-50.00639	1052.24951	9.16245	3.31193	8.75844	60.47944	7.38900	8.65805	0.05318	40.73222	5.84192	8.18667	9.82489	0.00000
6.14674	40.87363	7.32352	51.79912	14.34085	1174.26815	4.06300	-7.12513	3.76176	51.08498	8.27708	7.68860	0.08417	48.59974	10.58712	9.14695	7.28862	1.00000
7.77777	54.39635	7.91237	76.66193	24.04142	1135.19363	6.19678	17.10605	7.41175	72.90903	9.81421	9.24544	0.07691	51.18912	8.66586		8.40258	1.00000
8.44220	41.91886	10.42582	37.00122	8.73812	1193.73248	6.30054	1.69309	7.91123	57.07956	4.15713	5.14078	0.76702	48.09691	11.01714	8.36113	8.77445	0.00000
8.63754	34.86472	7.51980	35.31071	117.55417	1107.00801	8.13963	14.88262	9.76104	65.20594	8.84100	6.74672	0.07916	44.85154	4.20326	8.29226	8.03433	1.00000
7.25753	6.03333	9.03269	48.31552	37.55	1147.97534	9.41048	31.40191	8.00638	52.48644	5.22181	4.43627	0.23644	50.42033		6.92049	6.88141	1.00000
7.64043	-1.9487	6.76392	73.08851	30.4347	1151.77863		5.00581	9.81000	48.81342	7.77689	7.85574	0.05368	53.06215	7.71286	9.04068	9.19355	0.00000
7.49909	39.08367	8.38757	24.32178	-84.50855	1163.70671	7.65566	12.09619	9.26791	68.91112	6.93218	7.44219	0.12419	50.62679	8.19010	8.09592	8.58838	0.00000
6.52648	24.96334	11.42771	52.63093	10.18003	1139.63289	9.08944	12.13926	9.74937	47.31869	9.20657	8.34719	2.01864	45.49436	4.78846	6.79001	7.78544	0.00000
7.23197	-22.45667	9.06659	49.67991	-47.53028	1096.88805	9.17589	17.83991	8.03488	38.50436	5.99490	5.18677	0.23324	52.88019	7.51073	8.95693	7.63640	1.00000
9.12361	-38.65333	7.26492	64.14692	178.00417	1126.45735	8.14365	29.74469	10.16515	40.99964	8.49263	5.12199	0.06936	45.67846	7.54999	5.94188	8.40728	1.00000
10.36127	-1.26753	7.66935	47.07806	116.82887	1187.85540	9.97740	14.39140	8.95150	50.30905	9.36918	9.81188	0.08347	37.63641	7.65401	7.46368	7.80824	0.00000
8.77391	34.06635	8.34661	53.96193	-84.67837	1143.79427	6.64316	1.08846	7.65774	30.64371	10.35140	9.43647	0.14877	47.09676	8.48227	7.25321	6.35004	1.00000
8.30884	50.23271	9.31033	34.81459	12.87117	1091.00538	6.79059		7.82580	42.64881	5.69822	6.82645	0.28376	48.02984	9.24386	8.37508	8.57041	0.00000
7.35991	-38.65333	6.68471	31.68445	178.00417	1094.72555	9.07019	25.16789	9.74412	41.98550	9.08073	8.80278	0.03671	40.08109	6.74325	9.17645	9.37720	0.00000
9.52067	49.41029	7.82245	40.26463	38.15035	1175.18771	4.32158	43.43468	5.06992		9.92767	8.37785	0.07207	44.56030	11.29076	7.98457	9.88297	1.00000
8.27503	-10.90889	6.90218	53.24499	-37.03861	1124.06345	4.83862	23.82176	8.17691	24.13482	7.64706	7.81161	0.07433	40.74601	9.25138	7.44285	9.31747	1.00000
8.27579	4.94273	6.38982	33.20752	15.87735	1144.07206	10.29407	9.72577	9.55718	52.72087	6.03909	6.99827	0.03899	36.86219	5.27612	8.81346	8.01658	1.00000
8.19807	25.80565	8.03431	35.57618	68.49143	1180.60989	5.88329	25.94419	4.90710	47.39122	9.57058	8.55142	0.10317	39.02096	9.57664	7.36606	8.07631	1.00000
9.23844	47.56494	6.02290	68.47546	31.33078	1132.93743	10.43954	5.73034	8.42153	71.38486	5.16766	7.47257	0.03357	58.19807	7.89587	9.07446	7.07006	1.00000
6.86432	48.21644	10.55012	44.39459	9.02596	1084.19943	7.17072	21.13779	9.70514	36.01986	7.47554	5.83674	0.87464	37.56340	9.78871	8.14218	7.85986	0.00000
9.39210	45.78071	8.09492	59.29349	12.84052	1071.91405	10.15446	16.25742	10.25588	47.48548	10.18731	7.38859	0.09977	41.89540	5.49459	7.23498	9.31652	0.00000
8.94447	27.09978	7.50294	33.69983	-82.45426	1139.06680	7.50411	13.19995	10.65168	47.64105	7.80457	6.14635	0.08541	36.02625	12.03313	7.28641	6.92743	0.00000
8.14698	15.58552	5.44032	58.60681	102.42587	1056.60943	9.87618	18.02764	10.92649	51.52200	7.87020	6.59346	0.04829	48.74593	5.61262	8.45744	8.94821	1.00000
8.83816	39.08367	8.62817	51.49907	-84.50855	1064.47512	5.88518	24.11438	8.76612	58.69245	5.98515	7.13102	0.14616	46.56237	11.16478	7.07561	6.40892	0.00000
8.34557	44.31771	8.71849	69.39312	9.32241	1185.18538	10.52823	33.09545	9.28592	46.67203	10.61933	9.69405	0.16512	54.82569	7.07187	9.77427	5.85892	0.00000
7.48633	-2.68333	7.27379	54.07173	33	1129.84142	10.14973	25.49150	8.39631	16.85829	3.79196	7.83186	0.06940	60.71596	4.96254	7.66008	7.82012	1.00000
8.43810	17.30858	9.68805	47.03674	97.01124	1075.67218	6.52796	21.14239	7.64098	63.93840	10.77522	9.75364	0.39322	44.52092	9.93257	8.47878	8.03387	1.00000
9.19890	27.34089	5.60506	55.55171	117.4831	1112.86579	8.92519	18.90528	10.02780	36.11900	7.02082	7.47015	0.03857	37.37463	6.96449	7.18577	8.40843	1.00000
9.65008	13.51825	4.21781	45.64455	99.95469	1144.39154	10.74594	9.31503	11.05760	59.89881	5.62681	9.06537	0.04079	67.64343	3.55803	7.89213	9.16156	1.00000
8.04140	24.41288	8.90323	80.63996	76.56719	1154.47926	6.95136	12.76803	7.67610	64.15435	8.33527	8.59492	0.20203	45.45542	8.29215	8.67012	8.78440	1.00000
7.40459	51.88333	6.45136	26.44654	8.51667	1101.99678	7.88459	21.85055	11.50096	31.61670	10.50495	8.46603	0.06548	37.02767	5.46940	5.78524	8.64288	0.00000
8.48437	37.49073	6.92551	49.15328	-2.77259	1064.17664	3.82942	26.09765	4.54203	45.61412	9.16604	7.04667	0.07266	40.20678	10.99371	7.95122	8.64643	1.00000
7.22649	-21.98333	8.67460	53.21326	16.91667	1143.78040	8.03871	20.92470	7.84491	40.99047	9.58283	9.84570	0.17431	46.24554	6.86592	9.20883	8.75766	1.00000
9.36888	50.75932	3.29077	47.80265	25.34244	1074.38594	11.45166	24.24490		60.23080	6.19700	7.63681	0.05131	71.14179	6.64933	7.05730	6.14976	1.00000
7.03890	50.75932	8.39128	30.80692	25.34244	1164.13724	8.72062	26.14465	7.90626	36.57635	4.38840	6.67916	0.13990	53.08719	6.74682	7.89079	9.97371	1.00000
7.48934	40.72586	8.33607	51.70292	8.55552	1071.41569	7.93208	10.49903	10.79566	51.58409	6.44464	6.02360	0.12065	22.41442	8.10268	9.28583	8.02690	0.00000
7.85161	50.23271	5.32877	48.25462	12.87117	1068.58853	7.08645	24.11393	10.70210	29.76449	9.88120	9.67177	0.04768	23.39609	8.27286	8.53191	6.93922	0.00000
7.93131	47.90771	7.30776	67.36203	106.88324	1090.02450	9.73451	17.47757	8.86161	49.26863	6.74892	5.69175	0.08974	49.93794	7.21671	6.38217	8.05935	1.00000
7.47568	36.24624	8.81128	63.45503	139.07204	1114.92041	10.49327	29.95192	10.63863	34.42852	9.72185	6.64739	0.17785	37.63833	7.38422	6.48377	8.36313	0.00000
6.48625	37.31309	7.54631	75.31919	40.74357	1146.89699	9.64356	-13.09704	9.35977	75.62597	9.28868	9.18817	0.10420	40.77901	8.73650	8.29357	8.60435	0.00000
8.03512	40.72586	8.50922	37.41354	8.55552	1069.51277	8.50304	17.81912	6.87334	55.81447	4.00273	6.42507	0.15256	27.67910	7.71840	8.47618	5.51610	0.00000
7.11465	21.34222	6.59818	50.57191	71.30633	1187.74291	8.79366	25.99763	10.06919	33.08637	7.64845	5.78243	0.06629	36.19639	7.38931	9.00394	8.39272	1.00000
8.14621	21.34222	5.30658	51.11419	71.30633	1187.34923	10.47252	21.36804	10.46949	25.70902	6.14753	7.30349	0.04430	50.71653	5.61529	7.06005	5.46091	1.00000
7.84041	20.88197	7.71908	37.76725	85.83334	1198.89242	9.11241		10.07999	51.85270	11.15885	9.65535	0.09195	53.24429	7.73075	8.84683	7.22187	0.00000
7.58305	19.21667	9.91534	35.99390	73.08333	1133.43568	4.59528	10.88835	9.74424	60.12990	6.76245	5.90976	0.49882	47.49935	12.81912	8.78734	8.01888	0.00000
7.76796	55.8736	6.76183	24.36714	85.4265	1058.74975	11.35085	17.89041	8.44282	56.32291	9.46596	5.40648	0.04323	35.62556	6.85940	8.40085	7.85198	1.00000
9.46895	-8.28333	9.70809	43.28983	-35.03333	1103.82629	5.41730	17.55206	6.32933	38.57044	6.23389	7.71072	0.41219	74.19927	12.98705	8.93072	8.37074	0.00000
7.22392	-8.99167	9.27174	38.69348	125.21972	1130.62842	5.65924	26.74559	6.14358	62.24773	6.81472	9.37365	0.28066	45.56047	10.44216	6.52148	7.78774	1.00000
7.47546	48.86667	4.62100	46.47935	2.08333	1103.10077	11.79883	14.57352	9.51950	67.23255	5.33844	8.27702	0.04317	37.91969	5.64560	6.07919	6.96676	1.00000
9.86379	48.28259	6.03078	34.53826	9.72749	1177.10989	7.08443	0.18225	11.67504	43.06691	10.28172	8.99228	0.03217	24.37683	6.25942	7.54809	8.58296	0.00000
9.01603	46.51872	10.17905	53.21430	86.00214	1189.06531	6.39995	23.44250	6.48772	54.02996	8.20479	8.78355	0.60963	47.92049	10.22719	8.40513	9.45373	1.00000
8.80926	35.48199	4.99836	64.25295	137.02166	1144.96908	8.49227	6.68531	9.88141	52.54493	7.98315	8.29700	0.05022	66.01794	5.32545	6.80879	9.76201	0.00000
7.60171	42.93369	6.91204	45.95210	-72.27814	1053.29512	8.69683	6.57305	10.57708	55.00104	8.45205	8.54307	0.03520	52.77865	6.22874	7.02390	7.81640	0.00000
9.14452	27.85	8.34379	37.82235	112.9	1110.71329	7.34575	27.02737	9.09212	64.37210	8.43316	8.32534	0.14488	20.59415	7.98617	7.57026	7.93211	0.00000
6.86091	-28.24	9.81048	40.39006	-48.67028	1070.59628	6.94577	16.82800	8.95985	67.11881	3.80869	4.87258	0.45810	33.17736	8.68807	6.39339	8.49878	0.00000
8.02144	40.72586	7.91212	76.03476	8.55552	1152.56239	9.68656	11.76569	9.08317	61.84608	9.78463	10.04720	0.10250	77.07748	9.80592	8.11343	8.38493	0.00000
8.06955	-22.9	8.63709	48.98496	44.53333	1061.56364	8.51662	8.67554	9.33078	53.00524	9.12791	5.68269	0.15747	79.95456	3.99756	7.87798	6.72696	1.00000
7.29207	13.8196	7.98588	54.73740	100.04427	1148.45965	8.16037	0.15973	9.01198	55.05138	8.82951	8.85291	0.11968	48.30747	7.81309	9.24893	8.17785	0.00000
7.35583	31.82539	7.61782	72.00054	72.54064	1138.71737	8.49892	7.73277	9.23453	59.86405	9.02397	5.65567	0.08184		6.35716	6.16057	7.48611	1.00000
7.90931	40.98894	5.19043	29.35681	28.67582	1169.07421		35.84218	8.73611	58.36174	5.24268	7.01467	0.04202	39.54306	8.84523	7.56030	7.19440	0.00000
8.89478	47.05	9.43351	49.07193	15.46667	1064.77426	5.30022	9.62588	6.15021	35.71502	10.20165	8.57254	0.31411	46.03197	10.70748	5.96611	8.61042	1.00000
8.68497	60.02427	6.60580	53.41391	30.28491	1158.44497	10.08830	24.35640	8.91739	53.14935	5.79448	7.21067	0.07232	68.68012	5.98562	8.15656	9.13105	1.00000
7.39985	46.32374	7.51072	54.90277	-120.00865	1184.97268	6.64627	12.20536	7.64183	64.08968	9.79149	9.03930	0.08260	55.33200	7.45007	6.73626	9.17234	1.00000
7.84676	10.15031	10.93619	27.64810	-73.9614	1178.31383	5.08564	-0.41930	10.72233	32.99554	8.93044	6.14798	1.25781	61.64605	11.61173	8.69508	7.36719	0.00000
7.84582	14.66	7.26427	68.56408	120.56528	1120.33606	9.56700	7.97987	9.46713	51.86727	9.14289	8.46305	0.07125	49.78496	8.21567	7.51715	8.32814	1.00000
9.29476	4.94273	6.56346	66.29790	15.87735	1089.77050	9.07206	24.83423	9.68132	66.66274	7.12600		0.04693	51.05483	6.54133	9.37161	7.74830	1.00000
7.39765	51.82721	7.02153	65.69415	107.60627	1198.68476	8.62095	7.72432	10.01221	36.04349	10.68740	10.23363	0.08056	49.87921	6.59682	7.50760	8.79003	0.00000
8.12135	38.17492	8.56153	43.88351	-122.2608	1112.69326	6.91649	13.82954	9.88856	36.26066	8.64697	6.22000	0.16401	52.11574	4.43585	8.05014	6.53171	1.00000
9.68259	40.53123	7.74977	62.86878	17.58522	1067.52841	9.56697	18.58293	8.16965	52.53795	5.80981	6.42651	0.09269	43.09941	6.78950	6.63496	8.72955	1.00000
8.89796	35.74788	6.01083	50.25236	-95.36969	1139.72093	10.76590	30.17948	8.87633	41.24238	8.43132	6.92145	0.05454	60.66274	5.95854	6.73827	8.27192	1.00000
8.48123	28.92694	7.23226	44.61150	78.23456	1140.76746	9.50816	-7.19136	7.60509	10.47023	7.06147	6.79948	0.05716	55.34556	7.40828	7.89082	6.48120	1.00000
7.61248	42.30865	6.47499	36.99743	-83.48216	1086.05570	8.19416	12.87579	9.80289	42.10363	6.06868	7.92536	0.05299	41.10403	5.14424	8.57333	9.22681	1.00000
9.58121	25.87972	5.06632	42.89351	-97.50417	1132.58064	8.58422	28.79979	8.60727	59.52496	8.15731	9.66166	0.02802	40.39566	7.58165	7.04769	7.53711	0.00000
7.91990	27.85	6.46755	53.59040	112.9	1074.28838	6.71226	18.06518	10.40390	79.18848	5.41164	5.48492	0.07446	76.64640	11.30149	7.71364	8.11069	0.00000
10.24006	25.49043	7.95896	66.99041	85.94001	1107.65630	10.75957	1.55083	8.71115	41.27742	6.98679	4.44326	0.11318	29.41840	6.95946	7.57368	6.50536	1.00000
6.84974	9.91861	8.44312	48.09637	-68.30472	1126.60139	6.38265	9.22342	7.46987	58.28492	9.31304	8.73728	0.14268	43.28495	8.41127	7.79860	8.76684	1.00000
7.72692	-22.45667	12.99988	54.03022	-47.53028	1100.94189	5.96292	26.04243	6.94444	64.72178	6.63182	8.52246	9.63697	53.21461	7.62075	6.70434	8.14542	0.00000
8.56847	51.12794	12.31710	29.48858	4.21372	1061.72142	2.79339	-0.25236	9.77042	62.21231	3.86555	4.74507	4.89936	56.13366	12.18535	10.27513	7.56349	0.00000
11.11568	-1.63333	6.70859	42.31854	13.58357	1122.32486	8.52621	27.48269	9.49265	56.99943	8.35089	6.28393	0.06779	41.42080	7.78250	7.49494	8.65047	1.00000
6.78256	40.65995	7.09609	42.22372	-111.99633	1162.58882	7.91559	34.22243	9.90347	20.46415	8.20472	6.52431	0.04734	44.83500	6.02126	6.93292	6.90337	1.00000
8.19647	-34.28853	3.60881	23.48850	146.05093	1102.66005	7.76991	19.30576	7.88316	67.27241	10.57799	12.25599	0.03475	49.07949	4.98696	8.76942	7.14174	0.00000
9.30582	35.72917	7.63230	48.79506	10.58082	1176.53315	8.44010	17.76106	9.43384	44.90950	7.97818	5.66230	0.06320	47.64550	6.65084	8.74634	7.02354	0.00000
8.01440	13.51825	8.42264	46.82468	99.95469	1068.17268	6.56541	25.98754	6.93096	56.52126	10.48433	8.92825	0.14469	45.13002	8.42852	8.00484	8.15508	1.00000
10.98323	16.75973	9.01382	32.27305	-93.11308	1069.27339	6.31799	21.88082	6.14119	55.10780	11.39332	9.16196	0.22870	52.88998	9.78601	7.86139	8.14767	1.00000
6.66249	22.37066	8.87461	47.21681	114.10479	1071.06559	6.39174	9.65591	9.56717	47.59411	5.77579	5.69586	0.18019	55.18796	10.48322	8.17318	8.36947	0.00000
8.87696	-38.65333	7.54995	34.30545	178.00417	1091.33242	5.10497	1.00476	8.54139	45.35311	10.18382	9.54287	0.07053	59.54058		8.56758	10.04019	1.00000
8.89488	-22.45667	9.74906	45.72782	-47.53028	1080.80506	5.41597	24.32275	3.76099	66.99016	8.50680	7.98321	0.38581	39.51339	11.95314	9.32511	6.86963	1.00000
7.27166	44.97639	10.88764	72.71513	19.61222	1062.22764	4.94996	25.61902	6.90130	36.04760	4.46887	6.87037	1.19669	39.75761	10.80522	7.81245	9.24787	0.00000
5.38340	-11.78333	5.32410	61.27294	19.91667	1174.54448	9.72121	8.60750	9.32910	40.92161	4.84701	9.29984	0.01774	20.26423	5.11066	6.15846	8.44093	1.00000
6.96019	32.44874	8.56050	34.34347	-99.73314	1160.11251	9.68928	12.13056	10.34395	30.63971	11.26671	8.61502	0.14828	25.82155	8.60555	7.71983	9.75946	0.00000
8.43408	14.64056	10.18606	23.73160	104.64992	1158.60800	8.70787	15.83251	6.72490	54.22883	11.12343	10.84122	0.61456	37.01661	8.07466	8.24383	6.22336	1.00000
10.05408	5.90702	7.07401	57.98290	116.10146	1127.84586	4.25939	26.39562	6.37724	56.57307	7.25556	9.09635	0.06372	42.75455	10.20461	6.76141	8.18464	1.00000
8.52681	-0.35817	7.82768	49.90095	42.54536	1065.12792	9.14505	21.63507	8.13725	33.53568	6.52593	7.00749	0.09327	46.57896	5.49056	7.67536	6.64880	1.00000
7.53224	34.14251	7.91876	69.86947	-118.25508	1169.31415	9.32384	19.51043	11.31391	55.58313	8.41531	6.71541	0.12956	69.23685	5.86196	7.61632	8.17591	0.00000
