NH3	NOx	CO	warning	O3	PM2.5	PM10	latitude	PRES	CFCs	longitude	TEMP	PAHs	C2H3NO5	CH4	SO2	Pb	H2CO
	5.62744	5.38761	1.00000	7.37609	5.92676	5.43272	35.48199	1186.27815	48.27377	137.02166	24.12722	6.58212	0.15218	9.54460	7.30797	60.13206	36.68637
3.77394	8.29856	6.68745	1.00000	8.44969	8.68948	7.33181	41.27194	1092.75184	45.71704	123.17306	-3.73444	7.74473	0.22583	8.48397	11.10425	33.84092	53.04746
8.07538	6.17977	6.60159	1.00000	5.16227	6.02993	5.47601	40.37528	1125.33117	52.97824	28.88222	11.54228	7.31977	0.13638	9.06149	7.13668	43.78137	28.55367
5.00839	5.03177	8.93925	0.00000	7.48386	6.07163	7.90797	-23.85972	1098.97490	65.07177	35.34722	28.61575	6.14391	0.23360	5.20884	7.36264	39.15580	17.09757
9.32907	6.79767	5.84356	0.00000	6.96588	10.18160	6.14579	52.61131	1118.86086	46.71836	13.31783	2.12560	7.18200	0.14046	8.87597	8.02796	52.75604	49.09853
8.63303	9.12108	8.05299	1.00000	8.30592	6.03307	6.90727	37.05944	1140.22350	49.38572	37.3825	12.62359	9.24446	0.12430	4.59497	10.03026	50.60849	49.07231
5.97862	9.63528	7.69348	1.00000	6.93185	8.67713	4.64377	45.39402	1183.35489	54.90466	9.29109	9.28009	7.54603	0.12326	6.09529	8.43975	35.40239	49.65440
3.41817	8.33406	8.86703	1.00000	7.02158	10.98362	6.71422	41.47892	1095.15376	55.00419	-87.45476	20.61692	8.21148	0.13121	7.41298	7.30655	78.13975	59.59996
7.42178	5.69993	8.60862	1.00000	8.81216	5.42513	7.24302	38.37255	1065.78487	50.88549	34.02537	14.16054	9.41644	0.24278	9.28335	7.62999	65.08813	22.52750
9.20226	9.30214	6.97972	0.00000	7.71968	8.77840	6.04689	39.22493	1123.75311	60.36672	42.85693	25.11174	6.84806	0.15619	7.03842	9.93501	58.75753	52.35526
5.52902	6.02710	8.19915	1.00000	8.17291	7.80925	3.70325	39.72943	1158.52140	64.85565	-104.83192	-2.67466	8.83248	0.18015	6.52435	11.03184	63.94559	34.96422
6.93864	6.05437	7.09515	0.00000	7.65040	7.68322	10.17003	42.4251	1051.97980	61.69186	-71.06616	8.08948	7.40786	1.70713	6.96415	5.83177	66.58396	51.04785
9.79391	7.20483	6.84905	1.00000	6.69159	6.98520	7.02101	34.09668	1089.59627	52.65898	-117.71978	3.58049	5.90403	0.17155	9.33955	8.98469	45.43672	42.60463
3.50407	12.77297	8.32533	1.00000	5.81948	10.69305	8.56576	41.15612	1193.82444	70.45469	1.10687	9.63684	7.15402	0.42839	6.22933	6.61933	62.36453	38.82034
7.22884	8.75182	6.78997	1.00000	7.35619	8.16087	6.09706	26.67319	1065.71747	23.85061	31.4976	8.78529	6.24158	0.10314	4.28431	8.05377	45.66624	41.86008
5.79561	5.68533	6.36635	0.00000	7.37664	5.22985	7.71342	28.90054	1195.60292	44.29884	-81.26367	25.75573	10.09283	0.21603	6.72659	5.89477	61.98479	44.77338
6.24038	6.30834	8.07409	0.00000	7.59309	6.16406	10.09881	-23.85972	1112.45693	50.21208	35.34722	23.12413	7.53161	1.65119	6.47443	6.38788	39.18564	38.51530
6.66774	6.83580	8.12255	0.00000	7.40482	5.33736	9.43810	14.62072	1121.99037	62.67473	74.83554	7.62770	7.86223	0.91113	6.55154	5.32944	59.39536	27.34650
9.75517	7.48776	8.30727	1.00000	6.90179	7.31491	5.56810	41.84364	1070.94739	36.62658	-87.71255	11.69418	8.39427	0.13161	7.10912	9.22117	39.48140	52.16462
4.84518	7.47846	8.06439	1.00000	7.72338	9.07385	5.40009	56.11281	1094.18683	57.62398	69.49015	12.22001	7.49824	0.06761	6.76513	9.18627	62.15590	43.38249
10.05064	6.17246	8.06458	1.00000	6.44420	5.55238	6.06500	40.98894	1150.18543	41.85511	28.67582	14.11939	7.10242	0.15928	8.31115	8.93189	60.81499	37.40544
6.47136	7.38419	6.55185	1.00000	7.73291	6.51411	2.73398	45.50369	1153.09279	41.39023	11.412	11.04627	7.80781	0.06695	5.45986	10.15340	63.97061	46.81691
10.97225	8.23669	6.03852	0.00000	6.68769	11.35336	6.42542	53.81667	1099.89052	46.30903	-3.05	24.74496	7.31425	0.17710	7.45252	9.95662	64.79067	30.86479
8.89329	6.26051	8.03874	1.00000	8.60313	4.99425	7.12786	50.5107	1165.36855	33.48489	18.30056	20.99181	8.64209	0.21475	11.43244	6.10087	49.86650	51.77423
7.91096	7.99943	7.84114	0.00000	8.11403	10.08278	6.63663	36.08497	1159.62838	30.47055	9.37082	19.71915	5.71928	0.17589	7.66052	8.83438	50.88102	40.28448
5.61751	3.71511	7.96963	0.00000	6.91971	5.80688	5.95430	7.62789	1148.85760	51.56871	4.74161	20.72745	7.37665	0.12757	5.50091	7.48896	71.07812	25.14236
8.06855	6.27239	7.99150	0.00000	6.67862	5.56218	9.55795	48.07667	1169.68920	25.19947	8.64409	6.69890	8.80097	0.98413	6.60611	5.26980	58.83709	47.91701
8.81553	5.56979	7.54227	1.00000	8.94593	4.61408	7.53174	51.88333	1148.12410	71.60110	8.51667	8.98896	6.41928	0.27010	6.81887	8.87796	60.09931	30.24710
5.25753	5.25359	7.39565	1.00000	7.44591	8.00013	5.61418	49.97704	1160.50384	60.21273	9.15214	17.81733	6.58194	0.12811	11.21722	9.02480	65.91029	42.38583
10.35127	9.89854	7.50346	0.00000	6.38881	10.28153	5.64185	-21.44236	1054.26291	79.02549	27.46153	6.54195	8.27519	0.13265	8.15775	9.54215	50.79825	43.89862
7.46516	10.30614	6.29623	1.00000	8.19864	8.41706	9.38499	49.13645	1075.55744	54.62240	8.91229	-1.94373	5.90202	0.84902	6.06263	7.89484	65.87920	27.72544
6.46434	7.97662	7.32837	1.00000	7.32271	7.31883	4.86335	54.58048	1058.09753	54.90544	16.86194	1.62104	7.64369	0.07159	5.65911	10.40391	61.00279	52.81436
5.16648	6.50460	7.87401	0.00000	6.34294	7.50552	11.69339	51.62907	1113.44954	48.75140	-0.74934	12.49385	8.00889	7.53506	6.35955	7.18295	75.89132	59.15659
8.90115	5.58327	7.15860	1.00000	8.45758	5.01580	6.05856	41.66394	1172.33629	48.29180	-83.55521	8.64001	5.15490		8.30584	8.63943	66.18206	
6.08180	5.28026	6.55845	0.00000	8.46947	6.87706	8.84201	22.75218	1149.15034	43.91821	72.68533	15.20011	10.61483	0.51345	6.74248	6.66870	44.67013	59.74856
8.21635	9.60995	7.12440	0.00000	6.69809	8.27894	6.70021	38.37255	1188.22711	69.46398	34.02537	6.20442	6.55829	0.12484	7.27470	9.86975	63.01252	33.13002
6.59678	5.00962	7.92270	1.00000	6.13756	6.77402	6.34209	26.32293	1133.61961	45.22018	91.00632	36.80058	7.93244	0.15412	10.56773	9.37441	50.88627	46.90420
5.19408	7.17227	8.85518	0.00000	7.89809	4.99685	8.95600	12.25282	1092.25702	65.56773	79.41727	7.98521	6.23964	0.56790	5.33654	5.53892	53.82016	49.24024
8.85694	10.55013	6.53358	0.00000	6.86613	8.47706	6.27703	48.46458	1052.64998	44.52582	9.22796	37.48146	8.32942	0.11212	7.35806	10.30450	53.91273	47.45036
5.90904	7.75149	6.72123	0.00000	7.35343	4.75543	9.64290	52.26083	1115.17488	49.54746	7.00417	25.08828	6.05675	1.03958	5.23898	5.26283	43.23214	34.15929
10.02644	10.21334	6.81564	0.00000	8.63863	6.32922	6.12248	5.27247	1112.56489	60.13537	-3.59625	14.27179	9.36542	0.15428	7.75602	9.89106	59.48770	36.27155
6.74410	8.74929	9.46244	0.00000	6.97083	6.99967	6.48413	14.46693	1181.19530	48.29238	75.92694	23.97779	7.72079	0.10138	8.03839	8.31891	63.32540	23.28495
6.42125	5.23757	7.59271	0.00000	6.09982	8.77371	10.62192	5.27247	1092.18555	40.92368	-3.59625	13.09882	6.64794	2.67576	7.43627	7.08648	41.08511	48.99297
4.58927	9.34076	8.62163	1.00000	7.54857	9.99823	7.45784	35.06544	1127.01220	70.37136	1.04945	11.74364	8.39359	0.22873	7.25886	7.72940	53.61675	44.51099
9.43752	8.85953	7.03861	0.00000	5.79592	10.18568	6.78754	34.63915	1178.64496	49.52346	-120.45794	23.73069	6.90852	0.15807	9.21410	9.66172	59.03174	59.42523
9.58779	6.30101	7.46764	1.00000	6.42928	5.88850	7.03039	12.25282	1066.32726	46.94728	79.41727	0.32663	5.55302	0.13986	8.19411	10.06774	51.09102	71.28101
4.89540	6.11998	8.11187	0.00000	9.08722	6.62268	9.07488	48.28259	1103.75765	50.04765	9.72749	19.59832	6.56480	0.63310	5.15352	6.51440	56.80984	38.49488
7.62933	6.62963	6.15554	1.00000	8.72532	7.49479	7.03546	26.32293	1140.44885	45.19247	91.00632	6.38003	7.17122	0.17000	9.68393	9.33524	55.62554	23.35504
5.92301	5.56221	7.39851	0.00000	6.41052	5.88730	7.85433	19.32889	1127.48493	57.10949	-99.32556	33.07584	7.31740	0.25780	5.92392	6.26494	56.98466	35.13586
10.48405	8.62809	7.04656	0.00000	6.95257	10.82298	6.05279	50.82709	1051.16536	70.35702	6.9747	4.17197	8.58558	0.13503		8.93904	59.89268	69.70372
10.56034	5.91397	6.42440	1.00000	8.81607	3.85207	7.41889	50.23019	1184.80705	67.19933	8.77155	29.94541	6.55354	0.17819	8.00751	8.42807	79.95900	63.29415
5.33238	8.90664	6.34353	1.00000	7.38087	8.85268	6.56801	40.53123	1097.62299	48.83187	17.58522	23.10707	8.08635	0.14151	7.09727	8.84360	71.68005	27.78848
8.68781	10.42453	8.02610	0.00000	8.23454	8.38609	5.64822	15.58552	1053.71013	51.60355	102.42587	18.25261	7.38918	0.18264	9.44992	9.16369	48.91966	55.81636
6.67107	11.86631	5.02456	0.00000	7.58117		6.74610	23.73333	1111.13745	51.39209	114.68333	19.92122	7.97936	0.16767	8.62322	9.77479	42.27578	59.36947
8.43690	4.75587	7.11759	1.00000	6.79724	4.28373	7.18414	44.92934	1055.29790	56.79584	37.99117	19.43517	7.01419	0.25429	9.56802	8.61090	68.26286	26.54791
12.71224	6.97370	7.46170	1.00000	9.23563	3.62801	7.12848	54.58048	1088.68204	65.49076	16.86194	0.25900	7.04896	0.20235	10.41181	7.10327	44.35145	58.68434
7.31743	6.89642	5.57589	1.00000	7.10739	9.90295	5.56530	54.39635	1125.07709		24.04142	-1.61496	5.30474	0.17104	11.54662	10.79745	58.30713	17.48039
6.57375	9.93529	7.56877	1.00000	6.76452	8.06250	3.51359	3.7278	1174.77281	49.61136	98.6738	23.28157	7.19326	0.13914	5.06436	7.59166	52.06667	33.51621
9.59877	7.04320	7.21588	1.00000	8.02552	6.55964	4.02239	33.43443	1087.50716	63.66068	-5.22126	2.73390	6.51480	0.09170	8.87573	6.83995	59.44730	22.20930
5.53718	7.83484	7.66600	1.00000	6.97737	9.53194	5.33992	5.27247	1066.84857	24.92587	-3.59625	10.40787	7.17766	0.11358	6.66874	7.49080	61.40053	17.10164
6.25775	7.34204	6.49176	1.00000	7.88231	7.92746	4.21813	45.47885	1171.96170	23.98101	133.42825	15.95440	9.12116	0.03426	6.53531	9.38348	61.91185	31.58597
5.84069	5.76644	7.90769	0.00000	7.72739	6.01450	8.47897	13.56667	1086.75627	75.45515	-15.6	24.52894	6.18876	0.40164	5.83759	6.31032	59.16682	30.80161
7.70546	5.42018	8.04812	0.00000	5.33269	6.89033	8.71658	41.82143	1178.28658	51.41795	41.77921	11.07156	5.35419	0.47256	7.55320	5.69559	53.97081	23.51202
6.83321	10.03578	5.48173	1.00000	8.71858	7.39278	6.61199	24.28859	1065.86608	60.52917	116.11768	18.11937	7.62499	0.11952	5.61705	9.68884	42.13788	36.85504
6.82751	8.24367	8.41158	0.00000	9.39515	6.14002	5.90049	29.21399	1061.49298	70.49508	78.95693	14.36078	7.83712	0.11993	9.99537	7.94420	53.40150	24.41104
6.44492	9.79637	7.90310	1.00000	7.97620	8.05165	7.20339	49.68369	1150.70112	48.11463	8.61839	20.90135	7.87069	0.13063	5.59665	8.66222	63.15454	61.52517
10.30906	9.06350	6.79376	0.00000	7.53161	9.00553	4.95460	-7.81667	1126.34694	70.33610	112.01667	15.75834	5.33009	0.09709	9.87986	8.19981	70.91331	42.54500
5.93949	9.45622	6.29164	1.00000	5.90575	7.66930	8.07838	38.68712	1135.79794	63.05705	-4.10734	1.53650	7.71172	0.28038	6.31960	10.43122	38.46790	42.27352
11.03424	5.95653	7.78237	1.00000	6.11915	4.28808	4.76983	27.0174	1145.71856	52.44637	49.62251	21.81384	8.93020	0.13477	8.24082	8.35161	52.48873	48.55092
7.22567	7.61624	7.13620	0.00000	7.84327	6.58773	9.64340	20.14298	1187.55442	61.54577	-77.43532	30.60544	6.40524	1.01415	7.92102	4.24232	58.85376	49.97740
7.57275	4.82549	6.60095	1.00000	6.90757	5.95603	6.26932	37.05944	1152.18326	54.46790	37.3825	-3.27701	6.67777	0.15773	10.15451	9.16768	55.06892	21.98449
6.20569	6.83692	7.71828	1.00000	8.62943	10.16460	5.63356	40.82232	1113.59616	52.43617	-74.15987	7.59316	7.68799	0.11599	5.57777	6.75763	42.66739	29.22260
8.17094	5.26063	6.96432	0.00000	6.03882	6.51850	8.64589	-20.87306	1149.29088	51.62385	-48.29694		7.47748	0.49644	7.74581	5.48865	69.11961	41.60453
9.65719	7.56676	6.81536	0.00000	6.22233	7.16860	5.96524	18.51957	1111.96304	66.78769	73.85535	17.06405	7.94177	0.09140	7.57098	8.99293	35.45686	52.13570
6.43498	3.85181	6.31709	1.00000	7.46942	7.09460	3.41370	51.40148	1115.26159	75.25181	-1.32471	15.89495	7.36854	0.11991	5.56049	11.50917	45.95830	44.01574
6.15003	5.53853	7.09067	0.00000	7.00407	5.77470	7.70835	6.03333	1154.58886	50.11712	37.55	25.53003	7.84021	0.21848	6.88427	6.16170	61.04856	48.57807
7.73236	9.66649	9.30701	1.00000	6.92485	7.55529	6.18132	-10.91111	1106.17929	35.80316	-37.07167	-3.53116	8.07916	0.13702	5.31359	9.12255	77.95804	28.10059
4.16339	10.31430	6.57872	1.00000	7.03304	8.75163	3.75967	34.25	1192.75410	56.74172	135.31667	11.44158	8.98000	0.00021	7.07929	8.75897	77.20479	40.21290
5.41077	6.58503	6.65383	1.00000	6.19762	10.12498	7.85279	42.7	1052.02270	38.52601	27.25	8.32268	7.70370	0.27479	5.83408	7.75723	55.54617	20.14583
5.88651	11.41529	6.07228	1.00000	6.67978	8.71127	5.29382	-1.6	1075.08495	46.02317	103.61667	3.57673	9.29990	0.11364	4.98643	7.02682	50.54613	50.94341
11.29011	10.05875	8.05869	0.00000	9.02538	9.51347	5.40763	41.48199	1064.48595	79.34288	-81.79819	18.51846	6.86839	0.15480	8.75651	9.58422	43.01500	51.09175
7.24854	4.53564	7.34885	1.00000	7.06189	6.21345	2.85077	50.23019	1053.64405	24.98918	8.77155	28.49534	7.15214	0.12451	9.33482	8.53007	64.71049	43.20355
6.40074	4.49107	8.03022	0.00000	6.20118	7.62157	8.89893	3.11988	1120.72357	65.52068	35.59642	14.20705	7.04530	0.59870	6.34712	7.38099	61.82467	33.13334
4.15532	3.54153	8.18165	0.00000	6.28265	6.74863	6.31883	30.5427	1127.75825	48.84581	-97.54667	30.68991	9.06952	0.19504	4.92319	8.32132	43.78415	45.54622
9.29169	10.62561	7.55581	0.00000	6.84233	9.53029	6.21241	38.58894	1163.72781	56.74741	-89.99038	37.42252	8.23346	0.10512	8.89089	9.85899	69.19676	51.76751
6.52385	10.32078	7.45189	1.00000	7.77922	8.23214	6.93913	36.64852	1108.32795	59.54668	51.49621	36.62633	6.58262	0.22231	6.02772	8.12646	64.72635	56.68457
5.43093	8.17709	8.03694	0.00000	8.11793	8.09056	6.74498	13.56667	1051.43230	45.50677	-15.6	3.84059	5.73573	0.11640	9.39614	6.88713	50.26839	35.28825
8.21076	7.94052	7.32165	1.00000	7.48553	7.57500	2.85535	44.59445	1128.72998	55.28538	11.04979	-1.68304	6.46493	0.14987	4.32183	7.78375	46.75045	31.39105
8.51263	6.41048	8.41115	1.00000	7.49687	4.63046	8.59390	35.815	1193.97850	42.79141	139.6853	1.62040	5.18653	0.50235	7.89923	6.50795	65.98170	41.02295
8.19913	7.84355	6.17562	0.00000	8.02924	7.24587	5.73889	64.5635	1137.97112	56.80773	39.8302	-1.56375	6.51728	0.09277	9.03404	7.91729	43.48189	44.74808
5.92462	8.16457	6.89940	1.00000	8.39235	8.43846	5.37978	48.43174	1074.93153	68.28604	17.8031	6.42052	6.14218	0.10431	5.74859	8.87639	78.18930	26.96782
8.12484	8.94949	8.70404	1.00000	6.73524	8.29402	3.33766	9.89206	1146.12055	40.48329	43.38531	10.40648	6.76592	0.11545	5.17978	6.80029	54.32438	52.51549
9.98640	7.05415	6.82728	1.00000	7.49391	6.95160	5.75007	41.82143	1169.64996	65.76516	41.77921	1.50667	9.01584	0.09946	7.34542	9.95895	51.69372	59.89656
5.86512	4.31434	8.42882	0.00000	7.75597	6.37114	7.98513	49.13645	1152.21301	46.58381	8.91229	13.25776	8.74739	0.29066	5.74135	7.31251	38.15372	36.07111
4.01617	5.47400	7.94330	0.00000	8.04242	5.52979	6.10594	37.1759	1120.53491	47.77235	128.9889	22.53187	5.62849	0.15223	5.81313	6.62447	63.60495	42.58855
6.58379	8.05126	6.66851	0.00000	7.97713	8.06207	6.24632	36.81667	1107.74234	71.94729	117.81667	14.62469	9.05638	0.18681	9.50822	8.25687	82.90104	60.51233
10.17045	4.60632	10.23936	1.00000	6.90495	3.22784	6.38396	51.82721	1198.02574	50.90464	107.60627	18.82714	7.59877	0.14749	8.09409	9.14960	57.78245	31.48015
8.96316	7.56962	10.71237	1.00000	6.94278	7.93301	5.74148	18.00747	1192.86871	43.45740	-76.78319	-1.08131	9.63367	0.11453	10.61605	7.45056	52.69904	51.44933
7.50940	7.12828	7.61866	0.00000	7.72204	9.14281	14.29058	42.4251	1145.54154	57.65445	-71.06616	17.46969	7.69247	100.00000	6.92277	6.35906	51.27652	56.66267
8.04827		7.96409	0.00000	7.86097	8.38813	5.70559	56.56317	1083.80352	31.50006	-2.58736	26.56496	6.19119	0.11575	9.98021	7.55349	33.00796	27.32309
12.42605	5.98382	5.34855	1.00000	8.69943	3.32168	7.36329	48.43174	1149.88948	66.87980	17.8031	12.43323	5.17305	0.23475	9.68501	9.20028	58.53450	45.21997
7.81981	4.75958	7.48366	1.00000	6.94896	7.09324	3.40535	33.78333	1062.53823	52.75537	114.51667	28.62603	7.02120	0.07738	8.46351	10.98705	59.03304	39.98113
10.06382	6.80670	6.80511	1.00000	9.96794	5.11721	7.61096	3.7278	1077.11910	47.87874	98.6738	14.81868	6.96746	0.22463	6.11115	9.04606	31.82308	49.95716
4.75416	4.84056	7.54986	0.00000	6.20448	4.60432	6.34828	45.73333	1125.63275	49.74907	4.91667	14.19393	8.94178	0.13746	4.88334	7.07481	38.20835	17.65785
8.59354	6.81980	6.30753	1.00000	8.47612	7.16041	6.49729	34.25	1198.37497	56.42011	135.31667	14.14639	6.71540	0.10991	7.51044	9.22455	56.96413	22.54328
8.00275	10.72960	6.11910	0.00000	5.88911	8.71047	6.01022	-8.99167	1149.97572	61.40369	125.21972	10.80816	7.00574	0.17630	9.32069	9.08173	76.51481	32.71098
5.31398	8.76406	7.94797	1.00000	7.72517	8.52493	7.21589	52.26083	1071.21138	47.12239	7.00417	20.64510	6.35698	0.24556	6.14192	9.05141	29.72436	43.48822
9.40268	7.32026	5.36264	1.00000	6.68303	6.69163	6.66234	-7.60361	1093.77245	36.09517	37.00438	16.04980	7.18133	0.11727	7.19882	8.74385	76.38488	41.80617
8.76729	8.74667	5.74609	0.00000	8.23581	10.26173	6.04220	47.76232	1107.83119	69.67455	-122.2054	8.11402	8.07678	0.09447	6.82720	9.02497	65.19565	33.91458
9.09036	6.55791	9.62749	1.00000	7.75565	5.96455	7.74106	27.0174	1119.29191	58.11248	49.62251	13.19144	6.73642	0.17907	11.27313	7.23110	79.20767	50.53238
7.17680	8.59533	7.23629	1.00000	7.23564	7.82597	8.69710	9.58126	1063.22443	44.79698	8.2926	-4.68608	5.71479	0.46875	5.90698	10.40325	54.47899	37.17186
12.50457	5.15795	6.94118	1.00000	7.20070	2.36966	7.54310	4.73245	1131.94250	61.43889	-74.26419	4.44798	6.82341	0.20916	7.77925	10.35786	50.94966	37.82081
8.68476	5.42095	8.08010	1.00000	8.47926	5.23990	6.10183	35.48199	1094.75422	52.38619	137.02166	20.41794	7.95713	0.13639	7.80600	9.11531	70.05962	41.24827
11.99361	9.81539	7.95211	0.00000	7.76993	7.51970	5.69658	44.92934	1176.98056	55.69623	37.99117	14.38748	5.88429	0.11349	7.64013	10.24724	63.83146	56.57048
5.07012	5.69951	7.64022	1.00000	8.89156	8.50738	6.51286	3.27833	1052.35963	67.83346	32.88667	8.62378	7.34755	0.14985	11.02725	9.40429	32.17602	43.41023
8.54870	9.69994	6.81874	0.00000	4.96325	7.27457	6.07307	37.30553	1160.13963	43.66638	120.82747	8.34146	7.03791	0.20565	7.61806	9.71626	48.69147	38.51571
6.53386	6.37035	8.65102	0.00000	6.23781	6.07370	10.83247	52.14	1060.13844	44.77389	5.58472	-12.30322	8.17098	3.23515	6.13254	6.36084	44.31721	62.98531
8.29428	8.13568	6.57918	1.00000	6.94044	7.30325	7.59847	41.41204	1139.49764	67.03788	2.18247	13.31953	5.82309	0.21274	5.41563	9.85448	33.52706	55.65463
11.77719	5.60746	5.99022	1.00000	7.51206	5.00002	3.86011	50.56149	1054.63748	60.78727	4.69889	10.62622	7.87300	0.11416	8.79971	10.27384	33.31879	50.30309
6.08747	10.44367	6.21171	1.00000	7.36231	8.49122	3.67766	7.62789	1196.91861	62.57860	4.74161	24.60938	7.50073	0.11462	5.45702	6.88550	48.36238	49.09022
5.63849	4.52124	5.87377	1.00000	8.70113	6.89284	6.80357	44.22639	1161.68722	31.20783	22.53083	2.61590	6.72304	0.16370	4.95808	6.76826	69.44638	45.97661
10.84316	4.77184	7.35820	1.00000	8.11967	2.52009	6.49717	46.32374	1133.71721	54.49228	-120.00865	13.77079	8.01324	0.13234	8.99973	8.56869	22.75080	37.68043
10.31368	7.23731	9.18868	1.00000	7.37815	7.74563	5.91955	22.19303	1127.76140	69.26722	88.18466	1.89683	6.62846	0.13177	8.38996	10.61718	55.68905	40.40137
5.28415	3.92019	8.84338	0.00000	7.19745	5.26632	5.43595	-2.90055	1162.87567	38.85647	-79.00453	17.19293	8.39810	0.11676	5.85800	7.20753	46.63348	47.18882
7.27867	5.36161	7.42711	0.00000	7.15200	5.69487	7.42747	30.75545	1160.93684	70.35226	20.22625	15.04002	7.77075	0.20576	6.08729	5.58612	42.15383	57.69985
2.70129	7.71287	7.78805	1.00000	8.94096	12.54952	7.29056	37.08819	1079.91986	32.37496	-8.2503	15.10577	8.89541	0.17093	8.25906	6.37714	73.15704	50.76027
6.14247	9.40421	8.08427	0.00000	6.39848	9.80477	6.70742	30.81383	1094.85974	46.11932	75.16878	15.80194	8.62216	0.12161	9.73564	7.54338	61.55988	57.98858
4.75330	6.86922	8.64129	0.00000	8.21569	3.66380	8.08338	53.37596	1115.84424	33.09838	51.3452	21.93092	9.33021	0.33850	5.04471	5.90418	57.00572	57.86154
7.08400	5.74904	5.17697	1.00000	7.91816	7.07510	5.23989	49.07866	1120.88753	19.08325	30.96755	-4.03352	8.42103	0.13667	8.69924	9.40070	58.10626	56.69613
10.14243	6.54727	7.31126	1.00000	7.96572	5.31920	7.13446	34.31	1054.21722	55.05142	-2.16	31.72655	8.48711	0.25046	7.79727	9.35261	54.43760	74.70055
6.94407	4.32931	7.45585	0.00000	6.84538	7.43646	6.64446	0.76755	1109.87970	43.56586	24.43973	12.78167	9.71958	0.16390	7.44422	6.00801	61.01721	43.19612
6.74270	8.72677	5.68014	0.00000	8.66852	7.82043	6.75806	22.83957	1110.54433	54.15813	91.84128	33.63101	7.01105	0.14769	7.89724	8.40125	29.37003	36.35003
8.18209	7.34020	7.74563	1.00000	7.09613	7.70858	6.98591	48.98693	1169.67157	62.35815	2.44892	11.68556	5.90198	0.14080	5.50783	9.39465	59.51396	58.21034
5.09320	4.85766	6.38594	1.00000	7.66678	7.30403	6.60406	21.01858	1171.03563	52.28251	-101.2591	-0.37671	7.61624	0.12367	10.58309	9.03574	62.23596	43.51768
11.96003	9.79153	6.91511	0.00000	7.06327	8.28118	5.39421	37.16911	1165.67746	53.54628	10.03478	14.21299	7.56052	0.11710	7.37580	10.11356	53.82885	63.78830
5.28994	5.13883	7.26244	0.00000	6.97298	6.50502	7.94787	-7.54972	1114.08721	34.74456	110.71639	3.31275	6.93670	0.24532	6.01814	6.91379	77.98294	51.93484
4.82357	10.13300	8.31190	1.00000	7.69430	10.18901	6.77313	48.98693	1163.78591	55.31963	2.44892	12.74523	5.66668	0.13898	6.38597	7.13800	64.02412	43.83901
7.15634	6.80057	6.53858	0.00000	5.91478	3.95712	7.29435	-22.97056	1152.57150	45.70628	-46.99583	16.51112	7.86437	0.22934	5.90962	4.34910	57.20149	40.89002
8.92776	6.37423	7.96481	0.00000	7.71776	6.55710	10.17087	53.94313	1184.13855	36.99132	10.30215	0.79381	6.65811	1.76492	6.86067	4.92057	26.93015	62.26755
5.72861	5.37614	8.73622	0.00000	7.81656	7.04523	10.53455	12.18441	1149.99252	48.42134	18.69303	15.23987	8.25449	2.47098	4.69190	7.77225	70.88764	36.16650
1.76106	10.69450	5.54299	1.00000	7.74003	11.33039	5.41418	48.43174	1195.80043	57.25073	17.8031	10.82868	5.25039	0.07348	7.62937	6.40626	43.20500	36.92744
5.60787	4.46451	6.44432	1.00000	7.25028	5.00171	8.72084	3.8801	1081.93052	46.60686	-77.03116	20.37938	7.19036	0.44642	7.87724	8.98848	58.84095	44.82959
8.95388	6.47734	7.40648	1.00000	8.11316	7.08962	4.78584	39.59611	1140.46288	43.56991	27.02444	9.86778	8.74445	0.06491	8.78714	8.79746	29.49320	65.93739
