H2CO	TEMP	CH4	PM2.5	warning	PRES	C2H3NO5	SO2	NH3	longitude	O3	PM10	latitude	Pb	CO	CFCs	PAHs	NOx
75.05066	15.66887	10.99440	9.41126	1.00000	1093.32904	0.09252	8.53264	9.17097	67.84222	10.09189	9.77216	40.11583	70.05476	10.12558	45.24980	8.57410	7.49910
61.79798	29.16425		9.55006	1.00000	1136.60949	0.02942	8.91954	9.76667	-38.94722	7.85061	8.48879	-15.675	51.61115	7.53218	54.46819	11.17823	7.71472
50.50263	35.81091	11.84221	11.04913	1.00000	1175.90560	0.05386	9.35458	9.05568	-76.70944	9.46804	9.25011	-11.94306	39.18595	8.12044	52.89475	9.35442	9.33894
55.40045	19.20030	9.25759	10.34137	1.00000	1176.34968	0.03924	7.28484	8.75637	106.92667	8.92806	8.81947	-6.91806	58.14064	11.95961	44.52565	12.36211	9.94762
60.07687	24.07616	12.17378	10.52708	1.00000	1061.98462	0.02174	7.82058	9.62311	-122.39168	7.37785	7.68411	40.58654	60.30475	7.52739	81.54292	11.29682	8.79152
55.35400	18.09909	10.53598	11.29468	0.00000	1063.44829	0.01914	9.06450	9.33164	-74.07764	8.80612	7.67584	40.72816	49.34724	7.40391	36.51264	11.95509	9.80864
58.93709	9.19188	10.05219	6.39138	0.00000	1093.77168	0.04168	9.00147	10.27291	-4.83076	10.48759	8.88947	39.96348	38.72129	8.27079	28.73064	10.52565	12.22519
59.13284	-0.28824	13.04420	9.43478	1.00000	1094.40788	0.21473	9.29056	8.18100	73.66633	7.21729	10.68538	25.92493	56.56202	7.29889	81.23701	9.06556	9.37751
41.95000	40.62385	12.70119	11.83664	1.00000	1199.55373	0.07163	9.69969	9.15777	-67.33122	8.95462	9.55186	10.22677	41.75234	9.31340	60.92278	8.18612	8.38472
47.97629	15.12842	10.79814	9.79700	0.00000	1080.01961	0.03404	10.47481	9.47394	-117.70755	11.73941	8.66101	33.52253	34.28420	7.52771	70.18096	11.32518	9.02062
57.97486	15.66408	8.95531	6.03947	0.00000	1175.31960	0.08587	11.04711	8.28543	109.3243	5.33318	9.67386	-7.0981	63.34518	8.50610	56.60565	9.00735	7.84111
34.10329	17.44256	9.90828	10.34308	1.00000	1101.54970	0.23101	10.13888	7.15795	-75.87877	11.20857	10.75261	5.6561	55.52074	10.44642	49.02864	12.27274	8.26681
	15.38196	14.19757	7.27398	0.00000	1096.31569	7.68992	7.62663	8.24192	119.58627	10.79413	14.27911	23.5654	40.83131	11.43424	51.32237	6.73878	8.64069
47.48620	6.83951	9.88035	9.85148	0.00000	1072.48094	0.00479	10.39677	9.03909	5.51978	10.93490	4.20811	51.44889	46.17649	2.57740	30.82186	10.55269	8.30542
53.74501	15.50577	9.55735	8.65376	0.00000	1127.62223	0.10518	7.15682	8.79835	124.84472	6.59141	9.95075	10.13361	46.60990	10.82409	53.72519	9.34185	8.24228
60.83210	20.45018	11.20149	10.08043	1.00000	1155.58832	0.13992	8.25367	6.98155	152.70493	10.30373	10.22514	-25.54073	63.51790	9.73747	32.03287	9.47086	9.47579
73.70056	20.04494	9.57928	8.84546	1.00000	1057.14383	0.09094	9.68755	8.34667	10.03988	10.06331	9.76865	53.6052	52.82871	10.11423	62.99313	12.54819	9.01018
75.58905	28.47337	10.70951	8.84504	1.00000	1142.69136	0.02032	8.40845	8.62245	-40.7475	9.23886	7.87977	-4.16694	60.94722	11.52133	51.62775	11.91874	11.33800
55.38295	28.39434	9.71486	9.61621	1.00000	1192.55201	0.16192	10.03550	7.11130	-84.67837	10.01376	10.38425	34.06635	29.05554	10.11116	41.60555	11.16625	10.92364
67.65499	22.71180	12.05641	11.31388	1.00000	1192.48804	0.01573		9.27378	-74.95472	6.21749	7.94444	10.98778	40.30256	8.81759	23.40355	8.50235	10.46201
77.16866	21.05539	10.42497	11.05916	1.00000	1103.20229	0.40323	8.85887	11.63823	-1.48119	10.67945	11.30152	53.0233	81.17195	10.30444	63.70008	9.73673	8.49657
49.79181	-0.31372	10.31655	12.89521	0.00000	1160.60807	0.00906	9.41698	9.29013	-88.42814	8.81921	5.52371	42.16808	47.73310	6.41880	41.78993	11.01202	9.48630
52.39689	6.98070	12.87506	7.23757	0.00000	1153.34840	7.28619	8.92949	8.47113	-86.19903	7.31641	14.22589	11.84962	53.24175	10.19309	58.53453	9.61746	9.41199
67.97589	11.22868	9.55399	9.21323	0.00000	1082.54206	0.00823	9.59275	9.43242	-73.95097	9.70926	5.94462	40.72371	52.78609	5.43045	35.33530	9.60101	9.44160
79.72125	11.69171	11.07825	12.25401	1.00000	1158.37892	0.48651	8.38577	9.92380	9.0027	11.31014	11.50637	11.86064	30.65315	10.42720	41.75269	10.85175	8.50900
61.61460	19.07786	13.33837	11.67978	1.00000	1100.88944	0.01521	9.39713	8.08915	-80.08199	7.02330	7.66237	35.88264	74.31827	8.04421	58.34561	7.73573	7.94548
31.60944	25.02927	10.13658	10.66903	1.00000	1143.68132	0.02519	8.10408	9.72808	4.85668	7.90035	8.11780	36.27462	63.12155	8.43241	63.52525	9.78536	9.04534
59.98236	27.20439	8.60808	8.70160	1.00000	1154.25069	0.47563	8.80261	8.97562	-91.58045	11.88264	11.47865	41.6764	60.57799	10.20453	70.04385	8.94544	9.07202
70.06649	15.30051	9.68940	10.94048	1.00000	1065.65415	0.15202	7.73080	9.09028	44.02488	9.04688	10.33398	32.61603	50.15245	10.42831	25.23427	9.31691	8.46389
64.50054	12.76851	11.85396	9.21408	1.00000	1114.86523	0.10650	9.49723	9.64025	-1.99421	10.19136	9.90610	51.35084	51.10653	6.00737	59.60912	11.57797	8.46640
66.39266	21.73813	10.61515	10.01012	1.00000	1131.74447	0.01287	8.40573	9.08858	-72.27814	5.84000	7.27817	42.93369	43.14046	7.42086	33.64346	10.43566	7.41489
56.03297	32.28091	10.86321	13.14392	0.00000	1195.63956	0.03947	8.66103	10.12713	100.04427	8.22480	8.77837	13.8196	68.04088	10.03380	51.40327	10.70942	8.79404
47.27771	16.94163	9.80570	11.60038	1.00000	1074.73987	0.01846	8.87204	9.99996	115.04814	11.20920	7.93302	30.24706	60.67591	9.11959	69.13777	12.47847	8.50908
61.90868	32.01110	10.67512	9.15267	1.00000	1132.47128	0.05556	9.52174	10.56350	-122.39168	8.97056	9.24797	40.58654	49.26665	9.33271	65.28088	10.33336	8.62871
47.26606	19.46554	11.99503	7.77380	0.00000	1168.71989	0.22660	8.67509	8.56028	33.34864	11.85302	10.74746	46.75451	68.28849	13.09321	52.12390	5.72934	7.45486
62.49061	31.27818	8.46355	12.90650	1.00000	1164.28766	2.21375	10.21742	10.62084	-96.67834	10.63397	13.03314	34.77453	67.71662	9.62822	42.03780	11.82636	8.96730
47.12658	11.59593	13.10168	10.78497	1.00000	1162.10981	0.02464	9.56345	8.63333	-0.33525	9.24822	8.20419	53.7446	48.83675	7.58540	70.97442	10.75342	9.49804
59.50347	9.24449	7.58815	8.53994	1.00000	1172.15084	0.03369	9.85453	9.21506	78.25795	5.90503	8.57248	9.82564	32.11860	7.44483	51.61899	10.70008	8.84659
58.89667	7.19285	10.19196	10.85646	0.00000	1189.92493	0.07280	9.71393	8.75239	-91.06177	10.21651	9.57141	33.41012	41.10953	9.92812	42.91190	8.46742	11.49247
32.83901	12.50572	10.17072	11.63910	0.00000	1053.16441	0.01418	8.70363	8.54563	27.18052	9.37388	7.26575	39.12074	51.72033	8.74514	42.64950	8.57028	9.29606
74.57790	6.83136	11.77261	11.25243	0.00000	1073.47344	0.32240	7.51712	7.02636	65.93249	10.92018	11.07151	36.21544	66.16509	9.90933	74.47725	10.90850	10.00844
69.02361	24.13727	11.25396	13.38339	0.00000	1190.01487	0.01986	8.54069	9.72007	138.31667	11.25148	8.06590	36.65	51.78433	8.40022	65.63032	9.16356	9.34510
39.62009	17.63604	12.25847	8.87893	1.00000	1142.33548	0.11000	10.05086	9.85765	75.35927	6.62635	9.95662	12.04161	74.80098	6.40828	35.93477	9.19839	10.57716
24.61185	17.84105	11.06940	11.40429	1.00000	1155.92333	0.11543	9.41582	9.60336	15.07041	10.38744	9.99422	37.49223	29.75183	12.06180	60.25153	9.19476	9.29180
40.01459	10.34252	10.47559	9.80415	0.00000	1122.77185	0.00924	8.88448	9.90072	33.34864	9.81948	6.53996	46.75451	53.05406	5.20689	62.74302	10.28455	9.82420
51.07817	30.91515	10.85647	6.96494	0.00000	1065.48963	0.07844	8.90127	7.05878	25.34244	9.58349	9.63866	50.75932	50.98724	10.99347	36.49481	5.31399	10.07035
53.07529	22.31459	12.43034	12.15955	1.00000	1077.39535	0.13275		9.35832	8.63333	10.09007	10.15836	52.2	28.02169	11.19326	70.87086	10.80650	8.73696
77.51175	14.75269	9.42056	6.67515	0.00000	1132.96510	0.03016	8.72037	10.95832	-95.36969	6.86124	8.39336	35.74788	62.34486	10.04229	38.12770	6.89657	7.90568
66.83138		8.35709	10.39663	1.00000	1112.33265	0.01632	7.79381	9.00711	-1.98956	6.92091	7.62159	5.30383	63.57656	8.93231	40.22529	10.46560	8.00143
71.52888	-7.17387	9.61165	7.32557	0.00000	1151.51179	0.06269	8.05928	10.06164	-87.45476	6.39307	9.41998	41.47892	63.23246	10.16491	38.70651	8.68765	7.29071
55.72905	3.68286	12.21573	11.72678	1.00000	1059.93685	0.02904	8.55819	9.61783	101.44167	10.89856	8.53785	0.51667	49.10814	8.21161	73.51643	10.28458	8.89433
43.76778	18.13131	11.11168	8.73562	0.00000	1188.51599	0.03361	10.15586	10.86070	17.58522	10.23311	8.52233	40.53123	66.20405	11.60770	48.52849	10.90828	9.42624
75.41539	11.31092	12.35646	11.77581	1.00000	1120.25861	0.00969	7.69510	7.78217	4.92235	6.07724	7.04829	7.65649	46.44758	9.25467	64.45307	9.23857	8.14472
53.22768	12.25760	10.53892	10.70537	1.00000	1115.79248	0.19436	9.16639	10.59798	103.6032	9.79477	10.56051	1.6561	51.17879	10.24216	32.15832	10.56917	8.14906
59.20920	11.56176	11.79037	13.35645	1.00000	1183.56604	0.01243	10.02347	8.29468	33.72798	8.26881	6.98128	53.53395	29.94659	10.75767	54.25320	8.48055	8.98993
35.32956	14.98415	10.61916	12.04402	0.00000	1052.79520	0.01571	10.73155	10.09927	123.17306	10.02743	7.47664	41.27194	42.88646	8.22775	22.79104	10.71125	9.32750
44.32650	7.50319	11.10302	8.23700	0.00000	1067.48516	0.35446	10.06711	8.26947	-61.4867	7.62242	11.19330	-31.25033	35.62353	10.65664	33.26724	8.31282	9.48292
41.61115	24.60908	11.47302	10.45263	1.00000	1192.58857	0.07499	8.40573	10.59898	75.06583	10.57073	9.58509	32.17629	45.88413	10.93944	95.05195	10.31814	8.18850
54.12566	20.50358	9.68585	8.81297	1.00000	1091.90226	0.22876	7.85324	11.40680	17.22635	11.67546	10.71678	48.8449	62.87169	10.63017	48.25189	10.00072	7.82467
39.56790	10.61484	11.13345	10.29873	1.00000	1166.11857	0.40704	9.72877	9.14279	-117.54866	12.38829	11.32296	33.93113	59.61129	10.54792	68.68379	10.89248	9.50038
42.53681	7.51146	11.68730	11.17623	0.00000	1190.47486	0.02251	9.34974	8.61970	137.4	11.49716	8.24979	34.81667	37.30838	6.92135	69.89468	9.56747	8.82304
62.45945	28.48347	10.68610	10.21415	0.00000	1191.89069	0.01390	8.44312	8.49985	-118.10583	9.87199	7.52536	34.09611	61.79478	6.71403	42.49528	10.93497	8.40836
23.55053	24.30622	10.38739	10.44884	1.00000	1063.57783	0.03197	10.15851	7.10409	5.58472	7.91922	8.47101	52.14	59.58203	7.84161	57.28421	8.98935	8.85387
27.36824	16.82543	11.13000	11.19270	0.00000	1157.00151	0.01404	9.70268	9.74783	68.21204	11.09649	7.63164	27.55898	39.67888	7.37221	53.41278	11.29656	9.33407
60.25145	29.73040	11.01492	9.13778	0.00000	1172.51486	1.17022	10.26302	7.71235	33.34864	7.14558	12.39018	46.75451	38.32197	10.47282	62.09130	9.86621	8.12524
34.73130	10.70952	11.82900	9.53918	1.00000	1121.05029	0.02088	9.28590	9.20707	-87.88754	8.79786	7.92811	41.15376	37.86402	11.09302	49.67393	9.68021	8.27570
49.60093	23.38719	9.51533	9.96623	1.00000	1152.62448	0.01300	9.53934	7.76749	3.39467	8.65329	7.27428	6.45407	42.48659	6.41993	43.16311	10.08146	8.69761
53.53436	22.96869	11.31012	6.46004	0.00000	1066.24996	0.33596	8.78503	8.39265	-121.74052	7.31388	11.13520	38.54491	65.18199	9.63402	50.83374	7.59159	8.35411
49.73874	28.26563	9.50833	8.93853	1.00000	1138.47437	0.04816	9.44607	11.21294	70.91106	9.89323	9.11471	29.38242	54.67670	6.55729	39.30060	12.54135	7.41936
61.50924	3.17179	10.84667	12.69210	1.00000	1100.27604	0.01326	10.19524	10.00773	75.92694	9.44823	6.31703	14.46693	53.12906	9.18763	72.34205	9.80921	7.39913
62.17602	19.75014	12.31638	9.61770	0.00000	1054.43671	1.38048	7.63286	9.43336	5.58472	9.97914	12.55815	52.14	56.29925	12.19370	45.47271	8.25135	8.05318
79.99285	27.73547	9.76554	11.03828	1.00000	1129.05201	0.00473	9.74823	9.02525	-91.58045	7.84672	5.80778	41.6764	60.84840	7.72195	44.08191	11.59636	8.66650
45.79136	22.38736	9.30667	9.91037	1.00000	1181.64837	0.27199	8.92090	9.95379	-52.67056	8.71342	10.91080	-26.22861	71.84374	9.00587	43.83355	9.57318	10.92422
56.95106	15.53354	9.82904	10.98831	0.00000	1086.05896	0.01143	9.08146	8.82490	46.10925	10.80396	6.71187	43.35071		8.45270	21.39838	9.16490	8.66955
65.72492	21.88759	10.61425	12.73201	1.00000	1086.63465	0.59807	8.23223	8.78753	20.91361	12.08361	11.70727	41.92361	40.78120	12.44174	61.08499	9.85689	9.31895
56.46175	32.66859	10.15010	8.16292	0.00000	1127.33846	0.01397	8.94577	9.13347	-0.91979	9.48717	7.45166	51.42708	53.85023	6.67112	38.69639	10.70562	9.95493
63.95314	31.17548	10.68398	10.23539	0.00000	1115.26096	0.02986	10.94582	8.67504	33	10.96900	8.57847	-2.68333	53.13268	7.90517	41.22651	10.31756	9.83442
50.64759	21.83035	8.34831	8.14585	0.00000	1128.04100	0.04195	8.28573	8.53047	43.63417	6.18534	8.78899	43.96222	58.62419	9.04185	70.39305	8.01874	8.86286
65.98556	19.00484	9.06985	8.93079	0.00000	1052.35369	0.02342	8.79305	9.46089	-1.325	8.20337	8.21044	38.47917	50.86290	9.90987	33.24950	6.28980	8.31723
43.81163	18.30054	10.01363	10.58814	1.00000	1078.48829	0.00978	7.19040	8.85587	4.92235	5.08452	6.50640	7.65649	46.22953	8.58952	51.13011	10.46660	10.16106
41.67603	28.46330	12.66725	12.11874	1.00000	1072.34854	0.12256	9.51467	8.49437	-82.42491	11.02479	10.06979	42.97086	51.09582	11.44587	47.64572	9.71530	10.47080
50.24739	6.55015	8.36684	11.75084	1.00000	1152.86313	0.23000	9.78378	7.79599	-0.33525	9.38982	10.74896	53.7446	63.74903	12.10690	39.40892	10.87228	7.66034
51.62828	3.87348	8.47918	8.71952	1.00000	1082.56593	0.12158	9.38189	10.97327	137.23333	9.42689	10.07646	35.8	68.69458	9.96487	68.22510	10.40338	9.55117
57.00636	-2.78775	11.55567	10.68073	1.00000	1199.21224	0.00824	8.70731	7.53175	-118.03917	8.16899	6.24117	33.95015	67.15642	7.55522	25.93554	13.23509	10.24662
67.17150	8.46872	9.54908	10.63866	0.00000	1084.47554	0.10308	8.99989	8.36444	38.28402	8.93536	9.93278	34.5624	60.12280	11.78475	51.78822	8.40990	8.74723
76.08896	11.82172	8.46791	11.35418	1.00000	1194.83387	0.00792	9.54657	9.42867	4.21372	9.38108	6.95682	51.12794	57.03771	8.16092	28.86473	9.60903	9.17409
45.46874	17.92422	10.50832	11.28453	0.00000	1081.28880	0.01096	7.71367	9.38311	24.99798	8.08264	6.48068	-8.73508	60.28081	6.41870	35.21267	9.42015	8.03186
46.53498	11.63648	11.79275	11.28850	0.00000	1136.98979	0.09255	10.17012	8.80718	6.76111	8.65570	9.83246	53.16167	42.11546	9.20185	42.12145	7.94326	8.37641
63.08300	19.36666	10.08231	9.07514	1.00000	1179.34513	0.06492	10.01416	8.95842	46.5813	9.50274	9.40693	54.8421	73.94750	10.35732	41.09831	9.38287	10.14522
44.91100	10.85804	12.32285	8.29314	0.00000	1072.60493	4.34588	8.27350	7.78607	-117.23991	7.97613	13.70794	47.64995	44.54847	10.18483	59.05366	9.15591	9.27218
66.37440	26.73505	11.62691	8.51558	1.00000	1181.10729	0.02266	11.24361	8.19629	124.84472	8.95826	8.16935	10.13361	41.45263	10.29278	60.39692	8.76334	8.50328
43.90780	30.47920	11.91931	10.09613	0.00000	1085.87988	0.40132	7.83709	9.84106	75.92694	12.35248	11.30932	14.46693	68.03759	8.74719	50.31785	11.23346	7.50836
67.68803	-3.42758	10.44399	5.97726	0.00000	1068.49490	0.19097	9.48334	8.89429	11.04979	7.25385	10.58647	44.59445	31.37510	9.20740	38.52710	7.50028	8.68050
67.17751	21.28213	6.68323	7.26782	0.00000	1134.99152	0.01134	9.11808	8.39851	9.15013	4.34281	7.08420	13.70727	62.28847	8.01784	41.97839	8.57005	7.90673
57.99597	24.30770	11.95791	10.42869	0.00000	1058.38870	0.24452	10.69788	10.01459	-117.79394	12.82170	10.79546	33.76446	70.04734	7.57281	51.76881	11.44745	7.52813
35.51121	34.01150	9.40547	12.18109	1.00000	1086.93452	4.63445	8.46156	9.23790	28.67582	12.98638	13.77217	40.98894	56.10247	10.31537	50.39164	8.99697	10.52515
60.06278	10.97765	11.45859	11.67873	0.00000	1176.65469	0.03199	8.12335	9.37641	53.47103	11.01336	8.60079	54.48147	59.03016	5.99501	57.35501	11.12696	9.64415
36.87007	33.33420	10.10474	9.84243	1.00000	1198.31809	0.08088	9.63414	9.58606	59.6	8.76412	9.58789	47.83333	41.11597	9.95193	61.17886	11.81064	8.11216
86.87865	35.23065	12.65582	10.84930	1.00000	1097.47294	0.06455	11.46627	8.54544	-13.2356	9.45006	9.40611	8.48714	59.82476	8.05641	56.42759	10.45473	6.80849
62.76049	35.00244	9.53927	10.22158	0.00000	1158.11575		9.04584	6.54030	135.31667	9.84142	5.59768	34.25	52.10971	8.59923	49.01395	11.19760	9.04434
44.43208	23.56457	9.67765	9.26453	0.00000	1182.80797	0.01931	9.74929	8.50867	36.25361	10.39645	8.12885	47.48444	33.76188	10.25020	61.27615	10.66022	7.83514
37.81330	24.07382	13.78984	13.90626	1.00000	1195.69849	0.00983	8.70084	11.07094	118.53333	8.54489	6.49745	27.92333	46.91957	10.05541	66.83129	8.59009	8.79464
55.45832	13.14206	7.83687	8.98037	1.00000	1117.83734	0.07765	9.33171	9.30898	9.20427	9.48202	9.58068	48.49144	61.34040	6.90502	39.03080	11.77203	10.59539
38.00089	21.41389	11.17446	11.15180	0.00000	1141.04225	0.01909	9.05629	8.97617	74.4818	9.11624	7.98185	30.21121	36.00100	6.14594	42.24551	11.03834	8.93006
52.73471	5.05262	10.51859	12.73146	1.00000	1051.80479	0.20962	9.47796	7.61229	-6.90656	9.19894	10.64504	33.92866	55.57712	10.83243	43.67076	12.76614	7.63175
46.07636	24.76039	13.28774	11.19907	1.00000	1116.35026	0.09175	10.63264	9.31012	38.2739	11.33206	9.80537	46.7055	85.94072	10.50504	42.67071	11.01064	8.14724
45.31532	-6.27447	11.14461	11.36576	0.00000	1163.67042	0.01468	8.42044	10.45926	-48.59278	10.21646	7.13824	-23.7975	47.27470	5.18139	68.45789	12.02620	9.44382
43.31982	16.64440	10.84656	11.01489	1.00000	1165.44638	0.02146	7.52643	9.60298	-72.27814	8.30534	7.98794	42.93369	36.05143	8.42501	32.38659	10.37948	8.46977
51.59250	1.76477	9.78990	8.82469	1.00000	1198.60652	0.08400	7.08805	8.55926	43.67663	9.55305	9.68018	53.53041	46.28933	5.95392	68.24161	10.30161	10.00213
49.65690	23.29949	6.90969	8.92865	1.00000	1094.72851	0.00901	8.96238	9.30955	-52.35558	6.01278	6.35336	-14.66463	42.00812	7.22988	71.17805	13.05500	9.43148
54.64394	19.34783	9.62880	7.01302	1.00000	1163.89793	0.10575	10.82818	10.14630	28.67582	6.20495	9.94867	40.98894	54.96339	5.80766	52.82519	12.30300	8.80191
57.65935	3.63612	10.61310	8.74970	0.00000	1175.76217	0.13018	9.46031	10.12565	38.07083	8.67925	10.20117	54.90083	65.94311	12.27590	39.89007	8.33577	9.50784
67.26487	23.67818	11.38521	15.56389	1.00000	1084.84740	43.64836	9.58490	8.55414	25.8191		16.01636	53.5942	57.73179	12.00680	41.16760	13.33683	10.75864
44.67844	12.86540	7.37280	10.00827	1.00000	1176.78520	1.04815	8.79992	8.70751	97.01124	10.48193	12.28214	17.30858	53.85838	9.62672	62.16322	10.70386	
50.29878	27.43929	8.28145	7.89686	0.00000	1123.36571	0.01322	10.43065	10.84167	31.33078	7.84863	6.96393	47.56494	51.95284	9.75739	46.67454	5.61683	9.39267
53.21653	5.15997	14.74441	14.34774	1.00000	1184.23212	0.01914	9.39728	9.05137	-39.25	11.30880	7.84805	-12.91667	56.95983	10.90655	66.30441	10.31391	8.04781
49.56162	13.71312	8.62939	9.82594	1.00000	1130.93510	0.00559	9.71146	9.83668	-104.83192	5.70007	6.18094	39.72943	75.90304	7.88800	38.94923	11.73046	9.88644
58.26673	17.55141	12.41531	8.46547	1.00000	1187.76845	0.04795	9.32486	7.81585	-0.32247	10.10780	9.10159	50.82882	38.88098	8.37943	42.74640	9.02260	8.22210
35.31798	16.27399	13.42976	14.96435	1.00000	1107.51686	0.70655	8.43035	9.02529	38.15035	10.80368	11.88816	49.41029	48.69553	11.37500	57.59756	13.42010	9.15597
43.88093	11.34023	12.26288	8.99643	0.00000	1127.56940	2.39545	8.71941	9.79806	44.53333	8.34109	13.11193	-22.9	56.65452	10.37026	52.78484	8.70960	8.87961
56.55994	19.63532	11.02580	8.70828	0.00000	1063.85463	0.02418	10.72493	8.22797	-3.05814	10.72833	8.34494	53.00974	79.35824	5.47827	64.92907	11.78862	8.26839
58.53532	18.98872	9.26514	8.91084	1.00000	1189.63998	0.00380	9.29607	9.05401	-42.98194	7.53106	5.01893	-22.53722	50.83141	5.13997	58.75337	14.31685	10.13664
29.29857	17.53608	9.96851	10.57562	0.00000	1086.37199	0.00721	10.40611	10.07778	136.13108	9.25241	6.50031	34.75856	55.89760	5.94887	74.67490	10.38608	9.94843
47.66103	18.60702	9.71949	10.27603	0.00000	1191.64908	0.01310	8.08333	10.76088	-70.20749	10.88877	7.41604	8.62261	55.67233	7.57362	21.36097	10.74910	9.33009
71.84820	1.95164	10.56388	10.78767	1.00000	1150.37936	0.11085	8.17553	8.85564	91.00632	8.65486	9.95902	26.32293	48.99980	9.29373	53.20512	11.07581	10.26089
39.31016	18.37521	9.70447	8.45020	1.00000	1084.97885	0.07617	9.34072	10.97058	136.61667	5.83459	9.51604	36.53333	64.04759	7.17726	25.03251	10.31949	8.81424
52.55093	15.86933	7.60433	7.72641	0.00000	1114.02743	0.01678	8.70462	8.18999	75.92694	5.49033	7.65356	14.46693	74.63386	7.82843	39.46556	7.51557	10.68912
50.12404	6.48560	10.65334	8.83371	0.00000	1159.50816	0.11175	9.25302	8.57976	30.2049	9.26645	9.97637	55.1904	55.60298	12.47474	52.82899	7.72291	8.60791
36.58162	0.58268	3.62435	8.03383	1.00000	1072.51242	0.01764	8.40927	8.88482	107.60627	3.96393	7.51045	51.82721	33.69579	8.42810	38.88473	11.55286	9.92527
69.20764	11.83729	8.65284	8.32938	0.00000	1063.83740	0.05648	10.50739	10.83673	-73.95097	6.92711	9.25917	40.72371	41.86882	9.54614	61.58868	8.16354	6.41552
49.22492	-2.99089	14.15231	12.01616	1.00000	1081.10147	0.01886	9.81369	11.04069	-40.7475	8.54285	7.73771	-4.16694	53.24064	8.09920	31.99921	8.68918	
61.71006	23.23599	11.20792	12.67878	1.00000	1070.86009	0.01491	8.54300	8.69050	31.3237	9.64112	7.29429	52.4089	73.18731	9.41918	25.51829	9.58442	8.58607
40.70646	-1.82259	11.42826	10.96886	1.00000	1194.54961	0.58908	8.69278	8.24413	-38.94722	12.48756	11.70846	-15.675	49.90265	10.29315	48.35342	10.68117	9.84133
51.12972	5.81818	12.83874	10.90660	1.00000	1131.03401	0.15616	8.98289	9.99234	12.53463	11.44295	10.31611	55.67938	63.07572	11.01327	49.26215	7.33011	7.78867
49.65394	13.22386	11.89447	9.80762	1.00000	1193.49652	0.04631	9.07643	9.32041	-72.09391	10.52864	8.89485	18.65297	55.92921	11.29323	34.55585	11.30757	9.88099
50.52296	21.82942	10.06954	10.41563	0.00000	1093.57998	0.01267		8.37441	-79.62098	8.38080	7.42223	9.15093	53.33236	9.74452	69.37553	9.47587	8.84473
58.08714	22.57313	12.17552	13.71413	1.00000	1077.76729	2.30569	8.63584	9.07337	-123.02621	13.15782	13.07385	44.99012	63.67973	11.75277	71.25768	10.05401	9.62644
50.24866	15.22957	12.44501	11.12482	1.00000	1128.63556	0.08943	9.56357	10.50867	-82.4017	9.86043	9.77200	23.0072	54.96353		40.12751	9.43102	10.04667
