NOx	O3	PAHs	longitude	H2CO	CFCs	PM2.5	PM10	Pb	CO	warning	NH3	PRES	latitude	SO2	C2H3NO5	CH4	TEMP
8.64328	7.15402	6.32917	150.99292	54.28407	39.31820	10.10110	5.10481	36.20880	7.34802	1.00000	5.65768	1137.19518	-33.75881	8.92894	0.11782	6.16210	16.12483
8.06835	8.28534	8.45898	3.39467	34.56562	66.78540	8.38658	5.34944	58.93943	7.70342	1.00000	9.20145	1191.00942	6.45407	9.30496	0.40466	4.35495	16.04164
6.02983	10.83845	6.74636	78.15794	72.70858	29.29731	7.56551	7.39977	75.16096	7.36251	0.00000	6.79464	1102.68150	12.1277	6.37932	0.66287	5.20654	18.68764
7.26701	7.51286	8.57738	-74.96933	58.80465	65.29966	8.74011	7.68824	43.54338	6.94795	1.00000	7.79711	1050.95240	39.71734	7.10097	0.69837	7.76231	17.40184
8.00218	7.02913	5.72900	-97.90308	37.29353	64.39716	5.27906	8.89478	61.57823	6.13045	0.00000	6.89388	1167.28639	31.12406	6.13178	1.66153	10.12410	22.66640
8.11783	9.59787	5.76594	7.973	76.87160	40.48602	7.80233	6.05668	34.71126	7.81155	0.00000	7.01832	1150.54760	51.168	9.76008	0.48603	9.17816	33.84963
4.87634	8.53941	4.58915	-70.6996	73.21260	44.04397	9.41853	5.37472	50.18803		0.00000	8.07127	1153.77498	-33.59217	7.26683	0.23794	6.45137	6.60616
6.87100	6.47699	6.24701	-7.32097	62.51589	56.56960	8.87887	6.39353	66.50078	6.26300	1.00000	8.45838	1195.43624	41.1053	6.12205	0.24080	6.37592	25.58080
7.11744	5.33909	8.62327	10.03478	36.53745	41.95404	6.14762	9.00070	57.12289	7.83917	1.00000	7.56729	1165.03133	37.16911	6.35921	1.59928	8.33847	13.26460
5.82984	8.99643	6.29466	-119.0376	51.73988	46.52405	8.39893	7.04466	52.96524	6.20403	0.00000	6.66338	1078.97209	34.21639	9.82535	0.44373	9.29641	7.78019
7.89616	5.23491	8.63784	72.54566	61.27777	81.12944	9.49944	9.80429	59.84921	8.88114	1.00000	8.02407	1111.77595	29.69221	5.91508	3.45693	9.10651	22.04466
5.65356	7.83180	6.29645	-82.42491	43.70826	63.21808	5.29341	9.20335	62.61445	6.35572	0.00000	6.73867	1178.87030	42.97086	6.58034	1.94972	9.22538	5.85571
8.58086	8.64734	7.33037	24.95034	57.38992	53.04546	6.46276	7.05561		5.66363	1.00000	5.24681	1154.34883	60.18427	3.66691	0.35717	8.69320	35.83688
7.24910	5.54401	10.42405	-1.05366	47.16174	59.68267	8.09000	10.98664	38.59384	9.57562	1.00000	9.04932	1140.86999	43.71032	4.71883	10.25132	11.24193	11.77152
7.91512	6.94363	7.10189	-104.83192	60.39809	64.97271	7.48803	5.01129	68.11933	8.49617	1.00000	7.37764	1191.62239	39.72943	8.17300	0.27082	5.53776	18.60371
6.66829	7.93791	6.35507	85.83636	40.07113	42.64400	8.33041	4.48633	55.25913	6.78642	0.00000	5.75901	1055.68366	25.66795	6.41737	0.22636	10.17631	14.36801
5.76197	5.65600	8.31746	7.36027	58.83740	58.09768	8.24374	8.39231	54.36702	6.27797	1.00000	7.56278	1181.44818	51.20219	5.97808	0.91253	8.41161	19.62041
6.55587	9.54633	8.97857	-42.19667	52.89669	74.28815	9.89961	7.64716	63.72478	7.61258	1.00000	8.14488	1189.21606	-21.41222	8.47497	0.72904	7.16160	9.88919
8.32557	8.07864	6.88085	105.75635	46.19541	51.74188	8.67137	7.51565	45.83444	7.54336	0.00000	7.14406	1195.40105	10.29085	7.94197	0.48488	9.66170	23.36734
9.21415	10.03011	6.23121	-121.75689	41.98813	66.49865	8.19994	6.27109	56.36708	5.01414	0.00000	5.69675	1195.80709	36.91023	4.99445	0.33333	5.36174	20.26292
6.84085	9.01517	8.92944	-122.24092	57.19769	59.62453	8.56884	6.67407	52.47717	6.98508	1.00000	7.48516	1094.86738	47.4943	8.64690	0.47449	5.61768	-5.40954
6.54695	8.19478	8.65742	-91.73625	16.59121	58.16713	5.77984	6.71706	64.48216	5.78922	0.00000	7.68037	1157.53677	35.25064	6.45603	0.28524	8.64876	19.14080
7.32947	8.80865	3.91843	46.58333	55.74031	72.63395	8.65769	5.34793	22.94401	6.24143	0.00000	8.12775	1069.51024	-21.15	10.05096	0.27916	8.02553	11.04351
5.40950	4.04086	8.89474	9.85	49.07728	51.65361	9.02052	8.39420	49.93705	7.32824	1.00000	7.02606	1154.13136	53.63333	5.40231	1.09185	11.35771	21.10652
6.59506	8.25837	5.51359	-97.50417	36.28036	57.80783	6.05109	9.59356	41.49259	5.92209	0.00000	6.33071	1115.92161	25.87972	7.00746	2.87133	10.29769	3.56269
6.95977	9.21322	6.64303	6.10237	40.71069	55.10175	6.89963	8.80756	48.52410	8.51423	0.00000	7.59075	1123.58977	46.18396	7.10926	1.50006	8.69249	-1.98829
6.27307	7.21993	7.53039	3.47717	50.01595	46.86241	8.87167	5.79495	43.64925	6.60094	1.00000	6.01734	1068.68623	36.76639	7.14113	0.35869	5.98264	32.82127
8.02650	8.05855	5.23442	13.28702	50.81060		9.93359	6.13798	50.41045	6.35661	0.00000	8.24033	1059.20480	52.4581	8.54027	0.46031	7.11892	12.59865
7.63340	7.85510	8.86916	72.34424	41.17514	41.10646	10.23349	8.54763	55.21887	5.97432	1.00000	6.60714	1139.60167	40.78206	6.29805	1.03110	7.57607	14.35205
4.70818	3.86887	7.04949	38.15035	14.06749	72.70876	9.02492	9.27075	66.53627	6.64009	1.00000	7.28018	1161.16089	49.41029	6.55014	2.22699	8.51443	22.41857
7.29010	7.92328	7.20174	14.43865	60.69717	33.07648	9.15613	4.39153	71.55211	7.22439	1.00000	6.08062	1066.35668	40.87329	9.87258	0.41315	10.90539	28.55253
7.48089	4.47960	8.23872	-8.2194	60.16268	36.90337	7.03240	10.00581	63.84665	7.25961	1.00000	6.88723	1081.03590	43.48961	6.00732	3.97732	8.32834	8.65968
7.05507	6.78159	8.97080	-79.2663	49.03791	49.01998	9.27208	9.87101	58.43683	8.97550	1.00000	5.69581	1181.45058	43.86682	5.55247	3.59335	7.47827	-5.90006
8.48750	8.74029	8.65203	-77.02303	76.96054	63.60990	9.57590	6.35923	74.16924	7.66639	1.00000	9.32647	1121.12514	38.70734	8.38810	0.43529	4.78874	20.50763
6.64564	10.69047	7.83198	-89.64066	42.98244	57.61129	6.67587	6.49522	35.28736	6.76995	0.00000	9.32224	1069.03425	40.56754	10.07393	0.40725	10.78585	25.68085
7.36760	6.60522	7.25843	-97.50417	36.62583	62.85177	10.74142	6.39207	60.37176	7.96713	0.00000	6.30148	1156.98501	25.87972	8.88099	0.46049	9.38448	8.88709
6.77489	5.60669	9.15356	74.3092	37.86636	28.50919	8.73434	9.09170	62.98882	7.33408	1.00000	8.56861	1115.75285	33.37526	5.72350	1.80675	9.57625	12.61320
7.16208	8.87958	6.50335	2.31889	38.37217	44.03891	8.94661	5.03841	38.16530	6.58116	0.00000	6.57090	1137.15192	35.21222	8.23802	0.29645	8.46917	5.62228
8.36225	6.20653	6.91097	-67.15407	54.78035	46.82324	4.41962	7.52695	57.34507	7.83716	0.00000	5.14950	1059.32609	18.42745	4.16135	0.47766	11.50701	13.05740
7.89506	6.63355	9.54899	105.75635	33.77436	29.71628	9.21220	10.14082	57.30170	7.67060	1.00000	7.95865	1144.28179	10.29085	5.72100	4.42759	8.45258	21.19383
9.57962	8.04735	6.75311	71.57118	25.35072	33.77334	4.86495	10.75121	36.34872	7.60285	0.00000	7.07905	1197.18365	32.87533	7.56382	8.29842	10.95294	15.24793
7.60550	10.33405	8.25337	10.30215	54.39631	54.32030	10.58409	8.07362	52.16044	7.63901	1.00000	8.10609	1116.02909	53.94313	9.67170	0.77444	5.15650	19.50569
7.44128	7.21956	5.63306	-76.72803	60.08742	39.29112	10.98549	5.59320	77.49000	6.48600	0.00000	7.44957	1194.66998	39.32288	6.09925	0.31403	5.98164	23.02844
7.46791	8.45005	9.22018	114.51667	31.96098	79.87167	8.27753	5.12242	59.27428	7.84102	1.00000	6.39680	1190.32683	33.78333	9.59780	0.30749	6.92844	28.94943
7.93792	5.56936	8.81203	48.26258	71.55291	63.18884	8.93463	8.75349	41.83498	9.10260	1.00000	6.98981	1146.93015	33.86419	6.17405	1.33968	9.59708	8.77730
7.95475	9.45008	3.14491	47.1192	45.06145	43.45175	7.84953	7.64371	50.88567	8.16473	0.00000	7.66489	1096.32307	42.819	7.53526	0.72188	6.28000	14.27455
7.18613	6.94013	4.85217	4.86667	53.87301	44.42386	5.13313	8.60849	52.85065	7.82278	0.00000	9.15806	1068.67932	45.51667	6.60915	1.07679	10.29967	14.72748
8.23301	8.54259	4.92848	-75.87877	50.63858	34.27533	5.96656	9.05352	52.56698	7.48686	0.00000	7.78887	1147.99653	5.6561	6.52607	1.82859	8.64681	4.96848
7.87467	8.22017	8.61135	9.22796	38.88816	42.78850	12.38724	8.83822	50.71676	7.53647	1.00000	8.20888	1066.62963	48.46458	6.84631	1.32544	8.25568	32.48040
7.14702	8.34663	6.57391	73.66633	53.94219	59.24088	7.45206	7.01181	39.31813	8.34053	0.00000	7.62840	1122.30778	25.92493	4.73331	0.53893	9.30696	16.86019
5.83491	9.18275	8.41760	38.15035	43.36560	36.25642	8.76245	7.04818	47.64948	8.33789	1.00000	8.00470	1161.81355	49.41029	8.83926	0.33383	5.37286	18.11596
5.55065	10.76417	9.61943	145.18333	39.96080	36.28144	9.83627	7.58242	52.40996	8.89846	1.00000	8.46121	1193.62431	-37.9	9.90491	0.66917	5.60670	5.10266
8.25654	8.63452	9.91552	-82.42491	36.81283	39.79237	8.23061	4.84277	59.62727	9.18656	1.00000	8.15291	1091.75211	42.97086	9.16488	0.20587	7.58902	13.86781
10.08866	3.62458	7.60665	-97.90308	41.01261	76.30453	7.40080	7.22851	63.09721	8.46332	1.00000	6.73657	1172.19552	31.12406	6.98185	0.51154	9.96214	18.48329
6.54095	7.81386	7.24252	101.18445	62.43765	46.16099	8.99892	6.64306	60.07547	8.28267	1.00000	7.34738	1101.91100	13.44581	7.87449	0.60816	5.40593	2.70326
7.76428	8.09861	6.14013	-58.38341	43.72738	48.62944	6.26907	8.47071	34.94763	8.02766	0.00000	9.34960	1101.62656	-34.64966	5.81670	1.07429	9.80825	18.40070
7.60419	10.79607	7.84603	-73.81669	45.86924	61.73587	6.61056	4.83832	60.87690	7.76690	0.00000	6.68143	1128.52588	45.44868	12.54487	0.32116	12.18472	20.86793
7.56011	5.22826	8.36513	-63.13414	49.56259	48.63428	8.91937	7.98789	54.33316	10.06109	1.00000	8.37436	1158.19249	46.23899	6.46119	0.67310	9.33225	-16.41105
7.51971	8.20188	6.52508	-122.86705	56.18241	78.48346	7.74149	6.62948	55.37568	7.66041	0.00000	7.02809	1196.81326	45.49428	9.42722	0.51131	4.73198	24.52584
7.64675	7.42838	6.95019	5.2875	35.07648	20.57911	12.52991	6.70554	68.90941	7.30995	1.00000	8.76316	1144.17555	51.65333	7.40443	0.47376	7.25286	18.35287
5.96024	7.81470	10.15401	-120.43572	77.51290	61.02142	8.54876	10.31280	44.06920	7.79972	1.00000	6.23386	1114.54192	34.95303	5.33527	5.54176	9.16209	20.85507
8.22728	7.99465	4.53886	9.29109	37.05917	46.18735	9.11701	5.71260	56.76868	7.85038	0.00000	8.07759	1122.41666	45.39402	6.77671	0.20307	7.49638	35.94725
5.76497	10.85136	10.87660	-2.98884	59.23491	39.82756	9.45640	6.99885	58.05934	5.36610	1.00000	7.83948	1083.99714	43.32686	9.92392	0.49418	7.10892	31.94040
10.19191	9.60025	9.60667	-82.35176	34.42930	38.86784	10.80345	7.51636	74.66236	7.63514	1.00000	7.89599	1186.89593	27.71809	7.28461	0.61705	7.02914	40.83738
8.44679	9.98822	5.64655	-50.19556	50.25186	37.02764	6.74518	7.42300	63.98707	9.02777	0.00000	7.03558	1172.93498	-19.72806	5.84818	0.61367	6.21939	24.32373
5.85045	8.72847	9.24676	-2.16	37.57830	37.83106	10.20312	6.50146	49.20380	6.88639	1.00000	5.10584	1198.14658	34.31	7.07265	0.39460	7.27494	23.74423
6.48082	11.17112	11.00164	2.12213	34.96383	48.65937	10.66262	7.57540	57.77243	7.86432	1.00000	7.96870	1198.91493	48.8222	9.26366	0.59049	7.87928	38.98780
6.74995	9.14046	9.74809	-74.15987	62.56182	35.93863	9.20507	5.55090	39.45866	8.45988	1.00000	6.73034	1113.60252	40.82232	9.01622	0.26576	5.92770	11.86077
7.25778	5.39976	7.71317	13.63617	51.44229	73.13061	9.02894	6.84290	58.09384	8.06380	1.00000	5.81875	1149.91321	50.50301	6.71414	0.39986	8.19672	2.71835
7.75294	5.16522	9.23271	33	46.64045	73.34662	8.46715	9.62522	54.32642	8.80346	1.00000	9.52350	1073.32080	-2.68333	5.32598	2.98508	9.30100	22.40409
7.02671	7.25449	7.96930	-73.75335	38.16059	36.17906	9.14189	5.00424	51.50790	8.63093	1.00000	7.25599	1083.98501	45.4473	7.82479	0.28640	4.24678	10.67866
7.42236	7.55149	7.47747	-86.99666	35.18462	60.78590	8.62035	5.83404	37.47964	6.69207	1.00000	6.98232	1082.62625	33.45122	8.03266	0.27823	5.13391	38.41647
6.98522	10.94639	4.09283	123.89071	52.73330	70.13014	6.40475	8.58115	42.65334	6.65713	0.00000	7.94113	1180.59939	10.31672	6.86802	1.27721	4.30580	18.48161
7.55946	8.12410	8.42648	-1.47217	64.86693	37.63145	7.58515	7.56812	51.51983	5.94425	1.00000	7.03582	1130.07178	53.46506	6.81906	0.46735	6.64358	1.87623
7.82880	7.44516	8.21906	12.87117	54.75402	59.27515	8.85050	8.97776	67.69106	8.99618	1.00000	8.32386	1067.57567	50.23271	6.76493	1.66531	7.73664	
6.53584	7.24752	9.76052	-7.95	65.03425	54.43999	8.49871	10.00582	55.74608	8.97175	1.00000	8.16191	1120.13361	53.43333	5.22335	4.17857	8.88257	28.09182
8.86958		5.49020	65.93249	55.34223	55.44056	8.36545	6.63290	42.35848	8.30580	0.00000	6.22543	1135.21148	36.21544	7.33932	0.29920	8.08750	0.49973
7.96307	7.78357	7.65988	-99.73314	41.60746	56.73417	6.22036	6.58848	43.90132	7.23679	1.00000	7.67871	1082.26722	32.44874	5.71399	0.45939	7.99707	16.69914
8.18840	8.78356	7.94248	-84.50855	59.55354	44.54405	5.45669	7.57496	33.11286	7.53606	0.00000	7.94765	1127.86603	39.08367	6.93363	0.70656	6.62309	24.70308
7.80206	11.14508	10.63059	24.14662	56.71287	55.09490	9.85156	5.93828	42.26791	8.24360	1.00000	5.78238	1112.53940	65.84811	11.91552	0.26892	3.50033	17.53485
5.18331	9.37620	9.72334	-117.70755	62.94121	41.11604	8.24320	4.99157	60.72734	4.79341	0.00000	7.38273	1075.44089	33.52253	10.66623	0.14014	4.82344	21.70029
6.44056	5.59358	9.24206	2.45012	55.55697	49.92963	7.62694	8.62255	45.34715	7.14798	1.00000	6.82062	1132.74014	48.90982	5.45344	1.28287	9.49168	-3.64606
8.31363	6.30801	6.73988	6.26667	59.41849	65.34880	7.65881	5.67578	70.11076	9.86201	1.00000	7.51743	1181.12749	51.21667	6.46383	0.14053	7.08132	19.64726
6.53502	8.01041	8.04703	-75.23266	60.10281	21.67302	9.42301	5.99665	45.60185	6.67197	1.00000	6.56478	1092.58056	43.1009	7.86163	0.42770	6.25645	31.06379
6.64774	4.69673	9.57122	142.45778	56.53719	44.04205	7.33542	8.32074	35.36437	8.73055	1.00000	8.91515	1191.22315	44.35056	4.96068	1.00562	10.76850	29.01838
7.23926	8.16829	4.86266	133.42825	34.92988	39.23264	9.63259	5.48400	45.97500	6.90404	0.00000	7.10745	1086.15323	45.47885	8.25615	0.23154	7.20174	12.52437
6.24098	9.84169	5.37074	-91.77127	72.34698	62.66684	7.63387	6.06658	50.24212	6.03565	0.00000	8.61302	1074.93096	37.95143	8.23995	0.13709	8.18626	5.82176
7.07500	10.15450	6.45624	13.29371	14.27901	67.72780	6.46764	10.81313	29.19768	6.63251	0.00000	6.61205	1098.27050	52.53048	8.31976	8.86196	8.15027	6.33014
7.43687	8.46716	6.09502	-116.97725	65.23779	37.11549	9.57454	5.36670	55.15964	9.45482	0.00000	7.16326	1097.94988	33.92946	9.95050	0.20230	8.49420	16.05928
8.86521	8.61682	5.68542	75.06583	35.11530	55.07058	5.14100	9.22328	49.40365	6.87463	0.00000	8.18616	1195.44126	32.17629	6.26234	2.11386	8.30231	17.54494
8.27102	8.69320	9.93907	28.28489	32.87988	66.27161	9.42721	9.20811	66.86526	8.46915	1.00000	7.22955	1156.03592	48.15659	5.57542	2.00271	8.41571	-11.11926
8.64699	8.58181	10.44864	6.8625	64.01497	60.77856	6.74689	9.39929	53.89506	7.54873	1.00000	8.24549	1056.82068	51.47805	5.73217	2.17889	8.07900	1.77591
5.97984	11.09085	7.33089	-60.93173	40.39061	23.57396	5.88651	10.70006	73.74525	8.75034	0.00000	6.64166	1167.88682	-31.4488	6.91119	7.86566	7.28283	9.59702
6.57711	4.17423	7.56189	99.95469	28.32414	59.58627	8.39868	8.12706	55.91947	8.35252	1.00000	8.88091	1052.02895	13.51825	6.86688	0.71495	8.23188	13.35050
7.29683	5.53839	9.19187	-71.10077	63.22666	66.40991	6.97981	10.11614	47.15950	7.29315	1.00000	6.42484	1144.40229	18.20854	5.32406	4.63084	9.25638	2.47468
7.00594	8.23842	7.88088	100.24529	53.78291	75.71950	8.62517	6.68856	39.25049	5.94008	1.00000	5.28383	1081.33625	5.4709	7.78134	0.50867	5.05892	2.92004
6.02544	8.69458	7.73555	4.62744	80.14764	45.72745	5.69680	7.68744	60.06459	7.84518	0.00000	7.82882	1162.03440	36.06386	7.11370	0.73909	8.35664	29.31821
8.03565	7.48458	7.25779	102.56365	36.99378	49.74151	6.13134	7.82972	40.47716	8.03700	0.00000	8.27929	1054.95299	13.65805	4.32453	0.68970	10.67102	16.02477
	9.13942	8.49459	4.62744	49.84511	39.39802	8.31581	6.29325	69.17650	9.70087	1.00000	7.79282	1139.31953	36.06386	9.70697	0.49059	5.86457	12.47369
7.18979	7.90964	9.05534	88.58	59.10198	38.77454	9.54866	7.96257	62.94325	6.80670	1.00000	8.59233	1171.92323	23.18	6.04673	0.71634	7.61572	15.24074
10.42216	10.11015	5.88399	-86.58208	47.38313	67.68850	7.41179	6.58317	52.84910	9.20065	0.00000	6.92305	1090.81020	13.48082	7.92502	0.39363	8.21070	4.13728
7.62344	7.39714	8.26758	122.8637	57.86680	57.17139	9.26056	5.14549	43.85748	6.97997	1.00000	6.47320	1196.35883	9.3337	7.28222	0.30492	4.58679	4.88736
6.99271	6.31272	8.30684	13.58357	50.51438	34.18766	9.62312	7.49043	50.09595	6.81231	1.00000	6.93443	1119.05552	-1.63333	7.02748	0.43032	9.11370	26.68422
7.14094	9.19057	5.06218	2.08333	38.39260	51.37200	6.55356	8.36159	51.55459	9.72277	0.00000	7.64027	1187.10111	48.86667	3.17061	0.93510	8.20325	4.84521
7.99276	9.68462	7.25163	15.00913	41.89476	66.57800	7.14337	7.67332	59.94526	7.72645		7.17759	1091.61289	37.51803	4.50430	0.58969	7.22879	-0.89189
8.45313	7.18796	7.69315	-51.87389	41.17784	95.67007	7.45188	5.50036	53.20954	7.55050	1.00000	9.57294	1112.90163	-23.44361	8.05924	0.51235	6.68180	14.09948
7.47137	7.94456	5.88303	-117.14392	57.96161	56.98293	9.73988	5.39592	40.08094	8.43877	0.00000	6.18403	1146.63426	32.9156	8.16885	0.34701	8.00472	5.52616
8.41482	7.50127	8.00820	-73.86586	72.15720	39.50792	10.29933	7.26613	59.72460	7.29936	1.00000	7.70916	1060.41092	45.43341	7.94114	0.44790	7.75005	8.68571
8.21405	9.19585	8.42288	-117.70755	31.66159	39.24707		6.29635	32.30132	6.22899	1.00000	6.40434	1118.36425	33.52253	10.03000	0.55852	4.87801	14.66005
8.06855	7.64833	10.51149	112.23109	39.90302	57.70165	9.14637	11.53981	69.88929	7.62660	1.00000	6.94056	1164.82520	-7.57897	5.36897	17.86153	9.15210	2.70262
7.38487	10.91571	5.45720	89.11943	43.18301	62.19671	6.42624	10.77941	56.05451	6.23840	0.00000	7.93080	1065.22825	23.9028	6.74621	8.60763	7.24983	6.36885
6.73274	5.76724	5.84786	43.91385	41.43931	57.82217	11.27741	6.96991	52.96691	7.73242	0.00000	8.43340	1110.38709	54.03876	7.92677	0.50210	8.32340	9.78009
9.34356	8.77497	5.89950	19.61222	50.24561	56.85483	8.89621	4.37930	43.52546	6.06914	0.00000	6.11420	1068.50145	44.97639	8.61023	0.23417	8.64317	22.76238
5.74328	8.60017	4.45699	123.99333	54.87011	44.77435	5.98818	10.04942	43.54188	7.43319	0.00000	6.75394	1078.74905	12.97389	5.87744	4.37629	10.04531	8.52979
7.74282	7.40864	6.28352	-101.2591	33.13351	69.37959	8.86904	5.63813	74.71287	7.75341	0.00000	6.69774	1138.26196	21.01858	8.94420	0.28425	10.85550	10.91840
7.81944	6.14311	8.23185	138.89585	41.85627	72.19396	7.92177	7.40279	80.00366	6.95773	1.00000	6.93544	1100.26080	36.33011	6.92385	0.50815	8.11969	24.84661
6.70943	13.47301	9.73437	17.8031	60.85543	31.93893	10.09217	10.51727	41.69118	8.77363	1.00000	10.02426	1097.08228	48.43174	11.65190	6.69747	5.44383	26.18758
7.05326	7.55600	9.74737	-117.71978	57.80812	50.03555	7.96344	5.01122	63.75118	4.59005	1.00000	7.81083	1149.90738	34.09668	6.86478	0.33407	6.09164	29.83643
7.04858	10.35065	9.83284	53.26023	29.99107	44.30445	9.32127	7.53227	40.17391	7.55624	1.00000	7.52122	1104.93574	54.39304	8.80807	0.69432	8.06007	6.06514
7.52970	4.49452	9.09770	68.75915	53.40050	47.46518	7.99550	9.11521	61.70402	6.33518	1.00000	6.19016	1094.56906	27.52948	4.85603	1.91986	9.97644	18.91536
6.82793	5.71168	8.42903	9.29109	45.10697	56.55263	10.16719	9.01677	69.71072	7.90951	1.00000	5.73616	1095.59012	45.39402	6.08464	1.68689	8.85764	17.56879
7.85297	6.93001	9.40493	-37.65	44.05136	43.65330	8.62429	9.09489	71.87423	7.32327	1.00000	6.91844	1053.54858	-10.91722	5.43016	1.70392	8.41579	23.24887
7.26290	7.41846	5.52099	11.37703	82.92042	26.57570	8.95728	7.29653	66.54047	6.63789	1.00000	7.41090	1065.15386	48.06919	8.01161	0.64474	5.72983	19.15782
7.92972	8.69765	6.40147	101.44167	64.30189	46.06508	8.75564	6.91954	61.18928	8.29902	1.00000	8.01980	1186.86572	0.51667	9.76202	0.55565	5.28144	9.11389
7.59606	5.17464	8.03851	9.22796	55.34737	64.73391	8.33279	9.05368	54.39847	8.46096	1.00000	6.75191	1135.05019	48.46458	6.55795	1.70173	8.64812	13.61070
6.56787	8.53159	8.64040	13.58357	50.64444	28.41724	9.93366	6.17118	38.52139	9.87732	1.00000	8.95589	1059.98554	-1.63333	7.88036	0.26666	5.65906	8.16685
6.99884	6.34316	7.72913	114.10479	39.16389	38.41703	10.72097	6.52390	44.32102	6.29547	1.00000	8.57554	1054.93194	22.37066	7.33207	0.44619	9.05709	13.68230
8.78760	4.00590	7.08715	9.32241	70.04952	44.63933	9.47394	6.92608	55.10173	6.27082	1.00000	6.71506	1093.43968	44.31771	6.34680	0.41662	9.02490	9.57336
6.77602	8.44408	6.45469	-70.6996	56.66148	46.94755	5.27267	10.87541	58.15742	6.98206	0.00000	7.29468	1058.70940	-33.59217	7.91082	9.31767	10.38237	29.44526
7.53445	8.10626	7.57276	24.99798	60.87859	43.89605	8.36776	5.86590	54.99502	7.91178	0.00000	6.81287	1153.14407	-8.73508	8.21853	0.36832	11.09325	31.83466
9.26925	9.86811	9.14192	24.14662	72.45644	63.40945	9.08789	6.84324	53.50965	7.18935	1.00000	7.67263	1158.86058	65.84811	9.61070	0.38206	3.21211	17.85261
9.17700	10.58912	9.49287	2.44892	60.45002	59.14873	8.72531	7.26337	61.65728	6.84184	1.00000	7.18711	1083.19324	48.98693	10.49898	0.69364	5.21399	20.53247
8.80476	6.69914	8.84366	-71.23106	60.24976	40.49022	8.80499	9.02569	57.81102	9.14764	1.00000	7.27820	1101.93143	-32.45242	5.75163	1.64015	8.29105	20.09866
5.95007	9.85916	4.45942	25.8191	34.56271	56.49479	7.56680	7.25144	49.69314	8.23345	0.00000	6.71077	1070.07505	53.5942	11.36558	0.68344	8.74365	1.53257
7.14177	9.53719	8.57785	75.16878	51.60573	79.24311	9.44792	6.81698	44.98392	7.15113	1.00000	7.65325	1180.50075	30.81383	9.28486	0.33988	6.63650	13.90698
7.09225	10.02608	8.70492	-76.72803	57.56407	61.70006	7.11421	7.58138	61.33121	6.36355	0.00000	4.43008	1138.32161	39.32288	6.65729	0.54352	7.60873	7.55932
7.35757	7.81096	5.95550	-2.52398	34.93208	41.35957	9.68800	6.27532	56.99599	8.44141	0.00000	8.72272	1159.72001	53.19146	9.52442	0.43049	8.74205	6.07425
8.20250	9.52145	7.09385	40.74357	46.92498	52.06436	7.55777	7.22000	64.01789	6.64660	0.00000	7.11433	1154.19736	37.31309	5.39599	0.43633	6.57321	11.88204
7.00826	9.98547	9.83920	5.4384	58.48489	32.89996	9.65517	6.63466	56.82771	6.89985	1.00000	6.77575	1096.43105	43.2907	9.70496	0.48734	5.28863	16.23815
7.35400	7.05861	9.82799	-71.19901	43.97657	56.18527	6.18086	9.54088	65.11888	7.19217	1.00000	6.42291	1120.11389	-30.60106	5.39627	2.75038	8.20755	22.91301
7.15404	11.09359	10.54993	-81.38758	39.66503	70.88786	10.26117	7.09572	49.10744	6.68100	1.00000	7.50084	1123.98398	30.17746	10.15349	0.45883	6.49199	17.17509
7.76880	8.72430	10.19033	14.30935	69.33900	54.46959	6.10272	9.13117	79.41361	7.61997	1.00000	7.85232	1147.56097	40.92298	6.16146	1.93412	7.80955	11.24079
9.24460	9.69464	9.03414	19.21437	68.51439	39.53810	8.31870	6.99966	47.43918	6.79684	1.00000	6.70084	1177.98907	44.75874	9.71216	0.39186	6.00448	16.30933
