C2H3NO5	warning	PAHs	longitude	latitude	H2CO	CFCs	TEMP	PRES	NOx	NH3	O3	CH4	SO2	Pb	CO	PM2.5	PM10
0.07088	1.00000	8.55291	-87.66561	41.8542	65.07370	52.51359	17.61594	1131.38918	8.75770	5.25986	4.40133	7.95139	1.46521	47.18927	8.59859	7.26414	4.48753
0.08001	1.00000	7.15399	48.41667	-17.83333	32.85835	60.84470	23.44578	1090.95746	4.32287	3.89032	3.64967	8.51008	10.28061	48.30513	7.29275	6.69489	6.95319
0.04272	0.00000	7.76923	-73.89875	40.93121	32.45189	60.60774	7.65272	1113.92734	13.08594	7.64146	8.61555	9.30400	6.04448	56.84731	7.09426	7.38569	4.56188
0.56198	0.00000	7.81845	24.75	55.25	42.18190	63.02558	36.36953	1100.00140	7.89447	9.52857	6.01550	6.12255	7.62708	42.66355	6.31715	7.40181	9.82080
3.14842	0.00000	7.02825	0.47713	51.39323	41.25735	56.29040	-7.20366	1056.76936	8.51635	10.84059	4.72316	5.76806	8.65072	47.30221	7.12692	8.19997	11.62361
0.98601	0.00000	7.84721	-97.54667	30.5427	54.72084	33.05694	9.11089	1075.11344	4.88271	8.61489	7.69093	4.91302	5.52592	67.98393	7.73082	7.89827	10.42268
0.09309	1.00000	7.28510	110.71639	-7.54972	100.00000	44.58417	16.13954	1065.79666	6.95552	6.03399	8.34604	8.10085	4.98938	47.60867	8.38308	5.93275	6.06315
0.17940	1.00000	8.58389	34.75699	31.39547	53.52745	73.21494	33.69426	1122.43821	7.15342	3.13365	4.79982	5.86009	6.17052	49.42969	7.79691	8.05490	8.41596
0.27860	1.00000	7.82713	-48.59278	-23.7975	58.34662	65.92882	11.12682	1067.55250	7.04010	2.89637	4.39030	6.91040	7.67085	39.96102	8.47740	7.39367	8.99773
0.07186	1.00000	7.27000	-100.88023	20.21322	41.13247	39.35087	6.92885	1082.30194	6.29959	3.50157	3.47174	6.56514	8.28764	82.91748	8.78685	6.13105	5.02078
0.03732	1.00000	6.92979	135.6	34.61667	60.91636	35.43784	14.09629	1099.69427	7.14715	5.52060	6.00944	5.53943	3.02309	58.41215	8.54134	6.95934	3.44950
1.06472	0.00000	7.98674	-98.1664	19.32932	40.73336	36.28547	4.97708	1183.52914	9.81448	8.42386	5.99352	8.08312	5.26119	53.17565	8.81851	8.06623	10.50080
0.06871	1.00000	7.81452	86.00214	46.51872	38.85863	67.54259	15.43545	1150.49737	3.96129	8.74532	10.88899	7.60308	6.51283	62.85072	6.94825	7.59459	6.71371
0.09387	1.00000	8.63911	-95.36969	35.74788	35.05485	30.95495	27.79285	1198.59020	7.47783	6.00990	7.27481	10.89167	5.62789	46.39942	7.11225	6.64986	7.24230
0.03979	1.00000	5.98645	13.32127	52.59319	39.31118	29.84284	18.24831	1120.17802	6.77173	4.41258	5.30352	7.62589	7.47078		5.51181	8.45022	5.81263
0.06300	1.00000	7.53316	120.57224	15.72892	59.30517	40.25962	24.17843	1118.78291	7.16394	4.40892	9.24299	9.26202	7.15185	72.31531	6.36214	6.27072	6.78538
0.06479	1.00000	8.29388	15.00835	51.14942	44.21819	24.67394	16.72172	1153.26483	5.47711	6.60346	9.16933	9.31028	7.64413	31.37010	7.56833	6.20363	6.21100
0.06858	1.00000	7.97755	-65.61427	-27.4338	41.80473	52.97889	14.77365	1104.20728	4.93726	6.07385	6.02236	7.32607	6.63595	82.59690	7.67856	8.62292	5.49655
0.20731	1.00000	6.32345	-66.8499	18.03496	59.60699	35.25030	20.71660	1163.31639	6.45928	4.22817	5.98811	8.12205	7.29745	38.31227	6.52651		8.60113
0.05943	1.00000	7.96330	-95.36969	35.74788	58.89444	34.53587	20.12038	1068.74465	9.32404	3.28689	5.25352	9.80808	3.90998	55.36144	6.98708	6.20258	5.37509
0.09521	1.00000	8.30097	10.58082	35.72917	37.35842	48.84927	27.37612	1145.17833	6.48829	3.12177	9.08676	10.59008	6.28664	70.15130	8.75521	7.67785	7.28267
0.25072	0.00000	7.97450	76.03889	18.18158	64.91205	34.49096	16.54696	1102.56945	3.94766	8.13559	2.82260	10.49478	5.33900	28.75398	6.94324	5.15397	8.83024
0.05022	1.00000	8.02386	-72.09391	18.65297	56.55349	47.69736	19.87593	1161.80364	7.37834	5.38914	6.37252	10.11312	4.36417	65.81535	6.89758	7.44902	6.37076
0.38066	0.00000	7.75423	75.06583	32.17629	29.07628	50.34824	7.72598	1064.95131	10.63150	3.10800	7.12127	7.14487	5.49616	60.43522	7.86311	9.19371	9.32932
0.06502	1.00000	6.46037	-116.21677	33.7207	32.59976	38.80222	17.02105	1077.29766	4.77071	5.60080	9.14831	8.92014	6.39417	52.57515	7.81800	5.45546	5.70736
0.14147	0.00000	6.49469	102.56365	13.65805	61.37735	59.74519	8.31546	1116.18420	8.72737	8.87224	7.75870	8.47490	7.49224	33.40125	9.05542	7.13627	8.07416
0.04845	0.00000	7.36819	75.37991	25.75728	48.58610	42.09538	16.99800	1076.08489	8.86956	8.53239	5.15787	8.07733	6.83795	50.45668	6.59894	8.78693	6.31013
0.80529	0.00000	7.26937	112.73333	38.40917	59.08769	36.78339	16.97252	1134.24576	9.75312	9.07937	7.47559	8.95052	5.86086	65.30752	6.94296	6.72075	10.23608
0.22071	0.00000	8.46192	34.3869	11.8659	77.53794	48.98191	-2.21573	1195.22714	11.44915	8.63128	7.81884	7.07596	6.20840	59.99465	7.40106	6.56599	8.61287
0.04943	1.00000	7.41809	120.82747	37.30553	60.46522	49.46298	-4.68493	1139.51138	5.37729	5.61767	3.59974	7.85467	10.71690	58.70506	8.64826	7.11815	3.89092
0.10086	0.00000	7.31524	-86.99666	33.45122	57.13788	51.69803	14.96957	1188.67516	5.35322	5.80112	10.27849	6.86375	5.23309	66.93572	8.14812	7.69553	8.00359
0.05812	0.00000	6.78876	-63.90389	-8.76194	36.96815	35.88830	32.71000	1159.59956	4.03184	8.51679	9.76640	8.70146	7.79073	50.51037	5.81410	7.91997	6.02324
0.05274	1.00000	8.13411	-118.25508	34.14251	56.69400	30.85563	21.83340	1137.43359	5.94547	5.54341	4.88164	10.12901	8.74193	53.67851	7.62014	9.75207	5.45274
0.06026	1.00000	8.51363	136.61667	36.53333	53.71097	60.29770	29.82316	1094.88213	4.92011	5.60256	9.48168	9.40479	6.67812	40.53103	7.83345	6.50134	6.35640
0.06738	0.00000	7.73658	-84.50855	39.08367	66.87675	37.33166	15.69365	1054.43846	7.55678	5.28784	8.82977	3.37709	7.45901	50.24375	8.23523	7.98238	6.81592
0.08496	1.00000	6.86023	-72.22625	18.57677	50.14898	53.88552	6.96950	1092.66152	6.35526	6.18985	7.06274	8.97210	7.28774	58.95868	7.22636	6.85984	7.37208
0.05529	1.00000	7.27777	104.09701	-1.26424	18.72679	35.10832	4.25651	1190.56491	4.61504	5.97461	5.88475	7.61755	9.19299	65.30543	5.56190	4.88748	5.71944
3.77741	0.00000	6.34548	-96.39774	30.16688	64.80637	25.22801	13.10931	1153.02608	7.70085	7.49866	5.55844	5.51943	5.00986	71.08523	7.11062	6.05729	11.79621
0.07495	1.00000	6.30622	43.91385	54.03876	40.83744	37.24081	14.46934	1126.75333	3.51378	5.50647	10.18985	8.61745	6.04699	66.84798	6.97611	6.67714	6.39122
0.06891	1.00000	8.10700	1.15597	51.78967	67.68651	46.03312	14.46521	1138.15292	5.89886	8.64316	7.05919	9.53278	6.56208	45.83868	6.23735	7.91620	5.71320
0.05822	1.00000	6.95253	100.48528	14.37395	53.29850		8.35166	1159.91008	4.65459	5.98774	5.75994	9.39185	8.94120	49.70916	5.00682	7.07569	6.75329
0.11595	1.00000	8.58718	-75.87877	5.6561	40.62811	36.89506	5.16830	1121.14114	4.32443	6.02551	5.58302	10.28178	9.79465	82.87179	7.52638	6.60594	7.73574
0.06011	0.00000	7.26125	77.23826	11.50526	48.94196	53.62032	21.67789	1059.52410	10.07972	8.68336	7.44769	9.46907	6.87982	52.22515	7.22645	6.72192	7.02900
0.24379	1.00000	8.63494	8.77155	50.23019	46.78013	67.06867	6.22437	1123.31853		10.49837	8.72643	7.43974	8.93185	55.69091	8.16769	8.43213	8.82287
0.05915	0.00000	6.88506	-116.97725	33.92946	41.12692	55.71115	35.80058	1133.14164	11.02402	5.57606	8.11637	12.76862	2.61144	63.64468	7.57184	8.00743	5.69948
0.13097	1.00000	8.57419	34.37389	40.1675	45.97398	45.75379	6.11091	1077.44473	6.32317	3.22270	4.54668	7.20780	9.40039	38.35044	8.23391	8.49408	7.88489
0.10690	0.00000	7.98859	-48.59278	-23.7975	55.70633	42.00074	12.18920	1098.69912	8.88286	8.79846	6.03302	9.43811	6.63967	44.30968	6.15695	7.94674	7.93483
0.06573	1.00000	7.54222	-63.90389	-8.76194	53.40554	41.58242	19.22280	1184.00296	4.66547	5.16635	4.59506	8.91614	8.95142	46.70099	7.72571	5.74292	6.03405
0.06992	1.00000	7.33322	110.71639	-7.54972	59.45617	58.35452	12.65034	1059.50635	6.23142	5.17902	5.40846	8.05961	7.04707	56.19422	6.72196	6.71729	4.73118
0.10129	0.00000	7.79954	5.4384	43.2907	58.76140	49.99076	10.04481	1147.49806	5.19415	5.55039	10.16930	6.68001	5.03222	46.15441	7.47026	8.84619	7.33931
0.06778	0.00000	8.56780	128.62667	34.8825	42.13240	49.26131	11.12817	1096.76964	9.19052	7.23804	7.07790	11.09814	5.01509	49.15960	7.97287	8.06487	6.55724
0.06747	1.00000	9.06721	121.12251	14.62578	58.67639	35.87499	11.66202	1112.54556	4.47429	7.26821	10.62789	8.90479	8.80036	25.38209	5.91618	6.54974	6.53686
0.04437	1.00000	8.99874	-80.31727	25.67927	36.62854	57.76041	9.06806	1102.38048	4.62876	7.61957	6.35350	9.17718	9.76147	45.09127		8.67823	4.38614
0.10141	0.00000	6.56725	78.15794	12.1277	44.63058	57.46494	11.39839	1164.02001	5.44657	5.73553	8.26754	4.82271	7.45328	58.89280	6.85948	7.43034	7.33670
0.03313	0.00000	8.45431	-89.64066	40.56754	43.60513	36.81442	2.06122	1177.27982	3.88918	6.89695	11.73400	3.89447	7.03686	59.37765		6.78320	5.68455
0.08078	0.00000	7.76888	-81.77285	28.54944	57.06769	33.80615	20.37981	1109.96941	5.49565	4.03898	7.86115	6.06433	6.34131	68.08527	9.00905	8.63548	6.56355
0.44037	0.00000	5.96052	46.5813	54.8421	55.37288	55.80965	30.04682	1117.42441	3.35396	8.17029	9.79483	7.04714	6.12932	39.14273	6.75843	5.41045	9.62933
0.48737	0.00000	8.46456	13.31783	52.61131	61.42683	47.65819	9.17807	1187.09038	6.73919	8.33420	3.44542	8.72558	4.75720	39.09357	7.03085	8.16258	9.64342
0.06478	1.00000	6.20692	-1.60452	42.06166	42.07721	36.74833	28.11390	1057.34011	6.71739	7.99724	8.32954	9.04548	6.96406	63.94448	6.55158	6.10655	6.65849
0.04765	1.00000	6.08282	76.03889	18.18158	71.62867	44.05539	15.07631	1089.93998	6.69032	8.27700	8.10275	10.22257	6.79194	50.30018	7.19483	7.17755	7.15023
0.05972	1.00000	7.95993	-3.59625	5.27247	23.82889	26.71005	13.19657	1127.31469	6.38706	5.17571	7.51435	9.25629	5.00288	51.73935	8.83196	7.19557	5.94424
0.07153	1.00000	9.27386	-60.93173	-31.4488	34.64627	40.77058	5.92264	1085.76944	4.76345	6.00654	9.54891	8.55213	6.95302	50.62292	6.87493	7.32460	5.70383
0.04963	1.00000	7.33356	8.63333	52.2	45.33149	45.17696	4.79550	1182.41736	4.94760	9.33136	8.61933	6.90182	4.82257	38.01412	7.98803	7.66671	5.51214
0.33208	0.00000	6.90878	-82.00919	23.04419	31.13403	55.84825	15.52330	1187.06138	9.64408	8.54139	6.98849	9.36813	5.05444	49.60397	7.38089	5.99591	9.20123
0.07926	0.00000	8.36664	-86.11084	41.75338	55.96810	52.21155	21.53775	1115.12736	6.56053	3.89588	10.82238	7.62850	6.99234	54.59988	5.99181	6.81329	6.78005
0.07272	0.00000	8.06380	37.73333	-4.06667	75.49091	53.06693	0.78978	1055.80497	5.72097	9.23419	4.36735	6.98108	8.76951	75.48671	6.14516	7.54408	6.19814
0.02474	1.00000	6.99802	13.44275	38.07789	68.22177	50.33807	10.45199	1147.94594	8.69855	4.42762	5.11308	7.22101	7.03147	60.16040	7.14883	7.16881	4.20339
0.06357	1.00000	8.24185	85.94001	25.49043	43.63356	46.24899	18.17866	1082.06985	5.93083	4.90251	5.28992	6.78966	8.46999	45.79403	7.49455	9.69162	6.35241
0.06944	0.00000	7.31168	-87.882	41.85059	69.06884	51.87964	19.62664	1130.00182	7.11998	4.79544	7.97841	3.74380	5.75385	55.32992	7.09409	8.35382	6.64812
0.09150	1.00000	6.71679	-2.58736	56.56317	40.86489	50.21803	25.39135	1057.11525	5.29940	5.21202	5.54649	9.77008	8.99215	45.01475	6.99903	6.54259	7.18800
0.05410	1.00000	6.74495	-116.56346	43.54072	24.73721	45.88689	13.28044	1134.56339	6.65302	4.88291	5.69999	8.44847	8.79452	57.90926	8.08899	6.79096	5.70878
0.02659	1.00000	7.28621	4.07601	50.88506	49.52031	45.00295	25.40048	1181.27184	6.38658	5.47556	5.76593	7.81756	6.74328	62.42578	8.60163	7.24463	5.12520
0.06321	1.00000	8.53023	75.06583	32.17629	47.67973	48.70063	32.96513	1173.37798	5.81739	6.55117	9.38313	8.04226	5.92644	41.91289	7.99550	6.86795	6.15556
0.14182	0.00000	7.73774	76.11996	11.12018	36.34168	57.03954	14.91111	1083.78076	8.71944	8.90918	8.18880	8.73895	7.99874	61.41606	7.24304	7.00911	8.12272
0.11223	0.00000	6.32654	-98.15529	26.18924	49.80113	46.56010	18.68441	1111.94244	10.00294	7.64408	6.81577	8.77195	5.95539	50.83087	7.30491	7.30568	7.59926
0.06400	0.00000	4.92875	-0.74934	51.62907	52.79302	60.14544	2.16332	1089.37587	6.65286	6.29362	8.35920	3.02201	7.65055	50.87631	8.00384	5.42284	7.10052
0.06647	1.00000	7.57263	120.82747	37.30553	66.40857	42.20107	46.52131	1107.24234	6.94465	4.71743	7.73623	8.24966	6.44650	50.98735	7.56930	8.95602	5.08339
0.04504	1.00000	5.61224	-97.54667	30.5427	44.40919	42.80276	16.51249	1103.81062	3.95821	8.00690	5.88512	10.99669	11.04207	54.88950	7.73462	7.65126	4.44591
0.05140	1.00000	8.09031	-116.37697	33.72255	51.19400	53.55603	21.23972	1094.20980	4.88393	8.19389	7.64018	9.05672	8.52678	57.04181	7.42454	8.16986	5.50190
0.05450	1.00000	8.53281	-87.71255	41.84364	56.11588	28.40846	12.48268	1086.22519	6.34870	3.52230	8.65174	9.54538	4.96994	56.76720	7.28508	8.50334	6.29301
0.06050	1.00000	6.58860	-79.62603	8.88988	54.69685	43.36597	20.61586	1156.47767	5.15330	7.77202	7.99708	9.35160	8.31821	46.76181	6.63387	8.46314	5.94793
2.95960	0.00000	7.94140	-0.33525	53.7446	39.16779	25.07974	28.14598	1154.08713	5.21459	7.58713	7.90292	8.02530	7.02282	49.07570	5.26261	8.73557	11.55119
0.07944	0.00000	6.10911	20.89389	42.62833	44.19173	55.38277	7.63787	1101.48126	5.51536	5.46438	9.33945	5.91788	7.01609	38.72236	6.88557	7.71248	7.45132
0.06311	1.00000	8.58229	106.85417	-6.48167	55.79463	46.52823	32.70803	1114.65514	5.05130	5.73993	5.67602	8.61047	7.44060	49.88566	8.35892	7.54500	5.95726
0.07368	1.00000	6.65595	76.11996	11.12018	33.38815	57.50350	21.45873	1163.19150	5.93381	4.42729	10.04815	10.11373	7.32932	56.91695	7.91733	7.43059	7.29080
0.07916	0.00000	8.43956	135.31667	34.25	51.09598	53.19749	19.96196	1199.45233	5.05986	5.41026	8.56926	5.38826	4.74998	68.25037	7.22323	5.99689	6.92368
0.02226	1.00000	7.70422	7.36027	51.20219	58.10050	49.96686	17.34617	1103.90741	4.63714	7.69261	8.76692	7.62323	6.63096	55.37390	9.45117	6.21411	5.23955
0.06709	1.00000	6.95225	-72.22625	18.57677	66.55088	39.27657	-6.65319	1125.01107	5.49049	4.14381	4.95718	6.66132	5.81443	84.82088	7.06557	7.04692	5.92872
2.11059	0.00000	8.72698	44.53333	-22.9	59.01076	57.14637	12.45441	1171.89041	5.21668	7.71444	4.92576	6.21638	5.47518	67.62234	6.98993	8.39368	11.22574
0.01564	1.00000	5.55966	-56.52361	-33.38056	31.97320	57.86838	20.10627	1078.37066	7.23306	6.24463	5.12006	8.33216	10.36656	38.91802	7.65136	6.84754	3.37758
0.24431	0.00000	7.07760	13.10984	51.30001	30.26380		5.58282	1152.61315	6.06236	4.98880	8.48220	7.79731	5.32848	70.18462	6.67047	7.10241	8.78700
0.24184	0.00000	7.97900	1.53414	42.50729	37.42578	64.62120	-2.11389	1184.49814	6.81512	8.97292	5.23224	8.55124	6.74280	52.24463	7.62370	7.24429	8.78387
0.07226	1.00000	8.18843	98.6738	3.7278	49.76907	55.66315	15.12349	1050.41885	4.83009	3.18530	8.91516	8.07508	5.80704	50.93575	7.60247	7.72224	4.81291
0.08939	0.00000	7.56152	10.18527	47.98372	26.68196	49.92004	19.89087	1147.99091	5.45755	4.80078	8.69102	6.44148	5.63951	56.27918	7.38579	7.90982	7.38609
0.13575	0.00000	10.93264	150.99292	-33.75881	20.41057	39.81313	12.37173	1135.82868	8.46683	7.37973	5.50018	9.93518	3.62361	56.29866	6.55854	8.53007	8.23015
0.09200	1.00000	5.51381	-73.78458	41.0051	48.07612	59.73222	13.60124	1161.43643	8.98875	6.23320	6.27101	9.29989	3.35531	65.76471	7.68609	7.88300	7.04204
0.25181	0.00000	7.12998	34.33825	53.59782	29.75283	45.13860	25.45557	1191.15571	3.82117	8.17629	8.91362	4.99334	6.10893	74.15101	7.42904	8.67288	8.94282
0.05454	1.00000	5.87864	-76.78319	18.00747		49.75947	2.99834	1057.83358	7.98246	8.42063	7.72622	10.04865	7.93013	57.20511	5.64905	7.45299	3.07578
0.06211	1.00000	8.09410	13.32127	52.59319	33.48875	43.93566	19.36651	1074.86946	7.55423	4.51005	6.97137	8.21643	5.83665	26.62068	8.94549	8.35325	5.13553
	1.00000	7.68108	122.74754	40.85158	39.32405	39.04768	25.45892	1160.59186	4.29575	6.19711	6.52644	7.98454	8.00861	59.30165	6.74995	7.27998	6.13305
0.07462	1.00000	7.44282	-82.00919	23.04419	55.25374	57.07967	21.06726	1100.06217	4.94270	5.37246	6.46154	7.07440	7.04089	70.06745	7.55965	6.64796	7.26963
0.02863	1.00000	7.42876	71.21169	21.59983	49.89128	53.16367	15.04735	1090.19836	8.79554	4.58275	5.68244	8.26926	3.65608	50.45853	6.88840	7.88000	5.31344
0.04088	1.00000	6.90297	4.18333	7.6	47.11092	43.02719	17.96953	1093.17868	6.28504	6.11104	6.20555	7.91161	8.00732	21.75159	8.16602	8.07876	5.96874
0.12347	1.00000	7.46535	17.80774	40.55851	54.87509	48.90409	6.01699	1128.96990	6.64087	7.58212	8.19644	9.80525	7.10538	52.34496	7.44268	7.21406	7.79129
0.10897	0.00000	7.30227	37.3825	37.05944	46.77178	35.62805	20.54242	1186.70941	3.85567	7.20056	10.11878	5.37020	5.89323	63.28644	7.97696	6.31604	7.46513
0.05444	1.00000	6.63757	-4.21376	55.82885	22.58492	51.52786	22.99685	1174.91082	7.09092	3.95981	5.15723	7.42833	7.16134	75.41117	8.22361	5.82759	6.89685
0.05437	1.00000	8.56580	41.77921	41.82143	20.72788	27.08981	6.58846	1194.44225	4.76619	7.68023	9.26768	6.21953	5.49777	51.68082	7.37884	7.75965	5.03051
0.17178	1.00000	8.62003	112.19028	30.35028	56.33186	56.09856	13.33049	1126.46304	6.24585	7.09825	8.02766	8.03308	6.92094	40.90948	5.96403	7.11907	8.50596
0.06105	1.00000	8.33848	122.22833	40.66482	57.61970	32.46348	22.60336	1134.66083	6.47504	6.94600	7.72530	7.58995	5.83032	65.56092	6.97746	6.56079	5.03078
0.04722	1.00000	7.23278	84.63445	24.81757	28.66471	33.33351	17.02896	1095.48803	4.85729	8.74134	7.70394	11.35770	10.19061	51.10049	8.18818	7.59971	5.21734
0.08626	0.00000	7.34872	153.10236	-27.50578	59.97870	54.04582	16.50625	1199.69530	8.98031	7.96180	7.13085	9.63452	6.01429	42.30914	7.21840	7.72356	6.56347
0.08621	0.00000	7.65889	57.3552	51.4781	54.56791	48.74899	22.32810	1079.80149	9.70086	8.78670	6.30145	7.63525	6.46146	54.14408	7.40797	7.22942	7.48760
0.11535	1.00000	7.09745	-38.94722	-15.675	54.99075	48.24563	7.59452	1052.64775	7.44816	5.35056	5.11000	9.24647	12.04647	52.07560		8.51234	7.25308
0.14475	0.00000	6.98479	-1.48119	53.0233	62.32391	44.20114	14.63378	1129.96765	6.00981	5.50885	7.17730	5.39749	4.35577	52.72281	6.87334	6.94919	8.14450
0.08567	0.00000	7.24220	-84.67837	34.06635	61.19555	40.36790	1.97289	1091.64931	8.88115	9.29379	5.47867	7.27140	7.46678	66.99162	6.72150	9.07299	7.33038
0.06397	1.00000	6.64970	12.16179	48.52961	77.05714	44.08680	5.31582	1079.59656	5.43033	5.99584	5.73009	9.70564	9.84235	62.75103	7.56846	8.94388	5.68124
0.06350	1.00000	7.36296	-90.10674	29.84576	57.38675	39.80681	23.59856	1098.58976	3.70473	5.93117	11.07787	7.81553	7.29310	53.77364	5.93215	8.22134	6.11497
0.06567	1.00000	7.47391	4.7934	45.69558	61.24625	45.15369	30.02591	1111.98077	4.98875	5.79838	8.94183		6.09389	52.26599	7.41383	7.19014	3.70404
0.04502	1.00000	6.63484	114.68333	23.73333	63.85971	30.81506	7.23580	1199.54376	7.17325	5.92351	8.20193	9.47251	7.11275	67.61838	5.71207	7.83144	6.25430
0.03336	0.00000	6.95857	46.58333	-21.15	53.84514	47.12215	0.65500	1126.72928	6.27937	7.37165	6.71338	11.07620	6.68853	75.78069	6.85881	7.63532	5.61792
0.10251	0.00000	5.73280	129.96972	33.4425	41.88817	48.43977	-10.10385	1074.51429	6.96794	4.61440	7.65405	5.27262	5.37822	80.90731	6.80028	6.44384	7.74940
1.59342	0.00000	7.03601	-73.95958	40.57788	53.27934	22.46579	10.45779	1123.36382	2.78133	7.60945	10.40987	10.64904	5.18115	59.42221	5.78661	6.78646	10.93457
0.18682	0.00000	6.05928	-111.78903	33.35283	44.38847	65.80985	21.76177	1198.07077	6.36752	8.07524	7.98317	2.00987	5.35260	45.70892	5.83882	6.31101	8.45601
0.04646	1.00000	7.42208	38.12408	53.77166	64.85247	44.42505	10.49686	1063.69742	6.36981	5.55128	4.08063	9.74601	12.29062	57.53319	7.94764	7.02990	4.65099
0.05542	1.00000	5.80423	-82.00919	23.04419	61.95255	42.21001	24.67591	1063.11525	5.14062	6.89530	9.26596	7.32353	6.17749	75.35857	6.80363	6.52396	5.63123
0.74491	0.00000	7.88557	10.5511	52.47774	80.25262	40.60434	9.10293	1103.27840	5.72503	6.83237	6.37279	6.38499	6.16667	59.57914	6.88223	7.07991	10.11503
0.41868	0.00000	6.86440	6.76111	53.16167	49.68625	40.65605	9.57646	1143.22768	4.49859	7.31710	8.65675	7.01984	6.61720	36.18849	8.01051	5.33562	9.50792
0.08000	1.00000	9.05654	-84.67837	34.06635	35.06631	51.18875	20.19561	1198.27248	4.06196	7.29630	6.29886	11.04938	12.09915	56.72677	6.04109	6.00836	7.08482
0.04557	0.00000	8.62840	105.75635	10.29085	32.69934	36.02256	28.80865	1059.03304	6.35415	5.27150	5.54171	7.20768	9.53837	46.11201	7.47343	8.06115	6.49828
0.05146	1.00000	6.08701	-73.97069	40.64621	56.70169	54.97125	21.41214	1196.56353	4.25294	8.02613	6.91225	10.01639	9.92594	48.75110	7.54976	8.34504	5.47038
0.07049	1.00000	6.10044	-87.66561	41.8542	63.32332	62.90440	6.16661	1163.66179	6.14898	4.42284	8.35969	9.37827	5.81045	63.02612	7.15099	6.18189	6.25486
1.08502	0.00000	5.69334	13.63617	50.50301	35.08509	20.88891	14.85609	1075.54896	8.48455	8.79063	6.44467	7.94284	5.75333	58.10842	9.71949	5.96637	10.51735
0.08059	0.00000	7.91598	-73.02841	-36.9256	62.26660	37.47061	2.97991	1070.33980	8.67805	2.08134	8.27122	6.48815	8.23258	44.41468	7.19862	6.83531	6.51780
0.07434	1.00000	5.85327	99.89166	15.46063	53.59636	54.47155	26.01736	1099.84826	7.35208	3.72532	7.32920	10.70588	5.43526	67.59820	6.12247	6.60541	6.54163
0.03376	1.00000	6.12936	85.94001	25.49043	40.59692	47.52177	24.96388	1092.43857	6.00070	3.50349	3.03665	7.49774	10.36645	56.37448	7.09784	6.97499	4.98458
0.03445	1.00000	5.75738	142.45778	44.35056	37.82512	42.78234	17.70573	1187.22029	5.84697	5.89866	5.00275	8.83833	10.07818	36.45429	6.89957	8.35947	2.73879
0.65721	1.00000	5.19341	-73.89875	40.93121	54.62852	44.88360	-1.20716	1053.51353	7.35828	4.15790	5.37647	8.99941	9.17784	61.02730	7.91942	8.04328	9.96897
0.04794	1.00000	7.66106	34.34691	61.78491	44.57953	57.63464	8.47738	1177.35154	5.19676	1.59854	8.93708	9.73609	6.92436	50.05403	6.82581	6.50840	5.06055
0.06221	1.00000	7.04565	101.96857	4.88441	74.18069	47.96535	2.31663	1112.37799	5.49661	7.85010	6.96024	9.15296	8.09363	57.05333	7.43460	10.61198	4.33735
0.22688	0.00000	8.39221	-52.2	-28.44917	30.08711	42.20451	18.14404	1051.05165	6.24575	5.06467	9.47968	8.01787	7.57390	38.25029	6.82078	8.28065	8.74299
0.37752	0.00000	7.04719	-0.36053	51.64316	41.52459	55.99048	19.47233	1153.96800	6.04133	6.15411	9.12838	6.73946	5.51733	70.78254	8.38826	6.62132	9.33250
0.03278	1.00000	6.76978	1.33467	43.61058	27.15100	76.35888	11.11238	1190.10710	6.95776	3.10891	8.00327	8.48367	6.05932	46.01051	6.75219	6.31786	5.31198
0.03387	1.00000	7.29485	29.24152	-26.93366	30.67276	47.25768	8.09948	1113.83722	9.73440	7.71519	7.02381	11.47774	6.15669	43.67685	5.66289	5.61194	5.05692
