O3	NH3	CFCs	Pb	PRES	longitude	C2H3NO5	CH4	NOx	CO	latitude	SO2	PAHs	warning	H2CO	PM2.5	TEMP	PM10
8.56155	4.44003	55.66906	62.63655	1155.87661	71.30633	0.37597	7.92109	7.59234	7.57762	21.34222	3.61703	9.58557	1.00000	59.33176	5.51270	19.98410	2.72592
8.68167	5.64410	21.97964	29.03002	1056.74342	112.9	0.52673	5.74389	5.98375	7.92917	27.85	4.85067	8.85459	1.00000	53.83385	6.49672	11.26100	4.06406
8.62529	6.15873	40.78168	59.12559	1160.97546	43.67663	0.60152	7.91344	7.70663	7.17456	53.53041	8.63824	6.67818	0.00000	28.78950	6.33081	22.19564	6.73113
4.73166	7.73438	56.25542	49.78219	1161.34688	83.97573	0.60655	5.08433	5.83065	8.46201	21.46527	9.77187	5.76646	0.00000	36.63033	6.45834	20.28053	4.82224
8.87454	5.26480	51.47657	37.29549	1114.69723	9.02596	0.35480	5.60004	6.23407	7.77280	48.21644	4.14562	9.17284	1.00000	45.49665	5.70914	19.40212	5.84353
7.79352	4.30457	28.85863	60.34298	1056.65602	-77.02303	0.51547	7.23587	7.55453	7.06080	38.70734	4.17937	8.72568	1.00000	53.58740	6.19447	13.49327	4.44449
9.15700	5.64875	63.48000	56.38993	1066.66865	-74.95472	0.35589	6.12770	5.73128	8.37038	10.98778	3.53309	10.54789	1.00000	38.29176	8.04908	5.29758	4.17050
6.64027	4.76085	32.11670	48.05366	1156.29551	109.05389	0.76790	6.91014	6.19743	5.96988	-7.51611	6.74921	6.16909	1.00000	35.67996	7.18397	5.97774	7.12250
4.49218	7.57677	61.51471	68.20999	1060.78768	-122.2608	0.36725	6.99040	7.37208	8.78454	38.17492	10.19442	6.34027	0.00000	50.39477	7.08941	24.14032	3.16562
9.62376	6.53421	42.19128	40.75082	1199.33527	103.65309	0.24813	6.70047	8.20490	10.18586	16.0567	3.91279	9.66333	0.00000	44.49160	7.49139	21.92213	3.82038
8.39560	7.62965	48.02112	40.51651	1061.05583	7.973	0.50520	6.30197	4.79467	10.81654	51.168	5.93511	6.94851	1.00000	47.20302	4.17344	20.74528	6.18656
8.36630	5.99767	49.62773	60.05187	1106.71406	9.29109	0.56048	8.05077	5.90076	8.43441	45.39402	6.47594	7.20943	1.00000	38.77914	5.53876	27.21090	7.04122
5.01886	4.17260	22.47300	53.14861	1111.76881	-81.38758	0.92076	7.17996	7.03584	8.76579	30.17746	8.39279	7.74326	1.00000	57.09854	6.74010	21.15057	7.57975
8.34441	6.03484	68.82701	37.39151	1139.17585	-7.32097	0.27618	7.78210	5.53585	8.98865	41.1053	5.64883	8.08987	1.00000	69.54041	5.99593	24.90178	4.24698
5.29701	5.18030	42.26613	51.09244	1138.07719	-78.87836	3.15180	6.82630	6.43127	8.78872	35.05266	7.46118	8.81813	1.00000	51.56162	4.32956	6.25449	9.41942
4.23275	3.43438	40.63868	48.62700	1157.17531	-74.38987	3.17884	6.61443	7.11144	9.99800	40.65538	7.91272	10.92232	1.00000	38.64894	7.10894	13.70251	9.43711
6.43807	3.48371	55.38752	24.47715	1088.52884	2.59753	0.46190	7.84477	8.73101	5.61757	8.88649	4.37515	8.95227	1.00000	45.69392	8.16589	-2.99914	5.28647
12.26228	5.17981	59.94186	58.51526	1074.11542	-72.09391	0.18735	5.55708	6.48910	8.88881	18.65297	5.03035	4.99225	0.00000	31.97055	7.00356	20.07239	4.36394
4.12188	8.20244	87.20056	58.58866	1181.97716	-81.24441	0.43395	7.94247	7.81704	9.66802	23.15678	7.66821	6.23509	0.00000	49.60281	6.34874	30.47096	4.63140
8.08352	7.81486	46.10957	46.16704	1142.28223	-122.2054	0.83974	3.05404	7.19671	8.99409	47.76232	8.37903	6.73826	0.00000	46.94155	7.37365	-2.84129	7.76470
5.12225	8.64713	38.58678	64.02252	1089.57464	2.25	0.37044	6.07846	5.09201	7.33537	50.75	10.28198	7.19600	0.00000	41.95164	7.89822	26.24129	4.16433
7.31291	4.07455	56.06838	46.85654	1124.44606	-1.47217	0.22912	6.41011	7.98261	6.27437	53.46506	6.03555	7.31034	1.00000	55.62608	6.11834	4.87658	4.99579
7.73433	5.35056	57.00443	55.28221	1095.16947	123.62494	0.23731	6.41525	6.64709	8.56724	12.37169	5.57667	7.75435	1.00000	47.31443	5.76899	22.54878	5.20081
5.55485	6.62960	61.52723	47.24406	1178.23261	120.82747	1.23365	6.37907	6.42484	7.06594	37.30553	7.70280	5.78813	1.00000	62.39391	5.92407	16.57520	8.11586
4.33453	8.47427	73.30879	67.30745	1058.74615	-117.29198	0.51783	7.45396	6.72668	8.04187	33.03699	7.36880	7.55651	0.00000	41.33228	6.22690	13.88262	6.16011
4.71143	3.17134	36.99076	56.19710	1111.49771	70.96699	0.39312	7.80184	7.37905	9.03306	30.46907	9.00904	7.91153	1.00000	52.65781	8.25969	-1.15418	5.78385
5.68099	4.88136	52.69188	50.39703	1134.93578	117.7	8.72367	6.19925	6.69496	8.98136	35.85	8.92943	9.44592	0.00000	22.64617	7.17836	10.73453	10.48992
5.12552	8.64356	62.57635	58.43997	1145.75386	-88.27205	0.35186	4.81465	5.59674	4.88898	44.27804	10.58321	8.98987	0.00000	29.38733	6.21544	10.21012	5.50669
6.22992	8.08767	63.80022	38.50490	1086.03655	0.47713	0.89671	6.79610	5.18615	4.98939	51.39323	7.41280	7.69499	1.00000	69.29368	5.78930	23.48077	7.77501
8.29638	5.91345	39.50656	68.67517	1096.28132	35.90057	0.71361	4.00061	7.25570	8.62418	56.85836	5.44355	7.31924	1.00000	48.34028	6.48512	-0.82967	6.72976
7.13845	6.26604	34.30518	55.05939	1094.93274	-5.55835	0.86126	6.09709	5.77754	9.25379	42.64685	6.50531	6.21740	1.00000	66.77339	7.83146	42.36216	7.60273
5.24326	4.71712	64.31589	47.68476	1181.17615	153.10236	0.58704	7.92711	4.87993	8.29706	-27.50578	8.37714	6.57825	1.00000	35.33152	8.12041	14.28212	7.21545
6.09005	7.54261	53.53315	45.03076	1101.11541	-1.4001	0.36200	4.50411	6.87213	8.49332	7.06273	6.35010	8.65467	0.00000	42.85753	7.78939	22.34676	4.96357
9.47129	4.88288	42.08414	38.16735	1154.31152	7.2278	0.51505	8.04104	5.50878	3.93115	50.64336	10.05781	7.61520	0.00000	54.38368	5.38045	16.72041	6.17665
10.85885	6.46260	72.05034	27.77880	1162.15867	13.10984	0.62309	6.97637	6.63648	10.06351	51.30001	5.42276	7.87417	1.00000	50.13669	6.94064	11.40831	7.09278
8.50019	4.69011	56.24179	67.48010	1110.35063	-80.08199	0.44255	5.56661	7.53959	7.56066	35.88264	4.65984	8.47179	1.00000	53.26044	5.85224	20.02435	
5.39892	4.09074	47.12490	50.52057	1163.93444	79.883	0.40912	7.33098	5.91220	5.40128	6.9909	5.79339	7.47646	1.00000	41.53596	7.74085	8.01992	4.21972
6.03922	7.89971	61.29451	33.07864	1146.99788	43.91385		6.92573	7.24318	9.31388	54.03876	6.70126	7.59543	1.00000	42.49796	5.66709	5.28367	5.13492
3.83622	3.38631	42.26947	62.98163	1172.27162	-88.3162	1.58752	6.78787	7.60744	9.40015	42.24113	9.35685	9.45388	1.00000	48.68057	4.95026	14.95429	8.69497
8.06589	6.49407	32.68291	51.96143	1156.76293	76.56719	0.12280	5.72471	4.98243	9.26556	24.41288	5.44906	8.19567	1.00000	40.29424	7.73960	21.50140	4.77540
6.10709	7.66354	85.51586	53.83731	1155.16627	-8.33147	0.41312	7.60482	6.27129	8.25043	41.20485	8.15538	7.63551	0.00000	20.00638	6.38000	16.51299	4.68019
6.87177	7.78217	62.02226	35.68882	1054.50441	-100.88023	1.03654	6.15057	7.86393	5.56792	20.21322	6.76260	8.90226	1.00000	57.15275	4.30060	21.12504	7.64061
5.43499	5.07689	42.27466	67.54516	1150.09049	71.52847	0.65475	6.49291	5.89633	7.81229	32.57756	8.58142	6.60635	1.00000	53.44636	9.41110	5.62358	7.11377
6.12210	5.16215	52.25737	50.01997	1110.73035	135.31667	0.73040	6.24230	4.94944	7.78597	34.25	8.26679	7.02826	1.00000	35.55764	6.00499	1.48373	6.93840
6.73386	7.38504	58.98991	45.15782	1109.12357	38.07083	1.46322	5.61571	9.98265	6.08181	54.90083	6.60062	8.57213	1.00000	30.82851	7.21301	26.55336	8.48795
8.39048	6.76311	40.89194	46.10524	1183.45305	-82.61573	0.80168	6.83317	7.05048	9.93069	41.24255	7.22353	7.88221	1.00000	28.48929	8.67733	10.86702	7.93300
7.78022	7.47639	34.36841	51.74930	1079.39418	89.11943	0.34871	5.98540	6.80242	6.75661	23.9028	7.12720	10.36580	0.00000	43.47532	5.43286	15.24241	6.52865
2.72901	4.75864	66.96268	43.31746	1097.60996	6.74549	0.43328	4.79800	8.15865	6.01057	49.5099	7.50603	5.81852	1.00000	86.80779	5.06505	-0.73231	4.75600
10.84060	4.31897		40.59124	1111.76140	140.11667	0.80260	6.07700	6.77485	7.62198	37.56667	3.76659	8.82970	1.00000	61.46046	8.61943	-11.65488	7.33518
6.34536	7.03359	66.62584	43.99268	1184.73344	73.85535	0.65196	5.10096	7.26445	6.20494	18.51957	7.28601	8.31988	1.00000	53.07371	6.61963	19.34829	7.15266
9.73324	5.29976	43.68015	51.14947	1143.12927	168.31366	0.43416	8.67545	6.95825	8.98352	-17.73648	2.65732	10.51564	0.00000	58.22881	7.58429	10.14702	3.26829
8.37183	4.91024	47.94699	38.16568	1060.11133	46.10925	0.55981	5.49767	6.25857	6.64292	43.35071	9.81836	8.40144	0.00000	57.78277	4.97538	0.62296	6.68833
5.54361	8.13305	56.88681	60.15551	1076.06349	53.47103	0.48976	6.31787	5.68297	7.05640	54.48147	7.71665	8.46654	0.00000	48.83423	6.88119	6.13647	6.57031
8.67060	5.90976	46.50909	41.09758	1087.62703	56.36091	0.64795	6.50431	6.07820	8.76911	51.78771	4.07448	9.32260	1.00000	35.05669	5.79642	10.63690	4.74545
3.03075	8.43552	44.44346	17.90342	1165.21598	-67.33122	0.27193	4.92804	5.07535	7.75519	10.22677	11.05679	4.37897	0.00000	45.85140	5.61883	19.48128	5.09743
5.77377	6.23533	65.39943	46.06701	1100.39100	8.86374	0.83015	6.69384	8.27395	7.02783	44.89784	8.03472	7.56586	1.00000	28.56156	7.34951	13.49774	7.49387
7.63875	5.39419	59.60450	54.54821	1182.27975	-73.81669	0.45470	6.07733	6.57877	7.35966	45.44868	5.67084	7.81925	1.00000	49.29159	6.12394	17.89408	6.17749
6.08566	6.62781	48.06064	61.52910	1173.62911	29.65806	1.54784	8.60277	7.34156	7.12110	-4.83	7.36762	5.98128	1.00000	58.38037	5.14395	33.01607	8.45259
4.65910	8.96263	71.90202	49.69321	1110.84573	-2.01111	0.63466	6.98165	7.52973	6.55635	52.66277	7.61341	8.70708	0.00000	30.44776	5.37235	16.64463	7.34157
4.61140	3.70119	35.67579	90.33552	1178.06949	20.89389	2.03623	6.00016	7.23726	9.61456	42.62833	8.13553	10.31513	1.00000	59.81297	5.76856	-2.80772	8.77190
12.24724	6.30858	52.49037	45.38137	1137.69278	77.9129	0.34487	5.02105	7.77738	8.71275	25.6439	4.80574	5.28381	0.00000	27.57741	6.79816	29.77226	5.68246
9.99520	4.58617	45.52236	48.25071	1142.69871	-70.20749	0.62012	7.29970	6.83881	8.16042	8.62261	3.95168	9.29803	1.00000	52.46880	7.98160	26.11837	4.95644
5.17277	8.64367	40.90220	31.32624	1072.53704	115.8614	0.55560	5.65825	5.64504	4.39180	-31.95224	10.78315	8.40320	0.00000	56.66363	5.13989	14.94142	6.90759
6.17266	7.60414	63.43763	40.61496	1152.26680	-89.71472	0.38072	7.17379	7.63783	7.20809	13.73417	8.47709	9.00841	0.00000	45.04131	8.96336	21.92704	4.41256
5.50197	8.57548	58.29336	59.06708	1144.09602	42.85693	0.23884	6.08213	7.50615	6.82091	39.22493	7.75992	8.86218	0.00000	29.34777	5.61335	26.23166	6.64570
6.04497	5.85936	54.28848	24.44025	1062.40744	-1.06667	1.21218	6.64962	7.87508	7.69808	53.78333	7.43818	7.41282	1.00000	68.59350	7.92886	39.87366	8.26852
6.27435	5.42988	57.13017	53.50724	1138.91287	-73.78458	0.45546	6.72550	5.77582	6.50210	41.0051	7.77287	9.60685	1.00000	59.28017	8.32610	11.25658	4.91713
4.38318	7.65427	73.94078	74.86809	1174.84608	27.25	0.40175	8.03909	4.93588	8.37127	42.7	6.67132	8.13313	0.00000	41.70171	7.54865	14.30091	5.90434
5.64057	8.15046	54.99465	70.90863	1060.80073	16.4	0.43448	6.75282	5.50803	8.38452	48.25	7.30298	7.98334	0.00000	50.88845	8.18087	41.68140	5.55335
10.27629	4.78814	34.68450	46.81996	1066.51309	106.92667	0.36244	7.87391	6.65556	9.13304	-6.91806	4.58946	8.22172	1.00000	42.23209	7.57191	0.93270	4.36699
4.83370	5.97606	36.09104	52.58309	1125.43577	77.40858	0.51821	6.37925	7.18879	7.30179	24.05979	7.14265	6.57614	1.00000	49.42982	6.70848	15.08715	4.12617
4.20298	4.28865	43.49820	16.09265	1179.51707	125.21972	15.68173	7.31024	6.26203	7.65439	-8.99167	10.02656	10.44732	0.00000	67.26296	7.34931	20.55737	11.09879
6.96697	6.15713	69.48828	53.14926	1148.37582	-67.33122	0.39039	6.48594	5.34746	7.08004	10.22677	7.52669	5.27343	1.00000	49.34868	6.87986	16.61726	5.45151
8.14654	5.50650	49.88083	36.80972	1136.07468	-121.74052	0.93360	6.85414	6.59485	9.58889	38.54491	7.62138	7.37427	0.00000	37.11347	6.01179	13.20498	7.66963
7.85057	5.33904	48.77574	36.14223	1183.99326	142.45778	0.50638	5.60865	6.40731	7.37105	44.35056	4.47166	8.59810	1.00000	53.02955	3.31446	16.46936	5.81716
4.49789	9.15199	63.35297	58.93635	1117.29195	-0.2	1.45976	6.11260	8.07811	7.77250	51.65	6.65489	7.03753	0.00000	67.18316	7.59777	-6.69399	8.34101
5.66716	6.78082	73.32335	51.76461	1111.99560	5.4584	0.25213	7.27816	6.39583	9.28526	43.32393	8.21824	7.24452	0.00000	51.17934	6.88946	-3.84680	2.63589
3.91644	5.05491	29.61434	49.48266	1098.33709	30.96755	1.91725	8.25185	7.11645	8.09992	49.07866	8.89932	8.61572	1.00000	52.50219	6.26430	3.62293	8.69129
5.61218	3.91881	84.37486	46.53557	1092.18734	19.27498	0.44106	9.97352	6.87438	5.76866	50.20528	5.74791	7.35872	0.00000	54.04544	5.47626	15.74155	5.75789
8.25639	5.37265	38.54290	45.49085	1189.95192	73.7553	0.61947	7.11029	6.95198	7.51461	15.5439	4.96957	7.93044	1.00000	40.40038	7.14520	18.07848	6.50762
10.08129	6.75617	59.13303	26.14927	1094.58439	7.60872	0.58512	5.18116	6.93230	10.34726	43.78956	5.67647	6.90976	1.00000	31.63484	7.51931	0.58930	6.97217
6.34847	7.71925	60.06460	37.14015	1050.60791	114.68333	0.50980	7.18038	7.32041	7.77179	23.73333	6.85771	9.51593	0.00000	27.22985	7.38490	23.96687	6.10061
5.41884	5.27710	36.51721	61.24769	1083.10096	3.64633	1.32474	5.08668	4.79214	8.42932	6.8485	7.75396	7.27274	1.00000	69.46163	5.02798	3.71619	8.30880
9.48016	6.99593	66.09335	52.42642	1089.76222	128.63083	0.65643	7.12125	5.43188	9.68141	36.82167	5.93111	5.91989	0.00000	41.15382	6.85292	15.80681	6.92222
5.85075	7.63949	61.39706	46.24030	1072.63619	121.12251	0.27932	7.61749	6.28394	9.19385	14.62578	5.67724	8.91250	0.00000	40.78206	6.32023	17.89818	5.01411
5.24425	5.39705	50.43979	64.31757	1050.32612	68.75915	0.40995	6.19096	6.53755	6.24592	27.52948	8.52236	9.83574	1.00000	45.09592	7.55249	18.03171	5.28196
9.19221	5.70303	70.20389	58.35268	1130.58794	16.54165	0.86918	7.34357	6.68615	8.30639	68.79833	7.00212	6.76288	1.00000	47.82334	7.68830	6.16278	7.67252
10.66125	8.71713	60.22201	48.38651	1142.56175	-42.98194	0.21916	6.02321	7.25084	11.88022	-22.53722	4.52716	9.19542	1.00000	53.36413	5.04619	18.61935	5.92102
8.40543	5.66020	49.94397	52.24122	1160.12083	14.30935	1.81751	6.73921	6.00776	8.17339	40.92298	7.75575	8.50997	0.00000	52.13903	6.01260	19.82958	8.74818
8.70956	4.09729	56.21292	26.89701	1092.71143	-116.21677	0.30284	5.33389	6.93462	7.02866	33.7207	4.09410	8.93818	1.00000	54.21613	7.24252	14.58087	4.79017
7.38356	4.01340	59.17473	40.90322	1164.95680	-117.70755	1.29399	7.56599	6.91918	4.90214	33.52253	10.46404	10.11971	0.00000	49.11607	8.40917	18.00853	8.32905
7.18061	7.18212	43.18389	8.76983	1065.98641	76.56719	0.44747	6.19933	5.08539	9.35427	24.41288	5.55158	9.20702	0.00000	41.88123	6.60003	10.59370	4.69179
7.48877	7.25467	40.69401	46.84270	1122.59277	16.91667	1.63500	5.72206	6.01299	6.92275	-21.98333	5.78522	6.97374	1.00000	35.93875	7.79612	-1.59638	8.55070
10.22459	4.94738	43.32508	51.66999	1067.73586	-80.58556	0.31454	7.08087	6.27101	8.79231	22.98212	2.25210	10.93455	1.00000	47.88179	6.32675	10.08963	3.40063
4.81704	4.73448	48.81843	51.65506	1061.97659	123.62494	0.87290	6.11310	6.67650	4.80796	12.37169	7.24334	6.31441	1.00000	45.85064	6.50000	14.46893	7.66119
10.86024	4.01596	52.29900	66.41315	1062.46856	74.12286	0.22592	8.55740	6.63426	4.97698	30.76468	8.85051	7.83428	0.00000	42.10369	5.53196	2.80113	5.27454
3.63190	7.86596	58.30359	38.55901	1084.80152	125.51176	0.48381	5.55690	6.68929	8.03144	42.64031	8.66047	7.01909	0.00000	66.06134	6.25462	21.88399	4.49070
4.76700	4.22480	22.79984	55.61543	1194.18741	129.96972	0.63575	6.12185	7.53535	8.75495	33.4425	8.70891	9.06933	1.00000	31.76031	5.22811	-5.44131	7.69501
5.10247	5.32458	62.36371	55.33488	1164.22103	86.79271	0.88702	7.96169	7.69841	7.67673	25.92127	8.13780	8.98749	1.00000	42.88124	6.93107	7.04992	7.76814
8.38146	5.67750	58.31334	67.51385	1129.21213	-94.41551	0.76744	6.44745	8.65873	7.52088	39.09112	7.16694	6.48787	1.00000	60.96608	7.05671	10.57279	7.69239
5.86338	5.06507	37.53506	50.54644	1189.35213	-121.74052	1.07471	7.00440	7.33597	7.99932	38.54491	7.53180	9.11391	1.00000	65.54912	6.12456	6.17176	7.82184
5.86964	4.70356	60.96804	49.93378	1080.00669	34.75699	0.82010	5.79021	6.59080	8.74314	31.39547	7.70017	7.26627	1.00000	36.96171	8.10827	28.12229	7.24994
5.29051	4.43119	49.76384	54.38690	1111.56518	-73.97069	0.31761	5.79655	6.46603	7.13593	40.64621	3.93002	8.95562	1.00000	49.17106	7.01712	9.41180	2.36429
4.81678	7.72310	47.45975	38.88726	1144.25064	-104.22884	0.33641	7.04564	7.88935	7.33386	32.42067	7.67172	8.86950	0.00000	23.82225	5.84660	14.98464	5.26132
13.07527	7.09847	53.84189	50.07978	1108.34215	1.53414	0.55930	6.82045	5.74871	12.18799	42.50729	3.83179	8.74387	1.00000	24.77676	6.27694	11.63518	6.60848
5.26244	5.04515	44.31776	29.34451	1083.82628	34.02537	0.61407	6.48735	7.09565	7.61116	38.37255	8.76306	6.56163	1.00000	65.00241	5.98032	27.63849	7.17756
11.16157	5.07601	53.98238	62.56273	1166.44294	78.40102	0.44892	5.21152	4.22359	8.70510	27.9247	5.47428	6.15513	0.00000	30.50662	6.38758	24.77188	5.20298
4.58982	7.73392	52.15233	42.13119	1133.29465	-89.99038	0.34932	6.46192	7.73653	8.39998	38.58894	6.88911	8.04417	0.00000	57.94795	7.24887	1.93686	5.13817
8.45963	4.98049	57.17810	56.66523	1198.03919	-111.99633	0.41763	8.12920	7.16501	7.86300	40.65995	4.79453	7.92360	1.00000	48.92258	7.15903	29.55352	5.19155
7.81692	6.69984	56.84733	43.14592	1087.20168	-156.47432	0.46496	7.27333	4.79318	7.38789	20.88953	8.32617	6.75182	0.00000	48.17761	7.58446	13.62151	7.24233
9.11793	6.13503	51.21649	64.76283	1159.15460	1.15597	0.20956		7.71542	9.23133	51.78967	4.56901	8.47734	1.00000	42.92024	8.74018	24.21732	6.01557
7.29152	8.24115	45.48820	57.71269	1187.22719	4.52514	0.59809	7.24318	7.94283	5.02427	12.74482	6.37045	8.61643	1.00000	66.61739	6.48408	17.91340	6.35258
6.17715	7.16605	34.29210	40.45789	1098.74223	-93.11308	1.47065	5.80846	7.42833	8.18493	16.75973	10.23458	7.21433	0.00000	47.97457	5.62201	14.71291	8.32024
6.91627	6.93655	45.22421	35.21472	1138.70075	-73.78458	0.54832	6.75231	7.73469	9.31119	41.0051	7.01701	6.66133	1.00000	42.95116	6.91087	10.50085	5.69666
6.83981	6.80769	51.29570	31.74364	1145.54552	109.22921	1.51444	5.46018	7.34768	7.00609	34.65918	6.18089	9.19821	1.00000	37.84688	7.28757	0.52064	8.32393
4.38897	8.88016	74.60492		1102.85740	-0.59543	0.73591	6.06710	7.48099	7.32204	44.80477	7.28813	7.58526	0.00000	49.77936	7.00332	22.64459	7.40388
6.97064	6.63538	49.11468	76.45083	1109.96355	109.05389	2.42906	6.00282	4.64295	10.73138	-7.51611	5.65406	6.87450	0.00000	63.19840	6.04356	22.86718	9.10581
8.30750	4.87420	54.50154	53.70833	1068.54435	-76.78319	0.68648	6.62910	6.77618	8.07966	18.00747	5.83692	5.43345	0.00000	43.02004	6.70269	17.84367	6.65327
7.74389	6.46477	56.77550	73.18623	1187.77624	-93.11308	0.51357	6.39190	7.12560	6.69530	16.75973	8.51029	6.25451	0.00000	37.52831	6.53356	12.24016	6.99894
7.98467	6.15779	59.66647	77.34907	1149.66488	-103.5687	0.63388	6.34668	7.01500	8.21895	20.22816	8.10120	7.86506	0.00000	28.14289	5.23245	-0.71765	7.52457
2.25761	9.05676	22.49034	67.33552	1099.37876	5.58472	0.61492	6.02594	6.85554	5.95607	52.14	10.82482	5.63019	0.00000	58.06574	6.39085	16.88442	6.74311
8.92550	4.77769	71.68356	57.52518	1058.45861	-122.39168	0.75293	7.93929	5.19495	5.78764	40.58654	7.73145	6.87360	0.00000	40.57672	7.12072	22.40504	6.50816
9.54884	7.04975	52.16899	61.88195	1116.91064	8.64409	0.55884	6.25101	7.99829	8.92461	48.07667	5.84319	8.15869	1.00000	63.63077	7.00333	19.69630	6.51182
4.86658	8.76174	36.58950	58.98972	1188.94349	-82.61573	0.57753	5.19255	8.33194	7.33063	41.24255	7.79638	8.04082	0.00000	51.01484	6.77609	18.91672	6.38246
5.26612	6.21400	54.02736	42.17098	1167.29107	168.31366	3.96374	7.50832	7.81571	7.27656	-17.73648	9.75526	8.05327	0.00000	29.53971	5.76078	7.51681	9.61803
9.23016	4.91442	47.66163	61.04951	1115.36218	83.36889	0.56710	5.93823	7.57309	7.76320	26.76628	4.97758	8.04260	1.00000	48.79021	7.65444	14.73416	6.44286
6.26113	7.68545	58.39058	55.74761	1083.42407	30.38167	0.24245	7.96544	7.37210	6.83086	59.80917	8.59761	8.64820	0.00000	53.23405	5.78103	13.52637	5.80585
9.80068	6.76901	41.03285	47.18142	1197.48546	88.18466	0.34051	7.02990	6.97926	10.04640	22.19303	3.67193	9.36540	1.00000	43.54132	5.61993	15.19508	4.35841
7.19894	5.35493	74.87833	44.93010	1114.61145	-100.88023	0.48442	6.25680	6.52983	8.08679	20.21322	6.21507	8.66723	1.00000	53.52575	6.85877	16.81299	6.60181
9.05083	4.33272	37.88568	59.87569	1174.19626	120.89694	0.90515	6.73830	6.16611	8.80691	14.95472	8.54280	9.43092	0.00000	56.28172	5.37061	19.99203	7.15399
5.03908	4.35272	51.90269	50.05472	1184.46342	45.36561	0.94896	7.46723	4.27274	8.54532	41.09246	8.67234	6.89146	1.00000	36.56660	6.79980	18.51122	7.76660
5.95595	8.87371	83.58082	77.48362	1159.33952	-74.15987	0.83389	5.74430	6.91326	7.34029	40.82232	6.02123	9.60249	0.00000	44.59567	7.99832	8.53504	7.74607
2.12698	8.19124	40.89280	57.45020	1125.67647	18.69303	0.61246	5.73413	6.49100	6.30824	12.18441	9.45093	6.91593	0.00000	27.75519	7.24071	-11.38670	6.53432
5.96098	7.96466	54.49127	52.85337	1080.51843	53.47103	0.80139	6.25723	8.04870	7.72458	54.48147	6.28454	9.05793	0.00000	41.55612	7.43305		7.16880
6.33661	4.30618	64.93491	41.85210	1173.22630	-73.99681	0.62782	8.36877	6.59856	5.90252	40.94065	5.84617	7.21582	1.00000	41.49751	5.67374	8.65918	6.86629
4.95433	7.56481	48.97240	35.03869	1154.73318	16.91667	0.37439	5.78091	7.68253	9.15475	-21.98333	8.80998	5.11950	0.00000	33.64325	7.42683	5.73916	4.87856
6.89472	5.15368	74.77323	57.68949	1198.32897	76.56719	0.41275	7.14477	5.37147	8.02592	24.41288	4.71495	8.02491	1.00000	33.59454	7.00640	8.74570	4.46912
11.53616	5.32098	35.89264	65.63510	1112.92145	-86.78777	0.20436	4.84986	7.59791	9.42414	33.44872	3.49006	9.65438	1.00000	55.04271	6.29039	34.08487	3.66167
7.93729	5.19305	39.70455	56.65150	1086.97194	-66.8499	1.63180	6.22128	6.93770	11.34122	18.03496	6.74627	8.71829	0.00000	30.79222	7.23394	12.18081	8.58578
7.48714	4.99909	59.41095	43.08644	1195.20680	44.53333	0.59285	7.06684	7.58448	8.36501	-22.9	5.89616	6.73486	1.00000	17.24681	6.00063	30.87339	6.02761
2.49526	9.09245	65.89416	24.26514	1107.45997	103.81667	0.73757	7.19802	8.21612	6.65806	1.6	8.78626	6.82343	0.00000	31.07185	5.24316	11.44513	6.97727
3.28673	3.01596	63.84875	51.28855	1157.55492	3.64633	3.46141	6.87534	6.56042	10.51559	6.8485	8.84366	7.23418	1.00000	50.33338	7.10883	16.35668	9.54072
9.21641	3.34740	51.56266	45.37833	1067.82770	-1.60452	0.63005	5.93767	8.59324	6.26487	42.06166	7.56456	8.20864	0.00000	39.59722	7.86566	26.22799	7.28041
