NOx	warning	H2CO	NH3	O3	PM2.5	longitude	CH4	SO2	PRES	CFCs	PM10	C2H3NO5	Pb	latitude	TEMP	CO	PAHs
6.33009	0.00000	63.05342	10.28361	7.09029	9.45374	-78.19444	5.04821	7.97420	1116.66729	60.22457	9.52231	11.56636	26.48434	38.91817	-1.59068	10.86339	8.04750
7.39802	0.00000	62.93474	10.69169	8.53004	9.47124	44.02488	9.24758	9.37860	1108.12588	72.06487	4.76291	1.20025	52.42223	32.61603	24.31286	8.37351	11.31747
5.10503	1.00000	29.99839	10.71341	7.62068	7.36245	144.23058	7.80837	8.52042	1187.49740	69.69563	5.60383	1.76225	61.45123	-5.85746	22.40323	10.90335	5.58689
7.44690	0.00000	36.62010	6.11360	8.48192	4.31220	-2.52398	9.03559	9.23761	1062.53226	64.28278	4.52564	1.44800	46.90895	53.19146	20.11341	4.28541	10.62179
7.79745	0.00000	46.64813	5.12823	9.63805	6.48280	-82.90375	7.54095	7.44159	1093.29333	72.60808	6.98403	2.48338	44.39293	32.54044	15.40987	5.26712	9.01849
6.84089	1.00000	54.21584	8.14477	7.75736	5.75799	-87.66561	6.69757	7.40090	1066.32902	70.06628	8.59030	5.87510	54.84049	41.8542	16.48841	9.99110	11.13345
6.28039	1.00000	77.35294	9.64783	7.84857	7.80424	-81.24441	6.47189	6.74096	1128.68350	68.06963	5.27894	1.33216	44.44130	23.15678	-9.20628	9.07537	4.20303
9.50681	0.00000	52.37657	8.72141	9.79424	3.92536	-77.55777	8.18783	8.63662	1089.19585	65.25624	4.94647	2.18646	59.02878	37.52487	7.51530	3.69794	11.72382
8.62563	1.00000	55.88356	6.70572	6.62503	6.47602	15.07041	5.52205	6.12124	1180.06752	63.59839	6.67089	1.73048	47.14879	37.49223	16.53355	9.70954	5.52751
5.82501	1.00000	57.56355	6.01356	4.42511	7.94631	-1.08593	8.01766	7.28306	1130.56591	65.10497		0.74204	71.92841	50.79205	21.65097	9.93408	9.38092
7.99659	0.00000	61.65974	7.52087	7.67218	8.83572	88.18466	6.97040	6.61357	1069.91060	65.48054	6.28061	2.16397	59.00933	22.19303	9.96014	9.23728	8.47951
6.25860	1.00000	19.41405	4.25366	8.83359	6.29475	130.57211	8.07030	7.61535	1199.74036	55.42844	6.02659	1.27394	60.27531	45.75279	26.41712	8.48911	7.41379
5.89378	1.00000	19.15671	9.06485	8.32592	6.27385	-71.10077	6.46652	8.82743	1197.21189	56.72399	5.93171	1.70508	63.74912	18.20854	24.08724	12.31619	4.81750
7.76631	1.00000	56.42741	3.00836	9.11505	5.28002	17.58522	8.12555	6.05325	1074.30821	69.88008	5.17562	1.59477	55.95584	40.53123	16.94371	9.02544	7.23493
5.62438	1.00000	41.43110	6.79774	4.15419	7.54454	-88.70464	9.06265	7.07055	1180.13495	68.52988	8.70918	5.94364	46.57841	34.25807	24.14357	11.89586	10.49677
6.78470	1.00000	57.29678	8.67147	8.42524	6.49874	-81.79819	7.12560	8.96898	1061.85811	73.46984	6.67671	1.89281	45.52875	41.48199	23.82520	8.95960	7.69192
4.91784	1.00000	72.16065	4.99842	8.75411	7.40256	-111.89903	6.92474	5.24208	1130.74370	68.56343	5.26598	1.37906	49.93881	33.50921	13.75222	9.33927	7.99441
5.80591	1.00000	56.15444	10.01615	7.02503	7.01497	-118.25508	9.70057	7.65916	1164.27604	50.60334	6.04324	1.65791	44.73877	34.14251	17.07384	9.54705	5.44200
6.37634	1.00000	31.16515	5.25317	7.31717	6.60200	72.93924	6.94142	8.70159	1177.72026	65.51057	4.68658	1.76135	41.91722	18.87813	16.77438	7.78446	7.75620
7.44994	1.00000	37.16681	8.97924	8.35284		-97.54667	9.37589	8.57928	1158.41509	72.91550	8.56256	4.95334	30.38921	30.5427	19.75094	9.05598	11.28551
8.01356	0.00000	54.43388	10.60621	6.48787	8.12156	112.01667	7.88162	6.44490	1164.96427	76.38697	8.89615	6.88670	59.21768	-7.81667	22.48303	10.81764	8.51622
6.18248	0.00000	51.73474	5.24823	7.02043	7.95467	-122.39168	7.56680	6.79647	1111.72139	77.06653	4.74307	1.66984	45.03671	40.58654	28.09415	7.73783	7.19342
6.70096	1.00000	49.62571	5.09886	7.35834	7.49833	5.03586	6.91346	8.54308	1131.32375	60.35322	5.46844	1.72771	32.58933	43.83125	-3.85536	10.42708	9.30448
4.51414	0.00000	43.33780	5.23496	7.35159	6.72338	11.37703	6.66190	7.73669	1105.53129	74.43492	3.87907	2.30721	35.57138	48.06919	10.43307	3.52894	8.85107
9.20576	0.00000	59.46087	5.02293	7.97135	4.78642	-73.86586	6.35698	6.82973	1116.65559	58.25258	7.26552	2.00070	19.50240	45.43341	11.61932	6.62850	9.90564
2.40865	1.00000	60.99481	10.76020	7.92847	7.26015	38.28402	5.27061	7.30155	1130.00261	59.41152	3.69906	1.34616	29.08966	34.5624	20.54589	8.42944	5.33373
5.15519	1.00000	42.95146	7.42927	8.30782	2.99942	111.4834	6.28462	7.58063	1141.17129	75.62266	7.57990	3.11710	30.42989	65.93381	8.73810	9.77387	6.83352
7.76075	0.00000	42.38293	9.19699	6.52901	8.76644	10.18003	6.80679	7.37709	1123.36766	79.68004	6.73834	1.20259	60.91336	24.96334	7.90351	8.04788	9.55562
6.18203	1.00000	27.33244	8.33427	6.79786	4.05514	72.54064	7.30463	6.81496	1102.95184	77.35669	7.73594	2.92976	58.17909	31.82539	10.18834	7.21317	5.37443
4.58148	0.00000	37.20578	8.71978	8.17219	10.04393	78.23456	6.12394	5.67237	1064.01823	69.09085	3.88772	1.16932	50.27557	28.92694	27.56228	9.12038	9.19109
5.80310	1.00000	23.16026	9.63596	7.18374	6.10523	-40.7475	6.62607	7.68085	1151.52009	69.06071	6.40629	1.33119	70.46505	-4.16694	12.56436	7.09284	6.49121
6.04911	1.00000	60.62756	6.53743	7.93947	6.45879	77.0202	7.78004	6.83600	1164.18956	70.72683	6.56094	1.77941	83.52580	43.41949	20.73266	7.42937	8.03590
4.98929	1.00000	39.33128	9.69604	7.26751	6.66580	-41.45861	9.49887	6.37909	1187.60422	62.22396	5.48864	1.69546	27.55192	-4.42472	4.65589	9.47136	5.46819
5.14066	0.00000	41.45759	8.49737	7.53144	9.61729	45.36561	8.07833	10.22984	1070.22154	56.82117	7.20813	2.37724	52.34376	41.09246	0.85185	10.30161	7.69049
10.58418	0.00000	53.18275	7.22820	6.66751	5.40023	8.61839	6.40118	7.26126	1131.89518	71.79690	7.61318	2.89755	43.05115	49.68369	14.47200	7.02712	9.95068
6.14428	1.00000	44.43014	9.79317	7.15293	5.97209	76.32756	8.70612	7.23156	1145.06319	69.46299	8.02019	4.39836	58.74733	9.57046	11.84710	8.60359	10.89182
5.46042	1.00000	61.39953	9.00561	6.28092	6.46261	-39.25	7.30324	6.09139	1143.24250	55.78004	5.65045	1.27739	53.60444	-12.91667	14.27616	7.36745	6.88485
7.32393	0.00000	38.72722	7.48318	7.61819	6.37175	19.61222	8.18730	5.26451	1131.23890	63.49363	4.99011	1.28985	70.81628	44.97639	7.72078	4.80516	9.61951
7.83401	0.00000	47.71777	6.67800	8.32645	8.01589	18.84	7.01715	7.60370	1081.69963	74.40715	7.54316	2.91430	61.20763	42.28639	10.03305	5.84987	8.69964
7.16777	1.00000	60.55555	9.79130	7.05598	4.50752	-93.12577	7.81737	8.05653	1062.69209	72.37810	8.40319	4.45544	46.79528	44.73941	22.10705	9.65572	12.26825
5.72824	1.00000	30.79898	5.79168	8.41573	6.32731	45.36561	7.58375	7.32695	1186.83924	68.50165	3.79769	1.40220	48.35511	41.09246	21.65918	7.07365	6.75022
5.29428	1.00000	74.27051	11.17314	8.60346	7.48047	60.70278	7.30899	6.69765	1067.42918	68.53213	5.87352	1.15878	47.35872	55.75556	17.64316	6.25900	10.74237
6.20041	1.00000	46.73233	7.85223	9.52924	6.24828	24.95034	8.71453	6.83739	1176.91516	70.36040	6.77733	2.12469	50.56029	60.18427	3.63390	8.33321	8.99394
9.63350	0.00000	54.28028	5.74799	6.83134	3.20804	74.12286	6.26366	8.41480	1088.46611	60.93164	7.11749	1.98090	60.85479	30.76468	6.08452	4.06879	11.84241
9.77204	1.00000	46.71691	6.57331	7.31789	6.73775	-49.27306	8.55007	6.95124	1157.67641	58.96669	7.05961	2.49611	52.64294	-25.42778	11.00420	9.61611	2.05278
7.73871	0.00000	58.95268	9.05997	6.69542	7.16574	3.20639	7.44750	7.33357	1194.10776	58.53760	3.64650	1.09695	44.81569	50.74497	15.50543	6.06066	8.80928
8.24442	0.00000	59.62827	10.54334	7.52511	8.32095	123.758	6.58475	7.77865	1139.64281	59.35745	4.64159	1.43865	61.38019	10.20898	20.26985	7.43329	11.34821
6.31500	0.00000	45.78748	7.89063	8.67705	9.21718	28.28489	7.63521	5.87939	1109.26086	89.57407	6.32978	1.19594	66.59012	48.15659	14.66060	9.14502	8.12765
9.20569	0.00000	47.40009	9.79016	8.76735	7.26316	0.75	8.09448	7.77066	1067.32460	65.65759	5.25935	1.24534	59.62062	52.41667	1.22058	8.40435	11.36112
6.68221	1.00000	49.16908	10.82350	8.71933	8.59246	5.03586	5.86305	8.13159	1089.64900	55.67400	5.39661	0.94209	45.14892	43.83125	24.73715	6.81975	4.91702
5.48511	1.00000	47.34136	3.29769	9.93736	8.63317	-77.96389	6.59508	8.86423	1057.50716	61.16287	6.36632	1.73206	69.27707	39.45621	4.69227	10.87607	7.80984
6.90180	1.00000	64.91702	8.98978	8.16303	6.05777	-60.94228	8.18890	7.28604	1140.07708	61.77187	7.15872	1.46453	28.88511	14.67751	-0.61329	12.13668	4.30319
7.08006	0.00000	33.79360	9.35525	7.07776	7.03817	110.8405	10.29940	6.42494	1146.61667	77.32643	5.45744	1.32823	64.63962	-6.8048	-3.31016	8.31860	9.98682
5.48406	1.00000	69.14450	8.63570	7.95436	6.03733	-73.02841	7.73978	9.05530	1193.71490	64.59989	7.49813	2.57895	50.94389	-36.9256	1.36042	9.08308	10.16409
6.67962	1.00000	44.44375	4.79140	6.23428	7.65155	76.03889	8.63960	7.40887	1051.37529	68.09461	5.66805	1.09230	48.42556	18.18158	25.97991	9.08770	8.13166
10.82676	0.00000	53.28571	5.09063	4.88331	5.17427	4.74161	6.76846	7.00385	1184.67971	73.65733	6.34745	2.12143	60.18356	7.62789	24.11439	7.32664	8.42594
9.16410	1.00000	49.55203	7.85012	8.64225	6.04050	2.18967	5.92056	9.00249	1123.10282	62.78376		2.79913	38.39788	48.8765	29.69542	9.42729	4.24491
4.73027	1.00000	33.64174	10.56240	8.24405	7.26094	-1.47217	6.66907	6.94168	1159.38149	68.39893	5.70482	1.65969	35.69801	53.46506	15.91252	8.65782	5.74965
6.83187	0.00000	50.48700	9.82538	7.03545	8.70194	-0.33525	6.86901	7.73483	1168.64345		6.24003	1.68689	50.53239	53.7446	17.53437	9.89633	9.04412
8.14313	1.00000	35.41015	6.26549	5.79040	6.53101	-118.10583	7.10872	7.66392	1167.02655	79.31315	6.02724	1.74695	34.22261	34.09611	21.97237	7.38521	5.28598
6.97601	1.00000	55.34518	9.03962	7.55288	5.58124	104.09701	8.42344	8.62097	1069.04116	86.68040	7.47225	3.40547	48.51919	-1.26424	8.30151	8.27576	8.12650
7.42829	0.00000	45.57151	7.83319	8.55722	6.53376	130.57211	8.26994	7.82171	1110.97770	64.33393	3.88642	1.58959	65.51400	45.75279	13.26893	6.28393	11.35741
8.28809	1.00000	50.39013	8.35204	6.16725	3.86593	34.37389	7.74538	7.07536	1117.74440	73.95495	7.51218	3.04071	37.83755	40.1675	-5.20247	8.09003	11.01079
6.91455	1.00000	51.36119	7.60533	7.64298	4.35856	15.87735	7.36596	7.97560	1105.69590	82.83838	7.83718	2.97250	55.31034	4.94273	24.36962	8.06347	9.60334
7.64969	0.00000	65.78107	12.23422	7.67143	9.73077	-93.12577	7.52285	8.84110	1176.63042	73.28238	5.99368	2.00092	79.41417	44.73941	27.25313	9.42177	10.61442
5.67074	1.00000	55.86092	6.57065	8.57869	6.67066	15.87735	7.14891	5.26636	1057.51819	76.56647	7.32897	2.74904	44.13382	4.94273	3.95331	9.89134	9.30237
7.42800	0.00000	48.42215	8.03311	8.09064	7.63382	3.39467	7.22572	9.70637	1061.26131	60.85190	6.70495	1.67446	53.92443	6.45407	3.23876	7.65717	9.34712
6.33508	1.00000	59.86926	8.80904	6.66659	4.53859	3.20639	5.16541	8.73205	1176.53356	71.37899	7.51024	3.07914	64.47412	50.74497	14.29256	7.87326	8.73156
6.28256	1.00000	68.88547	8.37311	5.15672	6.52067	9.40531	6.85323	6.12310	1102.06985	67.83290	6.15199	2.18878	49.58812	45.53069	8.99412		7.89436
6.56094	1.00000	43.01291	5.31594	8.42253	6.33206	-101.2591	5.80269	7.13827	1170.77702	70.16741	3.32963	1.48443	36.67779	21.01858	8.76324	5.40140	6.06988
7.52502	0.00000	32.85388	5.68229	8.92662	4.69757	-87.882	7.55441	5.57464	1134.28368	78.75644	5.98121	1.46846	63.99011	41.85059	2.29149	4.63682	10.73199
8.62017	0.00000	53.35987	9.68853	5.66775	5.90262	42.85693	7.62962	7.49006	1088.61755	74.13232	6.78243	2.03126	53.68637	39.22493	19.24663	5.38734	11.39962
6.95116	1.00000	70.85712	3.04161	6.55647	5.57602	19.61222	7.96330	8.55366	1064.16558	76.10961	4.70478	0.63309	49.83063	44.97639	13.66284	6.01224	4.91083
6.77107	1.00000	45.20668	8.62092	6.18065	4.51237	48.41667	8.82097	8.30111	1177.26354	58.25465	7.70454	2.45551	50.50716	-17.83333	6.42866	7.56590	7.30447
4.29133	1.00000	50.09773	10.13735	9.27030	5.93851	-2.1875	8.10630	6.47569	1176.91147	70.06356	5.63921	1.19831	71.22460	51.26	25.81448	8.80101	5.10202
10.13713	0.00000	59.20094	7.13530	6.72883	3.13239	14.72443	9.43702	9.01965	1134.84267	60.66028	7.84545	2.92423	52.44120	36.92574	19.59351	4.83199	12.54829
5.20562	1.00000	46.05002	7.44570	6.51017	7.28056	74.4818	7.04782	7.65439	1111.52578	66.56622	6.71593	2.29408	52.84195	30.21121	-0.24663	9.66845	9.59002
8.78436	0.00000	23.16803	6.39131	7.62291	5.39126	46.5813	8.56087	7.87701	1139.53923	73.43861	6.55742	1.90061	86.68409	54.8421	13.69863	5.92163	9.84896
9.36101	0.00000	66.20212	6.75200	8.17064	5.23131	73.97117	9.34995	8.68152	1153.71397	61.71731	4.31939	1.40477	53.52474	31.96258	-13.59623	5.29478	9.05101
6.59088	0.00000	19.11441	11.26709	9.22043	9.08900	74.83554	7.72625	7.11505	1066.72703	62.11896	7.41353	2.01087	53.49693	14.62072	-5.06709	10.73874	8.77124
4.95826	1.00000	43.25147	9.73707	7.62950	7.16298	-78.19444	6.44520	8.27193	1122.13591	69.93859	5.09517	0.92066	43.78209	38.91817	-14.37318	7.63476	8.51121
5.07692	1.00000	40.70291	10.16087	7.27076	6.30528	-2.68333	5.59465	7.24850	1147.29991	62.29979	5.62301	2.11259	59.89378	43.31667	-8.91275	10.03153	4.38179
5.10447	1.00000	69.67656	11.75940	6.95168	6.32436	-66.8499	7.01135	6.14251	1098.15650	59.76258	6.65593	2.15608	37.16247	18.03496	16.58010	8.53849	7.73133
7.36473	1.00000	48.69177	7.52396	8.08262	5.30999	74.3092	8.23260	8.35439	1112.88038	69.28890	7.15260	2.12894	74.29496	33.37526	9.22531	7.30930	8.64491
8.11134	1.00000	30.98356	7.27345	7.77318	6.69585	9.40531	6.23369	8.16648	1103.75994	63.93238	4.04326	1.46461	43.70473	45.53069	6.85661	6.24646	8.35304
8.42139	1.00000	49.58873	5.33419	6.95914	6.84446	-82.00919	7.93988	7.96539	1178.59233	67.71892	7.58150	2.62747	73.81545	23.04419	10.78104	12.04383	11.40019
9.54385	0.00000	25.47498	4.73063	6.94465	7.01458	89.11943	6.87898	9.09959	1174.06142	71.92723	8.92855	6.97299	51.86230	23.9028	7.92305	7.56598	8.38131
9.64002	0.00000	31.07371	6.75522	8.37387	4.15501	75.16878	7.11644	8.56271	1120.58778	77.67198	7.06995	2.33295	43.61844	30.81383	5.53064	5.20781	11.26614
5.37576	1.00000	52.72731	9.75440	7.63988	6.98616	-87.66561	6.95719	7.39263	1127.50653	64.68040	5.55568	1.65385	32.54449	41.8542	7.46566	9.91603	4.61594
7.09633	0.00000	45.72316	8.05571	5.90366	7.87333	15.46667	7.67242	7.44352	1089.06734	69.90309	5.82175	1.47668	64.08323	47.05	14.29997	9.47600	8.88938
8.15957	1.00000	68.25223	7.90155	7.20408	4.12070	-74.26419	7.35514	7.70825	1177.49773	54.85335	6.60371	2.04017	60.69632	4.73245	8.00598	9.08756	11.11771
7.65447	1.00000	52.85118	7.42208	8.41819	5.55944	35.34722	5.83556	9.53277	1165.99676	61.31202	5.94118	1.41094	35.44711	-23.85972	9.76507	9.11633	10.52447
11.48312	0.00000	57.42744	7.74016	5.80574	4.83047	-117.79394	7.01092	7.75285	1195.41012	70.50400	7.99824	3.26583	43.25969	33.76446	3.38468	5.94036	10.81514
9.97447	0.00000	62.72798	5.20688	8.16647	4.78176	122.05228	7.17533	8.22211	1163.73929	66.33111	6.69514	2.61037	64.61761	37.19723	-0.73015	6.94752	9.27812
4.78154	0.00000	68.64652	5.99444	7.63656	8.06361	-0.33525	7.19839	8.13966	1199.59987	71.07016	4.90755	1.85540	24.01846	53.7446	22.86869	7.04235	8.86283
6.41310	1.00000	73.87727	5.35607	8.75814	7.54844	34.34691	9.80418	7.45728	1131.52404	65.44330	7.09764	2.12564	31.05364	61.78491	26.84710	11.50283	9.71800
6.61080	1.00000	82.81209	7.30637	8.54676	5.28330	-87.66561	8.12867	7.92844	1109.56848	72.00915	7.44555	2.59184	50.51175	41.8542	5.25651	7.87907	8.96386
6.44122	1.00000	36.75295	10.19968	10.16123	6.70809	9.40531	5.36074	9.42713	1162.77687	73.09882	6.67420	1.60538	26.68708	45.53069	19.59431	12.53284	4.14495
9.52437	0.00000	76.41998	6.60247	7.19564	7.91883	-88.42814	8.74207	8.67863	1063.31016	78.38439	8.00909	2.89107	45.69444	42.16808	14.39033	7.28632	8.20017
5.47654	1.00000	68.49828	6.13160	7.74239	6.01178	14.51472	5.29194	6.63464	1108.39579	72.42084	6.15552	2.37227	32.99664	35.89972	26.81237	7.79304	7.49824
6.34499	1.00000	53.10969	6.61572	6.67908	6.83603	-79.59415	7.82193	7.22138	1159.71720	64.84590	5.09946	1.41048	42.30396	-2.13404	4.45348	8.97171	9.37069
6.31070	0.00000	46.54627	9.27150	6.95701	8.07650	51.0193	6.90798	8.82704	1118.43356	60.90691	5.43723	1.98562	57.76310	35.6803	18.49204	9.30296	7.32054
4.52636	1.00000	58.90100	6.49963	7.36883	8.81742	144.23058	5.92335	7.61983	1163.75831	54.55327	6.15044	1.64313	51.93044	-5.85746	-0.46823	11.23478	9.50257
7.22050	1.00000	43.96098	7.94025	7.95525	4.90774	-66.8499	7.80741	9.47597	1060.61310	72.16208	6.15155	2.39056	20.86801	18.03496	9.62436	8.34347	10.08664
6.45581	1.00000	59.23813	8.22851	8.53871	7.51953	118.53333	7.67933	8.39388	1086.87830	67.61737	4.90428	1.74656	41.63634	27.92333	36.14154	7.01558	3.81102
5.77928	1.00000	14.57475	11.12397	6.45997	8.93570	77.0202	9.00099	7.41200	1115.74264	55.03714	4.72858	1.96756	46.12024	43.41949	18.16985	8.33022	5.91322
8.45030	0.00000	57.18061	6.49167	5.37989	5.39584	31.3237	7.97825	7.82095	1114.67203	71.59653	4.22105	1.05410	67.32517	52.4089	15.22363	5.09203	9.20380
6.94266	1.00000	68.68874	7.49316	7.69024	6.13501	-41.25528	7.52598	6.76912	1089.07230	74.07391	7.22928	2.42190	55.78441	-19.32556	10.28503	9.22272	10.32782
5.67004	1.00000	43.11874	4.17291	8.67565	7.25890	-93.71133	8.90185	7.36046	1108.39693	63.05708	4.34139	1.39543	79.48502	41.57721	46.04729	7.02422	6.18146
7.62360	0.00000	42.33607	12.09267	5.52907	7.68871	17.4674	8.00078	8.98199	1124.28979	70.65305	6.63847	2.12377	61.30422	50.86079	10.32457	9.59478	11.98677
7.83567	0.00000	49.91097	7.13582	9.02031	5.67190	115.8614	8.38989	6.34016	1186.62323	55.43854	4.22346	1.84033	43.31967	-31.95224	16.18329	5.05416	9.44130
7.57541	1.00000	46.41373	10.21188	7.62508	7.27726	29.65806	8.68942	8.65237	1196.81539	64.63440	6.83600	2.26245	75.95907	-4.83	19.50780	6.83969	6.90108
13.34782	0.00000	43.67447	7.58425	7.21252	2.94952	29.26639	7.54081	6.28630	1186.11342	66.47180	8.68518	5.59373	38.56581	37.58105	-2.47518	7.86255	11.78680
6.77808	1.00000	31.68737	10.96562	9.34354	6.54637	30.4347	8.08422	6.48955	1175.91453	62.24739	7.45836	2.69013	80.31870	-1.9487	12.29048	7.63880	6.71739
6.93072	1.00000	58.79486	9.33076	6.25330	7.79246	7.02238	6.80600	7.89577	1189.41566	54.48952	6.26713	1.71137	46.35751	52.21099	10.65274	9.40942	6.17211
5.16679	0.00000	56.77602	10.61826	10.28720	9.89329	35.7	8.81157	7.63134	1159.96847	65.30262	6.22743	1.54739	52.74775	-7.76667	4.25589	8.74007	9.03830
6.43494	1.00000	26.88015	11.13101	7.31223	9.34975	27.06365	8.10334	7.71799	1079.63799	94.98847	5.26179	1.43979	49.52033	50.18545	5.02270	9.54897	7.47239
6.87807	1.00000	52.32738	8.66374	7.70783	7.92875	51.0193	6.71390	7.20323	1078.87319	61.72379	5.83554	1.18423	51.25832	35.6803	-2.39523	10.41210	4.59723
7.33884	1.00000	39.25163	9.39814	6.02387	6.91952	98.19151	8.79178	7.15504	1113.43046	80.75341	7.09390	1.73857	51.78723	14.0823	34.37001	9.63033	6.49812
10.02568	0.00000	45.18532	8.09806	8.80952	8.77903	7.20769	7.89333	6.82771	1131.69271	83.44319	7.11084	2.61107	43.21481	50.80019	35.93591	9.32185	7.21255
8.56493	0.00000	51.23586	11.24877	8.98999	7.55373	11.32903	6.87648	5.53659	1179.67573	78.70988	7.46285	3.01412	45.68394	50.9803	13.98679	9.34098	10.75076
5.51704	1.00000	45.41645	11.45332	8.51827	6.48144	-117.79394	6.49696	8.31912	1188.63193	56.44062	6.67321	2.59002	58.62633	33.76446	12.22902	8.80502	5.29166
5.63177	1.00000	48.13632	10.49274	7.80506	6.52012	42.7125	7.98982	8.77490	1054.17538	56.92711	6.42051	1.86015	62.13860	11.15583	8.94285	9.39476	3.49715
8.33959	1.00000	41.02173	6.38002	6.53605	4.17053	-47.1725	7.56549	6.22343	1127.63909	77.25870	7.30196	2.45205	62.71429	-22.57306	16.46319	8.02854	9.52722
5.31669	1.00000	47.98086	4.95234	8.24376	7.40521	-42.29444	7.83738	9.41322	1071.65163	71.53488	8.16195	4.33442	65.56272	-4.24444	3.50507	10.86035	8.51419
7.07123	0.00000	31.71634	9.77509	9.92661	8.25194	29.24152	9.61620	5.48595	1181.47226	70.41977	3.91768	0.69062	55.23790	-26.93366	24.12227	5.54262	12.51052
7.02509	1.00000	51.28006	6.73860	7.04822	6.61728	19.61222	8.05783	7.52580	1108.24291	82.70435	6.10279	2.02923	62.86005	44.97639	11.38259	10.06050	10.05627
5.82215	0.00000	44.47584	10.64025	7.62659	7.97686	-118.25508	7.64313	9.20825	1152.39019	66.73289	3.97846	1.69985	23.14589	34.14251	6.88636	6.13205	11.88819
8.73307	1.00000	23.35446	7.48914	8.03443	3.77046	-4.1	7.93256	8.65322	1183.90462	55.81954	7.31757	3.41448	49.18789	48	9.44780	8.59131	10.57721
6.44014	1.00000	72.34287	7.45021	9.06541	4.80302	-122.24092	7.60948	8.01637	1081.79840	71.87068	6.74048	1.84957	54.86871	47.4943	13.06170	12.67723	2.93228
6.80177	0.00000	53.30478	9.23518	8.63066	8.76739	-81.24441	8.15681	6.60184	1062.09517	64.41757	4.06561	1.32143	44.56355	23.15678	-8.35095	8.38033	10.25581
8.12192	0.00000		7.03223	7.94348	8.38278	-41.45861	9.75403	6.76879	1120.78703	69.21679	4.77914	0.80962	51.18911	-4.42472	12.80297	6.86833	6.78375
5.81473	0.00000	44.03449	4.45935	9.10057	8.66987	86.59509	7.75375	8.23259	1166.37775	82.66276	4.98903	1.41436	64.82214	26.11527	1.19789	6.50196	6.36004
5.86359	1.00000	55.41812	11.05191	7.86041	6.61447	-156.47432	7.10768	7.42782	1199.33172	63.85045	6.64280	1.99006	50.57406	20.88953	28.05019	10.32967	5.99296
7.01648	0.00000	26.72089	8.62956	8.49595	5.13828	77.0202	7.47771	6.06130	1079.71776	74.77532	2.61999	1.73360	54.36006	43.41949	27.65600	3.36638	10.37115
5.57331	1.00000	51.01357	9.65884	7.41382	5.93015	51.0193	9.01748	6.35749	1144.99358	83.64534	6.28202	1.53880	29.73472	35.6803	12.40925	9.80905	3.74203
6.20545	0.00000	45.33211	8.24618	8.95887	7.02163	5.4384	7.69948	6.30127	1150.10734	85.04637	9.87982	15.75476	30.86173	43.2907	8.31196	9.32656	7.92107
11.86379	0.00000	61.01025	4.28572	7.08022	5.07215	78.23456	7.54599	8.85819	1170.70786	73.95993	8.61327	5.28415	39.04083	28.92694	31.61115	7.74404	8.70217
5.33501	1.00000	58.12152	9.55472	6.96420	6.30386	-81.24441	10.25502	6.72751	1143.00407	71.90220	5.89671	1.84844	43.79602	23.15678	8.80037	9.33784	8.35483
6.92516	0.00000	46.96475	10.48255	7.28752	9.77302	-79.00453	8.35909	7.83590	1105.22827	76.10690	6.16300	1.55989	50.29711	-2.90055	10.84094	10.77391	8.29617
6.70369	0.00000	40.82454	11.67838	9.15317	9.18879	-93.11308	8.19053	8.52945	1150.12470	74.12224	7.26777	2.22465	69.54145	16.75973	18.70088	9.76187	9.59560
5.59685	1.00000	55.68539	6.08785	6.81650	7.20787	43.91385	8.05748	5.74438	1198.70754	81.23909	7.05546	2.21037	63.21787	54.03876	7.85724	10.94498	9.69401
6.32257	1.00000	51.87455	9.50490	7.87496	5.56611	44.02488	6.84617	9.01329	1180.36670	66.83021	7.19534	2.74390	45.54514	32.61603	-2.55542	9.16760	8.71592
