PM10	CO	NOx	Pb	PAHs	latitude	PM2.5	PRES	SO2	H2CO	C2H3NO5	CH4	longitude	NH3	CFCs	O3	TEMP	warning
4.32645	8.62449	8.73044	34.36169	8.66017	50.9803	6.91768	1074.79045	7.99136	31.97612	0.07339	5.89103	11.32903	7.23686	51.14938	8.33891	3.47768	0.00000
6.27645	9.32870	5.67758	42.64107	6.85354	51.40944	8.55907	1161.96677	6.09475	32.15177	0.12175	6.16906	46.04833	8.12976	42.25266	5.16814	17.17495	0.00000
5.90675	9.30460	5.34194	33.24768	5.07480	42.50729	9.01765	1074.11176	6.24199	51.24774	0.06757	9.65402	1.53414	7.76751	55.31926	8.96169	19.96601	1.00000
4.70360	7.13879	7.44382	54.87570	3.69709	-20.88231	7.30634	1194.02669	6.26417	28.81196	0.05654	4.52625	55.4504	5.60128	52.51656	7.95092	16.07120	1.00000
7.60338	6.31322	10.50313	28.29706	4.88575	-34.74785	8.72815	1076.44952	8.66583	40.09814	0.13681	7.66797	-58.70072	6.74067	51.02752	11.18474	23.01478	0.00000
6.73205	10.78708	5.15376	72.35872	7.30893	27.71809	6.09739	1139.31224	9.18257	53.67517	0.09358	3.45728	-82.35176	9.17230	37.41871	6.40845	-0.51577	0.00000
7.03974	8.14835	7.91583	49.00915	8.65223	38.07789	6.08719	1176.52022	8.50962	34.56558	0.14420	2.76517	13.44275	7.78036	48.10025	12.35045	16.18402	1.00000
4.89339	6.00530	7.22000	66.03512	5.80689	51.62907	5.90582	1172.38835	7.81043	34.06758	0.06219	6.05137	-0.74934	8.63757	22.91000	8.24844	0.32561	0.00000
5.41595	8.92554	4.98115	49.83065	6.54433	35	9.55118	1053.97287	8.34635	49.20118	0.09831	8.90545	136.51667	6.93319	60.85909	8.64013	16.39984	1.00000
8.95017	9.86478	6.57186	47.28349	8.53086	51.39323	7.66833	1077.81573	7.80485	53.62593	0.42244	3.75323	0.47713	6.71777	51.69318	11.01471	20.99082	1.00000
4.30745	9.06822	5.82217	36.96921	5.07814	40.53123	9.31847	1124.10196	6.83902	51.08464	0.07043	4.91405	17.58522	5.04005	44.09916	6.63921	22.80153	1.00000
10.43890	8.69216	5.57621	51.31361	6.74764	7.50251	6.03992	1053.89078	8.75675	61.56289	1.55900	10.49224	5.06258	7.48941	44.94884	9.04973	4.53789	1.00000
7.15228	11.02188	6.05474	45.76218	6.81365	26.32293	6.82034	1073.26053	6.96392	55.06848	0.10847	4.52581	91.00632	7.91521	41.62378	4.85931	13.87195	1.00000
4.38707	8.28985	6.24551	56.08253	7.72694	33.41012	7.37340	1092.02667	7.36256	38.08272	0.07745	5.61401	-91.06177	6.60915	27.40830	10.45327	27.22604	1.00000
5.47237	9.70523	5.32076	43.45782	6.52111	24.05979	6.62698	1197.00925	5.71099	67.38481	0.06001	9.89645	77.40858	7.96213	45.67652	7.41561	32.96986	1.00000
6.56304	7.48602	6.85848	75.46306	6.25401	42.30865	7.25197	1152.17010	5.78670	46.45086	0.12334	4.20090	-83.48216	6.50682	55.77542	8.44828	12.50447	1.00000
3.89026	9.42316	4.04900	29.42829	4.93583	48.77275	6.80503	1069.75410	7.78744	31.27969	0.03911	8.74310	5.16108	7.65926	75.54304	8.49137	7.33662	1.00000
5.60500	7.66107	7.11887	51.71634	6.65362	27.71809	6.61719	1082.67322	7.66793	67.22295	0.14117	7.60154	-82.35176	6.71549	56.40874	5.86825	19.94351	0.00000
10.60782	8.80506	7.35809	50.31899	7.05513	52.59319	6.55525	1092.49317	8.82088	48.91205	1.79727	7.95012	13.32127	7.75192	30.39378	8.03701	6.00085	1.00000
9.69819	7.84013	5.69939	43.68794	7.80935	44.43579	7.66488	1158.75253	6.39611	49.32262	0.72842	8.59026	26.01649	5.83640	50.63407	6.72778	10.90444	1.00000
5.33921	8.19226	5.02161	50.66629	5.83613	0.76755	6.53597	1058.80713	8.90573	54.14459	0.04989	7.51493	24.43973	7.18524	47.49965	10.49010	3.25834	1.00000
9.24833	9.65650	6.43502	69.04021	5.53430	51.64316	5.79042	1100.49244	7.64103	79.10536	0.52230	7.47055	-0.36053	7.81560	44.01090	8.89073	14.71110	1.00000
9.53298	9.04498	6.16601	52.58559	5.43066	-5.41667	8.35743	1164.01710	8.41684	48.77052	0.62964	9.99083	38.01667	7.65680	61.69928	9.98413	0.15231	1.00000
7.15679	8.87324	4.45836	14.80129	5.57196	45.78071	7.60080	1128.86809	6.49275	61.99800	0.11561	7.33062	12.84052	7.07911	52.21691	9.45143	19.12519	1.00000
7.83276	10.44636	8.28524	51.02480	3.70283	45.49428	5.87149	1189.99234	7.07771	46.60071	0.16993	7.37615	-122.86705	7.37212	36.71890	11.47847	6.30564	1.00000
10.64181	5.30491	6.33643	41.15622	7.13550	-31.4488	6.72364	1107.91404	7.38414	65.27645	1.85377	4.52016	-60.93173	7.67252	56.63887	11.30710	6.72714	1.00000
9.32709	7.41194	5.53147	52.59987	7.59066	38.38479	8.86744	1167.45506	6.93781	59.50545	0.54333	8.77775	-0.76773	5.24176	46.53057	10.77395	27.67500	1.00000
8.48753	10.58138	6.35940	50.54041	9.53679	-16.25	8.64987	1090.47252	7.90897	40.04767	0.24911	3.39455	-69.08333	7.61069	36.77969	8.52659	-2.51185	0.00000
5.34338	10.70171	6.34335	67.44204	5.80561	52.41667	7.78617	1110.52868	7.28167	37.32034	0.06063	9.59625	0.75	6.99556	57.73249	8.30016	3.15509	1.00000
6.32297	9.28776	6.46041	21.80809	11.46271	42.8334	8.07177	1065.65485	8.26561	58.94984	0.11440	9.04448	-80.38297	7.69865	65.18604	10.04637	10.46702	1.00000
5.65093	9.78208	3.59018	40.46121	3.66108	40.5576	9.10814	1099.94591	7.08090	59.68161	0.11089	6.48632	-74.28459	6.82314	36.19102	4.02292	4.02461	0.00000
9.84673	10.18722	6.44604	51.18283	6.89079	40.72816	7.51507	1054.11274	8.36633	45.36529	0.87584	5.09324	-74.07764	8.48942	53.48214	8.12313	18.58341	1.00000
2.42346	6.50974	5.66701	60.55947	4.05486	50.64336	7.78900	1091.82430	6.50839	39.92405	0.04167	7.83082	7.2278	6.59194	60.25475	8.75461	19.96259	1.00000
6.50370	6.19966	7.71477	29.82330	7.48826	30.29184	5.50508	1066.08349	6.50957	34.77392	0.05777	4.34851	71.67164	7.60293	57.26123	7.13982	15.37046	0.00000
4.90662	5.96981	7.17597	48.11418	6.62416	38.96372	7.68152	1117.24901	5.75197	60.94695	0.10760	10.02023	-76.99081	8.06194	36.21969	5.93614	9.72201	0.00000
5.92178	7.56256	4.41794	44.19520	7.19942	42.30865	7.35306	1147.33817	7.83564	55.21134	0.05218	7.91491	-83.48216	7.05332	45.86135	5.85433	10.83645	1.00000
5.61659	8.22138	6.27879	56.44647	6.07496	5.20856	7.20111	1198.97839	6.95380	53.60593	0.07065	7.91221	-74.73584	6.97403	45.11882	6.38633	21.71013	0.00000
4.34485	6.33862	11.13232	54.65113	9.49987	14.37395	6.67525	1175.53278	7.83004	13.02634	0.12656	7.99686	100.48528	7.32946	45.09252	7.37221	27.16705	0.00000
7.56700	11.55003	7.64827	36.30388	5.68992	48.25	7.51159	1176.34160	7.39495	35.01041	0.12865	9.68041	16.4	9.39663	47.63063	8.98000	11.16066	1.00000
7.05673	8.85493	5.54658	65.96125	4.97865	40.37528	6.85249	1175.25921	7.68294	44.61398	0.13101	8.87022	28.88222	6.49322	43.77891	8.28398	5.99920	1.00000
3.52742	6.94462	3.84049	34.78124	7.23328	23.49668	6.73327	1166.10858	5.53579	40.30512	0.06750	3.96159	86.68363	8.63512	38.94709	10.33480	32.04358	0.00000
8.27270	7.47948	5.23341	55.20288	6.70993	34.14251	8.81374	1053.76712	7.34488	48.64096	0.23561	8.35683	-118.25508	8.14989	53.24849	7.68949	23.54890	1.00000
7.14495	7.09662	8.83077	46.50940	7.35397	50.75	8.90155	1103.06029	6.17649	30.95863	0.11758	5.63399	2.25	8.26735	31.92935		21.01866	0.00000
11.21781	7.25281	6.37065	52.78871	7.15692	-6.91806	6.42487	1061.67057	6.88490	39.28792	3.30228	7.70139	106.92667	7.86669	47.61609	10.92641	12.73306	1.00000
7.71092	7.18819	5.68184	46.87938	7.97362	35.48199	7.01962	1195.64541	7.14832	53.97304	0.12421	6.82983	137.02166	6.07441	53.02154	6.59156	13.91877	1.00000
7.39292	8.26097	8.67042	52.29665	6.34364	48.98333	7.35250	1062.66399	6.29936	34.48330	0.13992	6.50201	2.61667	7.75845	45.66435	10.25186	1.85778	1.00000
7.05557	7.26604	7.81931	68.77645	7.16558	28.88162	6.89555	1143.31870	8.10568	66.25001	0.11286	4.46750	120.03308	7.62237	36.18650	7.80150	9.13176	0.00000
6.82636	6.94045	6.59688	26.78657	5.07774	40.93333	6.96553	1171.99630	6.99543	68.25815	0.12049	5.76910	73	6.34339	15.87300	9.61487	21.59021	1.00000
6.41500	9.09781	5.01829	54.35324	3.10992	35.89972	8.01427	1174.14630	8.05241	67.03202	0.12142	4.66001	14.51472	6.54623	50.06271	5.74001	4.19155	0.00000
7.52902	9.31872	7.37231	53.87557	9.52767	0.51667	7.94289	1136.14346	7.98885	44.12582	0.17718	4.10454	101.44167	6.45516	54.78640	8.36036	26.94241	0.00000
3.04149	9.12841	6.14919	39.01453	4.97186	48.46458	5.76532	1157.86169	6.51597	46.82225	0.07027	6.74067	9.22796	6.54298	56.42284		29.61338	1.00000
5.90936	7.41510	9.35270	55.20847	6.83895	40.72586	8.70640	1186.76964	7.44585	72.65596	0.11331	7.82234	8.55552	7.56094	33.22724	9.91633	16.57605	0.00000
5.94890	8.01127	8.06260	47.89401	8.36913	35.25064	7.94233	1123.66400	6.87901	70.48558	0.08343	6.40409	-91.73625	7.99967	41.73787	7.21685	10.40658	0.00000
5.45111	4.20981	7.89512	65.39825	3.38260	40.72586	5.74894	1062.51053	8.95737	10.84734	0.08263	7.06506	8.55552	6.44554	31.54971	8.69262	-2.37655	0.00000
10.84996	8.51672	7.47437	48.74366	6.91894	39.33427	8.07263	1076.22626	8.59430	57.26808	2.31209	8.08690	-76.43941	7.51567	54.05787	12.68136	11.84652	1.00000
6.35548	7.42093	5.99433	34.84701	6.29328	50.79205	7.38737	1141.72655	7.86289	81.47408	0.11284	6.29629	-1.08593	7.96956	44.13980	11.54397	28.81721	1.00000
9.55556	10.51939	7.21609	70.65137	3.06776	53.53395	5.85194	1176.34752	8.06494	51.77821	0.61771	9.22688	33.72798	7.29481	49.59626	8.26848	8.76562	1.00000
6.55499	8.74508	5.05377	22.53837	5.66523	48.98693	8.06490	1156.37260	7.13084	60.67695	0.13063	8.85034	2.44892	7.11136	47.75550	8.88955	27.53258	1.00000
4.16639	7.78298	7.98640	34.92275	5.73252	-34.64966	5.42285	1195.56179	7.81864	66.69084	0.06761	6.31891	-58.38341	5.63235	40.72330	6.11467	17.06823	0.00000
7.81680	8.65161	6.22121	50.79813		28.90054	8.60325	1075.20851	4.85717	72.90804	0.18756	6.17415	-81.26367	5.93448	55.71231	8.45579	18.04791	1.00000
6.21681	9.38340	7.10235	52.86145	8.33661	16.0438	7.28700	1183.67137	7.11515	70.35355	0.07980	7.11035	120.4861	7.03558	24.58830	6.66920	20.17545	0.00000
6.12145	5.44381	7.90251	63.77262	5.10503	-19.72806	7.70275	1146.39342	5.74759	53.11273	0.08291	3.95867	-50.19556	5.31888	58.98408	7.43851	10.25666	0.00000
6.73835	8.59046	7.07170	51.07209	7.04626	51.62907	9.88819	1179.65527	7.17368	52.69283	0.11934	3.42840	-0.74934	7.37498	57.93569	8.10546	11.13483	1.00000
6.55573	10.71937	2.86252	45.50082	6.42105	41.9001	8.30517	1058.51975	6.99646	37.01346	0.11037	5.17486	-71.08977	6.46571	27.56926	6.48857	4.14932	1.00000
6.31118	6.50753	8.33050	46.55017	6.66804	-44.39672	6.35729	1109.52600	7.10680	43.76695	0.11162	3.88847	171.25364	7.55565	61.85391	7.49587	-1.58195	0.00000
8.33805	9.23654	5.68324	35.88069	5.19935	-21.15	6.76318	1194.88429	8.54863	53.35833	0.27121	10.20913	46.58333	7.60952	58.11748	8.60527	11.27385	1.00000
7.33981	9.70381	4.62049	49.43358	5.82341	-33.59217	7.19387	1196.67310	8.16568	23.96424	0.13431	4.49467	-70.6996	7.67523	50.02136	6.13075	36.32945	0.00000
7.96926	7.92517	6.08987	52.21350	6.03109	48.86667	6.63270	1114.57380	6.82790	32.51615	0.17804	6.70919	2.08333	7.93342	50.43862	7.56974	12.26030	1.00000
7.38903	8.11050	7.66695	47.73022	7.95468	64.5635	7.26962	1149.81469	9.04474	53.67107	0.11766	5.11871	39.8302	6.74783	22.36788	7.84431	25.10541	0.00000
5.01113	7.68325	5.30835		8.51300	-44.39672	4.51274	1088.17958	6.12797	47.71123	0.07701	6.86733	171.25364	7.60146	59.24019	6.96936	16.00937	1.00000
6.95476	6.44402	3.56542	40.57053	8.20089	37.49073	8.65278	1074.23971	6.68413	59.50412	0.08563	8.51144	-2.77259	8.39064	46.15303	5.34733	33.70462	1.00000
5.05650	9.38582	6.64109	64.88314	7.16507	3.7278	6.63682	1084.42520	6.52192	45.73622	0.08254	7.09729	98.6738	7.58909	26.39873	9.87269	14.14588	1.00000
8.80141	5.56135	9.60886	44.89575	8.09914	54.58048	6.07783	1174.50069	8.46109	48.08457	0.37017	7.93918	16.86194	7.01585	43.66476	9.07387	27.66085	0.00000
8.19065	7.97588	4.42876	38.41336	6.84187	-6.48167	7.72216	1064.05161	7.46172	70.59195	0.26111	10.15597	106.85417	7.77887	22.36566	9.04890	2.95523	1.00000
7.61067	6.91409	5.48261	34.27371	6.38606	48	8.10399	1116.06715	6.24936	22.77963	0.18511	5.69126	-4.1	8.48540	59.92936	7.16520	7.60872	1.00000
10.00849	7.37989	6.18394	56.24660	5.14265	51.82721	6.38423	1171.38418	7.91385	47.70832	1.02347	7.01625	107.60627	6.82020	40.81754	9.47253	24.58100	1.00000
8.27909	7.36968	5.59888	54.93120	5.68465	57.47908	7.54150	1127.88738	6.98948	45.72422	0.21739	5.97757	-4.22398	5.68742	41.46481	9.59248	11.07085	1.00000
6.48600	4.22021	8.92340	38.99508	5.33015	43.50891	6.41026	1183.61208	6.93095	60.45063	0.07685		16.43915	7.87395	79.88027	9.56047	23.40130	0.00000
7.39189	9.09916	7.00685	55.91375	4.18064	40.67705	6.94726	1068.00379	7.36068	36.30988	0.13996	6.66585	-73.89125	7.25631	33.58881	9.21815	49.08561	1.00000
6.42980	8.49242	5.29681	68.69640	5.80032	45.40008	5.95719	1107.09320	7.56551	46.47051	0.11458	8.21854	-73.58248	7.10874	38.58819	8.09866	5.47839	1.00000
9.54902	8.31414	4.29302	46.63775	7.17646	52.48173	8.22227	1154.66414	7.25078	73.44883	0.69963	11.13210	-2.12139	7.06184	46.19922	6.32855	10.31423	1.00000
6.54429	6.42566	8.93602	55.43829	5.08469	57.14369	8.73606	1067.80043	7.72801	51.60036	0.08147	5.50964	-2.09814	7.98009	67.77784	9.00208	14.51516	0.00000
7.23895		4.70247	22.23097	6.41968	41.14676	8.16370	1167.10021		58.36000	0.13921	7.33338	-73.49484	7.57148	44.50483	5.90252	14.04080	0.00000
7.14356	8.68265	8.00118	37.07502	4.94480	43.96222	6.45489	1121.22659	8.20608	32.98091	0.16037	6.46085	43.63417	6.13846	50.01196	7.39136	7.50505	1.00000
12.12714	9.18536	6.52162	44.01208	3.25989	32.87533	9.26822	1191.46084	7.47744	45.23410	7.99138	10.01757	71.57118	7.22257	60.43383	9.76660	30.16516	1.00000
8.21654	9.56056	4.55862	53.19874	6.43601	40.53123	8.22450	1106.74431	8.47038	48.63754	0.21286	3.68547	17.58522	7.84163	49.12189	6.87200	9.57254	0.00000
12.41515	8.29689	6.51640	52.22523	5.22625	41.47892	8.11402	1165.70963	7.99841	52.62427	10.62310	9.35924	-87.45476	8.56827	66.89410	9.51776	21.02509	1.00000
7.61121	5.38882	9.24726	66.62119	8.64966	58.63667	7.31525	1111.42950	5.69588	47.49701	0.14694	8.75501	59.80222	6.97683	44.40721	9.62298	12.91080	0.00000
6.67266	6.84870	9.46479	42.92473	6.57868	39.96097	6.99120	1069.16372	6.56947	35.73087	0.08700	7.26185	-75.60804	6.61855	38.30782	9.68788	20.24970	0.00000
5.52034	6.52889	9.29301	64.14112	6.03342	53.16167	7.73933	1137.62108	6.60970	46.30097	0.09563	4.89175	6.76111	8.54407	40.38933	8.42095	11.16510	0.00000
8.63019	10.31806	7.49071	66.59097	3.81313	49.5099	6.05351	1055.51438	7.51999	60.34313	0.33864	8.56981	6.74549	8.15649	56.79299	8.41085	11.66337	1.00000
5.78479	10.80285	4.99003	37.40248	5.91184	8.48714	5.30979	1174.43181	6.80080	55.93335	0.10990	7.14201	-13.2356	8.51534	65.45701	7.58747	11.46194	1.00000
9.09255	7.24543	4.75831	40.73826	6.86605	44.22639	7.05446	1169.03969	6.45928	40.64594	0.46640	9.24213	22.53083	5.97538	44.39455	9.23752	2.93674	1.00000
5.11512	9.00013	6.59112	50.18430	5.51278	44.85278	8.11208	1151.76006	6.91465	80.31272	0.06808	8.48328	65.50917	9.57653	51.30014	8.68107	8.76286	1.00000
5.65009	10.11142	4.54690	65.43673	7.18951	10.98778	6.87703	1101.16559	8.61834	29.86955	0.07865	7.76199	-74.95472	8.15133	40.31704	9.56070	21.89153	1.00000
9.64129	6.97742	4.78912	35.65386	6.37320	38.13708	6.13380	1056.18190	6.64974	61.39346	0.74885	8.40977	41.00817	8.17508	35.58201	6.81450	0.93896	1.00000
4.78367	9.00956	6.40086	24.09579	7.24185	-10.91111	9.37899	1165.99454	6.72899	50.33231	0.06303	6.17704	-37.07167	8.01218	51.89378	9.54196	25.75163	1.00000
5.22691	10.49304	6.28601	52.06534	1.57583	34.21639	8.14330	1199.36061	6.92681	42.74251	0.09379	8.74492	-119.0376	8.07649	38.07891	9.26828	9.07205	1.00000
9.00195	7.96073	6.24544	44.66424	6.58372	42.62833	7.56239	1167.78579	7.35175	48.60088	0.44975	6.83585	20.89389	6.42351	60.53450	12.63115	14.54380	1.00000
5.70666	9.39899	5.92572	70.72574	8.44590	50.18545	6.35156	1136.00863	6.85359	50.76030	0.09236	8.67338	27.06365	7.28149	57.98106	8.27401	22.15756	1.00000
4.76882	8.84717	4.55270	66.50006	5.38370	23.07492	8.26134	1139.49469	7.77000	27.09566	0.06554	8.06282	88.28637	9.28610	49.80792	8.53698	17.50502	0.00000
8.90165	6.74500	4.91888	50.98681	8.33239	50.64336	6.30784	1051.03714	6.49053	42.40654	0.37529	8.65181	7.2278	7.59959	21.15362	9.80787		1.00000
4.88433	6.66866	8.05162	60.73119	7.45704	49.03685	7.15641	1186.34474	8.93577	72.90682	0.09090	7.24323	8.70745	6.64918	41.72913	9.06958	2.58240	0.00000
6.92399	9.27907	6.97366	40.89820	6.14303	60.97944	7.60166	1183.67245	8.88885	62.87429	0.11005	4.24365	76.92421	8.24125	28.87048	5.87238	22.39306	0.00000
7.01162	8.13909	5.91694	53.24726	8.10206	50.06	8.87745	1181.36338	6.36050	50.24821		7.10444	43.2379	7.66103	45.26531	8.03339	0.77463	1.00000
7.24281	7.82148	8.75168	37.66062	4.85824	31.39547	7.34675	1100.36014	7.89275	32.09739	0.16258	4.36332	34.75699	5.80885	31.60806	7.70582	18.38774	1.00000
9.18258	9.96008	7.97647	56.83252	4.93771	39.33427	6.39207	1058.00812	8.17017	54.97772	0.48315	7.83305	-76.43941	8.58916	43.00201	10.58034	-2.13638	1.00000
4.70114	6.22774	6.58380	50.88556	6.16881	5.84752	6.54228	1123.28943	8.13191	36.17374	0.08332	10.88893	-5.682	7.19465	65.87871	5.72729	2.96064	0.00000
5.71963	3.85952	7.70460	38.78792	5.19786	40.87363	7.80464	1179.05110	7.55446	30.07578	0.12263	6.84071	14.34085	8.74783	35.19677	8.06835	14.13335	0.00000
8.97344	7.34827	6.06176	41.75367	7.13654	50.9803	5.69344	1098.46917	7.64686	50.62525	0.42272	7.78000	11.32903	7.22846	62.67070	9.86467	29.92113	1.00000
6.24187	9.25227	6.97856	58.63198	9.25206	-13.7804	7.94929	1113.69987	8.93631	30.09236	0.10689	5.33437	34.4587	6.98612	38.45133	6.76474	24.62355	0.00000
6.08351	9.30060	4.59481	59.48468	3.79366	42.8334	6.20291	1074.28988	8.55365	56.04233	0.09364	8.45463	-80.38297	6.98460	57.73563	7.50412	25.83876	1.00000
6.78355	8.82304	5.52502	57.26460	7.46778	17.34769	8.19232	1127.12285	6.67312	37.33422	0.08686	6.76055	78.55757	6.73328	17.68085	11.16821	19.13030	1.00000
7.59507	6.52329	7.34085	40.48416	6.79952	34.08565	6.69485	1086.60444	8.50342	53.77020	0.13015	5.22083	74.80555	5.66637	46.64451	12.27103		1.00000
6.32249	7.18435	8.93265	38.95617	9.73212	-7.60361	8.29542	1156.81623	6.87797	41.99680		5.37335	37.00438	6.90052	51.27123	7.00088	-8.88211	0.00000
11.33497	8.96424	7.13414	39.43518	6.79995	30.24706	5.29436	1186.55606	8.84845	65.63993	3.69261	8.93080	115.04814	7.57060	65.53648	10.26943	17.03356	1.00000
6.64149	8.76451	6.35426	44.38086	7.98090	50.11861	7.24194	1114.15887	5.52752	54.83927	0.14616	6.06195	-5.53715	7.97927	60.13924	5.90222	24.67967	0.00000
6.34867	9.77245	6.61998	53.30154	7.23638	29.38242	8.86933	1132.75424	6.86831	40.69248	0.11310	4.49273	70.91106	6.77665	36.11064	6.68250	30.88003	0.00000
9.96313	7.28889	8.19064	58.72772	8.11457	42.8139	9.09144	1184.94258	8.16474	53.67440	1.02646	4.35450	-1.64295	7.55523	52.05479	10.84688	9.82569	1.00000
6.22617	8.09603	4.51938	63.46692	4.74349	33.14447	7.26432	1175.51334	7.99657	31.36473	0.09707	6.75069	47.3799	7.21180	41.31405	4.79792	14.24296	0.00000
8.11508	10.37797	7.19996	43.35555	5.36327	16.68911	7.03069	1105.00521	6.92093	42.73194	0.22237	8.92961	98.50893	6.12738	51.39298	8.43105	22.91171	1.00000
5.37969	5.39816	9.80718	20.55186	3.38717	-22.45667	8.52379	1100.20188	5.39899	60.51040	0.08269	9.87216	-47.53028	6.87381	46.41838	11.80530	23.09338	0.00000
7.78088		5.88160	23.88552	6.69297	46.1351	7.83426	1075.42567	6.20479	35.09465	0.12946	7.20722	-60.1831	9.06715	53.76773	6.95242	8.99711	1.00000
6.01990	7.10909	8.06774	69.20080	5.07521	50.74497	7.04428	1167.74292	8.44698	57.40290	0.08504	7.00407	3.20639	8.19846	61.08285	8.18394	24.07292	1.00000
5.98469	11.88435	5.49191	40.60688	8.35013	38.72706	7.53060	1175.37617	5.86962	31.38828	0.12620	5.57350	-9.24671	6.87483	49.23540	7.33753	-3.94648	1.00000
4.39330	7.27145	9.94051	68.85696	6.55621	42.55308	8.07646	1117.84879	6.42582	38.76719	0.07624	8.40293	-87.93341	5.86635	54.65196	10.18581	-12.67767	0.00000
4.52971	5.51094	7.14944	55.80124	5.53580	51.35084	7.58930	1052.45011	8.26183	44.73386	0.06424	7.61318	-1.99421	6.55620	43.26619	8.30803	25.27251	0.00000
4.40398	8.59795	7.38527	52.51773	5.39083	-34.64966	5.56183	1179.79009	6.71264	49.01959	0.08388	3.88197	-58.38341	7.02380	50.06132	7.06922	20.06138	1.00000
9.31980	9.90829	5.48260	52.34013	7.41857	-14.66463	8.27732	1072.46679	6.34591	53.98857	0.51724	11.26761	-52.35558	6.99107	39.52115	7.31168	24.32452	1.00000
8.34976	7.65944	5.06508	77.35546	7.91945	9.58126	7.01988	1192.98748	6.66630	46.45050	0.28490	9.12235	8.2926	5.58320	42.28679	10.00045	27.94991	1.00000
6.70730	8.00095	5.97751	41.49081	7.01121	24.81757	6.66018	1114.62572	7.59658	45.86051	0.13941	7.73280	84.63445	7.11163	50.30575	6.72840	24.32131	0.00000
6.05497	8.08833	7.62316	63.80167	7.26343	39.57582	7.46270	1154.37413	6.66357	55.71321	0.08633	5.60263	-105.11221	7.49424	53.91073	7.48583	33.42205	0.00000
4.78596	5.79424	7.69423	48.70023	6.22849	46.67535	7.38717	1074.10402	6.09340	74.01392	0.05063	9.63849	5.55575	7.55331	56.69147	5.55009	2.77266	0.00000
6.46851	10.57128	5.28022	67.43775	7.50001	7.62789	8.86335	1174.63780	8.58623	29.57944	0.08146	4.72673	4.74161	5.90660	49.59504	6.10101	5.23867	0.00000
6.20724	10.17938	2.85431	52.45990	1.30475	2.41669	8.62488	1054.39305	8.38738	58.26352	0.11521	2.98635	30.98551	7.58807	53.13203	3.55647	13.00276	0.00000
9.79459	7.72323	5.41564	54.14650	9.54815	51.08468	7.37320	1149.45597	7.32650	35.01131	0.87744	9.02431	7.11393	7.30498	37.07280	7.03244	21.95915	1.00000
3.53995	4.31109	6.48060	50.72887	4.44959	37.56667	7.34325	1148.65586	8.08728	51.11868	0.03361	4.87944	140.11667	6.20875	36.66056	6.84019	-7.18873	0.00000
7.51743	10.48265	3.38987	52.70831	4.39792	39.32011	7.17089	1193.09758	5.24347	34.44416	0.17678	3.69529	-76.51552	7.50336	41.98636	5.79132	24.06234	0.00000
6.80742	6.36372	3.35466	53.40601	7.24808	45.44868	8.06876	1173.66343	5.05985	49.80544	0.12217	8.76218	-73.81669	7.53967	39.24248	7.86799	23.64137	1.00000
5.96019	7.44644	6.52831	25.81785	8.32840	53.30972	7.58194	1168.96183	6.87961	64.23872	0.11433	5.36827	83.62389	7.60601	52.18374	6.60106	30.34009	0.00000
9.90289	9.63517	6.08863	74.51248	4.94412	12.74482	7.21311	1078.21505	9.90290	48.49948	0.88731	10.53513	4.52514	7.41947	58.59956	10.72485	4.76793	1.00000
10.92466	6.75027	5.72402	57.49979	5.90305	36.75965	8.04431	1097.64833	6.52624	45.83233	2.41652	7.18736	137.36215	7.71620	34.09079	9.72666	12.13351	1.00000
8.28658	6.74233	5.31390	59.84636	5.94128	46.1351	7.48865	1197.06522	7.06589	49.92993	0.26309	7.24697	-60.1831	7.49710	49.01059	8.54175	11.46076	1.00000
10.83741	8.36658	6.71737	32.50057	7.76752	-21.15	7.21211	1100.01947	6.14459	40.70075	2.21585	7.95226	46.58333	6.84665	63.07179	8.85696	6.91023	1.00000
