CO	CFCs	warning	Pb	C2H3NO5	PAHs	PM2.5	latitude	NH3	PRES	longitude	CH4	PM10	NOx	SO2	O3	H2CO	TEMP
7.71123	28.31360	0.00000	34.99763	0.06114	7.09324	9.31133	42.58342	7.06879	1069.28272	-71.8023	7.17569	4.17161	12.12007	4.65533	8.34088	34.17813	36.49108
5.11574	32.06524	0.00000	53.39820	0.54754	8.11446	7.59213	-20.25333	7.10606	1084.30288	-43.80139	7.56928	8.99830	9.83148	6.02818	7.30044	51.63822	25.46228
9.69041	49.54377	0.00000	45.23829	0.88945	9.20889	9.38608	51.40148	10.12151	1068.55470	-1.32471	10.53358	9.54729	9.52765	6.96148	9.72514	58.74703	21.50945
10.27183	69.07841	0.00000	50.64736	0.40580	8.44329	6.07990	43.67681	8.80735	1113.74707	4.63031	8.87326	8.66568	8.29049	10.08952	11.48217	56.47077	29.99730
8.13550	42.63622	1.00000	49.23939	0.07616	8.26858	7.06129	46.08333	5.84649	1139.39654	122.08333	7.87259	4.08509	6.97261	8.05458	8.26383	39.30278	-0.49671
10.04434	42.52516	0.00000	62.14029	0.36697	8.16855	8.02468	43.50891	8.90389	1055.12127	16.43915	7.93715	8.52294	9.48849	12.45846	11.43941	47.85222	12.31932
5.95905	39.66763	0.00000	45.66874	0.29916	7.85074	8.45404	68.79833	8.47294	1146.47138	16.54165	8.57661	8.25073	10.21227	4.68943	8.32442	43.13659	10.60890
7.46131	54.72471	1.00000	40.31249	0.09396	6.53294	8.77879	20.74122	4.44615	1085.83478	-100.44843	8.00092	3.67250	9.58655	5.80388	7.99566	33.51897	7.67136
8.24648	50.55242	1.00000	29.47457	0.17959	7.50696	6.19418	14.14989	7.03712	1082.06155	121.3152	6.50125	7.22178	4.79875	10.85486	6.95327	61.18242	3.74962
	57.84331	1.00000	38.32629	1.79973	7.23874	6.24383	-33.79176	6.31316	1084.38523	151.08057	7.04363	10.31674	6.67105	8.85594	9.94310	54.20063	31.92038
6.96991	34.90449	1.00000	41.26284	0.14745	8.20750	7.53864	40.55851	6.11921	1067.39022	17.80774	7.84352	6.99900	4.83273	9.50873	6.93439	72.91417	3.46795
8.84494	17.14649	1.00000	50.72045	0.17881	8.66710	5.83643	38.13708	9.14439	1184.55459	41.00817	9.28146	7.39819	7.06465	11.92886	9.66222	49.92882	31.07131
9.65938	38.84665	0.00000	39.70453	0.94151	8.41196	9.19552	40.53123	9.89587	1187.73937	17.58522		9.63229	10.36915	10.85684	8.37224	76.87022	17.75248
7.29828	60.55241	1.00000	46.37718	0.46657	7.64313	7.61950	50.9803	6.40668	1191.40176	11.32903	7.51847	8.82123	7.29159	10.02958	10.17330	79.74314	16.98776
10.03890	41.83996	0.00000	43.64609	2.67415	8.10893	4.74840	25.87972	7.50100	1168.97391	-97.50417	8.28632	10.75348	6.83067	11.82506	8.26358	35.57332	20.49483
8.65683	62.11840	0.00000	50.16938	0.54512	5.94511	7.59866	41.09822	7.57148	1162.79086	120.74792	6.89176	9.08799	7.16909	9.74547	6.54519	49.13568	6.07718
9.48548	38.37660	0.00000	53.56479	1.64820	9.31444	8.51748	9.15093	9.21036	1158.05403	-79.62098	8.27904	10.22112	9.31674	10.43039	8.43392	68.52205	5.52026
3.13754	49.00614	1.00000	66.91216	5.23682	7.65660	6.74209	44.92801	7.40782	1122.40119	4.8951	7.13564	11.44232	8.23196	5.91904	10.15924	66.71567	-0.05446
11.52323	91.60412	0.00000	59.76149	0.40332	6.92442	7.70571	7.50251	9.91677	1165.75581	5.06258	8.16358	8.69738	9.52033	11.24826	12.72840	50.02957	15.11586
9.65154	60.36072	0.00000	31.27164	0.69057	7.51675	6.51617	33.42585	8.46143	1061.39034	-6.00137	8.70521	9.25718	8.35805	10.87818	10.13244	62.67304	4.91154
9.51327	28.77118	0.00000	47.62992	0.25714	10.17856	7.84848	42.24113	9.00018	1088.66979	-88.3162	8.24535	8.07987	8.49865	7.84663	11.07540	68.41179	11.25759
7.08355	67.97851	0.00000	38.94353	0.14768	8.33961	8.02065	26.91756	4.76487	1169.52730	-82.07842	8.62297	5.56873	12.25755	5.40256	8.36562	68.04468	18.76266
9.72547	40.58473	0.00000	23.65198	0.29696	8.25019	8.17625	37.71715	7.96916	1101.52292	-122.40433	7.90615	8.07537	7.13459	9.70147	8.77540	38.19865	14.81219
7.76567	51.32170	1.00000	60.48155	0.24312	8.88290	8.85487	44.98901	6.87649	1158.17267	38.94324	6.32747	7.55517	10.75960	11.30212	13.09777	36.38634	13.03699
7.31593	26.54304	1.00000	52.26273	0.34967	8.88471	8.86340	-3.5403	5.06696	1130.78819	118.9707	7.17070	8.36157	7.08437	10.00098	9.58952	44.48515	18.81333
9.11355	34.60527	1.00000	36.97716	0.10611	7.85877	7.41179	33.95015	6.57632	1080.82827	-118.03917	7.70707	5.63221	11.52608	7.37109	8.60378	40.26400	11.94332
3.16467	54.64101	1.00000	47.20351	2.04517	8.31221	7.30697	0.46005	5.66464	1187.96124	34.11169	9.76225	10.48067	9.02966	6.00694	11.14717	76.60299	-1.07157
4.88081	58.57192	1.00000	47.57867	3.16474	8.80167	7.68428	-21.44345	6.00749	1104.93465	-65.71875		10.92830	6.46540	7.22662	9.27549	40.75542	18.68456
4.99778	70.07861	0.00000	59.27310	0.11725	7.29030	7.32325	33.14447	6.31001	1135.51883	47.3799	8.24892	6.50944	10.06402	5.68143	7.93184	67.82095	12.73470
9.89625	47.22733	1.00000	52.34520	0.71121	9.35980	8.40039	2.2139	7.94636	1156.33621	102.3278	6.97588	9.32437	7.29575	5.40913	3.35220	54.36405	6.05163
10.00409	71.32957	0.00000	35.54978	3.03488	7.79902	8.00404	19.21667	9.03640	1144.94402	73.08333	7.10458	10.87170	8.33224	9.09482	9.49779	67.43024	18.24306
8.15219	69.71197	1.00000	27.84559	0.07657	8.78220	8.49078	33.4425	7.88241	1142.98047	129.96972	8.69264	5.08666	8.60432	5.36919	6.88947	40.66552	9.63831
7.61666	53.90763	1.00000	48.45723	0.12416	9.42944	9.12100	28.90054	6.18849	1080.67434	-81.26367	8.22726	4.38672	8.94753	4.99449	7.02837	44.77974	29.66362
9.53880	54.27223		56.76876	0.17354	7.34630	7.02498	38.96372	8.95960	1191.99958	-76.99081	7.20028	7.35751	6.95375	5.96208	5.08543	68.84104	24.47345
8.31218	57.77419	1.00000	65.85209	1.22740	8.67348	8.20265	41.27621	6.70996	1190.77316	-72.86843	6.37308	9.97897	5.29513	10.59190	8.69144	77.59563	33.19494
8.39484	52.21562	1.00000	39.41050	0.10830	8.16465	7.15001	36.53333	5.71748	1157.93207	136.61667	6.10413	4.98354	12.09946	6.67991	8.74972	48.55808	16.79120
8.86901	40.60467	1.00000	17.19221	0.24121	7.44251	7.76729	34.25	6.81379	1077.60881	135.31667	8.45761	7.39846	4.34617	4.92332	3.10993	42.30995	28.99164
7.55720	52.94910	1.00000	51.35222	0.09476	8.50075	6.58115	49.88307	6.22132	1121.37693	-119.48568	7.14077	5.20996	8.01245	3.92655	5.41125	50.14284	2.85494
7.88312	37.24316	1.00000	69.99607	1.09748	7.75187	8.15925	54.84444	4.82879	1087.56626	38.16694	5.24690	9.74776	5.29395	10.08848	8.27896	45.54728	26.98081
6.82733	42.78991	1.00000	68.86380	0.43625	6.27436	6.28585	57.30185	5.62977	1057.20863	39.85331	6.92717	8.74838	6.72978	9.37275	9.81331	54.33553	24.96582
10.50363	39.18301	1.00000	45.04038	0.14217	7.59482	7.29916	23.18	4.80207	1097.49032	88.58	6.71876	7.05699	10.54247	10.23438	8.60824	67.60034	14.21514
9.89052	57.40031	1.00000	41.39438	0.23790	6.48821	9.03849	14.62578	7.56553	1180.19438	121.12251	7.75419	8.04857	8.14619	7.48888	5.79232	57.59919	10.66862
7.27362	39.45416	0.00000	52.42219	0.84179	7.04909	7.25023	0.46005	8.00225	1184.59146	34.11169	9.58870	9.55707	9.79926	5.67849	9.25709	55.46586	20.89390
7.30562	23.71261	1.00000	30.20913	0.12831	7.39583	8.43898	38.13708	5.26557	1133.41746	41.00817	8.51986	4.11694	10.12991	4.70272	7.38750	31.15532	14.36096
6.87358	61.44470	0.00000	63.73091	0.20034	8.12075	8.59845	47.30997	6.50823	1151.11415	8.52462	8.51961	7.09113	11.54786	7.12603	8.36948	60.41231	16.15087
10.09101	35.78713	0.00000	58.49741	0.75685	7.44173	7.61835	55.54028	8.72121	1101.10523	89.20083	5.92311	9.38802	7.81415	9.17571	8.01373	81.80028	22.56760
7.52498	59.40999	1.00000	56.69790	0.17998	8.31759	6.71433	-11.48472	6.97277	1117.88964	-37.93278	6.72664	7.37538	6.64142	10.43109	8.61451	52.61008	10.82655
9.07042	31.87838	0.00000	54.94307	5.56083	8.58226	7.17234	30.81383	9.34657	1082.07990	75.16878	9.32876	11.50466	8.74628	7.60399	6.59973	58.23069	20.23755
4.95965	78.57334	1.00000	27.46935	3.04553	7.72614	8.80563	9.92787	4.28145	1134.12588	-84.13722	8.14866	10.87071	4.43614	6.91039	6.75032	49.70858	17.89912
7.77412	52.83668	0.00000	28.67985	0.14122	6.63370	6.74756	32.54278	3.92350	1096.58801	111.50861	8.47571	6.84779	9.72002	7.70199	10.57864	62.04072	19.89246
5.49494	35.49133	1.00000	47.29438	0.54060	9.48420	9.64340	41.9001	6.01197	1085.45896	-71.08977	7.04167	9.03907	7.47119	8.21441	9.98282	55.21011	-0.13900
6.87196	67.05971	1.00000	64.50536	0.27028	8.60000		-1.6	2.99364	1074.00160	103.61667	8.61251	8.06010	6.67806	9.38150	8.96307	37.32402	14.79337
9.28669	52.37205	1.00000	39.72190	0.14563	7.97125	6.96204	48.06919	6.10572	1126.56501	11.37703	7.56376	5.72923	9.63544	8.60396	8.44957	36.25769	26.88096
6.21695	45.97598	1.00000	53.10105	0.12332	7.44953	7.41938	42.22718	5.19859	1164.75194	14.39024	7.04212	7.02663	9.54493	9.60133	10.66521	45.74044	32.24959
5.71672	27.87859	1.00000	33.65021	12.31975	6.13686	6.09588	-37.9	5.62843	1086.57723	145.18333	8.35060	12.30504	4.38896	7.42885	8.40027	47.68436	6.85162
5.85743	47.24770	1.00000	50.57787	0.66915	8.65747	7.28928	52.59319	9.18108	1093.70079	13.32127	6.30063	9.23974	7.19225	8.78368	9.50791	40.33806	14.15885
5.14348	58.51550	0.00000	45.61040	1.23399	8.12172	7.29926	-20.87306	6.96518	1152.25041	-48.29694	7.36082	9.94674	7.37796	6.93593	8.99048	31.47889	2.43209
9.11773	47.89100	1.00000	52.96170	0.17565	8.59240	6.80949	36.75965	6.55439	1137.49024	137.36215	6.64789	7.14743	9.77075	5.90189	5.93357	67.48453	20.31426
9.87798	58.52252	0.00000	52.14122	0.39722	5.92507	8.07196	40.58654	8.64203	1065.69074	-122.39168	8.18076	8.52901	8.02600	9.26543	8.88774	46.64207	26.17113
7.48153	20.35611	0.00000	53.68801	4.86724	8.58481	6.70953	52.57583	9.25954	1125.89398	6.61944	7.36556	11.37427	10.64900	6.93923	7.81750		14.19196
8.43752	54.17409	1.00000	51.73222	0.11606	8.33500	7.32548	41.14676	5.40358	1155.04275	-73.49484	7.91193	4.48468	8.66135	7.61652	8.23290	78.61991	7.85621
12.13741	73.54583	1.00000	46.99844	1.74209	9.04456	7.88939	-1.26424	8.32760	1163.78268	104.09701	6.51524	10.26082	7.20229	12.80451	12.86757	62.69727	1.03654
6.55569	42.66764	0.00000	50.86566	0.70943	7.97609	9.20578	41.72059	6.32900	1163.95803	-87.70172	6.90714	9.29803	9.59104	5.51670	8.29431	62.92417	10.69912
6.71392	54.09716	1.00000	45.54329	0.46036	8.26835	8.07136	23.1959	7.77018	1109.43532	86.51499	7.55228	8.82470	8.07143	9.66666	10.89698	59.83108	5.29779
4.88973	49.28121	1.00000	40.79857	1.06376	8.40766	9.38330	53.37596	4.71044	1130.71325	51.3452	6.94898	9.78211	7.48143	7.54557	9.23727	60.09631	25.00498
7.80431	48.72801	1.00000	54.61046	0.14299	8.08139	7.85300	52.41667	6.92104	1163.57220	0.75	8.46617	4.40223	11.26235	5.62655	8.41708	30.33480	33.17723
5.65536	44.80590	1.00000	46.27144	1.15509	8.53902	7.50384	51.20219	8.44602	1092.74970	7.36027	8.58976	9.89092	5.67962	8.05940	9.14123	54.06308	5.72523
8.95007	49.37279	1.00000	41.75480	0.11377	7.35922	6.95906	-23.44361	6.78465	1112.30386	-51.87389	7.71286	5.17970	10.06773	6.43454	7.77957	37.02853	20.04460
10.22199	39.21595	0.00000	33.53101	0.72425	8.60854	8.69230	31.84568	6.98956	1094.01057	-102.36764	8.51303	9.36992	5.60593	10.03421	10.84513	58.16848	34.44132
6.52151	34.57902	1.00000	55.36534	0.95031	7.53360	6.86733	6.84019	4.46955	1063.81998	79.87116	8.44045	9.67829	8.55850	9.25680	11.30904	56.71857	21.36703
6.01529	45.59809	0.00000	49.13789	0.38854	7.91823	8.14339	-0.71667	7.20409	1126.16287	-48.52333	7.76405	8.61202	7.73581	5.25333	10.25848	43.08407	10.67988
9.67930	36.17864	1.00000	60.03888	0.10414	7.98127	7.08413	7.06273	5.37784	1171.71204	-1.4001	9.12194	6.32138	12.77468	7.43938	8.41855	56.31949	8.59997
6.12185	42.06697	1.00000	56.12383		9.21664	8.48292	-6.91806	6.40717	1136.37638	106.92667	7.92130	10.85480	6.40054	8.54538	9.03404	55.12700	3.30866
9.47165	59.89937	0.00000	32.41765	2.19784	7.26847	8.58475	-6.25	8.18882	1176.59688	38.66667	9.38427	10.54406	7.55892	9.49286	8.57783	55.71315	-2.78459
9.68067	42.19923	1.00000	33.05386	0.20550	6.93311	9.45525	22.19303	7.39091	1103.37163	88.18466	7.46110	7.85530	8.14837	5.37710	4.58442	36.50450	4.76883
7.85420	46.53813	1.00000	59.59868	0.24693	9.88568	8.31015	21.28306	6.25093	1076.25420	-89.66123	8.39841	7.58140	9.68105	11.11136	12.39486	41.77519	16.51696
6.90131	69.37339	1.00000	50.48921	0.26132	8.22660	6.75857	41.8542	8.64982	1128.31028	-87.66561	6.99839	7.73712	5.03011	9.67279	6.59111	37.33461	20.86255
7.33832	42.57016	0.00000	47.35573	0.34122	6.82237	8.44916	40.94065	5.45526	1076.27630	-73.99681	7.54342	8.55545	10.11948	6.55232	9.53792	47.49502	15.37399
9.33413	58.06312	1.00000	31.91812	0.29394	7.21612	9.12800	51.21187	8.73664	1130.79776	4.25633	10.21543	8.08092	8.09340	5.24529	4.57535	48.35850	24.03630
8.43153	32.72152	0.00000	74.30384	3.12194	7.65677	9.26645	4.92675	6.45503	1180.80177	6.26764	6.47195	10.90681	8.88493	7.03493	10.18525	47.15176	12.06828
9.31189	42.63077	1.00000	53.12154	0.11321	7.68815	7.50299	-1.63333	7.24327	1153.55115	13.58357	8.39590	6.95719	11.98892	6.14223	7.20751	51.93159	27.30791
9.04947	66.47000	1.00000	53.06767	0.11971	7.08427	9.01528	48.90472	6.95939	1061.51628	2.2469	7.71959	6.16890	13.62812	6.04001	8.27979	68.65206	17.61274
6.79940	55.10779	0.00000	49.96315	3.28632	7.72399	8.43098	-21.41222	10.72787	1161.36894	-42.19667	7.04609	10.96293	10.49044	6.48337	8.00181	52.40008	20.30878
9.61072	31.61939	1.00000	41.18479	0.19144	5.66413	7.68809	20.88197	5.53414	1075.12106	85.83334	7.71919		8.56097	8.26409	6.49070	66.13556	31.78373
10.71847	46.74722	1.00000	31.24351	8.37279	7.70908	7.35626	47.76232	9.33514	1186.21920	-122.2054	7.80683	11.92013	8.33669	9.58816	8.66322	31.95342	14.30250
7.79725	67.38429	1.00000	52.97688	0.43695	9.23775	8.97493	36.20389	7.84116	1107.59994	127.08472	7.83076	8.77388	6.59302	10.49449	9.73776	41.38157	27.70294
8.70542	33.90133	0.00000	64.42495	0.20086	8.30032	8.21477	22.98212	0.89491	1127.02545	-80.58556	10.15367	7.70581	8.40226	8.33096	11.92287	54.11545	20.37369
11.32856	27.97900	0.00000	47.70439	1.74930	7.88161	6.49724	10.12268	8.33691	1081.63813	77.54372	7.95643	10.31163	6.84461	10.24656	9.73100	67.86857	27.64106
5.67084	47.27961	0.00000	45.96723	0.43258	8.00586	8.45804	-10.91111	4.54091	1162.77495	-37.07167	8.55303	8.74629	8.21650	6.91575	8.83687	59.29316	15.96998
4.17907	58.28899	0.00000	57.50116	0.22258	8.62028	7.80254	35.72917	5.62675	1091.96053	10.58082	6.83489	7.74477	6.50891	3.73982	9.82853	36.38353	13.92830
5.92000	53.57564	0.00000	40.74278	4.01838	8.36887	8.44708	32.5007	5.66523	1113.56364	-94.74049	7.63205	11.18200	8.36254	7.01081	7.73147	69.42095	23.50744
8.68937	52.17616	1.00000	69.00417	0.17110	7.11684	7.47371	-22.92306	6.85001	1091.34676	-53.13722	8.32043	6.83222	9.14154	3.40995	4.46572	37.44838	4.27932
7.70101	65.81100	0.00000	35.51447	2.88734	7.15335	8.85031	15.46063	8.39720	1136.14378	99.89166	7.39435	10.83194	8.63485	8.53121	6.63623	43.89168	22.80463
8.88790	42.17163	1.00000	41.53919	0.16445	9.13002	7.03076	-1.6	8.00054	1066.34518	103.61667	7.54751	6.71144	9.22070	6.77392	6.80173	55.07131	5.03576
8.01511	74.32812	1.00000	33.94061	0.27763	7.52811	7.42671	54.39635	5.69951	1113.11312	24.04142	5.74848	8.14379	5.76368	10.48253	8.80548	39.11423	20.98340
9.63292	54.14550	1.00000	43.54256	0.22431	8.74874	6.05739	51.30001	6.99588	1120.96388	13.10984	7.26267	7.65056	9.55857	7.15650	6.30161	38.01544	15.89409
	40.94730	1.00000	44.57996	0.24698	5.79400	7.57785	34.95303	5.63355	1180.57667	-120.43572	8.58587	7.76323	9.98650	10.06474	7.96645	66.20904	26.91329
7.22111	59.08768	0.00000	37.72818	0.68951	7.65175	6.28377	-28.44917	8.88036	1154.66444	-52.2	7.55247	9.33369	8.70228	5.54517	5.09643	70.50940	17.11634
9.89397	46.13579	1.00000	51.83641	0.22578	9.75627	7.04656	49.41029	6.17086	1096.44289	38.15035	8.43919	7.84759	9.00676	6.26152	5.25107	82.62956	11.43829
8.85188	45.96972	1.00000	30.08286	0.28908	9.46678	7.92851	51.47805	6.80259	1097.86211	6.8625	9.42613	8.05665	5.91964	11.43245	9.11077	59.72546	40.37389
7.22269	46.08859	1.00000	32.87426	0.36732	8.11883	7.11940	51.65	7.25948	1161.54211	-0.2	7.60325	8.32245	5.71466	9.77717	8.64786	50.01780	10.45700
10.45527	52.26737	1.00000	33.96454	0.35609	8.93717	6.79695	45.9836	6.86799	1165.82829	12.70038	6.62590	8.33429	12.82658	5.80718	6.23082	49.69841	19.50720
10.12347	30.59068	1.00000	42.49670	0.51099	7.74247	7.90378	-1.26424	7.82831	1061.86009	104.09701	8.43626	8.81976	5.53107	7.06385	4.03224	49.54133	11.93519
6.16628	55.13850	0.00000	41.80501	4.80121	8.90701	8.37131	8.56697	7.24341	1103.40129	123.33471	7.82787	11.35754	8.19962	6.21149	8.26732	52.77095	-5.86184
6.16684	50.08947	1.00000	43.75381	0.17354	6.30929	7.72879	51.84819	8.29972	1127.36993	1.26738	7.38765	7.61106	11.69398	6.07176	7.06588	22.90827	28.66920
7.75439	41.50436	1.00000	50.92947	0.10656	7.22627	7.11730	41.85059	6.75992	1170.98601	-87.882	7.02961	4.76692	12.16082	2.26682	6.42265	62.27258	20.44666
8.96078	30.83171	0.00000	36.78525	1.81712	7.37076	8.65918	3.02013	7.00811	1073.69855	30.91105	9.21031	10.32599	6.10082	9.62363	8.67253	69.70504	19.27438
4.90182	63.03470	0.00000	65.51599	3.03224	7.95830	7.41490	44.35056	6.33424	1109.07327	142.45778	8.31821	10.85913	4.14784	5.79263	11.45693	48.51650	26.94030
8.26957	58.16158	1.00000	45.50940	0.29037	10.84700	6.44577	-19.72806	7.82791	1185.88311	-50.19556	8.25203	8.30755	4.18216	10.58792	7.49036	50.01286	22.23341
8.89728	51.15816	1.00000	51.17080	0.14299	8.37075	8.42443	50.9803	6.33495	1144.20267	11.32903	6.87614	6.31837	6.60269	6.11433	5.40331	61.39437	3.89611
6.74891	63.78287	1.00000	46.25993	0.36065	6.16138	7.97472	31.76212	7.19748	1061.41841	-95.63079	6.21821	8.51657	5.27559	9.28539	7.60968	54.91616	21.74507
8.30990	53.21373	1.00000	23.02204	0.14023	8.41529	8.13828	10.15031	8.13853	1145.30367	-73.9614	8.60082	5.72692	10.06728	4.03058	6.15619	19.56580	28.87686
9.08530	39.89518	1.00000	23.30641	0.13659	7.62522	7.84620	39.96097	2.70237	1156.96550	-75.60804	7.15266	5.28011	9.49240	8.52528	8.10824	36.63110	6.71034
7.69347	34.65709	1.00000	22.50853	0.63795	10.28777	8.89251	46.09273	6.73619	1169.16732	-88.64235	7.58719	9.17560	6.35118	10.19779	9.76352	53.81250	14.16258
8.34110	66.88596	1.00000	58.41503	0.05099	9.30130	8.60782	11.8659	6.44226	1149.22524	34.3869	8.50525	5.11316	10.09290	6.35483	7.84471	26.65062	21.74676
3.57921	40.39613	1.00000	43.15957	3.23805	7.23051	9.45186	48.78232	6.64543	1169.97281	9.17702	8.38051	10.94757	6.67419	6.04101	8.96512	65.17639	6.32001
5.16917	38.67083	0.00000	68.77376	0.26064	7.53211	7.27445	6.15038	6.42754	1130.96856	6.83042	8.10467	7.56075	8.04255	5.56183	9.72573	63.77358	15.40187
7.26668	36.69533	1.00000	64.20812	0.34363	6.45593	8.29212	51.47805	5.63323	1080.34097	6.8625	6.63411	8.53824	4.95371	9.67240	7.06287	46.19086	35.87956
9.55822	31.05370	1.00000	32.57356	0.36952	8.22119	9.50774	34.25807	7.10662	1094.61177	-88.70464	8.59027	8.53396	10.29708	5.15627	4.76214	44.80418	18.83872
9.39797	35.61680	1.00000	70.32991	0.12358	8.24549	8.19830	52.71083	5.60433	1054.39513	5.74861	8.28317	6.68582	7.17607	7.20569	5.90692	68.94619	15.87282
8.84219	69.33079	1.00000	61.61839	0.13230	6.32632	9.25456	38.13708	6.66930	1140.42242	41.00817	7.48540	5.89753	8.85549	7.51218	7.49248	54.52589	7.86749
9.08891	60.12024	0.00000	44.36667	0.78815	7.58410	7.85302	29.84576	7.82459	1193.82050	-90.10674	8.14336	9.39352	7.46741	9.77615	11.52462	47.64004	27.23753
8.14490	18.19766	1.00000	39.50880	0.10307	8.17540	7.32886	3.02013	7.27620	1143.81921	30.91105	7.35092	5.22515	7.44413	4.39051		47.77518	30.45284
8.81821	49.77970	1.00000	46.98365	0.23286	8.28651	7.33540	32.87533	8.31985	1061.03544	71.57118	8.21033	7.47858	9.05033	5.89451	5.72969	43.69889	12.88863
8.60121	45.50309	0.00000	56.73554	0.43280	7.42451	7.05204	23.5654	9.05458	1130.74295	119.58627	8.61023	8.70357	9.24714	8.67361	8.46349	27.31554	12.21086
9.53628	29.80530	0.00000	49.08046	7.61478	8.25917	8.73490	6.9909	4.75068	1068.65572	79.883	7.33171	11.82402	9.45362	6.40617	10.17521	68.36751	7.24097
6.31753	31.39744	1.00000	41.25216	2.12311	9.86801	6.72205	46.23899	4.45332	1058.48231	-63.13414	9.60107	10.50281	7.13277	8.63699	10.58051	49.66624	7.61543
7.25606	19.23778	0.00000	54.39239	0.11824	8.51870	8.77229	25.13915	5.47772	1196.77986	73.06784	8.71072	7.16323	10.45947	6.18985	9.46580	36.44614	14.44979
6.42108	36.89674	0.00000	60.41588	1.07500	10.23660	8.21099	50.75	10.24610	1077.48088	2.25	6.85011	9.76973	11.26092	5.31421	7.06517	53.99867	12.80348
8.33444	74.23633	1.00000	37.84011	0.13364	6.85709	6.73680	25.13915	7.17875	1118.72895	73.06784	9.83583	6.00352	11.27248	3.85035	6.19739	54.16837	27.20275
5.77608	56.21102	1.00000	57.34790	0.37024	7.06996	8.44885	-54.8	7.56254	1117.75537	-68.3	7.56698	8.64320	6.39122	8.59551	8.00360	56.15664	14.43411
9.50975	26.58342	1.00000	42.99912	0.14905	7.00092	8.52124	6.46346	5.81126	1158.64643	-2.31938	6.67803	6.56016	11.57112	8.02664	8.25960	60.25155	24.00873
7.12676	67.44058	1.00000	62.58239	0.37945	6.50284	7.94707	34.08565	6.88133	1187.61022	74.80555	7.13616	8.49293	5.97157	9.65225	9.14495	55.96870	25.15682
4.29509	54.92957	0.00000	43.91105	0.09659	7.63458	7.93904	55.82885	10.47297	1159.66857	-4.21376	7.15018	6.85977	11.24891	4.13864	6.53984	67.67964	11.23033
8.09970	38.33873	0.00000	33.82863	1.34478	6.99680	6.55824	33.78333	6.77609	1072.04194	114.51667	8.41486	10.02037		8.14126	8.53884	52.93026	25.73119
6.99541	59.17246	1.00000	37.93238	0.63895	9.40710	6.46304	32.50611	4.98863	1105.42125	120.14278	6.46221	9.13280	5.58327	9.30094	8.45808	51.99028	9.17496
	29.09348	1.00000	57.98630	0.34681	7.45032	8.34534	29.65163	5.75751	1141.72667	-82.32483	7.81196	8.40773	9.96284	8.36037	6.44085	57.11627	27.00068
10.64521	54.16850	1.00000	34.45135	0.95189	6.43032	8.49619	-37.32167	8.31206	1171.58120	-59.13316	7.96059	9.62438	9.88347	5.69611	4.32673	69.49532	38.57546
9.70098	56.74366	1.00000	36.63954	0.18930	8.76249	7.47814	42.58342	6.79478	1076.52770	-71.8023	9.43527	7.74009	5.49806	7.12665	4.62276	50.19314	8.91739
9.10152	35.16773	1.00000	60.56228	0.78184	6.63355	8.45770	9.58126	10.29529	1184.04162	8.2926	7.51591	9.36306	10.83577	8.37709	9.12011	26.61627	14.23411
9.74545	70.83154	1.00000	69.42917	0.24412	8.71535	8.29453	42.97086	8.26095	1159.00330	-82.42491	7.01918	8.28006	7.34192	6.37144	4.74568	48.55969	11.62111
9.16707	31.50287	1.00000	52.34145	0.13151	7.78241	7.73495	35.6803	4.65293	1177.09861	51.0193	7.65298	5.40060	11.83023	7.54178	8.63433	59.86189	15.13469
11.05467	57.80366	0.00000	42.44404	1.66324	7.49990	6.55947	6.45407	9.79721	1083.97202	3.39467	6.97198	10.24593	9.32386	10.76893	8.96495	69.90837	21.66911
