Pb	H2CO	warning	C2H3NO5	CFCs	CO	PM10	NOx	SO2	PM2.5	PAHs	CH4	longitude	NH3	PRES	O3	latitude	TEMP
40.66734	28.56470	1.00000	3.35389	78.37093	7.30079	7.69312	5.84325	8.71289	6.04971	7.79872	8.04110	-122.24092	5.78106	1053.94767	7.92133	47.4943	26.16269
31.62034	42.85287	1.00000	1.81142	83.08484	10.50168	6.42895	10.83202	6.40432	10.07839	7.91272	6.75872	-85.43772	6.65378	1185.40835	6.96395	10.63504	16.42561
34.48538	42.39650	0.00000	1.33825	79.32665	9.38963	7.30245	8.03699	8.04628	13.55698	8.70111	7.55147	4.85668	9.32676	1161.58020	9.35162	36.27462	-0.10398
57.65824	61.04152	1.00000	8.80039	69.84718	9.00865	9.08029	8.15176	7.43669	9.84525	9.62350	9.22067	73.85535	10.70534	1125.19468	6.60929	18.51957	14.45363
43.79567	65.05841	0.00000	1.91532	81.95218	10.74662	7.17975	9.26553	7.47353	9.83634	7.50518	6.79427	18.69303	10.18703	1138.03888	8.33285	12.18441	1.81336
53.13690		1.00000	5.13088	74.07476	8.97057	8.52690	11.27367	6.25047	9.40223	7.68439	8.73347	-8.33147	10.44631	1184.07605	7.87224	41.20485	-0.77792
35.01832	35.91253	1.00000	3.12063	67.53427	9.53228	8.04789	9.73601	6.84686	8.82400	8.91085	8.15461	-1.4001	10.46933	1181.70301	7.11693	7.06273	23.56135
34.85941	60.15447	1.00000	1.15415	87.83413	9.57738	6.11240	11.93802	7.81288	9.90713	7.76537	7.46041	77.5609	9.16899	1055.82368	7.53897	11.00599	13.06916
40.02484	28.05125	0.00000	3.61134	84.03942	5.96910	8.11546	5.50889	7.19758	6.59259	8.55785	8.09615	5.4384	6.80446	1082.35813	6.50068	43.2907	17.28667
57.42325	45.25115	1.00000	3.63049	68.77232	8.05738	8.23511	5.80293	9.79161	7.79249	7.72006	8.71463	6.10237	7.69292	1134.69910	7.60235	46.18396	-15.07514
36.20147	36.90507	1.00000	3.00636	84.71420	5.49822	7.77996	4.43548	12.05632	4.15102	8.22119	8.89111	146.05093	7.87905	1175.74953	6.67780	-34.28853	24.23560
21.18540	55.16860	1.00000	12.61998	79.96283		9.50462	7.13801	8.24224	8.05461	8.81583	8.31488	-96.67834	6.87732	1126.73466	9.34366	34.77453	35.03438
45.32665	60.48514	1.00000	5.15161	69.42435	10.15432	8.47923	9.59917	10.83491	7.91173	7.61737	6.23556	-5.682	9.11216	1083.00871	9.74498	5.84752	6.60185
28.83326	30.74519	0.00000	9.91973	82.37278	11.33851	9.22242	10.61233	9.37265	7.24670	8.11665	8.07834	37.3825	10.75460	1144.96394	7.56892	37.05944	7.50562
55.48503	49.68931	1.00000	3.37330	71.98088	8.03745	7.93860	10.62695	6.39329	10.81007	7.91925	6.56438	32.6178	10.14378	1080.05918	7.61772	46.65581	18.37937
40.77821	46.91356	0.00000	1.86701	71.78737	8.71600	7.17423	8.22455	6.98292	12.96474	8.34580	6.95090	103.6032	10.81373	1158.85676	8.58378	1.6561	1.94664
43.82087	47.62193	1.00000	5.16901	73.64785	6.73581	8.51164	7.95144	9.40940	5.68126	9.12991	5.46127	-82.46148	8.54268	1170.29156	10.17558	28.15112	14.76243
52.15390	56.81125	1.00000	39.73175	71.66427	6.12670	10.65994	6.60155	9.78135	7.49010	7.77473	7.89328	86.59509	7.12048	1170.74372	9.08836	26.11527	12.14678
40.37834	58.38160	1.00000	2.57545	80.85497	7.78895	7.70657	8.56616	7.22044	12.38876	8.11118	8.68176	-50.19556	10.66628	1063.86547	6.85597	-19.72806	13.52545
53.28581	47.16070	1.00000	0.99078	72.07398	8.09504	5.19950	7.88015	4.42114	8.97507	9.89973	9.26693	-84.23381	8.64092	1126.81086	7.09147	33.54428	27.57152
46.46112	32.80279	0.00000	8.71571	62.05621	8.97841	9.01649	9.08841	7.61340	10.37901	8.07917	6.91617	102.42587	9.33907	1100.04573	9.32636	15.58552	26.58246
29.13782	32.57306	1.00000	3.12091		10.53960	7.57685	10.01450	6.23372	8.22342	6.50803	9.01179	-89.64066	8.63960	1128.72102	7.13138	40.56754	17.17879
73.50369	40.54363	0.00000	3.66210	71.11759	5.29931	8.00570	8.80112	6.59201	10.23454	6.89715	7.66337	12.6723	10.97186	1064.13811	9.98886	41.72063	0.29845
40.02853	40.82074	1.00000	3.21543	66.62325	8.28944	7.99810	6.05646	8.65590	8.86187	9.28334	6.73454	-41.88778	12.17199	1151.91885	6.05758	-21.205	12.47810
41.01125	51.87820	1.00000	8.92016	73.03568	8.94001	8.94688	9.00877	7.18811	10.39709	8.89690	8.64538	111.50861	6.98889	1154.13995	11.29193	32.54278	29.40415
52.73500	66.40713	1.00000	12.48422	65.55667	4.76819	9.47261	6.56613	10.40120	5.03451	8.77612	7.16743	106.92667	5.78266	1130.41912	9.59393	-6.91806	15.67998
53.82039	8.11988	1.00000	2.75965	75.38686	6.73316	7.59686	5.44805	8.53691	8.83396	9.89019	8.30258	-0.33525	4.29439	1166.15026	7.61490	53.7446	16.97827
46.34765	75.25260	1.00000	2.18579	81.25584	4.03456	7.20867	4.59801	10.07075	8.13009	7.63873	6.97582	30.96755	5.37219	1163.00635	7.01246	49.07866	12.83479
59.07522	29.74194	1.00000	4.05481	60.57498	5.74433	8.26640	7.30359	9.41104	7.64694	9.97317	8.80140	9.85	3.87193	1128.94254	11.48162	53.63333	18.23261
42.89635	15.83847	1.00000	8.66006	69.03214	9.20651	9.08009	8.16900	9.05454	5.37351	7.69002	6.71654	-120.00865	8.51709	1166.06328	10.65259	46.32374	4.49723
39.92912	53.18588	0.00000	2.46960	75.50671	11.29108	7.27806	10.96545	9.83587	7.16509	7.75154	7.98619	30.2049	10.25402	1078.23130	8.67151	55.1904	4.88789
34.07333	39.86687	1.00000	1.89999	79.96865	9.90167	6.10631	12.53728	6.20335	9.37642	7.82737	8.65888	-77.4286	7.45634	1078.88971	7.22333	39.00622	0.37966
59.45405	20.19869	0.00000	8.12835	83.51992	6.31207	8.93299	6.16941	5.61699	7.65230	8.65900	7.22470	135.6	8.60020	1130.70096	7.11841	34.61667	17.78958
53.32203	38.59079	1.00000	2.60962	68.10195	9.87985	8.09077	7.01736	7.72185	9.39962	7.90190	9.06530	99.89166	8.03886	1168.81385	5.58296	15.46063	18.90220
44.90343	26.32438	1.00000	6.67818	82.81450	9.06419	8.65337	8.99396	8.08212	8.97623	6.67440	9.90146	88.18466	11.54668	1100.83677	6.65106	22.19303	29.19664
19.77760	36.58418	0.00000	7.08980	63.07617	6.66453	8.83087	5.71916	5.68549	6.75713	9.24245	7.45319	120.56528	7.84133	1139.42173	5.34879	14.66	22.41364
46.98129	22.17704	1.00000	24.75809	74.50685	9.94053	10.16783	9.56236	7.50723	10.30790	7.53602	6.23181	-121.75689	9.95218	1120.84491	6.75138	36.91023	14.72892
38.30830	39.33372	0.00000	3.30262	58.54297	6.75360	7.58189	5.03896	7.70529	5.57723	8.00632	8.31609	-93.71133	7.93307	1054.03715	5.81269	41.57721	12.02867
39.74992	57.24350	1.00000	0.66160	72.08766	7.99946	6.81063	7.27546	8.26629	8.13736	8.03722	9.37785	-5.22126	5.33554	1095.89787	9.91651	33.43443	38.29354
52.09581	56.96282	0.00000	3.65741	74.27250	9.05424	8.08625	8.79157	7.39075	10.48553	8.91909	10.13955	-156.47432	9.55735	1143.35949	9.90871	20.88953	3.41061
35.24021	35.45001	0.00000	4.05933	71.21429	7.54520	8.01793	11.05101	7.58928	6.54166	6.73984	7.96661	-79.62098	11.02375	1091.68810	5.16333	9.15093	3.11941
45.40031	52.67480	0.00000	2.72828	73.46666	10.44416	7.76711	10.82956	8.80455	6.67005	7.59858	8.11970	-81.38758	9.91415	1105.47511	9.29078	30.17746	13.60963
35.93586	63.60586	0.00000	5.71595	65.12970	9.30901	8.82874	9.77329	5.70261	10.18660	8.06717	8.92611	40.17171	7.95498	1102.86430	7.17225	58.1908	36.44454
36.38174	57.84761	0.00000	1.15865	77.01177	5.13945	6.90139	7.42682	7.85417	8.27917	8.12471	9.40829	-9.24671	8.57792	1138.72960	6.80722	38.72706	11.14220
71.81308	40.67409	1.00000	4.77613	59.86761	7.16574	8.25721	6.26214	10.87427	3.27577	7.89299	7.06826	-13.68778	8.49715	1147.73591	9.03289	9.535	-6.85449
45.82739	53.75479	0.00000	3.11034	77.38168	8.76945	7.97740	5.91307	6.05742	5.76128	7.75303	8.79793	99.95469	11.61716	1110.86920	8.91778	13.51825	14.95522
60.81656	55.93666	1.00000	2.34436	85.93136	5.28043	6.97968	5.89708	11.34687	5.44944	6.23597	8.38286	46.83187	7.56239	1136.14951	8.45922	14.53767	17.39109
45.38070	58.13603	1.00000	11.86326	77.33560	10.06260	9.38094	10.35927	5.51541	8.06120	8.87772	9.84444	30.98551	9.28225	1104.84185	7.46642	2.41669	15.60721
58.58809	47.09227	1.00000	11.85977	69.34058	9.33779	9.45328	10.59391	7.26019	12.54006	6.98788	7.35894	30.2049	8.59581	1149.72327	6.92161	55.1904	11.84471
57.31085	47.74695	0.00000	3.54897	64.83915	7.12747	8.02365	5.19152	6.12561	5.86787	7.97067	8.99276	115.04814	7.96905	1174.49064	5.08727	30.24706	16.14596
63.71235	55.61224	0.00000	6.83473	68.09601	6.59578	8.85416	9.25245	8.75347	5.83062	8.11046	8.36983	-117.79394	7.89668	1183.74555	5.39346	33.76446	-0.65967
38.50003	45.33585	0.00000	6.08516	65.63846	4.63242	8.61571	5.67600	6.75927	8.52201	5.65484	8.18815	2.08333	6.32758	1108.28736	7.06082	48.86667	4.91746
49.66873	46.88456	0.00000	2.39414	71.48568	9.10121	7.74278	7.81988	8.02259	3.52718	8.10713	9.28129	-89.99038	10.16349	1135.54539	5.16652	38.58894	10.09002
31.47604	24.74548	0.00000	2.54252	77.35406	10.11571	7.59827	9.74080	10.22239	9.70948	7.79012	7.82182	-2.98333	7.95498	1126.66127	9.90632	53.83333	21.39364
71.69441	65.36648	0.00000	9.20714	69.69982	5.39162	9.05409	7.11842	5.62925	9.21910	9.99095	6.76030	81.54855	9.14318	1079.32492	6.79166	26.2649	24.51828
52.25044	42.89171	1.00000	1.86231	66.38868	7.24109	7.18884	6.49625	9.23120	6.77776	7.93847	7.72387	12.84052	5.74514	1088.81720	9.07303	45.78071	-8.79217
30.78644	57.57750	1.00000	1.86284	65.15475	9.00137	6.52734	8.98600	9.39066	10.39988	8.97058	8.45852	-121.75689	12.78591	1168.13473	6.56141	36.91023	33.30144
51.36676	62.10325	0.00000	4.93376	73.70164	6.50987	8.58070	5.68254	6.91490	6.37887	6.66820	7.98591	-69.08333	7.72852	1188.98013	5.26625	-16.25	5.82832
59.31506	68.92891	1.00000	3.38517	78.37303	8.86532	8.32668	8.40052	6.97553	10.65902	8.53580	10.00210	-101.2591	7.73683	1075.46752	6.64821	21.01858	23.44994
34.86843	38.88989	1.00000	2.71340	77.28178	9.95871	7.81597		7.01129	7.14317	6.79406	9.28968	74.3092	5.02262	1088.00056	9.12763	33.37526	9.38773
42.45358	49.39073	0.00000	8.52591	64.80602	7.07239	9.08864	7.19835	7.49732	6.92172	8.31216	9.45246	-74.15987	11.26688	1131.87038	6.48936	40.82232	3.20389
53.79007	60.25469	1.00000	2.13832	72.15443	10.16209	7.47961	8.98027	6.66819	6.61031	7.93253	8.14446	2.29275	8.64644	1079.24530	6.45229	48.79325	19.33371
62.27307	89.59906	0.00000	3.00181	81.93265	9.01635	8.07312	8.33065	10.72463	9.59970	8.53139	7.43624	-72.86843	10.27139	1099.55451	9.70615	41.27621	16.74229
58.58715	33.91905	0.00000	1.26583	72.80331	8.41139	7.30781	9.02755	8.71407	10.10738	8.63722	7.20804	-87.70172	10.01232	1128.66341	9.26054	41.72059	19.88187
47.00144	58.62898	1.00000	2.59214	77.86100	9.23494	7.67990	10.11596	7.02400	9.57935	8.40976	8.73174	-74.73584	12.42372	1073.21798	7.98557	5.20856	28.37989
31.00780	36.73818	1.00000	8.22748	59.84247	5.93986	9.04234	5.24057	11.51622	4.34710	5.68940	8.84230	-75.87877	8.19197	1191.95307	7.92966	5.6561	10.74910
49.76954	40.68233	1.00000	7.30923	78.56051	8.25961	8.81911	7.63418	8.71915	5.57135	7.62562	6.68344	-71.19901	5.66807	1089.58537	10.94370	-30.60106	14.81511
18.39883	38.93635	1.00000	5.16753	66.11230	7.06937	8.52082	7.08811	9.27260	7.27698	7.97711	7.32926	-91.11667	9.43691	1124.20488	8.70786	14.93333	22.44440
57.98015	50.66819	0.00000	3.16957	75.77407	11.15970	8.09586	9.82548	10.74760	8.01680	6.89121	7.35127	-105.36369	9.97681	1131.06337	8.88207	22.49396	3.91265
36.02200	38.25853	1.00000	5.06064	70.24189	8.40533	8.51082	7.17170	7.69905	7.72459	7.28840	9.90594	139.6853	7.89225	1065.33689	8.67656	35.815	17.04444
50.12422	41.24844	1.00000	5.49401	77.50175	8.52294	8.42337	9.30357	9.49474	13.11088	7.58806	8.37991	117.4831	10.80135	1121.21021	6.56871	27.34089	12.93952
45.07396	63.23676	1.00000	39.06390	71.65909	6.51246	10.63252	6.95520	8.28664	8.08408	7.14682	7.56470	-101.2591	14.28829	1068.69234	6.96418	21.01858	8.40894
32.83988	38.03873	0.00000	3.26883	77.36585	6.10986	7.87317	7.98913	5.19741	8.21864	8.20340	9.21606	-82.46148	8.79625	1107.29538	4.87814	28.15112	14.20397
39.35577	45.98643	0.00000	3.25751	68.35828	7.36587	7.98399	12.37167	7.86285	7.37161	8.91266	6.65957	8.52462	12.62385	1051.61842	5.11204	47.30997	31.81255
56.34952	46.21610	1.00000	2.16778	77.32444	8.93830	7.48457	9.38969	8.12402	9.18956	7.40107	9.01825	-80.38297	9.08444	1140.98378	5.92442	42.8334	9.26686
35.07062	45.07824	1.00000	12.24794	71.74939	9.83448	9.48523	9.42237	8.50358	10.47617	9.02268	7.67953	110.8405	10.47565	1155.55601	7.71825	-6.8048	5.76537
60.16706	50.60971	0.00000	3.13141	78.09679	4.93363	7.82841	8.75416	5.25455	10.66976	6.94999	8.63404	-81.77285	10.44057	1163.01374	7.72799	28.54944	18.72120
49.88011	54.48138	0.00000	2.62143	74.66939	7.64331	7.43551	6.94694	6.19722	6.45002	7.13248	7.26536	-68.3	9.75732	1163.87532	8.13447	-54.8	14.66881
35.17229	47.37133	1.00000	3.17085	72.44830	8.50552	7.91400	5.96162	7.75388	9.66541	8.29889	9.08626	120.33063	10.18392	1162.88988	5.62367	37.65181	-11.58900
33.93500	57.15120	1.00000	4.81298	67.05476	11.12949	8.52922	7.98148	7.99158	7.34030	7.52021	9.48567	17.80774	8.28279	1141.74229	5.67897	40.55851	2.37292
64.09329	44.13229	1.00000	2.01137	72.83172	9.07788	6.91366	9.24752	5.60568	10.01373	8.13390	8.26211	2.31889	7.29332	1195.31359	6.23407	35.21222	7.47125
55.41825	32.03845	1.00000	1.18477	73.41564	13.20522	6.12458	10.93057	4.67217	5.18620	9.27498	9.25033	102.56365	6.30883	1174.82482	6.63179	13.65805	19.65728
35.39824	66.42629	1.00000	3.67393	76.85941	7.13973	8.13376	5.78406	11.03181	3.52307	9.31379	8.76849	9.0027	7.70843	1121.11345	8.64747	11.86064	18.15289
67.30347	26.95388	1.00000	8.37871	76.18332	4.37048	9.03874	4.52000	11.15507	5.86211	7.41422	8.02507	114.33333	7.24057	1188.97065	6.46656	-8.43333	14.42761
40.02845	74.74877	1.00000	5.01766	78.93460	6.31812	8.34911	5.88705	10.12363	4.70057	9.81255	7.91011	-82.46148	7.85414	1176.65890	7.97976	28.15112	27.51888
34.89800	51.01683	1.00000	8.26593	61.65125	4.29058	8.99976	6.55708	10.11193	6.31619	7.85923	8.11215	22.53083	5.81861	1122.49292	9.78965	44.22639	26.79947
26.82537	42.48081	0.00000		69.42158	8.91687	7.79274	10.07071	10.01811	8.61832	6.94239	7.70351	-93.71133	10.45798	1150.97446	8.50100	41.57721	6.39396
41.34524	47.56780	1.00000	1.65448	66.97315	8.27302	7.32701	6.80100	8.32930	6.56446	7.88508	7.39776	4.25633	7.60503	1173.85301	8.57238	51.21187	26.19411
68.91515	22.10208	1.00000	5.32944	68.70357	8.27203	8.39822	7.98403	7.72414	9.36647	8.14153	8.75261	6.76111	6.98068	1136.74993	10.21326	53.16167	15.76183
47.36213	70.26689	1.00000	2.78286	71.14603	9.59040	8.05136	12.37714	6.97252	12.42290	8.90354	7.64343	-82.90375	7.41014	1118.72042	7.29881	32.54044	27.83899
67.38841	25.75156	1.00000	5.49790	73.28680	5.83303	8.60639	6.49949	10.69497	3.98643	8.48785	7.98375	34.8732	7.03787	1162.21539	9.47899	32.05971	24.69880
16.95223	48.92155	1.00000	14.04757	67.43918	5.41870		5.10852	10.61258	5.73205	9.31251	9.24833	4.52514	5.40992	1190.25199	8.23099	12.74482	10.51393
58.41170	58.63046	0.00000	3.56367	75.66100	6.18187	8.28024	5.01448	7.62138	6.75196	8.09056	8.23545	-52.51028	8.26776	1168.18738	8.48793	-28.81833	10.17256
53.20449	44.32340	1.00000	2.45815	78.32156	9.08596	8.07028	9.96432	7.16718	8.04059	6.22657	8.07258	5.2875	10.65132	1197.24506	7.03100	51.65333	6.24771
42.08551	60.52484	1.00000	2.29291	74.09667	8.54185		7.06414	9.66061	6.79124	8.66800	7.87833	106.88324	8.00936	1092.72525	9.58500	47.90771	42.31902
39.44285	59.39718	1.00000	4.99028	72.41565	7.01713	8.38243	5.16040	9.31163	8.93947	8.02839	9.14281	26.97253	4.30101	1127.71550	7.84021	49.65186	10.69603
43.06882	28.21045	1.00000	3.50853	74.21299	8.39601	7.97452	10.38135	5.49149	10.52277	8.17856	7.05049	-102.36764	8.85920	1114.51291	7.54570	31.84568	21.04835
44.34005	54.34560	0.00000	1.56968	73.00349	7.88621	7.14040	8.32783	8.15803	8.34083	8.44124	8.07606	-101.2591	9.56976	1089.64793	11.46547	21.01858	12.72175
38.96596	39.01227	1.00000	2.79169	78.50976	8.59901	7.91600	9.99552	9.09104	11.24409	6.76704	8.06967	136.51667	9.99743	1099.36150	6.81076	35	16.10136
42.78908	50.93683	0.00000	2.55515	74.83039	8.89538	6.94427	8.13648	10.22931	10.71476	9.02851	9.11308	59.80222	10.75117	1079.27719	8.82746	58.63667	10.83652
35.36684	43.43812	1.00000	4.94334		8.03987	8.53222	8.09730	5.85924	10.42589	7.62641	6.49123	102.05461	10.45196	1079.75493	7.27792	6.25947	15.73918
59.27164	59.82039	1.00000	0.93249	74.42150	9.99820	5.59700	11.86207	6.20522	8.50041	8.22295	10.84303	-2.68333	8.25494	1068.56054	7.21146	43.31667	19.04225
40.01410	47.60155	0.00000	2.06256	63.83784	7.17222	7.25793	3.07526	7.78252	4.60863	7.52930	7.62302	16.54165	6.48375	1188.71499	5.19656	68.79833	-13.39729
45.10770	60.18417	1.00000	1.97050	73.72136	8.47186	6.70385	6.50225	8.27368	7.68312	6.93023	6.30146	2.12213	15.16441	1051.60070	6.68968	48.8222	11.48974
30.39856	49.82029	0.00000	2.18601	71.92432	7.56710	7.86174	8.93864	10.52170	9.03145	9.41940	7.82592	141.95	10.16072	1126.31079	10.87644	39.46667	9.34092
40.78554	41.75056	0.00000	2.04571	73.40716	9.78335	7.12074	11.36482	9.02890	5.73021	6.89589	6.98710	-86.11084	8.28482	1112.91121	10.29873	41.75338	29.88285
40.33241	51.99577	0.00000	7.72020	79.10851	10.39117	9.07884	10.84209	10.13549	7.23249	8.45334	7.81187	-41.45861	9.75973	1189.84434	9.10593	-4.42472	10.60222
30.95263	40.57454	0.00000	2.74906	71.83199	7.56502	7.60690	9.69415	9.81584	9.65977	8.78497	8.36697	109.22921	9.18445	1161.53420	10.44940	34.65918	6.91532
28.11758	55.79176	1.00000	2.10961	72.49380	7.48779	6.70697	7.42190	6.37120	6.97487	7.87199	8.37281	21.32778	11.91743	1146.99944	6.90582	42	8.17604
33.63756	37.80566	0.00000	4.48496	82.50553	7.83654	8.29515	8.95186	6.84211	6.17532	8.15636	7.93518	38.07083	10.37224	1176.66823	6.03714	54.90083	9.03670
27.23564	39.53432	0.00000	1.69826	74.08565	8.52146	7.15236	8.61763	9.71889	9.32980	9.01506	9.05928	99.95469	10.55728	1098.78728	9.57403	13.51825	10.84054
54.64322	51.81074	0.00000	3.49995	77.92108	8.91461	8.13862	7.35738	10.18489	12.70588	8.46269	9.44492	-74.73584	9.53719	1136.87151	9.97038	5.20856	12.21488
49.78318	48.81325	0.00000	14.12978	81.24211	8.22321	9.54976	8.54829	8.97829	11.59215	8.15664	7.38696	46.83187	9.14196	1109.68451	9.36729	14.53767	24.53483
28.29552	31.45307	1.00000	8.18361	76.74000	6.79824	8.99981	8.30747	8.63741	8.53099	9.08859	9.31309	-3.52751	7.81120	1115.48502	10.46685	50.7236	4.37047
36.53453	42.01172	1.00000	1.60760	75.89462	11.63198	7.37573	10.83650	8.06813	7.74801	7.92444	6.89038	85.4265	9.01786	1132.28896	6.68191	55.8736	29.70956
75.45130	28.73716	1.00000	5.65428	69.16605	9.93337	8.57906	9.57790	7.25360	9.18918	9.73101	7.83774	-94.74049	8.98678	1133.24020	6.71682	32.5007	20.57835
67.81195	50.51295	1.00000	4.49410	60.63647	8.76326	8.23458	6.56849	8.24405	6.30195	6.11769	7.35750	-122.86705	8.05605	1076.87103	7.94530	45.49428	42.58685
24.47747	54.32846	1.00000	13.15157	70.54627	8.39361	9.45989	9.07738	8.91006	11.87162	8.63761	8.29026	-101.2591	10.07623	1086.54995	6.72088	21.01858	23.06216
42.86422	45.67963	1.00000	2.67556	87.35829	11.52227	7.28183	9.89310	8.12480	7.60278	7.23232	9.00123	72.93924	8.51239	1050.91226	6.42234	18.87813	23.63061
6.33928	45.66890	0.00000	2.43744	70.35990	6.74265	7.49236	8.96225	8.47069	6.80248	8.49515	9.15452	109.22921	9.71419	1144.20078	7.68779	34.65918	22.88299
43.91399	42.41084	1.00000	5.10419	72.40614	5.66004	8.39554	5.63531	10.87150	5.60900	9.90994	7.69035	122.8637	6.70203	1172.41924	8.57385	9.3337	5.21062
51.27070	61.57602	1.00000	12.62635	73.90671	7.44395	9.48409	5.72852	9.66577	7.36814	8.22643	7.67149	5.06258	7.97595	1121.01163	7.59970	7.50251	0.42856
32.75397	35.45822	1.00000	4.14692	78.09081	4.75145	8.32374	3.11924	12.18827	7.75650	9.12701	9.36878	-73.81669	4.58679	1156.59888	6.31444	45.44868	26.23902
47.01529	40.73182	0.00000	16.27563	72.93489	6.58996	9.79856	7.47447	4.65951	8.18644	8.03402	9.63893	99.96667	10.05231	1097.30163	5.37938	8.43333	15.05735
48.61297	50.00571	0.00000	2.13708	60.09672	9.36855	6.85640	9.21330	6.88491	9.67037	7.55795	7.48231	111.50861	9.08529	1095.98900	9.44317	32.54278	29.94126
60.16723	46.61289	1.00000	2.67279	68.39208	11.29389	7.86856	11.19012	5.08885	9.89576	8.73367	8.31793	10.03988	5.83515	1198.06646	7.22344	53.6052	16.63607
37.01639	22.03081	1.00000	7.71472	67.73813	6.93461	8.97566	7.32504	5.91304	9.02611	8.02691	7.86000	5.51978	11.12603	1147.97883	7.07072	51.44889	15.60241
57.19101	54.76223	1.00000	5.32175	73.65443	9.17748	8.54873	8.02486	4.84328	9.66446	9.13547	6.00577	70.91106	8.54984	1148.94211	6.48237	29.38242	13.01973
58.71987	44.96081	1.00000	1.71638	81.33751	4.11479	7.15964	8.10744	10.10997	5.12383	11.22061	7.41434	73.66633	9.57540	1064.39018	10.25758	25.92493	5.24820
66.23443	48.16773	1.00000	5.03471	76.05288	10.29934	8.45336	10.76925	5.52206	11.05999	9.29514	8.69498	55.4504	7.43045	1158.04403	7.16716	-20.88231	29.77840
39.05974	33.05650	1.00000	1.59354	70.43424	4.27070	6.53191	6.47335	9.68867	6.90934	6.74413	7.54596	4.52514	6.25857	1114.21718	8.64062	12.74482	22.55893
45.92983	57.29381	0.00000	1.20244	71.52510	6.42988	6.69982	7.88420	5.80066	8.41511	8.20837	7.96667	114.51667	10.29362	1069.56432	7.98218	33.78333	0.54184
28.85121	35.70654	1.00000	6.40583	75.80832	6.50180	8.68541	6.81486	11.05322	5.16474	7.82615	9.96079	117.63083	7.17242	1117.84186	10.35220	35.50056	9.66497
61.02803	58.26130	1.00000	1.99538	84.32975	10.44726	7.25567	8.64071	9.95085	10.16130	9.75652	7.86664	11.34046	8.09647	1165.30838	5.62575	50.72043	24.54014
70.66900	42.66876	1.00000	10.17116	73.67741	6.88609	9.26698	6.81361	11.07478	3.23872	7.15916	7.77428	42.85693	6.98988	1128.75634	10.61995	39.22493	31.06575
41.41438	57.40397	1.00000	2.97862	66.58332	8.51601	7.34210	7.04242	7.74591	8.78620	7.68283	7.47442	117.33333	6.02145	1068.25587	9.20262	34.85	9.64324
52.82979	31.24814	0.00000	2.11674	71.94115	6.79584	7.42991	7.47175	6.52855	7.54776	9.20804	7.13916	17.8031	10.48588	1137.23273	7.39649	48.43174	4.66759
33.33060	45.96583	1.00000	20.44046	75.59326	6.99143	9.96366	6.69002	8.36772	9.01720	8.35475	7.94767	38.16694	4.17689	1125.49736	9.36467	54.84444	26.04151
41.12272	39.42271	0.00000	5.48919	82.95613	8.50346	8.60347	10.33535	8.78416	7.28552	9.24444	8.09395	-81.24441	9.32814	1111.21303	10.04116	23.15678	6.89421
50.77003	52.39598	1.00000	1.79643	73.84196	7.35835	7.65944	6.13831	10.10550	4.94756	8.77967	7.37186	-74.01042	5.47139	1083.56355	9.47217	41.50343	38.33085
1.38224	58.09433	1.00000	2.00978	66.01239	10.24243	7.30453	13.14985	6.56839	9.20609	8.75695	8.28959	69.67639	10.32277	1171.02275	8.02102	41.29444	27.84565
