PRES	TEMP	latitude	PAHs	Pb	PM10	PM2.5	O3	NH3	warning	SO2	CO	H2CO	C2H3NO5	NOx	longitude	CH4	CFCs
1111.76890	4.40175	-33.88096	5.87780	32.13781	7.69356	10.13320	4.11021	7.52344	0.00000	9.63508	9.14699	29.00294	0.17596	8.84121	151.07986	5.88350	51.98707
1150.08832	8.77400	50.74497	5.16282	40.18709	7.65707	8.42006	8.69545	7.24689	1.00000	5.02430	7.13974	59.77449	0.15752	10.05341	3.20639	8.82233	41.37268
1131.78733	21.64343	41.91738	6.17685	49.15102	9.11978	6.87513	7.57029	8.40135	1.00000	6.25835	6.70334	48.85921	0.48390	11.18740	3.1631	9.39859	66.74181
1122.05021	16.65343	44.97639	4.57035	53.52870	9.15764	9.69611	8.64243	6.04610	1.00000	5.32707	7.23046	34.07039	0.49291	7.67650	19.61222	7.50609	45.74857
1119.78125	4.67578	36.19278	5.57873	66.97407	6.44692	6.00290	6.51945	8.54535	1.00000	6.11953	7.24581	36.88190	0.06868	7.79125	117.65694	8.34911	34.36216
1153.50440	12.47980	56.56317	8.26397	59.92691	8.54884	7.51797	10.56473	8.74514	1.00000	5.51730	7.23962	16.57847	0.33183	12.45278	-2.58736	7.50223	54.18759
1070.33369	6.78368	33.86419	4.38396	37.71943	9.20729	7.33566	6.48863	6.78399	1.00000	6.59710	5.84482	52.36991	0.51266	9.26690	48.26258	8.03067	35.36828
1178.54600	19.17107	53.49389	6.85051	47.38908	4.91387	7.62065	8.38198	5.92183	0.00000	7.67710	6.49833	57.69004	0.10584	10.91270	-1.29243	8.28207	47.81788
1175.18932	13.35297	0.51667	5.18555	37.28079	9.11396	8.84509	6.13143	8.93434	0.00000	9.19505	8.30369	44.15411	0.46935	9.72461	101.44167	7.38798	52.78137
1052.36381	14.49492	14.53767	8.34737	54.16326	8.54568	10.49460	6.80486	6.01286	0.00000	6.85338	5.94606	43.41780	0.33476	9.12135	46.83187	7.91061	44.70194
1062.73630	30.60729	42.7392	6.56588	63.45629	4.69257	5.81977	6.40657	7.43901	1.00000	6.26134	8.19385	47.41225	0.08560	6.61781	-84.62081	8.09039	63.92977
1167.30051	15.78780	11.8659	6.41790	64.68238	5.30399	10.13974	2.99613	6.40778	0.00000	7.49574	8.58071	35.82092	0.08408	10.00602	34.3869	7.19573	43.20190
1077.67190	22.08687	27.09978	4.44071	42.29385	4.21213	6.27460	3.78099	6.63809	1.00000	7.01469	7.17310	53.99345	0.02470	7.07150	-82.45426	7.93491	35.04814
1092.94563	30.28456	-7.81667	5.59994	57.07933	10.19088	8.36514	9.42216	8.07517	1.00000	7.60199	7.83241	53.45716	1.25760	8.20580	112.01667	8.14305	29.31226
1054.57150	28.48701	37.49073	8.07408	64.13796	3.01029	4.96423	7.56702	8.35454	1.00000	5.90856	7.23694	36.69186	0.09383	5.06015	-2.77259	8.63411	33.70770
1120.20385	-2.24408	36.24624	7.46453	47.25161	5.76662	6.32348	10.08991	7.63764	0.00000	8.96772	8.36466	48.37659	0.07120	7.80159	139.07204	8.17943	51.07801
1062.43060	13.21299	47.05	6.50357	49.96806	8.72511	5.66610	7.62123	8.81145	1.00000	4.41750	8.40247	62.93737	0.31623	8.48147	15.46667	7.34848	64.45703
1075.39408	-1.59914	53.16167	8.55799	46.04961	8.57732	6.27406	11.06702	8.61469	1.00000	6.33516	9.43146	52.88639	0.28910	10.72247	6.76111	6.81993	74.40672
1190.38143	20.73372	43.32686	4.84121	46.33700	8.60036	5.59815	6.48152	6.92684	0.00000	11.25672	7.82135	25.61746	0.30612	9.14278	-2.98884	8.47607	57.00882
1071.11303	10.86401	57.30185	8.19099	53.70395	7.65368	2.59834	9.80478	6.81672	0.00000	8.98273	7.93170	63.56900	0.17069	7.95562	39.85331	8.12355	35.73637
1179.07678	-10.98900	42.7392	6.93997	53.87274	9.49531	10.10432	7.99519	9.04865	1.00000	6.49390	6.57333	42.52772	0.68264	8.35011	-84.62081	8.20283	69.32251
1066.31502	-3.56299	22.10194	5.76503	26.49272	9.20315	5.91849	7.10525	7.15078	0.00000	9.41941	7.56896	50.36986	0.48001	7.60471	85.37752	8.03417	60.31082
1117.44574	22.23323	42.819	5.56658	48.53390	8.32879	7.69626	4.29725	7.87802	0.00000	10.18371	9.81574	66.90696	0.33043	8.72229	47.1192	8.69363	70.08442
1193.05705	17.20412	53.59337	7.02070	50.70052	2.04964	6.02891	3.49928	7.80419	1.00000	7.20803	8.10989	32.18824	0.10175	8.77581	9.47629	9.27960	55.42299
1051.23867	17.33079	-26.22861	4.67878	50.80965	8.44762	7.21308	5.46331	8.40323	0.00000	9.71912	7.52054	65.78742	0.27077	9.43057	-52.67056	10.85380	51.02270
1171.32044	17.78390	0.76755	6.43891	53.71798	5.98707	7.08737	9.10143	7.94626	1.00000	8.62291	6.19650	58.91280	0.08171	9.26731	24.43973	8.34815	22.94001
1158.03246	18.91279	4.73245	5.15587	59.76841	5.90678	6.62119	9.71041	8.51427	0.00000	8.17271	7.09383	46.44832	0.11757	8.24885	-74.26419	9.39836	53.28578
1052.20250	14.62357	43.67681	6.52947	72.68249	7.73555	8.47224	8.67404	7.71628	1.00000	6.34841	6.99933	26.85772	0.18494	9.88899	4.63031	4.88561	48.15790
1155.26999	20.72937	34.25628	8.74755	37.54437	5.42536	6.14657	9.00712	7.88718	1.00000	6.68567	6.64558	45.80322	0.07457	8.37003	-78.04471	8.60129	43.33108
1153.73288	-2.98313	3.31332	7.64057	57.59315	10.34638	9.02625	7.88851	7.85558	1.00000	6.81457	8.22026	64.31941	1.45969	10.87022	117.59152	8.06128	64.49905
1188.46502	22.88203	41.85059	5.64258	46.25163	6.89616	9.20705	5.38224	7.94535	0.00000	8.08328	7.35435	34.54737	0.14247	10.03426	-87.882	8.77025	41.36375
1055.10096	10.60144	38.37255	7.09136	48.61216	10.17910	8.21281	10.07364	8.32204	1.00000	7.03554	6.16448	34.34811	1.26463	9.61460	34.02537	7.72451	55.71239
1064.35250	16.76902	42.64685	5.36139	38.64557	8.42448	9.18380	4.55655	8.50484	0.00000	9.83611	7.36949	48.45851	0.28317	9.07131	-5.55835	8.79466	48.76616
1106.97215	16.50696	15.48131	5.07163	61.96612	6.87164	8.48747	5.11976	7.80641	0.00000	10.50294	7.43737	47.75136	0.08599	8.05581	-86.57415	6.50054	56.85474
1193.20083	18.09385	36.76775	5.53058	57.51097	6.15841	5.85150	6.95056	8.50279	1.00000	6.18531	8.06118	65.65233	0.09637	7.06024	2.95924	7.71934	63.69392
1136.01057	9.05259	48.73218	6.20011	43.66814	9.14403	5.34196	8.25608	9.45818	1.00000	3.87035	7.80415	50.04006	0.48190		11.18709	6.74735	43.41271
1107.55860	5.43735	37.31309	7.53150	50.09081	4.02677	7.54805	9.73815	7.36651	0.00000	7.87379	7.18877	55.73855	0.06293	10.48870	40.74357	6.74290	44.64923
1051.02960	-7.12890	39.32288	4.41744	73.54540	6.74992	7.32221	3.32577	7.77664	1.00000	7.26735	7.47145	48.89994	0.07476	11.27621	-76.72803	5.72241	46.20867
1165.64680	13.14951	4.88441	6.01205	44.61082	2.97541	6.49802	5.94905	8.24453	1.00000	7.88215	8.67650	40.25976	0.05285	5.36518	101.96857	6.25160	44.68364
1066.25479	1.32174	53.38333	5.28906	50.16988	6.25264	5.63778	6.58946	7.05871	1.00000	5.48631	7.13937	17.82063	0.09064	5.76285	-0.76667	8.59994	48.59493
1120.32958	9.57905	21.46527	5.91980	39.23598	6.70409	8.82456	9.60561	4.88680	1.00000	7.07840	6.71849	56.67623	0.10252	7.56826	83.97573	7.89368	62.35529
1183.85800	29.58388	45.78071	5.70287	43.53145	6.19807	8.31447	10.17818	9.54411	1.00000	6.42886	7.57290	25.64659	0.09983	8.90154	12.84052	6.66372	41.11199
1067.07179	5.81832	41.77583	6.73373	42.37130	7.80679	6.88389	9.53590	6.89077	1.00000	6.93956	8.56029	45.30869	0.20116	7.85248	140.73667	8.34150	80.37736
1177.88502	6.60195	32.65246	7.76710	74.94239	8.34346	9.52416	6.81420	8.91266	0.00000	8.77437	7.17336	44.89898	0.29041	9.21958	51.67462	8.99690	40.83866
1116.66295	17.65467	19.04222	4.83696	58.38094	5.28052	6.35104	2.48848	7.25989	1.00000	6.23943	7.42587	62.05361	0.09170	9.86874	-98.11889	6.76981	41.79460
1151.64571	29.28797	33.7207	4.56504	61.37996	7.96549	9.70582	9.61385	7.68144	1.00000	5.74945	7.10700	63.05379	0.19945	7.06015	-116.21677	9.73368	26.78451
1110.58382	24.74402	50.82882	8.84628	54.12094	5.34559	5.78272	7.91692	5.72081	1.00000	5.92742	9.39475	39.96458	0.08401	9.00334	-0.32247	8.04720	30.71826
1061.13620	13.53137	38.72706	3.93910	39.92682	10.13576	10.05019	8.01097	9.32516	1.00000	6.37039	5.98042	43.50382	1.21311	6.53472	-9.24671	7.18148	59.63312
1113.95202	30.26263	36.06386	6.30828	43.26276	5.47312	5.94849	9.72462	8.43209	0.00000	8.41499	7.87233	38.87300	0.09241	8.84473	4.62744	7.69782	61.58907
1129.60265	9.46281	2.2139	7.95840	74.83928	9.29089	8.64350	10.26102	8.39220	1.00000	6.27906	7.47713	52.99279	0.60569	9.56905	102.3278	7.27314	42.36776
1117.23620	13.70502	-7.60361	7.43872	65.16065	10.31563	9.00627	8.59238	8.58835	1.00000	5.77290	6.72167	49.94644	1.42960	11.10855	37.00438	8.81225	57.11600
1152.38595	13.36499	36.81667	5.82580	41.96746	6.83980	5.86352	8.97734	9.07948	0.00000	9.61266	7.50574	83.76057	0.14689	8.30570	117.81667	6.83059	48.78953
1131.57840	6.22564	54.52156	6.29737	55.22647	5.96241	7.17025	5.61354	7.40191	1.00000	7.05216	6.91428	46.95650	0.10897	8.53276	9.5586	8.14410	54.65997
1199.18585	20.86565	54.90083	6.86625	80.52119	5.68751	7.05051	7.63073	7.08751	0.00000	9.08511	6.01152	36.80579	0.07419	9.27600	38.07083	8.36420	59.74977
1097.65305	29.90279	34.25807	6.70961	47.71516	9.68394	8.37879	9.27583	9.06190	1.00000	6.47337	7.10333	43.65401	0.79442	9.99390	-88.70464	7.19515	53.75368
1124.94261	9.91390	48.21644	6.94979	31.65551	7.56811	5.58944	7.43056	7.93660	1.00000	5.05906	6.34112	58.98362	0.13014	9.54597	9.02596	6.87367	68.99368
1129.69726	11.94333	27.0174	6.99938	45.37396	5.49342	6.55011	5.42212	8.28130	1.00000	6.29463	8.14091	69.15402	0.08873	8.65290	49.62251	7.82603	64.66566
1157.65799	21.01723	50.56149	5.81568	41.91443	11.48022	6.34574	9.40754	7.60215	0.00000	9.59886	7.31977	49.10360	4.37193	8.49396	4.69889	7.07528	49.67313
1080.28234	27.60114	23.07492	10.77408	60.42343	10.29886	8.99023	8.60014	6.31817	0.00000	6.20442	8.54301	68.53280	1.41388	8.68346	88.28637	6.16398	52.25893
1053.91080	8.57545	38.47917	5.20290	44.59302	7.70890	6.78319	6.92667	8.62237	0.00000	9.89150	5.84049	54.08460	0.18256	9.28162	-1.325	7.24913	63.29353
1176.48051	30.94167	33.50921	6.06086	67.96105	11.11825	9.64932	7.53778	7.30901	1.00000	6.49970	7.63239	59.42733	3.11189	8.17668	-111.89903	7.33726	40.03124
1131.12784	22.64348	25.6439	6.50962	45.15208	7.45975	5.67880	9.60437	7.52433	0.00000	9.25357	8.46537	62.79816	0.17406	7.94028	77.9129	6.10732	58.59244
1144.00896	23.24477	-34.64167	7.72157	41.41941	6.39583	5.50812	7.67517	7.96406		4.92169	5.95956	53.69441	0.08429	7.19339	-60.47389	7.91315	46.42699
1079.83095	28.99598	10.61285	5.99752	58.50814	6.06528	5.90796	10.26901	7.48059	0.00000	10.00589	7.17017	55.32165	0.11305	9.20599	12.19458	8.37443	58.01483
1182.45200	25.94168	34.81667	6.75163	44.73011	11.69732	9.82219	8.98456	9.50788	1.00000	6.51051	7.47421	42.16488	5.44480	8.92780	137.4	6.30770	69.72724
1137.22981	19.40840	36.19278	6.44724	50.32591	6.56105	5.92872	9.92657	8.85634	0.00000	10.35199	5.90443	63.21566	0.11438	8.45047	117.65694	8.48374	73.97131
1141.66983	0.96041	40.24537	6.01506	80.95233	9.98526	7.74768	9.13944	6.91317	1.00000	7.65833	8.69273	34.16074	1.04509	12.11993	-75.64963	7.27957	24.55206
1181.41961	6.62326	-14.66463	6.93519	38.10208	10.18318	6.76315	10.80669	9.22673	1.00000	6.85119	8.21904	28.33739	1.24459	11.12482	-52.35558	9.29372	46.77064
1177.79337	24.68216	-14.66463	6.32356	66.66833	11.64062	9.34196	7.58003	8.53367	1.00000	6.39518	8.03233	48.74143	5.12553	9.53350	-52.35558	7.20138	43.87760
1142.71571	11.71859	13.65805	5.13416	45.98507	4.53491	6.91051	9.22116	9.22508	0.00000	9.24519	7.45510	31.58210	0.09309	9.91764	102.56365	8.91907	24.47041
1177.85498	-4.87189	26.18924	7.09635	59.29013	6.62112	6.46695	7.34937	7.26227	0.00000	6.34732	6.91272	48.48244	0.16591	8.91177	-98.15529	6.63931	60.15819
1140.51447	14.42518	34.5624	8.17117	46.90914	9.88569	9.30425	9.43107	6.61638	1.00000	6.56062	6.84732	49.65918	0.95438	9.14101	38.28402	6.99636	60.47707
1170.44379	13.68320	17.06542	8.43125	46.94193	3.78999	6.01632	6.12255	10.05083	1.00000	6.80663	7.70547	32.33798	0.09329	9.84817	-96.72365	7.78271	50.01183
1051.41233	0.49544	12.35275	6.00982	61.04771	9.73110	9.99516	9.24165	8.29858	1.00000	5.65223	8.46565	51.67171	0.85619	8.39526	121.06761	7.90711	61.77604
1156.48618	0.64107	41.72063	8.43539	48.03955	11.63582	9.30633	9.58780	8.59791	1.00000	7.91592	7.88464	52.82296	5.10947	8.52639	12.6723	7.07192	44.74960
1056.54140	14.56708	37.16911	7.72201	48.47092	9.16843	8.19492	8.75664	8.29093	1.00000	7.41762	6.25657	30.22438	0.48045	9.11698	10.03478	7.72049	65.07870
1083.70738	23.40410	40.5576	7.13129	51.13905	7.35237	6.45291	7.02177	7.01409	1.00000	5.74905	8.02626	18.99964	0.15109	9.26328	-74.28459	7.12465	32.12164
1160.06472	30.21443	41.91886	7.98119	68.84911	12.02241	9.21460	9.22664	8.34258	1.00000	7.14204	9.74281	47.20446	7.49507	9.17696	8.73812	9.09681	58.89445
1057.60709	7.26855	41.55838	7.47326	43.31831	7.03966	7.97267	5.30507	5.65088	0.00000	9.01226	8.52878	44.78836	0.05688	9.10683	-81.56929	8.13300	32.27088
1195.51929	20.93099	30.81383	4.85016	27.27240	7.18865	9.98716	8.27752	8.74560	1.00000	5.48762	8.23938	43.09846	0.14564	8.13804	75.16878	7.13406	56.68171
1193.86661	-4.92770	47.76232	6.15267	71.48720	8.15255	6.26085	8.69305	8.38531	1.00000	5.78341	7.68373	28.78582	0.23755	7.23851	-122.2054	6.82608	57.54516
1161.61616	24.85466	33.08014	5.30791	50.71395	5.29835	8.24097	8.19612	7.20062	0.00000	8.75292	9.37621	50.84279	0.05985	8.41785	-83.2321	7.99184	42.18071
1115.55315	11.56583	11.85	4.04923	59.34443	8.88838	4.61665	7.81704	5.31473	0.00000	11.72864	7.71105	73.40151	0.38220	6.12721	38.01667	9.04435	27.74416
1197.66850	20.40936	45.69558	5.61321	53.92321	6.87627	6.11032	9.68298	6.91509	0.00000	9.95210	6.76512	59.93565	0.16011	5.90102	4.7934	7.91269	73.87563
1107.26104	25.59151	36.64852	6.75969	66.50542	4.34777	7.37175	9.92366	7.68649	0.00000	9.33372	9.51878	54.10964	0.07112	9.43035	51.49621	9.71621	55.59222
1186.76859	11.02553	35.48199	5.69778	44.76479	6.05797	5.02133	6.16536	8.39110	1.00000	4.60603	6.94668	42.33901	0.09565	5.91173	137.02166	8.04257	68.60490
1129.56611	20.27149	53.43333	8.93761	60.19334	4.28411	6.36420	11.07254	8.72293	0.00000	7.25826	7.88834	41.53214	0.08249	10.47401	-7.95	10.29972	45.05091
1106.30184	25.56805	30.21121	8.95454	52.27497	9.64806	6.70550	9.39266	7.46214	1.00000	6.59629	8.84371	66.22966	0.77461	12.65815	74.4818	7.06519	38.08789
1106.78845	24.69238	11.8659	5.85087	53.79531	10.33889	9.90187	7.56657	6.78995	0.00000	9.95260	7.47014	71.08603	1.44968	9.11454	34.3869	9.00353	54.79023
1164.00846	20.21123	51.168	8.25158	44.98639	5.94214	6.50399	8.17291	8.71921	0.00000	8.34979	7.64629	58.19581	0.13571	12.96179	7.973	6.88520	40.33844
1077.68692	4.67153	41.48199	5.92207	61.09759	6.92841	5.78964	5.58772	5.31430	1.00000	5.15155	8.55324	13.72540	0.14667	8.74567	-81.79819	8.11227	64.71513
1116.13937	1.69750	22.19303	5.63370	68.49984	6.05875	6.57101	5.17372	5.84642	1.00000	6.81883	6.71667	44.90380	0.07741	9.86002	88.18466	7.00803	51.38450
1080.10959	28.26984	50.06	5.11053	54.06767	5.25775	7.21307	2.22446	9.06717	1.00000	6.99171	7.56409	49.47746	0.08856	10.23857	43.2379	8.01387	49.32475
1174.37617	2.77882	36.19278	4.58119	54.76993	8.72457	7.92850	9.06000	6.81723	1.00000	7.61293	8.43656	55.92299	0.31996	7.53869	117.65694	6.64744	34.30197
1086.31261	20.68592	37.31309	5.61636	35.13997	4.20712	6.68802	3.43359	8.87372	1.00000	7.11244	6.23725	52.02964	0.08294	8.66620	40.74357	8.62388	63.26363
1103.93777	20.03717	61.72744	7.80731	39.32015	7.12739	4.82589	7.06841	8.51607	1.00000	4.31053	6.67716	47.83665	0.11592	10.83472	17.10558	7.77801	42.73789
1060.02780	4.28062	46.32313	6.61255	36.75064	6.77179	7.43185	9.38279	5.80137	1.00000	5.77175	7.55729	56.98243	0.10787	10.57087	-0.45877	8.73921	43.74677
1067.82132	3.05589	60.97944	6.10230	60.03029	7.80045	8.47594	8.55864	6.92246	1.00000	5.36510	8.06791	52.56885	0.18681	9.83238	76.92421	5.79435	60.92128
1173.42754	3.37464	13.8196	4.46272		7.63192	6.21107	8.95886	6.01789	0.00000	11.76849	8.93504	25.02872	0.15591	7.12891	100.04427	6.91289	44.36943
1161.77844	37.24063	51.39148	5.74793	50.53610	6.04864	8.09477	8.01736	6.57488	1.00000	8.89374	7.68924	62.75980	0.10298	9.85289	-0.29825	8.73594	68.54357
1086.86999	10.97422	39.59611	6.61232	47.36624	9.65712	9.74560	8.00485	7.27504	1.00000	6.92287	6.76685	42.18483	0.75956	7.45340	27.02444	7.72527	52.73736
1140.23060	25.14689	35.48199	6.48788	44.78039	5.61367	5.71187	7.26859	9.88665	1.00000	6.22712	8.26043	54.81642	0.12763	7.57588	137.02166	8.01035	57.73252
1195.12891	11.59838	55.82885	4.85605	36.65531	9.01228	8.55012	8.39607	7.88037	0.00000	9.35814	9.10721	47.94509	0.43476	8.73225	-4.21376	9.28298	53.67839
1079.39689	19.91157	44.35056	4.00811	50.65057	7.04228	6.84258	5.30091	10.16075	1.00000	6.69655	8.17771	42.93967	0.12359	7.42123	142.45778	6.87755	62.82080
1199.19100	16.79904	10.98778	6.22219	71.39179	5.81067	6.71645	4.97789	7.65651	1.00000	7.09281	7.33171	67.04809	0.08655	11.16006	-74.95472	7.85605	50.03571
1088.28347	14.49760	-23.7975	7.27598	62.49529	8.26646	9.15001	9.30682	7.60595	1.00000	6.66104	8.80548	47.21290	0.25067	8.64860	-48.59278	5.40646	41.72045
1175.80846	8.41299	17.54907	5.31281	59.14574	8.40378	6.67981	6.86296	8.43877	0.00000	6.21437	7.54537	57.09645	0.24127	9.48005	82.85749	9.19873	31.99389
1125.25201	9.30838	48.79325	6.48002	43.46199	5.86946	6.75199	9.53552	7.01391	0.00000	10.02237	8.30811	56.94455	0.07132	7.51048	2.29275	5.94359	40.69481
1076.06635	30.65145	42.7	6.46597	33.56622	8.07392	6.74085	4.59544	9.10937	0.00000	10.66560	7.83908	51.15053	0.19465	8.45398	27.25	6.95285	36.77149
1123.69215	21.03742	14.62072	7.69761	68.76438	9.64927	8.52066	10.25770	7.17224	1.00000	7.28938	7.24434	60.31559	0.73798	8.75032	74.83554	6.41749	58.20693
1103.39921	15.12919	37.08819	6.29356	45.73545	2.06998	6.51210	4.80672	7.02577	1.00000	8.52159	7.33792	45.07566	0.08031	7.90105	-8.2503	6.96919	39.32769
1094.33833	26.86759	33.52253	6.03712	61.27702	9.57091	8.51725	6.05341	6.26702	0.00000	8.69439	7.25190	65.32654	0.75414	9.27719	-117.70755	8.75651	53.09053
1108.66290	16.07042	41.91886	8.41056	57.54070	6.01220	5.21602	9.26986	7.46164	1.00000	5.78835	6.87796	55.24842	0.10084	9.11236	8.73812	6.94944	42.18715
1135.97542	16.98674	19.32889	7.21168	47.17276	5.99519	8.74830	9.11624	7.81241	1.00000	6.51723	7.03743	29.72774	0.09626	8.75058	-99.32556	7.53551	51.51811
1110.56484	15.23820	57.30185	5.74941	65.88047	6.70742	7.11294	6.36494	8.58057	1.00000	7.57125	7.94701	85.30706	0.12614	10.30272	39.85331	8.27678	63.02802
1153.58321	12.93382	41.9001	6.66895	42.63532	8.46835	9.29779	8.91496	6.69872	1.00000	5.81302	6.73801	39.19521	0.27397	9.08136	-71.08977	7.46605	69.67315
1146.68684	1.70014	39.32288	8.30045	44.34592	5.78898	5.69810	8.43874	9.00015	0.00000	6.17092	8.21764	67.61300	0.11861	9.41904	-76.72803	9.01944	79.65570
1051.84476	14.75605	30.76468	1.93055	50.86555	7.28919	10.14832	3.25720	6.62867	0.00000	12.32360	6.00403	44.61728	0.14999	9.47719	74.12286	7.28500	58.11152
1184.74414	19.47977	22.37066	5.60718	65.01203	9.74898	8.40508	8.75453	8.17648	1.00000	6.94056	6.71456	32.27044	0.85818	8.22431	114.10479	4.56262	48.50534
1183.11457	8.52141	11.12018	5.98591	66.18739	9.14442	10.44504	7.45297	8.04965	1.00000	4.80103	8.20125	77.62247	0.47376	8.77345	76.11996	8.99154	46.77577
1118.41266	17.07878	45.53929	6.70456	76.03988	5.25010	6.79867	7.39697	6.81285	0.00000	8.77322	7.69560	32.88084	0.06392	10.76616	-122.38731	8.84111	26.70737
1167.61619	17.60457	20.28527	6.76967	45.04803	9.20075	9.06414	9.88550	8.93652	1.00000	7.73801	5.57600	55.99325	0.48529	7.44717	-103.42897	5.08332	60.17702
1163.21185	6.47134	20.88953	6.31210	54.44708		5.99039	11.55090	7.83779	0.00000	9.92413	7.25323	16.01208	0.06239	8.91009	-156.47432	8.22815	53.27075
1159.23445	23.29703	38.06084	5.24936	50.87055	5.81719	6.84343	8.76025	7.79388	0.00000	8.50445	6.42310	43.38709	0.11331	8.96427	-97.92977	8.20198	46.64206
1108.48990	28.51063	45.79377	4.07113	45.66463	9.26008	8.42453	9.94407	10.02540	1.00000	7.16898	7.30038	55.36065	0.50686	6.81870	8.88104	7.32696	50.44808
1072.56386	15.30666	54.8421	7.08728	45.68851	11.20041	9.83113	8.10087	7.23144	1.00000	6.94624	9.43129	54.79964	3.32958	8.47360	46.5813	6.24071	35.41983
1070.69284	7.92919	37.73604	7.70040	44.18609	8.10012	3.97038	10.46958	8.13959	0.00000	9.80533	7.83084	53.33943	0.22427	7.20641	-120.93549	6.33263	52.91126
1183.87013	16.51243	51.21667	5.51448	62.32885	7.83256	9.02035	3.32903	7.66971	0.00000	9.16100	8.99654	41.52438	0.18802	9.77221	6.26667	7.78572	44.26629
1067.32809	17.90912	52.21099	8.52290	46.99550	11.89567	9.54190	8.31415	7.67761	0.00000	8.56395	8.22669	43.50825	6.60133	8.69714	7.02238	7.65367	37.83008
1067.36752	15.34495	3.31332	8.49060	27.97190	10.24134	7.97653	9.64058	9.11597	1.00000	7.63750	7.01517	44.78901	1.29493	10.28166	117.59152	6.25343	74.50823
1094.06849	2.36007	43.1009	7.10841	48.90063	6.43737	6.52839	8.60191	7.63247	0.00000	8.30315	6.06690	78.64096	0.07089	10.56402	-75.23266	8.24495	65.06331
1091.46035	23.35279	40.56754	4.47218	55.50875	8.09364	5.85074	5.30316	7.70672	1.00000	4.73458	8.03820	38.56502	0.21436	7.62486	-89.64066	9.51243	57.11031
1078.28751	12.71326	25.92493	5.63584	46.05565	6.43894	9.12613	9.21230	5.83220	1.00000	5.75669	6.41844	32.89833	0.12581	8.07334	73.66633	8.90364	60.01529
1188.38218	8.19659	48.86667	4.78984	49.64246	5.90989	7.32156	4.61492	7.20627	1.00000	7.54401	9.12484	48.26486	0.12094	8.57947	2.08333	7.03125	60.45917
1106.86127	23.27834	41.16704	6.12702	46.34915	10.48039	9.45570	8.93634	7.99122	1.00000	5.66914	7.80094	30.07259	1.67094	9.40990	-73.20483	8.07028	69.25128
1124.84877	6.54353	31.96258	5.30031	41.22778	6.05309	10.61994	4.53729	7.68033	0.00000	8.26873	7.92127	65.95757	0.06376	9.68627	73.97117	7.81099	44.01913
1107.08808	41.99537	37.19723	6.17047	67.99822	6.51229	6.80012	7.58007	7.65620	1.00000	6.97570	6.51817	53.48818	0.09426	7.49600	122.05228	7.55312	27.03910
1057.00033	15.05886	15.73628	3.84820	48.17259	9.57759	8.63129	8.97101	8.86660	1.00000	6.91147	6.68459	43.14853	0.73058	7.07182	75.96976	7.17651	78.35760
1085.55048	8.80025	53.7446	4.66811	47.90766		5.99970	3.81876	7.77910	1.00000	5.95395	8.23166	43.05544	0.06297	7.59690	-0.33525	6.24080	58.99376
1106.44831	12.08920	9.82564	8.06334	56.65077	9.13632	9.05747	7.53760	9.13163	0.00000	8.01130	8.08489	41.88720	0.48420	8.43482	78.25795	8.76666	49.22429
1082.24883	9.72117	43.61058	5.49974	56.29451	5.26058	7.41786	10.02279	7.61693	0.00000	9.10062	9.65674	50.92962	0.06316	9.66581	1.33467	6.32920	53.86116
1050.29934	-7.98173	-7.60361	2.70257	65.30304	7.52347	8.71245	4.13753	7.84220	0.00000	11.00909	7.47873	42.52273	0.13768	9.26639	37.00438	7.90206	24.34266
1082.39575	5.52997	-19.72806	6.43333	38.30681	6.01676	5.59304	9.74169	7.57404	0.00000	8.58901	7.18915	62.94391	0.12934	8.22792	-50.19556	9.70487	47.54695
