H2CO	CO	latitude	longitude	O3	NH3	SO2	TEMP	C2H3NO5	PRES	CFCs	Pb	warning	PM2.5	NOx	PM10	CH4	PAHs
46.36647	4.87253	11.15583	42.7125	5.48632	9.24579	6.49144	10.68489	1.08081	1071.43037	53.90572	58.01482	0.00000	7.32775	3.53223	8.64107	5.33620	7.04092
60.47665	7.28738	19.30157	72.85107	8.83318	9.67147	6.84296	7.93146	13.32788	1197.41644	63.13558	64.58926	1.00000	6.38589	6.78464	11.36307	5.43925	7.39302
44.13982	4.58062	-19.7625	-44.31389	9.97127	8.64324	6.25312	7.76689	0.54751	1119.14388	55.39873	33.41750	1.00000	5.49539	7.71617	7.33314	6.29875	7.04281
51.87434	7.21164	32.65246	51.67462	5.97701	6.37612	7.34563	6.86825	2.03946	1194.19990	42.34888	49.94159	0.00000	3.85560	6.38450	9.42159	6.88332	8.19591
62.57224	5.08971	51.65	-0.2	8.04306	7.28808	6.93642	11.64920	0.51988	1097.71265	51.59597	58.71857	0.00000	5.76226	8.41967	7.64329	5.62028	5.32780
54.51662	6.64968	53.49389	-1.29243	6.56378	5.95093	8.01494	-1.23140	0.21430	1152.07261	66.94293	44.85262	1.00000	7.11298	9.57759	5.29506	5.04496	8.48888
40.69059	7.12322	40.98894	28.67582	4.91746	6.44396	6.74184	4.35192	0.44473	1090.73375	33.70883	70.38297	1.00000	7.60773		7.23927	6.49861	6.73923
41.78545	6.64982	31.96258	73.97117	5.39106	11.54899	5.60865	-14.35230	0.42951	1111.42386	61.95121	22.16407	0.00000	5.60082	7.44190	7.51166	3.37765	8.30562
53.77313	6.47126	48.86667	2.08333	8.85332	6.59606	7.44464	12.38872	5.97124	1150.28118	41.00041	29.89654	1.00000	5.99999	7.89433	10.52195	6.18891	7.45009
29.14555	9.33624	21.53889	71.57737	5.96453	5.37031	8.45591	21.76758	0.35721	1124.13935	39.43111	26.72617	1.00000	8.15572	7.51723	6.32979	6.77213	6.43373
	9.32466	-32.05251	115.88782	5.73263	9.59830	6.20501	11.70872	0.44959	1142.33565	58.12926	41.49867	0.00000	6.52198	7.96755	6.57475	7.76545	7.36801
45.09810	6.52560	8.88988	-79.62603	7.60506	10.75103	6.93152	2.88392		1155.29129	65.07300	35.75967	0.00000	6.60150	7.61080	4.66043	9.21699	5.94677
47.78504	6.64411	43.41949	77.0202	5.38176	7.77630	8.47324	16.09902	0.34652	1060.19971	2.25961	61.90655	1.00000	7.01270	7.70620	6.20581	5.48229	5.44949
58.72363	8.94878	37.13548	-3.67029	5.78167	7.79123	6.91694	11.41742	0.27548	1076.88654	47.09272	21.56013	0.00000	5.44709	7.92176	4.55208	9.72362	7.39532
32.51508	4.19412	3.27833	32.88667	8.71258	7.74828	7.85122	14.91531	0.47182	1100.26060	60.39513	24.49758	0.00000	6.56503	6.75461	6.77324	5.40893	8.34272
47.93911	2.28400	23.1959	86.51499	10.64364	7.52329	9.05091	2.39698	1.76797	1162.22962	43.27836	58.47766	1.00000	7.78274	7.11493	9.19465	5.10855	7.56551
37.54874	3.48636	53.78333	-1.06667	8.64970	6.70823	8.99213	26.11394	0.60960	1176.01748	53.78052	35.26630	1.00000	7.28078	7.73809	7.74258	5.53007	5.84610
42.64818	8.24293	31.71667	73.38333	8.23852	1.76667	6.33581	11.63199	0.11596	1073.99809	68.04547	43.14964	1.00000	8.59728	7.42463	2.92816	3.39618	7.46872
37.89102	7.69947	25.66795	85.83636	4.51970	9.19738	6.54378	26.74241	0.47577	1175.71029	46.21875	39.36765	1.00000	8.41601	5.05564	7.19753	6.48112	8.89836
35.39380		37.13548	-3.67029	5.26588	8.59372	7.51114		9.42390	1156.12606	50.69749	56.13079	0.00000	6.40434	8.10147	11.01880	5.03232	7.63490
64.28490	6.86624	26.2649	81.54855	4.00959	8.51350	7.64819	17.89635	1.52534	1196.33612	56.07664	40.00399	0.00000	5.65111	5.37656	8.96068	6.74356	7.89211
24.80172	10.30328	-15.675	-38.94722	5.49375	4.13795	5.37747	11.15722	0.34319	1070.10632	67.33373	35.05326	1.00000	8.44708	7.47551	5.89122	6.14109	6.96865
53.42330	7.71866	55.67938	12.53463	5.57729	8.71208	6.16397	21.21751	0.27592	1157.19930	45.28478	33.58798	0.00000	5.32401	7.42783	4.50514	7.91364	6.61422
48.10841	8.60240	35.74788	-95.36969	6.14280	9.07485	6.52390	16.48154	0.21019	1151.86350	60.47140	29.95442	0.00000	6.15370	7.62281	4.55545	9.47313	8.11221
60.40110	6.65605	44.27804	-88.27205	5.97498	8.94183	5.92108	22.16766	0.81018	1132.37979	61.29621	63.48389	0.00000	5.00968	7.39696	8.06970	5.17437	7.07403
67.06517	5.87350	5.4709	100.24529	5.05166	9.97138	9.04467	29.41005	1.27407	1195.45003	51.23392	0.00000	0.00000	5.88945	6.72429	8.79479	5.16531	6.72193
52.62950	4.87366	-12.91667	-39.25	6.34043	6.61691	7.39538	18.38893	0.17806	1131.96685	50.42069	59.89912	1.00000	6.28417	6.21919	6.17882	4.80304	7.68417
41.63195	5.05891	6.84019	79.87116	9.26430	9.11335	5.14760	23.86413	1.53981	1167.94652	54.90255	50.52419	1.00000	6.17835	6.66054	9.01815	5.34106	6.98985
58.37079	7.73754	42.67164	14.01481	7.13588	7.92232	9.03786	21.02571	0.36889	1054.18973	47.29227	68.72066	0.00000	4.79290	6.95934	4.94922	7.22284	7.47611
58.33909	10.98667	47.56494	31.33078	4.64871	6.30969	5.32754	17.17320	0.60228	1136.44271	30.41765	50.22640	1.00000	8.15265	5.97886	7.70054	8.22502	6.51525
20.66930	3.73267	50.72043	11.34046	11.66095	11.52999	6.77553	-3.19631	2.27982	1058.66621	35.30712	37.02851	1.00000	6.46555	8.55516	9.50175	4.74944	9.28727
52.29323	7.10422	43.61092	3.87723	6.10830	8.53289	8.39730	15.76092	1.44543	1108.94201	44.68508	46.03082	0.00000	4.15049	6.31170	8.88511	4.91942	6.71519
22.45166	7.28201	31.71667	73.38333	6.47583	5.00243	6.03831	14.39083	0.30809	1098.01585	64.40923	65.77203	1.00000	7.80265	7.23450	4.50110	4.39338	6.36296
39.74623	6.85576	43.78956	7.60872	7.09142	10.24121	7.45401	17.62915	0.38487	1079.65122	46.73393	46.48761	0.00000	6.74405	7.56703	5.70540	9.15790	5.67756
56.72088	6.44937	14.66	120.56528	6.47663	6.01986	7.69647	19.34181	0.42231	1089.26964	55.84938	39.31276	1.00000	8.18138	7.51673	4.06356	3.82121	7.81597
36.33785	3.66869	53.77166	38.12408	4.88575	5.75602	7.94041	9.38175	8.31921	1141.10886	45.26767	57.78743	0.00000	8.11344	7.52945	10.88841	8.65738	7.59420
53.72738	7.08875	51.65	-0.2	8.03645	5.90734	7.75617	2.77062	0.88924	1159.52199	14.74126	60.36328	1.00000	4.31830	5.99129	8.29232	7.15137	8.91124
53.32473	6.92316	46.65581	32.6178	8.78025	8.03613	6.45391	11.90557	2.94697	1056.47071	55.57141	38.94871	1.00000	4.80999	7.97078	9.77590	5.89214	6.50727
49.04300	5.58838	53.53333	-7.35	7.17241	10.58058	7.45360	20.65248	0.37156	1153.22614	49.28106	38.54830	0.00000	7.50621	5.53426	5.58314	9.92426	6.59133
57.68998	8.41950	29.21399	78.95693	5.84608	9.38065	6.84199	21.17976	0.43727	1108.70209	57.04225	54.70211	0.00000	6.19785	5.65470	7.03920	7.06157	8.93852
36.59846	9.11084	-2.68333	33	5.75495	4.41286	8.13851		0.34039	1188.08971	57.23309	51.84813	1.00000	8.66477	6.38665	6.37445	6.48866	5.84873
31.72830	6.41324	-8.76194	-63.90389	8.34819	8.94184	6.61654	5.66896	0.90254	1084.18899	45.94684	59.42998	1.00000	5.57106	7.39755	8.31743	5.85008	6.11018
54.82362	7.37225	53.38333	-0.76667	6.51598	9.27878	5.85406	20.27188	0.38033	1121.80270	47.19205	51.46750	0.00000	6.22977	6.28070	5.84446	8.30130	6.88899
46.36085	10.37906	48.35149	8.96317	3.93448	7.60785	6.45629	10.25844	0.29526	1120.13988	57.23075	67.97230	0.00000	6.67619	6.08796	6.09034	10.97177	6.01475
54.83138	5.09240	-22.45667	-47.53028	9.35505	10.27261	5.88381	21.77628	0.98152	1165.16872	75.16227	69.75212	1.00000	6.18669	6.54653	8.55843	5.10230	7.85787
38.96313	6.09574	41.14676	-73.49484	6.72677	10.70783	7.85958	9.84319	0.65951	1185.34807	62.80123	32.88768	0.00000	5.33464	6.27493	7.36413	3.44441	5.60089
72.85570	9.18974	-10.95817	-38.79084	6.23499	5.90103	8.97644	15.06140	0.38799	1137.49373	40.58659	42.09559	1.00000	9.61841	8.41893	5.90590	6.38269	4.13521
41.24164	7.08169	25.75728	75.37991	6.96337	6.05734	7.65515	19.43150	5.09000	1191.83018	70.01383	47.57078	1.00000	6.28198	7.54135	10.33579	5.73324	7.21103
38.38842	7.08743	32.9156	-117.14392	8.11812	7.92091	7.90002	23.40944	0.56972	1135.20384	71.76685	70.05137	1.00000	4.36731	8.09255	7.53791	6.72508	7.13561
42.61961	9.10633	27.85	112.9	6.59835	6.28370	7.12302	18.84887	0.39456	1139.23815	60.92536	47.49838	1.00000	8.61468	6.26046	5.37492	6.09205	7.74661
64.84909	7.31466	12.37169	123.62494	3.19322	6.49216	5.18097	23.84455	0.27241	1177.99565	34.94459	52.21936	1.00000	4.52269	7.23414	5.10089	7.36508	6.77136
49.03207	9.75070	41.20485	-8.33147	5.22195	7.02909	5.24202	-10.09270	0.30206	1090.74822	55.95989	57.95269	1.00000	8.14834	8.61300	6.55060	7.13438	7.36917
44.43448	3.93585	0.76755	24.43973	8.25549	8.49568	6.54320	11.97898	0.63424	1121.64014	47.23257	63.17638	0.00000	6.91009	6.59459	7.41013	4.84878	6.17722
65.29140	6.74278	-6.8	39.25	5.62772	6.32165	8.59492	11.13790	0.10300	1096.07568	62.63955	56.98096	0.00000	3.64680	9.23019	5.16792	5.55654	6.15604
66.55860	7.71426	52.41667	0.75	5.49921	5.99381	6.65513	5.01179	0.53103	1145.39641	61.30126	50.93824	1.00000	8.47638	6.72174	6.38688	5.90566	7.77492
53.60133	8.98920	36.65	138.31667	4.74134	9.36481	6.55196	15.89220	0.28612	1092.61153	43.69885	71.45145	0.00000	5.92234	5.42775	4.26229	8.87449	8.04898
37.71379	6.08597	36.76775	2.95924	6.89621	10.16076	6.73994	21.05431	0.24523	1143.69834	53.51826	33.27411	0.00000	6.48720	6.61638	4.63088	9.21591	6.82049
37.89628	7.07011	45.44868	-73.81669	5.59635	7.69297	6.61429	6.92844	0.28794	1069.22352	46.65408	73.31875	1.00000	7.72073	8.08962	6.52964	5.95758	9.46411
37.02611	8.09284	33.35283	-111.78903	5.15780	7.40110	6.66879	15.15841	0.50368	1076.23929	71.88161	67.86451	0.00000	8.12711	6.41231	6.76083	6.26945	6.54056
46.11425	3.35699	7.57944	-8.53778	7.66421	8.05711	6.77231	-2.53624	0.47617	1078.13303	41.00225	59.69875	0.00000	8.47889	6.39662	6.13752	6.43254	7.96667
67.15932	7.97119	-38.65333	178.00417	7.04482	8.43630	8.14432	23.49137	2.24932	1094.57633	48.65314	60.82224	1.00000	5.37710	7.22013	9.55396	5.97268	6.46506
51.20353	3.76094	12.37169	123.62494	8.26778	10.23231	7.68030	2.76516	0.60869	1145.37741	60.60013	61.36774	0.00000	7.06909	9.34304	7.60434	3.08589	7.56925
55.11708	9.36196	43.41949	77.0202	5.73029	6.43574	6.82129	24.66688	0.35692	1170.59937	70.54988	37.42517	1.00000	9.70670	7.47585	6.02170	6.46576	5.64019
48.91631	7.93709	3.27833	32.88667	4.75373	8.41485	7.00209	17.56923	0.31196	1108.58329	26.47683	46.74768	0.00000	6.03529	7.19804	3.76184	9.76335	7.39115
48.22925	7.28949	55.67938	12.53463	4.46841	8.61677	6.93878	19.58139	1.64846	1162.20457	28.74375	69.66187	0.00000	4.62361	6.72444	9.13760	6.26317	6.68562
13.58262	6.38208	-25.42944	-50.00639	7.73038	7.74174	5.74909	0.19190	0.65634	1169.70222	53.86284	30.87328	1.00000	5.42356	6.41912	7.80706	6.21824	5.95192
49.56038	8.89790	12.18441	18.69303	4.86393	5.49200	8.34123	16.06397	0.84631	1123.11584	40.79129	50.53327	1.00000	7.18587	7.20353	8.28165	7.96521	8.13803
64.25627	8.96785	-37.9	145.18333	7.32775	9.15807	7.48876	17.49151	2.63131	1057.45044	36.83219	59.89425	0.00000	4.20621	6.36576	9.65427	5.99470	7.27273
49.95538	5.21821	53.30972	83.62389	7.15514	7.54967	7.13259	17.93371	1.17754	1178.06897	40.07223	56.88497	0.00000	5.67846	6.54750	8.61288	5.74620	7.50565
29.69728	7.77364	48.35693	10.98461	4.91872	7.79930	6.53451	7.30558	0.52478	1077.67665	61.52178	45.75039	1.00000	6.61750	8.35037	7.59397	6.79200	7.07422
46.00962	7.48596	34.09611	-118.10583	6.12128	7.63576	7.98587	28.52651	0.29309	1103.84060	51.58222	38.39318	0.00000	4.88240	9.40385	5.50079	7.58510	7.37072
44.78474	8.43204	54.84444	38.16694	5.30379	8.76732	5.99520	2.39490	0.40076	1055.75601	51.04215	55.34884	0.00000	4.94346	7.27324	2.64592	9.72931	5.75780
56.64592	7.27069	10.31672	123.89071	5.12609	7.44437	7.44682	16.81033	0.36507	1194.40705	29.01339	30.33776	0.00000	5.07822	7.63192	5.16799	8.21620	7.61321
72.85570	9.18974	-10.95817	-38.79084	6.23499	5.90103	8.97644	15.06140	0.38799	1137.49373	40.58659	42.09559	1.00000	9.61841	8.41893	5.90590	6.38269	4.13521
45.26080	8.21235	35.61452	-88.81395	4.94372	8.25043	7.16109	29.90197	1.15944	1055.45068	74.00787	55.73209	0.00000	6.19296	6.70006	8.52958	6.37053	7.30533
54.18152	7.76072	41.47892	-87.45476	5.16381	9.15105	6.07578	4.52371	0.62738	1158.85536	52.61296	46.84395	0.00000	4.29276	7.76161	7.42361	5.82174	6.87719
42.82694	10.26384	21.53889	71.57737	5.02397	4.64387	7.76315	33.42909	0.32863	1183.05365	62.20362	32.85950	1.00000	9.51214	7.65982	6.67109	6.75172	8.11227
28.13183	5.98841	5.20856	-74.73584	8.83413	8.70980	7.10372	13.31872	1.59294	1142.83541	44.98488	68.64499	1.00000	5.03342	8.03217	9.16157	5.07102	6.32678
39.22945	9.07420	0.49113	29.47306	7.52624	2.71650	6.13066	-3.70522	0.22322	1109.08656	66.46303	57.37751	1.00000	10.06259	7.26046	3.99379	4.80613	7.80849
71.65876	5.32914	-33.75881	150.99292	5.80124	9.94578	7.74875	22.76654	0.58572	1118.37242	56.02260	47.13667	0.00000	6.71706	7.45590	7.69088	4.95636	5.20175
59.11626	8.03207	-4.06667	37.73333	6.75388		8.85868	19.91820	0.11635	1117.64997	51.12894	37.99532	1.00000	8.14441	6.70913	4.49200	4.96397	7.78227
41.62825	7.87139	-15.675	-38.94722	5.83981	9.45082	6.49084	16.85159	0.31331	1152.31842	47.84841	45.72244	1.00000	6.56607	6.80578	6.83791	7.59754	7.68946
28.44286	12.12727	49.13645	8.91229	2.62170	4.34773	8.49958	17.64833	0.15048	1178.04609	67.87364	80.83601	0.00000	3.09629	6.28994	3.32229	8.82065	7.71962
54.56361	5.71038	41.66394	-83.55521	7.47865	6.66759	8.56267	26.57182	0.32626	1138.92455	52.92365	32.65358	1.00000	5.46520	7.27452	6.16193	6.89970	5.02311
61.76722	7.32573	14.37395	100.48528	4.89301	8.46176	8.60357	6.48250	1.11116	1107.66943	34.14577	53.83407	0.00000	4.63971	7.52731	8.52900	6.23451	6.80081
38.09214	8.18468	-54.8	-68.3	6.50610	4.63064	7.11264	23.69654	0.29422	1130.90120	45.21853	38.34496	1.00000	8.69126	6.46950	4.45872	4.51597	7.84238
61.48922	11.92011	60.2052	24.6522	3.86429	7.28432	5.65017	23.65372	0.52210	1114.90095	53.13241	41.63267	1.00000	11.14113	8.08144	7.55457	7.88632	7.29374
46.21979	6.17378	26.9423	68.11759	3.88263	7.98768	7.21763	8.61623	5.22082	1105.68572	64.45945	40.50290	0.00000	6.07911	7.62411	10.41089	6.80142	7.81295
52.11628	12.45512	41.80753	-87.65644	4.91851	4.70564	7.35536	4.35421	0.44415	1107.92384	49.90054	61.38629	1.00000	10.11777	8.48180	7.07232	7.84488	6.46698
50.86061	10.20295	16.0567	103.65309	4.89288	6.81180	8.18093	23.92569	0.61178	1100.55750	72.58103	68.47499	0.00000	5.40980	8.47377	7.53461	7.78438	7.41802
53.86257	5.37610	39.33427	-76.43941	9.37582	7.15023	6.99439	18.69155	1.43965	1169.52318	57.03343	47.35312	1.00000	5.88825	6.95174	9.02106	6.35094	6.97582
55.92765	10.16660	55.85	37.56667	4.75213	7.71511	9.48866	13.68481	0.21321	1121.23915	53.58032	58.81073	0.00000	5.37478	7.78289	5.57288	8.43625	8.54500
39.98977	3.97818	-25.42778	-49.27306	8.63132	7.60813	8.24212	22.85872	0.39423	1129.57371	40.01403	40.59174	1.00000	6.07291	7.80166	6.68939	5.95207	8.38073
49.69165	7.11674	6.8485	3.64633	4.60865	6.53969	5.83670	5.08676	1.88175	1109.86266	31.12451	28.37096	0.00000	4.61508	7.81761		8.20219	6.61758
27.96917	8.75158	-20.88231	55.4504	6.03527	5.30609	7.22388	16.32615	0.30039	1134.21445	52.33499	49.88770	1.00000	9.26766	6.98530	6.25923	6.14933	6.09550
38.35603	9.19952	45.78071	12.84052	6.07395	3.85514	7.74130	39.01184	0.28685	1190.91453	54.58565	45.32040	0.00000	8.26386	8.00661	5.45384	5.56935	8.06338
46.96411	11.51192	36.82167	128.63083	6.22991	3.34488	6.59024	12.20369	0.33449	1120.85323	44.39276	35.86545	1.00000	9.84841	6.97172	4.67007	6.11988	7.30825
32.97849	11.39085	54.03876	43.91385	3.87954	6.35588	7.06427	11.93632	0.67177	1143.41549	61.98138	36.27407	1.00000	9.83709	7.59455	7.71687	7.73408	5.26702
54.52149	10.14337	-7.57897	112.23109	5.81457	6.81928	7.53046	11.93937	0.35521	1086.69028	58.40181	46.02033	0.00000	3.97407	7.30649	6.00591	6.25493	5.60779
64.27068	7.26394	51.955	5.22778	9.07011	8.34190	6.05090	11.45000	0.34706	1132.08890	78.50922	42.30817	0.00000	4.39748	6.34077	6.66739	5.40523	6.43568
66.25483	5.91239	14.64056	104.64992	5.46962	6.66333	6.80125	24.32434	0.39984	1179.99119	46.55414	32.68135	1.00000	8.30612	9.07207	6.50276	5.37029	8.46402
43.35893	4.94554	40.66482	122.22833	9.02137	6.04515	7.27140	16.16142	1.34201	1087.49031	32.65871	60.28486	1.00000	6.86357	6.46501	8.90760	6.82838	6.82296
39.11078	4.25118	35.74788	-95.36969	7.42977	10.72169	6.98926	18.71763	0.04376	1170.53352	54.11055	43.15819	0.00000	6.26917	7.01762	3.88604	9.95682	8.76985
51.70236	10.03624	46.7055	38.2739	2.78840	8.32482	5.32111	16.50583	0.34905	1098.09362	58.60975	20.86698	0.00000	7.27701	8.16952	6.06629	10.50885	5.62350
63.33875	6.56144	52.53048	13.29371	5.04135	7.49607	8.46007	4.99926	0.38409	1173.68116	73.05503	52.44060	1.00000	5.75756	6.03357	7.08606	5.69107	6.31475
70.49288	6.76075	33.35283	-111.78903	6.99922	9.45633	7.00123	13.77416	0.38030	1089.81845	38.30606	30.49493	0.00000	5.82520	7.51796	4.70778	8.96909	6.22131
52.40176	10.63807	36.46917	10.78222	5.67261	8.74080	7.39626	7.84736	0.53056	1054.53150	63.89018	49.66486	0.00000	6.45673	7.44890	7.21114	9.10040	7.85730
31.69843	4.87423	39.72943	-104.83192	8.98228	8.92577	7.97767	19.14346	1.58497	1120.98165	63.66875	51.40254	1.00000	6.27216	5.72607	9.01470	5.30430	6.84847
54.47986	7.23268	46.67535	5.55575	8.98405	7.85049	6.69670	12.38890	5.46093	1175.32750	46.09713	32.99363	1.00000	4.95388	6.53145	10.43494	6.10916	5.98372
65.41312	7.07808	5.20856	-74.73584	7.53490	10.42567	8.34110	6.23278	0.43913	1116.77619	49.72050	59.87518	0.00000	4.42868	7.14238	7.32441	5.21287	4.65694
52.56022	4.91152	44.27804	-88.27205	7.17890	5.22580	7.70272	12.25866	2.41240	1062.77726	70.44034	52.32919	0.00000	5.74779	7.95756	9.62486	7.48967	7.66807
59.58482	7.26989	51.42708	-0.91979	5.63483	7.76030	7.45655	5.31421	0.46790	1192.34761	85.17927	72.34992	1.00000	8.17984	6.73735	6.48339	6.06780	8.09626
34.97989	3.83279	20.88953	-156.47432	7.23432	7.08625	7.23933	3.79185	0.65887	1103.64050	55.93846	57.95249	0.00000	7.74592	8.61716	7.74388	6.71232	4.81919
53.81761	10.10992	40.87363	14.34085	6.03954	4.00156	5.80203	24.98009	0.30140	1076.46910	37.22258	43.01170	1.00000	8.43024	5.76694	5.39382	5.74022	7.33922
39.78955	8.43571	38.10558	-1.86343	5.99412	6.06552	6.73417	9.55027	0.31004	1094.20154	39.56832	53.32473	1.00000	8.70897	6.81031	5.68914	5.68211	6.82094
44.25166	9.54033	53.53333	-7.35	4.77317	6.68775	6.88087	20.39838	0.44897	1101.65464	68.88792	66.75502	1.00000	8.72710	6.32152	7.08470	7.30477	7.33338
65.35315	8.74461	27.52948	68.75915	7.73541	5.68684	6.91557	5.25487	3.62134	1115.24313	31.34926	74.82100	1.00000	3.19545	6.78697	9.97091	6.72686	7.20557
54.32440	8.96237	36.82167	128.63083	7.33741	4.43207	6.13967	4.41154	0.21471	1128.30007	77.50375	30.97811	1.00000	8.50860	7.93495	3.91887	4.66918	6.75575
55.93159	9.37592	40.85158	122.74754	6.06652	5.31952	8.27461	13.59391	0.35589	1137.07386	63.87924	46.18025	1.00000	8.07505	6.05779	5.91123	6.30692	8.09795
40.49926	7.27286	49.5099	6.74549	3.44615	8.21879	4.71951	18.79847	4.49903	1160.78022	47.60345	58.12859	0.00000	5.04174	6.16607	10.22860	6.82106	6.53801
37.01167	9.00036	35.85	117.7	5.68695	6.66120	7.84255	-0.60474	0.14856	1097.41911	42.69679	50.46399	1.00000	8.52820	6.80911	5.44147	5.78015	7.42710
35.26160	9.98280	60.2052	24.6522	4.42965	7.06228	5.28916	15.06441	0.71560	1135.00325	58.86681	53.81562	1.00000	9.28192	6.43612	7.65962	7.87763	7.35557
69.92253	5.15516	30.29184	71.67164	6.81802	5.72433	7.65238	23.95926	0.49474	1059.83734	33.84651	45.39666	1.00000	7.10645	8.22248	7.22911	6.51772	6.87757
62.32948	4.97318	-37.32167	-59.13316	4.48527	8.15921	5.40401	7.06512	13.59249	1149.19502	66.01193	65.53460	0.00000	6.86822	9.29188	11.39501	5.87025	4.88737
52.43282	9.96131	39.96097	-75.60804	6.68092	7.90104	6.12399	24.52624	0.36548	1159.06649	55.62628	81.87857	0.00000	5.47641	10.40872	6.54636	8.15421	8.25937
37.02768	5.89224	35.25064	-91.73625	8.64698	10.58349	6.56450	23.62365	0.45862	1083.38405	65.80945	67.76692	1.00000	4.25776	7.66943	7.03058	5.26032	7.20733
38.61776	6.09706	43.41949	77.0202	7.33189	6.57334	7.14718	14.28726	0.46699	1071.69441	58.00159	47.26527	1.00000	5.13340	6.60043	7.32016	6.33225	6.66288
51.28825	5.88415	23.1959	86.51499	7.95654	6.43337	8.48288	4.23825	2.10762	1113.96605	43.81061	84.18445	1.00000	6.87242	5.49581	9.40003	6.16620	6.33788
55.44136	5.12211	46.67535	5.55575	10.02257	8.81634	6.18574	4.79477	1.59650	1157.92623	48.21354	53.04654	1.00000	5.71706	8.59704	9.14225	5.59255	6.39454
40.56730	7.95224	40.56754	-89.64066	5.86533	8.15628	6.43070	1.60462	0.33035	1109.79189	92.13797	52.71560	0.00000	5.41801	6.94980	5.36015	7.77985	6.70206
73.21841	8.40720	38.54491	-121.74052	5.21490	8.10620	8.03340	17.46038	0.48770	1156.79455	62.94306	56.79755	0.00000	5.96910	7.10886	6.22168	8.01212	7.86584
50.84064	7.22885	-2.90055	-79.00453	6.18543	6.27814	8.17916	36.07515	0.39619	1197.72913	55.84232	57.58408	1.00000	7.71387	7.03728	6.09155	5.79968	4.95471
18.52420	6.63990	-29.2975	-51.50361	6.44578	7.67783	6.10064	7.60676	0.12795	1060.53353	63.84110	55.72221	1.00000	9.07107	8.68049	4.98799	4.43517	6.93552
51.87443	6.61059	48.8449	17.22635	8.54582	8.10300	6.92815	25.26200	1.52865	1185.24495	48.15252	43.50608	1.00000	5.66139	8.15221	8.98678	6.17500	4.93710
51.72689	8.50870	46.65581	32.6178	5.90644	7.84459	7.91625	41.05988	0.46941	1151.73184	57.03675	56.04151	0.00000	5.43051	9.48645	6.68208	7.96327	7.29294
65.85891	7.23214	22.49396	-105.36369	7.23255	9.36979	7.64458	6.46600	0.23978	1157.55851	61.81082	44.90408	0.00000	6.71590	6.10166	4.63343	10.05041	7.69503
30.13591	6.35149	5.30383	-1.98956	6.36825	6.34622	7.09752	20.94000	0.97523	1158.73625	51.90265	44.63129	0.00000	5.04045	8.28378	8.35543	7.27503	8.53166
28.69888	4.67153	49.41029	38.15035	8.30418	8.96836	5.66455	16.67560	0.70573	1143.32219	50.99228	31.19584	1.00000	7.50142	6.19276	7.96059	5.48285	6.49565
64.95644	8.05312	41.24255	-82.61573	5.77278	6.99251	6.19840	38.61646	0.36517	1178.45172	35.87154	35.11412	1.00000	9.88640	5.87608	5.75798	5.56735	7.68328
27.65944	6.62196	41.14676	-73.49484	5.41163	10.82466	5.53708	-0.75801	1.46004	1126.86989	35.09059	45.72714	0.00000	4.84585	7.39128	8.99130	3.63055	7.34603
32.77295	4.90238	23.73333	114.68333		9.81070	6.86884	11.81492	0.80997	1165.03270	46.44856	54.13673	0.00000	7.25038	6.82520	8.13072	5.68526	7.87678
48.99295	11.53547	26.2649	81.54855	3.12714	5.59348	7.01763	21.56673	0.32648	1064.79152	46.91696	60.50699	0.00000	3.63168	5.99478	6.93942	5.62106	5.74302
63.83399	6.52564	2.2139	102.3278	5.62947	8.36107	6.08983	4.52648	0.84427	1096.88717	58.48885	44.81408	0.00000	5.27940	5.44010	7.91155	6.28640	6.80255
55.49730	7.50638	52.57583	6.61944	9.64051	8.80050	5.98431	-0.80593	41.75864	1186.02591	53.94184	50.70935	1.00000	5.80750	4.79603	12.52746	5.60674	8.34355
