H2CO	O3	TEMP	CO	longitude	CFCs	PRES	warning	C2H3NO5	PM10	NH3	SO2	Pb	NOx	PM2.5	latitude	CH4	PAHs
43.05854	7.59628	17.42992	9.72207	-78.19444	58.82900	1079.49193	0.00000	0.12541	7.22122	8.95066	8.85290	52.03904	8.39747	9.51565	38.91817		10.25632
25.02762	8.12056	2.71001	10.01238	-75.23266	51.16805	1160.05925	1.00000	0.26972	8.14833	14.13743	9.08831	57.16947	9.63675	5.90358	43.1009	8.19753	9.06473
46.26323	9.55091	11.93687	10.04283	68.21204	63.57800	1084.59297	1.00000	0.05786	4.80919	6.88373	7.00153	64.44413	9.96418	6.53677	27.55898	11.20052	5.60807
59.62250	8.58651	16.59053	9.37492	-79.62098	57.06125	1122.13692	1.00000	0.11713	7.41510	7.85315		39.27687	9.86505	8.86062	9.15093	6.88391	10.01285
52.13616	7.66075	1.45784	2.84582	-42.98194	66.13301	1072.56744	1.00000	20.09612	12.98240	8.64731	9.20783	66.76825	8.20278	8.87253	-22.53722	10.77484	9.91660
53.70982	9.19371	19.99794	6.78001	1.33467	49.10852	1078.23303	1.00000	0.38554	8.84963	6.87845	9.57007	48.33386	9.69337	11.83507	43.61058	9.90261	10.10620
39.67461	7.94041	36.34440	4.42662	-1.60452	62.01941	1175.54345	1.00000	100.00000	14.58895	5.04789	8.53745	65.60228	10.27585	8.84969	42.06166	10.02277	9.57733
35.97215	7.96645	15.47573	10.04079	-80.31727	49.74141	1127.78433	1.00000	0.09632	7.03069	5.73210		54.48083	9.27572	13.92428	25.67927	8.59431	9.33513
29.93147	10.00135	21.78884	9.31813	24.99798	74.30529	1075.68783	0.00000	0.70110	9.56996	7.05561	9.59861	63.60031	8.48704	8.98470	-8.73508	10.94279	6.80278
59.06540	10.31645	18.28024	11.57475	-2.98333	53.10723	1151.45498	0.00000	0.20078	7.78423	4.08121	6.96311	32.83030	9.75300	9.18775	53.83333	9.05297	10.07538
40.37387	9.10715	13.25335	8.76295	123.17306	51.88834	1070.02281	0.00000	0.10471	6.72179		9.25215	82.53578	10.09050	8.86922	41.27194	8.21486	10.58000
44.57201	8.99213	23.28892	10.03536	41.00817	53.89283	1186.69922		0.11087	6.36687	11.96048	8.59610	46.91229	10.15543	11.43203	38.13708	6.05030	8.67125
41.28285	8.08651	29.72475	10.65378	-78.19444	49.13861	1178.91775	0.00000	0.14581	7.19708	8.82332	8.81382	47.93608	7.90362	10.52092	38.91817	7.22309	9.93403
26.12568	10.27870	23.55985	10.77863	-122.2054	43.04948	1188.56021	1.00000	0.17324	7.93223	11.51651	7.50633	63.85988	10.09185	6.59638	47.76232	8.87821	7.93132
49.56979	8.10914	10.24823	12.99671	-72.27814	74.81859	1185.65857	1.00000	0.25492	8.30028	10.54675	8.44977	65.10102	8.24450	6.13027	42.93369	10.35961	5.93817
33.65228	8.02728	4.84788	7.67253	60.70278	42.38515	1188.78225	1.00000	0.80966	9.76191	9.34842	8.47041	51.36269	7.37070	8.23429	55.75556	8.55172	10.86360
30.47072	8.68810	9.48383	5.32295	72.54064	52.16549	1100.10184	0.00000	0.80085	9.71990	7.15418	7.20017	53.65522	9.48879	12.36511	31.82539	11.15753	9.18291
49.09780	10.39267	32.75652	9.09096	-122.86705	65.85765	1164.74296	1.00000	0.37183	8.70335	7.45577	8.90346	65.84101	8.64021	10.38683	45.49428	8.05497	10.45557
67.30643	8.50082	15.45476	7.76049	2.59753	31.16717	1185.68116	0.00000	1.64216	10.45765	9.48484	11.32866	61.10559	8.02998	11.15592	8.88649	11.41344	10.41466
38.33915	8.09905	13.27505	7.62514	-47.1725	46.74798	1093.09764	1.00000	0.96286	9.93237	6.14118	8.58984	61.27296	8.18070	10.92609	-22.57306	7.83305	10.59929
62.50914	9.65558	19.51144	10.34114	-87.45476	35.97746	1137.30498	0.00000	0.23957	8.01808	7.04081	8.28360	84.37142	9.46064	7.89610	41.47892	7.20741	11.02546
51.89720	7.55654	4.22424	10.87635	123.758	33.46317	1193.64868	0.00000	0.11301	7.24755	5.96284	8.83850	53.90317	7.97883	7.95260	10.20898	6.05743	10.13632
41.10300	7.71229	22.17247	10.05671	9.00472	32.17598	1096.11572	0.00000	1.65887	10.45423	8.22739	8.46301	78.75444	8.71498	9.73608	4.2475	10.72592	9.32452
53.68546	9.58988	30.29503	9.95867	-89.64066	35.01581	1077.94196	1.00000	1.43289	10.31171	13.52524	8.97640	97.23379	8.98896	6.07101	40.56754	8.67782	5.75882
55.24592	10.11061	18.43411	10.16246	2.18967	37.49599	1052.34442	0.00000	0.09680	6.67034	10.91190	9.08494	51.16410	10.11545	10.18611	48.8765	9.47570	10.02817
39.67089	8.37336	18.39905	9.49059	-73.02841	28.53897	1120.24004	0.00000	0.20287	7.92941	8.31615	8.83139	53.75994	7.87246	10.04016	-36.9256	7.57587	9.62542
52.30119	9.74738	22.29312	11.28916	120.33063	47.06569	1155.93084	1.00000	0.97105	9.85362	12.64891	8.68518	49.34475	10.11675	7.66563	37.65181	9.30549	7.67609
39.64934	10.31503	23.80949	5.01768	150.60036	51.05327	1191.58318	1.00000	11.16596	12.39305	8.42388	8.95011	62.92255	8.83350	9.09755	-34.88422	11.51492	8.46274
35.90233	7.13521	8.06149	11.07718	9.0027	30.86782	1100.21969	1.00000	0.18795	8.06299	9.75335	9.30601	47.60145	7.48365	8.65289	11.86064	9.98663	8.20586
63.00737	9.22691	21.63672	11.66425	-88.70464	61.04055	1187.56391	0.00000	0.32200	8.64004	6.29371	8.38013	50.86664	8.38175	7.03509	34.25807	11.11065	9.65953
54.71076	9.99148	12.45156	7.76563	28.88222	67.86674	1154.96764	1.00000	1.42635	10.29706	7.01478	8.41164	28.91430	10.10801	9.94797	40.37528	8.33639	10.29730
47.60220	7.93438	2.96004	8.89144	-2.98333	49.58960	1089.50372	1.00000	0.14843	7.76153	8.94029	9.27253	34.64422	8.38129	10.87863	53.83333	7.03824	9.41911
46.44181	7.09571	12.55289	8.83949	88.1453	63.73340	1073.48445	1.00000	0.51549	9.20904	9.89715	7.48479	54.93550	8.48053	7.59031	22.4711	10.78071	7.01052
65.69785	9.05578	18.90402	8.82191	-87.70172	39.79774	1094.39978	1.00000	0.16063	7.34947	10.51947	8.71092	56.58106	8.70816	8.48604	41.72059	10.40155	9.76103
52.12688	8.23309	5.26803	10.80039	-75.23266	53.38011	1166.69184	1.00000	0.31861	8.44901	10.65081	8.68579	60.27448	9.48132	7.27620	43.1009	8.90163	6.10115
33.14036	8.92240	-2.99239	11.01846	139.6853	33.48801	1186.66058	0.00000	0.17323	8.04291	5.58570	8.24420	35.87847	8.20406	6.61945	35.815	11.81364	7.78571
34.82885	9.39140	15.87404	10.05338	25.34244	34.48449	1198.76310	1.00000	0.01308	5.76749	9.91672	7.60414	61.72729	8.81565	6.77043	50.75932	9.51257	9.12568
22.94876	8.25617	6.01943	9.51371	4.69889	41.19219	1105.40852	0.00000	0.17686	7.34053	11.88536	7.11984	47.96653	8.07787	11.00622	50.56149	6.57516	8.88895
36.98368	8.20397	-0.52789	10.61481	-83.55521	27.04940	1182.13618	1.00000	0.19858	7.98269	12.16664	7.52469	57.00548	8.67163	5.86802	41.66394	6.71578	4.50933
53.20173	9.63862	6.01889	10.51980	117.33333	48.26972	1100.84628	1.00000	0.21646	8.11792	11.22083	10.80187	62.27971	6.53374	6.44959	34.85	8.93303	5.36061
47.20728	8.63578	14.65335	8.68172	-3.05	51.00255	1091.47259	1.00000	0.45117	9.05376	6.35821	7.89283	56.95424	8.28596	10.14006	53.81667	8.88295	10.58804
34.38498	8.49971	7.67815	7.75047	-6.03731	50.59519	1120.84375	1.00000	0.77933	9.62122	7.51140	7.80369	65.62861	7.91423	10.79817	37.35813	10.66184	8.94662
39.60770	8.90522	22.10543	8.99339	51.0193	51.67351	1050.80653	0.00000	9.34672	12.21140	9.18254	7.83991	74.26354	8.89101	12.28411	35.6803	8.15417	10.54796
29.88226	8.41452	16.38017	11.29617	120.89694	58.73153	1154.91952	1.00000	0.10817	6.39086	9.17150	9.22125	33.63258	9.26438	6.67427	14.95472	10.86841	7.21071
32.94241	8.66015	6.28294	10.29390	-90.10674	32.15639	1122.22579	0.00000	0.28342	8.48989	10.13501	9.08972	46.56942	10.57283	9.51072	29.84576	8.83890	10.47533
53.81077	8.93285	5.96348	12.66734	-0.2	36.98504	1073.79406	0.00000	0.66418	9.52853	5.25661	9.04184	44.03138	6.58958	7.46956	51.65	9.16528	7.76245
56.15871	7.99089	14.07896	8.02767	142.45778	27.68974	1187.28953	1.00000	0.43195	9.05223	8.87226	7.66199	27.26622	8.04221	8.20429	44.35056	8.56827	11.29995
52.15474	8.41849	21.09765	9.92800	118.53333	58.75867	1050.61391	1.00000	0.13195	7.33458	8.81026	7.58553	49.86191	9.35362	8.02279	27.92333	12.44694	7.68083
49.27774	8.95448	9.31772	8.80399	3.20639	51.71154	1119.88247	0.00000	1.45074	10.30133	7.35685	8.58682	54.42610	9.86052	9.52910	50.74497	10.14970	7.95150
65.85534	10.60914	14.72289	9.76086	15.87735	54.88981	1181.83198	1.00000	0.15940	7.56117	10.63310	7.81787	53.78472	8.48060	10.77733	4.94273	6.73372	9.44516
40.26206	8.27892	13.20431	9.14965	-85.43772	65.74998	1116.77811	0.00000	0.09733	7.05167	8.65650	8.50909	50.83031	8.01014	9.40432	10.63504	6.30961	10.82739
56.12740	7.87694	17.55142	8.01513	-120.00865	68.34602	1175.79059	0.00000	0.10277	7.19461	11.39730	8.28944	36.60801	9.90246	10.33733	46.32374	6.32006	11.38594
50.94617	9.41369	-3.14748	11.32821	38.15035	28.01863	1074.69276	0.00000	0.30884	8.59874	5.11887	10.39513	45.98511	9.23853	8.04987	49.41029	9.31789	10.71463
42.73492	8.18309	-5.00444	7.46953	-3.59625	52.42136	1147.71420	1.00000	0.94142	9.87398	7.14002	10.49603	50.91599	11.02219	10.63391	5.27247	8.94971	9.99399
24.93743	8.53482	11.86682	8.81348	51.67462	43.99564	1184.08439	1.00000	1.11027	10.03343	6.71147	8.87977	45.95965	7.30224	10.33827	32.65246	10.97482	8.22205
49.60779	7.83854	16.18022	8.66330	-50.00639	34.11944	1189.70831	0.00000	1.20182	10.10060	6.73591	9.60600	39.72603	9.55272	11.61852	-25.42944	8.97129	9.90094
48.05305	10.31546	22.06266	8.35291	138.89585	48.15244	1188.50488	0.00000	2.56201	10.88671	8.05461	9.03628	61.90344	10.13083	10.44191	36.33011	9.74889	9.81785
57.72831	10.18629	21.09985	5.91102	71.21169	45.67206	1124.01038	1.00000	1.63114	10.44649	6.94304	8.33523	71.12000	7.68717	9.48666	21.59983	9.63544	10.91165
59.82239	8.92825	31.04590	10.59830	-53.13722	49.16401	1089.00670	0.00000	1.20931	10.14258	7.87056	8.65026	35.36427	9.39066	10.07692	-22.92306	10.45683	11.35362
56.90594	7.98847	15.86052	6.73212	-100.44843	36.39395	1180.66699	1.00000	0.48871	9.09568	8.03222	8.64728	42.34326	7.27634	10.20924	20.74122	11.67497	9.59978
41.95535	9.78095	14.87429	13.37365	4.18333	49.07408	1106.84786	0.00000	0.32675	8.64552	5.99470	8.70863	56.26398	8.36903	7.15216	7.6	10.49953	9.52078
51.58526	8.73295	10.12124	7.71305	-73.0515	86.48592	1122.76738	1.00000	5.82301	11.73649	4.84725	7.87071	67.77608	9.64492	10.22040	41.55815	7.75764	10.32100
31.40306	8.26266	18.46505	8.60746	36.73307	50.98361	1058.97405	1.00000	0.16463	7.42761	9.20283	9.84648	68.44468	8.64897	7.37905	55.38752	9.92679	6.32615
28.46882	8.89601	10.31767	11.16614	-71.05977	28.15549	1071.16616	1.00000	0.20997	8.22002	9.41755	7.44228	73.61590	9.61555	8.79224	42.35843	10.22165	6.32614
44.29440	6.67445	39.44718	9.10159	-75.87877	55.08458	1169.84203	0.00000	0.58585	9.35830	5.66183	6.93988	47.00750	10.82617	9.54148	5.6561	9.22873	8.41792
29.29454	9.29049	22.51952	8.42542	-118.25508	53.33215	1063.13374	1.00000	0.08534	6.62284	11.32845	8.68212	52.18658	8.91234	7.21486	34.14251	8.87731	8.42953
24.65227	10.40216	18.52327	9.19192	-8.07257	47.85096	1136.23729	1.00000	0.49330	9.23217	7.33458	9.07833	43.42799	9.75859	8.88148	12.74409	10.16072	9.77397
45.51340	9.29590	18.55663	11.85546	-42.19667	45.91278	1152.33971	0.00000	0.33629	8.75807	6.56516		39.91887	7.83207	8.19888	-21.41222	10.86203	10.30294
25.20851	7.21347	23.12610	6.89346	-118.25508	39.20816	1188.99150	1.00000	0.37553	8.76320	11.08904	6.33477	49.79149	7.93208	7.00315	34.14251	11.96856	10.28804
47.61129	7.07765	8.79503	11.59737	29.24152	45.36367	1117.19212	1.00000	0.08785	6.75167	7.54659	8.06595	38.33104	7.13701	9.86009	-26.93366	12.91009	8.53125
49.62549	10.12721	14.43345	7.69858	144.23058	52.96443	1080.12388	1.00000	0.37968	8.88477	8.91706	9.07857	78.57735	8.03766	10.30252	-5.85746	9.90943	9.68754
12.32588	7.88925	14.60941	10.02522	1.00288	57.72628	1157.40611	1.00000	0.08652	6.75736	9.38230	8.63570	59.01148	9.00302	9.16745	49.28669	11.32374	7.94752
57.76831	9.13162	17.87664	9.95199	-2.77259	28.75779	1190.45946	0.00000	0.40546	8.96354	7.22082	6.95243	62.78961	7.74718	8.26812	37.49073	7.69021	11.08049
24.99465	7.73915	20.23884		-8.2503	22.79634	1075.40432	1.00000	0.18019	8.03304	10.38498	7.72662	16.27264	7.61640	8.23271	37.08819	8.53135	8.13960
47.93334	8.98924	11.53470	8.46138	-58.38341	44.32094	1181.22988	0.00000	0.65710	9.51082	6.56557	8.93625	59.62129	8.50371	10.63300	-34.64966	9.75382	8.86974
42.72865	9.76398	23.98932	10.53828	135.31667	33.39356	1168.71787	1.00000	2.75424	10.96538	13.26753	10.81535	61.01171	7.95903	7.78759	34.25	8.03822	5.86266
57.40888	7.95524	9.50238	9.81947	151.07986	56.35583	1062.95925	1.00000	0.06907	5.74912	7.46312	8.47423	62.38520	8.91597	8.80656	-33.88096	12.07171	7.70538
19.61640	8.21496	4.21205	11.44135	142.45778	72.34765	1104.50149	1.00000	0.14757	7.71912	8.63310	9.17946	57.05497	8.23586	6.93712	44.35056	10.99731	6.51021
49.13637	8.61204	-8.79150	9.09183	-116.97725	50.76647	1127.72094	0.00000	1.91104	10.59956	8.21274	9.25130	39.28101	7.85702	10.06031	33.92946	10.33973	8.64448
36.89568	8.30731	5.12963	6.75279	-73.78458	31.42124	1153.01762	1.00000	0.08053	6.46253	13.49704	7.93361	47.08771	9.10021	4.87981	41.0051	7.53841	9.20342
42.31975	6.49611	15.36340	9.79988	-35.03333	56.48708	1066.15417	0.00000	0.06317	4.80632	9.75153	8.52000	52.95115	9.92033	8.83242	-8.28333	5.88357	7.28395
52.51310	8.93736	13.56831	8.15378	-87.88754	46.03604	1128.55923	1.00000	0.04116	5.37108	7.84258	9.97843	53.96769	8.70000	7.04681	41.15376	9.17310	6.89398
56.75486	9.00094	17.30602	8.43172	-82.90375	52.50523	1087.80865	0.00000	0.12843	7.17414	9.77814	7.62355	63.56433	8.75288	9.76685	32.54044	5.81060	8.46677
43.05199	7.55233	25.05300	10.19839	98.6738	39.39866	1072.75472	1.00000	0.13417	7.32351	8.08410	9.52919	80.43717	7.11616	9.37485	3.7278	10.72574	6.90269
34.11965	8.57252	6.82131	6.76339	122.8637	59.17178	1102.48704	1.00000	0.38740	8.98811	8.22815	7.84420	51.55041	6.63318	10.74618	9.3337	10.82508	9.67235
48.55524	8.84887	11.42609	10.71919	38.16694	60.60692	1196.41919	1.00000	0.81828	9.70580	8.11799	9.54222	28.72855	8.38749	9.69235	54.84444	10.88695	11.47896
49.26761	8.12965	9.60926	7.88476	-83.2321	36.21266	1115.97398	1.00000	2.26182	10.76472	6.00883	8.02257	59.74266	8.10446	9.41367	33.08014	11.93384	8.43906
38.50324	8.77648	19.62037	9.16283	-95.30106	30.73354	1093.93621	0.00000	0.66045	9.55671	8.35889	9.89309	63.76802	9.40245	8.19668	32.35126	12.08058	7.53930
51.00315	7.41898	9.60219	6.55875	72.54064	20.10555	1124.97131	1.00000	1.06522	10.01542	9.33523	9.87528	52.93024	10.31903	8.75726	31.82539	12.38985	8.85610
20.21427	8.09465	14.77114	7.44824	77.0202	44.58716	1148.20570	1.00000	0.66683	9.52988	6.58637	7.95691	47.78281	9.92802	10.16552	43.41949	10.49188	9.91589
37.17130	11.56876	1.00927	9.45814	27.06365	55.42413	1157.40571	1.00000	0.07116	6.34851	7.86685	9.82590	57.22970	9.45546	7.16697	50.18545	7.55425	5.40335
50.15878	9.30686	12.86977	6.82424	-90.10674	58.89022	1160.12892	1.00000	1.61949	10.43983	6.91277	8.18921	41.30923	7.88396	10.04351	29.84576	10.65261	9.47028
69.31186	7.15852	9.22060	6.54855	-48.29694	41.60750	1088.94806	1.00000	5.03343	11.59271	4.47621	7.89008	45.41387	5.92092	10.71091	-20.87306	9.43757	9.98206
39.31420	9.27628	19.55280	8.06437	102.3278	56.19730	1165.48236	1.00000	0.07523	6.16218	10.76203	8.96365	53.25013	8.91459	7.24334	2.2139	7.77666	10.04874
49.07040	8.89062	28.45390	8.26441	122.74754	52.96155	1101.47285	0.00000	6.47877	11.84263	9.34362	9.44654	48.02281	9.86912	11.51874	40.85158	9.10328	10.14433
61.76609	9.04462	26.17527	9.15960	4.52529	43.55695	1088.17149	0.00000	0.16171	7.78913	9.25184	9.08779	48.56969	8.31820	9.94532	50.71229	5.03361	9.84348
23.23324	9.04601	3.40176	10.75923	-42.19667	57.82252	1149.35956	1.00000	0.09271	3.99504	7.62950	8.58042	66.74792	8.48866	8.24145	-21.41222	11.77704	9.28327
46.65968	9.74964	16.43649	10.45592	6.74549	45.38291	1145.56642	0.00000	0.24297	8.18084	8.13841	8.29685	39.50545	8.22334	9.75278	49.5099	9.66031	10.95306
47.11576	8.17069	11.79213	8.37058	-73.89875	52.97141	1158.22912	0.00000	0.20278	7.64769	11.45102	8.48704	52.47844	9.46615	12.02587	40.93121	8.11878	11.69589
45.42969	9.23238	17.33779	9.88120	65.50917	27.43580	1064.75073	1.00000	0.03525	6.00424	11.75343	9.44555	66.11644	7.77016	5.65597	44.85278	9.03271	7.43052
51.86158	6.25222	14.93916	9.79937	15.87735	66.09795	1098.16778	1.00000	0.17429	7.65179	5.57532	7.48911	65.58200	7.81424	10.80570	4.94273	11.15944	9.51474
57.42833	9.32491	4.64289	9.44756	-85.43772	27.03070	1184.49423	1.00000	0.06179	5.76292	11.23111	7.91397	62.24150	8.64626	6.02631	10.63504	9.51555	6.52394
48.46135	8.56227	-2.85739	10.22438	-44.31389	47.13075	1072.28700	1.00000	0.36210	8.70710	10.07077	8.43070	37.03725	8.08000	7.59452	-19.7625	10.83408	8.87002
41.91324	8.91121	5.05575	9.44833	86.00214	45.28970	1149.53125	0.00000	0.90053	9.78350	8.02219	9.47515	6.76501	8.64198	10.62764	46.51872	10.11073	11.95991
51.88173	8.60035	4.97004	10.21569	34.02537	26.84636	1173.74404	0.00000	2.19031	10.74089	9.25624	7.97690	70.40137	8.16160	11.17556	38.37255	10.09949	13.40895
62.80848	9.89390	38.59206	6.83995	19.91667	47.33896	1147.75253	1.00000	2.46149	10.85388	6.17896	10.19083	69.82926	8.55458	11.62001	-11.78333	10.28929	8.53233
38.36482	9.96248	-12.12809	10.43634	9.02596	54.27106	1104.04774	1.00000	0.20246	8.19631	11.00159	8.89902	77.23839	7.38362	6.51215	48.21644	10.33099	5.89032
35.80583	10.17604	16.68350	7.25967	3.39467	50.15803	1141.00984	0.00000	4.82810	11.54544	8.39685	8.80761	54.38650	8.39538	11.01755	6.45407	9.11870	8.84752
68.41653	8.50661	24.17721	9.77878	-87.70172	48.87914	1181.87665	1.00000	0.45111	8.96364	11.60945	7.88816	38.20029	7.94997		41.72059	11.32066	6.86318
30.77564	7.50851	28.94798	9.36654	-52.2	43.93289	1118.62778	0.00000	0.26791	8.38825	8.33991	6.62474	70.52780	10.79743	9.02908	-28.44917	8.04573	12.32272
30.60251	7.03982	34.00300	9.14816	137.02166	40.59923	1186.79840	1.00000	0.21248	8.19828	6.69006	8.62546	85.71655	9.98008	10.25019	35.48199	8.77155	10.77490
62.06961	10.64469	20.12680	10.83699	-62.64102	61.79639	1138.47439	0.00000	0.55336	9.29072	5.91299	9.12855	45.94955	9.12175	9.15748	8.35122	9.13748	10.93373
44.32778	7.88987	-14.87917	9.01921	113.69785	35.44558	1157.83444	1.00000	0.09240	5.54835	8.39042	10.04833	49.72072	7.94891	7.16140	-7.73379	10.81442	7.67485
55.57021	6.38029	7.62852	10.62448	115.8614	48.92480	1050.35508	1.00000	0.19072	7.56718	8.79617	7.83268	29.79674		8.61660	-31.95224	11.47971	8.85029
34.15409	6.95661	28.18078	8.20783	-37.03861	54.55716	1199.61007	1.00000	0.20344	7.85330	8.75002	8.57728	72.66495	9.53104	9.85315	-10.90889	8.17740	11.45594
52.72549	8.92809	7.08102	6.57783	70.96699	51.08397	1174.90705	1.00000	2.01246	10.63629	9.89467	8.37590	43.60950	8.79793	7.35896	30.46907	10.00423	10.29173
60.03005	9.74826	12.58907	9.17741	-0.18333	64.46575	1061.01914	1.00000	0.19244	8.25225	9.05410	7.63436	74.05196	6.32455	7.09307	38.96667	10.54826	10.68733
24.14582	8.77120	22.81703	7.99839	-81.56929	32.68645	1090.86145	1.00000	1.80193	10.54007	8.72974	10.06002	47.46849	8.53552	7.56641	41.55838	8.50229	10.64414
36.71537	6.69086	6.20827	9.98249	121.96361	30.07775	1147.02906	1.00000	0.09267	6.52994	8.45644	9.65166	58.59722	6.96472	6.96943	6.95194	10.45111	7.42575
54.89118	7.82950	11.22844	11.20546	-97.35992	50.88972	1096.61975	0.00000	0.15481	6.64701	10.58641	8.29707	55.91680	9.66423	8.68209	19.8173	7.32853	8.14562
21.51130	7.02794	6.42586	11.47409	29.00974	61.70616	1082.73458	0.00000	2.10238	10.67923	7.21904	7.51351	51.20827	8.93764	9.82845	-24.19436	8.92970	9.83866
54.09840	10.69919	41.34075	9.90635	136.13108	43.82764	1169.56497	0.00000	2.57886	10.91959	10.15545	8.96268	62.02312	8.83798	10.43626	34.75856	10.73276	12.40088
36.17361	8.69699	17.81286	9.73078	120.74221	43.85506	1161.11335	1.00000	0.17061	7.83215	9.07897	9.13564	72.01569	7.69441	8.51661	31.64615	11.05411	9.71512
44.17996	9.58973	14.80415	8.94479	123.33471	21.97823	1053.52030	0.00000	0.06574	6.89881	10.14179	9.69003	36.63680	10.72776	9.67897	8.56697	5.94803	8.97346
57.61058	9.81997	25.95604	12.35033	85.37752	49.53929	1132.65220	0.00000	0.09425	5.62792	9.84733	8.47949	60.73662	8.97387	8.56573	22.10194	6.13908	7.27545
26.27070	8.69938	23.24635	9.28971	-82.42491	49.43585	1154.34729	0.00000	0.07064	5.69435	11.03463	9.77449	44.82474	7.78342	9.80035	42.97086	4.12436	8.84198
38.84320	9.26887	18.01787	8.60518	89.11943	50.90313	1130.72302	0.00000	2.33831	10.79761	7.63364	7.59989	45.58010	9.23549	12.23716	23.9028	8.40265	10.85963
50.38380	9.07564	38.00429	10.53147	-8.2503	29.15730	1154.87960	0.00000	2.07073	10.66854	7.54959	8.94931	49.05621	8.11808	10.49616	37.08819	8.88338	9.69326
27.42387	7.86796	3.57662	9.12200	-71.8023	44.15444	1184.63053	0.00000	0.97914	9.91607	8.52538	8.05422	43.37787	7.45659	8.06715	42.58342	12.46756	8.32155
40.05523	9.01908	17.23181	11.41932	-67.15407	40.41474	1191.02123	0.00000	0.38658	8.77212	6.10815	8.43748	62.16480	9.16230	8.99800	18.42745	10.03746	10.92157
35.02092	7.62578	18.30464	9.96207	-88.31476	61.54736	1148.14984	1.00000	0.03175	5.25401	9.05016	7.44911	43.71282	9.68386	5.56094	36.61033	8.25059	5.65773
61.43525	8.95786	20.64624	5.35136	40.74357	55.81809	1134.16402	1.00000	11.00951	12.37678	6.74739	9.29632	46.93244	10.48438	10.23231	37.31309	9.74849	9.43110
47.47850	8.96964	29.97339	9.29233	11.04979	44.82628	1098.62355	0.00000	0.14387	7.66355	10.21301	7.14285	41.44108	10.35721	5.91979	44.59445	9.33018	6.12603
52.15628	9.30025	14.82763	10.68969	2.18967	50.03608	1078.90041	1.00000	0.29129	8.43015		9.32921	61.59371	7.94630	8.65120	48.8765	11.15699	5.91370
52.02443	8.14454	9.57393	11.47255	171.25364	43.24158	1124.96713	0.00000	0.23076	8.06473	4.79318	7.80471	57.48175	8.02791	9.77213	-44.39672	9.82862	11.83263
61.27425	7.19143		8.54486	-102.04897	52.29275	1120.04658	1.00000	0.08007	6.50756	9.40684	7.50637	53.10923	8.09626	5.15661	19.64745	8.93329	4.86275
31.31574	8.89044	11.24998	12.40169	67.84222	58.49633	1106.32328	1.00000	0.15748	8.14075	9.12845	9.24640	43.68257	7.03413	7.47722	40.11583	11.32603	6.97203
37.93573	7.65064	16.21817	9.51621	72.85107	55.18999	1105.09299	0.00000	0.33512	8.63971	6.62522	9.51980	46.84453	9.05510	9.27677	19.30157	11.39698	9.81400
62.00304	9.35540	24.34215	11.14817	150.60036	30.43409	1053.87028	0.00000	0.44066	8.98984	7.15043	8.03449	44.77070	9.44155	7.56933	-34.88422	11.75931	9.25104
31.54697	8.19381	22.39831	7.44805	-41.45861	36.76271	1198.85340	1.00000	2.68058	10.94661	3.66349	8.73102	48.54665	7.64691	15.35633	-4.42472	10.68441	6.50869
