O3	C2H3NO5	NH3	PM2.5	CFCs	PAHs	PM10	CH4	warning	longitude	CO	Pb	PRES	NOx	latitude	H2CO	TEMP	SO2
9.09476	4.12499	3.21367	4.79212	58.82715	4.37153	4.64486	5.53507	1.00000	100.48528	7.28273	40.60242	1121.69062	3.49134	14.37395	49.57222	13.11515	4.74478
9.36020	2.93545	2.80625	5.31861	51.72660	5.23072	4.24564	4.78423	1.00000	-120.93549	6.85317	65.36915	1138.97763	4.43372	37.73604	55.30263	21.61420	4.31305
5.73714	3.59079	11.33751	7.68849	57.35331	3.76761	6.43213	7.68394	0.00000	-5.682	2.62444	43.57926	1106.69530	8.46836	5.84752	70.05677	19.84345	5.33827
5.73665	13.43678	8.66844	7.51091	43.52991	5.81591	7.89084	6.06741	0.00000	16.86194	4.96282	31.99700	1067.90069	7.66027	54.58048	34.36835	21.19650	4.77965
5.76988	18.12995	7.91190	6.85665	49.53795	8.25210	8.57387	6.64128	1.00000	-93.11308	6.95832	42.26264	1131.31220	8.69071	16.75973	49.25552	18.13742	9.71812
5.36336	5.61249	10.11172	6.57052	58.88498	9.25709	5.31026	5.79918	1.00000	14.34085	4.67990	39.13811	1160.26435	10.10938	40.87363	67.42285	19.31320	7.79158
6.65602	6.97916	7.64642	4.79975	66.77164	5.29249	6.38603	6.61858	1.00000	117.4831	8.37274	40.97183	1189.26831	5.93555	27.34089	42.94760	17.84596	6.47707
7.53922	3.69949	5.12739	6.97233	69.85612	5.86542		5.86975	1.00000	25.8191	6.77555	53.50891	1187.21563	4.82340	53.5942	48.72941	12.65447	5.71967
7.50670	13.12617	8.83678	6.52472	74.01727	5.16698	8.14375	7.11520	0.00000	101.02083	7.72249	55.32712	1094.52970	7.98526	4.02219	48.00716	20.09743	8.08017
2.88035	2.68021	9.19229	6.28712	46.36846	3.21490	6.57612	5.14842	0.00000	123.89071	6.83772	31.41005	1156.25252	10.27146	10.31672	62.23747	3.53412	4.53800
7.95966	12.95919	5.36011	5.62067	74.59092	4.03568	8.05998	8.12438	0.00000	75.16878	6.76226	38.09140	1132.68243	6.53305	30.81383	30.28967	6.00559	6.33559
9.49962	12.36399	8.07858	5.14464	61.87529	3.98641	7.91565	5.23286	0.00000	-1.47217	4.99784	48.71988	1176.37484	8.35533	53.46506	46.45440	14.93223	7.49056
6.94694	4.74060	8.32056	4.98305	37.48427	6.71198	6.68112	4.85097	1.00000	0.30367	2.40889	46.89637	1170.37923	7.32269	51.38673	38.91290	34.17649	4.75251
8.46476	5.50363	7.51463	6.13771	25.39092	3.96360	5.47454	7.01032	0.00000	-60.1831	6.74835	57.21272	1182.05265	8.45431	46.1351	78.01311	17.81836	8.78878
9.63671	3.84131	3.77407	5.80579	59.07256	4.77064	5.75102	4.35132	1.00000	-93.08883	7.63062	52.82376	1086.32451	3.60442	45.16024	57.01673	21.95234	4.67957
6.08655	7.02638	3.73728	8.52994	34.14030	4.97256	6.54628	5.36078	1.00000	3.47717	5.80153	21.58984	1054.94360	5.80334	36.76639	30.52309	12.09756	4.69916
3.05592	3.61842	8.38796	7.18064	44.42116	4.32154	4.36847	4.73001	0.00000	117.4831	4.81322	54.97132	1177.88229	9.88980	27.34089	50.58689	8.88539	5.21113
6.61701	10.32628	6.94924	7.44386	40.39028	3.78221	7.51350	6.42051	1.00000	120.97844	8.42680	38.47634	1085.87660	5.78059	14.8361	38.36416	29.43019	6.86300
4.93852	6.24058	9.75835	5.31845	76.98037	4.16538	6.81192	6.21801	0.00000	27.06365	4.35142	62.11910	1062.69004	9.06480	50.18545	49.81444	10.60275	5.03571
7.10659	28.81878	5.28751	7.09685	55.89218	3.57425	9.14187	7.40260	0.00000	171.25364	8.89469	48.36810	1105.75008	6.39155	-44.39672	16.99111	14.77127	4.51409
4.39451	4.02139	8.44835	8.77533	73.49627	7.16024	5.37081	6.91500	1.00000	-87.88754	5.28046	54.92126	1096.13517	7.05369	41.15376	69.11370	18.63007	10.10660
4.09322	23.22053	7.83193	5.22456	53.66925	5.82051	8.87318	6.15802	1.00000	36.7138	5.76909	42.56434	1196.04251	7.30336	35.95664	45.31572	14.88829	9.31954
5.31640	6.57874	10.58582	5.27828	54.96397	6.27478	5.54611	5.61435	0.00000	-37.03861	4.01621	56.29386	1180.74396	10.13958	-10.90889	32.69602	24.24894	3.42910
7.05766	5.82731	9.32854	4.43185	9.51907	6.75761	6.92834	6.11889	0.00000	46.5813	4.60059	43.32731	1126.27549	7.92306	54.8421	63.12967	12.88092	4.77002
7.52131	4.67743	5.97160	6.66624	23.77453	5.15267	4.86676	7.49678	1.00000	-82.90375	7.89561	68.95609	1101.14385	5.53604	32.54044	30.25059	5.38426	5.17570
8.38259	5.10890	7.97667	4.54495	31.09605	5.48741	5.21724	6.08695	0.00000	77.70636	7.14090	28.34215	1095.53175	7.46072	28.98002	50.63601	11.34624	8.50987
2.86649	5.26537	7.02382	7.51192	48.01474	5.82955	6.59683	7.10056	1.00000	79.883	4.86015	63.59342	1099.82963	6.21626	6.9909	55.50905	6.68323	7.83460
3.67170	9.32220	8.23085	7.67153	42.39327	5.54103	7.84241	7.04140	1.00000	9.20427	4.70429	50.11200	1139.68180	7.05095	48.49144	28.19374	12.11665	8.21996
5.30203	9.55347	8.16558	6.31957	58.79388	8.88487	6.89939	4.91734	1.00000	5.4584	2.78712	43.98261	1054.45627	6.80854	43.32393	54.02433	27.38137	6.41174
8.66747	10.01638	9.90134	6.18688	34.16838	7.35915	7.72662	6.43337	0.00000	-65.71875	4.86154	43.64245	1089.82778	8.32605	-21.44345	48.20045	-0.83980	8.48576
5.75155	5.39136	6.85270	5.83310	47.13700	6.81917	6.42490	6.23388	1.00000	30.38167	6.07012	62.85280	1057.84267	7.17850	59.80917	70.25602	17.09412	8.05676
5.23823	2.60152	5.76984	4.68397	59.92446	9.73711	5.87583	6.59355	1.00000	-86.11084	6.65841	45.58236	1090.64493	7.32275	41.75338	41.82092	17.54698	6.78700
4.23703	10.05475	4.92990	7.34321	39.53576	5.00399	7.12173	6.02454	0.00000	-75.87877	6.49235	61.86275	1197.50756	6.25371	5.6561	20.87604	13.53906	5.40533
7.70522	12.14474	8.85705	6.81424	65.39807	4.15520	7.91493	6.13326	0.00000	17.22635	4.52721	44.50705	1141.60820	5.30639	48.8449	62.03476	7.77610	6.24258
5.74643	6.15241	8.62975	4.57799	52.94689	5.31434	7.09578	5.94598	0.00000	9.20427	5.32915	46.75712	1186.59173	8.60099	48.49144	59.82035	10.54106	4.54139
9.22723	5.11791	4.31428	6.79665	69.51169	5.97404	7.01207	6.60825	1.00000	74.3092	8.64671	58.14902	1178.46705	3.98062	33.37526	40.98838	20.47939	3.05980
8.29805	6.73708	3.06611	6.11870	50.38593	4.47266	6.37270	7.60191	1.00000	-72.09391	5.76811	57.80162	1050.67624	5.84188	18.65297	37.87664	-4.58121	3.90082
7.82530	5.75012	4.94751	5.10420	59.40308	6.27411	5.62958	5.56933	1.00000	1.04945	8.61221	49.20830	1187.18676	4.20210	35.06544	73.43748	40.12704	3.75154
4.40483	5.77053	9.60526	8.32452	46.49536	4.30796	7.50741	3.89187	0.00000	4.63031	3.80245	46.51474	1105.49070	9.03231	43.67681	52.56598	6.24453	4.27866
3.97745	13.38686	5.61334	4.52870	28.09209	3.12634	8.22992	5.07765	0.00000	16.91667	6.27759	51.31945	1123.11356	6.34236	-21.98333	44.09484	0.97808	6.41415
8.70575	6.02566	5.33716	5.66448	77.81006	4.00871	6.05897	8.24404	0.00000	5.55575	5.31495	76.57406	1171.82657		46.67535	10.98283	8.17563	8.81919
5.04297	5.54451	7.03492	7.24866	71.76231	9.04466	6.59793	5.38935	1.00000	33.72798	5.38295	68.31571	1112.61510	7.51683	53.53395	61.05433	15.13328	8.30439
5.02356	4.87746	6.38726	7.73277	48.63370	7.37825	6.07443	6.70975	0.00000	-77.4286	6.62868	46.13671	1146.53510	7.59217	39.00622	30.67884	11.42454	4.05343
7.04227	6.19449	4.66218	8.28493	51.93101	4.24611	6.21738	7.33909	1.00000	1.53414	8.35711	44.36658	1135.64717	4.28107	42.50729	42.98693	10.64395	5.42160
9.27857	5.87645	8.95536	6.83294	82.27939	5.60393	6.59931	5.23245	0.00000	36.7138	6.64786	53.25584	1153.00513	7.18777	35.95664	37.40999	21.24552	8.38857
6.28001	5.21788	7.08791	5.61086	56.76483	9.66138	5.41351	5.11446	1.00000	-84.20299	4.48738	46.69980	1133.55894	7.08495	39.43534	69.59056	24.90748	6.91521
4.52608	6.09984	9.92534	6.35394	19.07204	4.83356	7.02742	6.01817	0.00000	5.22778	5.90523	28.87925	1192.95825	9.56083	51.955	72.42645	14.94409	3.31544
7.20739	4.29908	4.47560	6.26482	69.41685	7.07504	6.20134	7.12008	1.00000	117.7	8.78827	39.54235	1178.40784	3.89056	35.85	46.45178	18.93700	2.12194
8.41976	8.29932	5.19337	6.99151	34.84455	4.01107	6.56842	5.40195	1.00000	27.06365	7.52330	49.94056	1125.28561	5.40255	50.18545	37.80061	33.50325	6.51168
2.20786	3.53755	6.20102	7.45074	63.63533	5.05934	5.33685	6.62902	0.00000	25.8191	6.06579	42.61701	1109.56222	8.53840	53.5942	45.28854	-1.16131	4.11214
4.25341	4.31212	7.34955	6.50485	60.03959	3.32778	4.96813	5.20702	0.00000	83.97573	5.79041	30.16264	1065.92620	7.33079	21.46527	64.21331	21.68296	5.79838
5.85913	3.48749	9.86673	6.94844	12.39318	7.50372	5.24842	6.20783	1.00000	5.4584	3.71295	60.63956	1133.45878	8.75646	43.32393	14.14269	11.61834	7.77796
3.99815	6.53186	9.38511	4.38652	57.45222	8.39402	6.08551	6.15943	1.00000	4.74161	2.80331	34.32955	1196.48631	7.61497	7.62789	44.92119	14.10265	7.30593
7.61170	9.28891	6.77357	5.28120	56.66829	5.74403	7.60874	7.84886	0.00000	137.4	3.98707	26.55063	1155.93355	4.95181	34.81667	78.93538	22.69007	6.50990
3.17941	7.40984	9.44958	5.86127	60.77734	6.06371	6.01505	6.55449	1.00000	101.96857	3.42384	65.20011	1103.76515	7.75137	4.88441	40.12969	12.74395	7.12215
4.17562	7.63772	4.76513	7.28461	60.66824	4.41472	6.46039	6.81368	0.00000	36.7138	6.34926	47.32571	1142.00989	6.76911	35.95664	63.90531	15.31230	6.17789
7.97412	6.05480	3.13417	6.12265	71.25705	4.69561	6.50545	6.38973	1.00000	-66.8499	6.65518	30.49849	1154.40077	6.14498	18.03496	40.24505	-10.28572	2.87899
6.45427	4.47079	6.68090	5.60581	58.26052	5.84527	5.30167	5.08647	1.00000	41.00817	9.61110	40.70086	1078.51103	3.83166	38.13708	37.47187	31.41074	4.89149
7.32935	4.37478	6.30180	5.52673	28.71296	5.30270	6.33191	6.32138	1.00000	10.18527	9.72884	47.26715	1194.49161	2.81912	47.98372	44.59033	12.00514	6.02497
9.72327	8.61509	10.14698	6.46355	57.57277	6.35679	7.37152	6.41009	0.00000	-117.14392	7.05563	41.62483	1106.18361	7.38238	32.9156	31.95110	13.93349	8.59214
7.50887	6.90860	7.34417	5.22877	73.28254	5.13290	6.79978	5.49928	0.00000	-120.00865	8.81700	43.90174	1091.17453	7.05786	46.32374	44.68667	1.23992	7.83847
5.67893	4.64481	7.04381	6.20224	51.21271	7.90140	6.31057	6.82934	1.00000	-83.55521	5.02479	53.89392	1108.41370	6.86991	41.66394	27.26089	12.59657	7.24947
6.86033	5.34570	8.67738	5.30149	56.56593	6.39589	5.11562	7.95785	0.00000	-5.682	8.74091	43.95388	1160.83488	7.75957	5.84752	59.43411	24.21452	9.14279
5.26140	4.55795	7.77250	4.34229	57.31023	6.46861	5.80372	6.31640	1.00000	39.8302	3.80639	51.34150	1061.86214	7.16028	64.5635	44.56785	19.10521	5.46359
7.12662	14.38076	8.28681	6.16892	38.15587	7.27008	8.36363	7.10279	1.00000	75.16878	6.10644	21.47294	1067.34084	9.06964	30.81383	76.06304	6.11621	8.76353
5.12991	5.84432	8.07761	7.36423	53.61497		5.76269	6.44976	1.00000	36.7138	5.40579	41.54757	1097.77560	7.90120	35.95664	69.19810	14.22415	8.05996
2.59408	4.40740	6.68199	6.06667	67.76094	8.48208	5.37886	6.28181	1.00000	-48.52333	6.20933	75.11479	1099.40275	6.31597	-0.71667	35.71374	1.16901	9.10811
5.26497	5.81696	8.30426	5.05804	35.60283	3.98031	6.81909	5.04813	0.00000	129.96972	4.71329	58.33276	1116.05861	7.19515	33.4425	39.36285	37.13741	4.86144
10.32858	6.43086	8.04310	6.94467	65.26893	7.24208	6.78483	4.49508	0.00000	-74.13653	3.94915	47.24992	1052.98386	8.32645	40.63316	52.46730	30.65600	11.27054
7.04410	4.36511	4.93770	6.46449	66.52678	3.18788	4.94162	6.90113	0.00000	1.26738	9.75484	52.99976	1072.49118	7.19501	51.84819	57.47134	12.82200	7.82935
3.87834	7.80312	6.89357	5.55853	59.21030	6.19689	7.16546	5.12899	0.00000	-97.35992	3.56211	35.76085	1057.07176	8.57172	19.8173	75.69498	17.66352	4.25826
5.64498	5.07669	4.99814	7.46175	49.56173	6.49495	6.42545	6.82749	1.00000	-93.08883	6.96868	53.40790	1135.39663	6.32664	45.16024	25.47816	-0.98431	7.80431
9.85219	8.68415	9.71813	5.29037	54.84556	4.80320	6.97148	4.90566	0.00000	-117.54866	5.63853	57.57965	1177.24848	7.72740	33.93113	29.60410	10.64845	7.21075
7.65641	4.28773	4.40446	6.16395	46.82663	5.51033	6.00432	8.02802	1.00000	31.33078	6.38850	42.22132	1174.31547	5.47971	47.56494	71.09268	13.13379	4.85174
3.00001	4.58549	8.75712	5.88829	56.80471	6.83630	6.23886	6.95399	1.00000	152.70493	3.17527	47.51094	1128.12060	7.39842	-25.54073	72.08415	12.96454	6.75071
4.64067	3.93885	6.72024	7.79343	26.13887	5.53577	3.91466	5.76449	0.00000	178.00417	5.54010	51.40042	1176.67860	7.45074	-38.65333	21.98851	22.87084	4.85023
8.63012	7.95016	4.00089	5.16458	44.94814	4.35679	6.76820	6.10438	1.00000	-82.90375	8.02576	46.25122	1066.45642	5.99550	32.54044	49.72264	14.49935	2.81329
6.60170	4.89351	8.40174	6.89722	42.78889	5.51341	5.77516	7.24455	0.00000	73.7553	5.36035	33.30896	1101.83785	6.70397	15.5439	63.02837	4.10970	4.79951
3.39708	6.89145	7.90757	6.70258	72.09811	5.22407	7.20227	7.61719	0.00000	-84.67837	4.93844	47.04506	1196.07169	9.66630	34.06635	40.85823	12.08912	4.55000
7.01524	6.00860	12.46006	6.76286	53.51943	5.51311	6.29692	6.44291	0.00000	-58.44417	3.15510	45.48209	1070.92591	9.13222	-3.14306	52.47162	8.23032	4.38489
4.39389	3.80380	5.25026	7.06225	55.18250	1.73013	5.76817	4.87789	0.00000	38.94324	5.01055	70.31720	1113.66132	5.35354	44.98901	57.07797	1.01132	7.66279
6.94934	7.40844	7.00818	5.21382	46.08422	3.80245	5.11075	5.98366	0.00000	2.25	8.63232	63.83056	1180.27005	7.11014	50.75	49.36164	2.23288	6.01669
3.10220	8.95009	8.04379	3.99202	80.40782	7.89548	7.47745	7.62914	1.00000	115.8614	3.57634	51.61372	1095.07558	7.02370	-31.95224	34.67099	35.14342	7.70842
4.04449	8.91603	6.48437	8.25604	59.20887	5.41043	6.73627	4.01832	0.00000	-81.26367	4.57202	39.70398	1175.41108	7.87820	28.90054	34.94073	16.90066	4.89196
8.93333	12.35290	3.52582	7.00971	41.30847	5.33857	8.04769	6.79341	1.00000	1.26738	6.32998	31.19105	1110.60509	6.37022	51.84819	41.63095	6.91333	3.61960
3.68468	4.47810	6.31960	7.47927	59.00702	4.64157	5.01903	7.08831	0.00000	38.94324	5.92646	37.32399	1171.47538	8.14762	44.98901	36.56699	12.30705	4.68841
8.06840	6.17456	5.50229	5.84967	48.70559	4.55714	5.90002	7.16969	1.00000	-37.65	7.42313	24.44353	1189.78053	4.72365	-10.91722	35.31785	19.79313	6.30075
8.62758	5.17574	10.25348	5.73140		3.90533	4.91932	6.86866	0.00000	-8.07257	3.32735	69.70732	1188.70726	5.92095	12.74409	35.63078	12.04308	5.81871
4.80094	4.90098	8.27294	5.70191	34.37673	6.27847	5.56175	5.76669	1.00000	76.0586	3.34371	38.27509	1143.96299	7.63104	16.06213	49.70537	38.42684	5.76683
7.53410	4.94779	9.68249	5.32082	51.66790	5.80971	5.56626	8.96079	0.00000	38.28402	6.58773	51.38949	1121.01142	8.70440	34.5624	21.79868	3.80054	8.61748
6.39960	4.77476	6.21180	5.53085	69.09482	3.47362	5.60798	5.98577	0.00000	3.39467	11.66906	28.95329	1110.45835	7.27162	6.45407	44.96336	22.96790	8.81661
9.58404	6.23590	12.14939	5.85089	74.13272	8.01603	5.25236	5.89318	0.00000	-40.7475	5.27182	46.22471	1093.13843	8.08390	-4.16694	26.43707	23.60527	9.66247
6.20546	10.87075	6.06911	7.20582	66.26701	5.33616	7.90455	5.05270	0.00000	-7.35	9.11657	47.25851	1106.84970	7.24113	53.53333	43.82450	5.85152	7.40758
5.30449	5.28012	7.25095	6.65216	29.90068	6.30932	4.12461	4.83056	1.00000	-70.6996	5.09387	48.56234	1096.27840	7.06457	-33.59217	70.57935	20.03762	8.22088
7.91598	2.67720	5.52873	5.99499	63.82481	5.76749	5.29223	5.98724	1.00000	-122.38731	8.44361	67.44481	1114.59644	4.50444	45.53929	54.31225	13.30821	4.82020
9.68783	4.63113	4.73131	6.31871	49.86536	4.22439	5.00514	5.72693	1.00000	-81.23621	7.96122	60.21760	1136.04634	4.72862	33.98154	30.62181	21.96826	4.87631
7.49977	13.51841	6.05662	8.17994	38.16722	2.91437	8.05597	4.87921	1.00000	10.7			1096.62666	5.54326	4.96667	56.63046	24.25925	8.01394
7.53801	9.51138	6.59021	5.42591	61.39917	6.09906	7.75199	5.73852	1.00000	-100.44843	9.90947	27.20803	1103.96281	3.46591	20.74122	25.47622	18.76141	4.45211
3.70970	4.15604	7.89624	6.11451	47.68821	7.54297	6.23821	6.26655	1.00000	152.70493	4.29947	37.78935	1162.93070	7.24935	-25.54073	42.37279	18.74617	6.70401
8.89003	8.47349	4.59661	6.37574	54.89693	4.67227	7.50203	6.33846	1.00000	5.16108	8.74696	38.70248	1061.72966	4.42219	48.77275	67.18810	2.38515	3.98499
9.37731	5.34343	8.99026	5.46998	36.85133	5.31722	6.01683	6.62063	0.00000	120.03308	4.84837	49.22763	1070.46868	8.46662	28.88162	42.41124	7.85210	8.16294
5.71678	7.97382	7.34508	6.78594	28.01016	7.87147	7.20254	6.51739	1.00000	29.65806	7.32260	42.28118	1071.37847	8.99610	-4.83	50.53606	13.35756	9.12131
5.24020	9.65251	7.09539	5.06863	50.56030	4.86577	7.08174	5.56953	0.00000	2.29026	3.79703	23.76522	1068.64653	7.24577	48.77644	77.76158	3.80331	5.66868
8.04803	2.98332	5.55310	6.24948	38.11053	5.41891	4.97787	4.10321	1.00000	-95.36969	6.27180	44.65322	1091.65952	7.42690	35.74788	54.72930	16.09892	5.48208
9.96150	11.48993	3.62430	6.16269	46.14109	5.02301	7.64339	8.73092	1.00000	-77.02303	8.10795	49.79543	1070.06504	4.43140	38.70734	59.62984	7.27906	3.40619
7.39527	4.14471	7.16193	7.26782	75.22174	5.72672	4.19150	6.26015	0.00000	-71.8023	7.82235	46.69750	1051.29613	6.60828	42.58342	63.29355	25.58880	6.55169
	6.58400	6.32503	7.68299	73.42091	4.39225	5.99607	5.44867	1.00000	71.57118	8.65813	46.52036	1107.47289	4.52117	32.87533	63.62396	29.08501	6.70840
8.05601	6.72192	5.80982	7.56463	51.79661	4.85124	4.91029	6.32097	1.00000	11.18709	8.35627	53.22663	1135.27290	4.18208	48.73218	39.17167	6.27450	6.41884
5.78523	8.60774	8.29089	7.47699	36.60837	5.49908	7.55917	6.20640	0.00000	114.33333	5.84410	61.15063	1081.47917	7.84031	-8.43333	62.97716	23.15818	4.70628
7.35084	9.83908	7.49176	7.64148	34.73063	5.18000	7.36587	5.29663	0.00000	51.0193	10.17251	26.01650	1103.67808	7.04579	35.6803	57.75123	1.04022	9.05875
7.07628	6.03356	4.36197	4.91820	64.41021	4.84573	6.78201	7.41000	1.00000	140.72287	6.61599	37.77619	1050.99862	5.47532	53.14657	62.16779	9.87001	4.98787
7.69950	1.84729	6.87720	7.07953	46.71535	5.30213	5.58575	6.49719	0.00000	135.31667	5.46790	35.74982	1188.79195	8.57458	34.25	32.63257	19.34747	7.61892
7.46670	6.93855	6.90218	6.33185	64.07659	8.76713	7.16421	4.94665	1.00000	-71.05977	4.72911	42.09870	1051.64252	7.35015	42.35843	67.59008	21.22206	7.08343
9.13801	6.74804	7.40146	6.02230	40.43174	4.90212	7.58880	6.20155	0.00000	-66.8499	4.95009	39.84297	1139.92626	8.89275	18.03496	49.95104	24.02551	9.23081
6.31238	8.72744	5.43140	6.58748	58.17641	4.13015	7.17617	6.36219	0.00000	-59.13316	8.04746	53.04697	1086.46518		-37.32167	41.02318	26.39720	6.83640
5.45013	9.41371	8.41982	5.17410	71.49138	10.58475	7.70065	5.63389	1.00000	-76.78319	5.69736	54.46757	1143.76607	9.06788	18.00747	61.42800	23.10673	10.01773
8.75118	6.19099	3.64149	6.18385	71.67557	4.49850	4.87080	7.43953	1.00000	126.835	8.17878	47.37358	1116.43628	3.69093	37.65639	44.38195	6.84741	3.99798
6.49167	5.07824	8.11521	5.29645	65.90045	4.53079	5.91084	6.15723	0.00000	78.27539	9.04911	30.94079	1086.05329	7.88064	12.95629	67.05664	10.39846	6.45519
8.17334	3.72951	3.34838	8.05759	42.17257	5.04479	5.40434	6.64929	1.00000	9.15214	5.82033	31.34965	1050.31605	6.16262	49.97704	44.57876	8.91173	4.46612
6.37945	8.64406	6.67845	6.28767	63.64323	4.90080	7.68374	6.49512	1.00000	139.55722	7.81539	43.41887	1102.35334	5.51504	36	48.76892	25.94039	6.22330
9.43008	8.13712	11.71906	5.98304	74.15486	8.12763	6.84304	5.74028	0.00000	4.92235	4.97367	38.25687	1133.75495	8.19354	7.65649	37.35055	29.29384	10.05780
7.98700	6.51751	6.46515	4.93428	39.48268	4.14649	7.25885	6.68158	1.00000	29.00974	7.78670	36.83142	1163.77944	5.44226	-24.19436	58.07076	11.44158	7.12868
5.90431	5.24207	6.26395	6.45097	40.56824	3.41770	5.92850	6.99757	0.00000	85.37752	10.75909	37.20871	1066.07400	7.20691	22.10194	49.72159	-0.00675	6.35964
8.47117	15.37332	5.04707	5.18795	60.48510	4.73807	8.28115	5.90403	1.00000	-2.68333	6.91481	71.46700	1100.22300	5.89922	43.31667	47.46935	20.89361	5.98508
6.61021	6.57192	7.01174	6.50505	75.73389	5.15632	5.02810	6.22390	0.00000	13.58357	9.47469	57.12329	1161.59196	6.75842	-1.63333	41.19829	18.73749	6.49983
7.25185	9.84218	6.17929	6.34231	49.07336	4.32826	7.00227	8.24117	0.00000	-84.13722	7.24857	35.86667	1147.70592	7.48037	9.92787	38.23260	6.30644	6.43988
9.38315	4.83802	9.42005	7.37183	59.62391	6.06049	6.05040	6.31420	0.00000	-84.13722	6.67828	31.46263	1103.06040	7.85568	9.92787	30.88416	23.34735	9.00990
5.73714	4.49431	7.25970	7.31291	40.00398	5.57063	7.05429	7.35924	0.00000	14.30935	5.16516	38.21861	1185.10903	7.30050	40.92298	44.91785	10.60197	5.08689
7.51312	7.25052	4.67931	6.44626	31.93949	4.04265	6.42652	5.89261	1.00000	-84.67837	6.62769	59.17644	1109.39213	6.53599	34.06635	40.67461	37.87160	5.36574
5.75992	7.16867	9.70326	5.07513	60.64600	6.36395	7.20775	7.10896	0.00000	51.49621	3.38406	53.93212	1170.03035	8.61419	36.64852	28.66778	7.99851	4.89942
2.41573	7.00939	6.49552	8.45569	44.41330	8.24259	4.03719	5.48622	1.00000	74.3092	4.86910	45.75973	1121.77647	6.33324	33.37526	39.66457	15.15906	7.78574
7.91571	5.18496	3.56921	5.09445	56.71626	6.04532	5.85226	5.41575	1.00000	9.5586	7.03815	42.61691	1075.76328	5.34382	54.52156	26.87715	14.42236	2.59347
6.61444	6.90848	6.09986	5.87961	37.17046	8.96366	6.61447	6.62313	1.00000	-4.10734	5.92951	56.41895	1151.55344	7.39984	38.68712	47.58762	17.62838	6.21716
6.16987	6.27960	6.20242	6.13375	50.65498	3.87185	6.18377	6.12099	0.00000	-0.45877	8.39378	24.39838	1134.20867	8.10747	46.32313	53.25104	11.58002	8.25381
3.70507	7.40271	4.07105	8.08794	42.11500	8.49193	6.37965	4.40376	1.00000	124.3697	8.51195	53.69928	1123.84957	7.03210	9.6531	38.00663	27.33017	8.67547
4.90298	6.56974	8.61918	7.66398	65.82355	5.33051	6.34701	5.72050	0.00000	8.52462	5.33993	35.63423	1085.71130	8.03166	47.30997	59.54831	10.74545	4.92232
5.37418	6.24521	7.84727	5.76004	33.57121	6.45726	4.54156	5.42816	1.00000	-117.54866	6.29367	26.77293	1112.96052	8.05030	33.93113	34.24563	31.71859	8.53517
7.15882	3.76324	4.31297	5.84787	71.44879	2.86730	6.24101	5.61898	0.00000	-2.12139	6.22195	49.83161	1173.87699	8.26518	52.48173	36.05534	3.48029	5.59101
6.97550	8.58903	7.57835	7.71961	66.84228	3.77475	6.60132	6.91963	0.00000	1.33467	9.25862	54.43428	1181.58846	8.53515	43.61058	76.53816	15.37237	10.54130
5.80344	7.90910	5.84096	6.05923	54.32236	3.28654	7.29742	4.81686	0.00000	19.27498	9.68859	54.33894	1120.91418	7.38571	50.20528	49.53915	18.91011	6.00486
5.53553	8.82556	5.33599	7.56099	46.32926	4.19231	6.95909	5.12461	0.00000	-89.66123	9.50624	54.95961	1113.90466	7.59685	21.28306	59.55795	13.41013	6.98503
7.43280	6.92627	5.37482	5.92501	51.26123	4.33457	6.71651	6.76275	1.00000	36.7138	8.44682	56.32787	1153.84923	4.17479	35.95664	72.48646	26.17620	6.12735
7.93937	6.97972	7.95216	6.83411	69.92986	3.24823	6.93260	5.17956	0.00000	-86.77917	7.46189	50.94678	1191.08083	8.12055	36.02506	43.81885	31.77969	5.40437
2.34227	6.05473	4.92671	5.86478	34.17013	7.33117	3.96400	6.23848	1.00000	28.19028	6.53660	47.36946	1157.24240	6.08265	59.37722	42.06560	20.04366	8.53211
