SO2	PRES	longitude	H2CO	CH4	TEMP	O3	Pb	warning	latitude	CO	PM10	PM2.5	NOx	CFCs	NH3	PAHs	C2H3NO5
7.91390	1135.83838	77.40858	53.74875	8.15367	17.06685	7.81286	55.21793	1.00000	24.05979	6.01708	9.36825	8.00809	7.74526	62.93230	9.50208	7.13459	1.02204
7.28578	1175.34777	-84.67837	71.64451	7.48103	-0.42447	7.44406	40.61069	0.00000	34.06635	7.78188	8.30931	6.28419	5.85223	22.27138	11.46487	7.59582	0.46030
7.63292	1108.17399	74.12286	47.75620	7.43606	29.69338	5.92408	37.80898	0.00000	30.76468	7.29887	9.91179	8.81184	4.81883	54.66031	8.05257	5.57394	1.73166
5.91604	1125.66699	-111.89903	67.72784	6.12975	12.51027	6.46348	34.39982	0.00000	33.50921	7.71719	9.96435	9.34494	7.03328	35.84392	9.26210	3.56057	1.86324
8.17693	1184.96255	13.58357	60.02434	7.34622	6.24982	5.50535	39.88442	0.00000	-1.63333	9.85095	8.85359	7.80464	4.27679	66.76956	7.09632	5.09133	0.71399
9.16528	1091.02676	-117.79394	42.33751	12.83347	17.01323	8.75383	68.67068	1.00000	33.76446	6.95382	10.17775	5.99307	8.30716	43.29655	9.12289	5.22261	2.21721
7.46133	1052.36180	4.52514	49.53603	11.52421	-2.19954	7.27321	37.74489	1.00000	12.74482	7.45766	7.43587	7.42158	10.15594	50.31267	7.41801	4.80103	0.19151
7.74398	1161.67010	120.4861	45.30983	6.72496	24.58205	8.31403	63.74896	0.00000	16.0438	7.03315	5.90326	7.79354	4.82327	33.54825	9.56113	5.07281	0.19393
6.84581	1057.31866	139.07204	43.67987	7.53231	15.61162	7.57931	34.85735	1.00000	36.24624	4.14775	7.82774	7.98683	7.94750	55.61140	5.71841	8.48422	0.23311
6.77877	1180.08846	-122.40433	26.82801	7.44558	29.82053	7.07480	49.85342	0.00000	37.71715	5.10607	6.81172	7.73311	7.50645	41.96118	4.54209	8.81322	0.18143
8.08571	1119.84110	48.87498	60.27868	6.73476	18.68396	8.23550	36.73939	1.00000	38.45598	5.88984	8.56449	7.18104	7.41679	51.29347	11.26127	7.90683	0.54409
7.43689	1140.08686	-77.96389	50.97152	12.09917	13.22375	6.97360	64.76956	1.00000	39.45621	5.64683	9.47535	6.89336	9.18931	55.98435	9.94318	4.93991	1.15473
8.10120	1060.76226	47.1192	63.90230	7.46890	10.43271	9.03987	17.43795	1.00000	42.819	5.65500	7.99806	9.72556	8.42947	21.35207		7.06320	0.35460
8.21769	1114.06844	82.85749	41.34818	7.77138	3.76799	8.02427	53.96479	1.00000	17.54907	4.05838	4.37735	6.74247	6.02407	56.17810	5.01837	8.83342	0.19941
6.55352	1056.18250	-73.47429	45.31602	11.05548	29.99181	7.20092	48.28534	0.00000	40.68066	9.85285	12.71595	7.70457	11.51836	41.71112	10.64306	6.51923	26.55871
7.02036	1079.55191	8.64409	26.47392	7.43514	20.48167	7.51535	71.71798	1.00000	48.07667	4.45993	3.71184	7.21359	5.55583	34.42301	5.10419	10.55050	0.14491
6.63806	1196.30641	-97.03285	62.18463	7.57974	16.33331	7.50823	60.39824	0.00000	47.92526	6.27919	8.20513	5.94845	5.05026	57.39537	10.40333	8.14267	0.36736
7.22150	1117.85956	-8.53778	58.25787	6.44875	1.64526	6.82502	55.44582	1.00000	7.57944	5.76302	8.44642	8.45639	6.81686	50.76391	8.01744	7.88836	0.49504
6.75066	1167.76234	76.0586	64.73525	4.55092	31.42072	7.32253	44.44000	1.00000	16.06213	8.32748	5.51277	7.56058	6.11357	44.85633	4.79116	7.98285	0.11540
5.71605	1094.18512	83.62389	36.32564	10.96241	8.63072	6.88291	80.85078	1.00000	53.30972	9.42203	9.74604	7.38185	6.94156	45.13003	6.59548	4.33367	1.52379
8.09740	1104.37118	136.51667	41.60941	8.77636	11.06903	6.14365	43.56800	1.00000	35	6.13851	10.03808	7.09105	7.57817	17.70824	9.28458	6.44924	1.94334
6.20249	1065.61540	8.86704	60.61992	9.11655	1.00095	7.22278	41.88674	1.00000	50.23805	6.12980	9.42821	8.16743	8.18335	47.21342	7.84028	5.70926	1.09127
8.54003	1102.72303	9.5586	50.73547	4.74724	17.52547	7.71407	59.53628	1.00000	54.52156	8.43919	5.12164	6.41419	5.83231	67.16320	4.63752	8.81137	0.17692
6.72238	1106.93673	-73.20483	52.03490	9.14870	-17.17557	9.35468	79.28617	1.00000	41.16704	6.54903	9.99688	9.07342	8.72840	48.55532	6.47044	5.38126	1.95872
8.24893	1120.50283	-1.48119	51.54008	10.27051	14.05162	7.90729	62.95210	0.00000	53.0233	9.22750	9.26200	8.84545	6.17371	81.63323	7.91187	6.61859	1.03200
7.41871	1114.57847	-52.2	57.35742	8.40389	-2.10974	7.27776	41.08315	1.00000	-28.44917	4.94168	10.90005	6.63672	8.06397	22.19764	9.19061	6.79948	4.39981
6.27138	1176.89645	-4.10734	41.55453	7.03762	5.89147	7.48228	67.39756	1.00000	38.68712	5.60348	6.43561	6.98388	6.26093	41.45883	5.82994	9.57688	0.19346
8.03313	1157.84440	15.00835	60.86097	6.33389	21.55071	6.63403	79.95644	1.00000	51.14942	6.82269	2.68846	8.04161	3.21240	35.48998	6.02332	10.36719	0.12533
7.80504	1158.59532	140.73667	60.18156	5.75415	27.89345	6.63926	44.07893	1.00000	41.77583	7.82879	5.14495	7.54578	4.82445	47.02398	5.41553	9.38574	0.14658
6.75794	1088.78250	36.73307	44.78617	7.22289	13.61549	8.62779	40.46573	1.00000	55.38752	5.84961	8.53642	7.29734	8.20316	43.66314	7.56289	6.94568	0.56000
6.78733	1177.64254	4.52514	36.25293	7.44760	7.88679	6.46296	66.81141	1.00000	12.74482	5.20713	6.48618	6.64520	6.23954	75.53499	6.22536	10.27009	0.16462
6.92552	1176.19806	-102.36764	50.69553	5.91631	18.66699	8.34353	59.80049	1.00000	31.84568	7.47933	3.38284	7.38318	5.02082	10.64811	3.00938	9.89147	0.18089
8.83540	1198.37445	-105.36369	52.62663	12.35408	3.48134	6.47469	33.56656	1.00000	22.49396	8.48418	9.57549	6.59417	7.48941	25.90913	6.47652	4.74825	1.26967
7.14300	1084.56532	-88.81395	50.60655	9.10645	-12.01220	6.10622	35.38432	0.00000	35.61452	5.79683	7.52608	6.40023	7.64996	31.65499	9.79734	7.02878	0.26276
8.51682	1149.52693	-48.29694	54.15161	3.72884	13.60092	7.53008	45.49728	1.00000	-20.87306	7.84026	4.69498	6.47746	5.75026	43.62807	6.32925	7.03477	0.11897
8.95338	1061.05709	117.4831	69.83948	5.89176	14.70830	7.42548	47.94428	1.00000	27.34089	7.15227	7.99444	6.49969	6.78364	53.13658	5.82774	9.02392	0.39321
8.04115	1058.71714	-98.15529	65.44933	11.08939	20.84223	7.58801	21.16292	0.00000	26.18924	7.64085	9.18504	8.44206	6.59141	66.50606	8.75950	7.60529	0.86979
7.48827	1194.82314	117.27583	46.80854	7.08429	7.21796	7.49106	34.06604	1.00000	35.64889	6.86840	8.57166	6.59245	8.26067	14.67561	6.42552	5.94926	0.52553
6.39526	1137.19229	4.52514	40.29149	7.01334	16.72330	9.19059	59.11480	1.00000	12.74482	5.08387	5.32911	7.54877	6.40715	58.67735	5.24729	8.91181	0.17676
7.73446	1066.25716	-1.48119	52.44080	7.26825	7.23014	8.49923	44.71490	0.00000	53.0233	7.57958	6.71318	7.41582	4.82658	50.50856	8.53414	5.71905	0.17832
5.52034	1166.40878	117.4831	50.75291	8.79519	-0.03526	5.53981	20.75402	1.00000	27.34089	5.94073	9.38475	7.60057	8.42988	54.13810	10.75425	6.29698	1.02301
8.21068	1142.96497	-2.09814	56.39919	7.98580	8.17753	7.58171	35.48353	1.00000	57.14369	4.16685	6.77295	6.83164	11.08686	53.26449	10.03960	5.94276	0.19799
8.38110	1128.47133	-87.93341	60.81084	7.18744	30.51162	8.32856	66.49726	1.00000	42.55308	2.95374	6.54296	8.38298	11.70266	54.01223	10.82554	5.54036	0.21957
6.17688	1098.98076	-88.3162	53.04994	5.24332	13.86335	7.46962	27.79404	1.00000	42.24113	5.80816	5.32264	7.61350	6.50538	48.87542	6.67980	7.97210	0.10135
8.47410	1112.92451	113.82465	28.78194	7.30804	41.56629	6.86409	53.75604	0.00000	23.29549	6.85923	11.16214	6.10907	4.09341	44.35710	8.39077	7.52748	5.70106
7.45447	1189.39374	-87.65644	44.14676	6.67929	18.68273	6.84101	30.03693	0.00000	41.80753	6.60603	5.85237	7.92378	4.27804	71.42521	10.12192	6.21054	0.14917
5.61686	1115.73880	60.8019	63.29416	8.85255	33.49740	7.07223	60.96732	0.00000	56.9083	4.23436	4.42098	7.61659	7.52274	54.64532	7.55844	3.23919	0.16322
6.41535	1173.37520	42.54536	31.13342	7.73638	29.35008	6.36207	51.45321	1.00000	-0.35817	7.08926	9.17710	6.38887	7.09859	45.15736	8.79362	5.80738	0.89277
8.38977	1198.17162	-93.12577	71.15502	4.82854	15.10822	8.40299	36.94390	1.00000	44.73941	7.94755	4.24250	7.88781	4.86789	19.22694	5.84375	10.06250	0.17865
7.40499	1134.42843	144.09638	42.10950	4.96900	17.21407	9.19172	17.12797	0.00000	43.82634	6.61128	4.02480	7.02973	2.59397	45.38135	9.23130	5.71573	0.12847
7.44161	1142.94695	-73.86586	59.60953	4.17046	25.58486	7.73308	70.61733	1.00000	45.43341	9.42721	5.03230	7.27852	4.98319	69.04929	4.90285	9.55614	0.18385
9.14253	1128.35299	128.62667	51.05937	7.61728	2.87488	6.77141	34.10506	1.00000	34.8825	5.12009	6.74719	7.87659		46.24028	6.17759	9.64433	0.17847
6.74843	1067.78559	-1.99421	63.36760	8.99158	13.27496	9.40971	64.98445	1.00000	51.35084	7.65376	8.54623	8.01067	8.50656	53.14303	6.70895	5.43670	0.45987
8.00968	1198.08933	105.89333	61.16239	9.69392	17.50699	5.68753	19.76945	1.00000	34.56861	8.23563	9.42406	5.10042	7.73390	39.68393	6.90064	7.15725	1.04233
	1199.73002	-43.80139	50.25792	7.85153	24.43113	6.48075	27.64014	0.00000	-20.25333	6.92736	5.74269	6.93915	5.05314	30.30059	8.01702	4.33383	0.14356
5.30044	1191.39625	85.83636	37.30905	5.98310	18.42557	7.35182	31.23983	1.00000	25.66795	7.77223	5.70608	9.09924	4.99990	66.59144	5.85662	9.89634	0.07442
6.58814	1071.29429	122.22833	51.63349	8.01637	10.54519	8.55407	36.53239	0.00000	40.66482	6.31478	6.16718	8.87135	5.20761	30.48349	9.31130	6.39358	0.16488
8.26071	1188.80540	-123.02621	46.16185	6.00307	13.45851	6.28165	24.89987	0.00000	44.99012	7.23882	7.77208	7.32978	2.68533	40.34451	10.85463	6.85331	0.31948
	1081.97929	-93.75018	42.78264	7.99008	20.37790	8.67900	38.39944	1.00000	32.52515	4.11514	8.66464	6.99274	10.20571	48.40583	9.45533	6.01104	0.64988
6.32858	1151.39038	-79.62603	44.46593	10.23297	12.48994	7.45087	54.36373	0.00000	8.88988	8.80641	6.66413	6.24682	7.18538	68.58804	9.08284	5.48903	0.27837
7.30224	1129.13691	47.1192	33.51032	9.16259	25.48955	7.20208	29.52580	0.00000	42.819	8.97938	8.17839	7.65153	6.76473	43.71140	10.21346	7.79076	0.42351
6.22782	1062.77452	-87.93341	68.82297	6.16464	15.66374	8.56198	70.59916	1.00000	42.55308	5.49402	3.50021	6.75675	4.97379	59.36457	6.11470	9.14795	0.10177
7.07549	1085.67946	15.87735	56.88069	8.87294	10.37074	7.68869	52.38342	1.00000	4.94273	3.87189	6.78475	7.19052	12.63899	52.13729	10.28860	5.18950	0.16401
7.06899	1148.44349	-7.95	34.56589	8.42161	18.12207	7.56443	49.41514	1.00000	53.43333	5.99804	8.23736	8.56662	8.89724	61.76830	11.06898	6.39028	0.42909
7.52465	1077.93513	13.44275	56.18020	8.65565	3.57107	6.44919	76.43509	1.00000	38.07789	7.23019	6.42335	4.93414	10.33575	40.72110	7.70199	6.55384	0.09142
7.27865	1139.19085	60.8019	38.05271	5.84389	20.52366	8.48685	46.90449	1.00000	56.9083	5.25918	6.79626	8.56857	6.87949	97.83598	7.03628	7.36410	0.18924
6.82184	1148.03561	88.1453	43.57800	2.67964	-13.43690	7.42425	47.84637	0.00000	22.4711	10.64971	8.78264	8.13795	2.31973	37.02761	9.36537	7.39087	0.59605
7.56635	1163.83718	47.1192	30.57152	5.90141	11.43203	6.45309	17.66046	0.00000	42.819	9.40815	8.62505	6.03994	5.97039	52.03038	10.72465	7.00160	0.53340
6.23519	1118.23139	79.5286	60.26258	6.46745	17.28039	8.49570	33.00877	1.00000	29.22254		7.48387	7.95786	7.85956	39.61141	7.19573	6.36425	0.26804
7.00719	1172.36750	33.2525	60.03577	4.39994	30.04829	5.93566	64.05398	1.00000	57.97472	8.85877	3.81747	7.26580	5.11750	57.31414	3.92500	8.21324	0.07287
7.05632	1131.68422	5.51978	38.83148	6.73544	25.20045	7.15589	48.21849	0.00000	51.44889	7.30113	8.28524	9.07792	4.14637	48.35823	9.60211	7.61752	0.50246
4.29259	1109.31119	142.45778	61.50438	10.91262	10.71176	6.21982	43.39299	1.00000	44.35056	7.50404	10.27558	7.16116	7.78582	65.19520	9.77516	6.66516	2.41117
9.62924	1111.35240	120.89694	41.28858	7.75268	23.38816	6.70871	16.59612	1.00000	14.95472	4.34700	9.99337	6.94679	8.35460	84.24966	9.42608	6.12142	1.79745
8.09950	1073.93544	72.34424	57.62187	10.37011	13.63362	7.87675	51.15904	1.00000	40.78206	6.07386	11.18383	5.95472	8.75546	34.53450	6.78618	6.99688	5.84412
6.84122	1159.95333	-52.2	27.89306	5.47313	-9.14618	8.46671	48.75820	1.00000	-28.44917	7.21957	5.10324	7.24347	5.99164	46.48515	4.80243	8.89767	0.10218
6.40143	1179.69222	69.67639	65.14246	9.59173	34.13664	8.17039	33.13127	0.00000	41.29444	9.03742	8.45793	6.39828	5.23316	51.01921	7.15354	5.40816	0.54913
6.79990	1062.64020	76.12647	37.03497	9.31603	11.21772	7.08617	40.44078	0.00000	32.55531	10.89708	8.72860	7.40947	4.16762	33.54515	7.51969	8.12565	0.68808
7.29977	1075.57940	-9.24671	53.70440	7.65783	4.52231	6.64487	28.98116	0.00000	38.72706	8.88033	9.68352	7.67714	6.06498	39.18006	8.24322	4.92573	1.37063
7.15690	1080.02711	15.28318	58.15693	6.57939	4.78490	5.50114	48.99011	1.00000	-4.26613	5.70770	4.61695	8.83028	5.32031	73.73972	5.41789	9.30148	0.10610
7.98897	1092.29547	2.18967	49.66721	6.26723	19.73671	8.68954	43.78564	1.00000	48.8765	6.83188	6.30290	8.74088	5.55971	25.32545	6.93788	9.09246	0.16501
8.68100	1125.81301	-119.01677	55.38862	8.96642	15.44021	7.12178	42.03483	0.00000	36.06523	6.73639	4.21104	6.49681	6.12280	39.66761	8.67379	6.37887	0.09519
7.39887	1132.25929	-73.26022	56.83681	6.57378	-0.57510	8.38182	31.20257	1.00000	6.46838	5.68852	7.95768	7.10435	7.44310	31.27284	6.22256	8.41982	0.31116
7.18062	1070.09941	30.28491	61.74666	8.85743	14.22147	7.66935	57.46164	0.00000	60.02427	6.28519	6.65508	8.29508	5.12051	61.75608	9.43187	7.67011	0.19118
5.95241	1054.94446	21.32778	73.69025	4.90215	-9.84398	5.13523	48.52890	1.00000	42	4.51760	7.70815	7.69350	9.62888	53.63449	7.72701	7.41200	0.28370
9.55017	1190.74736	75.37991	31.45821	10.10159	15.32684	8.00060	19.31635	1.00000	25.75728	9.15446	8.81723	7.21153	8.26783	74.45110	4.56190	4.78506	0.62512
8.31682	1122.54746	-83.55521	48.28601	7.12494	14.80533	6.69647	32.84279	1.00000	41.66394	6.36734	5.15308	7.80939	4.74035	16.27938	5.61671	10.64344	0.13774
7.88162	1195.03391	-93.08883	74.60108	9.35646	9.53568	9.65411	56.42188	0.00000	45.16024	4.71957	6.28563	7.40551	6.70124	55.79282	9.47990	5.52124	0.17415
7.73005	1133.74445	-91.73625	43.20676	8.81927	12.99989	8.41103	44.98568	0.00000	35.25064	5.49460	5.77152	6.83177	4.88317	52.77718	8.84549	7.59187	0.15047
8.16799	1090.21637	103.65309	41.84528	10.60515	20.58676	9.58003	43.17442	0.00000	16.0567	10.03190	5.60744	7.25298	7.11574	58.49890	9.26375	6.28844	0.16453
7.94983	1069.11921	101.44167	50.34992	7.45806	17.86920	6.59373	35.12316	0.00000	0.51667	7.42006	4.34907	6.53446	2.94259	53.94189	8.13343	4.94066	0.14668
7.81816	1132.15927	4.52514	55.42491	9.60657	5.99745	7.72873	36.54324	0.00000	12.74482	4.51260	7.98101	7.73134	8.15122	41.28820	10.12289	8.44956	0.36310
7.37317	1179.40640	30.4347	51.13492	8.34199	6.94499	8.21486	24.40548	0.00000	-1.9487	9.00662	10.43262	7.71619	6.08142	49.31661	8.61846	6.57785	2.79387
7.94376	1099.47707	-75.60804	33.03529	4.63269	4.76925	7.56083	80.79747	1.00000	39.96097	7.04225	5.99101	8.63909	6.43683	64.80839	6.49224	6.96642	0.15050
8.25051	1109.69774	117.7	36.99640	7.97055	31.20640	8.14238	29.75473	0.00000	35.85	8.36969	11.16182	7.36176	5.53850	69.50367	8.38814	6.76543	5.67219
7.88472	1063.21254	-59.13316	37.33133	6.17804	9.33356	7.38823	23.68874	1.00000	-37.32167	3.56916	7.76244	7.94169	7.67790	66.60267	9.38216	6.61703	0.28983
7.67658	1086.85011	-73.86586	55.69932	9.08589	3.99345	7.17609	25.69806	0.00000	45.43341	6.69816	4.91562	8.31831	4.37783	39.19071	9.20668	7.63431	0.08724
6.66950	1074.70484	-25.66689	52.74294	7.99143	15.05842	7.79615	63.11282	0.00000	37.74615	6.72506	5.40207	6.51577	5.33276	48.43173	9.10556	7.91900	0.12588
6.40981	1156.91158	29.26639	36.54069	11.36634	9.64666	6.60412	22.48101	1.00000	37.58105	5.17923	9.81117	6.62231	10.14879	49.77705	12.08234	5.02145	1.63139
7.20520	1132.01957	-122.40433	56.38857	6.75476	9.63785	7.57586	50.50759	1.00000	37.71715	5.74926	8.45414	7.29537	8.43978	55.31936	8.75622	7.73655	0.46446
8.19493	1125.42701	-80.22588	63.31172	4.77619	5.30692	7.83872	47.23296	0.00000	26.2173	9.07627	9.44507	6.12184	4.48057	75.73919	9.16975	5.80283	1.09635
6.37907	1179.38149	102.3278	57.10923	6.18590	7.60470	7.63018	22.33393	1.00000	2.2139	5.97525	7.75935	8.68763	9.43308	44.13005	7.94687	6.78725	0.22154
6.97976	1082.40566	-2.98884	43.84675	8.60562	6.03965	8.59959	42.13022	0.00000	43.32686	6.63559		8.84928	4.47565	34.85366	8.78395	5.68657	0.18152
8.20466	1074.08939	-93.71133	20.46003	8.41192	11.74511	7.65158	59.16722	1.00000	41.57721	6.82887	8.92023	7.76649	8.13155	62.74529	7.83390	5.59323	0.69216
8.97595	1098.78376	8.86704	45.43055	9.11611	6.19500	9.01567	59.16272	1.00000	50.23805	6.51828	8.61512	8.71049	8.52932	71.07613	8.82654	5.43282	0.57561
8.10389	1054.50085	-100.88023	33.22475	8.15499		9.24304	57.61729	1.00000	20.21322	7.62363	10.06752	6.50790	6.24791	64.02177	8.41056	7.84591	1.97965
6.80491	1115.80773	-73.97069	35.09702	9.53606	4.17696	8.91694	50.51166	0.00000	40.64621	8.11658	7.82433	9.65456	4.96213	62.45588	7.70774	6.10652	0.33404
9.19850	1116.80411	19.27498	73.95193	7.25418	20.77298	7.60331	44.31794	0.00000	50.20528	11.17747	8.44664	6.75632	5.66425	45.87364	8.06371	5.01405	0.53429
6.43083	1071.52415	-73.26022	71.45935	10.46021	13.34361	7.06700	57.37143	0.00000	6.46838	4.07060	6.46871	6.98397	6.79712	38.88751	8.24571	4.53910	0.20671
7.14572	1069.32139	-84.13722	35.04002	10.95156	29.97479	6.78202	40.19704	1.00000	9.92787	6.13479	9.26999	6.07138	9.58590	55.91611	8.46111	4.65829	1.00487
5.99981	1181.51429	18.34717	61.82689	7.09010	28.85093	8.00604	50.30354	0.00000	54.60528	11.33983	7.30138	9.50568	4.25651	39.47936	7.79868	5.56659	0.21653
6.68871	1109.75743	144.09638	45.88285	9.56960	20.28270	8.44123	33.18516	0.00000	43.82634	5.77033	7.02534	6.55672	7.31014	74.37897	9.29265	8.26407	0.20585
6.65716	1142.36195	-3.05814	54.17669	9.31396	47.64145	7.90151	25.00571	1.00000	53.00974	4.71225	8.59156	7.80015	10.59350	51.19203	7.92420	4.77929	0.55350
7.21350	1109.69629	-6.00137	34.90948	10.23426	27.35983	6.78754	19.79268	0.00000	33.42585	8.17811	9.01586	6.25360	8.09353	58.07715	9.38449	5.90883	0.78020
6.27300	1127.00087	-111.89903	49.64420	7.35535	26.99258	6.72807	38.78726	0.00000	33.50921	9.81133	11.11013	9.31080	6.88995	53.89286	9.66989	6.95602	5.39299
8.66956	1175.50746	-1.47217	56.76808	8.97987	23.34055	7.73298	45.69868	0.00000	53.46506	7.24910	7.80124	8.32149	4.96755	38.22195	7.62332	5.01709	0.30324
8.69379	1096.84595	39.25	51.94606	8.62709	7.08320	7.94503	39.80097	0.00000	-6.8	10.21327	8.21570	7.26634	5.54613	65.80438	9.27402	8.00978	0.40620
6.52656	1194.01617	33.2525	47.61666	5.55965	13.46970	8.13244	50.90079	0.00000	57.97472	10.34336	9.21601	8.21640	6.01061	41.29937	9.48590	5.09705	0.86562
9.06245	1182.65279	121.3152	70.45179	8.36735	5.39731	7.40007	50.45433	1.00000	14.14989	5.53637	9.14142	7.88594	8.41502	61.40277	8.76721	5.85968	0.86852
8.15173	1059.29977	13.58357	63.47126	4.27028	10.11308	6.63390	54.62641	0.00000	-1.63333	8.89650	12.17138	8.09998	5.68380	42.14867	8.70134		15.46868
7.33627	1139.90260	-73.47429	42.44486	6.94753	11.04614	6.84891	43.12938	0.00000	40.68066	7.02074	6.19937	6.29238	3.87213	34.11231	9.94781	6.37508	0.13577
7.28876	1193.53159	24.75	43.16602	11.34952	16.36971	5.69068	37.46601	0.00000	55.25	9.33107	8.40780	5.99375	6.51973	45.16664	8.61857	7.88656	0.55611
6.64573	1132.33943	123.99333	48.31377	4.82738	4.32681	6.83084	43.85932	0.00000	12.97389	12.04388	7.74792	8.36837	2.15182	28.92127	7.62213	6.62642	0.26576
6.93075	1104.23038	1.10687	61.02509	6.19258	13.38710	7.35826	55.41780	0.00000	41.15612	9.87419	5.68100	8.48084	3.78910	41.38452	8.77143	5.69616	0.17820
5.70160	1144.10199	-74.15987	63.13119	9.35538	22.00322	6.63305	56.18985	1.00000	40.82232	7.58695	8.25269	8.70984	8.57169	59.08361	8.63727	5.85128	0.37820
6.57627	1172.29185	34.86563	63.81073	9.65878	5.75983	7.52927	25.24391	0.00000	31.92923	9.28377	8.57695	7.20733	6.36629	65.16108	9.30245	7.53285	0.58685
8.23380	1174.83296	103.81667	69.14867	8.93481	18.84573	6.76147	68.13706	0.00000	1.6	8.05046	9.31469	9.84478	6.25105	55.42333	9.45538	7.39431	0.99052
8.46976	1164.42117	5.4384	61.29855	4.11379	0.64156	7.47667	37.27662	0.00000	43.2907	7.93068	5.05473	7.21335	5.42281	37.89693	7.42564	8.69030	0.17670
7.74514	1085.66031	-45.94722	42.45692	7.16981	11.02838	7.17136	35.24219	1.00000	-21.42917	3.92206	8.45888	7.55225	8.91561	60.81942	10.10047	5.28634	0.44149
7.37749	1106.02710	-82.42491	42.18208	9.45508	11.44381	9.63777	41.93704	0.00000	42.97086	7.20529	7.28106	6.11519	6.86848	55.54557	10.01496	6.53401	0.23104
8.07173	1128.02013	123.89071	36.60956	7.53087	13.07971	9.59984	25.89566	0.00000	10.31672	7.92347	9.51831	6.89640	5.56727	21.84056	8.42395	5.29803	1.28220
9.39666	1125.02108	26.97253	32.42844	9.10721	18.57066	8.45289	35.94383	1.00000	49.65186	6.03626	10.19414	8.07989	7.87464	58.68986	9.34511	5.94421	2.20943
7.70324	1066.16036	1.26738	55.56006	6.95528	26.86973	8.30223	41.52965	0.00000	51.84819	6.05358	6.51952	7.01306	4.37982	46.38671	9.76579	5.61555	0.13956
7.09034	1194.03011	69.67639	48.04421	6.82198	12.75304	7.73110	32.85940	1.00000	41.29444	4.48631	7.35950	6.57597	7.21660	46.71136	6.63043	8.26619	0.16941
5.45546	1123.21350	-87.45476	58.23412	8.02556	10.02482	5.35808	46.85498	1.00000	41.47892	6.72898		8.22689	8.08127	66.44071	8.65798	7.91040	0.63562
7.79093	1154.98649	86.59611	49.31858	5.10929	16.98317	6.52073	50.51146	1.00000	25.87498	8.34947	2.56563	8.28594	4.07462	53.05007	4.53186	9.99942	0.04704
5.17533	1078.12799	5.16108	35.98710	5.93398	16.31552	9.13360	58.97715	1.00000	48.77275	7.08537	7.37832	7.88213	6.77321	71.69025	4.97777	9.15801	0.19160
8.50645	1116.36548	6.10237	50.87791	6.83957	25.77435	8.28358	40.69069	1.00000	46.18396	4.67748	3.49981	7.44282	5.89061	52.69010	4.17746	8.61212	0.12539
6.91755	1075.09943	107.60627	52.64471	7.30191	5.36323	8.05939	61.69384	1.00000	51.82721	6.55352	5.80304	7.72882	5.27817	42.31456	5.29318	10.69769	0.09752
7.14001	1155.03184	-86.77917	49.40631	5.83173	20.06841	7.05294	67.09382	1.00000	36.02506	3.43077	8.29308	7.76392	9.40928	44.35224	10.19636	7.50638	0.47623
6.81534	1063.22498	85.37752	70.82568	6.03990	-4.43078	7.87519	64.12985	1.00000	22.10194	8.05896	5.40742	6.87417	4.73248	44.59935	5.36296	10.08568	0.10468
6.90645	1145.54948	31.33078	53.50951	8.10709	17.56413	7.48108	27.36727	0.00000	47.56494	5.87635	9.14904	8.31828	5.93147	59.25078	9.58093	6.78224	0.88743
8.34447	1192.02402	151.08057	69.45897	10.91740	11.22705	7.93339	22.04018	0.00000	-33.79176	6.01167	4.88879	5.51698	6.68084	33.39320	7.86167	7.70931	
6.95047	1166.72526	-7.35	43.06432	7.29910	25.94496	8.31005	44.31925	0.00000	53.53333	6.48897	5.23665	6.36751	5.79361	40.50334	8.25227	5.92812	
