CH4	PRES	warning	PM2.5	SO2	latitude	C2H3NO5	CO	NH3	TEMP	longitude	NOx	PAHs	H2CO	Pb	O3	PM10	CFCs
8.16688	1170.40941	1.00000	6.77588	8.47379	51.26	0.05188	8.49750	7.60866	7.92694	-2.1875	7.43829	10.10481	30.24465	53.34604	8.57985	6.44431	33.79787
4.70346	1154.86075	1.00000	11.67275	6.62064	53.53333	0.84496	8.62479	7.56870	5.31468	-7.35	6.77522	9.92735	35.52783	44.92288	6.54818	10.00792	40.78659
6.69890	1071.15229	1.00000	9.65247	7.41280	10.7375	0.27421	8.72704	8.62317	44.61257	122.9666	9.97048	8.38801	53.19352	74.70697	6.51247	8.64136	42.92884
7.88115	1084.94480	0.00000	5.75990	12.25189	-4.42472	0.27726	7.61431	7.32749	22.46058	-41.45861	8.90463	9.14195	32.30961	62.57908	7.70385	8.79127	56.41471
5.23560	1053.21569	0.00000	6.81881	7.67652	37.13548	0.03065	7.59691	7.97355	5.31647	-3.67029	7.80209	3.88051	65.81110	55.24936	11.36658	3.54290	57.16858
7.70918	1117.23593	0.00000	9.58533	9.25373	44.22639	0.05291	6.31769	7.40154	16.31977	22.53083	7.26074	7.03824	81.28732	90.22918	9.75940	5.38186	44.37388
13.06651	1153.42977	0.00000	9.49748	9.98366	15.5439	0.59216	7.87820	7.03888	28.53230	73.7553	7.92151	6.13527	75.24896	42.98161	7.42413	9.65881	66.99311
7.48761	1089.57882	1.00000	9.61347	7.62259	27.9247	0.09458	9.28396	8.76260	21.02719	78.40102	8.36346	9.55189	48.21684	67.82556	8.76613	6.99532	54.38106
5.86635	1185.36705	1.00000	8.54181	10.56394	55.63711	0.94857	8.13394	7.33782	22.72397	37.38115	7.77564	11.75727	64.79193	39.42011	6.00490	10.08866	50.79394
6.73907	1153.28442	1.00000	9.04201	7.21394	40.92298	0.11518	7.85529	6.88253	20.50972	14.30935	7.11539	6.29458	57.26016	50.65049	6.31920	7.17979	43.63960
10.59767	1130.43951	0.00000	10.52123	6.58514	31.82539	0.31333	7.56948	7.79829	14.86593	72.54064	8.32691	3.03745	67.06024	57.23422	4.90956	8.95717	31.47075
9.18408	1179.81307	0.00000	10.15439	9.74763	34.75856	0.07543	6.94440	8.46456	-0.69341	136.13108	6.35927	7.36736	42.96859	45.59565	9.67379	6.86595	46.90696
12.63673	1178.23396	0.00000	11.99889	10.00065	-1.63333	0.25500	6.22458	8.71745	13.61280	13.58357	7.01207	8.75207	48.04173	46.91617	7.44013	8.62193	25.05528
1.59946	1106.40048	1.00000	5.77282	11.92020	23.73333	0.51291	7.04890	8.14638	7.49154	114.68333	6.72527	12.10523	51.15989	50.31902	3.10889	9.42223	23.47537
5.71605	1134.55694	0.00000	8.18456	10.99187	49.68369	0.27152	8.36439	6.18475	12.39925	8.61839	8.27908	9.14993	45.90973	63.55019	8.15112	8.71410	68.20236
8.56399	1154.75528	0.00000	7.69454	7.73036	51.26	0.48880	6.23909	6.08952	10.35433	-2.1875	5.77589	5.18496	46.14066	44.97757	5.11233	9.40795	22.30907
7.16147	1108.73833	0.00000	9.81155	8.98550	55.67938	0.25016	9.29950	8.77637	15.09758	12.53463	6.80331	5.75185	61.95152	64.00068	6.43743	8.55727	45.14776
4.06706	1087.20746	1.00000	8.43783	11.57009	-6.25	0.96196	8.11757	8.40643	20.28749	38.66667	8.76998	10.71091	42.38627	43.86919	5.74910	10.14004	69.56461
6.01693	1103.95821	1.00000	8.85615	9.67525	51.4781	0.99700	8.18694	7.15209	6.87029	57.3552	7.77554	8.94216	58.82344	44.33224	7.31001	10.19209	60.73549
8.35542	1109.26979	0.00000	8.64578	8.79266	49.97704	0.05122	7.48083	7.16191	14.42446	9.15214	7.24754	6.89283	77.33619	59.36082	8.86257	5.52870	51.65129
4.12762	1111.42128	1.00000	5.98262	12.34526	43.61092	0.94196	7.86218	7.25075	29.61442	3.87723	6.30693	11.75881	55.72738	57.45101	4.88187	10.10795	44.87090
8.92963	1099.01387	0.00000	5.60520	9.80786	-4.26613	2.27525	8.16004	7.52336	20.07225	15.28318	8.05042	8.24788	46.04562	22.82117	5.61952	11.02145	39.79192
8.52089	1092.22081	1.00000	9.39760	8.70308	41.6764	0.08239	6.66322	8.73880	8.88179	-91.58045	9.08831	11.21060	44.70937	58.04259	10.13520	6.85409	36.83311
8.63575	1083.34903	1.00000	10.06426	10.01821	30.81383	0.45363	9.59300	7.30306	14.18174	75.16878	6.81906	12.09071	44.40272	45.88932	8.79049	9.27932	56.96434
6.50548	1073.42629	0.00000	10.11946	8.17726	49.41029	0.12752	8.34778	8.40256	18.84876	38.15035	6.66541	6.90085	40.19957	55.93334	7.66093	7.35412	56.41314
4.50855	1126.75063	1.00000	7.13653	9.49729	50.82882	0.11848	7.70443	8.50859	19.67113	-0.32247	10.33268	10.84010	49.43128	72.56600	3.20750	7.36702	47.56773
8.20851	1180.55304	0.00000	10.88733	9.47935	56.9083	0.08307	6.08588	6.81547	25.82199	60.8019	4.73383	3.79717	48.93298	67.01813	6.35332	6.55051	48.30474
6.46007	1110.32102	1.00000	7.35827	8.15447	35.30889	0.12562	8.33066	6.78994	19.45985	139.55028	9.08175	8.18448	56.96949	67.89016	6.36295	7.87399	46.19404
9.66633	1112.93004	0.00000	12.18055	6.45077	25.95533	0.78921	7.33989	8.43873	13.70375	68.88871	7.25271	7.22147	46.78870	68.43425	9.25335	9.85895	48.67144
6.58299	1128.37288	1.00000	8.61320	11.34936	-3.14306	0.11081	8.91114	7.01662	12.91168	-58.44417	8.78882	6.69033	73.49483	72.04187	7.48898	7.38502	44.42013
5.43500	1125.78073	1.00000	12.03370	6.77586	60.2052	0.09654	8.04091	7.87309	2.49987	24.6522	6.94063	6.83516	33.28014	68.52780	5.97011	7.00945	44.81699
6.62845	1148.22087	1.00000	8.74593	8.21045	20.22816	0.43138	7.70256	8.06822	10.63482	-103.5687	7.42879	7.44738	53.59697	39.83345	7.08775	9.18471	43.68602
5.29441	1062.60993	1.00000	9.69245	5.55367	38.45598	0.04377	9.08453	6.92922	14.74456	48.87498	7.37369	11.22544	39.03957	73.94912	11.72266	5.51765	47.82675
10.16808	1130.58332	0.00000	10.19269	7.09015	50.71229	0.08285	8.07495	7.60677	19.25445	4.52529	7.83858	5.32090	42.92088	68.19555	7.33732	6.71796	26.18332
7.00002	1056.15056	1.00000	9.17086	7.15984	31.82539	0.12386	6.08475	8.50398	-8.83129	72.54064	9.04588	8.78350	56.53783	63.00179	7.76785	7.56605	18.60506
6.00560	1129.68770	1.00000	9.33584	8.63829	4.92675	0.43747	7.75865	7.72448	-14.66393	6.26764	9.35684	10.66031	44.34796	58.01346	5.98814	9.23230	50.59630
5.99160	1129.77927	1.00000	10.82888	9.29885	52.41667	0.88654	9.63283	7.58871	-0.05881	0.75	7.06736	8.50983	67.06393	42.63080	6.97665	10.04050	34.40175
6.42217	1082.74370	1.00000	8.39388	9.42241	9.6531	0.19177	7.79042	8.09233	4.69564	124.3697	7.55575	10.10254	60.27319	35.52047	6.01038	8.38488	31.47905
11.65796	1078.88321	0.00000	11.74028	14.01042	35.6803	0.97629	7.75467	8.10669	10.24643	51.0193	6.87995	7.66736	45.42896	53.33265	10.05945	10.13728	48.48817
7.61303	1063.14543	1.00000	10.78844	9.44702	47.30997	2.15197	6.79586	8.36934	32.09969	8.52462	7.54455	9.83303	65.41188	44.13850	8.05136	10.95799	43.64486
5.85601	1086.21639	1.00000	10.42518	6.60242	44.27804	0.13952	8.56449	7.88423	10.07067	-88.27205	8.31046	9.12668	75.14191	46.00526	7.65291	7.93923	50.68550
8.49095	1138.51702	0.00000	9.51382	11.01219	5.4709	0.09316	6.55637	9.27489	-2.67510	100.24529	9.52290	8.91046	61.40287	40.16340	11.29739	6.83578	34.65752
6.29989	1064.91041	1.00000	9.65348	8.65433	39.32288	0.24292	6.84511	9.30446	-3.83465	-76.72803	7.96649	7.46877	47.73327	41.37711	6.73010	8.72669	70.19394
9.64416	1125.11925	0.00000	11.45049	5.10331	33.98154	0.41733	7.02596	8.64977	9.55220	-81.23621	6.24398	3.48155	47.90404	53.46561	4.99643	9.17569	23.55798
9.17351	1110.22465	0.00000	9.36446	7.32501	7.57944	0.47593	8.74912	7.99598	18.68153	-8.53778	7.58819	5.41378	50.57967	62.43956	5.39657	9.33059	53.33248
11.81167	1180.42287	0.00000	8.32734	9.14751	43.4125	0.14292	9.62278	6.07519	20.33020	23.225	7.34528	6.15639	44.32162	56.34466	7.10320	7.90544	57.29367
5.78881	1178.70672	0.00000	8.00646	7.84394	50.71229	0.08953	9.84997	6.72356	16.65584	4.52529	8.28850	7.06205	66.63667	42.56365	9.97382	3.74529	46.38903
4.47336	1137.93091	1.00000	5.60950	11.47923	7.83389	0.73669	9.25523	8.45962	13.64811	-72.47417	8.55411	11.99912	32.69999	58.76736	4.47481	9.83074	37.35885
6.59173	1101.89194	1.00000	9.14548	9.81119	26.68451	1.28392	7.45569	6.64881	16.13067	-80.66756	7.96627	9.35292	47.82816	54.22560	7.34431	10.42800	70.70046
6.62099	1124.79505	1.00000	8.16473	7.06964	9.3337	0.12099	8.13170	8.04164	15.33875	122.8637	6.60535	9.64666	57.86711	34.71924	8.58802	6.95614	
6.43400	1183.05085	1.00000	8.67293	8.78886	55.82885	0.26437	8.99579	8.10867	11.15358	-4.21376	7.56905	8.16251	42.48714	64.85810	6.43932	8.63503	49.08306
9.49028	1077.70476	0.00000	10.06272	8.66718	50.76306	0.18678	6.54613	6.77395	23.53739	-1.29772	6.00929	5.46533	46.04267	54.43688	6.84213	8.10351	74.37582
5.52891	1148.27167	1.00000	8.57160	5.82111	35.815	0.06966	9.03251	7.81199	1.76684	139.6853	8.14891	9.04187	59.11895	39.05984	8.45862	6.47137	62.48682
6.69354	1170.16482	1.00000	10.01780	6.43979	13.70727	0.08861	8.08069	8.39435	15.86546	9.15013	7.66715	8.31850	51.37093	57.80549	8.73235	6.86819	51.49847
7.58207	1153.08534	0.00000	9.76940	9.77955	40.82232	0.04680	8.43106	9.05855	31.54744	-74.15987	6.11024	7.59773	53.23038	53.79656	9.31956	5.24920	44.40802
5.78987	1076.80403	1.00000	8.47455	8.95171	6.25947	0.17144	6.49883	6.65708	13.48021	102.05461	9.14391	9.67317	47.02130	59.19961	5.18202	7.86251	35.01403
6.89366	1097.16551	1.00000	10.19938	6.84127	34.15429	0.10085	8.26282	6.26260	19.15450	3.50309	8.18678	8.89354	39.90480	30.21160	8.70023	7.15933	39.44949
10.35820	1095.80220	0.00000	9.76593	9.29108	32.87533	0.09157	8.48022	7.73040	9.59025	71.57118	8.32951	7.66028	47.56949	33.69118	7.36075	6.67157	41.95296
9.12586	1198.39953	0.00000	9.16792	9.04721	36.91023	0.12553	8.75252	10.05583	31.21780	-121.75689	9.04849	5.17217	59.93959	40.92029	6.43966	7.45605	65.76704
8.80133	1180.77522	1.00000	10.04683	9.27376	29.65163	1.56272	7.49401	8.35217	32.33054	-82.32483	8.17334	11.24395	51.08967	49.40100	7.73958	10.63431	41.28422
8.96039	1086.22578	0.00000	8.50847	8.37235	43.32686	0.50558	7.48563	6.78696	21.00626	-2.98884	8.63801	6.28803	51.14386	50.27777	5.92311	9.40406	71.66809
5.81162	1070.68659	1.00000	9.15173	6.67311	49.68369	0.13656	7.79071	7.59941	8.12627	8.61839	6.31929	8.39280	36.33820	57.78821	7.13353	7.97058	39.70854
6.98130	1167.74373	1.00000	9.98078	6.88394	36.75965	0.09077	10.14931	8.28670	9.56355	137.36215	8.13089	9.36358	26.14028	58.81381	9.07586	7.10291	38.19740
4.33735	1195.05269	1.00000	8.18380	10.56987	45.50369	0.44388	9.01970	7.15001	17.70967	11.412	9.00867	11.28212	62.03241	68.81791	4.82806	9.29255	39.81234
6.31623	1092.67050	0.00000	9.00237	10.86225	50.80019	0.14538	6.71116	7.83888	23.59978	7.20769	4.56817	7.49716	47.11508	60.91096	7.51786	7.90638	58.16492
9.02707	1141.90719	0.00000	10.10644	9.63087	-8.05389	0.09085	7.62140	7.87127	21.83466	-34.88111	8.12996	8.00080	90.58524	67.02996	9.31713	6.32281	53.17807
6.53597	1132.07347	1.00000	5.63093	5.68069	9.535	0.06839	8.92893	8.60651	8.00720	-13.68778	8.98334	7.07168	54.40290	35.35593	7.93189	4.64113	49.34107
5.89957	1184.53727	1.00000	8.25926	8.09834	-12.91667	0.28315	7.24844	11.45807	11.13827	-39.25	6.43208	10.93948	42.55501	65.80511	7.08530	8.75232	49.71708
8.32813	1065.80341	0.00000	10.75520	11.05082	47.38093	0.09636	5.95437	6.16241	-2.47245	-122.23484	7.77115	7.62610	38.03717	52.05827	11.06372	7.02343	40.79257
6.21973	1175.13479	1.00000	9.70685	6.92155	59.37722	0.17120	8.19592	8.47781	16.37968	28.19028	9.05119	8.96979	53.37975	22.60618	7.57582	8.00047	29.83060
6.18970	1104.84108	0.00000	6.19142	9.07394	18.03496	0.31918	8.05040	6.67935	20.26457	-66.8499	8.95131	8.33997	64.36075	65.99659	6.87928	8.91862	40.83356
9.72429	1136.50470	0.00000	6.72379	8.06795	27.52948	0.12396	9.32449	7.44578	24.40102	68.75915	7.92297	5.30600	54.80298	55.24529	8.27417	6.87337	50.56727
8.81732	1190.52555	0.00000	11.43663	8.43389	19.30157	0.13524	6.26005	9.25817	16.73852	72.85107	7.30513	6.25840	63.60384	64.15386	8.61549	8.01548	47.25015
9.14979	1070.02926	0.00000	7.86397	9.98731	-28.81833	0.99987	6.71959	7.71730	21.38303	-52.51028	9.33026	8.01889	50.01830	40.03058	6.55929	10.17560	37.34511
6.48983	1081.46975	1.00000	6.66167	10.97571	55.82885	0.61485	6.14119	8.07627	37.45609	-4.21376	7.98312	8.72262	62.14111	46.57688	6.49576	9.62571	50.80165
11.25549	1111.52109	0.00000	10.79947	7.74961	32.52515	0.78960	7.87470	7.77425	1.86983	-93.75018	8.99779	5.22537	75.04369	40.91253	5.72959	9.92753	35.95957
8.87228	1123.68358	1.00000	12.19093	8.09690	54.39304	0.28188	8.61043	8.57383	12.41600	53.26023	7.89947	7.11028	46.48129	52.08260	8.47087	8.78254	59.94177
6.76303	1188.39073	1.00000	11.16918	6.18049	36.06523	0.07222	8.20415	9.60829	-2.92619	-119.01677	8.06060	9.37980	39.64131	51.55504	10.80719	6.20641	43.70445
8.36112	1131.78504	1.00000	7.83569	7.60255	41.16704	0.09941	7.43156	8.36336	-0.63743	-73.20483	8.00104	11.36643	41.66225	38.67615	4.56236	7.01748	46.77027
5.19157	1100.47103	1.00000	8.58955	5.89011	32.61603	0.08236	6.22554	7.23287	6.83484	44.02488	7.70946	10.39555	57.23908	65.74084	9.89754	5.94960	56.61335
3.34706	1107.80693	1.00000	7.96684	10.90709	37.13548	1.82845	9.25709	7.46052	28.26287	-3.67029	7.27605	11.60379	80.49798	24.72266	5.91128	10.80158	57.56006
6.97435	1100.22822	1.00000	8.84500	6.80066	55.82885	0.04620	8.63281	7.70006	1.41845	-4.21376	5.63263	10.24264	48.78911	25.20301	10.94826	5.52246	51.41496
8.09537	1179.91991	1.00000	8.15074	9.44167	28.88162	0.03637	8.02649	7.91050		120.03308	7.89726	9.30476	39.34176	36.03816	8.13687	4.76744	49.13653
6.81458	1103.95476	1.00000	9.20848	8.02396	22.75218	0.22634	7.42619	7.67027	25.69477	72.68533	7.59351	10.67332	46.16081	44.13559	7.25791	8.30858	25.30293
8.60072	1139.68934	0.00000	8.35259	11.85232	33.7207	0.18346	7.70586	5.98998	2.26513	-116.21677	8.01636	6.66494	47.88965	47.14983	6.98832	8.05374	66.13070
4.75647	1100.90930	1.00000	7.99990	9.79110	22.88783	0.43474	7.29393	7.46007	0.15016	84.13864	8.27747	9.64052	57.20206	41.68954	5.79469	9.29344	63.63239
11.62741	1071.02980	1.00000	7.34507	9.28596	0.46005	1.03088	6.53575	7.58705	3.24387	34.11169	7.91161	6.82462	30.30917	47.39989	5.41088	10.21746	50.75367
6.92633	1130.61736	1.00000	6.69731	7.69948	40.72371	0.08998	7.12734	7.66512	4.80986	-73.95097	7.33968	10.65948	49.00295	57.78809	4.33623	7.14914	32.90747
9.16928	1126.80369	0.00000	10.50863	9.21459	-4.5833	0.09863	7.88232	7.23103	6.35707	15.16554	8.67891	5.13568	49.67670	70.97296	9.57494	7.02434	39.70641
6.17126	1160.46762	0.00000	8.89382	9.38668	17.34769	0.22457	8.42312	6.51840	-6.58416	78.55757	6.31067	10.56333	57.27748	45.53665	5.55927	8.60472	49.33301
5.71395	1117.48163	1.00000	9.61943	6.82972	8.48714	0.35339	5.78903	8.71547	17.26658	-13.2356	6.52369	8.46852	44.70987	78.11811	5.83005	8.79195	50.55015
9.32507	1094.83608	0.00000	10.22842	10.42948	50.71229	0.35069	7.03889	6.78104	14.26503	4.52529	7.01966	7.80148	43.06791	33.35210	8.25896	9.11167	63.65825
8.61377	1139.59325	1.00000	9.25129	8.61463	50.88506	0.10822	7.41127	7.89201	7.40355	4.07601	8.85304	7.98281	45.70468	64.89061	6.85395	7.19584	71.34357
6.48193	1058.84760	1.00000	8.67764	8.85863	-1.26753	0.10828	7.83048	7.73592	2.75876	116.82887	8.09839	9.59351	44.97336	79.77046	5.26489	7.57322	49.38799
4.86665	1080.00790	1.00000	7.14300	9.91078	8.35122	0.23965	7.97322	7.79227	3.71640	-62.64102	7.74356	10.89592	66.22423	62.63382	4.45849	8.43762	41.51230
8.88829	1177.50844	0.00000	8.52597	6.64101	44.27804	0.07087	7.92083	8.09016	15.73717	-88.27205	9.19914	4.40463	49.19432	45.79171	10.45601	6.42497	35.52747
5.11319	1092.26035	1.00000	8.43008	5.75839	50.9803	0.13047	6.84457	8.86609	31.31504	11.32903	7.88702	9.65974	52.54446	49.55726	7.98933	7.11325	61.86700
6.42231	1092.16181	1.00000		8.60536	34.15429	0.34510	6.79908	9.04740	3.38441	3.50309	6.40607	10.87806	55.16932	67.92010	6.12865	9.07933	24.74646
9.53568	1191.57872	0.00000	10.82350	8.66417	35.61452	0.17488	8.52592	8.69493	12.59845	-88.81395	6.46908	3.66207	56.01377	67.46136	5.48609	7.84504	53.12900
7.99354	1187.94080	0.00000	8.18299	8.66528	7.6	0.59768	8.58011	7.32720	15.02071	4.18333	6.88144	5.84097	33.20550	81.75802	5.50225	9.58549	61.50137
6.25270	1187.62025	1.00000	8.67350	9.34106	33.4425	0.97418	6.98108	7.26804	13.64941	129.96972	7.34089	10.01733	53.19612	63.55255	6.59320	10.17510	65.45288
10.94112	1156.06756	0.00000	9.12936	5.23928	23.0072	0.11030	6.28276	7.61957	14.37887	-82.4017	6.13635	2.88219	42.86093	63.63088	5.23806	7.32305	50.28672
9.06129	1103.75020	0.00000	10.14421	8.67442	22.4711	0.57884	9.06640	6.67784	23.69985	88.1453	6.37711	7.23650	49.59638	54.75738	7.02291	9.58918	72.89242
8.78499	1056.17223	0.00000	8.85465	9.26947	38.54491	0.49932	7.26190	8.18074	5.69250	-121.74052	7.83446	6.83922	72.57445	60.55258	6.68478	9.43488	44.03952
3.50549	1167.55157	1.00000	9.94030	4.58817	45.73333	0.19431	7.90725	6.16175	-7.76631	4.91667	6.53247	8.45709	61.07167	42.71958	6.19680	8.28459	47.59872
5.71515	1073.99443	1.00000	9.53396	9.07924	44.27804	0.56238	8.11509	7.72534	27.40543	-88.27205	7.81452	6.93409	62.07910	56.74410	8.02836	9.59396	48.33957
8.38778	1129.40591	0.00000	11.82822	7.08868	-28.81833	0.08555	7.36431	9.05137	18.85612	-52.51028	10.32173	2.66589	71.82705	47.11748	5.17600	7.12400	44.28251
6.51389	1184.69334	1.00000	8.17191	7.30780	40.64621	0.20891	7.94848	8.44416	13.49832	-73.97069	8.84018	8.21625	31.91118	68.53801	5.75455	8.29910	49.11654
4.09106	1112.39401	1.00000	9.30393	10.03234	51.03427	0.74267	9.37131	8.09538	10.71247	5.37429	8.16945	9.29575	49.20594	42.38671	6.26583	9.87271	40.35700
8.36395	1113.24711	1.00000	9.22244	8.18745	41.6764	0.05315	8.32279	8.31838	12.10792	-91.58045	8.20720	9.95730	41.57542	28.60101	9.05887	6.93475	25.57217
7.74501	1139.72972	0.00000	8.09454	6.47896	39.12074	0.12343	6.95476	7.63931	20.97513	27.18052	6.73338	3.60228	58.09678	36.04929	9.66484	5.67778	41.80647
7.94788	1178.97803	0.00000	8.00488	7.39775	50.50301	0.05753	6.75446	7.22666	24.56578	13.63617	6.54954	5.70318	43.79984	27.85550	8.88292	4.93490	66.36495
7.85978	1153.93732	1.00000	9.95617	8.44165	-24.19436	1.76563	8.32276	8.06640	13.66683	29.00974	9.04035	11.65310	51.60560	32.03824	6.90659	10.77543	69.70155
4.68558	1107.82487	1.00000	8.57869	4.98985	-22.92306	0.08218	6.69514	9.16828	23.99777	-53.13722	7.99357	9.52452	54.85451	65.89212	8.70981	6.06794	47.66160
5.44720	1155.59850	1.00000	6.99571	6.38530	-28.24	0.07165	6.92902	9.65183	20.72234	-48.67028	6.76292	11.33550	43.34459	67.00896	10.27863	5.62481	52.66440
6.56927	1058.71733	1.00000	8.98450	6.86098	38.06084	0.10644	8.97370	9.48437	15.81806	-97.92977	7.15938	9.36192	49.33773	37.72011	8.44914	7.31731	33.11872
3.92332	1148.81262	1.00000	5.00462	10.66309	50.82882	0.20238	7.93747	7.26332	13.71324	-0.32247	6.88916	12.00946	36.37243	46.26145	3.96821	8.40911	34.63083
6.32020	1142.30816	1.00000	9.37177	7.13323	-23.44361	0.13064	8.39833	9.69941	27.00314	-51.87389	7.74987	9.40759	61.84729	54.95008	7.69581	7.78944	33.74702
7.03839	1185.57122	1.00000	11.81279	6.58262	41.16704	0.11321	8.39217	6.66400	39.38952	-73.20483	7.32574	5.94276	53.30388	50.31852	5.99475	6.45419	32.19043
9.32226	1084.31788	0.00000	4.82260	8.72750	30.76468	9.10265	7.72634	7.53517	12.39366	74.12286	8.58915	9.54752	50.19446	59.65725	5.21429	12.42769	38.27956
5.97228	1186.43319	1.00000	11.06811	4.99641	33.4425	0.06954	6.72948	7.92899	22.67010	129.96972	6.22213	9.33394	33.24441	62.86792	11.70149	5.12221	49.04386
6.64063	1136.29296	0.00000	8.97725	5.84004	39.43534	0.03993	9.28516	7.99432	27.74167	-84.20299	6.32469	5.85216	67.99969	19.92719	10.33149	4.29278	49.97198
8.79281	1149.04846	0.00000	9.47859	11.03154	44.43579	0.08705	6.13542	8.65152	27.75298	26.01649	7.85327	6.96932	49.01061	49.41753	9.66483	6.61925	22.45221
5.47406	1059.54202	1.00000	9.92975	5.77103	12.97389	0.10899	7.54036	8.95912	-3.75737	123.99333	8.06763	8.67646	71.58958	57.91511	8.36635	6.96445	39.66958
9.40994	1108.19040	1.00000	10.69422	9.58397	37.05944	0.17213	8.34062	9.24998	6.89992	37.3825	6.99143	11.45666	61.71200	34.35396	10.87587	7.49705	49.37919
6.62645	1152.96655	1.00000	8.28711	4.50900	54.60528	0.02722	7.28022	8.66363	15.91442	18.34717	9.27978	6.40042	55.55818	51.57450	10.78223	3.30871	46.57506
2.03479	1130.68700	1.00000	7.19356	8.81431	51.44889	0.28302	8.30530	7.83580	7.12028	5.51978	6.66393	9.34951	71.97776	39.07743	4.78776	8.62070	67.78995
8.77834	1189.41634	0.00000	9.58235	9.47486	56.11281	0.37993	8.16306	7.16523	20.17475	69.49015	8.10796	7.38465	50.39432	54.29773	7.39881	9.08502	51.25152
8.97984	1062.39378	0.00000	9.98416	7.81796	3.51667	0.03717	7.60143	7.60667	20.30759	11.5	6.88526	7.02594	54.33603	56.20889	8.98896	6.01708	65.79415
7.22268	1133.57156	1.00000	8.93166	6.16622	-7.60361	0.08079	7.40504	9.20718	20.58612	37.00438	6.99413	7.48821	69.96508	47.05712	5.44907	5.89056	33.43578
8.69509	1068.88573	1.00000	11.62144	5.73448	11.86064	0.08246	7.15615	8.13851	21.57235	9.0027	8.09537	7.15934	38.56569	72.20944	5.99024	5.56938	24.50675
7.44839	1055.26443	0.00000	10.89697	8.61239	36.19278	0.02200	8.58776	8.07943	6.03543	117.65694	9.78656	7.68298	32.39092	81.55369	9.69728	5.37522	41.65957
4.22983	1064.39788	1.00000	7.46286	4.43008	41.14676	0.04531	7.97568	8.23150	15.40647	-73.49484	7.33317	7.85630	69.89172	55.35333	8.39385	5.45070	58.21516
5.88898	1154.84496	1.00000	9.67447	6.34385	50.71229	0.13495	7.14842	6.82816	8.93300	4.52529	7.88630	8.70174	64.54685	50.05219	7.56109	7.82758	54.94756
7.75357	1078.21433	0.00000	10.20683	9.08100	-14.66463	0.31578	8.58155	8.60221	30.82023	-52.35558	7.50147	7.33583	67.06733	67.82140	7.40246	8.73044	38.05248
7.28153	1099.99449	0.00000	10.18760	8.90706	46.65581	0.26865	8.14055	10.07247	16.33085	32.6178	8.31355	6.14484	49.05590	42.52492	6.57488	8.63559	56.92945
4.39334	1112.77285	1.00000	10.77410	8.51485	33.78333	0.14365	8.52809	9.68596	20.41438	114.51667	7.05647	9.41831	51.24715	66.44875	4.76756	7.76498	16.82132
7.07140	1121.74112	0.00000	7.49501	6.36740	-33.88096	0.04880	7.83944	6.77636	6.76251	151.07986	8.61496	2.74563	36.03931	41.72612	9.68721	4.93869	54.81036
7.19953	1135.86987	1.00000	8.34684	5.83166	43.1009	0.08014	10.31592	7.15388	1.53117	-75.23266	8.18444	8.04985	53.39423	57.75121	10.89922	4.43292	26.29095
10.55420	1162.51896	0.00000	9.04592	10.94950	54.03876	0.15881	8.22969	6.27480	13.57564	43.91385	8.42627	6.84538	43.53558	59.07688	9.70470	8.24337	2.51199
0.35624	1064.88515	1.00000	4.38294	9.65060	4.96667	0.24934	6.53941	8.77270	30.51809	10.7	9.39424	12.20488	52.65551	58.48966	2.17219	8.47418	63.34941
7.16538	1140.72141	0.00000	7.48621	8.01663	36.82167	0.07629	5.89543	7.80402	12.53493	128.63083	8.41650	4.63160	42.28085	61.95879	9.82069	4.77398	44.18446
