O3	PRES	CFCs	warning	TEMP	SO2	C2H3NO5	NOx	longitude	CO	PM10	PAHs	Pb	PM2.5	latitude	CH4	H2CO	NH3
11.14757	1184.50419	65.91828	1.00000	24.51497	8.02468	0.34065	3.60848	2.35739	10.48203	7.66432	11.01955	56.38978	7.33362	41.63976	9.03788	12.77362	7.50176
5.90166	1116.90244	81.56773	0.00000	5.59660	8.40152	0.10814	6.57652	-75.23266	9.12229	4.37247	7.36096		11.18924	43.1009	4.03981	24.26897	6.54145
8.37785	1161.45436	64.36440	1.00000	19.87835	8.21554	0.67102	5.52340	-76.88442	7.58528	8.89723	11.32668	41.07607	8.02730	40.2737	10.44516	59.47104	8.41541
9.98599	1196.45973	72.48369	1.00000	24.78743	8.82659	4.09588	7.90515	14.66737	7.82707	10.73875	7.74608	70.64401	7.11393	41.55947	12.80651	42.50848	7.13657
5.50084	1159.58372	58.62195	0.00000	26.68778	7.67532	0.13338	6.78157	-91.11667	8.55012	3.14433	10.22918	59.35600	11.12459	14.93333	5.75819	41.18783	8.78003
11.18792	1143.21785	67.12178	0.00000	17.39327	8.54986	1.83804	8.26972	-7.32097	8.27115	9.87990	10.34207	43.00523	8.64419	41.1053	6.39175	37.13703	9.60553
8.94252	1154.88598	63.89605	1.00000	30.67443	9.68457	2.35252	6.78026	79.883	8.46663	10.18051	9.10767	39.26469	9.34400	6.9909	5.84031	59.15844	8.35161
7.63402	1137.12094	77.89223	1.00000	22.72213	8.00509	0.50019	9.08180	37.00438	7.93593	8.46128	6.08577	47.61007	9.23030	-7.60361	8.61126	24.36740	7.11574
7.36760	1164.95909	59.01050	1.00000	5.34025	7.98181	5.30590	10.55689	9.20427	7.20557	11.02281	9.38405	52.00893	11.76549	48.49144	8.95332	70.33683	9.32653
7.83436	1075.72302	74.03742	0.00000	10.28482	8.16356	0.37555	7.51956	85.4265	9.42080	7.86049	7.88219	52.64615	9.95138	55.8736	5.62986	79.01385	8.15266
10.95096	1174.07090	73.52047	1.00000	22.18650	8.53739	1.44165	9.60169	83.62389	9.63902	9.56512	7.73192	61.34502	10.35089	53.30972	9.50274	48.68364	9.63452
11.10092	1188.65744	54.48140	0.00000	14.86583	7.05890	0.74417	8.70978	-88.27205	8.03508	8.79022	9.24258	57.93463	6.97733	44.27804	5.83257	62.51214	7.33648
7.63534	1051.11304	68.81715	1.00000	17.24915	7.21892	0.37748	6.64036	6.10237	8.09660	7.83467	6.08340	56.87747	10.55048	46.18396	5.57948	68.56994	7.97656
5.25050	1121.89229	74.06421	1.00000	5.92677	7.58517	1.06121	5.86299	-73.75513	8.09284	9.29106	7.34410	42.29907	7.89743	40.60538	4.48085	71.42435	7.66039
6.00814	1131.17013	78.03324	1.00000	21.37129	6.47530	0.61390	7.20598	51.49621	8.72068	8.56587	8.16444	40.11481	9.17372	36.64852	8.96211	40.85420	7.35297
11.83498	1160.53617	67.44359	0.00000	38.27379	9.38426	0.19992	8.69526	-73.47429	8.41266	6.32978	9.84777	52.94398	5.22155	40.68066	6.85502	62.90866	8.26129
10.28151	1179.43947	67.57963	0.00000	36.53624	8.23090	0.13850	6.79414	-0.29825	8.50142	5.46203	10.03170	51.60995	5.67780	51.39148	8.08673	52.92363	9.04364
6.36774	1053.84584	65.06205	0.00000	7.38924	9.97661	0.31619	5.80337	112.73333	7.73427	6.27294	7.96645	45.85503	8.57218	38.40917	7.70612	34.87065	7.17343
8.82763	1116.15884	71.45103	1.00000	4.14138	8.16215	11.75998	9.14271	-9.24671	9.89505	11.81650	7.29730	59.10437	10.21532	38.72706	11.38006	42.48677	6.76115
8.00141	1098.31033	75.20520	1.00000	20.25270	7.78548	1.48455	6.61637	-37.07167	7.27241	9.69574	10.57151	51.35286	10.07388	-10.91111	10.25950	55.41195	6.61541
10.95516	1099.95049	66.38500	1.00000	10.21417	10.69386	0.13063	5.86676	-1.4001	8.47956	6.34383	11.83644	47.84748	10.20630	7.06273	7.36869	58.94078	8.06063
12.01143	1192.49837	67.42971	0.00000	17.66823	7.88634	0.15787	6.36499	106.85417	7.21108	4.32616	8.14814	58.02430	4.59685	-6.48167	5.89792	46.28859	7.01794
7.21472	1081.52461	65.21273	0.00000	19.47530	8.26648	13.54495	3.55197	43.2379	7.40392	11.94920	6.85749	24.12795	12.08190	50.06	3.97808	47.10615	9.79754
8.94110	1057.25619	79.69443	1.00000	18.03925	8.01719	2.30380	7.57178	-88.27205	9.75222	10.11140	9.68524	47.72555	9.38241	44.27804	8.93725	25.36921	6.11641
9.67141	1087.91798	84.06976	1.00000	32.78676	7.43787	0.82109	5.87069	51.49621	8.86264	9.05021	10.81899	56.90345	8.78374	36.64852	8.14931	52.56260	8.53771
8.80520	1166.42357	74.44969	0.00000	15.14958	8.39779	0.18336	7.43155	7.20769	7.29286	5.83218	10.07756	61.85958	6.08091	50.80019	8.04404	37.15959	7.56004
7.22777	1180.66714	59.77595	0.00000	6.45509	8.24121	1.10882	7.08983	72.93924	7.40021	9.33616	10.69080	39.06782	8.51585	18.87813	8.76321	46.19387	7.78218
7.59282	1163.07017	70.66602	0.00000	27.68849	10.09004	2.67027	4.23823	-86.11084	7.59177	10.26179	9.29042	46.51045	11.37318	41.75338	6.12475	59.50949	8.94016
7.85822	1131.75103	71.67764	1.00000	34.44463	6.95086	0.18385	8.38596	99.89166	7.94189	7.03683	7.52595	43.14344	10.32213	15.46063	7.76397	52.31040	10.20194
11.12033	1141.53301	89.31348	0.00000	26.02950	9.18242	0.16716	7.10339	-89.66123	7.45904	4.26439	9.20123	62.37467	3.89495	21.28306	7.30102	57.03111	8.97819
6.11621	1099.43470	65.06217	0.00000	2.12905	7.49106	0.10567	7.73424	-82.90375	9.70570	4.90587	7.71517	76.10532	11.36224	32.54044	4.90594	44.29090	9.81425
6.63874	1062.11753	68.98769	1.00000	21.56284	7.67042	0.25207	5.27031	11.18709	7.77399	6.45226	7.85015	50.07313	10.63256	48.73218	7.47386	48.64912	9.34161
9.07688	1077.40729	64.35202	1.00000	3.77231	7.76876	0.53573	5.74189	4.92235	7.48824	8.52359	10.48310	42.68521	9.99101	7.65649	10.71143	39.85933	9.41170
10.04611	1080.80593	68.02252	1.00000	16.13911	9.91948	0.42556	3.64972	136.51667	9.02313	8.23456	10.78919	54.25368	8.05781	35	9.88532	57.11893	7.33554
6.29338	1138.70149	63.94358	1.00000	15.48820	7.87619	0.20254	7.47753	4.91667	5.55912	6.54190	8.22921	41.99011	8.78943	45.73333	6.73477	78.79871	6.55030
10.66468	1199.38576	81.93502	1.00000	10.18500	8.57007	0.59354	6.08597	128.9889	6.98061	8.44642	9.94150	59.61722	9.08351	37.1759	8.60114	84.16019	10.14121
9.99552	1068.23187	73.79684	0.00000	14.22139	8.57895	0.41538	5.41837	-79.59415	9.15726	8.13137	8.78573	55.12431	7.66803	-2.13404		51.33369	8.42592
8.08420	1108.34098	71.45518	1.00000	4.58092	10.12246	9.12804	11.49739	178.00417		11.55511	8.01820	27.27741	10.00802	-38.65333	10.14430	56.82533	8.70411
8.25607	1128.59696	67.45881	1.00000	14.49900	8.84871	2.26480	7.19872	-2.16	8.11461	10.10078	10.58917	70.32552	9.57851	34.31	8.01758	40.76681	6.54935
9.13893	1136.68750	81.47521	0.00000	19.92574	8.76204	0.22974	8.10422	69.01354	9.57608	6.99557	10.54124	39.34829	7.23462	38.55632	7.14864	42.66788	8.88031
5.93995	1121.14010	69.68174	0.00000	20.46058	9.41461	0.20224	6.82988	111.50861	8.15979	3.31799	7.61732	54.36171	11.26629	32.54278	4.28023	44.07774	7.35680
8.41209	1159.32045	69.68844	1.00000	9.44856	7.42315	0.34617	5.94718	69.01354	9.46262	8.00271	11.80650	55.68083	8.16529	38.55632	9.86541	66.34268	7.03924
8.43800	1112.89843	69.39943	1.00000	22.70387	7.73960	1.06346	5.88202	-117.14392	7.36031	9.30921	10.75155	43.07707	10.60554	32.9156	9.70884	64.58484	8.15704
11.38975	1167.46821	71.68194	1.00000	15.45533	9.33055	0.85419	5.33826	118.9707	8.25649	9.05469	9.64306	51.17988	7.71919	-3.5403	7.72646	53.24152	7.64803
9.16981	1150.08524	77.79927	1.00000	3.73007	8.69865	0.41348	10.47232	139.6853	10.62536	7.84636	10.05711	50.86478	11.76250	35.815	8.48923	55.77241	9.18466
5.85402	1103.21439	72.58532	1.00000	14.67226	7.62805	0.62857	5.90295	109.05389	7.10080	8.57130	7.59310	55.78075	8.79619	-7.51611	8.21058	60.02023	7.86136
7.60240	1181.77165	76.06552	1.00000	15.47347	8.09040	7.63074	7.35802	-111.89903	6.21471	11.37301	10.20251	43.88167	11.05303	33.50921	8.93759	53.17141	6.47261
4.33399	1170.74743	59.74862	1.00000	17.53934	7.71679	0.58154	4.76084	3.64633	8.68333	8.61685	8.44342	63.76155	8.84958	6.8485	7.65804	27.31110	6.69567
11.01289	1091.33349	83.44010	1.00000	21.38535	7.49822	0.34406	5.77669	6.10237	7.29327	8.04889	10.32402	39.82422	8.43688	46.18396	8.15874	55.06906	7.47327
12.65415	1075.12896	62.54864	1.00000	6.75539	7.11126	1.12939	4.83912	137.36215	7.66709	9.33928	7.64455	66.05643	9.40203	36.75965	8.60151	82.02192	7.77582
9.68697	1153.49553	72.35192	0.00000	16.31768	7.45581	0.06745	7.02289	136.61667	7.79979	4.77153	8.36474	42.75345	3.91805	36.53333	7.07367	66.35277	8.16399
9.35416	1105.00375	85.51277	1.00000	5.54709	7.26795	3.39710	6.75921	3.64633	7.68161	10.55896	9.02641	56.85059	9.57963	6.8485	8.56541	49.92009	7.47857
10.23579	1050.97059	76.97580	1.00000	12.40220	8.85408	0.15325	9.84553	-71.29144	8.72363	5.54074	4.94508	45.98232	11.01345	41.54566	7.18170	53.03608	9.64222
6.37266	1156.74812	65.49787	0.00000		6.30918	0.11598	7.74126	139.55028	7.28977	5.14894	9.02917	66.37615	11.32341	35.30889	5.09165	46.33391	8.97698
9.20795	1187.48318	64.90938	0.00000	22.67730	8.31138	2.75631	7.45414	-122.86705	8.97456	10.32098	7.65902	62.99989	8.23304	45.49428	4.70847	40.20173	8.50453
13.36508	1055.63994	62.48404	0.00000	12.19406	7.06770	0.13645	8.83122	38.94324	8.20382	5.52780	12.36361	45.55644	4.95087	44.98901	8.88333	61.68844	9.08176
6.89461	1143.75717	71.99608	1.00000	10.94426	8.57750	27.42871	7.12989	-68.30472	7.72390	12.66421	9.64344	78.27767	9.19975	9.91861	10.62590	54.35044	7.63980
10.30350	1195.67268	62.01323	0.00000	22.97292	8.28809	0.15820	8.81484	122.8637	10.18687	4.48020	10.54145	48.91952	4.36716	9.3337	8.13883	44.02037	9.24573
8.11735	1198.17787	71.96602	0.00000	5.65879	8.69220	0.44054	7.15571	137.36215	7.86709	7.97128	11.45255	62.25157	8.52290	36.75965	8.47617	23.52343	8.41767
10.68547	1063.72294	71.57317	1.00000	9.27692	7.64649	1.35781	2.99292	-121.74052	8.17868	9.54951	9.34437	58.91412	8.89772	38.54491	10.09746	63.28604	7.43849
8.71383	1138.24939	64.45513	1.00000	15.04938	8.56866	0.24859	9.13889	24.75	8.18154	6.40487	5.04198	69.51526	10.24539	55.25	6.37926	31.97375	7.64750
7.07391	1147.31713	77.80762	1.00000	10.78202	10.18193	0.54344	7.67782	-15.6	8.55160	8.27953	5.24020	59.06982	8.32732	13.56667	6.49210	38.61137	6.96776
11.50334	1059.84641	73.22079	1.00000	23.28417	6.83569	3.74359	6.14032	145.06667	8.67328	10.66589	7.29113	57.72358	8.16618	-37.88333	10.33947	58.15624	9.27795
6.91841	1113.13864	65.71502	0.00000	15.02306	9.64616	0.55113	9.43014	-88.70464	8.82641	8.43749	7.05967	66.80506	7.68374	34.25807	8.00258	64.48235	8.21663
9.82366	1136.84099	72.52382	1.00000	7.28352	9.28727	1.99505	6.06616	15.00913	9.90349	9.96207	9.13057	35.18250	9.23550	37.51803	9.76417	34.97683	8.24808
7.45902	1199.33581	54.82854	1.00000	-5.85872	10.26763	0.38953	10.95892	8.62118	8.20494	8.00276	11.28468	57.14858	11.25124	45.44694	10.06134	52.22189	8.28289
8.80144	1053.95648	70.15635	1.00000	19.11170	8.53561	0.32354	4.38366	41.77921	7.76186	7.48277	12.61940	51.11929	6.00099	41.82143	10.19370	64.85325	7.80872
9.20454	1161.97752	72.92906	0.00000	30.87402	9.48154	0.28923	5.85445	7.973	7.83003	7.55347	10.56319	30.99301	8.89238	51.168	7.56770	60.05718	9.36505
10.88082	1135.30851	79.67888	1.00000	12.19975	6.94421	0.44313	5.31503	51.3452	6.83037	8.13642	9.60145	42.40591	8.29386	53.37596	9.86874	37.66022	7.88724
7.40115	1128.26611	80.18138	1.00000	16.50005	6.96135	0.12877	6.41335	-79.59415	7.84154	5.66429	8.04825	57.73050	10.79996	-2.13404	3.71126	32.01829	6.98514
9.65497	1126.03512	83.54559	0.00000	15.24942	8.27678	1.29907	7.43424	12.70038	7.43091	9.48777	6.12681	52.63759	6.77866	45.9836	3.61284	39.91579	8.05799
10.24352	1112.37181	61.08279	1.00000	17.44407	8.12747	1.77580	5.34434	-73.75513	8.61937	9.86482	9.05611	54.09349	9.63397	40.60538	10.02670	48.67708	8.01904
7.86467	1121.84859	58.10691	1.00000	13.14105	9.39643		6.14507	73.97117	7.34298	4.87237	5.98535	68.71904	9.39967	31.96258	6.16187	22.42056	8.71095
3.52938	1167.26054	68.75775	0.00000	9.86232	9.52409	0.17880	5.49446	83.62389	9.05074	4.41954	9.43793	58.17508	10.19344	53.30972	7.20372	47.65341	9.36896
8.61270	1123.41825	62.71262	0.00000	21.11413	7.11823	0.30711	5.84349	0.47713	8.45822	7.80114	7.87592	71.61026	6.76121	51.39323	6.34677	45.10936	7.81200
8.55717	1180.46479	69.11856	1.00000	6.91140	9.01418	2.02323	5.92389	24.99798	6.70589	9.96788	10.04967	61.27211	9.95152	-8.73508	9.36188	44.20732	9.12613
10.62862	1111.80498	75.16339	1.00000	16.89857	10.13356	1.08674	7.75213	7.973	8.02890	9.28548	8.34263	55.83417	8.43046	51.168	11.04088	37.31070	8.41174
9.80003	1176.11726	63.66916	0.00000	13.05659	8.50716	0.29893	8.63987	89.20083	10.04547	7.49560	12.78115	68.43598	6.72853	55.54028	9.78043	52.75654	9.16648
8.04716	1188.49938	61.86824	0.00000	9.46301	8.30755	0.19384	6.09654	-80.22588	8.23974	6.74255	12.13130	60.83324	9.05428	26.2173	7.67994	69.45878	7.92936
7.59186	1091.83652	70.02833	1.00000	13.76161	8.40090	0.74228	4.81514	13.58357	7.92385	8.91661	12.06216	59.40227	9.21682	-1.63333	9.78243	33.26736	9.30711
7.36943	1184.76767	65.25904	0.00000	22.92006	9.69111	0.48685	6.07797	16.43915	9.74574	8.09992	8.50182	41.60440	7.46371	43.50891	8.86119	23.73491	6.92385
11.45109	1182.60639	72.70591	0.00000	22.48878	9.01873	0.21610	7.71153	120.56528	8.10673	7.07303	9.27524	36.98733	6.38611	14.66	6.35219	52.96979	8.20242
6.68359	1116.46273	60.55715	0.00000	33.75129	8.33307	0.38392	7.15121	23.225	10.04100	7.64733	6.89033	65.22888	9.30129	43.4125	6.61455	53.21060	8.30379
7.35534	1157.65735	72.42946	0.00000	12.51365	7.66713	1.17459	5.16025	85.94001	9.23688	9.38126	7.27505	34.54033	9.11488	25.49043	5.18298	51.09851	7.89902
8.61032	1100.78277	71.70361	1.00000	20.52785	10.02281	0.67140	8.94646	38.01667	9.05636	8.69310	10.33324	32.56242	11.21193	-5.41667	9.10896	55.67078	8.36803
6.37494	1120.82793	61.32024	1.00000	11.31405	8.85796	0.18772	5.96547	-37.03861	7.75720	5.44274	8.82278	39.03802	10.18378	-10.90889	6.83891	46.61508	8.66784
7.69083	1164.13565	82.71609	1.00000	25.88376	8.32374	0.16789	8.20029	-115.98391	6.98225	3.37327	7.84653	47.92069	9.29560	36.20829	6.76114	65.83881	9.24605
7.59207	1147.26993	60.12060	1.00000	3.63542	8.97107	0.21180	9.62250	120.89694	9.27539	7.23605	6.62705	55.04575	8.72505	14.95472	5.80430	30.57458	8.61744
7.96566	1137.82333	83.98416	1.00000	13.72114	9.75616	0.27368	9.56976	-1.4001	8.97858	6.62229	6.82925	49.51643	8.18382	7.06273	5.35944	55.86617	7.97324
7.57608	1133.54917	76.08687	1.00000	26.19423	6.02578	0.11662	7.94666	-2.68333	7.61544	5.24498	8.66657	58.68062	11.08006	43.31667	9.55364	53.68629	8.61939
7.19346	1181.25509	73.55709	0.00000	9.15395	7.52845	0.14692	7.13378	71.30633	5.91852	6.77704	10.81941	55.22373	9.68312	21.34222	7.17362	71.21940	8.23177
6.94441	1063.83294	68.09758	1.00000	21.88577	6.95307	0.13668	9.00395	-42.98194	7.66600	6.26550	7.05111	56.82779	8.22280	-22.53722	8.87858	31.07009	7.56230
8.24883	1103.57090	56.31710	1.00000	16.22064	7.79855	3.67794	5.70407	137.4	8.87752	10.61581	9.84039	75.54099	8.90834	34.81667	9.95201	48.87435	9.02676
4.98458	1130.64867	77.81945	1.00000	24.41357	9.74125	1.05680	6.09902	-73.58248	7.43366	9.27072	8.01065	55.23930	8.60257	45.40008	7.09906	66.91218	6.66424
7.85866	1087.45559	62.08394	1.00000	30.16360	9.97677	1.17625	11.16316	79.883	10.20455	9.41138	9.64122	31.86820	10.29217	6.9909	10.21781	46.37438	8.93750
10.80856	1148.96430	68.15968	1.00000	-0.17844	8.65185	0.48474	6.52001	122.8637	7.36957	8.37469	9.40926	46.78603	11.04297	9.3337	8.70174	40.40482	9.52383
12.86948	1141.61366	72.27930	0.00000	4.98561	8.32620	0.55622	8.43726	5.4584	6.19187	8.40619	9.93918	58.02681	6.16474	43.32393	6.43885	51.62995	7.47599
5.69288	1053.31080	72.64628	1.00000	18.46866	6.85386	0.18030	5.20196	-117.14392	8.76273	6.52364	6.46407	64.91675	7.04551	32.9156	5.14790	51.66407	6.87094
9.75721	1100.76201	70.11095	1.00000	11.76872	7.89435	1.50642	9.51590	-63.13414	7.15121	9.71533	8.33002	58.63362	12.14988	46.23899	9.43872	44.24312	8.46222
9.03746	1194.01106	73.37112	0.00000	4.88887	8.56630	0.74815	8.03533	9.72749	8.63055	8.79948	9.93665	57.36473	8.46242	48.28259	8.03045	69.34462	7.98155
11.32305	1057.96266	68.96651	1.00000	10.79481	8.01288	1.51121	4.27492	-73.75513	9.80417	9.69021	8.58351	66.92644	7.09049	40.60538	10.34138	48.99593	9.48346
7.40135	1094.29540	83.96531	1.00000	5.78366	7.79879	1.07960	7.65293	-75.23266	8.16063	9.36315	8.10842	61.65865	10.52563	43.1009	4.71203	41.89451	8.96033
5.23151	1185.61636	84.58513	1.00000	4.14281	8.05921	0.10593	4.13148	-1.86343	8.07134	5.95335	8.61629	73.30688	9.78459	38.10558	9.47764	45.30291	7.73765
7.33807	1100.24961	70.34703	1.00000	19.55741	7.62939	0.15241	7.23942	-78.87836	9.30771	5.80405	4.85554	76.76928	8.51925	35.05266	7.64077	36.11602	7.86217
8.24794	1134.11891	72.36177	1.00000	3.59084	8.10090	1.64832	9.07930	12.70038	7.69134	9.75875	4.75983	55.38174	9.74576	45.9836	4.37452	49.43302	9.51352
9.89368	1164.68131	67.88126	0.00000	4.24110	8.26400	0.20263	6.47395	114.33333	8.43524	1.61961	14.34504	50.33327	6.51087	-8.43333	11.10102	29.98284	9.31054
6.48020	1091.55720	79.24375	1.00000	25.80339	6.65263	1.02419	9.32207	-122.86705	8.24851	9.25447	11.32243	62.29648	9.82259	45.49428	10.73811	52.84650	7.87542
10.26475	1082.51931	62.28859	0.00000	6.22052	8.22780	0.12313	6.10661	-2.01111	6.37714	4.62552	9.72710	72.36442	7.31486	52.66277	6.65702	57.09244	8.65973
6.66580	1132.37624	66.29035	1.00000	20.33894	9.14322	0.35300	6.26910	59.80222	8.09347	7.54721	5.74105	60.88144	9.43794	58.63667	6.85332	61.30021	8.29645
8.97074	1069.39165	87.06173	0.00000	10.77935	6.97359	1.47141	8.55488	-99.32556	9.11829	9.60321	9.85362	61.02401	8.39758	19.32889	6.64015	45.66251	7.21287
7.46476	1072.12493	69.97986	0.00000	11.79483	6.05708	0.21830	9.00711	116.10146	10.11034	4.54966	9.35105	63.92843	12.34642	5.90702	3.20602	22.53504	7.59703
5.01278	1056.44128	76.98539	1.00000	5.17517	10.13952	0.18446	4.71378	-120.45794	7.20648	6.04211	11.12562	36.39257	10.84735	34.63915	7.94653	44.71481	7.27638
9.37787	1122.41890	69.17806	1.00000	19.11472	7.57141	6.58727	7.64539	-71.23106	8.94007	11.22018	8.27278	53.91315	7.84375	-32.45242	11.11707	42.67928	8.93278
7.37134	1051.23010	68.50894	0.00000	12.50144	8.21511	0.34207	6.38323	38.15035	7.34496	7.76889	9.22795	51.85480	8.25286	49.41029	8.32399	48.05540	8.42793
10.95680	1140.70226	66.44857	1.00000	7.91433	8.29301	0.61108	5.16609	38.94324	7.33571	8.63410	10.00355	68.86290	7.58981	44.98901	9.58410	36.34118	7.83079
6.77968	1135.36947	68.58274	1.00000	8.00366	8.37788	0.41788	5.54129	-88.42814	8.28524	8.10353	6.15131	55.52715	10.18793	42.16808	7.13450	35.02448	7.97563
6.83778	1069.93518	77.10182	0.00000	22.65531	8.62811	0.23444	10.03645	3.64633	7.60996	7.27261	10.99865	78.60959	12.03714	6.8485	4.81283	53.75611	8.55319
11.73136	1101.46876	69.20950	0.00000	4.23031	7.63437	0.08831	4.71258	-96.72365	8.61267	5.60256	7.78254	35.39567	5.28438	17.06542	6.01703	40.26762	6.77399
10.17262	1087.00044	68.13321	0.00000	12.20530	7.75408	1.05298	7.11551	37.3825	8.10538	9.26973	10.38998	51.25363	10.03885	37.05944	6.25951	53.47677	9.20810
7.57926	1123.93440	64.13701	1.00000	17.91243	8.29338	0.89469	8.05867	-68.30472	9.13841	9.11262	10.63206	67.58124	11.50360	9.91861	10.60526	50.02527	7.10537
4.34433	1159.38701	70.24693	1.00000	26.27464	7.80477	0.30774	6.24886	145.13643	8.47970	7.47009	8.76482	74.93625	7.11668	-38.16604	8.57628	35.34295	8.11487
8.36583	1116.64618	76.27508	0.00000	28.85659	6.39407	1.57611	6.27717	1.6	6.94150	9.72960	7.35809	49.70970	8.62733	43.11667	4.78023	73.76231	7.77407
7.72305	1091.97146	72.27054	1.00000	15.61148	7.25031	0.15877	7.73146	24.6522	8.48028	4.77286	5.77861	64.25316	9.31808	60.2052	7.04023	19.32414	9.97665
11.57005	1095.22266	72.86142	0.00000	-5.66492	5.93483	0.03188	7.61940	34.37389	7.57086	5.05513	10.12884	62.87145	4.63023	40.1675	7.55924	71.36601	8.79730
5.39840	1097.14736	71.00636	1.00000	28.34292	7.91383	1.07514	7.12609	-89.64066	7.14010	9.31490	7.68974	67.80848	8.28757	40.56754	9.16270	50.35768	8.38925
6.16294	1087.70505	74.53516	0.00000	12.32800	7.47311	0.37555	6.82271	-122.40433	8.01227	7.72927	11.38618	58.38766	8.95120	37.71715	9.03581	48.23783	8.66759
6.75098	1055.46042	67.17864	1.00000	18.47013	8.96462	0.54763	5.89705	33.34864	6.35953	8.55527	6.31772	51.80786	10.02768	46.75451	9.06331	45.09057	9.04639
8.36898	1138.37539	63.48449	0.00000	23.88655	8.88309	0.13850	7.55847	77.9129	7.76160	5.30949	9.54189	65.04005	3.82069	25.6439	8.60875	53.43391	8.40922
10.73793	1069.17270	84.04558	1.00000	9.06571	9.23565	1.08789	7.89702	13.39954	9.77130	9.36135	8.12343	66.32421	9.70633	43.62558	10.64796	51.43966	7.01049
6.10095	1076.51655	72.95710	1.00000	1.78184	8.99023	0.13517	6.97412	78.40102	8.52310	5.56537	6.63650	55.12044	9.40627	27.9247	6.85880	64.68215	7.50897
8.70763	1171.94603	77.93414	1.00000	14.02119	9.30873	1.65811	6.22657	33.34864	8.01498	9.73577	10.67118	68.05171	10.18996	46.75451	9.29769	57.85219	9.06477
8.05840	1132.05278	66.14964	0.00000	20.69901	10.03791	0.14146	6.66956	1.10687	7.22272	7.13346	8.03549	63.35269	7.41184	41.15612	5.66112	59.20707	7.72357
8.38830	1195.76895	60.76513	1.00000	25.31135	8.44836	3.37300	7.35583	116.10146	7.26196	10.51805	9.39692	52.90171	11.95326	5.90702	9.71370	64.51505	6.38153
7.79186	1065.92391	63.80094	1.00000	28.93882	7.38569	0.45483	8.18119	7.973	8.08550	8.43165	4.31720	26.58272	8.69291	51.168	6.33270	53.37705	9.13639
5.52900	1100.94123	75.13076	1.00000	7.29360	8.08845	0.26249	6.46023	83.97573	9.10781	7.54546	8.90562	45.34096	8.60452	21.46527	7.40494	27.98890	8.12423
8.52744	1074.94081	76.96629	1.00000	16.22226	9.42725	0.21084	6.99727	24.75	8.74620	6.77945	12.45886	35.66585	9.09836	55.25	10.30867	52.43593	8.31733
8.61020	1176.73999	62.04411	1.00000	8.60981	8.01731	0.27283	8.63150	40.74357	8.48522	7.49798	11.06147	58.97619	10.73846	37.31309	9.98279	20.30567	8.48542
11.13380	1152.92105	65.00953	1.00000	38.12191	9.29271	0.70165	7.19477	16.4	6.49558	8.70522	8.57609	31.83185	11.10006	48.25	9.51103	50.95804	8.66306
11.18200	1116.68013	65.87814	1.00000	19.42844	7.40879	0.31831	5.62199	85.94001	10.40429	7.16478	10.45384	33.01852	8.83693	25.49043	8.89779	42.62203	7.12206
10.38292	1055.43142	75.41158	1.00000	12.35327	8.28279	15.97233	8.03229	71.57737	8.10432	12.12276	6.69920	68.59418	8.23496	21.53889	10.40228	38.14606	7.45598
10.15291	1159.44055	78.32254	0.00000	23.87953	9.93942	0.35675	8.28327	-75.60804	8.25625	7.75715	8.15996	55.19798	9.89277	39.96097	4.66222	47.96228	8.22022
6.96330	1184.68907	58.49878	1.00000	14.94285	10.60587		6.79416	3.64633	8.76950	6.60778	6.92394	58.54357	9.45960	6.8485	8.28222	34.69514	8.75653
