TEMP	latitude	warning	CH4	longitude	CO	PRES	PM10	PM2.5	H2CO	Pb	PAHs	SO2	CFCs	O3	C2H3NO5	NOx	NH3
10.86949	-17.83333	1.00000	8.32098	48.41667	10.67103	1104.50553	5.80872	8.75512	47.39370	25.79856	8.97344	7.13809	39.72885	6.61108	0.11889	6.23134	5.39057
26.86373	30.75545	1.00000	7.25059	20.22625	10.05827	1077.39668	7.29001	11.24952	41.66298	37.12539	10.14304	7.04359	69.91400	6.44303	0.20408	7.71992	4.94853
28.66916	26.68451	1.00000	8.13416	-80.66756	8.21027	1185.19319	5.40745	7.63554	55.01279	49.12010	8.71849	6.74856	48.29862	7.29892	0.07571	9.20568	5.31774
19.94725	35.06667	0.00000	6.53819	135.21667	5.39407	1089.07275	5.58955	6.67756	48.37497	71.76426	7.66894	6.71857	59.32739	7.99366	0.09194	6.00143	9.39435
30.01289	29.69221	1.00000	8.32117	72.54566	8.88369	1081.90925	6.87510	11.53326	34.00172	33.77109	8.96817	8.25668	55.75025	8.94139	0.10450	9.17924	7.50224
18.44987	-7.57897	0.00000	8.18917	112.23109	5.12175	1060.77457	5.80859	6.56219	35.30003	40.02062	5.34362	9.16486	49.07398	8.50455	0.11871	4.73104	10.71998
9.85885	23.07492	1.00000	8.38835	88.28637	8.50022	1178.34628	6.03293	8.36391	29.13315	40.54272	8.84477	8.52359	49.94751	5.39544	0.13906	9.27384	5.57504
3.75376	43.67681	0.00000	7.71887	4.63031	9.01377	1105.16688	9.91528	8.88367	35.61503	39.50252	6.54350	7.21552	47.23351	7.82995	1.02213	8.85776	9.05831
3.89590	40.78206	1.00000	6.22302	72.34424	9.43694	1126.76487	6.42114	8.42204	52.82021	31.02134	9.03453	7.60036	55.10429	8.87124	0.11076	7.85027	5.10229
8.50851	-12.91667	1.00000	7.60913	-39.25	2.44273	1084.85696	7.62060	7.50315	50.98346	52.81938	7.38122	8.29692	42.94687	7.25709	0.15023	7.79449	7.90750
15.10152	43.41949	0.00000	6.98802	77.0202	9.23680	1187.80884	7.06633	7.31532	69.07714	36.88598	6.36751	6.19377	58.79041	7.41370	0.13231	11.14922	10.23942
19.78095	33.76446	0.00000	7.82465	-117.79394	6.63018	1149.99618	5.74777	7.20269	49.04587	25.14618	5.75707	7.96160	48.62661	8.28633	0.08838	4.03884	10.22490
9.44788	18.18158	0.00000	7.74690	76.03889	6.13974	1065.09401	12.45649	7.22832	30.95424	41.47111	4.33903	7.08799	71.76277	6.77993	11.82065	8.31854	
14.84405	10.10649	1.00000	8.09345	76.35484	10.17939	1186.47767	8.69012	11.22909	62.69622	61.09715	8.21199	6.14110	50.44468	9.24688	0.32690	7.81220	9.15491
26.98759	15.73628	0.00000	7.47066	75.96976	6.89885	1145.42138	10.35895	6.69547	52.39382	37.26594	6.03645	7.77624	84.30520	6.88681	1.53101	6.79872	7.77815
20.34888	40.34912	0.00000	7.54377	-111.90466	10.26320	1054.55565	8.33256	7.44879	37.39168	35.07406	6.14663	7.77041	60.49725	8.60757	0.23466	9.10957	9.96555
19.48071	52.2	1.00000	7.77386	8.63333	6.04619	1109.86336	5.85768	9.76320	33.75456	35.75788	5.15083	7.08032	59.04425	7.74280	0.07375	9.46479	7.60124
17.57713	51.84819	0.00000	4.30994	1.26738	10.27003	1173.40917	11.04297	7.81500	20.14075	15.77000	5.57783	8.05565	75.77854	5.48870	2.94819	7.27482	10.50398
12.58797	39.72943	1.00000	7.51254	-104.83192	9.24091	1091.30631	5.72287	6.88999	19.79660	46.07693	7.18799	5.67463	64.20230	7.23752	0.06660	8.22376	7.38443
2.85741	46.08333	1.00000	6.12233	122.08333	6.34432	1141.46961	4.22386	10.81804	54.49562	41.79326	8.58865	9.12483	46.30479	8.35334	0.10128	7.74174	9.99464
5.93286	25.80565	1.00000	7.77472	68.49143	6.22782	1115.37449	5.95178	7.45170	37.85687	54.55145	6.61453	8.10328	53.30943	8.36261	0.10868	10.29404	7.41434
9.73595	33.44872	1.00000	7.20652	-86.78777	8.28745	1086.23710	5.71184	10.71826	16.55928	42.04719	9.29369	5.85287	72.86245	7.73280	0.07547	9.98535	6.36068
23.60924	10.61285	1.00000	7.66578	12.19458	4.60010	1098.28043	9.61492	4.93225	42.29379	26.73335		7.18451	54.65890	6.85702	0.77931	10.21772	6.64124
15.07279	4.96667	0.00000	7.33656	10.7	5.87438	1108.52297	7.49562	4.99534	45.84138	51.06118	7.93351	8.45648	57.55848	6.90523	0.18563	5.88477	8.62354
-3.04243	53.5942	0.00000	7.77029	25.8191	6.04796	1077.08696	6.36096	6.65810	50.72770	52.74872	4.45692	7.18002	50.17341	6.80384	0.09630	3.61079	10.69501
0.53347	-7.60361	0.00000	8.55265	37.00438	7.76271	1143.51362	9.45908	8.25853	40.82974	43.99511	4.99469	7.60276	63.75341	7.47588		5.66646	8.25004
21.52411	-37.9	0.00000	8.61052	145.18333	7.45479	1057.38291	6.80075	9.51002	52.07245	45.27056	7.41114	6.79566	40.35784	6.99899	0.13444	9.98591	6.91416
3.79055	24.05979	0.00000	9.33733	77.40858	6.13942	1054.84344	8.99280	11.36664	59.82345	54.53346	3.61828	8.20411	36.13384	8.24008	0.44608	7.28370	8.82582
8.72350	40.11583	1.00000	8.36415	67.84222	9.94583	1063.98726	5.52650	7.98423	48.30969	47.40781	8.17544	7.78617	37.99657	7.24637	0.06323	7.55022	5.16276
14.22208	43.91452	1.00000	7.70687	-69.96533		1081.29000	8.21508	9.57998	62.24187	58.53753	9.68976	6.41166	44.16752	6.84134	0.23221	8.01684	6.09608
-5.46052	40.63316	1.00000	7.52259	-74.13653	10.64107	1109.03548	7.92854	11.90194	54.02146	46.84638	10.54873	9.16444	34.00169	6.66014	0.18779	6.30916	4.90639
16.17129	37.58105	1.00000	7.96029	29.26639	5.04258	1086.11464	5.91363	11.57071	59.31942	47.55046	5.74752	6.84009	60.14025	7.72628	0.11934	6.95032	6.38788
8.59692	42.50729	0.00000	7.07313	1.53414	5.95395	1161.40961	11.45547	5.99780	40.48837	43.30163	4.90669	7.93387	67.28480	8.88858	4.44117	7.26053	8.29962
21.34234	41.94175	1.00000	9.58280	123.50266	9.97086	1195.57684	6.20907	6.00364	44.45758	19.72347	7.66846	7.82617	55.35983	8.03513	0.10113	7.28213	4.91981
16.35756	-0.71667	0.00000	6.71469	-48.52333	6.04017	1113.45540	9.45753	5.89255	48.13829	46.78411	6.74048	8.67455	65.61898	7.36037	0.67902	7.03132	8.27881
14.33329	37.08819	0.00000	6.26849	-8.2503	6.70857	1163.34713	10.58033	7.03683	37.47893	51.37880	5.62150	8.03395	73.55408	8.66663	1.90888	7.44662	8.34930
11.39170	6.45407	1.00000	7.27037	3.39467	8.01700	1051.66487	5.73346	10.08238	56.07154	66.66766	8.34547	6.36452	50.15989	5.03483	0.15330	10.57074	7.54138
-2.96505	27.85	1.00000	5.69174	112.9	10.17942	1054.95660	5.89351	9.09265	58.12198	41.85698	7.86048	7.13615	64.56305	7.98451	0.11249	7.97976	5.67041
12.79967	27.55898	1.00000	6.78287	68.21204	6.12266	1126.22195	6.58019	8.40020	64.35205	38.26478	4.10612	7.36160	57.82242	7.36653	0.10393	9.81845	5.10997
23.39385	22.88783	1.00000	6.90570	84.13864	5.50711	1094.27207	6.40452	6.91384	29.96105	53.11221	7.09642	6.80127	44.95966	7.76613	0.12452	9.21264	6.42646
6.63704	52.53048	1.00000	7.62063	13.29371	9.06130	1128.58549	5.74946	9.20114	61.38388	39.04440	8.37000	6.75479	70.40349	7.74265	0.10717	9.11039	6.20086
15.60393	-1.26424	0.00000	7.25753	104.09701	11.41536	1115.56327	6.32856	7.44415	62.71571	53.62741	8.72426	8.13096	34.12341	7.29631	0.09119	4.64056	5.21782
22.78826	43.35071	1.00000	7.18035	46.10925	6.14547	1194.60273	6.46931	6.56381	33.39856	44.74068	5.11100	5.75939	56.87718	7.00637	0.08590	9.45461	3.96144
8.66129	41.63976	0.00000	8.90537	2.35739	6.53232	1162.50929	7.61988	6.32176	52.61145	41.67608	6.46508	8.16054	49.63495	5.86177	0.16650	5.25932	9.02509
5.15386	-24.19436	0.00000	6.76767	29.00974	7.61109	1141.27401	9.46940	6.74557	50.35161	40.68496	7.91938	5.85527	56.09375	4.75939	0.68909	7.06948	7.33418
5.57699	33.44872	0.00000	8.20868	-86.78777	5.78432	1096.43729	9.55835	5.17040	57.22347	32.86802	7.16634	6.68710	32.30232	9.27285	0.76105	6.79006	7.73841
14.21632	53.14657	1.00000	6.56530	140.72287	3.90320	1122.39264	8.16363	7.98607	34.52563	59.70851	5.64531	8.16625	57.92341	6.21882	0.26938	7.81850	6.33193
16.43533	36.06386	1.00000	7.77083	4.62744	5.86221	1146.04778	6.88655	7.50856	54.08283	33.48699	5.98805	6.88111	53.65392	7.93575	0.13712	9.23421	5.99671
0.86893	34.95303	0.00000	7.82909	-120.43572	4.62630	1100.36418	8.96603	4.99573	32.51671	47.82090	4.30587	6.49019	72.88223	7.17229	0.44063	5.40521	9.93096
13.35130	53.77166	0.00000	8.41568	38.12408	7.33392	1059.33429	7.54603	9.69918	70.93432	43.03021	4.71352	6.40589	33.49362	7.10891	0.13057	10.87162	8.91661
8.72763	44.22639	1.00000	7.65978	22.53083	10.17720	1165.74854	0.26226	12.22021	61.24471	67.19257	4.00976	8.25327	68.83764	7.50928	0.08444	9.11446	5.09641
25.19781	-27.4338	0.00000	7.33242	-65.61427	6.47735	1090.63727	6.31274	6.77168	70.09588	37.84037	6.42691	8.28702	45.33822	9.28420	0.09422	4.52848	9.36367
8.35626	14.95472	0.00000		120.89694	7.62224	1145.81346	8.35716	6.63365	49.75435	66.33279	6.98485	8.32633	46.76499	7.93823		5.69441	8.64965
-0.12435	59.37722	1.00000	5.37155	28.19028	9.30783	1070.18463	6.42294	8.60206	67.43928	26.39446	7.72543	7.89381	50.38540	7.90827	0.10449	9.41828	5.98747
-5.58345	48.43174	0.00000	7.94883	17.8031	10.73740	1177.85267	10.03138	7.44855	61.13787	15.91051	6.01769	7.22647	46.31000	9.29512	1.14012	4.44002	10.75762
12.72219	10.7375	0.00000	8.04585	122.9666	8.57745	1100.01936	10.53775	8.79504	74.21963	38.68023	8.20378	8.60405	42.59162	6.42421	1.83210	9.50225	8.04527
20.48044	22.88783	0.00000	7.41184	84.13864	5.55467	1086.72510	8.30859	6.81720	29.26614	58.60094	5.10903	5.94762	54.00297	7.68257	0.27282	5.97399	9.33001
9.65615	33.93113	1.00000	7.31934	-117.54866	8.61603	1074.51198	6.69398	8.04683	74.26630	41.89458	8.99056	6.94172	54.22305	7.45664	0.12609	8.47956	6.53410
25.45620	55.62047	0.00000	7.57672	37.49338	7.92386	1109.65510	9.91715	9.73087	59.67797	29.96769	6.20905	7.67590		8.09334	1.00524	7.04600	9.48570
8.49789	41.85059	0.00000	6.85887	-87.882	7.00488	1185.52431	8.98262	5.62268	62.71483	45.83573	7.97958	7.75905	28.71367	7.28470	0.48562	6.56632	7.91492
14.60621	29.98869	0.00000	6.98748	122.20488	7.49595	1081.46019	7.10354	9.49085	42.83137	67.62384	6.03449	6.62832	35.67638	5.79315	0.14940	7.49760	7.97138
14.00345	21.34222	0.00000	7.74256	71.30633	4.53614	1150.76902	9.77027	6.08463	39.94503	47.70820	4.90889	7.67605	27.16457	8.06127	0.85753	7.29321	9.00456
16.81118	36.6009	1.00000	6.93294	126.665	4.48148	1055.89374	5.82195	8.53805	43.46407	47.07151	4.41991	7.66894	55.42453	7.64351	0.10690	8.71157	4.34732
19.00684	6.95194	1.00000	7.23523	121.96361	7.90432	1138.72448	6.42975	9.93988	24.77131	47.98143	9.62522	8.31283	32.34644	8.18156	0.08683	9.83386	6.32572
23.25432	41.72063	1.00000	8.25991	12.6723	7.44394	1152.98026	4.94874	10.58250	39.75619	49.51845	4.62165	8.59838	40.27985	7.17383	0.10397	7.71452	4.47267
22.99273	22.37066	0.00000	9.13229	114.10479	8.12080	1167.55291	8.26429	6.53710	55.69253	52.02845	6.56959	8.04787	58.09021	7.12782	0.26994	4.89554	9.04914
6.42936	44.97639	0.00000	7.15293	19.61222	5.88196	1078.34049	7.67955	6.38145	68.07374	47.96509	6.65585	7.46027	78.37851	7.23115	0.14878	6.07306	8.89775
26.76882	42.16808	1.00000	6.44534	-88.42814	7.85359	1161.85170	5.22024	10.01960	36.41131	27.26526	6.15565	5.50534	51.95169	7.22971	0.07775	8.17155	5.42976
21.35768	44.22639	1.00000	6.30558	22.53083	7.01387	1141.50722	4.01769	10.01796	51.58096	18.66903	8.71953	6.87185	82.01132	6.16730	0.06215	11.84544	6.14101
10.92556	-21.98333	1.00000	8.49558	16.91667	4.89350	1087.05196	7.16619	8.31557	52.93110	45.62354	4.09919	7.08544	43.72249	8.77011	0.14967	8.54483	4.92293
13.01248	41.92361	1.00000	7.75504	20.91361	7.28803	1147.17140	5.82369	9.02727	34.47345	63.13315	8.56376	6.08207	27.15920	7.91711	0.09876	11.08072	6.70545
13.10194	35.06544	0.00000	5.74805	1.04945	5.36006	1102.82972	9.73874	11.88142	41.10237	63.99407	8.00940	8.34737	57.67190	7.57509	0.83431	10.71751	7.90393
14.11575	11.93381	1.00000	7.31273	79.82979	6.71171	1145.74223	4.64853	8.47423	47.49750	27.49690	5.96854	7.49294	63.28437	6.39037	0.12452	9.98780	5.79184
26.54278	-7.57897	0.00000	7.52837	112.23109	6.58636	1196.73989	9.76610	11.04037	58.01792	33.03239	6.20964	7.00409	56.57445	7.33114	0.88153	10.32960	7.91287
16.32200	55.1904	0.00000	7.22234	30.2049	5.65001	1065.27604	8.59652	6.31017	66.02343	43.39293	7.04262	8.28996	82.49492	7.20886	0.31764	7.11362	8.25029
3.45622	13.44581	0.00000	7.43015	101.18445	9.88494	1173.80416	8.97238	7.42212	34.56169	35.37271	6.57490	6.56931	32.70771	6.87496	0.43261	10.01132	9.54112
19.77931	-37.88333	0.00000	8.44484	145.06667	6.02379	1172.10237	8.72712	10.79389	29.83554	41.54494	7.38558	7.06916	51.97059	8.55578	0.32312	9.83170	7.14642
0.73985	33.95015	1.00000	7.04394	-118.03917	10.23967	1128.29167	7.21407	8.02733	33.89839	56.43071	8.74713	8.32977	59.32911	8.61306	0.15832	6.29729	5.63337
11.56700	51.88333	0.00000	7.63695	8.51667	8.15388	1094.28866	8.73046	8.65554	62.74810	65.25023	5.93009	8.46240	59.27186	5.74145	0.40063	10.50713	
14.14502	43.4125	0.00000	7.80315	23.225	6.57524	1149.76421	5.97466	10.79323	53.11476	51.79278	4.27423	6.23193	59.33665	7.75072	0.12215	7.59473	6.47686
-1.93112	36.6009	1.00000	7.61782	126.665	7.51258	1127.26287	4.33192	7.74797	37.22859	57.91114	8.68986	7.46197	50.37234	6.68051	0.07719	10.02476	5.76724
0.58719	36.46917	0.00000	7.61469	10.78222	6.50789	1123.78222	8.83334	6.36893	38.79521	28.61682	5.76935	8.50584	62.48954	6.38286	0.41268	5.90211	9.09466
8.06784	5.30383	0.00000	5.45645	-1.98956		1084.22828	9.00101	5.02424	26.58304	47.66786	6.51608	6.83535	62.70645	6.38514	0.48795	6.54146	8.74362
20.52162	3.27833	1.00000	6.37276	32.88667	4.80653	1197.74999	5.01253	8.97539	58.76919	52.03879	7.76451	8.00685	57.27450	7.49038	0.11769	8.05364	7.54262
21.24004	37.05944	0.00000	6.73599	37.3825	5.95893	1056.47258	7.87590	5.99594	36.45477	51.12013	6.17124	7.62388	26.23441	6.17060	0.26171	5.59781	9.28322
16.88278	44.75874	1.00000	8.28953	19.21437	9.52823	1185.03482	6.87910	10.99285	41.81638	47.31056	8.98947	7.05582	52.21250	7.65973	0.12896	8.90403	6.11526
15.97151	43.1122	1.00000	6.28628	12.38878	9.76628	1130.63144	7.65187	11.47156	30.42430	59.86726	9.85377	7.99089	59.03096	7.44089	0.16946	8.29293	5.74416
6.19242	22.49396	1.00000	5.27450	-105.36369	9.43279	1129.24092	3.67442	8.00606	30.73538	33.57788	5.00746	9.18658	32.60295	7.43964	0.05847	11.44427	6.20151
-2.71427	23.15678	0.00000	8.23489	-81.24441	5.56507	1143.88722	9.11717	6.78603	34.74110	27.11341	5.16416	7.87883	46.17389	6.53443	0.48616	6.41919	8.71599
35.84452	40.63316	1.00000	7.52962	-74.13653	3.95648	1175.96576	4.77538	9.61884	66.45221	39.27070	6.69704	7.92904	28.25335	7.75847	0.10643	7.43123	6.60230
26.85378	42.50729	0.00000	5.71148	1.53414	7.08894	1076.03050	6.95920	10.52335	62.87002	54.28777	5.82332	6.32508	60.13343	7.90353	0.15047	8.35685	6.46006
10.98281	42.7392	1.00000	7.14143	-84.62081	8.38453	1172.26114	6.11150	9.36376	42.07175	42.62735	9.05972	8.60820	47.43899	5.23633	0.14256	9.50804	6.19518
6.25384	46.18396	1.00000	7.87730	6.10237	12.11900	1197.04127	7.75902		52.12495	52.89654	9.31632	7.81836	12.99300	7.64715	0.18595	5.36830	5.47166
18.12425	36.91023	1.00000	6.85106	-121.75689	6.79371	1067.00328	7.05472	8.76731	50.44545	51.99586	5.39563	8.06501	55.39278	8.03268	0.10620	9.04063	4.86003
9.21342	-31.25033	0.00000	8.76406	-61.4867	8.81754	1053.88946	10.60444	8.65865	53.07225	45.84376	5.97784	7.86161	67.53150	8.73710	1.91932	7.10249	9.12067
17.21364	54.03876	0.00000	6.04320	43.91385	8.13921	1090.99651	9.86255	6.74896	38.07980	51.00683	6.53193	7.37385	59.07457	7.88167		5.74122	7.69330
23.17208	7.06273	1.00000	8.95347	-1.4001	8.01044	1118.09777	5.75892	7.55624	61.50881	57.99140	9.18890	6.93637	46.38101	7.48843	0.06074	9.40248	4.56601
9.70171	44.73941	1.00000	7.64450	-93.12577	5.24627	1065.07106	5.30211	9.09589	50.58126	53.96204	6.70518	6.84210	71.44432	7.41175	0.10276	8.01644	6.24992
18.40515	19.04222	1.00000	8.67880	-98.11889	7.93802	1174.93288	6.41385	8.32202	42.98739	50.40434	9.40773	7.40621	53.50797	7.22907	0.11835	9.48670	5.44254
17.34291	30.5427	0.00000	8.73503	-97.54667	8.26132	1100.92786	8.82983	9.00752	36.00788	41.30708	7.35324	5.58333	57.46497	6.48865	0.43109	9.26590	8.74257
4.40398	45.75279	0.00000	7.92026	130.57211	7.32555	1144.81810	8.58492	7.25350	38.02950	47.94280	4.84706	6.37491	70.89272	8.57145	0.27769	4.72571	9.17531
31.09389	11.93381	0.00000	7.23142	79.82979	6.91852	1139.16365	10.13045	6.57264	48.33072	57.67474	6.82883	7.29605	60.45918	8.13460	1.19085	7.39211	7.88070
6.74351	41.15376	1.00000	10.43300	-87.88754	10.17241	1057.54868	6.24043	9.67810	43.25202	53.97938	10.13693	7.89394	71.61173	7.07185	0.10186	7.27328	3.02367
0.31761	12.1277	1.00000	6.30966	78.15794	10.41021	1051.56027	6.80777	8.80765	65.58286	50.09268	9.59561	9.37493	54.74133		0.10727	6.94500	3.88733
0.81972	54.58048	1.00000	6.14301	16.86194	8.83991	1198.66574	6.29452	8.86220	47.63360	64.13447	10.09923	8.67220	50.96819	7.97092	0.14585	8.29021	4.44085
8.86402	11.84962	0.00000	7.20312	-86.19903	11.28749	1056.39779	6.83294	6.29080	50.62649	29.03000	3.87054	8.08606	26.14598	8.68244	0.12287	10.69849	11.08396
21.95595	30.75545	1.00000	7.04282	20.22625	7.20747	1169.51682	5.02953	10.00671	55.10332	35.80317	4.16395	8.47270	58.89825	6.26288	0.07253	8.94069	4.53657
20.35541	37.31065	0.00000	6.27744	13.57661	5.49446	1126.94825	7.01829	5.84085	38.36259	65.03591	7.26865	9.10845	31.35045	6.55190	0.13680	10.22099	6.87487
28.65492	35.88264	0.00000	7.28068	-80.08199	7.13244	1198.52085	6.93193	9.53977	67.73914	48.53619	6.54324	8.01397	69.06622	8.09310	0.12752	11.34058	7.47037
12.39895	0.46005	0.00000	6.94646	34.11169	6.67361	1053.51519	8.99305	6.26316	49.97779	32.04261	7.52856	8.66408	47.61710	7.22856	0.45211	6.89595	7.85148
18.00272	31.84568	1.00000	7.53193	-102.36764	8.01593	1071.98468	6.67627	7.52337	65.94801	40.32831	8.74137	6.06630	29.69028	6.42058	0.07270	9.27816	6.37644
13.70386	13.73417	1.00000	7.61196	-89.71472	9.54576	1095.10786	2.91131	7.76660	38.91490	39.78284	6.69934	8.47675	76.02306	8.45664	0.08289	11.02137	5.82841
17.91450	4.2475	1.00000	8.82540	9.00472	4.23887	1159.63181	5.77844	8.87912	57.84568	59.16869	6.57579	7.76621	41.62531	7.91535	0.06781	8.89493	8.44626
14.88024	47.46657	0.00000	6.67277	84.87144	7.89787	1135.04135	6.80405	9.15120	22.41130	43.39432	3.80963	6.84893	39.48577	8.26656		9.20422	8.40332
23.55722	50.75	1.00000	5.27352	2.25	6.41136	1075.15871	6.02568	10.63169	38.35551	48.26156	6.60669	7.06001	40.55757	9.02401	0.11570	9.54544	8.68605
8.03310	23.1959	1.00000	7.18881	86.51499	8.55763	1110.80456	6.26113	8.91641	58.54006	33.69452	6.35775	8.09809	63.69784	7.28418	0.09080	10.49802	6.46056
21.64777	37.95143	1.00000	8.39435	-91.77127	6.48185	1141.98455	6.66865	8.18605	69.12363	29.76780	5.20644	7.40807	49.65056	7.26308	0.09263	10.71264	6.15010
29.55604	-8.43333	1.00000	7.38641	114.33333	7.66565	1142.14052	6.98632	10.37639	39.62557	36.24102	7.98467	7.55487	62.32165	5.96854	0.11904	10.63154	9.46930
-4.93031	51.42708	0.00000	5.26665	-0.91979	9.91443	1093.52683	11.66090	7.89559	37.78957	49.60303	6.37191	7.08486	52.02146	6.26042	5.41526	6.59095	7.16343
11.37317	53.53333	0.00000	6.55412	-7.35	2.25065	1061.51274	8.13115	2.85324	34.61100	70.96667	6.68000	8.10035	42.04790	7.99391	0.23585	6.88837	9.33502
22.86959	37.31065	0.00000	7.74034	13.57661	9.38056	1102.63412	8.25626	8.14669	37.20424		7.10167	9.80104	44.14698	6.36120	0.24737	9.28077	7.98213
15.04199	17.06542	0.00000	6.21968	-96.72365	7.85987	1153.66999	8.09199	9.26387	42.08913	51.19712	6.36095	8.31321	71.22936	8.48032	0.25351	9.20105	7.83672
20.20045	55.82737	1.00000	6.15144	-4.0573	7.85644	1121.76416	5.89837	9.12614	38.47948	51.12354	10.36279	7.47703	26.20540	7.76097	0.14129	9.37231	4.72451
22.79508	34.75856	1.00000	6.54763	136.13108	7.78659	1093.83584	6.28259	9.58829	62.53218	71.64174	5.77871	5.54195	16.04479	6.40143	0.09099	9.07867	5.93272
19.85761	27.76056	0.00000	9.55878	-15.58602	10.19396	1095.55848	7.22473	7.13751	50.87563	46.26477	5.54222	7.90688	40.40051	6.22479	0.14919	9.32934	9.88351
3.02401	26.68451	0.00000	6.38055	-80.66756	7.70131	1078.66705	9.23667	7.15235	29.76353	65.80913	6.51262	6.94552	44.64065	7.88626	0.55153	6.19492	8.23523
11.37610	30.46907	0.00000	8.25615	70.96699	5.79092	1061.46054	8.41670	6.28392	45.67774	35.22328	5.73827	8.91880	51.16601	6.13817	0.31388	5.87591	8.98825
2.55348	9.15093	1.00000	9.01533	-79.62098	6.48487	1181.17321	4.81242	9.02845	59.18368	43.66998	6.60848	7.65841	56.76005	6.94868	0.11675	9.93387	8.61183
6.93435	45.47885	0.00000	7.05208	133.42825	6.85193	1105.66074	11.00021	6.08584	53.65004	41.21795	6.59681	6.20789	63.20852	7.65949	2.81285	7.47309	7.58748
24.15507	18.00747	0.00000	7.50928	-76.78319	6.18553	1082.38738	10.26138	6.90270	39.98620	71.00677	5.25130	8.17347	52.54796	7.17094	1.38434	7.31109	8.71886
8.69581	45.47885	1.00000	6.83458	133.42825	5.52719	1136.71898	7.83910	8.67525	31.13765	22.39837	6.51608	10.54341	56.37304	7.12377	0.20991	7.27215	4.08594
26.71186	20.88197	0.00000	7.54077	85.83334	10.83925	1096.23084	9.62630	7.02905	50.58839	52.74712	8.69103	7.45629	51.10789	9.05353	0.79334	7.97678	8.46955
14.31490	47.76232	1.00000	8.37943	-122.2054	4.40761	1055.75291	5.76338	12.04861	52.37488	28.40274	6.08517	5.66066	33.16423	4.83863	0.11032	5.96500	5.73262
16.16257	32.50611	0.00000	8.29835	120.14278	5.20551	1185.46906	13.25212	4.10639	58.10375	65.37743	3.09261	7.51989	50.48533	6.96473	26.16076	6.53886	8.86823
-9.49517	46.65581	0.00000	5.63956	32.6178	7.41671	1113.87246	9.57926	7.46292	43.68339	37.88715	6.32244	7.97269	31.05765	7.77297	0.71668	6.75349	8.08488
9.09154	45.69558	0.00000	8.66955	4.7934	5.80472	1092.53507	6.85887	10.76591	49.00273	52.45851	5.67308	6.34225	70.25611	8.47206	0.14547	10.15413	6.80800
-6.44322	11.93381	1.00000	8.05402	79.82979	9.11434	1050.87883	6.91774	8.18588	53.34033	59.79703	9.15380	6.82112	57.58464	8.62127	0.10769	8.09780	5.30454
13.53986	48.8765	1.00000	8.18741	2.18967	8.84293	1057.55075	7.02258	8.88975	48.07432	35.60489	9.80657	7.52916	56.31091	9.18303	0.18027	7.91713	6.19415
11.60865	-10.95817	1.00000	7.27812	-38.79084	7.31967	1067.91824	6.67278	9.98237	56.18785	42.56116	4.27770	8.84883	54.83454	6.19448	0.12564	7.81321	4.20205
12.62222	51.08468	1.00000	6.94680	7.11393	9.20101	1130.68429	5.96425	6.82255	73.45936	81.48811	8.04398	7.46067	82.18592	8.33358	0.08176	8.44159	5.33187
15.32960	39.57582	0.00000	8.51680	-105.11221	8.43903	1120.62166	12.00010	6.49910	62.56251	59.21709	6.21338	7.47783	49.61609	7.75337	7.56531	6.55041	6.80697
12.68145	32.52515	1.00000	6.86858	-93.75018	8.57152	1100.15758	6.42605	7.10277	39.37843	40.65671	8.94525	8.82535	66.31292	7.80697	0.11527	7.87762	6.14256
-3.16542	-34.88422	0.00000	8.97022	150.60036	7.90910	1070.07924	9.67692	7.29735	69.94786	52.44793	6.29341	8.50704	29.67749	6.00694	0.79296	6.73994	8.74856
