PM10	NH3	warning	H2CO	SO2	TEMP	C2H3NO5	Pb	NOx	PM2.5	latitude	PRES	longitude	CH4	PAHs	CFCs	CO	O3
9.89192	5.73415	1.00000	68.71023	10.12400	6.89306	0.23314	38.90398	8.42683	7.75244	-21.44236	1058.36620	27.46153	9.10474	11.40471	45.55386	9.00694	9.10435
9.23157	5.13279	0.00000	73.81841	11.41761	16.34986	0.12589	58.41781	6.74405	7.14493	54.90083	1126.75359	38.07083	8.40607	7.85232	42.09162	6.40363	7.09010
7.64560	5.36603	1.00000	51.86099	8.04509	24.21473	0.04181	34.45253	7.64689	7.33373	38.06084	1196.26345	-97.92977	7.48511	8.35032	53.36205	8.62113	8.35447
5.94070	6.86690	1.00000	47.75262	10.38812	19.96624	0.01834	43.33610	4.43189	8.14899	52.09	1171.62738	5.23333	9.41389	5.95898	48.10263	7.85253	7.77018
9.54951	6.79280	0.00000	54.63547	9.07090	10.78868	0.16937	50.47848	10.26438	8.25273	6.25947	1133.00869	102.05461	7.82241	5.29002	31.96613	8.61420	7.12296
6.63423	6.41940	1.00000	47.84184	11.08797	18.15500	0.03574	43.75528	6.78144	8.31667	31.82539	1185.29771	72.54064	7.59867	6.83524	33.22694	9.14595	6.39227
7.00223	7.32621	1.00000	25.02350	9.57944	5.12170	0.03278	39.95732	6.84924	7.74628	51.08468	1109.08634	7.11393	8.38200	10.48484	46.67907	9.49861	7.04609
8.29670	7.04085	0.00000	59.76908	7.82556	0.00915	0.05701	59.71107	11.01874	6.31422	37.13548	1094.14775	-3.67029	7.20216	5.06426	54.71744	8.87573	6.87259
6.11490	9.02090	0.00000	42.11111	7.53644	10.80045	0.02313	47.50504	9.37499	9.53682	0.51667	1104.09905	101.44167	8.77546	5.30202	41.37957	11.43589	7.81300
6.83789	5.67998	1.00000	50.39359	9.80703	19.68316	0.02977	57.96676	6.43355	5.92447	51.78967	1053.26572	1.15597	8.17622	7.53400	49.85852	5.58113	8.22191
6.29270	8.98520	1.00000	34.17748	8.01813	15.89469	0.02969	27.95594	6.29309	7.04239	-7.01833	1112.27535	107.60389	7.94606	7.71885	58.47121	6.80955	
12.01303	6.14479	0.00000	44.58435	12.20051	11.21413	1.73570	46.40216	6.64050	7.20022	51.78967	1142.61450	1.15597	7.68731	8.14499	33.96893	2.74110	7.97541
8.40016	6.01660	1.00000	59.06491	8.80411	15.60236	0.06608	35.81440	7.13633	6.98148	40.34912	1187.25261	-111.90466	8.14617	11.63491	23.97489	9.42907	8.59293
6.49840	6.34031	1.00000	54.46977	9.87202	13.93154	0.02874	25.60556	5.65206	8.54004	6.25947	1159.52185	102.05461	7.29611	8.82642	53.83952	9.91418	
7.22687	7.81703	1.00000	64.39755	8.45421	9.03103	0.02978	52.55678	6.47894	8.09939	39.32288	1061.05386	-76.72803	6.13828	7.49463	45.78245	7.76642	6.66205
7.32343	8.62781	1.00000	48.58357	7.61238	10.66699	0.03928	33.39661	8.16161	7.53987	36.92574	1077.53378	14.72443	7.21686	6.77767	37.83892	8.05268	7.22878
5.16719	6.09152	1.00000	47.85179	9.64609	27.71979	0.01402	45.73745	3.95766	7.79100	36.91023	1088.42655	-121.75689	10.14032	5.20245	39.01492	7.26190	8.01408
6.52581	2.09156	1.00000	56.99232	7.22657	7.96710	0.03471	31.59772	5.96761	8.45192	38.68712	1085.23096	-4.10734	7.96175	8.08743	57.89692	3.23250	7.36841
10.07492	7.09929	0.00000	73.67019	9.36894	15.82499	0.26054	41.52880	10.52783	7.96641	41.91886	1127.36158	8.73812	5.95973	6.40579	47.32134	5.78522	6.58314
11.62688	5.66336	0.00000	62.51358	11.80470	9.34525	1.18206	54.07703	7.92020	6.94423	11.15583	1051.99143	42.7125	7.09271	6.61361	20.89993	5.34408	8.48480
5.64678	8.60480	1.00000	28.41365	9.34509	8.53637	0.02350	53.94813	6.20191	9.21095	50.64336	1159.64085	7.2278	7.23284	5.26509	53.71222	7.90687	6.27878
10.05246	8.80266	0.00000	41.46392	7.76460	4.77701	0.26141	41.29040	9.73452	7.58652	34.61667	1092.79818	135.6	8.08859	5.65094	46.95671	7.20492	5.76268
4.41760	5.32373	1.00000	47.33828	11.47498	16.32955	0.02173	51.80126	3.97342	6.50547	32.57756	1170.42231	71.52847	8.92554	5.61405	65.18245	4.68202	7.42440
5.56032	5.86045	1.00000	33.24124	8.64753	3.75897	0.03497	49.75547	5.48428	8.69823	-0.71667	1154.47718	-48.52333	8.86997	10.22149	42.49454	8.25795	8.19825
9.28845	7.48691	0.00000	49.67786	7.27225	30.60979	0.14014	49.93069	9.36755	7.31913	13.73417	1174.06617	-89.71472	8.15983	4.87260	50.60091	11.30526	8.36844
8.04088	7.05957	1.00000	44.88130	9.16489	11.52915	0.05013	57.24362	8.62312	8.40415	55.75556	1118.88174	60.70278	6.35276	10.00866	53.60413	8.50004	6.83592
9.82336	9.62862	0.00000	44.95989	4.62471	10.03019	0.20771	26.09180	4.23255	6.64939	29.22254	1070.12693	79.5286	7.77490	8.54153	58.58757	8.07708	9.49888
4.92837	7.99437	1.00000	44.37774	10.01462	29.93742	0.02275	55.30566	4.20411	8.11101	34.63915	1054.69204	-120.45794	8.35995	9.75541	52.92630	10.97950	8.92320
10.89712	6.32600	0.00000	25.79799	4.57020	4.46163	0.58333	42.08309	4.92262	8.01057	53.7446	1091.14612	-0.33525	7.56917	5.23604	53.43044	9.13462	8.80048
7.04001		1.00000	41.14409	9.43289	17.36901	0.03568	69.81593	6.98793	6.61050	-22.45667	1170.79679	-47.53028	8.28584	5.74664	51.19790	8.99446	9.00130
6.44933	5.24546	1.00000	55.01316	8.20093	1.22428	0.03010	49.00756	6.98516	6.42464	8.35122	1177.93312	-62.64102	6.47731	6.83906	52.01722	5.32609	9.69314
6.65737	10.34630	1.00000	45.66626	9.24157	5.58257	0.02429	52.04041	7.50129	8.07929	38.68712	1158.02406	-4.10734	8.10754	5.53797	27.26465	9.37493	7.37090
9.54828	7.20645	0.00000	53.30290	6.50470	-8.54930	0.16055	35.40242	7.73886	6.56784	48.46458	1121.77692	9.22796	9.90258	6.25012	58.17010	9.94402	7.24106
8.54142	7.16948	0.00000	39.51770	8.96939	21.95594	0.08199	37.97700	7.88101	6.75882	24.81757	1153.22809	84.63445	7.77659	7.79208	27.69791	6.35715	8.18716
14.92117	7.29382	0.00000	36.52504	6.32623	20.55530	31.44003	58.22185	4.75994	8.21254	43.4125	1097.59410	23.225	6.36078	7.25718	37.08327	7.80772	7.93949
4.72108	8.18072	1.00000	60.00358	10.07847	9.02101	0.02564	55.28562	6.07872	7.08817	35.06667	1135.17157	135.21667	8.53053	9.07734	68.94988	8.73843	7.83657
7.77879	8.04048	1.00000	68.66012	9.88676	10.51302	0.04161	49.23231	7.37814	8.26619	-1.6	1079.77534	103.61667	7.93906	8.57254	44.94484	11.41870	7.51825
9.35024	8.17443	0.00000	56.99484	7.91410	11.35594	0.14061	64.76352	8.75452	6.40258	50.75932	1076.75178	25.34244	8.80897	5.54662	66.05295	7.64271	7.70996
9.04836	6.67272	0.00000	34.40750	5.98006	11.41342	0.10989	57.24027	8.47664	8.49334	-8.73508	1060.36529	24.99798	7.51214	4.47784	31.74727	11.35178	7.62758
5.66861	7.10329	1.00000	66.29140	9.55523	13.45645	0.01731	60.14087	5.99367	8.72794	45.35	1159.13343	126.28333	6.61383	8.43641	64.47291	9.74143	7.81360
7.45713	7.94152	1.00000	28.58153	9.37519	25.82785	0.04222	61.59010	7.17721	7.72053	34.25	1078.06911	135.31667	5.76335	7.40282	54.30488	7.57074	7.07359
9.91914	5.59449	0.00000	39.48422	6.04918	29.16485	0.23238	33.37634	6.68633	7.70835	33.95015	1152.66896	-118.03917	9.53288	6.19683	44.75008	9.48543	6.70184
6.58549	6.70690	1.00000	54.40351	9.77342	25.33914	0.02412	48.08672	6.69543	8.86955	32.57756	1125.29421	71.52847	7.26335	6.79529	38.52296	6.25033	7.27683
6.81946	5.15215	0.00000	23.51893	8.73587	15.90072	0.03411	48.46477	11.45617	7.67655	38.13708	1116.18913	41.00817	8.10659	7.35821	49.75727	7.58507	6.86496
8.88925	7.20897	1.00000	29.19729	9.36179	17.88685	0.10522	22.78861	9.40120	8.02885	49.97704	1144.15829	9.15214	7.65814	8.54138	64.24105	9.52358	9.34218
8.49509	5.48196	0.00000	33.09809	9.87974	38.67639	0.07393	22.52231	9.01280	9.12960	-34.74785	1089.39725	-58.70072	8.16477	6.73577	49.32797	6.73623	8.21124
8.17850	5.37108	1.00000	44.11897	8.05854	16.36412	0.05441	41.93904	8.66407	8.08006	21.01858	1115.80087	-101.2591	7.44800	7.01499	51.85028	6.84108	8.18890
8.52429	8.00828	0.00000	62.45394	7.25151	-12.12182	0.07666	37.42789	10.54139	7.38723	41.09822	1094.07087	120.74792	6.69876	6.15462	54.59216	7.19537	9.03235
10.96333	9.65798	0.00000	59.21062	7.99875	29.33336	0.62046	47.88198	9.04880	8.71865	38.10558	1083.63859	-1.86343	9.58102	6.17056	44.50146	5.10383	7.34491
6.40396	6.81586	1.00000	49.70685	9.50236	-3.23017	0.02477	60.64528	6.50748	8.54830	40.53123	1193.58861	17.58522	8.13214	5.79334	39.92900	7.23713	7.99376
8.19973	8.94917	1.00000	47.31083	7.74596	0.84571	0.05881	40.23585	8.88327	9.03932	51.65333	1190.27104	5.2875	7.07824	7.42092	58.51884	8.53587	8.85894
7.82428	7.76281	1.00000	55.53042	9.81508	17.42128	0.04655	56.33098	8.16644	8.76964	44.22639	1152.01498	22.53083	7.70469	8.68619	46.09837	9.99526	8.62904
7.32956	6.54746	1.00000	31.31503	6.74204	22.90803	0.02519	53.13993	7.23586	8.26854	-8.73508	1171.52033	24.99798	8.84385	8.19602	49.63691	6.22548	8.64592
4.36929	7.64086	1.00000	31.23304	10.12217	26.32466	0.02449	49.18811	4.67427	8.59803	35.21222	1094.68188	2.31889	7.17631	9.36985	67.21462	9.56721	8.91342
10.75152	7.41980	0.00000	47.48821	6.67745	14.16160	0.50727	49.94017	6.25000	6.43802	34.81667	1061.29375	137.4	8.50828	6.17214	56.38565	9.30916	8.64964
10.53795	8.33786	0.00000	49.93567	7.74429	31.50119	0.42538	31.66796	11.80178	9.34954	47.80527	1157.63954	-122.24064	8.64200	4.16323	43.66187	7.70206	8.94562
7.25386	7.51882	1.00000	64.38023	10.93170	17.41443	0.03690	41.83048	7.27030	8.75934	40.65538	1140.34459	-74.38987	9.12326	6.17521	19.67415	7.88854	7.47040
7.63695	7.94971	1.00000	60.58921	9.58382	14.64463	0.05077	34.44893	7.89545	8.41704	40.58654	1119.28796	-122.39168	6.73481	7.40121	59.51678	7.31763	9.28878
9.79788	7.47167	0.00000	42.83577	9.34737	11.03870	0.20793	31.57216	8.09135	9.36494	54.48147	1120.13976	53.47103	8.63252	6.45574	67.37534	7.17053	5.47243
8.81630	7.63173	1.00000	63.48038	10.79306	3.91400	0.09229	14.90462	9.33697	7.20878	11.86064	1157.68832	9.0027	7.26762	7.81965	16.64838	9.50250	8.32014
7.27332	7.86742	1.00000	35.43822	11.12494	29.31625	0.03149	17.78805	7.05746	8.00379	31.82539	1077.37657	72.54064	7.38167	7.66978	32.28449	6.65945	9.11957
8.85778	6.92705	1.00000	45.71796	9.19920	27.79694	0.09137	32.91268	8.94141	8.14323	48.07667	1098.20001	8.64409	8.74774	10.68588	21.02580	8.74526	8.13704
7.38203	8.52892	1.00000	35.82865	8.61597	-3.86019	0.03851	60.76687	7.93352	8.82620	14.37395	1186.32488	100.48528	7.82636	8.61036	42.97729	10.90516	6.49229
5.51881	5.26614	1.00000	68.77593	9.14752	17.50214	0.01875	32.80372	5.50825	9.55833	34.09611	1182.65871	-118.10583	8.82382	9.09791	56.14590	7.89161	8.84281
8.11486	4.26912	0.00000	34.47681	6.97703	10.11957	0.05906	47.33888	7.78046	7.80038	-54.8	1136.13390	-68.3	7.65724	5.19802	46.90639	10.04244	8.75991
6.48642	6.22451	1.00000	60.59307	9.18290	5.97616	0.02962	58.35788	6.61127	7.15832	7.65649	1107.77171	4.92235	7.17302	10.90580	45.86335	7.93094	8.09529
7.33129	6.73271	0.00000	55.34309	7.68067	-4.55131	0.03600	59.10136	11.12285	7.75047	61.72744	1060.87837	17.10558	8.29184	6.31212	58.95539	9.65064	6.48015
8.85525	6.30020	0.00000	50.25103	8.88118	19.29159	0.09895	25.65506	9.24150	8.63158	-0.35817	1149.13653	42.54536	6.30226	5.19618	58.61906	8.63029	7.72186
6.95743	7.25459	0.00000	49.84788	6.87357	20.13008	0.03167	50.53295	10.42926	8.10046	28.88162	1080.02114	120.03308	9.16310	5.54441	57.30241	9.32399	6.63330
7.55167	5.76341	1.00000	46.52980	8.28892	5.85880	0.03135	41.60301	6.70134	7.73518	47.56494	1073.02053	31.33078	7.23584	10.17404	36.05910	9.42661	6.54568
9.10154	8.92935	0.00000	42.98666	6.61412	14.47326	0.12646	50.20930	6.12656	6.78785	39.96348	1186.68702	-4.83076	7.98426	8.84194	74.19129	8.39103	8.16225
9.33683	7.20406	0.00000	42.60103	8.80161	1.74577	0.13603	28.23482	9.10432	6.53852	42.97086	1105.18945	-82.42491	7.04959	6.08091	63.66304	7.38614	8.96751
7.02422	4.82811	1.00000	35.35890	7.99369	10.10323	0.04092	37.27977	5.76455	7.74328	4.94273	1137.20603	15.87735	7.42707	8.34908	45.29009	5.48636	8.08046
6.39828	9.43294	1.00000	84.22221	11.72626	-21.03274	0.04069	39.10888	6.11838	8.77344	37.49073	1165.96335	-2.77259	7.55878	11.06880	46.10232	10.69950	8.61985
8.17116	5.99546	1.00000	76.28573	8.70438	9.73560	0.06403	83.12482	8.48511	7.18630	33.95015	1057.03990	-118.03917	9.08548	8.20600	68.09925	8.81168	8.09195
10.22450	4.57210	1.00000	57.64392	7.30288	9.57921	0.31542	47.37970	6.38655	6.61776	29.21399	1061.86114	78.95693	8.10887	5.04422	55.01055	9.34906	7.74729
7.85310	7.21222	0.00000	56.59221	7.83199	12.38362	0.05234	26.95612	10.37470	8.09459	32.57756	1084.28969	71.52847	9.46324	6.61480	63.75087	7.66950	7.81717
10.18649	6.34028	0.00000	48.75538	10.69530	6.00191	0.29525	53.87620	7.28497	8.99172	41.8542	1185.53344	-87.66561	8.19043	7.52582	42.29568	6.55063	8.72868
6.09857	7.83819	1.00000	57.56728	9.73057	26.75897	0.01547	48.55060	5.34119	6.12258	41.80753	1156.06972	-87.65644	8.94934	10.07080	28.23083	10.92839	7.60544
3.32515	7.28756	1.00000	68.17518	9.55484	14.24085	0.02918	62.59842	3.28714	6.16202	-15.21194	1084.94747	-75.11028	8.30832	9.25364	35.34732	9.89514	10.18895
10.31354	6.07798	0.00000	65.95307	10.53328	22.37087	0.32739	83.45877	8.15704	7.32346	23.5654	1185.01072	119.58627	7.66925	6.50988	63.18927	7.17915	5.37461
4.92754	8.00799	1.00000	38.44658	10.47855	15.29981	0.01973	49.91710	3.76324	10.69683	41.72063	1158.87332	12.6723	9.52091	7.16750	66.14227	5.85987	7.92824
7.60730	5.94027	0.00000	50.58677	6.97878	16.87795	0.04575	12.65931	6.16278	8.12575	18.87813	1147.48396	72.93924	8.33904	6.91730	47.58967	8.55977	8.44878
6.81744	6.40443	0.00000	79.04827	7.50678	17.92122	0.04328	48.09601	10.61678	8.01706	38.45598	1185.77874	48.87498	8.82697	5.73005	63.25609	9.45513	8.87569
10.77326	5.26216	0.00000		7.71631	19.20575	0.51929	41.72293	5.92220	8.62367	32.54278	1156.09578	111.50861	6.98099	5.70291	33.31300	8.75955	8.57401
7.59149	4.15697	1.00000	48.93050	8.20882	5.82106	0.04602	49.45785	8.76083	7.51115	45.99194	1132.35290	29.41824	6.03062	6.92001	47.26501	5.06759	7.25017
6.65451	7.37528	1.00000	37.20218	9.33074	17.59158	0.03018	49.35446	6.60660	9.39483	32.87533	1095.44378	71.57118	8.32697	8.00295	81.12396	10.67236	10.57918
10.11065	6.83717	0.00000	56.88500	9.47472	3.35806	0.28225	42.69885	9.13243	9.56775	41.8542	1119.05015	-87.66561	6.95570	6.34156	49.12137	5.06076	9.00372
10.07305	4.33441	0.00000	69.71588	12.17563	7.40190	0.26067	60.70729	7.06628	7.31317	-8.73508	1141.83009	24.99798	8.12460	7.78204	53.97773	4.96605	9.10974
7.35928	6.58545	0.00000	41.96580	8.06187	24.36733	0.04270	42.26191	10.39327	8.85150	45.99194	1181.12954	29.41824	7.54971	6.59318	46.19340	8.31804	7.80645
7.30182	7.01493	1.00000	85.73654	9.39492	19.03474	0.03390	39.06454	7.33355	8.65512	-38.65333	1128.20279	178.00417	7.46249	11.37294	61.98950	8.63913	9.20944
4.13866	7.65795	1.00000	49.95954	10.45787	9.53432	0.02533	23.08485	4.30102	8.68918	40.56754	1077.03869	-89.64066	7.29383	4.40957	56.21833	6.92124	5.68446
7.94088	5.62709	0.00000	53.56268	7.39711	2.99410	0.04310	60.14712	8.69556	9.57122	48.98333	1188.41594	2.61667	9.73748	8.01671	40.63197	9.70239	9.26799
5.55606	8.89988	1.00000	34.36724	9.92600	12.74557	0.02411	61.59201	5.92884	8.48530	53.49389	1062.10216	-1.29243	6.95315	4.40003	38.86778	8.79412	7.36770
6.18294	5.52640	0.00000	60.73638	6.66303	5.90858	0.02584	35.76601	5.77196	9.87518	23.5654	1185.03519	119.58627	9.14493	6.74183	71.05045	8.54053	7.76620
5.30318	5.89271	1.00000	43.34071	8.29650	13.93328	0.03382	39.28018	6.01346	7.92077	13.70727	1058.45983	9.15013	8.12850	7.70752	38.80484	8.47802	8.77827
10.16926	4.77990	0.00000	59.31386	7.08774	6.21505	0.29072	50.83216	5.54618	6.95756	45.79377	1061.21955	8.88104	7.10570	6.22288	38.39125	8.46142	8.51601
6.36478	7.11954	1.00000	29.34659	9.71728	8.41181		56.98000	7.35382	8.72980	36	1163.53499	139.55722	8.56842	6.62534	36.54549	5.71510	8.32641
6.43459	9.75159	1.00000	47.96023	10.15029	7.95885	0.01671	31.40463	7.32803	8.54664	22.10194	1112.62193	85.37752	9.28049	5.41642	53.92748	8.67787	7.30218
9.99966	8.84137	0.00000	39.01205	7.35389	23.05577	0.24665	60.13277	10.38384	8.38018	59.37722	1193.78112	28.19028	9.44841	5.63843	59.29540	11.85259	7.67692
5.61312	6.08897	1.00000	45.82034	8.18536	12.24584	0.02234	56.81922	6.67301	9.67202	5.84752	1160.68496	-5.682	9.82183	8.95591	58.22737	7.73965	9.96196
9.15459	4.51322	1.00000	52.10756	9.46448	17.71035	0.11977	61.91119	9.59607	7.56274	34.81667	1091.44933	137.4	7.81982	8.67058	57.56023	5.17849	8.57435
5.67396	7.54123	1.00000	53.59340	8.23454	24.80340	0.01807	55.62750	5.84776	7.85846	55.85	1171.74422	37.56667	9.74924	7.04522	54.45285	5.94208	6.80550
10.02240	3.27990	0.00000	36.47935	8.13301	2.43930	0.25558	30.04879	6.75659	5.87533	-38.65333	1161.15462	178.00417	7.82576	6.46691	50.00875	8.54587	8.42164
6.71249	5.82814	1.00000	32.68387	7.37464	18.31730	0.03174	31.27507	7.42155	9.48456	-16.25	1056.54461	-69.08333	6.90064	10.04570	40.05641	7.54306	8.85626
7.20805	6.94448	1.00000	74.49057	9.35761	18.24524	0.03377	44.79010	7.68065	9.16721	18.03496	1152.13140	-66.8499	8.89716	8.52605	44.78148	9.22256	8.46319
7.10948	7.07639	1.00000	72.18301	8.11890	12.32714	0.04226	49.25663	7.82102	7.12753	35.21222	1079.70227	2.31889	9.38828	5.69774	56.36098	8.07426	7.03317
4.18536	8.40703	1.00000	50.56317	11.36520	22.84397	0.01878	62.02937	2.59297	10.07031	-32.45242	1142.56773	-71.23106	8.26878	5.82750	48.95369	7.15154	9.05468
3.64721	6.73981	1.00000	68.04834	8.87859	7.39350	0.02432	47.29650	4.78775	8.88716	-22.57306	1167.24023	-47.1725	8.87539	9.44209	30.87865	7.79539	8.61360
2.62953	6.28058	1.00000	60.45719	7.84323	7.16901	0.02787	19.80091	3.45788	9.27978	12.18441	1062.44204	18.69303	9.14395	10.17432	54.46964	7.67990	6.93348
8.06406	7.71698	0.00000	45.29945	7.24359	9.06600	0.05640	41.25303	11.36632	6.96836	37.31065	1082.66796	13.57661	8.41735	5.33340	65.28546	8.24110	9.47527
6.01137	5.81498	1.00000	62.21238	7.61353	20.86300	0.02195	40.70787	6.38752	8.88249	48.86667	1140.48874	2.08333	5.71995	9.54995	40.87838	8.43695	7.93352
5.53016	6.59633	1.00000	51.55920	9.17106	9.19499	0.02361	42.42021	5.30916	8.69005	13.56667	1153.49475	-15.6	8.23900	10.26763	60.18431	9.16979	7.44278
5.64665	7.09749	1.00000	67.45608	10.00724	12.31518	0.02565	59.22325	7.24931	8.65719	49.41029	1172.00078	38.15035	7.30451	6.03555	25.41857	8.90031	8.75829
6.67297	6.35324	1.00000	55.98613	9.78566	14.26288	0.03624	53.67012	7.15861	10.20847	50.88506	1177.59689	4.07601	8.89904	7.34897	48.92624	8.94135	7.30236
8.16302	7.11916	0.00000	52.79362	7.54798	12.54374	0.05857	77.28696	10.41081	9.52292	-17.83333	1125.11107	48.41667	6.28168	5.54886	42.43524	8.17683	6.47355
8.58794	4.65154	1.00000	62.31977	8.66648	22.63226	0.06947	59.82538	7.94573	7.10927	37.49223	1090.31959	15.07041	8.76826	10.96150	63.12640	7.60289	8.38135
9.16567	7.20920	0.00000	57.98154	8.13835	25.44284	0.11085	33.14335	11.06041	8.48182	35.21222	1164.96496	2.31889	9.79890	5.68961	43.46282	6.83105	8.97386
7.84491	3.91254	1.00000	31.35315	9.24780	36.07400	0.05308	35.68928	7.71404	6.99822	53.0233	1114.56003	-1.48119	7.68286	7.78602	54.71310	5.09280	9.95800
6.50436	6.14429	1.00000	28.60156	8.92712	13.50767	0.02372	52.20566	6.56021	8.16173	22.10194	1078.97277	85.37752	8.77022	7.53306	57.70995	5.22739	8.67301
5.75201	6.92470	1.00000	53.93708	10.39630	5.19071	0.03236	57.15330	4.47144	7.72263	38.68712	1144.20206	-4.10734	6.97049	6.18725	58.38566	7.34062	9.20193
4.72329	7.16955	1.00000	55.68435	8.35862	6.64429	0.02221	31.60368	4.42246	7.69230	40.65995	1051.31528	-111.99633	8.99124	5.89191	62.23035	6.34241	7.90767
9.68780	7.04394	0.00000	73.95198	9.15236	13.04603	0.18799	46.72453	9.30595	7.45108	39.33427	1128.93768	-76.43941	8.23106	6.42065	44.80470	5.91854	7.35865
8.47145	7.48239	0.00000	57.64328	9.10114	4.27140	0.07149	47.03440	6.50253	9.20905	51.78967	1112.73722	1.15597	7.81266	7.38329	58.56867	7.72756	8.60535
6.39485	6.09012	1.00000	55.84966	9.78178	20.60845	0.02371	36.20096	5.30952	8.23608	-21.44236	1077.90486	27.46153	8.70944	7.72180	68.04223	5.85664	8.10755
7.92432	5.27796	0.00000	29.16317	7.21342	3.46183	0.05100	52.06734	7.79602	7.68427	40.65995	1128.33515	-111.99633	8.17556	5.26220	59.33201	10.33207	9.36901
5.86325	6.80625	1.00000	33.78010	11.34926	14.89375	0.03581	23.17744	5.12707	9.55237	50.76306	1196.32780	-1.29772	8.13251	5.97080	49.08323	6.94679	7.76137
4.82539	4.74271	1.00000	47.13094	7.43003	8.48992	0.02586	43.08338	4.45780	7.16664	41.72063	1091.06320	12.6723	7.83108	8.00726	55.39922	8.80460	9.53055
8.49622	6.35909	1.00000	45.22604	9.48356	23.90985	0.08542	33.87755	8.21138	9.21516	55.82737	1145.34527	-4.0573	8.18569	8.11179	53.68722	7.02690	7.55581
9.75308	5.36527	0.00000	66.57496	8.54480	9.95646	0.20470	64.06022	8.14372	8.48175	46.32313	1184.40608	-0.45877	8.84048	6.67224	59.10827	9.61054	9.18933
7.62426	3.83785	1.00000	32.71019	7.87874	10.76783	0.05127	70.77497	6.79105	6.94358	34.21639	1111.79222	-119.0376	7.75312	9.77919	40.38462	7.69181	8.98560
9.56440	8.51609	0.00000	23.79343	8.36974	27.14806	0.16693	22.18398	8.82000	6.44754	40.72371	1088.11582	-73.95097	9.05858	7.95555	42.11408	5.57910	8.43043
8.89351	7.72205	0.00000	63.22455	7.14548	0.36715	0.09904	60.39368	7.94363	8.20329	-28.81833	1115.33283	-52.51028	10.87365	9.61322	56.73451	8.77707	7.73568
8.31747	3.06562	1.00000	60.42264	9.43143	6.79122	0.05253	56.73770	7.98881	9.10010	-7.51611	1145.84791	109.05389	9.34763	8.51927	40.38501	4.47795	8.51226
11.16194	5.83245	0.00000	59.83103	6.19250	8.37502	0.74549	30.49385	6.04112	8.04314	-10.90889	1099.32608	-37.03861	7.82030	7.56857	42.71174	8.62023	7.56611
5.13656	8.46726	1.00000	66.05927	10.37919	17.29119	0.02686	23.64882	5.24048	9.01883	-25.42778	1137.67863	-49.27306	7.19236	9.36801	45.19437	10.60201	8.54417
7.79610	6.10045	0.00000	61.41487	8.66968	8.13556	0.05424	52.56098	9.95191	8.21310	41.8542	1136.68354	-87.66561	8.95192	6.45712	43.75375	8.90000	7.38895
8.41838	5.76266	1.00000	74.12140	9.14684	31.13510	0.06600	69.46285	9.19402	7.12741	43.1122	1185.78779	12.38878	7.97932	7.14545	29.57909	6.76760	8.35019
7.06808	6.30084	1.00000	39.75468	9.45709	19.24510	0.03523	42.11489	6.81477	7.41285	40.53123	1116.14960	17.58522	9.29389	7.92988	56.59977	5.81469	5.95673
8.99184	5.58151	1.00000	35.54928	8.85046	-11.39424	0.11141	58.73271	9.63693	7.74144	41.47892	1161.59857	-87.45476	8.48759	7.09020	40.63007	8.39996	7.31471
10.05351	7.03078	0.00000	50.37580	5.51618	5.11834	0.26131	34.73683	5.41545	6.46995	46.51872	1102.49986	86.00214	8.71024	6.13523	54.20085	9.08871	8.34051
6.52459	4.67598	1.00000	50.87895	10.06845	10.83796	0.03076	57.33174	6.37090	8.18229	50.64336	1105.83370	7.2278	7.80968	5.54703	28.89222	6.37920	7.72794
8.66687	5.40745	0.00000	53.25041	10.45845	16.44682	0.08527	34.88438	8.33821	10.94038	45.99194	1061.08887	29.41824	7.10919	8.51900	25.25842	4.96900	9.02908
