PAHs	latitude	PM2.5	SO2	CO	CH4	CFCs	PRES	PM10	C2H3NO5	O3	NOx	TEMP	warning	longitude	Pb	NH3	H2CO
6.61313	-22.97056	6.21612	8.79938	5.24766	7.20703	80.16200	1056.09251	6.97356	0.21121	5.13756	8.05189	12.08640	0.00000	-46.99583	49.05000	8.98366	57.03380
6.18330	33.45122	7.67927	8.19256	6.16778	8.73186	72.93852	1183.54340	6.28443	0.19692	8.63905	9.12947	19.54491	1.00000	-86.99666	58.23521	3.91362	66.75842
5.22693	18.57677	5.84040	9.75472	6.95341	5.09092		1067.89822	5.00182	0.15328	5.01953	6.96106	-9.88989	0.00000	-72.22625	46.92187	9.75274	63.55035
8.47288	30.21121	6.94354	6.92682	8.63140	1.95657	80.35579	1182.16016	4.97221	0.14070	8.41008	10.27489	24.10746	0.00000	74.4818	65.37146	5.14506	58.10424
6.62913	53.78333	7.91575	9.01410	5.41222	7.97658	78.29183	1112.09981	10.87431	4.11517	8.89890	8.59781	31.48773	1.00000	-1.06667	47.15895	6.85725	49.45779
6.31383	42.55308	8.42721	7.98829	7.52756	4.87921	73.77038	1137.02928	9.53605	1.16434	3.89130	7.05900	7.90518	1.00000	-87.93341	65.17682	9.56513	52.44098
7.17414	51.168	5.80721	8.55618	7.77619	6.24352	67.66629	1185.81971	5.34543	0.19118	4.40535	6.90745	18.57249	0.00000	7.973	50.39741	7.13001	54.95601
7.72800	26.44931	7.80587	8.12998	5.49288	7.22454	75.78649	1052.11042	7.25509	0.27708	4.72497	11.82771	11.08910	1.00000	91.61356	62.40767	6.29635	54.23332
7.66980	6.33444	7.28982	4.86728	5.98383	7.59285	65.58103	1170.35835	9.03080	0.78048	6.68576	9.11238	18.98520	0.00000	124.95278	40.61028	4.84893	57.69167
6.48266	46.75451	5.22829	7.81237	8.28135	4.11901	77.61375	1117.52594	5.12753	0.21902	7.56343	8.86137	6.83363	0.00000	33.34864	59.35602	8.17556	58.06609
8.15377	41.91738	6.92244	6.77213	7.63953	8.53281	77.32899	1184.26841	7.56908	0.30127	3.50279	8.11091		0.00000	3.1631		9.49229	46.79430
8.10787	-28.81833	6.52669	9.02484	6.28246	7.17059	75.70046	1171.78391	6.76998	0.14080	4.85448	8.68661	12.43091	0.00000	-52.51028	53.87323	8.47479	40.19365
7.39898	28.88162	4.92210	5.58387	8.37555	8.49089	71.31228	1133.64706	5.74490	0.13060	4.19044	7.72877	15.47897	1.00000	120.03308	48.12507	7.89954	62.23665
7.24297	53.43333	5.55549	7.29204	8.40842	8.71668	79.17877	1131.60827	5.82732	0.17671	5.38783	7.74848	16.47620	1.00000	-7.95	33.63770	6.69157	67.51027
6.99221	32.54278	2.70548	7.89419	7.72995	7.82697	70.46145	1086.19596	6.64395	0.21294	2.65738	8.09162	26.73187	1.00000	111.50861	43.74181	5.79180	49.06149
6.28584	36	6.76695	6.67619	7.10268	7.44907	75.63320	1125.29402	7.93337	0.27505	5.86303	9.32001	17.99607	0.00000	139.55722	62.96523	6.61096	47.57417
5.92488	65.93381	6.21876	6.89481	8.29963	7.23464	67.98018	1057.76595	10.72183	3.60803	9.90444	5.09498	12.77122	1.00000	111.4834	39.55211	11.12723	42.77108
6.83456	15.46063	8.49966	8.83130	8.82034	9.12295	77.12763	1119.52905	5.48963	0.14302	7.38472	8.03256	25.28106	1.00000	99.89166	47.01455	7.42257	64.90054
8.82726	-7.0981	6.13888	8.21894	6.45755	7.74043	74.74536	1119.59932	7.16996	0.22851	4.68343	10.01144	22.79201	1.00000	109.3243	51.90939	7.56156	43.52207
6.77242	-7.01833	5.92275	7.89804	7.12252	8.85428	77.08158	1109.26664	5.61142	0.14059	6.65329	8.16130	8.44041	1.00000	107.60389	53.36892	6.82296	57.56614
9.26982	5.84752	9.14107	8.84937	7.08909	5.31368	76.12478	1133.18927	7.37984	0.26391	8.10638	5.34198	9.11060	1.00000	-5.682	61.02548	8.59152	45.11987
8.46798	26.44931	7.13142	6.22155	7.23907	5.40558	75.45893	1073.52991	8.52172	0.51091	7.43675	7.11942	7.47023	1.00000	91.61356	62.43047	8.53275	50.23376
4.84471	31.39547	8.43903	6.91383	6.45141	5.94776	63.93023	1112.73789	11.40910	6.89593	7.93155	6.34091	3.24712	0.00000	34.75699	35.86810	8.42205	60.04324
8.31095	16.75973	6.90286	8.68399	6.65096	4.10292	79.05380	1110.79343	7.40262	0.18624	7.28002	7.50536	21.47228	0.00000	-93.11308	49.30944	7.28213	62.75778
7.87879	6.46346	9.17633	7.68483	6.18243	4.75163	78.74042	1068.98980	5.59779	0.16932	6.24023	4.71115	14.98703	0.00000	-2.31938	75.97607	8.20479	54.18755
6.34242	29.53885	6.96276	7.20861	7.75015	7.18541	80.57628	1097.98888	7.80312	0.40134	9.76230	7.01796	16.17476	0.00000	-95.44744	47.93249	10.52171	59.99049
6.99769	51.21187	5.51457	7.44378	6.07025	9.02420	73.65787	1080.36159	5.86033	0.13273	5.96657	7.06017	9.00498	1.00000	4.25633	32.56216	7.42114	72.95883
7.69141	61.72744	4.14180	8.38610	7.21085	8.24375	73.83390	1189.65547	5.18183	0.17941	3.99905	9.18167	8.25603	1.00000	17.10558	56.98761	6.51822	57.94634
7.30258	40.87329	6.31288	9.03681	7.17942	8.59547	81.30443	1165.78094	5.81044	0.13871	6.92583	9.26257	13.98025	1.00000	14.43865	45.46761	5.58275	45.00386
7.20680	57.47908	6.48248	9.01798	8.25713	6.78842	73.95836	1172.30742	7.37951	0.22396	8.05862	6.23783	18.63641	0.00000	-4.22398	49.20612	7.04398	46.37980
7.92018	-5.85746	6.21495	6.39121	7.83400	9.25983	67.62215	1185.63523	5.13223	0.11797	7.02242	7.57634	15.73967	1.00000	144.23058	35.20289	6.63495	42.49879
7.37971	27.55898	7.77128	7.45993	6.68732	8.67288	70.25821	1074.94536	9.04660	0.78640	11.98512	6.26165	0.02081	0.00000	68.21204	71.29296	10.94358	58.70523
8.86144	-10.33333	5.85392	8.76492	7.67390	7.49020	70.96973	1194.96364	5.43575	0.21878	4.74613		1.81627	0.00000	39.28333	53.00104	10.27589	66.18133
8.13878	61.72744	9.34385	7.06094	7.73826	4.54012	64.10537	1150.67006	10.40023	2.58512	7.65992	8.21307	18.60979	0.00000	17.10558	35.44626	9.37197	46.91970
7.35343	15.45144	8.84844	6.73409	6.62634	4.42476	68.36068	1104.99792	5.29104	0.19927	4.94921	9.38217	26.55522	1.00000	78.14797	64.61094	9.16427	51.07806
8.20329	-4.83	8.08649	6.69881	8.94347	4.56874	66.21779	1132.26922	5.33609	0.16643	6.56155	9.82750	14.14303	1.00000	29.65806	54.88944	7.40634	26.16731
6.26027	54.8421	6.46484	7.58218	7.85521	8.60996	72.79194	1090.87872	6.56333	0.16571	9.24127	9.71626	30.24164	1.00000	46.5813	38.13065	3.10074	
7.77288	34.5624	4.66131	6.94561	7.99017	9.51096	78.73429	1110.81286	4.32074	0.16077	6.98038	7.83029	21.19169	1.00000	38.28402	46.72574	7.08970	49.29151
6.82323	38.45598	7.18384	7.37985	7.04993	7.37329	71.13080	1188.41657	7.77496	0.32630	9.29352	6.81635	16.61451	0.00000	48.87498	60.11584	11.35989	67.43079
7.49960	42.819	6.56980	6.84145	5.58136	9.25415	74.75900	1092.64247	6.06277	0.14442	2.23804	7.39134	16.84929	0.00000	47.1192	37.15858	10.10667	87.02048
7.68614	18.57677	8.92491	7.39199	6.80188	5.42194	72.13362	1113.22034	6.47663	0.15272	6.05671	11.04360	23.52313	1.00000	-72.22625	83.22515	6.08794	74.73684
8.08239	43.71032	5.82288	6.26940	8.34350	5.05833	76.72950	1140.77580	7.64838	0.33068	7.33057	8.71216	19.68448	0.00000	-1.05366	29.35718	11.76848	50.75137
6.42328	35.30889	8.36414	7.91142	6.60762	4.90162	65.26741	1147.14302	9.37182	0.95916	3.98000	7.71839	21.33878	1.00000	139.55028	30.39104	9.41819	41.47463
6.10753	45.53929	8.75943	7.66363	8.20827	6.58226	83.04147	1053.15358	10.08655	1.89334	9.69179	5.81356	23.65747	0.00000	-122.38731	41.31810	9.09051	52.23205
6.99726	28.88162	8.21488	5.27466	8.30330	5.64218	75.17555	1109.65136	9.22005	0.83954	5.70754	8.43789	21.98973	1.00000	120.03308	32.11765	7.88017	45.75780
5.93320	35.06667	7.32992	7.52178	6.52306	4.99186	74.26932	1170.37028	9.43889	1.12115	5.71953	6.19076	4.12409	1.00000	135.21667	69.93679	10.02223	36.70921
7.35183	37.30553	4.59138	6.87594	7.99799	8.19769	73.39273	1108.50622	6.38730	0.13054	7.03658	9.88392	16.11974	1.00000	120.82747	56.74354	2.95552	42.72513
7.92162	36.64852	8.39098	6.71520	4.68744	6.66294	83.95998	1104.61747	11.41479	6.95903	10.25054	7.05742	20.66041	0.00000	51.49621	73.57314	10.34882	60.64737
7.99950	54.39304	6.22248	7.23011	7.98487	7.48606	78.63890	1166.60396	7.97030	0.37841	5.18106	6.73984	15.57529	0.00000	53.26023	62.67944	8.64471	61.43042
7.56446	51.20219	9.53706	8.08297	6.80672	8.08999	83.79532	1062.49288	10.33427	2.39516	9.69827	4.93903	21.39087	0.00000	7.36027	71.54756	8.52534	44.90648
7.00574	-4.83	6.17451	5.72494	8.26008	4.15591	71.38287	1098.63137	8.04712	0.44167	7.18089	5.04033	12.66805	1.00000	29.65806	54.44140	10.22492	39.93139
6.70944	26.67319	7.90382	6.57180	9.06752	8.41972	66.92460	1129.07843	6.52650	0.18530	6.46249	8.71501	21.56512	1.00000	31.4976	52.45102	5.84008	60.80942
8.19381	50.50301	9.89428	6.97046	7.05788	7.25702	74.68920	1198.47731	8.39307	0.44772	5.68849	9.94334	15.43026	1.00000	13.63617	62.22171	9.26053	38.20108
7.32067	39.43534	6.10259	8.08549	4.81765	6.73964	81.56146	1075.14924	5.55659	0.18243	4.49439	6.93465	5.87548	0.00000	-84.20299	58.80412	7.78859	40.86448
6.32243	-28.81833	9.46852	4.84226	6.84472	6.63124	68.17107	1083.62292	10.14843	2.10371	9.35118	6.69630	16.46306	0.00000	-52.51028	42.48830	9.47098	36.88490
8.28511	34.21639	3.94282	6.21488	7.02088	9.90381	84.37158	1146.15086	4.27366	0.16122	6.07229	4.74058	9.48976	1.00000	-119.0376	54.97812	6.11764	58.05953
8.06470	14.93333	3.77886	7.03341	7.96332	6.66725	68.35986	1088.24369	8.62700	0.54146	3.50449	10.80572	-7.44348	1.00000	-91.11667	52.37626	3.93660	59.68209
7.37124	30.76468	9.87508	6.52160	7.25244	3.96828	77.35639	1148.78486	7.04728	0.18105	2.02761	9.99978	29.50223	1.00000	74.12286	56.07343	7.13294	51.83075
9.37496	7.62789	7.04063	5.51180	9.02944	5.75125	62.91956	1174.78675	6.98125	0.29109	7.96963	5.24186	17.04968	0.00000	4.74161	40.08953	9.83887	39.65247
7.02000	30.21121	9.78937	5.85070	5.09905	8.65240	74.12310	1060.58320	9.33497	0.97630	7.58622	10.71409	2.91787	1.00000	74.4818	61.51109	7.87855	51.63670
5.89985	-36.9256	6.75331	8.31855	7.59533	5.91916	71.25803	1066.07370	9.87518	1.59043	9.48968	7.91026	24.70655	0.00000	-73.02841	50.25872	10.10724	55.17777
6.26863	39.32011	5.63067	7.76281	7.37794	9.33287	68.91139	1110.38068	5.21896	0.22970	6.33120	5.94398	36.73293	1.00000	-76.51552	60.19446	4.42494	67.75952
7.32928	12.35275	3.60818	5.88074	7.05882	7.73253	74.31735	1197.50855	5.58040	0.19690	2.40772	9.47068	9.03912	1.00000	121.06761	65.31252	5.62013	16.35149
7.36854	19.04222	8.96570	5.90967	7.45953	6.64910	77.82081	1146.95936	11.60006	8.28986	4.40898	9.62145	6.47607	1.00000	-98.11889	57.51854	7.30329	67.57255
6.97142	-20.87306	7.31956	7.21021	9.25514	6.36405	78.42693	1115.33032	9.30374	0.97168	5.77771	13.88802	15.41978	1.00000	-48.29694	55.17974	5.37669	79.06849
7.58406	16.455	7.39398	7.72685	6.84450	5.02661	72.72009	1071.66240	7.00187	0.21117	7.29245	7.59729	24.12256	1.00000	120.5875	54.36055	8.83670	65.60625
7.29410	52.09	9.80066	7.41833	7.83407	8.06558	72.34287	1062.20672	7.68919	0.31546	11.20575	5.39911	0.74626	0.00000	5.23333	57.08839	9.33125	49.32588
8.56627	45.51667	6.52845	8.20019	7.87495	6.09748	76.29962	1142.97818	8.02558	0.34241	6.80515	8.47057	6.54229	0.00000	4.86667	58.05507	6.36938	47.76305
7.02362	53.46506	5.66862	8.15934	6.29322	8.11938	65.15793	1163.89455	5.91154	0.09280	5.34637	10.08560	17.05099	1.00000	-1.47217	64.71211	6.58804	50.78589
7.33923	45.4473	5.09397	6.94328	7.14257	8.60735	93.13752	1095.93659	4.77043	0.22645	4.51230		26.28768	1.00000	-73.75335	66.41985	6.63531	50.43522
6.18164	55.38752	6.86076	6.86172	6.52936	7.46656	69.75642	1137.63939	8.69491	0.57767	6.54364		20.58151	1.00000	36.73307	56.88388	6.25763	68.58063
5.92838	32.17629	7.97396	6.38157	5.69884	5.05959	82.78515	1056.75609	7.42060	0.22140	6.39562	8.01227	0.27664	1.00000	75.06583	42.46250	8.16267	71.04547
7.82639	4.94273	9.09624	8.23198	5.85025	7.28038	69.35059	1171.98236	8.90710	0.64669	9.03901	5.67631	12.06584	0.00000	15.87735	58.98360	8.31292	34.73304
6.49597	45.75279	9.34904	8.10203	6.77520	7.38984	67.27522	1187.69236	9.64114	1.25858	6.44730	9.43124	12.55649	1.00000	130.57211	49.94893	7.67554	64.31838
6.89461	11.12018	9.31000	8.70791	7.19762	8.31625	80.12087	1143.49560	10.51250	2.92038	8.80488	4.09612	23.64898	0.00000	76.11996	45.43923	8.69134	41.04791
5.95491	51.78967	9.62511	8.11073	8.67259	5.99148	66.81230	1140.37736	10.23180	2.26879	3.69531	10.13023	8.12577	1.00000	1.15597	55.16204	6.07861	55.02416
6.56968	42.58342	8.99329	8.93091	8.21363	7.11152	68.44259	1172.47645	7.52535	0.30293	8.38053	4.49117	3.47163	0.00000	-71.8023	53.11134	7.45115	48.35705
6.20803	35.85	7.31653	6.70880	6.26792	7.26734	59.17335	1194.85584	9.35852	1.01284	7.42024	11.23969	3.91210	1.00000	117.7	50.29470	4.49908	54.82855
8.65530	51.84819	8.90003	6.43212	5.04117	7.14769	70.45556	1120.19305	9.89781	1.57101	6.70228	8.50082	25.59726	1.00000	1.26738	66.26742	7.96761	61.00731
7.83108	42.64685	9.60761	5.88917	8.36965	3.21516	74.92545	1063.74647	4.70869	0.07754	8.62404	6.69606	28.19505	0.00000	-5.55835	31.70395	7.57618	49.44138
7.74177	34.95303	8.71184	7.77375	7.72735	7.83238	66.20694	1186.71816	8.14627	0.32515	8.23740	9.08621	6.63339	1.00000	-120.43572	39.06421	10.42485	46.60316
7.35716	31.12406	8.41644	6.94732	7.66866	7.40121	74.99582	1145.25437	7.81219	0.37397	10.49656	6.35408	12.38312	0.00000	-97.90308	50.11083	10.96047	29.43357
7.22280	32.61603	2.98512	6.03937	7.04044	10.40574	60.34249	1170.66163	3.04735	0.13853	6.01661	4.52848	26.06371	1.00000	44.02488	48.65196	7.22105	62.32137
7.52929	-21.42917	5.82516	8.22838	6.42298	4.86010	74.44769	1194.52189	5.95748	0.21896	7.42862	9.81474	15.04066	0.00000	-45.94722	42.02757	10.47222	29.26786
7.38654	10.10649	5.45587	7.46285	8.58166	6.53480	68.62822	1167.03574	5.98734	0.10583	6.17000	8.36091	10.02892	0.00000	76.35484	78.83037	8.97338	47.05696
7.34871	51.78967	5.76152	7.33512	7.56684	4.22665	53.91323	1097.25025	6.33129	0.17284	7.97363	9.13199	15.83259	0.00000	1.15597	45.01610	6.74498	39.93362
7.47654	40.65995	10.11431	7.05945	6.55129	4.20871	64.59925	1074.90709	9.15264	0.80636	7.71968	6.28709	9.26502	0.00000	-111.99633	53.54263	6.75180	25.29517
8.21649	31.76212	6.63969	7.91554	6.90825	6.41242	70.67494	1083.09714	6.48581	0.25321	5.23517	7.96195	16.44945	0.00000	-95.63079	47.22689	7.79010	71.26857
7.12634	30.21121	9.76937	6.96842	6.58622	7.17054	75.08123	1110.11839	8.70388	0.55193	5.69058	10.09407	1.06091	1.00000	74.4818	54.88800	8.72438	41.67499
8.33616	40.93121	6.25560	6.53177	7.72172	5.01295	70.50453	1190.23422	4.03127	0.03645	5.22986	8.91902	8.75459	0.00000	-73.89875	65.70804	11.90789	56.11526
8.60952	-25.42778	6.48780	6.85159	6.80366	9.11191	71.76902	1092.29813	6.51001	0.19275	6.94967	6.46942	2.96444	1.00000	-49.27306	39.60313	6.21837	53.25017
6.71717	34.61667	8.29162	7.91102	6.29229	5.47593	77.41935	1128.06648	7.57573	0.32197	5.98577	8.18825	3.71974	1.00000	135.6	43.54436	9.82116	36.74406
8.82144	39.32288	6.17218	7.47593	6.46233	8.98057	69.46753	1073.49600	6.15868	0.18184	8.02788	8.34566	10.01859	1.00000	-76.72803	39.25408	5.86570	41.22810
8.37859	36.61954	9.34170	7.45297	7.92167	7.80843	72.92990	1116.49984	8.32147	0.44777	7.14894	10.42677	-5.42171	1.00000	4.08282	66.74401	9.39570	50.79201
7.53913	14.8361	6.26680	5.58350	6.16849	5.15974	81.43291	1182.22324	9.72918	1.32893	7.19334	6.43839	11.81189	1.00000	120.97844	46.26600	9.69065	47.15684
5.08469	51.26	5.70275	6.21139	8.27152	5.60523	81.27756	1058.68775	3.95277	0.18762	5.19437	8.15639	18.27096	0.00000	-2.1875	47.66768	10.60841	66.14621
6.18702	8.43333	5.77590	6.57091	5.96043	4.96976	76.42601	1071.16278	6.25854	0.16234	8.00424	9.55210	11.89792	0.00000	99.96667	48.68806	6.97173	48.87351
7.37850	35.82756	6.01744	6.86196	7.93239	6.74123	84.13932	1168.56397	6.46006	0.12189	5.46360	8.22831	9.24282		137.95378	50.79479	6.88690	53.74577
7.07705	14.53767	7.18738	6.78040	7.76869	7.59998	81.45907	1140.47493	7.44694	0.31608	10.08801	6.36804	12.60782	0.00000	46.83187	54.49932	9.95497	49.56056
7.55288	51.88333	8.18517	7.91354	9.37149	3.52418	80.04842	1197.00090	7.98259	0.34627	7.19113	6.38029	6.49561	0.00000	8.51667	73.15857	7.46800	60.95251
7.02877	41.29444	5.35482	5.87753	8.23554	7.56937	72.84674	1055.97376	5.81977	0.10982	5.31208	8.28185	28.54633	0.00000	69.67639	53.10716	7.47177	67.36943
6.30561	28.98002	8.49874	7.74497	8.12575	8.07406	72.79053	1194.15828	8.75500	0.61055	9.37227	10.12801	23.85749	1.00000	77.70636	66.35167	6.92229	45.90070
6.21222	45.73333	9.59865	5.86306	6.93620	4.05337	71.69881	1064.46805	8.69597	0.62871	1.42547	9.38354	19.38375	1.00000	4.91667	59.29773	7.73135	46.24224
6.67510	-1.26753	4.38216	8.50344	7.20592	8.66788	70.74633	1071.78933	5.57012	0.14761	4.60478	7.54574	23.37011	1.00000	116.82887	44.85098	6.57323	47.59882
9.78433	47.46657	8.30310	6.54183	8.13725	6.42742	74.04846	1112.51012	6.76976	0.23035	9.11906	5.49305	18.27793	0.00000	84.87144	30.19957	7.35143	37.61949
7.63357	11.93381	6.21285	6.18318	7.50978	4.39716	81.90071	1171.76165	5.69231	0.11896	6.74910	9.08928	-11.54334	0.00000	79.82979	40.19262	7.32536	34.24537
6.32869	-22.57306	8.33646	6.66573	6.26499	7.08535	77.63156	1070.03752	9.07146	0.78362	5.22196	11.02020	5.64274	1.00000	-47.1725	44.80268	8.43638	45.43027
6.96351	52.57583	9.36006	6.17501	8.85705	4.70592	76.54099	1190.73925	6.60724	0.18117	8.77212	6.10453	6.92704	0.00000	6.61944	60.64103	8.72005	56.03542
6.52930	40.60538	8.16236	9.08783	8.42566	5.60612	65.30185	1133.23793	7.09211	0.28979	7.10964	8.20165	25.32871	1.00000	-73.75513	59.88490	8.39979	65.28398
7.23800	39.43534	6.44503	8.45322	9.00154	5.22912	66.99059	1085.57871	7.61554	0.34009	6.91249	8.66142	26.67883	0.00000	-84.20299	48.31499	8.72948	53.23343
7.48641	43.71032	10.44422	6.75047	7.01652	7.34264	67.24459	1123.93492	11.67754	8.99174	3.12428	9.56339	-11.64127	1.00000	-1.05366	61.24333	8.65379	39.11974
7.19922	11.15583	9.40721	7.43250	6.67300	7.04685	68.85990	1112.05376	9.98807	1.78259	5.34985	9.06056	17.15973	1.00000	42.7125	31.59872	8.73841	54.77208
7.13277	4.88441	9.37878	6.42119	8.32450	7.32561	66.20567	1180.17078	8.71696	0.60190	7.54165	11.31133	41.31583	1.00000	101.96857	46.40707	3.48190	41.71078
6.34571	29.65163	9.37173	6.27346	7.49826	4.53141	66.63850	1167.68339	9.66916	1.29676	8.87051	6.56121	24.11683	0.00000	-82.32483	58.30907	9.09544	59.98234
6.97576	39.57582	10.06148	6.98835	6.65390	7.44229	69.25492	1109.73719	11.60436	8.40414	3.92705	8.54976	22.24907	1.00000	-105.11221	42.66122	9.57122	42.38829
6.63015	49.41029	6.31375	5.54530	8.05811	5.52549	70.84015	1054.24433	8.81292	0.52997	8.50726	6.75606	-5.93352	1.00000	38.15035	35.45466	8.99901	44.67490
7.14725	-29.2975	5.64275	7.20700	7.27392	8.27632	63.18411	1054.43081	6.67437	0.20734	5.88848	8.85752	12.54734	1.00000	-51.50361	52.30399	5.15485	67.82356
6.30058	-22.97056	10.38952	8.55382	6.49865	8.14214	73.01113	1199.91744	11.67685	8.99533	4.20477	9.36532	9.09026	1.00000	-46.99583	49.74829	9.57461	43.21701
7.24146	53.5942	6.32932	7.71180	7.91561	8.22095	67.81883	1081.23043	7.36943	0.19526	4.45147	7.65831	21.29959	0.00000	25.8191	61.74752	9.50508	24.52965
7.26746	14.66	7.59773	7.50183	6.96365	7.03000	74.88625	1124.66763	7.67626	0.31826	4.67827	12.19937	15.73580	1.00000	120.56528	74.37797	6.22777	69.76074
7.67895	27.76056	8.97252	7.73157	8.59503	7.70325	78.23549	1131.00573	11.32824	6.31896	6.49890	8.79104	31.91341	1.00000	-15.58602	32.92321	7.72585	21.13982
8.41567	28.71271	6.08963	5.22123	6.60860	5.63686	69.92202	1086.53452	4.79964	0.15451	6.10792	9.64358	23.90974	0.00000	77.656	62.88446	4.89429	70.27589
7.92110	6.46346	5.74701	8.04073	6.80445	8.61002	89.37561	1122.75892	5.43362	0.16474	2.96178	6.80604	19.61889	0.00000	-2.31938	65.53651	9.28065	47.50693
7.99530	25.95533	7.19105	8.61959	6.84083	4.79749	67.88923	1117.59409	8.54745	0.53289	9.60570	8.24723	26.96093	1.00000	68.88871	68.31015	10.06688	44.52017
7.51635	45.39402	5.75224	7.80150	6.51019	2.91972	68.63797	1117.65256	6.29060	0.16987	9.07107	9.34332	3.67303	0.00000	9.29109	45.36230	7.91011	92.58478
7.23151	35.30889	7.13185	7.24462	8.50191	8.60608	65.27465	1096.39438	6.58668	0.18250	7.35044	8.85404	-7.18265	1.00000	139.55028	54.40122	5.36580	46.25254
6.62719	52.4581	5.76136	5.65463	7.39434	7.71545	73.79688	1169.03911	7.38353	0.24145	6.63128	11.24430	20.33870	1.00000	13.28702	66.77355	6.33741	56.39628
8.00989	-21.42917	7.86157	8.90604	6.90727	6.22773	66.05151	1087.66375	10.28401	2.33039	6.42020	6.90685	15.72122	1.00000	-45.94722	58.05081	9.21639	56.39538
4.28392	-34.74785	5.71356	7.41672	5.79217	4.75017	83.22848	1133.39302	4.01551	0.10604	6.33767	9.43621	23.43450	0.00000	-58.70072	56.03544	8.54561	52.78910
8.13000	35.64889	5.51391	5.73601	6.20101	6.52317	73.88736	1166.33850	5.87604	0.09008	5.49800	7.47528	23.68654	0.00000	117.27583	55.62793	7.70389	50.59902
9.21152	-21.44236	9.02012	6.77582	6.71256	6.64371	69.85682	1090.50697	9.63268	1.24652	6.17485	9.92374	8.73866	1.00000	27.46153	33.81696	5.82716	29.21726
8.27377	21.59983	8.72270	6.75308	8.10784	7.70130	70.20075	1066.00254	7.43931	0.30738	10.19372	5.32047	6.15651	0.00000	71.21169	67.21307	10.21804	43.96628
7.61779	42.7	7.85765	7.53828	8.08639	6.96469	72.68690	1074.91188	8.50398	0.52305	5.33681	11.75218	17.20783	1.00000	27.25	45.48021	4.96319	74.21700
6.66974	48.77275	6.86668	7.81565	7.71737	8.67648	73.40419	1129.58784	6.76715	0.14400	7.41172	7.76465	4.44132	1.00000	5.16108	57.02410	4.41549	76.05974
8.61078	10.20898	4.92238	8.45318	7.28825	7.50455	74.34897	1193.86266	8.10859	0.38731	5.39251	10.20399	11.46385	1.00000	123.758	68.81906	5.96828	66.17484
6.49318	48.07667	5.86980	6.54694	6.94093	2.52235	56.88359	1131.04477	3.28681	0.13209	7.84567	10.74223	21.08873	0.00000	8.64409	48.61805	6.86159	76.62450
8.02514	39.43534	8.76546	8.48373	7.46007	5.73564	70.51767	1117.80560	8.70645	0.62205	5.02648	8.39212	29.40908	1.00000	-84.20299	60.54699	9.36204	54.40318
7.34270	50.56149	9.03931	7.59387	5.24728	5.36232	58.85209	1052.09650	9.55976	1.17135	9.11523	6.41082	33.80595	0.00000	4.69889	56.88929	9.04677	53.40768
8.56468	57.97472	9.17175	6.31113	6.16199	5.49708	85.75816	1195.50682	10.17533	2.10465	8.53259	7.21068	5.30842	0.00000	33.2525	69.32199	9.79214	67.86802
6.68057	45.40008	7.67777	5.57730	7.92022	9.23438	67.76926	1090.57643	4.87068	0.13816	7.33313	7.94280	11.04468	1.00000	-73.58248	49.59812	5.55937	37.00003
7.68912	53.30972	6.37764	5.47722	7.24057	5.60070	72.09884	1082.06834	7.52106	0.26073	6.92539	8.72140	-0.17829	0.00000	83.62389	51.19153	5.35450	42.98661
5.78569	20.88098	10.08537	7.93939	6.25943	7.07179	80.13783	1095.82970	8.45163	0.52410	4.64710	8.34582	25.51319	1.00000	75.11937	55.24370	12.37184	35.54864
5.30696	30.29184	5.92270	5.88878	7.40111	8.71959	76.81997	1119.34234	4.79302	0.17473	3.77610	7.15313	12.06696	1.00000	71.67164	28.93763	7.07638	55.41363
7.82822	12.37169	8.76163	5.56039	8.11025	2.34993	69.41879	1166.64600	10.36529	2.43432			6.39285	0.00000	123.62494	54.93459	6.83655	61.85931
